Gujarati,Marathi
નેશનલ હાર્બર કાઉન્સિલ,राष्ट्रीय बंदर परिषद
કુદરતી પથારી,नैसर्गिक पलंग
કુદરતી પૂર્ણાહુતિ,नैसर्गिक समाप्त
કુદરતી બંદર,नैसर्गिक बंदर
કુદરતી વેન્ટિલેશન,नैसर्गिक वायुवीजन
નેવલ બંદર,नौदल बंदर
ન્યુટન,न्यूटन
બિન-સમાન પ્રવાહ,एकसमान प्रवाह नसतो
પાણીનો દર રોકે છે,पाण्याचा दर व्यापतो
ઓઇલ પેઇન્ટ,तेल रंग
તેલનો કૂવો સિમેન્ટ,तेल विहीर सिमेंट
ચેનલ ફ્લો ખોલો,चॅनेल प्रवाह उघडा
મહત્તમ ભેજ,इष्टतम ओलावा
ઓર્ગેનિક માટી,सेंद्रिय माती
ઓરિએન્ટેશન,अभिमुखता
ઓર્થોગોનલ,ऑर्थोगोनल
ઓર્ટસ્ટેઇન,ऑर्टस्टीन
બાહ્ય સંકેત,बाह्य सिग्नल
ઓક્સિડેશન,ऑक्सिडेशन
પેન્ટ્રી,पँट्री
પેરાપેટ,पॅरापेट
પેરાપેટ દિવાલ,पॅरापेट भिंत
પિતૃ સામગ્રી,पालक साहित्य
પેબલ કાસ્ટ પ્લાસ્ટર,पेबल कास्ट प्लास्टर
પેડલફર,पेडलफर
પેડોકલ,पेडोकल
પેડોજેનેસિસ,पेडोजेनेसिस
પેડોલોજી,पेडॉलॉजी
પીડોસ્ફિયર,पेडोस्फियर
પેનેટ્રોમીટર,पेनेट्रोमीटर
પેન્ટ છત,पेन्ट छत
પેપ્ટાઇઝિંગ એજન્ટ,पेप्टायझिंग एजंट
વિશ્લેષણનો સમયગાળો,विश्लेषण कालावधी
પેપેન્ડ,पर्पेंड
શોષણ,शोषण
પિયર,घाट
પિલાસ્ટર,पिलास्टर
પીચ,खेळपट्टी
ખાડાવાળી છત,खड्डे पडलेले छत
સાદો કોંક્રિટ,साधा काँक्रीट
પ્લેન કોણ,विमान कोन
સાદો યાર્ડ,साधे अंगण
પ્લાન્સોલ,प्लॅनसोल
પ્લાસ્ટિક સુસંગતતા,प्लास्टिकची सुसंगतता
પ્લાસ્ટીસીટી,प्लॅस्टिकिटी
પ્લાસ્ટિસિટી ઇન્ડેક્સ,प्लॅस्टिकिटी निर्देशांक
પ્લાસ્ટિસિટી મર્યાદા,प्लॅस्टिकिटी मर्यादा
પ્લાસ્ટિસિટી શ્રેણી,प्लॅस्टिकिटी श्रेणी
પ્લેટી માળખું,प्लेट रचना
પ્લિન્થ,प्लिंथ
ખેડાણની માટી,नांगरलेली माती
આલુ પથ્થર,मनुका दगड
પોડઝોલ,पॉडझोल
નિર્દેશ,पॉइंटिंग
બહુકોણીય દિવાલ,बहुभुज भिंत
છિદ્ર જગ્યા,छिद्र जागा
બંદર,बंदर
હકારાત્મક વેન્ટિલેશન,सकारात्मक वायुवीजन
પ્રેરી માટી,प्रेयरी माती
ચોકસાઇ,सुस्पष्टता
પ્રાથમિક કણ,प्राथमिक कण
પ્રિઝમેટિક માળખું,प्रिझमॅटिक रचना
ઉત્પાદક કાર્ય,उत्पादक कार्य
પ્રોજેક્ટનું સમર્થન,प्रकल्पाचे औचित्य
રક્ષણાત્મક કાર્ય,संरक्षणात्मक कार्य
સ્યુડો-માયસેલિયમ,स्यूडो-मायसेलियम
ખાબોચિયું,डबके
પગીંગ,पगिंग
પ્યુમિસ,प्युमिस
પંચોન,पंचन
કઠપૂતળી,कठपुतळी
પુટલોગ,पुटलॉग
પુટલોગ સ્કેફોલ્ડ,पुटलॉग मचान
જથ્થો સર્વેયર,सामग्री सर्वेक्षक
ખાણનો રસ,खणाचा रस
ક્વે,क्वे
રાણી બંધ,राणी बंद
ક્વોઈન,Quoin
રાફ્ટ ફાઉન્ડેશન,तराफा पाया
રેકર,राकर
રેકિંગ,रेकिंग
રેકિંગ બોન્ડ,रॅकिंग बाँड
Raking ફ્લેશિંગ,Raking फ्लॅशिंग
ઝડપથી બદલાતો પ્રવાહ,वेगाने बदलणारा प्रवाह
વસૂલપાત્ર ચુકવણી,वसूल करण्यायोग्य पेमेंट
લાલ પૃથ્વી,लाल पृथ्वी
લાલ લોમ,लाल चिकणमाती
રેગ્યુલેટર,नियामक
રેગુર અથવા કાળી કપાસની માટી,रेगुर किंवा काळी कापूस माती
ચુકવણી કરાર,परतफेड करार
શેષ સંકોચન,अवशिष्ट संकोचन
શેષ માટી,अवशिष्ट माती
ઉઘાડી,प्रकट करा
પીન જણાવો,पिन प्रकट करा
ટાઈ જાહેર કરો,टाय प्रकट करा
રિજ,रिज
રિજ કેપિંગ,रिज कॅपिंग
નદી,नदी
રોડ સ્ટેડ,रस्ता स्थिर
રફ પ્લાસ્ટર,खडबडीत मलम
રોડાં,ढिगारा
રોડાં ચણતર,भंगार दगडी बांधकाम
રોડાંની દિવાલ,कचऱ्याची भिंत
ચાલી રહેલ માપન,चालू मोजमाप
સલામત બેરિંગ ક્ષમતા,सुरक्षित पत्करण्याची क्षमता
મીઠું ગ્લેઝ,मीठ ग्लेझ
નમૂનાનું કદ,नमुन्याचा आकार
નમૂના વિતરણ,नमुना वितरण
સેમ્પલિંગ ભૂલ,नमुना त्रुटी
રેતી,वाळू
રેતી પૂર્ણાહુતિ,वाळू समाप्त
રેતી હાથ મોલ્ડિંગ,वाळू हात मोल्डिंग
સેન્ડિંગ,सँडिंग
સંતૃપ્ત માટી,संतृप्त माती
સંતૃપ્ત માટી પેસ્ટ,संतृप्त माती पेस्ट
સંતૃપ્તિ અર્ક,संपृक्तता अर्क
સંતૃપ્તિ ટકાવારી,संपृक्तता टक्केवारी
રકાબી ગુંબજ,बशी घुमट
પાલખ,मचान
શિસ્ટ,शिस्ट
સમુદ્ર બંદર,सागरी बंदर
ગુપ્ત ગટર,गुप्त गटार
બીજું,दुसरा
સેડિમેન્ટેશન વિશ્લેષણ,अवसादन विश्लेषण
અર્ધ-કૃત્રિમ બંદર,अर्ध-कृत्रिम बंदर
અર્ધ ભરતી ડોક,अर्ध भरतीची गोदी
સેનાઇલ,वृद्ध
શેલ,शेल
શીટનો ખૂંટો,पत्र्याचा ढीग
સંકોચન મર્યાદા,संकोचन मर्यादा
શટરીંગ,शटरिंग
સિઆલિટિક માટી,सियालिटिक माती
સિરોઝેમ,सिएरोझेम
સીલ,खिंडी
કાંપ,गाळ
સિંગલ ફ્લેમિશ લોહી,सिंगल फ्लेमिश रक्त
એક દાણાદાર માળખું,एकल दाणेदार रचना
હાડપિંજરની માટી,कंकाल माती
સ્કર્ટિંગ,स्कर्टिंग
સ્લીપર દિવાલ,स्लीपर भिंत
બાજુની ગટર,बाजूचे गटर
સ્લાઇડ નિયમ,स्लाइड नियम
સ્લિપ ડોક,स्लिप डॉक
સ્મોનીઝા,स्मोनिझा
પલાળીને,भिजवणे
માટીનું જોડાણ,मातीचा सहवास
માટી વર્ગ,माती वर्ग
માટી સંકુલ,माती कॉम्प्लेक्स
જમીનની સુસંગતતા,मातीची सुसंगतता
માટી કુટુંબ,माती कुटुंब
માટી ફ્રેમ વર્ક,मातीच्या चौकटीचे काम
જમીનની ભેજ,माती ओलावा
જમીનમાં ભેજનું સંવર્ધન,जमिनीतील ओलावा वाढणे
જમીનમાં ભેજની ઉણપ,जमिनीतील आर्द्रतेची कमतरता
માટી મોર્ફોલોજી,माती आकारविज्ञान
માટીનો કણ,मातीचा कण
માટીનો તબક્કો,मातीचा टप्पा
માટી પ્રોફાઇલ,माती प्रोफाइल
માટીની પ્રતિક્રિયા,मातीची प्रतिक्रिया
માટી અલગ પડે છે,माती वेगळी होते
માટી શ્રેણી,माती मालिका
માટી ઉકેલ,माती समाधान
માટીનું માળખું,मातीची रचना
માટીની રચના,मातीचा पोत
માટીનો પ્રકાર,मातीचा प्रकार
સોલમ,सोलम
સોર્પ્શન,वर्गीकरण
spalls,spalls
ચોક્કસ આયન અસર,विशिष्ट आयन प्रभाव
ચોરસ કોર્સ્ડ રોડાં ચણતર,स्क्वेअर कोर्स्ड रबल चिनाई
ચોરસ નિયમિત કોર્સ્ડ રોડાં ચણતર,चौरस नियमित कोर्स्ड मलबा दगडी बांधकाम
સ્થિર પ્રવાહ,स्थिर प्रवाह
સ્ટેપ્ડ ફ્લેશિંગ,स्टेप्ड फ्लॅशिंग
સ્ટીકીનેસ,चिकटपणा
સ્ટિકિંગ પોઈન્ટ,स्टिकिंग पॉइंट
પથ્થર,दगड
સ્લોપ હેન્ડ મોલ્ડિંગ,स्लॉप हात मोल्डिंग
પટ્ટા મિજાગરું,पट्टा बिजागर
સ્ટ્રો બોર્ડ,स्ट्रॉ बोर्ड
પ્રવાહ,प्रवाह
તણાવ,ताण
સ્ટ્રેચર,स्ट्रेचर
સ્ટ્રેચર બોન્ડ,स्ट्रेचर बाँड
સ્ટ્રેચર કોર્સ,स्ट्रेचर कोर्स
તાર,स्ट्रिंग
શબ્દમાળા કોર્સ,स्ट्रिंग कोर्स
માળખું પરિબળ,रचना घटक
સ્ટ્રક્ચર ઇન્ડેક્સ,रचना निर्देशांक
સાગોળ,स्टुको
સંવર્ધન,स्टड
સ્ટાયલોબેટ,स्टायलोबेट
સબ માટી,पोट माती
પેટા માળખું,उप रचना
સમીકરણ વળાંક,बेरीज वक्र
સૂર્ય અભ્રક,सूर्य अभ्रक
સુપર સ્ટ્રક્ચર,सुपर रचना
સર્વેયર,सर्वेक्षक
એસ-મૂલ્ય,एस-मूल्य
સ્વેગ,स्वॅग
હંસની ગરદન,हंस मान
ટેબરનેકલ,तंबू
ટેબલ હેન્ડ મોલ્ડિંગ,टेबल हँड मोल्डिंग
ટેન્કીંગ,टँकिंग
ટેમ્પીએટ્ટો,टेम्पिएट्टो
ટેમ્પરિંગ,टेंपरिंग
ઢાંચો,साचा
ઢાંચો,साचा
ટેપિડેરિયમ,Tepidarium
ટેરાકોટા,टेराकोटा
ટેરા રોઝા,टेरा रोझा
ટેરાઝો,टेराझो
ટેટ્રા શૈલી,टेट्रा शैली
થ્રેશોલ્ડ મર્યાદા મૂલ્ય,थ्रेशोल्ड मर्यादा मूल्य
ગળું,घसा
પથ્થર દ્વારા,दगडातून
ભરતી બેસિન,भरतीचे खोरे
ટાઈ બાર,टाई बार
ટાઈ બીમ,टाय बीम
સળિયો બાંધો,टाय रॉड
તિર્સ,तीर्स
સહનશીલતા,सहिष्णुता
ટૂથિંગ,दात काढणे
ટોચની માટી અથવા સપાટીની માટી,वरची माती किंवा पृष्ठभागाची माती
કુલ છિદ્રાળુતા,एकूण सच्छिद्रता
ટ્રેસરી,ट्रेसरी
ટ્રેન પ્રતિકાર,ट्रेन प्रतिकार
ટ્રાન્સેપ્ટ,ट्रान्सेप्ट
ટ્રાન્ઝિશનલ માટી,संक्रमणकालीन माती
ટ્રાન્સમ,ट्रान्सम
પરિવહન માટી,वाहतूक माती
ઉપનદી,उपनदी
ટ્રાઇફોરિયમ,ट्रायफोरियम
ટ્રાઇગ્લિફ,ट्रायग्लिफ
કાપેલી માટી,कापलेली माती
તોફાની પ્રવાહ,अशांत प्रवाह
સંઘાડો,बुर्ज
ટાઇમ્પર નંબર,Tympar संख्या
અંતિમ બેરિંગ ક્ષમતા,अंतिम पत्करण्याची क्षमता
અલ્ટીમેટ પીએચ,अंतिम पीएच
અનકોર્સ્ડ રેન્ડમ રોડાં ચણતર,uncoursed यादृच्छिक भंगार दगडी बांधकाम
અનકોર્સ્ડ ચોરસ રોડાં ચણતર,Uncoursed स्क्वेअर मलबे दगडी बांधकाम
અન્ડરક્રોફ્ટ,अंडरक्रॉफ्ट
અપૂર્ણ છિદ્રાળુતા,अपूर्ण सच्छिद्रता
સમાન પ્રવાહ,एकसमान प्रवाह
એકમ ફ્રેમ પ્રકાર પાલખ,युनिट फ्रेम प्रकार मचान
બિનઉત્પાદક કાર્ય,अनुत्पादक काम
અસંતૃપ્ત માટી,असंतृप्त माती
અસ્થિર પ્રવાહ,अस्थिर प्रवाह
ઉચ્ચ પ્લાસ્ટિક મર્યાદા,वरची प्लास्टिक मर्यादा
ખીણ ગટર,दरी गटर
વૉલ્ટ,तिजोरी
વેટેરિયમ,व्हेटेरिअम
વેન્ટિલેશન,वायुवीजन
વેન્ટિલેટર,व्हेंटिलेटर
વેરામદાહ,वरमदाह
વેસ્ટિબ્યુલ,वेस्टिब्युल
વિલા,व्हिला
