Gujarati,English
સીધું રૂપાંતર,direct conversion
સીધું જોડાણ,direct coupling
ડાયરેક્ટ મેમરી એક્સેસ (DMA),direct memory access (DMA)
ડાયરેક્ટ મેમરી એક્સેસ (DMA),direct memory acess (DMA)
સીધી પદ્ધતિ,direct method
નિર્દેશ,directive
ડિરેક્ટરી,directory
ડિરેક્ટરી સર્વર,directory server
ડિરેક્ટરી સેવા,directory service
નિષ્ક્રિય,disable
નિષ્ક્રિય સંકેત,disabling signal
ડિસ્કનેક્ટ,disconnect
અલગ,discrete
ડિસ્ક,disk
ડિસ્ક સરનામું,disk address
ડિસ્ક એરે,disk array
ડિસ્ક ક્ષમતા,disk capacity
ડિસ્ક ડ્રાઇવ,disk drive
ડિસ્ક ફાઇલ,disk file
ડિસ્ક મેમરી,disk memory
ડિસ્ક ઓપરેટિંગ સિસ્ટમ (DOS),disk operating system (DOS)
ડિસ્ક પેક,disk pack
ડિસ્ક સર્વર,disk server
ડિસ્ક સંગ્રહ,disk storage
ડિસ્કેટ,diskette
ડિસ્પ્લે ફાઇલ,display file
પ્રદર્શિત છબી,display image
નિકાલ,disposal
અંતર,distance
અંતર કાર્ય,distance function
વિકૃતિ,distortion
વિતરિત,distributed
વિતરિત ડેટા,distributed data
વિતરિત સર્વર,distributed server
વિતરણ સિસ્ટમ,distributed system
વિતરણકારી,distributive
દસ્તાવેજ,document
દસ્તાવેજ પુનઃપ્રાપ્ત,document retrieved
દસ્તાવેજ વિન્ડો,document window
દસ્તાવેજીકરણ,documentation
ડોમેન,domain
ડોમેન નામ,domain name
ડોટ મેટ્રિક્સ પ્રિન્ટર,dot matrix printer
નીચે,down
ડાઉન લિંક,down link
ડાઉન લોડિંગ,down loading
ડાઉન સમય,down time
ખેંચીને,dragging
DRAM (ડાયનેમિક રેમ),DRAM (dynamic RAM)
ડ્રિફ્ટ,drift
ડ્રાઈવર,driver
ડ્રોપ,drop
ડ્રોપ ડાઉન સૂચિ બોક્સ,drop down list box
ડ્રમ ડ્રાઇવ,drum drive
ડ્રમ પ્રિન્ટર,drum printer
ડ્રમ યુનિટ,drum unit
દ્વિ,dual
બેવડી ઘનતા,dual density
બનાવટી સરનામું,dummy address
ડમ્પ,dump
ડુપ્લેક્સ સર્કિટ,duplex circuit
દ્વિગુણિત,duplexing
ડુપ્લિકેટ,duplicate
ડીવીડી આર/ડબલ્યુ,DVD R/W
ડીવીડી રોમ,DVD ROM
ગતિશીલ સૂચના,dynamic instruction
ગતિશીલ મેમરી,dynamic memory
ગતિશીલતા,dynamics
EBCDIC,EBCDIC
ઈ-વ્યવસાય,e-business
પડઘો,echo
ઈ-કોમર્સ,e-commerce
ફેરફાર કરો,edit
સંપાદક,editor
શૈક્ષણિક ટેકનોલોજી,educational technology
EEP રોમ,EEP rom
અસરકારક સરનામું (ફ્લોટિંગ સરનામું),effective address (floating address)
અસરકારક ઓપરેન્ડ સરનામું,effective operand address
અસરકારક પ્રક્રિયા,effective procedure
અસરકારક UID (વપરાશકર્તા ઓળખ),effective UID (user identification)
અસરકારક ટ્રાન્સમિશન ઓપરેન્ડ,efffective transmission operand
આઠ-બીટ બાઈટ,eight-bit byte
ઈ-લર્નિંગ,e-learning
ચૂંટણી-અલગર્થમ,election-algirthm
ઇલેક્ટ્રિક મેઇલિંગ (ઇ-મેલ),electric mailing (e-mail)
ઇલેક્ટ્રિક પ્રિન્ટર,electric printer
ઇલેક્ટ્રિકલ એકાઉન્ટિંગ મશીન,electrical accounting machine
ઇલેક્ટ્રોનિક,electronic
ઇલેક્ટ્રોનિક ક્લિયરન્સ સિસ્ટમ (ECS),electronic clearance system (ECS)
ઇલેક્ટ્રોનિક ડેટા ઇન્ટરચેન્જ (EDI),electronic data interchange (EDI)
ઇલેક્ટ્રોનિક ડેટા પ્રોસેસિંગ,electronic data processing
ઇલેક્ટ્રોનિક ફાઇલિંગ,electronic filing
ઇલેક્ટ્રોનિક ફંડ ટ્રાન્સફર સિસ્ટમ (EFTS),electronic funds transfer System (EFTS)
ઇલેક્ટ્રોનિક જર્નલ્સ,electronic journals
ઇલેક્ટ્રોનિક પ્રકાશન,electronic publishing
ઇલેક્ટ્રોનિક સ્વીચ,electronic switch
તત્વ,element
ઈ-મેલ,e-mail
ઈ - મેઈલ સરનામું,e-mail address
એમ્બેડેડ સિસ્ટમ,embedded system
એમ્બેડિંગ,embedding
એમિટર કપલ લોજિક (ECL),emitter couple logic (ECL)
ખાલી સ્ટેક,empty stack
ખાલી શબ્દમાળા,empty string
અનુકરણ,emulation
એન્કેપ્સ્યુલેશન,encapsulation
સંકેતલિપી,encipher
એન્કોડ,encode
એન્કોડર,encoder
એન્ક્રિપ્ટેડ ડેટા,encrepted data
એન્ક્રિપ્ટીંગ ફાઇલ સિસ્ટમ,encripting file system
એન્ક્રિપ્શન,encryption
બ્લોકનો અંત,end of block
ફાઇલનો અંત (EOF),end of file (EOF)
અંતિમ વપરાશકર્તા,end-user
દાખલ કરો,enter
એન્ટર-કી,enter-key
એન્ટરપ્રાઇઝ સર્વર,enterprise server
એન્ટરપ્રાઇઝ સિસ્ટમ,enterprise system
એન્ટિટી,entity
અસ્તિત્વ-સંબંધ,entity-relationship
પ્રવેશ સમય,entry time
પ્રવેશ ચલ,entry variable
ગણી શકાય તેવું,enumerable
પર્યાવરણ,environment
યુગ,epoch
EPROM,EPROM
એપ્સીલોન બંધ,epsilon closure
બરાબરી,equalizer
સાધનસામગ્રી,equipment
સમાનતા વર્ગ,equivalence class
સમાનતા સંબંધ,equivalence relation
ભુસવું,erase
કોડ સુધારવામાં ભૂલ,error correcting code
ભૂલ સુધારણા,error correction
ભૂલ શોધ,error detection
ભૂલ હેન્ડલિંગ,error handling
ક્ષતી સંદેશ,error message
ભૂલ દર,error rate
ભૂલ પુનઃપ્રાપ્તિ,error recovery
ભૂલ નિયમિત,error routine
એસ્કેપ પાત્ર,escape character
ઈથરનેટ,ethernet
ઘટના,event
ઘટના સાંકળ,event chain
ઘટના નિયંત્રણ,event control
ઇવેન્ટ કાઉન્ટર,event counter
અપવાદ હેન્ડલિંગ,exception handling
વિનિમયક્ષમ ડિસ્ક સંગ્રહ,exchangeable disk storage
બાકાત,exclusion
વિશિષ્ટ અથવા (XOR),exclusive Or (XOR)
એક્ઝિક્યુટેબલ પ્રોગ્રામ,executable program
એક્ઝિક્યુટિવ નિવેદન,executive statement
સંપૂર્ણ શોધ,exhaustive search
અસ્તિત્વમાં છે,exist
બહાર નીકળો,exit
નિષ્ણાત સિસ્ટમ,expert system
અભિવ્યક્તિ,expression
વિસ્તૃત ગ્રાફિક એરે (XGA),extended graphic array (XGA)
વિસ્તૃત ઉદ્યોગ ધોરણ (EIS),extended industry standard (EIS)
વિસ્તૃત મશીન,extended machine
વિસ્તૃત મેમરી,extended memory
વિસ્તૃત ચોકસાઇ,extended precision
વિસ્તૃત વર્ગીકરણ,extended sorting
બાહ્ય કૉલ,external call
બાહ્ય ભૂલ,external error
બાહ્ય કાર્ય,external function
બાહ્ય વિક્ષેપ,external interrupt
બાહ્ય મેમરી,external memory
બાહ્ય મેમરી,external memory
બાહ્ય મોડેમ,external modem
બાહ્ય સંદર્ભ,external reference
બાહ્ય શોધ,external searching
બાહ્ય સંગ્રહ ઉપકરણ,external storage device
નિષ્કર્ષણ,extraction
એક્સ્ટ્રાપોલેશન,extrapolation
ફેસ કેરેક્ટર પ્રિન્ટર,face-character printer
નિષ્ફળ-સલામત કામગીરી,fail-safe operation
નિષ્ફળતા દર,failure rate
નિષ્ફળતા પુનઃપ્રાપ્તિ,failure recovery
ખોટો કોડ,false code
ખોટી ભૂલ,false error
ફેન-ઇન,fan-in
ફેન-આઉટ,fan-out
ફેસિમિલ I/O ઉપકરણ,fascimile I/O device
ફાસ્ટ ફોરિયર ટ્રાન્સફોર્મ (FFT),fast fourier transform (FFT)
જીવલેણ ભૂલ,fatal error
ખામી શોધ,fault detection
ખામી નિદાન,fault diagnosis
સહનશીલતા દોષ,fault tolerance
ફેક્સ,fax
ફેક્સ સંદેશ,fax message
FDC,FDC
લક્ષણ શોધ,feature detection
ફીડ ચક્ર,feed cycle
પ્રતિસાદ,feedback
ફીડર,feeder
મેળવો,fetch
ફિબોનાકી શોધ,fibonacci search
ફિબોનાકી ક્રમ,fibonacci sequence
ફિબોનાકી શ્રેણી,fibonacci series
ફાઇબર ઓપ્ટિક્સ,fibre optics
ફિડો નેટ,fido net
ક્ષેત્ર,field
પાંચમી પેઢીના કમ્પ્યુટર્સ,fifth generation computers
ફાઇલ,file
ફાઇલ એક્સેસ પદ્ધતિ,file access method
ફાઈલ ફાળવણી ટેબલ,file allocation table
ફાઇલ કમ્પ્રેશન,file compression
ફાઇલ નકલ,file copying
ફાઇલ લેઆઉટ,file layout
ફાઇલ મર્જ,file merge
ફાઇલ પુનઃપ્રાપ્તિ,file recovery
ફાઇલ સંગ્રહ,file storage
ફાઇલ માળખું,file structure
ફાઇલ સિસ્ટમ,file system
ફાઇલ ટ્રાન્સફર,file transfer
ફાઇલ ટ્રાન્સફર પ્રોટોકોલ (FTP),file transfer protocol (FTP)
ફિલ્ટર,filter
અંતિમ સ્થિતિ,final state
શોધો,find
મર્યાદિત રાજ્ય મશીન,finite state machine
આગ દિવાલ,fire wall
ફર્મવેર,firmware
વહેલા તે પહેલાં,first come first serve
પ્રથમ પેઢીના કમ્પ્યુટર,first generation computer
ફર્સ્ટ ઇન ફર્સ્ટ આઉટ (FIFO),first in first out (FIFO)
પ્રથમ ઓર્ડર તર્ક,first order logic
પ્રથમ ઓર્ડર સિદ્ધાંત,first order theory
નિશ્ચિત પાર્ટીશન,fixed partition
ધ્વજ,flag
લવચીક ડિસ્ક,flexible disk
ફ્લોપી ડિસ્ક,floppy disk
ફ્લોપી ડિસ્ક ડ્રાઇવ (Fdd),flopy disk drive (Fdd)
ફ્લો ચાર્ટ,flow chart
નિયંત્રણનો પ્રવાહ,flow of control
ફ્લશ,flush
ફોલ્ડર,folder
ફોન્ટ,font
ફોન્ટ કુટુંબ,font family
બહાર ની ચાવી,foreign key
ફોર્મ,form
ઔપચારિક ભાષા,formal language
ઔપચારિક સિસ્ટમ,formal system
ફોર્મેટ,format
ફોર્મેટિંગ,formatting
ફોરટ્રાન,fortran
ફોરટ્રાન પ્રોગ્રામિંગ,fortran programming
ફોરવર્ડ સ્લેશ,forward slash
ચોથી પેઢીના કમ્પ્યુટર,fourth generation computer
ટુકડો,fragment
ફ્રેમ,frame
મફત નેટ,free net
મફત સોફ્ટવેર ફાઉન્ડેશન,free software foundation
મફત સંગ્રહ,free storage
ફ્રીવેર,freeware
આગળનો છેડો,front end
ફ્રન્ટ પેનલ,front panel
કાર્ય,function
કાર્ય કી,function key
કાર્ય સંદર્ભ,function reference
કાર્યાત્મક નિર્ભરતા,functional dependency
કાર્યાત્મક પરીક્ષણ,functional testing
અસ્પષ્ટ તર્ક,fuzzy logic
અસ્પષ્ટ સમૂહ,fuzzy set
લાભ,gain
રમત વૃક્ષ,game tree
ગેપ પાત્ર,gap character
કચરો,garbage
કચરો સંગ્રહ,garbage collection
કચરો સંગ્રહ,garbage collection
ગાર્બેજ ઇન ગાર્બેજ આઉટ (GIGO),garbage in garbage out (GIGO)
દરવાજો,gate
પ્રવેશદ્વાર,gateway
સામાન્ય કાર્યક્રમ,general program
સામાન્ય કાર્યક્રમ,general program
સામાન્ય હેતુ કમ્પ્યુટર,general purpose computer
સામાન્ય હેતુ કમ્પ્યુટર,general purpose computer
સામાન્ય રજીસ્ટર,general register
સામાન્યીકરણ,generalization
સામાન્યીકરણ,generalization
સામાન્ય હેતુની ભાષા,general-purpose language
સામાન્ય હેતુ ઓપરેટિંગ સિસ્ટમ,general-purpose operating sysem
સામાન્ય હેતુ રજીસ્ટર,general-purpose regisgter
જનરેટ કરેલ ભૂલ,generated error
જનરેટીંગ ફંક્શન,generating function
સામાન્ય વર્ગ,generic class
સામાન્ય કાર્ય,generic function
સામાન્ય નામ,generic name
ગીગો,gigo
વૈશ્વિક,global
વૈશ્વિક કોડ,global code
વૈશ્વિક લોક,global lock
વૈશ્વિક નેટવર્ક,global network
વૈશ્વિક નેટવર્ક,global network
વૈશ્વિક વપરાશકર્તા,global user
વૈશ્વિક ચલ,global variable
વૈશ્વિકરણ,globalisation
ગોફર,gopher
ગોફર ક્લાયંટ,gopher client
ગોફર સર્વર,gopher server
ગોફર સાઇટ,gopher site
ગોફર જગ્યા,gopher space
આકર્ષક અધોગતિ,graceful degradation
વ્યાકરણ તપાસનાર,grammar checker
વ્યાકરણ આકર્ષક બહાર નીકળો,grammar graceful exit
કુલ,grand total
ગ્રાફ,graph
ગ્રાફ પ્લોટિંગ,graph plotting
ગ્રાફિક પાત્ર,graphic character
ગ્રાફિક નિયંત્રક,graphic controller
ગ્રાફિક ડેટા માળખું,graphic data structure
ગ્રાફિક ડિસ્પ્લે પ્રોગ્રામ,graphic display program
ગ્રાફિક ડિસ્પ્લે રીઝોલ્યુશન,graphic display resolution
ગ્રાફિક ભાષા,graphic language
ગ્રાફિક ભાષા,graphic language
ગ્રાફિક પેનલ,graphic panel
ગ્રાફિકલ એનિમેશન,graphical animation
ગ્રાફિકલ ઇન્ટરફેસ ફોર્મેટ (GIF),graphical interface format (GIF)
ગ્રાફિકલ યુઝર ઈન્ટરફેસ (GUI),graphical user interface (GUI)
ગ્રાફિક્સ,graphics
ગ્રાફિક્સ એપ્લિકેશન,graphics application
ગ્રાફિક્સ કર્સર,graphics cursor
ગ્રાફિક્સ મોડ,graphics mode
ગ્રાફિક્સ પેકેજ,graphics package
ગ્રાફિક્સ સોફ્ટવેર,graphics software
ગ્રાફિક્સ સોફ્ટવેર,graphics software
ગ્રાફિક્સ સોફ્ટવેર પેકેજ,graphics software package
ગ્રે સ્કેલ,gray scale
લોભી પદ્ધતિ,greedy method
grep,grep
ગ્રીડ,grid
ગ્રીડ ચાર્ટ,grid chart
ગ્રીડ કમ્પ્યુટિંગ,grid computing
ગ્રીડ મોડ્યુલેશન,grid modulation
જમીન તરંગ,ground wave
જૂથ,group
જૂથ સરનામું,group address
જૂથ કોડ,group code
જૂથ સંચાર,group communication
જૂથ સંચાર,group communication
જૂથ ઓળખ,group identification
જૂથનું નામ,group name
ગ્રુપવેર,groupware
વૃદ્ધિ,growth
રક્ષક,guard
માર્ગદર્શિત મીડિયા,guided media
ગનઝિપ,gunzip
હેક,hack
હેકર,hacker
હેકરનો શબ્દકોશ,hacker's dictionary
અડધા ઉમેરનાર,half adder
અડધો પુલ,half bridge
અડધા ડુપ્લેક્સ,half duplex
હાફ ડુપ્લેક્સ લાઇન,half duplex line
હાફ ડુપ્લેક્સ મોડ,half duplex mode
અડધી તીવ્રતા,half intensity
અડધા રાઉટર,half router
અડધા બાદબાકી કરનાર,half subtracter
અડધા ટોનિંગ,half toning
અડધો શબ્દ,half word
હેમિલટોનિયસ ચક્ર,hamiltonious cycle
હેમિંગ કોડ,hamming code
હાથ,hand
હાથ નકલ,hand copy
હેન્ડલ,handle
હેન્ડલિંગ,handling
અટકવું,hang
ખુશ ચોખ્ખી,happy net
હાર્ડ કોપી ઉપકરણ,hard copy device
હાર્ડ ડિસ્ક,hard disk
હાર્ડ ડિસ્ક ક્રેશ,hard disk crash
સખત ભૂલ,hard error
હાર્ડવેર પ્રવાહ નિયંત્રણ,hardware flow control
હાર્મોનિક,harmonic
હાર્મોનિક સરેરાશ,harmonic mean
હેશ,hash
હેશ ડાયાગ્રામ,hash diagram
હેશ ટેબલ,hash table
હેશિંગ તકનીક,hashing technique
હેડર,header
ઢગલો,heap
ઢગલો સૉર્ટ,heap sort
મદદ,help
મદદ સ્ક્રીન,help screen
હેલ્પનેટ,helpnet
હર્ટ્ઝ,hertz
સંશોધનાત્મક,heuristic
હ્યુરિસ્ટિક પદ્ધતિ,heuristic method
હેક્સાડેસિમલ સંખ્યાઓ,hexadecimal numbers
છુપાયેલ રેખા,hidden line
અધિક્રમિક ડેટા બેઝ,hierarchical data base
અધિક્રમિક ફાઇલ સિસ્ટમ,hierarchical file system
વંશવેલો ટોપોગ્રાફી,hierarchical topography
ઉચ્ચ સ્તરની ભાષા,high level language
ઉચ્ચ મેમરી વિસ્તાર,high memory area
સારો પ્રદ્સન,high performance
ફટકો,hit
હિટ રેટ,hit rate
હિટ રેશિયો,hit ratio
છિદ્ર,hole
હોમ ડિરેક્ટરી,home directory
હોમ પેજ,home page
સજાતીય સંકલન,homogeneous coordinate
હોપ,hop
હોપ ગણતરી,hop count
હોર્ન,horn
હોસ્ટ કમ્પ્યુટર,host computer
હોસ્ટ કમ્પ્યુટર,host computer
યજમાન ભાષા,host language
ગરમ કી,hot key
હાઇપર ટેક્સ્ટ માર્કઅપ લેંગ્વેજ (HTML),hyper text markup language (HTML)
પૂર્વધારણા,hypothesis
હું પોડ,I pod
I/O બફર,I/O buffer
I/O પોર્ટ,I/O port
I/O એકમ,I/O unit
ઓળખકર્તા,identifier
ઓળખ,identity
છબી,image
ઇમેજ સેન્સર,image sensor
અસર પ્રિન્ટર,impact printer
અવરોધ,impedence
અનિવાર્ય પ્રોગ્રામ ભાષા,imperative programme language
અનિવાર્ય નિવેદન,imperative statement
ગર્ભિત સરનામું,implicit address
અશક્ય ઘટના,impossible event
નિષ્ક્રિય નોડ,inactive node
અસંગતતા,inconsistency
વધારો,increment
અનુક્રમણિકા,index
ઇન્ડેક્સ ડેટા આઇટમ,index data item
ઇન્ડેક્સ ફાઇલ,index file
ઇન્ડેક્સ રજિસ્ટર,index register
અનુક્રમણિકા,index sequential
અનુક્રમિત સંબોધન,indexed addressing
અનુક્રમિત ભાષા,indexed language
અનુક્રમિત ક્રમ ફાઇલ,indexed sequence file
અનુક્રમિત અનુક્રમિક સ્કેસ પદ્ધતિ (ISAM),indexed sequential sccess method (ISAM)
પરોક્ષ સંબોધન,indirect addressing
ઇન્ફોર્મેટિક્સ,Informatics
માહિતી,Information
માહિતી બીટ,information bit
માહિતી વ્યવસ્થાપન,information management
માહિતી વ્યવસ્થાપન સિસ્ટમ (IMS),information management system (IMS)
માહિતી પુનઃપ્રાપ્તિ,information retrieval
ઇન્ફર્મેશન સિસ્ટમ,information system
માહિતી ટેકનોલોજી (IT),information technology (IT)
ઈન્ફ્રાસ્ટ્રક્ચર મેનેજમેન્ટ,infrastructure management
વારસો,Inheritance
વારસાગત ભૂલ,inherited error
પ્રારંભિક,Initial
પ્રારંભિક સરનામું,initial address
પ્રારંભિક સ્થિતિ,initial state
આરંભ,Initialization
શાહી જેટ પ્રિન્ટર,ink jet printer
અસંખ્ય,Innumerable
i-નોડ ટેબલ,i-node table
બિનકાર્યક્ષમ સમય,inoperable time
ઇનપુટ બફર રજિસ્ટર,input buffer register
ઇનપુટ આઉટપુટ પ્રોસેસર (I/O પ્રોસેસર),input output processor (I/O processor)
ઇનપુટ આઉટપુટ રજિસ્ટર (I/O રજિસ્ટર),input output register (I/O register)
ઇનપુટ આઉટપુટ સ્ટેટમેન્ટ (I/O સ્ટેટમેન્ટ),input output statement (I/O statement)
ઇનપુટ/આઉટપુટ (I/O),input/output (I/O)
ઇનપુટ/આઉટપુટ બફર (I/O બફર),input/output buffer (I/O buffer)
ઇનપુટ/આઉટપુટ ઉપકરણ (I/O ઉપકરણ),input/output device (I/O device)
દાખલ કરો,Insert
નિવેશ સૉર્ટ,insertion sort
સ્થાપન સમય,installation time
દાખલો,Instance
સૂચના,Instruction
સૂચના કાઉન્ટર,instruction counter
સૂચના ચક્ર,instruction cycle
સૂચના સમૂહ,instruction set
પૂર્ણાંક પ્રોગ્રામિંગ,integer programming
પૂર્ણાંક ચલ,integer variable
સંકલિત મોડેમ,integrated modem
સંકલિત સેવાઓ ડિજિટલ નેટવર્ક (ISDN),integrated services digital network (ISDN)
અખંડિતતા,Integrity
બુદ્ધિશાળી નિયંત્રક,intelligent controller
બુદ્ધિશાળી ટર્મિનલ,intelligent terminal
આંતર બ્લોક,inter block
આંતર બ્લોક ગેપ,inter block gap
આંતર સંદેશાવ્યવહાર સિસ્ટમ,inter communication system
ક્રિયાપ્રતિક્રિયા,Interaction
ઇન્ટરેક્ટિવ ગ્રાફિક્સ,interactive graphics
ઇન્ટરેક્ટિવ કીબોર્ડ પ્રિન્ટર,interactive keyboard printer
ઇન્ટરકોમ સેવા,intercom service
ઈન્ટરફેસ,Interface
ઇન્ટરલીવિંગ,Interleaving
મધ્યવર્તી બફર,intermediate buffer
આંતરિક બ્લોક,internal block
આંતરિક સંચાર,internal communication
આંતરિક વિભાજન,internal fragmentation
આંતરિક મેમરી,internal memory
આંતરિક પ્રકાર,internal sort
આંતરિક ટાઈમર,internal timer
માનકીકરણ માટે આંતરરાષ્ટ્રીય સંસ્થા (ISO),international organization for standardization (ISO)
આંતરરાષ્ટ્રીય તકનીકી સપોર્ટ સંસ્થા,international technical support organization
ઈન્ટરનેટ,Internet
ઇન્ટરનેટ એન્જિનિયરિંગ ટાસ્ક ફોર્સ (IETF),internet engineering task force (IETF)
ઇન્ટરનેટ એક્સપ્લોરર,internet explorer
ઇન્ટરનેટ શિકાર,internet hunt
ઇન્ટરનેટ માસિક અહેવાલ,internet monthly report
ઇન્ટરનેટ પેકેટ વિનિમય,internet packet exchange
ઇન્ટરનેટ પ્રોટોકોલ (IP),internet protocol (IP)
ઇન્ટરનેટ પ્રોટોકોલ દૂર (IP),internet protocol remove (IP)
ઇન્ટરનેટ રિલે ચેટ (IRC),internet relay chat (IRC)
ઇન્ટરનેટ સેવા પ્રદાતા,internet service provider
ઇન્ટરનેટ સેવાઓની સૂચિ,internet services list
ઇન્ટરનેટ સોસાયટી,internet society
ઇન્ટરનેટ સાધનો,internet tools
ઇન્ટરનેટ કામ કરે છે,internet working
ઇન્ટરનેટ કામ કરે છે,internet working
ઇન્ટરપોલેશન,Interpolation
અર્થઘટન કરો,Interpret
દુભાષિયા,Interpreter
આંતરપ્રક્રિયા સંચાર,interprocess communication
વિક્ષેપ,Interrupt
વિક્ષેપ હેન્ડલર,interrupt handler
વિક્ષેપિત માસ્ક,interrupt mask
વિક્ષેપ સંકેત,interrupt signal
વિક્ષેપ વેક્ટર,interrupt vector
વિક્ષેપ,Interruption
છેદાય છે,Intersect
ઇન્ટ્રાનેટ,Intranet
અપરિવર્તનશીલ,Invariant
ઇન્વેન્ટરી માસ્ટર ફાઇલ,inventory master file
વ્યસ્ત મલ્ટિપ્લેક્સર,inverse multiplexer
વ્યસ્ત સ્કેનિંગ,inverse scanning
ઊંધી ફાઇલ,inverted file
ઊંધી યાદી ફાઇલ,inverted list file
ઊંધું પૃષ્ઠ ટેબલ,inverted page table
ઇન્વર્ટર,Inverter
ઇન્ટરનેટ કામ કરે છે,internet working
ઇન્ટરપોલેશન,Interpolation
અર્થઘટન કરો,Interpret
દુભાષિયા,Interpreter
આંતરપ્રક્રિયા સંચાર,interprocess communication
વિક્ષેપ,Interrupt
વિક્ષેપ હેન્ડલર,interrupt handler
વિક્ષેપિત માસ્ક,interrupt mask
વિક્ષેપ સંકેત,interrupt signal
વિક્ષેપ વેક્ટર,interrupt vector
વિક્ષેપ,Interruption
છેદાય છે,Intersect
ઇન્ટ્રાનેટ,Intranet
અપરિવર્તનશીલ,Invariant
ઇન્વેન્ટરી માસ્ટર ફાઇલ,inventory master file
વ્યસ્ત મલ્ટિપ્લેક્સર,inverse multiplexer
વ્યસ્ત સ્કેનિંગ,inverse scanning
ઊંધી ફાઇલ,inverted file
ઊંધી યાદી ફાઇલ,inverted list file
ઊંધું પૃષ્ઠ ટેબલ,inverted page table
ઇન્વર્ટર,Inverter
જોબ મેનેજમેન્ટ,job management
નોકરી લક્ષી ભાષા,job oriented language
નોકરીની અગ્રતા,job priority
નોકરીનું સમયપત્રક,job scheduling
જોબ સિક્વન્સિંગ,job sequencing
જોબ ટેબલ,job table
જોડાઓ (જોડો),join (JOIN)
સંયુક્ત ફોટોગ્રાફિક જૂથ (jpg),joint photographic group (jpg)
જર્નલ,Journal
આનંદની લાકડી,joy stick
જજમેન્ટ,Judgement
કૂદી,Jump
કૂદવાની સૂચના,jump instruction
જમ્પર,Jumper
જંકશન,Junction
જંક,Junk
વાજબીપણું,Justification
k બાઇટ્સ,k bytes
karnaugh નકશો,karnaugh map
karnaugh નકશો,karnaugh map
KB (કિલો બાઈટ),KB (Kilo Byte)
કર્નલ,Kernel
કર્નલ મોડ,kernel mode
કેર્નિંગ,Kerning
કી,Key
કી બોર્ડ,key board
કી બાઉન્સ,key bounce
કી ક્લિક કરો,key click
કી કમ્પ્રેશન,key compression
કી ડિસ્ક,key disk
કી એન્ક્રિપ્શન,key encryption
કી ક્ષેત્ર,key field
કી ફાઇલ,key file
કી ફ્રેમ,key frame
કી મેનેજમેન્ટ,key management
કી પેડ,key pad
કી પેડ,key pad
મુખ્ય શબ્દસમૂહ,key phrase
કી પલ્સ,key pulse
કી પંચ,key punch
કી વર્ગીકરણ,key sorting
કી સ્ટ્રોક,key stroke
એડ્રેસ ટ્રાન્સફોર્મેશનની ચાવી,key to address transformation
ડિસ્કની ચાવી,key to disk
ફ્લોપી માટે કી,key to floppy
ટેપની ચાવી,key to tape
મુખ્ય શબ્દ,key word
લાત,Kick
મારી નાખો,Kill
કિલોબિટ,Kilobit
ગાંઠ,Knots
જ્ઞાન આધારિત માહિતી સેવાઓ,knowledge based information services
જ્ઞાન શોધ,knowledge discovery
જ્ઞાન શોધ ડેટાબેઝ (KDD),knowledge discovery database (KDD)
જ્ઞાન ઇજનેરી,knowledge engineering
જ્ઞાન વ્યવસ્થાપન,knowledge management
જ્ઞાન કાર્યકર,knowledge worker
લેન એડેપ્ટર,Lan adapter
લેન સર્વર,Lan server
LAN કાર્યસ્થળ,LAN workplace
લેન્ડસ્કેપ,Landscape
લેન્ડસ્કેપ,Landscape
ભાષા,Language
ભાષા દુભાષિયા,language interpreter
ભાષા પ્રોસેસર,language processor
ભાષા અનુવાદક,language translator
લેપટોપ,Laptop
મોટા પાયે એકીકરણ (lsi),large scale integration (lsi)
મોટા પાયે એકીકરણ (LSI),large scale integration (LSI)
લેસર,Laser
લેસર પ્રિન્ટર,laser printer
લાસ્ટ ઇન ફર્સ્ટ આઉટ (LIFO),last in first out (LIFO)
સ્તર,Layer
લેઆઉટ,Layout
પર્ણ,Leaf
લીફ નોડ,leaf node
પર્ણ સાઇટ,leaf site
લીઝ,Lease
લીઝ્ડ ચેનલ,leased channel
લીઝ્ડ લાઇન,leased line
ઓછામાં ઓછું નોંધપાત્ર બીટ (lsb),least significant bit (lsb)
ઓછામાં ઓછો નોંધપાત્ર અંક,least significant digit
વારસો સિસ્ટમ,legacy system
લેમ્મા,Lemma 
અક્ષર ગુણવત્તા (LQ),letter quality (LQ)
લેક્સેમ,Lexeme
લેક્સિકોગ્રાફી,Lexicography
પુસ્તકાલય,Library
પુસ્તકાલય કાર્યક્રમ,library program
પુસ્તકાલય પેટા-નિયમિત,library sub-routine
લાઇસન્સ કરાર,licence agrement
પ્રકાશ ઉત્સર્જક ડાયોડ (LED),light emitter diode (LED)
હળવી બંદૂક,light gun
હળવી પેન,light pen
રેખા એડેપ્ટર,line adapter
રેખા સંપાદન,line editing
રેખા પ્રિન્ટર,line printer
રેખીય,Linear
લાઇન્સ પ્રતિ મિનિટ (LPM),lines per minute (LPM)
લિંક,Link
લિંક કરેલ સૂચિ,linked list
લિનક્સ,LINUX
લિક્વિડ ક્રિસ્ટલ ડિસ્પ્લે (LCD),liquid crystal display (LCD)
યાદી પ્રક્રિયા,list processing
શાબ્દિક,Literal
જીવંત,Live
જીવંત નોડ,live node
લોડ,Load
લોડ મોડ્યુલ,load module
સ્થાનિક,Local
સ્થાનિક ઍક્સેસ,local access
