Punjabi,Kannada
"ਕਨਵਰਜ ਕਰਨਾ, ਕਨਵਰਜ ਕਰਨਾ","ಒಮ್ಮುಖವಾಗಲು, ಒಮ್ಮುಖವಾಗಲು"
"ਕਨਵਰਜੈਂਸ, ਕਨਵਰਜੈਂਸ","ಒಮ್ಮುಖ, ಒಮ್ಮುಖ"
ਕਨਵਰਜਿੰਗ ਲੈਂਸ,ಒಮ್ಮುಖ ಲೆನ್ಸ್
"ਉਲਟ, ਉਲਟ","ವಿರುದ್ಧ, ವಿರುದ್ಧ"
VICA ਉਲਟ,VICA ವಿರುದ್ಧ
ਤਬਦੀਲੀ,ಪರಿವರ್ತನೆ
ਤਬਦੀਲੀ,ಪರಿವರ್ತಿಸಲಾಗಿದೆ
ਪਰਿਵਰਤਕ,ಪರಿವರ್ತಕ
ਪਰਿਵਰਤਨਸ਼ੀਲ ਲੈਂਸ,ಕನ್ವರ್ಟಿಬಲ್ ಲೆನ್ಸ್
ਉੱਤਲ,ಪೀನ
convexity,ಪೀನತೆ
ਉੱਤਲ,ಪೀನ
biconvex,ಬೈಕಾನ್ವೆಕ್ಸ್
ਕੂਲਰ,ಶೀತಕ
"ਠੰਡਾ, ਚਿਲਰ","ಶೀತಕ, ಶೀತಕ"
ਕੂਲੀਜ ਟਿਊਬ,ಕೂಲಿಡ್ಜ್ ಟ್ಯೂಬ್
ਕੂਲਿੰਗ,ತಂಪಾಗಿಸುವಿಕೆ
ਕੂਲਰ,ಶೀತಕ
ਸਹਿਕਾਰੀ ਵਰਤਾਰੇ,ಸಹಕಾರಿ ವಿದ್ಯಮಾನ
"ਤਾਲਮੇਲ, ਤਾਲਮੇਲ","ಸಮನ್ವಯಗೊಳಿಸು, ಸಮನ್ವಯಗೊಳಿಸು"
ਨਿਰਦੇਸ਼ਕ ਧੁਰਾ,ನಿರ್ದೇಶಕ ಅಕ್ಷ
ਪਲੈਨਰ,ಸಮತಲ
ਸਮਤਲਤਾ,ಚಪ್ಪಟೆತನ
"ਕਾਪੀ, ਕਾਪੀ, ਕਾਪੀ","ನಕಲು, ನಕಲು, ನಕಲು"
ਕੋਰ,ಮೂಲ
ਕੋਰ ਇਲੈਕਟ੍ਰੋਨ,ಕೋರ್ ಎಲೆಕ್ಟ್ರಾನ್
ਕੋਰੀਓਲਿਸ ਪ੍ਰਵੇਗ,ಕೊರಿಯೊಲಿಸ್ ವೇಗವರ್ಧನೆ
ਕੋਰੀਓਲਿਸ ਬਲ,ಕೊರಿಯೊಲಿಸ್ ಬಲ
"ਕਿਰਿਤ, ਕੋਰੋਨਾ","ಕಿರಿತ್, ಕರೋನಾ"
ਕੋਰੋਨਾ ਆਸਟ੍ਰੇਲੀਆ,ಕರೋನಾ ಆಸ್ಟ್ರೇಲಿಸ್
corona borealis,ಕರೋನಾ ಬೋರಿಯಾಲಿಸ್
ਸੂਰਜੀ ਭੜਕਣ,ಸೌರ ಜ್ವಾಲೆ
ਗ੍ਰੈਨਿਊਲ,ಕಣಕಣ
ਦਾਣੇਦਾਰ,ಹರಳಿನ
"ਸਹੀ, ਸਹੀ","ಸರಿ, ಸರಿ"
ਸੋਧੇ,ಪರಿಷ್ಕರಿಸಲಾಗಿದೆ
"ਸੁਧਾਰ, ਸੋਧ","ತಿದ್ದುಪಡಿ, ತಿದ್ದುಪಡಿ"
ਸਹਿ - ਸਬੰਧ,ಸಹ ಸಂಬಂಧ
"ਮੇਲ ਕਰਨ ਲਈ, ਮੇਲ ਕਰਨ ਲਈ","ಸಂವಾದಿಯಾಗಲು, ಸಂವಾದಿಯಾಗಲು"
ਐਸੋਸੀਏਸ਼ਨ ਦੇ ਨਿਯਮ,ಸಂಘದ ನಿಯಮಗಳು
ਸੰਗਤਿ,ಪಕ್ಕವಾದ್ಯ
ਕੋਸਾਈਨ ਨਿਯਮ,ಕೊಸೈನ್ ನಿಯಮ
ਸਪੇਸ ਭਰਪੂਰਤਾ,ಬಾಹ್ಯಾಕಾಶ ಸಮೃದ್ಧಿ
ਬ੍ਰਹਿਮੰਡੀ,ಕಾಸ್ಮಿಕ್
ਸਪੇਸ ਰੇ ਬਰਸਟ,ಬಾಹ್ಯಾಕಾಶ ಕಿರಣ ಸ್ಫೋಟ
"ਸਪੇਸ ਰੇ, ਬ੍ਰਹਿਮੰਡੀ ਕਿਰਨ","ಬಾಹ್ಯಾಕಾಶ ಕಿರಣ, ಕಾಸ್ಮಿಕ್ ಕಿರಣ"
ਸਪੇਸ ਵਰਖਾ,ಬಾಹ್ಯಾಕಾಶ ಮಳೆ
ਸਪੇਸ,ಜಾಗ
ਬ੍ਰਹਿਮੰਡੀ,ಕಾಸ್ಮಿಕ್
"ਬ੍ਰਹਿਮੰਡ ਵਿਗਿਆਨ, ਬ੍ਰਹਿਮੰਡ ਵਿਗਿਆਨ","ವಿಶ್ವವಿಜ್ಞಾನ, ವಿಶ್ವವಿಜ್ಞಾನ"
ਪੁਲਾੜ ਯਾਤਰੀ,ಗಗನಯಾತ್ರಿ
ਪੁਲਾੜ ਵਿਗਿਆਨ,ಗಗನಯಾತ್ರಿಗಳು
"ਬ੍ਰਹਿਮੰਡ, ਬ੍ਰਹਿਮੰਡ","ಬ್ರಹ್ಮಾಂಡ, ವಿಶ್ವ"
coulomb,ಕೂಲಂಬ್
ਕੁਲੋਮੀ ਖੇਤਰ,ಕೂಲೋಮಿ ಪ್ರದೇಶ
ਕੂਲਮੀਟਰ,ಕೂಲೋಮೀಟರ್
"ਗਿਣਤੀ, ਗਿਣਤੀ, ਗਿਣਤੀ, ਗਿਣਤੀ","ಎಣಿಕೆ, ಎಣಿಕೆ, ಎಣಿಕೆ, ಎಣಿಕೆ"
"ਗਿਣਤੀ, ਉਲਟ ਗਿਣਤੀ","ಎಣಿಕೆ, ವಿಲೋಮ ಎಣಿಕೆ"
"ਕੈਲਕੁਲੇਟਰ, ਕਾਊਂਟਰ, ਪੈਨਲ","ಕ್ಯಾಲ್ಕುಲೇಟರ್, ಕೌಂಟರ್, ಫಲಕ"
ਘੜੀ ਦੇ ਉਲਟ,ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ
"ਰਿਵਰਸ ਕਰੰਟ, ਕਾਊਂਟਰ ਕਰੰਟ","ರಿವರ್ಸ್ ಕರೆಂಟ್, ಕೌಂಟರ್ ಕರೆಂಟ್"
ਵਿਰੋਧੀ ਇਲੈਕਟ੍ਰੋਮੋਟਿਵ ਫੋਰਸ,ಎಲೆಕ್ಟ್ರೋಮೋಟಿವ್ ಫೋರ್ಸ್ ಅನ್ನು ವಿರೋಧಿಸುತ್ತದೆ
ਡੈਪੂਟੇਸ਼ਨ,ನಿಯೋಜನೆ
ਉਲਟਾ ਧੜ,ಹಿಮ್ಮುಖ ಮುಂಡ
ਗਿਣਤੀ ਦੀ ਦਰ,ಎಣಿಕೆ ದರ
"ਗਿਣਤੀ, ਗਿਣਤੀ-ਸੰਖਿਆ, ਗਿਣਤੀ, ਗਿਣਤੀ","ಎಣಿಕೆ, ಎಣಿಕೆ-ಸಂಖ್ಯೆ, ಎಣಿಕೆ, ಎಣಿಕೆ"
ਫੋਰਸ ਜੋੜਾ,ಬಲದ ಜೋಡಿ
ਜੋੜਿਆ,ಜೋಡಿಸಲಾಗಿದೆ
ਜੋੜਨ ਵਾਲਾ,ಸಂಯೋಜಕ
ਜੋੜੀ,ಜೋಡಣೆ
"ਉਦੇਸ਼ ਦਿਸ਼ਾ, ਮਾਰਗ, ਰਸਤਾ","ಉದ್ದೇಶಿತ ನಿರ್ದೇಶನ, ಮಾರ್ಗ, ಮಾರ್ಗ"
covalency,ಕೋವೆಲೆನ್ಸಿ
covalency,ಕೋವೆಲೆನ್ಸಿ
ਸਹਿਯੋਗੀ,ಸಹಕಾರಿ
ਸਹਿਵਿਹਾਰ,ಸಹವರ್ತಿತ್ವ
ਸਮਕਾਲੀ,ಜೊತೆಗಿರುವ
"ਕਵਰੇਜ ਖੇਤਰ, ਪ੍ਰਸਾਰਣ ਖੇਤਰ","ವ್ಯಾಪ್ತಿ ಪ್ರದೇಶ, ಪ್ರಸಾರ ಪ್ರದೇಶ"
ਕਵਰ ਸ਼ੀਟ,ಕವರ್ ಶೀಟ್
ਬਕਵਾਸ,ವಟಗುಟ್ಟುವಿಕೆ
ਜਣਨ ਦਰ,ಫಲವತ್ತತೆಯ ಪ್ರಮಾಣ
ਮਾਮੂਲੀ ਵਿਗਾੜ,ಸ್ವಲ್ಪ ವಿರೂಪ
ਸਿਖਰ,ಶಿಖರ
"ਮਾਪਦੰਡ, ਮਾਪਦੰਡ","ಮಾನದಂಡ, ಮಾನದಂಡ"
ਨਾਜ਼ੁਕ,ನಿರ್ಣಾಯಕ
ਆਲੋਚਨਾ,ವಿಮರ್ಶಾತ್ಮಕತೆ
ਮਕਰ ਕਲਿੱਪ,ಮಕರ ಸಂಕ್ರಾಂತಿ ಕ್ಲಿಪ್
ਬਦਮਾਸ਼ਾਂ ਦਾ ਹਨੇਰਾ ਰਾਜ,ವಂಚಕರ ಕರಾಳ ಸಾಮ್ರಾಜ್ಯ
ਕਰਾਸ ਕਰਾਸ ਹਾਈਬ੍ਰਿਡਾਈਜੇਸ਼ਨ,ಅಡ್ಡ-ಹೈಬ್ರಿಡ್ ಹೈಬ್ರಿಡೈಸೇಶನ್
ਕਰਾਸ ਬੈਂਡ ਸੰਚਾਰ,ಕ್ರಾಸ್ ಬ್ಯಾಂಡ್ ಸಂವಹನ
ਅਪ੍ਰਸੰਗਿਕ ਚਰਿੱਤਰ ਦਾ ਰੂਪ,ಅಪ್ರಸ್ತುತ ಪಾತ್ರದ ವ್ಯಕ್ತಿತ್ವ
ਕਰਾਸ ਸਬੰਧ,ಅಡ್ಡ ಸಂಬಂಧಗಳು
ਪਾਰ ਕੀਤਾ ਖੇਤਰ,ದಾಟಿದ ಪ್ರದೇಶ
ਘੱਟੋ-ਘੱਟ ਵਿਗਾੜ ਲੈਂਸ,ಕನಿಷ್ಠ ವಿಪಥನ ಲೆನ್ಸ್
ਕਰਾਸ ਉਤਪਾਦ,ಅಡ್ಡ ಉತ್ಪನ್ನ
ਅਪ੍ਰਸੰਗਿਕ ਸਿਗਨਲ,ಅಪ್ರಸ್ತುತ ಸಂಕೇತ
ਫਰਸ਼ਾਂ ਦਾ ਕਬਜ਼ਾ,ಮಹಡಿಗಳ ಅತಿಕ್ರಮಣ
ਤਬਦੀਲੀ ਜ਼ੋਨ,ಪರಿವರ್ತನೆ ವಲಯ
ਤਬਦੀਲੀ ਬਿੰਦੂ,ಪರಿವರ್ತನೆಯ ಬಿಂದು
ਵਟਾਂਦਰਾ ਮੁੱਲ,ವಿನಿಮಯ ಮೌಲ್ಯ
ਵੈਕਟਰ-ਉਤਪਾਦ ਵੈਕਟਰ-ਉਤਪਾਦ,ವೆಕ್ಟರ್-ಉತ್ಪನ್ನ ವೆಕ್ಟರ್ ಉತ್ಪನ್ನ
"ਕਰਾਸ ਭਾਗ, ਕਰਾਸ ਭਾਗ","ಅಡ್ಡ ವಿಭಾಗ, ಅಡ್ಡ ವಿಭಾಗ"
"ਮਲਟੀਪਲ ਮਿਆਦ, ਹਾਈਬ੍ਰਿਡ ਮਿਆਦ","ಬಹು ಪದ, ಹೈಬ್ರಿಡ್ ಪದ"
ਕਰਾਸ ਤਾਰ,ಅಡ್ಡ ತಂತಿ
"ਤਾਜ ਆਪਟੀਕਲ ਗਲਾਸ, ਤਾਜ ਆਪਟੀਕਲ ਗਲਾਸ","ಕ್ರೌನ್ ಆಪ್ಟಿಕಲ್ ಗ್ಲಾಸ್, ಕ್ರೌನ್ ಆಪ್ಟಿಕಲ್ ಗ್ಲಾಸ್"
ਠੰਢਾ ਮਿਸ਼ਰਣ,ತಂಪಾಗಿಸುವ ಮಿಶ್ರಣ
ਘੱਟ ਤਾਪਮਾਨ ਇਲੈਕਟ੍ਰੋਨਿਕਸ,ಕಡಿಮೆ ತಾಪಮಾನ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್
ਹਾਈਪੋਥਰਮੀਆ,ಲಘೂಷ್ಣತೆ
cryogenic ਪ੍ਰਯੋਗਸ਼ਾਲਾ,ಕ್ರಯೋಜೆನಿಕ್ ಪ್ರಯೋಗಾಲಯ
ਨਿਮਰਤਾਪਿਕੀ,ನಿಮ್ರತಾಪಿಕಿ
ਜੰਮਣ ਗੇਜ,ಘನೀಕರಿಸುವ ಗೇಜ್
ਕ੍ਰਾਇਓਮੈਟ੍ਰਿਕ ਸਥਿਰ,ಕ್ರೈಯೊಮೆಟ್ರಿಕ್ ಸ್ಥಿರ
ਕ੍ਰਿਸਟਲ,ಸ್ಫಟಿಕ
"ਕ੍ਰਿਸਟਲਿਨ, ਰੇਸ਼ੇਦਾਰ","ಸ್ಫಟಿಕದಂತಹ, ನಾರು"
"crystallization, crystallization, crystallization","ಸ್ಫಟಿಕೀಕರಣ, ಸ್ಫಟಿಕೀಕರಣ, ಸ್ಫಟಿಕೀಕರಣ"
ਕ੍ਰਿਸਟਲ ਵਿਗਿਆਨੀ,ಸ್ಫಟಿಕ ವಿಜ್ಞಾನಿ
ਕ੍ਰਿਸਟਲ-ਢਾਂਚਾਗਤ,ಸ್ಫಟಿಕ-ರಚನಾತ್ಮಕ
ਕ੍ਰਿਸਟਲ ਬਣਤਰ,ಸ್ಫಟಿಕ ರಚನೆ
"ਕ੍ਰਿਸਟਲੋਗ੍ਰਾਫੀ, ਕ੍ਰਿਸਟਲ ਵਿਗਿਆਨ","ಸ್ಫಟಿಕಶಾಸ್ತ್ರ, ಸ್ಫಟಿಕ ವಿಜ್ಞಾನ"
ਜਾਲੀ ਤਬਾਦਲਾ ਕਾਰਵਾਈ,ಲ್ಯಾಟಿಸ್ ವರ್ಗಾವಣೆ ಕಾರ್ಯಾಚರಣೆ
ਕ੍ਰਿਸਟਲ ਧੱਬਾ,ಸ್ಫಟಿಕ ಸ್ಮಡ್ಜ್
ਘਣ ਘਣ,ಘನ ಘನ
"ਘਨ, ਘਨ, ਘਨ, ਤਿਕੋਣ, ਘਣ, ਤਿਕੋਣ","ಕ್ಯೂಬ್, ಕ್ಯೂಬ್, ಕ್ಯೂಬ್, ಟ್ರಯಾಂಗಲ್, ಕ್ಯೂಬ್, ಟ್ರಯಾಂಗಲ್"
ਕਿਊਬਿਕ ਕਲੀਵੇਜ,ಘನ ಸೀಳು
ਔਰਬਿਟਲ,ಕಕ್ಷೀಯ
ਸੰਚਤ,ಸಂಚಿತ
ਕਿਊਰੀ ਸਥਿਰ,ಕ್ಯೂರಿ ಸ್ಥಿರ
ਕਿਊਰੀ ਪ੍ਰਭਾਵ,ಕ್ಯೂರಿ ಎಫೆಕ್ಟ್
"ਕਿਊਰੀ ਪੁਆਇੰਟ, ਕਿਊਰੀ ਤਾਪਮਾਨ, ਕਿਊਰੀ ਡੀਮੈਗਨੇਟਾਈਜ਼ੇਸ਼ਨ ਪੁਆਇੰਟ","ಕ್ಯೂರಿ ಪಾಯಿಂಟ್, ಕ್ಯೂರಿ ತಾಪಮಾನ, ಕ್ಯೂರಿ ಡಿಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್ ಪಾಯಿಂಟ್"
ਕਿਊਰੀ,ಕ್ಯೂರಿ
ਸਟ੍ਰੀਮ,ಸ್ಟ್ರೀಮ್
ਧਾਰਾ ਦੀ ਘੱਟ ਗਿਣਤੀ,ಸ್ಟ್ರೀಮ್ನ ಅಲ್ಪಸಂಖ್ಯಾತ
ਵੰਡ,ವಿತರಣೆ
ਵਕਰਤਾ,ವಕ್ರತೆ
ਕਰਵ ਕਰਵ ਲਾਈਨ,ಕರ್ವ್ ಕರ್ವ್ ಲೈನ್
ਕਰਵ,ಬಾಗಿದ
ਕਰਵ ਪੱਟੀ,ಕರ್ವ್ ಬಾರ್
ਕਰਵ ਸਫ਼ਾ,ಬಾಗಿದ ಪುಟ
ਵਿਕਾਸ ਵਕਰ,ಬೆಳವಣಿಗೆಯ ರೇಖೆ
curvilinear,ವಕ್ರರೇಖೆಯ
"perforator, ਕੱਟਣਾ","ರಂದ್ರ, ಕತ್ತರಿಸುವುದು"
ਅੰਤ ਜ਼ੋਨ,ಅಂತಿಮ ವಲಯ
ਅੰਤ ਦੀ ਬਾਰੰਬਾਰਤਾ,ಅಂತಿಮ ಆವರ್ತನ
ਅੰਤ ਬਿੰਦੂ,ಅಂತಿಮ ಬಿಂದು
ਟਰਮੀਨਲ ਬਿੰਦੂ ਦੀ ਗਤੀ,ಟರ್ಮಿನಲ್ ಪಾಯಿಂಟ್ ವೇಗ
ਟਰਮੀਨਲ ਵੋਲਟੇਜ,ಟರ್ಮಿನಲ್ ವೋಲ್ಟೇಜ್
"ਕਰਤਾ, ਪ੍ਰਦਰਸ਼ਨ ਕਰਨ ਵਾਲਾ","ಪ್ರದರ್ಶಕ, ಪ್ರದರ್ಶಕ"
ਸਾਈਬਰਨੇਟਿਕਸ,ಸೈಬರ್ನೆಟಿಕ್ಸ್
"ਚੱਕਰ, ਚੱਕਰ, ਚੱਕਰ","ಸೈಕಲ್, ಸೈಕಲ್, ಸೈಕಲ್"
ਚੱਕਰ ਪ੍ਰਤੀ ਸਕਿੰਟ,ಪ್ರತಿ ಸೆಕೆಂಡಿಗೆ ಚಕ್ರಗಳು
"ਚੱਕਰਵਾਤੀ, ਚੱਕਰੀ","ಆವರ್ತಕ, ಆವರ್ತಕ"
ਸਪਿਨ,ಸ್ಪಿನ್
ਚੱਕਰੀ ਪੈਂਡੂਲਮ,ಆವರ್ತಕ ಲೋಲಕ
ਸਾਈਕਲੋਟ੍ਰੋਨ,ಸೈಕ್ಲೋಟ್ರಾನ್
ਸਾਈਕਲੋਟ੍ਰੋਨ ਬਾਰੰਬਾਰਤਾ,ಸೈಕ್ಲೋಟ್ರಾನ್ ಆವರ್ತನ
"ਸਿਲੰਡਰ, ਸਿਲੰਡਰ","ಸಿಲಿಂಡರ್, ಸಿಲಿಂಡರ್"
"ਸਿਲੰਡਰ, ਸਿਲੰਡਰ ਸ਼ਕਲ, ਸਿਲੰਡਰ, ਸਿਲੰਡਰ","ಸಿಲಿಂಡರಾಕಾರದ, ಸಿಲಿಂಡರ್ ಆಕಾರ, ಸಿಲಿಂಡರ್, ಸಿಲಿಂಡರ್"
ਸਿਲੰਡਰ ਹਾਰਮੋਨਿਕ,ಸಿಲಿಂಡರ್ ಹಾರ್ಮೋನಿಕ್
ਗਿੱਲਾ,ತೇವಗೊಳಿಸಲಾಗಿದೆ
ਗਿੱਲੀ ਸਧਾਰਨ ਹਾਰਮੋਨਿਕ ਔਸਿਲੇਸ਼ਨ,ಸರಳ ಹಾರ್ಮೋನಿಕ್ ಆಂದೋಲನವನ್ನು ತೇವಗೊಳಿಸಿತು
ਡੈਪਰ,ಡ್ಯಾಂಪರ್
ਡੈਨੀਅਲ ਸੈੱਲ,ಡೇನಿಯಲ್ ಸೆಲ್
ਹਨੇਰ,ಕತ್ತಲು
"ਦਾਨ ਕੀਤੇ ਸਰੋਤ, ਅਧੀਨ ਸਰੋਤ, ਟਰੱਸਟ ਸਰੋਤ","ದೇಣಿಗೆ ಸಂಪನ್ಮೂಲಗಳು, ಅಧೀನ ಸಂಪನ್ಮೂಲಗಳು, ಟ್ರಸ್ಟ್ ಸಂಪನ್ಮೂಲಗಳು"
"ਸੜਨ ਵਾਲਾ ਉਤਪਾਦਕ, ਦੁੱਧ ਪੈਦਾ ਕਰਨ ਵਾਲਾ, ਮਾਤਾ-ਪਿਤਾ, ਸੰਤਾਨ","ವಿಘಟನೆ ಉತ್ಪಾದಕ, ಹಾಲು ಉತ್ಪಾದನೆ, ಪೋಷಕ, ಸಂತತಿ"
ਡੇਵਿਸਨ ਗਰਮ ਪ੍ਰਯੋਗ,ಡೇವಿಸನ್ ಬಿಸಿ ಪ್ರಯೋಗ
ਡੀ.ਸੀ. (ਡਾਇਰੈਕਟਿਵ),D.C. (ನಿರ್ದೇಶನ)
ਪੈਸਿਵ ਹਿੱਸਾ,ನಿಷ್ಕ್ರಿಯ ಭಾಗ
ਚੁੱਪ ਸਥਾਨ,ಮೂಕ ತಾಣ
ਡੀ ਬ੍ਰਾਗਲੀ ਤਰੰਗ-ਲੰਬਾਈ,ಡಿ ಬ್ರಾಗ್ಲಿ ತರಂಗಾಂತರ
Debye ਵਿਸ਼ੇਸ਼ਤਾ ਦਾ ਤਾਪਮਾਨ,ಡಿಬೈ ಗುಣಲಕ್ಷಣದ ತಾಪಮಾನ
"ਡੇਬੀ ਲੰਬਾਈ, ਡੇਬਾਈ ਦੂਰੀ","ಡೆಬೈ ಉದ್ದ, ಡೆಬೈ ದೂರ"
ਕਰਜ਼ਾ-ਵਿਰਾਮ,ಸಾಲ-ವಿರಾಮ
ਸੜਨ,ಕೊಳೆತ
ਸੜਨ ਸੂਚਕਾਂਕ,ಕೊಳೆತ ಸೂಚ್ಯಂಕ
ਪਤਲਾ,ದುರ್ಬಲಗೊಳಿಸುವ
ਪਿੱਛੇ ਹਟਣਾ,ಹಿಂದುಳಿದ
ਵਿਰਾਮ ਸਮਾਂ,ವಿರಾಮ ಸಮಯ
ਡੈਸੀਬਲ,ಡೆಸಿಬಲ್
ਡੈਸੀਬੇਲੋਮੀਟਰ,ಡೆಸಿಬೆಲೋಮೀಟರ್
"ਦਸ਼ਮਲਵ, ਦਸ਼ਮਲਵ","ದಶಮಾಂಶ, ದಶಮಾಂಶ"
ਵਰਗੀਕਰਨ,ವರ್ಗೀಕರಣ
"ਉਥਲ-ਪੁਥਲ, ਇਨਕਲਾਬ, ਉੱਦਮ, ਪਤਨ","ಕ್ರಾಂತಿ, ಕ್ರಾಂತಿ, ಕೈಗೊಳ್ಳುವಿಕೆ, ಅವನತಿ"
isometric ਚੱਕਰ,ಸಮಮಾಪನ ವೃತ್ತ
ਡੀਕੋਡਰ,ಡಿಕೋಡರ್
"ਸੜਨ, ਭੰਗ","ವಿಘಟನೆ, ವಿಸರ್ಜನೆ"
decompression,ಡಿಕಂಪ್ರೆಷನ್
ਗੰਦਗੀ,ನಿರ್ಮಲೀಕರಣ
ਸਜਾਵਟ,ಅಲಂಕರಣ
ਸੰਜੋਗ,ಸಂಯೋಗ
ਘਟਾਉਣ ਵਾਲਾ ਫੰਕਸ਼ਨ,ಕ್ಷೀಣಿಸುವ ಕಾರ್ಯ
ਮੌਸਮ,ಹವಾಮಾನ
ਉਲੰਘਣਾ,ಉಲ್ಲಂಘನೆ
ਸਬਫਲੋਰ,ಸಬ್ಫ್ಲೋರ್
ਡੂੰਘੀ ਸਪੇਸ,ಆಳವಾದ ಜಾಗ
ਵਿਉਤਪੱਤੀ,ವ್ಯುತ್ಪತ್ತಿ
"ਨੁਕਸ, ਗਲਤੀ, ਨੁਕਸਾਨ, ਕਮੀ","ದೋಷ, ದೋಷ, ಹಾನಿ, ಕೊರತೆ"
ਗਲਤ,ತಪ್ಪು
ਇਮਿਊਨਿਟੀ,ವಿನಾಯಿತಿ
ਸੀਮਾ ਦਰਵਾਜ਼ਾ,ಮಿತಿ ಬಾಗಿಲು
"ਪਰਿਭਾਸ਼ਾ, ਸਪਸ਼ਟਤਾ, ਦ੍ਰਿੜ੍ਹਤਾ","ವ್ಯಾಖ್ಯಾನ, ಸ್ಪಷ್ಟತೆ"
ਉਲਟਾਉਣਾ,ತಿರುಗಿಸು
ਡਿਫਲੈਕਟਰ,ಡಿಫ್ಲೆಕ್ಟರ್
"ਭਟਕਣਾ, ਭਟਕਣਾ","ವಿಚಲನ, ವಿಚಲನ"
ਖਰਾਬ ਫੋਕਸ,ವಿಚಲನ ಗಮನ
deflection-doublet mirror,ವಿಚಲನ-ಡಬಲ್ ಕನ್ನಡಿ
ਡਿਫਲੈਕਸ਼ਨ ਜ਼ੋਨ,ವಿಚಲನ ವಲಯ
ਗੁਰੂਤਾ-ਪ੍ਰਭਾਵਿਤ ਵਿਘਨ,ಗುರುತ್ವಾಕರ್ಷಣೆ-ಬಾಧಿತ ವಿಚಲನ
ਸੰਖੇਪ ਪਲੇਟਾਂ,ಸಂಕ್ಷೇಪಣ ಫಲಕಗಳು
ਫੋਕਸ,ಗಮನ
ਵਿਕਾਰ,ವಿರೂಪತೆ
"ਵਿਗਾੜ, ਵਿਗਾੜ","ವಿರೂಪ, ವಿರೂಪ"
ਵਿਗਾਸਨ,ವಿಗಾಸನ್
"debauchery, debauchery","ದುರಾಚಾರ, ದುರಾಚಾರ"
"ਅਪਵਿੱਤਰ ਹੋਣਾ (ਵਰ.), ਅਪਮਾਨਿਤ (ਐਨ.), ਘਟੀਆ (ਵੀ.)","ಅಪವಿತ್ರವಾಗಲು (ver.), ಕೆಳಮಟ್ಟಕ್ಕೆ (n.), ಕೆಳಮಟ್ಟಕ್ಕೆ (v.)"
ਗੈਸ ਦੀ ਰਹਿੰਦ,ತ್ಯಾಜ್ಯ ಅನಿಲ
"aberration, aphasia, deprivation, deprivation","ವಿಪಥನ, ಅಫೇಸಿಯಾ, ಅಭಾವ, ಅಭಾವ"
ਸੰਤੁਸ਼ਟੀਜਨਕ,ಸಂತಸದಾಯಕ
"ਡਿਗਰੀ, ਡਿਗਰੀ, ਵਿਸ਼ਾਲਤਾ, ਡਿਗਰੀ, ਡਿਗਰੀ, ਮਾਤਰਾ, ਅੰਕ","ಪದವಿ, ಪದವಿ, ಪ್ರಮಾಣ, ಪದವಿ, ಪದವಿ, ಪ್ರಮಾಣ, ಅಂಶ"
ਇਕਾਗਰਤਾ-ਆਵਾਜ਼,ಏಕಾಗ್ರತೆ-ಪರಿಮಾಣ
ਵਿਭਾਜਨ ਮਾਤਰਾ,ವಿಘಟನೆಯ ಪ್ರಮಾಣ
ਆਜ਼ਾਦੀ ਦੀ ਡਿਗਰੀ. ਆਜ਼ਾਦੀ ਦੀ ਡਿਗਰੀ,ಸ್ವಾತಂತ್ರ್ಯದ ಪದವಿ. ಸ್ವಾತಂತ್ರ್ಯದ ಪದವಿ
ionization ਦੀ ਮਾਤਰਾ,ಅಯಾನೀಕರಣದ ಪ್ರಮಾಣ
ਧਰੁਵੀਕਰਨ ਦੀ ਤੀਬਰਤਾ,ಧ್ರುವೀಕರಣದ ಪ್ರಮಾಣ
ਸ਼ੁੱਧਤਾ ਦੀ ਮਾਤਰਾ,ನಿಖರತೆಯ ಪ್ರಮಾಣ
dehumidification,dehumidification
ਡੀਓਨਾਈਜ਼ੇਸ਼ਨ,ಅಯಾನೀಕರಣ
ਦੇਰੀ,ವಿಳಂಬ
ਦੇਰੀ ਨਾਲ,ತಡವಾಗಿ
ਸਥਾਨੀਕਰਨ,ಸ್ಥಳೀಕರಣ
ਡੈਲਟਾ ਫੰਕਸ਼ਨ,ಡೆಲ್ಟಾ ಕಾರ್ಯ
demagnetization,ಡಿಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್
demagnetized ਕਰਵ,ಡಿಮ್ಯಾಗ್ನೆಟೈಸ್ಡ್ ಕರ್ವ್
demagnetizer,ಡಿಮ್ಯಾಗ್ನೆಟೈಸರ್
demodulation,ಡಿಮೋಡ್ಯುಲೇಶನ್
ਸੰਘਣੀ ਭੀੜ,ದಟ್ಟವಾದ ದಟ್ಟಣೆ
ਘਣਤਾ ਗੇਜ,ಸಾಂದ್ರತೆ ಮಾಪಕ
"ਘਣਤਾ, ਘਣਤਾ","ಸಾಂದ್ರತೆ, ಸಾಂದ್ರತೆ"
ਘਟਾਓ ਪੱਧਰ,ಸವಕಳಿ ಮಟ್ಟ
ਡਿਪਲੇਸ਼ਨ ਜ਼ੋਨ,ಸವಕಳಿ ವಲಯ
depolarization,ಡಿಪೋಲರೈಸೇಶನ್
depolarized,ಡಿಪೋಲರೈಸ್ಡ್
