Punjabi,English
ਕੰਪਿਊਟਰ,computer
ਕੰਪਿਊਟਰ ਸੈਂਟਰ,computer centre
ਕੰਪਿਊਟਰ ਮਾਹਰ,computer expert
ਕੰਪਿਊਟਰ ਗਰਾਫਿਕਸ,computer graphics
ਕੰਪਿਊਟਰ ਦੀ ਹਦਾਇਤ,computer instruction
ਕੰਪਿਊਟਰ ਭਾਸ਼ਾ,computer language
ਕੰਪਿਊਟਰ ਨੈੱਟਵਰਕ,computer network
ਕੰਪਿਊਟਰ ਵਿਗਿਆਨ,computer science
ਕੰਪਿਊਟਰ ਸੁਰੱਖਿਆ,computer security
ਕੰਪਿਊਟਰ ਸਿਮੂਲੇਟਨ,computer simulaton
ਕੰਪਿਊਟਰ ਮਾਹਰ,computer specialist
ਕੰਪਿਊਟਰੀਕਰਨ,computerisation
ਕੰਪਿਊਟਰਿਸਟ,computerist
ਕੰਪਿਊਟਰੀਕਰਨ,computerize
ਕੰਪਿਊਟਿੰਗ,computing
ਸੰਕਲਪ,concept
ਸਮਰੂਪਤਾ,concurrency
ਸਮਕਾਲੀ,concurrent
ਸਥਿਤੀ ਵੇਰੀਏਬਲ,condition variable
ਸ਼ਰਤੀਆ ਆਪਰੇਟਰ,conditional operator
ਸ਼ਰਤੀਆ ਬਿਆਨ,conditional statement
ਕੰਡਕਟਰ,conductor
ਕਾਨਫਰੰਸਿੰਗ,conferencing
ਗੁਪਤਤਾ,confidentiality
ਸੰਰਚਨਾ,configuration
ਭੀੜ,congestion
ਜੋੜ,conjunction
ਗਤੀ ਨਾਲ ਜੁੜਨ,connect speed
ਕੁਨੈਕਸ਼ਨ,connection
ਕੁਨੈਕਸ਼ਨ ਘੱਟ ਸੰਚਾਰ,connection less communication
ਕੁਨੈਕਸ਼ਨ ਰੀਲੀਜ਼,connection release
ਕਨੈਕਟੀਵਿਟੀ,connectivity
ਕਨੈਕਟਰ,connector
ਲਗਾਤਾਰ,consecutive
ਨਤੀਜੇ ਵਜੋਂ,consequent
ਕੰਸੋਲ,console
ਏਕੀਕਰਨ,consolidation
ਸਥਿਰ,constant
ਲਗਾਤਾਰ ਹਦਾਇਤ,constant instruction
ਪਾਬੰਦੀ,constraint
ਕੰਸਟਰਕਟਰ,constructor
ਕੰਟੇਨਰ,container
ਸਮੱਗਰੀ,content
ਸੰਦਰਭ,context
ਸੰਦਰਭ ਮੁਕਤ ਵਿਆਕਰਣ (CFG),context free grammar (CFG)
ਸੰਦਰਭ ਸਵਿੱਚ,context switch
ਅਚਨਚੇਤ,contingency
ਸੰਕੁਚਨ,contraction
ਉਲਟ,contrast
ਕੰਟਰੋਲ,control
ਕੰਟਰੋਲ ਖੇਤਰ,control area
ਕੰਟਰੋਲ ਬਿੱਟ,control bit
ਕੰਟਰੋਲ ਬੱਸ,control bus
ਕੰਟਰੋਲ ਕਾਰਡ,control card
ਕੰਟਰੋਲ ਸਰਕਟ,control circuit
ਕੰਟਰੋਲ ਚੱਕਰ,control cycle
ਕੰਟਰੋਲ ਇੰਜੀਨੀਅਰਿੰਗ,control engineering
ਕੰਟਰੋਲ ਕੁੰਜੀ,control key
ਨਿਯੰਤਰਣ ਤਰਕ,control logic
ਕੰਟਰੋਲ ਲੂਪ,control loop
ਕੰਟਰੋਲ ਨਿਸ਼ਾਨ,control mark
ਕੰਟਰੋਲ ਕਾਰਵਾਈ,control operation
ਕਨ੍ਟ੍ਰੋਲ ਪੈਨਲ,control panel
ਕੰਟਰੋਲ ਸਿਗਨਲ,control signal
ਕੰਟਰੋਲ ਸਵਿੱਚ,control switch
ਕੰਟਰੋਲ ਟੇਪ,control tape
ਕੰਟਰੋਲ ਟਰਮੀਨਲ,control terminal
ਕੰਟਰੋਲ ਯੂਨਿਟ (CU),control unit (CU)
ਕਨਵਰਜੈਂਸ,convergence
ਗੱਲਬਾਤ,conversation
ਗੱਲਬਾਤ ਦਾ ਸਮਾਂ ਸਾਂਝਾ ਕਰਨਾ,conversational time sharing
ਤਬਦੀਲੀ,conversion
ਪਰਿਵਰਤਕ,converter
ਕੁੱਕ ਦਾ ਸਿਧਾਂਤ,Cook's theorem
ਸਹਿ-ਪ੍ਰੋਸੈਸਰ,co-processor
ਕਾਪੀ,copy
ਕਾਪੀਰਾਈਟ,copyright
ਰੱਸੀ,cord
ਤਾਰ ਰਹਿਤ ਟੈਲੀਫੋਨ,cordless telephone
ਸਿੱਟਾ,corollary
ਸੁਧਾਰ,correction
ਖਰਾਬ,corrupted
ਗਿਣਤੀ,count
ਵਿਰੋਧੀ,counter
ਦੇਸ਼ ਦਾ ਕੋਡ,country code
ਸਹਿਵਿਹਾਰ,covariance
ਕਵਰੇਜ,coverage
ਕਰੈਸ਼,crash
ਨਾਜ਼ੁਕ ਮਾਰਗ,critical path
ਨਾਜ਼ੁਕ ਮਾਰਗ ਵਿਧੀ (CPM),critical path method (CPM)
ਕਰਾਸ ਚੈੱਕ,cross check
ਕਰਾਸ ਕੰਪਾਈਲਰ,cross compiler
ਕਰਾਸ ਫਾਇਰ,cross fire
ਅੰਤਰ ਗੱਲਬਾਤ,cross talk
ਕ੍ਰਿਪਟੋਗ੍ਰਾਫਿਕ,cryptographic
ਕ੍ਰਿਪਟੋਗ੍ਰਾਫੀ,cryptography
ਮੁਦਰਾ ਪ੍ਰਤੀਕ,currency symbol
ਮੌਜੂਦਾ ਡਾਇਰੈਕਟਰੀ,current directory
ਮੌਜੂਦਾ ਵਿੰਡੋ,current window
ਕਰਸਰ,cursor
ਕਰਵ,curve
ਕੱਟ ਅਤੇ ਪੇਸਟ,cut and paste
ਕੱਟ ਵਿਧੀ,cut method
ਸਾਈਬਰ,cyber
ਸਾਈਬਰ ਕੈਫੇ,cyber café
ਸਾਈਬਰ ਨਕਦ,cyber cash
ਸਾਈਬਰ ਅਪਰਾਧ,cyber crime
ਸਾਈਬਰ ਵਿਅੰਜਨ,cyber delics
ਸਾਈਬਰ ਕਾਨੂੰਨ,cyber law
ਸਾਈਬਰ ਸੈਕਸ,cyber sex
ਸਾਈਬਰਨੈਟਿਕਸ,cybernatics
ਸਾਈਬਰਨੇਸ਼ਨ,cybernation
ਚੱਕਰ,cycle
ਚੱਕਰ ਮੈਮੋਰੀ,cycle memory
ਸਾਈਕਲ ਚੋਰੀ,cycle steal
ਚੱਕਰ ਵਾਰ,cycle time
ਚੱਕਰੀ,cyclic
ਡੈਮਨ,daemon
ਡੇਜ਼ੀ ਵ੍ਹੀਲ,daisy wheel
ਡਾਟਾ ਪ੍ਰਬੰਧਕ,data administrator
ਡਾਟਾ ਵੰਡ,data allocation
ਡਾਟਾ ਖੇਤਰ,data area
ਡਾਟਾ ਐਰੇ,data array
ਡਾਟਾ ਬੇਸ,data base
ਡਾਟਾ ਬਰੇਕ,data break
ਡਾਟਾ ਬੱਸ,data bus
ਡਾਟਾ ਕੈਰੀਅਰ,data carrier
ਡਾਟਾ ਸੈੱਲ,data cell
ਡਾਟਾ ਚੈਨਲ,data channel
ਡਾਟਾ ਸੰਚਾਰ,data communication
ਡਾਟਾ ਕੰਪਰੈਸ਼ਨ,data compression
ਡਾਟਾ ਖੇਤਰ,data field
ਡਾਟਾ ਫਾਇਲ,data file
ਡਾਟਾ ਵਹਾਅ,data flow
ਡਾਟਾ ਵਹਾਅ ਚਾਰਟ,data flow Chart
ਡਾਟਾ ਲੜੀ,data hierarchy
ਡਾਟਾ ਪੱਧਰ,data level
ਡਾਟਾ ਲਾਇਬ੍ਰੇਰੀ,data library
ਡਾਟਾ ਲਿੰਕ ਪਰਤ,data link layer
ਡਾਟਾ ਲਿੰਕ ਲੇਅਰ (DLL),data link layer (DLL)
ਡਾਟਾ ਪ੍ਰਬੰਧਨ,data management
ਡਾਟਾ ਹੇਰਾਫੇਰੀ,data manipulation
ਡਾਟਾ ਹੇਰਾਫੇਰੀ ਭਾਸ਼ਾ (DML),data manipulation language (DML)
ਡਾਟਾ ਮਾਡਮ,data modem
ਡਾਟਾ ਸੋਧ,data modification
ਡਾਟਾ ਨੈੱਟਵਰਕ,data network
ਡਾਟਾ ਕਾਰਵਾਈ,data operation
ਡਾਟਾ ਸੰਗਠਨ,data organization
ਡਾਟਾ ਆਉਟਪੁੱਟ,data output
ਡਾਟਾ ਮਾਰਗ,data path
ਡਾਟਾ ਦੀ ਤਿਆਰੀ,data prepration
ਡਾਟਾ ਗੋਪਨੀਯਤਾ,data privacy
ਡਾਟਾ ਪ੍ਰੋਸੈਸਰ,data processor
ਡਾਟਾ ਸੁਰੱਖਿਆ,data protection
ਡਾਟਾ ਰਿਕਾਰਡ,data record
ਡਾਟਾ ਪ੍ਰਾਪਤੀ,data retrieval
ਡਾਟਾ ਰੁਟੀਨ,data routine
ਡਾਟਾ ਸੁਰੱਖਿਆ,data security
ਡਾਟਾ ਸੈੱਟ,data set
ਡਾਟਾ ਸਿਗਨਲ,data signal
ਡਾਟਾ ਸਿੰਕ,data sink
ਡਾਟਾ ਸਰੋਤ,data source
ਡਾਟਾ ਨਿਰਧਾਰਨ,data specification
ਡਾਟਾ ਸਟੇਸ਼ਨ,data station
ਡਾਟਾ ਸਟੋਰੇਜ਼,data storage
ਡਾਟਾ ਸਟੋਰੇਜ਼ ਬਣਤਰ,data storage structure
ਡਾਟਾ ਬਣਤਰ,data structure
ਡਾਟਾ ਸਵਿੱਚ,data switch
ਡਾਟਾ ਸਾਰਣੀ,data table
ਡਾਟਾ ਟਰਮੀਨਲ,data terminal
ਡਾਟਾ ਪ੍ਰਤੀਲਿਪੀ,data transcription
ਡਾਟਾ ਸੰਚਾਰ,data transfer
ਡਾਟਾ ਸੰਚਾਰ,data transmission
ਡਾਟਾ ਸੰਚਾਰ ਚੈਨਲ,data transmission Channel
ਡਾਟਾ ਕਿਸਮ,data type
ਡਾਟਾ ਯੂਨਿਟ,data unit
ਡਾਟਾ ਪ੍ਰਮਾਣਿਕਤਾ,data validation
ਡਾਟਾਬੇਸ,database
ਡਾਟਾਬੇਸ ਪ੍ਰਸ਼ਾਸਨ,database adminstration
ਡਾਟਾਬੇਸ ਡਿਜ਼ਾਈਨ,database design
ਡਾਟਾਬੇਸ ਪ੍ਰਬੰਧਨ ਸਿਸਟਮ,database management system
datagrav,datagrav
ਡਾਟਾ,datum
ਡੈੱਡ ਜ਼ੋਨ,dead zone
ਡੈੱਡਲਾਕ,deadlock
ਡੈੱਡਲਾਕ ਦੀ ਰੋਕਥਾਮ,deadlock prevention
ਡੀਬੱਗ,debug
ਫੈਸਲਾ ਬਾਕਸ,decision box
ਫੈਸਲਾ ਲੈਣ ਦੀ ਪ੍ਰਕਿਰਿਆ,decision making process
ਫੈਸਲੇ ਦਾ ਸਮਰਥਨ ਸਿਸਟਮ,decision support system
ਫੈਸਲੇ ਦਾ ਰੁੱਖ,decision tree
ਡੀਕੋਡਰ,decoder
ਸੜਨ ਦਾ ਸਿਧਾਂਤ,decomposition principle
ਡਿਕ੍ਰਿਪਸ਼ਨ,decryption
ਸਮਰਪਿਤ ਚੈਨਲ,dedicated channel
ਸਮਰਪਿਤ ਪੋਰਟ,dedicated port
ਰੱਖਿਆ ਡਾਟਾ ਨੈੱਟਵਰਕ (DDN),defence data network (DDN)
ਰੱਖਿਆ ਜਾਣਕਾਰੀ ਸਿਸਟਮ,defence information system
ਡੀਫ੍ਰੈਗਮੈਂਟੇਸ਼ਨ,defragmentation
ਦੇਰੀ,delay
ਦੇਰੀ ਕਾਊਂਟਰ,delay counter
ਦੇਰੀ ਦਾ ਸਮਾਂ,delay time
ਮਿਟਾਓ,delete
ਮਿਟਾਉਣ ਦਾ ਰਿਕਾਰਡ,deletion record
ਡੀਲੀਮੀਟਰ,delimiter
ਡੈਲਟਾ ਮੋਡੂਲੇਸ਼ਨ,delta modulation
ਮੰਗ ਪੇਜਿੰਗ,demand paging
ਡੈਮੋ,demo
demodulation,demodulation
demultiplexer,demultiplexer
ਅਸਧਾਰਨਕਰਨ,denormalization
ਘਣਤਾ,density
ਨਿਰਭਰਤਾ,dependency
ਨਿਰਭਰ ਇਕਾਈ,dependent unit
ਡੀਕਿਊ,dequeue
ਸੰਦਰਭ,dereferencing
ਵਿਉਤਪੰਨ ਰੁੱਖ,derivation tree
ਪ੍ਰਾਪਤ ਖੇਤਰ,derived field
ਘਟਦੀ ਲੜੀ,descending sort
ਡਿਜ਼ਾਈਨ,design
ਡੈਸਕ ਕੈਲਕੁਲੇਟਰ,desk calculator
ਡੈਸਕ ਟਾਪ ਕੰਪਿਊਟਰ,desk top computer
ਡੈਸਕਟਾਪ ਪੇਸ਼ਕਾਰੀ,desktop presentation
ਡੈਸਕਟਾਪ ਪਬਲਿਸ਼ਿੰਗ (DTP),desktop publishing (DTP)
ਡੈਸਕਟਾਪ ਵੀਡੀਓ,desktop video
ਮੰਜ਼ਿਲ ਪਤਾ,destination address
ਵਿਨਾਸ਼ਕਾਰੀ,destructer
ਨਿਰਧਾਰਕ ਆਟੋਮੈਟਿਕ,deterministric automats
ਵਿਕਾਸਕਾਰ,developer
ਵਿਕਾਸ ਸਿਸਟਮ,development system
ਜੰਤਰ,device
ਜੰਤਰ ਕੰਟਰੋਲ ਯੂਨਿਟ,device control unit
ਜੰਤਰ ਕੰਟਰੋਲਰ,device controller
ਜੰਤਰ ਪ੍ਰਬੰਧਨ,device management
ਜੰਤਰ ਮੋਡ,device mode
ਨਿਦਾਨ,diagnosis
ਡਾਇਗਨੌਸਟਿਕ ਸਿਸਟਮ,diagnostic system
ਡਾਇਗਨੌਸਟਿਕਸ,diagnostics
ਚਿੱਤਰ,diagram
ਡਾਇਲ,dial
ਡਾਇਲ ਲਾਈਨ,dial line
ਡਾਇਲ ਟੋਨ,dial tone
ਡਾਇਲ ਕਰੋ,dial up
ਡਾਇਲਾਗ,dialog
ਡਾਇਲਾਗ ਬਾਕਸ,dialog box
ਡਾਇਲਅੱਪ ਮਾਡਮ,dialup modem
ਮਾਪ,diamension
ਸ਼ਬਦਕੋਸ਼,dictionary
ਭਿੰਨਤਾ,differentiation
ਡਿਜੀਟਲ,digital
ਡਿਜ਼ੀਟਲ ਚੈਨਲ,digital channel
ਡਿਜ਼ੀਟਲ ਸਰਕਟ,digital circuit
ਡਿਜ਼ੀਟਲ ਕੰਪਿਊਟਰ,digital computer
ਡਿਜ਼ੀਟਲ ਡਾਟਾ,digital data
ਡਿਜੀਟਲ ਸਹੂਲਤ,digital facility
ਡਿਜ਼ੀਟਲ ਫਿਲਟਰ,digital filter
ਡਿਜੀਟਲ ਲਾਇਬ੍ਰੇਰੀ,digital library
ਡਿਜ਼ੀਟਲ ਮੋਡੂਲੇਸ਼ਨ,digital modulation
ਡਿਜ਼ੀਟਲ ਮਾਨੀਟਰ,digital monitor
ਡਿਜ਼ੀਟਲ ਤਸਵੀਰ,digital picture
ਡਿਜੀਟਲ ਦਸਤਖਤ,digital signature
ਡਿਜ਼ੀਟਲ ਸਵਿੱਚ,digital switch
ਡਿਜੀਟਲ ਤੋਂ ਐਨਾਲਾਗ (D/A) ਕਨਵਰਟਰ,digital to analog (D/A) converter
ਡਿਜੀਟਾਈਜ਼ੇਸ਼ਨ,digitization
digitize,digitize
ਡਿਜੀਟਾਈਜ਼ਰ,digitizer
ਡਾਇਓਡ,diode
ਸਿੱਧਾ,direct
ਸਿੱਧਾ ਪਤਾ,direct address
ਸਿੱਧਾ ਪਰਿਵਰਤਨ,direct conversion
ਸਿੱਧੀ ਜੋੜੀ,direct coupling
ਡਾਇਰੈਕਟ ਮੈਮੋਰੀ ਐਕਸੈਸ (DMA),direct memory access (DMA)
ਡਾਇਰੈਕਟ ਮੈਮੋਰੀ ਐਕਸੈਸ (DMA),direct memory acess (DMA)
ਸਿੱਧੀ ਵਿਧੀ,direct method
ਨਿਰਦੇਸ਼,directive
ਡਾਇਰੈਕਟਰੀ,directory
ਡਾਇਰੈਕਟਰੀ ਸਰਵਰ,directory server
ਡਾਇਰੈਕਟਰੀ ਸੇਵਾ,directory service
ਅਯੋਗ,disable
ਅਸਮਰੱਥ ਸਿਗਨਲ,disabling signal
ਡਿਸਕਨੈਕਟ ਕਰੋ,disconnect
ਵੱਖਰਾ,discrete
ਡਿਸਕ,disk
ਡਿਸਕ ਪਤਾ,disk address
ਡਿਸਕ ਐਰੇ,disk array
ਡਿਸਕ ਸਮਰੱਥਾ,disk capacity
ਡਿਸਕ ਡਰਾਈਵ,disk drive
ਡਿਸਕ ਫਾਈਲ,disk file
ਡਿਸਕ ਮੈਮੋਰੀ,disk memory
ਡਿਸਕ ਓਪਰੇਟਿੰਗ ਸਿਸਟਮ (DOS),disk operating system (DOS)
ਡਿਸਕ ਪੈਕ,disk pack
ਡਿਸਕ ਸਰਵਰ,disk server
ਡਿਸਕ ਸਟੋਰੇਜ਼,disk storage
ਡਿਸਕੇਟ,diskette
ਡਿਸਪਲੇ ਫਾਇਲ,display file
ਡਿਸਪਲੇ ਚਿੱਤਰ,display image
ਨਿਪਟਾਰੇ,disposal
ਦੂਰੀ,distance
ਦੂਰੀ ਫੰਕਸ਼ਨ,distance function
ਵਿਗਾੜ,distortion
ਵੰਡਿਆ,distributed
ਵੰਡਿਆ ਡਾਟਾ,distributed data
ਵੰਡਿਆ ਸਰਵਰ,distributed server
ਵੰਡਿਆ ਸਿਸਟਮ,distributed system
ਵੰਡਣ ਵਾਲਾ,distributive
ਦਸਤਾਵੇਜ਼,document
ਦਸਤਾਵੇਜ਼ ਮੁੜ ਪ੍ਰਾਪਤ ਕੀਤਾ,document retrieved
ਦਸਤਾਵੇਜ਼ ਵਿੰਡੋ,document window
ਦਸਤਾਵੇਜ਼,documentation
ਡੋਮੇਨ,domain
ਡੋਮੇਨ ਨਾਮ,domain name
ਡਾਟ ਮੈਟਰਿਕਸ ਪ੍ਰਿੰਟਰ,dot matrix printer
"ਥੱਲੇ, ਹੇਠਾਂ, ਨੀਂਵਾ",down
ਡਾਊਨ ਲਿੰਕ,down link
ਡਾਊਨ ਲੋਡਿੰਗ,down loading
ਘੱਟ ਸਮਾਂ,down time
ਖਿੱਚਣਾ,dragging
DRAM (ਡਾਇਨਾਮਿਕ ਰੈਮ),DRAM (dynamic RAM)
ਵਹਿਣਾ,drift
ਡਰਾਈਵਰ,driver
ਸੁੱਟੋ,drop
ਡ੍ਰੌਪ ਡਾਊਨ ਸੂਚੀ ਬਾਕਸ,drop down list box
ਡਰੱਮ ਡਰਾਈਵ,drum drive
ਡਰੱਮ ਪ੍ਰਿੰਟਰ,drum printer
ਡਰੱਮ ਯੂਨਿਟ,drum unit
ਦੋਹਰਾ,dual
ਦੋਹਰੀ ਘਣਤਾ,dual density
ਨਕਲੀ ਪਤਾ,dummy address
ਡੰਪ,dump
ਡੁਪਲੈਕਸ ਸਰਕਟ,duplex circuit
ਡੁਪਲੈਕਸਿੰਗ,duplexing
ਡੁਪਲੀਕੇਟ,duplicate
DVD R/W,DVD R/W
DVD ROM,DVD ROM
ਗਤੀਸ਼ੀਲ ਹਦਾਇਤ,dynamic instruction
ਗਤੀਸ਼ੀਲ ਮੈਮੋਰੀ,dynamic memory
ਗਤੀਸ਼ੀਲਤਾ,dynamics
ਈ.ਬੀ.ਸੀ.ਡੀ.ਆਈ.ਸੀ,EBCDIC
ਈ-ਕਾਰੋਬਾਰ,e-business
echo,echo
ਈ-ਕਾਮਰਸ,e-commerce
ਸੰਪਾਦਿਤ ਕਰੋ,edit
ਸੰਪਾਦਕ,editor
ਵਿਦਿਅਕ ਤਕਨਾਲੋਜੀ,educational technology
EEP ਰੋਮ,EEP rom
ਪ੍ਰਭਾਵੀ ਪਤਾ (ਫਲੋਟਿੰਗ ਪਤਾ),effective address (floating address)
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਸੰਚਾਲਨ ਪਤਾ,effective operand address
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਵਿਧੀ,effective procedure
ਪ੍ਰਭਾਵਸ਼ਾਲੀ UID (ਉਪਭੋਗਤਾ ਪਛਾਣ),effective UID (user identification)
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਪ੍ਰਸਾਰਣ ਸੰਚਾਲਨ,efffective transmission operand
ਅੱਠ-ਬਿੱਟ ਬਾਈਟ,eight-bit byte
ਈ-ਲਰਨਿੰਗ,e-learning
ਚੋਣ-ਅਲਗਰਥਮ,election-algirthm
ਇਲੈਕਟ੍ਰਿਕ ਮੇਲਿੰਗ (ਈ-ਮੇਲ),electric mailing (e-mail)
ਇਲੈਕਟ੍ਰਿਕ ਪ੍ਰਿੰਟਰ,electric printer
ਇਲੈਕਟ੍ਰੀਕਲ ਲੇਖਾ ਮਸ਼ੀਨ,electrical accounting machine
ਇਲੈਕਟ੍ਰਾਨਿਕ,electronic
ਇਲੈਕਟ੍ਰਾਨਿਕ ਕਲੀਅਰੈਂਸ ਸਿਸਟਮ (ECS),electronic clearance system (ECS)
ਇਲੈਕਟ੍ਰਾਨਿਕ ਡਾਟਾ ਇੰਟਰਚੇਂਜ (EDI),electronic data interchange (EDI)
ਇਲੈਕਟ੍ਰਾਨਿਕ ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ,electronic data processing
ਇਲੈਕਟ੍ਰਾਨਿਕ ਫਾਈਲਿੰਗ,electronic filing
ਇਲੈਕਟ੍ਰਾਨਿਕ ਫੰਡ ਟ੍ਰਾਂਸਫਰ ਸਿਸਟਮ (EFTS),electronic funds transfer System (EFTS)
ਇਲੈਕਟ੍ਰਾਨਿਕ ਰਸਾਲੇ,electronic journals
ਇਲੈਕਟ੍ਰਾਨਿਕ ਪ੍ਰਕਾਸ਼ਨ,electronic publishing
ਇਲੈਕਟ੍ਰਾਨਿਕ ਸਵਿੱਚ,electronic switch
ਤੱਤ,element
ਈ - ਮੇਲ,e-mail
ਈਮੇਲ ਖਾਤਾ,e-mail address
ਏਮਬੈਡਡ ਸਿਸਟਮ,embedded system
ਏਮਬੈਡਿੰਗ,embedding
ਐਮੀਟਰ ਜੋੜੇ ਤਰਕ (ECL),emitter couple logic (ECL)
ਖਾਲੀ ਸਟੈਕ,empty stack
ਖਾਲੀ ਸਤਰ,empty string
ਇਮੂਲੇਸ਼ਨ,emulation
encapsulation,encapsulation
ਐਨਸਾਈਫਰ,encipher
ਇੰਕੋਡ,encode
ਏਨਕੋਡਰ,encoder
ਐਨਕ੍ਰਿਪਟਡ ਡੇਟਾ,encrepted data
ਐਨਕ੍ਰਿਪਟਿੰਗ ਫਾਈਲ ਸਿਸਟਮ,encripting file system
ਇਨਕ੍ਰਿਪਸ਼ਨ,encryption
ਬਲਾਕ ਦਾ ਅੰਤ,end of block
ਫਾਈਲ ਦਾ ਅੰਤ (EOF),end of file (EOF)
ਆਖਰੀ ਉਪਭੋਗਤਾ,end-user
ਦਾਖਲ ਕਰੋ,enter
ਐਂਟਰ-ਕੁੰਜੀ,enter-key
ਐਂਟਰਪ੍ਰਾਈਜ਼ ਸਰਵਰ,enterprise server
ਐਂਟਰਪ੍ਰਾਈਜ਼ ਸਿਸਟਮ,enterprise system
ਹਸਤੀ,entity
ਹਸਤੀ-ਰਿਸ਼ਤਾ,entity-relationship
ਦਾਖਲਾ ਸਮਾਂ,entry time
ਇੰਦਰਾਜ਼ ਵੇਰੀਏਬਲ,entry variable
ਅਣਗਿਣਤ,enumerable
ਵਾਤਾਵਰਣ,environment
ਯੁੱਗ,epoch
EPROM,EPROM
epsilon ਬੰਦ,epsilon closure
ਬਰਾਬਰੀ ਕਰਨ ਵਾਲਾ,equalizer
ਉਪਕਰਨ,equipment
ਸਮਾਨਤਾ ਵਰਗ,equivalence class
ਸਮਾਨਤਾ ਸਬੰਧ,equivalence relation
ਮਿਟਾਓ,erase
ਗਲਤੀ ਠੀਕ ਕਰਨ ਵਾਲਾ ਕੋਡ,error correcting code
ਗਲਤੀ ਸੁਧਾਰ,error correction
ਗਲਤੀ ਖੋਜ,error detection
ਗਲਤੀ ਹੈਂਡਲਿੰਗ,error handling
ਗਲਤੀ ਸੁਨੇਹਾ,error message
ਗਲਤੀ ਦਰ,error rate
ਗਲਤੀ ਰਿਕਵਰੀ,error recovery
ਗਲਤੀ ਰੁਟੀਨ,error routine
ਬਚਣ ਦਾ ਕਿਰਦਾਰ,escape character
ਈਥਰਨੈੱਟ,ethernet
ਘਟਨਾ,event
ਘਟਨਾ ਲੜੀ,event chain
ਘਟਨਾ ਨਿਯੰਤਰਣ,event control
ਘਟਨਾ ਕਾਊਂਟਰ,event counter
ਅਪਵਾਦ ਹੈਂਡਲਿੰਗ,exception handling
ਐਕਸਚੇਂਜਯੋਗ ਡਿਸਕ ਸਟੋਰੇਜ,exchangeable disk storage
ਬੇਦਖਲੀ,exclusion
ਵਿਸ਼ੇਸ਼ ਜਾਂ (XOR),exclusive Or (XOR)
ਚੱਲਣਯੋਗ ਪ੍ਰੋਗਰਾਮ,executable program
ਕਾਰਜਕਾਰੀ ਬਿਆਨ,executive statement
ਪੂਰੀ ਖੋਜ,exhaustive search
ਮੌਜੂਦ ਹੈ,exist
ਨਿਕਾਸ,exit
ਮਾਹਰ ਸਿਸਟਮ,expert system
ਸਮੀਕਰਨ,expression
ਵਿਸਤ੍ਰਿਤ ਗ੍ਰਾਫਿਕ ਐਰੇ (XGA),extended graphic array (XGA)
ਵਿਸਤ੍ਰਿਤ ਉਦਯੋਗ ਮਿਆਰ (EIS),extended industry standard (EIS)
ਵਿਸਤ੍ਰਿਤ ਮਸ਼ੀਨ,extended machine
ਵਿਸਤ੍ਰਿਤ ਮੈਮੋਰੀ,extended memory
ਵਿਸਤ੍ਰਿਤ ਸ਼ੁੱਧਤਾ,extended precision
ਵਿਸਤ੍ਰਿਤ ਛਾਂਟੀ,extended sorting
ਬਾਹਰੀ ਕਾਲ,external call
ਬਾਹਰੀ ਗਲਤੀ,external error
ਬਾਹਰੀ ਫੰਕਸ਼ਨ,external function
ਬਾਹਰੀ ਰੁਕਾਵਟ,external interrupt
ਬਾਹਰੀ ਮੈਮੋਰੀ,external memory
ਬਾਹਰੀ ਮੈਮੋਰੀ,external memory
ਬਾਹਰੀ ਮਾਡਮ,external modem
ਬਾਹਰੀ ਹਵਾਲਾ,external reference
ਬਾਹਰੀ ਖੋਜ,external searching
ਬਾਹਰੀ ਸਟੋਰੇਜ਼ ਜੰਤਰ,external storage device
ਕੱਢਣਾ,extraction
ਐਕਸਟਰਪੋਲੇਸ਼ਨ,extrapolation
ਚਿਹਰਾ-ਚਰਿੱਤਰ ਪ੍ਰਿੰਟਰ,face-character printer
ਅਸਫਲ-ਸੁਰੱਖਿਅਤ ਕਾਰਵਾਈ,fail-safe operation
ਅਸਫਲਤਾ ਦੀ ਦਰ,failure rate
ਅਸਫਲਤਾ ਰਿਕਵਰੀ,failure recovery
ਗਲਤ ਕੋਡ,false code
ਗਲਤ ਗਲਤੀ,false error
ਪੱਖਾ-ਵਿੱਚ,fan-in
ਪੱਖਾ-ਬਾਹਰ,fan-out
fascimile I/O ਡਿਵਾਈਸ,fascimile I/O device
ਫਾਸਟ ਫੋਰੀਅਰ ਟ੍ਰਾਂਸਫਾਰਮ (FFT),fast fourier transform (FFT)
ਘਾਤਕ ਗਲਤੀ,fatal error
ਨੁਕਸ ਖੋਜ,fault detection
ਨੁਕਸ ਨਿਦਾਨ,fault diagnosis
ਨੁਕਸ ਸਹਿਣਸ਼ੀਲਤਾ,fault tolerance
ਫੈਕਸ,fax
ਫੈਕਸ ਸੁਨੇਹਾ,fax message
FDC,FDC
ਵਿਸ਼ੇਸ਼ਤਾ ਖੋਜ,feature detection
ਫੀਡ ਚੱਕਰ,feed cycle
ਸੁਝਾਅ,feedback
ਫੀਡਰ,feeder
ਪ੍ਰਾਪਤ ਕਰੋ,fetch
