Tamil,Gujarati
ஓட்டுதல்,ડ્રાઇવિંગ
திரவ,પ્રવાહી
"ஒடுக்கம், திரவமாக்கல்","ઘનીકરણ, પ્રવાહીકરણ"
திரவமாக்கல் குணகம்,પ્રવાહી ગુણાંક
திரவமாக்கல் வளைவு,પ્રવાહીકરણ વળાંક
சுருக்க வளைவு,કોમ્પેક્શન વળાંક
திரவ கரு,પ્રવાહી બીજક
சுருக்க புள்ளி,કોમ્પેક્શન પોઈન્ટ
திரவமாக்கல் பம்ப்,લિક્વિફેક્શન પંપ
சுருக்கவாதம்,કોમ્પેક્શનિઝમ
"ஒடுங்க, திரவமாக்க, திரவமாக்க","ઘટ્ટ કરવું, પ્રવાહી કરવું, પ્રવાહી કરવું"
"அமுக்கப்பட்ட, திரவமாக்கப்பட்ட, சுருக்கப்பட்ட","કન્ડેન્સ્ડ, લિક્વિફાઇડ, કોમ્પેક્ટેડ"
சுருக்கப்பட்ட படம்,કન્ડેન્સ્ડ ફિલ્મ
கச்சிதமான ஓட்ட அமைப்பு,કોમ્પેક્ટ ફ્લો માળખું
சுருக்கப்பட்ட அறிவுறுத்தல் dac,કન્ડેન્સ્ડ સૂચના ડીએસી
அமுக்கப்பட்ட சமவெப்பம்,કન્ડેન્સ્ડ ઇસોથર્મ
ஒடுக்கப்பட்ட கட்டம்,કન્ડેન્સ્ડ તબક્કો
ஒடுக்கப்பட்ட தீப்பொறி,કન્ડેન્સ્ડ સ્પાર્ક
ஒடுங்கிய நிலை,કન્ડેન્સ્ડ સ્ટેટ
ஒடுக்கப்பட்ட அமைப்பு,કન્ડેન્સ્ડ સિસ્ટમ
"மின்தேக்கி, மின்தேக்கி, சேகரிப்பான்","કન્ડેન્સર, કેપેસિટર, કલેક્ટર"
மின்தேக்கி சேமிப்பு,કેપેસિટર સંગ્રહ
மின்தேக்கி அயனியாக்கம் அறை,કેપેસિટર ionization ચેમ્બર
லென்ஸ் சேகரிக்கிறது,લેન્સ એકત્રિત કરી રહ્યા છીએ
மின்தேக்கி ஒலிவாங்கி,કેપેસિટર માઇક્રોફોન
மின்தேக்கி காகிதம்,કેપેસિટર કાગળ
"ஒடுக்கம் காரணி, ஒடுக்கம்","ઘનીકરણ પરિબળ, ઘનીકરણ"
திரவமாக்கும் அறை,લિક્વિફેક્શન ચેમ્બર
மின்தேக்கி எலக்ட்ரோஸ்கோப்,કેપેસિટર ઇલેક્ટ્રોસ્કોપ
லென்ஸ் சேகரிக்கிறது,લેન્સ એકત્રિત કરી રહ્યા છીએ
"ஒரே வண்ணமுடைய சேகரிப்பு, ஒரே வண்ணமுடைய சேகரிப்பு","મોનોક્રોમેટર એકત્રિત કરવું, મોનોક્રોમેટર એકત્રિત કરવું"
திரவமாக்கப்பட்ட நீராவி இயந்திரம்,લિક્વિફાઇડ સ્ટીમ એન્જિન
எதிர்வினையை வைத்திருக்கும்,હોલ્ડિંગ પ્રતિક્રિયા
"நிலை, நிலை, நிலை, நிலை, நிலை","શરત, શરત, શરત, શરત, શરત"
குறுக்கீடு கட்டுப்பாடு,દખલગીરી પર પ્રતિબંધ
வரம்பு எண்,મર્યાદા નંબર
சீரமைப்பு கட்டுப்பாடு,સંરેખણ પ્રતિબંધ
பொருந்தக்கூடிய கட்டுப்பாடுகள்,સુસંગતતા પ્રતિબંધો
சீரான கட்டுப்பாடுகள்,સુસંગતતા પ્રતિબંધો
ஆற்றல் சமநிலை-கட்டுப்பாடு,ઊર્જા સંતુલન-પ્રતિબંધ
சமநிலை கட்டுப்பாடு,સંતુલન પ્રતિબંધ
அடக்கமுடியாமை-கட்டுப்பாடு,અસંકુચિતતા-પ્રતિબંધ
அதிர்வு கட்டுப்பாடு,પડઘો પ્રતિબંધ
கட்டுப்படுத்தப்பட்ட பகுத்தறிவு,પ્રતિબંધિત તર્ક
கட்டுப்பாடு கிளை,પ્રતિબંધ શાખા
"பிரேக்-இன் இன்ஸ்ட்ரக்ஷன், பிரேக்-இன் இன்ஸ்ட்ரக்ஷன்","બ્રેક-ઇન સૂચના, બ્રેક-ઇન સૂચના"
கட்டுப்படுத்தப்பட்ட ஒருங்கிணைப்பு,પ્રતિબંધિત કન્વર્જન્સ
நிபந்தனை விசாரணை,શરતી તપાસ
நிபந்தனை என்ட்ரோபி,શરતી એન્ટ્રોપી
கட்டுப்படுத்தப்பட்ட உறுதியற்ற தன்மை,પ્રતિબંધિત અસ્થિરતા
கட்டுப்படுத்தப்பட்ட பகுத்தறிவு,પ્રતિબંધિત તર્ક
நிபந்தனை செயல்பாடு,શરતી કામગીરી
வரம்பு அளவு,મર્યાદા રકમ
"கட்டுப்பாடான நிரந்தரம், கட்டுப்பாடான நிரந்தரம்","પ્રતિબંધિત સ્થાયીતા, પ્રતિબંધિત સ્થાયીતા"
"காண்டன் பரபோலா, காண்டன் பரபோலா","કોન્ડોન પેરાબોલા, કોન્ડોન પેરાબોલા"
காண்டோர்,કોન્ડોર
கடத்துத்திறன்,વાહકતા
கடத்துத்திறன் விகிதம்,વાહકતા ગુણોત્તર
இயக்கி நீள்வட்டம்,ડ્રાઇવર લંબગોળ
இயக்கி திரவம்,ડ્રાઇવર પ્રવાહી
கடத்தும் கம்பி,વાહક વાયર
ஓட்டும் ஊடகம்,ડ્રાઇવિંગ માધ્યમ
நேரம் இயங்கும்,ચાલી રહેલ સમય
டிரைவர் பந்து,ડ્રાઈવર બોલ
இயக்கி புலம்,ડ્રાઇવર ક્ષેત્ર
கடத்தல் பட்டை,વહન બેન્ડ
கடத்தல் மின்னோட்டம்,વહન પ્રવાહ
கடத்தல் தற்போதைய அடர்த்தி,વહન વર્તમાન ઘનતા
"கடத்தல் எலக்ட்ரான், வேலன்ஸ் எலக்ட்ரான்","વહન ઇલેક્ટ્રોન, વેલેન્સ ઇલેક્ટ્રોન"
கடத்தல் பம்ப்,વહન પંપ
இயக்கி பூச்சு,ડ્રાઈવર કોટિંગ
கடத்தும் இணைப்பு,વાહક જોડાણ
கடத்தும் காது கேளாமை,વાહક બહેરાશ
கடத்தும் மூழ்குதல்,વાહક નિમજ્જન
கடத்துத்திறன்,વાહકતા
"கடத்துத்திறன்-பாலம், கடத்துத்திறன்-பாலம்","વાહકતા-સેતુ, વાહકતા-સેતુ"
கடத்துத்திறன் செல்,વાહકતા કોષ
கடத்துத்திறன் குணகம்,વાહકતા ગુણાંક
கடத்துத்திறன் பண்பேற்றம் டிரான்சிஸ்டர்,વાહકતા મોડ્યુલેશન ટ્રાન્ઝિસ્ટર
கடத்துத்திறன் பண்பேற்றம்,વાહકતા મોડ્યુલેશન
கடத்துத்திறன் விகிதம்,વાહકતા ગુણોત્તર
கடத்துத்திறன் நிறமாலை,વાહકતા સ્પેક્ટ્રમ
கடத்துத்திறன் மீட்டர்,વાહકતા મીટર
கடத்துத்திறன் பகுப்பாய்வு,વાહકતા વિશ્લેષણ
இயக்கி,ડ્રાઈવર
கூம்பு ஆண்டெனா,શંકુ એન્ટેના
கூம்பு ஒலிபெருக்கி,શંકુ લાઉડસ્પીકર
உராய்வு கூம்பு,ઘર્ષણ શંકુ
அமைதி கூம்பு,મૌન શંકુ
z-மார்க்கர் பெக்கான்,z-માર્કર બીકન
கூம்பு தாள்,શંકુ શીટ
நம்பிக்கை வளைவு,આત્મવિશ્વાસ વળાંક
நம்பிக்கை குணகம்,આત્મવિશ્વાસ ગુણાંક
விசுவாசம்,વફાદારી
நம்பிக்கை பட்டி,ટ્રસ્ટ બાર
விசுவாசம் மேகேலா,વફાદારી મેઘેલા
நம்பக இடைவெளியை,આત્મવિશ્વાસ અંતરાલ
நம்பிக்கை இடைவெளி மதிப்பீடு,આત્મવિશ્વાસ અંતરાલ અંદાજ
நம்பக வரம்புகள்,વફાદારી મર્યાદા
"கட்டமைப்பு, கட்டமைப்பு","રૂપરેખાંકન, રૂપરેખાંકન"
"கட்டமைப்பு கட்டுப்பாடு, நிலை கட்டுப்பாடு","રૂપરેખાંકન નિયંત્રણ, સ્થિતિ નિયંત્રણ"
கட்டமைப்பு-தொடர்பு,રૂપરેખાંકન - ક્રિયાપ્રતિક્રિયા
கட்டமைப்பு,રૂપરેખાંકન
கட்டமைப்பு ஒருங்கிணைப்புகள்,રૂપરેખાંકન કોઓર્ડિનેટ્સ
கட்டமைப்பு வெப்ப திறன்,રૂપરેખાંકન ગરમી ક્ષમતા
வெளித்தோற்றத்தில் உற்சாகமான நிலை,દેખીતી રીતે ઉત્સાહિત સ્થિતિ
உறுதிப்படுத்தல் ஆதாரம்,પુષ્ટિ પુરાવો
குழப்பமான,કોન્ફોકલ
confocal coordinates,કોન્ફોકલ કોઓર્ડિનેટ્સ
கன்ஃபோகல் ரெசனேட்டர்,કોન્ફોકલ રેઝોનેટર
குழப்பமான பக்கம்,confocal પાનું
இணக்கம்,અનુરૂપ
கட்டமைப்பு,રૂપરેખાંકન
"conformational analysis, conformational analysis","રચનાત્મક વિશ્લેષણ, રચનાત્મક વિશ્લેષણ"
"ஏமாற்றும் பிரதிபலிப்பான், மாயை","ભ્રામક પરાવર્તક, ભ્રમણા"
ஒளிபுகா பகுதி,અસ્પષ્ટ વિસ્તાર
ஒற்றுமை,સુસંગતતા
ஒத்த,સુસંગત
கூம்பு ஆயத்தொலைவுகள்,કોનિક કોઓર્ડિનેટ્સ
கூம்பு ஓட்டம்,શંકુ પ્રવાહ
கூம்பு வடிவ குண்டலினி,શંકુ આકારની કુંડલિની
கூம்பு-கொம்பு,શંકુ-હોર્ન
கூம்பு ஆண்டெனா,શંક્વાકાર એન્ટેના
கூம்பு கலவை,શંક્વાકાર મિક્સર
ஊசல்,લોલક
கூம்பு ஒளிவிலகல்,શંકુ રીફ્રેક્શન
கூம்பு ஸ்கேனிங்,કોનિક સ્કેનિંગ
"இணைத்தல் (v.), இணைந்திருத்தல் (v.)","સંયોજિત થવું (વિ.), સંયુકત થવું (વર.)"
இணைந்த ஆயுதங்கள்,સંયુક્ત હથિયારો
இணைந்த அச்சு புள்ளி,સંયુક્ત અક્ષીય બિંદુ
இணைந்த அச்சு,સંયુક્ત અક્ષ
இணை வாக்கியம்,સંયુક્ત વાક્ય
ஒருங்கிணைந்த சிக்கலான அமைப்பு,સંયુક્ત જટિલ માળખું
இணைந்த விட்டம்,સંયુક્ત વ્યાસ
இணைந்த திசை,સંયુક્ત દિશા
ஒருங்கிணைந்த கவனம் வேறுபாடு,સંયુક્ત ફોકસ તફાવત
ஒருங்கிணைந்த கவனம்,સંયુક્ત ધ્યાન
இணைந்த சக்தி,સંયુક્ત બળ
இணை மின்மறுப்பு,સંયુક્ત અવબાધ
இணைந்த கண்ணி,સંયુક્ત જાળી
இணைந்த கரு,જોડાણ બીજક
இணைந்த சமச்சீர்,સંયુક્ત સમપ્રમાણતા
இணை திசையன்,સંયુક્ત વેક્ટર
இணைந்த பாலிமர் பிணைப்பு,કન્જુગેટ પોલિમર બોન્ડ
இணை அளவுரு,સંયુક્ત પરિમાણ
இணை-பதிலீடு செய்யப்பட்ட நீல உருவாக்கம்,સંયુગેટ-અવેજી વાદળી રચના
இணைந்த இயக்கம்,સંયુક્ત ગતિ
தற்செயல் செயல்பாடு,સાંયોગિક કામગીરી
காரணி கண்டறிதல்,પરિબળ શોધ
பக்கவாட்டு தொடர்புடையது,લેટરલ એસોસિયેટેડ
"சங்கிலி தொடர்பான, வகை தொடர்பான","સાંકળ સંબંધિત, શ્રેણી સંબંધિત"
தொடர்புடைய சுமை,સંકળાયેલ ભાર
தொடர்புடைய எளிய ஊசல்,સંકળાયેલ સરળ લોલક
இணைப்பு வரி,કનેક્ટર લાઇન
உதிரி பாகங்கள்,ફાજલ ભાગો
இணைப்பு,જોડાણ
பிணைப்பு குணகம்,બંધન ગુણાંક
பக்க இணைப்பு,બાજુ જોડાણ
வர்க்க இணைப்பு,વર્ગ જોડાણ
"இணைப்பான், இணைப்பான்","કનેક્ટર, કનેક્ટર"
அடுத்தடுத்த எதிர்வினைகள்,ક્રમિક પ્રતિક્રિયાઓ
பாதுகாப்பு சக்தி,રક્ષણાત્મક બળ
உபத்ருவ்,સબધ્રુવ
பாதுகாப்பு,રક્ષણ
கோண உந்த பாதுகாப்பு,કોણીય વેગ સંરક્ષણ
கட்டணம் பாதுகாப்பு,ચાર્જનું સંરક્ષણ
ஆற்றல் பாதுகாப்பு,ઊર્જા સંરક્ષણ
நேரியல் உந்த பாதுகாப்பு,રેખીય વેગ સંરક્ષણ
வெகுஜன பாதுகாப்பு,સામૂહિક સંરક્ષણ
சமநிலை-பாதுகாப்பு,સમાનતા-જાળવણી
புரவலர்,આશ્રયદાતા
பாதுகாப்பு உறிஞ்சுதல்,રક્ષણાત્મક શોષણ
பாதுகாப்பு உறுப்பு,રક્ષણાત્મક તત્વ
பாதுகாக்கப்பட்ட பகுதி,સંરક્ષિત વિસ્તાર
பாதுகாப்பு பாதை,રક્ષણાત્મક માર્ગ
பாதுகாப்பு செயல்முறை,રક્ષણાત્મક પ્રક્રિયા
பாதுகாப்பு பண்புகள்,રક્ષણાત્મક ગુણધર્મો
பாதுகாவலர் உடல்,વાલી સંસ્થા
"நிலைத்தன்மை, நிலைத்தன்மை, நிலைத்தன்மை, நிலைத்தன்மை","સુસંગતતા, સુસંગતતા, સુસંગતતા, સુસંગતતા"
"இணக்கமான, எதிர்","સુસંગત, વિરુદ્ધ"
முரண்பட்ட உடல்,વિરોધાભાસી શરીર
பணியகம்,કન્સોલ
கன்சோல் பெக்கான் அமைப்பு,કન્સોલ બીકન સિસ્ટમ
ஆறுதல்,કન્સોલન
பணியகம்,કન્સોલ
கன்சோல் ரிசீவர்,કન્સોલ રીસીવર
கரையக்கூடிய,દ્રાવ્ય
குவிந்த வளைவு,કન્વર્જન્ટ વક્ર
"இணைவு வெப்பநிலை, இணைவு வெப்பநிலை","ફ્યુઝન તાપમાન, ફ્યુઝન તાપમાન"
உரையாடல்,વાતચીત
உரையாடல்,વાતચીત
மெய் எழுத்து ஒலி,વ્યંજન અવાજ
சுழல் பாதுகாப்பு,સ્પિન રક્ષણ
மாறி மின்னழுத்த ஜெனரேட்டர்,ચલ વોલ્ટેજ જનરેટર
ஸ்திரத்தன்மை,સ્થિરતા
வேக நிலைத்தன்மை,વેગ સ્થિરતા
"நிலையான, நிலையான, நிலையான, அசையாத, மாறாத, சீரான","સ્થિર, સ્થિર, સ્થિર, સ્થાવર, અપરિવર્તનશીલ, સમાન"
சீரான முடுக்கம்,સમાન પ્રવેગક
நிலையான கோணம்,સતત કોણ
மாறி பரிமாண பதிவு,ચલ પરિમાણ રેકોર્ડિંગ
நிலையான சராசரி உராய்வு,સતત સરેરાશ ઘર્ષણ
நிலையான கொதிநிலை,સતત ઉત્કલન બિંદુ
மாறி தற்போதைய ஜெனரேட்டர்,ચલ વર્તમાન જનરેટર
மாறாத மாடுலேஷன்,અનિવાર્ય મોડ્યુલેશન
நிலையான விலகல் ப்ரிஸம்,નિશ્ચિત વિચલન પ્રિઝમ
தொடர்ச்சியான ஓட்டம்,સતત પ્રવાહ
நிலையான பிழை,નિશ્ચિત ભૂલ
நிலையான தோல்வி விகிதம்,સતત નિષ્ફળતા દર
நிலையான ஓட்டம் கலோரிமீட்டர்,સતત પ્રવાહ કેલરીમીટર
நிலையான செயல்பாடு,સતત કાર્ય
நிலையான மேல் தொட்டி,નિશ્ચિત ટોચની ટાંકી
நிலையான வெப்ப சேமிப்பு,સ્થિર ગરમી સંગ્રહ
நிலையான நீர்நிலை அழுத்தம்,સતત હાઇડ્રોસ્ટેટિક દબાણ
உறுதிப்படுத்தும் உபகரணங்கள்,સ્થિર સાધનો
நிலையான லிப்ட் குணகம்,સતત લિફ્ટ ગુણાંક
நிலையான ஏற்றுதல் விநியோகம்,સતત ફરકાવવું વિતરણ
நிலையான சுமை குணகம்,સતત લોડ ગુણાંક
மாறாத வெளிச்ச அமைப்பு,અવિચલિત રોશની સિસ્ટમ
இணை எண்,સહવર્તી સંખ્યા
கர்மம்,કર્મક
கால்வனோமீட்டர் உணர்திறன்,ગેલ્વેનોમીટર સંવેદનશીલતા
ஈர்ப்பு புள்ளி,ગુરુત્વાકર્ષણ બિંદુ
கருவி மாறிலி,સાધન સ્થિર
விகிதாச்சார மாறிலி,પ્રમાણસરતા સ્થિર
நிலையான அளவுரு,સતત પરિમાણ
நிலையான சமதா குறியீடு,સતત સમતા કોડ
நிலையான அழுத்தம் ஆஸ்பிரேட்டர்,સ્થિર દબાણ એસ્પિરેટર
நிலையான அழுத்தம் வாயு வெப்பமானி,સતત દબાણ ગેસ થર્મોમીટર
"நிலையான அழுத்தம் வெப்பமானி, நிலையான அழுத்தம் வெப்பமானி","સતત દબાણ થર્મોમીટર, સતત દબાણ થર્મોમીટર"
நிலையான விகிதம்,નિશ્ચિત પ્રમાણ
மாறாத எதிர்ப்பு அமைப்பு,અનિવાર્ય પ્રતિકાર માળખું
தொடர்ச்சியான தூண்டுதல் முறை,સતત ઉત્તેજના પદ્ધતિ
பொருத்தப்பட்ட குளம்,ફિક્સ્ચર પૂલ
நிலைப்படுத்தும் சீராக்கி,સ્થિરતા નિયમનકાર
நிலையான கால,સતત મુદત
சீரான வேகம்,સમાન વેગ
நிலையான தொகுதி வாயு-வெப்பமானி,સતત વોલ્યુમ ગેસ-થર્મોમીટર
கான்ஸ்டன்டன்,કોન્સ્ટેન્ટન
சுற்றுகளின் சிறப்பியல்புகள்,સર્કિટની લાક્ષણિકતાઓ
விண்மீன் கூட்டம்,નક્ષત્ર
"கலவை, கலவை, உருவாக்கம்","રચના, રચના, રચના"
பொருளின் கலவை,પદાર્થની રચના
கட்டுப்படுத்தப்பட்ட வேகம்,પ્રતિબંધિત ગતિ
கட்டுப்பாடு,અવરોધ
குறுகிய,સંકુચિત
மூழ்குதல் குறுகுதல்,નિમજ્જન ના સાંકડી
"உருவாக்க, கட்டமைக்க","બનાવવું, બાંધવું"
உருவாக்கம்,રચના
நிலையான குறுக்கீடு,ટકાઉ હસ્તક્ષેપ
ஆற்றல் நுகரப்படும்,ઊર્જા વપરાશ
"செலவு, நுகர்வு, நுகர்வு","ખર્ચ, વપરાશ, ઉપભોગ"
"தொடுதல், தொடுதல், தொடுதல்","સ્પર્શ, સ્પર્શ, સ્પર્શ"
தொடர்பு,સંચાર
தொடுகோடு கோணம்,સ્પર્શકોણ
தொடர்பு பிரிப்பான்,સંપર્ક બ્રેકર
தொடர்பு பகுதி,સંપર્ક વિસ્તાર
தொட்டுணரக்கூடிய இரட்டை லென்ஸ்,સ્પર્શેન્દ્રિય ડબલ લેન્સ
தொடர்பு சாத்தியமான வீழ்ச்சி,સંપર્ક સંભવિત ડ્રોપ
தொடர்பு லென்ஸ்,સંપર્ક લેન્સ
தொடர்பு வரி,સંપર્ક રેખા
"தொடர்பு, தொடர்பு","સંપર્ક, સંપર્ક"
தொடர்பு நிறை,સંપર્ક સમૂહ
தொடு ஒலிவாங்கி,ટચ માઇક્રોફોન
தொடர்பு சத்தம்,સંપર્ક અવાજ
முதல் பட்டம் தொடுதல்,પ્રથમ ડિગ્રી સ્પર્શ
தொடர்பு முள்,સંપર્ક પિન
தொடர்பு புள்ளி,સંપર્ક બિંદુ
தொடர்பு திறன்,સંપર્ક સંભવિત
தொடர்பு திறன்,સંપર્ક સંભવિત
தொடர்பு சாத்தியமான மின்தடை,સંભવિત રેઝિસ્ટરનો સંપર્ક કરો
தொடர்பு அழுத்தம்,સંપર્ક દબાણ
தொடர்பு அச்சு தொடர்பு அச்சு,સંપર્ક પ્રિન્ટ સંપર્ક પ્રિન્ટ
தொடு அச்சிடுதல்,ટચ પ્રિન્ટીંગ
தொடர்பு பிரச்சனை,સંપર્ક સમસ્યા
தொடு ரிசீவர்,ટચ રીસીવર
உலோக திருத்தி,મેટાલિક રેક્ટિફાયર
தொடர்பு எதிர்ப்பு,સંપર્ક પ્રતિકાર
தொடர்பு வகை,સંપર્ક શ્રેણી
தொடர்பு அழுத்தம்,સંપર્ક તણાવ
தொடு பக்கம்,સ્પર્શ પૃષ્ઠ
தொடர்பு குழாய்,સંપર્ક ટ્યુબ
தொடு வட்டம்,સ્પર્શ વર્તુળ
"தொடர்பு, தொடர்பு","સંપર્ક, સંપર્ક"
கருத்தடை,ગર્ભનિરોધક
தனிமைப்படுத்தல் காலம்,ક્વોરૅન્ટીનની અવધિ
மாசுபடுதல்,દૂષણ
கான்ட்ராஸ்ட் டெவலப்பர்,કોન્ટ્રાસ્ટ ડેવલપર
"உள்ளடக்கம், பகுதி, பாதி","સામગ્રી, ભાગ, અડધો ભાગ"
"தொடர்ச்சி, தொடர்ச்சி","સાતત્ય, સાતત્ય"
தொடர்ச்சியான கட்டுப்படுத்தி,સાતત્ય નિયંત્રક
மாநில தொடர்ச்சி,રાજ્ય સાતત્ય
தொடர்ச்சியான சோதனை,સાતત્ય પરીક્ષણ
தொடர்ச்சியான தேற்றம்,અખંડ પ્રમેય
"தொடர்ச்சியான, உடைக்கப்படாத, உடைக்கப்படாத, தொடர்ச்சியான, தொடர்ச்சியான","સતત, અખંડ, અખંડ, સતત, સતત"
தொடர்ச்சியான உறிஞ்சுதல்,સતત શોષણ
தொடர்ச்சியான தண்டனை,સતત સજા
தொடர்ச்சியான அமைப்பு,સતત સિસ્ટમ
தொடர்ச்சியான ஒருங்கிணைப்பு,સતત કન્વર્જન્સ
தொடர்ச்சியான ஸ்ட்ரீம்,સતત પ્રવાહ
தொடர்ச்சியான இயந்திரம்,સતત મશીન
தொடர்ச்சியான எல்லை நிர்ணயம்,સતત સીમાંકન
தொடர்ச்சியான மின்முனை,સતત ઇલેક્ટ્રોડ
தொடர்ச்சியான உமிழ்வு குணகம்,સતત ઉત્સર્જન ગુણાંક
தொடர்ச்சியான விரிவாக்கம்,સતત વિસ્તરણ
தொடர்ச்சியான இழை,સતત ફાઇબર
தொடர்ச்சியான ஓட்ட வெப்பமானி தொடர்ச்சியான ஓட்டம் கலோரிமீட்டர்,સતત પ્રવાહ થર્મોમીટર સતત પ્રવાહ કેલરીમીટર
தொடர்ச்சியான செயல்பாடு,સતત કાર્ય
தொடர்ச்சியான நேரியல் ஆண்டெனா வரிசை,સતત લીનિયર એન્ટેના એરે
தொடர்ச்சியான சுமை,સતત ભાર
தொடர்ச்சியான பொருள்,સતત બાબત
தொடர்ச்சியான பொருள்,સતત બાબત
தொடர்ச்சியான ஊடகங்கள்,સતત મીડિયા
தொடர்ச்சியான அலைவு,સતત ઓસિલેશન
தொடர்ச்சியான தொடர்ச்சியான செயல்பாடு,સતત રિકરિંગ કાર્ય
தொடர்ச்சியான சீரற்ற மாறி,સતત રેન્ડમ ચલ
தொடர்ச்சியான வரம்பு,સાતત્ય મર્યાદા
தொடர்ச்சியான எதிர் மின்னழுத்தம்,સતત કાઉન્ટરવોલ્ટેજ
"தொடர்ச்சியான நிறமாலை, தொடர்ச்சியான அளவு","સતત સ્પેક્ટ્રમ, સતત સ્કેલ"
தொடரும் நிலை,ચાલુ તબક્કો
தொடர்ச்சியான ஸ்ட்ரிப் வான்வழி கேமரா,સતત-સ્ટ્રીપ એરિયલ કેમેરા
தொடர்ச்சியான கால ஸ்பெக்ட்ரம்,સતત ટર્મ સ્પેક્ટ્રમ
தொடர்ச்சியான நேர அமைப்பு,સતત સમય સિસ્ટમ
தொடர்ச்சியான உண்மையான உறிஞ்சுதல்,સતત વાસ્તવિક શોષણ
தொடர்ச்சியான வேலன்சி விதி,સતત વેલેન્સી નિયમ
தொடர்ச்சியான மாறி,સતત ચલ
தொடர்ச்சியான அலை மேக்னட்ரான்,સતત તરંગ મેગ્નેટ્રોન
தொடர்ச்சியான அலை ரேடார்,સતત તરંગ રડાર
தொடர்ச்சியான விநியோக சுமை,સતત વિતરિત લોડ
தொடர்ந்து ஏற்றப்பட்ட கேபிள்,સતત લોડ થયેલ કેબલ
"தொடர்ச்சி, தொடர்ச்சி","સાતત્ય, સાતત્ય"
"விளிம்பு, விளிம்பு, அவுட்லைன், அவுட்லைன், வடிவம்","સમોચ્ચ, સમોચ્ચ, રૂપરેખા, રૂપરેખા, આકાર"
(விளிம்பு) கூர்மைப்படுத்துதல்,(કોન્ટૂર) શાર્પનિંગ
விளிம்பு-அடர்த்தி காட்டி,સમોચ્ચ-ઘનતા સૂચક
எதிர் ஊசி,કાઉન્ટર ઈન્જેક્શન
"ஒப்பந்தம், ஒப்பந்தம் (ver.), ஒப்பந்தம், ஒப்பந்தம் (n.)","કરાર કરવો, કરાર કરવો (વર.), કરાર કરવો, કરાર કરવો (n.)"
சுருக்கு,સંકોચો
சுருக்கம்,સંકોચન
சுருக்க ஆற்றல்,સંકોચન ઊર્જા
சுருக்க கருதுகோள்,સંકોચન પૂર્વધારણા
எலக்ட்ரான் சுருக்கம்,ઇલેક્ટ્રોન સંકોચન
நீளம் சுருக்கம்,લંબાઈ સંકોચન
சுருக்க நேர அளவு,સંકોચન સમય સ્કેલ
பேச்சை கட்டுப்படுத்துகிறது,વાણી પર નિયંત્રણ
எதிர் சுற்றுப்பாதை திசை,કાઉન્ટર-ઓર્બિટલ દિશા
உறவினர் உடல்,સંબંધિત શરીર
"மாறுபாடு, மாறுபாடு","વિપરીત, વિપરીત"
"மாறுபாடு கட்டுப்பாடு, மாறுபாடு கட்டுப்பாடு","વિપરીત નિયંત્રણ, વિપરીત નિયંત્રણ"
மாறுபட்ட விளைவு,વિપરીત અસર
மாறுபாடு பரவல்,વિપરીત ફેલાવો
மாறுபட்ட காரணி,વિપરીત પરિબળ
தலைகீழ் சாய்வு,વિપરીત ઢાળ
மாறுபாடு,વિપરીત
எதிர் வளாகம்,વિરુદ્ધ જગ્યા
கான்ட்ராஸ்ட் விகிதம்,કોન્ટ્રાસ્ટ રેશિયો
மாறுபாடு குறைப்பு,વિપરીત ઘટાડો
மாறுபாடு உணர்திறன்,વિપરીત સંવેદનશીલતા
மாறுபட்ட எழுத்துக்கள்,વિરોધાભાસી પાત્રો
கான்ட்ராவ்,કોન્ટ્રાવે
கட்டுப்பாடு,નિયંત્રણ
"பேங்-பேங் வகை கட்டுப்பாடு, முழு சர்வோ கட்டுப்பாடு","બેંગ-બેંગ પ્રકારનું નિયંત્રણ, સંપૂર્ણ સર્વો નિયંત્રણ"
கட்டுப்பாட்டு கை,નિયંત્રણ હાથ
கட்டுப்பாட்டு அட்டை,નિયંત્રણ કાર્ડ
கட்டுப்பாட்டு பண்புகள்,નિયંત્રણ લાક્ષણિકતાઓ
கட்டுப்பாட்டு சுற்று,નિયંત્રણ સર્કિટ
டிக் மாற்றியை கட்டுப்படுத்தவும்,નિયંત્રણ ટિક ચેન્જર
கட்டுப்பாட்டு குழு,કંટ્રોલ પેનલ
கட்டுப்பாட்டு மேசை,નિયંત્રણ ડેસ્ક
கட்டுப்பாட்டு சாதனம்,નિયંત્રણ ઉપકરણ
கட்டுப்பாட்டு மின்முனை,નિયંત્રણ ઇલેક્ટ્રોડ
கட்டுப்பாட்டு சோதனை,નિયંત્રણ પ્રયોગ
கட்டுப்பாட்டு புள்ளி,નિયંત્રણ બિંદુ
கட்டுப்படுத்தி கட்டம்,નિયંત્રક ગ્રીડ
அஃபாசியாவை கட்டுப்படுத்துகிறது,અફેસીયાને નિયંત્રિત કરો
கட்டுப்பாட்டு வழிமுறைகள்,નિયંત્રણ સૂચનો
ஒலிபெருக்கி கட்டுப்படுத்தவும்,લાઉડસ્પીકરને નિયંત્રિત કરો
கட்டுப்பாட்டு உறுப்பு,નિયંત્રણ તત્વ
கட்டுப்பாட்டு அளவுரு,નિયંત્રણ પરિમાણ
கட்டுப்பாட்டு மதிப்பு,નિયંત્રણ મૂલ્ય
கட்டுப்பாட்டு திட்டம்,નિયંત્રણ કાર્યક્રમ
