Odiya,Marathi
ଗୋପନୀୟତା |,गोपनीयता
ବିନ୍ୟାସ,कॉन्फिगरेशन
ବିନ୍ୟାସ ବିଭାଗ,कॉन्फिगरेशन विभाग
ନିଶ୍ଚିତକରଣ,पुष्टीकरण
ଦ୍ୱନ୍ଦ୍ୱ ମୂଖ୍ୟ |,गोंधळ मॅट्रिक्स
ଯାତାୟାତ,गर्दी
ମିଳିତତା,संयोजन
ସଂଯୁକ୍ତ ସନ୍ଦର୍ଭ,कनेक्ट केलेला संदर्भ
ସଂଯୁକ୍ତ ଷ୍ଟୋରେଜ୍,कनेक्ट केलेले स्टोरेज
କାର୍ଯ୍ୟ,कनेक्ट फंक्शन
ସଂଯୋଗ ବ୍ୟବସ୍ଥା |,कनेक्टिंग व्यवस्था
କନେକ୍ଟିଙ୍ଗ୍ ବ୍ୟବସ୍ଥା ସେବା |,कनेक्टिंग व्यवस्था सेवा
ସଂଯୋଗ,कनेक्शन
ସଂଯୋଗ,संयोजी
ସଂଯୋଜକ |,कनेक्टर
ସମୟ ସଂଯୋଗ କରନ୍ତୁ |,वेळ कनेक्ट करा
ଲଗାତାର,सलग
କ୍ରମାଗତ କାର୍ଯ୍ୟ,सलग ऑपरेशन
କ୍ରମାଗତ କ୍ରମ କମ୍ପ୍ୟୁଟର |,सलग अनुक्रम संगणक
ଏହାର ପରିଣାମ ସ୍ଥିରତା ଯାଞ୍ଚ ଖୋଜିବା |,परिणामी सुसंगतता तपासणी शोधणे
କନସୋଲ୍ |,कन्सोल
ସାନ୍ତ୍ୱନା ଶବ୍ଦ-ପ୍ରକ୍ରିୟାକରଣ ଉପକରଣ |,कन्सोल शब्द-प्रक्रिया उपकरणे
ସଂସ୍ଥାଗୁଡ଼ିକ,एकत्रीकरण
କନସୋଲିଡକ୍ଟର |,कन्सोलिडेटर
ନିରନ୍ତର କ୍ଷେତ୍ର,सतत क्षेत्र
କ୍ରମାଗତ ନିର୍ଦ୍ଦେଶ,सतत सूचना
କ୍ରମାଗତ ଲମ୍ବ କ୍ଷେତ୍ର |,सतत लांबीचे फील्ड
ନିରନ୍ତର ଅନୁପାତ କୋଡ୍ |,स्थिर प्रमाण कोड
ନିରନ୍ତର ଷ୍ଟୋରେଜ୍ |,सतत संचयन
ନିରନ୍ତର ଶବ୍ଦ,सतत शब्द
ବାଧ୍ୟତାମୂଳକ ସେଟ୍ |,प्रतिबंधित सेट
ପ୍ରତିବନ୍ଧକ,मर्यादा
ବିଷୟବସ୍ତୁ ଧାରଣ କରେ |,समाविष्ट मजकूर
ବିଷୟବସ୍ତୁ,सामग्री
ବିଷୟବସ୍ତୁ ସମ୍ବିଦ୍ ସ୍ଥାନାନ୍ତର (= ଆସୋସିଏଟିଭ୍ ଷ୍ଟୋରେଜ୍),सामग्री संबोधित स्टोरेज (= असोसिएटिव्ह स्टोरेज)
ବିଷୟବସ୍ତୁ ଆନୁଦ୍ରାଏସ |,सामग्री विश्लेषण
ବ conିବା,वाद
ବିବାଦ ବ୍ୟବସ୍ଥା,कॉन्टेन्शन सिस्टम
ବିଷୟବସ୍ତୁ ତାଲିକା |,सामग्री सूची
ପ୍ରସଙ୍ଗ,संदर्भ
ପ୍ରସଙ୍ଗ ସମ୍ପାଦନା |,संदर्भ संपादन
ପ୍ରସଙ୍ଗ ସମ୍ପାଦକ,संदर्भ संपादक
ପ୍ରସଙ୍ଗ ମୁକ୍ତ ଭାଷା |,संदर्भ मुक्त भाषा
ପ୍ରସଙ୍ଗ ମାଗଣା ସଂରଚନା |,संदर्भ मुक्त रचना
ପ୍ରସଙ୍ଗ ସମ୍ବେଦନଶୀଳ ଭାଷା |,संदर्भ संवेदनशील भाषा
ବିଷୟବସ୍ତୁ ଘୋଷଣାନସନ୍ |,संदर्भित घोषणा
କଣ୍ଟିଜେନ୍ସି ପ୍ରଣାଳୀ |,आकस्मिक प्रक्रिया
ଜାରି କାର୍ଡ,सुरू ठेवण्याचे कार्ड
ନିରନ୍ତର ଯାଞ୍ଚ |,सातत्य तपासणी
ନିରନ୍ତର ଫର୍ମ |,सतत फॉर्म
ନିରନ୍ତର ଫର୍ମ କାର୍ଡ |,सतत फॉर्म कार्ड
କ୍ରମାଗତ ଫର୍ମ କାଗଜ |,सतत फॉर्म पेपर
କ୍ରମାଗତ ପ୍ରକ୍ରିୟା ନିୟନ୍ତ୍ରଣ |,सतत प्रक्रिया नियंत्रण
ନିରନ୍ତର ଅନୁକରଣ |,सतत सिम्युलेशन
କ୍ରମାଗତ ସିଷ୍ଟମ୍ ମଡେଲିଂ ପ୍ରୋଗ୍ରାମ |,सतत सिस्टम मॉडेलिंग प्रोग्राम
ନିରନ୍ତର ସିଷ୍ଟମ୍ ସିମୁଲେସନ୍ ଭାଷା |,सतत सिस्टम सिम्युलेशन भाषा
ବିଷୟବସ୍ତୁ ମଡେଲ,समोच्च मॉडेल
ବିପରୀତ,कॉन्ट्रास्ट
ବିପରୀତ ତୀକ୍ଷ୍ଣ |,कॉन्ट्रास्ट शार्पनिंग
ନିୟନ୍ତ୍ରଣ,नियंत्रण
ନିୟନ୍ତ୍ରଣ କ୍ଷେତ୍ର |,नियंत्रण क्षेत्र
ନିୟନ୍ତ୍ରଣ ବିଟ୍,बिट नियंत्रित करा
ନିୟନ୍ତ୍ରଣ ବ୍ଲକ,नियंत्रण ब्लॉक
ନିୟନ୍ତ୍ରଣ ବସ୍ |,नियंत्रण बस
ନିୟନ୍ତ୍ରଣ ବାଇଟ୍ |,नियंत्रण बाइट
ନିୟନ୍ତ୍ରଣ କାର୍ଡ,नियंत्रण कार्ड
ନିୟନ୍ତ୍ରଣ ବର୍ଣ୍ଣ,नियंत्रण वर्ण
କଣ୍ଟ୍ରୋଲ୍ ସର୍କିଟ୍ |,नियंत्रण सर्किट
କଣ୍ଟ୍ରୋଲ୍ କିରାଣୀ |,नियंत्रण लिपिक
ନିୟନ୍ତ୍ରଣ ନିର୍ଦ୍ଦେଶ ଭାଷା |,नियंत्रण आदेश भाषा
ନିୟନ୍ତ୍ରଣ କମ୍ପ୍ୟୁଟର |,संगणक नियंत्रित करा
କାଉଣ୍ଟର ନିୟନ୍ତ୍ରଣ |,कंट्रोल काउंटर
ନିୟନ୍ତ୍ରଣ ଚକ୍ର,नियंत्रण चक्र
ନିୟନ୍ତ୍ରଣ ତଥ୍ୟ |,डेटा नियंत्रित करा
ନିୟନ୍ତ୍ରଣ କରିକା ପରାକାନ୍ତ |,नियंत्रण शब्दकोश
ନିୟନ୍ତ୍ରଣ ଇଞ୍ଜିନିୟରିଂ,नियंत्रण अभियांत्रिकी
ନିୟନ୍ତ୍ରଣ କ୍ଷେତ୍ର |,नियंत्रण फील्ड
ଫର୍ମାଟ୍ ଆଇଟମ୍ ନିୟନ୍ତ୍ରଣ କରନ୍ତୁ |,नियंत्रण स्वरूप आयटम
ନିୟନ୍ତ୍ରଣ କାର୍ଯ୍ୟ,नियंत्रण कार्य
ନିୟନ୍ତ୍ରଣ ହେଡିଙ୍ଗ୍ |,नियंत्रण शीर्षक
ନିୟନ୍ତ୍ରଣ ଛିଦ୍ର |,नियंत्रण भोक
ନିୟନ୍ତ୍ରଣ ନିର୍ଦ୍ଦେଶ,नियंत्रित सूचना
ନିୟନ୍ତ୍ରଣ ନିର୍ଦ୍ଦେଶନାମା ରେଜିଷ୍ଟର |,नियंत्रण सूचना नोंदणी
ନିୟନ୍ତ୍ରଣ ଭାଷା |,भाषा नियंत्रित करा
ନିୟନ୍ତ୍ରିତ ପାରାମିଟର |,नियंत्रित पॅरामीटर
ନିୟନ୍ତ୍ରିତ ଷ୍ଟୋରେଜ୍ ଆବଣ୍ଟନ |,नियंत्रित स्टोरेज वाटप
ନିୟନ୍ତ୍ରିତ ଭେରିଏବଲ୍ |,नियंत्रित व्हेरिएबल
ନିୟନ୍ତ୍ରିତ ଶବ୍ଦକୋଷ |,नियंत्रित शब्दसंग्रह
ନିୟନ୍ତ୍ରକ,नियंत्रक
କଣ୍ଟ୍ରୋଲର୍ ଫଙ୍କସନ୍,कंट्रोलर फंक्शन
ନିୟନ୍ତ୍ରଣ ରେଖା,नियंत्रण ओळ
ତର୍କଗୁଡ଼ିକୁ ନିୟନ୍ତ୍ରଣ କରନ୍ତୁ |,तर्कशास्त्र नियंत्रित करा
ନିୟନ୍ତ୍ରଣ ଲୁପ୍ |,नियंत्रण पळवाट
ନିୟନ୍ତ୍ରଣ ଚିହ୍ନ,नियंत्रण चिन्ह
ନିୟନ୍ତ୍ରଣ-ମସାଜ୍ ଡିସପ୍ଲେ |,कंट्रोल-मॅसेज प्रदर्शन
ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମିଂ ନିୟନ୍ତ୍ରଣ କରନ୍ତୁ |,मायक्रोप्रोग्रामिंग नियंत्रित करा
ନିୟନ୍ତ୍ରଣ ମୋଡ୍,नियंत्रण मोड
ନିୟନ୍ତ୍ରଣ ସଂଖ୍ୟା |,नियंत्रण क्रमांक
ନିୟନ୍ତ୍ରଣ ଉଦ୍ଦେଶ୍ୟ |,नियंत्रण उद्दीष्ट
ନିୟନ୍ତ୍ରଣ ଅପରେସନ୍ |,नियंत्रण ऑपरेशन
ନିୟନ୍ତ୍ରଣ ଅପରେଟର୍ |,नियंत्रण ऑपरेटर
ନିୟନ୍ତ୍ରଣ ଅପରେଟୋର ଟର୍ମିନାଲ୍ |,नियंत्रण ऑपरेटरचे टर्मिनल
କଣ୍ଟ୍ରୋଲ୍ ପ୍ୟାନେଲ୍ |,नियंत्रण पॅनेल
ନିୟନ୍ତ୍ରଣ ବିନ୍ଦୁ |,नियंत्रण बिंदू
ନିୟନ୍ତ୍ରଣ ମୁଦ୍ରଣ,नियंत्रण मुद्रण
ନିୟନ୍ତ୍ରଣ ପ୍ରୋଗ୍ରାମ୍,नियंत्रण कार्यक्रम
କଣ୍ଟ୍ରୋଲ୍ ପଞ୍ଚ |,पंच नियंत्रित करा
ନିୟନ୍ତ୍ରଣ ରେକର୍ଡ |,नियंत्रण रेकॉर्ड
ନିୟନ୍ତ୍ରଣ ରେଜିଷ୍ଟର |,नियंत्रण नोंदणी
ନିୟନ୍ତ୍ରଣ ରୁଟିନ୍ |,नियमित नियंत्रण
ନିୟନ୍ତ୍ରଣ ବିଭାଗ,नियंत्रण विभाग
ନିୟନ୍ତ୍ରଣ କ୍ରମ |,नियंत्रण अनुक्रम
ନିୟନ୍ତ୍ରଣ ନିର୍ଦ୍ଦିଷ୍ଟକରଣ,नियंत्रण तपशील
ନିୟନ୍ତ୍ରଣ ଷ୍ଟାକ,नियंत्रण स्टॅक
ନିୟନ୍ତ୍ରଣ ମାନକ,नियंत्रण मानक
ନିୟନ୍ତ୍ରଣ ବକ୍ତବ୍ୟ,नियंत्रण विधान
ନିୟନ୍ତ୍ରଣ ଷ୍ଟେସନ |,नियंत्रण स्टेशन
ନିୟନ୍ତ୍ରଣ ଷ୍ଟୋରେଜ୍ |,नियंत्रण संचयन
ନିୟନ୍ତ୍ରଣ ଷ୍ଟୋରେଜ୍ ସେଭ୍ |,कंट्रोल स्टोरेज सेव्ह
ନିୟନ୍ତ୍ରଣ ସୁଇଚ୍,नियंत्रण स्विच
ନିୟନ୍ତ୍ରଣ ବ୍ୟବସ୍ଥା,नियंत्रण यंत्रणा
ନିୟନ୍ତ୍ରଣ ଟେପ୍,नियंत्रण टेप
ନିୟନ୍ତ୍ରଣ କ techni ଶଳ |,नियंत्रण तंत्र
କଣ୍ଟ୍ରୋଲ୍ ଟର୍ମିନାଲ୍ |,नियंत्रण टर्मिनल
ସମୁଦାୟ ନିୟନ୍ତ୍ରଣ କରନ୍ତୁ |,एकूण नियंत्रण
ସ୍ଥାନାନ୍ତର ବିବୃତ୍ତି ନିୟନ୍ତ୍ରଣ କରନ୍ତୁ |,नियंत्रण हस्तांतरण विधान
ନିୟନ୍ତ୍ରଣ ୟୁନିଟ୍ |,नियंत्रण युनिट
ନିୟନ୍ତ୍ରଣ ଭେରିଏବଲ୍ |,नियंत्रण व्हेरिएबल
ଭଲ୍ୟୁମ୍ ନିୟନ୍ତ୍ରଣ କରନ୍ତୁ |,नियंत्रण खंड
ନିୟନ୍ତ୍ରଣ ଶବ୍ଦ |,शब्द नियंत्रित करा
ସମ୍ମିଳନୀ,अधिवेशन
ସମ୍ମିଳନୀ ଉପକରଣଗୁଡ଼ିକ,अधिवेशन उपकरणे
ଏକତ୍ରିତତା,अभिसरण
ବାର୍ତ୍ତାଳାପ |,संभाषण
କଥାବାର୍ତ୍ତା |,संभाषणात्मक
ବାର୍ତ୍ତାଳାପିକ ବୀଜ ବର୍ଣ୍ଣିତ ଭାଷା |,संभाषण बीजगणित भाषा
କଥାବାର୍ତ୍ତା ସଂକଳନ |,संभाषण कंपाईलर
କଥାବାର୍ତ୍ତା ଗଣନା,संभाषणात्मक संगणन
କଥାବାର୍ତ୍ତା ଭାଷା |,संभाषणात्मक भाषा
କଥାବାର୍ତ୍ତା ମୋଡ୍,संभाषण मोड
ବାର୍ତ୍ତାଳାପିକରଣ ପ୍ରଣାଳୀ |,संभाषण प्रणाली
ବାର୍ତ୍ତାଳାପିକରଣ ଟର୍ମିନାଲ୍ |,संभाषणात्मक टर्मिनल
ବାର୍ତ୍ତାଳାପ ସମୟାନୁବର୍ତ୍ତୀ ସମୟ ବାଣ୍ଟିବା |,संभाषणात्मक वेळ सामायिकरण
ରୂପାନ୍ତର,रूपांतरण
ରୂପାନ୍ତର ମୂଲ୍ୟ,रूपांतरण किंमत
ରୂପାନ୍ତର ଉପକରଣ,रूपांतरण डिव्हाइस
ରୂପାନ୍ତର ମୋଡ୍,रूपांतरण मोड
ରୂପାନ୍ତର ରୁଟିନ୍ |,रूपांतरण दिनचर्या
ରୂପାନ୍ତର,रूपांतरित करा
Convercer,कन्व्हर्टर
କନଭକ୍ସ ପ୍ରୋଗ୍ରାମିଂ |,बहिर्गोल प्रोग्रामिंग
ଠିକଣା ଠିକଣା ସ୍ମୃତିକୁ ସଂଯୋଜନା କରନ୍ତୁ |,समन्वयित मेमरी
ତଥ୍ୟକୁ ସମନ୍ୱୟ କରନ୍ତୁ |,समन्वय डेटा
ଜ୍ୟାମେଟ୍ରି ଭାଷା ସମନ୍ୱୟ କରନ୍ତୁ |,समन्वय भूमिती भाषा
ଗ୍ରାଫିକ୍ସ ସଂଯୋଜନା |,समन्वय ग्राफिक्स
ନେଟୱାର୍କ ସଂଯୋଜନା କରନ୍ତୁ |,समन्वय नेटवर्क
ସମୟ ସ୍କେଲକୁ ସମନ୍ୱୟ କରନ୍ତୁ |,समन्वय वेळ स्केल
କପି କରନ୍ତୁ |,कॉपी
କର୍ଡଲେସ୍ ପ୍ଲଗ୍ |,कॉर्डलेस प्लग
କର୍ଡୋନିଅର୍ ସିଷ୍ଟମ୍ |,कॉर्डनोनिअर सिस्टम
ମୂଳ,कोअर
ମୂଳ ଡମ୍ପ,कोअर डंप
ମୂଳ ପ୍ରତିଛବି |,कोर प्रतिमा
ମୂଳ ପ୍ରତିଛବି ଲାଇବ୍ରେରୀ |,कोर प्रतिमा लायब्ररी
ମୂଳ ମେମୋରୀ |,कोअर मेमरी
ମୂଳ ନେଟୱାର୍କ |,कोर नेटवर्क
ସହଭାଗୀ |,सह-रहिवासी
ମୂଳ ସଂରକ୍ଷଣ,कोर स्टोरेज
ମୂଳ ବ୍ୟବସ୍ଥା,कोर सिस्टम
ସହ-ରୁଟିନ୍ |,सह-रुटीन
ସଠିକ୍ ଏବଂ କପି କରନ୍ତୁ |,बरोबर आणि कॉपी
ସଠିକ୍ ବ feature ଶିଷ୍ଟ୍ୟ ସଂଶୋଧନ କରିବା |,दुरुस्ती वैशिष्ट्य
ସଂଶୋଧନ,दुरुस्ती
ସଂଶୋଧନ ସୂଚନା,सुधार माहिती
ସଂଶୋଧନ ରକ୍ଷଣାବେକ୍ଷଣ |,सुधारात्मक देखभाल
ସଂଶୋଧନ ରକ୍ଷଣାବେକ୍ଷଣ ସମୟ |,सुधारात्मक देखभाल वेळ
ମୂଲ୍ୟ ବିଶ୍ଳେଷଣ |,खर्च विश्लेषण
ମୂଲ୍ୟ-କେନ୍ଦ୍ର ଆକାଉଣ୍ଟିଂ |,खर्च-केंद्र लेखा
ଗଣନା,गणना
କାଉଣ୍ଟର,काउंटर
କାଉଣ୍ଟର ପ୍ରତିରୋଧକ |,काउंटर इनहिबिट
ଗଣନା-କି-ଡାଟା ଉପକରଣ |,काउंट-की-डेटा डिव्हाइस
ଦେଶ କୋଡ୍,राष्ट्र संकेतांक
ଜଟିଳ ପଥ ପଦ୍ଧତି |,गंभीर पथ पद्धत
କ୍ରସ୍ ବାର୍ ସୁଇଚ୍ |,क्रॉस बार स्विच
କ୍ରସ୍ ବାର୍ ସିଷ୍ଟମ୍ |,क्रॉस बार सिस्टम
କ୍ରସ୍ ଚେକ୍ |,फेर पडताळणी
କ୍ରସ୍ କମ୍ପାଇଲ୍ର୍ |,क्रॉस कंपाईलर
କ୍ରୁଡ୍ ଡୋମେନ୍ ଯୋଗାଯୋଗ |,क्रॉस डोमेन संप्रेषण
କ୍ରସ୍ ଅଗ୍ନି,क्रॉस फायर
କ୍ରସ୍ ପାଦ,क्रॉस फूट
କ୍ରସ୍ ଟେଷ୍ଟ୍ କ୍ରୋକ୍ |,क्रॉस फूटिंग टेस्ट
କ୍ରସ୍ ପଏଣ୍ଟ ଆରେ |,क्रॉस पॉईंट अ‍ॅरे
କ୍ରସ୍ ବିଭାଗୀୟ ପରୀକ୍ଷା |,क्रॉस सेक्शनल टेस्टिंग
ଏକ ଆରେ କ୍ରସ୍ ବିଭାଗ |,अ‍ॅरेचा क्रॉस विभाग
କ୍ରସ୍ ସଫ୍ଟୱେର୍ |,क्रॉस सॉफ्टवेअर
କ୍ରସ୍ ସବାର୍ ଲିଙ୍କ୍ |,क्रॉस सुबेरिया दुवा
କ୍ରସ୍ ଟକ୍ |,क्रॉस टॉक
କ୍ରସ୍ ଟ୍ରାକିଂ |,क्रॉस ट्रॅकिंग
ଭିଡ଼,गर्दी
କ୍ରାସୋଗେନିକ୍ସ |,क्रायोजेनिक्स
କ୍ରାସୋଗେନିକ୍ ଷ୍ଟୋରେଜ୍ |,क्रायोजेनिक स्टोरेज
କ୍ରାଇଗେନିକ୍ ଷ୍ଟୋର୍ |,क्रायोजेनिक स्टोअर
କ୍ରିଟାଟାଟ,क्रायोस्टॅट
କାନ୍ଦୁଛି,क्रिओट्रॉन
କ୍ରିପ୍ଟୋଗ୍ରାଫିକ୍,क्रिप्टोग्राफिक
କ୍ରିପ୍ଟୋଗ୍ରାଫିକ୍ ଆଲଗୋରିଦମ |,क्रिप्टोग्राफिक अल्गोरिदम
କ୍ରିପ୍ଟୋଗ୍ରାଫି,क्रिप्टोग्राफी
ସଂକଳନ ସୂଚକାଙ୍କ |,संचयी निर्देशांक
ମୁଦ୍ରା ପ୍ରତୀକ,चलन प्रतीक
ସାମ୍ପ୍ରତିକ ବିମ୍ ସ୍ଥିତି |,वर्तमान बीम स्थिती
ସାମ୍ପ୍ରତିକ ସଂଯୋଗ ଗୋଷ୍ଠୀ |,वर्तमान कनेक्ट गट
ସାମ୍ପ୍ରତିକ ପି generation େଇ |,चालू पिढी
"ସାମ୍ପ୍ରତିକ ନିର୍ଦ୍ଦେଶନାମା |
 ପଞ୍ଜିକରଣ କର |","वर्तमान सूचना
 नोंदणी करा"
"ସାମ୍ପ୍ରତିକ ରେଖା
 ସୂଚକ","चालू ओळ
 पॉईंटर"
"ସାମ୍ପ୍ରତିକ ଲୁପ୍ (=
 ସାମ୍ପ୍ରତିକ ଆଣ୍ଟିବାଡ୍)","वर्तमान लूप (=
 वर्तमान अँटिनोड)"
ସାମ୍ପ୍ରତିକ ମୋଡ୍ ଲଜିକ୍ |,चालू मोड लॉजिक
ସାମ୍ପ୍ରତିକ ରେକର୍ଡ |,वर्तमान रेकॉर्ड
କର୍ସର୍,कर्सर
କର୍ସର୍ କଣ୍ଟ୍ରୋଲ୍ କୀ |,कर्सर कंट्रोल की
ପରଦା,Cttate
ବକ୍ର ଅନୁସରଣକାରୀ |,वक्र अनुयायी
କୁଶ,उशी
ଗ୍ରାହକ ପ୍ରବେଶ କ୍ଷେତ୍ର |,ग्राहक प्रवेश क्षेत्र
ଗ୍ରାହକ ସୂଚନା ନିୟନ୍ତ୍ରଣ ବ୍ୟବସ୍ଥା |,ग्राहक माहिती नियंत्रण प्रणाली
ଗ୍ରାହକ ପରିସର ଉପକରଣ |,ग्राहक परिसर उपकरणे
ଗ୍ରାହକ ସୁଇଚ୍ ସିଷ୍ଟମ୍ |,ग्राहक स्विचिंग सिस्टम
କଟା ଫର୍ମ,कट फॉर्म
ଫର୍ମ ଫର୍ମ ମୋଡ୍ କାଟନ୍ତୁ |,कट फॉर्म मोड
କଟ୍ ପଦ୍ଧତି |,कट पद्धत
ବିଛିନ୍ନ ହେବା,कट ऑफ
ସାଇବରସନ୍,सायबरनेशन
ସାଇବରନେଟିକ୍ |,सायबरनेटिक्स
ଚକ୍ର,चक्र
ଚକ୍ର ଗଣନା,चक्र मोजणी
ଚକ୍ର ସୂଚକାଙ୍କ,सायकल निर्देशांक
ଚକ୍ର ସ୍ମୃତି,सायकल मेमरी
ଚକ୍ର ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମିଂ |,सायकल मायक्रोप्रोग्रामिंग
ଚକ୍ର ପୁନ res ସେଟ୍ |,सायकल रीसेट
ଚକ୍ର ସେୟାର୍,चक्र सामायिकरण
ଚକ୍ର ଚୋରି,चक्र चोरी
ଚକ୍ର ଚୋରି,चक्र चोरी
ଚକ୍ର ସମୟ,सायकल वेळ
ସାଇକ୍ଲିକ୍ କୋଡ୍ |,चक्रीय कोड
ସାଇକ୍ଲିକ୍ ଅନାବଶ୍ୟକ ଯାଞ୍ଚ |,चक्रीय रिडंडंसी तपासणी
ସାଇକ୍ଲିକ୍ ସିଫ୍ଟ |,चक्रीय शिफ्ट
ସାଇକ୍ଲିକ୍ ଷ୍ଟୋରେଜ୍ |,चक्रीय संचयन
ସାଇକ୍ଲିକ୍ ସ୍ଥାନାନ୍ତର |,चक्रीय हस्तांतरण
ସିଲିଣ୍ଡର ଧାରଣା |,सिलेंडर संकल्पना
ବର୍ଣ୍ଣ,वर्ण
କୋଡେଡ୍ ଦଶମିକ |,कोडित दशांश
ଡେଜି ଶୃଙ୍ଖଳା |,डेझी साखळी
ଡେଜି ପ୍ରିଣ୍ଟ୍ ଚକ |,डेझी प्रिंट व्हील
ଡେଜି ଚକ,डेझी व्हील
ବନ୍ଧପ,ओलसर
ତଥ୍ୟ,डेटा
ଭଏସ୍ ଉପରେ ଡାଟା |,वरील डेटा
ଡାଟା ଆକ୍ସେସ୍ ବ୍ୟବସ୍ଥା |,डेटा प्रवेश व्यवस्था
ତଥ୍ୟ ଅଧିଗ୍ରହଣ,डेटा संपादन
ଡାଟା ଅଧିଗ୍ରହଣ କମ୍ପ୍ୟୁଟର |,डेटा अधिग्रहण संगणक
ଡାଟା ଆଡାପସନ୍ ୟୁନିଟ୍ |,डेटा अ‍ॅडॉप्शन युनिट
ଡାଟା ପ୍ରଶାସକ,डेटा प्रशासक
ଡାଟା ଏଗ୍ରିଗେଟ୍ |,डेटा एकत्रित
ତଥ୍ୟ କ୍ଷେତ୍ର |,डेटा क्षेत्र
ତଥ୍ୟ ଆରେ,डेटा अ‍ॅरे
ଡାଟା ଗୁଣ,डेटा विशेषता
ଡାଟା ବ୍ୟାଙ୍କ |,डेटा बँक
ଡାଟାବେସ୍ |,डेटाबेस
ଡାଟାବେସ୍ ପ୍ରଶାସନ,डेटाबेस प्रशासन
ଡାଟାବେସ୍ ପରିଚାଳନା,डेटाबेस व्यवस्थापन
ଡାଟାବେସ୍ ମ୍ୟାନେଜମେଣ୍ଟ ସିଷ୍ଟମ |,डेटाबेस व्यवस्थापन प्रणाली
ତଥ୍ୟ ବ୍ଲକ,डेटा ब्लॉक
ଡାଟା ବ୍ରେକ୍ (= ସିଧାସଳଖ ମେମୋରୀ ପ୍ରବେଶ),डेटा ब्रेक (= थेट मेमरी प्रवेश)
ଡାଟା ବଫର୍ ରେଜିଷ୍ଟର |,डेटा बफर रजिस्टर
ତଥ୍ୟ କ୍ୟାପଚର |,डेटा कॅप्चर
ଡାଟା କାର୍ଡ |,डेटा कार्ड
ଡାଟା ବାହକ |,डेटा कॅरियर
ଡାଟା ସେଲ୍ |,डेटा सेल
ଡାଟା ଚ୍ୟାନେଲ |,डेटा चॅनेल
ଡାଟା ଚ୍ୟାନେଲ ମିଲିଟକ୍ସର୍ |,डेटा चॅनेल मल्टिप्लेक्सर
ଡାଟା ସର୍କିଟ |,डेटा सर्किट
ଡାଟା ସର୍କିଟ୍ ସ୍ୱଚ୍ଛତା |,डेटा सर्किट पारदर्शकता
ତଥ୍ୟ କୋଡ୍,डेटा कोड
ତଥ୍ୟ ସଂଗ୍ରହ,माहिती संकलन
ତଥ୍ୟ ସଂଗ୍ରହ ଷ୍ଟେସନ୍ |,डेटा संकलन स्टेशन
ତଥ୍ୟ ସଂଗ୍ରହ ସିଷ୍ଟମ୍ |,डेटा संग्रह प्रणाली
"ତଥ୍ୟ
 ଯୋଗାଯୋଗ |","डेटा
 संप्रेषण"
"ତଥ୍ୟ
 ଯୋଗାଯୋଗ |
 ଚ୍ୟାନେଲ୍ |","डेटा
 संप्रेषण
 चॅनल"
"ତଥ୍ୟ
 ଯୋଗାଯୋଗ |
 ଉପକରଣ","डेटा
 संप्रेषण
 उपकरणे"
"ତଥ୍ୟ
 ଯୋଗାଯୋଗ |
 ଇଣ୍ଟରଫେସ୍","डेटा
 संप्रेषण
 इंटरफेस"
"ତଥ୍ୟ
 ଯୋଗାଯୋଗ |
 ନେଟୱର୍କ","डेटा
 संप्रेषण
 नेटवर्क"
"ତଥ୍ୟ
 ଯୋଗାଯୋଗ |
 ସେବା","डेटा
 संप्रेषण
 सेवा"
ତଥ୍ୟ ସଙ୍କଳନ,डेटा कॉम्पॅक्शन
ତଥ୍ୟ ସଙ୍କୋଚନ |,डेटा कॉम्प्रेशन
ଡାଟା ସଂଯୋଗ |,डेटा कनेक्शन
ଡାଟା ସ୍ଥିର |,डेटा स्थिर
"ତଥ୍ୟ
 ପ୍ରଦୂଷଣ","डेटा
 दूषित"
ତଥ୍ୟ ନିୟନ୍ତ୍ରଣ |,डेटा नियंत्रण
ଡାଟା ନିୟନ୍ତ୍ରଣ ବ୍ଲକ |,डेटा नियंत्रण ब्लॉक
ଡାଟା ରୂପାନ୍ତର |,डेटा रूपांतरण
ଡାଟା କନଭର୍ଟର |,डेटा कन्व्हर्टर
ଡାଟା ଘୋଷଣା,डेटा घोषणा
"ଡାଟା ଘୋଷଣା
 ଷ୍ଟେଟମେଣ୍ଟ","डेटा घोषणा
 विधान"
ତଥ୍ୟ ସଂଜ୍ଞା,डेटा व्याख्या
"ତଥ୍ୟ ସଂଜ୍ଞା
 ନାମ","डेटा व्याख्या
 नाव"
"ତଥ୍ୟ ସଂଜ୍ଞା
 ଷ୍ଟେଟମେଣ୍ଟ","डेटा व्याख्या
 विधान"
ଡାଟା ବିଳମ୍ବ |,डेटा विलंब
ଡାଟା ଡିଲିମିଟର |,डेटा डिलिमीटर
ଡାଟା ଘନତା |,डेटा घनता
"ତଥ୍ୟ ବର୍ଣ୍ଣନା
 ପ୍ରବେଶ","डेटा वर्णन
 प्रविष्टी"
"ତଥ୍ୟ ବର୍ଣ୍ଣନା
 ଭାଷା","डेटा वर्णन
 इंग्रजी"
ଡାଟା ଡିଜାଇନ୍ |,डेटा डिझाइन
ଡାଟା ଉପକରଣ |,डेटा डिव्हाइस
