Odiya,Marathi
ନିରନ୍ତର ନମୁନା ସ୍ଥାନ |,सतत नमुना जागा
କ୍ରମାଗତ ଭେରିଏବଲ୍ |,सतत चल
କ୍ରମାଗତ ତରଙ୍ଗ |,सतत लहर
ନିରନ୍ତର |,सातत्य
କ୍ରମାଗତ ଅନୁମାନ (= କ୍ରମାଗତ ଆକ୍ସିୟମ୍),सातत्य गृहीतक (= सातत्य स्वयंसिद्ध)
ପ୍ରକୃତ ସଂଖ୍ୟାଗୁଡ଼ିକର ନିରନ୍ତର (= ପ୍ରକୃତ ସଂଖ୍ୟାଗୁଡ଼ିକର ସେଟ୍),वास्तविक संख्यांची सातत्य (= वास्तविक संख्यांचा संच)
ନିରନ୍ତର ସିଦ୍ଧାନ୍ତ |,सातत्य सिद्धांत
ବିଷୟବସ୍ତୁ ସଂଯୋଗ,समोच्च एकीकरण
ସଂକୋଚନ ମ୍ୟାପିଂ |,आकुंचन मॅपिंग
ପ୍ରତିବାଦ,विरोधाभास
ପ୍ରତିବାଦକାରୀ |,विरोधी
ନିୟନ୍ତ୍ରଣ,नियंत्रण
ନିୟନ୍ତ୍ରଣ ଚାର୍ଟ,नियंत्रण चार्ट
ହାରାହାରି ପାଇଁ ନିୟନ୍ତ୍ରଣ ଚାର୍ଟ |,सरासरीसाठी नियंत्रण चार्ट
ତ୍ରୁଟି ପାଇଁ ନିୟନ୍ତ୍ରଣ ଚାର୍ଟ |,दोष नियंत्रण चार्ट
ପରିସର ପାଇଁ ନିୟନ୍ତ୍ରଣ ଚାର୍ଟ |,श्रेणींसाठी नियंत्रण चार्ट
ଭେରିଏବଲ୍ ପାଇଁ କଣ୍ଟ୍ରୋଲ୍ ଚାର୍ଟ |,व्हेरिएबल्ससाठी नियंत्रण चार्ट
ଏକତ୍ର କର |,एकत्र येणे
ଅର୍ଥରେ ସମ୍ମିଶ୍ରଣ |,मध्यभागी अभिसरण
ଅର୍ଥ ବର୍ଗରେ ସମ୍ମିଶ୍ରଣ |,सरासरी चौरस मध्ये अभिसरण
ସମ୍ଭାବ୍ୟତାରେ ସମ୍ମିଶ୍ରଣ |,संभाव्यतेमध्ये अभिसरण
ସମ୍ମିଶ୍ରଣ ସୀମା |,अभिसरण मर्यादा
ସମ୍ମିଶ୍ରଣ ବ୍ୟାସାର୍ଦ୍ଧ |,अभिसरण त्रिज्या
ସମ୍ମିଶ୍ରଣ ଅଞ୍ଚଳ |,अभिसरण प्रदेश
ସମ୍ମିଳିତ,अभिसरण
ସମ୍ମିଳିତ କ୍ରମ |,अभिसरण क्रम
ସମ୍ମିଳିତ କ୍ରମ |,अभिसरण मालिका
କଥାବାର୍ତ୍ତା |,संभाषण
ବିପରୀତରେ |,उलट
ରୂପାନ୍ତର ଭଗ୍ନାଂଶ |,रूपांतरण अपूर्णांक
ରୂପାନ୍ତର ସାରଣୀ |,रूपांतरण सारणी
ଉନ୍ମୁକ୍ତ,उत्तल
ଉନ୍ମୁକ୍ତ ଶରୀର |,उत्तल शरीर
ଉନ୍ମୁକ୍ତ ମିଶ୍ରଣ |,उत्तल संयोजन
ଉନ୍ମୁକ୍ତ କଭର (= ଉନ୍ମୁକ୍ତ ହଲ୍),उत्तल आवरण (=उत्तल हल)
ଉନ୍ମୁକ୍ତ କାର୍ଯ୍ୟ,उत्तल कार्य
ଉନ୍ମୁକ୍ତ ର line ଖ୍ୟ ମିଶ୍ରଣ |,बहिर्वक्र रेखीय संयोजन
ଉନ୍ମୁକ୍ତ ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ |,बहिर्वक्र रेखीय प्रोग्रामिंग
ଉନ୍ମୁକ୍ତ ମେଟ୍ରିକ୍ ସ୍ପେସ୍ |,बहिर्वक्र मेट्रिक जागा
କନଭକ୍ସ ପଲିହେଡ୍ରନ୍ |,बहिर्वक्र पॉलीहेड्रॉन
ଉନ୍ମୁକ୍ତ ପ୍ରୋଗ୍ରାମିଂ |,बहिर्वक्र प्रोग्रामिंग
ଉନ୍ମୁକ୍ତ ଅଞ୍ଚଳ |,बहिर्वक्र प्रदेश
ଉନ୍ମୁକ୍ତ ସେଟ୍ |,बहिर्वक्र संच
ସଂକଳ୍ପ,गोंधळ
ସଂକଳନ ଅବିଚ୍ଛେଦ୍ୟ |,convolution अविभाज्य
କନଭୋଲ୍ୟୁସନ୍ ଥିଓରେମ୍ (= ଫାଲ୍ଟଙ୍ଗ ଥିଓରେମ୍),कन्व्होल्युशन प्रमेय (= फाल्टुंग प्रमेय)
ସଂଯୋଜନା,समन्वय
ଅକ୍ଷକୁ ସଂଯୋଜନା କରନ୍ତୁ |,समन्वय अक्ष
ଜ୍ୟାମିତିକୁ ସଂଯୋଜନା କରନ୍ତୁ |,समन्वय भूमिती
ବିମାନକୁ ସଂଯୋଜନା କରନ୍ତୁ |,समन्वय विमान
ସଂଯୋଜନା,समन्वय
ସଂଯୋଜନା ପ୍ରଣାଳୀ |,समन्वय प्रणाली
କପର୍ନିକାନ୍ ସିଷ୍ଟମ୍ |,कोपर्निकन प्रणाली
କପ୍ଲାନାର୍ |,कॉप्लनर
କପ୍ଲାନାର୍ ଫୋର୍ସ |,coplanar सैन्याने
କପଲାନାରିଟି |,समतलता
କପ୍ରିମ ସଂଖ୍ୟା,कॉप्राइम क्रमांक
ସଂଶୋଧନ କାରକ |,सुधारणा घटक
ସଠିକ୍ ସମାଧାନ |,योग्य उपाय
ସମ୍ପର୍କ,सहसंबंध
ସଂଶୋଧନ ଗୁଣବତ୍ତା,सहसंबंध गुणांक
ସମ୍ପର୍କ ଚିତ୍ର,सहसंबंध आकृती
ସମ୍ପର୍କ କାର୍ଯ୍ୟ,सहसंबंध कार्य
ସମ୍ପର୍କ ମେଟ୍ରିକ୍ସ |,सहसंबंध मॅट्रिक्स
ସମ୍ପର୍କ ଅନୁପାତ |,सहसंबंध गुणोत्तर
କରରେଲୋଗ୍ରାମ୍ |,कोरेलोग्राम
କରେଲୋଗ୍ରାମ୍ ବିଶ୍ଳେଷଣ |,कोरेलोग्राम विश्लेषण
ଅନୁରୂପ,पत्रव्यवहार
ଚିଠିର ନୀତି |,पत्रव्यवहार तत्त्व
ଅନୁରୂପ କୋଣ |,संबंधित कोन
ଅନୁରୂପ ପାର୍ଶ୍ୱ |,संबंधित बाजू
କୋସେଟ,coset
କୋସାଇନ୍,कोसाइन
କୋସାଇନ୍ ନିୟମ |,कोसाइन कायदा
ମୂଲ୍ୟ ବିଶ୍ଳେଷଣ |,खर्च विश्लेषण
ମୂଲ୍ୟ ସର୍ବାଧିକ,खर्च कमाल करणे
ଗଣନା ଯୋଗ୍ୟତା,गणनाक्षमता स्वयंसिद्ध
ଗଣନାଯୋଗ୍ୟ,मोजण्यायोग्य
ଗଣନାଯୋଗ୍ୟ ଯୋଗୀତା |,मोजण्यायोग्य अतिरिक्तता
ଗଣନାଯୋଗ୍ୟ ଆଧାର |,मोजण्यायोग्य आधार
ଗଣନାଯୋଗ୍ୟ ଆଧାର |,मोजण्यायोग्य आधार
ଗଣନାଯୋଗ୍ୟ ସେଟ୍ |,मोजण्यायोग्य संच
ଅସଂଖ୍ୟ |,मोजण्यायोग्य असीम
କାଉଣ୍ଟର,काउंटर
ଘଣ୍ଟା ବୁଲାଇ କାଉଣ୍ଟର କରନ୍ତୁ |,घड्याळाच्या उलट दिशेने
କାଉଣ୍ଟର ଉଦାହରଣ |,काउंटर उदाहरण
କୋଭାରିଆନ୍ସ |,सहप्रसरण
କୋଭାରିଆନ୍ସ ନିୟମ |,सहप्रसरण कायदा
କୋଭାରିଆନ୍ସ ମ୍ୟାଟ୍ରିକ୍ସ |,सहप्रसरण मॅट्रिक्स
କୋଭାରିଆନ୍ସ ପଦ୍ଧତି |,सहप्रवाह पद्धत
କୋଭାରିଆନ୍ସ କ techni ଶଳ |,सहप्रवाह तंत्र
କ୍ରାମରଙ୍କ ନିୟମ |,क्रेमरचा नियम
କ୍ରାମର-ରାଓ ଅସମାନତା |,क्रेमर-राव असमानता
ମାନଦଣ୍ଡ କାର୍ଯ୍ୟ (= ଅବଜେକ୍ଟିଭ୍ ଫଙ୍କସନ୍),निकष कार्य (=उद्देशीय कार्य)
ଜଟିଳ କୋଣ,गंभीर कोन
ଜଟିଳ ବିନ୍ଦୁ |,गंभीर मुद्दा
କାର୍ଯ୍ୟର ଜଟିଳ ବିନ୍ଦୁ |,कार्याचा गंभीर मुद्दा
ଜଟିଳ ମୂଲ୍ୟ,गंभीर मूल्य
ଜଟିଳ ବେଗ,गंभीर वेग
କ୍ରସ୍ ସମ୍ପର୍କ କାର୍ଯ୍ୟ,क्रॉस सहसंबंध कार्य
କ୍ରସ୍ ଉତ୍ପାଦ |,क्रॉस उत्पादन
କ୍ରସ୍ ଅନୁପାତ,क्रॉस रेशो
କ୍ରସ୍ ବିଭାଗ,क्रॉस सेक्शनिंग
କ୍ରିପ୍ଟ,क्रिप्ट
କ୍ୟୁବ୍,घन
କ୍ୟୁବ୍ ନମ୍ବର |,घन संख्या
କ୍ୟୁବ୍ ମୂଳ |,घनमूळ
ଘନ,घन
ଘନ,घन
ଘନ ସମୀକରଣ |,घन समीकरण
ଘନ ଇଞ୍ଚ,घन इंच
ଘନ ମିଟର,क्यूबिक मीटर
ଘନ ପାରାବୋଲା |,घन पॅराबोला
ଘନ ମୂଳ,घनमूळ
ଘନ ଶବ୍ଦ,क्यूबिक टर्म
କ୍ୟୁବାଇଡ୍ |,घनदाट
ସଂକଳନ,संचयी
ସଂକଳନ ବକ୍ର,संचयी वक्र
ସଂକଳନ ବଣ୍ଟନ କାର୍ଯ୍ୟ,संचयी वितरण कार्य
ସଂଗୃହିତ ଫ୍ରିକ୍ୱେନ୍ସି |,संचयी वारंवारता
ସଂକଳନ ଫ୍ରିକ୍ୱେନ୍ସି ଫଙ୍କସନ୍,संचयी वारंवारता कार्य
ସଂକଳନ ଫ୍ରିକ୍ୱେନ୍ସି ଗ୍ରାଫ୍ |,संचयी वारंवारता आलेख
ସଂକଳନ ସମ୍ଭାବ୍ୟ କାର୍ଯ୍ୟ,संचयी संभाव्यता कार्य
କର୍ଲ,कर्ल
ସମ୍ମିଶ୍ରଣର କର୍ଲ |,एकरूपता च्या कर्ल
ଭେକ୍ଟରର କର୍,वेक्टरचा कर्ल
କୁଞ୍ଚିତ ବ୍ରାକେଟ୍ |,कुरळे कंस
ସାମ୍ପ୍ରତିକ,वर्तमान
ସାମ୍ପ୍ରତିକ ବିନ୍ଦୁ |,वर्तमान बिंदू
ବକ୍ରତା,वक्रता
ବକ୍ର ପ୍ରଭାବ,वक्रता प्रभाव
ବକ୍ର,वक्र
ବକ୍ର ରେଖା,वक्र रेषा
ବକ୍ର ଅନୁସନ୍ଧାନ,वक्र ट्रेसिंग
curvilinear asymptote |,curvilinear asymptote
curvilinear coordinates,वक्र निर्देशांक
କର୍ଭିଲାଇନ୍ ରିଗ୍ରେସନ୍ |,वक्र प्रतिगमन
cusp,कुसप
ଚକ୍ର,सायकल
ଚକ୍ରବର୍ତ୍ତୀ ପରିବର୍ତ୍ତନ |,चक्रीय भिन्नता
ସାଇକ୍ଲିକ୍ କ୍ରସ୍ ଉତ୍ପାଦ |,चक्रीय क्रॉस उत्पादन
ଚକ୍ରବର୍ତ୍ତୀ ଚାହିଦା |,चक्रीय मागणी
ଚକ୍ରବର୍ତ୍ତୀ ଅଭିବ୍ୟକ୍ତି |,चक्रीय अभिव्यक्ती
ଚକ୍ରବର୍ତ୍ତୀ ଗୋଷ୍ଠୀ |,चक्रीय गट
ଚକ୍ରବ୍ୟୁହ,चक्रीय क्रमपरिवर्तन
ସାଇକ୍ଲୋଏଡ୍ |,सायक्लोइड
ସିଲିଣ୍ଡର,सिलेंडर
ସିଲିଣ୍ଡର,दंडगोलाकार
ସିଲିଣ୍ଡର ପୃଷ୍ଠ,दंडगोलाकार पृष्ठभाग
ସାଇଫର୍,सायफर
D&#39;alembert ର ନୀତି |,D&#39;alembert च्या तत्त्व
ଡ୍ୟାମ୍ପଡ୍ ହାରମୋନିକ୍ ଫଙ୍କସନ୍ |,ओलसर हार्मोनिक फंक्शन
ଡମ୍ପିଂ ସ୍ଥିର |,ओलसर सतत
ତଥ୍ୟ,डेटा
ତଥ୍ୟ ଉତ୍ପତ୍ତି,डेटा उत्पत्ती
ଡାଟା ପ୍ରକ୍ରିୟାକରଣ ପ୍ରଣାଳୀ |,डेटा प्रोसेसिंग सिस्टम
ଡାଟା ସଞ୍ଚାଳକ,डेटा प्रोसेसर
ତଥ୍ୟ ଫର୍ଦ୍ଦ,माहिती पत्रक
ଡିକାଗନ୍ |,दशभुज
ଚିତ୍ର,डेकग्राम
ଡ଼େସିମିଟର |,decameter
କ୍ଷୟ ସ୍ଥିର |,क्षय स्थिर
କ୍ଷୟ ବକ୍ର,क्षय वक्र
ଭଲ କାର୍ଯ୍ୟ,सभ्य कार्य
ଡେସିଗ୍ରାମ୍ |,डेसिग्राम
decile,decile
ଦଶମିକ,दशांश
ଦଶମିକ କୋଡ୍,दशांश कोड
ଦଶମିକ କୋଡେଡ୍ ଅଙ୍କ |,दशांश कोड केलेला अंक
ଦଶମିକ ବିସ୍ତାର,दशांश विस्तार
ଦଶମିକ ଭଗ୍ନାଂଶ,दशांश अपूर्णांक
ଦଶମିକ ଟିପ୍ପଣୀ |,दशांश अंकन
ଦଶମିକ ସଂଖ୍ୟାକରଣ ବ୍ୟବସ୍ଥା |,दशांश क्रमांक प्रणाली
ଦଶମିକ ବିନ୍ଦୁ |,दशांश चिन्ह
ଦଶମିକ ସ୍କେଲ,दशांश स्केल
ଦଶମିକ ସିଷ୍ଟମ୍ |,दशांश प्रणाली
ଡ଼ିସିମିଟର |,डेसिमीटर
ଡିସିଫର୍ କରିବା |,उलगडणे
ନିଷ୍ପତ୍ତି ମଡେଲ୍,निर्णय मॉडेल
ନିଷ୍ପତ୍ତି ସିଦ୍ଧାନ୍ତ |,निर्णय सिद्धांत
ନିଷ୍ପତ୍ତି ଭେରିଏବଲ୍ |,निर्णय व्हेरिएबल
ଡିକୋଡର୍ |,डिकोडर
ଡିକୋଡିଂ,डीकोडिंग
ବିଭାଜିତ ସେଟ୍ |,विघटनशील संच
ହ୍ରାସ,कमी होत आहे
କାର୍ଯ୍ୟ ହ୍ରାସ,कमी होणारे कार्य
ଡେଡେକିଣ୍ଡଙ୍କ କଟ୍ |,Dedekind च्या कट
ଡେଡେକିଣ୍ଡଙ୍କ ତତ୍ତ୍। |,डेडेकिंडचे प्रमेय
ହ୍ରାସ କର |,तर्क
deductive ପଦ୍ଧତି |,वजावटी पद्धत
ତ୍ରୁଟିଯୁକ୍ତ,सदोष
ସମୀକରଣକୁ ବ୍ୟାଖ୍ୟା କରେ,परिभाषित समीकरण
ନିର୍ଦ୍ଦିଷ୍ଟ ଅବିଚ୍ଛେଦ୍ୟ |,निश्चित अविभाज्य
ନିର୍ଦ୍ଦିଷ୍ଟ ମ୍ୟାଟ୍ରିକ୍ସ |,निश्चित मॅट्रिक्स
ସଂଜ୍ଞା,व्याख्या
ବିକୃତି ବକ୍ର,विकृत वक्र
ବିକୃତ ପୃଷ୍ଠ,विकृत पृष्ठभाग
ଅବନତି,अध:पतन
ଟ୍ରାନ୍ସପୋରେସନ୍ ସମସ୍ୟାରେ ଅବନତି |,वाहतूक समस्यांमध्ये अधोगती
ଡିଗ୍ରୀ,पदवी
ଭିନ୍ନକ୍ଷମ ସମୀକରଣର ଡିଗ୍ରୀ |,विभेदक समीकरणाची डिग्री
ସ୍ୱାଧୀନତାର ଡିଗ୍ରୀ,स्वातंत्र्याची डिग्री
ବହୁଜନର ଡିଗ୍ରୀ |,बहुपदीची पदवी
ପଡୋଶୀ ବିଲୋପ,हटवलेले अतिपरिचित क्षेत्र
ଡେଲଟା ଫଙ୍କସନ୍,डेल्टा फंक्शन
ଚାହିଦା ଏବଂ ଉପଯୋଗିତା ବକ୍ର,मागणी आणि उपयुक्तता वक्र
ଚାହିଦା ସମୀକରଣ |,मागणी समीकरण
ଚାହିଦା କାର୍ଯ୍ୟ,मागणी कार्य
ଜନସଂଖ୍ୟା ଅଧ୍ୟୟନ |,लोकसंख्याशास्त्रीय अभ्यास
ଜନସଂଖ୍ୟା,लोकसंख्या
ଡି ମୋଭ୍ରେଙ୍କ ଥିଓରେମ୍ |,डी मोइव्रेचे प्रमेय
ପ୍ରଦର୍ଶନ,प्रात्यक्षिक
ପ୍ରଦର୍ଶନ,प्रात्यक्षिक
ପ୍ରଦର୍ଶନକାରୀ ଜ୍ୟାମିତି |,प्रात्यक्षिक भूमिती
ଭେଦ,भाजक
ଘନ ସେଟ୍ |,दाट संच
ଘନତା,घनता
ଅଗଣିତ ସେଟ୍ |,संख्यात्मक संच
ଭେରିଏବଲ୍ ଛାଡିବା,निर्गमन चल
ନିର୍ଭରଶୀଳ ଘଟଣା |,अवलंबून घटना
ନିର୍ଭରଶୀଳ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |,अवलंबित यादृच्छिक चल
ନିର୍ଭରଶୀଳ ଭେରିଏବଲ୍ |,अवलंबून व्हेरिएबल
ନିର୍ଭରଶୀଳ ଭେରିଏଟ୍ |,अवलंबून भिन्नता
ଉଦାସୀନତା କୋଣ,उदासीनता कोन
derivation,व्युत्पत्ती
derivative,व्युत्पन्न
ଉତ୍ପନ୍ନ କ୍ରମ |,व्युत्पन्न मालिका
ନିର୍ମିତ ସେଟ୍ |,व्युत्पन्न संच
ଅବତରଣ,उतरत्या
ଅବତରଣ କ୍ରମ |,उतरत्या क्रमाने
ଅବତରଣ କ୍ରମ |,उतरत्या मालिका
ବର୍ଣ୍ଣନାକାରୀ ଜ୍ୟାମିତି |,वर्णनात्मक भूमिती
ବର୍ଣ୍ଣନାକାରୀ ମଡେଲ୍ |,वर्णनात्मक मॉडेल
ବର୍ଣ୍ଣନାକାରୀ ପରିସଂଖ୍ୟାନ |,वर्णनात्मक आकडेवारी
ଡିଜାଇନ୍,डिझाइन
ପରୀକ୍ଷଣର ଡିଜାଇନ୍ |,प्रयोगाची रचना
ଡେସ୍କ କାଲକୁଲେଟର,डेस्क कॅल्क्युलेटर
ଚିହ୍ନଟ,शोध
ନିର୍ଣ୍ଣୟକାରୀ,निर्धारक
ନିର୍ଣ୍ଣୟକାରୀ ପଦବୀ |,निर्धारक रँक
ନିର୍ଣ୍ଣୟ କର |,ठरवणे
ସ୍ଥିରିକୃତ ମଡେଲ୍ |,निर्धारक मॉडेल
ନିର୍ଣ୍ଣୟକାରୀ ସମସ୍ୟା |,निर्धारक समस्या
ବ୍ୟତିକ୍ରମ,विचलन
ବିଘ୍ନ କୋଏଫିସିଣ୍ଟେଣ୍ଟ |,विचलन गुणांक
ଡାଏଡିକ୍ ସିଷ୍ଟମ୍ |,डायडिक प्रणाली
ତ୍ରିକୋଣୀୟ,कर्ण
ଏକ ମାଟ୍ରିକ୍ସର ଡାଇଗୋନାଲାଇଜେସନ୍ |,मॅट्रिक्सचे विकर्णीकरण
ତ୍ରିକୋଣୀୟ ମ୍ୟାଟ୍ରିକ୍ସ |,कर्ण मॅट्रिक्स
ତ୍ରିକୋଣୀୟ ସମାନତା |,कर्ण समानता
ଚିତ୍ର,आकृती
ଚିତ୍ରନାଟ୍ୟ ପଦ୍ଧତି |,रेखाचित्र पद्धत
ଚିତ୍ରନାଟ୍ୟ ଉପସ୍ଥାପନା |,रेखाचित्रात्मक सादरीकरण
ବ୍ୟାସ,व्यास
ଏକ ସେଟ୍ ର ବ୍ୟାସ |,संचाचा व्यास
ହୀରା ବିପରୀତ |,diametrically विरुद्ध
ଡାଇସ୍ ଥ୍ରୋ |,फासे फेकणे
ଦ୍ୱିପାକ୍ଷିକ ବର୍ଗୀକରଣ |,द्विभाजक वर्गीकरण
ଡିଚୋଟୋମି,द्विविभाजन
ଅଭିଧାନ କ୍ରମ |,शब्दकोश क्रम
ପାର୍ଥକ୍ୟ ଗଣନା,फरक कॅल्क्युलस
ପାର୍ଥକ୍ୟ ସମୀକରଣ,फरक समीकरण
ପାର୍ଥକ୍ୟ ସୂତ୍ର,फरक सूत्र
ପାର୍ଥକ୍ୟ ପଦ୍ଧତି |,फरक पद्धत
ସେଟ୍ ର ପାର୍ଥକ୍ୟ |,संचांचा फरक
ଭିନ୍ନକ୍ଷମ |,वेगळे करण्यायोग्य
ଭିନ୍ନକ୍ଷମ ବକ୍ର,भिन्नता वक्र
ଭିନ୍ନକ୍ଷମ କାର୍ଯ୍ୟ,भिन्न कार्य
ଭିନ୍ନକ୍ଷମ |,भिन्नता
ଭିନ୍ନକ୍ଷମ ଗଣନା,विभेदक कॅल्क्युलस
ଭିନ୍ନକ୍ଷମ ଗୁଣବତ୍ତା |,विभेदक गुणांक
ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |,विभेदक समीकरण
ଭିନ୍ନକ୍ଷମ ଫର୍ମ |,विभेदक फॉर्म
ଭିନ୍ନକ୍ଷମ ସୂତ୍ର |,विभेदक सूत्र
ଭିନ୍ନକ୍ଷମ କାର୍ଯ୍ୟ,विभेदक कार्य
ଭିନ୍ନକ୍ଷମ ଜ୍ୟାମିତି |,विभेदक भूमिती
ଉଚ୍ଚ କ୍ରମର ଭିନ୍ନତା |,उच्च ऑर्डरचा फरक
ଭିନ୍ନ ଭିନ୍ନ ଭାଗ,विभेदक भागफल
ଭିନ୍ନ କର |,वेगळे करणे
ଭିନ୍ନତା,भिन्नता
ଭିନ୍ନତା ସୂତ୍ର |,भिन्नता सूत्र
ଭେକ୍ଟରର ଭିନ୍ନତା |,वेक्टर भेद
ବିସ୍ତାର,प्रसार
ସଂଖ୍ୟା,अंक
ଡିଜିଟାଲ୍ କମ୍ପ୍ୟୁଟର |,डिजिटल संगणक
ଡିଜିଟାଲ୍ ତଥ୍ୟ |,डिजिटल डेटा
ପରିମାପ,परिमाण
ପରିମାପ,आयाम
ପରିମାପହୀନ |,आकारहीन
ଏକ ସମୀକରଣର ଆକାର,समीकरणाचे परिमाण
ଡାଇଓଫାଣ୍ଟାଇନ୍ ସମୀକରଣ |,डायफॅन्टाइन समीकरण
ଡିପ୍ ଆଙ୍ଗଲ୍,बुडविणे कोन
ଡିପୋଲାର୍ କୋର୍ଡିନେଟ୍ |,द्विध्रुवीय समन्वय
ଡିପୋଲ୍,द्विध्रुव
ଡିପିରାମିଡ୍ (ବିପିରାମିଡ୍),dipyramid (bipyramid)
ଡାଇରାକ୍ ଡେଲଟା କାର୍ଯ୍ୟ |,डायरॅक डेल्टा फंक्शन
ସିଧାସଳଖ ସାଧାରଣ ଟାଙ୍ଗେଣ୍ଟ |,थेट सामान्य स्पर्शिका
ନିର୍ଦ୍ଦେଶିତ କୋଣ,निर्देशित कोन
ନିର୍ଦ୍ଦେଶିତ ରେଖା |,निर्देशित ओळ
ଦିଗଦର୍ଶନ,दिशात्मक व्युत्पन्न
ଦିଗ କୋସାଇନ୍ |,दिशा कोसाइन
maxima ର ଦିଗ,मॅक्सिमाची दिशा
ପ୍ରୋଜେକ୍ଟର ଦିଗ,प्रक्षेपणाची दिशा
ଦିଗ ଅନୁପାତ |,दिशा गुणोत्तर
ନିର୍ଦ୍ଦେଶକ ସର୍କଲ୍ |,संचालक मंडळ
ନିର୍ଦ୍ଦେଶକ କ୍ଷେତ୍ର,दिग्दर्शक क्षेत्र
ପ୍ରତ୍ୟକ୍ଷ ଉତ୍ପାଦ |,थेट उत्पादन
ପ୍ରତ୍ୟକ୍ଷ ପ୍ରମାଣ |,थेट पुरावा
ପ୍ରତ୍ୟକ୍ଷ ଅନୁପାତ |,थेट प्रमाण
ଡାଇରେକ୍ଟ୍ରିକ୍ସ,डायरेक्टिक्स
ପ୍ରତ୍ୟକ୍ଷ ରାଶି |,थेट बेरीज
ବିଚ୍ଛିନ୍ନ ସେଟ୍ |,डिस्कनेक्ट केलेले संच
ବନ୍ଦ,अखंडता
ଡେରିଭେଟିଭ୍ ର ବିଚ୍ଛିନ୍ନତା |,डेरिव्हेटिव्हचे खंडन
ପ୍ରଥମ ପ୍ରକାରର ବିଚ୍ଛିନ୍ନତା |,पहिल्या प्रकारची अखंडता
ଦ୍ୱିତୀୟ ପ୍ରକାରର ବିଚ୍ଛିନ୍ନତା |,दुस-या प्रकारची अखंडता
ନିରନ୍ତର ବଣ୍ଟନ |,अखंड वितरण
ବିଚ୍ଛିନ୍ନ କାର୍ଯ୍ୟ,अखंड कार्य
ବିଚ୍ଛିନ୍ନ ଭେରିଏଟ୍ |,अखंड भिन्नता
ବିଚ୍ଛିନ୍ନ,स्वतंत्र
ପୃଥକ ବଣ୍ଟନ |,स्वतंत्र वितरण
ପୃଥକ ସମ୍ଭାବ୍ୟ ବଣ୍ଟନ |,स्वतंत्र संभाव्यता वितरण
ପୃଥକ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |,स्वतंत्र यादृच्छिक चल
ପୃଥକ ନମୁନା ସ୍ଥାନ |,स्वतंत्र नमुना जागा
ପୃଥକ ସେଟ୍ |,स्वतंत्र संच
ପୃଥକ ସ୍ଥାନ |,स्वतंत्र जागा
ପୃଥକ ଟପୋଲୋଜି |,स्वतंत्र टोपोलॉजी
ଭିନ୍ନ ଭିନ୍ନତା |,भिन्न भिन्नता
ଭେଦଭାବ,भेदभाव करणारा
ଭେଦଭାବ ବିଶ୍ଳେଷଣ (= ଭେଦଭାବ ବିଶ୍ଳେଷଣ),भेदभावपूर्ण विश्लेषण (=भेदभाव विश्लेषण)
ଅସନ୍ତୁଷ୍ଟ,तोडणे
ଘଟଣାଗୁଡ଼ିକୁ ଅସନ୍ତୁଷ୍ଟ କରନ୍ତୁ |,विसंगत घटना
ବିଚ୍ଛିନ୍ନ ସେଟ୍ |,विभक्त संच
ଅସନ୍ତୁଷ୍ଟ ସଂଘ,युनियन तोडणे
ବିଚ୍ଛିନ୍ନତା |,वियोग
ବିଚ୍ଛେଦ |,फैलाव
ବିଚ୍ଛେଦ ଚାର୍ଟ |,फैलाव चार्ट
ବିଚ୍ଛେଦ ସ୍ଥିର |,फैलाव स्थिर
ବିଚ୍ଛେଦ ଚିତ୍ର |,फैलाव आकृती
ବିଚ୍ଛେଦ ମ୍ୟାଟ୍ରିକ୍ସ (= କୋଭାରିଆନ୍ସ ମ୍ୟାଟ୍ରିକ୍ସ),फैलाव मॅट्रिक्स (=सहप्रसरण मॅट्रिक्स)
ବିସ୍ଥାପନ,विस्थापन
ପ୍ରଦର୍ଶନ,प्रदर्शन
ପ୍ରଦର୍ଶନ ୟୁନିଟ୍ (= କନସୋଲ୍),डिस्प्ले युनिट (=कन्सोल)
ଭିନ୍ନ,भिन्न
ବିଚ୍ଛିନ୍ନ ଶକ୍ତି |,विघटनशील शक्ती
ଦୂରତା କାର୍ଯ୍ୟ,अंतर कार्य
ଦୂରତା ମଡ୍ୟୁଲସ୍,अंतर मॉड्यूलस
ବଣ୍ଟନ ମୁକ୍ତ ପଦ୍ଧତି |,वितरण-मुक्त पद्धत
ବଣ୍ଟନ ନିୟମ |,वितरण कायदा
ବିଭାଜନ,वळवणे
ବିଭେଦ,विचलन
ଭିନ୍ନତା ଥିଓରେମ୍ |,भिन्नता प्रमेय
ବିବିଧ,भिन्न
ବିବିଧ କ୍ରମ |,भिन्न मालिका
ବିଭାଜିତ ପାର୍ଥକ୍ୟ |,विभाजित फरक
ବିଭାଜନତା,विभाज्यता
ବିଭାଜନଯୋଗ୍ୟ,विभाज्य
ବିଭାଜନ,विभागणी
ବିଭାଜନ ଆଲଗୋରିଦମ |,विभाजन अल्गोरिदम
ବିଭାଜନ ରିଙ୍ଗ |,विभागणी रिंग
ଡୋଡେକାଗନ୍ |,डोडेकॅगॉन
dodecahedron,dodecahedron
