Tamil,Marathi
முடிவு மரம்,निर्णयाचे झाड
குறிவிலக்கி,डिकोडर
சிதைவு கொள்கை,विघटन तत्त्व
மறைகுறியாக்கம்,डिक्रिप्शन
அர்ப்பணிக்கப்பட்ட சேனல்,समर्पित चॅनेल
அர்ப்பணிக்கப்பட்ட துறைமுகம்,समर्पित बंदर
பாதுகாப்பு தரவு நெட்வொர்க் (DDN),संरक्षण डेटा नेटवर्क (DDN)
பாதுகாப்பு தகவல் அமைப்பு,संरक्षण माहिती प्रणाली
defragmentation,डीफ्रॅगमेंटेशन
தாமதம்,विलंब
தாமத கவுண்டர்,विलंब काउंटर
தாமத நேரம்,विलंब वेळ
அழி,हटवा
நீக்குதல் பதிவு,हटवणे रेकॉर्ड
பிரிப்பான்,परिसीमक
டெல்டா பண்பேற்றம்,डेल्टा मॉड्युलेशन
கோரிக்கை பேஜிங்,मागणी पेजिंग
டெமோ,डेमो
டிமாடுலேஷன்,demodulation
demultiplexer,demultiplexer
இயல்புநிலைப்படுத்தல்,विकृतीकरण
அடர்த்தி,घनता
சார்பு,अवलंबित्व
சார்பு அலகு,अवलंबून युनिट
வரிசை,पंक्ती
புறக்கணிப்பு,संदर्भ देणे
வழித்தோன்றல் மரம்,व्युत्पन्न झाड
பெறப்பட்ட புலம்,व्युत्पन्न फील्ड
இறங்கு வகை,उतरत्या क्रमवारी
வடிவமைப்பு,डिझाइन
மேசை கால்குலேட்டர்,डेस्क कॅल्क्युलेटर
மேசை கணினி,डेस्कटॉप संगणक
டெஸ்க்டாப் விளக்கக்காட்சி,डेस्कटॉप सादरीकरण
டெஸ்க்டாப் பப்ளிஷிங் (டிடிபி),डेस्कटॉप प्रकाशन (DTP)
டெஸ்க்டாப் வீடியோ,डेस्कटॉप व्हिडिओ
இலக்கு முகவரி,गंतव्य पत्ता
அழிப்பவர்,विनाशक
நிர்ணயிக்கும் தானியங்கிகள்,निर्धारक ऑटोमॅट्स
டெவலப்பர்,विकसक
வளர்ச்சி அமைப்பு,विकास प्रणाली
சாதனம்,साधन
சாதன கட்டுப்பாட்டு அலகு,डिव्हाइस नियंत्रण युनिट
சாதனம் கட்டுப்படுத்தி,डिव्हाइस नियंत्रक
சாதன மேலாண்மை,डिव्हाइस व्यवस्थापन
சாதன முறை,डिव्हाइस मोड
நோய் கண்டறிதல்,निदान
கண்டறியும் அமைப்பு,निदान प्रणाली
பரிசோதனை,निदान
வரைபடம்,आकृती
டயல்,डायल
டயல் வரி,डायल लाइन
டயல் தொனி,डायल टोन
அழைக்கவும்,डायल करा
உரையாடல்,संवाद
உரையாடல் பெட்டி,डायलॉग बॉक्स
டயல்அப் மோடம்,डायलअप मॉडेम
பரிமாணம்,आकारमान
அகராதி,शब्दकोश
வேறுபாடு,भिन्नता
டிஜிட்டல்,डिजिटल
டிஜிட்டல் சேனல்,डिजिटल चॅनेल
டிஜிட்டல் சுற்று,डिजिटल सर्किट
டிஜிட்டல் கணினி,डिजिटल संगणक
டிஜிட்டல் தரவு,डिजिटल डेटा
டிஜிட்டல் வசதி,डिजिटल सुविधा
டிஜிட்டல் வடிகட்டி,डिजिटल फिल्टर
டிஜிட்டல் நூலகம்,डिजिटल लायब्ररी
டிஜிட்டல் பண்பேற்றம்,डिजिटल मॉड्यूलेशन
டிஜிட்டல் மானிட்டர்,डिजिटल मॉनिटर
டிஜிட்டல் படம்,डिजिटल चित्र
டிஜிட்டல் கையொப்பம்,डिजिटल स्वाक्षरी
டிஜிட்டல் சுவிட்ச்,डिजिटल स्विच
டிஜிட்டல் முதல் அனலாக் (D/A) மாற்றி,डिजिटल ते अॅनालॉग (D/A) कनवर्टर
டிஜிட்டல் மயமாக்கல்,डिजिटायझेशन
இலக்கமாக்கு,डिजीटल करा
இலக்கமாக்கி,डिजिटायझर
டையோடு,डायोड
நேரடி,थेट
நேரடி முகவரி,थेट पत्ता
நேரடி மாற்றம்,थेट रूपांतरण
நேரடி இணைப்பு,थेट जोडणी
நேரடி நினைவக அணுகல் (DMA),डायरेक्ट मेमरी ऍक्सेस (DMA)
நேரடி நினைவக அணுகல் (DMA),डायरेक्ट मेमरी ऍक्सेस (DMA)
நேரடி முறை,थेट पद्धत
உத்தரவு,निर्देश
அடைவு,निर्देशिका
அடைவு சேவையகம்,निर्देशिका सर्व्हर
அடைவு சேவை,निर्देशिका सेवा
முடக்கு,अक्षम करा
சமிக்ஞையை முடக்குகிறது,सिग्नल अक्षम करणे
துண்டிக்கவும்,डिस्कनेक्ट करा
தனித்தனி,स्वतंत्र
வட்டு,डिस्क
வட்டு முகவரி,डिस्क पत्ता
வட்டு வரிசை,डिस्क अॅरे
வட்டு திறன்,डिस्क क्षमता
வட்டு இயக்கி,डिस्क ड्राइव्ह
வட்டு கோப்பு,डिस्क फाइल
வட்டு நினைவகம்,डिस्क मेमरी
வட்டு இயக்க முறைமை (DOS),डिस्क ऑपरेटिंग सिस्टम (DOS)
வட்டு தொகுப்பு,डिस्क पॅक
வட்டு சேவையகம்,डिस्क सर्व्हर
வட்டு சேமிப்பு,डिस्क स्टोरेज
வட்டு,डिस्केट
காட்சி கோப்பு,फाइल प्रदर्शित करा
காட்சி படத்தை,प्रतिमा प्रदर्शित करा
அகற்றல்,विल्हेवाट
தூரம்,अंतर
தூர செயல்பாடு,अंतर कार्य
திரித்தல்,विकृती
விநியோகிக்கப்பட்டது,वितरित केले
விநியோகிக்கப்பட்ட தரவு,वितरित डेटा
விநியோகிக்கப்பட்ட சேவையகம்,वितरित सर्व्हर
விநியோகிக்கப்பட்ட அமைப்பு,वितरित प्रणाली
விநியோகிக்கக்கூடிய,वितरणात्मक
ஆவணம்,दस्तऐवज
ஆவணம் மீட்டெடுக்கப்பட்டது,दस्तऐवज पुनर्प्राप्त
ஆவண சாளரம்,दस्तऐवज विंडो
ஆவணங்கள்,दस्तऐवजीकरण
களம்,डोमेन
டொமைன் பெயர்,डोमेनचे नाव
டாட் மேட்ரிக்ஸ் பிரிண்டர்,डॉट मॅट्रिक्स प्रिंटर
கீழ்,खाली
கீழ் இணைப்பு,डाउन लिंक
பதிவிறக்கம்,डाउन लोडिंग
செயலற்ற நேரம்,खाली वेळ
இழுத்தல்,ड्रॅग करणे
DRAM (டைனமிக் ரேம்),DRAM (डायनॅमिक रॅम)
சறுக்கல்,वाहून जाणे
இயக்கி,चालक
கைவிட,थेंब
கீழ்தோன்றும் பட்டியல் பெட்டி,ड्रॉप डाउन सूची बॉक्स
டிரம் டிரைவ்,ड्रम ड्राइव्ह
டிரம் பிரிண்டர்,ड्रम प्रिंटर
டிரம் அலகு,ड्रम युनिट
இரட்டை,दुहेरी
இரட்டை அடர்த்தி,दुहेरी घनता
போலி முகவரி,डमी पत्ता
திணிப்பு,डंप
இரட்டை சுற்று,डुप्लेक्स सर्किट
டூப்ளெக்சிங்,डुप्लेक्सिंग
நகல்,नक्कल
டிவிடி ஆர்/டபிள்யூ,DVD R/W
டிவிடி ரோம்,डीव्हीडी रॉम
மாறும் அறிவுறுத்தல்,डायनॅमिक सूचना
மாறும் நினைவகம்,डायनॅमिक मेमरी
இயக்கவியல்,गतिशीलता
EBCDIC,EBCDIC
மின் வணிகம்,ई-व्यवसाय
எதிரொலி,प्रतिध्वनी
மின் வணிகம்,ई-कॉमर्स
தொகு,सुधारणे
ஆசிரியர்,संपादक
கல்வி தொழில்நுட்பம்,शैक्षणिक तंत्रज्ञान
EEP ரோம்,ईईपी रोम
பயனுள்ள முகவரி (மிதக்கும் முகவரி),प्रभावी पत्ता (फ्लोटिंग पत्ता)
பயனுள்ள செயல்பாட்டு முகவரி,प्रभावी ऑपरेंड पत्ता
பயனுள்ள செயல்முறை,प्रभावी प्रक्रिया
பயனுள்ள UID (பயனர் அடையாளம்),प्रभावी UID (वापरकर्ता ओळख)
பயனுள்ள பரிமாற்ற செயல்பாடு,प्रभावी ट्रान्समिशन ऑपरेंड
எட்டு பிட் பைட்,आठ-बिट बाइट
மின் கற்றல்,ई-लर्निंग
தேர்தல்-அல்கிரிதம்,निवडणूक-अल्गिर्म
மின் அஞ்சல் (மின்னஞ்சல்),इलेक्ट्रिक मेलिंग (ई-मेल)
மின்சார அச்சுப்பொறி,इलेक्ट्रिक प्रिंटर
மின் கணக்கியல் இயந்திரம்,इलेक्ट्रिकल अकाउंटिंग मशीन
மின்னணு,इलेक्ट्रॉनिक
மின்னணு அனுமதி அமைப்பு (ECS),इलेक्ट्रॉनिक क्लिअरन्स सिस्टम (ECS)
மின்னணு தரவு பரிமாற்றம் (EDI),इलेक्ट्रॉनिक डेटा इंटरचेंज (EDI)
மின்னணு தரவு செயலாக்கம்,इलेक्ट्रॉनिक डेटा प्रोसेसिंग
மின்னணு தாக்கல்,इलेक्ट्रॉनिक फाइलिंग
மின்னணு நிதி பரிமாற்ற அமைப்பு (EFTS),इलेक्ट्रॉनिक निधी हस्तांतरण प्रणाली (EFTS)
மின்னணு இதழ்கள்,इलेक्ट्रॉनिक जर्नल्स
மின்னணு வெளியீடு,इलेक्ट्रॉनिक प्रकाशन
மின்னணு சுவிட்ச்,इलेक्ट्रॉनिक स्विच
உறுப்பு,घटक
மின்னஞ்சல்,ई-मेल
மின்னஞ்சல் முகவரி,ई-मेल पत्ता
உட்பொதிக்கப்பட்ட அமைப்பு,एम्बेडेड प्रणाली
உட்பொதித்தல்,एम्बेडिंग
உமிழ்ப்பான் ஜோடி தர்க்கம் (ECL),एमिटर कपल लॉजिक (ECL)
வெற்று அடுக்கு,रिक्त स्टॅक
வெற்று சரம்,रिक्त स्ट्रिंग
முன்மாதிரி,अनुकरण
அடைப்பு,encapsulation
குறியாக்கி,कूटलेखन
குறியாக்கம்,एन्कोड
குறியாக்கி,एन्कोडर
மறைகுறியாக்கப்பட்ட தரவு,एन्क्रिप्ट केलेला डेटा
என்கிரிப்ட் கோப்பு முறைமை,एन्क्रिप्टिंग फाइल सिस्टम
குறியாக்கம்,एनक्रिप्शन
தொகுதியின் முடிவு,ब्लॉकचा शेवट
கோப்பின் முடிவு (EOF),फाइलचा शेवट (EOF)
கடைசி பயனாளி,अंतिम वापरकर्ता
நுழைய,प्रविष्ट करा
நுழைவு விசை,एंटर-की
நிறுவன சேவையகம்,एंटरप्राइझ सर्व्हर
நிறுவன அமைப்பு,एंटरप्राइझ प्रणाली
நிறுவனம்,अस्तित्व
நிறுவனம்-உறவு,अस्तित्व-संबंध
நுழைவு நேரம்,प्रवेश वेळ
நுழைவு மாறி,एंट्री व्हेरिएबल
எண்ணத்தக்க,असंख्य
சூழல்,वातावरण
சகாப்தம்,युग
EPROM,EPROM
எப்சிலன் மூடல்,एप्सिलॉन बंद करणे
சமநிலைப்படுத்தி,तुल्यकारक
உபகரணங்கள்,उपकरणे
சமநிலை வகுப்பு,समतुल्य वर्ग
சமமான உறவு,समतुल्य संबंध
அழிக்க,पुसून टाका
பிழை திருத்தும் குறியீடு,कोड दुरुस्त करताना त्रुटी
பிழை திருத்தம்,त्रुटी सुधारणे
பிழை கண்டறிதல்,त्रुटी शोधणे
பிழை கையாளுதல்,त्रुटी हाताळणी
பிழை செய்தி,त्रुटी संदेश
பிழை விகிதம்,त्रुटी दर
பிழை மீட்பு,त्रुटी पुनर्प्राप्ती
பிழை வழக்கமான,त्रुटी नित्यक्रम
தப்பிக்கும் தன்மை,सुटलेले पात्र
ஈதர்நெட்,इथरनेट
நிகழ்வு,कार्यक्रम
நிகழ்வு சங்கிலி,कार्यक्रम साखळी
நிகழ்வு கட்டுப்பாடு,घटना नियंत्रण
நிகழ்வு கவுண்டர்,कार्यक्रम काउंटर
விதிவிலக்கு கையாளுதல்,अपवाद हाताळणी
பரிமாற்றக்கூடிய வட்டு சேமிப்பு,एक्सचेंज करण्यायोग्य डिस्क स्टोरेज
விலக்குதல்,बहिष्कार
பிரத்தியேக அல்லது (XOR),अनन्य किंवा (XOR)
இயங்கக்கூடிய நிரல்,एक्झिक्युटेबल प्रोग्राम
நிர்வாக அறிக்கை,कार्यकारी विधान
முழுமையான தேடல்,संपूर्ण शोध
உள்ளன,अस्तित्वात आहे
வெளியேறு,बाहेर पडा
நிபுணர் அமைப்பு,तज्ञ प्रणाली
வெளிப்பாடு,अभिव्यक्ती
நீட்டிக்கப்பட்ட வரைகலை வரிசை (XGA),विस्तारित ग्राफिक अॅरे (XGA)
விரிவாக்கப்பட்ட தொழில் தரநிலை (EIS),विस्तारित उद्योग मानक (EIS)
நீட்டிக்கப்பட்ட இயந்திரம்,विस्तारित मशीन
நீட்டிக்கப்பட்ட நினைவகம்,विस्तारित मेमरी
நீட்டிக்கப்பட்ட துல்லியம்,विस्तारित अचूकता
நீட்டிக்கப்பட்ட வரிசையாக்கம்,विस्तारित वर्गीकरण
வெளிப்புற அழைப்பு,बाह्य कॉल
வெளிப்புற பிழை,बाह्य त्रुटी
வெளிப்புற செயல்பாடு,बाह्य कार्य
வெளிப்புற குறுக்கீடு,बाह्य व्यत्यय
வெளிப்புற நினைவகம்,बाह्य मेमरी
வெளிப்புற நினைவகம்,बाह्य मेमरी
வெளிப்புற மோடம்,बाह्य मोडेम
வெளிப்புற குறிப்பு,बाह्य संदर्भ
வெளிப்புற தேடல்,बाह्य शोध
வெளிப்புற சேமிப்பக சாதனம்,बाह्य स्टोरेज डिव्हाइस
பிரித்தெடுத்தல்,काढणे
எக்ஸ்ட்ராபோலேஷன்,एक्सट्रापोलेशन
முக எழுத்து அச்சுப்பொறி,चेहरा-वर्ण प्रिंटर
தோல்வி-பாதுகாப்பான செயல்பாடு,अयशस्वी-सुरक्षित ऑपरेशन
தோல்வி விகிதம்,अपयशाचा दर
தோல்வி மீட்பு,अपयश पुनर्प्राप्ती
தவறான குறியீடு,खोटा कोड
தவறான பிழை,खोटी चूक
ரசிகர்-இன்,फॅन-इन
ரசிகர்-அவுட்,बाहेर
பாசிமைல் I/O சாதனம்,फॅसिमाईल I/O डिव्हाइस
வேகமான நான்கு உருமாற்றம் (FFT),फास्ट फोरियर ट्रान्सफॉर्म (FFT)
கொடிய பிழை,गंभीर त्रुटी
தவறு கண்டறிதல்,दोष शोधणे
தவறு கண்டறிதல்,दोष निदान
தவறு சகிப்புத்தன்மை,चुकीची सहनशीलता
தொலைநகல்,फॅक्स
தொலைநகல் செய்தி,फॅक्स संदेश
FDC,FDC
அம்சம் கண்டறிதல்,वैशिष्ट्य शोध
உணவு சுழற்சி,फीड सायकल
பின்னூட்டம்,अभिप्राय
ஊட்டி,फीडर
எடுக்க,आणणे
ஃபைபோனச்சி தேடல்,फिबोनाची शोध
ஃபைபோனச்சி வரிசை,फिबोनाची क्रम
ஃபைபோனச்சி தொடர்,फिबोनाची मालिका
ஃபைபர் ஆப்டிக்ஸ்,फायबर ऑप्टिक्स
fido net,फिडो नेट
களம்,फील्ड
ஐந்தாம் தலைமுறை கணினிகள்,पाचव्या पिढीचे संगणक
கோப்பு,फाइल
கோப்பு அணுகல் முறை,फाइल प्रवेश पद्धत
கோப்பு ஒதுக்கீடு அட்டவணை,फाइल वाटप सारणी
கோப்பு சுருக்கம்,फाइल कॉम्प्रेशन
கோப்பு நகலெடுக்கிறது,फाइल कॉपी करणे
கோப்பு தளவமைப்பு,फाइल लेआउट
கோப்பு ஒன்றிணைத்தல்,फाइल विलीनीकरण
கோப்பு மீட்பு,फाइल पुनर्प्राप्ती
கோப்பு சேமிப்பு,फाइल स्टोरेज
கோப்பு அமைப்பு,फाइल संरचना
கோப்பு முறை,फाइल सिस्टम
கோப்பு பரிமாற்றம்,फाइल हस्तांतरण
கோப்பு பரிமாற்ற நெறிமுறை (FTP),फाइल ट्रान्सफर प्रोटोकॉल (FTP)
வடிகட்டி,फिल्टर
இறுதி நிலை,अंतिम स्थिती
கண்டுபிடிக்க,शोधणे
வரையறுக்கப்பட்ட நிலை இயந்திரம்,मर्यादित राज्य मशीन
தீ சுவர்,आग भिंत
நிலைபொருள்,फर्मवेअर
முதலில் வருபவர்களுக்கு முன்னுரிமை,प्रथम येणाऱ्यास प्रथम सेवा
முதல் தலைமுறை கணினி,पहिल्या पिढीचा संगणक
ஃபர்ஸ்ட் இன் ஃபர்ஸ்ட் அவுட் (FIFO),फर्स्ट इन फर्स्ट आउट (FIFO)
முதல் வரிசை தர்க்கம்,प्रथम ऑर्डर तर्क
முதல் வரிசை கோட்பாடு,प्रथम ऑर्डर सिद्धांत
நிலையான பகிர்வு,निश्चित विभाजन
கொடி,झेंडा
நெகிழ்வான வட்டு,लवचिक डिस्क
நெகிழ் வட்டு,फ्लॉपी डिस्क
நெகிழ் வட்டு இயக்கி (Fdd),फ्लॉपी डिस्क ड्राइव्ह (Fdd)
ஓட்ட விளக்கப்படம்,प्रवाह चार्ट
கட்டுப்பாட்டு ஓட்டம்,नियंत्रण प्रवाह
பறிப்பு,फ्लश
கோப்புறை,फोल्डर
எழுத்துரு,फॉन्ट
எழுத்துரு குடும்பம்,फॉन्ट कुटुंब
வெளிநாட்டு விசை,परदेशी की
வடிவம்,फॉर्म
முறையான மொழி,औपचारिक भाषा
முறையான அமைப்பு,औपचारिक प्रणाली
வடிவம்,स्वरूप
வடிவமைத்தல்,स्वरूपन
ஃபோர்ட்ரான்,फोरट्रान
fortran நிரலாக்க,फोरट्रान प्रोग्रामिंग
முன்னோக்கி சாய்வு,पुढे झुकणारी तिरकी रेष
நான்காம் தலைமுறை கணினி,चौथ्या पिढीचा संगणक
துண்டு,तुकडा
சட்டகம்,फ्रेम
இலவச வலை,मोफत नेट
இலவச மென்பொருள் அடித்தளம்,मोफत सॉफ्टवेअर फाउंडेशन
இலவச சேமிப்பு,विनामूल्य संचयन
இலவச மென்பொருள்,फ्रीवेअर
முன் முனை,समोरचे टोक
முன் குழு,समोरची बाजू
செயல்பாடு,कार्य
செயல்பாட்டு விசை,फंक्शन की
செயல்பாடு குறிப்பு,कार्य संदर्भ
செயல்பாட்டு சார்பு,कार्यात्मक अवलंबित्व
செயல்பாட்டு சோதனை,कार्यात्मक चाचणी
தெளிவற்ற தர்க்கம்,अस्पष्ट तर्क
தெளிவற்ற தொகுப்பு,अस्पष्ट संच
ஆதாயம்,मिळवणे
விளையாட்டு மரம்,खेळाचे झाड
இடைவெளி பாத்திரம்,अंतर वर्ण
குப்பை,कचरा
குப்பை சேகரிப்பு,कचरा गोळा करणे
குப்பை சேகரிப்பு,कचरा गोळा करणे
குப்பையில் குப்பை (GIGO),कचरा बाहेर कचरा (GIGO)
வாயில்,गेट
நுழைவாயில்,प्रवेशद्वार
பொது திட்டம்,सामान्य कार्यक्रम
பொது திட்டம்,सामान्य कार्यक्रम
பொது நோக்கம் கணினி,सामान्य उद्देश संगणक
பொது நோக்கம் கணினி,सामान्य उद्देश संगणक
பொது பதிவு,सामान्य नोंदणी
பொதுமைப்படுத்தல்,सामान्यीकरण
பொதுமைப்படுத்தல்,सामान्यीकरण
பொது நோக்க மொழி,सामान्य हेतूची भाषा
பொது நோக்க இயக்க முறைமை,सामान्य उद्देश ऑपरेटिंग सिस्टम
பொது நோக்கப் பதிவேடு,सामान्य-उद्देश रजिस्टर
உருவாக்கப்பட்ட பிழை,व्युत्पन्न त्रुटी
செயல்பாடு உருவாக்கும்,निर्मिती कार्य
பொதுவான வகுப்பு,सामान्य वर्ग
பொதுவான செயல்பாடு,सामान्य कार्य
பொதுப்பெயர்,सामान्य नाव
ஜிகோ,gigo
உலகளாவிய,जागतिक
உலகளாவிய குறியீடு,जागतिक कोड
உலகளாவிய பூட்டு,जागतिक लॉक
உலகளாவிய நெட்வொர்க்,जागतिक नेटवर्क
உலகளாவிய நெட்வொர்க்,जागतिक नेटवर्क
உலகளாவிய பயனர்,जागतिक वापरकर्ता
உலகளாவிய மாறி,जागतिक चल
உலகமயமாக்கல்,जागतिकीकरण
கோபர்,गोफर
கோபர் வாடிக்கையாளர்,गोफर क्लायंट
கோபர் சர்வர்,गोफर सर्व्हर
கோபர் தளம்,गोफर साइट
கோபர் விண்வெளி,गोफर जागा
அழகான சீரழிவு,मोहक अध:पतन
இலக்கண சரிபார்ப்பவர்,व्याकरण तपासक
இலக்கணம் நேர்த்தியான வெளியேற்றம்,व्याकरण डौलदार निर्गमन
பெரும் மொத்தம்,एकूण
வரைபடம்,आलेख
வரைபடம் வரைதல்,आलेख प्लॉटिंग
வரைகலை பாத்திரம்,ग्राफिक वर्ण
வரைகலை கட்டுப்படுத்தி,ग्राफिक नियंत्रक
வரைகலை தரவு அமைப்பு,ग्राफिक डेटा संरचना
வரைகலை காட்சி நிரல்,ग्राफिक प्रदर्शन कार्यक्रम
கிராஃபிக் காட்சி தீர்மானம்,ग्राफिक प्रदर्शन रिझोल्यूशन
வரைகலை மொழி,ग्राफिक भाषा
வரைகலை மொழி,ग्राफिक भाषा
வரைகலை குழு,ग्राफिक पॅनेल
வரைகலை அனிமேஷன்,ग्राफिकल अॅनिमेशन
வரைகலை இடைமுக வடிவம் (GIF),ग्राफिकल इंटरफेस स्वरूप (GIF)
வரைகலை பயனர் இடைமுகம் (GUI),ग्राफिकल यूजर इंटरफेस (GUI)
கிராபிக்ஸ்,ग्राफिक्स
கிராபிக்ஸ் பயன்பாடு,ग्राफिक्स अनुप्रयोग
கிராபிக்ஸ் கர்சர்,ग्राफिक्स कर्सर
கிராபிக்ஸ் முறை,ग्राफिक्स मोड
கிராபிக்ஸ் தொகுப்பு,ग्राफिक्स पॅकेज
வரைகலை மென்பொருள்,ग्राफिक्स सॉफ्टवेअर
வரைகலை மென்பொருள்,ग्राफिक्स सॉफ्टवेअर
வரைகலை மென்பொருள் தொகுப்பு,ग्राफिक्स सॉफ्टवेअर पॅकेज
சாம்பல் அளவு,राखाडी स्केल
பேராசை முறை,लोभी पद्धत
grep,grep
கட்டம்,ग्रिड
கட்ட விளக்கப்படம்,ग्रिड चार्ट
கட்டம் கம்ப்யூட்டிங்,ग्रिड संगणन
கட்டம் பண்பேற்றம்,ग्रिड मॉड्यूलेशन
தரை அலை,जमिनीची लाट
குழு,गट
குழு முகவரி,गट पत्ता
குழு குறியீடு,गट कोड
குழு தொடர்பு,गट संवाद
குழு தொடர்பு,गट संवाद
குழு அடையாளம்,गट ओळख
குழு பெயர்,गटाचे नाव
குழுபொருள்,ग्रुपवेअर
வளர்ச்சி,वाढ
காவலர்,रक्षक
வழிகாட்டப்பட்ட ஊடகங்கள்,मार्गदर्शित माध्यम
துப்பாக்கி சிப்,गनझिप
ஊடுருவு,खाच
ஹேக்கர்,हॅकर
ஹேக்கர் அகராதி,हॅकरचा शब्दकोश
அரை சேர்ப்பான்,अर्धा जोडणारा
அரை பாலம்,अर्धा पूल
அரை இரட்டை,अर्धा डुप्लेक्स
அரை இரட்டை வரி,अर्धा डुप्लेक्स लाइन
அரை இரட்டை முறை,अर्धा डुप्लेक्स मोड
பாதி தீவிரம்,अर्धी तीव्रता
அரை திசைவி,अर्धा राउटर
அரை கழிப்பான்,अर्धा वजा करणारा
அரை டோனிங்,अर्धा टोनिंग
அரை வார்த்தை,अर्धा शब्द
வலிமிகுந்த சுழற்சி,मिल्टोनियस सायकल
ஹாமிங் குறியீடு,हॅमिंग कोड
கை,हात
கை நகல்,हात प्रत
கைப்பிடி,हाताळणे
கையாளுதல்,हाताळणी
தொங்கும்,फाशी देणे
மகிழ்ச்சி வலை,आनंदी नेट
கடின நகல் சாதனம்,हार्ड कॉपी डिव्हाइस
வன் வட்டு,हार्ड डिस्क
ஹார்ட் டிஸ்க் செயலிழப்பு,हार्ड डिस्क क्रॅश
கடினமான பிழை,कठीण त्रुटी
வன்பொருள் ஓட்டம் கட்டுப்பாடு,हार्डवेअर प्रवाह नियंत्रण
இசைவான,हार्मोनिक
ஹார்மோனிக் சராசரி,हार्मोनिक मध्यम
ஹாஷ்,हॅश
ஹாஷ் வரைபடம்,हॅश आकृती
ஹாஷ் அட்டவணை,हॅश टेबल
ஹாஷிங் நுட்பம்,हॅशिंग तंत्र
தலைப்பு,शीर्षलेख
குவியல்,ढीग
குவியல் வகை,ढीग क्रमवारी
உதவி,मदत
உதவி திரை,मदत स्क्रीन
ஹெல்ப்நெட்,हेल्पनेट
ஹெர்ட்ஸ்,हर्ट्झ
ஹூரிஸ்டிக்,ह्युरिस्टिक
ஹூரிஸ்டிக் முறை,ह्युरिस्टिक पद्धत
பதின்ம எண்கள்,हेक्साडेसिमल संख्या
மறைக்கப்பட்ட வரி,लपलेली ओळ
படிநிலை தரவு தளம்,श्रेणीबद्ध डेटा बेस
படிநிலை கோப்பு முறைமை,श्रेणीबद्ध फाइल सिस्टम
படிநிலை நிலப்பரப்பு,श्रेणीबद्ध स्थलाकृति
உயர் மட்ட மொழி,उच्च स्तरीय भाषा
அதிக நினைவக பகுதி,उच्च मेमरी क्षेत्र
உயர் செயல்திறன்,उच्च कार्यक्षमता
தாக்கியது,दाबा
வீதம்,हिट दर
வெற்றி விகிதம்,हिट प्रमाण
துளை,छिद्र
முகப்பு அடைவு,होम डिरेक्टरी
முகப்பு பக்கம்,मुख्यपृष्ठ
ஒரே மாதிரியான ஒருங்கிணைப்பு,एकसंध समन्वय
ஹாப்,हॉप
ஹாப் எண்ணிக்கை,हॉप संख्या
கொம்பு,हॉर्न
ஹோஸ்ட் கணினி,होस्ट संगणक
ஹோஸ்ட் கணினி,होस्ट संगणक
புரவலன் மொழி,होस्ट भाषा
சூடான சாவி,गरम की
ஹைப்பர் டெக்ஸ்ட் மார்க்அப் மொழி (HTML),हायपर टेक्स्ट मार्कअप भाषा (HTML)
கருதுகோள்,गृहीतक
நான் போட்,मी पॉड
I/O தாங்கல்,I/O बफर
I/O போர்ட்,I/O पोर्ट
I/O அலகு,I/O युनिट
அடையாளங்காட்டி,ओळखकर्ता
அடையாளம்,ओळख
படம்,प्रतिमा
பட சென்சார்,प्रतिमा सेन्सर
தாக்க அச்சுப்பொறி,प्रभाव प्रिंटर
தடை,अडथळा
கட்டாய நிரல் மொழி,अत्यावश्यक कार्यक्रम भाषा
கட்டாய அறிக்கை,अनिवार्य विधान
மறைமுக முகவரி,अंतर्निहित पत्ता
சாத்தியமற்ற நிகழ்வு,अशक्य घटना
செயலற்ற முனை,निष्क्रिय नोड
முரண்பாடு,विसंगती
அதிகரிப்பு,वाढ
குறியீட்டு,निर्देशांक
குறியீட்டு தரவு உருப்படி,निर्देशांक डेटा आयटम
குறியீட்டு கோப்பு,अनुक्रमणिका फाइल
குறியீட்டு பதிவு,इंडेक्स रजिस्टर
குறியீட்டு வரிசை,अनुक्रमणिका
குறியிடப்பட்ட முகவரி,अनुक्रमित पत्ता
குறியிடப்பட்ட மொழி,अनुक्रमित भाषा
அட்டவணைப்படுத்தப்பட்ட வரிசை கோப்பு,अनुक्रमित अनुक्रम फाइल
அட்டவணைப்படுத்தப்பட்ட வரிசைமுறை sccess முறை (ISAM),अनुक्रमित अनुक्रमिक sccess पद्धत (ISAM)
மறைமுக முகவரி,अप्रत्यक्ष संबोधन
தகவலியல்,माहितीशास्त्र
தகவல்,माहिती
தகவல் பிட்,माहिती बिट
தகவல் மேலாண்மை,माहिती व्यवस्थापन
தகவல் மேலாண்மை அமைப்பு (IMS),माहिती व्यवस्थापन प्रणाली (IMS)
தகவல் மீட்பு,माहिती उत्खनन
தகவல் அமைப்பு,माहिती प्रणाली
தகவல் தொழில்நுட்பம் (IT),माहिती तंत्रज्ञान (IT)
உள்கட்டமைப்பு மேலாண்மை,पायाभूत सुविधा व्यवस्थापन
பரம்பரை,वारसा
பரம்பரை பிழை,अनुवांशिक त्रुटी
ஆரம்ப,आरंभिक
ஆரம்ப முகவரி,प्रारंभिक पत्ता
ஆரம்ப நிலை,प्रारंभिक अवस्था
துவக்கம்,आरंभ करणे
மை ஜெட் அச்சுப்பொறி,इंक जेट प्रिंटर
