Tamil,Marathi
க்யூரி மாறிலி,क्युरी स्थिरांक
கியூரி விளைவு,क्युरी इफेक्ट
"கியூரி பாயிண்ட், கியூரி டெம்பரேச்சர், கியூரி டிமேக்னடைசேஷன் பாயின்ட்","क्युरी पॉइंट, क्युरी टेम्परेचर, क्युरी डिमॅग्नेटायझेशन पॉइंट"
கியூரி,क्युरी
ஓடை,प्रवाह
சிறுபான்மை நீரோடை,प्रवाहाचा अल्पसंख्याक
விநியோகம்,वितरण
வளைவு,वक्रता
வளைவு வளைவு கோடு,वक्र वक्र रेषा
வளைந்த,वक्र
வளைவு பட்டை,वक्र बार
வளைந்த பக்கம்,वक्र पृष्ठ
வளர்ச்சி வளைவு,वाढ वक्र
வளைவு,वक्र
"துளைப்பான், வெட்டுதல்","छिद्र शेवट, कटिंग"
இறுதி மண்டலம்,शेवटचा झोन
இறுதி அதிர்வெண்,शेवटची वारंवारता
இறுதி புள்ளி,शेवटचा बिंदू
முனைய புள்ளி வேகம்,टर्मिनल बिंदू वेग
முனைய மின்னழுத்தம்,टर्मिनल व्होल्टेज
"நிகழ்த்துபவர், நிகழ்த்துபவர்","कलाकार, कलाकार"
சைபர்நெடிக்ஸ்,सायबरनेटिक्स
"சுழற்சி, சுழற்சி, சுழற்சி","सायकल, सायकल, सायकल"
வினாடிக்கு சுழற்சிகள்,सायकल प्रति सेकंद
"சுழற்சி, சுழற்சி","चक्रीय, चक्रीय"
சுழல்,फिरकी
சுழற்சி ஊசல்,चक्रीय लोलक
சைக்ளோட்ரான்,सायक्लोट्रॉन
சைக்ளோட்ரான் அதிர்வெண்,सायक्लोट्रॉन वारंवारता
"உருளை, உருளை","सिलेंडर, सिलेंडर"
"உருளை, உருளை வடிவம், உருளை, உருளை","दंडगोलाकार, सिलेंडर आकार, सिलेंडर, सिलेंडर"
சிலிண்டர் ஹார்மோனிக்,सिलेंडर हार्मोनिक
ஈரப்படுத்தப்பட்டது,ओलसर
damped எளிய ஹார்மோனிக் அலைவு,ओलसर साधे हार्मोनिक दोलन
தணிப்பு,डम्पर
டேனியல் செல்,डॅनियल सेल
இருள்,गडद
"நன்கொடை வளங்கள், துணை வளங்கள், நம்பிக்கை வளங்கள்","दान केलेली संसाधने, अधीनस्थ संसाधने, ट्रस्ट संसाधने"
"சிதைவு உற்பத்தியாளர், பால் உற்பத்தி, பெற்றோர், சந்ததி","विघटन उत्पादक, दूध उत्पादित, पालक, संतती"
டேவிசன் சூடான பரிசோதனை,डेव्हिसन अधिक गरम प्रयोग
டி.சி. (ஆணை),D.C. (निर्देशक)
செயலற்ற பகுதி,निष्क्रिय भाग
அமைதியான இடம்,शांत जागा
டி பிராக்லி அலைநீளம்,डी ब्रॅगली तरंगलांबी
Debye பண்பு வெப்பநிலை,Debye वैशिष्ट्यपूर्ण तापमान
"Debye நீளம், Debye தூரம்","Debye लांबी, Debye अंतर"
கடன்-இடைவெளி,कर्ज-विराम
சிதைவு,क्षय
சிதைவு குறியீடு,क्षय निर्देशांक
நீர்த்த,सौम्य
தடு,मंद होणे
இடைநிறுத்த நேரம்,विराम वेळ
டெசிபல்,डेसिबल
டெசிபிலோமீட்டர்,डेसिबेलोमीटर
"தசம, தசம","दशांश, दशांश"
வகைப்பாடு,वर्गीकरण
"எழுச்சி, புரட்சி, முயற்சி, சரிவு","उलथापालथ, क्रांती, उपक्रम, घट"
ஐசோமெட்ரிக் வட்டம்,सममितीय वर्तुळ
குறிவிலக்கி,डिकोडर
"சிதைவு, கரைதல்","विघटन, विघटन"
டிகம்பரஷ்ஷன்,डीकंप्रेशन
தூய்மைப்படுத்துதல்,निर्जंतुकीकरण
அலங்காரம்,अलंकार
இணைத்தல்,संयुग्मन
செயல்பாடு குறைகிறது,कमी करणारे कार्य
வானிலை,हवामान
மீறல்,उल्लंघन
அடித்தளம்,उपमजला
ஆழமான இடம்,खोल जागा
வழித்தோன்றல்,व्युत्पत्ती
"குறைபாடு, பிழை, சேதம், குறைபாடு","दोष, त्रुटी, नुकसान, कमतरता"
தவறான,चुकीचे
நோய் எதிர்ப்பு சக்தி,प्रतिकारशक्ती
வரம்பு கதவு,मर्यादा दरवाजा
"வரையறை, தெளிவு","व्याख्या, स्पष्टता"
திசைதிருப்ப,विचलित करणे
deflector,डिफ्लेक्टर
"விலகல், விலகல்","विक्षेपण, विक्षेपण"
திசை திருப்பும் கவனம்,विचलित फोकस
விலகல்-இரட்டை கண்ணாடி,विक्षेपन-दुहेरी आरसा
விலகல் மண்டலம்,विक्षेपण क्षेत्र
ஈர்ப்பு-பாதிக்கப்பட்ட விலகல்,गुरुत्वाकर्षण-प्रभावित विक्षेपण
சுருக்க தட்டுகள்,संक्षेप प्लेट्स
கவனம்,लक्ष केंद्रित
சிதைவு,विकृती
"சிதைவு, சிதைவு","विकृती, विकृती"
விகாசன்,विगासन
"அநாகரிகம், துஷ்பிரயோகம்","धिक्कार, लबाडी"
"தீட்டுப்படுத்தப்பட வேண்டும் (ver.), தாழ்த்தப்பட்ட (n.), தாழ்த்தப்பட்ட (v.)","अपवित्र (ver.), degraded (n.), degraded (v.)"
கழிவு வாயு,कचरा वायू
"aberration, aphasia, deprivation, deprivation","विकृती, वाचा, वंचितता, वंचितता"
மகிழ்ச்சியளிக்கிறது,समाधानकारक
"பட்டம், பட்டம், அளவு, பட்டம், பட்டம், அளவு, எண்","पदवी, पदवी, परिमाण, पदवी, पदवी, प्रमाण, अंश"
செறிவு-தொகுதி,एकाग्रता - मात्रा
விலகல் அளவு,पृथक्करण प्रमाण
சுதந்திரம் பட்டம். சுதந்திரம் பட்டம்,स्वातंत्र्याची डिग्री. स्वातंत्र्याची डिग्री
அயனியாக்கம் அளவு,आयनीकरणाचे प्रमाण
துருவமுனைப்பு அளவு,ध्रुवीकरणाचे परिमाण
துல்லியத்தின் அளவு,अचूकतेचे प्रमाण
ஈரப்பதம் நீக்குதல்,आर्द्रीकरण
டீயோனைசேஷன்,डीआयनीकरण
தாமதம்,विलंब
தாமதமாக,उशीर झालेला
உள்ளூர்மயமாக்கல்,स्थानिकीकरण
டெல்டா செயல்பாடு,डेल्टा फंक्शन
demagnetization,विचुंबकीकरण
demagnetized வளைவு,चुंबकीय वक्र
காந்தமாக்கி,डिमॅग्नेटायझर
டிமாடுலேஷன்,demodulation
அடர்த்தியான நெரிசல்,दाट गर्दी
அடர்த்தி அளவுகோல்,घनता मापक
"அடர்த்தி, அடர்த்தி","घनता, घनता"
தேய்மான நிலை,घसारा पातळी
குறைப்பு மண்டலம்,क्षीणता क्षेत्र
depolarization,अध्रुवीकरण
துருவப்படுத்தப்பட்டது,depolarized
டிபோலரைசர்,डिपोलायझर
"புலத்தின் ஆழம், புலத்தின் தீவிரம்","फील्डची खोली, फील्डची तीव्रता"
"பெறப்பட்ட போலரோகிராம், பெறப்பட்ட போலரோகிராம்","व्युत्पन्न polarogram, व्युत्पन्न polarogram"
பெறப்பட்டது,साधित
"இறங்குதல், இறங்குதல்","उतरते, उतरते"
"இறங்குதல், இறங்குதல்","वंश, वंश"
"விவரிக்க, கட்ட, வரைய","वर्णन करा, तयार करा, काढा"
வகுக்கும்,भाजक
"வடிவமைக்க, வடிவமைக்க (n.) வடிவமைக்க, வடிவமைக்க (n.)","रचना करणे, रचना करणे (n.) रचना करणे, रचना करणे (n.)"
அழிவு,नाश
அழிவு குறுக்கீடு,विध्वंसक हस्तक्षेप
"அழிவு, அழிவு","विध्वंसक, विध्वंसक"
"அடையாளம், கண்டறிதல்","ओळख, ओळख"
ஆட்சியர்,कलेक्टर
தீர்மானவாதம்,निर्धारवाद
தீர்மானிப்பவர்,निर्धारक
உறுதியை,निर्धार
தீர்மானிக்க,ठरवण्यासाठी
தீர்மானிக்கப்பட்டது,ठरवले
டியூடெரான்,ड्यूटरॉन
"வெளிப்படுத்த, அபிவிருத்தி, அபிவிருத்தி","व्यक्त करणे, विकसित करणे, विकसित करणे"
"டெவலப்பர், டெவலப்பர்","विकसक, विकसक"
"வளர்ச்சி, வளர்ச்சி","विकास, विकास"
விலகல்,विचलन
பனி,दव
பனி புள்ளி,दव बिंदू
தென் துருவமுனைப்பான்,दक्षिण ध्रुवीकरण
கண்டறியும் சோதனை,निदान चाचणी
மூலைவிட்டமான,कर्ण
வரைபடம்,आकृती
வரைபடம்,आकृती
டயல்,डायल
காந்தவியல்,डायमॅग्नेटिक
"diamagnetology, diamagnetic பொருள்","डायमॅग्नेटोलॉजी, डायमॅग्नेटिक सामग्री"
காந்தவியல்,डायमॅग्नेटिझम
விட்டம்,व्यासाचा
முற்றிலும் எதிர்,diametrically विरुद्ध
"வைரம், வைரம்","हिरा, हिरा"
"உதரவிதானம், உதரவிதானம்","डायाफ्राम, डायाफ्राम"
வெப்ப பரிமாற்றம்,उष्णता विनिमय
வெப்ப பரிமாற்றம்,उष्णता विनिमय
"diatonic swaragram, diatonic swaragram","डायटोनिक स्वरग्राम, डायटोनिक स्वरग्राम"
"பிளவு, அரை கலை","विभाजन, अर्ध-कला"
இருகுரோமேட் செல்,डायक्रोमेट सेल
"இருவகை, காட்சி இருவகை, நிலை இருவகை","द्विविभाजन, दृश्‍य द्वंद्व, पातळी द्वंद्व"
டிக்டாஃபோன்,डिक्टाफोन
மின்கடத்தா,डायलेक्ट्रिक
மின்கடத்தா,डायलेक्ट्रिक्स
டீசல் சுழற்சி,डिझेल सायकल
இடைவெளி,अंतर
"வேறுபட்ட அதிர்வெண், விலகல் அதிர்வெண்","विभेदक वारंवारता, विचलन वारंवारता"
"வேற்றுமை, வேற்றுமை, வேறுபாடு, வேறுபாடு, இடைநிலை, வேறுபாடு","भिन्नता, भिन्नता, भिन्नता, भिन्नता, अंतराळ, भिन्नता"
வேறுபட்ட உறிஞ்சுதல்,विभेदक शोषण
வேறுபாடு பெருக்கி,डिस्टिंक्शन एम्पलीफायर
"ஊடுருவக்கூடிய கலோரிமீட்டர், ஊடுருவக்கூடிய கலோரிமீட்டர்","penetrative calorimeter, penetrative calorimeter"
வேறுபட்ட மின்தேக்கி,विभेदक कॅपेसिटर
வேறுபட்ட மண்டலம்,विभेदक झोन
வேறுபட்ட பரவல்,विभेदक प्रसार
வகையீட்டு சமன்பாடு,विभेदक समीकरण
வேறுபட்ட அழிவு குணகம்,विभेदक विलोपन गुणांक
இடைநிலை அயனியாக்கம் அறை,इंटरमीटर आयनीकरण कक्ष
வேறுபட்ட ஐசோடோப்பு முறை,विभेदक समस्थानिक पद्धत
வேறுபட்ட வேகம்,विभेदक वेग
வேறுபடுத்தி,वेगळे करणे
"வேறுபடுத்தப்பட்ட, வேறுபடுத்தப்பட்ட","भिन्न, भिन्नता"
"வேறுபாடு, வேறுபாடு","भिन्नता, भिन्नता"
மாறுபாடு,विवर्तन
டிஃப்ராக்டோமீட்டர்,डिफ्रॅक्टोमीटर
"பரவிய, பரவிய","पसरलेले, पसरलेले"
பரவியது,पसरलेले
பரவல்,प्रसार
பரவல்,प्रसार
"இலக்கம், விட்டம், விரல்","अंक, व्यास, बोट"
டிஜிட்டல் பதிவு,डिजिटल रेकॉर्डिंग
டிஜிட்டல் வோல்ட்மீட்டர்,डिजिटल व्होल्टमीटर
இரு-ஐசோடோபிக் கூறுகள்,द्वि-समस्थानिक घटक
பரவல்,प्रसार
விரிவாக்கம் சிதைவு,विस्तार विकृती
எக்ஸோமீட்டர்,एक्सोथर्मोमीटर
விஸ்ஃபரினி,विसफरिणी
"நீட்டிப்பு, நீளம்-அகலம், பரிமாணம், சக்தி","विस्तार, लांबी-रुंदी, परिमाण, शक्ती"
பரிமாணமானது,मितीय
பரிமாணம்,आयाम
காப்பீட்டு அலகு,विमा युनिट
பரிமாணமற்ற பரிமாணம்,आकारहीन परिमाण
"தேய்மானம், குறைப்பு","घसारा, घट"
கதிர்வீச்சு,तेजस्वी
டையோடு,डायोड
டையோப்டர்,diopter
ஒளிவிலகல் மண்டலம்,अपवर्तन क्षेत्र
ஒளிவிலகல் லென்ஸ்,अपवर्तक लेन्स
"bow down, bow down, தொட்டி","नतमस्तक, नतमस्तक, कुंड"
வீழ்ச்சியின் கோணம்,पडण्याचा कोन
இருமுனை,द्विध्रुव
இருமுனை அடுக்கு,द्विध्रुवीय थर
dirac டெல்டா செயல்பாடு,डायरॅक डेल्टा फंक्शन
"நேராக, நேராக, நேராக, நேர், எதிர்","सरळ, सरळ, सरळ, थेट, विरुद्ध"
அனுலோம் தொடர்பு,अनुलोम सहसंबंध
நேரடி மின்னோட்டம்,थेट वर्तमान
நேரடி,थेट
"நேரடி அடி, நேராக அடி","थेट फटका, सरळ फटका"
"திசை, திசை","दिशा, दिशा"
திசை,दिशात्मक
விண்வெளி நிலைத்தன்மை,जागा स्थिरता
"டிகோசின், டிகோ-கொசைன்","डिकोसाइन, डिको-कोसाइन"
"திசை, திசை, திசை","दिशात्मक, दिशात्मक, दिशात्मक"
திசை,दिशादर्शकता
பொதுவான லட்டு,सामान्य जाळी
நேர் கோடு,सरळ रेषा
வரிசை விகிதம்,अनुक्रमिक गुणोत्तर
நேரடி முறை,थेट पद्धत
திசையில்,दिशा
நேரடி வாசிப்பு சாதனம்,थेट वाचन साधन
முன்னால் தொலைநோக்கி,समोर दुर्बीण
"பொருள், வட்டம், வட்டு, வட்டு","ऑब्जेक्ट, वर्तुळ, डिस्क, डिस्क"
"மூழ்குதல், வெளியேற்றம், வெளுக்கும்","विसर्जन, प्रवाह, ब्लीचिंग"
நீர் மூழ்குதல்,पाण्यात विसर्जन
"இடைநிறுத்தம், இடைநிறுத்தம், முறிவு","खंडितता, खंडितता, फ्रॅक्चर"
தொடர்ச்சியற்ற,खंडित
"ஆராய்ச்சி, தேடல்","संशोधन, शोध"
முரண்பாடு,विसंगती
துகள்கள்,कण
"குழிவான ஆண்டெனா, டிஷ் ஆண்டெனா","अवतल अँटेना, डिश अँटेना"
"கரைதல், கிரானுலேஷன்","विघटन, दाणेदार"
கரைதல் மாறிலி,विघटन स्थिर
சிதறல் ஆற்றல்,अपव्यय ऊर्जा
கரைதல் அரை ஆயுள்,विघटन अर्ध-जीवन
கலைப்பு தரம்,विघटन श्रेणी
"இடப்பெயர்ச்சி, இடப்பெயர்ச்சி, இடப்பெயர்ச்சி, இடப்பெயர்ச்சி","अव्यवस्था, अव्यवस्था, अव्यवस्था, अव्यवस्था"
"தவறு வரி, தவறு கோர்","फॉल्ट लाइन, फॉल्ट कोर"
தவறு வளையம்,फॉल्ट लूप
"கோளாறு, சீர்குலைவு, சீர்குலைவு","अव्यवस्था, अव्यवस्था, अव्यवस्था"
குழப்பம்,गोंधळ
"குழப்பம், குழப்பம்","गोंधळ, गोंधळ"
"சிதறி, சிதறி","विखुरलेले, विखुरलेले"
"சிதறல், சிதறல்","फैलाव, विखुरणे"
எறிபொருள்,प्रक्षेपण
சிதறி,dispersant
பிரதிபலிப்பு,चिंतनशीलता
இடப்பெயர்ச்சி,विस्थापन
கண்காட்சி,प्रदर्शन
பணியகம்,कन्सोल
விலகல் படை,विघटन शक्ती
சமமற்ற,असमान
சிதைவு குணகம்,क्षय गुणांक
அரிக்கும்,संक्षारक
சிதைவு அமைப்பு,क्षय प्रणाली
பிரிக்கக்கூடிய,वेगळे करण्यायोग्य
பிரிக்கப்பட்டது,वेगळे केले
மனநிலை,स्वभाव
இணக்கமின்மை,विसंगतता
தூரம்,अंतर
தொலைவில்,दूरवर
"தனித்துவமான, வேறுபட்ட, தனித்துவமான, வெளிப்படையான","वेगळे, वेगळे, वेगळे, अर्थपूर्ण"
பாகுபாடு,भेदभाव
தனித்துவமான சொத்து,स्वतंत्र मालमत्ता
"வேறுபடுத்து, வேறுபடுத்து","वेगळे करणे, वेगळे करणे"
வக்கிரம்,विकृत
சிதைவு,विकृती
உருமாற்றம் நெகிழ்ச்சி,विकृत लवचिकता
விநியோகிக்கப்பட்ட பெருக்கி,वितरित अॅम्प्लीफायर
"விநியோகம், விநியோகம்","वितरण, वितरण"
"விநியோக விதி, விநியோக விதி","वितरण नियम, वितरण नियम"
தொந்தரவு,अडथळा
"மனச்சோர்வடைந்த, சமநிலை சீர்குலைந்துள்ளது","व्यथित, विस्कळीत समतोल"
தொந்தரவு சக்தி,त्रासदायक शक्ती
"அஹ்னிக், திவாச்சர், திவா, தினசரி","आहनिक, दिवाचार, दिवा, दैनिक"
தினசரி வேகம்,रोजचा वेग
இருவகை,द्विसंवेदी
"சிதறு, சிதறு","उधळणे, उधळणे"
"வேற்றுமை, வேறுபாடு, வேறுபாடு","भिन्नता, विचलन, भिन्नता"
மாறுபட்ட,वळवणारा
திசை திருப்புதல்,वळवणे
"பிரிக்கப்பட்ட, பிரிக்கப்பட்ட","विभागलेला, विभागलेला"
"பிரிவு, பிரிவு, பிரிவு","विभागणी, विभागणी, विभागणी"
அயனோஸ்பியரின் D அடுக்கு,आयनोस्फियरचा डी थर
"பிராந்தியம், மாகாணம், பிராந்தியம், டொமைன்","प्रदेश, प्रांत, प्रदेश, डोमेन"
"குவிமாடம், குவிமாடம்","घुमट, घुमट"
செல்வாக்குமிக்க நிலை,प्रभावशाली स्थिती
நன்கொடையாளர் நிலை,दाता पातळी
மடிட் ஒப்பந்தம்,मदित तह
"கலப்படம், கலப்படம்","भेसळ, भेसळ"
டாப்ளர் விளைவு,डॉपलर प्रभाव
"மருந்தளவு, மருந்தளவு","डोस, डोस"
குவாண்டோமீட்டர்,क्वांटोमीटर
"புள்ளியிடப்பட்ட, புள்ளியிடப்பட்ட","ठिपके, ठिपके"
"இரட்டை, டிப்ளாய்டு, ஜோடி, இரட்டை, பொதுவான, இருவகை","दुहेरी, द्विगुणित, जोडी, दुहेरी, सामान्य, द्विभाजक"
இரட்டை பிணைப்பு,दुहेरी बाँड
பைகான்வெக்ஸ் லென்ஸ்,द्विकोनव्हेक्स लेन्स
பைகான்வெக்ஸ் லென்ஸ்,द्विकोनव्हेक्स लेन्स
பைனரி வேறுபாடு,बायनरी भिन्नता
இரட்டை அயனியாக்கம்,दुहेरी आयनीकरण
இரட்டை மூலக்கூறு,दुहेरी रेणू
இரட்டை துல்லியம்,दुहेरी अचूकता
இரட்டை ஒளிவிலகல்,दुहेरी अपवर्तन
இரட்டை தொடர்,दुहेरी मालिका
ஜோடி நட்சத்திரங்கள்,तारे जोडी
இரட்டை,दुप्पट
நிறமற்ற லென்ஸ் ஜோடி,अॅक्रोमॅटिक लेन्स जोडी
"பரவல், விரிவாக்கம்","प्रसार, विस्तार"
இரட்டிப்பு மின்னூட்டப்பட்ட துகள்,दुप्पट चार्ज केलेला कण
ஆம்பிபியஸ் ஊழல்,उभयचर भ्रष्ट
இரட்டை அயனியாக்கம்,दुहेरी ionized
கீழ்நோக்கி,खालच्या दिशेने
இழுவை தாது அரை கச்சிதமான,ट्रॅक्शन अयस्क सेमी कॉम्पॅक्ट
இழுவை சக்தி,कर्षण शक्ती
"வா, ஓடுதல், அபோத், சறுக்கல் (சுரங்கம்), பஞ்ச் (உணவு), இடப்பெயர்ச்சி","वाह, प्रवाह, अपोध, प्रवाह (खाण), पंझ (अन्न), विस्थापन"
ஓடை ஓடை,प्रवाह प्रवाह
செயல்பாட்டு,कार्यरत
கடத்தல் மின்னழுத்தம்,वहन व्होल्टेज
குட்டி பந்து,लहान चेंडू
திடீர் இடைவேளை,अचानक ब्रेक
"புள்ளி, நுண் புள்ளி, துளி","बिंदू, सूक्ष्म बिंदू, थेंब"
வீழ்ச்சி,पडणे
உலர்,कोरडे
உலர் உலர் ஹைக்ரோமீட்டர்,कोरडे कोरडे हायग्रोमीटर
தோல்வியுற்ற தொடர்பு,अयशस्वी संपर्क
"இரட்டை செயல்பாடு, இரட்டை செயல்பாடு","दुहेरी ऑपरेशन, दुहेरी ऑपरेशन"
குழாய்,वाहिनी
இழுவிசை,तन्य
இழுவிசை,तन्य
மங்கலான,मंद
முடக்கு,नि:शब्द करा
படிவு,पदच्युती
வாமன் தாரா,वामन तारा
இரட்டை அச்சு,दुहेरी अक्ष
மாறும்,गतिमान
மாறும்,गतिमान
"இயக்கவியல், இயக்கவியல்","गतिशीलता, गतिशीलता"
டைனமோ,डायनॅमो
சாப்பிடு,जेवण
"பூமி, பூமி","पृथ्वी, पृथ्वी"
பூகம்பத்தின் தீவிரம்,भूकंपाची तीव्रता
பூமி செயற்கைக்கோள்,पृथ्वी उपग्रह
பூமி இணைப்பு அமைப்பு,पृथ्वी कनेक्शन प्रणाली
தரையில் கம்பி,ग्राउंड वायर
"மையம், மையவிலக்கு","केंद्र, मध्यवर्ती"
விசித்திரத்தன்மை,विलक्षणता
எச்சிலோன்,समकालीन
எதிரொலி,प्रतिध्वनी
அனுமானம்,गृहीतक
புரட்சி வட்ட ஒருங்கிணைப்புகள்,क्रांती परिपत्रक समन्वय
நீர்ச்சுழி,व्हर्लपूल
விளிம்பு தவறு,धार दोष
முக்கிய விளைவு,कोर-प्रभाव
எடிசன் செல்,एडिसन सेल
தொகு,सुधारणे
பயனுள்ள,प्रभावी
திறன்,कार्यक्षमता
முயற்சி,प्रयत्न
வெளியேற்றம்,डिस्चार्ज
"உருவக, ஈஜென்","अलंकारिक, eigen"
எண்கோணம்,अष्टकोनी
ஐன்ஸ்டீன்-போஸ் விநியோக சட்டம்,आईन्स्टाईन-बोस वितरण कायदा
உடனடி விளைவு,तात्काळ प्रभाव
ஐன்ஸ்டீனியம்,आइन्स्टाईनियम
ஐன்ஸ்டீன் ஸ்மோலுச்சோவ்ஸ்கி சமன்பாடு,आइन्स्टाईन स्मोलुचोव्स्की समीकरण
ஐன்ஸ்டீன்-மக்கள் தொகை,आइन्स्टाईन-लोकसंख्या
வெளியேற்றம்,हकालपट्टी
வெளியேற்றும் காப்ஸ்யூல்,इजेक्टर कॅप्सूल
வெளியேற்றி,इजेक्टर
அனுமதி பலகை,मंजुरी बोर्ड
தலைகீழ் கொள்ளளவு,व्यस्त क्षमता
மீள்,लवचिक
"மீள் தோரணை விளைவு, மீள் தோரணை","लवचिक पवित्रा प्रभाव, लवचिक पवित्रा"
ஊசலாட்ட உடல்,दोलन शरीर
நெகிழ்ச்சி,लवचिकता
"எலாஸ்டிகோமீட்டர், எலாஸ்டிகோமீட்டர்","इलॅस्टिकोमीटर, इलास्टिकमीटर"
மீள் இணக்கத்தன்மை,लवचिक लवचिकता
அயனோஸ்பியர் மின் அடுக்கு,ionosphere ई-स्तर
மின்சாரம்,इलेक्ट्रेट
"மின், மின்","इलेक्ट्रिकल, इलेक्ट्रिकल"
மின்சாரம்,वीज
"மின்மயமாக்கல், சார்ஜ் செய்தல்","विद्युतीकरण, चार्जिंग"
மின்மயமாக்கப்பட்டது,विद्युतीकृत
"மின்னூட்டப்பட்ட துகள், மின்னூட்டப்பட்ட துகள்","चार्ज केलेला कण, चार्ज केलेला कण"
மின் ஒலி,इलेक्ट्रोकॉस्टिक
மின் ஒலியியல்,इलेक्ट्रो-ध्वनीशास्त्र
மின் வெப்ப,इलेक्ट्रो-थर्मल
மின்வேதியியல்,इलेक्ट्रोकेमिकल
இணையான,समतुल्य
மின்முனை,इलेक्ट्रोड
மின் இயக்கவியல்,इलेक्ट्रोडायनामिक्स
எலக்ட்ரோடைனமிக் விளைவு,इलेक्ट्रोडायनामिक प्रभाव
கால்வனிக் தனிமைப்படுத்தல்,गॅल्व्हनिक अलगाव
எலக்ட்ரோலைட்,इलेक्ट्रोलाइट
மின்னாற்பகுப்பு,इलेक्ट्रोलाइटिक
"எலக்ட்ரோபோரேசிஸ், எலக்ட்ரோபோரேசிஸ்","इलेक्ट्रोफोरेसीस, इलेक्ट्रोफोरेसीस"
மின்காந்தம்,इलेक्ट्रोमॅग्नेट
மின்காந்த புலம்,इलेक्ट्रोमॅग्नेटिक फील्ड
மின்காந்தவியல்,विद्युत चुंबकत्व
மின்காந்தவியல்,विद्युत चुंबकत्व
"எலக்ட்ரோமீட்டர் முனை, எலக்ட்ரோமீட்டர் வால்வு","इलेक्ट्रोमीटर नोजल, इलेक्ट्रोमीटर वाल्व"
மின்னோட்ட விசை,विद्युतचुंबकिय बल
எதிர் மின்னணு,इलेक्ट्रॉन
கடன்-மின்சாரம்,कर्ज-वीज
மின்னணு,इलेक्ट्रॉनिक
மின்னணு ஈஜென் செயல்பாடு,इलेक्ट्रॉनिक इजिन फंक्शन
மின்னணு ஆற்றல்,इलेक्ट्रॉनिक ऊर्जा
மின்னணுவியல்,इलेक्ट्रॉनिक्स
எலக்ட்ரான் ஒளியியல்,इलेक्ट्रॉन ऑप्टिक्स
மின் ஒளியியல்,इलेक्ट्रो-ऑप्टिक्स
மின்காந்தவியல்,विद्युत चुंबकत्व
மின்னோக்கி,इलेक्ट्रोस्कोप
மின்னியல்,इलेक्ट्रोस्टॅटिक
மின்னியல்,इलेक्ट्रोस्टॅटिक्स
எலக்ட்ரோபோரேசிஸ்,इलेक्ट्रोफोरेसीस
மின் இணைப்பு,विद्युत कनेक्टिव्हिटी
மின் இணைப்பு,इलेक्ट्रिकल कनेक्टर
"கூறுகள், சிறுபான்மையினர், கூறுகள்","घटक, अल्पसंख्याक, घटक"
"முதன்மை, அடிப்படை, அடிப்படை","प्राथमिक, प्राथमिक, प्राथमिक"
அசல் கட்டணம்,मूळ शुल्क
"உயர்வு, உயர்வு, உயர்வு, உயர்வு, உயர்வு","उंची, उंची, उंची, उंची, उंची"
உயரமானி,अल्टिमीटर
"உயர்த்தி, உயர்த்தி","लिफ्ट, लिफ्ट"
அல்லாத நீள்வட்டம்,नॉन-एलिप्स
"நீட்டிப்பு, உருப்பெருக்கம், பரவல் கோணம்","वाढवणे, मोठे करणे, पसरण्याचा कोन"
"விடுதலை, விடுதலை","सोडणे, सोडणे"
"பெருக்கம், சந்ததி","प्रसार, संतती"
உட்பொதிக்க,एम्बेड करणे
பதிக்கப்பட்ட,एम्बेड केलेले
வெளியிடப்பட்டது,जारी
உமிழ்வுகள்,उत्सर्जन
"உமிழ்வு, உமிழ்வு","emissivity, emissivity"
உமிழ்வு,उत्सर्जन
"உமிழ்ப்பான், உமிழ்ப்பான்","उत्सर्जक, उत्सर्जक"
"முன் வலுவூட்டல், படை","पूर्व मजबुतीकरण, शक्ती"
அனுபவபூர்வமான,अनुभवजन्य
"வெற்று, நிரப்பப்படாத","रिकामे, न भरलेले"
"குழம்பாக்கி, குழம்பாக்கி","emulsifier, emulsifier"
"குழம்பு, குழம்பு","इमल्शन, इमल्शन"
"முடிவு, முடிவு, முடிவு, முடிவு","शेवट, शेवट, शेवट, शेवट"
இறுதி திருத்தம்,अंतिम पुनरावृत्ती
ஆற்றல் திறன்,ऊर्जा कार्यक्षम
"அச்சு நிலை, ஏ-நிலை","अक्षीय स्थिती, A-स्थिती"
"உள்வெப்ப, உள்வெப்ப","एंडोथर्मिक, एंडोथर्मिक"
உட்புற வெப்ப செயல்முறை,एंडोथर्मिक प्रक्रिया
உற்சாகப்படுத்த,उत्साही करणे
ஆற்றல் உள்ளார்ந்த,अंतर्निहित ऊर्जा
ஆற்றல் சக்தியூட்டுபவர்,ऊर्जा ऊर्जा देणारा
"என்ஜின் இன்ஜினியரிங், இன்ஜினியரிங்","इंजिन अभियांत्रिकी, अभियांत्रिकी"
வளர்ச்சி,वाढ
பணக்கார ஐசோடோப்புகள்,समृद्ध समस्थानिक
பெரிதாக்கப்பட்ட உலை,संवर्धित अणुभट्टी
செறிவூட்டல்,समृद्धी
செழிப்பு,समृद्धी
"தொகுப்பு, சமூகம்","सेट, समुदाय"
"என்டல்பி, முழுமையான வெப்பம்","एन्थाल्पी, परिपूर्ण उष्णता"
சக்தி,शक्ती
என்ட்ரோபி,एन्ट्रॉपी
நுழைவு,प्रवेश
"எண்ணு, எண்ணு","मोजणे, मोजणे"
பேஜினேஷன்,पृष्ठांकन
