Kannada,Hindi
ದೋಷ ಸ್ಥಳೀಕರಣ,भ्रंश स्थानीकरण
ಸ್ಥಳೀಯ ಸೇತುವೆ ದೋಷ,दोष स्थानगत सेतु
ದೋಷ ಫಿಲ್ಟರ್ ಟಾಗಲ್,दोष निस्पंद टॉगल
ಪತನ ಸಹಿಷ್ಣುತೆ,भ्रंस सह्यता
ಫ್ಯಾನೋ ಅಲ್ಗಾರಿದಮ್,फैनो कलन-विधि
ಸಂಚಿಕೆ ಸಂಖ್ಯೆ,निर्गमांक
ಸಂಚಿಕೆ ಸಂಖ್ಯೆ ಮರ,निर्गमांक तरू
ಫ್ಯಾಕ್ಸ್,फैक्स
ಫೈಲ್ ಸಂಯೋಜನೆ,संचिका संयोजन
ಎಫ್ ಕನೆಕ್ಟರ್,एफ संबंधक
ಆವರ್ತನ ವಿಭಾಗ ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್,आवृत्ति प्रभाग बहुसंकेतक
FEC ಕೋಡ್,एफ.ई.सी. कोड
ಫೆಡರಲ್ ಕಮ್ಯುನಿಕೇಷನ್ಸ್ ಕಮಿಷನ್,संघीय संचार आयोग
ಮರುಹೂಡಿಕೆ ಲೂಪ್ ಲಾಭ,पुनर्निवेश पाश लब्धि
ದುರ್ಬಲಗೊಂಡ ಕಾಂತೀಯ ವಸ್ತು,क्षीणित चुंबकीय द्रव्य
ಇನ್ಪುಟ್,निवेशांक
ಮರುಹೂಡಿಕೆ ಇಳುವರಿ,पुनर्निवेश लब्धि
ಜೀವನಾಂಶ ನಷ್ಟ,पारभरण ह्रास
ಮರುಹೂಡಿಕೆ,पुनिर्निवेश
ಮರುಹೂಡಿಕೆ ಆಂಪ್ಲಿಫಯರ್,पुनर्निवेश प्रवर्धक
ಮರುಪರಿಚಯ ಅಸ್ಪಷ್ಟತೆ,पुनर्निविष्ट विरूपण
ಮರುಹೂಡಿಕೆ ಬ್ಲಾಕ್ ರೇಖಾಚಿತ್ರ,पुनर्निवेश खंडक आरेख
ಮರುಹೂಡಿಕೆಯ ಸ್ಟ್ರೀಮ್ ರೇಖಾಚಿತ್ರ,पुनर्निवेश धारा आरेख
ಮರುಸ್ಥಾಪನೆ ಲೂಪ್,पुनर्निवेश पाश
ಮರುಹೂಡಿಕೆ ಆಂದೋಲಕ,पुनर्निवेश दोलित्र
ಮರುಹೂಡಿಕೆ ರೇಸ್,पुनर्निवेश दौड़
ಮರುಹೂಡಿಕೆ ಸ್ಥಳಾಂತರ ನೋಂದಣಿ,पुनर्निवेश विस्थापन रजिस्टर
ಮರುಹೂಡಿಕೆ ತತ್ವ ರೇಖಾಚಿತ್ರ,पुनर्निवेश सिद्धांत आरेख
ಮರುಪರಿಚಯ ವೋಲ್ಟೇಜ್ ರೇಖಾಚಿತ್ರ,पुनर्निवेश वोल्टता आरेख
ಫೆರ್ಮಿ ಮಟ್ಟ,फर्मीस्तर
ಫೆರಿಕ್ ಇಂಡಕ್ಟರ್,फेरिक प्रेरक
ಫೆರೈಟ್,फेराइट
ಫೆರೈಟ್ ಆಂಟೆನಾ,फेराइट ऐन्टेना
ಫೆರೈಟ್ ಕಳೆ,फेराइट वीड
ಫೆರೈಟ್ ಸ್ಪಿನ್ನರ್,फेराइट परिचक्रक
ಫೆರೈಟ್ ವಿಭಜಕ,फेराइट पृथक्कारी
ಫೆರೈಟ್ ಲೈನ್ ವಿಸ್ತರಣೆ,फेराइट रेखा विस्तार
ಫೆರೈಟ್-ಕೋರ್ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್,फैराइट-कोर ट्रांसफॉर्मर
ಫೆರೋ ಕ್ರೋಮ್ ಟೇಪ್,फेरो क्रोम टेप
ಫೆರೋಮ್ಯಾಗ್ನೆಟಿಸಮ್,लौह-चुंबकत्व
ವಿಧಿ,फेट
ಫೀಲ್ಡ್ ಎಫೆಕ್ಟ್ ಟ್ರಾನ್ಸಿಸ್ಟರ್ (FET),क्षेत्र प्रभाव ट्रांजिस्टर (फेट)
ಫ್ಯಾಟ್ ಬೂಸ್ಟರ್,फेट प्रर्वधक
fret ಪೂರಕ ಸಮ್ಮಿತಿ,फेट पूरक सममिति
ಕೊಬ್ಬು ಸವಕಳಿ ಮೋಡ್,फेट अवक्षय विधा
"ವಿಧಿ ದ್ವಂದ್ವ ದ್ವಾರ, ದ್ವಂದ್ವ ದ್ವಾರ","फेट द्वैत द्वार, द्वैत गेट"
ಕೊಬ್ಬಿನ ಬೆಳವಣಿಗೆಯ ಮೋಡ್,फेट संवृद्धि विधा
fret ಆವರ್ತನ ಪ್ರತಿಕ್ರಿಯೆ,फेट आवृत्ति अनुक्रिया
ಫ್ಯಾಟ್ ಗ್ರಾಫಿಕ್ ವಿಶ್ಲೇಷಣೆ,फेट आलेखी विश्लेषण
ಫೇಟ್ ಇನ್ವೆಸ್ಟ್ಮೆಂಟ್ ಸುರಕ್ಷತೆ,फेट निवेश सुरक्षा
ಕೊಬ್ಬಿನ ವಿಲೋಮ,फेट प्रतिलोमी
ವಿಧಿಯ ಒಪ್ಪಂದ,फेट संधि
ಕೊಬ್ಬಿನ ಮೊಸ್ಫೆಟ್,फेट मॉसफेट
ಕೊಬ್ಬಿನ ವಾಹಕತೆ,फेट अंतराचालकता
ಮಲಗುವ ಸಮಯ,अनयन समय
ಫೈಲ್ ಆಮದು,संचिका आयात
ಫೈಬರ್,तंतु
ಫೈಬರ್ ಕನೆಕ್ಟರ್,तंतु अनुयोजक
ಫೈಬರ್ ವಿತರಿಸಿದ ಡೇಟಾ ಇಂಟರ್ಫೇಸ್,फाइबर वितरित आँकड़ा अंतरापृष्ठ
ಫೈಬರ್ ಗ್ಲಾಸ್,फाइबर ग्लास
ಫೈಬರ್ ಆಪ್ಟಿಕ್ ಲಿಂಕ್,तंतु प्रकाशीय लिंक
ಫೈಬರ್ ಆಪ್ಟಿಕ್ಸ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್ ವಿಂಡೋ,तंतु प्रकाशिकी संचरण विंडो
ಫೈಬರ್ ಲೈಟ್ ಡಿಟೆಕ್ಟರ್,तंतु प्रकाश संसूचक
ಫೈಬರ್ ಬಂಧ,तंतु समबंधन
ಫಿಬೊನಾಕಿ ಸಂಖ್ಯೆಗಳು,फिबोनाशी संख्या
ವರ್ಚುವಲ್ ಶಬ್ದ ಜನರೇಟರ್,कल्पित रव जनित्र
ಸ್ವೀಕರಿಸುವವರ ನಿಷ್ಠೆ,अभिग्राही की तदरूपता
ನಕಲಿ,तद्रूपण
ಪ್ರದೇಶ ನೆರವು,क्षेत्र ससहाय
ಕ್ಷೇತ್ರ ಪರಿಣಾಮ ಸಾಧನ,क्षेत्र प्रभाव युक्ति
ಕ್ಷೇತ್ರ ಪರಿಣಾಮ ಸ್ವಿಚ್,क्षेत्र प्रभाव स्विच
ಕ್ಷೇತ್ರ ಪರಿಣಾಮಕಾರಿ ಟ್ರಾನ್ಸಿಸ್ಟರ್,क्षेत्र प्रभावी ट्रांजिस्टर
ಕ್ಷೇತ್ರ ಹೊರಸೂಸುವಿಕೆ,क्षेत्र-उत्सर्जन
ಸೀಸದ ದೇಹ,अग्रभरण निकाय
ಕ್ಷೇತ್ರ ಆವರ್ತನ,क्षेत्र आवृत्ति
ಕ್ಷೇತ್ರದ ತೀವ್ರತೆ,क्षेत्र तीव्रता
ಕ್ಷೇತ್ರ ಪ್ರೋಗ್ರಾಂ ಲಾಜಿಕ್ ಅರೇ,क्षेत्र क्रमादेश तर्क व्यूह
ಕ್ಷೇತ್ರ ಪರೀಕ್ಷೆ,क्षेत्र परिक्षण
ಕ್ಷೇತ್ರ ರದ್ದತಿ,क्षेत्र निरसन
FIFO ಮೆಮೊರಿ,एफ आई एफ ओ स्मृति
ದಕ್ಷತೆ ಸೂಚ್ಯಂಕ,दक्षतांक
ಕಡತ,संचिका
ಫೈಲ್ ಫಿಲ್ಲರ್,संचिका पूर्तीकर
ಫೈಲ್ ಆಜ್ಞೆ,संचिका समादेश
ಫೈಲ್ ಸರ್ವರ್,संचिका सरवर
ಲೇಯರ್ ಕೆಪಾಸಿಟರ್,परत संधारित्र
ಲೇಯರ್ ರೆಸಿಸ್ಟರ್,परतरूपी प्रतिरोधक
ಫಿಲ್ಟರ್,फिल्टर
ಫಿಲ್ಟರ್ ಗುಣಲಕ್ಷಣಗಳು,फिल्टर अभिलक्षणिक
ಫಿಲ್ಟರ್ ಸರ್ಕ್ಯೂಟ್,फिल्टर परिपथ
ಸಂಗ್ರಹಣೆ,संच
ಫಿಲ್ಟರ್ ವಿನ್ಯಾಸ,फिल्टर अभिकल्पना
ಸಂವಹನ ಡೇಟಾ,संचार आँकड़ा
ಫಿಲ್ಟರ್ ವಿಧಾನ,फिल्टर विधि
ಫಿಲ್ಟರ್ ಪುನರ್ನಿರ್ಮಾಣ,फिल्टर पुनर्निर्माण
ಅಂತಿಮ ಜೋಡಣೆ,अंतिम कोडंतरण
ಫಿಂಗರ್ ಪ್ರಿಂಟ್,फिंगर प्रिंट (अंगुली छाप)
ಸೀಮಿತ ಹಠಾತ್ ವರದಿ ಮಾಡುವ ಫಿಲ್ಟರ್,परिमित आवेगी प्रतिवेदन फिल्टर
ಸೀಮಿತ ನಿಯತಾಂಕ,परिमित प्राचल
ಸೀಮಿತ ಸ್ಥಿತಿಯ ಯಂತ್ರ,परिमित अवस्था मशीन
ಗುಂಡಿನ ಕೋನ,फायरन कोण
ಫರ್ಮ್ವೇರ್,फमवेयर
ಮೊದಲ ಅಂಕಿ ಪದ,प्रथम आँकड़ा शब्द
ಮೊದಲ ಆರ್ಡರ್ ಪ್ರಾಶ್,प्रथम क्रम प्राश
ಫಿಶರ್ ಲೂಪ್ ಪರೀಕ್ಷೆ,फिशर पाश परीक्षण
ನಿರಂತರ,नियत
ಸ್ಥಿರ ಅಟೆನ್ಯೂಯೇಟರ್,नियत क्षीणकारी
ಸ್ಥಿರ ದೃಷ್ಟಿಕೋನ,नियत अभिनति
ಸ್ಥಿರ ಕ್ಯಾಲ್ಕುಲೇಟರ್,नियत गणित्र
ಸ್ಥಿರ ಪ್ರದೇಶ,नियत क्षेत्र
ನಿಯೋಜನೆ ಯಂತ್ರ,नियत निदेंश मशीन
ನಿಗದಿತ ಸಮಯ ನಿಯಂತ್ರಕ,नियत समय नियंत्रक
ಧ್ವಜ,फ्लैग
ಚಾಚುಪಟ್ಟಿ,फ्लैंज
ಫ್ಲಾಪ್ ಅಟೆನ್ಯೂಯೇಟರ್,फ्लैप क्षीणकारी
ಅಬ್ಬರದ,दमक
ಹೊಳಪು ಪರಿವರ್ತಕ,दमक परिवर्तक
ಹೊಳಪು,दमक
ಫ್ಲಾಟ್ ಫ್ಲೋರ್ ಸ್ಕ್ಯಾನಿಂಗ್,सपाट तल क्रमवीक्षण
ಫ್ಲಾಟ್ ಕಾಯಿಲ್,समतल कुंडली
ಫ್ಲಾಟ್ ಫೈಲ್,सपाट फाइल
ಫ್ಲಾಟ್ ಫಿಲ್ಟರ್,सपाट फिल्टर
ಫ್ಲಾಟ್ ಪ್ಯಾಕ್,फ्लैट पैक
ಫ್ಲಾಟ್ ರಿಬ್ಬನ್ ಕೇಬಲ್,समतल रिबन केबल
ಫ್ಲಾಟ್ ಟಾಪ್ ಮಾದರಿ,सपाट शीर्ष प्रतिचयन
ಎಫ್-ಲೇಯರ್,F-परत
F-ಪದರ ಅಯಾನುಗೋಳ,F-परत आयनमंडल
ಫ್ಲೆಮಿಂಗ್,फ्लेमिंग
ಫ್ಲೆಮಿಂಗ್ ಮತ್ತು ಕ್ಲಿಂಟನ್ ಡೈವರ್ಜೆನ್ಸ್ ವಿಧಾನ,फ्लेमिंग एव क्लिंटन दिक्परिवर्तन विधि
ಬೀಸು,स्फुरण
ಬೀಸು ಶಬ್ದ,स्फुरण रव
ಫ್ಲಟರ್ ಫೋಟೋಮೀಟರ್,स्फुरण प्रकाशमापी
ಫ್ಲಿಪ್ ಫ್ಲಾಪ್,फ्लिप फ्लॉप
ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಅಸಮಕಾಲಿಕ ಹೂಡಿಕೆ,फ्लिप फ्लॉप अतुल्यकाली निवेश
ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಗುಣಲಕ್ಷಣಗಳು,फ्लिप फ्लॉप लक्षण
ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಕರೆ ಸಿಗ್ನಲ್,फ्लिप फ्लॉप कालद सिगनल
ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಟೈಮ್‌ಲೈನ್,फ्लिप फ्लॉप कालबद्ध
ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಕೋರ್-ಪ್ರಚೋದಿತ,फ्लिप फ्लॉप कोर-ट्रिगर
ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ jK ಪ್ರಚೋದಕ,फ्लिप फ्लॉप j-K ट्रिगर
ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ತಾಳ,फ्लिप फ्लॉप लैच
ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಮಾಸ್ಟರ್-ಸ್ಲೇವ್,फ्लिप फ्लॉप मास्टर-स्लेव
ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಆರ್ಎಸ್,फ्लिप फ्लॉप R-S
ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಸ್ಟಾರ್ಟ್ಅಪ್ ರೀಸ್ಟಾರ್ಟ್ ಸೆಟ್ ರೀಸೆಟ್ (SR),फ्लिप फ्लॉप आरंभन पुन: आरंभन सेट रिसेट (SR)
ಫ್ಲಿಪ್ ಫ್ಲಾಪ್ ಸಿಂಕ್ರೊನಸ್ ಹೂಡಿಕೆ,फ्लिप फ्लाप तुल्यकाली निवेश
ತೇಲುವ ಶುಲ್ಕ,प्लवन आवेशन
ಫ್ಲೋಟ್ ರಚನೆ,प्लवी रचना
ತೇಲುವ ಗೇಟ್,प्लावी गेट
ವಿನಿಯೋಗ,प्लविनिवेश
ಸಂಪರ್ಕವಿಲ್ಲದ ಲೋಡ್,असंबद्ध भार
ಸಂಬಂಧವಿಲ್ಲದ ಮೂಲ,असंबद्ध स्रोत
ಪೂರ್ಣ ಪ್ರಕಾಶ,पूर प्रदीपन
ಫ್ಲಾಪಿ,फ्लॉपी
ಫ್ಲಾಪಿ ಡಿಸ್ಕ್,फ्लॉपी डिस्क
ಹರಿವು,प्रवाह
ಹರಿವಿನ ಚಾರ್ಟ್,प्रवाह संचित्र
ಗ್ರೇಡಿಯಂಟ್ ರೇಖಾಚಿತ್ರ,क्रमदर्शी आरेख
ಹರಿವಿನ ದಿಕ್ಕು,प्रवाह दिशा
ಹರಿವಿನ ರೇಖೆ,प्रवाह रेखा
ಫ್ಲೋಮೀಟರ್,प्रवाहमापी
FLT U2 ಫಿಲ್ಟರ್,एफ एल टी U2 फिल्टर
ಬಹುವಚನ ಕ್ಷಯ ಪ್ರಮೇಯ,उच्चावचन क्षय प्रमेय
ದ್ರವ ಘರ್ಷಣೆ ಡ್ಯಾಂಪಿಂಗ್,तरल घर्षण अवमंदन
ದ್ರವ ಮಹಡಿ,तरल तल
ಫ್ಲೋರೊಸೆನ್ಸ್ ಎಫೆಕ್ಟ್ ಟ್ಯೂಬ್,प्रतिदीप्ति प्रभाव नलिका
ಪ್ರತಿದೀಪಕ,प्रतिदीप्तिशील/प्रतिदीप्ति
ಬೀಸು,फ्लटर
ಫ್ಲಕ್ಸ್ ಸಾಂದ್ರತೆ,फ्लक्स घनत्व
ಫ್ಲಕ್ಸ್ ಬಾಗಿಲು ಮ್ಯಾಗ್ನೆಟೋಮೀಟರ್,फ्लक्स द्वार चुंबकत्वमापी
ಫ್ಲಕ್ಸ್ ಬೈಂಡಿಂಗ್,फ्लक्स बंधता
"ಫ್ಲಕ್ಸ್ ಮೀಟರ್, ಫ್ಲಕ್ಸ್ ಮೀಟರ್","अभिवाह मीटर, फ्लक्स मीटर"
ಫ್ಲಕ್ಸ್ ಬೆಸುಗೆ,फ्लक्स सोल्डरन
ಕೌಂಟರ್ ಗಾಯ,प्रतिघाव
ಹೆಚ್ಚಿನ ವೋಲ್ಟೇಜ್ ಪ್ರತಿಕ್ರಿಯೆ,प्रतिघाव उच्च वोल्टता
ಕೌಂಟರ್ಕರೆಂಟ್ ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್,प्रतिघाव ट्रांसफॉर्मर
ಶೇಖರಣೆ ಪರಿಣಾಮ,संचयन प्रभाव
ಆವರ್ತನ ಮಾಡ್ಯುಲೇಶನ್ ಡಿಜಿಟಲ್ ಡಿಟೆಕ್ಟರ್,आवृत्ति मॉडुलन अंकीय संसूचक
ಆವರ್ತನ ಮಾಡ್ಯುಲೇಶನ್ ಪೀಕ್ ಡಿಟೆಕ್ಟರ್,आवृत्ति मॉडुलन शिखर संसूचक
ಸುತ್ತುವರಿದ ಮಾಡ್ಯುಲೇಶನ್ ಆರ್ಟ್ ಲೂಪ್ ಡಿಟೆಕ್ಟರ್ ಅನ್ನು ಸೇರಿಸಲಾಗಿದೆ,आवृतित मॉडुलन कला अभिवद्ध पाश संसूचक
FM ಧ್ವನಿ ಆವರ್ತನ ಟೆಲಿಗ್ರಾಫ್,एफ.एम. वाणी आवृत्ति टेलिग्राफ
ಫೋಕಲ್,नाभीय
ಗಮನ,फोकस
ಫೋಕಸ್ ಕ್ಯಾಮೆರಾ,फोकस कैमरा
ಫೋಕಸ್ ದೋಷ ಆಂಪ್ಲಿಫಯರ್,फोकस त्रुटि प्रवर्धक
ಫೋಕಸ್ ಪಿಕ್ಚರ್ ಟ್ಯೂಬ್,फोकस चित्र नलिका
ಫೋಕಸ್ ಸರ್ವೋ,फोकस सर्वो
ಗಮನ ಮತ್ತು ಅನುಸರಣೆ,फोकसन एवं अनुवर्तन कुंडली
ದೇಹವನ್ನು ಕೇಂದ್ರೀಕರಿಸಿ ಮತ್ತು ಅನುಸರಿಸಿ,फोकसन एवं अनुवर्तन निकाय
ಫಾಯಿಲ್ ಮಾದರಿಯ ಗೇಜ್,पन्नी-प्रकार गेज
ಮೊದಲ ಬಿರುಕು,प्रथम भंजन
ಫೋಲ್ಡ್ ಬ್ಯಾಕ್ ವೋಲ್ಟೇಜ್ ಲಿಮಿಟರ್,वलन पश्च वोल्टता सीमक
ಬಿಳಿ ರೇಖೆಯ ಮೌಲ್ಯ,श्वेत-रेखन मान
ಪ್ರಸ್ತುತ ಮಿತಿಯನ್ನು ಹಿಂದಕ್ಕೆ ಮಡಿಸಿ,वलन पश्च धारा सीमक
ಮಡಿಸಿದ ವಾಸ್ತುಶಿಲ್ಪ,वलित वास्तुकला
ಮಡಿಸಿದ ದ್ವಿಧ್ರುವಿ,वलित द्विध्रुव
ಮಡಿಸಿದ ದ್ವಿಧ್ರುವಿ,वलित द्विधुव
ಮಡಿಸಿದ ಅಂಶ,वलित अवयव
ಹಿಂದುಳಿದಿದೆ,अनुगामी
ಫಾಂಟ್ ಪ್ರದರ್ಶನ,फॉन्ट प्रदर्श
ಆಹಾರ ಮುದ್ರಣ,पद-चिन्ह
ನಿಷೇಧಿತ ಬ್ಯಾಂಡ್,वर्जित बैंड
ನಿಷೇಧಿತ ಶಕ್ತಿಯ ಅಂತರ,वर्जित ऊर्जा अंतराल
ನಿಷೇಧಿತ ವಲಯ,वर्जित क्षेत्र
ಫೋರ್ಸ್,बल
ಪ್ರೊಪಲ್ಸಿವ್ ಪರಿವರ್ತಕ,प्रणोदित दिक्परिवर्तक
ವಿದೇಶಿ ವಸ್ತು,बाह्य वस्तु
ರಚನೆಯ ಅಂಶ,रूप गुणक
ಪುಟ ಭರ್ತಿ,पृष्ठ भरण
ಔಪಚಾರಿಕ ತರ್ಕ,औपचारिक तर्क
ಫಾರ್ಮ್ಯಾಟ್ ಸಂಖ್ಯೆ,फार्मेट संख्या
ಫೋರ್ಟ್ರಾನ್,फोर्ट्रान
ಆಕಸ್ಮಿಕ ವಿರೂಪ,आकस्मिक विरूपण
ಮುಂದಕ್ಕೆ ಪಕ್ಷಪಾತ,अग्रबायस
ಮುಂದಕ್ಕೆ ಪಕ್ಷಪಾತ,अग्र अभिनत
ಮುಂದಕ್ಕೆ ಪಕ್ಷಪಾತ ಜಂಟಿ,अग्र बायस संधि
ಮುಂದಕ್ಕೆ ತಡೆಯುವ ಸ್ಥಿತಿ,अग्र अवरोधी अवस्था
ಫಾರ್ವರ್ಡ್ ಬ್ರೇಕ್ ವೋಲ್ಟೇಜ್,अग्र भंजन वोल्टता
ಮುಂದೆ ದೋಷ ತಿದ್ದುಪಡಿ,अग्रदिशिक त्रुटि संशोधन
ಮುಂಭಾಗದ ಲೂಪ್ ಲಾಭ,अग्र पाश लब्धि
ಮುಂಭಾಗದ ರಸ್ತೆ ಲಾಭ,अग्र पथ लब्धि
ಮುಂದಕ್ಕೆ ಧ್ರುವೀಯತೆ,अग्र ध्रुवणता
ಮುಂದಕ್ಕೆ ವಾಹಕತೆ,अग्र अंतराचालकता
ಮುಂದಕ್ಕೆ ಸಾಗುವ ಸಮಯ,अग्रदिशिक गमन काल
ಫಾಸ್ಟರ್ ಸಿಲ್ಲಿ ವಿವೇಕರ್,फोस्टर सिली विविक्तकर
ನಾಲ್ಕು ಪಟ್ಟು ಎನ್ಕೋಡಿಂಗ್,चतुःद्वयंक कूटन
ಚತುರ್ಭುಜ,चतुःनिवेश
ಕ್ವಾಡ್ರೇಚರ್ ಡಿಜಿಟಲ್ ಟ್ರಾನ್ಸ್ಮಿಷನ್,चतुः अवस्था अंकीय संचरण
ಚತುರ್ಭುಜ ಜಾಲ,चतुन्तर्य जालक्रम
ಕ್ವಾಟರ್ನರಿ ನೆಟ್ವರ್ಕ್,चर्तुटर्मिनल नेटवर्क
ಕ್ವಾಡ್ ಟ್ಯೂಬ್ ಕ್ಯಾಮೆರಾ,चतुःट्यूब कैमरा
ಫೋರಿಯರ್ ಗುಣಾಂಕ,फोरियर गुणांक
ಫೋರಿಯರ್ ಏಕೀಕರಣ,फोरियर समाकलन
ಫೋರಿಯರ್ ವಿಲೋಮ,फोरियर प्रतिलोम
ನಾಲ್ಕನೆಯ ಸರಣಿ,फोरियर श्रेणी
ರೋಗ ಪ್ರಸಾರ,संचरण
ಫೋರಿಯರ್ ತ್ರಿಕೋನಮಿತೀಯ ಸರಣಿ,फोरियर त्रिकोणमितीय श्रेणी
ಫೋರಿಯರ್ ಪ್ರಮೇಯ,फोरियर प्रमेय
ನಾಲ್ಕು ಪಟ್ಟು ಸಾಧನ,चतुःपरत युक्ति
ಕ್ವಾಟರ್ನರಿ ಡಯೋಡ್,चतुर्स्तरीय डायोड
ಮೊಬೈಲ್ ಪಾಯಿಂಟ್ ಪ್ರೊಸೆಸರ್,चलबिंदु संसाधित्र
ಫ್ಲೋಟಿಂಗ್ ಪಾಯಿಂಟ್ ಘಟಕ,चलबिंदु इकाई
ಫೈಲ್ ಬದಲಿ,संचिका उपस्थापन
ಭಾಗಶಃ ದೋಷ,भिन्नात्मक त्रुटि
ಭೇದಾತ್ಮಕ ಪ್ರಸರಣ,भिन्नात्मकता संचरणता
ಚೌಕಟ್ಟು,फ्रेम
ಫ್ರೇಮ್ ಬಫರ್ ಚಿಪ್,फ्रेम बफर चिप
ಫ್ರೇಮ್ ಕ್ಯಾಪ್ಚರ್,फ्रेम प्रग्रहण
ಫ್ರೇಮ್ ಪಾಸ್ವರ್ಡ್,फ्रेम कूट शब्द
ಫ್ರೇಮ್ ಸ್ವರೂಪ,"फ्रेम फॉर्मेट, संरूप"
ಫ್ರೇಮ್ ಆವರ್ತನ,फ्रेम आवृत्ति
ಚೌಕಟ್ಟಿನ ಭೂಮಿ,फ्रेम भौम
ಫ್ರೇಮ್ ಸಿಂಕ್ರೊನಸ್ ಪಾಯಿಂಟ್‌ಗಳು,फ्रेम तुल्यकालिक अंक
ಫ್ರೇಮ್ ಸಿಂಕ್ರೊನೈಸೇಶನ್,फ्रेम तुल्यकालन
ಫ್ರೇಮ್ ಸಿಂಕ್ರೊನಸ್ ಸಿಗ್ನಲ್,फ्रेम तुल्यकालिक संकेत
ಫ್ರಾಂಕ್ ಕೋಡ್,फ्रैंक कोड
ಉಚಿತ ಎಲೆಕ್ಟ್ರಾನ್ಗಳು,मुक्त इलेक्ट्रॉन
ಮುಕ್ತ ವಲಯ,मुक्त क्षेत्र
ಉಚಿತ ಚಲಿಸುವ ಆಂದೋಲಕ,मुक्त गतिमान दोलित्र
ಉಚಿತ ಅಂತರ ಪ್ರತಿರೋಧ,मुक्त रिक्ति प्रतिबाधा
ಉಚಿತ ಅಂತರ,मुक्त रिक्ति पथ ह्रास
ಉಚಿತ ಚಲಿಸುವ ಮಲ್ಟಿವೈಬ್ರೇಟರ್,मुक्त गतिमान बहुकंपित्र
ಆವರ್ತನ,आवृत्ति
ಆವರ್ತನ,आवृत्ति
ಆವರ್ತನ,आवृत्ति
ಆವರ್ತನ,आवृत्ति
ಆವರ್ತನ ಲಗತ್ತಿಸಲಾದ ಚಾನಲ್,आवृत्ति संलग्न चैनल
ಆವರ್ತನ ನಿಯೋಜನೆ,आवृत्ति नियतन
ಆವರ್ತನ ಬ್ಯಾಂಡ್,आवृत्ति बैंड
ಆವರ್ತನ ಪರಿವರ್ತಕ,आवृत्ति परिवर्तक
ಆವರ್ತನ ಪರಿಹಾರ,आवृत्ति प्रतिपूरण
ಆವರ್ತನ ಪರಿಹಾರ,आवृत्ति क्षतिपूरण
ಆವರ್ತನ ನಿಯಂತ್ರಿತ ಆಂದೋಲಕ,आवृत्ति नियंत्रित दोलित्र
ಆವರ್ತನ ಪರಿವರ್ತನೆ,आवृत्ति रूपांतरण
ಆವರ್ತನ ಮಾಡ್ಯುಲೇಶನ್,आवृत्ति विमाडुलन
ಆವರ್ತನ ಪತ್ತೆಕಾರಕ,आवृत्ति संसूचक
ಆವರ್ತನ ವಿಚಲನ,आवृत्ति विचलन
ಆವರ್ತನ ವಿಚಲನ,आवृत्ति विचलन
ಆವರ್ತನ ವ್ಯತ್ಯಾಸ,आवृत्ति विविक्तीकरण
ಆವರ್ತನ ತಾರತಮ್ಯಕಾರ,आवृत्ति विविक्तकर
ಆವರ್ತನ ಅಸ್ಪಷ್ಟತೆ,आवृत्ति विरूपण
ಆವರ್ತನ ವ್ಯತ್ಯಾಸ,आवृत्ति विभिन्नता
ಆವರ್ತನ ವಿಭಜಕ,आवृत्ति विभाजक
ಮಲ್ಟಿಪ್ಲೆಕ್ಸರ್ ಆವರ್ತನ ವಿಭಾಗ,बहुसंकेतक आवृत्ति विभाजन
ಆವರ್ತನ ದ್ವಿಗುಣ,आवृत्ति द्विगुणक
ಆವರ್ತನ ಸ್ವಿಚಿಂಗ್,आवृत्ति अंतर्बदल
ಆವರ್ತನ ಉತ್ಪಾದನೆ,आवृत्ति जनन
ಆವರ್ತನ ಅವಲಂಬಿತ ಆಂಟೆನಾ,आवृत्ति अनाश्रित ऐन्टेना
ಆವರ್ತನ ಇಂಟರ್ಫೇಸ್,आवृत्ति अंतरापृष्ठ
ಆವರ್ತನ ಹಸ್ತಕ್ಷೇಪ,आवृत्ति व्यतिकरण
ಆವರ್ತನ ವಿಲೋಮ,आवृत्ति प्रतिलोम
ಆವರ್ತನ ಮಾಡ್ಯುಲೇಶನ್,आवृत्ति मॉडुलन
ಆವರ್ತನ ಮಾಡ್ಯುಲೇಶನ್ ಸೂಚ್ಯಂಕ,आवृत्ति मॉडुलन सूचकांक
ಆವರ್ತನ ಮಾಡ್ಯುಲೇಟರ್,आवृत्ति मॉडुलक
ಆವರ್ತನ ಕಿರಿದಾದ ಬ್ಯಾಂಡ್,आवृत्ति संकीर्ण बैंड
