Gujarati,Hindi
1. એક્ઝોસ્ટ ડ્રેઇન 2. પ્રવાહ,1. निकास नाली 2. अपवाहिका
ડ્રેનેજ,जलनिकास
ટ્રેક્શન,कर्षण
1. દવા આપો 2. ભીંજાવો,1.दवा पिलाना 2. दवाई से तर करना
સૌંદર્ય પ્રસાધનો (બીજ),प्रसाधन (बीज)
1. ઓગર 2. છીછરા ફોલ્ટ 3. ડ્રીલ 4. ઓગર,1.बरमा 2. उथली भूल 3. ड्रिल 4. वपित्र
1. છિદ્ર 2. કવાયત 3. કવાયત,1.सूराख करना 2. बेधन 3. बरमाना
1. ડ્રિલિંગ 2. ડ્રિલ વડે વાવણી 3. ડ્રિલ વડે રેડવું,1.वेधना 2. ड्रिल से बोना 3. ड्रिल से डालना
ટપક સિંચાઈ,बूंद-बूंद सिंचाई
સૂકી ખેતી,शुष्क खेती
1.ધૂળ 2.બુકની,1.धूल 2. बुकनी
1. ડસ્ટર 2. સ્કેટરર,1.धूलित्र 2. प्रकीर्णक
છંટકાવ કરવા માટે,बुरकना
1. વામન 2. વામન,1. बौना 2. वामन
વામન પિરામિડ,वामन पिरामिड
વામિની ભવન,वामिनीभवन
ઇકોલોજી,पारिस्थितिकी
અર્થશાસ્ત્ર,अर्थमिति
આર્થિક કાર્યક્ષમતા,आर्थिक दक्षता
પરિસ્થિતિગત પ્રકાર,परिस्थितिक प्ररूप
વધારાનું સ્તરીકરણ,बहिःस्तरपोषित
નરમ,मृदीय
માટી વિજ્ઞાન,मृदा विज्ञान
1. બ્રિજિંગ 2. એજિંગ 3. સ્ટ્રાન્ડ ક્લોઝર,1. मेड़बंदी 2. किनारा बनाना 3. किनारा बंदी
ખોરાકનો ભાગ,खाद्य अंश
માંગની સ્થિતિસ્થાપકતા,मांग की लोच
ઉત્પાદન સ્થિતિસ્થાપકતા,उत्पादन लोच
વિદ્યુત વિચ્છેદન-વિશ્લેષણ,विद्युत्-अपघटन
ઇલેક્ટ્રોફોરેસિસ,वैद्युतकण-संचलन
બાષ્પીભવન,अवक्षालन
1. શિરચ્છેદ કરનાર 2. જંતુમુક્ત કરનાર 3. શિરચ્છેદ કરનાર 4. જંતુમુક્ત કરનાર,1.विपुंसीकारित्र 2. बंधकारित्र 3.विपुंसीकार 4. बंध्यकार
1. વિયર બંડી 2. સ્ટ્રોબંદી,1.मेड़ बंदी 2. डौलबंदी
ગર્ભ,भ्रूण
1. ગર્ભવિજ્ઞાન 2. ભૌતિકશાસ્ત્ર,1. भ्रूणविज्ञान 2. भौणिकी
1. બહાર નીકળો 2. બહાર નીકળો,1. निकलना 2. निर्गमन
ઇમલ્સિફાયર,पायसीकारक
અંતર્જાત,अंतर्जात
આંતર-બિંદુ વિભાગ,अंतः सूत्री विभाजन
આંતર-પરજીવી,अंतः परजीवी
એન્ડોસ્પર્મ,भ्रूणपोष
એન્ટરપ્રાઇઝ,उद्यम
કીટશાસ્ત્ર,कीटविज्ञान
પર્યાવરણ,पर्यावरण
1. એન્ઝાઇમ 2. એન્ઝાઇમ,1. प्रकिण्व 2. एन्जाइम
ક્લસ્ટર કલમ બનાવવી,दलपुंज कलमबंदी
1. એપિફાઇટ 2. એપિફાઇટ,1. अधिपादप 2. एपिफाइट
ઇક્વિટી,समानधारिता
નાબૂદી,उन्मूलन
આવશ્યક પોષક તત્વો,आवश्यक पोषक तत्व
1. માપન 2. જમ્પ 3. આકારણી,1. परिमापन 2. कूतना 3. आकलन
સુંદરતા,पांडुरता
સુજનનિક,सुजननिक
મૂલ્યાંકન,मूल्यांकन
વરાળ માપક,वाष्पनमापी
બાષ્પીભવન,वाष्पन-वाष्पोत्सर्जन
શાશ્વત ક્રાંતિ,सदाहरित क्रांति
1. સદાબહાર 2. સદાબહાર,1. सदाहरित 2. सदापर्णी
વિકાસ,विकास
કાપી નાખવું,उच्छेद करना
પરિક્ષય (ફર્ટિલિટી),परिक्षय (उर्वरता)
શોષણ,शोषण
1. અન્વેષણ 2. અન્વેષણ,1. खोज 2. अन्वेषण
1. ઉત્સર્જન 2. ઉત્સર્જન,1. बहिर्वेधन 2. उत्सारण
આંખ,आंख
1. પરિબળ 2. ઘટક 3. પરિબળ 4. સંસાધન,1. कारक 2. घटक 3. उपादान 4. साधन
પરિબળ ઉત્પાદકતા,कारक उत्पादकता
વેપારીનું ડિસ્કાઉન્ટ,आढ़तिये का बट्टा
ફેક્ટોરિયલ બ્લોક ડિઝાઇન,क्रमगुणित ब्लॉक डिजाइन
વૈકલ્પિક,विकल्पी
1. પટ્ટી 2. પાલિહાર,1. पड़ती 2. पलिहर
સ્થૂળ,कुल
ક્ષેત્ર મૂલ્યાંકન,प्रक्षेत्र मूल्यांकन
ફાર્મ બજેટિંગ,प्रक्षेत्र का बजट बनाना
કૃષિ વ્યવસાય,कृषि व्यवसाय
ક્ષેત્ર આયોજન,प्रक्षेत्र नियोजन
1. ખેડૂત 2. ખેડૂત,1. किसान 2. कृषक
1. ખેતી 2. ખેતી,1. कृषि 2. खेती
અથડામણ,संघट्टन
બહુવિધ સંવર્ધન,बहुप्रजनन
આથો,किण्वन
ફળદ્રુપતા,उर्वरता
ખાતર,उर्वरक
ખાતર ઉપયોગ કાર્યક્ષમતા,उर्वरक उपयोग दक्षता
તંતુમય,रेशेदार
1. ફાર્મ 2. વિસ્તાર 3. સ્થાન,1. खेत 2. क्षेत्र 3. स्थान
માટી પાણી હોલ્ડિંગ,मृदा जलधारिता
ક્ષેત્ર પ્રદર્શન,प्रक्षेत्र प्रदर्शन
1. સ્થિરીકરણ 2. ફિક્સેશન 3. ફિક્સેશન,1. स्थिरीकरण 2. यौगिकीकरण 3. निर्धारण
1. પાણી ભરવું 2. ગર્ભાધાન,1. आप्लावन 2. अधिसिंचन
પ્રવાહ રેખાકૃતિ,प्रवाह आरेख
ખોરાક મૂલ્ય,खाद्य मान
ચારો,चारा
આગાહી,पूर्वानुमान
વન,वन
વનીકરણ,वनरोपण
1. તડપાર્ન 2. ફોર્મ,1. ताड़पर्ण 2. प्रपर्ण
હિમ પ્રતિરોધક,तुषार रोधी
1. પાલા 2. બ્લાઈટ,1.पाला 2. तुषार
1. સ્થિર 2. સ્થિર,1. हिमशीतित 2. हिमीकृत
કાર્ય,फलन
1. ફ્રુટ ફોલ 2. ફ્રુટ ફોલ,1. फल पातन 2. फल का झड़ना
ફળ બની જાય છે,फल बनना
1. ધૂણી 2. ધૂણી,1. धूमन 2. धूम देना
ફૂગનાશક,कवकनाशी
ફૂગપ્રતિરોધી,कवकरोधी
ફૂગ,कवक
1. ખુદ 2. સીતા,1. खूड़ 2. सीता
1. ફ્યુઝન 2. ફ્યુઝન,1. संलयन 2. संगलन
કપાસ ઉન,रूआं
રુવાંટીવાળું,रोएंदार
1. ઝાડનું અલ્સર 2. પિટિકા,1. वृक्ष व्रण 2. पिटिका
1. ગેમેટ્સ 2. ગેમેટ્સ,1. युग्मक 2. गैमीट
1. બગીચો 2. બગીચો,1. उद्यान 2. बाग
1. પંસલ 2. હાઇડ્રોમીટર,1. पनसाल 2. जलमापी
જનીન સંગ્રહ,जीन संग्रह
જીન ટેગોન,जीन टैगन
વંશાવળી,वंशावली विज्ञान
જનીન નકશો,जीन मानचित्र
જીનેટિક્સ,आनुवंशिकी
1. જીનોમ 2. સંગેન,1. जीनोम 2. संजीन
સંજીની કલેક્શન,संजीनी संग्रह
જીનોમિક્સ,जीनोमिक्स
જીનોટાઇપ,जीनप्ररूपी
1. જનીન માળખું 2. જનીન પ્રકાર,1. जीनी संरचना 2. जीन प्ररूप
લિનેજ,वंश
1. જીનસ 2. વંશ,1. जीनस 2. वंश
1. જીવાણુ 2. જીવાણુ,1. रोगाणु 2. जर्म
જીવાણુનાશક,रोगाणुनाशी
અંકુરણ,अंकुरण
1. જર્મપ્લાઝમ 2. જર્મપ્લાઝમ,1. जननद्रव्य 2. जर्मप्लाज्म
ગીબેરેલિક એસિડ,जिबरेलिक अम्ल
ઉગાડવું,ओटना
ટશ,तुष
1. ગ્લુટેન 2. ખાઉધરાપણું,1. लसदार 2. ग्लूटिनी
ગ્લાયકોલિસિસ,ग्लाइकोलिसिस
સરસ,नाइस
સુવર્ણ ક્રાંતિ,स्वर्णिम क्रांति
1. વર્ગીકરણ 2. વર્ગીકરણ 3. સ્તરીકરણ,1. श्रेणीकरण 2. वर्गीकरण 3. स्तरीकरण
1. કલમી છોડ 2. પેનમ્બ્રલ પ્લાન્ટ,1. कलमबंद पादप 2. कलमी पौधा
પેન અસંગત,कलम असंगत
ગ્રેના,ग्रैना
દાણાદાર,कणिकायन
લીલું ખાતર,हरी खाद
હરિયાળી ક્રાંતિ,हरित क्रांति
વૃદ્ધિ અને વિકાસ,वृद्धि और परिवर्धन
1. ગમ રોગ,1. गोंद रोग 2. गोंदार्ति
વિષમલિંગી,भिन्नस्थ - उभयस्त्रीलिंगी
1. પ્રકૃતિ 2. પ્રકૃતિ 3. રૂપગુણ 4. દેખાવ,1. प्रकृति 2. स्वभाव 3. रूपगुण 4. स्वरूप
1. ઓલા 2. કરકપાટ 3. કાર્કા,1. ओला 2. करकापात 3. करका
રોમિલવોચ,रोमिलवैच
ખારા ફોલ્લો,लवणमृदोद्भिद्
હેરો,हैरो
1. હાર્વેસ્ટિંગ ઈન્ડેક્સ 2. હાર્વેસ્ટિંગ ઈન્ડેક્સ,1. तुड़ाई सूचकांक 2. कटाई सूचकांक
1. લણણી 2. લણણી કરેલ પાક 3. સમાપ્ત પાક 4. ઉપજ,1.कटाई 2. कटी फसल 3. तैयार फसल 4. उपज
1. તોડવું 2. લણણી 3. તોડવું,1. तोड़ना 2. कटाई 3. तुड़ाई
1. એગ લેઇંગ 2. એગ ફોર્સ,1. अंडे से निकलना 2. अंडा सेना
સૂકું ઘાસ,सूखी घास
શુષ્ક ફીડ,सूखा चारा
ગંજી,गंजी
ઝાકળ,धुंध
ધૂંધળું,धुंधता
1. બાલી 2. સિત્ત 3. મુંડક 4. ટોપ 5. હેડ 6. સિરા,1. बाली 2. सिट्टा 3.मुंडक 4. शीर्ष 5. सिर 6. सिरा
ખાંચનો અંત,सिरा (नाली का)
ટોચ કાપણી,शीर्ष छंटाई
વાડ,बाड़
કસ્ટડીમાં,अधिरक्षण
કુંડલિની,कुंडलिनी
હેમેટાઇટ,हेमैटाइट
1. ઔષધિ 2. ઔષધિ,1. शाक 2. बूटी
1.બોટનિકલ કલેક્શન 2.બોટનિકલ મ્યુઝિયમ,1.वनस्पति संग्रह 2. वनस्पति संग्रहालय
હર્બિસાઇડ,शाकनाशी
આનુવંશિકતા,आनुवंशिकता
આનુવંશિકતા,वंशागतित्व
ઉભયલિંગી,उभयलिंगी
હેટરોક્રોમેટિક,विषमवर्णी
હેટરોફર્ટિલાઇઝેશન,विषम-निषेचन
1. હાઇબ્રિડોઝ 2. હેટેરોસિસ,1. संकरओज 2. हेटेरोसिस
લૈંગિક રંગસૂત્રો,लिंगक्रोमोसोम
ઉછેર,परपोषित
હેક્સાડેસિમલ,षड्गुणित
ઠંડી નિષ્ક્રિયતા,शीत निष्क्रियता
ઉચ્ચ ઘનતા વાવેતર,उच्च सघनता रोपण
1. પિંડલક 2. ટેકરી (ડાંગર),1. पिंडलक 2. हिल (धान)
હિસ્ટોગ્રામ,आयतचित्र
ઉચ્ચ તકનીકી બાગાયત,उच्च तकनीकी औद्यानिकी
1. દહીં 2. મધપૂડો,1.करंड 2. छत्ता
1. નીંદણ 2. નીંદણ,1.गुड़ाई 2. गोड़ना
હોલ્ડિંગ,जोत
ખાનગી ફાર્મ,निजी फार्म
હોમિયોસ્ટેસિસ,समस्थिति
વતન,वासभूमि
એકરૂપતા,समांगता
1. સજાતીય 2. સજાતીય,1.सजातीय 2. समांगी
સહાનુભૂતિશીલ,समधर्मी
સજાતીય,समयुग्मज
1. ઘુર્લિકા 2. ખાદ્યપદાર્થો 3. હાપર,1.खुरलिका 2. खाद्यधानी 3. हापर
1. સ્તર 2. ક્ષિતિજ,1.संस्तर 2. क्षितिज
બાગાયતી પાક,औद्यानिक फसलें
1. બાગાયત 2. બાગાયત 3. બાગાયત 4. બાગાયત,1. उद्यान विज्ञान 2. बागवानी 3. उद्यान कृषि 4.औदयानिकी
