Tamil,Gujarati
சார்பு அலகு,આશ્રિત એકમ
வரிசை,ડેક્યુ
புறக்கணிப்பு,સંદર્ભ
வழித்தோன்றல் மரம்,વ્યુત્પન્ન વૃક્ષ
பெறப்பட்ட புலம்,વ્યુત્પન્ન ક્ષેત્ર
இறங்கு வகை,ઉતરતા ક્રમ
வடிவமைப்பு,ડિઝાઇન
மேசை கால்குலேட்டர்,ડેસ્ક કેલ્ક્યુલેટર
மேசை கணினி,ડેસ્ક ટોપ કમ્પ્યુટર
டெஸ்க்டாப் விளக்கக்காட்சி,ડેસ્કટોપ પ્રસ્તુતિ
டெஸ்க்டாப் பப்ளிஷிங் (டிடிபி),ડેસ્કટોપ પબ્લિશિંગ (DTP)
டெஸ்க்டாப் வீடியோ,ડેસ્કટોપ વિડિઓ
இலக்கு முகவரி,ગંતવ્ય સરનામું
அழிப்பவர்,વિનાશક
நிர்ணயிக்கும் தானியங்கிகள்,નિર્ણાયક ઓટોમેટો
டெவலப்பர்,વિકાસકર્તા
வளர்ச்சி அமைப்பு,વિકાસ પ્રણાલી
சாதனம்,ઉપકરણ
சாதன கட்டுப்பாட்டு அலகு,ઉપકરણ નિયંત્રણ એકમ
சாதனம் கட்டுப்படுத்தி,ઉપકરણ નિયંત્રક
சாதன மேலாண்மை,ઉપકરણ સંચાલન
சாதன முறை,ઉપકરણ મોડ
நோய் கண்டறிதல்,નિદાન
கண்டறியும் அமைப்பு,ડાયગ્નોસ્ટિક સિસ્ટમ
பரிசோதனை,ડાયગ્નોસ્ટિક્સ
வரைபடம்,રેખાકૃતિ
டயல்,ડાયલ
டயல் வரி,ડાયલ લાઇન
டயல் தொனி,ડાયલ ટોન
அழைக்கவும்,ડાયલ કરો
உரையாடல்,સંવાદ
உரையாடல் பெட்டி,સંવાદ બોક્સ
டயல்அப் மோடம்,ડાયલઅપ મોડેમ
பரிமாணம்,પરિમાણ
அகராதி,શબ્દકોશ
வேறுபாடு,તફાવત
டிஜிட்டல்,ડિજિટલ
டிஜிட்டல் சேனல்,ડિજિટલ ચેનલ
டிஜிட்டல் சுற்று,ડિજિટલ સર્કિટ
டிஜிட்டல் கணினி,ડિજિટલ કમ્પ્યુટર
டிஜிட்டல் தரவு,ડિજિટલ ડેટા
டிஜிட்டல் வசதி,ડિજિટલ સુવિધા
டிஜிட்டல் வடிகட்டி,ડિજિટલ ફિલ્ટર
டிஜிட்டல் நூலகம்,ડિજિટલ પુસ્તકાલય
டிஜிட்டல் பண்பேற்றம்,ડિજિટલ મોડ્યુલેશન
டிஜிட்டல் மானிட்டர்,ડિજિટલ મોનિટર
டிஜிட்டல் படம்,ડિજિટલ ચિત્ર
டிஜிட்டல் கையொப்பம்,ડિજિટલ હસ્તાક્ષર
டிஜிட்டல் சுவிட்ச்,ડિજિટલ સ્વીચ
டிஜிட்டல் முதல் அனலாக் (D/A) மாற்றி,ડિજિટલ થી એનાલોગ (D/A) કન્વર્ટર
டிஜிட்டல் மயமாக்கல்,ડિજિટાઇઝેશન
இலக்கமாக்கு,ડિજિટાઇઝ કરો
இலக்கமாக்கி,ડિજિટાઇઝર
டையோடு,ડાયોડ
நேரடி,પ્રત્યક્ષ
நேரடி முகவரி,સીધું સરનામું
நேரடி மாற்றம்,સીધું રૂપાંતર
நேரடி இணைப்பு,સીધું જોડાણ
நேரடி நினைவக அணுகல் (DMA),ડાયરેક્ટ મેમરી એક્સેસ (DMA)
நேரடி நினைவக அணுகல் (DMA),ડાયરેક્ટ મેમરી એક્સેસ (DMA)
நேரடி முறை,સીધી પદ્ધતિ
உத்தரவு,નિર્દેશ
அடைவு,ડિરેક્ટરી
அடைவு சேவையகம்,ડિરેક્ટરી સર્વર
அடைவு சேவை,ડિરેક્ટરી સેવા
முடக்கு,નિષ્ક્રિય
சமிக்ஞையை முடக்குகிறது,નિષ્ક્રિય સંકેત
துண்டிக்கவும்,ડિસ્કનેક્ટ
தனித்தனி,અલગ
வட்டு,ડિસ્ક
வட்டு முகவரி,ડિસ્ક સરનામું
வட்டு வரிசை,ડિસ્ક એરે
வட்டு திறன்,ડિસ્ક ક્ષમતા
வட்டு இயக்கி,ડિસ્ક ડ્રાઇવ
வட்டு கோப்பு,ડિસ્ક ફાઇલ
வட்டு நினைவகம்,ડિસ્ક મેમરી
வட்டு இயக்க முறைமை (DOS),ડિસ્ક ઓપરેટિંગ સિસ્ટમ (DOS)
வட்டு தொகுப்பு,ડિસ્ક પેક
வட்டு சேவையகம்,ડિસ્ક સર્વર
வட்டு சேமிப்பு,ડિસ્ક સંગ્રહ
வட்டு,ડિસ્કેટ
காட்சி கோப்பு,ડિસ્પ્લે ફાઇલ
காட்சி படத்தை,પ્રદર્શિત છબી
அகற்றல்,નિકાલ
தூரம்,અંતર
தூர செயல்பாடு,અંતર કાર્ય
திரித்தல்,વિકૃતિ
விநியோகிக்கப்பட்டது,વિતરિત
விநியோகிக்கப்பட்ட தரவு,વિતરિત ડેટા
விநியோகிக்கப்பட்ட சேவையகம்,વિતરિત સર્વર
விநியோகிக்கப்பட்ட அமைப்பு,વિતરણ સિસ્ટમ
விநியோகிக்கக்கூடிய,વિતરણકારી
ஆவணம்,દસ્તાવેજ
ஆவணம் மீட்டெடுக்கப்பட்டது,દસ્તાવેજ પુનઃપ્રાપ્ત
ஆவண சாளரம்,દસ્તાવેજ વિન્ડો
ஆவணங்கள்,દસ્તાવેજીકરણ
களம்,ડોમેન
டொமைன் பெயர்,ડોમેન નામ
டாட் மேட்ரிக்ஸ் பிரிண்டர்,ડોટ મેટ્રિક્સ પ્રિન્ટર
கீழ்,નીચે
கீழ் இணைப்பு,ડાઉન લિંક
பதிவிறக்கம்,ડાઉન લોડિંગ
செயலற்ற நேரம்,ડાઉન સમય
இழுத்தல்,ખેંચીને
DRAM (டைனமிக் ரேம்),DRAM (ડાયનેમિક રેમ)
சறுக்கல்,ડ્રિફ્ટ
இயக்கி,ડ્રાઈવર
கைவிட,ડ્રોપ
கீழ்தோன்றும் பட்டியல் பெட்டி,ડ્રોપ ડાઉન સૂચિ બોક્સ
டிரம் டிரைவ்,ડ્રમ ડ્રાઇવ
டிரம் பிரிண்டர்,ડ્રમ પ્રિન્ટર
டிரம் அலகு,ડ્રમ યુનિટ
இரட்டை,દ્વિ
இரட்டை அடர்த்தி,બેવડી ઘનતા
போலி முகவரி,બનાવટી સરનામું
திணிப்பு,ડમ્પ
இரட்டை சுற்று,ડુપ્લેક્સ સર્કિટ
டூப்ளெக்சிங்,દ્વિગુણિત
நகல்,ડુપ્લિકેટ
டிவிடி ஆர்/டபிள்யூ,ડીવીડી આર/ડબલ્યુ
டிவிடி ரோம்,ડીવીડી રોમ
மாறும் அறிவுறுத்தல்,ગતિશીલ સૂચના
மாறும் நினைவகம்,ગતિશીલ મેમરી
இயக்கவியல்,ગતિશીલતા
EBCDIC,EBCDIC
மின் வணிகம்,ઈ-વ્યવસાય
எதிரொலி,પડઘો
மின் வணிகம்,ઈ-કોમર્સ
தொகு,ફેરફાર કરો
ஆசிரியர்,સંપાદક
கல்வி தொழில்நுட்பம்,શૈક્ષણિક ટેકનોલોજી
EEP ரோம்,EEP રોમ
பயனுள்ள முகவரி (மிதக்கும் முகவரி),અસરકારક સરનામું (ફ્લોટિંગ સરનામું)
பயனுள்ள செயல்பாட்டு முகவரி,અસરકારક ઓપરેન્ડ સરનામું
பயனுள்ள செயல்முறை,અસરકારક પ્રક્રિયા
பயனுள்ள UID (பயனர் அடையாளம்),અસરકારક UID (વપરાશકર્તા ઓળખ)
பயனுள்ள பரிமாற்ற செயல்பாடு,અસરકારક ટ્રાન્સમિશન ઓપરેન્ડ
எட்டு பிட் பைட்,આઠ-બીટ બાઈટ
மின் கற்றல்,ઈ-લર્નિંગ
தேர்தல்-அல்கிரிதம்,ચૂંટણી-અલગર્થમ
மின் அஞ்சல் (மின்னஞ்சல்),ઇલેક્ટ્રિક મેઇલિંગ (ઇ-મેલ)
மின்சார அச்சுப்பொறி,ઇલેક્ટ્રિક પ્રિન્ટર
மின் கணக்கியல் இயந்திரம்,ઇલેક્ટ્રિકલ એકાઉન્ટિંગ મશીન
மின்னணு,ઇલેક્ટ્રોનિક
மின்னணு அனுமதி அமைப்பு (ECS),ઇલેક્ટ્રોનિક ક્લિયરન્સ સિસ્ટમ (ECS)
மின்னணு தரவு பரிமாற்றம் (EDI),ઇલેક્ટ્રોનિક ડેટા ઇન્ટરચેન્જ (EDI)
மின்னணு தரவு செயலாக்கம்,ઇલેક્ટ્રોનિક ડેટા પ્રોસેસિંગ
மின்னணு தாக்கல்,ઇલેક્ટ્રોનિક ફાઇલિંગ
மின்னணு நிதி பரிமாற்ற அமைப்பு (EFTS),ઇલેક્ટ્રોનિક ફંડ ટ્રાન્સફર સિસ્ટમ (EFTS)
மின்னணு இதழ்கள்,ઇલેક્ટ્રોનિક જર્નલ્સ
மின்னணு வெளியீடு,ઇલેક્ટ્રોનિક પ્રકાશન
மின்னணு சுவிட்ச்,ઇલેક્ટ્રોનિક સ્વીચ
உறுப்பு,તત્વ
மின்னஞ்சல்,ઈ-મેલ
மின்னஞ்சல் முகவரி,ઈ - મેઈલ સરનામું
உட்பொதிக்கப்பட்ட அமைப்பு,એમ્બેડેડ સિસ્ટમ
உட்பொதித்தல்,એમ્બેડિંગ
உமிழ்ப்பான் ஜோடி தர்க்கம் (ECL),એમિટર કપલ લોજિક (ECL)
வெற்று அடுக்கு,ખાલી સ્ટેક
வெற்று சரம்,ખાલી શબ્દમાળા
முன்மாதிரி,અનુકરણ
அடைப்பு,એન્કેપ્સ્યુલેશન
குறியாக்கி,સંકેતલિપી
குறியாக்கம்,એન્કોડ
குறியாக்கி,એન્કોડર
மறைகுறியாக்கப்பட்ட தரவு,એન્ક્રિપ્ટેડ ડેટા
என்கிரிப்ட் கோப்பு முறைமை,એન્ક્રિપ્ટીંગ ફાઇલ સિસ્ટમ
குறியாக்கம்,એન્ક્રિપ્શન
தொகுதியின் முடிவு,બ્લોકનો અંત
கோப்பின் முடிவு (EOF),ફાઇલનો અંત (EOF)
கடைசி பயனாளி,અંતિમ વપરાશકર્તા
நுழைய,દાખલ કરો
நுழைவு விசை,એન્ટર-કી
நிறுவன சேவையகம்,એન્ટરપ્રાઇઝ સર્વર
நிறுவன அமைப்பு,એન્ટરપ્રાઇઝ સિસ્ટમ
நிறுவனம்,એન્ટિટી
நிறுவனம்-உறவு,અસ્તિત્વ-સંબંધ
நுழைவு நேரம்,પ્રવેશ સમય
நுழைவு மாறி,પ્રવેશ ચલ
எண்ணத்தக்க,ગણી શકાય તેવું
சூழல்,પર્યાવરણ
சகாப்தம்,યુગ
EPROM,EPROM
எப்சிலன் மூடல்,એપ્સીલોન બંધ
சமநிலைப்படுத்தி,બરાબરી
உபகரணங்கள்,સાધનસામગ્રી
சமநிலை வகுப்பு,સમાનતા વર્ગ
சமமான உறவு,સમાનતા સંબંધ
அழிக்க,ભુસવું
பிழை திருத்தும் குறியீடு,કોડ સુધારવામાં ભૂલ
பிழை திருத்தம்,ભૂલ સુધારણા
பிழை கண்டறிதல்,ભૂલ શોધ
பிழை கையாளுதல்,ભૂલ હેન્ડલિંગ
பிழை செய்தி,ક્ષતી સંદેશ
பிழை விகிதம்,ભૂલ દર
பிழை மீட்பு,ભૂલ પુનઃપ્રાપ્તિ
பிழை வழக்கமான,ભૂલ નિયમિત
தப்பிக்கும் தன்மை,એસ્કેપ પાત્ર
ஈதர்நெட்,ઈથરનેટ
நிகழ்வு,ઘટના
நிகழ்வு சங்கிலி,ઘટના સાંકળ
நிகழ்வு கட்டுப்பாடு,ઘટના નિયંત્રણ
நிகழ்வு கவுண்டர்,ઇવેન્ટ કાઉન્ટર
விதிவிலக்கு கையாளுதல்,અપવાદ હેન્ડલિંગ
பரிமாற்றக்கூடிய வட்டு சேமிப்பு,વિનિમયક્ષમ ડિસ્ક સંગ્રહ
விலக்குதல்,બાકાત
பிரத்தியேக அல்லது (XOR),વિશિષ્ટ અથવા (XOR)
இயங்கக்கூடிய நிரல்,એક્ઝિક્યુટેબલ પ્રોગ્રામ
நிர்வாக அறிக்கை,એક્ઝિક્યુટિવ નિવેદન
முழுமையான தேடல்,સંપૂર્ણ શોધ
உள்ளன,અસ્તિત્વમાં છે
வெளியேறு,બહાર નીકળો
நிபுணர் அமைப்பு,નિષ્ણાત સિસ્ટમ
வெளிப்பாடு,અભિવ્યક્તિ
நீட்டிக்கப்பட்ட வரைகலை வரிசை (XGA),વિસ્તૃત ગ્રાફિક એરે (XGA)
விரிவாக்கப்பட்ட தொழில் தரநிலை (EIS),વિસ્તૃત ઉદ્યોગ ધોરણ (EIS)
நீட்டிக்கப்பட்ட இயந்திரம்,વિસ્તૃત મશીન
நீட்டிக்கப்பட்ட நினைவகம்,વિસ્તૃત મેમરી
நீட்டிக்கப்பட்ட துல்லியம்,વિસ્તૃત ચોકસાઇ
நீட்டிக்கப்பட்ட வரிசையாக்கம்,વિસ્તૃત વર્ગીકરણ
வெளிப்புற அழைப்பு,બાહ્ય કૉલ
வெளிப்புற பிழை,બાહ્ય ભૂલ
வெளிப்புற செயல்பாடு,બાહ્ય કાર્ય
வெளிப்புற குறுக்கீடு,બાહ્ય વિક્ષેપ
வெளிப்புற நினைவகம்,બાહ્ય મેમરી
வெளிப்புற நினைவகம்,બાહ્ય મેમરી
வெளிப்புற மோடம்,બાહ્ય મોડેમ
வெளிப்புற குறிப்பு,બાહ્ય સંદર્ભ
வெளிப்புற தேடல்,બાહ્ય શોધ
வெளிப்புற சேமிப்பக சாதனம்,બાહ્ય સંગ્રહ ઉપકરણ
பிரித்தெடுத்தல்,નિષ્કર્ષણ
எக்ஸ்ட்ராபோலேஷன்,એક્સ્ટ્રાપોલેશન
முக எழுத்து அச்சுப்பொறி,ફેસ કેરેક્ટર પ્રિન્ટર
தோல்வி-பாதுகாப்பான செயல்பாடு,નિષ્ફળ-સલામત કામગીરી
தோல்வி விகிதம்,નિષ્ફળતા દર
தோல்வி மீட்பு,નિષ્ફળતા પુનઃપ્રાપ્તિ
தவறான குறியீடு,ખોટો કોડ
தவறான பிழை,ખોટી ભૂલ
ரசிகர்-இன்,ફેન-ઇન
ரசிகர்-அவுட்,ફેન-આઉટ
பாசிமைல் I/O சாதனம்,ફેસિમિલ I/O ઉપકરણ
வேகமான நான்கு உருமாற்றம் (FFT),ફાસ્ટ ફોરિયર ટ્રાન્સફોર્મ (FFT)
கொடிய பிழை,જીવલેણ ભૂલ
தவறு கண்டறிதல்,ખામી શોધ
தவறு கண்டறிதல்,ખામી નિદાન
தவறு சகிப்புத்தன்மை,સહનશીલતા દોષ
தொலைநகல்,ફેક્સ
தொலைநகல் செய்தி,ફેક્સ સંદેશ
FDC,FDC
அம்சம் கண்டறிதல்,લક્ષણ શોધ
உணவு சுழற்சி,ફીડ ચક્ર
பின்னூட்டம்,પ્રતિસાદ
ஊட்டி,ફીડર
எடுக்க,મેળવો
ஃபைபோனச்சி தேடல்,ફિબોનાકી શોધ
ஃபைபோனச்சி வரிசை,ફિબોનાકી ક્રમ
ஃபைபோனச்சி தொடர்,ફિબોનાકી શ્રેણી
ஃபைபர் ஆப்டிக்ஸ்,ફાઇબર ઓપ્ટિક્સ
fido net,ફિડો નેટ
களம்,ક્ષેત્ર
ஐந்தாம் தலைமுறை கணினிகள்,પાંચમી પેઢીના કમ્પ્યુટર્સ
கோப்பு,ફાઇલ
கோப்பு அணுகல் முறை,ફાઇલ એક્સેસ પદ્ધતિ
கோப்பு ஒதுக்கீடு அட்டவணை,ફાઈલ ફાળવણી ટેબલ
கோப்பு சுருக்கம்,ફાઇલ કમ્પ્રેશન
கோப்பு நகலெடுக்கிறது,ફાઇલ નકલ
கோப்பு தளவமைப்பு,ફાઇલ લેઆઉટ
கோப்பு ஒன்றிணைத்தல்,ફાઇલ મર્જ
கோப்பு மீட்பு,ફાઇલ પુનઃપ્રાપ્તિ
கோப்பு சேமிப்பு,ફાઇલ સંગ્રહ
கோப்பு அமைப்பு,ફાઇલ માળખું
கோப்பு முறை,ફાઇલ સિસ્ટમ
கோப்பு பரிமாற்றம்,ફાઇલ ટ્રાન્સફર
கோப்பு பரிமாற்ற நெறிமுறை (FTP),ફાઇલ ટ્રાન્સફર પ્રોટોકોલ (FTP)
வடிகட்டி,ફિલ્ટર
இறுதி நிலை,અંતિમ સ્થિતિ
கண்டுபிடிக்க,શોધો
வரையறுக்கப்பட்ட நிலை இயந்திரம்,મર્યાદિત રાજ્ય મશીન
தீ சுவர்,આગ દિવાલ
நிலைபொருள்,ફર્મવેર
முதலில் வருபவர்களுக்கு முன்னுரிமை,વહેલા તે પહેલાં
முதல் தலைமுறை கணினி,પ્રથમ પેઢીના કમ્પ્યુટર
ஃபர்ஸ்ட் இன் ஃபர்ஸ்ட் அவுட் (FIFO),ફર્સ્ટ ઇન ફર્સ્ટ આઉટ (FIFO)
முதல் வரிசை தர்க்கம்,પ્રથમ ઓર્ડર તર્ક
முதல் வரிசை கோட்பாடு,પ્રથમ ઓર્ડર સિદ્ધાંત
நிலையான பகிர்வு,નિશ્ચિત પાર્ટીશન
கொடி,ધ્વજ
நெகிழ்வான வட்டு,લવચીક ડિસ્ક
நெகிழ் வட்டு,ફ્લોપી ડિસ્ક
நெகிழ் வட்டு இயக்கி (Fdd),ફ્લોપી ડિસ્ક ડ્રાઇવ (Fdd)
ஓட்ட விளக்கப்படம்,ફ્લો ચાર્ટ
கட்டுப்பாட்டு ஓட்டம்,નિયંત્રણનો પ્રવાહ
பறிப்பு,ફ્લશ
கோப்புறை,ફોલ્ડર
எழுத்துரு,ફોન્ટ
எழுத்துரு குடும்பம்,ફોન્ટ કુટુંબ
வெளிநாட்டு விசை,બહાર ની ચાવી
வடிவம்,ફોર્મ
முறையான மொழி,ઔપચારિક ભાષા
முறையான அமைப்பு,ઔપચારિક સિસ્ટમ
வடிவம்,ફોર્મેટ
வடிவமைத்தல்,ફોર્મેટિંગ
ஃபோர்ட்ரான்,ફોરટ્રાન
fortran நிரலாக்க,ફોરટ્રાન પ્રોગ્રામિંગ
முன்னோக்கி சாய்வு,ફોરવર્ડ સ્લેશ
நான்காம் தலைமுறை கணினி,ચોથી પેઢીના કમ્પ્યુટર
துண்டு,ટુકડો
சட்டகம்,ફ્રેમ
இலவச வலை,મફત નેટ
இலவச மென்பொருள் அடித்தளம்,મફત સોફ્ટવેર ફાઉન્ડેશન
இலவச சேமிப்பு,મફત સંગ્રહ
இலவச மென்பொருள்,ફ્રીવેર
முன் முனை,આગળનો છેડો
முன் குழு,ફ્રન્ટ પેનલ
செயல்பாடு,કાર્ય
செயல்பாட்டு விசை,કાર્ય કી
செயல்பாடு குறிப்பு,કાર્ય સંદર્ભ
செயல்பாட்டு சார்பு,કાર્યાત્મક નિર્ભરતા
செயல்பாட்டு சோதனை,કાર્યાત્મક પરીક્ષણ
தெளிவற்ற தர்க்கம்,અસ્પષ્ટ તર્ક
தெளிவற்ற தொகுப்பு,અસ્પષ્ટ સમૂહ
ஆதாயம்,લાભ
விளையாட்டு மரம்,રમત વૃક્ષ
இடைவெளி பாத்திரம்,ગેપ પાત્ર
குப்பை,કચરો
குப்பை சேகரிப்பு,કચરો સંગ્રહ
குப்பை சேகரிப்பு,કચરો સંગ્રહ
குப்பையில் குப்பை (GIGO),ગાર્બેજ ઇન ગાર્બેજ આઉટ (GIGO)
வாயில்,દરવાજો
நுழைவாயில்,પ્રવેશદ્વાર
பொது திட்டம்,સામાન્ય કાર્યક્રમ
பொது திட்டம்,સામાન્ય કાર્યક્રમ
பொது நோக்கம் கணினி,સામાન્ય હેતુ કમ્પ્યુટર
பொது நோக்கம் கணினி,સામાન્ય હેતુ કમ્પ્યુટર
பொது பதிவு,સામાન્ય રજીસ્ટર
பொதுமைப்படுத்தல்,સામાન્યીકરણ
பொதுமைப்படுத்தல்,સામાન્યીકરણ
பொது நோக்க மொழி,સામાન્ય હેતુની ભાષા
பொது நோக்க இயக்க முறைமை,સામાન્ય હેતુ ઓપરેટિંગ સિસ્ટમ
பொது நோக்கப் பதிவேடு,સામાન્ય હેતુ રજીસ્ટર
உருவாக்கப்பட்ட பிழை,જનરેટ કરેલ ભૂલ
செயல்பாடு உருவாக்கும்,જનરેટીંગ ફંક્શન
பொதுவான வகுப்பு,સામાન્ય વર્ગ
பொதுவான செயல்பாடு,સામાન્ય કાર્ય
பொதுப்பெயர்,સામાન્ય નામ
ஜிகோ,ગીગો
உலகளாவிய,વૈશ્વિક
உலகளாவிய குறியீடு,વૈશ્વિક કોડ
உலகளாவிய பூட்டு,વૈશ્વિક લોક
உலகளாவிய நெட்வொர்க்,વૈશ્વિક નેટવર્ક
உலகளாவிய நெட்வொர்க்,વૈશ્વિક નેટવર્ક
உலகளாவிய பயனர்,વૈશ્વિક વપરાશકર્તા
உலகளாவிய மாறி,વૈશ્વિક ચલ
உலகமயமாக்கல்,વૈશ્વિકરણ
கோபர்,ગોફર
கோபர் வாடிக்கையாளர்,ગોફર ક્લાયંટ
கோபர் சர்வர்,ગોફર સર્વર
கோபர் தளம்,ગોફર સાઇટ
கோபர் விண்வெளி,ગોફર જગ્યા
அழகான சீரழிவு,આકર્ષક અધોગતિ
இலக்கண சரிபார்ப்பவர்,વ્યાકરણ તપાસનાર
இலக்கணம் நேர்த்தியான வெளியேற்றம்,વ્યાકરણ આકર્ષક બહાર નીકળો
பெரும் மொத்தம்,કુલ
வரைபடம்,ગ્રાફ
வரைபடம் வரைதல்,ગ્રાફ પ્લોટિંગ
வரைகலை பாத்திரம்,ગ્રાફિક પાત્ર
வரைகலை கட்டுப்படுத்தி,ગ્રાફિક નિયંત્રક
வரைகலை தரவு அமைப்பு,ગ્રાફિક ડેટા માળખું
வரைகலை காட்சி நிரல்,ગ્રાફિક ડિસ્પ્લે પ્રોગ્રામ
கிராஃபிக் காட்சி தீர்மானம்,ગ્રાફિક ડિસ્પ્લે રીઝોલ્યુશન
வரைகலை மொழி,ગ્રાફિક ભાષા
வரைகலை மொழி,ગ્રાફિક ભાષા
வரைகலை குழு,ગ્રાફિક પેનલ
வரைகலை அனிமேஷன்,ગ્રાફિકલ એનિમેશન
வரைகலை இடைமுக வடிவம் (GIF),ગ્રાફિકલ ઇન્ટરફેસ ફોર્મેટ (GIF)
வரைகலை பயனர் இடைமுகம் (GUI),ગ્રાફિકલ યુઝર ઈન્ટરફેસ (GUI)
கிராபிக்ஸ்,ગ્રાફિક્સ
கிராபிக்ஸ் பயன்பாடு,ગ્રાફિક્સ એપ્લિકેશન
கிராபிக்ஸ் கர்சர்,ગ્રાફિક્સ કર્સર
கிராபிக்ஸ் முறை,ગ્રાફિક્સ મોડ
கிராபிக்ஸ் தொகுப்பு,ગ્રાફિક્સ પેકેજ
வரைகலை மென்பொருள்,ગ્રાફિક્સ સોફ્ટવેર
வரைகலை மென்பொருள்,ગ્રાફિક્સ સોફ્ટવેર
வரைகலை மென்பொருள் தொகுப்பு,ગ્રાફિક્સ સોફ્ટવેર પેકેજ
சாம்பல் அளவு,ગ્રે સ્કેલ
பேராசை முறை,લોભી પદ્ધતિ
grep,grep
கட்டம்,ગ્રીડ
கட்ட விளக்கப்படம்,ગ્રીડ ચાર્ટ
கட்டம் கம்ப்யூட்டிங்,ગ્રીડ કમ્પ્યુટિંગ
கட்டம் பண்பேற்றம்,ગ્રીડ મોડ્યુલેશન
தரை அலை,જમીન તરંગ
குழு,જૂથ
குழு முகவரி,જૂથ સરનામું
குழு குறியீடு,જૂથ કોડ
குழு தொடர்பு,જૂથ સંચાર
குழு தொடர்பு,જૂથ સંચાર
குழு அடையாளம்,જૂથ ઓળખ
குழு பெயர்,જૂથનું નામ
குழுபொருள்,ગ્રુપવેર
வளர்ச்சி,વૃદ્ધિ
காவலர்,રક્ષક
வழிகாட்டப்பட்ட ஊடகங்கள்,માર્ગદર્શિત મીડિયા
துப்பாக்கி சிப்,ગનઝિપ
ஊடுருவு,હેક
ஹேக்கர்,હેકર
ஹேக்கர் அகராதி,હેકરનો શબ્દકોશ
அரை சேர்ப்பான்,અડધા ઉમેરનાર
அரை பாலம்,અડધો પુલ
அரை இரட்டை,અડધા ડુપ્લેક્સ
அரை இரட்டை வரி,હાફ ડુપ્લેક્સ લાઇન
அரை இரட்டை முறை,હાફ ડુપ્લેક્સ મોડ
பாதி தீவிரம்,અડધી તીવ્રતા
அரை திசைவி,અડધા રાઉટર
அரை கழிப்பான்,અડધા બાદબાકી કરનાર
அரை டோனிங்,અડધા ટોનિંગ
அரை வார்த்தை,અડધો શબ્દ
வலிமிகுந்த சுழற்சி,હેમિલટોનિયસ ચક્ર
ஹாமிங் குறியீடு,હેમિંગ કોડ
கை,હાથ
கை நகல்,હાથ નકલ
கைப்பிடி,હેન્ડલ
கையாளுதல்,હેન્ડલિંગ
தொங்கும்,અટકવું
மகிழ்ச்சி வலை,ખુશ ચોખ્ખી
கடின நகல் சாதனம்,હાર્ડ કોપી ઉપકરણ
வன் வட்டு,હાર્ડ ડિસ્ક
ஹார்ட் டிஸ்க் செயலிழப்பு,હાર્ડ ડિસ્ક ક્રેશ
கடினமான பிழை,સખત ભૂલ
வன்பொருள் ஓட்டம் கட்டுப்பாடு,હાર્ડવેર પ્રવાહ નિયંત્રણ
இசைவான,હાર્મોનિક
ஹார்மோனிக் சராசரி,હાર્મોનિક સરેરાશ
ஹாஷ்,હેશ
ஹாஷ் வரைபடம்,હેશ ડાયાગ્રામ
ஹாஷ் அட்டவணை,હેશ ટેબલ
ஹாஷிங் நுட்பம்,હેશિંગ તકનીક
தலைப்பு,હેડર
குவியல்,ઢગલો
குவியல் வகை,ઢગલો સૉર્ટ
உதவி,મદદ
உதவி திரை,મદદ સ્ક્રીન
ஹெல்ப்நெட்,હેલ્પનેટ
ஹெர்ட்ஸ்,હર્ટ્ઝ
ஹூரிஸ்டிக்,સંશોધનાત્મક
ஹூரிஸ்டிக் முறை,હ્યુરિસ્ટિક પદ્ધતિ
பதின்ம எண்கள்,હેક્સાડેસિમલ સંખ્યાઓ
மறைக்கப்பட்ட வரி,છુપાયેલ રેખા
படிநிலை தரவு தளம்,અધિક્રમિક ડેટા બેઝ
படிநிலை கோப்பு முறைமை,અધિક્રમિક ફાઇલ સિસ્ટમ
படிநிலை நிலப்பரப்பு,વંશવેલો ટોપોગ્રાફી
உயர் மட்ட மொழி,ઉચ્ચ સ્તરની ભાષા
அதிக நினைவக பகுதி,ઉચ્ચ મેમરી વિસ્તાર
உயர் செயல்திறன்,સારો પ્રદ્સન
தாக்கியது,ફટકો
வீதம்,હિટ રેટ
வெற்றி விகிதம்,હિટ રેશિયો
துளை,છિદ્ર
முகப்பு அடைவு,હોમ ડિરેક્ટરી
முகப்பு பக்கம்,હોમ પેજ
ஒரே மாதிரியான ஒருங்கிணைப்பு,સજાતીય સંકલન
ஹாப்,હોપ
ஹாப் எண்ணிக்கை,હોપ ગણતરી
கொம்பு,હોર્ન
ஹோஸ்ட் கணினி,હોસ્ટ કમ્પ્યુટર
ஹோஸ்ட் கணினி,હોસ્ટ કમ્પ્યુટર
புரவலன் மொழி,યજમાન ભાષા
சூடான சாவி,ગરમ કી
ஹைப்பர் டெக்ஸ்ட் மார்க்அப் மொழி (HTML),હાઇપર ટેક્સ્ટ માર્કઅપ લેંગ્વેજ (HTML)
கருதுகோள்,પૂર્વધારણા
நான் போட்,હું પોડ
I/O தாங்கல்,I/O બફર
I/O போர்ட்,I/O પોર્ટ
I/O அலகு,I/O એકમ
அடையாளங்காட்டி,ઓળખકર્તા
அடையாளம்,ઓળખ
படம்,છબી
பட சென்சார்,ઇમેજ સેન્સર
தாக்க அச்சுப்பொறி,અસર પ્રિન્ટર
தடை,અવરોધ
