Punjabi,Marathi
ਫੈਲਾਉਣ ਦੀ ਸਮਰੱਥਾ,फैलाव क्षमता
ਵਿਸਥਾਪਿਤ ਪੋਸਟ,विस्थापित पोस्ट
ਵਿਸਥਾਪਨ,विस्थापन
ਵਿਸਥਾਪਨ ਪਲਸ,विस्थापन नाडी
ਵਿਸਥਾਪਨ ਵਿਰੋਧੀ ਗੂੰਜ,विस्थापन काउंटर अनुनाद
ਵਿਸਥਾਪਨ ਮੌਜੂਦਾ,विस्थापन वर्तमान
ਵਿਸਥਾਪਨ gyroscope,विस्थापन जायरोस्कोप
ਵਿਸਥਾਪਨ ਕਾਨੂੰਨ,विस्थापन कायदा
ਵਿਸਥਾਪਨ ਫਿਲਟਰ,विस्थापन फिल्टर
ਚਿੱਤਰ ਵਿਸਥਾਪਨ,प्रतिमा विस्थापन
ਵਿਸਥਾਪਨ ਗੂੰਜ,विस्थापन अनुनाद
ਵਿਸਥਾਪਨ ਕਾਨੂੰਨ,विस्थापन कायदा
"ਵਿਸਥਾਪਨ ਸਪਾਈਕ, ਵਿਸਥਾਪਨ ਸਪਾਈਕ","विस्थापन स्पाइक, विस्थापन स्पाइक"
ਵਿਸਥਾਪਨ-ਸਮਾਂ ਗ੍ਰਾਫ਼,विस्थापन-वेळ आलेख
ਡਿਸਪਲੇਸਰ ਸਿਲੰਡਰ,डिस्प्लेसर सिलेंडर
ਪ੍ਰਦਰਸ਼ਨੀ,प्रदर्शन
ਡਿਸਪਲੇ ਰੋਸ਼ਨੀ,प्रकाश प्रदर्शित करा
ਡਿਸਪਲੇ ਅੱਖਰ,वर्ण प्रदर्शित करा
ਡਿਸਪਲੇ ਸਵਿੱਚ,प्रदर्शन स्विच
ਕੰਸੋਲ,कन्सोल
dicotyledonous,dicotyledonous
ਤੋੜਨ ਦੀ ਤਾਕਤ,फाडणे शक्ती
ਵਿਦਾਇਗੀ ਇਮਰਸ਼ਨ,निरोप विसर्जन
ਬੰਦ ਕਰਨ ਦੀ ਤਾਕਤ,विघटन शक्ती
ਵਿਦਰੀ ਚਮਕੀਲੇ ਲੀਨ,विडारी चमचमीत विसर्जन
ਕਢਵਾਉਣ ਦਾ ਰੁਝਾਨ,पैसे काढण्याची प्रवृत्ती
ਵੱਖ ਕਰਨ ਯੋਗ ਡਾਇਨਾਮੋ,वेगळे करण्यायोग्य डायनॅमो
ਵਿਭਾਜਨ ਕਟੋਰੇ,विच्छेदन डिश
ਵਿਭਾਜਨ ਮਾਈਕਰੋਸਕੋਪ,विच्छेदन सूक्ष्मदर्शक
ਕੀੜੇ ਨੂੰ ਭਜਾਉਣ ਵਾਲਾ,कीटक निरोधक
"ਅਸਮਾਨ, ਅਸਮਾਨ","असमान, असमान"
ਸੜਨ ਗੁਣਾਂਕ,क्षय गुणांक
"ਨੁਕਸਾਨ ਰਹਿਤ ਲਾਈਨ, ਘਟਾਓ ਰੇਖਾ","लॉसलेस रेषा, घसारा रेषा"
dissipating ਫੋਰਸ,नष्ट करणारी शक्ती
ਊਰਜਾ ਦੀ ਖਪਤ,ऊर्जा अपव्यय
ਖਰਾਬ ਫੰਕਸ਼ਨ,खराब होणारे कार्य
ਸੜਨ ਸਿਸਟਮ,क्षय प्रणाली
ਸੜਨ ਦੀਆਂ ਸ਼ਰਤਾਂ,क्षय अटी
ਵੱਖ ਕਰਨ ਯੋਗ,वेगळे करण्यायोग्य
ਵੱਖ ਕੀਤਾ,वेगळे केले
ਵੱਖ ਕੀਤਾ ਅਣੂ,विभक्त रेणू
ਸੁਭਾਅ,स्वभाव
ਵਿਭਾਜਨ ਸਥਿਰ,विघटन स्थिर
ਵਿਭਾਜਨ ਸੀਮਾ,पृथक्करण मर्यादा
ਵਿਭਾਜਨ ਦਬਾਅ,पृथक्करण दबाव
ਵਿਛੋੜੇ ਦਾ ਸਿਧਾਂਤ,पृथक्करण तत्त्व
ਵੱਖ ਕਰਨ ਯੋਗ ਕੈਪਚਰ,विभक्त कॅप्चर
diffuse ਫੈਲਾਅ,डिफ्यूज डिफ्यूजन
ਵੱਖ ਕਰਨ ਯੋਗ ionization,विभक्त आयनीकरण
ਗੈਰ-ਅਨੁਕੂਲਤਾ,विसंगतता
ਗੈਰ ਅਨੁਕੂਲ,गैर-कन्फॉर्मिस्ट
ਅਸਮਿਤ,असममित
ਅਸਮਿਤ ਸਰਕਟਰੀ,असममित सर्किटरी
ਅਸਮੈਟ੍ਰਿਕ ਟ੍ਰਾਂਸਡਿਊਸਰ,असममित ट्रान्सड्यूसर
ਅਸਮਿਤੀ,विषमता
ਅਸਮਿਤੀ ਗੁਣਾਂਕ,विषमता गुणांक
ਦੂਰ ਦੀ ਦੋ-ਸ਼ਾਖਾ,दूरची द्विशाखा
ਦੂਰੀ,अंतर
ਦੂਰੀ ਗਲਤੀ,अंतर त्रुटी
ਦੂਰੀ ਫੰਕਸ਼ਨ,अंतर कार्य
ਦੂਰੀ ਸੰਕੇਤਕ,अंतर सूचक
ਦੂਰੀ ਦਾ ਨਿਸ਼ਾਨ,अंतर चिन्ह
ਦੂਰੀ ਮਾਪਣ ਉਪਕਰਣ,अंतर मोजण्याचे उपकरण
ਕੇਂਦਰ ਦੀ ਦੂਰੀ,केंद्रबिंदू अंतर
ਦੂਰੀ ਰੈਜ਼ੋਲੂਸ਼ਨ,अंतर निराकरण
ਰਿਮੋਟ ਰਚਨਾ,दूरस्थ रचना
"ਵੱਖਰਾ, ਵੱਖਰਾ, ਸਪਸ਼ਟ ਤੌਰ &#39;ਤੇ ਪ੍ਰਗਟ ਕੀਤਾ ਗਿਆ","वेगळे, वेगळे, स्पष्टपणे व्यक्त केलेले"
ਤਿੱਖੀ ਤਸਵੀਰ,तीक्ष्ण प्रतिमा
ਵਿਤਕਰਾ,भेदभाव
ਵੱਖਰੀ ਜਾਇਦਾਦ,स्वतंत्र मालमत्ता
ਸਪਸ਼ਟ ਨਜ਼ਰ,स्पष्ट दृष्टी
"ਵੱਖਰਾ ਕਰਨਾ, ਵੱਖਰਾ ਕਰਨਾ","वेगळे करणे, वेगळे करणे"
ਅੰਤਰ ਵੰਡ,विभेदक वितरण
ਵੱਖਰਾ ਸਮਾਂ,भिन्न वेळ
ਵਿਗਾੜਨਾ,विकृती
ਵਿਗੜਿਆ ਚਿੱਤਰ,विकृत प्रतिमा
"ਵਿਗਾੜ, ਵਿਗਾੜ","विकृती, विकृती"
deformation ਕਰਵ,विकृत वक्र
ਵਿਗਾੜ ਕਾਰਕ,विकृती घटक
ਪ੍ਰੋਜੈਕਸ਼ਨ ਵਿਗਾੜ,प्रोजेक्शन विकृती
ਵਿਗਾੜ ਸਿਧਾਂਤ,विकृती प्रमेय
deformation ਲਚਕਤਾ,विकृत लवचिकता
ਵਿਗੜਿਆ ਵਾਧਾ,विकृत प्रवर्धन
ਵਿਗਾੜ ਰਹਿਤ ਮੋਡਿਊਲੇਸ਼ਨ,विकृत मोड्यूलेशन
ਆਰਟੀਫੈਕਟੋਮੀਟਰ,आर्टिफॅक्टोमीटर
ਪਰੇਸ਼ਾਨੀ ਦੀ ਬਾਰੰਬਾਰਤਾ,त्रास वारंवारता
ਪ੍ਰੇਸ਼ਾਨੀ ਦਾ ਸੰਕੇਤ,त्रास सिग्नल
"ਵੰਡਿਆ ਗੁਣ, ਵੰਡਿਆ ਸਥਿਰ","वितरित वैशिष्ट्ये, वितरित स्थिर"
"ਡਿਸਟ੍ਰੀਬਿਊਟਡ ਐਂਪਲੀਫਿਕੇਸ਼ਨ, ਐਡਿਟਿਵ ਐਂਪਲੀਫਿਕੇਸ਼ਨ","वितरित प्रवर्धन, अॅडिटीव्ह प्रवर्धन"
ਵੰਡਿਆ ਐਂਪਲੀਫਾਇਰ,वितरित अॅम्प्लीफायर
ਵੰਡੀ ਹੋਲਡਿੰਗ,वितरित होल्डिंग
ਵੰਡੀ ਹੋਲਡਿੰਗ,वितरित होल्डिंग
ਵੰਡਿਆ ਐਮੀਸ਼ਨ ਫੋਟੋਡੀਓਡ,वितरित उत्सर्जन फोटोडायोड
ਵੰਡਿਆ ਲੋਡ ਵੰਡਿਆ ਲੋਡ,वितरित लोड वितरित लोड
ਵੰਡਿਆ ਸਰਕਟਰੀ,वितरित सर्किटरी
ਵੰਡਿਆ ਪੈਰਾਮੀਟਰ ਸਿਸਟਮ,वितरित पॅरामीटर सिस्टम
"ਵੰਡ, ਵੰਡ","वितरण, वितरण"
ਵੰਡ ਅਨੁਪਾਤ,वितरण प्रमाण
ਵੰਡ ਐਂਪਲੀਫਾਇਰ,वितरण अॅम्प्लीफायर
ਵੰਡ ਗੁਣਾਂਕ,वितरण गुणांक
ਵੰਡ ਵਕਰ,वितरण वक्र
ਵੰਡ ਸਮੀਕਰਨ,वितरण समीकरण
ਸਥਾਨਕ ਵੰਡ,स्थानिक वितरण
"ਸਮੇਂ ਦੀ ਵੰਡ, ਸਮੇਂ ਦੀ ਵੰਡ","वेळेचे वितरण, वेळेचे वितरण"
ਡਿਲੀਵਰੀ ਦਾ ਨੁਕਸਾਨ,वितरण नुकसान
ਤੀਬਰਤਾ ਦੀ ਵੰਡ,तीव्रता वितरण
ਗਤੀ ਦੀ ਵੰਡ,वेग वितरण
ਵੰਡ ਪੈਰਾਮੀਟਰ,वितरण पॅरामीटर
ਵੰਡ ਦੇ ਸਿਧਾਂਤ,वितरण तत्त्व
ਵੰਡ ਸਥਿਰਤਾ,वितरण स्थिरता
ਵੰਡਣ ਵਾਲੀ ਜਾਲੀ,वितरणात्मक जाळी
"ਵੰਡ ਨਿਯਮ, ਵੰਡ ਨਿਯਮ","वितरण नियम, वितरण नियम"
"ਵਿਗਾੜਿਆ ਸੰਤੁਲਨ, ਵਿਗਾੜਿਆ ਸੰਤੁਲਨ","विस्कळीत समतोल, विस्कळीत समतोल"
ਗੜਬੜ,अडथळा
ਗੜਬੜ ਵੇਵ ਨੰਬਰ,व्यत्यय लहर क्रमांक
ਪਰੇਸ਼ਾਨ ਗੱਲਬਾਤ ਦੀ ਪ੍ਰਕਿਰਿਆ,विस्कळीत संभाषण प्रक्रिया
ਖਰਾਬ ਹਰੀਜੱਟਲ ਫਲਾਈਟ,विस्कळीत क्षैतिज फ्लाइट
ਪਰੇਸ਼ਾਨ ਕਰਨ ਵਾਲੀ ਗਤੀ,त्रासदायक गती
ਪਰੇਸ਼ਾਨ ਵਰਗ,अस्वस्थ वर्ग
ਪਰੇਸ਼ਾਨ oscillation,विस्कळीत दोलन
ਪਰੇਸ਼ਾਨ ਕਰਨ ਵਾਲੀ ਤਾਕਤ,त्रासदायक शक्ती
ਪਰੇਸ਼ਾਨੀ ਫੰਕਸ਼ਨ,गोंधळ कार्य
ਪਰੇਸ਼ਾਨੀ ਦੀ ਸੰਭਾਵਨਾ,अडथळा संभाव्य
ਡਿਸਕ ਸਟੋਰੇਜ਼,डिस्क स्टोरेज
"ਵਿਗਾੜ, ਵਿਗਾੜ, ਬਰੇਕ","खंड, खंड, खंड"
ਗਿਰਾਵਟ ਜੰਤਰ,फॉलआउट डिव्हाइस
"ਅਹਨਿਕ, ਦਿਵਾ, ਦਿਵਾਚਾਰ, ਨਿੱਤ","अहनिक, दिवा, दिवाचार, दैनिक"
ਰੋਜ਼ਾਨਾ ਸ਼ੈਡਿੰਗ,दररोज शेडिंग
ਰੋਜ਼ਾਨਾ ਸ਼ੈਡਿੰਗ,दररोज शेडिंग
ਰੋਜ਼ਾਨਾ ਤਬਦੀਲੀ,दररोज बदल
ਰੋਜ਼ਾਨਾ ਚੱਕਰ,दैनिक वर्तुळ
"ਰੋਜ਼ਾਨਾ ਚੱਕਰ, ਦਿਨ ਦਾ ਚੱਕਰ","दैनंदिन चक्र, दिवसाचे चक्र"
ਰੋਜ਼ਾਨਾ ਭਾਸ਼ਣ,दैनंदिन भाषण
ਰੋਜ਼ਾਨਾ ਗਰਮੀ ਦੀ ਲਹਿਰ,दररोज उष्णतेची लाट
ਰੋਜ਼ਾਨਾ ਅਸਮਾਨਤਾ,दररोज असमानता
ਰੋਜ਼ਾਨਾ ਦੀ ਗਤੀ,रोजचा वेग
ਰੋਜ਼ਾਨਾ ਪੈਰਾਲੈਕਸ,दैनिक समांतर
"ਰੋਜ਼ਾਨਾ ਤਾਪਮਾਨ, ਰੋਜ਼ਾਨਾ ਤਾਪਮਾਨ","दैनंदिन तापमान, दैनंदिन तापमान"
"ਅੱਗ ਤਬਦੀਲੀ, ਰੋਜ਼ਾਨਾ ਤਬਦੀਲੀ","आग बदल, दररोज बदल"
ਰੋਜ਼ਾਨਾ ਨਜ਼ਰ,दैनिक दृष्टी
ਦੁਵਿਧਾ,द्विविभाजन
ਦੋ-ਪੱਖੀ,द्विसंवेदी
divalent ion,divalent आयन
ਡਬਲ ਸਿਸਟਮ,दुहेरी प्रणाली
ਉਤਰਦੇ ਪੈਰ,उतरता पाय
"ਗੁਜ਼ਰਨਾ, ਗੁਜ਼ਰਨਾ","निघून जाणे, निघून जाणे"
"ਵਖਰੇਵਾਂ, ਵਖਰੇਵਾਂ, ਵਖਰੇਵਾਂ","वळवणे, वळवणे, वळवणे"
ਵਿਭਿੰਨਤਾ ਦਾ ਨੁਕਸਾਨ,विचलन नुकसान
ਵੇਗ ਵਿਭਿੰਨਤਾ,वेग विचलन
ਵਿਭਿੰਨਤਾ ਦੀ ਦਰ,विचलन दर
ਵਿਭਿੰਨਤਾ ਪ੍ਰਮੇਯ,भिन्नता प्रमेय
ਵੱਖਰੇ,वळवणारा
ਵੱਖਰਾ ਸਿਸਟਮ,भिन्न प्रणाली
ਵਿਭਿੰਨ ਪਰਿਵਰਤਨ ਪੁੰਜ,भिन्न अभिसरण वस्तुमान
ਵੱਖਰਾ ਵਹਾਅ,भिन्न प्रवाह
ਵੱਖਰਾ ਲੈਂਸ,वळवणारी लेन्स
ਵੱਖ ਕਰਨ ਵਾਲੀ ਰੋਸ਼ਨੀ,वळणारा प्रकाश
ਵੱਖਰੀ ਗਤੀ,भिन्न वेग
ਵੱਖ ਕਰਨ ਵਾਲੀਆਂ ਕਿਰਨਾਂ,वळवणारे किरण
ਵੱਖਰਾ ਲੈਂਸ,वळवणारी लेन्स
ਡਾਇਵਰਸ ਤਰਲ,विविध द्रवपदार्थ
ਡਾਇਵਰਸ਼ਨ,वळवणे
ਪਰਿਵਰਤਨ ਐਂਟੀਨਾ,भिन्नता अँटेना
ਪਰਿਵਰਤਨ ਰਾਡਾਰ,भिन्नता रडार
ਪਰਿਵਰਤਨ ਪ੍ਰਾਪਤ ਕਰਨ ਵਾਲਾ,भिन्नता प्राप्तकर्ता
ਪਰਿਵਰਤਨ ਸਿਸਟਮ,भिन्नता प्रणाली
"ਵਿਭਾਜਕ (ਐਨ.), ਵੰਡਣਾ, ਵੰਡਣਾ, ਵੰਡਣਾ (ਵਰ.)","विभाजक (n.), विभाजित करणे, विभाजित करणे, विभाजित करणे (ver.)"
"ਵੰਡਿਆ, ਵੰਡਿਆ","विभाजित, विभाजित"
ਸਪਲਿਟ ਸਰਕਟ,विभाजित सर्किट
ਸਪਲਿਟ ਟੱਚ,विभाजित स्पर्श
ਸਪਲਿਟ ਟਚ ਵਿਧੀ,स्प्लिट टच पद्धत
"ਵੰਡਣ ਵਾਲੇ, ਵੰਡਣ ਵਾਲੇ","विभाजक, विभाजक"
"ਪਰਿਵਰਤਨ ਜਾਲ, ਵੱਖਰਾ ਜਾਲ","संक्रमण जाळी, विभाजक जाळी"
"ਇਮਰਸ਼ਨ-ਘੰਟੀ, ਡੁੱਬਣ ਵਾਲਾ ਭਾਂਡਾ","विसर्जन-घंटा, विसर्जन पात्र"
"ਵੰਡ, ਵੰਡ, ਵੰਡ","विभागणी, विभागणी, विभागणी"
ਸਪਲਿਟ ਸ਼ੋਰ,विभाजित आवाज
ਸਕੇਲ ਵੰਡ,स्केल विभागणी
ਦੂਰੀ ਮਾਪਣ ਜੰਤਰ,अंतर मोजण्याचे साधन
ਦਸਤਾਵੇਜ਼ੀ,माहितीपट
ਮਸ਼ੀਨ ਰੂਮ,मशीन रूम
ਦੂਰੀ ਘਟਾਓ,अंतर कमी करा
ਦੂਰੀ ਨੂੰ ਵਧਾਉਣਾ,अंतर वाढवणे
"ਡੋਮੇਨ, ਡੋਮੇਨ, ਪ੍ਰਾਂਤ, ਖੇਤਰ","डोमेन, डोमेन, प्रांत, प्रदेश"
"ਡੋਮੇਨ-ਥਿਊਰੀ, ਡੋਮੇਨ-ਥਿਊਰੀ","डोमेन-सिद्धांत, डोमेन-सिद्धांत"
"ਗੁੰਬਦ, ਗੁੰਬਦ","घुमट, घुमट"
ਪੰਚਮ (ਸੰਗੀਤ),पंचम (संगीत)
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਸਥਿਤੀ,प्रभावशाली स्थिती
ਪ੍ਰਮੁੱਖ ਲਹਿਰ,प्रमुख लहर
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਤਰੰਗ ਲੰਬਾਈ,प्रभावी तरंगलांबी
ਦਾਨੀ,दाता
ਦਾਨੀ ਪੱਧਰ,दाता पातळी
ਦਰਵਾਜ਼ੇ ਦੇ ਹੈਂਡਲ ਕੈਪਸੀਟਰ,दरवाजाचे हँडल कॅपेसिटर
ਮਦਿਤ,मदित
ਮਦਿਤ ਸੰਧੀ,मदित तह
"ਮਿਲਾਵਟ, ਮਿਲਾਵਟ","भेसळ, भेसळ"
ਸ਼ਰਾਬੀ ਬਦਲਾ,मद्यधुंद सूड
ਡੋਪਲਰ ਵੱਖ ਕਰਨਾ,डॉपलर वेगळे करणे
ਡੋਪਲਰ ਕੋਰ,डॉपलर कोर
ਡੋਪਲਰ ਪ੍ਰਭਾਵ,डॉपलर प्रभाव
ਡੋਪਲਰ-ਫੀਜੋ ਪ੍ਰਭਾਵ,डॉपलर-फीजो प्रभाव
ਡੋਪਲਰ ਰਾਡਾਰ,डॉपलर रडार
ਡੋਪਲਰ ਵਿਸਥਾਪਨ,डॉपलर विस्थापन
ਡੋਪਲਰ ਸਪੈਕਟ੍ਰਮ,डॉपलर स्पेक्ट्रम
ਡੋਪਲਰ ਢੰਗ,डॉपलर पद्धत
ਡੋਪਲਰ ਪ੍ਰਿਥੁਤਾ,डॉपलर पृथुता
"ਡੋਰਨ, ਡੋਪਲਰ ਓਸਮੋਸਿਸ","डोरान, डॉपलर ऑस्मोसिस"
"quantification, quantification","quantification, quantification"
"ਖੁਰਾਕ, ਮਾਤਰਾ","डोस, प्रमाण"
ਮਾਤਰਾ ਦੀ ਦਰ,प्रमाण दर
ਵਾਲੀਅਮ ਦਰ ਪ੍ਰਭਾਵ,व्हॉल्यूम दर प्रभाव
ਮਾਤਰਾ ਦਾ ਪੈਮਾਨਾ,प्रमाण स्केल
ਵਾਲੀਅਮ ਪ੍ਰਭਾਵ,व्हॉल्यूम प्रभाव
ਕੁਆਂਟੋਮੀਟਰ,क्वांटोमीटर
ਮਾਤਰਾਤਮਕ,परिमाणात्मक
"ਬਿੰਦੀ, ਬਿੰਦੀ","बिंदू, बिंदू"
"ਘੇਰਾ ਅਤੇ ਸਮੂਹ, ਬਿੰਦੀ ਅਤੇ ਲਾਈਨ","घेर आणि गट, बिंदू आणि रेखा"
ਬਿੰਦੂ ਚੱਕਰ,बिंदू वर्तुळ
ਬਿੰਦੂ ਜਨਰੇਟਰ,पॉइंट जनरेटर
ਬਿੰਦੂ synapse,पॉइंट सायनॅप्स
ਬਿੰਦੀ ਵਾਲਾ ਚਿੱਤਰ,ठिपके असलेला आकृती
ਬਿੰਦੀ ਕ੍ਰਮ ਰੰਗ ਟੈਲੀਵਿਜ਼ਨ,डॉट सीक्वेन्स कलर टेलिव्हिजन
ਬਿੰਦੂ ਕ੍ਰਮਵਾਰ ਸਿਸਟਮ,बिंदू अनुक्रमिक प्रणाली
"ਬਿੰਦੀਆਂ ਵਾਲਾ, ਛਿੜਕਿਆ ਹੋਇਆ","ठिपके, splattered"
ਬਿੰਦੀ ਵਾਲਾ ਕਰਵ,ठिपके असलेला वक्र
"ਡਬਲ, ਡਿਪਲੋਇਡ, ਜੋੜਾ, ਦੋਹਰਾ, ਦੋਹਰਾ, ਦੁਵੱਲਾ","दुहेरी, द्विगुणित, जोडी, दुहेरी, द्विधार्मिक, द्विभाजक"
ਡਬਲ ਸਵੀਕਾਰ ਕਰਨ ਵਾਲਾ,दुहेरी स्वीकारणारा
ਪੀਕ-ਪੀਕ ਮਾਪ,शिखर-शिखर परिमाण
ਡਬਲ ਬੈਂਡ,दुहेरी बँड
ਦੋਹਰੀ ਸਜ਼ਾ,दुहेरी शिक्षा
ਡਬਲ ਪ੍ਰੋਪੇਲੈਂਟ,दुहेरी प्रणोदक
ਬਾਈਪੈਡਲ ਸੰਤੁਲਨ,द्विपाद शिल्लक
ਡਬਲ ਬੀਮ ਕੈਥੋਡ ਟਿਊਬ,दुहेरी बीम कॅथोड ट्यूब
ਡਬਲ ਬੀਮ ਔਸਿਲੇਟਰ,डबल बीम ऑसिलेटर
ਡਬਲ ਬਾਂਡ ਗਠਨ,दुहेरी बाँड निर्मिती
ਡਬਲ ਬਾਂਡ,दुहेरी बाँड
ਡਬਲ ਪੁਲ,दुहेरी पूल
ਦੋ-ਬਟਨ ਕਾਰਬਨ ਮਾਈਕ੍ਰੋਫੋਨ,द्वि-बटण कार्बन मायक्रोफोन
ਡਬਲਕੈਂਪ,डबलक्लॅम्प
ਦੁਚਿੱਤੀ,द्विभाजक
biconvex ਲੈਨਜ,द्विकोनव्हेक्स लेन्स
"ਦੋ-ਸੰਪਰਕ ਕੁੰਜੀ, ਦੋ-ਸੰਪਰਕ ਕੁੰਜੀ","दोन-संपर्क की, दोन-संपर्क की"
biconvex ਲੈਨਜ,द्विकोनव्हेक्स लेन्स
ਡਬਲ ਦਖਲਅੰਦਾਜ਼ੀ,दुहेरी हस्तक्षेप
ਦੋਹਰਾ ਅੰਤਰ,दुहेरी भिन्नता
ਦੋ-ਪ੍ਰਸਾਰ ਟਰਾਂਜ਼ਿਸਟਰ,द्वि-प्रसार ट्रान्झिस्टर
bidiode triode,bidiode triode
bidiode ਵੇਰੀਏਬਲ mu pentode,bidiode व्हेरिएबल mu pentode
dipole ਇਲੈਕਟ੍ਰੋਡ,द्विध्रुवीय इलेक्ट्रोड
bielectronic ਛਾਲ,बायलेक्ट्रॉनिक उडी
ਡਾਇਲੈਕਟ੍ਰੋਨਿਕ ਉਤੇਜਨਾ,डायलेक्ट्रॉनिक उत्तेजना
ਦੋਖੀ ਨਿਰੀਖਣ,उभयनिष्ठ निरीक्षण
ਦੋ-ਫੋਕਸ,द्वि-फोकस
ਬਾਇਫੋਕਲ ਪੁੰਜ ਸਪੈਕਟਰੋਗ੍ਰਾਫਰ,बायफोकल मास स्पेक्ट्रोग्राफर
ਡਬਲ,दुप्पट
bipropulsion,bipropulsion
ਦੋ-ਹਾਈਪਰਨੀ ਧਾਰਾ,द्वि-हायपरनी कलम
ਦੋ-ਰਿਫਲੈਕਟਿਵ ਪ੍ਰਿਜ਼ਮ,द्वि-प्रतिबिंबित प्रिझम
ਡਬਲ ionized,दुहेरी ionized
ਡਬਲ ionization,दुहेरी आयनीकरण
ਦੋ ਪੱਧਰ,द्विस्तरीय
"ਡਬਲ ਲਾਈਨ, ਡਬਲ ਲਾਈਨ","दुहेरी ओळ, दुहेरी ओळ"
ਸਥਿਰਤਾ ਨੰਬਰ,सातत्य क्रमांक
ਡਬਲ ਮੇਨਿਸਕਸ ਸੋਧ,दुहेरी मेनिस्कस बदल
ਡਬਲ ਸ਼ੀਸ਼ਾ,दुहेरी आरसा
ਡਾਇਪੋਲ ਮੋਡੂਲੇਸ਼ਨ,द्विध्रुवीय मॉड्यूलेशन
ਡਬਲ ਅਣੂ,दुहेरी रेणू
ਡਬਲ ਪੈਂਡੂਲਮ,दुहेरी लोलक
ਦੋਹਰਾ ਬਿੰਦੂ,दुहेरी बिंदू
ਡਬਲ ਪੋਲ,दुहेरी ध्रुव
ਬਾਇਪੋਲਰ ਡਾਈਪੋਲ ਸਵਿੱਚ,द्विध्रुवीय द्विध्रुवीय स्विच
ਡਬਲ ਸ਼ੁੱਧਤਾ,दुहेरी अचूकता
bipulsation,bipulsation
bi-quadrant,द्वि-चतुर्थांश
ਦੋਧਰੁਵੀ ਲਾਗ,द्विध्रुवीय संसर्ग
ਬਾਇਨੋਮੀਟਰ,द्विमापक
ਦੋਹਰਾ ਅਪਵਰਤਨ,दुहेरी अपवर्तन
ਡਬਲ ਸਕੈਟਰਿੰਗ,दुहेरी विखुरणे
ਡਬਲ ਸੀਰੀਜ਼,दुहेरी मालिका
ਡਬਲ ਵਿਸਥਾਪਨ ਨਿਯਮ,दुहेरी विस्थापन नियम
ਡਬਲ ਪ੍ਰਤੀਕ,दुहेरी चिन्ह
"ਡਬਲ ਸਾਇਰਨ, ਡਬਲ ਸਾਇਰਨ","डबल सायरन, डबल सायरन"
ਡਬਲ ਗੋਲਾਕਾਰ ਪੈਂਡੂਲਮ,दुहेरी गोलाकार लोलक
ਡਬਲ ਟਿਊਨਿੰਗ,दुहेरी ट्यूनिंग
ਤਾਰਿਆਂ ਦੀ ਜੋੜੀ,तारे जोडी
ਡੁਅਲ-ਸਟ੍ਰੀਮ ਐਂਪਲੀਫਾਇਰ,ड्युअल-स्ट्रीम अॅम्प्लिफायर
disuperheterodyne,disuperheterodyne
ਦੋ-ਪੜਾਅ ਟਰਾਂਜ਼ਿਸਟਰ,दोन-चरण ट्रान्झिस्टर
ਡਬਲ ਟੱਚ,दुहेरी स्पर्श
ਡਬਲ ਟੱਚ ਵਿਧੀ,दुहेरी स्पर्श पद्धत
biway,बायवे
ਡਬਲ ਟੇਪ ਰਿਕਾਰਡਿੰਗ,दुहेरी टेप रेकॉर्डिंग
ਦੋ-ਸੰਚਾਰ ਪ੍ਰਭਾਵ,द्वि-संप्रेषण प्रभाव
ditriode,ditriode
ਦੋਹਰਾ ਟਿਊਨਡ ਐਂਪਲੀਫਾਇਰ,ड्युअल ट्यून केलेले अॅम्प्लीफायर
ਡਬਲ ਟਿਊਨ ਸਰਕਟ,दुहेरी ट्यून सर्किट
ਡਬਲ ਲਹਿਰ,दुहेरी लहर
ਡਬਲ ਵਜ਼ਨ,दुप्पट वजन
ਬਾਇਫੋਕਲ ਟਿਊਬ,बायफोकल ट्यूब
ਦੋ-ਗਾਮਾ-ਸੁਧਾਰਨ ਸਰਕਟ,द्वि-गामा-रेक्टिफायिंग सर्किट
ਡਬਲ ਕੰਪਾਈਲੇਸ਼ਨ ਗਾਇਰੋ,दुहेरी संकलन गायरो
ਦੋ-ਲੀਨੀਅਰ ਸਪੈਕਟ੍ਰਲ ਜੋੜਾ ਤਾਰਾ,द्विरेखीय वर्णक्रमीय जोडी तारा
ਦੋ-ਦਿਸ਼ਾਵੀ ਸਰਕਟ,द्वि-दिशात्मक सर्किट
ਡਬਲ ਰਿਫ੍ਰੈਕਟਰੀ,दुहेरी रीफ्रॅक्टरी
bislide ਮਾਈਕ੍ਰੋਸਕੋਪ,बिस्लाइड मायक्रोस्कोप
ਡਬਲ,दुप्पट
ਅਕ੍ਰੋਮੈਟਿਕ ਲੈਂਸ ਜੋੜਾ,अॅक्रोमॅटिक लेन्स जोडी
ਦੋਹਰਾ antenna,दुहेरी अँटेना
ਡਬਲ ਕੋਡ,दुहेरी कोड
ਦੋਹਰਾ ਨਿਯਮ,दुहेरी नियम
ਦੋਹਰਾ ਲੈਂਸ,दुहेरी लेन्स
ਡਬਲ ਪੱਧਰ,दुहेरी पातळी
ਡਬਲ ਬਾਂਡ,दुहेरी बाँड
ਦੋਹਰਾ ਢੰਗ,दुहेरी पद्धत
ਡਬਲ ਅੰਤਰਾਲ,दुहेरी मध्यांतर
