Punjabi,Bengali
ਕਰਕੁਮਿਨ,কার্কুমিন
ਮੁਸ਼ਕਿਲ,কার্সোরিয়াল
ਕਰਵੰਬਰਸੀ,কার্ভেমব্রাই
ਕਰਵਬੇਰੀੋਨਿਕ,কার্ভেমব্রায়োনিক
ਕੁਸਕਤਾ,কুসুটা
Cuspidate,Cuspetate
ਕਟੀਲ,কিউটিকাল
ਕੱਟਣਾ,কাটা
ਕੱਟਣਾ,কাটা
ਕਟਲਫਿਸ਼,ক্যাটলফিশ
ਸਾਈਨੋਬੈਟਰੀਆ,সায়ানোব্যাকটিরিয়া
ਸਿਨੋਬੈਕਟਰੀ,সায়ানোব্যাক্টেরিয়াম
ਸਾਈਨੋਕੋਬਲੈਮਿਨ (ਬੀ 12),সায়ানোোকোবালামিন (বি 12)
ਸਿਨੋਫਾਈਸੈਨ ਗ੍ਰੇਨੀਲੇ,সায়ানোফাইসিয়ান গ্রানুল
ਸਾਈਥਿਅਮ,সাইথিয়াম
ਸਾਈਕੈਡ,সাইক্যাড
ਸਾਈਕਡੇਸੀਸੀ,সাইক্যাডেসি
ਸਾਈਕਾਡੋਪਸਡਾ,সাইক্যাডোপিডিডা
ਚੱਕਰਵਾਤੀ ਗੋਨੋਸਾਈਨ ਮੋਨੋਫੋਸਫੇਟ,চক্রীয় গ্যানোসিন মনোফসফেট
ਚੱਕਰਵਾਤ ਫੋਟੋਫ਼ੋਫੋਸੋਰੀਲੇਸ਼ਨ,চক্রীয় ফটোফোসফোরিলেশন
ਚੱਕਰਵਾਤੂਨਿਕ ਸਪੈਰੇਟਰ,ঘূর্ণিঝড় বিভাজক
ਸਾਈਕਲੋਪਸ,সাইক্লোপস
ਸਾਈਕਲੋਸਪੋਰਿਨ ਏ,সাইক্লোস্পোরিন ক
ਸਾਈਕਲੋਸਟੋਮੈਟੋਟਾ,সাইক্লোস্টোমাটা
ਸਾਈਕਲ,সাইকাস
ਸਾਈਮੋਜ਼,সাইমোজ
ਸਾਈਮੋਜ਼ ਦੀ ਕਿਸਮ,সাইমোজ টাইপ
ਸਾਈਪਰਸ,সাইপ্রেস
ਸਾਈਪਸਲਾ,সিপসেলা
Catsine,সিস্টাইন
ਸਿਸਟਿਕ ਫਾਈਬਰੋਸੀਸ,সিস্টিক ফাইব্রোসিস
ਸਾਇਟੋਕਿਨੇਸਿਸ,সাইটোকাইনেসিস
Cytochromo,সাইটোক্রোম
ਸਾਇਟੋਕਾਈਨ ਬੈਰੀਅਰ,সাইটোকাইন বাধা
ਸਾਇਟੋਕਿਨਿਨ,সাইটোকিনিন
ਸਾਇਟੋਲੋਜੀ,সাইটোলজি
ਸਾਈਓਟਨ,সাইটটন
ਸਾਇਟੋਪਲਾਜ਼ਮ,সাইটোপ্লাজম
ਸਾਇਟੋਪਲਾਸਮੀ ਬ੍ਰਿਜ,সাইটোপ্লাজমিক সেতু
ਸਾਇਟੋਪਲਾਸਮਿਕ ਗਲੋਬੂਲ,সাইটোপ্লাজমিক গ্লোবুল
ਸਾਇਟੋਸਾਈਨ,সাইটোসিন
ਸਾਇਟੋਸਕੇਲੇਟਨ,সাইটোস্কেলটন
ਸਾਇਟੋਸੋਲ,সাইটোসোল
ਸਾਇਟੋਟੈਕਸੋਨੋਮੀ,সাইটোটাক্সোনমি
ਡੀਹਾਈਡਰੇਸ਼ਨ,পানিশূন্যতা
ਡੇਅਰੀ ਟੈਕਨੋਲੋਜੀ,দুগ্ধ প্রযুক্তি
ਡੈਫਨੇਲੇਸ,ড্যাফনালেস
ਡੂੰਨੀਆ,ড্যাফনিয়া
ਹਨੇਰਾ ਬੈਕ ਗਰਾਉਂਡ,গা dark ় পিছনের জমি
ਡਾਰਕ ਫੀਲਡ ਮਾਈਕਰੋਸਕੋਪੀ,গা dark ় ক্ষেত্রের মাইক্রোস্কোপি
ਹਨੇਰਾ ਪ੍ਰਤੀਕਰਮ,অন্ধকার প্রতিক্রিয়া
ਡਾਰਵਿਨਿਜ਼ਮ,ডারউইনবাদ
ਡਾਰਵਿਨ ਦਾ ਫਿੰਚ,ডারউইনের ফিঞ্চ
ਡੇਟਾ ਦੀ ਘਾਟ,ডেটা ঘাটতি
ਡੇਟਿੰਗ ਹਥੇਲੀ,খেজুর গাছ
ਡੈਟੂਰਾ ਸਟ੍ਰੈਲੋਨੀਅਮ,দাতুরা স্ট্র্যামোনিয়াম
ਧੀ ਸੈੱਲ,কন্যা সেল
ਦਿਨ ਨਿਰਪੱਖ ਪੌਦਾ,দিন নিরপেক্ষ উদ্ভিদ
ਦਿਨ ਦੀ ਲੰਬਾਈ,দিনের দৈর্ঘ্য
ਡੀਗੈਥ,অবনতি
ਡੈੱਡ ਸ਼ੂਟ,মৃত অঙ্কুর
ਬੋਲ਼ਾਪਨ,বধিরতা
ਡੀਕਮਰ,ডেকামার
ਜੈਵਿਕ ਪਦਾਰਥ,ক্ষয়িষ্ণু জৈব পদার্থ
ਡੈਸੀਬੈਲ,ডেসিবেল
ਡਸੀਡੁਆ ਬਾਸਾਲੀ,ডেসিডুয়া বেসালিস
ਡੀਲਿਡੁਆ ਕੈਪਸੂਲਿਸ,ডেসিডুয়া ক্যাপসুলারিস
ਡਿਸਿਡੁਆ,ডেসিডুয়া
ਪਤਝੜ,পাতলা
ਕੰਪੋਜ਼,পচে
ਕੰਪੋਜ਼ਰ,ডেকম্পোজার
ਡੀਟਰਿਟਸ ਨੂੰ ਕੰਪੋਜ਼ ਕਰਨਾ,ডিট্রিটাস পচন
ਸੜਨ ਦੀ ਦਰ,পচন হার
ਵਿਗਾੜ,ডিকাম্বেন্ট
ਸਮਰਪਿਤ ਸੈੱਲ,ডেডিফারেন্টিয়েটেড সেল
ਦੀਪ ਸਮੁੰਦਰ ਦੀ ਖਾਈ,গভীর মহাসাগর পরিখা
ਡੂੰਘਾ ਪਾਣੀ ਸਰੀਰ,গভীর জলের দেহ
Defibbriletlation,ডিফিব্রিলেশন
ਡਿਫਿਬ੍ਰਿਲੇਟਰ,ডিফিব্রিলিটর
ਘਾਟ,স্বল্পতা
ਦ੍ਰਿੜਤਾ,ডিফ্লেশন
ਬਦਨਾਮ ਵੇਵ,ডিফ্লেশন ওয়েভ
ਕਟਾਈ,বন নিধন
ਕੋਡਨ ਦੀ ਡੀਜਨਰਸੀ,কোডনের অবক্ষয়
ਪਤਿਤ,অবক্ষয়
ਡੀਜਨਰੇਟ ਕੋਡ,ডিগ্রি কোড
ਡੀਜਨਰੇਸ਼ਨ,অবক্ষয়
ਡੀਜਨਰੇਟਿਵ ਜੋੜ,ডিজেনারেটিভ জয়েন্ট
ਘਾਹ ਦੇ ਘੇਰੇ ਦਾ ਵਿਗਾੜ,তৃণভূমির অবক্ষয়
ਡੀਗੈਥ,অবনতি
ਡੀਹਿਸੈਂਟ ਫਲ,ডিহিসেন্ট ফল
ਡੀਹਾਈਡਰੇਸ਼ਨ,পানিশূন্যতা
ਡੀਹਾਈਡ੍ਰੋ-ਐਪੀਡ੍ਰੋਸਟੀਰੋਨ,ডিহাইড্রো-এপিয়ানড্রোস্টেরন
ਡੀਹਾਈਡ੍ਰੋਜਨਸ,ডিহাইড্রোজেনেস
ਹਟਾਉਣਾ,মুছে ফেলা
ਖਤਰਨਾਕ ਝਿੱਲੀ,ঝিল্লি সীমিত করা
ਡੀਲਲਾਈਨ,চিত্রিত করা
ਡੇਲਫਿਨਸ,ডেলফিনাস
ਡੈਮਰਸੈਲ ਮੱਛੀ,ডেমারসাল ফিশ
ਡੈਮੋਗ੍ਰਾਫਿਕ ਤਬਦੀਲੀ,ডেমোগ্রাফিক ট্রানজিশন
ਗਿਰਾਵਟ,অবনতি
ਨਿੰਦਿਆ,অস্বচ্ছল
ਨਾਪਸੰਦ,ডেনাটুরাইজেশন
ਡੈਂਡਰਾਈਟ,ডেনড্রাইট
ਡੈਂਡਰਾਈਟ,ডেনড্রাইট
ਡੈਂਡਰਾਈਟ,ডেনড্রাইট
Dendrobates,ডেনড্রোবেটস
ਡੈਂਡਰੋਨ,ডেনড্রন
ਡੇਂਗੂ,ডেঙ্গু
ਇਨਕਾਰ,ডেনিট্রিফিকেশন
ਇਨਕਾਰ ਪ੍ਰਕਿਰਿਆ,ডেনিট্রিফিকেশন প্রক্রিয়া
ਡੈਂਟਿਟ੍ਰਿਫਾਇਰ,ডেন্টিরিফায়ার
ਬੈਕਟੀਰੀਆ ਨੂੰ ਨਕਾਰੋ,ব্যাকটিরিয়া অস্বীকার
ਸੰਘਣਾ ਹੱਲ,ঘন সমাধান
ਘਣਤਾ ਗਰੇਡੀਐਂਟ ਸੈਂਟਰਿਫੁਗਾਸ਼ਨ,ঘনত্ব গ্রেডিয়েন্ট সেন্ট্রিফিউগেশন
ਮੁਅੱਤਲ ਦੀ ਘਣਤਾ,স্থগিতাদেশের ঘনত্ব
ਦੰਦ,ডেন্টেট
ਦੰਦ,ডেন্টাইন
ਡੀਕੋਸੀਜੈਜੈਂਟ ਲਹੂ,ডিওক্সিজেনেটেড রক্ত
ਡੀਓਕਸੀਰੀਬੋਨਯੂਕਲਿਕ ਐਸਿਡ (ਡੀਐਨਏ),ডিওক্সাইরিবোনুক্লিক অ্যাসিড (ডিএনএ)
ਸੰਜਮ,ডিপিজমেন্টেশন
ਮਿੱਟੀ ਦੀ ਉਪਜਾ. ਸ਼ਕਤੀ ਦੀ ਕਮੀ,মাটির উর্বরতা হ্রাস
ਵਡਿਆਨੀ,অবনতি
ਨਿਪੁੰਨਤਾ,ডিপোলিমারাইজেশন
ਉਦਾਸੀ,বিষণ্ণতা
ਉਦਾਸੀ,বিষণ্ণতা
ਡੀਰੀਲਿਕਟ ਜ਼ਮੀਨ,অবরুদ্ধ জমি
ਡੈਰੀਵੇਟਿਵ ਨੋਵਾਸੀਨ,ডেরাইভেটিভ নোভাচেইন
ਡਰਮੇਟੋਜਨ,ডার্মাটোজেন
Dermis,ডার্মিস
ਵੰਸ਼ਜੈਂਟ ਆਬਾਦੀ,বংশোদ্ভূত জনসংখ্যা
ਉਤਰਦਾ ਕਾਲਨ,সাজানো কোলন
ਉਤਰਦੇ ਅੰਗ,অবতরণ অঙ্গ
ਥੋਰਸਿਕ ਅਨਾਥ,বক্ষ মহামারী অবতরণ
ਉਤਰਾਈ,বংশোদ্ভূত
ਮਾਰੂਥਲ ਦੇ ਖੇਤਰ,মরুভূমি অঞ্চল
ਮਾਰੂਥਲ ਬਾਇਓਮ,মরুভূমি বায়োম
ਮਾਰੂਥਲ ਕਮਿ Community ਨਿਟੀ,মরুভূমি সম্প্রদায়
ਮਾਰੂਥਲ ਦਾ ਪੌਦਾ,মরুভূমি উদ্ভিদ
ਮਾਰੂਥਲ ਝਾੜੀ,মরুভূমি গুল্ম
ਉਜਾੜਤਾ,মরুভূমি
ਦੇਸੀ ਕਿਸਮ,দেশি বিভিন্ন
ASMID,Desmid
Dismotubule,ডেসমোটুবুল
ਡਿਟਰਜੈਂਟ,ডিটারজেন্ট
ਡੀਟੌਕਸਕਸ਼ਨ,ডিটক্সিকেশন
ਡੀਟੌਕਸਫਿਕੇਸ਼ਨ,ডিটক্সিফিকেশন
ਡੈਟ੍ਰੇਟਿਵੋਰ,Detritivore
ਡੀਟ੍ਰੇਟਵਾਇਰਸ,ডিট্রিটিভাস
ਡੀਟਰਿਟਸ ਫੀਡਰ,ডেট্রিটাস ফিডার
ਡੈਟ੍ਰਿਟਸ ਨੂੰ ਬਰਬਾਦ ਕਰਨਾ,ডেট্রিটাস ইনভার্টেব্রেট খাওয়ানো
ਡੈਟ੍ਰਿਟਸ ਫੂਡ ਚੇਨ,ডেট্রিটাস ফুড চেইন
ਡੀਵਰਸਟੋਮੀਆ,ডিউটারোস্টোমিয়া
ਵਿਕਾਸ,উন্নয়ন
ਸ਼ੈਤਾਨ ਮੱਛੀ,শয়তান মাছ
ਸ਼ੈਤਾਨ ਮੱਛੀ,শয়তান মাছ
ਡੇਵਨੀਅਨ ਅਵਧੀ,ডিভোনিয়ান পিরিয়ড
ਡੀ-ਵੀਰੀਆਂ ਸਿਧਾਂਤ,ডি-ভাইরাস তত্ত্ব
ਡੀ-ਜ਼ੈਕੌਰਟਰੋਸਟਟਰੋਨ,ডি-জাইকার্টিকোস্টেরন
ਡਾਇਲਬ੍ਰਿਡ,ডিহাইব্রিড
ਡਾਇਨਯੂਕਲੋਟਾਈਡ,ডাইনোক্লিওটাইড
ਸ਼ੂਗਰ ਰੋਗ ਇਨਸਿਪਿਡਸ,ডায়াবেটিস ইনসিপিডাস
ਸ਼ੂਗਰ ਰੋਗ mellitus,ডায়াবেটিস মেলিটাস
ਡਾਇਸੈਟਿਕਲਮੋਰਫਿਨ,ডায়াসিটিলমোরফিন
ਨਿਦਾਨ,রোগ নির্ণয়
ਡਾਇਗਨੋਸਟਿਕ ਅਤੇ ਇਲਾਜ,ডায়াগনস্টিক এবং থেরাপিউটিক্স
ਡਾਇਗਨੌਸਟਿਕ ਚਿੱਤਰ,ডায়াগনস্টিক ইমেজ
ਡਾਇਗਨੋਸਟਿਕ ਕਿੱਟ,ডায়াগনস্টিক কিট
ਡਾਇਕੀਨੇਸਿਸ,ডায়াকিনিসিস
ਡਾਲੀਸਿੰਗ ਤਰਲ,ডায়ালাইজিং তরল
ਡਾਇਲਸਿਸ,ডায়ালাইসিস
ਡੈਂਡਰੀਆ,ডায়ানড্রিয়া
ਡੈਂਡਰਸ,ডায়ানড্রস
ਪਰਿਵਰਤਨ,ডায়াপজ
ਦਸਤ,ডায়রিয়া
ਡਾਇਸਟੋਲਿਕ ਦਬਾਅ,রক্তচাপ চাপ
ਡਾਇਟੋਮ,ডায়াটম
ਡਾਇਟੋਮੈਸੀਅਸ ਧਰਤੀ,ডায়াটোমাসিয়াস আর্থ
Dioxylglycerl (dg),ডাই অক্সাইলগ্লিসারল (ডিজি)
Dibasic ਫਾਸਫੇਟ,ডিবাসিক ফসফেট
ਦਿਕਾਂਤਿਅਮ,ডাইচানথিয়াম
Diclero diphenyl trikhloethene (ddt),ডিক্লোরো ডিফেনিল ট্রাইক্লোরোথেন (ডিডিটি)
Dichotomous,দ্বৈতোটোমাস
ਡਿਕਨਡਿਕ ਖੋਪੜੀ,ডিকোনডাইলিক খুলি
ਡਿਕੋਟੀਕਲੋਨ,ডিকোটাইলডন
Dictyosome,Dictyosome
ਡਿਕਟੋਟਾ,ডিকটিওটা
ਮਨੀਫਲੌਲਾ,ডায়েন্সফালন
ਖੁਰਾਕ ਸੰਬੰਧੀ,ডায়েটারি
ਵੱਖਰਾ ਯੋਗਦਾਨ,ডিফারেনশিয়াল অবদান
ਸੂਤਰ ਦਖਲ ਦੇ ਵਿਪਰੀਤ,ডিফারেনশিয়াল হস্তক্ষেপ বিপরীতে মাইক্রোস্কোপ
ਵੱਖਰਾ ਪ੍ਰਜਨਨ,ডিফারেনশিয়াল প্রজনন
ਵੱਖਰਾ ਸੈੱਲ,পার্থক্যযুক্ত সেল
ਭਿੰਨਤਾ,পৃথকীকরণ
ਵੱਖ-ਵੱਖ ਵੇਵ,বিচ্ছিন্ন তরঙ্গ
ਫੈਲਾਓ,বিচ্ছুরিত
ਵੱਖ-ਵੱਖ ਸਮਰੱਥਾ,বিচ্ছিন্ন ক্ষমতা
ਹਜ਼ਮ,হজম
ਪਾਚਨ ਦਾ ਜੂਸ,হজম রস
ਪਾਚਨ ਸਿਸਟਮ,পাচনতন্ত্র
ਪਾਚਕ ਟ੍ਰੈਕਟ,পরিপাক নালীর
ਅੰਕ,অঙ্ক
ਡਿਜੀਟਲ ਘਟਾਓ ਐਂਜੀਓਗ੍ਰਾਫੀ,ডিজিটাল বিয়োগ অ্যাঞ্জিওগ্রাফি
ਡਿਜੀਟਲ,ডিজিটালি
ਡਿਡੀਫਾਰਮ ਗਲੈਂਡ,ডিজিটিফর্ম গ্রন্থি
ਡਾਈਕਰੀਓਨ,ডিকারিয়ন
ਡਿਕਰੀਘਰੇ,ডিকারিওফেস
ਡਾਈਮਰ,ডিমার
ਪ੍ਰਮੁੱਖ ਮਾਰੂ ਐਲੀ,প্রভাবশালী প্রাণঘাতী অ্যালিল
ਡਾਈਮੋਰਫਿਜ਼ਮ,ডাইমরফিজম
ਡਾਇਨਾਈਟ੍ਰੋਜਨ,ডাইনিট্রোজেন
ਡਾਇਨਫਲੇਜਲੇਟ,ডাইনোফ্লেজলেট
Dioeous,ডাইওসিয়াস
DiuspyroS Melocylon,ডায়োস্পাইরোস মেলানোক্সিলন
ਡੇਟੈਪਟਾਈਡ,ডিপপটিড
Diphyontont,ডিফায়োডন্ট
ਡਿਪਲੋਬਿਲਸ,ডিপ্লোব্যাসিলাস
ਡਿਪਲੋਬਲੇਸਟਿਕ,কূটনীতিক
ਡਿਪਲੋਕੋਕਸ ਨਮੂਨੀਆ,ডিপ্লোকোকাস নিউমোনিয়া
ਡਿਪਲੋਇਡ ਪੜਾਅ,ডিপ্লোড স্টেজ
ਡਿਪਲੋਨੀਮਾ,ডিপ্লোনেমা
ਡਿਪਲੋਨਿਕ,ডিপ্লোন্টিক
ਡਿਪਲੋਸੋਮ,ডিপ্লোসোম
ਡਿਪਲੋਸਟੋਮ,ডিপ্লোস্টোম
ਡਿਪਲੋਟਿਨ ਸਟੇਜ,ডিপ্লোটেন স্টেজ
ਡਿਪਟੇਰਾ,ডিপেটেরা
ਡਿਪਟਰਾਨ,ডিপটারান
ਡਿਪਟਰੋਕਾਰਪਸ ਹੋਪ,ডিপটারোকার্পাস হপিয়া
ਡਿਪੰਡਟਰੀਆ,ডিপথেরিয়া
ਦਿਸ਼ਾਵੀ ਚੋਣ,দিকনির্দেশক নির্বাচন
DisCharide ਹਾਈਲੂਰੋਨਿਕ ਐਸਿਡ,ডিস্যাকচারাইড হায়ালুরোনিক অ্যাসিড
ਡਿਸਕਾੱਰਾਈਡ,ডিসাকচারাইড
ਡਿਸਕ,ডিস্ক
ਡਿਸਕ ਫਲੋਰੈਟ,ডিস্ক ফ্লোরেট
ਬੂਰ ਦਾ ਡਿਸਚਾਰਜ,পরাগ স্রাব
ਬੰਦ ਕਰਨ ਵਾਲਾ ਪਰਿਵਰਤਨ,বিচ্ছিন্ন প্রকরণ
ਵਿਗੜ,বিচ্ছিন্ন রূপান্তর
ਰੋਗ,রোগ
ਨਿਰਾਸ਼ਾਜਨਕ ਪ੍ਰਕਿਰਿਆ,ডিসমোনাইজিং প্রক্রিয়া
ਕੀਟਾਣੂਨਾਸ਼ਕ,জীবাণুনাশক
ਕੀਟਿਆ ਹੋਇਆ ਹੈ,নির্বীজন
ਹੱਡੀ ਦੇ ਵਿਗਾੜ,হাড়ের ব্যাধি
ਪ੍ਰਸਾਰ,প্রচার
ਦੂਰ,দূরবর্তী
ਦੂਰ ਦਾ ਦੋਸ਼ੀ,দূরবর্তী সংশ্লেষিত
ਡਿਸਟਲ ਨੇਫ੍ਰੋਨ,দূরবর্তী নেফ্রন
ਡਿਸਟਲ ਸਟੈਨੈਕਸ,দূরবর্তী ফ্যালানক্স
ਦੂਰ ਦਾ ਰੰਗਤ,দূরবর্তী রঙ্গক
ਦਸ਼ੁਰ,ডুরনাল
ਦੇਣਾ,ডিভেলেন্ট কেশন
ਵੰਡ,ডিভেলেন্ট
ਡਾਈਵਰਜ,ডাইভার্জ
ਭਟਕਣਾ,বিচ্যুতি
ਵਿਭਿੰਨਤਾ,বৈচিত্র্য
ਕਿਰਤ ਦੀ ਵੰਡ,শ্রম বিভাজন
ਵੰਡ,বিভাগ
ਵੰਡ,বিভাগ
ਡੀ ਐਨ ਏ ਨਿਰਭਰ ਆਰ ਐਨ ਏ ਪੋਲੀਮਰੇਜ,ডিএনএ নির্ভরশীল আরএনএ পলিমারেজ
ਡੀ ਐਨ ਏ ਧੱਬੇ,ডিএনএ ব্লটিং
ਡੀ ਐਨ ਏ ਕਲੀਅਵੇਜ,ডিএনএ ক্লিভেজ
ਡੀ ਐਨ ਏ ਕਲੋਨਿੰਗ,ডিএনএ ক্লোইনিং
ਡੀ ਐਨ ਏ ਡਰਾਈਵਿੰਗ ਹਾਈਬ੍ਰਿਡਾਈਜ਼ੇਸ਼ਨ,ডিএনএ চালিত হাইব্রিডাইজেশন
ਡੀ ਐਨ ਏ ਫਿੰਗਰਪ੍ਰਿੰਟਿੰਗ,ডিএনএ আঙ্গুলের ছাপ
ਡੀ ਐਨ ਏ ਲਾਇਬ੍ਰੇਰੀ,ডিএনএ লাইব্রেরি
ਡੀ ਐਨ ਏ ਪਿਘਲਣਾ,ডিএনএ গলানো
ਡੀ ਐਨ ਏ ਮਿਥਟੀਲੇਸ਼ਨ,ডিএনএ মেথিলেশন
ਡੀ ਐਨ ਏ ਪੋਲੀਮੇਰੇਜ,ডিএনএ পলিমারেজ
ਡੀ ਐਨ ਏ ਪੜਤਾਲ,ডিএনএ প্রোব
ਡੀ ਐਨ ਏ ਮੁਰੰਮਤ,ডিএনএ মেরামত
ਡੀ ਐਨ ਏ ਨਕਲ,ডিএনএ প্রতিলিপি
ਡੀ ਐਨ ਏ ਪ੍ਰਤੀਕ੍ਰਿਤੀ,ডিএনএ রেপ্লিকেশন
ਡੀ ਐਨ ਏ ਸੀ,ডিএনএ সিকোয়েন্স
ਡੀ ਐਨ ਏ ਸਪਿਕਲਿੰਗ,ডিএনএ স্প্লিকিং
ਡੀ ਐਨ ਏ ਸੁਪਰ ਕੋਲਿੰਗ,ডিএনএ সুপার কয়েলিং
ਡੀ ਐਨ ਏ ਕੈਸ਼ਕ੍ਰਿਪਸ਼ਨ,ডিএনএ ট্রান্সক্রিপশন
ਡੀ ਐਨ ਏ ਵੈਕਟਰ,ডিএনএ ভেক্টর
ਡੌਬਸਨ ਯੂਨਿਟ,ডবসন ইউনিট
ਡੌਗਫਿਸ਼,ডগফিশ
ਡੌਲੀਓਲਮ,ডোলিওলাম
ਡੌਲਫਿਨ (ਥਣਧਾਰੀ),ডলফিন (স্তন্যপায়ী)
ਘਰੇਲੂ ਜਾਨਵਰ,গার্হস্থ্য পশু
ਪਾਲਤੂ ਜਾਨਵਰ,গৃহপালিত প্রাণী
ਪਾਲਤੂ ਪੌਦਾ,গৃহপালিত উদ্ভিদ
ਘਰੇਲੂ,গৃহপালিত
ਘਰੇਲੂ,গৃহপালিত
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਜੀਨ,প্রভাবশালী জিন
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਇਕਾਈ ਦਾ ਕਾਰਕ,প্রভাবশালী ইউনিট ফ্যাক্টর
ਡੋਨਨ ਸੰਤੁਲਨ,ডোনান ভারসাম্য
ਦਾਨੀ ਸੈੱਲ,দাতা সেল
ਡੋਪਲਰ ਪ੍ਰਭਾਵ,ডপলার এফেক্ট
ਡੋਰਸ ਅੰਦਰੂਨੀ ਸਤਹ,ডোরসাল অভ্যন্তরীণ পৃষ্ঠ
ਡੋਰਸਲ ਨਰਵ ਹੋਰਡ,ডোরসাল নার্ভ কর্ড
ਸੁਸਤ,সুপ্ততা
ਡੋਰਸਲ ਫਿਨ,পৃষ্ঠীয় পাখনা
ਡੋਰਲ ਖੋਖਲੇ ਦਿਮਾਗੀ ਪ੍ਰਣਾਲੀ,ডোরসাল ফাঁকা স্নায়ুতন্ত্র
ਡੋਰਸਲ ਨੱਕ,ডোরসাল নাকের
ਡੋਰਸਲ ਰੂਟ ਗੈਂਗਲੀਅਨ,ডোরসাল রুট গ্যাংলিওন
ਡੋਰਸਲ ਸਤਹ,ডোরসাল পৃষ্ঠ
ਡੋਰਸਲ ਵਿਸੈਲ ਹੰਪ,ডোরসাল ভিসারাল হ্যাম্প
Dorsibental ਪੱਤੇ,ডোরসিভেন্ট্রাল পাতা
ਡਬਲ ਬਾਂਡ,ডাবল বন্ড
ਡਬਲ ਨਾਰਿਅਲ,ডাবল নারকেল
ਡਬਲ ਹੇਲਿਕਸ,ডবল হেলিক্স
ਡਬਲ ਟਰੇਡਡ structure ਾਂਚਾ,ডাবল আটকে থাকা কাঠামো
ਥੱਲੇ ਵੱਲ,ডাউন স্ট্রিম
ਡਾਉਨਸਟ੍ਰੀਮ ਪ੍ਰੋਸੈਸਿੰਗ,ডাউন স্ট্রিম প্রসেসিং
ਡਾ down ਨ ਸਿੰਡਰੋਮ,ডাউন সিনড্রোম
ਡਰਾਕਨਾ,ড্র্যাকেনা
ਡਰਾਕੋ,ড্রাকো
ਡਰੈਗਨ ਫਲਾਈ,ড্রাগন ফ্লাই
ਬੂੰਦ,ফোঁটা
ਤੰਬਾਕ,ড্রপসি
ਡ੍ਰੋਸੋਫਿਲਾ ਮੇਲਨੋਗਸਟਰ,ড্রোসোফিলা মেলানোজেস্টার
ਸੋਕੇ,খরা
ਸੋਕਾ ਰੋਧਕ ਘਾਹ,খরা প্রতিরোধী ঘাস
ਡਰੱਗ,ড্রাগ
ਡਰੱਗ,ড্রাগ
ਨਸ਼ਾਖੋਰੀ,ওষুধের অপব্যবহার
ਡਰੱਮ ਸਟਿਕ,ড্রাম লাঠি
ਡਰਾਉਣਾ,ড্রুপ
ਡਰਾਈ ਬਾਇਓਮਾਸ,শুকনো বায়োমাস
ਖੁਸ਼ਕ ਜਮ੍ਹਾ,শুকনো জমা
ਡਰਿੱਕੋਪੋਕਸ,শুকনো
ਡਰੈਫਟਰਿਸ,ড্রাইওপটারিস
ਡਕਟੂਲੇ ਪ੍ਰਭਾਵਸ਼ਾਲੀ,ডুক্টুল এফেরেন্ট
ਡਕਟਸ ਆਰਟਰੀਓਸਸ,ড্যাক্টাস আর্টেরিয়াস
ਡੂਕਟਸ ਐਪੀਡਾਇਮਸ,ড্যাক্টাস এপিডিডাইমাস
ਡੂਡੇਨਮ,ডুডেনাম
ਡੁਪਲਿਕੇਸ਼ਨ,সদৃশ
ਦੁਰਯੂਰਟਰ,হার্ড মাতা
ਦੁਰਯੋਜਨ,ডুরামেন
ਡੰਟਾਟਾ,দুরন্ত
ਧੂੜ ਪ੍ਰਦੂਸ਼ਣ,ধুলা দূষণ
ਬੌਨੇ,বামন
ਬੌਨੇਬੀਸ,বামন
ਡਵਾਰਫ-ਸਟੈਮ ਪਲਾਂਟ,বামন-স্টেম প্ল্যান্ট
ਡਾਇਨੀਨ,ডাইনেইন
ਅੰਕ,অঙ্ক
ਇੱਲ,Ag গল
ਕੰਨ ਐੱਸ,কানের oscicle
ਕੰਨਕੋਕਲ,ইয়ারকোকল
ਸਭ ਤੋਂ ਜਲਦੀ ਜ਼ਿੰਦਗੀ,প্রথম দিকের জীবন
ਜਲਦੀ ਲੱਕੜ,প্রাথমিক কাঠ
ਸੈਮੱਫ,ইয়ারমুফ
ਧਰਤੀ ਸੰਮੇਲਨ,আর্থ সামিট
ਖਾਣਾ ਅਤੇ ਖਾਧਾ ਜਾ ਰਿਹਾ ਹੈ,খাওয়া এবং খাওয়া হচ্ছে
ਧਰਤੀ,পৃথিবী
ਧਰਤੀ,পৃথিবী
ਈਬੇਨੇਲਜ਼,এবেনেলস
Ebraceteate,Ebracteate
ਈਚੇਨੀਿਸ,ইচেনিস
Echinococcus,ইচিনোকোকাস
ਈਚੋਲੋਕੇਸ਼ਨ,ইকোলোকেশন
ਈਲੈਪਟਾ ਐਲਬਾ,ইক্লিপটা আলবা
ਵਾਤਾਵਰਣ ਅਨੁਕੂਲਤਾ,পরিবেশগত অভিযোজন
ਵਾਤਾਵਰਣਕ ਕੁਸ਼ਲਤਾ,পরিবেশগত দক্ষতা
ਵਾਤਾਵਰਣਿਕ ਅੰਤਰ-ਨਿਰਭਰਤਾ,পরিবেশগত আন্তঃনির্ভরতা
ਵਾਤਾਵਰਣ ਪਿਰਾਮਿਡ,বাস্তুসংস্থান পিরামিড
