Malayalam,Hindi
ഡെമോഗ്രാഫിക് സംക്രമണം,जनसांख्यिकीय संक्रमण
ഡിനാറ്ററേഷനുകൾ,"विकृतन, विकृतीयन"
നിന്ദ്യമായത്,"विकृतीयित, विकृतीकृत"
നിര്നിസേഷൻ,"विकृतीकरण, विकृतियन"
ഡെൻഡ്രൈൻ,द्रुमाकृति
ഡെൻഡ്രൈൻ,द्रुमिका
ഡെൻഡ്രൈൻ,पार्श्वतंतु
ഡെഡ്രോബറ്റുകൾ,डेन्ड्रोबेटीज
ഏകാധിപൻ,द्रुमवर्ध
ഡെങ്കി,डेंगू
നിഷേധിക്കല്,विनाइट्रीकरण
നിരസിക്കൽ പ്രക്രിയ,विनाइट्रीकरण प्रक्रम
ഡെന്റിട്രിഫയർ,विनाइट्रीकारक
ബാക്ടീരിയകളെ നിഷേധിക്കുന്നു,विनाइट्रीकारी जीवाणु
ഇടതൂർന്ന പരിഹാരം,सघन विलयन
സാന്ദ്രത ഗ്രേഡിയന്റ് സെൻട്രിഫ്യൂഗേഷൻ,घनत्व प्रवणता अपकेंद्रण
സസ്പെൻഷന്റെ സാന്ദ്രത,निलंबन का घनत्व
ദന്തം,दंतुर
ദന്തൻ,"दंतधातु, डेन्टीन"
ഡിയോക്സിജൻ ചെയ്ത രക്തം,वि-ऑक्सीजनित रुधिर
ഡിയോക്സിറിബോഞ്ചിലിക് ആസിഡ് (ഡിഎൻഎ),डिऑक्सी राइबोन्यूक्लीक अम्ल
സന്യാസിമെന്റേഷൻ,विवर्णकता
മണ്ണിന്റെ ഫലഭൂയിഷ്ഠത കുറയുന്നു,मृदा उर्वरता ह्रास
Deolow വീയത,विध्रुवण
ഡിപോലിവറിറേഷൻ,वि-बहुलकन
നൈരാശം,अवसाद
നൈരാശം,गर्त
കര ലോസ്,परित्यक्त भूमि
ഡെറിവേറ്റീവ് നോവീൻ,व्युत्पन्न नोवाकेन
ഡെർമറ്റോജൻ,त्वचाजन
ഡെർമിസ്,चर्म
പിൻഗാമികളുള്ള ജനസംഖ്യ,वंशज समष्टि
ഇറങ്ങിവരുന്നു കോളൻ,अवरोही वृहदांत्र
ഇറങ്ങിവരുന്ന അവയവം,"अवरोही पाद, अवरोही शाखा, अवरोही अंग"
തോറാസിക് അയോർട്ട അവതരിപ്പിക്കുന്നു,अवरोही वक्ष महाधमनी
ഇറക്കശാസ്തം,अवरोहण
മരുഭൂമി പ്രദേശങ്ങൾ,"मरुक्षेत्र, मरुस्थल"
മരുഭൂമിയിലെ ബയോം,"मरप जीवोम, मरु बायोम"
മരുഭൂമി കമ്മ്യൂണിറ്റി,मरु समुदाय
മരുഭൂമി,मरुपादप
മരുഭൂമി കുറ്റിച്ചെടി,मरु क्षुप
മറച്ചുവറിയ,मरूभवन
ദേശി വൈവിധം,देसी किस्म
പീസ്മിദിന്,डेस्मिड
Desmmotubule,बंधनलिका
മാലിനനിര്മാര്ജനി,अपमार्जक
വിഷാംദം,निराविषन
വിഷാംശം,निराविषीकरण
ഡിട്രിറ്റിവൂർ,अपरदाहारी
ഡിട്രിറ്റിവ്യൂസ്,अपरदाहारी
ഡിട്രിറ്റസ് ഫീഡർ,अपरद भक्षी
ഡിട്രിറ്റസ് ഫീഡിംഗ് അകശൈബ്രേറ്റ്,अपरद भोजी अकशेरुकी प्राणी
ഡിട്രിറ്റസ് ഫുഡ് ശൃംഖല,अपरद खाद्य शृंखला
ഡ്യൂട്ടൂട്ടീയാത കമ്മീഷൻ,ड्यूटेरोस्टोमिया
വികസനം,परिवर्धन
പിശാച് മത്സ്യം,शृंगी (शृंगमीन)
പിശാച് മത്സ്യം,डेविल मीन
ഡെവോണിയൻ കാലയളവ്,डिवोनी कल्प
ഡി-വ്രീസ് സിദ്ധാന്തം,डी-व्रीज सिद्धांत
ഡി-സൈക്കോർട്ട്സ്റ്റെറോൺ,डि-ऑक्सीकॉर्टिकोस्टेरोन
Dihybrid,द्विसंकर
Dinucleout സൈഡ്,डाइन्यूक्लिओटाइड
ഡയബറ്റിസ് ഇൻസിപിഡസ്,"डायाबिटीज इन्सिपिडस, उदकमेह"
പ്രമേഹം മെലിറ്റസ്,"डायाबिटीज मेलिटस, मधुमेह"
ഡയപെറ്റിൽമോർഫിൻ,डाइऐसिटिलमॉर्फिन
രോഗനിര്ണയനം,"निदान, रोगनिदान"
"ഡയഗ്നോസ്റ്റിക്, ചികിത്സാ എന്നിവ",नैदानिक एवं चिकित्सीय
ഡയഗ്നോസ്റ്റിക് ചിത്രം,नैदानिक प्रतिबिंब
ഡയഗ്നോസ്റ്റിക് കിറ്റ്,नैदानिक किट
ദി ഡയകിനെസിസ്,डायकाइनेसिस
ഡയാലിസിംഗ് ദ്രാവകം,अपोहन-तरल
ഡയാലിസിസ്,अपोहन
ഡൈനിയൻഡ്,द्विपुंकेसरधारिता
ഡൈയാൻഡോർ,"द्विपुंकेसरी, द्विपुमंगी"
പോസിറ്റി,उपरति
അതിസാരം,"प्रवाहिका, दस्त"
ഡയസ്റ്റോളിക് മർദ്ദം,अनुशिथिलन दाब
ഡിവിയാറ്റി,डायटम
ദയോതിക ഭൂമി,डायटमी मृत्तिका
Dioxylglyclycle (dg),डाइऑक्सिलग्लिसरॉल
ദിബാസിക് ഫോസ്ഫേറ്റ്,द्विक्षारकी फॉस्फेट
ദിച്ചാന്തിയം,डाइकैन्थियम
ഡിക്ലോറോ ഡിഫെനൈൽ ട്രൈക്ലോറോഥെയ്ൻ (ഡിഡിടി),डाइक्लोरो डाइफेनिल ट्राइक्लोरोईथेन
Dichotomous,द्विभाजी
ഡിക്കോണ്ടിലിക് തലയോട്ടി,"द्विकंदीय करोटि, द्विकंदीय खोपड़ी"
ഡികോട്ടിഡൺ,द्विबीजपत्र
Picticoyosome,जालिकाय
ഡിക്റ്റിയോട്ട,डिक्टिओटा
മനശ്ശമോ,अग्रमस्तिष्कपश्च
ഭക്ഷണശാല,"आहारी, आहार-संबंधी"
ഡിഫറവ് സംഭാവന,विभेदक योगदान
ഡിഫറൻഷ്യൽ ഇന്റർഫെൻറ് വൈകല്യമുള്ള മൈക്രോസ്കോപ്പ്,विभेदी व्यतिकरण विपर्यास सूक्ष्मदर्शी
ഡിഫറൻഷ്യൽ പുനരുൽപാദനം,विभेदक जनन
വേർതിരിച്ച സെൽ,विभेदित कोशिका
പതപാദം,विभेदन
ഡിഫ്രാക്റ്റുചെയ്ത തരംഗം,विवर्तित तरंग
വ്യാപിക്കും,"विसरित करना, विसरित होना"
വ്യാപിക്കുന്ന ശേഷി,विसरण क्षमता
ദഹനം,पाचन
ദഹന ജ്യൂസ്,पाचक रस
ദഹനവ്യവസ്ഥ,पाचन तंत्र
ദഹനനാളത്തെ,पाचन पथ
അക്കം,अंगुलि
ഡിജിറ്റൽ കുറയ്ക്കൽ ആൻജിയോഗ്രാഫി,अंकीय व्यवकलन वाहिकाचित्रण
ഡിജിറ്റലായി,"अंकीय रूप से, अंकत"
ഡിജിറ്റിഫോം ഗ്രന്ഥി,अंगुलिरूप ग्रंथि
Dikaryon,केंद्रकयुग्म
ഡിക്കാരോഫേസ്,"द्विकेंद्रक प्रावस्था, केंद्रकयुग्म प्रावस्था"
ഡൈവര്,द्वितय
പ്രബലമായ മാരകമായ അലോലെ,प्रभावी घातक विकल्पी
ദിമോർഫിസം,द्विरूपता
ഡൈനിട്രോജൻ,डाइनाइट्रोजन
ദിനോഫ്ലേഗെലേറ്റ്,"घूर्णीकशाभ, डाइनोफ्लैजेलेट प्राणी"
ഡൈയോസിയസ്,"एकलिंगाशृयी, पृथक्लिंगी"
ഡയോസ്പൈറോസ് മെലാനോക്സൈലോൺ,डाइओस्पाइरस मेलैनोजाइलोन
ഡിവിപ്ടൈഡ്,डाइपेप्टाइड
ഡിഫ്യോഡോണ്ട്,द्विबारदंती
ഡിപ്ലോബക്കലസ്,डिप्लोबैसिलस
ഡിലോബ്ലാസ്റ്റിക്,द्विकोरकी
ഡിപ്ലോക്കസ് ന്യുമോണിയ,डिप्लोकोकस न्यूमोनी
ഡിപ്ലോയിഡ് സ്റ്റേജ്,द्विगुणित अवस्था
ഡിപ്ലോൺമ,द्विसूत्रावस्था
ഡിലിക്,द्विगुणितीय
ഡിപ്ലോമും,डिप्लोसोम
ഡിപ്ലോസ്റ്റോം,द्विक्चूषक
ഡിപ്രോട്ടിൻ സ്റ്റേജ്,द्विपट्ट अवस्था
ഡിപ്റ്റെറ,"द्विपंखीगण, डिप्टेरा"
ഡിപ്റ്റൻ,द्विपंखी
ഡിപ്റ്റെറോകാർപസ് ഹോപെരിയ,डिप्टैरोकार्पस होपिआ
ഡിപ്തിയ,डिप्थीरिया
ദിശാസൂചന തിരഞ്ഞെടുക്കൽ,दिशिक वरण
ഹയാലുറോണിക് ആസിഡ് തെറ്റായി മാറ്റുക,डाइसैकेराइड हायल्यूरॉनिक अम्ल
പോരായ്മ,डाइसैकेराइड
ഡിസ്ക്,"चक्रिका, डिस्क, बिंब, मंडक"
ഡിസ്ക് ഫ്ലോട്ട്,बिंब पुष्पक
കൂമ്പോളയിൽ നിന്ന് പുറത്ത്,पराग विसर्जन
വ്യതിയാന വ്യതിയാനം,असंतत विभिन्नता
വിവേചനപരമായ പരിവർത്തനം,असंतत उत्परिवर्तन
രോഗം,रोग
ഡിസാർമോണിംഗ് പ്രക്രിയ,विषमकारी प्रभाव
അണുനാശിനി,विसंक्रामक
അണുവിമുക്തമാക്കിയ,विसंक्रमित
അസ്ഥിയുടെ തകരാറുകൾ,अस्थि विकार
കീര്ത്തി,प्रकीर्णन
വിദൂര,दूरस्थ
തെറ്റാണ്,दूरस्थ संवलित
വിദൂര നെഫ്രോൺ,दूरस्थ वृक्काणु
വിദൂര ഫലാങ്ക്സ്,दूरस्थ अंगुलास्थि
വിദൂര പിഗ്മെന്റ്,दूरस्थ वर्णक
അരൂണൽ,दिवाचर
അവ്യക്തമായ കലനം,द्विसंयोजी धनायन
അവശിഷ്ടമായ,द्विसंयोजक
വ്യതിചലിക്കുക,अलग-अलग होना
വ്യത്യാഗങ്ങൾ,"अपसरण, अपसारिता"
വൈവിധ്യം,विविधता
അധ്വാനത്തിന്റെ വിഭജനം,श्रम विभाजन
ഡിവിഷൻ,विभाजन
ഡിവിഷൻ,"भाग, प्रभाग"
ഡിഎൻഎ ആശ്രിതൻ ആർഎൻഎ പോളിമറേസ്,डी.एन.ए.आश्रित आर.एन.ए. पॉलिमरेज
ഡിഎൻഎ ബ്ലോക്കിംഗ്,डी.एन.ए.शोषण
ഡിഎൻഎ പിളർപ്പ്,डी. एन. ए. विदलन
ഡിഎൻഎ ക്ലോയിനിംഗ്,डी. एन. ए. क्लोनन
ഡിഎൻഎ ഡ്രൈവ് ഹൈബ്രിഡൈസേഷൻ,डी. एन. ए. - चालित संकरण
ഡിഎൻഎ വിരലടയാളം,डी. एन. ए. फिंगरप्रिंटिंग
ഡിഎൻഎ ലൈബ്രറി,डी. एन. ए. संग्रह
ഡിഎൻഎ ഉരുകുന്നു,"डी. एन. ए. विरज्जुकन, डी. एन. ए. गलन"
ഡിഎൻഎ മെത്തിലൈലേഷൻ,डी. एन. ए. मेथिलन
ഡിഎൻഎ പോളിമറേസ്,डी. एन. ए. पॉलिमरेज
ഡിഎൻഎ അന്വേഷണം,डी. एन. ए. संपरीक्षक
ഡിഎൻഎ റിപ്പയർ,डी. एन. ए. क्षतिसुधार
ഡിഎൻഎ ആവർത്തിക്കുക,डी. एन. ए. प्रतिकृति
ഡിഎൻഎ റെപ്ലിക്കേഷൻ,डी. एन. ए. प्रतिकृतीयन
ഡിഎൻഎ ശ്രേണി,डी. एन. ए. अनुक्रम
ഡിഎൻഎ സ്പ്ലിംഗ്,डी. एन. ए. समबंधन
ഡിഎൻഎ സൂപ്പർ കോയിലിംഗ്,डी. एन. ए. अतिकुंडलन
ഡിഎൻഎ ട്രാൻസ്ക്രിപ്ഷൻ,डी. एन. ए. अनुलेखन
ഡിഎൻഎ വെക്റ്റർ,डी. एन. ए. संवाहक
ഡോബൺ യൂണിറ്റ്,डॉबसन इकाई
ഡോഗ് ഫിഷ്,"डॉगफिश, कुरंजन सुरा"
ഡോളിയോലം,डोलिओलम
ഡോൾഫിൻ (സസ്തനി),डॉल्फिन
വളർത്തുമൃഗം,पालतू पशु
വളർത്തുമൃഗങ്ങൾ,"पालित पशु, पालतू पशु"
വളർത്തുമൃഗങ്ങൾ,घरेलू पौधा
വടികം,पालतू बनाना
വടികം,ग्राम्यन
ആധിപത്യം ജീൻ,प्रभावी जीन
പ്രബലമായ യൂണിറ്റ് ഘടകം,प्रभावी यूनिट कारक
ഡോണൻ സന്തുലിതാവസ്ഥ,डोनन साम्य
ഡോണോർ സെൽ,दाता कोशिका
ഡോപ്ലർ ഇഫക്റ്റ്,डॉप्लर प्रभाव
ഡോർസൽ ആന്തരിക ഉപരിതലം,पृष्ठीय भीतरी सतह
ഡോർസൽ നാഡി ചരട്,पृष्ठीय तंत्रिका रज्जु
പ്രവർത്തനരഹിതമായ,प्रसुप्ति
ഡോർസൽ ഫിൻ,पृष्ठ पख
ഡോർസൽ പൊള്ളയായ നാഡീവ്യവസ്ഥ,पृष्ठीय खोखला तंत्रिका तंत्र
ഡോർസൽ മൂക്ക്,पृष्ठ नासाद्वार
ഡോർസൽ റൂട്ട് ഗാംഗ്ലിയൻ,पृष्ठ मूल गुच्छिका
ഡോർസൽ ഉപരിതലം,पृष्ठ सतह
ഡോർസൽ വിസ്കോറൽ ഹമ്പ്,पृष्ठीय अंतरंग ककुद
ഡോർസിവീൻറ് ഇല,पृष्ठाधर पर्ण
ഇരട്ട ബോണ്ട്,द्वि-आबंध
ഇരട്ട തേങ്ങ,समुद्री नारियल
ഇരട്ട ഹെലിക്സ്,द्वि कुंडलिनी
ഇരട്ട സഞ്ചരിച്ച ഘടന,द्विरज्जुकी संरचना
താഴേക്ക്,अनुप्रवाह
ഡ own ൺസ്ട്രീം പ്രോസസ്സിംഗ്,अनुप्रवाह प्रक्रमण
ഡ down ൺ സിൻഡ്രോം,डाउन संलक्षण
കൊകന,ड्रैसीना
ഡ്രാക്കോ,ड्रैको
ഡ്രാഗൺ ഈച്ച,"व्याध पतंग, ड्रेगन फ्लाई"
തുള്ളി,बिंदुक
ഡ്രോപ്പ് ചെയ്ത,"जलशोफ, ड्रॉप्सी"
ഡ്രോസോഫില മെലാനോഗാസ്റ്റർ,ड्रोसोफिला मेलानोगेस्टर
വരള്ച്ച,"जलाभाव, सूखा"
വരൾച്ചയെ പ്രതിരോധിക്കുന്ന പുല്ല്,जलाभावसह घास
മരുന്ന്,औषधि
മരുന്ന്,"नशीले पदार्थ, मादक द्रव्य"
മയക്കുമരുന്ന് ദുരുപയോഗം,मादक द्रव्य अपसेवन
ഡ്രം വടി,चोब
ഡ്രൂപ്പ്,अष्ठिल
വരണ്ട ബയോമാസ്,शुष्क जैवमात्रा
വരണ്ട നിക്ഷേപം,शुष्क निक्षेप
ഡ്രൈപിതെക്കസ്,ड्रायोपिथेकस
ടി വഷളായ,ड्रायोप्टेरिस
Duxtule എഫറന്റ്,अपवाही वाहिनिका
Ducus arteriosus,धमनी वाहिनी
Ducus എപ്പിഡിഡൈഡിമുസ്,अधिवृषण वाहिनी
ഡുവോഡിനം,ग्रहणी
ഇരട്ടിക്കല്,द्विगुणन
ഡ്യൂറമറ്റർ,"ड्यूरामीटर, दृढ़तानिका"
Dumamen,"कठोर दारु, डूरेमेन"
ദുരുന്റ,डूरैन्टा
പൊടി മലിനീകരണം,धूलि प्रदूषण
കുള്ളൻ,"वामन, बौना"
കുള്ളൻ,वामनता
കുള്ളൻ സ്റ്റെം പ്ലാന്റ്,वामन-तना पादप
Dynein,डाइनीन
അക്കം,अंगुलि
കഴുകന്,"महाश्येन, उकाब"
ഇയർ ഓസിക്കിക്കി,कर्ण अस्थिका
ഇയർകോക്കുക,बाल - पिटिका
ആദ്യ ജീവിതം,पुरातन जीवन
ആദ്യകാല മരം,अग्र दारु
ഇയർമഫ്,कर्णमफ़
ഭൂമി ഉച്ചകോടി,भूशिखर सम्मेलन
ഭക്ഷണം കഴിക്കുകയും കഴിക്കുകയും ചെയ്യുന്നു,भक्षण और भक्ष्य बनना
ഭൂമി,"पृथ्वी, भू, भूमि"
ഭൂമി,"मृदा, मृत्तिका"
Ebenales,एबेनेलीज
ഇബ്രാക്ടൈറ്റ്,सहपत्रहीन
എലിനിസ്,ऐकीनीस
എക്കിനോക്കോക്കസ്,एकाइनोकोकस
എക്കോളോക്കേഷൻ,प्रतिध्वनि-निर्धारण
എക്ലിപ്റ്റ ആൽബ,एक्लिप्टा ऐल्बा
പാരിസ്ഥിതിക അഡാപ്റ്റേഷൻ,पारिस्थितिक अनुकूलन
പാരിസ്ഥിതിക കാര്യക്ഷമത,पारिस्थितिक दक्षता
പാരിസ്ഥിതിക പരസ്പരശ്രാർത്ഥത്വം,पारिस्थितिक परस्पर-निर्भरता
പാരിസ്ഥിതിക പിരമിഡ്,पारिस्थितिक पिरैमिड
പാരിസ്ഥിതിക ശുചിത്വം,पारिस्थितिक स्वच्छता
പാരിസ്ഥിതിക പിന്തുടർച്ച,पारिस्थितिक अनुक्रम
പാരിസ്ഥിതിക സുസ്ഥിരത,पारिस्थितिक संधार्यता
അനുഭാശാസ്തജ്ഞന്,"पारिस्थितिकीविज्ञ, पारिस्थितिकी विज्ञानी"
പരിസ്ഥിതിവിജ്ഞാനം,पारिस्थितिकी
പരിസ്ഥിതിയും പരിസ്ഥിതിയും,पारिस्थितिकी एवं पर्यावरण
ഇക്കോസൻ ടോയ്ലറ്റ്,इकोसैन शौचालय
ACosystem,पारितंत्र
ആവാസവ്യവസ്ഥ വൈവിധ്യം,पारितंत्र विविधता
ഇക്കോസിസ്റ്റം പ്രോസസ്സ്,पारितंत्र प्रक्रम
ഇക്കോസിസ്റ്റം സേവനം,पारितंत्र सेवा
ഇക്കോടോൺ,ईकोटोन
ഇക്കോടൂറിസം,पारिपर्यटन
ഇക്കോടൈപ്പ്,पारि-प्ररूप
ഇസിപി ഗ്രേഡിയന്റ്,विद्युद् रासायनिक विभव प्रवणता
എക്ടോകാർപസ്,एक्टोकार्पस
പതിനിധി,"बाह्य त्वचा, बाह्य चर्म"
Ecomycorhizee,बाह्य कवकमूल
എക്ടോപരാസിറ്റ്,बाह्यपरजीवी
എക്ടോപിക് ഗർഭധാരണം,अपस्थानिक सगर्भता
Eettotherm,बाह्योष्मी
Eettermic,बाह्योष्मी
എഡ്ജ് ഇഫക്റ്റ്,कोर प्रभाव
എഡ്ജ് സ്പീഷിസുകൾ,कोर जाति
ഫലപ്രദമായ സ്ട്രോക്ക്,"प्रभावी आघात, प्रभावी स्ट्रोक"
ഫലപ്രാമം,कार्यकर
ഫലപ്രാമം,प्रभावी
പത്തായ,अपवाही
എഫെറന്റ് ആർട്ടീരിയൽ,अपवाही धमनिका
കാര്യക്ഷമത സൂചിക,दक्षता सूचकांक
മാലിന്യനിര്ണ്ണി,बहिःस्राव
മാലിന്യ ചികിത്സാ പ്ലാന്റ് (ഇടിപി),बहिःस्राव उपचार संयंत्र (ई.टी.पी)
ഇഫ്ലൂക്സ്,बहिर्वाह
സ്വീസ്റ്റഡ്,बहिःक्षेपित
മുട്ട,"अंड, अंडा"
മുട്ട ഉപകരണങ്ങൾ,अंड-उपकरण
അഹംചേരം,"आत्मकेंद्रिकता, अहंकेंद्रिकता"
ഇരിക്കോണിയ ക്രാസിപ്പുകൾ,आइकॉर्निया क्रेसिपीज
സ്ഖലന ഫോർവേറ്റ്,स्खलन वाहिनी
എൽ നിനോ പ്രഭാവം,एल निन्यो प्रभाव
എലയോപ്ലാസ്റ്റ്,"तेलद लवक, इलाओप्लास्ट"
എലസ്മോബ്രാഞ്ച്,एलास्मोब्रैंक
ഇലാസ്റ്റിക് ഫൈബർ,प्रत्यास्थ रेशा
ഇലാസ്റ്റിക് ഫോഴ്സ്,प्रत्यास्थ बल
ഇലാസ്തികത,प्रत्यास्थता
എലാസ്റ്റിൻ,इलास्टिन
എയ്റ്റർ,इलेटर
വൈദ്യുത മണ്ഡലം,विद्युत् क्षेत्र
ഇലക്ട്രിക് ലളിനിയർ,विद्युत् प्रदीपक
വൈദ്യുത അവയവം,विद्युत् अंग
വൈദ്യുത ഡിസ്ചാർജ്,विद्युत् विसर्जन
വൈദ്യുത സാധ്യതയുള്ള വ്യത്യാസം,विद्युत् विभवांतर
വൈദ്യുത സിനാപ്സ്,विद्युत् अभिक्रमण
ഇലക്ട്രോകാർഡിയോഗ്രാം (ഇസിജി),विद्युत्हृद्लेख
ഇലക്ട്രോകാർഡിയോഗ്രാഫ്,विद्युत्हृद्लेखी
ഇലക്ട്രോകാർഡിയോഗ്രാഫി,विद्युत्हृद्लेखन
ഇലക്ട്രോകെമിക്കൽ പ്രോട്ടോൺ ഗ്രേഡിയന്റ്,विद्युत् रासायनिक प्रोटोन प्रवणता
ഇലക്ട്രോസെൻസ്ഫലോഗ്രാം,विद्युत् मस्तिष्क लेख
ഇലക്ട്രോസെൻസ്ഫലോഗ്രഫി,विद्युत् मस्तिष्क लेखन
ഇലക്ട്രോജനിക്,विद्युत जनित
വൈദ്യുതകാന്തിക ലെൻസ്,विद्युत्चंबकीय लेन्स
വൈദ്യുതകാന്തിക വികിരണം,विद्युत चुंबकीय विकिरण
വൈദ്യുതകാന്തിക സിദ്ധാന്തം,विद्युत चुंबकीय सिद्धांत
ഇലക്ട്രോൺ സ്വീകരിച്ചവർ,इलेक्ट्रॉन ग्राही
ഇലക്ട്രോൺ ബോംബാക്രമണം,इलेक्ट्रॉन बमबारी
വൈകുത്ത,न्यून-इलेक्ट्रॉन
ഇലക്ട്രോൺ ഡോളർ,इलेक्ट्रॉन दाता
ഇലക്ട്രോൺ മൈക്രോസ്കോപ്പ്,इलेक्ट्रॉन सूक्ष्मदर्शी
ഇലക്ട്രോൺ സുതാര്യത,इलेक्ट्रॉन पारदर्शिता
ഇലക്ട്രോൺ ട്രാൻസ്പോർട്ട് ശൃംഖല,इलेक्ट्रॉन अभिगमन शृंखला
ഇലക്ട്രോൺ ട്രാൻസ്പോർട്ട് സിസ്റ്റം,इलेक्ट्रॉन अभिगमन तंत्र
വൈദ്യുതഞ്ചേറ്റീവ്,"ऋणविद्युत्, ऋणविद्युती"
ഇലക്ട്രോനെറ്റീവ് ആറ്റം,ऋणविद्युत् परमाणु
ഇലക്ട്രോണിക് മാലിന്യങ്ങൾ,इलेक्ट्रॉनिक अपशिष्ट
ഇലക്ട്രോഫോറെസിസ്,वैद्युतकण संचलन
വൈദ്യുത,वैद्युत प्रवेशन
ഇലക്ട്രോസ്റ്റാറ്റിക് പ്രീപിറ്ററ്റർ,स्थिरवैद्युत अवक्षेपित्र
മൂലകം,तत्व
മൂലകം,अवयव
എലിഫാസ്,एलिफैस
Elipsoid strip,दीर्घवृत्तीय पट्टी
എല്ലിപ്സോൈഡൽ ജോയിന്റ്,दीर्घवृत्तीय संधि
നീളമേറിയ ഹൃദയം,दीर्घित हृदय
നീളമേറിയ ഘടകം,दीर्घीकारक
എൽഫിഡിയം,एल्फिडियम
ഇച്ഛാശക്തി,निक्षालन
മാര്ഗിനേറ്റ് ചെയ്യുക,कोरखांची
കഴിവ്,विपुंसन
ഭ്രൂണ സംസ്കാരം,भ्रूण-संवर्धन
ഭ്രൂണ വികസനം,भ्रूण परिवर्धन
ഭ്രൂണ രക്ഷാപ്രവർത്തനം,भ्रूण उद्धार
ഭൂണം,भ्रूण
ഭ്രൂണ സഞ്ചി,भ्रूण-कोष
ഭ്രൂണ ഗവേഷണം,भ्रूणवैज्ञानिक अनुसंधान
സ്മൈഫോളജി,भ्रूणविज्ञान
ഭ്രൂണ ബ്ലാസ്റ്റോപ്പോർ,भ्रूणीय कोरकरंध्र
ഭ്രൂണ വികസനം,भ्रूण परिवर्धन
ഭ്രൂണത്തിന്റെ മരണനിരക്ക്,भ्रूण मर्त्यता
ഉയർന്നുവരുന്ന ഹൈഡ്രോഫിറ്റെ,निर्गमित जलोद्भिद्
കുടിയേറിപാര്പ്പ്,"उत्प्रवास, उत्प्रवासन"
എമിലിയ സോൺചിഫോളിയ,इमिलिया सोन्कीफोलिया
വൈകാരിക പ്രക്ഷുബ്ധത,भावनात्मक विक्षोभ
എംപെട്രാസേയ്,एम्पेट्रेसी
Emphsema,वातस्फीति
അനുഭവ സൂത്രവാക്യം,मूलानुपाती सूत्र
ഇമു,"इम्यु, इमु"
എമൽസിഫിക്കേഷൻ,"पायसीयन, इमल्सीयन"
Eട,इनाइमा
ഇനാമൽ,"इनेमल, दंतवल्क"
എൻകോഡുചെയ്ത എൻസൈം,कोडित एंजाइम
വിനീതം,पुटीभवन
അവസാനം മതിൽ,अंत्य भित्ति
വംശനാശഭീഷണി നേരിടുന്ന,संकटापन्न
വിളവ്,विशेषक्षेत्री
അനധനാമം,"स्थानिकता, विशेषक्षेत्रिकता"
എൻഡർഗോണിക് പ്രതികരണം,ऊर्जाशोषी अभिक्रिया
എൻഡോകാർപ്പ്,अंतःफलभित्ति
എൻഡോക്രൈൻ സിസ്റ്റം,अंतःस्रावी तंत्र
എൻഡോസൈറ്റോസിസ്,अंतःकोशिकता
എൻഡോഡെം,"अंतस्त्वचा, अंतश्चर्म"
Andolymph,अंतर्लसीका
എൻഡോമെട്യം,अंतःस्तर (गर्भाशय)
എൻഡോമുവിസീസ,अंतःकवकमूल
അഡ്രോക്കുക്ലേസ് റെക്കനിഷൻ സൈറ്റ്,एन्डोन्यूक्लिएज अभिज्ञान स्थल
എൻഡോപ്ലാസ്മിക് റെറ്റിക്യുലം,अंतर्द्रव्यी जालिका
എൻഡോസ്കോപ്പ്,अंतर्दर्शी
എഡോസ്കോപ്പി,अंतर्दर्शन
എൻഡോസ്കലെട്ടൺ,अंतःकंकाल
എൻഡോസോം,अंतःकाय
എൻഡോസ്പെർം,भ्रूणपोष
എൻഡോസ്പെർമിക്,भ्रूणपोषी
എൻഡോതെലിയൽ ലൈനിംഗ്,अंतःस्तर अस्तर
എൻഡോതെലിയം,अंतःस्तर
എൻഡോതെർം (ഇമോയിതെർം),आंतर-ऊष्मी (समतापी)
എൻഡോതെർമിക്,आंतर-ऊष्मी
എൻഡോതെർമിക്,ऊष्माशोषी
എൻഡോടോക്സിൻ,अंतराविष
എൻക്യാക്ടർ അവസാനിപ്പിക്കുക,अंत्य केश
എൻഡോപ്ലാസിക്,अंतर्द्रव्यी
എൻട്രോക്രോക്രൈൻ സിസ്റ്റം,अंतःस्रावी तंत्र
Energy ർജ്ജം നിർവചിച്ചു,ऊर्जा स्वांगीकृत
Energy ർജ്ജ ഫ്ലോ മോഡൽ,ऊर्जा प्रवाह मॉडल
Energy ർജ്ജ തോട്ടം,ऊर्जा पादप-रोपण
Energy ർജ്ജ തോട്ടം,ऊर्जा बागान
ഊർജത്തിന്റെ ഉറവിടം,ऊर्जा स्रोत
എഞ്ചിനീയറിംഗ്,"इंजीनियरी, अभियांत्रिकी"
എന്റമോവ ഹിസ്റ്റോലിറ്റിക്ക,एन्टअमीबा हिस्टोलिटिका
എന്റോബിയസ്,एन्टेरोबियस
എന്റർസൈറ്റ്,आंत्रकोशिका
എന്റർടൺ,"आंत्र, अंत्र"
എന്തയോൺ,"पूर्णोष्मा, एन्थैल्पी"
എന്റോമഫിലസ്,"कीटरागी, कीटपरागित"
എന്റോമോഫിൽ,कीटपरागण
എൻട്രോപ്പി,एन्ट्रॉपी
പരിസ്ഥിതി,पर्यावरण
പരിസ്ഥിതി അവസ്ഥ,पर्यावरणी परिस्थिति
പരിസ്ഥിതി നൈതികത,पर्यावरणी आचारनीति
പരിസ്ഥിതി ഘടകം,पर्यावरणी कारक
