Odiya,Gujarati
କମ୍ପ୍ୟୁଟର ଗାଣିତିକ |,અંકગણિત
କମ୍ପ୍ୟୁଟର କଳା,કોમ્પ્યુટર આર્ટ
କମ୍ପ୍ୟୁଟର ସହାୟକ ଶିକ୍ଷା |,કમ્પ્યુટર સહાયિત શિક્ષણ
କମ୍ପ୍ୟୁଟର ସହାୟକ ନିର୍ଦ୍ଦେଶ |,કમ્પ્યુટર સહાયિત સૂચના
କମ୍ପ୍ୟୁଟର ଶିଖିବା ଶିଖିଲା |,કમ્પ્યુટર સહાયિત શિક્ષણ
କମ୍ପ୍ୟୁଟର ସହାୟକ ପରିଚାଳନା |,કમ્પ્યુટર સહાયિત સંચાલન
କମ୍ପ୍ୟୁଟର ଶିକ୍ଷାଦାନ ସହାୟକ ହେଲା |,કમ્પ્યુટર સહાયિત શિક્ષણ
କମ୍ପ୍ୟୁଟର ଆଧାରିତ ସ୍ୱୟଂଚାଳିତତା |,કમ્પ્યુટર આધારિત સ્વચાલિત
କମ୍ପ୍ୟୁଟର ଆଧାରିତ ଶିକ୍ଷା,કમ્પ્યુટર આધારિત શિક્ષણ
କମ୍ପ୍ୟୁଟର ଆଧାରିତ ଶିକ୍ଷା |,કમ્પ્યુટર આધારિત શિક્ષણ
କମ୍ପ୍ୟୁଟର ବ୍ୟୁରୋ |,કમ્પ્યુટર કાર્યાલય
କମ୍ପ୍ୟୁଟର ସିର୍ତିକ୍ରି |,કમ્પ્યુટર -સર્કિટરી
କମ୍ପ୍ୟୁଟର କୋଡ୍,કમ્પ્યુટર
କମ୍ପ୍ୟୁଟର ଯୋଗାଯୋଗ |,કમ્પ્યુટર
କମ୍ପ୍ୟୁଟର କନଫରେନ୍ସିଂ |,કમ્પ્યુટર આપવામાં આવે છે
କମ୍ପ୍ୟୁଟର ସଂରଚନା,કમ્પ્યુટર -રૂપરેખાંકન
କମ୍ପ୍ୟୁଟର କନସୋଲ୍ |,કોમ્પ્યુટર કન્સોલ
କମ୍ପ୍ୟୁଟର ନିୟନ୍ତ୍ରଣ,કમ્પ્યુટર -નિયંત્રણ
କମ୍ପ୍ୟୁଟର ଅପରାଧ,કમ્પ્યુટર ગુનો
କମ୍ପ୍ୟୁଟର କ୍ରିପ୍ଟୋଗ୍ରାଫି |,કમ્પ્યુટર -ક્રિપ્ટોગ્રાફી
କମ୍ପ୍ୟୁଟର-ନିର୍ଭରଶୀଳ ଭାଷା |,કમ્પ્યુટર આધારિત ભાષા
କମ୍ପ୍ୟୁଟର ଡୋମେନ୍ |,કમ્પ્યુટરનો ડોમેન
କମ୍ପ୍ୟୁଟର ଡୁପ୍ଲେକ୍ସ |,કમ્પ્યુટર -દ્વિગુણિત
କମ୍ପ୍ୟୁଟର ସମୀକରଣ |,કમ્પ્યુટર સમીકરણ
କମ୍ପ୍ୟୁଟର ବିଶେଷଜ୍ଞ |,કમ્પ્યુટરફાઈ
କମ୍ପ୍ୟୁଟର ଫର୍ମାଟିଂ,કમ્પ્યુટર ફોર્મેટિંગ
କମ୍ପ୍ୟୁଟର ଖେଳ,કમ્પ્યુટર -રમત
କମ୍ପ୍ୟୁଟର-ଉତ୍ପାଦିତ ମାନଚିତ୍ର |,કમ્પ્યુટરથી ગોઠવાયેલ નકશો
କମ୍ପ୍ୟୁଟର ପି generation ଼ି,કોમ્પ્યુટર જનરેશન
କମ୍ପ୍ୟୁଟର ଗ୍ରାଫିକ୍ସ |,કમ્પ્યુટર ગ્રાફિક્સ
କମ୍ପ୍ୟୁଟର ହାର୍ଡୱେର୍ |,કમ્પ્યુટર હાર્ડવેર
କମ୍ପ୍ୟୁଟର ସ୍ independent ାଧୀନ ଭାଷା |,કમ્પ્યુટર સ્વતંત્ર ભાષા
କମ୍ପ୍ୟୁଟର ନିର୍ଦ୍ଦେଶ,કમ્પ્યુટર સૂચના
"କମ୍ପ୍ୟୁଟର
 ନିର୍ଦ୍ଦେଶ ସଂକେତ","કોમ્પ્યુટર
 સૂચના સંહિતા"
"କମ୍ପ୍ୟୁଟର
 ନିର୍ଦ୍ଦେଶ ସେଟ୍","કોમ્પ્યુટર
 સૂચના સમૂહ"
"କମ୍ପ୍ୟୁଟର
 ଇଣ୍ଟରଫେସ୍ ୟୁନିଟ୍ |","કોમ્પ્યુટર
 ઇન્ટરફેસ એકમ"
କମ୍ପ୍ୟୁଟରକୋଟା,કોઇપિટિસ્ટ
କମ୍ପ୍ୟୁଟରୀକରଣ,કોમ્પ્યુટમાઇઝેશન
କମ୍ପ୍ୟୁଟର ଭାଷା,કમ્પ્યુટર -ભાષા
"କମ୍ପ୍ୟୁଟର
 ଭାଷା ପ୍ରତୀକ |","કોમ્પ્યુટર
 ભાષા"
କମ୍ପ୍ୟୁଟର ଶିକ୍ଷା,કમ્પ્યુટર લર્નિંગ
କମ୍ପ୍ୟୁଟର ଚିଠି,કમ્પ્યુટર
କମ୍ପ୍ୟୁଟର ସୀମିତ,કમ્પ્યુટર લિમિટેડ
"କମ୍ପ୍ୟୁଟର
 ରକ୍ଷଣାବେକ୍ଷଣ","કોમ્પ્યુટર
 જાળવણી"
"କମ୍ପ୍ୟୁଟର
 ପରିଚାଳନା
 ନିର୍ଦ୍ଦେଶ","કોમ્પ્યુટર
 સંચાલિત
 સૂચના"
"କମ୍ପ୍ୟୁଟର
 ଅଶୁଦ୍ରତା","કોમ્પ્યુટર
 સાધનો"
କମ୍ପ୍ୟୁଟର ସଙ୍ଗୀତ,કમ્પ્યુટર સંગીત
କମ୍ପ୍ୟୁଟର ନେଟୱାର୍କ |,કમ્પ્યુટર -નેટવર્ક
କମ୍ପ୍ୟୁଟର ସାଂଖ୍ୟିକ ନିୟନ୍ତ୍ରଣ |,કમ્પ્યુટરનો આંકડાકીય નિયંત્રણ
କମ୍ପ୍ୟୁଟର ଅପରେସନ୍,કમ્પ્યુટર કામગીરી
କମ୍ପ୍ୟୁଟର ଆଧାରିତ ଭାଷା |,કમ્પ્યુટર લક્ષી ભાષા
କମ୍ପ୍ୟୁଟର ଆଉଟପୁଟ୍,કમ્પ્યુટર -આઉટપુટ
କମ୍ପ୍ୟୁଟର ଆଉଟପୁଟ୍ ମାଇକ୍ରୋଫିଲେମ୍ |,કમ્પ્યુટર આઉટપુટ માઇક્રોફિલ્મ
କମ୍ପ୍ୟୁଟର ପ୍ରଦର୍ଶନ,કમ્પ્યુટર -કામગીરી
କମ୍ପ୍ୟୁଟର ପ୍ରିଣ୍ଟର୍,કમ્પ્યુટરનો મુદ્રક
କମ୍ପ୍ୟୁଟର ପ୍ରୋଗ୍ରାମ,કોમ્પ્યુટર પ્રોગ્રામ
କମ୍ପ୍ୟୁଟର ପ୍ରୋଗ୍ରାମ ଟିପ୍ପଣୀ |,કમ્પ્યુટર પ્રોગ્રામ
କମ୍ପ୍ୟୁଟର ପ୍ରୋଗ୍ରାମ ମୂଳ,કમ્પ્યુટર પ્રોગ્રામ મૂળ
କମ୍ପ୍ୟୁଟର ବିଜ୍ଞାନ,કમ્પ્યુટર વિજ્ scienceાન
କମ୍ପ୍ୟୁଟର ସୁରକ୍ଷା,કમ્પ્યુટર સુરક્ષા
କମ୍ପ୍ୟୁଟର ବାଣ୍ଟିବା |,કમ્પ્યુટર -વહેંચણી
କମ୍ପ୍ୟୁଟର ସିମୁଲେସନ୍,કમ્પ્યુટર સિમ્યુલેશન
କମ୍ପ୍ୟୁଟର ସିମୁଲେଟର |,કમ્પ્યુટર સિમ્યુલેટર
କମ୍ପ୍ୟୁଟର ସଫ୍ଟୱେର୍ |,કમ્પ્યુટર સૉફ્ટવેર
କମ୍ପ୍ୟୁଟର ବିଶେଷଜ୍ଞ |,કમ્પ્યુટર નિષ્ણાત
କମ୍ପ୍ୟୁଟର ବ୍ୟବସ୍ଥା,કમ્પ્યુટર પદ્ધતિ
କମ୍ପ୍ୟୁଟର ସିଷ୍ଟମ୍ ଅଡିଟ୍ |,કમ્પ્યુટર સિસ્ટમ ઓડિટ
କମ୍ପ୍ୟୁଟର ଟେକ୍ନୋଲୋଜି |,કમ્પ્યુટર પ્રૌદ્યોગિકી
କମ୍ପ୍ୟୁଟର ଟର୍ମିନାଲ୍ |,કમ્પ્યુટર
କମ୍ପ୍ୟୁଟର ସମୟ,કોમ્પ્યુટર ટાઇમ
କମ୍ପ୍ୟୁଟର ୱାର୍ଡ,કમ્પ્યુટર શબ્દ
ଗଣିବା କେନ୍ଦ୍ର,ગણતરી કેન્દ્ર
ଗଣନା ଉପାଦାନ |,કમ્પ્યુટિંગ તત્વ
ଗଣିବା ଶକ୍ତି,ગણતરીની શક્તિ
ଗଣିବା ବ୍ୟବସ୍ଥା,ગણતરી પદ્ધતિ
ଏକତ୍ରିତ |,કથન
କଂକାଦ୍ୟ ତଥ୍ୟ ସେଟ୍ |,સંજ્ concાન ડેટા સેટ
କୀଟନାଶକ ଚାବି |,સંગત કી
ସଂଯୋଗ,સંજ્ concાન
ଅଧିବେଶନ ଅକ୍ଷର |,સંકક્ષણનું -પાત્ર
ଏକାଗ୍ର ବାର୍ତ୍ତା |,કેન્દ્રિત સંદેશ
ଏକାଗ୍ରତା,એકાગ્રતા
ଧାରଣା,એકાગ્રતા
ଧାରଣାଗୁଡ଼ିକ ଟର୍ମିନାଲ୍ ବଫର୍ |,કેન્દ્રિત ટર્મિનલ બફર
ଧାରଣା ଶିକ୍ଷଣ,કન્સેપ્ટ -લર્નિંગ
ଧାରଣା ମଡେଲ,કાલ્પનિક મોડેલ
କନକର୍ଡାନ୍ସ,એકીકૃતતા
କନକର୍ଡାନ୍ଣ୍ଟ,સુસંગત
ଏକାସାଙ୍ଗ |,સહવર્તી
ଏକାସନା କାର୍ଯ୍ୟ,સહવર્તી કામગીરી
ଏକୀକରଣ ପ୍ରକ୍ରିୟାକରଣ |,સહવર્તી પ્રક્રિયા
ସର୍ତ୍ତମୂଳକ ସଭା |,શરતી વિધાનસભા
କଣ୍ଡିଶନାଲ୍ ବିଧାନସଭା ଏକ୍ସପ୍ରେସନ୍ |,શરતી વિધાનસભા અભિવ્યક્તિ
ସର୍ତ୍ତମୂଳକ ବିଧାନସଭା ନିର୍ଦ୍ଦେଶ |,શરતી વિધાનસભા સૂચના
ସର୍ତ୍ତମୂଳକ ଶାଖା ନିର୍ଦ୍ଦେଶାବଳୀ |,શરતી શાખા સૂચના
ସର୍ତ୍ତମୂଳକ ବ୍ରେକପଏଣ୍ଟ |,શરતી વિરામ
ସର୍ତ୍ତମୂଳକ,શરતી
ସର୍ତ୍ତମୂଳକ ବ୍ରେକପଏଣ୍ଟ ନିର୍ଦ୍ଦେଶ |,શરતી વિરામ સૂચના
ସର୍ତ୍ତମୂଳକ ଏଣ୍ଟ୍ରପି |,શરતી એન્ટ્રોપી
ସର୍ତ୍ତମୂଳକ ଅଭିବ୍ୟକ୍ତି |,શરતી અભિવ્યક્તિ
ସର୍ତ୍ତମୂଳକ ପ୍ରଭାବଶାଳୀ ଅପରେସନ୍ |,શરતી અસર
ସର୍ତ୍ତମୂଳକ ସୂଚନା ବିଷୟବସ୍ତୁ |,શરતી માહિતી સામગ્રી
ସର୍ତ୍ତମୂଳକ ଡେଇଁବା,શરતી કૂદકો
କଣ୍ଡିଶନାଲ୍ ଜମ୍ପ ନିର୍ଦ୍ଦେଶ |,શરતી કૂદકાની સૂચના
ସର୍ତ୍ତମୂଳକ ଅପରେଟର୍ |,શરતી alપરેટર
ସର୍ତ୍ତମୂଳକ ବକ୍ତବ୍ୟ,શરતી પત્રક
ସର୍ତ୍ତମୂଳକ ଷ୍ଟପ୍ ନିର୍ଦ୍ଦେଶ |,શરતી સ્ટોપ સૂચના
ସର୍ତ୍ତମୂଳକ ସ୍ଥାନାନ୍ତର ନିର୍ଦ୍ଦେଶ |,શરતી તબદીલી સૂચના
ସର୍ତ୍ତମୂଳକ ଭେରିଏବଲ୍,શરતી ચલ
ସ୍ଥିତି କକ୍ଷ,સ્થિતિ કોષ
ସ୍ଥିତି କୋଡ୍,શરત આચારસંહિતા
କଣ୍ଡିଶନ୍ ସର୍କିଟ୍ |,શરતી સર્કિટ
କଣ୍ଡିସନର ନିୟନ୍ତ୍ରଣ |,કન્ડિશનિંગ
କଣ୍ଡିସନର ଉପକରଣ |,કન્ડીશનીંગ સાધનસામગ્રી
ସର୍ତ୍ତ ତାଲିକା,સ્થિતિ યાદી
ସର୍ତ୍ତ ନାମ,શરત નામ
ସର୍ତ୍ତ ନାମ ସ୍ଥିତି,શરત નામની શરત
ସ୍ଥିତି ଉପସର୍ଗ,સ્થિતિનો ઉપસર્ગ
ସମ୍ମିଳନୀ ନିୟନ୍ତ୍ରଣ (= ସମ୍ବେଦନଶୀଳ ନିୟନ୍ତ୍ରଣ),કોન્ફરન્સ નિયંત્રણ (= સંવેદનશીલતા નિયંત્રણ)
ଆତ୍ମବିଶ୍ୱାସ ସ୍ତର,આત્મવિશ્વાસ સ્તર
ଗୋପନୀୟତା |,ગુપ્તતા
ବିନ୍ୟାସ,ગોઠવણી
ବିନ୍ୟାସ ବିଭାଗ,ગોઠવણી અનુભાગ
ନିଶ୍ଚିତକରଣ,સમર્થન
ଦ୍ୱନ୍ଦ୍ୱ ମୂଖ୍ୟ |,મૂંઝવણ
ଯାତାୟାତ,ભીડ
ମିଳିତତା,જોડાણમાં
ସଂଯୁକ୍ତ ସନ୍ଦର୍ଭ,સંલગ્ન સંદર્ભ
ସଂଯୁକ୍ତ ଷ୍ଟୋରେଜ୍,જોડાયેલ સંગ્રહ
କାର୍ଯ୍ୟ,કનેક્ટ વિધેય
ସଂଯୋଗ ବ୍ୟବସ୍ଥା |,જોડવાની વ્યવસ્થા
କନେକ୍ଟିଙ୍ଗ୍ ବ୍ୟବସ୍ଥା ସେବା |,જોડવાની વ્યવસ્થા સેવા
ସଂଯୋଗ,જોડાણ
ସଂଯୋଗ,સંબંધક
ସଂଯୋଜକ |,સંલગ્ન
ସମୟ ସଂଯୋଗ କରନ୍ତୁ |,સમય જોડવાનો સમય
ଲଗାତାର,અનુક્રમ
କ୍ରମାଗତ କାର୍ଯ୍ୟ,સતત કામગીરી
କ୍ରମାଗତ କ୍ରମ କମ୍ପ୍ୟୁଟର |,અગમ્ય અનુક્રમ કમ્પ્યુટર
ଏହାର ପରିଣାମ ସ୍ଥିରତା ଯାଞ୍ଚ ଖୋଜିବା |,સુસંગતતા તપાસ શોધવી
କନସୋଲ୍ |,ને આશ્વાસન આપવું
ସାନ୍ତ୍ୱନା ଶବ୍ଦ-ପ୍ରକ୍ରିୟାକରଣ ଉପକରଣ |,ક consન્સોલ વર્ડ પ્રોસેસિંગ સાધનસામગ્રી
ସଂସ୍ଥାଗୁଡ଼ିକ,એકીકરણ
କନସୋଲିଡକ୍ଟର |,એકત્ર કરનાર
ନିରନ୍ତର କ୍ଷେତ୍ର,સતત વિસ્તાર
କ୍ରମାଗତ ନିର୍ଦ୍ଦେଶ,સતત સૂચના
କ୍ରମାଗତ ଲମ୍ବ କ୍ଷେତ୍ର |,સ્થિર લંબાઈ ક્ષેત્ર
ନିରନ୍ତର ଅନୁପାତ କୋଡ୍ |,સતત ગુણોત્તર સંહિતા
ନିରନ୍ତର ଷ୍ଟୋରେଜ୍ |,સતત સંગ્રહ
ନିରନ୍ତର ଶବ୍ଦ,સતત શબ્દ
ବାଧ୍ୟତାମୂଳକ ସେଟ୍ |,પ્રતિબંધિત નિર્ધારિત
ପ୍ରତିବନ୍ଧକ,પ્રતિબંધ
ବିଷୟବସ୍ତୁ ଧାରଣ କରେ |,સમાવિષ્ટ લખાણ
ବିଷୟବସ୍ତୁ,સંતુષ્ટ
ବିଷୟବସ୍ତୁ ସମ୍ବିଦ୍ ସ୍ଥାନାନ୍ତର (= ଆସୋସିଏଟିଭ୍ ଷ୍ଟୋରେଜ୍),સામગ્રી સંબોધિત સ્ટોરેજ (= એસોસિએટીવ સ્ટોરેજ)
ବିଷୟବସ୍ତୁ ଆନୁଦ୍ରାଏସ |,સામગ્રી
ବ conିବା,તકરાર
ବିବାଦ ବ୍ୟବସ୍ଥା,તકરાર પદ્ધતિ
ବିଷୟବସ୍ତୁ ତାଲିକା |,વિષયવસ્તુ સૂચિ
ପ୍ରସଙ୍ଗ,સંદર્ભ
ପ୍ରସଙ୍ଗ ସମ୍ପାଦନା |,સંદર્ભ સંપાદન
ପ୍ରସଙ୍ଗ ସମ୍ପାଦକ,સંદર્ભ સંપાદક
ପ୍ରସଙ୍ଗ ମୁକ୍ତ ଭାଷା |,સંદર્ભ વિનાની ભાષા
ପ୍ରସଙ୍ଗ ମାଗଣା ସଂରଚନା |,સંદર્ભ વિનાની રચના
ପ୍ରସଙ୍ଗ ସମ୍ବେଦନଶୀଳ ଭାଷା |,સંદર્ભ સંવેદનશીલ ભાષા
ବିଷୟବସ୍ତୁ ଘୋଷଣାନସନ୍ |,સંદર્ભની ઘોષણા
କଣ୍ଟିଜେନ୍ସି ପ୍ରଣାଳୀ |,આકસ્મિક કાર્યપદ્ધતિ
ଜାରି କାର୍ଡ,ચાલુ રાખવું કાર્ડ
ନିରନ୍ତର ଯାଞ୍ଚ |,સાતત્ય તપાસ
ନିରନ୍ତର ଫର୍ମ |,સતત સ્વરૂપ
ନିରନ୍ତର ଫର୍ମ କାର୍ଡ |,સતત ફોર્મ કાર્ડ
କ୍ରମାଗତ ଫର୍ମ କାଗଜ |,સતત ફોર્મ કાગળ
କ୍ରମାଗତ ପ୍ରକ୍ରିୟା ନିୟନ୍ତ୍ରଣ |,સતત પ્રક્રિયા નિયંત્રણ
ନିରନ୍ତର ଅନୁକରଣ |,સતત અનુકરણ
କ୍ରମାଗତ ସିଷ୍ଟମ୍ ମଡେଲିଂ ପ୍ରୋଗ୍ରାମ |,સતત સિસ્ટમ મોડેલિંગ કાર્યક્રમ
ନିରନ୍ତର ସିଷ୍ଟମ୍ ସିମୁଲେସନ୍ ଭାଷା |,સતત સિસ્ટમ સિમ્યુલેશન ભાષા
ବିଷୟବସ୍ତୁ ମଡେଲ,સમોચ્ચું
ବିପରୀତ,વિપરીત
ବିପରୀତ ତୀକ୍ଷ୍ଣ |,વિપરીત
ନିୟନ୍ତ୍ରଣ,નિયંત્રણ
ନିୟନ୍ତ୍ରଣ କ୍ଷେତ୍ର |,અંકુશ
ନିୟନ୍ତ୍ରଣ ବିଟ୍,અંકુશ
ନିୟନ୍ତ୍ରଣ ବ୍ଲକ,અંકુશ
ନିୟନ୍ତ୍ରଣ ବସ୍ |,નિયંત્રણ બસ
ନିୟନ୍ତ୍ରଣ ବାଇଟ୍ |,સજાગર
ନିୟନ୍ତ୍ରଣ କାର୍ଡ,નિયંત્રણ -કાર્ડ
ନିୟନ୍ତ୍ରଣ ବର୍ଣ୍ଣ,અંકુશ
କଣ୍ଟ୍ରୋଲ୍ ସର୍କିଟ୍ |,નિયંત્રણ વર્તુળ
କଣ୍ଟ୍ରୋଲ୍ କିରାଣୀ |,નિયંત્રણ કારકુન
ନିୟନ୍ତ୍ରଣ ନିର୍ଦ୍ଦେଶ ଭାଷା |,નિયંત્રણ આદેશ
ନିୟନ୍ତ୍ରଣ କମ୍ପ୍ୟୁଟର |,નિયંત્રણ
କାଉଣ୍ଟର ନିୟନ୍ତ୍ରଣ |,નિયંત્રણ કાઉન્ટર
ନିୟନ୍ତ୍ରଣ ଚକ୍ର,નિયંત્રણ
ନିୟନ୍ତ୍ରଣ ତଥ୍ୟ |,અંકુશ
ନିୟନ୍ତ୍ରଣ କରିକା ପରାକାନ୍ତ |,શબ્દકોશ
ନିୟନ୍ତ୍ରଣ ଇଞ୍ଜିନିୟରିଂ,નિયંત્રણ ઈજનેર
ନିୟନ୍ତ୍ରଣ କ୍ଷେତ୍ର |,નિયંત્રણ ક્ષેત્ર
ଫର୍ମାଟ୍ ଆଇଟମ୍ ନିୟନ୍ତ୍ରଣ କରନ୍ତୁ |,નિયંત્રણ બંધારણ વસ્તુ
ନିୟନ୍ତ୍ରଣ କାର୍ଯ୍ୟ,નિયંત્રણ
ନିୟନ୍ତ୍ରଣ ହେଡିଙ୍ଗ୍ |,નિયંત્રણ મથાળું
ନିୟନ୍ତ୍ରଣ ଛିଦ୍ର |,અંકુશ
ନିୟନ୍ତ୍ରଣ ନିର୍ଦ୍ଦେଶ,નિયંત્રણ
ନିୟନ୍ତ୍ରଣ ନିର୍ଦ୍ଦେଶନାମା ରେଜିଷ୍ଟର |,નિયંત્રણ સૂચના રજિસ્ટર
ନିୟନ୍ତ୍ରଣ ଭାଷା |,નિયંત્રણ ભાષા
ନିୟନ୍ତ୍ରିତ ପାରାମିଟର |,નિયંત્રિત પરિમાણ
ନିୟନ୍ତ୍ରିତ ଷ୍ଟୋରେଜ୍ ଆବଣ୍ଟନ |,નિયંત્રિત સંગ્રહ ફાળવણી
ନିୟନ୍ତ୍ରିତ ଭେରିଏବଲ୍ |,નિયંત્રિત ચલ
ନିୟନ୍ତ୍ରିତ ଶବ୍ଦକୋଷ |,નિયંત્રિત શબ્દભંડોળ
ନିୟନ୍ତ୍ରକ,નિયંત્રક
କଣ୍ଟ୍ରୋଲର୍ ଫଙ୍କସନ୍,નિયંત્રક કાર્ય
ନିୟନ୍ତ୍ରଣ ରେଖା,નિયંત્રણ રેખા
ତର୍କଗୁଡ଼ିକୁ ନିୟନ୍ତ୍ରଣ କରନ୍ତୁ |,નિયંત્રણ તર્ક
ନିୟନ୍ତ୍ରଣ ଲୁପ୍ |,નિયંત્રણ લૂપ
ନିୟନ୍ତ୍ରଣ ଚିହ୍ନ,અંકુશ
ନିୟନ୍ତ୍ରଣ-ମସାଜ୍ ଡିସପ୍ଲେ |,નિયંત્રણ મશજાનું પ્રદર્શન
ମାଇକ୍ରୋପ୍ରୋଗ୍ରାମିଂ ନିୟନ୍ତ୍ରଣ କରନ୍ତୁ |,માઇક્રોપ્રોગ્રામિંગને નિયંત્રિત કરો
ନିୟନ୍ତ୍ରଣ ମୋଡ୍,નિયંત્રણ -પદ્ધતિ
ନିୟନ୍ତ୍ରଣ ସଂଖ୍ୟା |,નિયંત્રણ નંબર
ନିୟନ୍ତ୍ରଣ ଉଦ୍ଦେଶ୍ୟ |,નિયંત્રણ ઉદ્દેશ
ନିୟନ୍ତ୍ରଣ ଅପରେସନ୍ |,નિયંત્રણ કામગીરી
ନିୟନ୍ତ୍ରଣ ଅପରେଟର୍ |,નિયંત્રણ operatorપરેટર
ନିୟନ୍ତ୍ରଣ ଅପରେଟୋର ଟର୍ମିନାଲ୍ |,નિયંત્રણ operatorપરેટર
କଣ୍ଟ୍ରୋଲ୍ ପ୍ୟାନେଲ୍ |,કંટ્રોલ પેનલ
ନିୟନ୍ତ୍ରଣ ବିନ୍ଦୁ |,નિયંત્રણ બિંદુ
ନିୟନ୍ତ୍ରଣ ମୁଦ୍ରଣ,નિયંત્રણ મુદ્રણ
ନିୟନ୍ତ୍ରଣ ପ୍ରୋଗ୍ରାମ୍,નિયંત્રણ કાર્યક્રમ
କଣ୍ଟ୍ରୋଲ୍ ପଞ୍ଚ |,નિયંત્રણ પંચ
ନିୟନ୍ତ୍ରଣ ରେକର୍ଡ |,અંકુશ
ନିୟନ୍ତ୍ରଣ ରେଜିଷ୍ଟର |,નિયંત્રણ રજિસ્ટર
ନିୟନ୍ତ୍ରଣ ରୁଟିନ୍ |,નિયમિત નિયંત્રણ
ନିୟନ୍ତ୍ରଣ ବିଭାଗ,નિયંત્રણ -અનુભાગ
ନିୟନ୍ତ୍ରଣ କ୍ରମ |,નિયંત્રણ ક્રમ
ନିୟନ୍ତ୍ରଣ ନିର୍ଦ୍ଦିଷ୍ଟକରଣ,નિયંત્રણ -વિશિષ્ટતા
ନିୟନ୍ତ୍ରଣ ଷ୍ଟାକ,નિયંત્રણ સ્ટેક
ନିୟନ୍ତ୍ରଣ ମାନକ,નિયંત્રણ ધોરણ
ନିୟନ୍ତ୍ରଣ ବକ୍ତବ୍ୟ,અંકુશ
ନିୟନ୍ତ୍ରଣ ଷ୍ଟେସନ |,નિયંત્રણ મથક
ନିୟନ୍ତ୍ରଣ ଷ୍ଟୋରେଜ୍ |,નિયંત્રણ સંગ્રહ
ନିୟନ୍ତ୍ରଣ ଷ୍ଟୋରେଜ୍ ସେଭ୍ |,નિયંત્રણ સંગ્રહ સાચવો
ନିୟନ୍ତ୍ରଣ ସୁଇଚ୍,અંકુશ
ନିୟନ୍ତ୍ରଣ ବ୍ୟବସ୍ଥା,નિયંત્રણ પદ્ધતિ
ନିୟନ୍ତ୍ରଣ ଟେପ୍,નિયંત્રણ ટેપ
ନିୟନ୍ତ୍ରଣ କ techni ଶଳ |,નિયંત્રણ તકનીક
କଣ୍ଟ୍ରୋଲ୍ ଟର୍ମିନାଲ୍ |,નિયંત્રણ
ସମୁଦାୟ ନିୟନ୍ତ୍ରଣ କରନ୍ତୁ |,અંકુશ
ସ୍ଥାନାନ୍ତର ବିବୃତ୍ତି ନିୟନ୍ତ୍ରଣ କରନ୍ତୁ |,નિયંત્રણ -તબદીલી નિવેદન
ନିୟନ୍ତ୍ରଣ ୟୁନିଟ୍ |,નિયંત્રણ વિભાગ
ନିୟନ୍ତ୍ରଣ ଭେରିଏବଲ୍ |,નિયંત્રણ ચલ
ଭଲ୍ୟୁମ୍ ନିୟନ୍ତ୍ରଣ କରନ୍ତୁ |,અંકુશ
ନିୟନ୍ତ୍ରଣ ଶବ୍ଦ |,નિયંત્રણ શબ્દ
ସମ୍ମିଳନୀ,પરંપરાગત
ସମ୍ମିଳନୀ ଉପକରଣଗୁଡ଼ିକ,પરંપરાગત સાધનસામગ્રી
ଏକତ୍ରିତତା,એકતરફી
ବାର୍ତ୍ତାଳାପ |,વાતચીત
କଥାବାର୍ତ୍ତା |,વાર્તાલાપને લગતું
ବାର୍ତ୍ତାଳାପିକ ବୀଜ ବର୍ଣ୍ଣିତ ଭାଷା |,વાર્તાલાપનું બીજગણિત ભાષા
କଥାବାର୍ତ୍ତା ସଂକଳନ |,સંવાદિતા સંકલનકર્તા
କଥାବାର୍ତ୍ତା ଗଣନା,સંવાદિતા -ગણતરી
କଥାବାର୍ତ୍ତା ଭାଷା |,સંવાદિતા ભાષા
କଥାବାର୍ତ୍ତା ମୋଡ୍,વાર્તાલાપની સ્થિતિ
ବାର୍ତ୍ତାଳାପିକରଣ ପ୍ରଣାଳୀ |,સંવાદિતા પદ્ધતિ
ବାର୍ତ୍ତାଳାପିକରଣ ଟର୍ମିନାଲ୍ |,પરિવર્તનીય
ବାର୍ତ୍ତାଳାପ ସମୟାନୁବର୍ତ୍ତୀ ସମୟ ବାଣ୍ଟିବା |,વાર્તાલાપ સમય
ରୂପାନ୍ତର,રૂપાંતર
ରୂପାନ୍ତର ମୂଲ୍ୟ,રૂપાંતર ખર્ચ
ରୂପାନ୍ତର ଉପକରଣ,રૂપાંતર ઉપકરણ
ରୂପାନ୍ତର ମୋଡ୍,રૂપાંતર મોડ
ରୂପାନ୍ତର ରୁଟିନ୍ |,પ્રત્યારોપણ
ରୂପାନ୍ତର,રૂપાંતર કરવું
Convercer,એકત્રીકરણ કરનાર
କନଭକ୍ସ ପ୍ରୋଗ୍ରାମିଂ |,બહિર્ચાર્ય કાર્યક્રમ
ଠିକଣା ଠିକଣା ସ୍ମୃତିକୁ ସଂଯୋଜନା କରନ୍ତୁ |,સંકલન મેમરી
ତଥ୍ୟକୁ ସମନ୍ୱୟ କରନ୍ତୁ |,સંકલિત આધાર
ଜ୍ୟାମେଟ୍ରି ଭାଷା ସମନ୍ୱୟ କରନ୍ତୁ |,ભૂમિતિ ભાષા
ଗ୍ରାଫିକ୍ସ ସଂଯୋଜନା |,સંકલન ગ્રાફિક્સ
