Hindi,Marathi
डायलअप मॉडम,डायलअप मॉडेम
विमा,आकारमान
शब्दकोश,शब्दकोश
"1. अवकलन ,2. विभेदन",भिन्नता
अंकीय,डिजिटल
अंकीय प्रणाल,डिजिटल चॅनेल
अंकीय परिपथ,डिजिटल सर्किट
अंकीय कंप्यूटर,डिजिटल संगणक
"1.अंकीय आँकड़ा, 2.अंकीय डाटा",डिजिटल डेटा
अंकीय सुविधा,डिजिटल सुविधा
अंकीय फिल्टर,डिजिटल फिल्टर
अंकीय लाइब्रेरी,डिजिटल लायब्ररी
अंकीय माडुलन,डिजिटल मॉड्यूलेशन
"1.अंकीय प्रदर्श, 2. डिजीटल मॉनीटर",डिजिटल मॉनिटर
अंकीय चित्र,डिजिटल चित्र
"1.अंकीय हस्ताक्षर, 2. अंकीय चिन्हक",डिजिटल स्वाक्षरी
अंकीय स्विच,डिजिटल स्विच
अंकीय अनुरूप रूपांतरक,डिजिटल ते अॅनालॉग (D/A) कनवर्टर
अंकरूपण,डिजिटायझेशन
अंकीकरण,डिजीटल करा
अंकरूपक,डिजिटायझर
डायोड,डायोड
प्रत्यक्ष,थेट
प्रत्यक्ष पता,थेट पत्ता
प्रत्यक्ष रुपांतरण,थेट रूपांतरण
प्रत्यक्ष युग्मन,थेट जोडणी
"1.प्रत्यक्ष स्मृति अभिगम, 2. प्रत्यक्ष मैमोरी अभिगम (डी एम ए)",डायरेक्ट मेमरी ऍक्सेस (DMA)
प्रत्यक्ष स्मृति अभिगम (डी एम ए),डायरेक्ट मेमरी ऍक्सेस (DMA)
प्रत्यक्ष विधि,थेट पद्धत
निदेश,निर्देश
निर्देशिका,निर्देशिका
"1.निर्देशिका परिसेवक, 2. निर्देशिका सर्वर",निर्देशिका सर्व्हर
निर्देशिका सेवा,निर्देशिका सेवा
असमर्थ,अक्षम करा
असमर्थकारी संकेत,सिग्नल अक्षम करणे
"1.असंबंधन, 2. विसंबंधन",डिस्कनेक्ट करा
"1.असतत , 2. विविक्त",स्वतंत्र
"1.चक्रिका, 2. डिस्क",डिस्क
"1.चक्रिका पता, 2. डिस्क पता",डिस्क पत्ता
"1.चक्रिका सरणी, 2. डिस्क सरणी",डिस्क अॅरे
"1.चक्रिका क्षमता, 2. डिस्क क्षमता",डिस्क क्षमता
"1.चक्रिका चालक, 2.डिस्क ड्रािव",डिस्क ड्राइव्ह
चक्रिका संचिका,डिस्क फाइल
"1.चक्रिका स्मृति, 2. चक्रिका मेमोरी, 3.डिस्क स्मृति,4. डिस्क मेमोरी",डिस्क मेमरी
चक्रिका परिचालन तंत्र (डी ओ एस),डिस्क ऑपरेटिंग सिस्टम (DOS)
चक्रिका संकुल,डिस्क पॅक
"1.चक्रिका परिसेवक, 2. डिस्क सर्वर",डिस्क सर्व्हर
"1.चक्रिका भंडारण, 2. डिस्क भंडारण",डिस्क स्टोरेज
डिस्केट,डिस्केट
प्रदर्श संचिका,फाइल प्रदर्शित करा
प्रदर्श प्रतिबिंब,प्रतिमा प्रदर्शित करा
निपटान,विल्हेवाट
दूरी,अंतर
दूरी फलन,अंतर कार्य
विरूपण,विकृती
वितरित,वितरित केले
वितरित आँकड़ा,वितरित डेटा
वितरित परिसेवक,वितरित सर्व्हर
"1.वितरित प्रणाली, 2. वितरित तंत्र",वितरित प्रणाली
वितरक,वितरणात्मक
प्रलेख,दस्तऐवज
प्रलेख प्रत्यानयित,दस्तऐवज पुनर्प्राप्त
"1.प्रलेख खिडक़ी, 2. प्रलेख विंडो",दस्तऐवज विंडो
प्रलेखन,दस्तऐवजीकरण
"डोमेन, प्रक्षेत्र",डोमेन
डोमेन नाम,डोमेनचे नाव
"1.डॉट मैट्रिक्स मुद्रक, 2. डॉट मैट्रिक्स प्रिंटर",डॉट मॅट्रिक्स प्रिंटर
"अध:, नीचे",खाली
"1.अवलिंक , 2.अवकड़ी",डाउन लिंक
अधोभारण,डाउन लोडिंग
अधोभारण काल,खाली वेळ
कर्षण,ड्रॅग करणे
डीरैम (गतिक रैम),DRAM (डायनॅमिक रॅम)
अपवाह,वाहून जाणे
चालक,चालक
पात,थेंब
निपात सूची बॉक्स,ड्रॉप डाउन सूची बॉक्स
ड्रम ड्रािव,ड्रम ड्राइव्ह
"1.ड्रम मुद्रक, 2. ड्रम प्रिंटर",ड्रम प्रिंटर
"1.इम एकक, 2. ड्रम इकाई",ड्रम युनिट
"1.द्वैत,2. द्वि",दुहेरी
द्वैत घनत्व,दुहेरी घनता
"1.मूक पता, 2. छद्म पता",डमी पत्ता
सन्निक्षेप,डंप
दवैध परिपथ,डुप्लेक्स सर्किट
दवैधीकरण,डुप्लेक्सिंग
केय्प्रतिकुंजी,नक्कल
"1.डी वी डी आर./डब्ल्यू ,2. डी वी डी पठन, 3.लेखन",DVD R/W
डी वी डी रॉम,डीव्हीडी रॉम
गतिक अनुदेश,डायनॅमिक सूचना
"1.गतिक स्मृति, 2.गतिक मेमोरी",डायनॅमिक मेमरी
"1.गति विज्ञान, 2. गतिकी",गतिशीलता
ई बी सी डी आई सी,EBCDIC
ई व्यवसाय,ई-व्यवसाय
प्रतिध्वनि,प्रतिध्वनी
"1.ई-कॉमर्स, 2.ई-वाणिज्य",ई-कॉमर्स
संपादन,सुधारणे
संपादक,संपादक
शैक्षिक प्रौद्योगिकी,शैक्षणिक तंत्रज्ञान
ई ई पी रॉम,ईईपी रोम
"1.सार्थक पता , 2.प्रभावी पता",प्रभावी पत्ता (फ्लोटिंग पत्ता)
सार्थक संकार्य पता,प्रभावी ऑपरेंड पत्ता
प्रभावी क्रिया,प्रभावी प्रक्रिया
प्रभावी यू.आई.डी.,प्रभावी UID (वापरकर्ता ओळख)
प्रभावी संचरण संकार्य,प्रभावी ट्रान्समिशन ऑपरेंड
अष्टबिट बािट,आठ-बिट बाइट
"इलेक्ट्रॉनिक अधिगम, ई अधिगम",ई-लर्निंग
चुनाव एल्गोरिथम,निवडणूक-अल्गिर्म
इलेक्ट्रोनिक डाकसेवा (ई. मेल),इलेक्ट्रिक मेलिंग (ई-मेल)
"1.इलेक्ट्रोनिक मुद्रण, 2.इलेक्ट्रोनिक प्रिटर",इलेक्ट्रिक प्रिंटर
विद्युत लेखा मशीन,इलेक्ट्रिकल अकाउंटिंग मशीन
इलेक्ट्रोनिकी,इलेक्ट्रॉनिक
इलैक्ट्रॉनिक निकास प्रणाली (ई.सी.एस.),इलेक्ट्रॉनिक क्लिअरन्स सिस्टम (ECS)
इलेक्ट्रॉनिक आँकड़ा विनिमय (इ.डी.आई.),इलेक्ट्रॉनिक डेटा इंटरचेंज (EDI)
इलेक्ट्रोनिक आंकड़ा संसाधन,इलेक्ट्रॉनिक डेटा प्रोसेसिंग
इलेक्ट्रॉनिक विवरणिक,इलेक्ट्रॉनिक फाइलिंग
इलेक्ट्रोनिक निधि अंतरण तंत्र (ई.एफ.टी.एस),इलेक्ट्रॉनिक निधी हस्तांतरण प्रणाली (EFTS)
"1.इलेक्ट्रॉनिक जर्नल, 2.इलेक्ट्रानिक पत्रिका",इलेक्ट्रॉनिक जर्नल्स
इलेक्ट्रॉनिक प्रकाशन,इलेक्ट्रॉनिक प्रकाशन
इलेक्ट्रॉनिक स्विच,इलेक्ट्रॉनिक स्विच
"तत्व, अवयव",घटक
ई-मेल,ई-मेल
"1.ई-मेल पता, 2. इलेक्ट्रॉनिक डाक पता",ई-मेल पत्ता
अंत:स्थापित तंत्र,एम्बेडेड प्रणाली
अंत:स्थापन,एम्बेडिंग
उत्सर्जक युग्मित तर्क (ई.सी.एल.),एमिटर कपल लॉजिक (ECL)
रिक्त चिति,रिक्त स्टॅक
"1.रिक्त श्रृंखला, 2. रिक्त माला",रिक्त स्ट्रिंग
यंत्रानुकरण,अनुकरण
"1.केप्सूलीकरण, 2. केप्सूलन",encapsulation
कूटलेखक,कूटलेखन
कूटलेखन,एन्कोड
"1.कूटलेखक, 2. कोडक",एन्कोडर
गूढ आंकडा,एन्क्रिप्ट केलेला डेटा
गूढ फािल सिस्टम,एन्क्रिप्टिंग फाइल सिस्टम
"1.गोपन, 2. कोडन, 3. कूटलेखन",एनक्रिप्शन
खंडक अंत,ब्लॉकचा शेवट
संचिका-अन्त,फाइलचा शेवट (EOF)
प्रयोक्ता,अंतिम वापरकर्ता
प्रवेश,प्रविष्ट करा
प्रवेश कुंजी,एंटर-की
"1.उद्यम सरवर, 2. उद्यम सेवक",एंटरप्राइझ सर्व्हर
उद्यम तंत्र,एंटरप्राइझ प्रणाली
सत्ता,अस्तित्व
सत्ता संबंधता,अस्तित्व-संबंध
प्रवेश काल,प्रवेश वेळ
प्रविष्ट चर,एंट्री व्हेरिएबल
गणनीय,असंख्य
परिवेश,वातावरण
"1.ईपोच,2. युग,3. निर्देश क्षण",युग
ईप्राम (वित्तोरण प्रोग्राम्य पठन मात्र स्मृति),EPROM
एपसिलॉन संवरक,एप्सिलॉन बंद करणे
तुल्यकारक,तुल्यकारक
उपस्कर,उपकरणे
तुल्यता वर्ग,समतुल्य वर्ग
तुल्य संबंध,समतुल्य संबंध
"1.विलोपन, 2.मिटान",पुसून टाका
त्रुटि संशोधन कूट,कोड दुरुस्त करताना त्रुटी
त्रुटि संशोधन,त्रुटी सुधारणे
त्रुटि संसूचन,त्रुटी शोधणे
त्रुटि प्रहस्तन,त्रुटी हाताळणी
त्रुटि संदेश,त्रुटी संदेश
त्रुटि दर,त्रुटी दर
त्रुटि पुनर्डद्धार,त्रुटी पुनर्प्राप्ती
त्रुटि नेमक,त्रुटी नित्यक्रम
पलायन संप्रतीक,सुटलेले पात्र
ईथरनेट,इथरनेट
घटना,कार्यक्रम
घटना श्रृंखला,कार्यक्रम साखळी
घटना नियंत्रण,घटना नियंत्रण
घटना गणक,कार्यक्रम काउंटर
अपवाद प्रहस्तन,अपवाद हाताळणी
विनिमय डिस्क भंडारण,एक्सचेंज करण्यायोग्य डिस्क स्टोरेज
अपवर्जन,बहिष्कार
अनन्य और (एक्स ऑर),अनन्य किंवा (XOR)
निष्पाद्य क्रमादेश,एक्झिक्युटेबल प्रोग्राम
निष्पादन कथन,कार्यकारी विधान
चयनिक खोज,संपूर्ण शोध
विदयमान,अस्तित्वात आहे
निर्गम,बाहेर पडा
विशेषज्ञ तंत्र,तज्ञ प्रणाली
"1. अभिव्यक्ति ,2. व्यंजक",अभिव्यक्ती
विस्तारित आलेखीय आव्यूह (एक्स जी ए),विस्तारित ग्राफिक अॅरे (XGA)
विस्तारित औदयोगिक मानक (इ.आई.एस.),विस्तारित उद्योग मानक (EIS)
अतिदेशित मशीन,विस्तारित मशीन
विस्तारित स्मृति,विस्तारित मेमरी
"1.विस्तारित परिशुद्धता, 2.विस्तारित यर्थाथता",विस्तारित अचूकता
"1.विस्तारित छंटाी, 2. विस्तारित पृथक्करण",विस्तारित वर्गीकरण
वाह्य आह्वान,बाह्य कॉल
वाह्य त्रुटि,बाह्य त्रुटी
वाह्य फलन,बाह्य कार्य
वाह्य अंतरायन,बाह्य व्यत्यय
"1.वाह्य स्मृति, 2. वाह्य मेमोरी",बाह्य मेमरी
वाह्य स्मृति,बाह्य मेमरी
वाह्य मॉडेम,बाह्य मोडेम
वाह्य संदर्भ,बाह्य संदर्भ
वाह्य खोज,बाह्य शोध
वाह्य भंडारण युक्ति,बाह्य स्टोरेज डिव्हाइस
निष्कर्षण,काढणे
बहिर्वेशन,एक्सट्रापोलेशन
फलक संप्रतीक मुद्रक,चेहरा-वर्ण प्रिंटर
विफल-सुरक्षा संक्रिया,अयशस्वी-सुरक्षित ऑपरेशन
विफलता दर,अपयशाचा दर
विफलता मुक्ति,अपयश पुनर्प्राप्ती
मिथ्या कूट,खोटा कोड
मिथ्या त्रुटि,खोटी चूक
"1.निवेशाँक, 2. निवेश-अंक",फॅन-इन
"1.निर्गताँक, 2. निर्गत-अंक",बाहेर
"1.प्रतिकृति आई/ ओ युक्ति ,2. प्रतिकृति निवेश युक्ति/निर्गम",फॅसिमाईल I/O डिव्हाइस
द्रुत फौरिएर अन्तरण,फास्ट फोरियर ट्रान्सफॉर्म (FFT)
घातक त्रुटि,गंभीर त्रुटी
दोष संसूचन,दोष शोधणे
दोष निदान,दोष निदान
दोष सहिष्णुता,चुकीची सहनशीलता
फैक्स,फॅक्स
फैक्स संदेश,फॅक्स संदेश
एफ डी सी,FDC
लक्षण संसूचन,वैशिष्ट्य शोध
भरण चक्र,फीड सायकल
पुनर्निवेश,अभिप्राय
"1.प्रदायक,2.पोषक, 3.फीडर",फीडर
आनयन,आणणे
फिबोनेकी खोज,फिबोनाची शोध
फिबोनेकी अनुक्रम,फिबोनाची क्रम
फिबोनेकी श्रेणी,फिबोनाची मालिका
तंतु प्रकाशिकी,फायबर ऑप्टिक्स
फिडो जाल,फिडो नेट
क्षेत्र,फील्ड
पंचम पीढ़ी कम्प्यूटर,पाचव्या पिढीचे संगणक
"1.संचिका,2. फािल",फाइल
संचिका अभिगम विधि,फाइल प्रवेश पद्धत
संचिका नियतन सारणी,फाइल वाटप सारणी
संचिका संपीडन,फाइल कॉम्प्रेशन
संचिका प्रतिलिपिकरण,फाइल कॉपी करणे
संचिका विन्यास,फाइल लेआउट
संचिका विलय,फाइल विलीनीकरण
संचिका पुन:प्राप्ति,फाइल पुनर्प्राप्ती
संचिका भंडारण,फाइल स्टोरेज
संचिका संरचना,फाइल संरचना
संचिका तंत्र,फाइल सिस्टम
संचिका अंतरण,फाइल हस्तांतरण
फाील अंतरण प्रोटोकॉल (एफ टी पी),फाइल ट्रान्सफर प्रोटोकॉल (FTP)
फिल्टर,फिल्टर
अंतिम स्थिति,अंतिम स्थिती
खोज,शोधणे
परिमित अवस्था यंत्र,मर्यादित राज्य मशीन
फायर वॉल,आग भिंत
फर्मवेयर,फर्मवेअर
पहले आो पहले पाो,प्रथम येणाऱ्यास प्रथम सेवा
प्रथम पीढ़ी कंप्यूटर,पहिल्या पिढीचा संगणक
प्रथम निवेश प्रथम निर्गम (फीफो ),फर्स्ट इन फर्स्ट आउट (FIFO)
प्रथम कोटि तर्क,प्रथम ऑर्डर तर्क
प्रथम कोटि सिद्धांत,प्रथम ऑर्डर सिद्धांत
नियत विभाजन,निश्चित विभाजन
चिन्ह,झेंडा
नम्य डिस्क,लवचिक डिस्क
फ्लॉपी डिस्क,फ्लॉपी डिस्क
फ्लापी डिस्क चालन (एफ डी डी),फ्लॉपी डिस्क ड्राइव्ह (Fdd)
प्रवाह संचित्र,प्रवाह चार्ट
नियंत्रण प्रवाह,नियंत्रण प्रवाह
प्रधावन,फ्लश
फोल्डर,फोल्डर
फाँट,फॉन्ट
फाँट परिवार,फॉन्ट कुटुंब
वाह्य कुंजी,परदेशी की
रूप,फॉर्म
प्रतीकात्मक भाषा,औपचारिक भाषा
प्रतीकात्मक विधि,औपचारिक प्रणाली
"1.फॉरमैट, 2.आरूप",स्वरूप
आरूपण,स्वरूपन
फोरट्रॉन,फोरट्रान
"1.फोरट्रॉन (एक कंप्यूटर भाषा) प्रोग्राम, 2.फोरट्रान क्रमादेशन",फोरट्रान प्रोग्रामिंग
अग्रतिर्यक स्लैश,पुढे झुकणारी तिरकी रेष
चतुर्थ पीढ़ी कंप्यूटर,चौथ्या पिढीचा संगणक
खंड,तुकडा
फ्रेम,फ्रेम
"1.मुक्त नेट, 2.मुक्त जाल",मोफत नेट
मुक्त सॉफ्टवेयर न्यास,मोफत सॉफ्टवेअर फाउंडेशन
मुक्त भंडारण,विनामूल्य संचयन
फ्रीवेयर,फ्रीवेअर
अग्रांत,समोरचे टोक
"1.अग्र पट्टिका, 2.अग्र पैनल",समोरची बाजू
"1.प्रकार्य,2. फलन",कार्य
प्रकार्य कुंजी,फंक्शन की
प्रकार्य संदर्भ,कार्य संदर्भ
प्रकार्यात्मक निर्भरता,कार्यात्मक अवलंबित्व
प्रकार्य परीक्षण,कार्यात्मक चाचणी
"1.अस्पष्ट तर्क, 2.फज्जी लॉजिक",अस्पष्ट तर्क
"1.अस्पष्ट समुच्चय, 2.फज्जी सेट",अस्पष्ट संच
लब्धि,मिळवणे
खेल तरू,खेळाचे झाड
अंतराल संप्रतीक,अंतर वर्ण
कचरा,कचरा
कचरा संग्रहण,कचरा गोळा करणे
कचरा संग्रहण,कचरा गोळा करणे
कचरा अंदर कचरा बाहर (गीगो),कचरा बाहेर कचरा (GIGO)
द्वार,गेट
दवार पथ (नेटवर्क के संदर्भ में),प्रवेशद्वार
व्यापक क्रमादेश,सामान्य कार्यक्रम
व्यापक क्रमादेश,सामान्य कार्यक्रम
व्यापक उद्देश्य कंप्यूटर,सामान्य उद्देश संगणक
व्यापकीकृत उद्देश्य कंप्यूटर,सामान्य उद्देश संगणक
सामान्य पंजी,सामान्य नोंदणी
व्यापकीकरण,सामान्यीकरण
व्यापकीकरण,सामान्यीकरण
व्यापक उद्देशीय भाषा,सामान्य हेतूची भाषा
व्यापक उद्देश्य संक्रिया प्रणाली,सामान्य उद्देश ऑपरेटिंग सिस्टम
व्यापक उद्देश्य पंजी,सामान्य-उद्देश रजिस्टर
जनित त्रुटि,व्युत्पन्न त्रुटी
जनन प्रकार्य,निर्मिती कार्य
वर्ग सामान्य,सामान्य वर्ग
वर्ग प्रकार्य,सामान्य कार्य
सामान्य वर्गनाम,सामान्य नाव
गीगो,gigo
"1.सार्वत्रिक, 2.वैश्विक",जागतिक
सार्वत्रिक कूट,जागतिक कोड
सार्वत्रिक ताला,जागतिक लॉक
"1.सार्वत्रिक जालक्रम,2.सार्वत्रिक नेटवर्क",जागतिक नेटवर्क
सार्वत्रिक जालक्रम,जागतिक नेटवर्क
"1.विश्व प्रयोक्ता, 2.सार्व प्रयोक्ता, 3.सार्वत्रिक प्रयोगकर्ता",जागतिक वापरकर्ता
सार्वत्रिक चर,जागतिक चल
"1.वैश्वीकरण, 2.भूमण्डलीकरण",जागतिकीकरण
गोफर (नेटवर्क में एक प्रोटोकॉल),गोफर
गोफर ग्राही,गोफर क्लायंट
"1.गोफर परिसेवक, 2.गोफर सर्वर",गोफर सर्व्हर
गोफर स्थल,गोफर साइट
गोफर स्पेस,गोफर जागा
आकर्षक निम्नीकरण,मोहक अध:पतन
व्याकरण संशोधक,व्याकरण तपासक
व्याकरण आकर्षक बहिगर्मन,व्याकरण डौलदार निर्गमन
"1.कुल जोड़, 2.महायोग, 3.कुल योग",एकूण
"1.ग्राफ, 2.आलेख",आलेख
"1.ग्राफ अंकन, 2.आलेख अंकन",आलेख प्लॉटिंग
"1.ग्राफीय संप्रतीक, 2.आलेखीय संप्रतीक",ग्राफिक वर्ण
"1.ग्राफीय नियंत्रक, 2.आलेखीय नियंत्रक",ग्राफिक नियंत्रक
"1.ग्राफीय आंकड़ा संरचना, 2.आलेखीय आंकड़ा संरचना",ग्राफिक डेटा संरचना
"1.ग्राफीय प्रदर्श क्रमादेश, 2.आलेखीय प्रदर्श क्रमादेश",ग्राफिक प्रदर्शन कार्यक्रम
"1.ग्राफीय प्रदर्श विभेदन, 2.आलेख प्रदर्श",ग्राफिक प्रदर्शन रिझोल्यूशन
"1.ग्राफीय भाषा, 2.आलेखीय भाषा",ग्राफिक भाषा
"1.ग्राफीय भाषा, 2.आलेखीय भाषा",ग्राफिक भाषा
"1.ग्राफीय पट्टिका, 2.आलेखीय पट्टिका",ग्राफिक पॅनेल
"1.ग्राफी एनीमेशन, 2.आलेखी एनीमेशन",ग्राफिकल अॅनिमेशन
ग्राफी अन्तरण फारमेट (जीाईेफ),ग्राफिकल इंटरफेस स्वरूप (GIF)
"1.ग्राफी प्रयोक्ता इंटरफेस (जीयूाई), 2.ग्राफीय प्रयोक्ता अंतरापृष्ठ",ग्राफिकल यूजर इंटरफेस (GUI)
"1.आलेखी, 2.ग्राफिक्स",ग्राफिक्स
"1.ग्राफिक्स अनुप्रयोग, 2.आलेखीय अनुप्रयोग",ग्राफिक्स अनुप्रयोग
"1.ग्राफिक्स कर्सर, 2.आलेखी कर्सर",ग्राफिक्स कर्सर
"1.ग्राफिक्स मोड, 2.आलेखी विधा",ग्राफिक्स मोड
"1.ग्राफिक्स पैकेज, 2.आलेखी पैकेज",ग्राफिक्स पॅकेज
"1.ग्राफिक्स सॉफ्टवेयर, 2.आलेखी सॉफ्टवेयर",ग्राफिक्स सॉफ्टवेअर
"1.ग्राफिक्स सॉफ्टवेयर, 2.आलेखी सॉफ्टवेयर",ग्राफिक्स सॉफ्टवेअर
"1.ग्राफिक्स सॉफ्टवेयर पैकेज, 2.आलेखीय सॉफ्टवेयर पैकेज",ग्राफिक्स सॉफ्टवेअर पॅकेज
ग्रे स्केल,राखाडी स्केल
"1.लालची विधि, 2.ग्रीडी विधि",लोभी पद्धत
ग्रेप,grep
ग्रिड,ग्रिड
ग्रिड संचित्र,ग्रिड चार्ट
ग्रिड अभिकलन,ग्रिड संगणन
ग्रिड मॉडुलन,ग्रिड मॉड्यूलेशन
भू-तरंग,जमिनीची लाट
समूह,गट
समूह पता,गट पत्ता
समूह कूट,गट कोड
समूह संचार,गट संवाद
समूह संचार,गट संवाद
"1.समूह पहचान, 2.समूह अभिज्ञान",गट ओळख
समूह नाम,गटाचे नाव
समूहवेयर,ग्रुपवेअर
वृद्धि,वाढ
"1.रक्षक, 2.गार्ड",रक्षक
निर्देशित माध्यम,मार्गदर्शित माध्यम
गनजिप,गनझिप
कूट विच्छेदन,खाच
कूट विच्छेदक,हॅकर
कूट विच्छेदक शब्द कोश,हॅकरचा शब्दकोश
अर्ध योजक,अर्धा जोडणारा
अर्ध सेतु,अर्धा पूल
अर्ध द्वैध,अर्धा डुप्लेक्स
अर्ध द्वैध लाइन,अर्धा डुप्लेक्स लाइन
अर्ध द्वैध विधा,अर्धा डुप्लेक्स मोड
अर्ध तीव्रता,अर्धी तीव्रता
अर्ध अनुमार्गक,अर्धा राउटर
अर्ध व्यवकलक,अर्धा वजा करणारा
अर्ध छविकरण,अर्धा टोनिंग
अर्ध शब्द,अर्धा शब्द
हेमिलटोनी चक्र,मिल्टोनियस सायकल
हैमिंग कूट,हॅमिंग कोड
हस्त,हात
मुद्रित प्रति,हात प्रत
प्रहस्तन,हाताळणे
प्रहस्तन,हाताळणी
निलंबन,फाशी देणे
सुखद जाल,आनंदी नेट
हार्ड कापी युक्ति,हार्ड कॉपी डिव्हाइस
"1.हार्ड डिस्क, 2.अनम्य डिस्क",हार्ड डिस्क
अनम्य डिस्क ध्वंस,हार्ड डिस्क क्रॅश
कठिन त्रुटि,कठीण त्रुटी
हार्डवेयर प्रवाह नियंत्रण,हार्डवेअर प्रवाह नियंत्रण
"1.हरात्मक, 2.हार्मोनिक",हार्मोनिक
"1.हरात्मक माध्य,2. हार्मानिक माध्य",हार्मोनिक मध्यम
द्रुतान्वेषण,हॅश
द्रुतान्वेषण आरेख,हॅश आकृती
द्रुतान्वेषण सारणी,हॅश टेबल
द्रुतान्वेषण तकनीक,हॅशिंग तंत्र
"1.हैडर, 2.प्रवेशिका",शीर्षलेख
"1.पुंज , 2.ढेर",ढीग
पुंज छंटाई,ढीग क्रमवारी
सहायता,मदत
सहायता स्क्रीन,मदत स्क्रीन
"1.हैल्पजाल, 2.सहायता संजाल",हेल्पनेट
हर्टज (फ्रीक्वेंसी/आवृति की यूनिट),हर्ट्झ
स्वानुभावी,ह्युरिस्टिक
स्वानुभावी विधि,ह्युरिस्टिक पद्धत
षोडश आधारी संख्या,हेक्साडेसिमल संख्या
अप्रत्यक्ष रेखा,लपलेली ओळ
पदानुक्रमित आँकड़आ संचय,श्रेणीबद्ध डेटा बेस
पदानुक्रमित संचिका व्यवसाय,श्रेणीबद्ध फाइल सिस्टम
पदानुक्रमित रूपरेखा,श्रेणीबद्ध स्थलाकृति
उच्च स्तरीय भाषा,उच्च स्तरीय भाषा
उच्चस्मृति क्षेत्र,उच्च मेमरी क्षेत्र
उच्च निष्पादन,उच्च कार्यक्षमता
"1.प्राप्ति, 2.हिट, 3.संभावना",दाबा
हिट रेट,हिट दर
हिट अनुपात,हिट प्रमाण
"1. छिद्र, रिक्ती 2. होल",छिद्र
आमुख निर्देशिका,होम डिरेक्टरी
आमुख पृष्ठ,मुख्यपृष्ठ
समांगी निर्देशांक,एकसंध समन्वय
हॉप,हॉप
हॉप काउन्ट (नेट वर्क के संदर्भ में),हॉप संख्या
हॉर्न,हॉर्न
पोषक कंप्यूटर,होस्ट संगणक
पोषक कंप्यूटर,होस्ट संगणक
पोषक भाषा,होस्ट भाषा
"1.सक्रिय कुंजी, 2.हॉट कुंजी",गरम की
हाइपर पाठ्य चिहिनित भाषा (एच टी एम एल),हायपर टेक्स्ट मार्कअप भाषा (HTML)
परिकल्पना,गृहीतक
आई पॉड,मी पॉड
निवेश/निर्गम बफर,I/O बफर
"1.निवेश/निर्गम द्वारक, 2. आई/ओ द्वारक",I/O पोर्ट
निवेश/निर्गम इकाई,I/O युनिट
परिज्ञापक,ओळखकर्ता
"1.तत्समक, 2.सर्वसमिका, 3.व्यष्टित्व, 4.पहचान",ओळख
प्रतिबिंब,प्रतिमा
प्रतिबिंब संवेदक,प्रतिमा सेन्सर
संघट्ट मुद्रक,प्रभाव प्रिंटर
प्रतिबाधा,अडथळा
आदेशात्मक प्रोग्राम भाषा,अत्यावश्यक कार्यक्रम भाषा
आदेश सूचक कथन,अनिवार्य विधान
अस्पष्ट पता,अंतर्निहित पत्ता
असंभव घटना,अशक्य घटना
निष्क्रिय आसंधि,निष्क्रिय नोड
असगंतता,विसंगती
वृद्धि,वाढ
सूचक,निर्देशांक
सूचक आँकड़ा मद,निर्देशांक डेटा आयटम
सूचकांक संचिका,अनुक्रमणिका फाइल
सूचक पंजी,इंडेक्स रजिस्टर
सूचक अनुक्रमिक,अनुक्रमणिका
सूचकित पताभिगमन,अनुक्रमित पत्ता
अनुक्रमित भाषा,अनुक्रमित भाषा
सूचकांकित अनुक्रम संचिका,अनुक्रमित अनुक्रम फाइल
सूचकांकित अनुक्रमिक अभिगम विधि (आी एस ए एम),अनुक्रमित अनुक्रमिक sccess पद्धत (ISAM)
परोक्ष पताभिगमन,अप्रत्यक्ष संबोधन
सूचना विज्ञान,माहितीशास्त्र
सूचना,माहिती
सूचना बिट,माहिती बिट
सूचना प्रबंधन,माहिती व्यवस्थापन
सूचना प्रबंधन प्रणाली (आी एम एस),माहिती व्यवस्थापन प्रणाली (IMS)
सूचना पुन:प्राप्ति,माहिती उत्खनन
सूचना तंत्र,माहिती प्रणाली
सूचना प्रौद्योगिकी (आी टी),माहिती तंत्रज्ञान (IT)
अवसंरचना प्रबंधन,पायाभूत सुविधा व्यवस्थापन
वंशानुक्रम,वारसा
निहित त्रुटि,अनुवांशिक त्रुटी
प्राथमिक,आरंभिक
प्रारंभिक पता,प्रारंभिक पत्ता
आरंभिक अवस्था,प्रारंभिक अवस्था
आरंभीकरण,आरंभ करणे
स्याही जेट मुद्रक,इंक जेट प्रिंटर
असंख्य,असंख्य
अंत: नोड सारणी,i-node टेबल
अप्रचालनीय काल,अकार्यक्षम वेळ
निवेश बफर पंजी,इनपुट बफर रजिस्टर
निवेश निर्गम प्रक्रमक (आई/ओ पक्रमक),इनपुट आउटपुट प्रोसेसर (I/O प्रोसेसर)
निवेश निर्गम पंजी (आई/ओ पंजी),इनपुट आउटपुट रजिस्टर (I/O रजिस्टर)
निवेश निर्गम कथन (आई/ओ कथन),इनपुट आउटपुट स्टेटमेंट (I/O स्टेटमेंट)
निवेश/निर्गम (आई/ओ),इनपुट/आउटपुट (I/O)
निवेश/निर्गम बफर (आई/ओ बफर),इनपुट/आउटपुट बफर (I/O बफर)
निवेश/निर्गम युक्ति (आई/ओ युक्ति),इनपुट/आउटपुट डिव्हाइस (I/O डिव्हाइस)
निवेश,घाला
अंतरवेशन छाँट,प्रवेश क्रमवारी
