Tamil,Malayalam
மறைகுறியாக்கம்,ഡീക്രിപ്ഷൻ
அர்ப்பணிக்கப்பட்ட சேனல்,സമർപ്പിത ചാനൽ
அர்ப்பணிக்கப்பட்ட துறைமுகம்,സമർപ്പിത തുറമുഖം
பாதுகாப்பு தரவு நெட்வொர்க் (DDN),പ്രതിരോധ ഡാറ്റ ശൃംഖല (DDN)
பாதுகாப்பு தகவல் அமைப்பு,പ്രതിരോധ വിവര സംവിധാനം
defragmentation,defragmentation
தாமதம்,കാലതാമസം
தாமத கவுண்டர்,കാലതാമസം കൗണ്ടർ
தாமத நேரம்,കാലതാമസം സമയം
அழி,ഇല്ലാതാക്കുക
நீக்குதல் பதிவு,ഇല്ലാതാക്കൽ രേഖ
பிரிப்பான்,ഡിലിമിറ്റർ
டெல்டா பண்பேற்றம்,ഡെൽറ്റ മോഡുലേഷൻ
கோரிக்கை பேஜிங்,ഡിമാൻഡ് പേജിംഗ്
டெமோ,ഡെമോ
டிமாடுலேஷன்,demodulation
demultiplexer,demultiplexer
இயல்புநிலைப்படுத்தல்,ഡീനോർമലൈസേഷൻ
அடர்த்தி,സാന്ദ്രത
சார்பு,ആശ്രിതത്വം
சார்பு அலகு,ആശ്രിത യൂണിറ്റ്
வரிசை,dequeue
புறக்கணிப்பு,dereferencing
வழித்தோன்றல் மரம்,ഡെറിവേഷൻ ട്രീ
பெறப்பட்ட புலம்,ഉരുത്തിരിഞ്ഞ ഫീൽഡ്
இறங்கு வகை,അവരോഹണ തരം
வடிவமைப்பு,ഡിസൈൻ
மேசை கால்குலேட்டர்,ഡെസ്ക് കാൽക്കുലേറ്റർ
மேசை கணினி,ഡെസ്ക്ടോപ്പ് കമ്പ്യൂട്ടർ
டெஸ்க்டாப் விளக்கக்காட்சி,ഡെസ്ക്ടോപ്പ് അവതരണം
டெஸ்க்டாப் பப்ளிஷிங் (டிடிபி),ഡെസ്ക്ടോപ്പ് പബ്ലിഷിംഗ് (DTP)
டெஸ்க்டாப் வீடியோ,ഡെസ്ക്ടോപ്പ് വീഡിയോ
இலக்கு முகவரி,ലക്ഷ്യസ്ഥാന വിലാസം
அழிப்பவர்,വിനാശകൻ
நிர்ணயிக்கும் தானியங்கிகள்,ഡിറ്റർമിനിസ്‌ട്രിക് ഓട്ടോമാറ്റുകൾ
டெவலப்பர்,ഡെവലപ്പർ
வளர்ச்சி அமைப்பு,വികസന സംവിധാനം
சாதனம்,ഉപകരണം
சாதன கட்டுப்பாட்டு அலகு,ഉപകരണ നിയന്ത്രണ യൂണിറ്റ്
சாதனம் கட்டுப்படுத்தி,ഉപകരണ കൺട്രോളർ
சாதன மேலாண்மை,ഉപകരണ മാനേജ്മെന്റ്
சாதன முறை,ഉപകരണ മോഡ്
நோய் கண்டறிதல்,രോഗനിർണയം
கண்டறியும் அமைப்பு,ഡയഗ്നോസ്റ്റിക് സിസ്റ്റം
பரிசோதனை,ഡയഗ്നോസ്റ്റിക്സ്
வரைபடம்,ഡയഗ്രം
டயல்,ഡയൽ ചെയ്യുക
டயல் வரி,ഡയൽ ലൈൻ
டயல் தொனி,ഡയൽ ടോണ്
அழைக்கவும்,ഡയൽ അപ്
உரையாடல்,ഡയലോഗ്
உரையாடல் பெட்டி,ഡയലോഗ് ബോക്സ്
டயல்அப் மோடம்,ഡയലപ്പ് മോഡം
பரிமாணம்,വ്യാസം
அகராதி,നിഘണ്ടു
வேறுபாடு,വ്യത്യാസം
டிஜிட்டல்,ഡിജിറ്റൽ
டிஜிட்டல் சேனல்,ഡിജിറ്റൽ ചാനൽ
டிஜிட்டல் சுற்று,ഡിജിറ്റൽ സർക്യൂട്ട്
டிஜிட்டல் கணினி,ഡിജിറ്റൽ കമ്പ്യൂട്ടർ
டிஜிட்டல் தரவு,ഡിജിറ്റൽ ഡാറ്റ
டிஜிட்டல் வசதி,ഡിജിറ്റൽ സൗകര്യം
டிஜிட்டல் வடிகட்டி,ഡിജിറ്റൽ ഫിൽട്ടർ
டிஜிட்டல் நூலகம்,ഡിജിറ്റൽ ലൈബ്രറി
டிஜிட்டல் பண்பேற்றம்,ഡിജിറ്റൽ മോഡുലേഷൻ
டிஜிட்டல் மானிட்டர்,ഡിജിറ്റൽ മോണിറ്റർ
டிஜிட்டல் படம்,ഡിജിറ്റൽ ചിത്രം
டிஜிட்டல் கையொப்பம்,ഡിജിറ്റൽ ഒപ്പ്
டிஜிட்டல் சுவிட்ச்,ഡിജിറ്റൽ സ്വിച്ച്
டிஜிட்டல் முதல் அனலாக் (D/A) மாற்றி,ഡിജിറ്റൽ ടു അനലോഗ് (D/A) കൺവെർട്ടർ
டிஜிட்டல் மயமாக்கல்,ഡിജിറ്റൈസേഷൻ
இலக்கமாக்கு,ഡിജിറ്റൈസ് ചെയ്യുക
இலக்கமாக்கி,ഡിജിറ്റൈസർ
டையோடு,ഡയോഡ്
நேரடி,നേരിട്ട്
நேரடி முகவரி,നേരിട്ടുള്ള വിലാസം
நேரடி மாற்றம்,നേരിട്ടുള്ള പരിവർത്തനം
நேரடி இணைப்பு,നേരിട്ടുള്ള സംയോജനം
நேரடி நினைவக அணுகல் (DMA),ഡയറക്ട് മെമ്മറി ആക്സസ് (DMA)
நேரடி நினைவக அணுகல் (DMA),ഡയറക്ട് മെമ്മറി ആക്സസ് (DMA)
நேரடி முறை,നേരിട്ടുള്ള രീതി
உத்தரவு,നിർദ്ദേശം
அடைவு,ഡയറക്ടറി
அடைவு சேவையகம்,ഡയറക്ടറി സെർവർ
அடைவு சேவை,ഡയറക്ടറി സേവനം
முடக்கு,പ്രവർത്തനരഹിതമാക്കുക
சமிக்ஞையை முடக்குகிறது,സിഗ്നൽ പ്രവർത്തനരഹിതമാക്കുന്നു
துண்டிக்கவும்,വിച്ഛേദിക്കുക
தனித்தனி,വ്യതിരിക്തമായ
வட்டு,ഡിസ്ക്
வட்டு முகவரி,ഡിസ്ക് വിലാസം
வட்டு வரிசை,ഡിസ്ക് അറേ
வட்டு திறன்,ഡിസ്ക് ശേഷി
வட்டு இயக்கி,ഡിസ്ക് ഡ്രൈവ്
வட்டு கோப்பு,ഡിസ്ക് ഫയൽ
வட்டு நினைவகம்,ഡിസ്ക് മെമ്മറി
வட்டு இயக்க முறைமை (DOS),ഡിസ്ക് ഓപ്പറേറ്റിംഗ് സിസ്റ്റം (DOS)
வட்டு தொகுப்பு,ഡിസ്ക് പായ്ക്ക്
வட்டு சேவையகம்,ഡിസ്ക് സെർവർ
வட்டு சேமிப்பு,ഡിസ്ക് സംഭരണം
வட்டு,ഡിസ്കെറ്റ്
காட்சி கோப்பு,ഫയൽ പ്രദർശിപ്പിക്കുക
காட்சி படத்தை,ചിത്രം പ്രദർശിപ്പിക്കുക
அகற்றல்,നിർമാർജനം
தூரம்,ദൂരം
தூர செயல்பாடு,ദൂരം പ്രവർത്തനം
திரித்தல்,വളച്ചൊടിക്കൽ
விநியோகிக்கப்பட்டது,വിതരണം ചെയ്തു
விநியோகிக்கப்பட்ட தரவு,വിതരണം ചെയ്ത ഡാറ്റ
விநியோகிக்கப்பட்ட சேவையகம்,വിതരണം ചെയ്ത സെർവർ
விநியோகிக்கப்பட்ட அமைப்பு,വിതരണം ചെയ്ത സംവിധാനം
விநியோகிக்கக்கூடிய,വിതരണക്കാരൻ
ஆவணம்,പ്രമാണം
ஆவணம் மீட்டெடுக்கப்பட்டது,പ്രമാണം വീണ്ടെടുത്തു
ஆவண சாளரம்,പ്രമാണ വിൻഡോ
ஆவணங்கள்,പ്രമാണീകരണം
களம்,ഡൊമെയ്ൻ
டொமைன் பெயர்,ഡൊമെയ്ൻ നാമം
டாட் மேட்ரிக்ஸ் பிரிண்டர்,ഡോട്ട് മാട്രിക്സ് പ്രിന്റർ
கீழ்,താഴേക്ക്
கீழ் இணைப்பு,ഡൗൺ ലിങ്ക്
பதிவிறக்கம்,ഡൗൺലോഡ് ചെയ്യുന്നു
செயலற்ற நேரம்,സമയക്കുറവ്
இழுத்தல்,വലിച്ചിടുന്നു
DRAM (டைனமிக் ரேம்),DRAM (ഡൈനാമിക് റാം)
சறுக்கல்,ഡ്രിഫ്റ്റ്
இயக்கி,ഡ്രൈവർ
கைவிட,ഡ്രോപ്പ്
கீழ்தோன்றும் பட்டியல் பெட்டி,ഡ്രോപ്പ് ഡൗൺ ലിസ്റ്റ് ബോക്സ്
டிரம் டிரைவ்,ഡ്രം ഡ്രൈവ്
டிரம் பிரிண்டர்,ഡ്രം പ്രിന്റർ
டிரம் அலகு,ഡ്രം യൂണിറ്റ്
இரட்டை,ഇരട്ട
இரட்டை அடர்த்தி,ഇരട്ട സാന്ദ്രത
போலி முகவரி,ഡമ്മി വിലാസം
திணிப்பு,തള്ളുക
இரட்டை சுற்று,ഡ്യുപ്ലെക്സ് സർക്യൂട്ട്
டூப்ளெக்சிங்,ഡ്യൂപ്ലെക്സിംഗ്
நகல்,തനിപ്പകർപ്പ്
டிவிடி ஆர்/டபிள்யூ,ഡിവിഡി R/W
டிவிடி ரோம்,ഡിവിഡി റോം
மாறும் அறிவுறுத்தல்,ചലനാത്മക നിർദ്ദേശം
மாறும் நினைவகம்,ഡൈനാമിക് മെമ്മറി
இயக்கவியல்,ചലനാത്മകത
EBCDIC,EBCDIC
மின் வணிகம்,ഇ-ബിസിനസ്
எதிரொலி,പ്രതിധ്വനി
மின் வணிகம்,ഇ-കൊമേഴ്‌സ്
தொகு,തിരുത്തുക
ஆசிரியர்,എഡിറ്റർ
கல்வி தொழில்நுட்பம்,വിദ്യാഭ്യാസ സാങ്കേതികവിദ്യ
EEP ரோம்,ഇഇപി റോം
பயனுள்ள முகவரி (மிதக்கும் முகவரி),ഫലപ്രദമായ വിലാസം (ഫ്ലോട്ടിംഗ് വിലാസം)
பயனுள்ள செயல்பாட்டு முகவரி,ഫലപ്രദമായ പ്രവർത്തന വിലാസം
பயனுள்ள செயல்முறை,ഫലപ്രദമായ നടപടിക്രമം
பயனுள்ள UID (பயனர் அடையாளம்),ഫലപ്രദമായ യുഐഡി (ഉപയോക്തൃ തിരിച്ചറിയൽ)
பயனுள்ள பரிமாற்ற செயல்பாடு,ഫലപ്രദമായ ട്രാൻസ്മിഷൻ പ്രവർത്തനം
எட்டு பிட் பைட்,എട്ട്-ബിറ്റ് ബൈറ്റ്
மின் கற்றல்,ഇലക്ട്രോണിക് പഠനം
தேர்தல்-அல்கிரிதம்,തിരഞ്ഞെടുപ്പ്-അൽഗിർതം
மின் அஞ்சல் (மின்னஞ்சல்),ഇലക്ട്രിക് മെയിലിംഗ് (ഇ-മെയിൽ)
மின்சார அச்சுப்பொறி,ഇലക്ട്രിക് പ്രിന്റർ
மின் கணக்கியல் இயந்திரம்,ഇലക്ട്രിക്കൽ അക്കൗണ്ടിംഗ് മെഷീൻ
மின்னணு,ഇലക്ട്രോണിക്
மின்னணு அனுமதி அமைப்பு (ECS),ഇലക്ട്രോണിക് ക്ലിയറൻസ് സിസ്റ്റം (ECS)
மின்னணு தரவு பரிமாற்றம் (EDI),ഇലക്ട്രോണിക് ഡാറ്റ ഇന്റർചേഞ്ച് (EDI)
மின்னணு தரவு செயலாக்கம்,ഇലക്ട്രോണിക് ഡാറ്റ പ്രോസസ്സിംഗ്
மின்னணு தாக்கல்,ഇലക്ട്രോണിക് ഫയലിംഗ്
மின்னணு நிதி பரிமாற்ற அமைப்பு (EFTS),ഇലക്ട്രോണിക് ഫണ്ട് ട്രാൻസ്ഫർ സിസ്റ്റം (EFTS)
மின்னணு இதழ்கள்,ഇലക്ട്രോണിക് ജേണലുകൾ
மின்னணு வெளியீடு,ഇലക്ട്രോണിക് പ്രസിദ്ധീകരണം
மின்னணு சுவிட்ச்,ഇലക്ട്രോണിക് സ്വിച്ച്
உறுப்பு,ഘടകം
மின்னஞ்சல்,ഇ-മെയിൽ
மின்னஞ்சல் முகவரி,ഈ - മെയില് വിലാസം
உட்பொதிக்கப்பட்ட அமைப்பு,എംബഡഡ് സിസ്റ്റം
உட்பொதித்தல்,ഉൾച്ചേർക്കൽ
உமிழ்ப்பான் ஜோடி தர்க்கம் (ECL),എമിറ്റർ ദമ്പതികളുടെ യുക്തി (ECL)
வெற்று அடுக்கு,ശൂന്യമായ സ്റ്റാക്ക്
வெற்று சரம்,ശൂന്യമായ ചരട്
முன்மாதிரி,അനുകരണം
அடைப்பு,എൻക്യാപ്സുലേഷൻ
குறியாக்கி,എൻസിഫർ
குறியாக்கம்,എൻകോഡ്
குறியாக்கி,എൻകോഡർ
மறைகுறியாக்கப்பட்ட தரவு,എൻക്രിപ്റ്റ് ചെയ്ത ഡാറ്റ
என்கிரிப்ட் கோப்பு முறைமை,എൻക്രിപ്റ്റിംഗ് ഫയൽ സിസ്റ്റം
குறியாக்கம்,എൻക്രിപ്ഷൻ
தொகுதியின் முடிவு,ബ്ലോക്കിന്റെ അവസാനം
கோப்பின் முடிவு (EOF),ഫയലിന്റെ അവസാനം (EOF)
கடைசி பயனாளி,അന്തിമ ഉപയോക്താവ്
நுழைய,നൽകുക
நுழைவு விசை,എന്റർ-കീ
நிறுவன சேவையகம்,എന്റർപ്രൈസ് സെർവർ
நிறுவன அமைப்பு,എന്റർപ്രൈസ് സിസ്റ്റം
நிறுவனம்,സ്ഥാപനം
நிறுவனம்-உறவு,സ്ഥാപന-ബന്ധം
நுழைவு நேரம்,പ്രവേശന സമയം
நுழைவு மாறி,എൻട്രി വേരിയബിൾ
எண்ணத்தக்க,എണ്ണാവുന്നത്
சூழல்,പരിസ്ഥിതി
சகாப்தம்,യുഗം
EPROM,EPROM
எப்சிலன் மூடல்,എപ്സിലോൺ അടച്ചുപൂട്ടൽ
சமநிலைப்படுத்தி,സമനില
உபகரணங்கள்,ഉപകരണങ്ങൾ
சமநிலை வகுப்பு,തുല്യതാ ക്ലാസ്
சமமான உறவு,തുല്യതാ ബന്ധം
அழிக்க,മായ്ക്കുക
பிழை திருத்தும் குறியீடு,കോഡ് തിരുത്തുന്നതിൽ പിശക്
பிழை திருத்தம்,തെറ്റ് തിരുത്തൽ
பிழை கண்டறிதல்,പിശക് കണ്ടെത്തൽ
பிழை கையாளுதல்,പിശക് കൈകാര്യം ചെയ്യൽ
பிழை செய்தி,പിശക് സന്ദേശം
பிழை விகிதம்,പിശക് നിരക്ക്
பிழை மீட்பு,പിശക് വീണ്ടെടുക്കൽ
பிழை வழக்கமான,പിശക് പതിവ്
தப்பிக்கும் தன்மை,രക്ഷപ്പെടുന്ന സ്വഭാവം
ஈதர்நெட்,ഇഥർനെറ്റ്
நிகழ்வு,സംഭവം
நிகழ்வு சங்கிலி,ഇവന്റ് ചെയിൻ
நிகழ்வு கட்டுப்பாடு,ഇവന്റ് നിയന്ത്രണം
நிகழ்வு கவுண்டர்,ഇവന്റ് കൗണ്ടർ
விதிவிலக்கு கையாளுதல்,ഒഴിവാക്കൽ കൈകാര്യം ചെയ്യൽ
பரிமாற்றக்கூடிய வட்டு சேமிப்பு,കൈമാറ്റം ചെയ്യാവുന്ന ഡിസ്ക് സംഭരണം
விலக்குதல்,ഒഴിവാക്കൽ
பிரத்தியேக அல்லது (XOR),എക്സ്ക്ലൂസീവ് അല്ലെങ്കിൽ (XOR)
இயங்கக்கூடிய நிரல்,എക്സിക്യൂട്ടബിൾ പ്രോഗ്രാം
நிர்வாக அறிக்கை,എക്സിക്യൂട്ടീവ് പ്രസ്താവന
முழுமையான தேடல்,സമഗ്രമായ തിരയൽ
உள்ளன,നിലവിലുണ്ട്
வெளியேறு,പുറത്ത്
நிபுணர் அமைப்பு,വിദഗ്ധ സംവിധാനം
வெளிப்பாடு,ആവിഷ്കാരം
நீட்டிக்கப்பட்ட வரைகலை வரிசை (XGA),വിപുലീകൃത ഗ്രാഫിക് അറേ (XGA)
விரிவாக்கப்பட்ட தொழில் தரநிலை (EIS),വിപുലമായ വ്യവസായ നിലവാരം (EIS)
நீட்டிக்கப்பட்ட இயந்திரம்,വിപുലീകരിച്ച യന്ത്രം
நீட்டிக்கப்பட்ட நினைவகம்,വിപുലീകരിച്ച മെമ്മറി
நீட்டிக்கப்பட்ட துல்லியம்,വിപുലമായ കൃത്യത
நீட்டிக்கப்பட்ட வரிசையாக்கம்,വിപുലീകരിച്ച സോർട്ടിംഗ്
வெளிப்புற அழைப்பு,ബാഹ്യ കോൾ
வெளிப்புற பிழை,ബാഹ്യ പിശക്
வெளிப்புற செயல்பாடு,ബാഹ്യ പ്രവർത്തനം
வெளிப்புற குறுக்கீடு,ബാഹ്യ തടസ്സം
வெளிப்புற நினைவகம்,ബാഹ്യ മെമ്മറി
வெளிப்புற நினைவகம்,ബാഹ്യ മെമ്മറി
வெளிப்புற மோடம்,ബാഹ്യ മോഡം
வெளிப்புற குறிப்பு,ബാഹ്യ റഫറൻസ്
வெளிப்புற தேடல்,ബാഹ്യ തിരയൽ
வெளிப்புற சேமிப்பக சாதனம்,ബാഹ്യ സംഭരണ ഉപകരണം
பிரித்தெடுத்தல்,വേർതിരിച്ചെടുക്കൽ
எக்ஸ்ட்ராபோலேஷன்,എക്സ്ട്രാപോളേഷൻ
முக எழுத்து அச்சுப்பொறி,മുഖപ്രകൃതി പ്രിന്റർ
தோல்வி-பாதுகாப்பான செயல்பாடு,പരാജയപ്പെടാത്ത പ്രവർത്തനം
தோல்வி விகிதம்,പരാജയതോത്
தோல்வி மீட்பு,പരാജയം വീണ്ടെടുക്കൽ
தவறான குறியீடு,തെറ്റായ കോഡ്
தவறான பிழை,തെറ്റായ പിശക്
ரசிகர்-இன்,ഫാൻ-ഇൻ
ரசிகர்-அவுட்,ഫാൻ ഔട്ട്
பாசிமைல் I/O சாதனம்,ഫാസിമൈൽ I/O ഉപകരണം
வேகமான நான்கு உருமாற்றம் (FFT),ഫാസ്റ്റ് ഫോറിയർ ട്രാൻസ്ഫോർമേഷൻ (FFT)
கொடிய பிழை,മാരകമായ തെറ്റ്
தவறு கண்டறிதல்,തെറ്റ് കണ്ടെത്തൽ
தவறு கண்டறிதல்,തെറ്റ് രോഗനിർണയം
தவறு சகிப்புத்தன்மை,തെറ്റ് സഹിഷ്ണുത
தொலைநகல்,ഫാക്സ്
தொலைநகல் செய்தி,ഫാക്സ് സന്ദേശം
FDC,FDC
அம்சம் கண்டறிதல்,സവിശേഷത കണ്ടെത്തൽ
உணவு சுழற்சி,ഫീഡ് സൈക്കിൾ
பின்னூட்டம்,പ്രതികരണം
ஊட்டி,ഫീഡർ
எடுக்க,കൊണ്ടുവരിക
ஃபைபோனச்சி தேடல்,ഫിബൊനാച്ചി തിരയൽ
ஃபைபோனச்சி வரிசை,ഫിബൊനാച്ചി സീക്വൻസ്
ஃபைபோனச்சி தொடர்,ഫിബൊനാച്ചി പരമ്പര
ஃபைபர் ஆப்டிக்ஸ்,ഫൈബർ ഒപ്റ്റിക്സ്
fido net,ഫിഡോ നെറ്റ്
களம்,വയൽ
ஐந்தாம் தலைமுறை கணினிகள்,അഞ്ചാം തലമുറ കമ്പ്യൂട്ടറുകൾ
கோப்பு,ഫയൽ
கோப்பு அணுகல் முறை,ഫയൽ ആക്സസ് രീതി
கோப்பு ஒதுக்கீடு அட்டவணை,ഫയൽ അലോക്കേഷൻ പട്ടിക
கோப்பு சுருக்கம்,ഫയൽ കംപ്രഷൻ
கோப்பு நகலெடுக்கிறது,ഫയൽ പകർത്തൽ
கோப்பு தளவமைப்பு,ഫയൽ ലേഔട്ട്
கோப்பு ஒன்றிணைத்தல்,ഫയൽ ലയിപ്പിക്കുക
கோப்பு மீட்பு,ഫയൽ വീണ്ടെടുക്കൽ
கோப்பு சேமிப்பு,ഫയൽ സംഭരണം
கோப்பு அமைப்பு,ഫയൽ ഘടന
கோப்பு முறை,ഫയൽ സിസ്റ്റം
கோப்பு பரிமாற்றம்,ഫയൽ കൈമാറ്റം
கோப்பு பரிமாற்ற நெறிமுறை (FTP),ഫയൽ ട്രാൻസ്ഫർ പ്രോട്ടോക്കോൾ (FTP)
வடிகட்டி,ഫിൽട്ടർ
இறுதி நிலை,അന്തിമ അവസ്ഥ
கண்டுபிடிக்க,കണ്ടെത്തുക
வரையறுக்கப்பட்ட நிலை இயந்திரம்,പരിമിതമായ സംസ്ഥാന യന്ത്രം
தீ சுவர்,അഗ്നി മതിൽ
நிலைபொருள்,ഫേംവെയർ
முதலில் வருபவர்களுக்கு முன்னுரிமை,ആദ്യം വരുന്നവർക്ക് ആദ്യം നൽകുക
முதல் தலைமுறை கணினி,ആദ്യ തലമുറ കമ്പ്യൂട്ടർ
ஃபர்ஸ்ட் இன் ஃபர்ஸ்ட் அவுட் (FIFO),ഫസ്റ്റ് ഇൻ ഫസ്റ്റ് ഔട്ട് (FIFO)
முதல் வரிசை தர்க்கம்,ആദ്യ ഓർഡർ യുക്തി
முதல் வரிசை கோட்பாடு,ആദ്യ ക്രമ സിദ്ധാന്തം
நிலையான பகிர்வு,നിശ്ചിത പാർട്ടീഷൻ
கொடி,പതാക
நெகிழ்வான வட்டு,ഫ്ലെക്സിബിൾ ഡിസ്ക്
நெகிழ் வட்டு,ഫ്ലോപ്പി ഡിസ്ക്
நெகிழ் வட்டு இயக்கி (Fdd),ഫ്ലോപ്പി ഡിസ്ക് ഡ്രൈവ് (Fdd)
ஓட்ட விளக்கப்படம்,ഫ്ലോ ചാർട്ട്
கட்டுப்பாட்டு ஓட்டம்,നിയന്ത്രണത്തിന്റെ ഒഴുക്ക്
பறிப்பு,ഫ്ലഷ്
கோப்புறை,ഫോൾഡർ
எழுத்துரு,ഫോണ്ട്
எழுத்துரு குடும்பம்,ഫോണ്ട് കുടുംബം
வெளிநாட்டு விசை,വിദേശ കീ
வடிவம்,രൂപം
முறையான மொழி,ഔപചാരിക ഭാഷ
முறையான அமைப்பு,ഔപചാരിക സംവിധാനം
வடிவம்,ഫോർമാറ്റ്
வடிவமைத்தல்,ഫോർമാറ്റിംഗ്
ஃபோர்ட்ரான்,ഫോർട്രാൻ
fortran நிரலாக்க,ഫോർട്രാൻ പ്രോഗ്രാമിംഗ്
முன்னோக்கி சாய்வு,ഫോർവേഡ് സ്ലാഷ്
நான்காம் தலைமுறை கணினி,നാലാം തലമുറ കമ്പ്യൂട്ടർ
துண்டு,ശകലം
சட்டகம்,ഫ്രെയിം
இலவச வலை,സ്വതന്ത്ര വല
இலவச மென்பொருள் அடித்தளம்,സ്വതന്ത്ര സോഫ്റ്റ്‌വെയർ ഫൌണ്ടേഷൻ
இலவச சேமிப்பு,സൗജന്യ സംഭരണം
இலவச மென்பொருள்,ഫ്രീവെയർ
முன் முனை,ഫ്രണ്ട് എൻഡ്
முன் குழு,ഫ്രണ്ട് പാനൽ
செயல்பாடு,പ്രവർത്തനം
செயல்பாட்டு விசை,ഫംഗ്ഷൻ കീ
செயல்பாடு குறிப்பு,ഫംഗ്ഷൻ റഫറൻസ്
செயல்பாட்டு சார்பு,പ്രവർത്തനപരമായ ആശ്രിതത്വം
செயல்பாட்டு சோதனை,ഫങ്ഷണൽ ടെസ്റ്റിംഗ്
தெளிவற்ற தர்க்கம்,അവ്യക്തമായ യുക്തി
தெளிவற்ற தொகுப்பு,അവ്യക്തമായ സെറ്റ്
ஆதாயம்,നേട്ടം
விளையாட்டு மரம்,കളി മരം
இடைவெளி பாத்திரம்,വിടവ് പ്രതീകം
குப்பை,മാലിന്യം
குப்பை சேகரிப்பு,മാലിന്ന്യ ശേഖരണം
குப்பை சேகரிப்பு,മാലിന്ന്യ ശേഖരണം
குப்பையில் குப்பை (GIGO),മാലിന്യത്തിൽ മാലിന്യം (GIGO)
வாயில்,ഗേറ്റ്
நுழைவாயில்,കവാടം
பொது திட்டம்,പൊതു പരിപാടി
பொது திட்டம்,പൊതു പരിപാടി
பொது நோக்கம் கணினி,പൊതു ഉദ്ദേശ്യ കമ്പ്യൂട്ടർ
பொது நோக்கம் கணினி,പൊതു ഉദ്ദേശ്യ കമ്പ്യൂട്ടർ
பொது பதிவு,പൊതു രജിസ്റ്റർ
பொதுமைப்படுத்தல்,പൊതുവൽക്കരണം
பொதுமைப்படுத்தல்,പൊതുവൽക്കരണം
பொது நோக்க மொழி,പൊതു-ഉദ്ദേശ്യ ഭാഷ
பொது நோக்க இயக்க முறைமை,പൊതു-ഉദ്ദേശ്യ പ്രവർത്തന സംവിധാനം
பொது நோக்கப் பதிவேடு,പൊതു-ഉദ്ദേശ്യ രജിസ്റ്റർ
உருவாக்கப்பட்ட பிழை,സൃഷ്ടിച്ച പിശക്
செயல்பாடு உருவாக்கும்,ഫംഗ്ഷൻ സൃഷ്ടിക്കുന്നു
பொதுவான வகுப்பு,ജനറിക് ക്ലാസ്
பொதுவான செயல்பாடு,പൊതു പ്രവർത്തനം
பொதுப்பெயர்,പൊതുവായ പേര്
ஜிகோ,ജിഗോ
உலகளாவிய,ആഗോള
உலகளாவிய குறியீடு,ആഗോള കോഡ്
உலகளாவிய பூட்டு,ആഗോള ലോക്ക്
உலகளாவிய நெட்வொர்க்,ആഗോള ശൃംഖല
உலகளாவிய நெட்வொர்க்,ആഗോള ശൃംഖല
உலகளாவிய பயனர்,ആഗോള ഉപയോക്താവ്
உலகளாவிய மாறி,ആഗോള വേരിയബിൾ
உலகமயமாக்கல்,ആഗോളവൽക്കരണം
கோபர்,ഗോഫർ
கோபர் வாடிக்கையாளர்,ഗോഫർ ക്ലയന്റ്
கோபர் சர்வர்,ഗോഫർ സെർവർ
கோபர் தளம்,ഗോഫർ സൈറ്റ്
கோபர் விண்வெளி,ഗോഫർ സ്പേസ്
அழகான சீரழிவு,ഭംഗിയുള്ള തരംതാഴ്ത്തൽ
இலக்கண சரிபார்ப்பவர்,വ്യാകരണ പരിശോധകൻ
இலக்கணம் நேர்த்தியான வெளியேற்றம்,വ്യാകരണം ഗംഭീരമായ എക്സിറ്റ്
பெரும் மொத்தம்,ആകെ തുക
வரைபடம்,ഗ്രാഫ്
வரைபடம் வரைதல்,ഗ്രാഫ് പ്ലോട്ടിംഗ്
வரைகலை பாத்திரம்,ഗ്രാഫിക് സ്വഭാവം
வரைகலை கட்டுப்படுத்தி,ഗ്രാഫിക് കൺട്രോളർ
வரைகலை தரவு அமைப்பு,ഗ്രാഫിക് ഡാറ്റ ഘടന
வரைகலை காட்சி நிரல்,ഗ്രാഫിക് ഡിസ്പ്ലേ പ്രോഗ്രാം
கிராஃபிக் காட்சி தீர்மானம்,ഗ്രാഫിക് ഡിസ്പ്ലേ റെസലൂഷൻ
வரைகலை மொழி,ഗ്രാഫിക് ഭാഷ
வரைகலை மொழி,ഗ്രാഫിക് ഭാഷ
வரைகலை குழு,ഗ്രാഫിക് പാനൽ
வரைகலை அனிமேஷன்,ഗ്രാഫിക്കൽ ആനിമേഷൻ
வரைகலை இடைமுக வடிவம் (GIF),ഗ്രാഫിക്കൽ ഇന്റർഫേസ് ഫോർമാറ്റ് (GIF)
வரைகலை பயனர் இடைமுகம் (GUI),ഗ്രാഫിക്കൽ യൂസർ ഇന്റർഫേസ് (GUI)
கிராபிக்ஸ்,ഗ്രാഫിക്സ്
கிராபிக்ஸ் பயன்பாடு,ഗ്രാഫിക്സ് ആപ്ലിക്കേഷൻ
கிராபிக்ஸ் கர்சர்,ഗ്രാഫിക്സ് കഴ്സർ
கிராபிக்ஸ் முறை,ഗ്രാഫിക്സ് മോഡ്
கிராபிக்ஸ் தொகுப்பு,ഗ്രാഫിക്സ് പാക്കേജ്
வரைகலை மென்பொருள்,ഗ്രാഫിക്സ് സോഫ്റ്റ്വെയർ
வரைகலை மென்பொருள்,ഗ്രാഫിക്സ് സോഫ്റ്റ്വെയർ
வரைகலை மென்பொருள் தொகுப்பு,ഗ്രാഫിക്സ് സോഫ്റ്റ്വെയർ പാക്കേജ്
