Tamil,Marathi
முதுகெலும்பு நாசி,पृष्ठीय नाकपुडी
டார்சல் ரூட் கேங்க்லியன்,पृष्ठीय रूट गँगलियन
முதுகெலும்பு மேற்பரப்பு,पृष्ठीय पृष्ठभाग
டார்சல் உள்ளுறுப்பு கூம்பு,पृष्ठीय व्हिसरल हम्प
டார்சிவென்ட்ரல் இலை,Dorsiventral लीफ
இரட்டை பிணைப்பு,डबल बॉन्ड
இரட்டை தேங்காய்,डबल नारळ
இரட்டை சுருள்,डबल हेलिक्स
இரட்டை இழை அமைப்பு,डबल अडकलेली रचना
கீழ்நிலை,डाउनस्ट्रीम
கீழ்நிலை செயலாக்கம்,डाउनस्ट्रीम प्रक्रिया
டவுன் நோய்க்குறி,डाउन सिंड्रोम
டிராக்கனா,Dracaena
டிராகோ,ड्रॅको
தட்டான்,ड्रॅगन फ्लाय
நீர்த்துளி,थेंब
டிராப்ஸி,थेंब
ட்ரோசோபிலா மெலனோகாஸ்டர்,ड्रोसोफिला मेलानोगास्टर
வறட்சி,दुष्काळ
வறட்சி எதிர்ப்பு புல்,दुष्काळ प्रतिरोधक गवत
மருந்து,औषध
மருந்து,औषध
போதைப்பொருள் துஷ்பிரயோகம்,औषधीचे दुरुपयोग
டிரம் ஸ்டிக்,शेवगा
Drupe,Drupe
உலர் உயிரி,कोरडे बायोमास
உலர் படிவு,कोरडे साठा
Droipithecus,ड्रायओपिथकस
டிர்யோப்டெரிஸ்,ड्रायऑप्टेरिस
குழாய் எஃபெரென்ட்,डक्ट्यूल एफरेंट
டக்டஸ் தமனி,डक्टस आर्टेरिओसस
டக்டஸ் எபிடிடிமஸ்,डक्टस एपिडिडिमस
டியோடெனம்,पक्वाशय
நகல்,डुप्लिकेशन
துராமட்டர்,दुरामेटर
டுரமென்,दुरामेन
துரந்தா,दुरंत
தூசி மாசுபாடு,धूळ प्रदूषण
குள்ள,बटू
குள்ளனானது,बौनेपणा
குள்ள-தண்டு ஆலை,बौने-स्टेम प्लांट
டைனீன்,डायनेन
இலக்கு,अंक
கழுகு,गरुड
காது ஒசிகல்,कान ओसिकल
காதுகுழாயை,इअरकॉकल
ஆரம்பகால வாழ்க்கை,सर्वात लवकर जीवन
ஆரம்ப மரம்,लवकर लाकूड
காதலி,इअरमफ
பூமி உச்சிமாநாடு,पृथ्वी शिखर परिषद
சாப்பிடுவது மற்றும் சாப்பிடுவது,खाणे आणि खाल्ले जात आहे
பூமி,पृथ्वी
பூமி,पृथ्वी
ஈபெனேல்ஸ்,एबेनालेस
Ebracteate,Ebracteate
எக்கெனிஸ்,ECHENEIS
எக்கினோகோகஸ்,इचिनोकोकस
எக்கோலோகேஷன்,इकोलोकेशन
கிரகண ஆல்பா,एक्लिप्टा अल्बा
சுற்றுச்சூழல் தழுவல்,पर्यावरणीय रुपांतर
சுற்றுச்சூழல் செயல்திறன்,पर्यावरणीय कार्यक्षमता
சுற்றுச்சூழல் ஒருவருக்கொருவர் சார்ந்திருத்தல்,पर्यावरणीय परस्परावलंबन
சுற்றுச்சூழல் பிரமிட்,पर्यावरणीय पिरॅमिड
சுற்றுச்சூழல் சுகாதாரம்,पर्यावरणीय स्वच्छता
சுற்றுச்சூழல் வாரிசு,पर्यावरणीय वारसा
சுற்றுச்சூழல் நிலைத்தன்மை,पर्यावरणीय टिकाव
சூழலியல் நிபுணர்,इकोलॉजिस्ट
சூழலியல்,पर्यावरणशास्त्र
சூழலியல் மற்றும் சுற்றுச்சூழல்,पर्यावरणीय आणि वातावरण
ஈகோசன் கழிப்பறை,इकोसन टॉयलेट
சுற்றுச்சூழல் அமைப்பு,इकोसिस्टम
சுற்றுச்சூழல் அமைப்பு பன்முகத்தன்மை,इकोसिस्टम विविधता
சுற்றுச்சூழல் செயல்முறை,इकोसिस्टम प्रक्रिया
சுற்றுச்சூழல் அமைப்பு,इकोसिस्टम सेवा
சுற்றுச்சூழல்,इकोटोन
சுற்றுச்சூழல் சுற்றுலா,इकोटोरिझम
சுற்றுச்சூழல்,इकोटाइप
ஈசிபி சாய்வு,ईसीपी ग्रेडियंट
எக்டோகார்பஸ்,Ectocarpus
எக்டோடெர்ம்,Ectoderm
எக்டோமிகோரோஹைசே,इक्टोमीकोराझिझा
எக்டோபராசைட்,Ectoparasite
இடம் மாறிய கர்ப்பத்தை,स्थानभ्रष्ट गर्भधारणा
எக்டோடெர்ம்,Ectotherm
எக்டோதெர்மிக்,Ectothermic
விளிம்பு விளைவு,धार प्रभाव
விளிம்பு இனங்கள்,धार प्रजाती
பயனுள்ள பக்கவாதம்,प्रभावी स्ट्रोक
செயல்பாடு,इंफेक्टर
செயல்பாடு,इंफेक्टर
எஃபெரென்ட்,प्रभाव
எஃபெரென்ட் தமனி,प्रभावी धमनी
செயல்திறன் அட்டவணை,कार्यक्षमता निर्देशांक
வெளியேறும்,FULUENT
உழவு சுத்திகரிப்பு நிலையம் (ETP),प्रचलित उपचार प्रकल्प (ईटीपी)
வெளியேற்ற,प्रवाह
Egented,Ested
முட்டை,अंडे
முட்டை கருவி,अंडी उपकरण
ஈகோ மையவாதம்,अहंकार सेंट्रिझम
ஈச்சோர்னியா கிராசிப்ஸ்,आयकॉर्निया क्रॅसिप्स
விந்துதள்ளல் குழாய்,स्खलन नलिका
எல் நினோ விளைவு,एल निनो प्रभाव
எலாயோபிளாஸ்ட்,Elaioplast
எலாஸ்மோப்ராஞ்ச்,Elasmobranch
மீள் நார்ச்சத்து,लवचिक फायबर
மீள் சக்தி,लवचिक शक्ती
நெகிழ்ச்சி,लवचिकता
எலாஸ்டின்,ELASTIN
எலேட்டர்,इलेटर
மின்சார புலம்,विद्युत क्षेत्र
மின்சார வெளிச்சம்,इलेक्ट्रिक इल्युमिनेटर
மின்சார உறுப்பு,इलेक्ट्रिक ऑर्गन
மின் வெளியேற்றம்,विद्युत स्त्राव
மின் சாத்தியமான வேறுபாடு,विद्युत संभाव्य फरक
மின் சினாப்ஸ்,इलेक्ट्रिकल सिनॅप्स
எலெக்ட்ரான் கார்டியோகிராம் (ஈ.சி.ஜி),इलेक्ट्रोकार्डिओग्राम (ईसीजी)
எலெக்ட்ரோ கார்டியோகிராஃப்,इलेक्ट्रोकार्डियोग्राफ
எலெக்ட்ரோ கார்டியோகிராபி,इलेक्ट्रोकार्डियोग्राफी
மின் வேதியியல் புரோட்டான் கிராடியண்ட்,इलेक्ट्रोकेमिकल प्रोटॉन ग्रेडियंट
எலக்ட்ரோஎன்செபலோகிராம்,इलेक्ट्रोएन्सेफॅलोग्राम
எலக்ட்ரோஎன்செபலோகிராபி,इलेक्ट्रोएन्सेफॅलोग्राफी
மின்,इलेक्ट्रोजेनिक
மின்காந்த லென்ஸ்,इलेक्ट्रोमॅग्नेटिक लेन्स
மின்காந்த கதிர்வீச்சு,इलेक्ट्रोमॅग्नेटिक रेडिएशन
மின்காந்த கோட்பாடு,इलेक्ट्रोमॅग्नेटिक सिद्धांत
எலக்ட்ரான் ஏற்பி,इलेक्ट्रॉन स्वीकारणारा
எலக்ட்ரான் குண்டுவெடிப்பு,इलेक्ट्रॉन बॉम्बस्फोट
எலக்ட்ரான் குறைபாடு,इलेक्ट्रॉनची कमतरता
எலக்ட்ரான் நன்கொடையாளர்,इलेक्ट्रॉन दाता
எலக்ட்ரான் நுண்ணோக்கி,इलेक्ट्रॉन मायक्रोस्कोप
எலக்ட்ரான் வெளிப்படைத்தன்மை,इलेक्ट्रॉन पारदर्शकता
எலக்ட்ரான் போக்குவரத்து சங்கிலி,इलेक्ट्रॉन ट्रान्सपोर्ट साखळी
எலக்ட்ரான் போக்குவரத்து அமைப்பு,इलेक्ट्रॉन ट्रान्सपोर्ट सिस्टम
எலக்ட்ரோநெகேடிவ்,इलेक्ट्रोनॅगेटिव्ह
எலக்ட்ரோநெகேடிவ் அணு,इलेक्ट्रोनॅगेटिव्ह अणू
மின்னணு கழிவுகள்,इलेक्ट्रॉनिक कचरा
எலக்ட்ரோபோரேசிஸ்,इलेक्ट्रोफोरेसीस
மின்முனை,इलेक्ट्रोपोरेशन
மின்னியல் மழைப்பொழிவு,इलेक्ट्रोस्टेटिक प्रीपिटेटर
உறுப்பு,घटक
உறுப்பு,घटक
எலிஃபாஸ்,अलेफास
நீள்வட்ட துண்டு,लंबवर्तुळ पट्टी
நீள்வட்ட கூட்டு,लंबवर्तुळाकार संयुक्त
நீளமான இதயம்,वाढविलेले हृदय
நீட்டிப்பு காரணி,वाढीचा घटक
எல்பிடியம்,एल्फिडियम
நீக்குதல்,निर्लज्ज
Emarginate,Emarginate
Emasculation,Emasculation
கரு கலாச்சாரம்,गर्भ संस्कृती
கரு வளர்ச்சி,गर्भ विकास
கரு மீட்பு,गर्भ बचाव
கரு,गर्भ
கரு சாக்,गर्भ सॅक
கரு ஆராய்ச்சி,भ्रूण संशोधन
கரு,गर्भशास्त्र
கரு பிளாஸ்டோபோர்,भ्रूण ब्लास्टोपोर
கரு வளர்ச்சி,भ्रूण विकास
கரு இறப்பு,भ्रूण मृत्यू
வெளிப்படையான ஹைட்ரோஃபைட்,उदयोन्मुख हायड्रोफाइट
குடியேற்றம்,इमिग्रेशन
எமிலியா சோன்சிஃபோலியா,इमिलिया सोनचिफोलिया
உணர்ச்சி கொந்தளிப்பு,भावनिक अशांतता
எம்பட்ரேசி,Empetraceae
எம்பிஸிமா,एम्फिसीमा
அனுபவ சூத்திரம்,अनुभवजन्य सूत्र
ஈமு,इमू
குழம்பாக்குதல்,इमल्सिफाइंग
Enaima,Enaima
பற்சிப்பி,मुलामा चढवणे
குறியிடப்பட்ட நொதி,एन्कोड एंजाइम
என்சைஸ்டேஷன்,एन्किस्टेशन
இறுதி சுவர்,शेवटची भिंत
அருகிவரும்,चिंताजनक
உள்ளூர்,स्थानिक
எண்டெமிசம்,एन्डेमिझम
எண்டர்கோனிக் எதிர்வினை,एन्डर्गोनिक प्रतिक्रिया
எண்டோகார்ப்,एंडोकार्प
நாளமில்லா சுரப்பிகளை,अंतःस्रावी प्रणाली
எண்டோசைட்டோசிஸ்,एंडोसाइटोसिस
எண்டோடெர்ம்,एंडोडर्म
எண்டோலிம்ப்,एंडोलिम्फ
எண்டோமெட்ரியம்,एंडोमेट्रियम
எண்டோமிகோரோயிசே,एंडोमायकोरिझा
எண்டோனியூலீஸ் அங்கீகார தளம்,एंडोन्यूक्लीझ रिकग्निशन साइट
எண்டோபிளாஸ்மிக் ரெட்டிகுலம்,ईंडोप्लास्मिक रेटिक्युलम
எண்டிலோஸ்கோப்,एंडोस्कोप
எண்டோஸ்கோபி,एंडोस्कोपी
எண்டோஸ்கெலட்டன்,एंडोस्केलेटन
எண்டோசோம்,एंडोसोम
எண்டோஸ்பெர்ம்,एंडोस्पर्म
எண்டோஸ்பர்மிக்,एंडोस्पर्मिक
எண்டோடெலியல் புறணி,एंडोथेलियल अस्तर
எண்டோடெலியம்,एंडोथेलियम
எண்டோடெம் (eomoiotherm),एंडोथर्म (ईओमोईथर्म)
எண்டோதர்மிக்,एंडोथर्मिक
எண்டோதர்மிக்,एंडोथर्मिक
எண்டோடாக்சின்,एंडोटॉक्सिन
எண்ட் சாக்,शेवटची थैली
எண்டோபிளாஸ்மிக்,एंडोप्लाज्मिक
எண்ட்ரோக்ரைன் அமைப்பு,एंड्रोक्राइन सिस्टम
ஆற்றல் ஒருங்கிணைந்த,उर्जा आत्मसात केली
ஆற்றல் ஓட்ட மாதிரி,उर्जा प्रवाह मॉडेल
ஆற்றல் தோட்டம்,उर्जा वृक्षारोपण
ஆற்றல் தோட்டம்,उर्जा वृक्षारोपण
ஆற்றல் மூல,ऊर्जा स्रोत
பொறியியல்,अभियांत्रिकी
என்டமொபா ஹிஸ்டோலிடிகா,एंटामोबा हिस्टोलिटिका
என்டோரோபியஸ்,एंटरोबियस
என்டோரோசைட்,एन्टरोसाइट
Enteron,एंटरॉन
என்டல்பி,एन्थॅल्पी
என்டோமோபிலஸ்,एंटोमोफिलस
என்டோமோஃபிலி,एंटोमोफिली
என்ட்ரோபி,एन्ट्रोपी
சூழல்,वातावरण
சுற்றுச்சூழல் நிலை,पर्यावरणीय स्थिती
சுற்றுச்சூழல் நெறிமுறைகள்,पर्यावरणीय नीतिशास्त्र
சுற்றுச்சூழல் காரணி,पर्यावरणीय घटक
சுற்றுச்சூழல் செல்வாக்கு,पर्यावरणीय प्रभाव
சுற்றுச்சூழல் மேலாண்மை,पर्यावरण व्यवस्थापनासाठी
சுற்றுச்சூழல் திட்டமிடல் மற்றும் ஒருங்கிணைப்பு,पर्यावरणीय नियोजन आणि समन्वय
சுற்றுச்சூழல் எதிர்ப்பு,पर्यावरणीय प्रतिकार
நொதி உள்ளடக்கம்,एंजाइमॅटिक सामग्री
நொதி,सजीवांच्या शरीरात निर्मार्ण होणारे द्रव्य
நொதி அமைப்பு,सजीवांच्या शरीरात निर्मार्ण होणारे द्रव्य प्रणाली
நொதி-இணைக்கப்பட்ட,एंजाइम-लिंक्ड
ஈசீன்,इओसिन
ஈசினோபில்,इओसिनोफिल
எபெட்ரா,एफेड्रा
இடைக்கால வருடாந்திர மூலிகை,इफेमेरल वार्षिक औषधी वनस्पती
இடைக்கால,इफेमेरल
எபிகலிக்ஸ்,इपिकलीक्स
எபிகார்ப்,एपिकार्प
மேல்தோல் செல்,एपिडर्मल सेल
மேல்தோல்,एपिडर्मिस
எபிடெர்மோஃபைட்டன்,एपिडर्मोफिटन
எபிடிடிமிஸ்,एपिडिडिमिस
எபிஜினே,एपिगीने
எபிகினஸ்,एपिगिनस
கால் -கை வலிப்பு,अपस्मार
எபிலிம்னியன்,एपिलीमनीन
எபிமார்போசிஸ்,एपिमॉर्फोसिस
எபினெஃப்ரின்,एपिनेफ्रिन
எபினூரியம்,एपिन्यूरियम
எபிபெட்டலஸ்,एपिपेटलस
எபிபிசிஸ்,एपिफिसिस
எபிபைட்,एपिफाइट
எபிசோடிக் மனச்சோர்வு,एपिसोडिक औदासिन्य
எபிஸ்டாஸிஸ்,एपिस्टेसिस
எபிஸ்டாஸிஸ்,एपिस्टेसिस
புறவணியிழைமயம்,उपकला ऊतक
சகாப்தம்,युग
எபுலோப்சியம் ஃபிஷ்சோனி,एपुलोप्सियम फिशसोनी
பூமத்திய ரேகை தட்டு,विषुववृत्त प्लेट
சமநிலை,समतोल
சமநிலை வண்டல்,समतोल गाळ
ஈக்விசெட்டம்,इक्विसेटम
சமம்,इक्वस
சகாப்தம்,युग
எர்கோஸ்டெரோல்,एर्गोस्टेरॉल
எரிகல்ஸ்,एरीकल्स
அரிப்பு,इरोशन
எருசிக் அமிலம்,इर्यूसीक acid सिड
எரித்ரினா,एरिथ्रिना
எரித்ரோசைட் (ஆர்.பி.சி),एरिथ्रोसाइट (आरबीसी)
எரித்ரோசைடிக்,एरिथ्रोसाइटिक
எரித்ரோபாய்டிக் காரணி,एरिथ्रोपोएटिक फॅक्टर
எரித்ரோபொய்டின்,एरिथ्रोपोएटिन
எரித்ராக்ஸிலம் கோகோ,एरिथ्रोक्झिलम कोका
எஸ்கெரிச்சியா கோலி,एशेरिचिया कोली
அத்தியாவசிய எண்ணெய்,अत्यावश्यक तेल
எஸ்டர் பாண்ட்,एस्टर बॉन्ड
பூப்பாக்கி,इस्ट्रोजेन
ஈஸ்ட்ரோஜன் மாற்று சிகிச்சை,एस्ट्रोजेन रिप्लेसमेंट थेरपी
தோட்டம்,मोह
Etaerio,इटेरिओ
எத்தனால்,इथेनॉल
ஈதர்,इथर
எத்திடியம் புரோமைடு,एथिडियम ब्रोमाइड
நெறிமுறை,नीतिशास्त्र
நெறிமுறை,नीतिशास्त्र
எத்திலீன்,इथिलीन
எத்தில்மீதேன் சல்போனேட்,इथिलमेथेन सल्फोनोनेट
Etiolation,Etiolation
யூபாக்டீரியா,युबॅक्टेरिया
யூபாக்டீரியா செல்,युबॅक्टेरिया सेल
யூக்ரோமாடின்,Euchromatin
யூக்லினா,युगलेना
யூக்லெனாய்டு,युग्लेनॉइड
யூகாரியோட் (யூகாரியோட்),युकेरिओट (युकेरिओट)
யூகாரியோடிக் செல்,युकेरियोटिक सेल
யூகாரியோடிக் இனங்கள்,युकेरियोटिक प्रजाती
EUMETAZOA,इमेटाझोआ
யூமிடோசிஸ்,Eumitosis
மந்திரி,युनुचॉइडिझम
யூபகுரஸ்,युपागुरस
யூபோர்பியா,युफोर्बिया
யூபோர்பியாசி,युफोर्बियासी
யூப்ளெக்டெல்லா,Euplectella
யூரிஹலின்,Euryhaline
யூரிதெர்மல்,Eurythermal
ஈஸ்போங்கியா,युसुंगिया
யூஸ்டாச்சியன் குழாய்,युस्टाचियन ट्यूब
யூட்ரோபிக் நீர் உடல்,युट्रोफिक वॉटर बॉडी
யூட்ரோஃபிகேஷன்,Eutrophication
யூட்ரோஃபிகேஷன்,Eutrophication
வெளியேற்றப்பட்டது,बाहेर काढले
மதிப்பீடு செய்யப்பட்டது,मूल्यांकन केले
ஆவியாதல்,बाष्पीभवन
மாலை ப்ரிம்ரோஸ்,संध्याकाळी प्रिमरोस
பசுமையான வெப்பமண்டல மழைக்காடு,सदाहरित उष्णकटिबंधीय पाऊस
பரிணாமம்,उत्क्रांती
வாழ்க்கையின் பரிணாமம்,जीवनाची उत्क्रांती
பரிணாம முகவர்,उत्क्रांती एजंट
பரிணாம உயிரியல்,उत्क्रांती जीवशास्त्र
பரிணாம செயல்முறை,उत्क्रांती प्रक्रिया
பரிணாம வரிசை,उत्क्रांती क्रम
பரிணாம இனங்கள்,उत्क्रांती प्रजाती
பரிணாம வகைபிரித்தல்,उत्क्रांती वर्गीकरणवादी
பரிணாம போக்கு,उत्क्रांतीचा ट्रेंड
மிகைப்படுத்துதல்,एक्झालबुमिनस
அதிகப்படியான வளர்ச்சி,जास्त वाढ
அதிகப்படியான தூக்கம்,जास्त झोप
உற்சாகம்,उत्तेजन
கழித்தல்,विसर्जन
வெளியேற்ற பிறப்புறுப்பு குழாய்,मलमूत्र जननेंद्रिय नलिका
வெளியேற்ற லாக்ட்பெரஸ் குழாய்,मलमूत्र लैक्टिफेरस नलिका
வெளியேற்ற துளை,मलमूत्र छिद्र
வெளியேற்றும் குழாய்,मलमूत्र ट्यूब्यूल
எக்செர்கோனிக் எதிர்வினை,एक्सरगोनिक प्रतिक्रिया
வெளிப்படையான வளங்கள்,थकवणारा संसाधने
எக்ஸோபியாலஜி,एक्झोबायोलॉजी
எக்ஸோகாய்டஸ்,एक्सोकोएटस
எக்ஸோகிரைன் சுரப்பி,एक्सोक्राइन ग्रंथी
எக்சோசைட்டோசிஸ்,एक्सोसाइटोसिस
வெளிப்புறம்,एक्झोजेनस
வெளிப்புற வளரும்,एक्झोजेनस नवोदित
எக்ஸோனியூலீஸ்,एक्झोन्यूक्लीझ
எக்ஸோபிராசைட்,एक्झोप्रासाइट
வெளிப்பாடு,एक्झोप्लाझम
எக்ஸோஸ்கெலட்டன்,एक्सोस्केलेटन
கவர்ச்சியான இனங்கள்,विदेशी प्रजाती
விரிவாக்கம்,विस्तार
பரிசோதனை,प्रयोग
விளக்கமளிக்கும்,स्पष्टीकरणकर्ता
அதிவேகமாக,वेगाने
வெளிப்படுத்தப்பட்ட வரிசை குறிச்சொல் (EST),व्यक्त केलेला अनुक्रम टॅग (ईएसटी)
நீட்டிப்பு,विस्तारितता
வெளிப்புற காது,बाह्य कान
வெளிப்புற கருத்தரித்தல்,बाह्य गर्भधारणा
வெளிப்புற தூண்டுதல்,बाह्य उत्तेजन
அழிவு,नामशेष
இனங்களின் அழிவு,प्रजाती नष्ट होणे
கூடுதல் அடிவயிற்று சோதனைகள்,अतिरिक्त-ओटीपोटात टेस्ट्स
புற -உயிரணு செரிமானம்,एक्स्ट्रासेल्युलर पचन
புற -புற திரவம்,एक्स्ट्रासेल्युलर फ्लुइड
புற -புற பொருள்,बाह्य सेल्युलर सामग्री
எக்ஸ்ட்ராசெல்லுலர் மேட்ரிக்ஸ்,एक्स्ट्रासेल्युलर मॅट्रिक्स
பிரித்தெடுத்தல்,उतारा
எக்ஸ்ட்ரெம்பிரையோனிக் சவ்வு,एक्स्ट्रिमब्रोनिक झिल्ली
வேற்று கிரக தோற்றம்,बाह्य मूळ मूळ
தீவிர பாலைவனம்,अत्यंत वाळवंट
வெளிப்புற புரதம்,बाह्य प्रथिने
புறம்போக்கு,बाह्य
புறம்போக்கு,एक्सट्रॉर्स
வெளியேற்றும் (கம்மி) பொருள்,एक्झुडींग (चिकट) पदार्थ
கண் அழற்சி,डोळ्याची जळजळ
கண் லென்ஸ்,डोळा लेन्स
கண் துண்டு,डोळा तुकडा
கண் இமை,पापणी
வெளியேற்றும் குழாய்,मलमूत्र ट्यूब्यूल
ஃபேபேசி,फॅबेसी
ஃபேபேசியஸ்,फॅबॅसियस
முகம்,पैलू
முக எலும்பு,चेहर्याचा हाडे
எளிதாக்கிய பரவல்,सुलभीकृत प्रसारण
முக ஒட்டுண்ணி,शिक्षक परजीवी
மல விஷயம்,मलमपट्टी पदार्थ
மலம் துகள்கள்,Feacal PELLET
பால்கன்,फाल्कन
கருமுட்டை குழாய்,अंड नलिका
தவறான பழம்,खोटे फळ
தவறான செப்டம்,खोटे सेप्टम
குடும்பம்,कुटुंब
திசுப்படலம்,फॅसिआ
பாசிக்கிள்,फासिकल
ஃபாஸ்சிகுலர்,फॅस्युलर
பாசிக்கூல்,फॅसिक्यूल
ஃபாசியோலா,फासीओला
கொழுப்பு கரையக்கூடிய வைட்டமின்,चरबी विद्रव्य व्हिटॅमिन
கொழுப்பு அமிலம்,फॅटी acid सिड
தவறான நகல்,सदोष प्रत
விலங்குகள்,प्राणी
சாதகமான சுற்றுச்சூழல் நிலை,अनुकूल पर्यावरणीय स्थिती
இறகு,पंख
இறகு நட்சத்திரம்,फेदर स्टार
இறகு களங்கம்,फीथरी कलंक
பின்னூட்டம்,अभिप्राय
கருத்து தடுப்பு,अभिप्राय प्रतिबंध
கருத்து வழிமுறை,अभिप्राय यंत्रणा
உணவு,आहार
உணரி,फीलर
ஃபெலிஸ்,फेलिस
பெண் கூம்பு,मादी शंकू
பெண் உச்சரிப்பு,मादी प्रोन्यूक्लियस
தொடை எலும்பு,फेमर
நொதித்தல்,किण्वन
ஃபெர்ன்,फर्न
ஃபெரெடாக்சின்,फेरेडॉक्सिन
வளமான கலப்பின,सुपीक संकरित
வளமான,सुपीक
வளமான,सुपीक
வளமான,सुपीक
உரங்கள்,फर्टिलिन
கருவுறுதல்,सुपीकता
கருவுறுதல்,सुपीकता
கருத்தரித்தல்,फर्टिलायझेशन
கருத்தரித்தல்,फर्टिलायझेशन
உரம்,खत
குறு நடுக்கம்,फायब्रिलेशन
ஃபைப்ரோபிளாஸ்ட் வளர்ச்சி காரணி (FGFS),फायब्रोब्लास्ट ग्रोथ फॅक्टर (एफजीएफएस)
ஃபைப்ரோபிளாஸ்ட்,फायब्रोब्लास्ट
ஃபைப்ரோகார்டிலேஜ்,फायब्रोकार्टिलेज
ஃபைப்ரினோஜென்,फायब्रिनोजेन
ஃபைப்ரஸ் ரூட் சிஸ்டம்,तंतुमय मूळ प्रणाली
ஃபைப்ரஸ்,तंतुमय
ஃபைபுலா,फायबुला
ஃபிகஸ்,फिकस
ஃபிகஸ் ஹீட்டோரோபில்லா,फिकस हेटरोफिला
FICUS REIGIOSA (PIPAL),फिकस रिअलिओसा (पिपल)
புல திறன்,फील्ड क्षमता
கள நோட்புக்,फील्ड नोटबुक
புல எண்,फील्ड क्रमांक
இழை கொக்கி,फिलामेंट हुक
இழை,फिलामेंट
இழை,फिलामेंटस
இழை வகை,फिलामेंटस प्रकार
ஃபிலாரியா புழு,फिलारिया अळी
ஃபிலிஃபார்ம் ஆண்டெனா,फिलिफॉर्म अँटेना
வடிகட்டி உணவு,फिल्टर फीडिंग
வடிகட்டுதல் பிளவு,फिल्टरेशन स्लिट
துடுப்பு,फिन
சிறந்த சரிசெய்தல் குமிழ்,ललित समायोजन नॉब
நல்ல மணல்,बारीक वाळू
கைரேகை,फिंगरप्रिंटिंग
வெப்ப இயக்கவியலின் முதல் சட்டம்,थर्मोडायनामिक्सचा पहिला कायदा
மீன் நெய்,मासे तूप
மீன் எண்ணெய்,फिश ऑइल
மீன் பதப்படுத்தும் தொழில்,फिश प्रोसेसिंग इंडस्ट्री
மீன் புரதம்,फिश प्रोटीन
மீன்வளம்,मत्स्यपालन
பிளவு,विखंडन
பிளவு (பெரிய பள்ளம்),विच्छेदन (मोठा खोबणी)
ஃபிஷ்டுலர்,मुठी
ஐந்து இலக்கங்கள் (பென்டாடாக்டைல்),पाच अंक (पेंटाडाएक्टिल)
ஐந்து இராச்சிய வகைப்பாடு,पाच राज्य वर्गीकरण
மரபணு கிளஸ்டரை சரிசெய்யவும்,जीन क्लस्टरचे निराकरण करा
சரிசெய்தல்,फिक्सेटिव्ह
நிலையான அல்லது அசையாத,निश्चित किंवा अचल
நிலையான மூல,निश्चित स्त्रोत
சரிசெய்தல் முகவர்,फिक्सिंग एजंट
நுண்ணுயிரிகளை சரிசெய்தல்,मायक्रोब फिक्सिंग
ஃப்ளாசிட்,फ्लॅकिड
ஃபிளாஜெல்லா,फ्लॅजेला
ஃபிளாஜலேட்,फ्लॅगलेट
கொடி,फ्लॅगलेटेड
ஃபிளாஜெலின்,फ्लॅगेलिन
ஃப்ளாஜெல்லம்,फ्लॅगेलम
சுடர் விளக்கை,फ्लेम बल्ब
சுடர் செல்,फ्लेम सेल
ஃபிளமிங்கோ,फ्लेमिंगो
பிளாட் பீன்,फ्लॅट बीन
தட்டையான எபிடெலியல் செல்,फ्लॅट एपिथेलियल सेल
தட்டையான புழு,सपाट किडा
தட்டையான எலும்பு,सपाट हाड
ஃபிளாவின் அடினீன் டைனுக்ளியோடைடு,फ्लॅव्हिन en डेनिन डायनुक्लियोटाइड
சதைப்பற்றுள்ள பழம்,मांसल फळ
ஃபிளிம்மர் ஃபிலமென்ட்,फ्लिमर फिलामेंट
ஃபிளிப்பர்,फ्लिपर
மிதக்கும் விலா,तरंगणारी बरगडी
ஃப்ளாக்ஸ்,फ्लॉक्स
ஃப்ளோரா,फ्लोरा
மலர் உருவவியல்,फुलांचा मॉर्फोलॉजी
மலர் அமைப்பு,फुलांची रचना
மலர் சுழல்,फुलांचा व्हर्ल
புளோரிஜென்,फ्लोरिजेन
ஓட்டம் சைட்டோமெட்ரி,Cytometry प्रवाह
மலர் மொட்டு,फ्लॉवर अंकुर
பூக்கும் ஆலை,फुलांचा वनस्पती
திரவ ஊட்டி,फ्लुइड फीडर
திரவ மொசைக் மாதிரி,फ्लुइड मोझॅक मॉडेल
ஃப்ளோரசன்ஸ் மைக்ரோஸ்கோபி,फ्लूरोसेंस मायक्रोस्कोपी
ஃப்ளோரசன்ட் சாயம்,फ्लोरोसेंट डाई
ஒளிரும் திரை,फ्लोरोसेंट स्क्रीन
ஃவுளூரின்,फ्लोरिन
ஃப்ளோரோக்ரோம்,फ्लोरोक्रोम
ஃப்ளோரோக்ரோம் சாயம்,फ्लोरोक्रोम डाई
ஃப்ளக்ஸ்,प्रवाह
சாம்பல் பறக்க,माशी राख
பறக்கும்-தவளை,फ्लाइंग-फ्रॉग
பறக்கும் மீன்,उड्डाण करणारे मासे
பறக்கும் பல்லி,उड्डाण करणारे हवाई परिवहन
பறக்கும் ஃபாலங்கர்,उड्डाण करणारे हवाई परिवहन
பறக்கும் அணில்,फ्लाइंग गिलहरी
கவனம் செலுத்துங்கள்,फोकस
அபரட்டஸ் கவனம் செலுத்துதல்,फोकसिंग अपारॅटस
தீவனம்,चारा
கரு வெளியேற்றம் ரிஃப்ளெக்ஸ்,गर्भाचा इजेक्शन रिफ्लेक्स
கரு (கரு),गर्भ (गर्भ)
பசுமையாக,पर्णसंभार
