Kannada,Punjabi
ಪ್ರತಿಷ್ಠೆಯಂತೆ,ਡਿਜੀਟਲ
ಡಿಜಿಟಿಫಾರ್ಮ್ ಗ್ರಂಥಿ,ਡਿਡੀਫਾਰਮ ਗਲੈਂਡ
ಡಿಕೆರಿಯಾನ್,ਡਾਈਕਰੀਓਨ
ಡಿಕೆರಿಯೋಫೇಸ್,ਡਿਕਰੀਘਰੇ
ಮಧುರ,ਡਾਈਮਰ
ಪ್ರಾಬಲ್ಯದ ಮಾರಕ ಆಲೀಲ್,ਪ੍ਰਮੁੱਖ ਮਾਰੂ ਐਲੀ
ದ್ವಿವರ್ಗಣ,ਡਾਈਮੋਰਫਿਜ਼ਮ
ಇಳಿಜಾರು,ਡਾਇਨਾਈਟ੍ਰੋਜਨ
ರಾತ್ರಿಯ ದಿನ,ਡਾਇਨਫਲੇਜਲੇਟ
ದೈವಭಕ್ತ,Dioeous
ಡಯೋಸ್ಪೈರೋಸ್ ಮೆಲನಾಕ್ಸಿಲಾನ್,DiuspyroS Melocylon
ಪಾಯಿಜಾಲ,ਡੇਟੈਪਟਾਈਡ
ದೀಪದೋಂಟ್,Diphyontont
ದಾಯವಾಷ್ಠಿಕ,ਡਿਪਲੋਬਿਲਸ
ರಾಯಭಾರಿಗಳ,ਡਿਪਲੋਬਲੇਸਟਿਕ
ಡಿಪ್ಲೊಕೊಕಸ್ ನ್ಯುಮೋನಿಯಾ,ਡਿਪਲੋਕੋਕਸ ਨਮੂਨੀਆ
ಡಿಪ್ಜೋಟಿ,ਡਿਪਲੋਇਡ ਪੜਾਅ
ರಾಜಗೀತೆ,ਡਿਪਲੋਨੀਮਾ
ರಾಸಾಯನಿಕ,ਡਿਪਲੋਨਿਕ
ರಾಯಭಾರ,ਡਿਪਲੋਸੋਮ
ದಾಯ್ಯಿತ,ਡਿਪਲੋਸਟੋਮ
ರಾಜತಕಾಯ,ਡਿਪਲੋਟਿਨ ਸਟੇਜ
ದೀಕ್ಷಿ,ਡਿਪਟੇਰਾ
ದೀಕ್ಷಿ,ਡਿਪਟਰਾਨ
ಡಿಪ್ಟೆರೊಕಾರ್ಪಸ್ ಹೋಪಿಯ,ਡਿਪਟਰੋਕਾਰਪਸ ਹੋਪ
ಹೊರನೋಟ,ਡਿਪੰਡਟਰੀਆ
ದಿಕ್ಕಿನ ಆಯ್ಕೆ,ਦਿਸ਼ਾਵੀ ਚੋਣ
ಡೈಸ್ಯಾಮರೈಡ್ ಹೈಲುರಾನಿಕ್ ಆಮ್ಲ,DisCharide ਹਾਈਲੂਰੋਨਿਕ ਐਸਿਡ
ನಿಷ್ಕ್ರಿಯಗೊಳಿಸು,ਡਿਸਕਾੱਰਾਈਡ
ಗತಿ,ਡਿਸਕ
ಡಿಸ್ಕ್,ਡਿਸਕ ਫਲੋਰੈਟ
ಪರಾಗವನ್ನು ಹೊರಹಾಕುವುದು,ਬੂਰ ਦਾ ਡਿਸਚਾਰਜ
ನಿರಂತರ ವ್ಯತ್ಯಾಸ,ਬੰਦ ਕਰਨ ਵਾਲਾ ਪਰਿਵਰਤਨ
ಪ್ರತ್ಯೇಕ ರೂಪಾಂತರ,ਵਿਗੜ
ರೋಗ,ਰੋਗ
ಅಸಂಗತ ಪ್ರಕ್ರಿಯೆ,ਨਿਰਾਸ਼ਾਜਨਕ ਪ੍ਰਕਿਰਿਆ
ಸೋಂಕುಗಳೆತ,ਕੀਟਾਣੂਨਾਸ਼ਕ
ಸೋಂಕುರಹಿತ,ਕੀਟਿਆ ਹੋਇਆ ਹੈ
ಮೂಳೆಯ ಅಸ್ವಸ್ಥತೆಗಳು,ਹੱਡੀ ਦੇ ਵਿਗਾੜ
ಪ್ರಸಾರ,ਪ੍ਰਸਾਰ
ದೂರದ,ਦੂਰ
ದೂರ ಸುರುಳಿಯಾಗಿ,ਦੂਰ ਦਾ ਦੋਸ਼ੀ
ಡಿಸ್ಟಲ್ ನೆಫ್ರಾನ್,ਡਿਸਟਲ ਨੇਫ੍ਰੋਨ
ದೂರದೃಷ್ಟಿ,ਡਿਸਟਲ ਸਟੈਨੈਕਸ
ದೂರದ ವರ್ಣದ್ರವ್ಯ,ਦੂਰ ਦਾ ਰੰਗਤ
ದೈವಿಕ,ਦਸ਼ੁਰ
ದಿವಲನ ಕ್ಯಾಷನ್,ਦੇਣਾ
ಕೆಳಮಟ್ಟದ,ਵੰਡ
ಬೇರೆಡು,ਡਾਈਵਰਜ
ಅಡ್ಡಲಾಗಿರುವುದು,ਭਟਕਣਾ
ವೈವಿಧ್ಯ,ਵਿਭਿੰਨਤਾ
ಕಾರ್ಮಿಕರ ವಿಭಾಗ,ਕਿਰਤ ਦੀ ਵੰਡ
ವಿಭಾಗ,ਵੰਡ
ವಿಭಾಗ,ਵੰਡ
ಡಿಎನ್‌ಎ ಅವಲಂಬಿತ ಆರ್‌ಎನ್‌ಎ ಪಾಲಿಮರೇಸ್,ਡੀ ਐਨ ਏ ਨਿਰਭਰ ਆਰ ਐਨ ਏ ਪੋਲੀਮਰੇਜ
ಡಿಎನ್‌ಎ ಬ್ಲಾಟಿಂಗ್,ਡੀ ਐਨ ਏ ਧੱਬੇ
ಡಿಎನ್‌ಎ ಸೀಳು,ਡੀ ਐਨ ਏ ਕਲੀਅਵੇਜ
ಡಿಎನ್‌ಎ ಕ್ಲೋಯಿನಿಂಗ್,ਡੀ ਐਨ ਏ ਕਲੋਨਿੰਗ
ಡಿಎನ್‌ಎ ಚಾಲಿತ ಹೈಬ್ರಿಡೈಸೇಶನ್,ਡੀ ਐਨ ਏ ਡਰਾਈਵਿੰਗ ਹਾਈਬ੍ਰਿਡਾਈਜ਼ੇਸ਼ਨ
ಡಿಎನ್‌ಎ ಬೆರಳಚ್ಚು,ਡੀ ਐਨ ਏ ਫਿੰਗਰਪ੍ਰਿੰਟਿੰਗ
ಡಿಎನ್‌ಎ ಗ್ರಂಥಾಲಯ,ਡੀ ਐਨ ਏ ਲਾਇਬ੍ਰੇਰੀ
ಡಿಎನ್‌ಎ ಕರಗುವಿಕೆ,ਡੀ ਐਨ ਏ ਪਿਘਲਣਾ
ಡಿಎನ್‌ಎ ಮೆತಿಲೀಕರಣ,ਡੀ ਐਨ ਏ ਮਿਥਟੀਲੇਸ਼ਨ
ಡಿಎನ್‌ಎ ಪಾಲಿಮರ,ਡੀ ਐਨ ਏ ਪੋਲੀਮੇਰੇਜ
ಡಿಎನ್‌ಎ ತನಿಖೆ,ਡੀ ਐਨ ਏ ਪੜਤਾਲ
ಡಿಎನ್‌ಎ ದುರಸ್ತಿ,ਡੀ ਐਨ ਏ ਮੁਰੰਮਤ
ಡಿಎನ್‌ಎ ಪುನರಾವರ್ತನೆ,ਡੀ ਐਨ ਏ ਨਕਲ
ಡಿಎನ್‌ಎ ಪುನರಾವರ್ತನೆ,ਡੀ ਐਨ ਏ ਪ੍ਰਤੀਕ੍ਰਿਤੀ
ಡಿಎನ್‌ಎ ಅನುಕ್ರಮ,ਡੀ ਐਨ ਏ ਸੀ
ಡಿಎನ್‌ಎ ಸ್ಪ್ಲೈಸಿಂಗ್,ਡੀ ਐਨ ਏ ਸਪਿਕਲਿੰਗ
ಡಿಎನ್‌ಎ ಸೂಪರ್ ಕಾಯಿಲಿಂಗ್,ਡੀ ਐਨ ਏ ਸੁਪਰ ਕੋਲਿੰਗ
ಡಿಎನ್‌ಎ ಪ್ರತಿಲೇಖನ,ਡੀ ਐਨ ਏ ਕੈਸ਼ਕ੍ਰਿਪਸ਼ਨ
ಡಿಎನ್‌ಎ ವೆಕ್ಟರ್,ਡੀ ਐਨ ਏ ਵੈਕਟਰ
ಡಾಬ್ಸನ್ ಘಟಕ,ਡੌਬਸਨ ਯੂਨਿਟ
ಶ್ವಾನ ಮೀನು,ਡੌਗਫਿਸ਼
ಗಲಾಟೆ,ਡੌਲੀਓਲਮ
ಡಾಲ್ಫಿನ್ (ಸಸ್ತನಿ),ਡੌਲਫਿਨ (ਥਣਧਾਰੀ)
ಸಾಕು ಪ್ರಾಣಿ,ਘਰੇਲੂ ਜਾਨਵਰ
ಸಾಕು ಪ್ರಾಣಿಗಳ,ਪਾਲਤੂ ਜਾਨਵਰ
ಸಾಕುಪ್ರಾಣಿ,ਪਾਲਤੂ ਪੌਦਾ
ಸಾಕಾಣಿಕೆ,ਘਰੇਲੂ
ಸಾಕಾಣಿಕೆ,ਘਰੇਲੂ
ಪ್ರಬಲ ಜೀನ್,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਜੀਨ
ಪ್ರಬಲ ಘಟಕ ಅಂಶ,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਇਕਾਈ ਦਾ ਕਾਰਕ
ದಾನನ್ ಸಮತೋಲನ,ਡੋਨਨ ਸੰਤੁਲਨ
ದಾನಿ ಕೋಶ,ਦਾਨੀ ਸੈੱਲ
ಡಾಪ್ಲರ್ ಪರಿಣಾಮ,ਡੋਪਲਰ ਪ੍ਰਭਾਵ
ಡಾರ್ಸಲ್ ಆಂತರಿಕ ಮೇಲ್ಮೈ,ਡੋਰਸ ਅੰਦਰੂਨੀ ਸਤਹ
ಡಾರ್ಸಲ್ ನರ ಬಂಡಿ,ਡੋਰਸਲ ਨਰਵ ਹੋਰਡ
ಸುಸ್ತಾಗುವಿಕೆ,ਸੁਸਤ
ಡಾರ್ಸಲ್ ರೆಕ್ಕೆ,ਡੋਰਸਲ ਫਿਨ
ಡಾರ್ಸಲ್ ಟೊಳ್ಳಾದ ನರಮಂಡಲ,ਡੋਰਲ ਖੋਖਲੇ ਦਿਮਾਗੀ ਪ੍ਰਣਾਲੀ
ಡಾರ್ಸಲ್ ಮೂಗಿನ ಹೊಳ್ಳೆ,ਡੋਰਸਲ ਨੱਕ
ಡಾರ್ಸಲ್ ರೂಟ್ ಗ್ಯಾಂಗ್ಲಿಯಾನ್,ਡੋਰਸਲ ਰੂਟ ਗੈਂਗਲੀਅਨ
ಡಾರ್ಸಲ್ ಮೇಲ್ಮೈ,ਡੋਰਸਲ ਸਤਹ
ಡಾರ್ಸಲ್ ಒಳಾಂಗಗಳ ಗೂಡು,ਡੋਰਸਲ ਵਿਸੈਲ ਹੰਪ
ಡಾರ್ಸಿವೆಂಟ್ರಲ್ ಎಲೆ,Dorsibental ਪੱਤੇ
ಎರಡು ಬಂಡಿ,ਡਬਲ ਬਾਂਡ
ಎರಡು ತೆಂಗಿನಕಾಯಿ,ਡਬਲ ਨਾਰਿਅਲ
ಡಬಲ್ ಹೆಲಿಕ್ಸ್,ਡਬਲ ਹੇਲਿਕਸ
ಡಬಲ್ ಸ್ಟ್ರಾಂಡೆಡ್ ರಚನೆ,ਡਬਲ ਟਰੇਡਡ structure ਾਂਚਾ
ಕೆಳಗಡೆ,ਥੱਲੇ ਵੱਲ
ಕೆಳಮಟ್ಟದ ಸಂಸ್ಕರಣೆ,ਡਾਉਨਸਟ੍ਰੀਮ ਪ੍ਰੋਸੈਸਿੰਗ
ಕೆಳಕಡಿ ಸಿಂಡ್ರೋಮ್,ਡਾ down ਨ ਸਿੰਡਰੋਮ
ದಾಸ,ਡਰਾਕਨਾ
ದಾಸ,ਡਰਾਕੋ
ಡ್ರ್ಯಾಗನ್ ನೊಣ,ਡਰੈਗਨ ਫਲਾਈ
ಹಳಿ,ਬੂੰਦ
ಡ್ರಾಪ್ಸಿ,ਤੰਬਾਕ
ಡ್ರೊಸೊಫಿಲಾ ಮೆಲನೊಗಾಸ್ಟರ್,ਡ੍ਰੋਸੋਫਿਲਾ ਮੇਲਨੋਗਸਟਰ
ಬರಗಾಲ,ਸੋਕੇ
ಬರ ನಿರೋಧಕ ಹುಲ್ಲು,ਸੋਕਾ ਰੋਧਕ ਘਾਹ
Drugಷಧ,ਡਰੱਗ
Drugಷಧ,ਡਰੱਗ
ಮಾದಕ ವ್ಯಸನ,ਨਸ਼ਾਖੋਰੀ
ಡ್ರಮ್ ಕೋಲು,ਡਰੱਮ ਸਟਿਕ
ಬಿದ್ದ,ਡਰਾਉਣਾ
ಶುಷ್ಕ ಜೀವರಾಶಿ,ਡਰਾਈ ਬਾਇਓਮਾਸ
ಒಣ ಶೇಖರಣೆ,ਖੁਸ਼ਕ ਜਮ੍ਹਾ
ಒಣ ಆಪಿಥೆಕಸ್,ਡਰਿੱਕੋਪੋਕਸ
ಹಳ್ಳ,ਡਰੈਫਟਰਿਸ
ನಾಳದ ಎಫೆರೆಂಟ್,ਡਕਟੂਲੇ ਪ੍ਰਭਾਵਸ਼ਾਲੀ
ದಾಳದ ಅಪಧಮನಿ,ਡਕਟਸ ਆਰਟਰੀਓਸਸ
ಕಸಚಾಲೆ,ਡੂਕਟਸ ਐਪੀਡਾਇਮਸ
ಕುಡಿನಮ್,ਡੂਡੇਨਮ
ನಕಲು ಮಾಡುವುದು,ਡੁਪਲਿਕੇਸ਼ਨ
ಡುರಾಮಾಟರ್,ਦੁਰਯੂਰਟਰ
ಡ್ರಾಮೆನ್,ਦੁਰਯੋਜਨ
ಡರ್ಟಾ,ਡੰਟਾਟਾ
ಧೂಳು ಮಾಲಿನ್ಯ,ਧੂੜ ਪ੍ਰਦੂਸ਼ਣ
ಕುಬ್ಜ,ਬੌਨੇ
ಕುಬ್ಜತನ,ਬੌਨੇਬੀਸ
ಕುಬ್ಜ-ಕಾಂಡದ ಸಸ್ಯ,ਡਵਾਰਫ-ਸਟੈਮ ਪਲਾਂਟ
ದೈನೈನ್,ਡਾਇਨੀਨ
ಅಂಕ,ਅੰਕ
ಹದ್ದು,ਇੱਲ
ಕಬ್ಬಿಣದ,ਕੰਨ ਐੱਸ
ಕಿವಿಗುದಾಯಿ,ਕੰਨਕੋਕਲ
ಮುಂಚಿನ ಜೀವನ,ਸਭ ਤੋਂ ਜਲਦੀ ਜ਼ਿੰਦਗੀ
ಆರಂಭಿಕ ಮರ,ਜਲਦੀ ਲੱਕੜ
ಕಿವಿಗೆ,ਸੈਮੱਫ
ಭೂಪ್ರದೇಶ,ਧਰਤੀ ਸੰਮੇਲਨ
ತಿನ್ನುವುದು ಮತ್ತು ತಿನ್ನುವುದು,ਖਾਣਾ ਅਤੇ ਖਾਧਾ ਜਾ ਰਿਹਾ ਹੈ
ಭೂಮಿ,ਧਰਤੀ
ಭೂಮಿ,ਧਰਤੀ
ಸ್ರಾವ,ਈਬੇਨੇਲਜ਼
ಇಬ್ರಾಕ್ಟೇಟ್ ಗೀತೆ,Ebraceteate
ಒಂದು ಬಗೆಯ ಶವ,ਈਚੇਨੀਿਸ
ದಿಟುಕೋಯು,Echinococcus
ಪ್ರತಿಧ್ವನಿ,ਈਚੋਲੋਕੇਸ਼ਨ
ಗ್ರಹಣ,ਈਲੈਪਟਾ ਐਲਬਾ
ಪರಿಸರ ವಿಜ್ಞಾನದ ರೂಪ,ਵਾਤਾਵਰਣ ਅਨੁਕੂਲਤਾ
ಪರಿಸರ ವಿಜ್ಞಾನ,ਵਾਤਾਵਰਣਕ ਕੁਸ਼ਲਤਾ
ಪರಿಸರಶಾಸ್ತ್ರೀಯ ಪರಸ್ಪರ ಅವಲಂಬನೆ,ਵਾਤਾਵਰਣਿਕ ਅੰਤਰ-ਨਿਰਭਰਤਾ
ಪರಿಸರ ವಿಜ್ಞಾನದ ಪಿರಮಿ,ਵਾਤਾਵਰਣ ਪਿਰਾਮਿਡ
ಪರಿಸರ ವಿಜ್ಞಾನದ,ਵਾਤਾਵਰਣ ਦੀ ਸਵੱਛਤਾ
ಪರಿಸರ ಅನುಕ್ರಮ,ਵਾਤਾਵਰਣ ਉਤਰਾਧਿਕਾਰੀ
ಪರಿಸರ ವಿಜ್ಞಾನದ,ਵਾਤਾਵਰਣਕ ਸਥਿਰਤਾ
ಪರಿಸರ ವಿಜ್ಞಾನಿ,ਵਾਤਾਵਰਣ ਵਿਗਿਆਨੀ
ಪರಿಸರ ವಿಜ್ಞಾನ,ਵਾਤਾਵਰਣ
ಪರಿಸರ ವಿಜ್ಞಾನ ಮತ್ತು ಪರಿಸರ,ਵਾਤਾਵਰਣ ਅਤੇ ਵਾਤਾਵਰਣ
ಪರಿಸರ ಶೌಚಾಲಯ,ਈਕੋਸਾਨ ਟਾਇਲਟ
ಪರಿಸರ ವ್ಯವಸ್ಥೆ,ਈਕੋਸਿਸਟਮ
ಪರಿಸರ ವ್ಯವಸ್ಥೆಯ ವೈವಿಧ್ಯತೆ,ਈਕੋਸਿਸਟਮ ਡਾਈਵਰਟੀ
ಪರಿಸರ ವ್ಯವಸ್ಥೆಯ ಪ್ರಕ್ರಿಯೆ,ਈਕੋਸਿਸਟਮ ਪ੍ਰਕਿਰਿਆ
ಪರಿಸರ ವ್ಯವಸ್ಥೆಯ ಸೇವೆ,ਈਕੋਸਿਸਟਮ ਸਰਵਿਸ
ಜೀವಕಣ,ਈਕੋਟੋਨ
ವಲಸೆಗಾರ,ECotOrism
ಜೀವರ ರೂಪ,ਈਕੋਟਾਈਪ
ಇಸಿಪಿ ಗ್ರೇಡಿಯಂಟ್,ECP ਗਰੇਡੀਐਂਟ
ಉಚ್ಚೆಕಾಯಿ,ਐਕਟੋਕਰਿਪਸ
ಬಾಹ್ಯರೇಖೆ,ਐਕਟੋਡਰਮ
ಎಕ್ಟೊಮೈಕೊರಿ iz ೆ,Ectomycorhizae
ಮೇಲ್ನೋಟದ,Ectoparasite
ಅಪಸ್ಥಾನೀಯ ಗರ್ಭಧಾರಣೆಯ,ਇਮੈਕਟੋਪਿਕ ਗਰਭ ਅਵਸਥਾ
ಪ್ರಾಚೀನ ರೂಪ,ਇਸ਼ਾਰਾ
ಬಹಿರ್ಮಾಣದ,ਇਸ਼ੋਥੋਰਮਿਕ
ಅಂಚಿನ ಪರಿಣಾಮ,ਕਿਨਾਰਾ ਪ੍ਰਭਾਵ
ಅಂಚಿನ ಪ್ರಭೇದ,ਐਜ ਸਪੀਸੀਜ਼
ಪರಿಣಾಮಕಾರಿ ಹೊಡೆತ,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਸਟ੍ਰੋਕ
ಪರಿಣಾಮಕಾರಿ,ਪ੍ਰਭਾਵਸ਼ਾਲੀ
ಪರಿಣಾಮಕಾರಿ,ਪ੍ਰਭਾਵਸ਼ਾਲੀ
ಬೇಸರಪಡಿಸುವ,ਪ੍ਰਭਾਵਿਤ
ಎಫೆರೆಂಟ್ ಅಪಧಮನಿಯ,ਪ੍ਰਭਾਵਿਤ ਆਰਟਰੀਓਲ
ದಕ್ಷತೆಯ ಸೂಚ್ಯಂಕ,ਕੁਸ਼ਲਤਾ ਸੂਚਕ
ಹೊರಸೂಸುವ,ਹਮਦਰਦੀ
ಹೊರಸೂಸುವ ಚಿಕಿತ್ಸಾ ಘಟಕ (ಇಟಿಪಿ),ਪ੍ਰਭਾਵਕਾਨਾ ਇਲਾਜ ਦਾ ਪੌਦਾ (ETP)
ಇತ್ತ,EFTLUX
ಉದ್ಧಟ,ਉਠਿਆ
ಮೊಟ್ಟೆ,ਅੰਡਾ
ಮೊಟ್ಟೆಪಟ್ಟೆ,ਅੰਡੇ ਦੀ ਉਪਕਰਣ
ಅಹಂ ಕೇಂದ್ರೀಕರಣ,ਹਉਮੈ ਸੈਂਟਰਿਸਮਿਸ
ಐಕ್ಚಾರ್ನಿಯಾ ಕ್ರಾಸ್ಸಿಪ್ಸ್,ਆਈਸੀਕਿਨੀਆ ਕਰੈਸ਼ਿਸਿੱਪਸ
ಸ್ಖಲನ ನಾಳ,Ejacoulatory nuct
ಎಲ್ ನಿನೊ ಪರಿಣಾಮ,ਏਲ ਨੀਨੋ ਪ੍ਰਭਾਵ
Eonoiplast,Elayoplast
ಜರಿಗೋಳ,ਐਲਸਮੋਬ੍ਰਾਂਚ
ಸ್ಥಿತಿಸ್ಥಾಪಕ,ਲਚਕੀਲੇ ਫਾਈਬਰ
ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,ਲਚਕੀਲ ਤਾਕਤ
ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,ਲਚਕੀਲਾ
ಎಲಾಸ್ಟಿನ್,ਐਲੋਸਟਿਨ
ಹಾಯದವನು,ਈਲੇਟਰ
ವಿದ್ಯುತ್ ಕ್ಷೇತ್ರ,ਇਲੈਕਟ੍ਰਿਕ ਖੇਤਰ
ವಿದ್ಯುತ್ ಪ್ರಕಾಶಕ,ਇਲੈਕਟ੍ਰਿਕ ਪ੍ਰਕਾਸ਼ਕ
ವಿದ್ಯುತ್ ಅಂಗ,ਇਲੈਕਟ੍ਰਿਕ ਅੰਗ
ವಿದ್ಯುತ್ ವಿಸರ್ಜನೆ,ਇਲੈਕਟ੍ਰੀਕਲ ਡਿਸਚਾਰਜ
ವಿದ್ಯುತ್ ಸಂಭಾವ್ಯ ವ್ಯತ್ಯಾಸ,ਇਲੈਕਟ੍ਰੀਕਲ ਸੰਭਾਵਿਤ ਅੰਤਰ
ವಿದ್ಯುತ್ ಸಂಪೇ,ਇਲੈਕਟ੍ਰੀਕਲ ਸਿਨਪਸ
ಎಲೆಕ್ಟ್ರೋಕಾರ್ಡಿಯೋಗ್ರಾಮ್ (ಇಸಿಜಿ),ਇਲੈਕਟ੍ਰੋਕਾਰਡੀਓਗਰਾਮ (ਈਸੀਜੀ)
ವಿದ್ಯುದರ್ಚಿ,ਇਲੈਕਟ੍ਰੋਕਾਰਡੀਓਗ੍ਰਾਫ
ವಿದ್ಯುತ್ಕಂಪನ ಚಿಕಿತ್ಸೆ,ਇਲੈਕਟ੍ਰੋਕਾਰਡੀਓਗ੍ਰਾਫੀ
ಎಲೆಕ್ಟ್ರೋಕೆಮಿಕಲ್ ಪ್ರೋಟಾನ್ ಗ್ರೇಡಿಯಂಟ್,ਇਲੈਕਟ੍ਰੋ ਕੈਮੀਕਲ ਪ੍ਰੋਟੋਨ ਗ੍ਰੇਡੀਅਨ
ವಿದ್ಯುತ್ತುತನ,ਇਲੈਕਟ੍ਰੋਐਂਸਫੈਲੋਗ੍ਰਾਮ
ವಿದ್ಯುದ್ವವತೆ,ਇਲੈਕਟ੍ਰੋਐਂਸਫਲੋਗ੍ਰਾਫੀ
ವಿದ್ಯುದ್ವಿಭಜಿತ,ਇਲੈਕਟ੍ਰੋਜਨਿਕ
ವಿದ್ಯುತ್ಕಾಂತೀಯ ಮಸೂರ,ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਲੈਨਸ
ವಿದ್ಯುತ್ಕಾಂತೀಯ ವಿಕಿರಣ,ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਰੇਡੀਏਸ਼ਨ
ವಿದ್ಯುತ್ಕಾಂತೀಯ ಸಿದ್ಧಾಂತ,ਇਲੈਕਟ੍ਰੋਮੈਗਨੈਟਿਕ ਸਿਧਾਂਤ
ವಿದ್ಯುದನಿ,ਇਲੈਕਟ੍ਰਾਨ ਸਵੀਕਾਰਕਰਤਾ
ವಿದ್ಯುತ್ತು ಬಾಂಬು,ਇਲੈਕਟ੍ਰੋਨ ਬੰਬਾਰੀਮੈਂਟ
ಎಲೆಕ್ಟ್ರಾನ್ ಕೊರತೆ,ਇਲੈਕਟ੍ਰੋਨ ਦੀ ਘਾਟ
ಕಾಲ್ಚೀಲ,ਇਲੈਕਟ੍ਰੋਨ ਦਾਨੀ
ವಿದ್ಯುದನಿ,ਇਲੈਕਟ੍ਰੋਨ ਮਾਈਕਰੋਸਕੋਪ
ವಿದ್ಯುತ್ತುರ ಪಾರದರ್ಶಕತೆ,ਇਲੈਕਟ੍ਰੋਨ ਪਾਰਦਰਸ਼ਤਾ
ಎಲೆಕೋಸು ಸರಪಳಿ,ਇਲੈਕਟ੍ਰੌਨ ਟ੍ਰਾਂਸਪੋਰਟ ਚੇਨ
ವಿದ್ಯುತ್ತುರ ಸಾರಿಗೆ ವ್ಯವಸ್ಥೆ,ਇਲੈਕਟ੍ਰੌਨ ਟ੍ਰਾਂਸਪੋਰਟ ਸਿਸਟਮ
ವಿದ್ಯುದ್ವಿಭಜಿತ,ਇਲੈਕਟ੍ਰੋਰੀਜਿਵ
ವಿದ್ಯುದಿವಂಗ್ಯಾಮ,ਇਲੈਕਟ੍ਰੋਰੀਓਡਿਵ ਐਟਮ
ವಿದ್ಯುನ್ಮಾನಿನ ತ್ಯಾಜ್ಯ,ਇਲੈਕਟ੍ਰਾਨਿਕ ਰਹਿੰਦ
ವಿದ್ಯುನ್ಮವತೆ,ਇਲੈਕਟ੍ਰੋਫੋਰੇਸਿਸ
ವಿದ್ಯುಚ್ಚಲನವಾಸ,ਬੰਦ
ಸ್ಥಾಯೀ ಚುಚ್ಚುವ ವ್ಯಕ್ತಿ,ਇਲੈਕਟ੍ਰੋਸਟੈਟਿਕ ਰੀਸਿਪਿਟਟਰ
ಅಂಶ,ਤੱਤ
ಅಂಶ,ਤੱਤ
ಆನೆಫರು,ਹਾਥੀ
ದೀರ್ಘವೃತ್ತ ಪಟ್ಟಿ,ਐਲੀਪੋਸਿਡ ਸਟ੍ਰਿਪ
ದೀರ್ಘವೃತ್ತ,ਐਲੀਪੋਸਾਈਡਲ ਸੰਯੁਕਤ
ಉದ್ದವಾದ ಹೃದಯ,ਲੰਬਾ ਦਿਲ
ಉದ್ದನೆಯ ಅಂಶ,ਲੰਮਾ ਫੈਕਟਰ
ಎಲ್ಫಿಡಿಯಂ,ਏਲਫੀਅਮ
ಉದಾತ್ತನೆ,ਐਲਾਨ
ತಿಕ್ಕಲು,ਮਨ੍ਹਾ
ಇಂಚರು,EMASCALL
ಭ್ರೂಣ ಸಂಸ್ಕೃತಿ,ਭਰੂਣ ਸਭਿਆਚਾਰ
ಭ್ರೂಣ ಅಭಿವೃದ್ಧಿ,ਭਰੂਣ ਵਿਕਾਸ
ಭ್ರೂಣ ರಕ್ಷಣೆ,ਭਰੂਣ ਬਚਾਅ
ಭ್ರೂಣ,ਭਰੂਣ
ಭ್ರೂಣದ ಚೀಲ,ਭਰੂਣ
ಭ್ರೂಣಶಾಸ್ತ್ರದ ಸಂಶೋಧನೆ,ਭਿਆਨਕ ਖੋਜ
ಭ್ರೂಣಶಾಸ್ತ್ರ,ਭਰੂਣ
ಭ್ರೂಣದ ಬ್ಲಾಸ್ಟೋಪೋರ್,ਭਰੂਣ ਦਾ ਬਲੌਸਟੋਪੋਰ
ಭ್ರೂಣದ ಅಭಿವೃದ್ಧಿ,ਭਰੂਣ
ಭ್ರೂಣದ ಮರಣ,ਭਰੂਣ ਦੀ ਮੌਤ
ಜಲೀಯ,ਐਮੀਕ੍ਰਿਪਤ ਹਾਈਡ੍ਰੋਫਾਈ
ವಲಸೆ,ਪਰਵਾਸ
ಎಮಿಲಿಯಾ ಸೋಂಚಿಫೋಲಿಯಾ,ਐਮੀਲੀਆ ਸੋਨਕੀਫੋਲੀਆ
ಭಾವಾತ್ಮಕ ಪ್ರಕ್ಷುಬ್ಧತೆ,ਭਾਵਨਾਤਮਕ ਗੜਬੜ
ಸ ೦ ಗಲಗಂಜ,Emperataee
ಮಧುರ,ਐਮਫੀਸੀਮਾ
ಪ್ರಾಯೋಗಿಕ ಸೂತ್ರ,ਅਨੁਭਵੀ ਫਾਰਮੂਲਾ
ಬಾಯಿ,Emu
ಎಮದಿ ಮಾಡುವಿಕೆ,ਸੁਹਜ
ಪತಂಗ,Enaima
ದಂತಕೇಂದ್ರ,ਪਰਲੀ
ಎನ್‌ಕೋಡ್ ಮಾಡಲಾದ ಕಿಣ್ವ,ਇਨਕੋਡਡ ਪਾਚਕ
ಸುತ್ತಳತೆ,ਐਨਸਾਈਸਟੇਸ਼ਨ
ಅಂತ್ಯದ ಗೋಡೆ,ਅੰਤ ਦੀ ਕੰਧ
ತರುವ,ਖ਼ਤਰੇ ਵਿਚ
