Odiya,Kannada
ପୃଷ୍ଠଭୂମି କାର୍ଯ୍ୟ,ಹಿನ್ನೆಲೆ
ପୃଷ୍ଠଭୂମି ଶବ୍ଦ,ಹಿನ್ನೆಲೆ ಶಬ್ದ
ପୃଷ୍ଠଭୂମି ମୁଦ୍ରଣ,ಹಿನ್ನೆಲೆ ಮುದ್ರಣ
ପୃଷ୍ଠଭୂମି ପ୍ରକ୍ରିୟାକରଣ |,ಹಿನ್ನೆಲೆ ಸಂಸ್ಕರಣೆ
ପୃଷ୍ଠଭୂମି କାର୍ଯ୍ୟକ୍ରମ,ಹಿನ್ನೆಲೆ ಕಾರ್ಯಕ್ರಮ
ପୃଷ୍ଠଭୂମି ପାଠକ |,ಹಿನ್ನೆಲೆ
ପୃଷ୍ଠଭୂମି ଅଞ୍ଚଳରେ ବ୍ୟାକଗ୍ରାଉଣ୍ଡ୍ ଏରନ୍ |,ಹಿನ್ನೆಲೆ ಪ್ರದೇಶ
"ବ୍ୟାକିଂ ଷ୍ଟୋରେଜ୍ (= ସହାୟକକାରୀ |
 ସଂରକ୍ଷଣ)","ಬೆಂಬಲ ಸಂಗ್ರಹಣೆ (= ಸಹಾಯಕ
 ಸಂಗ್ರಹಣೆ)"
ପୃଷ୍ଠଭୂମି ଷ୍ଟୋର୍,ಹಿಮ್ಮೇಳ
ପଛ ପ ଧନ୍ୟ,ಬೆನ್ನಿನ ವಿಮಾನ
ପଛେପ୍ରଦ ପଥ,ಬ್ಯಾಕ್ಸ್‌ಪೇಸ್
BAGPSPACE ବର୍ଣ୍ଣ,ಬ್ಯಾಕ್‌ಸ್ಪೇಸ್ ಪಾತ್ರ
Ompspaccing,ಬ್ಯಾಕ್ಸ್‌ಪ್ರನ್ನೆ
ବ୍ୟାକଟ୍ରାକିଂ,ಹಿಮ್ಮಾಡುವಿಕೆ
ବ୍ୟାକଟ୍ରାକିଂ ସଂରଚନା ପ୍ରୋଗ୍ରାମିଂ |,ರಚನಾತ್ಮಕ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಅನ್ನು ಬ್ಯಾಕ್‌ಟ್ರಾಕಿಂಗ್ ಮಾಡುವುದು
ନକଲ ସଂରକ୍ଷଣ,ಬಾಗುತ್ತಾ ಹೋಗು
ନକଲ ସଂରକ୍ଷଣ କପି,ಬ್ಯಾಕಪ್ ನಕಲು
ନକଲ ସଂରକ୍ଷଣ ଫାଇଲ,ಬ್ಯಾಕಪ್ ಫೈಲ್
ନକଲ ସଂରକ୍ଷଣ ମେମୋରୀ,ಬ್ಯಾಕಪ್ ಮೆಮೊರಿ
ବ୍ୟାକଅପ୍ ପ୍ରୋଗ୍ରାମର୍,ಬ್ಯಾಕಪ್ ಪ್ರೋಗ್ರಾಮರ್
ପୃଷ୍ଠଭୂମି ଷ୍ଟୋର୍ |,ಬ್ಯಾಕಪ್ ಅಂಗಡಿ
ପଛୁଆ ଚ୍ୟାନେଲ |,ಹಿಂದುಳಿದ ಚಾನೆಲ್
ପଛୁଆ ତ୍ରୁଟି ବିଶ୍ଳେଷଣ |,ಹಿಂದುಳಿದ ದೋಷ ವಿಶ್ಲೇಷಣೆ
ପଛୁଆ ଫାଇଲ୍ ପୁନରୁଦ୍ଧାର,ಹಿಂದುಳಿದ ಫೈಲ್ ಚೇತರಿಕೆ
ପଛୁଆ ପୁନରୁଦ୍ଧାର,ಹಿಂದುಳಿದ ಚೇತರಿಕೆ
ପଛୁଆ ତଦାରଖ,ಹಿಂದುಳಿದ ಮೇಲ್ವಿಚಾರಣೆ
ପଛୁଆ ଟ୍ରେସ,ಹಿಂದುಳಿದ ಜಾಡಿನ
ସନ୍ତୁଳନ,ಸಮತೋಲನ
ସନ୍ତୁଳିତ ସର୍କିଟ |,ಸಮತೋಲಿತ ಸರ್ಕ್ಯೂಟ್
ସନ୍ତୁଳିତ ଅଙ୍କ ସିଷ୍ଟମ୍ |,ಸಮತೋಲಿತ ಅಂಕಿಯ ವ್ಯವಸ್ಥೆ
ସନ୍ତୁଳିତ ତ୍ରୁଟି |,ಸಮತೋಲಿತ ದೋಷ
ସନ୍ତୁଳିତ ମିଶ୍ରଣ,ಸಮತೋಲಿತ ವಿಲೀನ
ସନ୍ତୁଳିତ ମିଶ୍ରଣ ସର୍ଟ |,ಸಮತೋಲಿತ ವಿಲೀನ ವಿಂಗಡಣೆ
ସନ୍ତୁଳିତ ସର୍ଟିଂ,ಸಮತೋಲಿತ ವಿಂಗಡಣೆ
ସନ୍ତୁଳିତ ଷ୍ଟେସନ,ಸಮತೋಲಿತ ನಿಲ್ದಾಣ
ସନ୍ତୁଳିତ ଟର୍ନାରୀ ସିଷ୍ଟମ୍ |,ಸಮತೋಲಿತ ತ್ರಯಾತ್ಮಕ ವ್ಯವಸ್ಥೆ
ସନ୍ତୁଳିତ ଅଗ୍ରଗତି ଷ୍ଟେଟମେଣ୍ଟ |,ಸಮತೋಲಿತ ಫಾರ್ವರ್ಡ್ ಹೇಳಿಕೆ
ସନ୍ତୁଳିତ ନେଟୱାର୍କ,ಸಮತೋಲಿತ ಜಾಲ
ବ୍ୟାଣ୍ଡ,ಬಂಡಿ
ବ୍ୟାଣ୍ଡପାସ୍,ಗಡಿಪಾರು
ବ୍ୟାଣ୍ଡପାସ୍ ଫିଲ୍ଟର୍ |,ಬ್ಯಾಂಡ್‌ಪಾಸ್ ಫಿಲ್ಟರ್
ବ୍ୟାଣ୍ଡ ପ୍ରିଣ୍ଟର୍ |,ಗಡಿ ಮುದ್ರಕ
ବ୍ୟାଣ୍ଡ ଷ୍ଟପ୍ ଫିଲ୍ଟର୍ |,ಬ್ಯಾಂಡ್ ಸ್ಟಾಪ್ ಫಿಲ್ಟರ್
ବ୍ୟାଣ୍ଡୱିଡଥ୍ |,ಬಂಡಿಡಿ
ବ୍ୟାନର ଶବ୍ଦ |,ಬ್ಯಾನರ್ ಪದ
ବାର୍ କୋଡ୍,ಪಾಂಡಿತ್ಯ
ବାର୍ କୋଡ୍ ରିଡର୍ |,ಬಾರ್ ಕೋಡ್ ಓದುಗ
ବାର୍ କୋଡ୍ ସ୍କାନର୍ |,ಬಾರ್ ಕೋಡ್ ಸ್ಕ್ಯಾನರ್
ଦଣ୍ଡିକ ମୁଦ୍ରଣୀ |,ಗಡಿ ಮುದ್ರಕ
ବ୍ୟାରେଲ୍ ପ୍ରିଣ୍ଟିଙ୍ଗ୍ (= ଡ୍ରମ୍ ପ୍ରିଣ୍ଟିଙ୍ଗ୍),ಬ್ಯಾರೆಲ್ ಮುದ್ರಣ (= ಡ್ರಮ್ ಮುದ್ರಣ)
ଆଧାର,ಬೇನೆ
ମୂଳ ଠିକଣା,ಮೂಲ ವಿಳಾಸ
ବେସର ଠିକଣା,ಬೇಸ್ ವಿಳಾಸ
ବେସ୍ ଠିକଣା ରେଜିଷ୍ଟର |,ಮೂಲ ವಿಳಾಸ ನೋಂದಣಿ
ମୂଳା ବ୍ୟାଣ୍ଡ,ಬೇಸ್ ಬಂಡಿ
ବେସ୍ ବ୍ୟାଣ୍ଡ ଚ୍ୟାନେଲ |,ಬೇಸ್ ಬ್ಯಾಂಡ್ ಚಾನೆಲ್
ଆଧାରିତ ଷ୍ଟୋରେଜ୍ ଆବଣ୍ଟନ |,ಆಧಾರಿತ ಶೇಖರಣಾ ಹಂಚಿಕೆ
ଆଧାରିତ ଭେରିଏବଲ୍ |,ಆಧಾರ
ମୂଳ ଉପାଦାନ |,ಅಂಶ
ମୂଳ ଆଇଟମ୍ |,ಬಾಸ್ ಐಟಂ
ମୂଳ ଭାଷା,ಭಾಷೆ
ମୂଳ ଟିପ୍ପଣୀ |,ಮೂಲ ಸಂಕೇತ
ମୂଳ ସଂଖ୍ୟା,ಆಧಾರ ಸಂಖ್ಯೆ
ମୂଳ ରେଜିଷ୍ଟର |,ವಿಂಗಡಣೆ
ବେସ୍ ଭଲ୍ୟୁମ୍ |,ಬಾರೆಸ್ಟ್ ಪ್ರಮಾಣ
ମ basic ଳିକ,ಮೂಲಭೂತ
ମ Basic ଳିକ ପ୍ରବେଶ ପଦ୍ଧତି |,ಮೂಲ ಪ್ರವೇಶ ವಿಧಾನ
ମ Basic ଳିକ ବାଇନାରୀ ଲୋଡର୍ |,ಮೂಲ ಬೈನರಿ ಲೋಡರ್
ମ Basic ଳିକ କୋଡ୍,ಮೂಲ ಕೋಡ್
ମ basic ଳିକ କୋଡିଂ |,ಮೂಲಭೂತ ಕೋಡಿಂಗ್
ମ basic ଳିକ ପ୍ରତ୍ୟକ୍ଷ ପ୍ରବେଶ ପଦ୍ଧତି |,ಮೂಲ ನೇರ ಪ್ರವೇಶ ವಿಧಾನ
"ମ Basic ଳିକ ବିନିମୟ |
 ଫର୍ମାଟ୍","ಮೂಲ ವಿನಿಮಯ
 ಸ್ವರೂಪ"
"ମ basic ଳିକ ବାହ୍ୟ
 କାର୍ଯ୍ୟ","ಮೂಲಭೂತ ಬಾಹ್ಯ
 ಕಾರ್ಯ"
ମ Basic ଳିକ ଇନପୁଟ୍ / ଆଉଟପୁଟ୍ |,ಮೂಲ ಇನ್ಪುಟ್/.ಟ್ಪುಟ್
ମ basic ଳିକ ନିର୍ଦ୍ଦେଶାବଳୀ |,ಮೂಲ ಸೂಚನೆ
ମ Basic ଳିକ ସଂଯୋଗ |,ಮೂಲ ಸಂಪರ್ಕ
ମ basic ଳିକ ଲୁପ୍ |,ಮೂಲಭೂತ ಲೂಪಿಂಗ್
ମ Basic ଳିକ ମ୍ୟାଟ୍ରିକ୍ସ |,ಮೂಲಭೂತ
ମ Basic ଳିକ ଗଣିତ ନିର୍ଦ୍ଦେଶ |,ಮೂಲ ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಸೂಚನೆ
ମ basic ଳିକ ପ୍ରକୃତ ସ୍ଥିର |,ಮೂಲ ನೈಜ ಸ್ಥಿರ
ମ basic ଳିକ କ୍ରମିକ ଆକ୍ସେସ୍ ପଦ୍ଧତି |,ಮೂಲ ಅನುಕ್ರಮ ಪ್ರವೇಶ ವಿಧಾನ
ମ Basic ଳିକ ସେବା |,ಮೂಲಭೂತ ಸೇವೆ
ମ Basic ଳିକ ବିବରଣୀ,ಮೂಲಮಾಪಕ
ମ Basic ଳିକ ତନ୍ତ୍ର ନିର୍ଦ୍ଦେଶ |,ಮೂಲ ಸಿಸ್ಟಮ್ ಸೂಚನೆ
ମ Basic ଳିକ ଟେଲି କମିଟି ଆକ୍ସେସ୍ ପଦ୍ଧତି |,ಮೂಲ ದೂರಸಂಪರ್ಕ ಪ್ರವೇಶ ವಿಧಾನ
ମ basic ଳିକ ଓଜନ,ಮೂಲ ತೂಕ
ବ୍ୟାଚ୍,ದಡ
ବ୍ୟାଚ୍ ନିୟନ୍ତ୍ରଣ ରେକର୍ଡ |,ಬ್ಯಾಚ್ ನಿಯಂತ್ರಣ ದಾಖಲೆ
ସ୍ନାନ ଯୋଗାଯୋଗ |,ಬ್ಯಾಚ್ಡ್ ಸಂವಹನ
ବ୍ୟାଟ୍ କରିବା,ಬ್ಯಾಚ್ಡ್ ಕೆಲಸ
ବ୍ୟାଚ୍ ହେଡର୍ ଡକ୍ୟୁମେଣ୍ଟ୍ |,ಬ್ಯಾಚ್ ಹೆಡರ್ ಡಾಕ್ಯುಮೆಂಟ್
ବ୍ୟାଚିଂ,ದಾಟಲು
ବ୍ୟାଚ୍ ଅପରେଟିଂ ସିଷ୍ଟମ୍ |,ಬ್ಯಾಚ್ ಆಪರೇಟಿಂಗ್ ಸಿಸ್ಟಮ್
ବ୍ୟାଚ୍ ବିଭାଜନ |,ಬ್ಯಾಚ್ ವಿಭಾಗ
ବ୍ୟାଚ୍ ସ୍ଥିତି |,ಬ್ಯಾಚ್ ಸ್ಥಾನ
ବ୍ୟାଚ୍ ପ୍ରକ୍ରିୟାକରଣ |,ಜರಡಿ ಸಂಸ್ಕರಣೆ
ବ୍ୟାଚ୍ ଅଞ୍ଚଳ |,ಬ್ಯಾಚ್ ಪ್ರದೇಶ
ବ୍ୟାଚ୍ ଅଧିବେଶନ |,ಬ್ಯಾಚ್ ಅಧಿವೇಶನ
ବ୍ୟାଚ୍ ଟର୍ମିନାଲ୍ |,ಟರ್ಮಿ
ବ୍ୟାଚ୍ ଟିକେଟ୍,ಜರಡಿ ಟಿಕೆಟ್
ସମୁଦାୟ ବ୍ୟାଚ୍,ಬ್ಯಾಚ್ ಒಟ್ಟು
ବ୍ୟାଚ୍ କାରବାର ଫାଇଲ |,ಬ್ಯಾಚ್ ವಹಿವಾಟು ಫೈಲ್
ବ୍ୟାଟେନ୍ ସିଷ୍ଟମ୍ (= cardonnier ସିଷ୍ଟମ୍ = peeek-a-- ବୋମା ସିଷ୍ଟମ୍),ಬ್ಯಾಟನ್ ಸಿಸ್ಟಮ್ (= ಕಾರ್ಡೊನಿಯರ್ ಸಿಸ್ಟಮ್ = ಪೀಕ್-ಎ-- ಬೂ ಸಿಸ್ಟಮ್)
ବାଉଡ୍,ಗಡಿ
Baudot କୋଡ୍,ಪೌಡೋಟ್ ಕೋಡ್
ବାଉଡ୍ କୋଡ୍,ಬೌಡ್ ಕೋಡ್
ବାଉଡ୍ ହାର,ಬೌಡ್ ದರ
ବିଡ୍,ಮಣಿ
ବିମ୍ ଡିଫଲେସନ୍ |,ಕಿರಣದ ವಿಚಲನ
ବିମ୍ ଷ୍ଟୋର୍ |,ಕಿರಣದ ಅಂಗಡಿ
Beamwidth (= ଆପେଚର କୋଣ),ಬೀಮ್‌ವಿಡ್ತ್ (= ಅಪರ್ಚರ್ ಕೋನ)
Beat,ಹೊಡೆ
ଆରମ୍ଭ କର |,ಆರಂಭಿಸಲು
ବ୍ଲକ ଆରମ୍ଭ କରନ୍ତୁ |,ಬ್ಲಾಕ್ ಪ್ರಾರಂಭಿಸಿ
ଏକ ଫାଇଲ୍ ଲେବଲ୍ ର ଆରମ୍ଭ |,ಫೈಲ್ ಲೇಬಲ್‌ನ ಪ್ರಾರಂಭ
ସୂଚନା ମାର୍କର ଆରମ୍ଭ |,ಮಾಹಿತಿ ಮಾರ್ಕರ್ನ ಪ್ರಾರಂಭ
ଟେପ୍ ମାର୍କର ଆରମ୍ଭ |,ಟೇಪ್ ಮಾರ್ಕ್ನ ಪ್ರಾರಂಭ
ଭଲ୍ୟୁମ୍ ଲେବଲ୍ ର ଆରମ୍ଭ |,ವಾಲ್ಯೂಮ್ ಲೇಬಲ್‌ನ ಪ್ರಾರಂಭ
ଘଣ୍ଟି ଚରିତ୍ର,ಗಂಟೆ ಪಾತ್ರ
ଜୀବନ୍ତ,ಬೆನ್ನೆಲುಬು
ବେଞ୍ଚ ମାର୍କ,ಮಾನದಂಡ
ବେଞ୍ଚମାର୍କ ରୁଟିନ୍ |,ಮಾನದಂಡದ ದಿನಚರಿ
ବେଞ୍ଚମାର୍କ ପରୀକ୍ଷା |,ಮಾನದಂಡ ಪರೀಕ್ಷೆ
ପକ୍ଷ,ಪಕ್ಷಪಾತ
ପକ୍ଷପାତର ଶିକାର |,ಪಕ್ಷಪಾತ ವ್ಯಂಗ್ಯ
ପକ୍ଷପାତ ପରୀକ୍ଷା,ಪಕ್ಷಪಾತ ಪರೀಕ್ಷೆ
ବିବିଡୋ ରୋଗଗ୍ରାଫି |,ಗ್ರಂಥಗಳಶಾಸ್ತ್ರ
"ବିଚ୍ଛିନ୍ନତା କାର୍ଯ୍ୟ (= ସମାନତା) |
 ଅପରେସନ୍)","ದ್ವಿಭಾಷಾ ಕಾರ್ಯಾಚರಣೆ (= ಸಮಾನತೆ
 ಕಾರ್ಯಾಚರಣೆ)"
ବିଚୋନ୍ସେଡ୍ ଗ୍ରାଫ୍ |,ದ್ವಿತೀಯಕ ಗ್ರಾಫ್
ବିଡ୍,ಬಿಡು
ଦ୍ୱି-ଅପ୍ରାକୃତିକ ବସ୍ |,ದ್ವೈರುಣದ ಬಸ್
ଦ୍ୱିପାକ୍ଷିକ ପ୍ରବାହ |,ದ್ವೈರುಣದ
ଦ୍ୱି-ଦିଗ ମୁଦ୍ରଣ |,ದ್ವೈರಚನಾ ಮುದ್ರಣ
ବିଫଣ୍ଡମାଳା,ವಿಭಜನೆ
ବାଇନାରୀ,ಬೈನರಿ
ବାଇନାରୀ ଆନୁମାନିକତା |,ಬೈನರಿ ಅಂದಾಜು
ବାଇନାରୀ ଗାଣିତିକ ଅପରେସନ୍ |,ಬೈನರಿ ಅಂಕಗಣಿತದ ಕಾರ್ಯಾಚರಣೆ
ବାଇନାରୀ କାର୍ଡ,ಬೈನರಿ ಕಾರ್ಡ್
ବାଇନାରୀ କକ୍ଷ,ಬೈನರಿ ಕೋಶ
ବାଇନାରୀ ଶୃଙ୍ଖଳା,ಬೈನರಿ ಸರಪಳಿ
ବାଇନାରୀ ପସନ୍ଦ,ಬೈನರಿ ಆಯ್ಕೆ
ବାଇନାରୀ ପସନ୍ଦ ମଡେଲ୍ |,ಬೈನರಿ ಆಯ್ಕೆ ಮಾದರಿ
ବାଇନାରୀ ଚପ୍ (= ଦ୍ୱିଗୁଣିତ ସନ୍ଧାନ),ಬೈನರಿ ಚಾಪ್ (= ಡಿಕೋಟ್‌ಮೈಜಿಂಗ್ ಹುಡುಕಾಟ)
ବାଇନାରୀ କୋଡ୍,ಬೈನರಿ ಕೋಡ್
ବାଇନାରୀ କୋଡେଡ୍ ଚରିତ୍ର |,ಬೈನರಿ ಕೋಡೆಡ್ ಅಕ್ಷರ
ବାଇନାରୀ କୋଡେଡ୍ ଦଶମିକ |,ಬೈನರಿ ಕೋಡೆಡ್ ದಶಮಾಂಶ
ବାଇନାରୀ କୋଡେଡ୍ ଦଶମିକ କୋଡ୍ |,ಬೈನರಿ ಕೋಡೆಡ್ ದಶಮಾಂಶ ಕೋಡ್
ବାଇନାରୀ କୋଡେଡ୍ ଦଶମିକ ଅଦଳବଦଳ କୋଡ୍ |,ಬೈನರಿ ಕೋಡೆಡ್ ದಶಮಾಂಶ ಇಂಟರ್ಚೇಂಜ್ ಕೋಡ್
ବାଇନାରୀ କୋଡେଡ୍ ଦଶମିକ ପ୍ରତିନିଧିତ୍ୱ |,ಬೈನರಿ ಕೋಡೆಡ್ ದಶಮಾಂಶ ಪ್ರಾತಿನಿಧ್ಯ
ବାଇନାରୀ କୋଡେଡ୍ ଦଶମିକ ବ୍ୟବସ୍ଥା |,ಬೈನರಿ ಕೋಡೆಡ್ ದಶಮಾಂಶ ವ್ಯವಸ್ಥೆ
ବାଇନାରୀ-କୋଡେଡ୍ ଦଶମିକ-ରୁ ଦଶମିକ କନଭର୍ଟର |,ಬೈನರಿ-ಕೋಡೆಡ್ ದಶಮಾಂಶದಿಂದ ದಶಮಾಂಶ ಪರಿವರ್ತಕ
ବାଇନାରୀ କୋଡେଡ୍ ଅଙ୍କ |,ಬೈನರಿ ಕೋಡೆಡ್ ಅಂಕಿಯ
ବାଇନାରୀ କୋଡେଡ୍ ନୋଟିସ୍ |,ಬೈನರಿ ಕೋಡೆಡ್ ಸಂಕೇತ
ବାଇନିନକୋଡିଂ,ಬೈರರಿ ಕೋಡಿಂಗ್
ବାଇନାରୀ ନିୟନ୍ତ୍ରଣ ଅଷ୍ଟାଲ୍ |,ಬೈನರಿ ನಿಯಂತ್ರಣ ಆಕ್ಟಲ್
ବାଇନାରୀ ରୂପାନ୍ତର,ಬೈನರಿ ಪರಿವರ್ತನೆ
ବାଇନାରୀ କାଉଣ୍ଟର |,ಬೈನರಿ ಕೌಂಟರ್
ବାଇନାରୀ ଅଙ୍କ,ಬೈನರಿ ಅಂಕ
ବାଇନାରୀ ଅଙ୍କ ବିଶିଷ୍ଟ ବର୍ଣ୍ଣ,ಬೈನರಿ ಅಂಕಿಯ ಪಾತ್ರ
ବାଇନାରୀ ଉପାଦାନ |,ಬೈನರಿ ಅಂಶ
ବାଇନାରୀ ଉପାଦାନ ଷ୍ଟ୍ରିଙ୍ଗ୍ |,ಬೈನರಿ ಎಲಿಮೆಂಟ್ ಸ್ಟ್ರಿಂಗ್
ବାଇନାରୀ ଅଧା ଆଡର୍ |,ಬೈನರಿ ಹಾಫ್ ಆಡ್ಡರ್
ବାଇନାରୀ ବର୍ଦ୍ଧିତ ପ୍ରତିନିଧିତ୍ୱ |,ಬೈನರಿ ಹೆಚ್ಚುತ್ತಿರುವ ಪ್ರಾತಿನಿಧ್ಯ
ବାଇନାରୀ ଲୋଡର୍ |,ಬೈನರಿ ಲೋಡರ್
ବାଇନାରୀ ତର୍କ ନେଟୱାର୍କ |,ಬೈನರಿ ತರ್ಕ ಜಾಲ
ବାଇନାରୀ ନୋଟେସନ୍ |,ಬೈನರಿ ಸಂಕೇತ
ବାଇନାରୀ ନମ୍ବର |,ಬೈನರಿ ಸಂಖ್ಯೆ
ବାଇନାରୀ ନମ୍ବର ସିଷ୍ଟମ୍ |,ಬೈನರಿ ಸಂಖ್ಯೆಯ ವ್ಯವಸ್ಥೆ
ବାଇନାରୀ ସଂଖ୍ୟା,ಬೈನರಿ ಸಂಖ್ಯಾ
ବାଇନାରୀ ସଂଖ୍ୟା ବ୍ୟବସ୍ଥା |,ಬೈನರಿ ಸಂಖ್ಯಾ ವ್ಯವಸ್ಥೆ
ବାଇନାରୀ ଅପରେସନ୍ କୋଡ୍ |,ಬೈನರಿ ಕಾರ್ಯಾಚರಣೆ ಕೋಡ್
ବାଇନାରୀ ଅପରେଟର |,ಬೈನರಿ ಆಯೋಜಕ
ବାଇନାରୀ ଯୋଡି |,ಬೈನರಿ ಜೋಡಿ
ବାଇନାରୀ ଚିତ୍ର ତଥ୍ୟ |,ಬೈನರಿ ಪಿಕ್ಚರ್ ಡೇಟಾ
ବାଇନାରୀ ପଏଣ୍ଟ |,ಬೈನರಿ ಬಿಂದು
ବାଇନାରୀ ପ୍ରୋଗ୍ରାମ୍ |,ಬೈನರಿ ಕಾರ್ಯಕ್ರಮ
ବାଇନାରୀ ସମ୍ପର୍କ,ಬೈನರಿ ಸಂಬಂಧ
ବାଇନାରୀ ସନ୍ଧାନ |,ಬೈನರಿ ಹುಡುಕಾಟ
ବାଇନାରୀ ସନ୍ଧାନ ଆଲଗୋରିଦମ |,ಬೈನರಿ ಹುಡುಕಾಟ ಅಲ್ಗಾರಿದಮ್
ବାଇନାରୀ କ୍ରମିକ ସଙ୍କେତ ହାର |,ಬೈನರಿ ಸೀರಿಯಲ್ ಸಿಗ್ನಲಿಂಗ್ ದರ
ବାଇନାରୀ ସମୃଦ୍ଧ ଚ୍ୟାନେଲ |,ಬೈನರಿ ಸಮ್ಮಿತೀಯ ಚಾನಲ್
ବାଇନାରୀ ସିଙ୍କ୍ରୋନସ୍ ଯୋଗାଯୋଗ |,ಬೈನರಿ ಸಿಂಕ್ರೊನಸ್ ಸಂವಹನ
ବାଇନାରୀ ସିଙ୍କ୍ରୋନସ୍ ଟ୍ରାନ୍ସମିସନ୍ |,ಬೈನರಿ ಸಿಂಕ್ರೊನಸ್ ಪ್ರಸರಣ
ବାଇନାରୀ ଗଛ,ಬೈನರಿ ಮರ
ବାନ୍ଧ |,ಬಂಧಿಸು
ବାଇଣ୍ଡର୍ ଗ୍ରୁପ୍ |,ಬೈಂಡರ್ ಗುಂಪು
ବାଇଣ୍ଡର୍-ହୋଲ୍ କାର୍ଡ |,ಬೈಂಡ
ବାଧ୍ୟତାମୂଳକ |,ಬಂಧಿಸುವ
ବାନ୍ଧିବା ସମୟ,ಬಂಧಿಸುವ ಸಮಯ
ବାୟୋମେଡିସିଆଲ୍ ଗଣନା |,ಬಯೋಮೆಡಿಕಲ್ ಕಂಪ್ಯೂಟಿಂಗ್
ବାୟୋମେଡିଆିକାଲ୍ ପ୍ରୋଗ୍ରାମ୍ |,ಬಯೋಮೆಡಿಕಲ್ ಕಾರ್ಯಕ್ರಮ
ବାୟୋନିକ୍ସ,ಜೈವಿಕಶಾಸ್ತ್ರ
ବିପୁଟ୍ଏଟ୍ ଗ୍ରାଫ୍ |,ದ್ವಿಪಕ್ಷೀಯ ಗ್ರಾಫ್
ବିପୁଟିଟ୍ ଗଛ |,ದ್ವಿಪಕ್ಷದ ಮರ
ଦ୍ୱିପାକ୍ଷଲର୍ |,ಬೈಪೋಲಾರ್
ଦ୍ୱିପାକ୍ଷିକ ସ୍ମୃତି,ದ್ವಿಧ್ರುವಿ ಸ್ಮರಣೆ
ଦ୍ୱିପାକ୍ଷଣ ଟ୍ରାନ୍ସସିଜ୍ (= ପୋଲାର ଟ୍ରାନ୍ସମିସନ୍),ಬೈಪೋಲಾರ್ ಪ್ರಸರಣ (= ಧ್ರುವ ಪ್ರಸರಣ)
ଶିଚନୀୟ କୋଡ୍,ವಿಭಾಗ
ଜନ୍ମ-ମୃତ୍ୟୁ ପ୍ରକ୍ରିୟା |,ಜನ್ಮ-ಸಾವಿನ ಪ್ರಕ್ರಿಯೆ
ବାୟୁସକାରଣ ଆଲଗୋରିଦମ |,ದ್ವಿಭಾಷಾ ಅಲ್ಗಾರಿದಮ್
ବିସାନ ଯୋଗ୍ୟ |,ಬಿಸ್ಟಬಲ್
ବିସେଟନାଲ୍ ସର୍କିଟ୍ |,ಸರ್ಕ್ಯೂಟ್
ବିସେଟେବଲ୍ ଉପକରଣ |,ಬಿಸ್ಟಬಲ್ ಸಾಧನ
ବିସ୍ତାନ ଯୋଗ୍ୟ ମଲ୍ଟିଭାଟୋରୋର |,ಬಿಸ್ಟಬಲ್ ಮಲ್ಟಿವೈಬ್ರೇಟರ್
ବିସ୍ ଲେଖକ ଟ୍ରିଗର ସର୍କିଟ୍ (= ବିସେଟେବଲ୍ ସର୍କିଟ୍),ಬಿಸ್ಟಬಲ್ ಪ್ರಚೋದಕ ಸರ್ಕ್ಯೂಟ್ (= ಬಿಸ್ಟಬಲ್ ಸರ್ಕ್ಯೂಟ್)
ବିସ୍କ୍ରୋନୋସୁସ୍ |,ಮೂಳೆಚಿನ
ବିଟ୍,ಸ್ವಲ್ಪ
ବିଟ୍ ବାଜିଙ୍ଗ,ಬಿಟ್ ಬಂಡಿ
ବିଟ୍ ଘନତା |,ಬಿಟ್ ಸಾಂದ್ರತೆ
ବିଟ୍ ନିର୍ଦ୍ଦେଶ,ಬಿಟ್ ಸೂಚನೆ
ବିଟ୍ ଅବସ୍ଥାନ |,ಬಿಟ್ ಸ್ಥಳ
ବିଟ୍ ସମାନ୍ତରାଳ |,ಬಿಟ್ ಸಮಾನಾಂತರ
ବିଟ୍ pattern ାଞ୍ଚା |,ಬಿಟ್ಪಾರ್ಜೆ
ବିଟ୍ ଅବସ୍ଥାନ |,ಬಿಟ್ ಸ್ಥಾನ
ବିଟ୍ ହାର |,ಬಿಟ್ ದರ
ଟିକେ କ୍ରମିକ,ಬಿಟ್ ಧಾನ್ಯ
ବିଟ୍ ସ୍ଲାଇସ୍,ಬಿಟ್ ಸ್ಲೈಸ್
ମାଇକ୍ରୋପ୍ରୋସେସର,ಬಿಟ್ ಸ್ಲೈಸ್ ಮೈಕ್ರೊಪ್ರೊಸೆಸರ್
ବିଟ୍ ସ୍ଲିକ୍ ପ୍ରୋସେସର୍ |,ಬಿಟ್ ಸ್ಲೈಸಿಂಗ್ ಪ್ರೊಸೆಸರ್
ପ୍ରତି ସେକେଣ୍ଡରେ ବିଟ୍ |,ಸೆಕೆಂಡಿಗೆ ಬಿಟ್ಗಳು
ବିଟ୍ ଷ୍ଟୋରେଜ୍ |,ಸ್ವಲ್ಪ ಸಂಗ್ರಹಣೆ
ବିଟ୍ ଷ୍ଟ୍ରିଙ୍ଗ୍ |,ಬಿಟ್ ದಾರ
