Punjabi,Marathi
ਕੈਕਟਸ,कॅक्टस
ਕੈਲੰਡੁਲਾ,कॅलेंडुला
ਕੈਨਰੀ ਘਾਹ (ਤਾਰੀਆਂ),कॅनरी गवत (फालारिस)
ਕੈਨਨਾ,कॅन्ना
ਕੈਪਾਰਿਸ,कॅपरिस
ਕੈਪਸਿਕਮ,शिमला मिर्ची
ਕੈਰਮਬੋਲਾ,कारंबोला
ਕੈਰਾਪਾ,कारपा
ਕਾਰਡਮੋਮ,वेलची
ਕੈਰੇਸ਼ਨ,कार्नेशन
ਗਾਜਰ,गाजर
ਕਾਜੂ ਗਿਰੀ,काजू
ਕਾਸੀਆ,कॅसिया
ਕੈਸਟਰ,एरंडेल
ਫੁੱਲ ਗੋਭੀ,फुलकोबी
ਅਜਵਾਇਨ,भाजी किंवा कोशिंबीर बनवण्यासाठी उपयुक्त अशी एक वनस्पती
ਚੈਂਪੈਕ,शॅमक
ਚੇਨੋਪੋਡੀਅਮ,चेनोपोडियम
ਚੈਰੀ ਟਮਾਟਰ,चेरी टोमॅटो
ਚੈਰੀ,चेरी
"Chickpea, ਗ੍ਰਾਮ","चणा, हरभरा"
ਮਿਰਚ,मिरची
ਚਾਈਨਾ ਟਰਪੇਨਟੀਨ ਟ੍ਰੀ,चीन टर्पेन्टाईन ट्री
ਚੋ-ਚੋਅ,चाऊ-चाऊ
ਕ੍ਰਾਈਸੈਂਥੇਮਮ,क्रिसॅन्थेमम
"ਚੁਫੀਆ, ਧਰਤੀ ਦਾ ਬਦਾਮ","चुफा, पृथ्वी बदाम"
ਸਿਖਾਂ,सिचरी
ਦਾਲਚੀਨੀ,दालचिनी
ਸਿਟਰਨ,सिट्रॉन
ਸਿਟਰੋਨਲਾ ਘਾਹ,सिट्रोनेला गवत
ਜਸਮੀਨ ਚੜ੍ਹਨਾ,चमेली चढणे
ਲੌਂਗ,लवंग
ਕਲੱਸਟਰ ਬੀਨ,क्लस्टर बीन
ਕੋਕੋ,कोको
ਨਾਰੀਅਲ,नारळ
ਕਾਫੀ,कॉफी
ਕੋਲੇਸ,कोलियस
ਕੋਲੋਕੈਸੀਆ,कोलोकेशिया
"ਕੋਲੋਸੀਥਾ, ਕੌੜਾ ਐਪਲ","कोलोसिंथ, कडू सफरचंद"
ਆਮ ਸੇਵਾ,सामान्य पर्स्लेन
ਧਨੀਆ,कोथिंबीर
ਸੂਤੀ,कापूस
ਕਾਵਾਂ,गायी
ਕੁਬੇਬ,क्यूबब
ਖੀਰਾ,काकडी
ਖਰਕੀ,कुकर्बिट्स
ਜੀ,जिरे
ਕਰੀ ਪੱਤੇ,करी पान
ਕਸਟਾਰਡ ਐਪਲ,सीताफळ
ਕੈਪਸੂਲ ਬੋਰਰ,कॅप्सूल बोरर
ਕੈਟਰਪਿਲਰ,सुरवंट
ਨਿੰਬੂ ਸਾਈਂ,लिंबूवर्गीय सायला
ਕ੍ਰਿਕੇਟ,क्रिकेट
ਕਾਂ,कावळा
ਕੀੜਾ ਕੱਟੋ,जंत कट करा
ਡੇਅਰੀ,डेअरी
ਡੇਅਰੀ,दुग्धशाळा
ਡੈਮ,धरण
ਦਿਵਸ ਨਿਰਪੱਖ,दिवस-तटस्थ
ਫੁੱਲ ਆਉਣ ਤੋਂ ਬਾਅਦ,फुलांच्या नंतरचे दिवस
ਪੂਰੇ ਖਿੜ ਦੇ ਬਾਅਦ ਦਿਨ,पूर्ण मोहोर नंतरचे दिवस
ਡੀਬਲੋਸੋਮਿੰਗ,डीब्लोसमिंग
ਅਸਵੀਕਾਰ,Decalcification
ਫੈਸਲਾ,डिकंट
ਵਿਗਾੜ,क्षय
ਪਤਝੜ,पाने गळणारा
ਦਸ਼ਮਲਵ,दशांश
ਘਾਟ,कमतरता
ਡੀਫਲੋਕੁਲੇਸ਼ਨ (ਮਿੱਟੀ),डिफ्लोकुलेशन (माती)
ਬਦਨਾਮੀ,डिफ्लोरेशन
ਹੱਤਿਆ,डीफोलिएशन
ਕਟਾਈ,जंगलतोड
ਡੀਜਨਰੇਸ਼ਨ,अध: पतन
ਨਿਘਾਰ,अधोगती
ਡਿਗਰੀ ਦਿਨ,पदवी दिवस
ਡਿਗਰੀ,पदवी
ਡੀਹਿਸੈਂਸ,Dehiscence
ਦਹੁਣਾ,डीहुलिंग
ਡੀਹੁਸਕਿੰਗ,डीहुस्किंग
ਡੀਹਾਈਡਰੇਸ਼ਨ,डिहायड्रेशन
ਡੀਹਾਈਡਰੇਟਰ,डिहायड्रेटर
ਮੰਗ,मागणी
ਗਿਰਾਵਟ,विकृती
ਘਟਨਾਵਾਂ,नकार
ਜਮ੍ਹਾ,ठेव
ਜਮ੍ਹਾ,ठेव
ਕਮੀ,घसारा डेसालिनायझेशन
Desiccation,Desiccation
ਡਿਜ਼ਾਇਨ,डिझाइन
ਡੈਸੀਕੇਟਰ,Descicator
ਨਿਰਧਾਰਤ,निराश
ਡਿਸਿਕਰਿੰਗ,Desuckering
Desynapis,Desynapsis
ਡੈਟਾਸਲ,डेटासेल
ਡੀਟਾਸਿੰਗ,Detasseling
ਨਿਰਧਾਰਤ,निर्धारक
ਦੀ ਘਾਟ,अवमूल्यन
ਠਹਿਰਾਓ,Devegetation
ਭਟਕਣਾ,विचलन
ਡਿਆਡ,डायड
ਨਿਦਾਨ,निदान
ਦੁਚਰਾ,डिचोगामी
Dichotomy,द्वैधविज्ञान
ਡਿਕੋਟਾਈਲਡਨ (ਬੀਜ),डिकोटिल्डन (बियाणे)
ਮਰ ਜਾਓ (ਬਿਮਾਰੀ),मरणार (रोग)
ਫੈਲਾ,प्रसार
ਪਾਚਨਤਾ,पचनक्षमता
ਡਾਇਲਬ੍ਰਿਡ,डायहायब्रिड
ਡਾਈਕ (ਡਾਈਕ),डिक (डायक)
ਪਤਲਾ,सौम्य
Dioeous,डायओसियस
ਡਿਪਲੋਇਡ,डिप्लोइड
ਡਿਪਲੋਇਡ,डिप्लोइड
ਡਿਪਲੋਨੀਮਾ,डिप्लोमा
ਡਿਸਬੋਡਿੰਗ,डिसबुडिंग
ਡਿਸਕਿੰਗ,डिस्किंग
ਛੂਟ,सूट
ਰੋਗਾਣੂ-ਮੁਕਤ,निर्जंतुकीकरण
ਫੈਲਾਅ,फैलाव
ਪ੍ਰਸਾਰ,प्रसार
ਵਿਭਿੰਨਤਾ,विविधता
ਵਿਭਿੰਨਤਾ,विविध शेती
ਡੀ ਐਨ ਏ ਪੌੜੀ,डीएनए शिडी
ਡੀ ਐਨ ਏ ਰੀਸੈਪਟਰ,डीएनए रिसेप्टर
ਡੋਕੇਜ,डॉकगेज
ਪ੍ਰਭਾਵਸ਼ਾਲੀ,प्रबळ
ਸੁਸਤ,सुप्तता
ਖੁਰਾਕ,डोस
ਡਬਲ ਸਿਗੋਮਾਈਡ ਕਰਵ,डबल सिग्मॉइड वक्र
ਡਰਾਫਟ (ਡਰਾਫਟ),मसुदा (मसुदा)
ਡਰੇਨ,निचरा
ਡਰੇਨੇਜ,ड्रेनेज
ਡਰਾਅ ਕਰੋ,काढा
ਖਾਈ,भिजत
ਡਰੈਸਿੰਗ (ਬੀਜ),ड्रेसिंग (बियाणे)
ਮਸ਼ਕ (ਐਨ.),ड्रिल (एन.)
ਡ੍ਰਿਲਿੰਗ (ਏਜੀ. ਇੰਜੀਨੀਅਰ),ड्रिलिंग (एजी. इंजी)
ਡ੍ਰਿਲੰਗ (ਖੇਤੀਬਾੜੀ),ड्रिलिंग (अ‍ॅग्रोनॉमी)
ਡਰਿਪ ਸਿੰਚਾਈ,ठिबक सिंचन
ਡ੍ਰਾਇਵਲੈਂਡ ਖੇਤੀ,ड्रायलँड शेती
ਧੂੜ,धूळ
ਡੱਸਟਰ,डस्टर
ਧੂੜ,धूळ
ਬੌਨੇ,बटू
Dwarf ਪਿਰਾਮਿਡ,बौने पिरॅमिड
Dwarfing,बौने
ਡੇਜ਼ੀ,डेझी
ਤਾਰੀਖਾਂ,तारखा
ਦਿਨ ਜੈਸਮੀਨ,दिवस चमेली
ਡਿਲ,बडीशेप
ਦੀਨਨਾਥ ਘਾਹ,दीननाथ गवत
ਡੂਡਡਰ,डॉडर
"ਡੂਬ ਘਾਹ, ਬਰਮੁਡਾ ਘਾਹ","डूब गवत, बर्म्युडा गवत"
ਬਰੂਸ,ड्रूस
ਸੁੱਕੇ ਅਦਰਕ,कोरडे आले
ਮੋਹਰਿੰਗ ਬੀਟਲ,डीफोलिएटिंग बीटल
ਡਰੋਨ,ड्रोन
ਬਤਖ਼,बदक
ਵਾਤਾਵਰਣ,पर्यावरणशास्त्र
Econometrics,इकोनोमेट्रिक्स
ਆਰਥਿਕ ਕੁਸ਼ਲਤਾ,आर्थिक कार्यक्षमता
ਈਕੋਟਾਈਪ,इकोटाइप
ਐਲੀਕਟ੍ਰੋਫਿਕ,एक्टोट्रॉफिक
ਏਡੋਫੇਿਕ,ईडाफिक
ਐਡੀਫੋਲੋਜੀ,एडॉफोलॉजी
ਐਡਜਿੰਗ,कडा
ਖਾਣ ਵਾਲੇ ਹਿੱਸੇ,खाद्य भाग
ਮੰਗ ਦੀ ਲਚਕਤਾ,मागणीची लवचिकता
ਉਤਪਾਦਨ ਦੀ ਲਚਕਤਾ,उत्पादनाची लवचिकता
ਇਲੈਕਟ੍ਰੋਲੋਸਿਸ,इलेक्ट्रोलिसिस
ਇਲੈਕਟ੍ਰੋਫੋਰੇਸਿਸ,इलेक्ट्रोफोरेसीस
ਕਪੜੇ,Eluviation
Emasculator,Emasculator
ਤੇਜ਼,तटबंदी
ਭਰੂਣ,गर्भ
ਭਰੂਣ,गर्भशास्त्र
ਉਭਰਨ,उदय
ਇਮਲਸੀਫਾਇਰ,इमल्सीफायर
ਐਂਡੋਜੇਨਸ,अंतर्जात
ਹੋਂਦ,एंडोमिटोसिस
ਨਿਰਦੋਪਿਤ,एंडोपारासाइट
ਐਂਡੋਸਪਰਮ,एंडोस्पर्म
ਉੱਦਮ,उपक्रम
ਐਂਡੋਮੋਲੋਜੀ,एंटोमोलॉजी
ਵਾਤਾਵਰਣ,वातावरण
ਪਾਚਕ,सजीवांच्या शरीरात निर्मार्ण होणारे द्रव्य
ਐਪੀਸੋਤੀਲ ਗ੍ਰਾਫਟਿੰਗ,एपिकोटिल ग्राफ्टिंग
ਐਪੀਫਾਈਟ,एपिफाइट
ਇਕੁਇਟੀ,इक्विटी
ਖਾਤਮੇ,निर्मूलन
ਜ਼ਰੂਰੀ ਪੌਸ਼ਟਿਕ ਤੱਤ,आवश्यक पोषक घटक
ਅਨੁਮਾਨ,अंदाज
ਈਟੀਓਲੇਸ਼ਨ,Etiolation
ਯੂਗੇਨਿਕ,युजेनिक
ਮੁਲਾਂਕਣ,मूल्यांकन
ਈਵੈਪੋਮੀਟਰ,बाष्पीभवन
ਈਵੋ-ਟ੍ਰਾਂਸਪਿ .ਸ਼ਨ,बाष्पीभवन
ਸਦਾਬਹਾਰ ਇਨਕਲਾਬ,सदाहरित क्रांती
ਸਦਾਬਹਾਰ,सदाहरित
ਵਿਕਾਸ,उत्क्रांती
ਆਬਕਾਰੀ,अबकारी
ਥਕਾਵਟ (ਜਣਨ),थकवा (प्रजननक्षमता)
ਸ਼ੋਸ਼ਣ,शोषण
ਖੋਜ,अन्वेषण
ਬਾਹਰ ਕੱ .ਣ,एक्सट्र्यूजन
ਅੱਖ (ਸੋਗਕੈਨ / ਆਲੂ),डोळा (सुगेरकेन/बटाटा)
ਖਾਣ ਵਾਲੇ ਪਾਈਨ,खाद्यतेल पाइन
"ਹਾਥੀ ਪੈਰ, ਯਮ","हत्ती पाय, याम"
ਯੁਕਲਿਪਟਸ,निलगिरी
ਧਰਤੀ ਦਾ ਕੀੜਾ,गांडूळ
ਐਂਟਰੋਲੋਜਿਸਟ,कीटकशास्त्रज्ञ
ਵਾਤਾਵਰਣਕ,पर्यावरणवादी
ਕਾਰਕ,घटक
ਕਾਰਕ ਉਤਪਾਦਕਤਾ,घटक उत्पादकता
ਫੈਕਟੋਰੇਜ,फॅक्टरेज
ਫੈਕਟੈਕਟਿਵ ਬਲਾਕ ਡਿਜ਼ਾਈਨ,फॅक्टोरियल ब्लॉक डिझाइन
ਫੈਕਲਟੀਟੇਟਰਟੇਟਰੇਟਿਵ,शिक्षक
ਪਰਦਾ,पडझड
ਪਰਿਵਾਰ,कुटुंब
ਫਾਰਮ ਮੁਲਾਂਕਣ,शेती मूल्यांकन
ਖੇਤ ਬਜਟ,शेती बजेट
ਖੇਤ ਦਾ ਕਾਰੋਬਾਰ,शेती व्यवसाय
ਫਾਰਮ ਦੀ ਯੋਜਨਾਬੰਦੀ,शेती नियोजन
ਕਿਸਾਨ,शेतकरी
ਖੇਤੀ,शेती
ਸ਼ਮੂਲੀਅਤ,Fasciaction
ਧੋਖਾਧੜੀ,Fecundation
ਫਰਮੈਂਟੇਸ਼ਨ,किण्वन
ਜਣਨ,सुपीकता
ਖਾਦ,खत
ਖਾਦ ਦੀ ਕੁਸ਼ਲਤਾ,खताची कार्यक्षमता वापरा
ਰੇਸ਼ੇਦਾਰ,तंतुमय
ਖੇਤਰ,फील्ड
ਖੇਤਰ ਦੀ ਸਮਰੱਥਾ,फील्ड क्षमता
ਖੇਤਰ ਪ੍ਰਦਰਸ਼ਨ,फील्ड प्रात्यक्षिक
ਨਿਰਧਾਰਤ,निर्धारण
ਹੜ੍ਹ,पूर
ਵਹਾਅ ਡਾਇਗਰਾਮ,प्रवाह चित्र
ਭੋਜਨ ਦਾ ਮੁੱਲ,अन्न मूल्य
ਚਾਰਾ (ਚਾਰਾ),चारा (चारा)
ਭਵਿੱਖਬਾਣੀ,अंदाज
ਜੰਗਲ,वन
ਜੰਗਲਾਤ,वनीकरण
ਫਰੌਡ,फ्रॉन्ड
ਠੰਡ ਰੋਧਕ,फ्रॉस्ट प्रतिरोधक
ਠੰਡ,दंव
ਫ੍ਰੋਜ਼ਨ (ਫਲ ਅਤੇ ਸਬਜ਼ੀਆਂ),गोठलेले (फळ आणि भाजी)
ਫਰੂਟੇਸ਼ਨ,फ्रुकिफिकेशन
ਫਲ ਬੂੰਦ,फळ थेंब
ਫਲ-ਸੈੱਟ (ਫਲ ਸੈਟਿੰਗ),फळ-सेट (फळांची सेटिंग)
ਧੁੰਦਲੀ,धूर
ਫੰਜਾਈਸਾਈਡ,बुरशीनाशक
ਮਜ਼ੇਦਾਰ,बुरशीवादी
ਫੰਗਸ,बुरशीचे
Furown,Furo
ਮਿਸ਼ਰਨ,फ्यूजन
ਫਜ਼,अस्पष्ट
ਫਜ਼ੀ,अस्पष्ट
"ਫੈਨਿਲ, ਅਨੀਸ","एका जातीची बडीशेप, बडीशेप"
Fenugreek,मेथी
ਅੰਜੀਰ,अंजीर
ਫਿੰਗਰ ਬਾਜਰੇ,बोटा बाजरी
ਅੱਗ-ਲਾਲ ਝਾੜੀ,अग्निशामक बुश
ਜੰਗਲ ਦੀ ਲਾਟ,जंगलाची ज्योत
ਫ੍ਰੈਂਚ ਬੀਨ,फ्रेंच बीन
ਫਲੀ,पिसू
ਲੂੰਬੜੀ,कोल्हा
ਫਲ ਉੱਡਦੇ ਹਨ,फळ माशी
Gall (ਹੋਰਟ),पित्त (हॉर्ट)
ਗੇਮਟ,गेमेट
ਗਾਰਡਨ,बाग
ਗੇਜ (ਪਾਣੀ),गेज (पाणी)
ਜੀਨ ਬੈਂਕ,जीन बँक
ਜੀਨ ਟੈਗਿੰਗ,जीन टॅगिंग
ਵਾਹਨ,जीनोलॉजी
ਜੈਨੇਟਿਕ ਨਕਸ਼ਾ,अनुवांशिक नकाशा
ਜੈਨੇਟਿਕਸ,अनुवांशिक
ਜੀਨੋਮ,जीनोम
ਜੀਨੋਮਿਕ ਲਾਇਬ੍ਰੇਰੀ,जीनोमिक लायब्ररी
ਜੇਨੋਮਿਕਸ,जीनोमिक्स
ਜੀਨੋਟਾਈਪ,जीनोटाइप
ਜੀਨੋਟਾਈਪ,जीनोटाइप
ਜੀਨਸ,वंश
ਜੀਨਸ,वंश
ਕੀਟਾਣੂ,अंकुर
ਗਠੀਏ,जंतुनाशक
ਉਗ,उगवण
Germpelsm,जर्मप्लाझम
ਗਿਬਬੇਰੀਕਲਿਕ ਐਸਿਡ,गिब्बरेलिक acid सिड
ਗਿਲਿੰਗ,जिनिंग
Glumue,ग्लूम
ਸ਼ਾਨਦਾਰ,ग्लूटीनस
ਗਲਾਈਕੋਲਸਿਸ,ग्लायकोलिसिस
ਗਲੇਸ,Gneiss
ਸੁਨਹਿਰੀ ਇਨਕਲਾਬ,सुवर्ण क्रांती
ਗਰੇਡਿੰਗ,ग्रेडिंग
ਗ੍ਰੈਫਟਡ ਪੌਦਾ,कलम केलेला वनस्पती
ਭ੍ਰਿਸ਼ਟਾਚਾਰ-ਅਨੁਕੂਲ,कलम-विसंगत
ਗ੍ਰਾਨਾ,ग्रॅना
ਗ੍ਰੈਨੂਲੇਸ਼ਨ,ग्रॅन्युलेशन
ਹਰੀ ਖਾਦ,ग्रीन खत
ਹਰੀ ਕ੍ਰਾਂਤੀ,हरित क्रांती
ਵਿਕਾਸ ਅਤੇ ਵਿਕਾਸ,वाढ आणि विकास
ਗਮਮੋਸਿਸ,गमोसिस
Gynovioleive,गायनोडिओसियस
ਗੈਲ ਗਿਰੀ,पित्त नट
ਲਸਣ,लसूण
ਗਰਬੀਰਾ,गर्बेरा
Gherkin,Gherkin
ਅਦਰਕ,आले
ਗਲੇਡੀਓਲਸ,ग्लॅडिओलस
ਬਕਰੀ ਬੂਟੀ (ਏਜਰਾਥਮ),बकरी तण (एजराटम)
ਚਕੋਤਰਾ,द्राक्षफळ
ਅੰਗੂਰ,द्राक्षे
ਹਰੀ ਗ੍ਰਾਮ,हिरवा हरभरा
ਗ੍ਰੇਵੀਆ,ग्रेव्हिया
ਗਰਾਉਂਡ,शेंगदाणे
ਹਰੂਦ,पेरू
ਗਿੰਨੀ ਘਾਹ,गिनिया गवत
ਗੈਲ ਮਿਜ,पित्त मिज
ਘਾਹ ਹੌਪਰ,गवत हॉपर
ਗੁੰਡ ਦਾ ਬੱਗ,Gondhy बग
ਆਦਤ,सवय
ਗੜੇ,गारा
ਵਾਲਾਂ ਵਾਲੇ,केशरचना
ਹੈਲੋਫਾਈਟ,हॅलोफाइट
ਹੈਰੋ,हॅरो
ਵਾ vest ੀ ਦਾ ਇੰਡੈਕਸ,कापणी निर्देशांक
ਵਾਢੀ,कापणी
ਕਟਾਈ,कापणी
ਹੈਚ,हॅच
ਸੁੱਕਾ ਘਾਹ,गवत
ਹੇਲੇਜ,गवत
ਹਾਇਸਟੌਕ,गवत
ਹੇਜ਼,धुके
ਹੁਸ਼ੀ,हेझी
ਸਿਰ (ਐਗਰੋ),प्रमुख (कृषी)
ਸਿਰ (ਚੈਨਲ ਦਾ),प्रमुख (चॅनेलचे)
ਵਾਪਸ ਜਾ ਰਿਹਾ ਹੈ,मागे जात आहे
ਹੇਜ,हेज
ਹੇਜਿੰਗ,हेजिंग
ਹੇਲਿਕਸ,हेलिक्स
ਹੇਮੇਟਾਈਟ,हेमॅटाइट
ਹਰਬ,औषधी वनस्पती
ਹਰਬਰਿਅਮ,हर्बेरियम
ਹਰਬੀਸਾਈਡ,औषधी वनस्पती
ਧਾਰਕ,आनुवंशिकता
ਇਸ ਨੂੰ,आत्मीयता
ਹਰਮਫ੍ਰੋਡਾਈਟ,हर्माफ्रोडाइट
ਹੇਟਰੋਕ੍ਰੋਮੋਮੇਟਿਕ,हेटरोक्रोमॅटिक
ਹੇਟਰੋਫਰੀਕਰਨ,हेटरोफर्टिलायझेशन
ਹੇਟਰੋਸਿਸ,हेटरोसिस
ਹੇਟਰੋਸੋਮ,हेटरोसोम
ਹੇਟਰੋਟ੍ਰੋਫ,हेटरोट्रोफ
ਹੇਕਸਾਪਲਾਈਡ,हेक्साप्लोइड
ਹਾਈਬਰਨੇਟ,हायबरनेट
ਉੱਚ ਘਣਤਾ ਲਾਉਣਾ,उच्च घनतेची लागवड
ਪਹਾੜੀ (ਚਾਵਲ),हिल (तांदूळ)
ਹਿਸਟੋਗ੍ਰਾਮ,हिस्टोग्राम
ਹਿਟਚ ਬਾਗਬਾਨੀ,हिटेक फलोत्पादन
ਛਪਾਕੀ,पोळे
ਹੋਇਿੰਗ,होईंग
ਹੋਲਡਿੰਗ,होल्डिंग
ਘਰ ਫਾਰਮ,होम फार्म
ਹੋਮਸੋਸਟਾਸਿਸ,होमिओस्टॅसिस
ਹੋਮਸਸਟੇਡ,होमस्टीड
ਹੋਮਜਿਗੈਨਿਟੀ,एकसंधपणा
ਇਕੋ,एकसंध
ਹੋਮੋਗਸ,होमोलोगस
ਹੋਮੋਜ਼ੀਗੋਟ,होमोझीगोटे
ਹੌਪਰ,हॉपर
ਹਰੀਜੋਨ,होरायझन
ਬਾਗਬਾਨੀ ਫਸਲਾਂ,बागायती पिके
ਬਾਗਬਾਨੀ,बागायती
ਹਾਰਟੀ-ਸਿਲਵੀ ਪੇਸਟੋਰਲ ਫਾਰਮਿੰਗ,हॉर्टी-सिल्वी खेडूत शेती
ਹੋਸਟ,होस्ट
ਗਰਮ ਪਾਣੀ ਦਾ ਇਲਾਜ,गरम पाण्याचे उपचार
ਹੌਲ,हुल
ਨਮੀ,आर्द्रता
Humus,बुरशी
ਭੁੱਕੀ,भुंगा
ਹੁਸਕ,हस्कर
ਹਸਤਾਖਰ,हस्किंग
ਹਾਈਬ੍ਰਿਡ,संकरित
ਹਾਈਬ੍ਰਿਡਾਈਜ਼ੇਸ਼ਨ,संकरीत
ਹਾਈਡਰੇਸ਼ਨ,हायड्रेशन
ਹਾਈਡ੍ਰੋਲੋਜੀ,हायड्रोलॉजी
ਹਾਈਡ੍ਰੋਲਾਇਸਿਸ,हायड्रोलिसिस
ਹਾਈਡ੍ਰੋਮੀਟਰ,हायड्रोमीटर
ਹਾਈਡ੍ਰੋਫਿਲਸ,हायड्रोफिलस
ਹਾਈਡ੍ਰੋਪੋਨਿਕ,हायड्रोपोनिक्स
ਹਾਈਡ੍ਰੋਸਫਾਇਰ,हायड्रोस्फीअर
ਹਾਈਡ੍ਰੋਸਕੋਪਿਕਿਟੀ,हायड्रोस्कोपीसीटी
ਹਾਈਪਰਪਰੇਸਾਈਟ,हायपरपॅरासाइट
ਹਾਈਪਰਪਲਸੀਆ,हायपरप्लासिया
ਹਾਈਫਾ,हायफा
ਹਾਈਪੋਕੋਟੀਲ,हायपोकोटाइल
ਕਲਪਨਾ,हायपोथेसिस
ਹਿਸਟਰੇਸਿਸ (ਪਾਣੀ),हिस्टेरिसिस (पाणी)
ਹੇਜ਼ਲ ਗਿਰੀ,हेझेल नट
ਭੰਗ,भांग
ਹੈਨਬੇਨ,हेनबेन
ਮਹਿੰਦਾ,मेंदी
ਹਿਬਿਸਕਸ,हिबिस्कस
ਹੌਪ,हॉप
ਘੋੜਾ ਗ੍ਰਾਮ,घोडा हरभरा
ਘੋੜਾ-ਅੱਖ-ਬੀਨ,घोडा-डोळा-बीन
ਮਧੂ ਮੱਖੀ,मधमाशी
ਹੌਪਰ,हॉपर
ਬਾਗਬਾਨੀ,बागायती
ਹਾਈਡ੍ਰੋਲੋਜਿਸਟ,हायड्रोलॉजिस्ट
ਸਥਿਤੀ ਵਿੱਚ,सिटू ग्राफ्टिंग मध्ये
ਵਿਟਰੋ ਵਿੱਚ,ग्लासमध्ये
ਵੀਵੋ ਵਿਚ,व्हिव्हो मध्ये
ਅੰਨ੍ਹੇਵਾਹ,अंदाधुंदी
ਕੀੜੇ,कीटक
ਕੀੜੇ ਪੈੱਸਟ,कीटक कीटक
ਥੀਏਟਰ,कीटक
ਕੀਟਨਾਸ਼ਕਾਂ,कीटकनाशक
ਕੀਟਨਾਸ਼ਕ,कीटकनाशक
ਇਨਸੋਲੇਸ਼ਨ,इन्सोलेशन
ਘੁਲਣਸ਼ੀਲ,अघुलनशील
ਇੰਸਟਾਰ (ਕੀੜੇ),इन्स्टार (कीटक)
ਇਨਸੂਲੇਟਰ,इन्सुलेटर
ਏਕੀਕ੍ਰਿਤ ਬਿਮਾਰੀ ਪ੍ਰਬੰਧਨ,एकात्मिक रोग व्यवस्थापन
ਏਕੀਕ੍ਰਿਤ ਪੋਸ਼ਕ ਪ੍ਰਬੰਧਨ,एकात्मिक पोषक व्यवस्थापन
ਏਕੀਕ੍ਰਿਤ ਕੀੜੇ ਪ੍ਰਬੰਧਨ,एकात्मिक कीटक व्यवस्थापन
ਤੀਬਰਤਾ,तीव्रता
ਤੀਬਰ,गहन
ਇੰਟਰਕ੍ਰਾਪ,इंटरपॉप
ਅੰਤਰਾਲ (ਅੰਤਰਾਲ),परस्परसंवाद (परस्परसंवाद)
ਦਿਲਚਸਪੀ,व्याज
ਇੰਟਰਨਿਓ,इंटर्नोड
ਅੰਤਰਾਪਾ (ਸੈੱਲ ਡਿਵੀਜ਼ਨ),इंटरफेस (सेल विभाग)
ਇੰਟਰਪੋਲੇਸ਼ਨ,इंटरपोलेशन
ਅੰਤਰ-ਨਿਰਜੀਵ,आंतर-वृद्ध
ਵਸਤੂ ਸੂਚੀ,यादी
ਉਲਟਾ,उलटा
ਸ਼ਾਮਲ ਹੋਣਾ ਸ਼ਾਮਲ ਹੈ,Incocre
ਆਇਨ,आयन
ਇਰੈਡੀਏਸ਼ਨ,इरिडिएशन
ਸਿੰਜਾਈ,सिंचन
ਆਈਸੋ ਐਲੇਲਸ,आयएसओ les लेल्स
ISO ਉਤਪਾਦ ਕਰਵ,आयएसओ उत्पादन वक्र
ਆਈਸੋਬਾਰ,आयसोबार
ਆਈਸੋਗੈਮ,Isogamy
ਇਕੱਲਤਾ ਦੂਰੀ,अलगाव अंतर
ਆਈਸੋਪਲੋਇਡ,आयसोप्लॉइड
ਇਕੱਲਤਾ,आयसोक्वांट
ਆਈਸੋਟੋਪ,समस्थानिक
ਭਾਰਤੀ ਬੁਰਸ਼,भारतीय बर्च
ਭਾਰਤੀ ਨੀਲਾ ਪਾਈਨ,भारतीय निळा पाइन
ਭਾਰਤੀ ਚੈਰੀ,भारतीय चेरी
ਭਾਰਤੀ ਜੂਨੀਪਰ,भारतीय जुनिपर
ਭਾਰਤੀ ਕੀੋ ਟ੍ਰੀ,भारतीय किनो वृक्ष
ਭਾਰਤੀ ਲੜੀ ਦਾ ਰੁੱਖ,भारतीय लॉरल ट्री
ਇੰਡੀਅਨ ਮੈਡਡਰ,भारतीय वेडा
ਇੰਡੀਅਨ ਮੈਡਲਰ,भारतीय मॅडलर
ਇੰਡੀਅਨ ਪੋਡੋ ਫਾਈਲਮ,भारतीय पोडो फिलम
ਇੰਡੀਗੋ,इंडिगो
ਇਤਾਲਵੀ ਬਾਦਾ,इटालियन बाजरी
ਆਈਵਰੀ ਟ੍ਰੀ,आयव्हरी ट्री
Ivy ਗੌਡ / ਛੋਟਾ ਬਾਰੀਰਡ,आयव्ही गॉर्ड/लिटल लबाडी
Jaggery,गूळ
ਜੌਂਕਾ ਚਾਵਲ,जपोनिका तांदूळ
ਜੱਸੇ,जॅसिड
ਜਾਵਾਨਿਕਾ ਰਾਈਸ,जावानिका तांदूळ
ਜੇਲਿੰਗ,जेलिंग
ਜੇਹਮ ਕਾਸ਼ਤ,झूम शेती
ਜੰਜਾਈ,जंपिंग जीन
ਜੰਕ ਡੀ ਐਨ ਏ,जंक डीएनए
ਜੁਵੇਨਾਈਲ ਪੜਾਅ,किशोर टप्पा
ਜਾਬਾੰਡਾ,जकारांडा
ਜੈਕਫਰੂਟ,फणस
ਜੰਜਾ,जामुन
ਜੈਸਮੀਨ,चमेली
ਜਤਤੀ ਖਤੀ,जट्टी खट्टी
ਜੱਟਟਰੋਫਾ,जॅट्रोफा
