Malayalam,Odiya
ഡിജിറ്റൽ സർക്യൂട്ട്,ଡିଜିଟାଲ୍ ସର୍କିଟ୍ |
ഡിജിറ്റൽ കമ്പ്യൂട്ടർ,ଡିଜିଟାଲ୍ କମ୍ପ୍ୟୁଟର |
ഡിജിറ്റൽ ഡാറ്റ,ଡିଜିଟାଲ୍ ତଥ୍ୟ |
ഡിജിറ്റൽ സൗകര്യം,ଡିଜିଟାଲ୍ ସୁବିଧା
ഡിജിറ്റൽ ഫിൽട്ടർ,ଡିଜିଟାଲ୍ ଫିଲ୍ଟର୍ |
ഡിജിറ്റൽ ലൈബ്രറി,ଡିଜିଟାଲ୍ ଲାଇବ୍ରେରୀ |
ഡിജിറ്റൽ മോഡുലേഷൻ,ଡିଜିଟାଲ୍ ମୋଡ୍ୟୁଲେସନ୍
ഡിജിറ്റൽ മോണിറ്റർ,ଡିଜିଟାଲ୍ ମନିଟର |
ഡിജിറ്റൽ ചിത്രം,ଡିଜିଟାଲ୍ ଚିତ୍ର |
ഡിജിറ്റൽ ഒപ്പ്,ଡିଜିଟାଲ୍ ଦସ୍ତଖତ |
ഡിജിറ്റൽ സ്വിച്ച്,ଡିଜିଟାଲ୍ ସୁଇଚ୍ |
ഡിജിറ്റൽ ടു അനലോഗ് (D/A) കൺവെർട്ടർ,ଡିଜିଟାଲ୍ ଟୁ ଆନାଗଲ୍ (D / A) କନଭର୍ଟର |
ഡിജിറ്റൈസേഷൻ,ଡିଜିଟାଇଜେସନ୍
ഡിജിറ്റൈസ് ചെയ്യുക,ଡିଜିଟାଇଜେସନ୍
ഡിജിറ്റൈസർ,ଡିଜିଟାଇଜର୍
ഡയോഡ്,ଡାୟୋଡ୍
നേരിട്ട്,ସିଧାସଳଖ |
നേരിട്ടുള്ള വിലാസം,ପ୍ରତ୍ୟକ୍ଷ ଠିକଣା
നേരിട്ടുള്ള പരിവർത്തനം,ସିଧାସଳଖ ରୂପାନ୍ତର |
നേരിട്ടുള്ള സംയോജനം,ସିଧାସଳଖ ଯୋଡି |
ഡയറക്ട് മെമ്മറി ആക്സസ് (DMA),ସିଧାସଳଖ ସ୍ମୃତି ପ୍ରବେଶ (DMA)
ഡയറക്ട് മെമ്മറി ആക്സസ് (DMA),ସିଧାସଳଖ ମେମୋରୀ ଆକସେସ୍ (DMA)
നേരിട്ടുള്ള രീതി,ପ୍ରତ୍ୟକ୍ଷ ପଦ୍ଧତି |
നിർദ്ദേശം,ନିର୍ଦ୍ଦେଶନାମା
ഡയറക്ടറി,ଡିରେକ୍ଟୋରୀ
ഡയറക്ടറി സെർവർ,ଡିରେକ୍ଟୋରୀ ସର୍ଭର |
ഡയറക്ടറി സേവനം,ଡିରେକ୍ଟୋରୀ ସେବା
പ്രവർത്തനരഹിതമാക്കുക,ଅକ୍ଷମ କରନ୍ତୁ |
സിഗ്നൽ പ്രവർത്തനരഹിതമാക്കുന്നു,ସଙ୍କେତ ଅକ୍ଷମ କରିବା |
വിച്ഛേദിക്കുക,ସଂଯୋଗ ବିଚ୍ଛିନ୍ନ କରନ୍ତୁ |
വ്യതിരിക്തമായ,ବିଚ୍ଛିନ୍ନ
ഡിസ്ക്,ଡିସ୍କ
ഡിസ്ക് വിലാസം,ଡିସ୍କ ଠିକଣା
ഡിസ്ക് അറേ,ଡିସ୍କ ଆରେ
ഡിസ്ക് ശേഷി,ଡିସ୍କ କ୍ଷମତା
ഡിസ്ക് ഡ്രൈവ്,ଡିସ୍କ ଡ୍ରାଇଭ
ഡിസ്ക് ഫയൽ,ଡିସ୍କ ଫାଇଲ୍ |
ഡിസ്ക് മെമ്മറി,ଡିସ୍କ ମେମୋରୀ
ഡിസ്ക് ഓപ്പറേറ്റിംഗ് സിസ്റ്റം (DOS),ଡିସ୍କ ଅପରେଟିଂ ସିଷ୍ଟମ୍ (DOS)
ഡിസ്ക് പായ്ക്ക്,ଡିସ୍କ ପ୍ୟାକ୍ |
ഡിസ്ക് സെർവർ,ଡିସ୍କ ସର୍ଭର |
ഡിസ്ക് സംഭരണം,ଡିସ୍କ ସଂରକ୍ଷଣ
ഡിസ്കെറ്റ്,ଡିସ୍କେଟ୍ |
ഫയൽ പ്രദർശിപ്പിക്കുക,ଫାଇଲ୍ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |
ചിത്രം പ്രദർശിപ്പിക്കുക,ପ୍ରତିଛବି ପ୍ରଦର୍ଶନ କରନ୍ତୁ |
നിർമാർജനം,ନିଷ୍କାସନ
ദൂരം,ଦୂରତା
ദൂരം പ്രവർത്തനം,ଦୂରତା କାର୍ଯ୍ୟ
വളച്ചൊടിക്കൽ,ବିକୃତି
വിതരണം ചെയ്തു,ବଣ୍ଟିତ |
വിതരണം ചെയ്ത ഡാറ്റ,ବଣ୍ଟିତ ତଥ୍ୟ |
വിതരണം ചെയ്ത സെർവർ,ବଣ୍ଟିତ ସର୍ଭର |
വിതരണം ചെയ്ത സംവിധാനം,ବଣ୍ଟିତ ସିଷ୍ଟମ୍ |
വിതരണക്കാരൻ,ବଣ୍ଟନକାରୀ
പ്രമാണം,ଡକ୍ୟୁମେଣ୍ଟ୍
പ്രമാണം വീണ്ടെടുത്തു,ଡକ୍ୟୁମେଣ୍ଟ ପୁନରୁଦ୍ଧାର ହେଲା |
പ്രമാണ വിൻഡോ,ଡକ୍ୟୁମେଣ୍ଟ୍ ୱିଣ୍ଡୋ |
പ്രമാണീകരണം,ଡକ୍ୟୁମେଣ୍ଟେସନ୍
ഡൊമെയ്ൻ,ଡୋମେନ୍
ഡൊമെയ്ൻ നാമം,ଡୋମେନ୍ ନାମ
ഡോട്ട് മാട്രിക്സ് പ്രിന്റർ,ଡଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍ |
താഴേക്ക്,ତଳକୁ
ഡൗൺ ലിങ്ക്,ଡାଉନ୍ ଲିଙ୍କ୍ |
ഡൗൺലോഡ് ചെയ്യുന്നു,ଡାଉନ୍ ଲୋଡିଙ୍ଗ୍ |
സമയക്കുറവ്,ଡାଉନ୍ ଟାଇମ୍ |
വലിച്ചിടുന്നു,ଡ୍ରାଗ୍
DRAM (ഡൈനാമിക് റാം),DRAM (ଗତିଶୀଳ RAM)
ഡ്രിഫ്റ്റ്,drift
ഡ്രൈവർ,ଡ୍ରାଇଭର |
ഡ്രോപ്പ്,ଡ୍ରପ୍
ഡ്രോപ്പ് ഡൗൺ ലിസ്റ്റ് ബോക്സ്,ତାଲିକା ବାକ୍ସ ଡ୍ରପ୍ କରନ୍ତୁ |
ഡ്രം ഡ്രൈവ്,ଡ୍ରମ୍ ଡ୍ରାଇଭ୍ |
ഡ്രം പ്രിന്റർ,ଡ୍ରମ୍ ପ୍ରିଣ୍ଟର୍ |
ഡ്രം യൂണിറ്റ്,ଡ୍ରମ୍ ୟୁନିଟ୍ |
ഇരട്ട,ଡୁଆଲ୍ |
ഇരട്ട സാന്ദ്രത,ଦ୍ୱ ual ତ ଘନତା |
ഡമ്മി വിലാസം,ଡମି ଠିକଣା
തള്ളുക,ଡମ୍ପିଂ
ഡ്യുപ്ലെക്സ് സർക്യൂട്ട്,ଡୁପ୍ଲେକ୍ସ ସର୍କିଟ |
ഡ്യൂപ്ലെക്സിംഗ്,ନକଲ
തനിപ്പകർപ്പ്,ନକଲ
ഡിവിഡി R/W,DVD R / W
ഡിവിഡി റോം,DVD ROM
ചലനാത്മക നിർദ്ദേശം,ଗତିଶୀଳ ନିର୍ଦ୍ଦେଶ
ഡൈനാമിക് മെമ്മറി,ଗତିଶୀଳ ସ୍ମୃତି
ചലനാത്മകത,ଗତିଶୀଳତା |
EBCDIC,EBCDIC |
ഇ-ബിസിനസ്,ଇ-ବ୍ୟବସାୟ |
പ്രതിധ്വനി,ଇକୋ
ഇ-കൊമേഴ്‌സ്,ଇ-ବାଣିଜ୍ୟ |
തിരുത്തുക,ସମ୍ପାଦନ କରନ୍ତୁ |
എഡിറ്റർ,ସମ୍ପାଦକ
വിദ്യാഭ്യാസ സാങ്കേതികവിദ്യ,ଶିକ୍ଷାଗତ ପ୍ରଯୁକ୍ତିବିଦ୍ୟା |
ഇഇപി റോം,EEP ରୋମ୍
ഫലപ്രദമായ വിലാസം (ഫ്ലോട്ടിംഗ് വിലാസം),ପ୍ରଭାବଶାଳୀ ଠିକଣା (ଭାସମାନ ଠିକଣା)
ഫലപ്രദമായ പ്രവർത്തന വിലാസം,ପ୍ରଭାବଶାଳୀ ଅପରେଣ୍ଡ୍ ଠିକଣା |
ഫലപ്രദമായ നടപടിക്രമം,ପ୍ରଭାବଶାଳୀ ପ୍ରଣାଳୀ |
ഫലപ്രദമായ യുഐഡി (ഉപയോക്തൃ തിരിച്ചറിയൽ),ପ୍ରଭାବଶାଳୀ UID (ବ୍ୟବହାରକାରୀ ପରିଚୟ)
ഫലപ്രദമായ ട്രാൻസ്മിഷൻ പ്രവർത്തനം,ପ୍ରଭାବଶାଳୀ ଟ୍ରାନ୍ସମିସନ୍ ଅପରେଣ୍ଡ୍ |
എട്ട്-ബിറ്റ് ബൈറ്റ്,ଆଠ-ବିଟ୍ ବାଇଟ୍ |
ഇലക്ട്രോണിക് പഠനം,ଇ-ଶିକ୍ଷା
തിരഞ്ഞെടുപ്പ്-അൽഗിർതം,ନିର୍ବାଚନ-ଆଲଗିର୍ଥମ୍ |
ഇലക്ട്രിക് മെയിലിംഗ് (ഇ-മെയിൽ),ଇଲେକ୍ଟ୍ରିକ୍ ମେଲିଂ (ଇ-ମେଲ୍)
ഇലക്ട്രിക് പ്രിന്റർ,ଇଲେକ୍ଟ୍ରିକ୍ ପ୍ରିଣ୍ଟର୍
ഇലക്ട്രിക്കൽ അക്കൗണ്ടിംഗ് മെഷീൻ,ବ electrical ଦୁତିକ ଆକାଉଣ୍ଟିଂ ମେସିନ୍ |
ഇലക്ട്രോണിക്,ଇଲେକ୍ଟ୍ରୋନିକ୍ |
ഇലക്ട്രോണിക് ക്ലിയറൻസ് സിസ്റ്റം (ECS),ଇଲେକ୍ଟ୍ରୋନିକ୍ କ୍ଲିୟରାନ୍ସ ସିଷ୍ଟମ୍ (ECS)
ഇലക്ട്രോണിക് ഡാറ്റ ഇന്റർചേഞ്ച് (EDI),ଇଲେକ୍ଟ୍ରୋନିକ୍ ଡାଟା ଆଦାନ ପ୍ରଦାନ (EDI)
ഇലക്ട്രോണിക് ഡാറ്റ പ്രോസസ്സിംഗ്,ବ electronic ଦ୍ୟୁତିକ ତଥ୍ୟ ପ୍ରକ୍ରିୟାକରଣ |
ഇലക്ട്രോണിക് ഫയലിംഗ്,ଇଲେକ୍ଟ୍ରୋନିକ୍ ଫାଇଲ୍
ഇലക്ട്രോണിക് ഫണ്ട് ട്രാൻസ്ഫർ സിസ്റ്റം (EFTS),ଇଲେକ୍ଟ୍ରୋନିକ୍ ପାଣ୍ଠି ସ୍ଥାନାନ୍ତର ସିଷ୍ଟମ୍ (EFTS)
ഇലക്ട്രോണിക് ജേണലുകൾ,ବ electronic ଦ୍ୟୁତିକ ପତ୍ରିକା
ഇലക്ട്രോണിക് പ്രസിദ്ധീകരണം,ବ electronic ଦ୍ୟୁତିକ ପ୍ରକାଶନ |
ഇലക്ട്രോണിക് സ്വിച്ച്,ଇଲେକ୍ଟ୍ରୋନିକ୍ ସୁଇଚ୍ |
ഘടകം,ଉପାଦାନ
ഇ-മെയിൽ,ଇ-ମେଲ୍ |
ഈ - മെയില് വിലാസം,ଈମୈଲ ଠିକଣା
എംബഡഡ് സിസ്റ്റം,ଏମ୍ବେଡ୍ ସିଷ୍ଟମ୍ |
ഉൾച്ചേർക്കൽ,ଏମ୍ବେଡିଂ
എമിറ്റർ ദമ്പതികളുടെ യുക്തി (ECL),ନିର୍ଗତ ଦମ୍ପତି ତର୍କ (ECL)
ശൂന്യമായ സ്റ്റാക്ക്,ଖାଲି ଷ୍ଟାକ |
ശൂന്യമായ ചരട്,ଖାଲି ଷ୍ଟ୍ରିଙ୍ଗ୍ |
അനുകരണം,ଅନୁକରଣ
എൻക്യാപ്സുലേഷൻ,ଏନକାପସୁଲେସନ୍ |
എൻസിഫർ,ଏନକାଇଫର୍
എൻകോഡ്,ଏନକୋଡ୍
എൻകോഡർ,ଏନକୋଡର୍ |
എൻക്രിപ്റ്റ് ചെയ്ത ഡാറ്റ,ସଂଗୁପ୍ତ ତଥ୍ୟ
എൻക്രിപ്റ്റിംഗ് ഫയൽ സിസ്റ്റം,ଏନକ୍ରିପ୍ଟିଂ ଫାଇଲ୍ ସିଷ୍ଟମ୍ |
എൻക്രിപ്ഷൻ,ଏନକ୍ରିପସନ୍
ബ്ലോക്കിന്റെ അവസാനം,ବ୍ଲକର ଶେଷ
ഫയലിന്റെ അവസാനം (EOF),ଫାଇଲର ଶେଷ (EOF)
അന്തിമ ഉപയോക്താവ്,ଶେଷ-ଉପଭୋକ୍ତା |
നൽകുക,ପ୍ରବେଶ କର |
എന്റർ-കീ,ଏଣ୍ଟର୍-କି
എന്റർപ്രൈസ് സെർവർ,ଏଣ୍ଟରପ୍ରାଇଜ୍ ସର୍ଭର |
എന്റർപ്രൈസ് സിസ്റ്റം,ଏଣ୍ଟରପ୍ରାଇଜ୍ ସିଷ୍ଟମ୍ |
സ്ഥാപനം,ସଂସ୍ଥା
സ്ഥാപന-ബന്ധം,ସଂସ୍ଥା-ସମ୍ପର୍କ |
പ്രവേശന സമയം,ପ୍ରବେଶ ସମୟ
എൻട്രി വേരിയബിൾ,ଏଣ୍ଟ୍ରି ଭେରିଏବଲ୍ |
എണ്ണാവുന്നത്,ଅସଂଖ୍ୟ |
പരിസ്ഥിതി,ପରିବେଶ
യുഗം,ଯୁଗ
EPROM,EPROM
എപ്സിലോൺ അടച്ചുപൂട്ടൽ,ଏପସିଲନ୍ ବନ୍ଦ |
സമനില,ସମାନତା
ഉപകരണങ്ങൾ,ଉପକରଣ
തുല്യതാ ക്ലാസ്,ସମାନତା ଶ୍ରେଣୀ
തുല്യതാ ബന്ധം,ସମାନତା ସମ୍ପର୍କ
മായ്ക്കുക,ଲିଭାନ୍ତୁ
കോഡ് തിരുത്തുന്നതിൽ പിശക്,ତ୍ରୁଟି ସଂଶୋଧନ କୋଡ୍
തെറ്റ് തിരുത്തൽ,ତ୍ରୁଟି ସଂଶୋଧନ
പിശക് കണ്ടെത്തൽ,ତ୍ରୁଟି ଚିହ୍ନଟ
പിശക് കൈകാര്യം ചെയ്യൽ,ତ୍ରୁଟି ନିୟନ୍ତ୍ରଣ
പിശക് സന്ദേശം,ତ୍ରୁଟି ସନ୍ଦେଶ |
പിശക് നിരക്ക്,ତ୍ରୁଟି ହାର
പിശക് വീണ്ടെടുക്കൽ,ତ୍ରୁଟି ପୁନରୁଦ୍ଧାର
പിശക് പതിവ്,ତ୍ରୁଟି ରୁଟିନ୍ |
രക്ഷപ്പെടുന്ന സ്വഭാവം,ପଳାୟନ ଚରିତ୍ର |
ഇഥർനെറ്റ്,ଇଥରନେଟ୍ |
സംഭവം,ଇଭେଣ୍ଟ
ഇവന്റ് ചെയിൻ,ଇଭେଣ୍ଟ ଶୃଙ୍ଖଳା |
ഇവന്റ് നിയന്ത്രണം,ଇଭେଣ୍ଟ ନିୟନ୍ତ୍ରଣ |
ഇവന്റ് കൗണ്ടർ,ଇଭେଣ୍ଟ କାଉଣ୍ଟର
ഒഴിവാക്കൽ കൈകാര്യം ചെയ്യൽ,ବ୍ୟତିକ୍ରମ ନିୟନ୍ତ୍ରଣ |
കൈമാറ്റം ചെയ്യാവുന്ന ഡിസ്ക് സംഭരണം,ଅଦଳବଦଳ ଡିସ୍କ ସଂରକ୍ଷଣ ସ୍ଥାନ |
ഒഴിവാക്കൽ,ବହିଷ୍କାର
എക്സ്ക്ലൂസീവ് അല്ലെങ്കിൽ (XOR),ସ୍ୱତନ୍ତ୍ର କିମ୍ବା (XOR)
എക്സിക്യൂട്ടബിൾ പ്രോഗ്രാം,ଏକଜେକ୍ୟୁଟେବଲ୍ ପ୍ରୋଗ୍ରାମ୍
എക്സിക്യൂട്ടീവ് പ്രസ്താവന,କାର୍ଯ୍ୟନିର୍ବାହୀ ବିବୃତ୍ତି
സമഗ്രമായ തിരയൽ,ସମ୍ପୁର୍ଣ୍ଣ ସନ୍ଧାନ |
നിലവിലുണ്ട്,ବିଦ୍ୟମାନ ଅଛି |
പുറത്ത്,ପ୍ରସ୍ଥାନ
വിദഗ്ധ സംവിധാനം,ବିଶେଷଜ୍ଞ ବ୍ୟବସ୍ଥା |
ആവിഷ്കാരം,ଅଭିବ୍ୟକ୍ତି
വിപുലീകൃത ഗ്രാഫിക് അറേ (XGA),ବିସ୍ତୃତ ଗ୍ରାଫିକ୍ ଆରେ (XGA)
വിപുലമായ വ്യവസായ നിലവാരം (EIS),ବିସ୍ତାରିତ ଶିଳ୍ପ ମାନକ (EIS)
വിപുലീകരിച്ച യന്ത്രം,ବିସ୍ତୃତ ଯନ୍ତ୍ର
വിപുലീകരിച്ച മെമ്മറി,ବିସ୍ତୃତ ସ୍ମୃତି
വിപുലമായ കൃത്യത,ବିସ୍ତୃତ ସଠିକତା |
വിപുലീകരിച്ച സോർട്ടിംഗ്,ବିସ୍ତୃତ ସର୍ଟିଂ
ബാഹ്യ കോൾ,ବାହ୍ୟ କଲ୍
ബാഹ്യ പിശക്,ବାହ୍ୟ ତ୍ରୁଟି |
ബാഹ്യ പ്രവർത്തനം,ବାହ୍ୟ କାର୍ଯ୍ୟ
ബാഹ്യ തടസ്സം,ବାହ୍ୟ ବାଧା
ബാഹ്യ മെമ്മറി,ବାହ୍ୟ ସ୍ମୃତି
ബാഹ്യ മെമ്മറി,ବାହ୍ୟ ସ୍ମୃତି
ബാഹ്യ മോഡം,ବାହ୍ୟ ମୋଡେମ୍ |
ബാഹ്യ റഫറൻസ്,ବାହ୍ୟ ସନ୍ଦର୍ଭ
ബാഹ്യ തിരയൽ,ବାହ୍ୟ ସନ୍ଧାନ |
ബാഹ്യ സംഭരണ ഉപകരണം,ବାହ୍ୟ ସଂରକ୍ଷଣ ଉପକରଣ
വേർതിരിച്ചെടുക്കൽ,ନିଷ୍କାସନ
എക്സ്ട്രാപോളേഷൻ,ବହିଷ୍କାର
മുഖപ്രകൃതി പ്രിന്റർ,ଚେହେରା-ଅକ୍ଷର ପ୍ରିଣ୍ଟର୍ |
പരാജയപ്പെടാത്ത പ്രവർത്തനം,ବିଫଳ-ନିରାପଦ କାର୍ଯ୍ୟ
പരാജയതോത്,ବିଫଳତା ହାର
പരാജയം വീണ്ടെടുക്കൽ,ବିଫଳତା ପୁନରୁଦ୍ଧାର
തെറ്റായ കോഡ്,ମିଥ୍ୟା କୋଡ୍
തെറ്റായ പിശക്,ମିଥ୍ୟା ତ୍ରୁଟି |
ഫാൻ-ഇൻ,ପ୍ରଶଂସକ
ഫാൻ ഔട്ട്,ପ୍ରଶଂସକ
ഫാസിമൈൽ I/O ഉപകരണം,ଆକର୍ଷଣୀୟ I / O ଉପକରଣ |
ഫാസ്റ്റ് ഫോറിയർ ട്രാൻസ്ഫോർമേഷൻ (FFT),ଦ୍ରୁତ ଫୁରିଅର୍ ଟ୍ରାନ୍ସଫର୍ମ (FFT)
മാരകമായ തെറ്റ്,ସାଂଘାତିକ ତ୍ରୁଟି |
തെറ്റ് കണ്ടെത്തൽ,ତ୍ରୁଟି ଚିହ୍ନଟ
തെറ്റ് രോഗനിർണയം,ତ୍ରୁଟି ନିଦାନ
തെറ്റ് സഹിഷ്ണുത,ଦୋଷ ସହନଶୀଳତା |
ഫാക്സ്,ଫ୍ୟାକ୍ସ
ഫാക്സ് സന്ദേശം,ଫ୍ୟାକ୍ସ ବାର୍ତ୍ତା |
FDC,FDC
സവിശേഷത കണ്ടെത്തൽ,ବ feature ଶିଷ୍ଟ୍ୟ ଚିହ୍ନଟ
ഫീഡ് സൈക്കിൾ,ଫିଡ୍ ଚକ୍ର |
പ്രതികരണം,ମତାମତ
ഫീഡർ,ଫିଡର୍ |
കൊണ്ടുവരിക,ଆଣ |
ഫിബൊനാച്ചി തിരയൽ,ଫାଇବୋନାକ୍ସି ସନ୍ଧାନ |
ഫിബൊനാച്ചി സീക്വൻസ്,ଫାଇବୋନାକ୍ସି କ୍ରମ |
ഫിബൊനാച്ചി പരമ്പര,ଫାଇବୋନାକ୍ସି ସିରିଜ୍ |
ഫൈബർ ഒപ്റ്റിക്സ്,ଫାଇବର ଅପ୍ଟିକ୍ସ |
ഫിഡോ നെറ്റ്,ଫିଡୋ ନେଟ୍ |
വയൽ,କ୍ଷେତ୍ର
അഞ്ചാം തലമുറ കമ്പ്യൂട്ടറുകൾ,ପଞ୍ଚମ ପି generation ଼ିର କମ୍ପ୍ୟୁଟରଗୁଡିକ |
ഫയൽ,ଫାଇଲ୍ |
ഫയൽ ആക്സസ് രീതി,ଫାଇଲ୍ ପ୍ରବେଶ ପଦ୍ଧତି |
ഫയൽ അലോക്കേഷൻ പട്ടിക,ଫାଇଲ୍ ଆବଣ୍ଟନ ସାରଣୀ |
ഫയൽ കംപ്രഷൻ,ଫାଇଲ୍ ସଙ୍କୋଚନ |
ഫയൽ പകർത്തൽ,ଫାଇଲ୍ କପି
ഫയൽ ലേഔട്ട്,ଫାଇଲ୍ ଲେଆଉଟ୍ |
ഫയൽ ലയിപ്പിക്കുക,ଫାଇଲ୍ ମିଶ୍ରଣ |
ഫയൽ വീണ്ടെടുക്കൽ,ଫାଇଲ୍ ପୁନରୁଦ୍ଧାର
ഫയൽ സംഭരണം,ଫାଇଲ୍ ଷ୍ଟୋରେଜ୍ |
ഫയൽ ഘടന,ଫାଇଲ୍ ଗଠନ
ഫയൽ സിസ്റ്റം,ଫାଇଲ୍ ସିଷ୍ଟମ୍ |
ഫയൽ കൈമാറ്റം,ଫାଇଲ୍ ସ୍ଥାନାନ୍ତର |
ഫയൽ ട്രാൻസ്ഫർ പ്രോട്ടോക്കോൾ (FTP),ଫାଇଲ୍ ସ୍ଥାନାନ୍ତର ପ୍ରୋଟୋକଲ୍ (FTP)
ഫിൽട്ടർ,ଫିଲ୍ଟର୍
അന്തിമ അവസ്ഥ,ଅନ୍ତିମ ଅବସ୍ଥା |
കണ്ടെത്തുക,ଖୋଜ |
പരിമിതമായ സംസ്ഥാന യന്ത്രം,ସୀମିତ ରାଜ୍ୟ ଯନ୍ତ୍ର |
അഗ്നി മതിൽ,ଅଗ୍ନି କାନ୍ଥ
ഫേംവെയർ,ଫର୍ମୱେୟାର |
ആദ്യം വരുന്നവർക്ക് ആദ്യം നൽകുക,ପ୍ରଥମେ ସେବା କର |
ആദ്യ തലമുറ കമ്പ്യൂട്ടർ,ପ୍ରଥମ ପି generation ଼ିର କମ୍ପ୍ୟୁଟର |
ഫസ്റ്റ് ഇൻ ഫസ്റ്റ് ഔട്ട് (FIFO),ପ୍ରଥମରେ ପ୍ରଥମ (FIFO)
ആദ്യ ഓർഡർ യുക്തി,ପ୍ରଥମ କ୍ରମ ତର୍କ |
ആദ്യ ക്രമ സിദ്ധാന്തം,ପ୍ରଥମ କ୍ରମ ସିଦ୍ଧାନ୍ତ |
നിശ്ചിത പാർട്ടീഷൻ,ସ୍ଥିର ବିଭାଜନ
പതാക,ପତାକା
ഫ്ലെക്സിബിൾ ഡിസ്ക്,ନମନୀୟ ଡିସ୍କ |
ഫ്ലോപ്പി ഡിസ്ക്,ଫ୍ଲପି ଡିସ୍କ |
ഫ്ലോപ്പി ഡിസ്ക് ഡ്രൈവ് (Fdd),ଫ୍ଲପି ଡିସ୍କ ଡ୍ରାଇଭ (Fdd)
ഫ്ലോ ചാർട്ട്,ଫ୍ଲୋ ଚାର୍ଟ
നിയന്ത്രണത്തിന്റെ ഒഴുക്ക്,ନିୟନ୍ତ୍ରଣ ପ୍ରବାହ |
ഫ്ലഷ്,ଫ୍ଲାଶ୍
ഫോൾഡർ,ଫୋଲ୍ଡର
ഫോണ്ട്,ଫଣ୍ଟ
ഫോണ്ട് കുടുംബം,ଫଣ୍ଟ ପରିବାର
വിദേശ കീ,ବିଦେଶୀ ଚାବି |
രൂപം,ଫର୍ମ
ഔപചാരിക ഭാഷ,ଆନୁଷ୍ଠାନିକ ଭାଷା |
ഔപചാരിക സംവിധാനം,ଆନୁଷ୍ଠାନିକ ବ୍ୟବସ୍ଥା |
ഫോർമാറ്റ്,ଫର୍ମାଟ୍
ഫോർമാറ്റിംഗ്,ଫର୍ମାଟିଂ
ഫോർട്രാൻ,fortran
ഫോർട്രാൻ പ്രോഗ്രാമിംഗ്,fortran ପ୍ରୋଗ୍ରାମିଂ |
ഫോർവേഡ് സ്ലാഷ്,ଅଗ୍ରଗାମୀ ସ୍ଲାସ୍ |
നാലാം തലമുറ കമ്പ്യൂട്ടർ,ଚତୁର୍ଥ ପି generation ଼ିର କମ୍ପ୍ୟୁଟର |
ശകലം,ଖଣ୍ଡ
ഫ്രെയിം,ଫ୍ରେମ୍
സ്വതന്ത്ര വല,ମାଗଣା ଜାଲ
സ്വതന്ത്ര സോഫ്റ്റ്‌വെയർ ഫൌണ്ടേഷൻ,ମାଗଣା ସଫ୍ଟୱେର୍ ଫାଉଣ୍ଡେସନ୍ |
സൗജന്യ സംഭരണം,ମାଗଣା ସଂରକ୍ଷଣ
ഫ്രീവെയർ,ମାଗଣା |
ഫ്രണ്ട് എൻഡ്,ସାମନା ପ। ଖ
ഫ്രണ്ട് പാനൽ,ଆଗ ପ୍ୟାନେଲ୍ |
പ്രവർത്തനം,କାର୍ଯ୍ୟ
ഫംഗ്ഷൻ കീ,ଫଙ୍କସନ୍ କୀ
ഫംഗ്ഷൻ റഫറൻസ്,ଫଙ୍କସନ୍ ରେଫରେନ୍ସ
പ്രവർത്തനപരമായ ആശ്രിതത്വം,କାର୍ଯ୍ୟକ୍ଷମ ନିର୍ଭରଶୀଳତା |
ഫങ്ഷണൽ ടെസ്റ്റിംഗ്,କାର୍ଯ୍ୟକ୍ଷମ ପରୀକ୍ଷଣ |
അവ്യക്തമായ യുക്തി,ଅସ୍ପଷ୍ଟ ତର୍କ
അവ്യക്തമായ സെറ്റ്,ଅସ୍ପଷ୍ଟ ସେଟ୍ |
നേട്ടം,ଲାଭ
കളി മരം,ଖେଳ ବୃକ୍ଷ
വിടവ് പ്രതീകം,ଫାଙ୍କ ବର୍ଣ୍ଣ
മാലിന്യം,ଅଳିଆ
മാലിന്ന്യ ശേഖരണം,ଅଳିଆ ସଂଗ୍ରହ
മാലിന്ന്യ ശേഖരണം,ଅଳିଆ ସଂଗ୍ରହ
മാലിന്യത്തിൽ മാലിന്യം (GIGO),ଅଳିଆ ଆବର୍ଜନା (GIGO)
ഗേറ്റ്,ଫାଟକ
കവാടം,ଗେଟୱେ
പൊതു പരിപാടി,ସାଧାରଣ ପ୍ରୋଗ୍ରାମ୍
പൊതു പരിപാടി,ସାଧାରଣ ପ୍ରୋଗ୍ରାମ୍
പൊതു ഉദ്ദേശ്യ കമ്പ്യൂട്ടർ,ସାଧାରଣ ଉଦ୍ଦେଶ୍ୟ କମ୍ପ୍ୟୁଟର |
പൊതു ഉദ്ദേശ്യ കമ്പ്യൂട്ടർ,ସାଧାରଣ ଉଦ୍ଦେଶ୍ୟ କମ୍ପ୍ୟୁଟର |
പൊതു രജിസ്റ്റർ,ସାଧାରଣ ରେଜିଷ୍ଟର |
പൊതുവൽക്കരണം,ସାଧାରଣକରଣ
പൊതുവൽക്കരണം,ସାଧାରଣକରଣ
പൊതു-ഉദ്ദേശ്യ ഭാഷ,ସାଧାରଣ ଉଦ୍ଦେଶ୍ୟ ଭାଷା |
