Gujarati,Marathi
સર્પાકાર કૌંસ,कुरळे कंस
વર્તમાન,वर्तमान
વર્તમાન બિંદુ,वर्तमान बिंदू
વક્રતા,वक्रता
વક્રતા અસર,वक्रता प्रभाव
વળાંક,वक्र
વક્ર રેખા,वक्र रेषा
વળાંક ટ્રેસિંગ,वक्र ट्रेसिंग
વક્રીય એસિમ્પ્ટોટ,curvilinear asymptote
વક્રીય કોઓર્ડિનેટ્સ,वक्र निर्देशांक
વક્રીકૃત રીગ્રેશન,वक्र प्रतिगमन
કુસપ,कुसप
ચક્ર,सायकल
ચક્રીય વિવિધતા,चक्रीय भिन्नता
ચક્રીય ક્રોસ ઉત્પાદન,चक्रीय क्रॉस उत्पादन
ચક્રીય માંગ,चक्रीय मागणी
ચક્રીય અભિવ્યક્તિ,चक्रीय अभिव्यक्ती
ચક્રીય જૂથ,चक्रीय गट
ચક્રીય ક્રમચય,चक्रीय क्रमपरिवर्तन
ચક્રવાત,सायक्लोइड
સિલિન્ડર,सिलेंडर
નળાકાર,दंडगोलाकार
નળાકાર સપાટી,दंडगोलाकार पृष्ठभाग
સાઇફર,सायफर
ડી&#39;એલેમ્બર્ટનો સિદ્ધાંત,D&#39;alembert च्या तत्त्व
ભીના હાર્મોનિક કાર્ય,ओलसर हार्मोनिक फंक्शन
સતત ભીનાશ,ओलसर सतत
ડેટા,डेटा
ડેટાની ઉત્પત્તિ,डेटा उत्पत्ती
ડેટા પ્રોસેસિંગ સિસ્ટમ,डेटा प्रोसेसिंग सिस्टम
ડેટા પ્રોસેસર,डेटा प्रोसेसर
ડેટા શીટ,माहिती पत्रक
દશકોણ,दशभुज
ડેકાગ્રામ,डेकग्राम
ડેકેમીટર,decameter
સતત સડો,क्षय स्थिर
સડો વળાંક,क्षय वक्र
યોગ્ય કાર્ય,सभ्य कार्य
ડેસિગ્રામ,डेसिग्राम
ડેસિલ,decile
દશાંશ,दशांश
દશાંશ કોડ,दशांश कोड
દશાંશ કોડેડ અંક,दशांश कोड केलेला अंक
દશાંશ વિસ્તરણ,दशांश विस्तार
દશાંશ અપૂર્ણાંક,दशांश अपूर्णांक
દશાંશ સંકેત,दशांश अंकन
દશાંશ નંબરિંગ સિસ્ટમ,दशांश क्रमांक प्रणाली
દશાંશ બિંદુ,दशांश चिन्ह
દશાંશ સ્કેલ,दशांश स्केल
દશાંશ સિસ્ટમ,दशांश प्रणाली
ડેસીમીટર,डेसिमीटर
ડિસિફરિંગ,उलगडणे
નિર્ણય મોડલ,निर्णय मॉडेल
નિર્ણય સિદ્ધાંત,निर्णय सिद्धांत
નિર્ણય ચલ,निर्णय व्हेरिएबल
ડીકોડર,डिकोडर
ડીકોડિંગ,डीकोडिंग
વિઘટનક્ષમ સમૂહ,विघटनशील संच
ઘટતું,कमी होत आहे
ઘટતું કાર્ય,कमी होणारे कार्य
Dedekind કટ,Dedekind च्या कट
ડેડેકાઇન્ડનું પ્રમેય,डेडेकिंडचे प्रमेय
તારવવું,तर्क
આનુમાનિક પદ્ધતિ,वजावटी पद्धत
ખામીયુક્ત,सदोष
વ્યાખ્યાયિત સમીકરણ,परिभाषित समीकरण
ચોક્કસ અભિન્ન,निश्चित अविभाज्य
ચોક્કસ મેટ્રિક્સ,निश्चित मॅट्रिक्स
વ્યાખ્યા,व्याख्या
વિરૂપતા વળાંક,विकृत वक्र
વિકૃત સપાટી,विकृत पृष्ठभाग
અધોગતિ,अध:पतन
પરિવહન સમસ્યાઓમાં અધોગતિ,वाहतूक समस्यांमध्ये अधोगती
ડિગ્રી,पदवी
વિભેદક સમીકરણની ડિગ્રી,विभेदक समीकरणाची डिग्री
સ્વતંત્રતાની ડિગ્રી,स्वातंत्र्याची डिग्री
બહુપદીની ડિગ્રી,बहुपदीची पदवी
પડોશ કાઢી નાખ્યો,हटवलेले अतिपरिचित क्षेत्र
ડેલ્ટા કાર્ય,डेल्टा फंक्शन
માંગ અને ઉપયોગિતા વળાંક,मागणी आणि उपयुक्तता वक्र
માંગ સમીકરણ,मागणी समीकरण
માંગ કાર્ય,मागणी कार्य
વસ્તી વિષયક અભ્યાસ,लोकसंख्याशास्त्रीय अभ्यास
વસ્તીવિષયક,लोकसंख्या
ડી મોઇવરનું પ્રમેય,डी मोइव्रेचे प्रमेय
દર્શાવો,प्रात्यक्षिक
પ્રદર્શન,प्रात्यक्षिक
નિદર્શન ભૂમિતિ,प्रात्यक्षिक भूमिती
છેદ,भाजक
ગાઢ સમૂહ,दाट संच
ઘનતા,घनता
અસંખ્ય સમૂહ,संख्यात्मक संच
પ્રસ્થાન ચલ,निर्गमन चल
આશ્રિત ઘટના,अवलंबून घटना
આશ્રિત રેન્ડમ ચલ,अवलंबित यादृच्छिक चल
આશ્રિત ચલ,अवलंबून व्हेरिएबल
આશ્રિત વિવિધતા,अवलंबून भिन्नता
હતાશા કોણ,उदासीनता कोन
વ્યુત્પત્તિ,व्युत्पत्ती
વ્યુત્પન્ન,व्युत्पन्न
વ્યુત્પન્ન શ્રેણી,व्युत्पन्न मालिका
મેળવેલ સમૂહ,व्युत्पन्न संच
ઉતરતા,उतरत्या
ઉતરતા ક્રમમાં,उतरत्या क्रमाने
ઉતરતી શ્રેણી,उतरत्या मालिका
વર્ણનાત્મક ભૂમિતિ,वर्णनात्मक भूमिती
વર્ણનાત્મક મોડેલ,वर्णनात्मक मॉडेल
વર્ણનાત્મક આંકડા,वर्णनात्मक आकडेवारी
ડિઝાઇન,डिझाइन
પ્રયોગની ડિઝાઇન,प्रयोगाची रचना
ડેસ્ક કેલ્ક્યુલેટર,डेस्क कॅल्क्युलेटर
શોધ,शोध
નિર્ણાયક,निर्धारक
નિર્ણાયક ક્રમ,निर्धारक रँक
નક્કી કરો,ठरवणे
નિર્ધારિત મોડેલ,निर्धारक मॉडेल
નિર્ધારિત સમસ્યા,निर्धारक समस्या
વિચલન,विचलन
વિચલન ગુણાંક,विचलन गुणांक
ડાયડિક સિસ્ટમ,डायडिक प्रणाली
કર્ણ,कर्ण
મેટ્રિક્સનું વિકર્ણીકરણ,मॅट्रिक्सचे विकर्णीकरण
કર્ણ મેટ્રિક્સ,कर्ण मॅट्रिक्स
કર્ણ સમાનતા,कर्ण समानता
રેખાકૃતિ,आकृती
રેખાકૃતિ પદ્ધતિ,रेखाचित्र पद्धत
રેખાકૃતિ પ્રસ્તુતિ,रेखाचित्रात्मक सादरीकरण
વ્યાસ,व्यास
સમૂહનો વ્યાસ,संचाचा व्यास
ડાયમેટ્રિકલી વિરુદ્ધ,diametrically विरुद्ध
ડાઇસ ફેંકવું,फासे फेकणे
દ્વિભાષી વર્ગીકરણ,द्विभाजक वर्गीकरण
દ્વિભાષા,द्विविभाजन
શબ્દકોશ ક્રમ,शब्दकोश क्रम
તફાવત કેલ્ક્યુલસ,फरक कॅल्क्युलस
તફાવત સમીકરણ,फरक समीकरण
તફાવત સૂત્ર,फरक सूत्र
તફાવત પદ્ધતિ,फरक पद्धत
સેટનો તફાવત,संचांचा फरक
વિભેદક,वेगळे करण्यायोग्य
વિભેદક વળાંક,भिन्नता वक्र
વિભેદક કાર્ય,भिन्न कार्य
વિભેદક,भिन्नता
વિભેદક કલન,विभेदक कॅल्क्युलस
વિભેદક ગુણાંક,विभेदक गुणांक
વિભેદક સમીકરણ,विभेदक समीकरण
વિભેદક સ્વરૂપ,विभेदक फॉर्म
વિભેદક સૂત્ર,विभेदक सूत्र
વિભેદક કાર્ય,विभेदक कार्य
વિભેદક ભૂમિતિ,विभेदक भूमिती
ઉચ્ચ ક્રમનો તફાવત,उच्च ऑर्डरचा फरक
વિભેદક ભાગ,विभेदक भागफल
તફાવત કરવો,वेगळे करणे
તફાવત,भिन्नता
ભિન્નતા સૂત્ર,भिन्नता सूत्र
વેક્ટરનો તફાવત,वेक्टर भेद
પ્રસરણ,प्रसार
અંક,अंक
ડિજિટલ કમ્પ્યુટર,डिजिटल संगणक
ડિજિટલ ડેટા,डिजिटल डेटा
પરિમાણ,परिमाण
પરિમાણ,आयाम
પરિમાણહીન,आकारहीन
સમીકરણનું પરિમાણ,समीकरणाचे परिमाण
ડાયોફેન્ટાઇન સમીકરણ,डायफॅन्टाइन समीकरण
ડૂબકી કોણ,बुडविणे कोन
દ્વિધ્રુવી કોઓર્ડિનેટ્સ,द्विध्रुवीय समन्वय
દ્વિધ્રુવ,द्विध्रुव
ડીપીરામીડ (બાયપીરામિડ),dipyramid (bipyramid)
ડીરાક ડેલ્ટા ફંક્શન,डायरॅक डेल्टा फंक्शन
સીધી સામાન્ય સ્પર્શક,थेट सामान्य स्पर्शिका
નિર્દેશિત કોણ,निर्देशित कोन
નિર્દેશિત રેખા,निर्देशित ओळ
દિશાત્મક વ્યુત્પન્ન,दिशात्मक व्युत्पन्न
દિશા કોસાઇન,दिशा कोसाइन
મેક્સિમાની દિશા,मॅक्सिमाची दिशा
પ્રક્ષેપણની દિશા,प्रक्षेपणाची दिशा
દિશા ગુણોત્તર,दिशा गुणोत्तर
ડિરેક્ટર વર્તુળ,संचालक मंडळ
દિગ્દર્શક ક્ષેત્ર,दिग्दर्शक क्षेत्र
સીધું ઉત્પાદન,थेट उत्पादन
સીધો પુરાવો,थेट पुरावा
સીધું પ્રમાણ,थेट प्रमाण
ડાયરેક્ટ્રીક્સ,डायरेक्टिक्स
સીધી રકમ,थेट बेरीज
ડિસ્કનેક્ટ થયેલ સેટ,डिस्कनेक्ट केलेले संच
નિરંતરતા,अखंडता
વ્યુત્પન્નતાની વિરામ,डेरिव्हेटिव्हचे खंडन
પ્રથમ પ્રકારની અવ્યવસ્થા,पहिल्या प्रकारची अखंडता
બીજા પ્રકારની અવ્યવસ્થા,दुस-या प्रकारची अखंडता
અવ્યવસ્થિત વિતરણ,अखंड वितरण
અવ્યવસ્થિત કાર્ય,अखंड कार्य
અવ્યવસ્થિત વિવિધતા,अखंड भिन्नता
અલગ,स्वतंत्र
સ્વતંત્ર વિતરણ,स्वतंत्र वितरण
સ્વતંત્ર સંભાવના વિતરણ,स्वतंत्र संभाव्यता वितरण
અલગ રેન્ડમ ચલ,स्वतंत्र यादृच्छिक चल
અલગ નમૂના જગ્યા,स्वतंत्र नमुना जागा
સ્વતંત્ર સમૂહ,स्वतंत्र संच
અલગ જગ્યા,स्वतंत्र जागा
સ્વતંત્ર ટોપોલોજી,स्वतंत्र टोपोलॉजी
અલગ અલગ,भिन्न भिन्नता
ભેદભાવપૂર્ણ,भेदभाव करणारा
ભેદભાવપૂર્ણ વિશ્લેષણ (=ભેદભાવપૂર્ણ વિશ્લેષણ),भेदभावपूर्ण विश्लेषण (=भेदभाव विश्लेषण)
વિચ્છેદ,तोडणे
અસંબંધિત ઘટનાઓ,विसंगत घटना
ડિસજોઇન્ટ સેટ,विभक्त संच
જોડાણ તોડી નાખવું,युनियन तोडणे
વિભાજન,वियोग
વિક્ષેપ,फैलाव
વિક્ષેપ ચાર્ટ,फैलाव चार्ट
વિક્ષેપ સતત,फैलाव स्थिर
વિક્ષેપ રેખાકૃતિ,फैलाव आकृती
વિક્ષેપ મેટ્રિક્સ (=કોવરિઅન્સ મેટ્રિક્સ),फैलाव मॅट्रिक्स (=सहप्रसरण मॅट्रिक्स)
વિસ્થાપન,विस्थापन
પ્રદર્શન,प्रदर्शन
ડિસ્પ્લે યુનિટ (=કન્સોલ),डिस्प्ले युनिट (=कन्सोल)
ભિન્ન,भिन्न
વિઘટનકારી દળો,विघटनशील शक्ती
અંતર કાર્ય,अंतर कार्य
અંતર મોડ્યુલસ,अंतर मॉड्यूलस
વિતરણ-મુક્ત પદ્ધતિ,वितरण-मुक्त पद्धत
વિતરણ કાયદો,वितरण कायदा
અલગ થવું,वळवणे
વિચલન,विचलन
વિચલન પ્રમેય,भिन्नता प्रमेय
જુદીજુદી,भिन्न
અલગ શ્રેણી,भिन्न मालिका
વિભાજિત તફાવત,विभाजित फरक
વિભાજ્યતા,विभाज्यता
વિભાજ્ય,विभाज्य
વિભાગ,विभागणी
વિભાજન અલ્ગોરિધમ,विभाजन अल्गोरिदम
ડિવિઝન રિંગ,विभागणी रिंग
ડોડેકાગોન,डोडेकॅगॉन
ડોડેકાહેડ્રોન,dodecahedron
ડોમેન,डोमेन
ફંક્શનનું ડોમેન,फंक्शनचे डोमेन
વ્યાખ્યાનું ક્ષેત્ર,व्याख्या डोमेन
અસ્તિત્વનું ક્ષેત્ર,अस्तित्वाचे क्षेत्र
પ્રભાવશાળી વ્યૂહરચના,प्रबळ धोरण
ડોપ્લર અસર,डॉपलर प्रभाव
ડોટ ઉત્પાદન,डॉट उत्पादन
ડોટેડ વળાંક,ठिपके असलेला वक्र
ડબલ તફાવત,दुहेरी फरक
ડબલ ઘાતાંકીય વિતરણ,दुहेरी घातांकीय वितरण
ડબલ હેલિક્સ,दुहेरी हेलिक्स
ડબલ અભિન્ન,दुहेरी अविभाज्य
ડબલ એકીકરણ,दुहेरी एकत्रीकरण
ડબલ મર્યાદા,दुहेरी मर्यादा
ડબલ સેમ્પલિંગ પ્લાન,दुहेरी नमुना योजना
ડબલ ક્રમ,दुहेरी क्रम
ડબલ શ્રેણી,दुहेरी मालिका
ડબલ પ્રત્યય સંકેત,दुहेरी प्रत्यय नोटेशन
ડબલ સમીકરણ,दुहेरी बेरीज
નીચે તરફ પ્રવેગક,अधोगामी प्रवेग
નીચે તરફનું વિસ્થાપન,खालच्या दिशेने विस्थापन
નીચેની ગતિ,खालची गती
નીચે તરફનો વેગ,खालचा वेग
ખેંચો,ड्रॅग
ખેંચો બળ,ड्रॅग फोर्स
દ્વિ,दुहेरी
બેવડા આધાર,दुहेरी आधार
દ્વિ આંતરિક ઉત્પાદન,दुहेरी आतील उत्पादन
ડ્યુઅલ રેખીય પ્રોગ્રામિંગ સમસ્યા,दुहेरी रेखीय प्रोग्रामिंग समस्या
ડ્યુઅલ ઓપરેશન,दुहेरी ऑपरेशन
બેવડી સમસ્યા,दुहेरी समस्या
ડ્યુઅલ સિમ્પ્લેક્સ અલ્ગોરિધમ,ड्युअल सिम्प्लेक्स अल्गोरिदम
ડ્યુઅલ સિમ્પ્લેક્સ તકનીક,ड्युअल सिम्प्लेक्स तंत्र
બેવડી જગ્યા,दुहेरी जागा
દ્વિ ચલ,दुहेरी व्हेरिएबल
ડ્યુઅલ વેક્ટર જગ્યા,दुहेरी वेक्टर जागा
બનાવટી અનુક્રમણિકા,डमी निर्देशांक
ડમી સબસ્ક્રીપ્ટ,डमी सबस्क्रिप्ट
બનાવટી પ્રત્યય,डमी प्रत्यय
ડમી ચલ,डमी व्हेरिएबल
ડુપ્લિકેટર પ્રક્રિયા,डुप्लिकेट प्रक्रिया
ગતિશીલ,गतिमान
ગતિશીલ સિસ્ટમ,गतिशील प्रणाली
ગતિશીલ માંગ કાર્ય,डायनॅमिक मागणी कार्य
ગતિશીલ મોડેલ,डायनॅमिक मॉडेल
ગતિશીલ પ્રોગ્રામિંગ,डायनॅमिक प्रोग्रामिंग
ગતિશીલ પ્રોગ્રામિંગ અભિગમ,डायनॅमिक प्रोग्रामिंग दृष्टीकोन
ગતિશીલ પ્રોગ્રામિંગ તકનીક,डायनॅमिक प्रोग्रामिंग तंत्र
ગતિશીલતા,गतिशीलता
કણની ગતિશીલતા,कणाची गतिशीलता
કઠોર શરીરની ગતિશીલતા,कठोर शरीराची गतिशीलता
પૃથ્વી,पृथ्वी
ભૂકંપની તીવ્રતા,भूकंपाची तीव्रता
તરંગીતા,विलक्षणता
ગ્રહણ,ग्रहण
ઇકોનોમેટ્રિક આગાહી,अर्थमितीय अंदाज
અર્થશાસ્ત્રી,अर्थशास्त्री
અર્થશાસ્ત્ર,अर्थमिति
અર્થશાસ્ત્ર,अर्थशास्त्र
ધાર,धार
બહિર્મુખ સમૂહની ધાર,बहिर्वक्र संचाची किनार
કાર્યક્ષમતા પરિબળ,कार्यक्षमता घटक
eigen તત્વ,eigen घटक
eigen કાર્ય,eigen फंक्शन
eigen મૂલ્ય,eigen मूल्य
eigen મૂલ્ય સમીકરણ,eigen मूल्य समीकरण
ઇજન વેક્ટર,इजेन वेक्टर
સ્થિતિસ્થાપક,लवचिक
સ્થિતિસ્થાપક સ્થિર,लवचिक स्थिरांक
સ્થિતિસ્થાપક સંતુલન,लवचिक समतोल
સ્થિતિસ્થાપકતા,लवचिकता
સ્થિતિસ્થાપકતા સપાટી,लवचिकता पृष्ठभाग
ઇલેક્ટ્રોનિક કમ્પ્યુટર,इलेक्ट्रॉनिक संगणक
તત્વ,घटक
પ્રાથમિક કૉલમ કામગીરી,प्राथमिक स्तंभ ऑपरेशन
પ્રાથમિક ઘટના,प्राथमिक घटना
પ્રાથમિક કાર્ય,प्राथमिक कार्य
પ્રાથમિક કામગીરી,प्राथमिक ऑपरेशन
પ્રાથમિક પરિણામ,प्राथमिक परिणाम
પ્રાથમિક સંભાવના કાયદો,प्राथमिक संभाव्यता कायदा
પ્રાથમિક પંક્તિ કામગીરી,प्राथमिक पंक्ती ऑपरेशन
નાબૂદ,दूर करणे
નાબૂદી પ્રક્રિયા,निर्मूलन प्रक्रिया
લંબગોળ,लंबवर्तुळ
લંબગોળ,लंबवर्तुळाकार
લંબગોળ,लंबवर्तुळाकार
લંબગોળ સપાટી,लंबवर्तुळाकार पृष्ठभाग
લંબગોળ શરીર,लंबवर्तुळाकार शरीर
એમ્બેડિંગ,एम्बेडिंग
ઉત્સર્જન,उत्सर्जन
પ્રયોગમૂલક ડેટા,अनुभवजन्य डेटा
પ્રયોગમૂલક સૂત્ર,प्रायोगिक सूत्र
પ્રયોગમૂલક સંભાવના,अनुभवजन्य संभाव्यता
પ્રયોગમૂલક સંબંધ,अनुभवजन्य संबंध
ખાલી સેટ,रिकामा संच
બંધ,बंद
એન્કોડિંગ,एन्कोडिंग
એન્ડોમોર્ફિઝમ,एंडोमॉर्फिझम
અંતિમ બિંદુ,शेवटचा बिंदू
વર્ગ અંતરાલનો અંતિમ બિંદુ,वर्ग मध्यांतराचा शेवटचा बिंदू
ઊર્જા,ऊर्जा
ઊર્જા ગતિ ઘટક,ऊर्जा गती घटक
ચલ દાખલ કરી રહ્યા છીએ,व्हेरिएबल प्रविष्ट करणे
અસંખ્ય સમૂહ,असंख्य संच
ગણતરી,गणना
સમાન,समान
સમાનતા,समानता
સમાન શક્યતા,तितकीच शक्यता
સમાન સંભાવના પસંદગી પદ્ધતિ (=epsem),समान संभाव्यता निवड पद्धत (=epsem)
સમાન,समानता
સમીકરણ,समीकरण
પ્રથમ ડિગ્રીનું સમીકરણ,प्रथम पदवीचे समीकरण
બીજી ડિગ્રીનું સમીકરણ,द्वितीय पदवीचे समीकरण
ત્રીજી ડિગ્રીનું સમીકરણ,थर्ड डिग्रीचे समीकरण
વિષુવવૃત્ત,विषुववृत्त
સમાન,समसमान
સમભુજ,समभुज
સંતુલન,समतोल
દળોનું સંતુલન,शक्तींचा समतोल
સંતુલન બિંદુ,समतोल बिंदू
સમાનતા,समतुल्यता
સમાનતા વર્ગ,समतुल्य वर्ग
સમાનતા સંબંધ,समतुल्य संबंध
સમકક્ષ,समतुल्य
સમકક્ષ મેટ્રિક્સ,समतुल्य मॅट्रिक्स
સમકક્ષ સમૂહ,समतुल्य संच
એર્ગોડિસિટી,कामुकता
ભૂલ,त्रुटी
ભૂલ વિશ્લેષણ,त्रुटी विश्लेषण
ભૂલ કોડ,त्रुटी कोड
ભૂલ ગુણાંક,त्रुटी गुणांक
સરેરાશ ચોરસની ભૂલ,सरासरी वर्गाची त्रुटी
પ્રથમ પ્રકારની ભૂલ,पहिल्या प्रकारची त्रुटी
બીજા પ્રકારની ભૂલ,दुसऱ्या प्रकारची त्रुटी
બચવાની સંભાવના,सुटण्याची शक्यता
એસ્કેપ વેગ,सुटलेला वेग
ઇ. શ્મિટની ઓર્થોગોનાલાઈઝેશન પ્રક્રિયા,ई. श्मिटची ऑर्थोगोनालायझेशन प्रक्रिया
લખાયેલ વર્તુળ,वर्णित मंडळ
આવશ્યક,आवश्यक
અનિવાર્યપણે અનન્ય,मूलत: अद्वितीय
અંદાજ,अंदाज
અંદાજ પદ્ધતિ,अंदाज पद्धत
યુક્લિડિયન સંકલન,युक्लिडियन समन्वय
યુક્લિડિયન ડોમેન,युक्लिडियन डोमेन
યુક્લિડિયન ભૂમિતિ,युक्लिडियन भूमिती
યુક્લિડિયન એન-સ્પેસ,युक्लिडियन एन-स्पेस
યુક્લિડિયન પ્લેન,युक्लिडियन विमान
યુલરનું પ્રમેય,युलरचे प्रमेय
મૂલ્યાંકન,मूल्यांकन करा
સમ,अगदी
પણ વળાંક,अगदी वक्र
સમ કાર્ય,सम कार्य
બહુવિધ પણ,अगदी एकाधिक
બેકી સંખ્યા,सम संख्या
સમ વિષમ સમપ્રમાણતા,सम विषम सममिती
પણ ક્રમચય,अगदी क्रमपरिवर्तन
ઘટના,कार्यक्रम
સમ મુદત,सम मुदत
ચોક્કસ,अचूक
ચોક્કસ ચી-સ્ક્વેર ટેસ્ટ,अचूक ची-स्क्वेअर चाचणी
ચોક્કસ તફાવત,अचूक फरक
ચોક્કસ સમીકરણ,अचूक समीकरण
ઉદાહરણ,उदाहरण
વિનિમય,देवाणघेवाण
સંપૂર્ણ ઘટના,संपूर्ण कार्यक्रम
અસ્તિત્વ સ્વયંસિદ્ધ,अस्तित्व स्वयंसिद्ध
અસ્તિત્વની સંભાવના (= પ્રાથમિક સંભાવના),अस्तित्व संभाव्यता (= एक प्राथमिक संभाव्यता)
અસ્તિત્વ પ્રમેય,अस्तित्व प्रमेय
બાહ્ય ચલ,एक्सोजेनस व्हेरिएबल
વિસ્તરણ,विस्तार
અપેક્ષા કાર્ય,अपेक्षा कार्य
અપેક્ષિત આવર્તન,अपेक्षित वारंवारता
અપેક્ષિત મૂલ્ય,अपेक्षित मूल्य
પ્રયોગ,प्रयोग
પ્રાયોગિક ભૂલ,प्रायोगिक त्रुटी
સમજૂતી,स्पष्टीकरण
સ્પષ્ટ સમીકરણ,स्पष्ट समीकरण
સ્પષ્ટ સ્વરૂપ,स्पष्ट फॉर्म
સ્પષ્ટ કાર્ય,स्पष्ट कार्य
સ્પષ્ટ ઉકેલ,स्पष्ट उपाय
ઘાત,घातांक
ઘાતાંકીય વળાંક,घातांक वक्र
ઘાતાંકીય ઘનતા કાર્ય,घातांकीय घनता कार्य
ઘાતાંકીય વિતરણ,घातांकीय वितरण
ઘાતાંકીય સમીકરણ,घातांक समीकरण
ઘાતાંકીય કાર્ય,घातांकीय कार्य
ઘાતાંકીય વૃદ્ધિ,घातांक वाढ
ઘાતાંકીય કાયદો,घातांक कायदा
ઘાતાંકીય નકશો,घातांक नकाशा
ઘાતાંકીય શ્રેણી,घातांक मालिका
અભિવ્યક્તિ,अभिव्यक्ती
વિસ્તૃત અંતરાલ,विस्तारित मध्यांतर
વિસ્તૃત વાસ્તવિક રેખા,विस्तारित वास्तविक ओळ
વિસ્તૃત વાસ્તવિક સંખ્યા સિસ્ટમ,विस्तारित वास्तविक संख्या प्रणाली
મેપિંગનું વિસ્તરણ,मॅपिंगचा विस्तार
બાહ્ય કોણ,बाह्य कोन
બાહ્ય વિસ્તાર,बाह्य क्षेत्र
બાહ્ય બિંદુ,बाह्य बिंदू
બાહ્ય,बाह्य
વલણ મૂલ્યનું એક્સ્ટ્રાપોલેશન,ट्रेंड व्हॅल्यूचे एक्स्ट्रापोलेशन
એક્સ્ટ્રાપોલેશન તકનીક,एक्सट्रापोलेशन तंत्र
આત્યંતિક મૂલ્ય,अत्यंत मूल्य
આત્યંતિક,अत्यंत
આત્યંતિક બિંદુ,अत्यंत बिंदू
બહિર્મુખ સમૂહનો આત્યંતિક બિંદુ,उत्तल संचाचा अत्यंत बिंदू
કાર્યની સીમા,फंक्शनचे टोक
આત્યંતિક મિલકત,टोकाची मालमत्ता
ચહેરો,चेहरा
ફેસ વેલ્યુ,दर्शनी मूल्य
પરિબળ,घटक
પરિબળ વિશ્લેષણ,घटक विश्लेषण
કારણભૂત,घटक
ફેક્ટોરિયલ,तथ्यात्मक
ફેક્ટોરિયલ ડિઝાઇન,फॅक्टोरियल डिझाइन
ફેક્ટરીકરણ,फॅक्टरीकरण
ફેક્ટરાઇઝ,फॅक्टराइज
વાજબી રમત,न्याय्य खेळ
ખોટું,असत्य
કુટુંબ,कुटुंब
વર્તુળોનું કુટુંબ,मंडळांचे कुटुंब
કુટુંબ વણાંકો,कौटुंबिक वक्र
કાર્યોનું કુટુંબ,कार्यांचे कुटुंब
રેખાઓનું કુટુંબ,ओळींचे कुटुंब
પ્રતિકૃતિ,प्रतिकृती
F-વિતરણ,F-वितरण
શક્ય મૂળભૂત ઉકેલ,व्यवहार्य मूलभूत उपाय
શક્ય ઉકેલ,व्यवहार्य उपाय
પાછા ફીડ,परत फीड करा
ફર્મેટ સિદ્ધાંત,फर्मेट तत्त्व
ફર્મેટનું પ્રમેય,फर्मेटचे प्रमेय
ફર્મી-ડીરાક આંકડા,फर्मी-डिरॅक आकडेवारी
ફિબોનાકી નંબર,फिबोनाची संख्या
ફિબોનાકી શ્રેણી,फिबोनाची मालिका
ક્ષેત્ર,फील्ड
અંતિમ વેગ,अंतिम वेग
મર્યાદિત,मर्यादित
મર્યાદિત આધાર,मर्यादित आधार
મર્યાદિત દશાંશ,मर्यादित दशांश
મર્યાદિત તફાવત,मर्यादित फरक
મર્યાદિત તફાવત પદ્ધતિ,मर्यादित फरक पद्धत
મર્યાદિત પરિમાણીય,मर्यादित आयामी
મર્યાદિત પરિમાણીય વેક્ટર જગ્યા,मर्यादित मितीय वेक्टर जागा
મર્યાદિત રમત,मर्यादित खेळ
મર્યાદિત ભૂમિતિ,मर्यादित भूमिती
મર્યાદિત આંતરછેદ,मर्यादित छेदनबिंदू
મર્યાદિત ઘણા,मर्यादित अनेक
મર્યાદિત માર્કોવ સાંકળ,मर्यादित मार्कोव्ह साखळी
મર્યાદિતતા પુરાવો,मर्यादितपणाचा पुरावा
મર્યાદિત સંખ્યા,मर्यादित संख्या
મર્યાદિત વસ્તી,मर्यादित लोकसंख्या
મર્યાદિત સંભાવના,मर्यादित संभाव्यता
મર્યાદિત શ્રેણી,मर्यादित मालिका
મર્યાદિત સમૂહ,मर्यादित संच
મર્યાદિત વેગ,मर्यादित वेग
મર્યાદિત વોલ્યુમ,मर्यादित खंड
ફિટિંગ,फिटिंग
વળાંકનું ફિટિંગ,वक्र फिटिंग
સીધી રેખાનું ફિટિંગ,सरळ रेषेचे फिटिंग
નિશ્ચિત બિંદુ પ્રમેય,स्थिर बिंदू प्रमेय
નિશ્ચિત નમૂના,निश्चित नमुना
ફ્લાઇટ વેગ,उड्डाणाचा वेग
ફ્લોટિંગ પોઈન્ટ અંકગણિત,फ्लोटिंग पॉइंट अंकगणित
ફ્લોટિંગ પોઈન્ટ સિસ્ટમ,फ्लोटिंग पॉइंट सिस्टम
ફ્લો ચાર્ટ,प्रवाह चार्ट
પ્રવાહ વેગ,प्रवाह वेग
પ્રવાહી ગતિશીલતા,द्रव गतिशीलता
ફોકલ,फोकल
કેન્દ્રીય તાર,फोकल जीवा
કેન્દ્રીય અંતર,फोकल अंतर
ફોકલ લંબાઈ,केंद्रस्थ लांबी
ફોકસ,लक्ष केंद्रित
પગ,पाऊल
લંબનો પગ,लंबाचा पाय
ગુરુત્વાકર્ષણ બળ,गुरुत्वाकर्षण शक्ती
આગાહી,अंदाज
સૂત્ર,सुत्र
ઘડવું,तयार करणे
રચના,सूत्रीकरण
આગળ તફાવત,पुढे फरक
ફોરવર્ડ ઇન્ટરપોલેશન,फॉरवर्ड इंटरपोलेशन
ગણિતનો પાયો,गणिताचा पाया
ફોરિયરનું વિશ્લેષણ,फोरियरचे विश्लेषण
