Malayalam,English
ഡാറ്റ ശ്രേണി,data hierarchy
ഡാറ്റ ലെവൽ,data level
ഡാറ്റ ലൈബ്രറി,data library
ഡാറ്റ ലിങ്ക് ലെയർ,data link layer
ഡാറ്റ ലിങ്ക് ലെയർ (DLL),data link layer (DLL)
ഡാറ്റ മാനേജ്മെന്റ്,data management
ഡാറ്റ കൃത്രിമത്വം,data manipulation
ഡാറ്റ കൃത്രിമ ഭാഷ (DML),data manipulation language (DML)
ഡാറ്റ മോഡം,data modem
ഡാറ്റ പരിഷ്ക്കരണം,data modification
ഡാറ്റ നെറ്റ്വർക്ക്,data network
ഡാറ്റ പ്രവർത്തനം,data operation
ഡാറ്റ ഓർഗനൈസേഷൻ,data organization
ഡാറ്റ ഔട്ട്പുട്ട്,data output
ഡാറ്റ പാത,data path
ഡാറ്റ തയ്യാറാക്കൽ,data prepration
ഡാറ്റ സ്വകാര്യത,data privacy
ഡാറ്റ പ്രോസസ്സർ,data processor
ഡാറ്റ പരിരക്ഷ,data protection
ഡാറ്റ റെക്കോർഡ്,data record
ഡാറ്റ വീണ്ടെടുക്കൽ,data retrieval
ഡാറ്റ ദിനചര്യ,data routine
ഡാറ്റ സുരക്ഷ,data security
ഡാറ്റ സെറ്റ്,data set
ഡാറ്റ സിഗ്നൽ,data signal
ഡാറ്റ സിങ്ക്,data sink
വിവര ഉറവിടം,data source
ഡാറ്റ സ്പെസിഫിക്കേഷൻ,data specification
ഡാറ്റ സ്റ്റേഷൻ,data station
ഡാറ്റ സംഭരണം,data storage
ഡാറ്റ സംഭരണ ഘടന,data storage structure
ഡാറ്റ ഘടന,data structure
ഡാറ്റ സ്വിച്ച്,data switch
ഡാറ്റ പട്ടിക,data table
ഡാറ്റ ടെർമിനൽ,data terminal
ഡാറ്റ ട്രാൻസ്ക്രിപ്ഷൻ,data transcription
ഡാറ്റ കൈമാറ്റം,data transfer
ഡാറ്റ ട്രാൻസ്മിഷൻ,data transmission
ഡാറ്റ ട്രാൻസ്മിഷൻ ചാനൽ,data transmission Channel
ഡാറ്റ തരം,data type
ഡാറ്റ യൂണിറ്റ്,data unit
ഡാറ്റ മൂല്യനിർണ്ണയം,data validation
ഡാറ്റാബേസ്,database
ഡാറ്റാബേസ് അഡ്മിനിസ്ട്രേഷൻ,database adminstration
ഡാറ്റാബേസ് ഡിസൈൻ,database design
ഡാറ്റാബേസ് മാനേജ്മെന്റ് സിസ്റ്റം,database management system
ഡാറ്റഗ്രേവ്,datagrav
ഡാറ്റ,datum
മരിച്ച മേഖല,dead zone
സ്തംഭനാവസ്ഥ,deadlock
സ്തംഭനാവസ്ഥ തടയൽ,deadlock prevention
ഡീബഗ്,debug
തീരുമാന പെട്ടി,decision box
തീരുമാനമെടുക്കൽ പ്രക്രിയ,decision making process
തീരുമാന പിന്തുണാ സംവിധാനം,decision support system
തീരുമാന വൃക്ഷം,decision tree
ഡീകോഡർ,decoder
വിഘടന തത്വം,decomposition principle
ഡീക്രിപ്ഷൻ,decryption
സമർപ്പിത ചാനൽ,dedicated channel
സമർപ്പിത തുറമുഖം,dedicated port
പ്രതിരോധ ഡാറ്റ ശൃംഖല (DDN),defence data network (DDN)
പ്രതിരോധ വിവര സംവിധാനം,defence information system
defragmentation,defragmentation
കാലതാമസം,delay
കാലതാമസം കൗണ്ടർ,delay counter
കാലതാമസം സമയം,delay time
ഇല്ലാതാക്കുക,delete
ഇല്ലാതാക്കൽ രേഖ,deletion record
ഡിലിമിറ്റർ,delimiter
ഡെൽറ്റ മോഡുലേഷൻ,delta modulation
ഡിമാൻഡ് പേജിംഗ്,demand paging
ഡെമോ,demo
demodulation,demodulation
demultiplexer,demultiplexer
ഡീനോർമലൈസേഷൻ,denormalization
സാന്ദ്രത,density
ആശ്രിതത്വം,dependency
ആശ്രിത യൂണിറ്റ്,dependent unit
dequeue,dequeue
dereferencing,dereferencing
ഡെറിവേഷൻ ട്രീ,derivation tree
ഉരുത്തിരിഞ്ഞ ഫീൽഡ്,derived field
അവരോഹണ തരം,descending sort
ഡിസൈൻ,design
ഡെസ്ക് കാൽക്കുലേറ്റർ,desk calculator
ഡെസ്ക്ടോപ്പ് കമ്പ്യൂട്ടർ,desk top computer
ഡെസ്ക്ടോപ്പ് അവതരണം,desktop presentation
ഡെസ്ക്ടോപ്പ് പബ്ലിഷിംഗ് (DTP),desktop publishing (DTP)
ഡെസ്ക്ടോപ്പ് വീഡിയോ,desktop video
ലക്ഷ്യസ്ഥാന വിലാസം,destination address
വിനാശകൻ,destructer
ഡിറ്റർമിനിസ്‌ട്രിക് ഓട്ടോമാറ്റുകൾ,deterministric automats
ഡെവലപ്പർ,developer
വികസന സംവിധാനം,development system
ഉപകരണം,device
ഉപകരണ നിയന്ത്രണ യൂണിറ്റ്,device control unit
ഉപകരണ കൺട്രോളർ,device controller
ഉപകരണ മാനേജ്മെന്റ്,device management
ഉപകരണ മോഡ്,device mode
രോഗനിർണയം,diagnosis
ഡയഗ്നോസ്റ്റിക് സിസ്റ്റം,diagnostic system
ഡയഗ്നോസ്റ്റിക്സ്,diagnostics
ഡയഗ്രം,diagram
ഡയൽ ചെയ്യുക,dial
ഡയൽ ലൈൻ,dial line
ഡയൽ ടോണ്,dial tone
ഡയൽ അപ്,dial up
ഡയലോഗ്,dialog
ഡയലോഗ് ബോക്സ്,dialog box
ഡയലപ്പ് മോഡം,dialup modem
വ്യാസം,diamension
നിഘണ്ടു,dictionary
വ്യത്യാസം,differentiation
ഡിജിറ്റൽ,digital
ഡിജിറ്റൽ ചാനൽ,digital channel
ഡിജിറ്റൽ സർക്യൂട്ട്,digital circuit
ഡിജിറ്റൽ കമ്പ്യൂട്ടർ,digital computer
ഡിജിറ്റൽ ഡാറ്റ,digital data
ഡിജിറ്റൽ സൗകര്യം,digital facility
ഡിജിറ്റൽ ഫിൽട്ടർ,digital filter
ഡിജിറ്റൽ ലൈബ്രറി,digital library
ഡിജിറ്റൽ മോഡുലേഷൻ,digital modulation
ഡിജിറ്റൽ മോണിറ്റർ,digital monitor
ഡിജിറ്റൽ ചിത്രം,digital picture
ഡിജിറ്റൽ ഒപ്പ്,digital signature
ഡിജിറ്റൽ സ്വിച്ച്,digital switch
ഡിജിറ്റൽ ടു അനലോഗ് (D/A) കൺവെർട്ടർ,digital to analog (D/A) converter
ഡിജിറ്റൈസേഷൻ,digitization
ഡിജിറ്റൈസ് ചെയ്യുക,digitize
ഡിജിറ്റൈസർ,digitizer
ഡയോഡ്,diode
നേരിട്ട്,direct
നേരിട്ടുള്ള വിലാസം,direct address
നേരിട്ടുള്ള പരിവർത്തനം,direct conversion
നേരിട്ടുള്ള സംയോജനം,direct coupling
ഡയറക്ട് മെമ്മറി ആക്സസ് (DMA),direct memory access (DMA)
ഡയറക്ട് മെമ്മറി ആക്സസ് (DMA),direct memory acess (DMA)
നേരിട്ടുള്ള രീതി,direct method
നിർദ്ദേശം,directive
ഡയറക്ടറി,directory
ഡയറക്ടറി സെർവർ,directory server
ഡയറക്ടറി സേവനം,directory service
പ്രവർത്തനരഹിതമാക്കുക,disable
സിഗ്നൽ പ്രവർത്തനരഹിതമാക്കുന്നു,disabling signal
വിച്ഛേദിക്കുക,disconnect
വ്യതിരിക്തമായ,discrete
ഡിസ്ക്,disk
ഡിസ്ക് വിലാസം,disk address
ഡിസ്ക് അറേ,disk array
ഡിസ്ക് ശേഷി,disk capacity
ഡിസ്ക് ഡ്രൈവ്,disk drive
ഡിസ്ക് ഫയൽ,disk file
ഡിസ്ക് മെമ്മറി,disk memory
ഡിസ്ക് ഓപ്പറേറ്റിംഗ് സിസ്റ്റം (DOS),disk operating system (DOS)
ഡിസ്ക് പായ്ക്ക്,disk pack
ഡിസ്ക് സെർവർ,disk server
ഡിസ്ക് സംഭരണം,disk storage
ഡിസ്കെറ്റ്,diskette
ഫയൽ പ്രദർശിപ്പിക്കുക,display file
ചിത്രം പ്രദർശിപ്പിക്കുക,display image
നിർമാർജനം,disposal
ദൂരം,distance
ദൂരം പ്രവർത്തനം,distance function
വളച്ചൊടിക്കൽ,distortion
വിതരണം ചെയ്തു,distributed
വിതരണം ചെയ്ത ഡാറ്റ,distributed data
വിതരണം ചെയ്ത സെർവർ,distributed server
വിതരണം ചെയ്ത സംവിധാനം,distributed system
വിതരണക്കാരൻ,distributive
പ്രമാണം,document
പ്രമാണം വീണ്ടെടുത്തു,document retrieved
പ്രമാണ വിൻഡോ,document window
പ്രമാണീകരണം,documentation
ഡൊമെയ്ൻ,domain
ഡൊമെയ്ൻ നാമം,domain name
ഡോട്ട് മാട്രിക്സ് പ്രിന്റർ,dot matrix printer
താഴേക്ക്,down
ഡൗൺ ലിങ്ക്,down link
ഡൗൺലോഡ് ചെയ്യുന്നു,down loading
സമയക്കുറവ്,down time
വലിച്ചിടുന്നു,dragging
DRAM (ഡൈനാമിക് റാം),DRAM (dynamic RAM)
ഡ്രിഫ്റ്റ്,drift
ഡ്രൈവർ,driver
ഡ്രോപ്പ്,drop
ഡ്രോപ്പ് ഡൗൺ ലിസ്റ്റ് ബോക്സ്,drop down list box
ഡ്രം ഡ്രൈവ്,drum drive
ഡ്രം പ്രിന്റർ,drum printer
ഡ്രം യൂണിറ്റ്,drum unit
ഇരട്ട,dual
ഇരട്ട സാന്ദ്രത,dual density
ഡമ്മി വിലാസം,dummy address
തള്ളുക,dump
ഡ്യുപ്ലെക്സ് സർക്യൂട്ട്,duplex circuit
ഡ്യൂപ്ലെക്സിംഗ്,duplexing
തനിപ്പകർപ്പ്,duplicate
ഡിവിഡി R/W,DVD R/W
ഡിവിഡി റോം,DVD ROM
ചലനാത്മക നിർദ്ദേശം,dynamic instruction
ഡൈനാമിക് മെമ്മറി,dynamic memory
ചലനാത്മകത,dynamics
EBCDIC,EBCDIC
ഇ-ബിസിനസ്,e-business
പ്രതിധ്വനി,echo
ഇ-കൊമേഴ്‌സ്,e-commerce
തിരുത്തുക,edit
എഡിറ്റർ,editor
വിദ്യാഭ്യാസ സാങ്കേതികവിദ്യ,educational technology
ഇഇപി റോം,EEP rom
ഫലപ്രദമായ വിലാസം (ഫ്ലോട്ടിംഗ് വിലാസം),effective address (floating address)
ഫലപ്രദമായ പ്രവർത്തന വിലാസം,effective operand address
ഫലപ്രദമായ നടപടിക്രമം,effective procedure
ഫലപ്രദമായ യുഐഡി (ഉപയോക്തൃ തിരിച്ചറിയൽ),effective UID (user identification)
ഫലപ്രദമായ ട്രാൻസ്മിഷൻ പ്രവർത്തനം,efffective transmission operand
എട്ട്-ബിറ്റ് ബൈറ്റ്,eight-bit byte
ഇലക്ട്രോണിക് പഠനം,e-learning
തിരഞ്ഞെടുപ്പ്-അൽഗിർതം,election-algirthm
ഇലക്ട്രിക് മെയിലിംഗ് (ഇ-മെയിൽ),electric mailing (e-mail)
ഇലക്ട്രിക് പ്രിന്റർ,electric printer
ഇലക്ട്രിക്കൽ അക്കൗണ്ടിംഗ് മെഷീൻ,electrical accounting machine
ഇലക്ട്രോണിക്,electronic
ഇലക്ട്രോണിക് ക്ലിയറൻസ് സിസ്റ്റം (ECS),electronic clearance system (ECS)
ഇലക്ട്രോണിക് ഡാറ്റ ഇന്റർചേഞ്ച് (EDI),electronic data interchange (EDI)
ഇലക്ട്രോണിക് ഡാറ്റ പ്രോസസ്സിംഗ്,electronic data processing
ഇലക്ട്രോണിക് ഫയലിംഗ്,electronic filing
ഇലക്ട്രോണിക് ഫണ്ട് ട്രാൻസ്ഫർ സിസ്റ്റം (EFTS),electronic funds transfer System (EFTS)
ഇലക്ട്രോണിക് ജേണലുകൾ,electronic journals
ഇലക്ട്രോണിക് പ്രസിദ്ധീകരണം,electronic publishing
ഇലക്ട്രോണിക് സ്വിച്ച്,electronic switch
ഘടകം,element
ഇ-മെയിൽ,e-mail
ഈ - മെയില് വിലാസം,e-mail address
എംബഡഡ് സിസ്റ്റം,embedded system
ഉൾച്ചേർക്കൽ,embedding
എമിറ്റർ ദമ്പതികളുടെ യുക്തി (ECL),emitter couple logic (ECL)
ശൂന്യമായ സ്റ്റാക്ക്,empty stack
ശൂന്യമായ ചരട്,empty string
അനുകരണം,emulation
എൻക്യാപ്സുലേഷൻ,encapsulation
എൻസിഫർ,encipher
എൻകോഡ്,encode
എൻകോഡർ,encoder
എൻക്രിപ്റ്റ് ചെയ്ത ഡാറ്റ,encrepted data
എൻക്രിപ്റ്റിംഗ് ഫയൽ സിസ്റ്റം,encripting file system
എൻക്രിപ്ഷൻ,encryption
ബ്ലോക്കിന്റെ അവസാനം,end of block
ഫയലിന്റെ അവസാനം (EOF),end of file (EOF)
അന്തിമ ഉപയോക്താവ്,end-user
നൽകുക,enter
എന്റർ-കീ,enter-key
എന്റർപ്രൈസ് സെർവർ,enterprise server
എന്റർപ്രൈസ് സിസ്റ്റം,enterprise system
സ്ഥാപനം,entity
സ്ഥാപന-ബന്ധം,entity-relationship
പ്രവേശന സമയം,entry time
എൻട്രി വേരിയബിൾ,entry variable
എണ്ണാവുന്നത്,enumerable
പരിസ്ഥിതി,environment
യുഗം,epoch
EPROM,EPROM
എപ്സിലോൺ അടച്ചുപൂട്ടൽ,epsilon closure
സമനില,equalizer
ഉപകരണങ്ങൾ,equipment
തുല്യതാ ക്ലാസ്,equivalence class
തുല്യതാ ബന്ധം,equivalence relation
മായ്ക്കുക,erase
കോഡ് തിരുത്തുന്നതിൽ പിശക്,error correcting code
തെറ്റ് തിരുത്തൽ,error correction
പിശക് കണ്ടെത്തൽ,error detection
പിശക് കൈകാര്യം ചെയ്യൽ,error handling
പിശക് സന്ദേശം,error message
പിശക് നിരക്ക്,error rate
പിശക് വീണ്ടെടുക്കൽ,error recovery
പിശക് പതിവ്,error routine
രക്ഷപ്പെടുന്ന സ്വഭാവം,escape character
ഇഥർനെറ്റ്,ethernet
സംഭവം,event
ഇവന്റ് ചെയിൻ,event chain
ഇവന്റ് നിയന്ത്രണം,event control
ഇവന്റ് കൗണ്ടർ,event counter
ഒഴിവാക്കൽ കൈകാര്യം ചെയ്യൽ,exception handling
കൈമാറ്റം ചെയ്യാവുന്ന ഡിസ്ക് സംഭരണം,exchangeable disk storage
ഒഴിവാക്കൽ,exclusion
എക്സ്ക്ലൂസീവ് അല്ലെങ്കിൽ (XOR),exclusive Or (XOR)
എക്സിക്യൂട്ടബിൾ പ്രോഗ്രാം,executable program
എക്സിക്യൂട്ടീവ് പ്രസ്താവന,executive statement
സമഗ്രമായ തിരയൽ,exhaustive search
നിലവിലുണ്ട്,exist
പുറത്ത്,exit
വിദഗ്ധ സംവിധാനം,expert system
ആവിഷ്കാരം,expression
വിപുലീകൃത ഗ്രാഫിക് അറേ (XGA),extended graphic array (XGA)
വിപുലമായ വ്യവസായ നിലവാരം (EIS),extended industry standard (EIS)
വിപുലീകരിച്ച യന്ത്രം,extended machine
വിപുലീകരിച്ച മെമ്മറി,extended memory
വിപുലമായ കൃത്യത,extended precision
വിപുലീകരിച്ച സോർട്ടിംഗ്,extended sorting
ബാഹ്യ കോൾ,external call
ബാഹ്യ പിശക്,external error
ബാഹ്യ പ്രവർത്തനം,external function
ബാഹ്യ തടസ്സം,external interrupt
ബാഹ്യ മെമ്മറി,external memory
ബാഹ്യ മെമ്മറി,external memory
ബാഹ്യ മോഡം,external modem
ബാഹ്യ റഫറൻസ്,external reference
ബാഹ്യ തിരയൽ,external searching
ബാഹ്യ സംഭരണ ഉപകരണം,external storage device
വേർതിരിച്ചെടുക്കൽ,extraction
എക്സ്ട്രാപോളേഷൻ,extrapolation
മുഖപ്രകൃതി പ്രിന്റർ,face-character printer
പരാജയപ്പെടാത്ത പ്രവർത്തനം,fail-safe operation
പരാജയതോത്,failure rate
പരാജയം വീണ്ടെടുക്കൽ,failure recovery
തെറ്റായ കോഡ്,false code
തെറ്റായ പിശക്,false error
ഫാൻ-ഇൻ,fan-in
ഫാൻ ഔട്ട്,fan-out
ഫാസിമൈൽ I/O ഉപകരണം,fascimile I/O device
ഫാസ്റ്റ് ഫോറിയർ ട്രാൻസ്ഫോർമേഷൻ (FFT),fast fourier transform (FFT)
മാരകമായ തെറ്റ്,fatal error
തെറ്റ് കണ്ടെത്തൽ,fault detection
തെറ്റ് രോഗനിർണയം,fault diagnosis
തെറ്റ് സഹിഷ്ണുത,fault tolerance
ഫാക്സ്,fax
ഫാക്സ് സന്ദേശം,fax message
FDC,FDC
സവിശേഷത കണ്ടെത്തൽ,feature detection
ഫീഡ് സൈക്കിൾ,feed cycle
പ്രതികരണം,feedback
ഫീഡർ,feeder
കൊണ്ടുവരിക,fetch
ഫിബൊനാച്ചി തിരയൽ,fibonacci search
ഫിബൊനാച്ചി സീക്വൻസ്,fibonacci sequence
ഫിബൊനാച്ചി പരമ്പര,fibonacci series
ഫൈബർ ഒപ്റ്റിക്സ്,fibre optics
ഫിഡോ നെറ്റ്,fido net
വയൽ,field
അഞ്ചാം തലമുറ കമ്പ്യൂട്ടറുകൾ,fifth generation computers
ഫയൽ,file
ഫയൽ ആക്സസ് രീതി,file access method
ഫയൽ അലോക്കേഷൻ പട്ടിക,file allocation table
ഫയൽ കംപ്രഷൻ,file compression
ഫയൽ പകർത്തൽ,file copying
ഫയൽ ലേഔട്ട്,file layout
ഫയൽ ലയിപ്പിക്കുക,file merge
ഫയൽ വീണ്ടെടുക്കൽ,file recovery
ഫയൽ സംഭരണം,file storage
ഫയൽ ഘടന,file structure
ഫയൽ സിസ്റ്റം,file system
ഫയൽ കൈമാറ്റം,file transfer
ഫയൽ ട്രാൻസ്ഫർ പ്രോട്ടോക്കോൾ (FTP),file transfer protocol (FTP)
ഫിൽട്ടർ,filter
അന്തിമ അവസ്ഥ,final state
കണ്ടെത്തുക,find
പരിമിതമായ സംസ്ഥാന യന്ത്രം,finite state machine
അഗ്നി മതിൽ,fire wall
ഫേംവെയർ,firmware
ആദ്യം വരുന്നവർക്ക് ആദ്യം നൽകുക,first come first serve
ആദ്യ തലമുറ കമ്പ്യൂട്ടർ,first generation computer
ഫസ്റ്റ് ഇൻ ഫസ്റ്റ് ഔട്ട് (FIFO),first in first out (FIFO)
ആദ്യ ഓർഡർ യുക്തി,first order logic
ആദ്യ ക്രമ സിദ്ധാന്തം,first order theory
നിശ്ചിത പാർട്ടീഷൻ,fixed partition
പതാക,flag
ഫ്ലെക്സിബിൾ ഡിസ്ക്,flexible disk
ഫ്ലോപ്പി ഡിസ്ക്,floppy disk
ഫ്ലോപ്പി ഡിസ്ക് ഡ്രൈവ് (Fdd),flopy disk drive (Fdd)
ഫ്ലോ ചാർട്ട്,flow chart
നിയന്ത്രണത്തിന്റെ ഒഴുക്ക്,flow of control
ഫ്ലഷ്,flush
ഫോൾഡർ,folder
ഫോണ്ട്,font
ഫോണ്ട് കുടുംബം,font family
വിദേശ കീ,foreign key
രൂപം,form
ഔപചാരിക ഭാഷ,formal language
ഔപചാരിക സംവിധാനം,formal system
ഫോർമാറ്റ്,format
ഫോർമാറ്റിംഗ്,formatting
ഫോർട്രാൻ,fortran
ഫോർട്രാൻ പ്രോഗ്രാമിംഗ്,fortran programming
ഫോർവേഡ് സ്ലാഷ്,forward slash
നാലാം തലമുറ കമ്പ്യൂട്ടർ,fourth generation computer
ശകലം,fragment
ഫ്രെയിം,frame
സ്വതന്ത്ര വല,free net
സ്വതന്ത്ര സോഫ്റ്റ്‌വെയർ ഫൌണ്ടേഷൻ,free software foundation
സൗജന്യ സംഭരണം,free storage
ഫ്രീവെയർ,freeware
ഫ്രണ്ട് എൻഡ്,front end
ഫ്രണ്ട് പാനൽ,front panel
പ്രവർത്തനം,function
ഫംഗ്ഷൻ കീ,function key
ഫംഗ്ഷൻ റഫറൻസ്,function reference
പ്രവർത്തനപരമായ ആശ്രിതത്വം,functional dependency
ഫങ്ഷണൽ ടെസ്റ്റിംഗ്,functional testing
അവ്യക്തമായ യുക്തി,fuzzy logic
അവ്യക്തമായ സെറ്റ്,fuzzy set
നേട്ടം,gain
കളി മരം,game tree
വിടവ് പ്രതീകം,gap character
മാലിന്യം,garbage
മാലിന്ന്യ ശേഖരണം,garbage collection
മാലിന്ന്യ ശേഖരണം,garbage collection
മാലിന്യത്തിൽ മാലിന്യം (GIGO),garbage in garbage out (GIGO)
ഗേറ്റ്,gate
കവാടം,gateway
പൊതു പരിപാടി,general program
പൊതു പരിപാടി,general program
പൊതു ഉദ്ദേശ്യ കമ്പ്യൂട്ടർ,general purpose computer
പൊതു ഉദ്ദേശ്യ കമ്പ്യൂട്ടർ,general purpose computer
പൊതു രജിസ്റ്റർ,general register
പൊതുവൽക്കരണം,generalization
പൊതുവൽക്കരണം,generalization
പൊതു-ഉദ്ദേശ്യ ഭാഷ,general-purpose language
പൊതു-ഉദ്ദേശ്യ പ്രവർത്തന സംവിധാനം,general-purpose operating sysem
പൊതു-ഉദ്ദേശ്യ രജിസ്റ്റർ,general-purpose regisgter
സൃഷ്ടിച്ച പിശക്,generated error
ഫംഗ്ഷൻ സൃഷ്ടിക്കുന്നു,generating function
ജനറിക് ക്ലാസ്,generic class
പൊതു പ്രവർത്തനം,generic function
പൊതുവായ പേര്,generic name
ജിഗോ,gigo
ആഗോള,global
ആഗോള കോഡ്,global code
ആഗോള ലോക്ക്,global lock
ആഗോള ശൃംഖല,global network
ആഗോള ശൃംഖല,global network
ആഗോള ഉപയോക്താവ്,global user
ആഗോള വേരിയബിൾ,global variable
ആഗോളവൽക്കരണം,globalisation
ഗോഫർ,gopher
ഗോഫർ ക്ലയന്റ്,gopher client
ഗോഫർ സെർവർ,gopher server
ഗോഫർ സൈറ്റ്,gopher site
ഗോഫർ സ്പേസ്,gopher space
ഭംഗിയുള്ള തരംതാഴ്ത്തൽ,graceful degradation
വ്യാകരണ പരിശോധകൻ,grammar checker
വ്യാകരണം ഗംഭീരമായ എക്സിറ്റ്,grammar graceful exit
ആകെ തുക,grand total
ഗ്രാഫ്,graph
ഗ്രാഫ് പ്ലോട്ടിംഗ്,graph plotting
ഗ്രാഫിക് സ്വഭാവം,graphic character
ഗ്രാഫിക് കൺട്രോളർ,graphic controller
ഗ്രാഫിക് ഡാറ്റ ഘടന,graphic data structure
ഗ്രാഫിക് ഡിസ്പ്ലേ പ്രോഗ്രാം,graphic display program
ഗ്രാഫിക് ഡിസ്പ്ലേ റെസലൂഷൻ,graphic display resolution
ഗ്രാഫിക് ഭാഷ,graphic language
ഗ്രാഫിക് ഭാഷ,graphic language
ഗ്രാഫിക് പാനൽ,graphic panel
ഗ്രാഫിക്കൽ ആനിമേഷൻ,graphical animation
ഗ്രാഫിക്കൽ ഇന്റർഫേസ് ഫോർമാറ്റ് (GIF),graphical interface format (GIF)
ഗ്രാഫിക്കൽ യൂസർ ഇന്റർഫേസ് (GUI),graphical user interface (GUI)
ഗ്രാഫിക്സ്,graphics
ഗ്രാഫിക്സ് ആപ്ലിക്കേഷൻ,graphics application
ഗ്രാഫിക്സ് കഴ്സർ,graphics cursor
ഗ്രാഫിക്സ് മോഡ്,graphics mode
ഗ്രാഫിക്സ് പാക്കേജ്,graphics package
ഗ്രാഫിക്സ് സോഫ്റ്റ്വെയർ,graphics software
ഗ്രാഫിക്സ് സോഫ്റ്റ്വെയർ,graphics software
ഗ്രാഫിക്സ് സോഫ്റ്റ്വെയർ പാക്കേജ്,graphics software package
ഗ്രേ സ്കെയിൽ,gray scale
അത്യാഗ്രഹ രീതി,greedy method
grep,grep
ഗ്രിഡ്,grid
ഗ്രിഡ് ചാർട്ട്,grid chart
ഗ്രിഡ് കമ്പ്യൂട്ടിംഗ്,grid computing
ഗ്രിഡ് മോഡുലേഷൻ,grid modulation
ഗ്രൗണ്ട് വേവ്,ground wave
ഗ്രൂപ്പ്,group
ഗ്രൂപ്പ് വിലാസം,group address
ഗ്രൂപ്പ് കോഡ്,group code
ഗ്രൂപ്പ് ആശയവിനിമയം,group communication
ഗ്രൂപ്പ് ആശയവിനിമയം,group communication
ഗ്രൂപ്പ് തിരിച്ചറിയൽ,group identification
ഗ്രൂപ്പ് പേര്,group name
ഗ്രൂപ്പ്വെയർ,groupware
വളർച്ച,growth
കാവൽ,guard
മാർഗനിർദേശം നൽകിയ മാധ്യമങ്ങൾ,guided media
വെടിയുണ്ട,gunzip
ഹാക്ക്,hack
ഹാക്കർ,hacker
ഹാക്കറുടെ നിഘണ്ടു,hacker's dictionary
പകുതി ആഡർ,half adder
പകുതി പാലം,half bridge
പകുതി ഡ്യൂപ്ലക്സ്,half duplex
പകുതി ഡ്യൂപ്ലെക്സ് ലൈൻ,half duplex line
പകുതി ഡ്യുപ്ലെക്സ് മോഡ്,half duplex mode
പകുതി തീവ്രത,half intensity
പകുതി റൂട്ടർ,half router
പകുതി കുറയ്ക്കുന്നയാൾ,half subtracter
പകുതി ടോണിംഗ്,half toning
പകുതി വാക്ക്,half word
ഹാമിൽട്ടോണിയസ് സൈക്കിൾ,hamiltonious cycle
ഹാമിംഗ് കോഡ്,hamming code
കൈ,hand
കൈ പകർപ്പ്,hand copy
കൈകാര്യം ചെയ്യുക,handle
കൈകാര്യം ചെയ്യുന്നു,handling
തൂക്കിയിടുക,hang
സന്തോഷകരമായ വല,happy net
ഹാർഡ് കോപ്പി ഉപകരണം,hard copy device
ഹാർഡ് ഡിസ്ക്,hard disk
ഹാർഡ് ഡിസ്ക് ക്രാഷ്,hard disk crash
കഠിനമായ പിശക്,hard error
ഹാർഡ്‌വെയർ ഫ്ലോ നിയന്ത്രണം,hardware flow control
ഹാർമോണിക്,harmonic
ഹാർമോണിക് അർത്ഥം,harmonic mean
ഹാഷ്,hash
ഹാഷ് ഡയഗ്രം,hash diagram
ഹാഷ് ടേബിൾ,hash table
ഹാഷിംഗ് ടെക്നിക്,hashing technique
തലക്കെട്ട്,header
കൂമ്പാരം,heap
കൂമ്പാരം അടുക്കുക,heap sort
സഹായം,help
സഹായ സ്ക്രീൻ,help screen
ഹെൽപ്പ്നെറ്റ്,helpnet
ഹെർട്സ്,hertz
ഹ്യൂറിസ്റ്റിക്,heuristic
ഹ്യൂറിസ്റ്റിക് രീതി,heuristic method
ഹെക്സാഡെസിമൽ സംഖ്യകൾ,hexadecimal numbers
മറഞ്ഞിരിക്കുന്ന വരി,hidden line
ശ്രേണിപരമായ ഡാറ്റാ ബേസ്,hierarchical data base
ഹൈറാർക്കിക്കൽ ഫയൽ സിസ്റ്റം,hierarchical file system
ശ്രേണിപരമായ ഭൂപ്രകൃതി,hierarchical topography
ഉയർന്ന തലത്തിലുള്ള ഭാഷ,high level language
ഉയർന്ന മെമ്മറി ഏരിയ,high memory area
ഉയർന്ന പ്രകടനം,high performance
അടിച്ചു,hit
ഹിറ്റ് നിരക്ക്,hit rate
ഹിറ്റ് അനുപാതം,hit ratio
ദ്വാരം,hole
ഹോം ഡയറക്ടറി,home directory
ഹോം പേജ്,home page
ഏകതാനമായ കോർഡിനേറ്റ്,homogeneous coordinate
ചാടുക,hop
ഹോപ്പ് എണ്ണം,hop count
കൊമ്പ്,horn
ഹോസ്റ്റ് കമ്പ്യൂട്ടർ,host computer
ഹോസ്റ്റ് കമ്പ്യൂട്ടർ,host computer
ഹോസ്റ്റ് ഭാഷ,host language
ചൂടുള്ള കീ,hot key
ഹൈപ്പർ ടെക്സ്റ്റ് മാർക്ക്അപ്പ് ഭാഷ (HTML),hyper text markup language (HTML)
അനുമാനം,hypothesis
ഞാൻ പോഡ്,I pod
I/O ബഫർ,I/O buffer
I/O പോർട്ട്,I/O port
I/O യൂണിറ്റ്,I/O unit
ഐഡന്റിഫയർ,identifier
ഐഡന്റിറ്റി,identity
ചിത്രം,image
ഇമേജ് സെൻസർ,image sensor
ആഘാതം പ്രിന്റർ,impact printer
തടസ്സം,impedence
