Odiya,Hindi
ଉଦ୍ୟାନ,"उद्यान, बाग"
ଗେଜ୍ (ପାଣି),"पनसाल, जलमापी"
ଜିନ୍ ବ୍ୟାଙ୍କ |,जीन संग्रह
ଜିନ୍ ଟ୍ୟାଗ୍ କରିବା |,जीन टैगन
ବଂଶଧରୋଗ ବିଜ୍ଞାନ,वंशावली विज्ञान
ଜେନେଟିକ୍ ମାନଚିତ୍ର |,जीन मानचित्र
Gegnetics,आनुवंशिकी
ଜିଦ୍,"जीनोम, संजीन"
ଜେନୋମିକ୍ ଲାଇବ୍ରେରୀ |,संजीनी संग्रह
ଜେନୋମିଟର,जीनोमिक्स
ଜେନେଟାଇପ୍,जीनप्ररूपी
ଜେନେଟାଇପ୍,"जीनी संरचना, जीन प्ररूप"
ଜେନସ୍,वंश
ଜେନସ୍,"जीनस, वंश"
ଜୀବାଣୁ,"रोगाणु, जर्म"
ଜୀବାଣୁ,रोगाणुनाशी
ଅଦମାରଣ,अंकुरण
Germplasm,"जननद्रव्य, जर्मप्लाज्म"
ଗିବବର୍ଗିକ୍ ଏସିଡ୍ |,जिबरेलिक अम्ल
ଗିନିଂ,ओटना
ଲ୍ୟୁମର,तुष
ଗ୍ଲାଉଟିନିୟସ୍ |,"लसदार, ग्लूटिनी"
ଗ୍ଲାଇକୋଲିସିସ୍ |,ग्लाइकोलिसिस
Gneass,"नाइस, शैल"
ସୁବର୍ଣ୍ଣ ବିପ୍ଳବ,स्वर्णिम क्रांति
ଗ୍ରେଡିଂ,"श्रेणीकरण, वर्गीकरण, स्तरीकरण"
ଗ୍ରାଫ୍ଟିତ ଉଦ୍ଭିଦ |,"कलमबंद पादप, कलमी पौधा"
ଗ୍ରାଫ୍ଟ-ଅସଙ୍ଗତ |,कलम असंगत
ଗ୍ରାନା |,ग्रैना
ଗ୍ରାନୁଲେସନ୍,कणिकायन
ସବୁଜ ଖତ,हरी खाद
ସବୁଜ ବିପ୍ଳବ,हरित क्रांति
ଅଭିବୃଦ୍ଧି ଏବଂ ବିକାଶ |,वृद्धि और परिवर्धन
ଗୁମ୍ବୋସ୍,"गोंद रोग, गोंदार्ति"
ନଦୂତର,भिन्नस्थ - उभयस्त्रीलिंगी
ଗଲ୍ ବାଦାମ |,माजूफल
ରସୁଣ |,लहसुन
ଅହବେରା |,जरबेरा
ଘର୍ନ୍କିନ୍ |,घरकिन
ଅଦା,अदरक
ଗୁଗାଓସସ୍ |,ग्लेडियोलस
ଛେଳି ତୃଣକ (ଏଗ୍ରାଟମ୍),महकुवा
ଅଙ୍ଗୁର ଫଳ,"ग्रेप फ्रूट, चकोतरा"
ଅଙ୍ଗୁର,अंगूर
ସବୁଜ ଗ୍ରାମ,मूंग
Grewia,भीमल
ଭୂମିରେ,मूंगफली
ଗୁଆବା,अमरूद
ଗିନି ଘାସ,गिनी घास
ଗାଲ୍ ମିଜ୍ |,पीटिका कीट
ଘାସ ହପର୍ |,टिड्ड़ा
ଗୁଣ୍ଡିନ୍ ବଗ୍ |,गंधी कीट
ଅଭ୍ୟାସ,"प्रकृति, स्वभाव, रूपगुण, स्वरूप"
କୁଆପଥର,"ओला, करकापात, करका"
ହେୟାରସିଭେଚ୍ |,रोमिलवैच
ହାଲଫିଟେଟ୍,लवणमृदोद्भिद्
ହାରୋ,हैरो
ଅମଳ ସୂଚକାଙ୍କ |,"तुड़ाई सूचकांक, कटाई सूचकांक"
ଅମଳ,"कटाई, कटी फसल, तैयार फसल, उपज"
ଅମଳ,"तोड़ना, कटाई, तुड़ाई"
ହ୍ୟାଚ୍,"अंडे से निकलना, अंडा सेना"
ଘାସ,सूखी घास
ହେଲିଜ୍ |,सूखा चारा
ହେସ୍ଟକ୍,गंजी
କୁହୁଡି,धुंध
ଦୁର୍ବଳ,धुंधता
ମୁଣ୍ଡ (ଆଗ୍ରୋ),"बाली, सिट्टा, मुंडक, शीर्ष, सिर, सिरा"
ମୁଣ୍ଡ (ଚ୍ୟାନେଲର),सिरा (नाली का)
ହେଡିଙ୍ଗ୍,शीर्ष छंटाई
ହେଜ୍,बाड़
ହେଡିଙ୍ଗ୍,अधिरक्षण
ହେଲିକ୍ସ |,कुंडलिनी
ହେମାଟାଇଟ୍,हेमैटाइट
B ଷଧ,"शाक, बूटी"
ହର୍ବରିୟମ୍ |,"वनस्पति संग्रह, वनस्पति संग्रहालय"
B ଷଧୀୟ,शाकनाशी
ବଂଶାନୁକ୍ରମିକ,आनुवंशिकता
ପରବର୍ତ୍ତୀ ସମୟରେ ଚୟନର ଯୋଗ୍ୟତା |,वंशागतित्व
His ହେମାଫ୍ରୋଡାଇଟ୍ |,उभयलिंगी
ହେଟେରକୋମେଟିକ୍ |,विषमवर्णी
ହେଟେରୋଫର୍ଟିଲାଇଜେସନ୍ |,विषम-निषेचन
ହେଟେରୋସିସ୍ |,"संकरओज, हेटेरोसिस"
ହେଟେରୋସ୍କୋମ୍,लिंगक्रोमोसोम
ହେଟେରୋଟ୍ରୋଫ୍ |,परपोषित
Hexaploid,षड्गुणित
ହାଇବରନେଟ୍ |,शीत निष्क्रियता
ଉଚ୍ଚ ଘନତା ଲଗାଇବା |,उच्च सघनता रोपण
ପାହାଡ (ଚାଉଳ),"पिंडलक, हिल (धान)"
ହିଷ୍ଟୋଗ୍ରାମ୍,आयतचित्र
ହାଇଟେକ୍ ହଳିକତା |,उच्च तकनीकी औद्यानिकी
ଗୁପ୍ତ,"करंड, छत्ता"
ହୋଙ୍ଗ,"गुड़ाई, गोड़ना"
ଧରି ରଖିବା,जोत
ଘର ଫାର୍ମ |,निजी फार्म
ହୋମେଓଷ୍ଟାସାସାସୀ,समस्थिति
ହୋମଷ୍ଟେଡ୍ |,वासभूमि
ସମଲିଙ୍ଗୀତା |,समांगता
ସମଲିଙ୍ଗୀ,"सजातीय, समांगी"
ସମ୍ବାଦ,समधर्मी
ସୋମବରଗୋଟେଗୋଟ୍ |,समयुग्मज
ହପର୍,"खुरलिका, खाद्यधानी, हापर"
ରାଶି,"संस्तर, क्षितिज"
ଉଦ୍ୟାନ କୃଷି ଫସଲ |,औद्यानिक फसलें
ଉଦ୍ୟାନ କୃଷି,"उद्यान विज्ञान, बागवानी, उद्यान कृषि, औद्यानिकी"
ହୋର୍ଟି-ସିଲଭି ପେଷ୍ଟୁରାଲ୍ ଚାଷ ​​|,उद्यान वानिक पशुपाल्य खेती
ହୋଷ୍ଟ,परपोषी
ଗରମ ପାଣି ଚିକିତ୍ସା |,तप्त जलोपचार
ହଲ୍,"हल, छिलका"
ଆର୍ଦ୍ରତା,आर्द्रता
ହ୍ୟୁମସ୍,हयूमस
ହସ୍,भूसी
ହ୍ୱକର୍,छिलका निकालने वाली मशीन
ହସିଂ,छिलका उतारना
ହାଇବ୍ରିଡ୍ |,संकर
ହାଇବ୍ରିଡାଇଜେସନ୍ |,संकरण
ହାଇଡ୍ରେସନ୍,"जलयोजन, जलीयन"
ହାଇଡ୍ରୋଲୋଜି,जल विज्ञान
ହାଇଡ୍ରୋଲାଇସିସ୍,जल अपघटन
ହାଇଡ୍ରୋମିଟର |,"द्रवघनत्व मापी, हाइड्रोमीटर"
ହାଇଡ୍ରୋଫିଲୋସ୍,जल परागित
ହାଇଡ୍ରୋପୋନିକ୍ସ |,जल संवर्धन
ହାଇଡ୍ରୋସଫେରର୍ |,जल मंडल
ହାଇଡ୍ରୋସ୍କୋପିଟି |,आर्द्रता-ग्राहयता
ହାଇପରପେରାସାଇଟ୍ |,परात्पराजीवी
ହାଇପରପ୍ସିଆ,अतिवृद्धि
ହାଇଫା,"कवक तंतु, हाइफा"
କପଟୋଟଲ୍,बीजपत्राधार
ଶୁଳୋପାସିସ୍ |,परिकल्पना
ହିଷ୍ଟେରେସିସ୍ (ଜଳ),शैथिल्य (जल)
ହାଜେଲ ବାଦାମ,"हेजल नट, अखरोट का फल"
ହେମ୍ପ,भांग
ହେନବାନ୍ |,खुरासानी अजवाईन
ହେନ୍ନା,मेंहदी
ହାଇବିସ୍କସ୍ |,गुड़हल
ହପ୍,होप
ଘୋଡା ଗ୍ରାମ |,कुल्थी
ଘୋଡା ଚକ୍ଷୁ-ବିନ୍ |,कवांच
ମହୁ ମାଛି,मधुमक्खी
ହପର୍,फुदका
ହାର୍ଟିସୁରିଷ୍ଟ |,उद्यानविद्
ଜଳ,जल विज्ञानी
ପରିସ୍ଥିତି ଗ୍ରାଫ୍ଟିଙ୍ଗ୍ ରେ |,स्व स्थाने कलम-बंधन
ଭିଟ୍ରୋରେ |,पात्रे
ଭିଭୋରେ,जीवे
ଅଜ୍ଞାତ,अविवेकपूर्ण
କୀଟ,कीट
କୀଟପତଙ୍ଗ ପୋକ,कीट पीड़क
କୀଟରୀ,कीटालय
କୀଟନାଶକ,कीटनाशी
କୀଟନାଶକ,कीटाहारी
ନିନ୍ଦା,"सूर्यतापन, आतपन"
ଅପିସ୍ମରଣୀ,अविलेय
ଇନଷ୍ଟାର (କୀଟ),"इन्स्टार (कीट), अंतरानिर्मोकीय अवस्था"
ଇନସୁଲେଟର |,रोधी
ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ରୋଗ ପରିଚାଳନା,समेकित रोग प्रबंधन
ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ପୁଷ୍ଟିକର ପରିଚାଳନା,समेकित पोषक-तत्व प्रबंधन
ଇଣ୍ଟିଗ୍ରେଟେଡ୍ ପେଷ୍ଟ ପରିଚାଳନା,समेकित पीड़क प्रबंधन
ତୀବ୍ରତା,"सघनता, गहनता"
ତୀବ୍ର,"गहन, सघन"
ଇଣ୍ଟରକ୍ରପ୍,"बीच की फसल, अंतराफसल"
ଇଣ୍ଟରକେଟିଭେସନ୍ (ଇଣ୍ଟରକଲ୍ଟର),"अंतः सस्य कर्षण, निराई, गुड़ाई"
ଆଗ୍ରହ,ब्याज
ଆଭେଜର |,"पर्व, पोरी"
ଇଣ୍ଟରଫାଜ୍ (କକ୍ଷ ବିଭାଗ),अंतरा प्रावस्था (कोशिका विभाजन)
ଇଣ୍ଟରପୋଲେସନ୍,अंतर्वेशन
ଇଣ୍ଟର-ଷ୍ଟେରାଇଲ୍ |,अंतर्बंध्य
ଭଣ୍ଡାର,"विवरण, सूची"
ଓଲଟା |,प्रतिलोमीकरण
ଜଡିତ,"चक्र, सहपत्र"
ଆୟନ,आयन
ବିକଶିତତା |,किरणन
ଜଳସେଚନ,सिंचाई
ISO ସା elles େଲାଲ |,समविकल्पी
ISO ଉତ୍ପାଦ ବକ୍ର |,समोत्पाद वक्र
ଆଇସୋ ବାର୍ |,समदाब रेखा
ଆଇସୋଗାମି |,समयुग्मन
ବିଚ୍ଛିନ୍ନତା ଦୂରତା |,पृथक्करण दूरी
Isploid,समगुणित
Isoquat,समोत्पाद
ଇସୋଟୋପ୍,"आइसोटोप, समस्थानिक"
ଭାରତୀୟ ବିରଞ୍ଚ |,भोजपत्र
ଭାରତୀୟ ନୀଳ ପାଇନ୍ |,कैल
ଭାରତୀୟ ଚେରି |,लसौड़ा
ଭାରତୀୟ ଜୁନିପର |,धूप
ଭାରତୀୟ କୋନୋ ଗଛ |,बीजासर
ଇଣ୍ଡିଆନ୍ ଆର୍ଥିକ ଗଛ |,"सुरपान, सुल्तान चंपा"
ଭାରତୀୟ ମାଡଡରର,साया
ଭାରତୀୟ ମାଡଲର |,मंजीठ
ଇଣ୍ଡିଆନ୍ ପୋଡା ଫାଇଲମ୍ |,पापड़ा
ଇଗିଗୋ |,नील
ଇଟାଲୀ ମିଲେଟ |,काकुन
ହାତୀ ଦାନ୍ତ,कुर्ची
ଆଇଭି ଗୋଡ / ଛୋଟ ଗୋରୁକ |,कुंदरू
ଜାଗର,"जैगरी, खंडसारी"
ଜାପିକା ଚାଉଳ,जैपोनिका धान
ଜାସିଡ୍ |,जैसिड
ଜାନବାନୀ ଚାଉଳ |,जावाई धान (चावल)
ଅଳଙ୍କାର,जेली बनाना
Jhum ଚାଷ,झूम कृषि
ଜମ୍ପ୍ ଜିନ୍,झंपक जीन
ଜଙ୍କ ଡିନା |,अनुपयोगी डीएनए
ନାବାଳକ ଚେଜ୍ |,वयस्कपूर्व प्रावस्था
ଜାକରଣ୍ଡା |,नीली गुलमोहर
Jackfruit,कटहल
ଜାମୁନ୍ |,जामुन
ଜସ୍ମିନ୍ |,"मोतिया, चमेली"
ଜାଟୀ ଖାଟ୍ଟି |,जट्टी/खट्टी
ଜାଟ୍ରୋଫା |,रतनजोत
ଜଟ୍ର,जूट
Jassids,जैसिड़
କୋଲିନ୍ |,केओलिन
କୋଲିନାଇଟ୍,"केओलिन मिट्टी, खडिया मिट्टी"
କୋଲିନାଇଟ୍,"केओलिनाइट, केओलिन मिट्टी, खडिया मिट्टी"
କରୀଚିମା |,केंद्रककाइमा
ନିକ୍,केंद्रकबंध
Karogamy,केंद्रक संलयन
Karogargram (idigromm),गुणसूत्र आरेख
କାରୁକୋକିନାସ୍,सूत्री विभाजन
ଖାରିଓଲୋଜି |,केंद्रक विज्ञान
କାରିଓଲାଇସିସ୍,केंद्रकलयन
କିଲୋନ,केंद्रक
କାରିଓଟାଇପ୍,"केंद्रक प्ररूप, गुणसूत्रप्ररूप"
Kelp (algae),केल्प (शैवाल)
କେଲଭିନ ଚକ୍ର |,केल्विन चक्र
କିରାଟିନ୍ |,किरेटिन
କର୍ଣ୍ଣଲ |,"गिरी, दाना"
KHARA ରୋଗ,खैरा रोग
ଖାରିଫ୍ |,खरीफ
ମଜା କରିବା,बकरी का ब्याना
ଗା intore ାଓକୋର,काइनेटोकोर
ରୋଷେଇ ଘର ବଗିଚା |,"शाक-वाटिका, गृह वाटिका"
କ୍ଲିନଫିଲ୍ଟର ସିଣ୍ଡ୍ରୋମ |,क्लाइनफिल्टर संलक्षण
Klenow frogment,क्लिनो खंड
ଗଣ୍ଠି ଦେଉଥିବା,खांच लगाना
କୋଚ୍ ର ପୋଷ୍ଟଲେଟ୍ |,कॉच अभिगृहीत
କୋପେନଙ୍କ ବର୍ଗୀକରଣ (ଜଳବାୟୁ),कोपन का वर्गीकरण (जलवायु)
କର୍ଗଗୁଡିକ ଚକ୍ର,क्रेब का चक्र
କୁର୍ଟୋସିସ୍,"करटोसिस, ककुदता"
Kvk (krishi vigyan kendra),के वी के (कृषि विज्ञान केंद्र)
କାଟାମ |,कदंब
କଲାଲ,केल
କାନ୍ସ ଘାସ,कांस घास
Karonda,करौंदा
"କିଡନୀ ବିନ୍, ରାଜ୍ମା |",राजमा
Kiwifriut,कीवी फल
ଗଣ୍ଠିର,गांठ गोभी
କାଦୋମ୍ପୁଲୀ |,विलायती इमली
କୋଡୋ ମିଲେଟ୍ |,कोदो
କୋକାମ ବଟର ଗଛ (ଆମାଙ୍ଗୋସୋଟେନ୍),कोकम
ଖାପ୍ରା ବାଇଟଲ୍ |,खपरा भृंग
L.d.50 (ସାଂଘାତିକ ମାତ୍ରା 50),घातक मात्रा 50
ଲ୍ୟାବ ରୁ ଲ୍ୟାଣ୍ଡ,प्रयोगशाला से खेत तक
ଲାବାଇଲ୍,अस्थिर
ଶ୍ରମ,"श्रम, मजदूर, श्रमिक"
ଲାକ୍ ଓପନ୍ ମଡେଲ୍ |,लैक प्रचालक प्रतिदर्श
ସ୍ତନ୍ୟପାନ,दुग्ध स्रवण
ଲାକ୍ଟୋଜେନିକ୍ ହରମୋନ୍ (ପ୍ରୋଲାକ୍ଟିନ୍),दुग्धजनक हॉर्मोन (प्रोलैक्टिन)
ଲାକ୍ଟୋଜ୍,लैक्टोस
ଲେଗିଂ ଷ୍ଟାଣ୍ଡିଂ |,पश्च रज्जुक
ଲମ୍ବଡା କ୍ଲୋନିଂ ଭେକ୍ଟର |,लैम्डा क्लोनन संवाहक
ଲାମିନାର ଏୟାର ପ୍ରବାହ |,पटलीय वायु प्रवाह
ଲ୍ୟାମ୍ପ ବ୍ରଶ୍ କ୍ରୋମୋଜୋମ୍ |,लैंपब्रश गुणसूत्र
ଜମି,"भूमि, जमीन, स्थल, प्रदेश"
ଜମି ସାମର୍ଥ୍ୟ ବର୍ଗୀକରଣ |,भूमि समर्थता वर्गीकरण
ଜମି କ୍ଷମତା ମାନଚିତ୍ର,भूमि समर्थता मानचित्र
ଜମି ଡିଗାଡ୍ |,भूमि निम्नीकरण
ଜମି ସମାନ ଅନୁପାତ |,भूमि तुल्यांक अनुपात
ଭୂମି ସ୍ତର,भूमि समतलीकरण
ଭୂମି ପୁନରୁଦ୍ଧାର,भूमि सुधार
ଲ୍ୟାଣ୍ଡସ୍କାପ୍,भूदृश्य कला
ଭୂମି ଉପଯୁକ୍ତତା |,भूमि उपयुक्तता
ଜମି ବ୍ୟବହାର pattern ାଞ୍ଚା |,भूमि उपयोग पद्धति
ଲେଗେନହସ୍ ସେଲ୍ |,लैंगरहैंस कोशिकाएं
ଲାପ୍ ଲାପ୍ ହାର |,ह्रास दर
ଲାର୍ଭା |,"लार्वा, डिंभक"
ବିଳମ୍ବ,प्रसुप्तता
ବର୍ଷା,गुप्त
ଲୁକ୍କାୟିତ ସଂକ୍ରମଣ |,प्रसुप्त संक्रमण
ପାର୍ଶ୍ୱରେ |,"पार्श्व, पार्श्विक, पार्श्वीय"
ଜୁଏଇଟ ମାଟି |,लैटराइट मृदा
ଲାଟେକ୍ସ,"लेटेक्स, असंस्कृत रबड़"
ଲେଟିରିମ୍ |,"लैथिरस रोग, लैथिरसता"
ଲାଟିନ୍ ବର୍ଗ ଡିଜାଇନ୍ (lsd),लातीनी वर्ग अभिकल्पना (एल एस डी)
ଲାଟାଇସ୍,जालक
ଅସାଧାରଣ ଲାଭର ନିୟମ |,तुलनात्मक लाभ नियम
କ୍ରମାଗତ ରିଟର୍ନର ନିୟମ |,स्थिर प्रतिफल का नियम
ରିଟର୍ନ ହ୍ରାସ କରିବାର ନିୟମ |,ह्रासमान प्रतिफल का नियम
ରିଡ୍ୟୁନ୍ ବ increasing ୁଥିବା ନିୟମ |,वर्धमान प्रतिफल का नियम
ଅଧ୍ୟାପକଙ୍କ ସୀମିତତାର ନିୟମ |,सीमित कारकों का नियम
ସର୍ବନିମ୍ନ ନିୟମ,न्यूनता का नियम
ପ୍ରତିସ୍ଥାପନର ନିୟମ,प्रतिस्थापन का नियम
ଭେରିଏବଲ୍ ଅନୁପାତର ନିୟମ |,परिवर्ती अनुपात नियम
ସ୍ତର,"दाब, परत, अंडे देने वाली मुर्गी"
ଲେଆଉଟ୍ |,अभिन्यास
ଲିଚେଟ୍ |,निक्षालित तत्व
ଲେକିଂ ଦକ୍ଷତା |,निक्षालन क्षमता
ଲେଚିଂ ଆବଶ୍ୟକତା,निक्षालन मांग
ଅଗ୍ରଣୀ ଷ୍ଟ୍ରାଣ୍ଡ |,अग्रग रज्जुक
ପତ୍ର କ୍ଷେତ୍ର ଅବଧି |,पर्ण क्षेत्र अवधि
ପତ୍ର କ୍ଷେତ୍ର ସୂଚକାଙ୍କ |,पर्णक्षेत्र सूचकांक
ପତ୍ର କ୍ଷେତ୍ର ଅନୁପାତ |,पर्ण क्षेत्र अनुपात
ପତ୍ର ଖଣି,पर्ण सुरंगक
ପତ୍ର ପରୀକ୍ଷା,पर्ण परीक्षण
ପତ୍ର,"पर्ण, पत्ती, पत्र, पत्ता"
ଲିଫଲେଟ୍ |,समाचारपत्रक
ଲିଜ୍,पट्टा
ଲେମ୍ବୁ,शिंब फली
ଲେସା - (ନିମ୍ନ ଶକ୍ତି ଇନପୁଟ୍ ଇନପୁଟ୍ କୃଷି କୃଷି),निम्न ऊर्जा लागत संधारणीय कृषि
ଅବଶ୍ୟ,वातरंध्र
ଲେନୋ କ୍ୟାପିଲାରୀ ପଏଣ୍ଟ |,लेन्टो केशिका बिंदु
ରେପୋନମା |,"तनुसूत्र, लेप्टोनीमा"
ଲିପଟୋସପିରୋସିସ୍ |,लेप्टोस्पाइरता
ଲେରୋ-ମର୍ଫିକ୍ |,शुष्करोधक आवारिकी
କ୍ଷତ,विक्षति
ସାଂଘାତିକ ଗଣିତ |,घातक उत्परिवर्तन
ବିନ୍ଦୁ,अवर्णीलवक
ସ୍ତରୀୟ ଟେରସ୍ |,समतल वेदिका
ଲିଭର୍ (ଲିଭର୍),"करहा, समतलक, पाटा"
ସ୍ତର (ଜମିର),समतलन (भूमि का)
Ley ଚାଷ,"ले कृषि, चरागाह में कृषि"
Liebig ର ସର୍ବନିମ୍ନ ନିୟମ |,लीबिग का न्यूनतम नियम
ଲସେକ୍ସ,बंधन
ହାଲୁକା କ୍ଷତିପୂରଣ ବିନ୍ଦୁ |,प्रकाश समायोजन बिंदु
ହାଲୁକା ଶନିବାର ତୀବ୍ରତା |,प्रकाश संतृप्त सघनता
ହାଲୁକା ଟ୍ରାନ୍ସମିସନ ଅନୁପାତ |,प्रकाश संचरण अनुपात
ହାଲୁକା ଜାଲ |,प्रकाश पाश
ଅଙ୍ଗ,चूना मिलाना
ସୀମା,"सीमा, सीमा बंधन"
ସୀମା ସୀମିତ କରିବା |,सीमाकारी कारक
ଲିମୋନାଇଟ୍ |,लाइमोनाइट
ରେଖା,"रेखा, वंशक्रम"
ରେଖା ପ୍ରତିକ୍ରିୟା |,रैखिक अनुक्रिया
ଲିଙ୍କ୍,सहलग्नता
ଲିଙ୍କ୍ ଗୋଷ୍ଠୀ,सहलग्नी समूह
ଲିନର,योजक
ଲିନଟ୍ ଇଣ୍ଡେକ୍ସ |,रूई सूचकांक
ଲିନବାସୀ |,रोम
ଲିପିଡ୍,"वसा, लिपिड"
ଲିପୋଲୋଜି,वसा-अपघटन
ବାତିଲ,परिसमापन
ତାଲିକା,मेंडकारी
ତାଲିକା,लिस्टर (बक्खर)
ତାଲିକା,मेंड़ बनाना
ଲିଥୋସେଫର୍ |,स्थल मंडल
ଲିଟର,"बिछाली, संशाव"
ଲାଇଭ୍ ମଲେଚ୍ |,सजीव पलवार
ଲିଭରୱର୍ଟ |,लिवरवर्ट
ପଶୁପଲ,पशुधन
ଲୋକାଲ୍ ନିୟନ୍ତ୍ରଣ,स्थानीय नियंत्रण
ଲାକ୍ସ,"संस्थिति, निधान, विस्थल"
ପଙ୍ଗପାଳ |,टिड्डी
ଲଜିଂ (କ୍ରପ୍ ଲଜିଂ),"अवशयन, गिरना (फसल का गिरना)"
Ladiicule,लॉडिक्यूल
ପ୍ରେମୀଶା,"लोएस, चिकनी मिट्टी"
ଲୋଗୀବସିମିକ୍ ରୂପାନ୍ତର |,लघुगणकीय रूपांतरण
ଲମ୍ବା - ଦିନ ଉଦ୍ଭିଦ |,दीर्घ प्रदीप्तकाली पादप
ଲମ୍ବା ତରଙ୍ଗ ବିକିରଣ |,दीर्घ तरंगीय विकिरण
ଲୁପ୍ |,पाश
ଚାପି ଚାଇବା |,कर्तन
କାଠ,कटि
ଲକ୍ସ,"लक्स, लूक्रस"
ବିଳାସପୂର୍ଣ୍ଣ ବ୍ୟବହାର (ପୁଷ୍ଟିକର),विलासिता उपभोग (पोषक तत्व)
ବିଳାସପୂର୍ଣ୍ଣ ଜିନ୍ |,विलासी जीन
ଲାଇକୋଲିଅନ୍ |,लाइकोपीन
ଲିସାନ,लसीका
ଲିଆସିମିଟର |,लाइसीमीटर लिसजलमापी
କକ୍ଷର ଲସିସିସ୍ |,कोशिकालयन
ଲିସୋଜେନି,लयजनन
ଲାଇସୋମ୍,"लयनकाय, लाइसोसोम"
ଲିଆଜାଇମ୍,लाइसोजाइम
ଲାକ ଗଛ,कुसुम
ଲକ୍ଷ,लाख
"ଲେଡିଙ୍କ ଆଙ୍ଗୁଠି, ଓକ୍ରା |",भिंडी
ଜମି କାଲ୍ଟ୍ରୋପ୍ |,गोखरू
ଲାଣ୍ଟାନା,लेंटाना
ଲେଟିନସ୍,खेसारी
ଲେକ,लीक
ଲେମ୍ବୁ ଘାସ |,नींबू घास
ଲେମ୍ବୁ |,"लेमन, नींबू"
ମ ents ଼ିଦିଅ,मसूर
Lequeorice,मुलैठी
ଲେଥୁସ୍ |,सलाद
ଲିଲି,"कमलिनी, कुमुदिनी"
ଚୂନ,नींबू
ଲିନ୍ସେଡ୍ |,अलसी
ଲିଚି |,लीची
ଲିଟିଲ୍ ମିଲେଟ୍ |,कुटकी
ଲମ୍ବା ତରଭୁଜ |,ककड़ी
ଲମ୍ବା ହଳଦୀ |,"पीप़र, पिपलामूल"
ଲୋୟାଟ୍ |,लोकाट
ଲୋଟସ୍,कमल
Lourerne,रिजका
ଲାକ୍ କୀଟ,लाख कीट
ଲେଡି ପକ୍ଷୀ ବିଟଲ୍ |,सोनपंखी
ପତ୍ର ଖଣି,पर्ण सुरंगक
ପତ୍ର ରୋଲର୍ |,पत्ती लपेटक
ପତ୍ର ୱେବର |,पत्ती जाला कीट
ପଙ୍ଗପାଳ |,टिड्डी
ମାକ୍ରୋ ବିବର୍ତ୍ତନ |,गुरु विकास
ମାକ୍ରୋକ୍ଲିଅମ୍ |,विस्तृतक्षेत्री जलवायु
ମାକ୍ରୋମୋଲେକ୍ |,वृहदणु
ମାକମରୁଟେସନ୍ |,गुरु उत्परिवर्तन
ମାକ୍ରୋନ୍ରିଏଣ୍ଟ୍ |,प्रमुख पोषक-तत्व
ମାକ୍ରୋପୋରସ୍,दीर्घ छिद्र
ମାଗଟ୍,"मैगट, कृमि"
ମ୍ୟାଗମା |,मैग्मा
ମ୍ୟାନ୍ସେସିଆ |,मैग्नीशिया
ମ୍ୟାଗ୍ନେସିୟମ୍,मैग्नीशियम
ଚୁମ୍ବକୀୟ ଷ୍ଟିରର୍ |,चुंबकीय विलोडक
ତିକ୍ତ,परिमाण
Mahoha cake,महुए की खली
ମେନିନାଇନର୍ ଲାଇନ୍ |,अनुरक्षक पंक्ति
ରକ୍ଷଣାବେକ୍ଷଣ,"अनुरक्षण, संभाल, देखभाल"
ମାଟର,मक्का के दाने निकालने वाली मशीन
ପୁରୁଷ ନିର୍ଜଳ |,नरबंध्य
ଅସମ୍ମାନ,"कुरूपता, कुरचना"
ଅସମ୍ମାନ,दुर्दमता
ପୁଷ୍ପ,कुपोषण
ଦୁଷ୍କର୍ମ,कुरीति
ମାଲଂ,माल्टन
ହାଲୁକା,नांद
ମାଙ୍ଗ୍ରୋଭସ୍ |,"मैंग्रोव, गरान"
ମନୋମିଟର |,"मैनोमीटर, दाबांतरमापी"
ମନୋମିଟର |,"मैनोमीटर, दाबांतरमापी"
ମାନିସାସା (ଲୋଗାରିଥମ୍ ର),अपूर्णांश (लघुगणक का)
ଖତ,खाद
ସ୍ନାୟୁ,"खाद देना, खाद डालना"
ମାର୍ଜିନାଲ୍,"सीमांत, उपांत"
ମାର୍ଜିନାଲ୍ ମୂଲ୍ୟ,सीमांत लागत
ମାର୍ଜିନାଲ୍ ଜମି |,उपांत भूमि
ମାର୍ଜିନାଲ୍ ଉତ୍ପାଦ |,सीमांत उत्पाद
ମାର୍ଜିନାଲ୍ ରିଟର୍ନ |,सीमांत आय
ସାମୁଦ୍ରିକ,समुद्री
ମାର୍କର (ଜେନେଟିକ୍),चिह्नक (आनुवंशिक)
ବଜାର,"बाजार, मंडी"
ମାର୍କେଟେବଲ୍ |,"पण्य, विक्रेय, विपणन योग्य"
ମାର୍କେଟେବଲ୍ ସରପ୍ଲସ୍ |,विपणन-योग्य अधिशेष
ମାର୍କେଟେଡ୍ ସରପ୍ଲସ୍ |,विपणित अधिशेष
ମାର୍କେଟିଂ |,विपणन
ମାର୍ଶ,कच्छ
ଜନ ପ୍ରବାହ,द्रव्यमान बहाव
ଜନ ଚୟନ,"महा चयन, व्यापक चयन, समूह चयन"
ଜନ-ସ୍ପେକ୍ଟ୍ରୋମିଟର |,द्रव्यमान स्पेक्ट्रोमीटर
ମାଷ୍ଟ,"दंड़, मस्तूल"
