Tamil,English
ஐசோமெட்ரிக் வட்டம்,declination circle
குறிவிலக்கி,Decoder
"சிதைவு, கரைதல்",decomposition
டிகம்பரஷ்ஷன்,Decompression
தூய்மைப்படுத்துதல்,decontamination
அலங்காரம்,Decoration
இணைத்தல்,Decoupling
செயல்பாடு குறைகிறது,decreasing function
வானிலை,Decrement
மீறல்,Deemphasis
அடித்தளம்,deep level
ஆழமான இடம்,dcep space
வழித்தோன்றல்,De-excitation
"குறைபாடு, பிழை, சேதம், குறைபாடு",Defect
தவறான,Defective
நோய் எதிர்ப்பு சக்தி,Defensive
வரம்பு கதவு,defining aperture
"வரையறை, தெளிவு",definition
திசைதிருப்ப,Deflect
deflector,Deflecting
"விலகல், விலகல்",Deflection
திசை திருப்பும் கவனம்,deflection defocussing
விலகல்-இரட்டை கண்ணாடி,deflection-doubling mirror
விலகல் மண்டலம்,deflection field
ஈர்ப்பு-பாதிக்கப்பட்ட விலகல்,deflection of gravity
சுருக்க தட்டுகள்,deflection plates
கவனம்,Defocussing
சிதைவு,deformability
"சிதைவு, சிதைவு",Deformation
விகாசன்,degasification
"அநாகரிகம், துஷ்பிரயோகம்",Degeneracy
"தீட்டுப்படுத்தப்பட வேண்டும் (ver.), தாழ்த்தப்பட்ட (n.), தாழ்த்தப்பட்ட (v.)",Degenerate
கழிவு வாயு,degenerate gas
"aberration, aphasia, deprivation, deprivation",degeneration
மகிழ்ச்சியளிக்கிறது,degenerative
"பட்டம், பட்டம், அளவு, பட்டம், பட்டம், அளவு, எண்",Degree
செறிவு-தொகுதி,degree of concentration
விலகல் அளவு,degree of dissociation
சுதந்திரம் பட்டம். சுதந்திரம் பட்டம்,degree of freedom
அயனியாக்கம் அளவு,degree of ionisation
துருவமுனைப்பு அளவு,degree of polarisation
துல்லியத்தின் அளவு,degree of precision
ஈரப்பதம் நீக்குதல்,dehumidification
டீயோனைசேஷன்,deionisation
தாமதம்,Delay
தாமதமாக,Delayed
உள்ளூர்மயமாக்கல்,Delocalisation
டெல்டா செயல்பாடு,delta function
demagnetization,Demagnetisation
demagnetized வளைவு,Demagnetise
காந்தமாக்கி,Demagnetiser
டிமாடுலேஷன்,demodulation
அடர்த்தியான நெரிசல்,dense packing
அடர்த்தி அளவுகோல்,Densitometer
"அடர்த்தி, அடர்த்தி",Density
தேய்மான நிலை,depletion layer
குறைப்பு மண்டலம்,depletion zone
depolarization,depolarisation
துருவப்படுத்தப்பட்டது,depolarised
டிபோலரைசர்,depolariser
"புலத்தின் ஆழம், புலத்தின் தீவிரம்",depth of field
"பெறப்பட்ட போலரோகிராம், பெறப்பட்ட போலரோகிராம்",derivative polarogram
பெறப்பட்டது,derived
"இறங்குதல், இறங்குதல்",Descending
"இறங்குதல், இறங்குதல்",descent
"விவரிக்க, கட்ட, வரைய",describe
வகுக்கும்,Descriptor
"வடிவமைக்க, வடிவமைக்க (n.) வடிவமைக்க, வடிவமைக்க (n.)",Design
அழிவு,Destruction
அழிவு குறுக்கீடு,destructive interference
"அழிவு, அழிவு",Destructive
"அடையாளம், கண்டறிதல்",Detection
ஆட்சியர்,Detector
தீர்மானவாதம்,Determinateness
தீர்மானிப்பவர்,determinating
உறுதியை,determination
தீர்மானிக்க,determine
தீர்மானிக்கப்பட்டது,determined
டியூடெரான்,Deuteron
"வெளிப்படுத்த, அபிவிருத்தி, அபிவிருத்தி",develop (=develope)
"டெவலப்பர், டெவலப்பர்",developer
"வளர்ச்சி, வளர்ச்சி",development
விலகல்,Deviation
பனி,Dew
பனி புள்ளி,dew point
தென் துருவமுனைப்பான்,dextrorotary
கண்டறியும் சோதனை,diagnostic test
மூலைவிட்டமான,Diagonal
வரைபடம்,Diagram
வரைபடம்,Diagrammatic
டயல்,dial
காந்தவியல்,Diamagnetic
"diamagnetology, diamagnetic பொருள்",Diamagnetics
காந்தவியல்,Diamagnetism
விட்டம்,Diameter
முற்றிலும் எதிர்,Diametrically opposite
"வைரம், வைரம்",Diamond
"உதரவிதானம், உதரவிதானம்",Diaphragm
வெப்ப பரிமாற்றம்,Diathermanous
வெப்ப பரிமாற்றம்,diathermic
"diatonic swaragram, diatonic swaragram",diatonic scale
"பிளவு, அரை கலை",Dichotomy
இருகுரோமேட் செல்,dichromate cell
"இருவகை, காட்சி இருவகை, நிலை இருவகை",Dichromatism
டிக்டாஃபோன்,Dictaphone
மின்கடத்தா,dielectric
மின்கடத்தா,dielectrics
டீசல் சுழற்சி,diesel cycle
இடைவெளி,difference
"வேறுபட்ட அதிர்வெண், விலகல் அதிர்வெண்",difference frequency
"வேற்றுமை, வேற்றுமை, வேறுபாடு, வேறுபாடு, இடைநிலை, வேறுபாடு",Differential
வேறுபட்ட உறிஞ்சுதல்,differential absorption
வேறுபாடு பெருக்கி,differential amplifier (=difference amplifier)
"ஊடுருவக்கூடிய கலோரிமீட்டர், ஊடுருவக்கூடிய கலோரிமீட்டர்",differential calorimeter
வேறுபட்ட மின்தேக்கி,differential capacitor
வேறுபட்ட மண்டலம்,differential cross section
வேறுபட்ட பரவல்,differential Diffusion
வகையீட்டு சமன்பாடு,differential equation
வேறுபட்ட அழிவு குணகம்,differential extinction coefficient
இடைநிலை அயனியாக்கம் அறை,differential ionisation chamber
வேறுபட்ட ஐசோடோப்பு முறை,differential isotope method
வேறுபட்ட வேகம்,differential velocity
வேறுபடுத்தி,differentiate
"வேறுபடுத்தப்பட்ட, வேறுபடுத்தப்பட்ட",differentiated
"வேறுபாடு, வேறுபாடு",Differentiation
மாறுபாடு,diffraction
டிஃப்ராக்டோமீட்டர்,diffractometer
"பரவிய, பரவிய",Diffused
பரவியது,Diffuse
பரவல்,diffusion
பரவல்,diffusivity
"இலக்கம், விட்டம், விரல்",digit
டிஜிட்டல் பதிவு,digital recording
டிஜிட்டல் வோல்ட்மீட்டர்,digital voltmeter
இரு-ஐசோடோபிக் கூறுகள்,di-isotopic element
பரவல்,dilatation
விரிவாக்கம் சிதைவு,dilation strain
எக்ஸோமீட்டர்,dilatometer
விஸ்ஃபரினி,Dilator
"நீட்டிப்பு, நீளம்-அகலம், பரிமாணம், சக்தி",Dimension
பரிமாணமானது,Dimensional
பரிமாணம்,Dimensionality
காப்பீட்டு அலகு,dimensional unit
பரிமாணமற்ற பரிமாணம்,dimensionless
"தேய்மானம், குறைப்பு",diminution
கதிர்வீச்சு,Dimmer
டையோடு,diode
டையோப்டர்,diopter
ஒளிவிலகல் மண்டலம்,dioptrical region
ஒளிவிலகல் லென்ஸ்,dioptric lens (=drum lens)
"bow down, bow down, தொட்டி",dip
வீழ்ச்சியின் கோணம்,dip angle
இருமுனை,Dipole
இருமுனை அடுக்கு,dipole layer (=electric double layer)
dirac டெல்டா செயல்பாடு,Dirac delta function
"நேராக, நேராக, நேராக, நேர், எதிர்",Direct
அனுலோம் தொடர்பு,direct correlation
நேரடி மின்னோட்டம்,direct current
நேரடி,directed
"நேரடி அடி, நேராக அடி",direct impact
"திசை, திசை",direction
திசை,Directional
விண்வெளி நிலைத்தன்மை,directional stability
"டிகோசின், டிகோ-கொசைன்",direction cosine
"திசை, திசை, திசை",directive
திசை,directivity
பொதுவான லட்டு,direct lattice
நேர் கோடு,direct line
வரிசை விகிதம்,directly proportional
நேரடி முறை,direct method
திசையில்,Director
நேரடி வாசிப்பு சாதனம்,direct reading instrument
முன்னால் தொலைநோக்கி,direct vision telescope
"பொருள், வட்டம், வட்டு, வட்டு",Disc
"மூழ்குதல், வெளியேற்றம், வெளுக்கும்",Discharge
நீர் மூழ்குதல்,discharge in cascade
"இடைநிறுத்தம், இடைநிறுத்தம், முறிவு",discontinuity
தொடர்ச்சியற்ற,discontinuous
"ஆராய்ச்சி, தேடல்",Discovery
முரண்பாடு,Discrepancy
துகள்கள்,Discrete
"குழிவான ஆண்டெனா, டிஷ் ஆண்டெனா",dish antenna
"கரைதல், கிரானுலேஷன்",disintegration
கரைதல் மாறிலி,disintegration constant
சிதறல் ஆற்றல்,disintegration energy
கரைதல் அரை ஆயுள்,disintegration half-life
கலைப்பு தரம்,disintegration series
"இடப்பெயர்ச்சி, இடப்பெயர்ச்சி, இடப்பெயர்ச்சி, இடப்பெயர்ச்சி",Dislocation
"தவறு வரி, தவறு கோர்",dislocation line
தவறு வளையம்,dislocation loop
"கோளாறு, சீர்குலைவு, சீர்குலைவு",disorder
குழப்பம்,disordering
"குழப்பம், குழப்பம்",disorientation
"சிதறி, சிதறி",dispersed
"சிதறல், சிதறல்",dispersion
எறிபொருள்,Dispersity
சிதறி,Dispersive
பிரதிபலிப்பு,Dispersivity
இடப்பெயர்ச்சி,Displacement
கண்காட்சி,Display
பணியகம்,display unit (=console)
விலகல் படை,disruptive force
சமமற்ற,dissimilar
சிதைவு குணகம்,dissipation coefficient
அரிக்கும்,Dissipative
சிதைவு அமைப்பு,dissipative system
பிரிக்கக்கூடிய,Dissociable
பிரிக்கப்பட்டது,Dissociated
மனநிலை,Dissociation
இணக்கமின்மை,Dissonance
தூரம்,Distance
தொலைவில்,Distant
"தனித்துவமான, வேறுபட்ட, தனித்துவமான, வெளிப்படையான",Distinct
பாகுபாடு,Distinction
தனித்துவமான சொத்து,distinctive property
"வேறுபடுத்து, வேறுபடுத்து",Distinguish
வக்கிரம்,Distorted
சிதைவு,Distortion
உருமாற்றம் நெகிழ்ச்சி,distortional elasticity
விநியோகிக்கப்பட்ட பெருக்கி,distributed amplifier
"விநியோகம், விநியோகம்",Distribution
"விநியோக விதி, விநியோக விதி",distributive law
தொந்தரவு,Disturbance
"மனச்சோர்வடைந்த, சமநிலை சீர்குலைந்துள்ளது",Disturbed
தொந்தரவு சக்தி,disturbing force
"அஹ்னிக், திவாச்சர், திவா, தினசரி",Diurnal
தினசரி வேகம்,diurnal motion
இருவகை,Divalent
"சிதறு, சிதறு",Diverge
"வேற்றுமை, வேறுபாடு, வேறுபாடு",Divergence
மாறுபட்ட,Divergent
திசை திருப்புதல்,diversion
"பிரிக்கப்பட்ட, பிரிக்கப்பட்ட",Divided
"பிரிவு, பிரிவு, பிரிவு",division
அயனோஸ்பியரின் D அடுக்கு,D-layer of ionosphere
"பிராந்தியம், மாகாணம், பிராந்தியம், டொமைன்",domain
"குவிமாடம், குவிமாடம்",dome
செல்வாக்குமிக்க நிலை,dominant term
நன்கொடையாளர் நிலை,donor level
மடிட் ஒப்பந்தம்,doped junction
"கலப்படம், கலப்படம்",Doping
டாப்ளர் விளைவு,Doppler effect
"மருந்தளவு, மருந்தளவு",Dose
குவாண்டோமீட்டர்,Dosimeter
"புள்ளியிடப்பட்ட, புள்ளியிடப்பட்ட",Dotted
"இரட்டை, டிப்ளாய்டு, ஜோடி, இரட்டை, பொதுவான, இருவகை",Double
இரட்டை பிணைப்பு,double bonds
பைகான்வெக்ஸ் லென்ஸ்,double concave lens
பைகான்வெக்ஸ் லென்ஸ்,double convex lens
பைனரி வேறுபாடு,double differentiation
இரட்டை அயனியாக்கம்,double ionization
இரட்டை மூலக்கூறு,double molecule
இரட்டை துல்லியம்,double precision
இரட்டை ஒளிவிலகல்,double refraction
இரட்டை தொடர்,double series
ஜோடி நட்சத்திரங்கள்,double stars
இரட்டை,doublet
நிறமற்ற லென்ஸ் ஜோடி,doublet achromat
"பரவல், விரிவாக்கம்",Doubling
இரட்டிப்பு மின்னூட்டப்பட்ட துகள்,doubly charged particles
ஆம்பிபியஸ் ஊழல்,Doubly degenerate
இரட்டை அயனியாக்கம்,doubly ionised
கீழ்நோக்கி,Downward
இழுவை தாது அரை கச்சிதமான,drag
இழுவை சக்தி,drag force drift
"வா, ஓடுதல், அபோத், சறுக்கல் (சுரங்கம்), பஞ்ச் (உணவு), இடப்பெயர்ச்சி",drift
ஓடை ஓடை,Drift current
செயல்பாட்டு,Driving
கடத்தல் மின்னழுத்தம்,driving voltage
குட்டி பந்து,drop ball
திடீர் இடைவேளை,drop dead halt (=dead halt)
"புள்ளி, நுண் புள்ளி, துளி",droplet
வீழ்ச்சி,dropping
உலர்,Dry
உலர் உலர் ஹைக்ரோமீட்டர்,dry and wet bulb hygrometer
தோல்வியுற்ற தொடர்பு,dry contact
"இரட்டை செயல்பாடு, இரட்டை செயல்பாடு",dual operation
குழாய்,duct
இழுவிசை,Ductile
இழுவிசை,ductility
மங்கலான,dull
முடக்கு,dummy
படிவு,dumping
வாமன் தாரா,dwar star
இரட்டை அச்சு,dyad-axis
மாறும்,dynamic
மாறும்,dynamical
"இயக்கவியல், இயக்கவியல்",dynamics
டைனமோ,dynamo
சாப்பிடு,Dyne
"பூமி, பூமி",earth
பூகம்பத்தின் தீவிரம்,earthquake intensity
பூமி செயற்கைக்கோள்,earth satellite
பூமி இணைப்பு அமைப்பு,earth system (=ground system of an antenna)
தரையில் கம்பி,earth wire
"மையம், மையவிலக்கு",eccentric
விசித்திரத்தன்மை,Eccentricity
எச்சிலோன்,echelon
எதிரொலி,echo
அனுமானம்,Eclipse
புரட்சி வட்ட ஒருங்கிணைப்புகள்,ecliptic coordinates
நீர்ச்சுழி,Eddy
விளிம்பு தவறு,edge dislocation
முக்கிய விளைவு,edge effect
எடிசன் செல்,Edison cell
தொகு,Edit
பயனுள்ள,effective
திறன்,Efficiency
முயற்சி,effort
வெளியேற்றம்,effusion
"உருவக, ஈஜென்",Eigen
எண்கோணம்,eightspin
ஐன்ஸ்டீன்-போஸ் விநியோக சட்டம்,Einstein-Bose distribution law
உடனடி விளைவு,Einstein-de-Hass effect
ஐன்ஸ்டீனியம்,Einsteinium
ஐன்ஸ்டீன் ஸ்மோலுச்சோவ்ஸ்கி சமன்பாடு,Einstein Smoluchowski Equation
ஐன்ஸ்டீன்-மக்கள் தொகை,Einstein space
வெளியேற்றம்,Ejection
வெளியேற்றும் காப்ஸ்யூல்,Ejection capsule
வெளியேற்றி,Ejector
அனுமதி பலகை,ejector plate
தலைகீழ் கொள்ளளவு,Elastance
மீள்,elastic
"மீள் தோரணை விளைவு, மீள் தோரணை",elastic after effect (=elastic lag)
ஊசலாட்ட உடல்,elastically anisotropic body
நெகிழ்ச்சி,elasticity
"எலாஸ்டிகோமீட்டர், எலாஸ்டிகோமீட்டர்",elasticometer
மீள் இணக்கத்தன்மை,elastic stiffness
அயனோஸ்பியர் மின் அடுக்கு,E-layer of ionosphere
மின்சாரம்,electret
"மின், மின்",Electrical
மின்சாரம்,electricity
"மின்மயமாக்கல், சார்ஜ் செய்தல்",electrification (electrostatics)
மின்மயமாக்கப்பட்டது,electrified
"மின்னூட்டப்பட்ட துகள், மின்னூட்டப்பட்ட துகள்",electrified particles
மின் ஒலி,Electroacoustic
மின் ஒலியியல்,Electro-acoustics
மின் வெப்ப,Electrocaloric
மின்வேதியியல்,electrochemical
இணையான,equivalent
மின்முனை,Electrode
மின் இயக்கவியல்,Electrodynamics
எலக்ட்ரோடைனமிக் விளைவு,electrokinetic effect
கால்வனிக் தனிமைப்படுத்தல்,Electrolysis
எலக்ட்ரோலைட்,Electrolyte
மின்னாற்பகுப்பு,electrolytic
"எலக்ட்ரோபோரேசிஸ், எலக்ட்ரோபோரேசிஸ்",Electrolyzer
மின்காந்தம்,electromagnet
மின்காந்த புலம்,Electromagnetic
மின்காந்தவியல்,Electromagnetics
மின்காந்தவியல்,electromagnetism
"எலக்ட்ரோமீட்டர் முனை, எலக்ட்ரோமீட்டர் வால்வு",electrometer valve (=electrometer tube)
மின்னோட்ட விசை,electromotive force
எதிர் மின்னணு,Electron
கடன்-மின்சாரம்,electronegative
மின்னணு,Electronic
மின்னணு ஈஜென் செயல்பாடு,electronic eigenfunction
மின்னணு ஆற்றல்,electronic energy
மின்னணுவியல்,electronics
எலக்ட்ரான் ஒளியியல்,electron optics (=electro-optics)
மின் ஒளியியல்,Electro-optics
மின்காந்தவியல்,Electropositive
மின்னோக்கி,Electroscope
மின்னியல்,Electrostatic
மின்னியல்,Electrostatics
எலக்ட்ரோபோரேசிஸ்,electrostriction
மின் இணைப்பு,electrovalency
மின் இணைப்பு,electrovalent
"கூறுகள், சிறுபான்மையினர், கூறுகள்",Element
"முதன்மை, அடிப்படை, அடிப்படை",elementary
அசல் கட்டணம்,elementary charge
"உயர்வு, உயர்வு, உயர்வு, உயர்வு, உயர்வு",Elevation
உயரமானி,elevation
"உயர்த்தி, உயர்த்தி",meter elevator
அல்லாத நீள்வட்டம்,ellipse of aberration
"நீட்டிப்பு, உருப்பெருக்கம், பரவல் கோணம்",Elongation
"விடுதலை, விடுதலை",Emanating
"பெருக்கம், சந்ததி",Emanation
உட்பொதிக்க,Embed
பதிக்கப்பட்ட,Embedded
வெளியிடப்பட்டது,Emergent
உமிழ்வுகள்,Emission
"உமிழ்வு, உமிழ்வு",Emissivity
உமிழ்வு,Emittance
"உமிழ்ப்பான், உமிழ்ப்பான்",emitter
"முன் வலுவூட்டல், படை",Emphasis
அனுபவபூர்வமான,empirical
"வெற்று, நிரப்பப்படாத",Empty
"குழம்பாக்கி, குழம்பாக்கி",Emulsifier
"குழம்பு, குழம்பு",Emulsion
"முடிவு, முடிவு, முடிவு, முடிவு",End
இறுதி திருத்தம்,end correction
ஆற்றல் திறன்,endoergic
"அச்சு நிலை, ஏ-நிலை",end on position
"உள்வெப்ப, உள்வெப்ப",Endothermic
உட்புற வெப்ப செயல்முறை,endothermic process
உற்சாகப்படுத்த,energise energy
ஆற்றல் உள்ளார்ந்த,energy content
ஆற்றல் சக்தியூட்டுபவர்,energy index
"என்ஜின் இன்ஜினியரிங், இன்ஜினியரிங்",engine engineering
வளர்ச்சி,enhancement
பணக்கார ஐசோடோப்புகள்,enriched isotope
பெரிதாக்கப்பட்ட உலை,enriched reactor
செறிவூட்டல்,enriching
செழிப்பு,enrichment
"தொகுப்பு, சமூகம்",Ensemble
"என்டல்பி, முழுமையான வெப்பம்",enthalpy
சக்தி,entity
என்ட்ரோபி,Entropy
நுழைவு,entry
"எண்ணு, எண்ணு",Enumeration
பேஜினேஷன்,envelope of surface
மையப்பகுதி,epicentral
"ஒளிபுகா, எபிஸ்கோப்",Episcope
எபிடாக்ஸி அடுக்கு,epitaxial layer
"apitaxi, overrun",epitaxy
"சம, சம, சம, சம",equal
சமநிலைப்படுத்தி,Equaliser
சமத்துவம்,Equality
சமன்பாடு,Equation
"பூமத்திய ரேகை, பூமத்திய ரேகை, பூமத்திய ரேகை, பூமத்திய ரேகை",Equator
"பூமத்திய ரேகை, பூமத்திய ரேகை, இடைநிலை, பூமத்திய ரேகை",Equatorial
குழிவான,equiconcave
குழிவான,Equiconvex
ஐசோமெட்ரிக்,Equidimensional
"சம தூரம், இணை",Equidistant
"சமநிலை, சமநிலை, சமநிலை",equilibrium
சமபங்கு,Equipartition
உபகரணங்கள்,Equipment
"சமத்துவம், தகுதி",Equipotential
சமபலம்,equipotentiality
ஐசோபார்கள்,equipressure
சமத்துவம்,Equivalence
"சமமான, சமமான (v.), சமமான (n.)",equivalent
சமமான உறிஞ்சுதல்,equivalent absorption
"சமமான கடத்தல், சமமான கடத்தல்",equivalent conductance
ஐசோமெட்ரிக் லென்ஸ்,equivalent lens
"செங்குத்து படம், நிமிர்ந்த படம்",erect image
செங்குத்து,excentricity
erg,Erector
"ஆற்றல் மிக்க, கருத்துள்ள",erg ergodic
"பிழை, தவறு, தவறு, துல்லியமின்மை",Error
சுரங்கப்பாதை டையோடு,Esakidiode (=tunnel diode)
வெளியேறு,Escape
"அத்தியாவசியமான, அத்தியாவசியமான",essential
ஈதர்,ether (aether)
யூக்ளிடியன் ஆயத்தொகுப்புகள்,Euclidean coordinate
யூலர்-கோணம்,Euler angle
"eutectic, eutectic",eutectic
"வெளியேற்றப்பட்டது, வெளியேற்றப்பட்டது",evacuated
"வெளியேற்றம், காலி செய்தல்",Evacuation
"மதிப்பீடு, மதிப்பீடு",Evaluation
ஆவியாகிவிட்டது,Evaporated
"ஆவியாதல், ஆவியாதல், ஆவியாதல்",Evaporation
கூட,Even
"நிகழ்வு, அத்தியாயம்",Event
"எப்போதும் பாதுகாப்பானது, எப்போதும் பாதுகாப்பானது",Eversate
"உண்மை, உண்மை, துல்லியம்",Exact
வெளிப்புற மையம்,Ex-centre
மையப்பகுதி,Excentric
மையவிலக்கு,Excentrical
விசித்திரத்தன்மை,Excentricity
அதிகப்படியான,Excess
பரிமாற்றம்,exchange
"உற்சாகம், ஆற்றல்",Excitation
"தூண்டுவதற்கு, உற்சாகப்படுத்துவதற்கு",Excite
உற்சாகம்,Excited
தூண்டும்,Exciter
தூண்டுதல்,Exciton
விலக்கு விதி,exclusion principle
மரணதண்டனை,Execution
"வெளியேற்றம், கதர்சிஸ், வெளியேற்றம், மூடுதல்",Exhaustion
பிரச்சினை,Exit
"வெளிப்புற வெப்பம், வெப்பம் தூண்டக்கூடியது",Exothermal
வெளிப்புற வெப்ப,exothermic
அசாதாரண எரிபொருள்,exotic fuel
பரவுவதற்கு,Expand
ஒளிபரப்பு,Expanded
ஒளிபரப்பாளர்,Expander
விரிவாக்கம்,expanse
"பரவியது, பரவியது",Expansion
பரிசோதனை,experiment
"சோதனை, சோதனை",experimental
பயனுள்ள,experimentalist
"வெடிப்பு, வெடிப்பு",Explosion
அடுக்கு,Exponent
"அதிவேக, அதிவேக",Exponentiai
எக்ஸ்போனென்டி பொட்டன்ஷியல் வெல்,exponential well
"வெளிப்பாடு, வெளிப்பாடு, வெளிப்பாடு, வெளிப்பாடு, கவர்",Exposure
"வெளிப்பாடு, வெளிப்பாடு",expression
நீட்டிக்கப்பட்டது,extended
"விரிவடைகிறது, விரிகிறது, விரிகிறது, விரிகிறது, விரிகிறது",Extension
"அளவு, அளவு",Extent
வருகிறேன்,External
"அழிவு, அழிவு",Extinction
நேரியல் அல்லாத புள்ளி,extra-axial point
வெளிப்புற,Extraneous
புற அணு,Extranuclear
"அசாதாரண, அசாதாரண",extraordinary
"கிரக வானம், கிரக வானம்",extraplanetary space
வெளியேற்றம்,extrapolated
விரிவுபடுத்தப்பட்ட,Extrapolate
எக்ஸ்ட்ராபோலேஷன்,Extrapolation
நிலப்பரப்பு அல்லாத,Extraterrestrial
வேற்று கிரக பொருள்,extraterrestrial matter
வெளிப்புற,extrinsic
"வெளிப்புற கடத்துத்திறன், வெளிப்புற கடத்துத்திறன்",extrinsic conductivity
ஊடுருவாத குறைக்கடத்தி,extrinsic semiconductor
"கண், கண்",eye
நடிகை லென்ஸ்,eye lens
கண் இமை,eye-piece
"முகம், பக்கம், பின், முன், முகம், முகம்",Face
பலகை மையமாக,face centered
"காரணி, காரணி, காரணி, காரணி, காரணி, தொகுதி",Factor
வேக காரணி,factor of momentum
பாதுகாப்பு காரணி,factor of safety
முடுக்கம்,fade in
லாகுனா,fade out
தணிவு,fading
பாரன்ஹீட் வெப்பநிலை,Fahrenheit scale
தோல்வி,failure
பிரமைகள்,Fallacy
"வீழ்ச்சி காலம், வீழ்ச்சி காலம்",fall time
"மெய்நிகர், தவறான, குறியீடு",FALSE
ஃபராட் (அலகு),Farad
ஃபாரடே (அலகு),faraday
ஃபாரடேயின் விளைவு,Faraday effect
இதுவரை,far
தூர அகச்சிவப்பு,far infrared
"வேகமாக, வேகமாக, வேகமாக, வேகமாக",Fast
சோர்வு விரிசல்,fatigue crack
கப்பல் அச்சு,fast axis
வேகமாக நகரும் எலக்ட்ரான்,fast electron
விரைவான துண்டு துண்டாக,fast fission
வேகமான நியூட்ரான்,fast neutron
வேகமான நியூட்ரான் உலை,fast reactor
மரண அளவு,fatal dose
சோர்வு,Fatigue
கண்ணீர்ப் பிளவு,fatigue crack
முடமான பானை,fatigue failure
"தவறு, தவறு",Fault
தவறான,Faulty
"-மையம், எழுத்து மையம்",F-centre
பலவீனமான அலைவு,feeble oscillation
"ரீசார்ஜ், மறு முதலீடு",feed back
"ஊட்டி, ஊட்டி, சப்ளையர், ஊட்டி",Feeder
ஃபெம்டோ,Femto
ஃபெர்மின் தேற்றம்,Fermat's theorem
ஃபெர்மி,fermi
ஃபெர்மி-டிராக்-புள்ளிவிவரங்கள்,Fermi-Dirac statistics
ஃபெர்மியன்,Fermion
ஃபெரோஎலக்ட்ரிக்,Ferrielectric
"சிறிய ஃபெரோ காந்தம், ஃபெரோ காந்தம்",Ferrimagnetism
ஃபார்ரோ,Ferro
ஃபெரோஎலக்ட்ரிக்,ferroelectric
"ferroelectricity, ferroelectricity",Ferroelecctricity
"ferroelectric பொருள், ferroelectric பொருள்",Ferroelectrics
ஃபெரோ காந்தம்,ferro-magnetic
ஃபெரோ காந்தவியல்,Ferromagnetics
ஃபைபர் ஆப்டிக்ஸ்,fiber-optics
ஃபிக் டிஃப்யூஷன் விதி,Fick's diffusion law
கருதப்படுகிறது,Ficticious
"வயல், வயல், வயல்",Field
செயல்திறன் குறியீடு,figure of merit
"சூத்திரம், இழை, இழை, பாசி இழை",Filament
"மணல், சேமிப்பு",Filing
நிரப்பு இசைக்குழு,filled band
நிரப்பி,Filling
குணகம்,factor
"படம், அடுக்கு",Film
"வடிகட்டி, வடிகட்டி, வடிகட்டி (n.), வடிகட்டி, வடிகட்டி (ver.)",Filter
வடிகட்டிய கதிர்வீச்சு,filtered radiation
"வடிகட்டுதல், வடிகட்டுதல், வடிகட்டுதல்",Filtration
"இறுதி, இறுதி",Final
"நன்றாக, நன்றாக, நன்றாக, நன்றாக, நன்றாக",Fine
"வரையறுக்கப்பட்ட, பூஜ்ஜியமற்ற, முடிவடைகிறது",finite
இறுதி தரம்,finite series
தீ எச்சரிக்கை,fire alarm
தீ அணைப்பான்,fire extinguisher
"தீ, எரி, எரி",Firing
முதல் தரம்,first order
அடிப்படை விதிகள்,first principle
"பிளவு, பிளவு",Fissile
பிளவுபடும்,Fissility
துண்டாக்கும்,Fission
பிளவுபடும்,Fissionable
பிளவு குண்டு,fission bomb
மாறிலிகளின் சரிசெய்தல்,fitting of constants
"நிலைப்படுத்தல், கூட்டு, நிலைப்படுத்துதல்",Fix
"நிர்ணயம், உறுதிப்படுத்தல், நிலைப்படுத்துதல்",Fixation
"கூட்டு, கூட்டு, நிலையான, நிலையான, நிலையான, நிலையற்ற, பிணைப்பு",Fixed
"நிலைப்படுத்தல், நிலை நிர்ணயம்",Fixing
சுடர்,Flame
எரியக்கூடிய தன்மை,Flammability
"ஒளிரும், ஒளிரும்",Flash
காலை பொழுதில்,flash of lighting
தீப்பொறி,flash point
ஒளிரும் நிறமாலை,flash spectrum
ஃபிளாஷ் குழாய்,flash tube
"பிளாட், பிளாட் பிளாட் (v.) வெற்று, தட்டையான (பதிப்பு)",Flat
"தட்டையான தன்மை, நடுநிலைமை",Flatness
மென்மையான தொனி,flat note
"-அடுக்கு, -படுக்கை",F-layer
"நெகிழ்வான, நெகிழ்வான",Flexible
flexometer,Fleximeter
படபடப்பு,Flicker
"விமானம், விமானம்",Flight
பிளின்ட்-கண்ணாடி,flint glass
மிதவை,Floatation
மிதவை,Floating
"வெள்ளம், pur, oh",Flood
அனுமதிக்கப்பட்ட குறைந்த மின்னழுத்தம்,floor voltage
"ஓட்டம், ஓட்டம்",Flow
"உச்சரிப்பு, உச்சரிப்பு",Fluctuating
"ஏற்ற இறக்கம், ஏற்ற இறக்கம், ஏற்ற இறக்கம்",Fluctuation
திரவ,Fluid
நீர்மை நிறை,Fluidity
ஒளிரும்,Fluoresce
ஒளிரும்,fluorescent
ஒளிரும் குழாய்,fluorescent tube
"ஃப்ளக்ஸ், ஃப்ளக்ஸ், ஃப்ளக்ஸ்",flux
"பறக்கும், விமானம்",Flying
மோட்டார் சக்கரம்,flywheel
"குவிய, கவனம், குவிய",Focal
"கவனம் தூரம், கவனம் தூரம்",focal length
"தொப்புள், தோற்ற மையம், கவனம்",Focus
"fog, fog (adj.), to fog up (ver.), to fog up",Fog
"படலம், படலம்",Foil
"சுவர், வேலி",Fold
