Malayalam,Tamil
ക്രാമർ ഭരണം,கிராமர் விதி
ക്രാമർ-റാവു അസമത്വം,க்ரேமர்-ராவ் சமத்துவமின்மை
മാനദണ്ഡ പ്രവർത്തനം (=ഒബ്ജക്റ്റീവ് ഫംഗ്‌ഷൻ),அளவுகோல் செயல்பாடு (=புறநிலை செயல்பாடு)
നിർണായക ആംഗിൾ,முக்கியமான கோணம்
നിര്ണ്ണായക ബിന്ദു,முக்கியமான புள்ளி
പ്രവർത്തനത്തിന്റെ നിർണായക പോയിന്റ്,செயல்பாட்டின் முக்கிய புள்ளி
നിർണായക മൂല്യം,முக்கிய மதிப்பு
നിർണായക വേഗത,முக்கியமான வேகம்
ക്രോസ് കോറിലേഷൻ ഫംഗ്ഷൻ,குறுக்கு தொடர்பு செயல்பாடு
ക്രോസ് ഉൽപ്പന്നം,குறுக்கு தயாரிப்பு
ക്രോസ് റേഷ്യോ,குறுக்கு விகிதம்
ക്രോസ് സെക്ഷനിംഗ്,குறுக்கு வெட்டு
ക്രിപ്റ്റ്,மறைவான
ക്യൂബ്,கன
ക്യൂബ് നമ്പർ,கனசதுர எண்
ക്യൂബ് റൂട്ട്,கன வேர்
ക്യൂബിക്,கன சதுரம்
ക്യൂബിക്കൽ,கனசதுர
ക്യൂബിക് സമവാക്യം,கன சமன்பாடு
ക്യൂബിക് ഇഞ്ച്,கன அங்குலம்
ക്യുബിക് മീറ്റർ,கன மீட்டர்
ക്യൂബിക് പരവലയം,கன பரவளையம்
ക്യൂബിക് റൂട്ട്,கன வேர்
ക്യൂബിക് കാലാവധി,கன கால
ക്യൂബോയിഡ്,கனசதுரம்
സഞ്ചിത,ஒட்டுமொத்த
ക്യുമുലേറ്റീവ് കർവ്,ஒட்டுமொத்த வளைவு
സഞ്ചിത വിതരണ പ്രവർത്തനം,ஒட்டுமொத்த விநியோக செயல்பாடு
സഞ്ചിത ആവൃത്തി,ஒட்டுமொத்த அதிர்வெண்
ക്യുമുലേറ്റീവ് ഫ്രീക്വൻസി ഫംഗ്‌ഷൻ,ஒட்டுமொத்த அதிர்வெண் செயல்பாடு
ക്യുമുലേറ്റീവ് ഫ്രീക്വൻസി ഗ്രാഫ്,ஒட்டுமொத்த அலைவரிசை வரைபடம்
ക്യുമുലേറ്റീവ് പ്രോബബിലിറ്റി ഫംഗ്‌ഷൻ,ஒட்டுமொத்த நிகழ்தகவு செயல்பாடு
ചുരുളൻ,சுருட்டை
പൊരുത്തം,ஒற்றுமையின் சுருட்டை
വെക്റ്ററിന്റെ ചുരുളൻ,திசையன் சுருட்டை
ചുരുണ്ട ബ്രാക്കറ്റ്,சுருள் அடைப்புக்குறி
നിലവിലെ,தற்போதைய
നിലവിലെ പോയിന്റ്,தற்போதைய புள்ளி
വക്രത,வளைவு
വക്രത പ്രഭാവം,வளைவு விளைவு
വളവ്,வளைவு
വളഞ്ഞ രേഖ,வளைந்த கோடு
കർവ് ട്രേസിംഗ്,வளைவு தடமறிதல்
വളഞ്ഞ അസിംപ്റ്റോട്ട്,வளைவு அறிகுறி
curvilinear കോർഡിനേറ്റുകൾ,வளைவு ஆயத்தொகுப்புகள்
കർവിലീനിയർ റിഗ്രഷൻ,வளைவு பின்னடைவு
കൂമ്പാരം,சிகரம்
ചക്രം,மிதிவண்டி
ചാക്രിക വ്യതിയാനം,சுழற்சி மாறுபாடு
സൈക്ലിക് ക്രോസ് ഉൽപ്പന്നം,சுழற்சி குறுக்கு தயாரிப்பு
ചാക്രിക ആവശ്യം,சுழற்சி தேவை
ചാക്രിക പദപ്രയോഗം,சுழற்சி வெளிப்பாடு
ചാക്രിക ഗ്രൂപ്പ്,சுழற்சி குழு
ചാക്രിക ക്രമമാറ്റം,சுழற்சி வரிசைமாற்றம்
സൈക്ലോയ്ഡ്,சைக்ளோயிட்
സിലിണ്ടർ,உருளை
സിലിണ്ടർ,உருளை
സിലിണ്ടർ ഉപരിതലം,உருளை மேற்பரப்பு
സൈഫർ,சைபர்
ഡി അലംബെർട്ടിന്റെ തത്വം,டி&#39;அலெம்பெர்ட்டின் கொள்கை
നനഞ്ഞ ഹാർമോണിക് പ്രവർത്തനം,ஹார்மோனிக் செயல்பாடு குறைக்கப்பட்டது
സ്ഥിരമായ ഈർപ്പം,damping மாறிலி
ഡാറ്റ,தகவல்கள்
ഡാറ്റ ഉത്ഭവം,தரவு தோற்றம்
ഡാറ്റ പ്രോസസ്സിംഗ് സിസ്റ്റം,தரவு செயலாக்க அமைப்பு
ഡാറ്റ പ്രോസസ്സർ,தரவு செயலி
ഡാറ്റ ഷീറ്റ്,தரவுத்தாள்
ദശാഭുജം,தசமகோணம்
ദശാഗ്രാം,தசாப்தம்
ദശാമീറ്റർ,தசமானி
സ്ഥിരമായ ക്ഷയം,சிதைவு நிலையானது
ശോഷണ വക്രം,சிதைவு வளைவு
മാന്യമായ പ്രവർത്തനം,ஒழுக்கமான செயல்பாடு
ഡെസിഗ്രാം,டெசிகிராம்
ദശാംശം,பத்து
ദശാംശം,தசம
ദശാംശ കോഡ്,தசம குறியீடு
ദശാംശ കോഡ് ചെയ്ത അക്കം,தசம குறியிடப்பட்ட இலக்கம்
ദശാംശ വികാസം,தசம விரிவாக்கம்
ദശാംശ അംശം,தசம பின்னம்
ദശാംശ നൊട്ടേഷൻ,தசம குறியீடு
ദശാംശ സംഖ്യാ സംവിധാനം,தசம எண் அமைப்பு
ദശാംശ,தசம புள்ளி
ദശാംശ സ്കെയിൽ,தசம அளவு
ദശാംശ വ്യവസ്ഥ,தசம அமைப்பு
ഡെസിമീറ്റർ,டெசிமீட்டர்
മനസ്സിലാക്കുന്നു,புரிந்து கொள்ளுதல்
തീരുമാന മാതൃക,முடிவு மாதிரி
തീരുമാന സിദ്ധാന്തം,முடிவு கோட்பாடு
തീരുമാനം വേരിയബിൾ,முடிவு மாறி
ഡീകോഡർ,குறிவிலக்கி
ഡീകോഡിംഗ്,டிகோடிங்
വിഘടിപ്പിക്കാവുന്ന സെറ്റ്,மக்கக்கூடிய தொகுப்பு
കുറയുന്നു,குறைகிறது
പ്രവർത്തനം കുറയുന്നു,செயல்பாடு குறைகிறது
Dedekind ന്റെ കട്ട്,Dedekind இன் வெட்டு
ഡെഡെകിൻഡിന്റെ സിദ്ധാന്തം,டெட்கிண்டின் தேற்றம்
അനുമാനിക്കുക,அனுமானிக்க
കിഴിവ് രീതി,கழித்தல் முறை
വികലമായ,குறைபாடுள்ள
സമവാക്യം നിർവചിക്കുന്നു,சமன்பாட்டை வரையறுக்கிறது
നിശ്ചിത അവിഭാജ്യ,திட்டவட்டமான ஒருங்கிணைந்த
നിശ്ചിത മാട്രിക്സ്,திட்டவட்டமான அணி
നിർവചനം,வரையறை
രൂപഭേദം വക്രം,சிதைவு வளைவு
രൂപഭേദം വരുത്തിയ ഉപരിതലം,சிதைந்த மேற்பரப்பு
അപചയം,சீரழிவு
ഗതാഗത പ്രശ്‌നങ്ങളിലെ അപചയം,போக்குவரத்து சிக்கல்களில் சீரழிவு
ഡിഗ്രി,பட்டம்
ഡിഫറൻഷ്യൽ സമവാക്യത്തിന്റെ ബിരുദം,வேறுபட்ட சமன்பாட்டின் அளவு
സ്വാതന്ത്ര്യത്തിന്റെ ബിരുദം,சுதந்திரம் பட்டம்
ബഹുപദത്തിന്റെ ബിരുദം,பல்லுறுப்புக்கோவை பட்டம்
ഇല്ലാതാക്കിയ അയൽപക്കം,நீக்கப்பட்ட அக்கம்
ഡെൽറ്റ പ്രവർത്തനം,டெல்டா செயல்பாடு
ഡിമാൻഡും യൂട്ടിലിറ്റി വക്രവും,தேவை மற்றும் பயன்பாட்டு வளைவு
ഡിമാൻഡ് സമവാക്യം,கோரிக்கை சமன்பாடு
ഡിമാൻഡ് ഫംഗ്ഷൻ,கோரிக்கை செயல்பாடு
ജനസംഖ്യാ പഠനം,மக்கள்தொகை ஆய்வு
ജനസംഖ്യാശാസ്ത്രം,மக்கள்தொகையியல்
ഡി മോവ്രെയുടെ സിദ്ധാന്തം,டி மோவ்ரேயின் தேற்றம்
പ്രകടിപ്പിക്കുക,நிரூபிக்க
പ്രകടനം,ஆர்ப்பாட்டம்
പ്രദർശന ജ്യാമിതി,ஆர்ப்பாட்ட வடிவியல்
ഡിനോമിനേറ്റർ,வகுக்கும்
ഇടതൂർന്ന സെറ്റ്,அடர்த்தியான தொகுப்பு
സാന്ദ്രത,அடர்த்தி
എണ്ണമറ്റ സെറ്റ്,கணக்கிட முடியாத தொகுப்பு
പുറപ്പെടുന്ന വേരിയബിളുകൾ,புறப்படும் மாறிகள்
ആശ്രിത സംഭവം,சார்ந்த நிகழ்வு
ആശ്രിത റാൻഡം വേരിയബിൾ,சார்பு சீரற்ற மாறி
ആശ്രിത വേരിയബിൾ,சார்பு மாறி
ആശ്രിത വേരിയേറ്റ്,சார்பு மாறுபாடு
വിഷാദം ആംഗിൾ,மனச்சோர்வு கோணம்
വ്യുൽപ്പന്നം,வழித்தோன்றல்
ഡെറിവേറ്റീവ്,வழித்தோன்றல்
ഉരുത്തിരിഞ്ഞ പരമ്പര,பெறப்பட்ட தொடர்
ഉരുത്തിരിഞ്ഞ സെറ്റ്,பெறப்பட்ட தொகுப்பு
അവരോഹണം,இறங்குதல்
അവരോഹണ ക്രമം,இறங்கு வரிசை
അവരോഹണ പരമ്പര,இறங்கு தொடர்
വിവരണാത്മക ജ്യാമിതി,விளக்க வடிவியல்
വിവരണാത്മക മാതൃക,விளக்க மாதிரி
വിവരണാത്മക സ്ഥിതിവിവരക്കണക്കുകൾ,விளக்கமான புள்ளிவிபரங்கள்
ഡിസൈൻ,வடிவமைப்பு
പരീക്ഷണത്തിന്റെ രൂപകൽപ്പന,சோதனை வடிவமைப்பு
ഡെസ്ക് കാൽക്കുലേറ്റർ,மேசை கால்குலேட்டர்
കണ്ടെത്തൽ,கண்டறிதல்
ഡിറ്റർമിനന്റ്,தீர்மானிக்கும்
ഡിറ്റർമിനന്റ് റാങ്ക്,தீர்மானிக்கும் தரவரிசை
നിർണ്ണയിക്കുക,தீர்மானிக்க
നിർണ്ണായക മാതൃക,தீர்மானிக்கும் மாதிரி
നിർണ്ണായക പ്രശ്നം,தீர்மானிக்கும் பிரச்சனை
വ്യതിയാനം,விலகல்
വ്യതിയാനം ഗുണകം,விலகல் குணகம்
ഡയാഡിക് സിസ്റ്റം,டயடிக் அமைப்பு
ഡയഗണൽ,மூலைவிட்டமான
ഒരു മാട്രിക്സിന്റെ ഡയഗണലൈസേഷൻ,ஒரு அணி மூலைவிட்டமாக்கல்
ഡയഗണൽ മാട്രിക്സ്,மூலைவிட்ட அணி
ഡയഗണൽ സമാനത,மூலைவிட்ட ஒற்றுமை
ഡയഗ്രം,வரைபடம்
ഡയഗ്രമാറ്റിക് രീതി,வரைபட முறை
ഡയഗ്രമാറ്റിക് അവതരണം,வரைபட விளக்கக்காட்சி
വ്യാസം,விட்டம்
ഒരു സെറ്റിന്റെ വ്യാസം,ஒரு தொகுப்பின் விட்டம்
വിപരീതമായി,முற்றிலும் எதிர்
പകിട എറിയുക,பகடை வீசுதல்
ദ്വിമുഖ വർഗ്ഗീകരണം,இருவகை வகைப்பாடு
ദ്വിമുഖം,இருவகை
നിഘണ്ടു ക്രമം,அகராதி ஒழுங்கு
വ്യത്യാസം കണക്കുകൂട്ടൽ,வேறுபாடு கணக்கீடு
വ്യത്യാസ സമവാക്യം,வேறுபாடு சமன்பாடு
വ്യത്യാസം ഫോർമുല,வேறுபாடு சூத்திரம்
വ്യത്യാസം രീതി,வேறுபாடு முறை
സെറ്റുകളുടെ വ്യത്യാസം,தொகுப்புகளின் வேறுபாடு
വ്യത്യസ്തമായ,வேறுபடுத்தக்கூடியது
വ്യത്യസ്തമായ വക്രം,வேறுபட்ட வளைவு
വ്യത്യസ്തമായ പ്രവർത്തനം,வேறுபட்ட செயல்பாடு
വ്യത്യസ്തമായ,வித்தியாசமான
ഡിഫറൻഷ്യൽ കാൽക്കുലസ്,வேறுபட்ட கணக்கீடு
ഡിഫറൻഷ്യൽ കോഫിഫിഷ്യന്റ്,வேறுபட்ட குணகம்
ഡിഫറൻഷ്യൽ സമവാക്യം,வகையீட்டு சமன்பாடு
ഡിഫറൻഷ്യൽ ഫോം,வேறுபட்ட வடிவம்
ഡിഫറൻഷ്യൽ ഫോർമുല,வேறுபட்ட சூத்திரம்
ഡിഫറൻഷ്യൽ ഫംഗ്ഷൻ,வேறுபட்ட செயல்பாடு
ഡിഫറൻഷ്യൽ ജ്യാമിതി,வேறுபட்ட வடிவியல்
ഉയർന്ന ക്രമത്തിന്റെ വ്യത്യാസം,உயர் வரிசையின் வேறுபாடு
ഡിഫറൻഷ്യൽ ഘടകം,வேறுபட்ட அளவு
വേർതിരിക്കുക,வேறுபடுத்தி
വ്യത്യാസം,வேறுபாடு
ഡിഫറൻഷ്യേഷൻ ഫോർമുല,வேறுபாடு சூத்திரம்
വെക്റ്ററിന്റെ വ്യത്യാസം,திசையன் வேறுபாடு
വ്യാപനം,பரவல்
അക്കം,இலக்கம்
ഡിജിറ്റൽ കമ്പ്യൂട്ടർ,டிஜிட்டல் கணினி
ഡിജിറ്റൽ ഡാറ്റ,டிஜிட்டல் தரவு
മാനം,பரிமாணம்
മാനം,பரிமாணம்
അളവില്ലാത്ത,பரிமாணமற்ற
ഒരു സമവാക്യത്തിന്റെ അളവ്,ஒரு சமன்பாட்டின் பரிமாணம்
diophantine സമവാക്യം,diophantine சமன்பாடு
മുക്കി കോൺ,சாய்வு கோணம்
ഡിപോളാർ കോർഡിനേറ്റുകൾ,இருமுனை ஆயத்தொகுப்புகள்
ദ്വിധ്രുവം,இருமுனை
ഡിപിരമിഡ് (ബൈപിരമിഡ്),இருபிரமிட் (பைபிரமிட்)
ഡിറാക് ഡെൽറ്റ ഫംഗ്‌ഷൻ,டைராக் டெல்டா செயல்பாடு
നേരിട്ടുള്ള പൊതു ടാൻജെന്റ്,நேரடி பொதுவான தொடுகோடு
സംവിധാനം ആംഗിൾ,இயக்கிய கோணம்
സംവിധാനം ചെയ്ത ലൈൻ,இயக்கிய வரி
ദിശാസൂചന ഡെറിവേറ്റീവ്,திசை வழித்தோன்றல்
ദിശ കോസൈൻ,திசை கொசைன்
മാക്സിമയുടെ ദിശ,அதிகபட்ச திசை
പ്രൊജക്ഷന്റെ ദിശ,திட்ட திசை
ദിശ അനുപാതം,திசை விகிதம்
ഡയറക്ടർ സർക്കിൾ,இயக்குனர் வட்டம்
ഡയറക്ടർ മണ്ഡലം,இயக்குனர் கோளம்
നേരിട്ടുള്ള ഉൽപ്പന്നം,நேரடி தயாரிப்பு
നേരിട്ടുള്ള തെളിവ്,நேரடி ஆதாரம்
നേരിട്ടുള്ള അനുപാതം,நேரடி விகிதம்
ഡയറക്‌ട്രിക്സ്,டைரக்ட்ரிக்ஸ்
നേരിട്ടുള്ള തുക,நேரடித் தொகை
വിച്ഛേദിച്ച സെറ്റുകൾ,துண்டிக்கப்பட்ட தொகுப்புகள்
നിർത്തലാക്കൽ,தொடர்ச்சியின்மை
ഡെറിവേറ്റീവിന്റെ നിർത്തലാക്കൽ,வழித்தோன்றலின் தொடர்ச்சியின்மை
ആദ്യ തരത്തിലുള്ള നിർത്തലാക്കൽ,முதல் வகையான இடைநிறுத்தம்
രണ്ടാമത്തെ തരത്തിലുള്ള നിർത്തലാക്കൽ,இரண்டாவது வகையான தொடர்ச்சியின்மை
തുടർച്ചയായ വിതരണം,இடைவிடாத விநியோகம்
തുടർച്ചയായ പ്രവർത്തനം,இடைவிடாத செயல்பாடு
തുടർച്ചയായ വേരിയേറ്റ്,இடைவிடாத மாறுபாடு
വ്യതിരിക്തമായ,தனித்தனி
വ്യതിരിക്തമായ വിതരണം,தனித்துவமான விநியோகம்
ഡിസ്ക്രീറ്റ് പ്രോബബിലിറ്റി ഡിസ്ട്രിബ്യൂഷൻ,தனித்துவமான நிகழ்தகவு பரவல்
ഡിസ്ക്രീറ്റ് റാൻഡം വേരിയബിൾ,தனித்த சீரற்ற மாறி
വ്യതിരിക്ത സാമ്പിൾ സ്ഥലം,தனித்த மாதிரி இடம்
വ്യതിരിക്തമായ സെറ്റ്,தனித்துவமான தொகுப்பு
വ്യതിരിക്ത സ്ഥലം,தனி இடம்
വ്യതിരിക്ത ടോപ്പോളജി,தனித்த இடவியல்
വ്യതിരിക്തമായ വ്യതിയാനം,தனித்த மாறுபாடு
വിവേചനം,பாரபட்சமான
വിവേചനപരമായ വിശകലനം (=വിവേചന വിശകലനം),பாகுபாடு பகுப்பாய்வு (=பாகுபாடு பகுப்பாய்வு)
വേർപിരിയുക,பிரித்தல்
പരസ്പരവിരുദ്ധമായ സംഭവങ്ങൾ,மாறுபட்ட நிகழ்வுகள்
വിഭജന സെറ്റുകൾ,பிரிக்கப்பட்ட தொகுப்புகள்
അവ്യക്തമായ യൂണിയൻ,ஒன்றிணைந்த தொழிற்சங்கம்
വിച്ഛേദനം,பிரித்தல்
വിസരണം,சிதறல்
ഡിസ്പേർഷൻ ചാർട്ട്,சிதறல் விளக்கப்படம்
വിസരണം സ്ഥിരമായ,சிதறல் மாறிலி
ഡിസ്പർഷൻ ഡയഗ്രം,சிதறல் வரைபடம்
ഡിസ്പർഷൻ മാട്രിക്സ് (=കോവേരിയൻസ് മാട്രിക്സ്),சிதறல் அணி (=கோவேரியன்ஸ் மேட்ரிக்ஸ்)
സ്ഥാനമാറ്റാം,இடப்பெயர்ச்சி
ഡിസ്പ്ലേ,காட்சி
ഡിസ്പ്ലേ യൂണിറ്റ് (=കൺസോൾ),காட்சி அலகு (=கன்சோல்)
സമാനതകളില്ലാത്ത,ஒற்றுமையற்ற
വിഘടിപ്പിക്കുന്ന ശക്തികൾ,சிதறடிக்கும் சக்திகள்
ദൂരം പ്രവർത്തനം,தூர செயல்பாடு
ദൂരം മോഡുലസ്,தூர மாடுலஸ்
വിതരണ രഹിത രീതി,விநியோகம் இல்லாத முறை
വിതരണ നിയമം,விநியோக சட்டம்
വ്യതിചലിക്കുക,வேறுபடுகின்றன
വ്യതിചലനം,வேறுபாடு
വ്യതിചലന സിദ്ധാന്തം,வேறுபாடு தேற்றம்
വ്യത്യസ്തമായ,மாறுபட்ட
വ്യത്യസ്‌ത പരമ്പര,மாறுபட்ட தொடர்
വിഭജിച്ച വ്യത്യാസം,பிரிக்கப்பட்ட வேறுபாடு
വിഭജനം,வகுக்கும் தன்மை
ഹരിക്കാവുന്ന,வகுபடக்கூடியது
ഡിവിഷൻ,பிரிவு
ഡിവിഷൻ അൽഗോരിതം,பிரிவு அல்காரிதம்
ഡിവിഷൻ റിംഗ്,பிரிவு வளையம்
ഡോഡെകഗൺ,dodecagon
ഡോഡെകാഹെഡ്രോൺ,பன்னிருமுகி
ഡൊമെയ്ൻ,களம்
ഒരു ഫംഗ്ഷന്റെ ഡൊമെയ്ൻ,ஒரு செயல்பாட்டின் களம்
നിർവചനത്തിന്റെ ഡൊമെയ്ൻ,வரையறையின் களம்
അസ്തിത്വത്തിന്റെ ഡൊമെയ്ൻ,இருப்பு களம்
പ്രബലമായ തന്ത്രം,மேலாதிக்க மூலோபாயம்
ഡോപ്ലർ പ്രഭാവം,டாப்ளர் விளைவு
ഡോട്ട് ഉൽപ്പന്നം,டாட் தயாரிப்பு
കുത്തുകളുള്ള വക്രം,புள்ளியிடப்பட்ட வளைவு
ഇരട്ട വ്യത്യാസം,இரட்டை வேறுபாடு
ഇരട്ട എക്‌സ്‌പോണൻഷ്യൽ ഡിസ്ട്രിബ്യൂഷൻ,இரட்டை அதிவேக விநியோகம்
ഇരട്ട ഹെലിക്സ്,இரட்டை சுருள்
ഇരട്ട ഇന്റഗ്രൽ,இரட்டை ஒருங்கிணைந்த
ഇരട്ട സംയോജനം,இரட்டை ஒருங்கிணைப்பு
ഇരട്ട പരിധി,இரட்டை வரம்பு
ഇരട്ട സാമ്പിൾ പ്ലാൻ,இரட்டை மாதிரி திட்டம்
ഇരട്ട ക്രമം,இரட்டை வரிசை
ഇരട്ട പരമ്പര,இரட்டை தொடர்
ഇരട്ട പ്രത്യയ നൊട്ടേഷൻ,இரட்டை பின்னொட்டு குறியீடு
ഇരട്ട സംഗ്രഹം,இரட்டை கூட்டுத்தொகை
താഴേക്കുള്ള ത്വരണം,கீழ்நோக்கிய முடுக்கம்
താഴേക്കുള്ള സ്ഥാനചലനം,கீழ்நோக்கிய இடப்பெயர்ச்சி
താഴേക്കുള്ള ചലനം,கீழ்நோக்கிய இயக்கம்
താഴേക്കുള്ള വേഗത,கீழ்நோக்கிய வேகம்
വലിച്ചിടുക,இழுத்து
ഡ്രാഗ് ഫോഴ്സ്,இழுவிசை
ഇരട്ട,இரட்டை
ഇരട്ട അടിസ്ഥാനം,இரட்டை அடிப்படையில்
ഇരട്ട ആന്തരിക ഉൽപ്പന്നം,இரட்டை உள் தயாரிப்பு
ഡ്യുവൽ ലീനിയർ പ്രോഗ്രാമിംഗ് പ്രശ്നം,இரட்டை நேரியல் நிரலாக்க சிக்கல்
ഇരട്ട പ്രവർത്തനം,இரட்டை செயல்பாடு
ഇരട്ട പ്രശ്നം,இரட்டை பிரச்சனை
ഡ്യുവൽ സിംപ്ലക്സ് അൽഗോരിതം,இரட்டை சிம்ப்ளக்ஸ் அல்காரிதம்
ഡ്യുവൽ സിംപ്ലക്സ് ടെക്നിക്,இரட்டை எளிய நுட்பம்
ഡ്യുവൽ സ്പേസ്,இரட்டை இடம்
ഡ്യുവൽ വേരിയബിൾ,இரட்டை மாறி
ഡ്യുവൽ വെക്റ്റർ സ്പേസ്,இரட்டை திசையன் இடம்
ഡമ്മി സൂചിക,போலி குறியீடு
ഡമ്മി സബ്സ്ക്രിപ്റ്റ്,போலி சந்தா
ഡമ്മി പ്രത്യയം,போலி பின்னொட்டு
ഡമ്മി വേരിയബിൾ,போலி மாறி
ഡ്യൂപ്ലിക്കേറ്റർ പ്രക്രിയ,நகல் செயல்முறை
ചലനാത്മകം,மாறும்
ചലനാത്മക സംവിധാനം,இயக்க அமைப்பு
ഡൈനാമിക് ഡിമാൻഡ് ഫംഗ്ഷൻ,மாறும் தேவை செயல்பாடு
ഡൈനാമിക് മോഡൽ,டைனமிக் மாதிரி
ഡൈനാമിക് പ്രോഗ്രാമിംഗ്,மாறும் நிரலாக்க
ഡൈനാമിക് പ്രോഗ്രാമിംഗ് സമീപനം,மாறும் நிரலாக்க அணுகுமுறை
ഡൈനാമിക് പ്രോഗ്രാമിംഗ് ടെക്നിക്,டைனமிக் நிரலாக்க நுட்பம்
ചലനാത്മകത,இயக்கவியல்
ഒരു കണത്തിന്റെ ചലനാത്മകത,ஒரு துகள் இயக்கவியல்
ദൃഢമായ ശരീരങ്ങളുടെ ചലനാത്മകത,திடமான உடல்களின் இயக்கவியல்
ഭൂമി,பூமி
ഭൂകമ്പ തീവ്രത,பூகம்பத்தின் தீவிரம்
ഉത്കേന്ദ്രത,விசித்திரத்தன்மை
ഗ്രഹണം,கிரகணம்
ഇക്കണോമെട്രിക് പ്രവചനം,பொருளாதார கணிப்பு
സാമ്പത്തിക ശാസ്ത്രജ്ഞൻ,பொருளாதார நிபுணர்
ഇക്കണോമെട്രിക്സ്,பொருளாதார அளவியல்
സാമ്പത്തികശാസ്ത്രം,பொருளாதாரம்
അറ്റം,விளிம்பு
ഒരു കുത്തനെയുള്ള സെറ്റിന്റെ അറ്റം,ஒரு குவிந்த தொகுப்பின் விளிம்பு
കാര്യക്ഷമത ഘടകം,செயல்திறன் காரணி
ഈജൻ മൂലകം,ஈஜென் உறுப்பு
ഈജൻ പ്രവർത്തനം,ஈஜென் செயல்பாடு
ഈജൻ മൂല്യം,ஈஜென் மதிப்பு
ഈജൻ മൂല്യ സമവാക്യം,ஈஜென் மதிப்பு சமன்பாடு
ഈജൻ വെക്റ്റർ,ஈஜென் திசையன்
ഇലാസ്റ്റിക്,மீள்
ഇലാസ്റ്റിക് സ്ഥിരാങ്കം,மீள் மாறிலி
ഇലാസ്റ്റിക് സന്തുലിതാവസ്ഥ,மீள் சமநிலை
ഇലാസ്തികത,நெகிழ்ச்சி
ഇലാസ്തികത ഉപരിതലം,நெகிழ்ச்சி மேற்பரப்பு
ഇലക്ട്രോണിക് കമ്പ്യൂട്ടർ,மின்னணு கணினி
ഘടകം,உறுப்பு
പ്രാഥമിക നിര പ്രവർത്തനം,அடிப்படை நிரல் செயல்பாடு
പ്രാഥമിക സംഭവം,ஆரம்ப நிகழ்வு
പ്രാഥമിക പ്രവർത്തനം,அடிப்படை செயல்பாடு
പ്രാഥമിക പ്രവർത്തനം,அடிப்படை செயல்பாடு
പ്രാഥമിക ഫലം,அடிப்படை முடிவு
പ്രാഥമിക സാധ്യത നിയമം,அடிப்படை நிகழ்தகவு சட்டம்
പ്രാഥമിക വരി പ്രവർത്തനം,அடிப்படை வரிசை செயல்பாடு
ഇല്ലാതെയാക്കുവാൻ,ஒழிக்க
ഒഴിവാക്കൽ നടപടിക്രമം,நீக்குதல் செயல்முறை
ദീർഘവൃത്തം,நீள்வட்டம்
ദീർഘവൃത്താകൃതിയിലുള്ള,நீள்வட்டம்
ദീർഘവൃത്താകൃതിയിലുള്ള,நீள்வட்டம்
ദീർഘവൃത്താകൃതിയിലുള്ള ഉപരിതലം,நீள்வட்ட மேற்பரப்பு
ദീർഘവൃത്താകൃതിയിലുള്ള ശരീരം,நீள்வட்ட உடல்
ഉൾച്ചേർക്കൽ,உட்பொதித்தல்
ഉദ്വമനം,உமிழ்வு
അനുഭവപരമായ ഡാറ്റ,அனுபவ தரவு
അനുഭവ സൂത്രവാക്യം,அனுபவ சூத்திரம்
അനുഭവപരമായ സംഭാവ്യത,அனுபவ நிகழ்தகவு
അനുഭവപരമായ ബന്ധം,அனுபவ உறவு
ശൂന്യമായ സെറ്റ്,வெற்று தொகுப்பு
അടച്ചിരിക്കുന്നു,மூடப்பட்டது
എൻകോഡിംഗ്,குறியாக்கம்
എൻഡോമോർഫിസം,எண்டோமார்பிசம்
അവസാന പോയിന്റ്,இறுதி புள்ளி
ക്ലാസ് ഇടവേളയുടെ അവസാന പോയിന്റ്,வகுப்பு இடைவெளியின் இறுதிப் புள்ளி
ഊർജ്ജം,ஆற்றல்
ഊർജ്ജ ആക്കം ഘടകം,ஆற்றல் வேக கூறு
വേരിയബിളിലേക്ക് പ്രവേശിക്കുന്നു,மாறி நுழைகிறது
എണ്ണാവുന്ന കൂട്ടം,எண்ணற்ற தொகுப்பு
എണ്ണൽ,கணக்கீடு
തുല്യമായ,சமமான
സമത്വം,சமத்துவம்
തുല്യ സാധ്യത,சமமாக வாய்ப்பு
തുല്യ സാധ്യത തിരഞ്ഞെടുക്കൽ രീതി (=epsem),சம நிகழ்தகவு தேர்வு முறை (=epsem)
തുല്യമാക്കുക,சமன்
സമവാക്യം,சமன்பாடு
ഒന്നാം ഡിഗ്രിയുടെ സമവാക്യം,முதல் பட்டத்தின் சமன்பாடு
രണ്ടാം ഡിഗ്രിയുടെ സമവാക്യം,இரண்டாம் பட்டத்தின் சமன்பாடு
മൂന്നാം ഡിഗ്രിയുടെ സമവാക്യം,மூன்றாம் பட்டத்தின் சமன்பாடு
ഭൂമധ്യരേഖ,பூமத்திய ரேகை
സമതുലിതമായ,சமமான
സമഭുജം,சமபக்க
സന്തുലിതാവസ്ഥ,சமநிலை
ശക്തികളുടെ സന്തുലിതാവസ്ഥ,சக்திகளின் சமநிலை
സന്തുലിത പോയിന്റ്,சமநிலை புள்ளி
തുല്യത,சமத்துவம்
തുല്യതാ ക്ലാസ്,சமநிலை வகுப்பு
തുല്യതാ ബന്ധം,சமமான உறவு
തത്തുല്യമായ,இணையான
തുല്യ മാട്രിക്സ്,சமமான அணி
