Punjabi,Bengali
ਸ਼ਲਾਘਾਯੋਗ,প্রশংসনীয়
ਯਾਦਗਾਰੀ,সামঞ্জস্যপূর্ণ
ਟਿੱਪਣੀ,ভাষ্য
ਟਿੱਪਣੀਆਂ,মন্তব্য
ਵਣਜ,বাণিজ্য
ਵਪਾਰਕ ਬਰੇਕ,বাণিজ্যিক বিরতি
ਕਮਿਸ਼ਨ,কমিশন
ਕਮਿਸ਼ਨਿੰਗ,সম্পাদন
ਵਚਨਬੱਧ,প্রতিশ্রুতিবদ্ধ
ਵਚਨਬੱਧਤਾ,প্রতিশ্রুতি
ਕਮੋਡਿਟੀ,পণ্য
ਆਮ,সাধারণ
ਫਿਰਕੂ,সাম্প্রদায়িক
ਫਿਰਕੂ ਸਦਭਾਵਨਾ,সাম্প্রদায়িক সম্প্রীতি
ਸੰਚਾਰ,যোগাযোগ
ਸੰਚਾਰ,যোগাযোগ
ਸੰਚਾਰ ਪਾੜਾ,যোগাযোগের ব্যবধান
ਕਮਿ commun ਨੀਕ,যোগাযোগ
ਕਮਿ Community ਨਿਟੀ,সম্প্রদায়
ਕਮਿ Community ਨਿਟੀ ਸੈਂਟਰ,সম্প্রদায় কেন্দ্র
ਕਮਿ Community ਨਿਟੀ ਡਿਵੈਲਪਮੈਂਟ ਪ੍ਰੋਜੈਕਟ,সম্প্রদায় উন্নয়ন প্রকল্প
ਕਮਿ Community ਨਿਟੀ ਸੇਵਾ,"সমাজসেবা, সামাজিক সেবা"
ਕਮਿ icutation ਟੇਸ਼ਨ,যাতায়াত
ਅਪਣਾਇਆ ਛੁੱਟੀ,কমেড ছুটি
ਤਿਆਗਿਆ ਮੁੱਲ,কমিয়ে দেওয়া মান
ਤੁਲਨਾ,তুলনা
ਹਮਦਰਦੀ,করুণা
ਦਿਆਲੂ ਧਰਤੀ,সহানুভূতিশীল স্থল
ਹਮਦਰਦੀ ਦੀ ਛੁੱਟੀ,সকরুণ ছুটি
ਅਨੁਕੂਲ,উপযুক্ত
ਮਜਬੂਰ,বাধ্য
ਸਮਪੈਂਟਿਅਮ,কম্পেন্ডিয়াম
ਮੁਆਵਜ਼ਾ,ক্ষতিপূরণ
ਮੁਆਵਜ਼ਾ ਭੱਤਾ,ক্ষতিপূরণ ভাতা
ਮੁਆਵਜ਼ਾ ਛੁੱਟੀ,ক্ষতিপূরণমূলক ছুটি
ਯੋਗਤਾ,কর্মদক্ষতা
ਕਾਬਲ,সক্ষম
ਸਮਰੱਥ ਅਥਾਰਟੀ,সক্ষম কর্তৃপক্ষ
ਮੁਕਾਬਲਾ,প্রতিযোগিতা
ਮੁਕਾਬਲੇ ਵਾਲੀ ਪ੍ਰੀਖਿਆ,প্রতিযোগিতামূলক পরীক্ষা
ਸੰਗ੍ਰਹਿ,সংকলন
ਸ਼ਿਕਾਇਤ,অভিযোগ
ਸ਼ਿਕਾਇਤ ਕਿਤਾਬ,অভিযোগ বই
ਸਹਾਇਕਣ,পরিপূরক
ਪੂਰਕ,পরিপূরক
ਪੂਰਾ,সম্পূর্ণ
ਸੰਪੂਰਨਤਾ ਸਰਟੀਫਿਕੇਟ,সমাপনী সনদ
ਰਹਿਤ,সম্মতি
ਗੁੰਝਲਦਾਰ,জটিল
ਤਾਰੀਫ,প্রশংসা
ਪ੍ਰਸੰਸਾਯੋਗ ਕਾੱਪੀ,প্রশংসামূলক অনুলিপি
ਮੰਨਣਾ,মেনে চলা
ਕੰਪੋਜ਼ਿਟ ਸਭਿਆਚਾਰ,যৌগিক সংস্কৃতি
ਰਚਨਾ,গঠন
ਵਿਆਪਕ,বিস্তৃত
ਵਿਆਪਕ ਬੀਮਾ,ব্যাপক বীমা
ਸਮਝੌਤਾ,সমঝোতা
ਲਾਜ਼ਮੀ,বাধ্যতামূলক
ਲਾਜ਼ਮੀ ਰਿਟਾਇਰਮੈਂਟ,বাধ্যতামূলক অবসর
ਕੰਪਿ computer ਟਰ,কম্পিউটার
ਕੰਪਿ Computer ਟਰ ਸੈਂਟਰ,কম্পিউটার সেন্টার
ਕੰਪਿ computer ਟਰ ਦੇ ਅਨੁਕੂਲ,কম্পিউটার বান্ধব
ਕੰਪਿ computer ਟਰਾਈਜ਼ੇਸ਼ਨ,কম্পিউটারাইজেশন
ਕੰਪਿ Computer ਟਰ ਭਾਸ਼ਾ,কম্পিউটার ভাষা
ਕੰਪਿਊਟਰ ਸਾਖਰਤਾ,কম্পিউটার সাক্ষরতা
ਸੰਕਲਪ,ধারণা
ਚਿੰਤਾ,উদ্বেগ
ਰਿਆਇਤ,ছাড়
ਰਿਆਇਤ ਰੇਟ,ছাড়ের হার
ਰਿਆਇਤ ਸਰਟੀਫਿਕੇਟ,ছাড় শংসাপত্র
ਸਮਝੌਤਾ,সমঝোতা
ਸਮਾਰੋਹ,মন্তব্য আখেরী
ਸਿੱਟਾ,উপসংহার
ਸਿੱਟਾ,চূড়ান্ত
ਸੰਜੋਗ,সম্মতি
ਸਹਿਜ,সম্মতি
ਨਿੰਦਾ,নিন্দা
ਸ਼ਰਤ,শর্ত
ਸ਼ਰਤ,শর্তসাপেক্ষ
ਸ਼ਰਤ ਸਵੀਕਾਰ,শর্তাধীন গ্রহণযোগ্যতা
ਇਕਰਾਰਨਾਮੇ ਦੀਆਂ ਸਥਿਤੀਆਂ,চুক্তির শর্ত
ਸੇਵਾ ਦੀਆਂ ਸ਼ਰਤਾਂ,পরিষেবা শর্ত
ਸ਼ੋਕ,সমবেদনা
ਕਨਡੋਨ,কনডোন
ਆਚਰਣ,পরিচালনা
ਨਿਯਮ ਚਲਾਓ,নিয়ম পরিচালনা
ਕਾਨਫਰੰਸ,সম্মেলন
ਕਾਨਫਰੰਸ ਰੂਮ,কনফারেন্স রুম
ਕਾਨਫਰੰਸ ਦੀ ਸਹੂਲਤ,কনফারেন্সিং সুবিধা
ਮੰਨਿਆ,প্রদান
ਗੁਪਤ,গোপনীয়
ਕੈਦ,বন্দী
ਪੁਸ਼ਟੀ ਕਰੋ,নিশ্চিত করুন
ਪੁਸ਼ਟੀਕਰਣ,নিশ্চিতকরণ
ਸੇਵਾ ਦੀ ਪੁਸ਼ਟੀ,পরিষেবা নিশ্চিতকরণ
ਪੁਸ਼ਟੀਕਰਣ ਆਰਡਰ,নিশ্চিতকরণ আদেশ
ਜ਼ਬਤ ਕਰਨ ਵਾਲਾ,বাজেয়াপ্তকরণ
ਟਕਰਾਅ,দ্বন্দ্ব
ਵਿਵਾਦਪੂਰਨ ਦ੍ਰਿਸ਼,বিরোধী মতামত
ਅਨੁਕੂਲਤਾ,অনুসার
ਵਧਾਈ,অভিনন্দন
ਕੁਨੈਕਸ਼ਨ,সংযোগ
ਸਹਿਮਤ,সংযোগ
ਜ਼ਮੀਰ,বিবেক
ਸਹਿਮਤੀ,Sens কমত্য
ਸਹਿਮਤੀ,সম্মতি
ਨਤੀਜਾ,পরিণতি
ਨਤੀਜੇ ਵਜੋਂ,ফলস্বরূপ
ਸੰਭਾਲ,সংরক্ষণ
ਵਿਚਾਰ ਜ਼ੋਨ,বিবেচনা অঞ্চল
ਖਪਤਕਾਰ,কনসনি
ਖੇਪ,চালান
ਖੇਪ ਨੋਟ,চালানপত্র
ਇਕਸਾਰ,ধারাবাহিক
ਇਕਜੁਟ ਫੰਡ,একীভূত তহবিল
ਏਕੀਕ੍ਰਿਤ ਤਨਖਾਹ,একীভূত বেতন
ਏਕੀਕ੍ਰਿਤ ਬਿਆਨ,একীভূত বিবৃতি
ਇਕਜੁੱਟ,একত্রীকরণের
ਸਪੱਸ਼ਟ ਤੌਰ 'ਤੇ,স্পষ্ট
ਸਾਜ਼ਿਸ਼,ষড়যন্ত্র
ਨਿਰੰਤਰ,ধ্রুবক
ਹਲਕੇ,আসন
ਸੰਵਿਧਾਨ,উপাদান
ਸੰਵਿਧਾਨ,সংবিধান
ਪਾਬੰਦੀ,সীমাবদ্ধতা
ਉਸਾਰੀ,নির্মাণ
ਸਲਾਹਕਾਰ,পরামর্শদাতা
ਸਲਾਹ-ਮਸ਼ਵਰਾ,পরামর্শ
ਸਲਾਹਕਾਰ ਕਮੇਟੀ,পরামর্শমূলক কমিটি
ਖਪਤ ਕਰਨ ਯੋਗ ਚੀਜ਼,উপভোগযোগ্য আইটেম
ਖਪਤ,গ্রাস করা
ਖਪਤਕਾਰਾਂ ਦਾ ਮਾਲ,গ্রাহকের পণ্য
ਖਪਤਕਾਰ ਫੋਰਮ / ਕੌਂਸਲ,গ্রাহক ফোরাম/কাউন্সিল
ਖਪਤਕਾਰ ਰੁਝਾਨ,গ্রাহক ওরিয়েন্টেশন
ਖਪਤ,খরচ
ਸੰਪਰਕ,যোগাযোগ
ਸੰਪਰਕ ਪ੍ਰੋਗਰਾਮ,যোগাযোগ প্রোগ্রাম
ਛੂਤ ਵਾਲੀ ਬਿਮਾਰੀ,সংক্রামক রোগ
ਸ਼ਾਮਲ,ধারণ করে
ਵਿਚਾਰ,চিন্তাভাবনা
ਸਮਕਾਲੀ,সমসাময়িক
ਅਦਾਲਤ ਦਾ ਅਪਮਾਨ,আদালত অবমাননার
ਵਿਵਾਦ,বিতর্ক
ਸਮੱਗਰੀ,বিষয়বস্তু
ਮੁਕਾਬਲਾ,প্রতিযোগিতা
ਪ੍ਰਸੰਗ,প্রসঙ্গ
ਸੰਕਟਕਾਲੀਨ,কন্টিনজেন্সি
ਸੰਕਟਕਾਲੀਨ,কন্টিনজেন্সি
ਸੰਕਟਕਾਲੀ ਭੱਤਾ,কন্টিনজেন্সি ভাতা
ਸੰਕਟਕਾਲੀਨ ਫੰਡ,কন্টিনজেন্সি তহবিল
ਸੰਕਟਕਾਲੀਨ ਗ੍ਰਾਂਟ,কন্টিনজেন্সি গ্রান্ট
ਸੰਕਟਕਾਲੀ ਯੋਜਨਾ,অনিশ্চিত পরিকল্পনা
ਟੁਕੜਿਆਂ ਨੂੰ,অবিচ্ছিন্ন চার্জ
ਨਿਰੰਤਰ ਮੁਲਾਕਾਤ,অবিচ্ছিন্ন অ্যাপয়েন্টমেন্ট
ਨਿਰੰਤਰ ਵਿਕਾਸ,অবিচ্ছিন্ন বিকাশ
ਨਿਰੰਤਰ ਪ੍ਰਕਿਰਿਆ,ধারাবাহিক প্রক্রিয়া
ਨਿਰੰਤਰ ਸੇਵਾ,অবিচ্ছিন্ন পরিষেবা
ਰੋਕਥਬੰਦ,নিষিদ্ধ
ਇਕਰਾਰਨਾਮਾ,চুক্তি
ਸਮਝੌਤਾ ਕਰਨ ਦਾ ਕੰਮ,চুক্তি দলিল
ਰੁਜ਼ਗਾਰ ਦਾ ਇਕਰਾਰਨਾਮਾ,চাকুরির চুক্তি
ਇਕਰਾਰਨਾਮਾ ਅਵਧੀ,চুক্তির মেয়াদ
ਇਕਰਾਰਨਾਮੇ ਦਸਤਾਵੇਜ਼,চুক্তিভিত্তিক দলিল
ਇਕਰਾਰਨਾਮਾ ਦੇਣਦਾਰੀ,চুক্তিমূলক দায়
ਠੇਕੇਦਾਰੀ ਸੇਵਾ,চুক্তিভিত্তিক পরিষেবা
ਵਿਰੋਧਤਾਈ,দ্বন্দ্ব
ਵਿਰੋਧੀ ਬਿਆਨ,পরস্পরবিরোধী বিবৃতি
ਉਲਝਣ,বিপরীত
ਉਲੰਘਣਾ,লঙ্ঘন
ਯੋਗਦਾਨ,অবদান
ਯੋਗਦਾਨਕਾਰੀ ਪੈਨਸ਼ਨ ਸਕੀਮ,অবদান পেনশন স্কিম
ਯੋਗਦਾਨ ਪਾਉਣ ਵਾਲੇ ਪ੍ਰੋਡੈਂਟ ਫੰਡ,অবদানমূলক প্রভিডেন্ট ফান্ড
ਨਿਯੰਤਰਣ,নিয়ন্ত্রণ
ਨਿਯੰਤਰਣ ਅਧਿਕਾਰੀ,নিয়ন্ত্রণকারী অফিসার
ਵਿਵਾਦਪੂਰਨ,বিতর্কিত
ਵਿਵਾਦਪੂਰਨ ਮਾਮਲਾ,বিতর্কিত বিষয়
ਵਿਵਾਦ,বিতর্ক
ਸਹੂਲਤ,সুবিধা
ਸੰਮੇਲਨ,সম্মেলন
ਰਵਾਇਤੀ,প্রচলিত
ਤਬਦੀਲੀ,কথোপকথন
ਤਬਦੀਲ,রূপান্তর
ਤਬਦੀਲ ਛੁੱਟੀ,রূপান্তরিত ছুটি
ਕੰਵਿਡੈਂਸ,পরিবহন
ਕਨਵੀਨੈਂਸ ਭੱਤਾ,পরিবহন ভাতা
ਕੰਵਿਡੈਂਸ ਡੀਡ,পরিবহন দলিল
ਕਨਵੀਸ਼ਨ ਖਰਚੇ,পরিবহন ব্যয়
ਦੋਸ਼ੀ,দোষী
ਦੋਸ਼ੀ,দৃঢ় বিশ্বাস
ਕਨਵੋਕੇਸ਼ਨ,সমাবর্তন
ਮੌਕੇ ਬੰਦ,সময়সীমার বন্ধ শীতল
ਸਹਿਕਾਰਤਾ,সহযোগিতা
ਸਹਿਕਾਰੀ,সমবায়
ਸਹਿਕਾਰੀ ਸੁਸਾਇਟੀ,সমবায় সমিতি
ਸਹਿ-ਚੋਣ,কো-অপ্ট
ਸਹਿ-ਚੁਣੇ ਮੈਂਬਰ,সহ-অপ্টেড সদস্য
ਕੋਆਰਡੀਨੇਸ਼ਨ,সমন্বয়
ਸਹਿ-ਮਾਲਕ,সহ-মালিক
ਸਹਿ-ਸਾਥੀ,সহ-অংশীদার
ਕਾਪੀ,অনুলিপি
ਨਕਲ ਕਰਨਾ,অনুলিপি করা
ਕਾਪੀਰਾਈਟ,কপিরাইট
ਗੜਬਖ,করুণ
ਕੋਰੋਨਰ,করোনার
ਕਾਰਪੋਰੇਟ ਬਾਡੀ,পরিচালনা পরিশদ
ਕਾਰਪੋਰੇਟ ਯੋਜਨਾਬੰਦੀ,প্রাতিষ্ঠানিক পরিকল্পনা
ਕਾਰਪੋਰੇਸ਼ਨ,কর্পোরেশন
ਕਾਰਪੋਰੇਸ਼ਨ ਟੈਕਸ,বানিজ্যিক কর
ਸੁਧਾਰ,সংশোধন
ਸੁਧਾਰਾਤਮਕ ਉਪਾਅ (= ਸਹੀ),সংশোধনমূলক ব্যবস্থা (= সংশোধন)
ਲਿਖਤ - ਪੜ੍ਹਤ,চিঠিপত্র
ਪੱਤਰ ਵਿਹਾਰ ਕੋਰਸ,চিঠিপত্রের কোর্স
ਪੱਤਰ ਵਿਹਾਰ,চিঠিপত্রের অংশ
ਪੱਤਰਕਾਰ,সংবাদদাতা
ਅਨੁਸਾਰੀ,সংশ্লিষ্ট
ਕੋਰਿਜੇਂਡਮ,Corrigendum
ਕਾਰਪੋਰੇਟ,সংশোধিত
ਰੱਦਬਰੇਸ਼ਨ,সংশ্লেষ
ਭ੍ਰਿਸ਼ਟ,দুর্নীতিগ্রস্থ
ਭ੍ਰਿਸ਼ਟਾਚਾਰ,দুর্নীতি
ਭ੍ਰਿਸ਼ਟ ਅਭਿਆਸ,দুর্নীতিবাজ অনুশীলন
ਬ੍ਰਹਿਮੰਡੀ ਸ਼ਹਿਰ,বিশ্বজনীন শহর
ਲਾਗਤ,ব্যয়
ਲਾਗਤ ਦਾ ਲੇਖਾਕਾਰ,খরচ হিসাবরক্ষক
ਲਾਗਤ ਵਿਸ਼ਲੇਸ਼ਣ,খরচ বিশ্লেষণ
ਲਾਗਤ ਛੱਤ,ব্যয় সিলিং
ਲਾਗਤ ਪ੍ਰਭਾਵ,ব্যয় কার্যকারিতা
ਰਹਿਣ ਸਹਿਣ ਦਾ ਖਰਚ,জীবনযাত্রার খরচ
ਲਾਗਤ ਓਵਰਰਨ,ব্যয় ছাড়
ਕਾਟੇਜ ਉਦਯੋਗ,থরাইজেসহন
ਕੌਂਸਲ,পরিষদ
ਮੰਤਰੀਆਂ ਦੀ ਕਾਉਂਸਲ,মন্ত্রিপরিষদ
ਰਾਜਾਂ ਦੀ ਕਾਉਂਸਲ,রাজ্য কাউন্সিল
ਸਲਾਹ,পরামর্শ
ਕਾਉਂਸਲਿੰਗ,পরামর্শ
ਕਾ counter ਂਟਰ,কাউন্টার
ਕਾ counter ਂਟਰ ਐਕਸ਼ਨ,কাউন্টার অ্যাকশন
ਜਵਾਬੀ ਹਲਫੀਆ ਬਿਆਨ,কাউন্টার হলফনামা
ਕਾ counter ਂਟਰ ਚਾਰਜ,কাউন্টার চার্জ
ਕਾ counter ਂਟਰ ਦਾ ਦਾਅਵਾ,পাল্টা দাবি
ਨਕਲੀ ਕਰੰਸੀ,জাল মুদ্রা
ਨਕਲੀ,জাল
ਕਾਉਂਟਰਫਾਇਲ,জালিয়াতি
ਵਿਰੋਧੀ ਪੇਸ਼ਕਸ਼,পাল্টা প্রস্তাব
ਕਾ toud ਂਟਰਸਾਈਨ,কাউন্টারসাইন
ਕੂੜਾ,অভ্যুত্থান
ਕੂਪਨ,কুপন
ਕੋਰੀਅਰ,কুরিয়ার
ਕੋਰੀਅਰ ਸੇਵਾ,কুরিয়ার সার্ভিস
ਕੋਰਸ,অবশ্যই
ਅਧਿਐਨ ਦੇ ਕੋਰਸ,অধ্যয়নের কোর্স
ਕੋਰਟ ਕੇਸ,আদালত মামলা
ਸ਼ਿਸ਼ਟਾਚਾਰ,শ্লীলতা
ਛੋਟੇ ਕਾਰਨਾਂ ਦੀ ਅਦਾਲਤ,ছোট কারণ আদালত
ਨੇਮ,চুক্তি
ਕਵਰ,আবরণ
ਕਵਰੇਜ,কভারেজ
ਪੱਤਰ ਨੂੰ covering ੱਕਣਾ,চিঠি covering াকনা
ਮੀਮੋ ਨੂੰ covering ੱਕਣਾ,মেমো covering েকে রাখা
ਨੋਟਿੰਗ ਨੋਟ,কভার নোট
ਕਰੈਸ਼ ਪ੍ਰੋਗਰਾਮ,ক্র্যাশ প্রোগ্রাম
ਕਰੀਮੀ ਪਰਤ,ক্রিমি স্তর
ਸ੍ਰਿਸ਼ਟੀ,সৃষ্টি
ਰਚਨਾਤਮਕ,সৃজনশীল
ਰਚਨਾਤਮਕਤਾ,সৃজনশীলতা
ਕਰੈਕ,ক্রেচে
ਪ੍ਰਮਾਣ ਪੱਤਰ,শংসাপত্র কমিটি
ਭਰੋਸੇਯੋਗਤਾ,বিশ্বাসযোগ্যতা
ਕ੍ਰੈਡਿਟ,ক্রেডিট
ਕ੍ਰੈਡਿਟਯੋਗ,বিশ্বাসযোগ্য
ਕ੍ਰੈਡਿਟ ਸਲਾਹ,ক্রেডিট পরামর্শ
ਕ੍ਰੈਡਿਟ ਅਤੇ ਥ੍ਰਿਫਟ ਸੁਸਾਇਟੀ,ক্রেডিট এবং থ্রিফ্ট সোসাইটি
ਕਰੇਡਿਟ ਕਾਰਡ,ক্রেডিট কার্ড
ਕ੍ਰੈਡਿਟ ਸਹੂਲਤਾਂ,ঋণ সুবিধা
ਕ੍ਰੈਡਿਟ ਇੰਦਰਾਜ਼,ক্রেডিট এন্ট্রি
ਕਰੈਡਿਟ ਸੂਚਨਾ,ক্রেডিট নোট
ਲੈਣਦਾਰ,পাওনাদার
ਸਸਕਾਰ,শ্মশান
ਸਸਕਾਰ ਗਰਾਉਂਡ,শ্মশান স্থল
ਚਾਲਕ ਦਲ,নাবিকদল
ਅਪਰਾਧ,অপরাধ
ਅਪਰਾਧ ਦੀ ਉਲੰਘਣਾ ਦੀ ਉਲੰਘਣਾ,বিশ্বাস লঙ্ঘন
ਅਪਰਾਧਿਕ ਅਦਾਲਤ,ফৌজদারি আদালত
ਅਪਰਾਧਿਕ ਲਾਪਰਵਾਹੀ,অপরাধী অবহেলা
ਅਪਰਾਧਿਕ ਅਪਰਾਧ,ফৌজদারি অপরাধ
ਅਪਰਾਧਿਕ ਪ੍ਰਕਿਰਿਆ ਕੋਡ,ফৌজদারি কার্যবিধি কোড
ਸੰਕਟ,সংকট
ਸੰਕਟ ਪ੍ਰਬੰਧਨ,দুর্যোগ ব্যাবস্থাপনা
ਮਾਪਦੰਡ,মানদণ্ড
ਆਲੋਚਨਾ,সমালোচনা
ਕਰਾਸ,ক্রস
ਕਰਾਸ ਨਸਲ,ক্রস ব্রিড
ਕਰਾਸ ਚੈਕਿੰਗ,ভুল চেক করা
ਕ੍ਰਾਸਡ ਚੈੱਕ,ক্রস চেক
ਕਰਾਸ ਪ੍ਰੀਖਿਆ,ক্রস পরীক্ষা
ਕਰਾਸ ਦਾ ਹਵਾਲਾ,প্রতিনির্দেশ
ਕਰਾਸ ਵੋਟ,ক্রস ভোটদান
ਮਹੱਤਵਪੂਰਨ ਤਾਰੀਖ,গুরুত্বপূর্ণ তারিখ
ਕੱਚਾ,অপরিশোধিত
ਦੋਸ਼ੀ ਹਾਈਡਾਈਡ,দোষাবহ নরহত্যা
ਦੋਸ਼ੀ,অপরাধী
ਕਾਸ਼ਤ,চাষ
ਸਭਿਆਚਾਰਕ ਵਟਾਂਦਰੇ ਦਾ ਪ੍ਰੋਗਰਾਮ,সাংস্কৃতিক বিনিময় প্রোগ্রাম
ਸੰਚਤ,ক্রমবর্ধমান
ਮੁਦਰਾ,মুদ্রা
ਮੁਦਰਾ ਐਕਸਚੇਂਜ,মুদ্রা বিনিময়
ਮੁਦਰਾ ਨੋਟ,মুদ্রা নোট
ਮੌਜੂਦਾ,কারেন্ট
ਮੌਜੂਦਾ ਖਾਤਾ,চলতি হিসাব
ਮੌਜੂਦਾ ਡਿ duties ਟੀਆਂ,বর্তমান কর্তব্য
ਮੌਜੂਦਾ ਸੈਸ਼ਨ,বর্তমান অধিবেশন
ਬਾਔਡੇਟਾ,জীবন বৃত্তান্ত
ਕਰਟੈਲ,কার্টেল
ਰਖਵਾਲਾ,কাস্টোডিয়ান
ਹਿਰਾਸਤ,হেফাজত
ਪ੍ਰਥਾ,কাস্টম
ਪ੍ਰਥਾ,কাস্টম
ਰਿਵਾਜ,গতানুগতিক
ਰਿਵਾਜ ਵਿਧੀ,প্রথাগত পদ্ধতি
ਕਸਟਮ ਡਿ duty ਟੀ,শুল্ক
ਗਾਹਕ,ক্রেতা
ਗਾਹਕ ਦੋਸਤਾਨਾ,গ্রাহক বান্ধব
ਕਸਟਮ ਇਮਤਿਹਾਨ,কাস্টম পরীক্ষা
ਘਟਾਓੁਣਾ,কেটে ফেলা
ਮੋਸ਼ਨ ਕੱਟ,কাটা গতি
ਤਾਰੀਖ ਕੱਟ,তারিখ কাটা
ਚੱਕਰ,সাইকেল
ਰੋਜ਼ਾਨਾ,প্রতিদিন
ਰੋਜ਼ਾਨਾ ਭੱਤਾ,দৈনিক ভাতা
ਰੋਜ਼ਾਨਾ ਡਾਇਰੀ,দৈনিক ডায়েরি
ਰੋਜ਼ਾਨਾ ਰਜਿਸਟਰ,দৈনিক নিবন্ধন
ਰੋਜਾਨਾ ਰਿਪੋਰਟ,দৈনিক প্রতিবেদন
ਰੋਜ਼ਾਨਾ ਰੁਟੀਨ,প্রাত্যহিক কাজ
ਰੋਜ਼ਾਨਾ ਤਨਖਾਹ,দৈনিক মজুরি
ਡੀਕ ਪੜਾਅ,ডাক স্টেজ
ਡਕ ਟਰੇ,ডাক ট্রে
ਨੁਕਸਾਨ,ক্ষতি
ਨੁਕਸਾਨ,ক্ষতি
ਖਤਰਨਾਕ,বিপজ্জনক
ਹਿੰਮਤ,সাহসী
ਡਾਟਾ,ডেটা
ਡਾਟਾ ਬੈਂਕ,ডাটা
ਡਾਟਾ ਬੇਸ,তথ্যশালা
ਡਾਟਾ ਇਕੱਠਾ ਕਰਨ,তথ্য সংগ্রহ
ਡਾਟਾ ਫੀਡਿੰਗ,ডেটা খাওয়ানো
ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ,তথ্য প্রক্রিয়াজাতকরণ
ਤਾਰੀਖ਼,তারিখ
ਪਹੁੰਚਣ ਦੀ ਤਾਰੀਖ,পৌছানোর তারিখ
ਜਨਮ ਤਾਰੀਖ,জন্ম তারিখ
ਰਵਾਨਗੀ ਦੀ ਤਾਰੀਖ,বহির্গমনের তারিখ
ਡਿਸਚਾਰਜ ਦੀ ਮਿਤੀ,স্রাবের তারিখ
ਮਿਆਦ ਪੂਰੀ ਹੋਣ ਦੀ ਮਿਤੀ,পরিপক্কতার তারিখ
ਰਸੀਦ ਦੀ ਮਿਤੀ,প্রাপ্তির তারিখ
ਮਿਤੀ ਸਟੈਂਪ,তারিখ স্ট্যাম্প
ਦਿਵਸ ਸਕਾਲਰ,দিন পণ্ডিত
ਦਿਵਸ ਸ਼ਿਫਟ,দিন শিফট
ਕਿਰਪਾ ਦੇ ਦਿਨ,অনুগ্রহের দিন
ਦਿਨ ਦਾ ਕੰਮ,প্রতিদিনের কাজ
ਮਰੇ ਖਾਤਾ,মৃত অ্যাকাউন্ট
ਮਰੇ ਲਾਈਨ,শেষ তারিখ
ਡੈੱਡਲਾਕ,অচলাবস্থা
ਡੈੱਡ ਸਟਾਕ ਰਜਿਸਟਰ,মৃত স্টক রেজিস্টার
ਮਰੇ ਭਾਰ,মৃত ওজন
ਸੌਦਾ,ডিল
ਸਹਾਇਕ ਦਾ ਸੌਦਾ ਕਰਨਾ,সহকারী ডিলিং
ਨਜਿੱਠਣਾ,ডিলিং
ਮੌਤ ਦੀ ਵਰ੍ਹੇਗੰ,মৃত্যু বার্ষিকী
ਪਿਆਰੇ ਭੱਤਾ,মহার্ঘ ভাতা
ਮੌਤ ਦਾ ਲਾਭ,মৃত্যুর সুবিধা
ਮੌਤ-ਰਿਟਾਇਰਮੈਂਟ ਗ੍ਰੈਚੁਟੀ,মৃত্যু-কাম-অবসর গ্রহণের গ্র্যাচুয়িটি
ਸੇਵਾ ਵਿਚ ਮੌਤ,সেবায় মৃত্যু
ਡੀਅਥੋਰਾਈਜ਼ੈਟਿਓਇਨ,Deauthorizatioin
ਡੈਬਾਰ,দেবর
ਡੈਬਿਟ,ডেবিট
ਡੈਬਿਟ ਸਲਾਹ,ডেবিট পরামর্শ
ਕਰਜ਼ਾ,Debt ণ
ਡੈਬਟ ਮੈਨੇਜਮੈਂਟ,Debt ণ ব্যবস্থাপনা
ਕਰਜ਼ਦਾਰ,Deb ণগ্রহীতা
ਮ੍ਰਿਤਕ,মৃত
ਸ਼ਿਸ਼ਟਾਚਾਰ,শালীনতা
ਵਿਕੇਂਦਰੀਕਰਣ,বিকেন্দ্রীকরণ
ਫੈਕਟਰ ਦਾ ਫੈਸਲਾ ਕਰਨਾ,সিদ্ধান্ত ফ্যাক্টর
ਫੈਸਲਾ,সিদ্ধান্ত
ਫੈਸਲਾ ਲੈਣਾ,সিদ্ধান্ত গ্রহণ
ਫੈਸਲਾ ਲੈਣ ਦੀ ਪ੍ਰਕਿਰਿਆ,সিদ্ধান্ত গ্রহণ প্রক্রিয়া
ਘੋਸ਼ਣਾ,ঘোষণা
ਆਮਦਨੀ ਦਾ ਐਲਾਨ,আয়ের ঘোষণা
ਘੋਸ਼ਿਤ ਮੁੱਲ,ঘোষিত মান
ਸਹੁੰ ਬਾਰੇ ਐਲਾਨ ਕਰੋ,শপথ ঘোষণা
ਡੀਕੋਡ,ডিকোড
ਡੀਕੋਡ੍ਰੋਲ,ডিকন্ট্রোল
ਸਜਾਵਟ,সজ্জা
ਕਮੀ,হ্রাস
ਫ਼ਰਮਾਨ,ডিক্রি
ਸਮਰਪਣ,উত্সর্গ
ਕਟੌਤੀਯੋਗ,বাদ
ਕਟੌਤੀ,ছাড়
ਸਰੋਤ 'ਤੇ ਕਟੌਤੀ,উত্স এ ছাড়
ਤਨਖਾਹ ਤੋਂ ਕਟੌਤੀ,বেতন থেকে ছাড়
ਡੀਡ,কাজ
ਗਿਰਵੀਨਾਮੇ ਦਾ ਕੰਮ,বন্ধকের দলিল
ਮੰਨਿਆ ਗਿਆ ਯੂਨੀਵਰਸਿਟੀ,গণ্য বিশ্ববিদ্যালয়
