Tamil,Odiya
காப்பிஹோல்ட்,କପିହୋଲ୍ଡ |
சுற்றிவளைத்தல்,କର୍ଡୋନିଂ |
கொரோனா,କରୋନା |
முடிசூட்டு விழா,କରୋନେସନ୍ |
முடிசூட்டுக்கல்,କରୋନେସନ୍ ପଥର |
கார்பஸ்,କର୍ପସ୍
கோர்செயர்,କର୍ସାୟର୍ |
கோர்செயர்,କର୍ସାୟର୍ |
கோர்செட் (=கோர்செலெட்),କର୍ସେଟ୍ (= କର୍ସଲେଟ୍)
கோர்டெஸ்,କର୍ଟସ୍ |
கோட்டர் (=கோட்டியர்),କୁଟୀର (= କୁଟିଅର୍)
கோட்டர் (=கோட்டியர்),କୁଟୀର (= କୁଟିଅର୍)
பலடினேட் எண்ணுங்கள்,ପାଲାଟିନେଟ୍ ଗଣନା କରନ୍ତୁ |
நாட்டு வீடு,ଦେଶ ଘର
மாவட்டம்,କାଉଣ୍ଟି |
கவுண்டி பரோ,କାଉଣ୍ଟି ବୋରୱେଲ |
மாவட்ட நீதிமன்றங்கள்,କାଉଣ୍ଟି କୋର୍ଟ |
கவுண்டி பாலாடைன்,କାଉଣ୍ଟି ପାଲାଟାଇନ୍ |
நீதிமன்றம்,କୋର୍ଟ
நீதிமன்றம்,କୋର୍ଟ
நீதிமன்ற சுற்றறிக்கை,କୋର୍ଟ ସର୍କୁଲାର୍ |
நீதிமன்ற ஆசாரம்,କୋର୍ଟ ଶ iqu ଳୀ
நீதிமன்ற அதிகாரி,କୋର୍ଟ
கேசேஷன் நீதிமன்றம்,ଅଦାଲତ
இயக்குநர்கள் நீதிமன்றம் (EIC),କୋର୍ଟ ଅଫ୍ ଡାଇରେକ୍ଟର୍ସ (EIC)
உரிமையாளர்களின் நீதிமன்றம்,ମାଲିକଙ୍କ କୋର୍ଟ
நீதிமன்ற கவிஞர்,କୋର୍ଟ କବି
உடன்படிக்கை செய்யப்பட்ட கேமரோனியர்கள்,ଚୁକ୍ତିଭିତ୍ତିକ କାମେରୋନିଆନ୍ |
கிரீடம்,ମୁକୁଟ |
கிரீடம்,ମୁକୁଟ |
கிரீடம்,ମୁକୁଟ |
கிரீடம் நிலம்,ମୁକୁଟ ଜମି |
கிரீடம் நிலம்,ମୁକୁଟ ଜମି |
பட்டத்து இளவரசர்,କ୍ରାଉନ୍ ପ୍ରିନ୍ସ |
சிலுவைப் போர்,କ୍ରୁସେଡ୍ |
சிலுவைப்போர்,କ୍ରୁସେଡର୍ |
கிரிப்டோகிராம்,କ୍ରିପ୍ଟୋଗ୍ରାମ୍ |
குயிராஸ்,କୁଇରାସ୍ |
கியூராசியர்,କୁଇରାସିଅର୍ |
வழிபாட்டு தெய்வம்,ଦେବତା ସଂସ୍କୃତି
கியூரியா,କୁରିଆ
கியூரியா,କୁରିଆ
ஜாரிசம்,ରାଜା
இருண்ட கண்டம்,ଅନ୍ଧାର ମାଳଦ୍ୱୀପ |
தீர்ப்பு நாள்,ବିଚାର ଦିନ
தீர்ப்பு நாள்,ବିଚାର ଦିନ
டீன்,ଡିନ୍
தசாப்தம்,ଦଶନ୍ଧି
டெனாரியஸ்,ଡେନାରିୟସ୍ |
பதவி நீக்கம் செய்யப்பட்ட மன்னர்,ବିତାଡିତ ରାଜତନ୍ତ୍ର |
கெடுக்கும்,ଲୁଟ
கெடுதல்,ବିଚ୍ଛିନ୍ନତା |
அரியணை,ଡେଥ୍ରୋନ୍ |
டயடம்,ଡାଏଡେମ୍ |
டயடம்,ଡାଏଡେମ୍ |
டயடம்,ଡାଏଡେମ୍ |
தியாசியா,ଡିଆସିଆ
டிகாஸ்டீரியம்,ଡିକାଷ୍ଟେରିୟମ୍ |
டிலுவியலிஸ்ட்,ଦିଲୁଭିଆଲିଷ୍ଟ |
மறைமாவட்டம்,ଡ଼ିଓସିସ୍
மறைமாவட்டம்,ଡ଼ିଓସିସ୍
டைரக்டயர் (=டைரக்டரி),Directoire (= Directry)
டைரக்டயர் (=டைரக்டரி),Directoire (= Directry)
திர்ஹம்,ଦିରହମ୍ |
விசுவாசமற்ற,ଅବିଶ୍ୱାସୀ |
விசுவாசமற்ற,ଅବିଶ୍ୱାସୀ |
தோல்வியின் கோட்பாடு,ତ୍ୟାଗ
ஆவணம்,ଡକ୍ୟୁମେଣ୍ଟ୍
ஆவண ஆதாரம்,ଡକ୍ୟୁମେଣ୍ଟାରୀ ପ୍ରମାଣ |
டோம்ஸ்டே புத்தகம்,ଡୋମେସ୍ ବୁକ୍ |
கான்ஸ்டன்டைன் நன்கொடை,କନଷ୍ଟାଣ୍ଟିନର ଦାନ |
பேரழிவு,ନିପାତ |
வரதட்சணை ராணி,ଡାଉଜର୍ ରାଣୀ |
டிராகன்,ଡ୍ରାଗନ୍ |
டிரோமேடியன்,ଡ୍ରୋମେଡାରିଆନ୍ |
டிரோமெடரி,ଡ୍ରୋମେଡାରୀ |
ட்ரோமண்ட்,ଡ୍ରୋମଣ୍ଡ |
இரட்டை,ଡୁଆଲ୍ |
இரட்டைக் கூட்டணி,ଦ୍ୱ ual ତ ମିଳିତତା |
இரட்டை எண்ணம்,ଡୁଆଲ୍ ଏଣ୍ଟେଣ୍ଟେ |
இரட்டை அமைப்பு (=இரட்டை அரசாங்கம்),ଡୁଆଲ୍ ସିଷ୍ଟମ୍ (= ଦ୍ୱ ual ତ ସରକାର)
டியூக்,ଡ୍ୟୁକ୍ |
டுமா,ଡୁମା
வாமன அவதாரம்,ବାଘ ଅବତାର |
ஆள்குடி,ରାଜବଂଶ
ஆள்குடி,ରାଜବଂଶ
கழுகு,ଇଗଲ
கிழவன்,ଏଲଡର୍ ମ୍ୟାନ୍ |
ஏர்ல்,କର୍ଣ୍ଣ
ஏர்ல்டம்,Earldom
ஆரம்பகால குப்தர்கள்,ପ୍ରାରମ୍ଭିକ ଗୁପ୍ତା |
ஆரம்பகால (வரலாற்று) தளங்கள்,ପ୍ରାରମ୍ଭିକ (histor ତିହାସିକ) ସାଇଟଗୁଡିକ |
ஆரம்ப வேத காலம்,ପ୍ରାରମ୍ଭିକ ବ ed ଦିକ ଅବଧି |
பிரசங்கம்,ଉପଦେଶ
மறுசீரமைப்பு ஆணை,ପୁନ it ଉଦ୍ଧାରର ଆଦେଶ |
எட்டு மடங்கு பாதை,ଆଠ ଗୁଣା ପଥ |
பெரியவர்கள்,ପ୍ରାଚୀନମାନେ
மூத்த அரசியல்வாதி (=ஜென்ரோ),ବୟସ୍କ ରାଜ୍ୟସ୍ତରୀୟ (= ଜେନ୍ରୋ)
யானைக்கால்,ହାତୀ ଛେଳି |
பதினோரு வருட கொடுங்கோன்மை,ଏକାଦଶ ବର୍ଷର ଅତ୍ୟାଚାର |
எலிசே (=எலிசே),ଏଲିସା (= ଏଲିସି)
அடைப்பு இயக்கம்,ଏନକ୍ଲୋଜର ଆନ୍ଦୋଳନ |
கலைக்களஞ்சியம்,ଏନସାଇକ୍ଲିକ୍ |
கலைக்களஞ்சிய இயக்கம்,ଏନସାଇକ୍ଲୋପେଡିଷ୍ଟ ଆନ୍ଦୋଳନ |
என்டென்டே,ଏଣ୍ଟେଣ୍ଟେ |
என்டென்ட் கார்டியல்,ଏଣ୍ଟେଣ୍ଟେ କର୍ଡିଆଲ୍ |
சிம்மாசனம்,ଏଣ୍ଟ୍ରୋନ୍ |
பரிவாரங்கள்,ଭ୍ରମଣ
எபோத்,ଏଫୋଡ୍
எபோர்,ଇଫୋର |
காவிய யுகம்,ଏପିକ୍ ବୟସ |
காவிய நாயகன்,ଏପିକ୍ ହିରୋ |
கல்வெட்டு,ଏପିଗ୍ରାଫ୍ |
எபிஸ்கோப்பசி,Episcopacy
பேராயர்,Episcopate |
அத்தியாயம்,ଏପିସୋଡ୍
சகாப்தம்,ଯୁଗ
சகாப்தத்தை உருவாக்கும் நிகழ்வு,ଯୁଗ ତିଆରି ଇଭେଣ୍ଟ |
சகாப்தத்தை உருவாக்கும் மனிதன்,ଯୁଗ ସୃଷ୍ଟି କରୁଥିବା ବ୍ୟକ୍ତି |
பெயர்ச்சொல்,ଉପନାମ
குதிரைப்படை,ସମୀକରଣ
குதிரைப்படை,ସମୀକରଣ
குதிரையேற்ற சிலை,ଅଶ୍ୱିନୀ ମୂର୍ତ୍ତି |
சகாப்தம்,ଯୁଗ
எர்கஸ்டுலம்,ଏରଗାଷ୍ଟୁଲମ୍ |
நற்கருணை,ଇଉକାରିଷ୍ଟ |
சுவிசேஷம்,ସୁସମାଚାର
சுவிசேஷ இயக்கம்,ସୁସମାଚାର ଆନ୍ଦୋଳନ |
சுவிசேஷகர்,ସୁସମାଚାର ପ୍ରଚାରକ |
Exarch,Exarch
Exilarch,Exilarch
ஃபாலாங்கிஸ்ட்,ଫାଲାଙ୍ଗିଷ୍ଟ |
தந்தை நிலம்,ପିତା ଭୂମି |
தந்தை நிலம்,ପିତା ଭୂମି |
ஃபெரியா,ଫେରିଆ |
ஃபெட்டிஷ்,ଫେଟିଶ୍ |
நிலப்பிரபுத்துவ சொத்துக்கள்,ସାମାଜିକ ହୋଲ୍ଡିଂ |
நிலப்பிரபுத்துவம் (=நிலப்பிரபுத்துவ அமைப்பு),ସାମ୍ରାଜ୍ୟବାଦ (= ସାମ୍ରାଜ୍ୟ ପ୍ରଣାଳୀ)
நிலப்பிரபுத்துவ அமைப்பு,ସାମ୍ରାଜ୍ୟ ବ୍ୟବସ୍ଥା |
நிலப்பிரபுத்துவம் கொண்டவர்,ବିବାଦୀୟ |
Fidei defensor (=நம்பிக்கையின் பாதுகாவலர்),ଫିଡେ ଡିଫେନ୍ସର୍ (= ବିଶ୍ୱାସର ଡିଫେଣ୍ଡର)
ஃபிஃப்,ଫିଫ୍ |
கள அமைப்பு,ଫିଲ୍ଡ ସିଷ୍ଟମ୍ |
பதினைந்தாவது வரி,ପ te ୍ଚଦଶ କର |
உருவத் தலை,ଚିତ୍ର ମୁଣ୍ଡ
ஃபின் டி சீக்கிள்,ଫିନ୍ ଡି ସାଇକେଲ୍ |
நெருப்பு உண்பவர்,ଅଗ୍ନି ଭୋଜନକାରୀ |
ஐந்து மைல் சட்டம்,ପାଞ୍ଚ ମାଇଲ୍ ଆକ୍ଟ |
கொடி,ପତାକା
ஃபிளமன் டயாலிஸ்,ଫ୍ଲେମେନ୍ ଡାଏଲିସ୍ |
ஃபிளமன் மார்ஷியலிஸ்,ଫ୍ଲେମେନ ମାର୍ଟିଆଲିସ୍ |
எரியும் ஜோதி,ଜ୍ୱଳନ୍ତ ମଶାଲ |
பக்கவாட்டு,ଫାଙ୍କା
பக்கவாட்டு இயக்கம்,ଫ୍ଲାଙ୍କିଙ୍ଗ୍ ଗତି
செழிக்கும் நாகரிகம்,ସମୃଦ୍ଧ ସଭ୍ୟତା |
ஃப்ளூவியலிஸ்டிக் நம்பிக்கை,ଫ୍ଲୁଭିଆଲିଷ୍ଟିକ୍ ବିଶ୍ୱାସ |
நாட்டுப்புற கடவுள்,ଲୋକ ଭଗବାନ |
நாட்டுப்புற தெய்வம்,ଲୋକ ଦେବୀ
நாட்டுப்புற நினைவகம்,ଲୋକ ସ୍ମୃତି
நாட்டுப்புற புராணம் (=நாட்டுப்புறவியல்),ଲୋକ ପୁରାଣ (= ଲୋକନୃତ୍ୟ)
இரை தேடும்,ଚୋରାଚାଲାଣ |
களமிறங்குதல்,ଅଗ୍ରଗାମୀ |
முன்னோடி,ଅଗ୍ରଗାମୀ |
முன்னோர்,ପୂର୍ବଜ
முன்னோடி,ଅଗ୍ରଗାମୀ |
கெட்ட நம்பிக்கை,ଭରସା
உருவாக்கும் நிலை,ଗଠନମୂଳକ ପର୍ଯ୍ୟାୟ |
கோட்டை,ଦୁର୍ଗ
வலுவூட்டல்,ଦୁର୍ଗ
அரணான நகரம்,ଦୁର୍ଗ ସହର
கோட்டை,ଦୁର୍ଗ
Fortuna,ଫର୍ଚୁନା
மன்றம் ரோமானம்,ଫୋରମ୍ ରୋମାନମ୍ |
பிரான்சிஸ்கன்,ଫ୍ରାନ୍ସିସ୍କାନ୍ |
பிராங்க்ளின்,ଫ୍ରାଙ୍କଲିନ୍ |
சகோதர யுத்தம்,ଭ୍ରାତୃ ଯୁଦ୍ଧ |
இலவச தேவாலயம்,ମୁକ୍ତ ଚର୍ଚ୍ଚ
இலவச உரிமையாளர்,ମୁକ୍ତଧାରୀ
சுதந்திர சிப்பாய்,ଫ୍ରିଲାନ୍ସ ସ soldier ନିକ |
சுதந்திர சிப்பாய்,ଫ୍ରିଲାନ୍ସ ସ soldier ନିକ |
ஃப்ரீமேன்,ଫ୍ରିମାନ୍
ஃப்ரீமேன்,ଫ୍ରିମାନ୍
இலவச நுழைவு சீட்டு,ଫ୍ରିପାସ୍ |
பிரஞ்சு புரட்சி,ଫରାସୀ ବିପ୍ଳବ |
துறவி,ଫ୍ରିୟାର୍ |
ஃப்ராசியன் கூலிப்படையினர்,ଫ୍ରାସିଆନ୍ ଭିକାରୀ
எல்லைப்புற மனிதன்,ସୀମାନ୍ତ ମଣିଷ |
கேலியன்,ଗାଲେନ୍ |
காலிகன் (=கல்லிகனிஸ்ட்),ଗାଲିକାନ୍ (= ଗାଲିକାନିଷ୍ଟ)
கல்லிக்கனிசம்,ଗାଲିକାନିଜିମ୍ |
பாதுகாப்பு அரண்,ଗ୍ୟାରିସନ୍ |
கோல்,ଗଲ୍ |
கௌண்ட்லெட்,ଗାଣ୍ଟଲେଟ୍ |
கௌண்ட்லெட்,ଗାଣ୍ଟଲେଟ୍ |
கெஸெபோ,ଗେଜେବୋ |
கெஸெபோ,ଗେଜେବୋ |
கெஸெபோ,ଗେଜେବୋ |
மரபியல் வரலாறு,ବଂଶାନୁକ୍ରମିକ ଇତିହାସ |
மரபியல் பதிவு,ବଂଶାନୁକ୍ରମିକ ରେକର୍ଡ |
மரபியல் அட்டவணை,ବଂଶାନୁକ୍ରମିକ ସାରଣୀ |
மரபுவழி மரம்,ବଂଶାନୁକ୍ରମିକ ବୃକ୍ଷ |
மரபியல்,ବଂଶାନୁକ୍ରମିକ
மரபியல்,ବଂଶାନୁକ୍ରମିକ
தலைமுறை,ପି Generation ଼ି
இனப்படுகொலை,ଜାତିସଂଘ
புறஜாதி,ଅଣଯିହୂଦୀ
புறஜாதி,ଅଣଯିହୂଦୀ
புறஜாதி,ଅଣଯିହୂଦୀ
புறஜாதி,ଅଣଯିହୂଦୀ
கெட்டோ,ଘେଟୋ |
கெட்டோ,ଘେଟୋ |
கிபெட்,ଗିବ୍ବେଟ୍ |
கில்ட் (=கில்ட்),ଗିଲ୍ଡ (= ଗିଲ୍ଡ)
கிளாடியேட்டர்,ଗ୍ଲାଡିଏଟର |
புகழ்பெற்ற புரட்சி,ଗ or ରବମୟ ବିପ୍ଳବ |
கோல்டன் ஹார்ட்,ସୁବର୍ଣ୍ଣ ହୋର୍ଡ଼ |
மகா கூட்டணி,ଗ୍ରାଣ୍ଡ୍ ଆଲାଏନ୍ସ |
பேரறிஞர்,ଗ୍ରାଣ୍ଡି
கிராண்ட் சிக்னர்,ଗ୍ରାଣ୍ଡ୍ ସାଇନର୍ |
கிராண்ட் சிக்னர்,ଗ୍ରାଣ୍ଡ୍ ସାଇନର୍ |
பெரும் உள்நாட்டுப் போர்,ମହାନ ଗୃହଯୁଦ୍ଧ |
பெரிய புறப்பாடு (புத்தரின்),ମହାନ ବିଦାୟ (ବୁଦ୍ଧଙ୍କ)
பெரிய இந்தியா,ଗ୍ରେଟର ଭାରତ |
கிரேட் ஹெல்லாஸ்,ମହାନ ହେଲାସ୍ |
பெரிய கூட்டம்,ମହାନ ହୋର୍ଡ
பெரிய துறவு (=பெரும் புறப்பாடு),ମହାନ ତ୍ୟାଗ (= ମହାନ ବିଦାୟ)
பெரிய முத்திரை,ମହାନ ସିଲ୍ |
பெரிய டிராக்,ଗ୍ରେଟ୍ ଟ୍ରାକ୍ |
பெரிய வாகனம்,ମହାନ ଯାନ
சீனப் பெருஞ்சுவர்,ଚାଇନାର ଗ୍ରେଟ୍ ୱାଲ୍ |
க்ரீவ்,ଗ୍ରୀଭ୍ |
காவலர்-அறை,ରାକ୍ଷୀ-ଚାମ୍ବର |
காவலர்-அறை,ରାକ୍ଷୀ-ଚାମ୍ବର |
காவலர்-அறை,ରାକ୍ଷୀ-ଚାମ୍ବର |
குப்தாக்கள்,ଗୁପ୍ତା
ஹாகியோகிராபி,ହାଗିଓଗ୍ରାଫି |
ஹாகியோகிராபி,ହାଗିଓଗ୍ରାଫି |
ஹேகியோலஜி,ହାଜିଓଲୋଜି |
ஹேகியோலஜி,ହାଜିଓଲୋଜି |
தனிப்பட்ட பார்வையாளர்களின் மண்டபம்,ବ୍ୟକ୍ତିଗତ ଦର୍ଶକଙ୍କ ହଲ୍ |
பொது பார்வையாளர்களின் மண்டபம்,ଜନ ଦର୍ଶକଙ୍କ ହଲ୍ |
குஞ்சு பொரிப்பது,ହ୍ୟାଚ୍
ஹீத்தன்,ହେଥେନ୍ |
ஹீத்தன்,ହେଥେନ୍ |
ஹீத்தனிசம்,ହେଥେନିଜିମ୍ |
ஹெகிரா (ஹெஜேரா),ହେଗିରା (ହେଜେରା)
ஹெலனிசம்,ହେଲେନିଜିମ୍ |
ஹெலட்,ହେଲଟ୍ |
ஹெரால்ட்ரி,ହେରାଲ୍ଡ୍ରି |
பாரம்பரியம்,ହେରିଟେଜ୍
ஹைரோகிளிஃபிக் நேரியல் எழுத்துக்கள்,ହାଇରୋଗଲିଫିକ୍ ର line ଖ୍ୟ ବର୍ଣ୍ଣଗୁଡିକ |
ஹைரோகிளிஃபிக் ஸ்கிரிப்ட்,ହାଇରୋଗଲିଫିକ୍ ସ୍କ୍ରିପ୍ଟ |
உயர் தேவாலயம்,ହାଇ ଚର୍ଚ୍ଚ
உயர் லேண்டர்,ହାଇ ଲ୍ୟାଣ୍ଡର୍ |
இந்து மதம்,ହିନ୍ଦୁ ଧର୍ମ
வரலாற்றாசிரியர்,Histor ତିହାସିକ
வரலாற்றாசிரியர்,Histor ତିହାସିକ
வரலாற்று பொருள்முதல்வாதம்,Histor ତିହାସିକ ବସ୍ତୁବାଦ |
வரலாற்று சகாப்தம்,Histor ତିହାସିକ ଯୁଗ |
வரலாற்று எல்லை,Histor ତିହାସିକ ସୀମା
வரலாற்றாசிரியர்,ଇତିହାସକାର
வரலாற்றாசிரியர்,ଇତିହାସକାର
வரலாற்று வரலாறு,ଇତିହାସ ଲିପି
வரலாற்று வரலாறு,ଇତିହାସ ଲିପି
வரலாறு,ଇତିହାସ
ஹிட்டிட் பேரரசு,ହିତ୍ତୀୟ ସାମ୍ରାଜ୍ୟ |
புனித கூட்டணி,ପବିତ୍ର ମିଳିତ ମଞ୍ଚ
புனித நகரம்,ପବିତ୍ର ସହର
புனித நகரம்,ପବିତ୍ର ସହର
புனித நிலம்,ପବିତ୍ର ଭୂମି
புனித நிலம்,ପବିତ୍ର ଭୂମି
புனித லீக்,ହୋଲି ଲିଗ୍ |
புனித லீக்,ହୋଲି ଲିଗ୍ |
புனித ரோமானியப் பேரரசு (=பேரரசு),ପବିତ୍ର ରୋମାନ୍ ସାମ୍ରାଜ୍ୟ (= ସାମ୍ରାଜ୍ୟ)
புனித கடல்,ପବିତ୍ର ସମୁଦ୍ର |
புனித கடல்,ପବିତ୍ର ସମୁଦ୍ର |
புனிதப் போர்,ପବିତ୍ର ଯୁଦ୍ଧ
புனிதப் போர்,ପବିତ୍ର ଯୁଦ୍ଧ
உள்நாட்டு அரசாங்கம்,ଗୃହ ସରକାର
ஊர்க்காவல்படை,ହୋମ ଗାର୍ଡ |
தாயகம்,ମାତୃଭୂମି |
வீட்டு விதி,ଗୃହ ନିୟମ |
வீட்டு விதி,ଗୃହ ନିୟମ
கூட்டம்,ହୋର୍ଡେ |
கூட்டம்,ହୋର୍ଡେ |
விரோத நாடு,ଶତ୍ରୁ ଦେଶ |
பகை நிலம்,ଶତ୍ରୁ ଭୂମି |
ஒருவரை துரத்தி செல்லுதல்,ଗରମ ଅନୁସରଣ
வீடு,ଘର
வீடு,ଘର
ஹவுஸ் ஆஃப் காமன்ஸ்,ହାଉସ୍ ଅଫ୍ କମନ୍ସ
ஹவுஸ் ஆஃப் லார்ட்ஸ்,ହାଉସ୍ ଅଫ୍ ଲର୍ଡସ୍ |
பிரதிநிதிகள் சபை,ଲୋକସଭା
ஹ்யூஜினோட்ஸ்,ହୁଗୁଏନଟ୍ସ |
மனிதநேயம்,ମାନବବାଦ |
மனிதநேயவாதி,ମାନବବାଦୀ |
நூறு யேசர்ஸ் போர்,ଶହ ଶହ ୟେସର ଯୁଦ୍ଧ |
ஹங்கர்,ହଙ୍କର୍ |
இபாதத் கானா (வழிபாட்டு இல்லம்),ଇବାଦତ ଖାନା (ପୂଜା ଘର)
ஐகானோக்ளாஸ்ட்,ଆଇକନୋକ୍ଲାଷ୍ଟ |
உருவ வழிபாடு செய்பவர்,ପ୍ରତିମା
இலாஹி சகாப்தம்,ଇଲାହି ଯୁଗ |
சட்டவிரோத போர்,ବେଆଇନ ଯୁଦ୍ଧ |
ஒளிரும் கையெழுத்துப் பிரதி,ଆଲୋକିତ ପାଣ୍ଡୁଲିପି
விளக்கப்பட கையெழுத்துப் பிரதி,ଚିତ୍ରିତ ପାଣ୍ଡୁଲିପି |
விளக்கப்பட கையெழுத்துப் பிரதி,ଚିତ୍ରିତ ପାଣ୍ଡୁଲିପି |
இமாம் (இம்மாம்),ଇମାମ (ଇମ୍ମାମ୍)
இமாமேட்,ଇମାମେଟ୍ |
இமாமேட்,ଇମାମେଟ୍ |
இமாம்பரா,ଇମମ୍ବର
ஏகாதிபத்தியம்,ସାମ୍ରାଜ୍ୟ
ஏகாதிபத்திய நகரம்,ସାମ୍ରାଜ୍ୟ ସହର |
ஏகாதிபத்தியம்,ସାମ୍ରାଜ୍ୟବାଦ |
ஏகாதிபத்திய விருப்பம்,ସାମ୍ରାଜ୍ୟ ପସନ୍ଦ |
முறையற்ற தன்மை,ଅପ୍ରାକୃତିକ |
வஞ்சகர்,ଇମ୍ପୋଷ୍ଟର୍ |
சிறைவாசம்,କାରାଗାର
சிறைவாசம்,କାରାଗାର
ஊடுருவல்,ଆକ୍ରମଣ
ஊடுருவல்காரன்,ଅନୁପ୍ରବେଶକାରୀ |
சுதந்திரம்,ସ୍ୱାଧୀନତା
சுதந்திர தினம்,ସ୍ବାଧୀନତା ଦିବସ
சுதந்திர மண்டபம்,ସ୍ୱାଧୀନତା ହଲ୍
இந்தியன் அமேரியன் (=சிவப்பு இந்தியன்=அமெரிக்க இந்தியன்),ଭାରତୀୟ ଆମେରିଆନ୍ (= ରେଡ୍ ଇଣ୍ଡିଆନ୍ = ଆମେରିକୀୟ ଭାରତୀୟ)
இந்தியன் ஹோம் ரூல் லீக்,ଇଣ୍ଡିଆନ୍ ହୋମ୍ ନିୟମ ଲିଗ୍ |
தொழில் புரட்சி,ଶିଳ୍ପ ବିପ୍ଳବ |
காஃபிர்,ଅବିଶ୍ୱାସୀ |
காஃபிர்,ଅବିଶ୍ୱାସୀ |
ஊடுருவல்,ଅନୁପ୍ରବେଶ
ஊடுருவி,ଅନୁପ୍ରବେଶକାରୀ |
தகவல் தருபவர்,ସୂଚନାଯୋଗ୍ୟ
தகவல் தருபவர்,ସୂଚନାଯୋଗ୍ୟ
தகவல் தருபவர்,ସୂଚନାଦାତା
தகவல் தருபவர்,ସୂଚନାଦାତା
நுழைவு,ଅନୁପ୍ରବେଶ
நுழைவு,ଅନୁପ୍ରବେଶ
நுழைவு,ଅନୁପ୍ରବେଶ
குடியிருப்பு,ବାସସ୍ଥାନ
வசிப்பிடத்தை,ନିବାସୀ
பரம்பரை,ଉତ୍ତରାଧିକାରୀ |
பரம்பரை,ଉତ୍ତରାଧିକାରୀ |
பரம்பரை,ଉତ୍ତରାଧିକାରୀ |
கல்வெட்டு,ଲେଖା
சின்னம்,ଇନସିନିୟା |
அணுகல் கருவி,ଯୋଗଦାନର ଯନ୍ତ୍ର
அரசாங்கத்தின் கருவி,ସରକାରଙ୍କ ଉପକରଣ
கிளர்ச்சி (கிளர்ச்சி),ବିଦ୍ରୋହ (ବିଦ୍ରୋହ)
கிளர்ச்சியாளர்,ବିଦ୍ରୋହୀ
கிளர்ச்சி,ବିଦ୍ରୋହ
கிளர்ச்சி,ବିଦ୍ରୋହ
ஒருங்கிணைப்பு,ଏକୀକରଣ
பதிவுகளின் நேர்மை,ରେକର୍ଡଗୁଡ଼ିକର ଅଖଣ୍ଡତା |
மாநிலங்களின் ஒருமைப்பாடு,ରାଜ୍ୟଗୁଡ଼ିକର ଅଖଣ୍ଡତା |
புத்திஜீவிகள் (புத்திசாலித்தனம்),ଇଣ୍ଟେଲିଜେଣ୍ଟିଆ (ଇଣ୍ଟେଲିଜେଣ୍ଟିଆ)
பரிந்து பேசுதல்,ମଧ୍ୟସ୍ଥି |
பரிந்து பேசுபவர்,ମଧ୍ୟସ୍ଥି |
இடைத்தரகர்,ମଧ୍ୟସ୍ଥି |
சர்வதேசியம்,ଆନ୍ତର୍ଜାତୀୟତା
சர்வதேசியம்,ଆନ୍ତର୍ଜାତୀୟତା
சர்வதேசியவாதி,ଆନ୍ତର୍ଜାତୀୟବାଦୀ |
உள்நாட்டுப் போர்,ଇଣ୍ଟର୍ନେସିନ୍ ଯୁଦ୍ଧ |
பயிற்சியாளர்,ଇଣ୍ଟରନେଟ୍
பயிற்சியாளர்,ଇଣ୍ଟରନେଟ୍
பயிற்சி முகாம்,ଇଣ୍ଟର୍ନି କ୍ୟାମ୍ପ
அடைப்பு,ଇଣ୍ଟର୍ନେଟ୍
அடைப்பு,ଇଣ୍ଟର୍ନେଟ୍
அடைப்பு,ଇଣ୍ଟର୍ନେଟ୍
இன்டர்னுன்சியோ,ଇଣ୍ଟର୍ନିସିଓ |
மொழிபெயர்ப்பாளர்,ଅନୁବାଦକ
மொழிபெயர்ப்பாளர்,ଅନୁବାଦକ
மொழிபெயர்ப்பாளர்,ଅନୁବାଦକ
தலையீடு,ହସ୍ତକ୍ଷେପ
குடலிறக்கம்,ଆନ୍ତରିକତା
குடல்,ଅନ୍ତନଳୀ
சூழ்ச்சி,ଷଡଯନ୍ତ୍ର
ஊடுருவும் நபர்,ଅନୁପ୍ରବେଶକାରୀ
ஊடுருவும் நபர்,ଅନୁପ୍ରବେଶକାରୀ
ஊடுருவல்,ଅନୁପ୍ରବେଶ
படையெடுப்பு,ଆକ୍ରମଣ
படையெடுப்பு,ଆକ୍ରମଣ
முதலீடு செய்யுங்கள்,ବିନିଯୋଗ କରନ୍ତୁ |
முதலீடு செய்யுங்கள்,ବିନିଯୋଗ କରନ୍ତୁ |
முதலீடு செய்யுங்கள்,ବିନିଯୋଗ କରନ୍ତୁ |
முதலீடு செய்யுங்கள்,ବିନିଯୋଗ କରନ୍ତୁ |
முதலீடு,ବିନିଯୋଗ
முதலீடு,ବିନିଯୋଗ
முதலீடு,ବିନିଯୋଗ
முதலீட்டு விழா,ବିନିଯୋଗ ସମାରୋହ
தேசியத்துடன் முதலீடு செய்யுங்கள்,ଜାତୀୟତା ସହିତ ବିନିଯୋଗ କରନ୍ତୁ |
வெல்ல முடியாத அர்மடா,ଅବିସ୍ମରଣୀୟ ଆର୍ମଡା |
மீறல் (அரசு),ଅହିଂସା (ରାଜ୍ୟ)
மீறல் நிலை,ଅବ୍ୟବସ୍ଥା |
அழிக்க முடியாத கோட்டை,ଅବିସ୍ମରଣୀୟ ଦୁର୍ଗ |
இரும்பு யுகம்,ଲ Iron ହ ଯୁଗ |
இரும்புத்திரை,ଲୁହା ପରଦା |
இரும்பு பாதுகாப்பு,ଲୁହା ଗାର୍ଡ |
இரும்பு ரேஷன்,ଲୁହା ରାସନ |
