Hindi,Marathi
"शाव, अंड भ्रूण",ब्रूड
शावता,ब्रूड
शाव परजीविता (अंड परजीविता),ब्रूड परजीवी
भ्रूण धानी,ब्रूड पाउच
यूष,मटनाचा रस्सा
भूरा भालू,तपकिरी अस्वल
भूरा किट्ट,तपकिरी गंज
कोंपलभोजी,ब्राउझर
"ब्रुश-बॉर्डर पक्ष्माभ उपकला, कूर्च सीमांत पक्ष्माभ उपकला",ब्रश-बॉर्डर सिलेटेड एपिथेलियम
ब्रुसेल्स गोभी,ब्रुसेल्स स्प्राउट
ब्रायोफिलम,ब्रायोफिलम
ब्रायोफाइटा,ब्रायोफिटा
ब्रायोफाइट,ब्रायोफाइट
ब्रायोप्सिडा,ब्रायोप्सिडा
ब्यूबो,बुबो
मुख गुहिका,बकल पोकळी
मुख-ग्रसनी गुहिका,बुक्को-फॅरेन्जियल पोकळी
मुकुलन,नवोदित
उभयरोधी बाइकार्बोनेट,बफर बायकार्बोनेट
"उभयरोधी, बफर",बफर
बफर क्षेत्र,मोकळी जागा
उभयरोधी क्रिया,बफरिंग Action क्शन
ब्यूफो,बुफो
कंद,बल्ब
पत्रप्रकलिका,बल्बिल
कंदाकार मूत्रमार्ग ग्रंथि,बल्बो मूत्रमार्ग ग्रंथी
स्थूल प्रवाह,मोठ्या प्रमाणात प्रवाह
"आवर्धत्वक् कोशिका, बुलीफोर्म कोशिका",बल्फॉर्म सेल
गुंज मक्षिका,बंबल मधमाशी
पूल शाखा,बंडल शाखा
पूल आच्छद,बंडल म्यान
पूल आच्छद कोशिका,बंडल म्यान सेल
"उत्प्लावकता, उत्प्लावन",उधळपट्टी
उत्प्लावी घनत्व अपकेंद्रण,हुशार घनता सेंट्रीफ्यूगेशन
उत्प्लावी घनत्व,आनंददायक घनता
मुकुलित होना,बर्गेन
बिलकारी,बुरुज
"झाड़ी, क्षुप",बुश
"ब्यूटिया मोनोस्पर्मा (ढाक, पलाश)",बुटेआ मोनोस्पर्मा
बूथस,बुथस
पुश्ता,बट्रेस (सूजलेला स्टेम बेस)
उप-उत्पाद,उप-उत्पादन
C-पेप्टाइड,सी-पेप्टाइड
कैक्टस,कॅक्टस
कैडमियम प्रदूषण,कॅडमियम प्रदूषण
आशुपाती,कॅड्यूकस
अंधनाल,Caicum
सीनोरैबडाइटिस एलीगैन्स,Caenorhabditits Elgans
सीजियम,सेझियम
कैफीन,कॅफिन
केल्सियमी कंटिका,कॅल्केरियस स्पिक्यूल
केल्सियमी कवच,कॅल्केरियस शेल
केल्सियमधर ग्रंथि,कॅल्किफेरस ग्रंथी
कैल्सीयन,कॅल्सीफिकेशन
कैल्सिटोनिन,कॅल्सिटोनिन
कैल्सियम,कॅल्शियम
कैल्सियम सेतु,कॅल्शियम ब्रिज
कैल्सियम कार्बोनेट,कॅल्शियम कार्बोनेट
कैलेन्ड्यूला,कॅलेंडुला
कैलीपस,कॉलिपस
"किण, कैलस",कॉलस
"किण संवर्ध, किण संवर्धन",कॉलस संस्कृती
कोलोकेसिया,कोलोकाशिया
कैलोटीज,कॅलोट्स
"कैलोट्रोपिस, आक मदार",कॅलोट्रोपिस
कैलोट्रोपिस प्रोसेरा,कॅलोट्रोपिस प्रोसेरा
कैल्विन चक्र,केल्विन सायकल
कैलीसाइनी,कॅलिसिनिया
चषक (Zool),कॅलेक्स
बाह्य दलपुंज (Bot),कॅलेक्स
कैंब्रियन कल्प,कॅंब्रियन कालावधी
केमेलस,कॅमेलस
"छद्मावरण, कैमोफ्लाज",Comulfage
कैंपेनेलीज,कॅम्पेनेल्स
कैनाबिनॉयड,कॅनाबिनोइड
सूक्ष्मनलिका,कॅनालिकुलस
कैन्सर,कर्करोग
कैन्सर (सामान्य कर्कट),कर्करोग (सामान्य खेकडा)
कैंडीटफ्ट,कँडीटुफ्ट
"इक्षुशर्करा, शक्कर",ऊस साखर
कैनिडी,कॅनिडे
रदनक,कॅनिन (दात)
कैनिस फेमिलिएरिस,कॅनिस परिचित
कैना,कॅन्ना
कैनेबिस सैटाइवा (भांग),भांग सॅटिवा
वितान,छत
क्षमतायन,कॅपेसिटेशन
केशिकात्व,केशिका
केशिका,केशिका
केशिका परिसंचरण,केशिका अभिसरण
"मुंडक, कैपिटुलम",कॅपिटुलम
कैपेरिस,कॅपरिस
आच्छादन,कॅपिंग
"पेटिका, कैप्सिड",कॅप्सिड
पेटिकांशक,कॅप्सोमेर
"संपुट, संपुटिका",कॅप्सूल
कार्बएमीनोहीमोग्लोब़िन,कार्बॅमिनोहेमोग्लोबिन
कार्बोहाइड्रेट,कार्बोहायड्रेट
कार्बन डाइऑक्साइड,कार्बन डाय ऑक्साइड
कार्बन डाइसल्फाइड,कार्बन डिसल्फाइड
कार्बन अणु,कार्बन रेणू
कार्बोनेट,कार्बोनेट
कार्बोनिक अम्ल,कार्बॉनिक acid सिड
कार्बोनिक ऐनहाइड्रेस,कार्बोनिक अ‍ॅनहायड्रॅस
कार्बनी कल्प,कार्बनिफेरस कालावधी
कार्बोक्सिल,कारबॉक्सिल
कार्बोक्सिल समूह,कार्बॉक्सिल ग्रुप
कार्बोक्सिलेज,कार्बोक्लेझ
कार्बोक्सिलीकरण,कार्बोक्लेशन
कारकैरोडोन,कारचारोडन
कैन्सरजनन,कार्सिनोजेनेसिस
कैन्सरजनी,कार्सिनोजेनिक
कार्सिनोमा,कार्सिनोमा
हृद् चक्र,ह्रदयाचा चक्र
हृद् ग्लाइकोसाइड,कार्डियाक ग्लायकोसाइड
हृद् पेशी,हृदयाचे स्नायू
हृद् पेसमेकर,कार्डियाक पेसमेकर
"हृद्लेखदर्शी, कार्डियोस्कोप",कार्डोस्कोप
"मांसाहारीगण, कार्निवोरा",कार्निवोरा
मांसाहारी,मांसाहारी
मांसाहारी,मांसाहारी
मांसाहारी पादप,मांसाहारी विमान
"मांसाहारी चौपाया (प्राणी), मांसाहारी चतुष्पाद",मांसाहारी चतुष्पाद
कैरोटीन,कॅरोटीन
कैरोटिनॉइड,कॅरोटीनोइड
"मणिबंधिका (सं.), मणिबंधी (वि.)",कार्पल
अंडप,कार्पेल
मणिबंध,कार्पस
कैरागीन,कॅरेजेन
वाहक क्रियाविधि,वाहक यंत्रणा
वहन क्षमता,वाहून नेण्याची क्षमता
उपास्थि-मीन,कार्टिलेजेनस फिश
उपास्थिमय,कार्टिलेगिनस
"बीजचोलक, कैरंकल",कार्न्कल
केंद्रकसंलयन,कॅरिओगामी
कैरियोफिलेसी,कॅरिओफिलॅसी
कैरियोफिलेसीय,कॅरिओफिलेसियस
कैरिऑप्सिस,कॅरिओपिसिस
केसीन,केसिन
कैस्पेरी पट्टी,कॅस्परियन पट्टी
कैसिया,कॅसिया
कैसोवरी,कॅसोवरी
अरंडी,एरंडेल
कैजुराइना,कॅसुरिना
कैजुराइना ऐलनस,कॅसुरिना अल्नस
अपचय,कॅटाबोलिझम
कैटालेज,कॅटलॅस
"सूची, ग्रंथसूची, सूचीपत्र",कॅटलॉग
उत्प्रेरण,कॅटॅलिसिस
उत्प्रेरक,उत्प्रेरक
उत्प्रेरक परिवर्तक,उत्प्रेरक कन्व्हर्टर
मोतियाबिंदु,मोतीबिंदू
"प्रलय, महासंकट",आपत्ती
कैटिकोलएमीन,कॅटेकोलामाइन
कैटेकोलोमाइन हार्मोन,कॅटेकोलोमाइन संप्रेरक
कैथीकरण,कॅथेट्रायझेशन
धनायन,केशन
कैटकिन,कॅटकिन
कतला,कॅटला
विडाल नख (बिग्नोनिया अंग्वस केटाइ),मांजरीचे नेल (बिग्नोनिया-गोंगुइस कॅटी)
"मवेशी चारण, पशु चारण",गुरेढोरे चरणे
"मवेशी फार्म, पशु फार्म",गुरेढोरे गुरेढोरे
"मवेशी रूमेन, पशु रूमेन",गुरेढोरे रुमेन
पुच्छ शूक,गुरांची शैली
पुच्छ कशेरुक,पुच्छर कशेरुका
कौडेक्स,COUDEX
"रोगकारक, उत्पादन कारक",कार्यकारण एजंट
सीड्रस देओदार (देवदार),सेड्रस देवोदर (देवदार)
सिलैस्ट्रेलीज,सेलिस्ट्रेल्स
कोशिका जीवविज्ञानी,सेल जीवशास्त्रज्ञ
कोशिका जैविकी,सेल जीवशास्त्र
कोशिका चक्र,सेल चक्र
कोशिका विवर्धन,सेल वाढ
कोशिका आवरण,सेल लिफाफा
कोशिका प्रभंजन,सेल फ्रॅक्शनेशन
कोशिका समसूत्रांश,सेल होमोजेनेट
कोशिका-माध्यित प्रतिरक्षा,सेल मध्यस्थ प्रतिकारशक्ती
"कोशिका कला, कोशिका झिल्ली",पेशी आवरण
कोशिका प्रचुरोद्भवन,सेल प्रसार
कोशिका संरचना,सेल रचना
कोशिका सिद्धांत,सेल सिद्धांत
कोशिका भित्ति,पेशी भित्तिका
सेलोफेन कला,सेलोफेन पडदा
लघुकोशिका,सेल्युले
कोशिकीय प्रतिरक्षा,सेल्युलर संरक्षण
कोशिकीय ऊर्जा अंतरण-तंत्र,सेल्युलर एनर्जी ट्रान्सफर-सिस्टम
कोशिकीय एंजाइम,सेल्युलर एंजाइम
कोशिकीय स्तर,सेल्युलर पातळी
कोशिकीय ऑक्सीकरण,सेल्युलर ऑक्सिडेशन
कोशिकीय पूल,सेल्युलर पूल
सेलुलोस,सेल्युलोज
सेलुलोस सूक्ष्मरेशक,सेल्युलोज मायक्रोफिब्रिल
सीमेन्टम,सिमेंटम
सेंक्रस,सेन्चरस
नूतनजीवी महाकल्प,सेनोझोइक युग
गणना,जनगणना
जनगणना,जनगणना
सेन्टीमॉर्गन,सेंटीमोर्गन
सेंटीपीडा ऑर्बिकुलेरिस,सेंटीपीडा ऑर्बिक्युलरिस
केंद्रीय अक्ष,मध्य अक्ष
केंद्रीय कोशिका,मध्यवर्ती सेल
केंद्रीय क्रोड,मध्यवर्ती कोअर
मूल सिद्धांत,मध्यवर्ती मत
केंद्रीय औषध अनुसंधान संस्थान,केंद्रीय औषध संशोधन संस्था
केंद्रीय क्षेत्र,मध्य फील्ड
केंद्रीय स्तन्यवाहिनी,सेंट्रल लॅक्टेल
केंद्रीय तंत्रिका तंत्र,मध्यवर्ती मज्जासंस्था
मध्यवर्ती परिखा,मध्यवर्ती सल्कस
अपकेंद्रण,सेंट्रीफ्यूगेशन
तारककेंद्र,सेंट्रीओल
"सत्रकेंद्र, गुणसूत्रबिंदु",सेन्ट्रोमेर
तारककाय,सेन्ट्रोसोम
"परितारक केंद्र, सेंट्रोस्फियर",सेन्टरोस्फीअर
शीर्षरज्जुकी सेफैलोकॉर्डेट,सेफलोचॉर्डेट
सेफैलोकॉर्डेट प्राणी,सेफलोचॉर्डेट्स
सेफैलोस्पोरिन,सेफलोस्पोरिन
शिरोवक्ष,सेफॅलोथोरॅक्स
सिरैटोफिलेसी,सेराटोफिलॅसी
अनाज-दाना,धान्य धान्य
अनुमस्तिष्क वृंतक,सेरेबेलर पेडनकल
अनुमस्तिष्क,सेरेबेलम
प्रमस्तिष्क कुल्या,सेरेब्रल अ‍ॅक्विडक्ट
प्रमस्तिष्क वल्कुट,सेरेब्रल कॉर्टेक्स
प्रमस्तिष्क गोलार्ध,सेरेब्रल गोलार्ध
प्रमस्तिष्क निलय,सेरेब्रल वेंट्रिकल
प्रमस्तिष्कमेरु द्रव,सेरेब्रोस्पाइनल फ्लुइड (सीएसएफ)
प्रमस्तिष्क,सेरेब्रम
प्रमाणित बीज,प्रमाणित बियाणे
संसिक्थ ग्रंथि,सेर्यूमेनस ग्रंथी
"ग्रैव, ग्रीवा",गर्भाशय ग्रीवा
(गर्भशय) ग्रीवा आच्छद,गर्भाशय ग्रीवा कॅप
ग्रीवा कशेरुक,गर्भाशय ग्रीवा
ग्रीवा,गर्भाशय ग्रीवा
सीजियम क्लोराइड,सेझियम क्लोराईड
मलकुंड,सेसपूल
सिटेसियाई,Cetasians
कीटोप्टेरस,चेटोप्टेरस
श्वेतकरज्जु,चालझा
"निभाग, कैलेजा",चालझा
कैलेजा सिरा,चालझल एंड
कैलीना,चालिना
"कैमीलिऑन, गिरगिट",गिरगिट (चामेलियन)
शैंकराभ,चक्रोइड
प्रणाल,चॅनल
चैनल,चॅनल
संरक्षिका,चैपरॉन
कैरा,चारा
अभिलक्षणिक वनस्पति,वैशिष्ट्यपूर्ण वनस्पती
"चारकोल, काठ कोयला",कोळसा
चारगाफ नियम,चार्गॅफचा नियम
आवेश युग्मित युक्ति,चार्ज युग्मित डिव्हाइस (सीसीडी)
आवेशन,चार्जिंग
उन्मील्यपरागणी,Chasmogamous
कैथेमैलस,चॅटमालस
कीलोन,चेलोन
रासायनिक विश्लेषित्र,रासायनिक विश्लेषक
रासायनिक आबंध,रासायनिक बंध
रासायनिक भंजन,रासायनिक ब्रेकडाउन
रासायनिक सम्मिश्रता,रासायनिक जटिलता
रासायनिक पर्यावरण,रासायनिक वातावरण
रासायनिक विकास,रासायनिक उत्क्रांती
रासायनिक विधि,रासायनिक पद्धत
रासायनिक उत्परिवर्तजन,रासायनिक म्युटागेन
रासायनिक उद्भव,रासायनिक मूळ
रासायनिक ऑक्सीजन मांग,रासायनिक ऑक्सिजनची मागणी
रासायनिक विभव,रासायनिक क्षमता
रासायनिक स्केल्पेल,रासायनिक स्कॅल्पेल
रासायनिक संकेत,रासायनिक सिग्नल
रासायनिक अंतर्ग्रथन,रासायनिक Synapse
रसायन परासरणी परिकल्पना,केमिओमोटिक गृहीतक
रसायनज्ञ,केमिस्ट
रसायन विज्ञान,रसायनशास्त्र
रसोसंश्लेषण,केमोसिंथेसिस
रसो-स्वपोषी जीवाणु,केमो-ऑटोरोफिक बॅक्टेरिया
रसो-अनुकुंचन,केमोनॅस्टी
रसोसंश्लेषण,केमोसिंथेसिस
रसोसंश्लेषी स्वपोषित,केमोसिंथेटिक ऑटोट्रोफ
रसोसंश्लेषी जीवाणु,केमोसिंथेटिक बॅक्टेरिया
रसोनुचलन,केमोटॅक्सिस
"रसायनवर्गिकी, रसोवर्गिकी",केमोटाक्सोनॉमी
रसोचिकित्सा,केमोथेरपी
कीनोपोडिएसी,चेनोपोडियासी
किऐज्मेटा,Chiasmata
किऐज्मा प्रकार परिकल्पना,चियास्मना प्रकार गृहीतक
चिकनगुनिया,चिकुंगुनिया
कासनी,चिकोरी
"बालपन, बाल्यावस्था",बालपण
मिर्च मोजेक विषाणु,मिरची मोझॅक विषाणू
सिनकोना ऑफिसिनैलिस,सिंचोना ऑफिसिनलिस
जतुपरागण,चिरोप्टेरोफिली
काइटिन,चिटिन
काइटिनी,चिटिनस
क्लेमाइडिया ट्रेकोमेटिस,क्लॅमिडीया ट्रॅकोमॅटिस
क्लेमाइडीयता,क्लेमिडियासिस
क्लेमाइडोमोनास,क्लेमिडोमोनास
क्लोरैम्फैनिकॉल,क्लोरॅम्फेनिकॉल
क्लोरेला,क्लोरेला
हरितऊतक,क्लोरेन्चायमा
क्लोराइड कोशिका,क्लोराईड सेल
क्लोरीन,क्लोरीन
क्लोरोफ्लुओरोकार्बन,क्लोरोफ्लूरो कार्बन (सीएफसीएस)
क्लोरोफॉर्म,क्लोरोफॉर्म
क्लोरोफाइसी,क्लोरोफिसी
हरितपादप पूर्वज,क्लोरोफाइट पूर्वज
हरिमाहीनता,क्लोरोसिस
"हरितरोग, क्लोरोसिस",क्लोरोसिस
"कीपाणु, कीपकोशिका",चॅनोसाइट
कोलेसिस्टोकाइनेसिस,कोलेसीस्टोकिनेसिस
कोलेसिस्टोकाइनिन,कोलेसीस्टोकिनिन
कोलेस्टेरॉल,कोलेस्ट्रॉल
"कोलीन-उत्तेजक, कोलीनर्जिक",कोलिनेर्जिक
कॉन्ड्रिक्थीज,चोंड्रिच्थे
"उपास्थिन, कॉन्ड्रिन",चोंड्रिन
उपास्थि-अणु,चोंड्रोसाइट
कंडरा रज्जु,Chordae टेंडिने
कॉर्डेटा (रज्जुकी संघ),Chordata
जरायु-अपरापोषिका अपरा,कोरिओलॅंटोइक प्लेसेंटा
जरायु,कोरियन
जरायु कार्टिकोट्रॉपिन,कोरिओनिक कॉर्टिकोट्रोपिन
जरायु गोनेडोट्रॉपिन,कोरिओनिक गोनाडोट्रोपिन
जरायु थायरोट्रापिन,कोरिओनिक थायरोट्रोपिन
रक्तक पटल,कोरिओड
"अर्धसूत्र, अर्धगुणसूत्र",क्रोमॅटिड
क्रोमैटिन रेशा,क्रोमॅटिन फायबर
क्रोमैटिन,क्रोमॅटिन
वर्णलेखी तकनीक,क्रोमॅटोग्राफिक तंत्र
"वर्णलेखिकी, क्रोमैटोग्राफी",क्रोमॅटोग्राफी
वर्णकधर,क्रोमेटोफोर
वर्णजनिक क्रियाधार,क्रोमोजेनिक सब्सट्रेट
"वर्णसूत्र, क्रोमोनीमा",क्रोमोनेमा
वर्णमूलक,क्रोमोफोर
"वर्णलवक, क्रोमोप्लास्ट",क्रोमोप्लास्ट
गुणसूत्री विपथन,क्रोमोसोमल विकृती
गुणसूत्री दोष,क्रोमोसोमल दोष
गुणसूत्र मानचित्रण,क्रोमोसोम मॅपिंग
आनुवंशिकता का गुणसूत्र सिद्धांत,आनुवंशिकतेचा गुणसूत्र सिद्धांत
वंशागति का गुणसूत्र सिद्धांत,वारशाचा गुणसूत्र सिद्धांत
चिरकारी श्वसनीशोथ,तीव्र ब्राँकायटिस
चिरकारी पेशिभ श्वेताणुरक्तता,क्रॉनिक मायोइड ल्यूकेमिया
इतिवृत्त,क्रॉनिकल
"कालानुक्रमिक रूप से, कालानुक्रमतः",कालक्रमानुसार
क्राइसेन्थिमम सिनेरेरिफोलियम,क्रायसॅन्थेमम सिनेरीरियलफोलियम
क्राइसेन्थिमम इंडिकम (गुलदाउदी),क्रायसॅन्थेमम इंडिकम
क्राइसेन्थिमम रोसियम,क्रायंथेमम रोझम
क्राइसोफाइटा,क्रिसोफिटा
क्राइसोफाइट,क्रिसोफाइट
काइलोमाइक्रोन,क्लोमिक्रॉन
काइम,चिम
काइमोट्रिप्सिन,Kymotrypsin
साइकेडा,सिकाडा
साइसर ऐरीटिनम (चना),सिकर एरिएटिनम
"सिकलिड मीन, सिकलिड मछली",सिच्लिड फिश
सी-संस्तर,सी-होरिझोन
पक्ष्माभ,सिलिया
पक्ष्माभ पिंड,सिलीरी बॉडी
पक्ष्माभ गुच्छिका,सिलीरी गॅंग्लियन
पक्ष्माभी गति,सिलीरी चळवळ
पक्ष्माभी,सिलीरी
पक्ष्माभी प्राणी,सिलीएट
पक्ष्माभ,सिलियम (सिलिया)
सिनकोना,सिंचोना
सायोना,सिओना
सिप्रोफ्लॉक्सैसिन,सिप्रोफ्लोक्सासिन
परिसंचरण,अभिसरण
परिसंचरण तंत्र,वर्तुळाकार प्रणाली
परिग्रसिका संधायी,Surerosophageal कमिशन
प्रतानी,सिरोझ
सिरोसिस,सिरोसिस
शिखी,सिरहस
कुंडिका,सिस्टर्ना
"कार्येक, सिस्ट्रॉन",मिस्ट्रॉन
सिट्रूलीन,सिट्रुलीन
सिट्रस फल,लिंबूवर्गीय फळ
वंशशाखिकी,क्लेडिस्टिक्स
पर्णाभ पर्व,क्लेडोड
क्लैडोफोरा,क्लेडोफोरा
क्लैरिअस गैरीपिनस,क्लेरियस गॅरीपिनस
"वर्ग, क्लास",वर्ग
संवर्ग,वर्ग
वर्गीकरण,वर्गीकरण
क्लैविसेप्स,क्लेव्हिसेप्स
"जत्रुक, क्लेविकल",क्लेव्हिकल
नखरहीन अंगुली,क्लॉलेसलेस अंक
"मृत्तिका, चिकनी मिट्टी",क्ले
विदलन खाँच,क्लीवेज फ्यूरो
अनुन्मील्यपरागणी,क्लीस्टोगॅमस
क्लीमैटिस,क्लेमाटिस
जलवायु,हवामान
जलवायु क्षेत्र,हवामान क्षेत्र
"जलवायवी प्राचल, जलवायु पैरामीटर",हवामान पॅरामीटर
चरम समुदाय,क्लायमॅक्स समुदाय
आरोही,गिर्यारोहक
"अरोहण, (वि.) आरोही",चढणे
रोगलक्षण काल,क्लिनिकल कालावधी
"पर्याणिक, क्लाइटेलमी",क्लीटलर
"पर्याणिका, क्लाइटेलम",क्लीटेलम
क्लाइटोरिया,क्लीटोरिया
भगशेफ,क्लिटोरिस
अवस्कर,क्लोका
क्लोनी मेंढक,क्लोनल बेडूक
क्लोनी प्रवर्धन,क्लोनल प्रसार
क्लोनी वरण,क्लोनल निवड
क्लोन,क्लोन
क्लोनन,क्लोनिंग
सगे-संबंधियों में विवाह,जवळचे लग्न
संवृत तंत्र,बंद प्रणाली
क्लॉस्ट्रिडियम,क्लोस्ट्रिडियम
क्लॉस्ट्रीडियम ब्यूटिलिकम,क्लोस्ट्रिडियम ब्यूटिलिसियम
स्कंद विदारक,क्लॉट बस्टर
रुधिर स्कंदन,रक्ताची गठ्ठा
लौंग फली,क्लोव्हर बीन
"त्रिपर्णी मॉडल, क्लोवर लीफ मॉडल",क्लोव्हर-लीफ मॉडेल
क्लाउन मीन,जोकर मासे
नाइडेरिया प्राणी,Cnidarians
दंशकोरक,Cnidoblast
"सहपुंज, सहपुंजित",कोअरव्हॅरेट
स्थूल समायोजन घुंडी,खडबडीत समायोजन नॉब
मोटी रेत,जाड वाळु
तटीय टिब्बा,किनारपट्टीचा ढिगा .्या
तटीय झींगा संवर्धन फार्म,किनारपट्टी कोळंबी संस्कृती फार्म
कोबाल्ट,कोबाल्ट
कोकेन,कोकेन
कॉक्सीडियता,कोकिडिओसिस
"गोलाणु, कॉकस",कोकस
अनुत्रिक,Coccyx
"कर्णावर्त, कॉक्लिया",कोक्लीया
फली कुंडल,कोक्लीया
"कोया, कोकून",कोकून
कोडित जीन कार्यक्रम,कोड केलेले अनुवांशिक प्रोग्राम
कोडीन,कोडिन
संकेतन,कोडिंग
कूटन (कूटलेखन),कोडिंग
कोडन,कोडिंग
"कूटन रज्जुक, कोडन रज्जुक",कोडिंग स्ट्रँड
सहप्रभाविता,कोडिनन्स
"प्रकूट, कोडॉन",कोडन
सीलेन्टरेट,COELENTERATE
आंतरगुहा,कोलेन्टरन
"उदर-गुहा, गुच्छिका",सेलिआक गॅंग्लियन
"प्रगुही, सीलोमी",कोलोमेट
"प्रगुहा, सीलोम",कोयलोम
प्रगुही उपकला,कोयलोमिक एपिथेलियम
प्रगुही तरल,कोयलोमिक फ्लुइड
प्रगुहा कोश,कोयलोमो सॅक
संकोशिकी,कोनोसाइटिक
सीनोपोडिएसी,कोएनोपोडियासी
सहएंजाइम,कोएन्झाइम
सह-विकास,सह-उत्क्रांती
"सहविलोपन, सह-विलोप",सह-उत्कटता
सह-कारक,सह-घटक
संसंजन,एकत्रीकरण
संसंजन बल,एकत्रित शक्ती
संसंजन सिद्धांत,एकत्रित सिद्धांत
संसंजन-तनाव वाष्पोत्सर्जन,एकत्रीकरण-तणाव-ट्रान्सपायरी
कोहॉर्ट,कोहोर्ट
सर्पिल या कुंडलित रूप से लिपटी/लपेटी गई,आवर्तपणे किंवा हेल्कली कॉलेड
"कुंडलित, लपेटा गया",Colled
मैथुन,कोयटस
अंतरित मैथुन (निष्कासन),कोयटस इंटरप्टस (पैसे काढणे)
कॉल्चिसिन,कोल्चिसिन
कोल्चिकम औटम्नेल,कोल्चिकम शरद .तूतील
"असमतापी, अनियततापी",शांत रक्ताचा
शीत मरुस्थल,थंड वाळवंट
शीतग्राही,कोल्ड रिसेप्टर
वर्मपंखी,कोलियोप्टेरन
प्रांकुर चोल,कोलिओप्टिल
मूलांकुर-चोल,कोलोरहिझा
कोलियस,कोलियस
कोलैजन,कोलेजन
कोलैजन रेशा,कोलेजन फायबर
कॉलर,कॉलर
संपार्श्विक ग्रंथि,संपार्श्विक ग्रंथी
संग्राहक नलिका,ट्यूब्यूल गोळा करीत आहे
संग्राहक वाहिनी,नलिका गोळा करणे
कॉलेटोट्राइकम,कोलेटोट्रिचम
श्लेषकोरक कोशिका,कोलोब्लास्ट सेल
कोलॉइड,कोलोइड
कोलॉइडी,कोलोइडल
अरबी,कोलोकेशिया
वृहदंत्र,कोलन
निवह-जीव,वसाहती फॉर्म
निवही नॉस्टॉक,वसाहती एनओएसटीओसी
निवहभवन,वसाहतवाद
निवह,कॉलनी
"नवस्तन्य, नवदुग्ध",कोलोस्ट्रम
वर्णांधता,रंग अंधत्व
स्तंभ वर्णलेखन,स्तंभ क्रोमॅटोग्राफी
बर्टिनी स्तंभ,बर्टिनीचा स्तंभ
स्तंभाकार उपकला,स्तंभ एपिथेलियम
कंकत पट्टिका,कंघी प्लेट
संयुक्त प्रतिरक्षा न्यूनता संलक्षण,एकत्रित रोगप्रतिकारक कमतरता सिंड्रोम
संयुक्त भार,एकत्रित वजन
"कॉम्ब जेली, कंकत जेली",कंघी-जेली
दहन,ज्वलन
दहन प्रक्रम,दहन प्रक्रिया
कॉमा (रूप),स्वल्पविराम
सहभोजिता,Comensalism
संधायी वाहिका,कमिशनल जहाज
साझा पूर्वज,सामान्य पूर्वज
मूल ग्रीवा धमनी,सामान्य कॅरोटीड धमनी
सामान्य भारतीय भेक,सामान्य भारतीय टॉड
समुदाय विविधता,समुदाय विविधता
समुदाय पारस्परिक क्रिया,समुदाय संवाद
संहनन,कॉम्पॅक्शन
सहचर कोशिका,कंपेनियन सेल
तुलनात्मक शारीर,तुलनात्मक शरीरशास्त्र
तुलनात्मक आकारिकी,तुलनात्मक मॉर्फोलॉजी
"संसुगति, ससंगता",सुसंगतता
निषेच्यता,सुसंगतता
प्रतिकारी पुनस्र्द्भवन,भरपाई पुनर्जन्म
सक्षम कोशिका,सक्षम सेल
समर्थ परपोषी,सक्षम होस्ट
"स्पर्धा, प्रतियोगिता",स्पर्धा
स्पर्धी संदमन,स्पर्धात्मक प्रतिबंध
स्पर्धी संदमक,स्पर्धात्मक अवरोधक
पूरकता,पूरकता
पूरक फिल्टर,पूरक फिल्टर
पूरक जीन,पूरक जनुक
पूरक युग्म,पूरक जोडी
संपूर्ण पाचन पथ,पूर्ण पाचन तंत्र
पूर्ण सहलग्नता,पूर्ण दुवा
पूर्ण उपचयन,पूर्ण ऑक्सिडेशन
सम्मिश्र,कॉम्प्लेक्स
जटिल,कॉम्प्लेक्स
संकुल,कॉम्प्लेक्स
जटिल ऊतक,कॉम्प्लेक्स टिश्यू
"संयुक्त, संग्रथित",संमिश्र
संयुक्त समशिख,कंपाऊंड कोरीएमबी
बहुस्तर उपकला,कंपाऊंड एपिथेलियम
संयुक्त नेत्र,कंपाऊंड डोळे
संयुक्त पुष्पछत्र,कंपाऊंड अंबेल
बाध्यकारी क्रिया,सक्तीची क्रिया
अभिकलन जैविकी,संगणकीय जीवशास्त्र
अभिकलित टोमोग्राफी,संगणकीय टोमोग्राफी
कंप्यूटर स्क्रीन,संगणकाचा पडदा
सांद्रित मूत्र,एकाग्र मूत्र
"सांद्रण, गाढ़ापन, सांद्रता",एकाग्रता
सांद्रण प्रवणता,एकाग्रता ग्रेडियंट
गर्भधारण,संकल्पना
संघनन,संक्षेपण
द्रवण,संक्षेपण
संघनन विसंघनन चक्र,कंडेन्सेशन डिकॉन्डेन्सेशन सायकल
संघनित अवस्था,कंडेन्डेड स्टेट
संग्राही लेन्स,कंडेन्सर लेन्स
सप्रतिबंध,सशर्त
प्रानुकूलित,सशर्त
तंत्रिका आवेग का चालन,मज्जातंतू आवेग
जल संवहन,पाणी वाहून नेणे
चालक विद्युत् अपघट्य जेल,प्रवाहकीय इलेक्ट्रोलाइट जेल
शंकु,सुळका
संरूपण,अनुरुप
संरूपी,कॉन्फॉर्मर
जन्मजात,जन्मजात
शंकुरूप जड़,शंकूच्या आकाराचे मूळ
शंक्वाकार,शंकूच्या आकाराचे
कोनिडिया,कॉनिडिया
"शंकुवृक्ष, कोनिफर",कॉनिफर
कोनीफेरी,कॉन्फेरिए
कोनिफेरोप्सिडा,कॉनिफेरोप्सिडा
