Tamil,Punjabi
ஃபேசியா,ਫੇਸੀਆ
முக பலகை,ਫੇਸੀਆ ਬੋਰਡ
தவறு,ਨੁਕਸ
வயல் ஈரப்பதம்,ਖੇਤ ਦੀ ਨਮੀ
இறுதி ஈரப்பதம் சமம்,ਅੰਤਮ ਨਮੀ ਦੇ ਬਰਾਬਰ
ஃபில்லட் (மோட்டார்),ਫਿਲਟ (ਮੋਰਟਾਰ ਦਾ)
இறுதி,ਫਾਈਨਲ
இறுதி அளவீடு,ਅੰਤਮ ਮਾਪ
இறுதி கட்டணம்,ਅੰਤਿਮ ਭੁਗਤਾਨq
இறுதி முன் மன அழுத்தம்,ਅੰਤਮ ਪ੍ਰੀ ਤਣਾਅ
இறுதி பதற்றம்,ਅੰਤਮ ਤਣਾਅ
நிதி சாத்தியம்,ਵਿੱਤੀ ਵਿਵਹਾਰਕਤਾ
நேர்த்தியான மொத்த,ਵਧੀਆ ਕੁੱਲ
பிளவுபட்ட பாறை,ਫਿਸਰਡ ਚੱਟਾਨ
கொடி கல்,ਝੰਡਾ ਪੱਥਰ
பிளெமிஷ் பிணைப்பு,ਫਲੇਮਿਸ਼ ਬਾਂਡ
ஒளிரும்,ਫਲੈਸ਼ਿੰਗ
பளிச்சிடும் ஓடை,ਚਮਕਦਾਰ ਸਟ੍ਰੀਮ
தட்டையான கூரை,ਫਲੈਟ ਛੱਤ
Fleche,ਫਲੇਚੇ
பிளெமிஷ் தோட்ட சுவர் பிணைப்பு,ਫਲੇਮਿਸ਼ ਗਾਰਡਨ ਵਾਲ ਬਾਂਡ
பிளின்ட்,Flint
பிளின்ட் சுவர்,Flint ਕੰਧ
மிதக்கும் தளம்,ਫਲੋਟਿੰਗ ਮੰਜ਼ਿਲ
ஃப்ளோக்குலேஷன்,ਫਲੋਕੂਲੇਸ਼ਨ
ஃப்ளோகுலேஷன் வரம்பு,ਫਲੋਕੂਲੇਸ਼ਨ ਸੀਮਾ
ஃப்ளோகுலேஷன் விகிதம்,ਫਲੋਕੂਲੇਸ਼ਨ ਅਨੁਪਾਤ
ஃப்ளோக்குல்ஸ்,ਫਲੋਕੂਲਸ
தரை,ਮੰਜ਼ਿਲ
மாடி முத்திரை,ਮੰਜ਼ਿਲ ਸੀਲ
ஓட்டம்,ਪ੍ਰਵਾਹ
ஏற்ற இறக்கம்,ਉਤਰਾਅ-ਚੜ੍ਹਾਅ
காலடி,ਫੁੱਟਿੰਗ
அறக்கட்டளை,ਬੁਨਿਆਦ
இலவச வீழ்ச்சி பாரோ டாப்பிங் மிக்சர்,ਫਰੀ ਫਾਲ ਬੈਰੋ ਟਾਪਿੰਗ ਮਿਕਸਰ
இலவச வீழ்ச்சி கலவை (டிரம் வகை),ਫਰੀ ਫਾਲ ਮਿਕਸਰ (ਡਰੱਮ ਦੀ ਕਿਸਮ)
இலவச கல்,ਮੁਫ਼ਤ ਪੱਥਰ
புதியது,ਫਰੈੱਸਟ
உராய்வு குவியல்,ਰਗੜ ਢੇਰ
தவளை,ਡੱਡੂ
கேபிள்,ਗੇਬਲ
கேப்லெட்,ਗੈਬਲੇਟ
சூதாட்ட கூரை,Gambrel ਛੱਤ
அளவீடு,ਗੇਜ
அளவிடும் பிரிவு,ਗੇਜਿੰਗ ਸੈਕਸ਼ਨ
அளவிடும் நிலையம்,ਗੇਜਿੰਗ ਸਟੇਸ਼ਨ
பொதுவான இருப்பிடத் திட்டம்,ਆਮ ਟਿਕਾਣਾ ਯੋਜਨਾ
பொது காற்றோட்டம்,ਆਮ ਹਵਾਦਾਰੀ
G அடிவானம் அல்லது gley அடிவானம்,G ਹੋਰੀਜ਼ਨ ਜਾਂ ਗਲੇ ਹੋਰੀਜ਼ਨ
வரை பனிப்பாறை,ਤੱਕ ਗਲੇਸ਼ੀਅਲ
Gneiss,ਗਨੀਸ
பொருட்கள் முற்றம்,ਮਾਲ ਵਿਹੜਾ
சாய்வு எதிர்ப்பு,ਗਰੇਡੀਐਂਟ ਪ੍ਰਤੀਰੋਧ
கிரானைட்,ਗ੍ਰੇਨਾਈਟ
சிறுமணி அமைப்பு,ਦਾਣੇਦਾਰ ਬਣਤਰ
குருணையாக்கம்,ਗ੍ਰੇਨੂਲੇਸ਼ਨ
சிறுமணி,ਗ੍ਰੈਨਿਊਲ
ஈர்ப்பு நீர் இல்லாத நீர்,ਗ੍ਰੈਵੀਟੇਸ਼ਨਲ ਪਾਣੀ ਮੁਕਤ ਪਾਣੀ
ஈர்ப்பு முற்றம்,ਗ੍ਰੈਵੀਟੇਸ਼ਨਲ ਯਾਰਡ
பெரிய மண் குழு,ਮਹਾਨ ਮਿੱਟੀ ਸਮੂਹ
கிரில்லேஜ் அடித்தளம்,ਗ੍ਰਿਲੇਜ ਬੁਨਿਆਦ
தரையில் கை மோல்டிங்,ਜ਼ਮੀਨੀ ਹੱਥ ਮੋਲਡਿੰਗ
குழுவாக்கப்பட்ட கப்பல்துறை,ਸਮੂਹਬੱਧ ਡੌਕ
குழு வீடுகள்,ਗਰੁੱਪ ਹਾਊਸਿੰਗ
விருந்தினர் அறை,ਮਹਿਮਾਨ ਕਮਰਾ
சாக்கடை,ਗਟਰ
சாக்கடை சுமப்பவர்,ਗਟਰ ਚੁੱਕਣ ਵਾਲਾ
கால்வாய் சோதனை,ਗਟਰ ਚੈੱਕ
சுத்தி அலங்காரம்,ਹੈਮਰ ਡਰੈਸਿੰਗ
துறைமுகம்,ਬੰਦਰਗਾਹ
புகலிடத் துறைமுகம்,ਪਨਾਹ ਦੀ ਬੰਦਰਗਾਹ
கடினமான பான்,ਹਾਰਡ ਪੈਨ
தலைப்பு,ਸਿਰਲੇਖ
தலைப்பு பத்திரம்,ਹੈਡਰ ਬਾਂਡ
தலைப்பு பாடநெறி,ਹੈਡਰ ਕੋਰਸ
தலை வாயில் அமைப்பு,ਮੁੱਖ ਗੇਟ ਬਣਤਰ
கால்வாயின் தலைவர்,ਨਹਿਰ ਦਾ ਮੁਖੀ
தலைமை சீராக்கி,ਹੈੱਡ ਰੈਗੂਲੇਟਰ
ஹெர்ரிங் எலும்பு பிணைப்பு,ਹੈਰਿੰਗ ਹੱਡੀ ਬੰਧਨ
இதயம்,ਦਿਲਦਾਰ
ஈரமாக்கும் வெப்பம்,ਗਿੱਲਾ ਕਰਨ ਦੀ ਗਰਮੀ
உயர் அலுமினா சிமெண்ட்,ਉੱਚ ਐਲੂਮਿਨਾ ਸੀਮਿੰਟ
இடுப்பு,ਕਮਰ
ஹிப் கேப்பிங்,ਹਿੱਪ ਕੈਪਿੰਗ
இடுப்பு முனை,ਛੁਪੇ ਸਿਰੇ
ஹூட்,ਹੁੱਡ
ஹூட் மோல்டிங்,ਹੁੱਡ ਮੋਲਡਿੰਗ
ஹூக்கின் சட்டம்,ਹੁੱਕ ਦਾ ਕਾਨੂੰਨ
வளைய இரும்பு,ਹੂਪ ਲੋਹਾ
அடிவானம்,ਹੋਰੀਜ਼ਨ
ஈரப்பதமாக்குதல்,ਨਮੀ
"ஈரப்பதம், முழுமையானது","ਨਮੀ, ਪੂਰਨ"
"ஈரப்பதம், உறவினர்","ਨਮੀ, ਰਿਸ਼ਤੇਦਾਰ"
ஹம்ப் யார்டு,ਹੰਪ ਵਿਹੜਾ
ஹைட்ராலிக் அழுத்தம்,ਹਾਈਡ੍ਰੌਲਿਕ ਦਬਾਅ
நீரேற்றம்,ਹਾਈਡ੍ਰੇਸ਼ਨ
நீராற்பகுப்பு,ਹਾਈਡ੍ਰੌਲਿਸਿਸ
ஹைட்ரோலைடிக் அமிலத்தன்மை,ਹਾਈਡਰੋਲਾਈਟਿਕ ਐਸਿਡਿਟੀ
ஹைட்ரோமார்பிக் மண்,ਹਾਈਡ੍ਰੋਮੋਰਫਿਕ ਮਿੱਟੀ
ஹைட்ரோஃபிலிக் கொலாய்டு,ਹਾਈਡ੍ਰੋਫਿਲਿਕ ਕੋਲਾਇਡ
ஹைட்ரோபோபிக் கொலாய்டு,ਹਾਈਡ੍ਰੋਫੋਬਿਕ ਕੋਲਾਇਡ
ஹைட்ரோஸ்டேடிக் அழுத்தம் விகிதம்,ਹਾਈਡ੍ਰੋਸਟੈਟਿਕ ਦਬਾਅ ਅਨੁਪਾਤ
ஹைக்ரோஸ்காப்டிக் குணகம்,ਹਾਈਗਰੋਸਕੈਪਟਿਕ ਗੁਣਾਂਕ
ஹைக்ரோஸ்கோபிக் ஈரப்பதம்,ਹਾਈਗ੍ਰੋਸਕੋਪਿਕ ਨਮੀ
ஹைட்ரோஸ்கோபிசிட்டி,ਹਾਈਡ੍ਰੋਸਕੋਪੀਸੀਟੀ
ஹைக்ரோஸ்கோபிக் ஈரப்பதம்,ਹਾਈਗ੍ਰੋਸਕੋਪਿਕ ਨਮੀ
ஹைபர்பேரிக் அறை,ਹਾਈਪਰਬਰਿਕ ਚੈਂਬਰ
ஹைப்பர்ஸ்டேடிக் சட்டகம்,ਹਾਈਪਰਸਟੈਟਿਕ ਫਰੇਮ
ஹைப்சோமீட்டர்,ਹਾਈਪਸੋਮੀਟਰ
வெளிச்சம்,ਪ੍ਰਕਾਸ਼
உட்புகுதல் ஈரப்பதம்,ਇਮਬਿਬੇਸ਼ਨ ਨਮੀ
முதிர்ச்சியடையாத மண்,ਅਸ਼ੁੱਧ ਮਿੱਟੀ
சிறைபிடிக்கப்பட்ட கப்பல்துறை,ਜਬਤ ਡੌਕ
நில வருவாய் அதிகரிப்பு,ਜ਼ਮੀਨੀ ਮਾਲੀਏ ਵਿੱਚ ਵਾਧਾ
சுதந்திர சாரக்கட்டு,ਸੁਤੰਤਰ ਪਾੜ
உள்வாங்கப்பட்டது,ਇੰਡਿਊਰੇਟਿਡ
ஆரம்ப அழுத்த அழுத்தம்,ਸ਼ੁਰੂਆਤੀ ਪ੍ਰੀਸਟਰੈਸ
ஆரம்ப பதற்றம்,ਸ਼ੁਰੂਆਤੀ ਤਣਾਅ
உள்நாட்டு நீர்வழி துறைமுகம்,ਅੰਦਰੂਨੀ ਜਲ ਮਾਰਗ ਬੰਦਰਗਾਹ
காப்பு பலகை,ਇੰਸੂਲੇਟਿੰਗ ਬੋਰਡ
இடைநிலை துறைமுகம்,ਵਿਚਕਾਰਲਾ ਪੋਰਟ
உள் உராய்வு,ਅੰਦਰੂਨੀ ਰਗੜ
உள் மண்டல மண்,ਇੰਟਰਾਜ਼ੋਨਲ ਮਿੱਟੀ
அயன்,ਆਇਨ
அயன் பரிமாற்றம்,ਆਇਨ ਐਕਸਚੇਂਜ
இரும்பு சட்டி,ਲੋਹੇ ਦਾ ਪੈਨ
பாசன நிலம்,ਸਿੰਜਾਈ ਵਾਲੀ ਜ਼ਮੀਨ
நீர்ப்பாசனம்,ਸਿੰਚਾਈ
பாசன செஸ்,ਸਿੰਚਾਈ ਸੈੱਸ
ஜம்ப்,ਜਾਮ
தள்ளாட்டம்,ਜੌਗਲ
ஜாக்கிள் முள்,ਜੌਗਲ ਪਿੰਨ
ஜூல்,ਜੂਲ
குதிப்பவர்,ਜੰਪਰ
கிலோகிராம்,ਕਿਲੋਗ੍ਰਾਮ
கிலோகிராம் படை,ਕਿਲੋਗ੍ਰਾਮ ਬਲ
கிலோகிராம் விசை மீட்டர்,ਕਿਲੋਗ੍ਰਾਮ ਫੋਰਸ ਮੀਟਰ
கிலோவாட் மணி,ਕਿਲੋਵਾਟ ਘੰਟਾ
கிங் மூடல்,ਰਾਜਾ ਬੰਦ
சமையலறை,ਰਸੋਈ
லேஸ்டு நெடுவரிசை,ਲੇਸਡ ਕਾਲਮ
பின்னடைவு,ਪਛੜ ਰਿਹਾ ਹੈ
லமெல்லா வேர்,ਲਮੇਲਾ ਜੜ੍ਹ
லேமினார் ஓட்டம்,ਲੈਮਿਨਰ ਵਹਾਅ
விளக்கு துளை,ਲੈਂਪ ਮੋਰੀ
நிலப் பெருக்கம்,ਜ਼ਮੀਨ ਦਾ ਵਾਧਾ
நில சறுக்கல்,ਲੈਂਡ ਸਲਾਈਡਿੰਗ
லேட்டரைட்,ਲੈਟਰਾਈਟ
லேட்டரைட் மண்,ਲੈਟਰਾਈਟ ਮਿੱਟੀ
பெரிய எண்களின் சட்டம்,ਵੱਡੀ ਗਿਣਤੀ ਦਾ ਕਾਨੂੰਨ
தளவமைப்பு திட்டம்,ਖਾਕਾ ਯੋਜਨਾ
பேரேடு,ਲੇਜ਼ਰ
சுண்ணாம்பு பான்,ਚੂਨਾ ਪੈਨ
லிண்டல்,ਲਿੰਟਲ
திரவ வரம்பு,ਤਰਲ ਸੀਮਾ
நேரடி சுமை,ਲਾਈਵ ਲੋਡ
களிமண்,ਲੋਮ
உள்ளூர் வெளியேற்ற காற்றோட்டம்,ਸਥਾਨਕ ਨਿਕਾਸ ਹਵਾਦਾਰੀ
லோகோ முற்றம்,ਲੋਕੋ ਵਿਹੜਾ
லூஸ்,ਲੋਸ
குறைந்த பிளாஸ்டிக் வரம்பு,ਘੱਟ ਪਲਾਸਟਿਕ ਸੀਮਾ
குறைந்த வெப்ப சிமெண்ட்,ਘੱਟ ਗਰਮੀ ਸੀਮਿੰਟ
இயந்திர மோல்டிங்,ਮਸ਼ੀਨ ਮੋਲਡਿੰਗ
மேக்ரோஸ்ட்ரக்சர்,ਮੈਕਰੋਸਟ੍ਰਕਚਰ
முக்கிய தலைமை சீராக்கி,ਮੁੱਖ ਹੈੱਡ ਰੈਗੂਲੇਟਰ
முக்கிய துறைமுகம்,ਮੁੱਖ ਪੋਰਟ
ஒப்பனை காற்று,ਮੇਕਅਪ ਏਅਰ
மான்சார்ட்,ਮਾਨਸਾਰਡ
மார்ஷலிங் முற்றம்,ਮਾਰਸ਼ਲਿੰਗ ਯਾਰਡ
கொத்து,ਚਿਣਾਈ
முதிர்ச்சியடைந்த வெப்பநிலை,ਪਰਿਪੱਕ ਤਾਪਮਾਨ
இடைமட்ட மாடி,ਮੇਜ਼ਾਨਾਈਨ ਮੰਜ਼ਿਲ
இயந்திர பகுப்பாய்வு,ਮਕੈਨੀਕਲ ਵਿਸ਼ਲੇਸ਼ਣ
இயந்திர காற்றோட்டம்,ਮਕੈਨੀਕਲ ਹਵਾਦਾਰੀ
மெட்ரிக் அமைப்பு,ਮੈਟ੍ਰਿਕ ਸਿਸਟਮ
நுண் கட்டமைப்பு,ਮਾਈਕਰੋਸਟ੍ਰਕਚਰ
மில்லிக்கு சமம்,ਮਿਲਿ ਬਰਾਬਰ
ஒரு லிட்டருக்கு மில்லி சமம்,ਮਿਲੀ ਬਰਾਬਰ ਪ੍ਰਤੀ ਲੀਟਰ
கனிம,ਖਣਿਜ
கனிம மண்,ਖਣਿਜ ਮਿੱਟੀ
சிறிய துறைமுகம்,ਮਾਮੂਲੀ ਪੋਰਟ
மிட்ரெட் மூடல்,Mitred ਬੰਦ
நடமாடும் மண் கொலாய்டு,ਮੋਬਾਈਲ ਮਿੱਟੀ ਕੋਲਾਇਡ
ஈரப்பதம்,ਨਮੀ ਸਮੱਗਰੀ
ஈரப்பதம் சாய்வு,ਨਮੀ ਗਰੇਡੀਐਂਟ
ஒற்றைக்கல்,ਮੋਨੋਲਿਥ
மோனோரயில்,ਮੋਨੋਰੇਲ
தேசிய துறைமுக சபை,ਨੈਸ਼ਨਲ ਹਾਰਬਰ ਕੌਂਸਲ
இயற்கை படுக்கை,ਕੁਦਰਤੀ ਬਿਸਤਰਾ
இயற்கையான பூச்சு,ਕੁਦਰਤੀ ਮੁਕੰਮਲ
இயற்கை துறைமுகம்,ਕੁਦਰਤੀ ਬੰਦਰਗਾਹ
இயற்கை காற்றோட்டம்,ਕੁਦਰਤੀ ਹਵਾਦਾਰੀ
கடற்படை துறைமுகம்,ਨੇਵਲ ਬੰਦਰਗਾਹ
நியூட்டன்,ਨਿਊਟਨ
சீரற்ற ஓட்டம்,ਗੈਰ ਇਕਸਾਰ ਵਹਾਅ
நீர் வீதத்தை ஆக்கிரமித்துள்ளது,ਪਾਣੀ ਦੀ ਦਰ &#39;ਤੇ ਕਬਜ਼ਾ ਕਰਦਾ ਹੈ
எண்ணெய் வண்ணப்பூச்சு,ਤੇਲ ਰੰਗਤ
எண்ணெய் கிணறு சிமெண்ட்,ਤੇਲ ਖੂਹ ਸੀਮਿੰਟ
திறந்த சேனல் ஓட்டம்,ਚੈਨਲ ਦਾ ਪ੍ਰਵਾਹ ਖੋਲ੍ਹੋ
உகந்த ஈரப்பதம்,ਸਰਵੋਤਮ ਨਮੀ
கரிம மண்,ਜੈਵਿਕ ਮਿੱਟੀ
நோக்குநிலை,ਸਥਿਤੀ
ஆர்த்தோகனல்,ਆਰਥੋਗੋਨਲ
ஆர்ட்ஸ்டீன்,ਓਰਟਸਟਾਈਨ
வெளிப்புற சமிக்ஞை,ਬਾਹਰੀ ਸੰਕੇਤ
ஆக்சிஜனேற்றம்,ਆਕਸੀਕਰਨ
சரக்கறை,ਪੈਂਟਰੀ
பாரபெட்,ਪੈਰਾਪੇਟ
பாரபெட் சுவர்,ਪੈਰਾਪੇਟ ਕੰਧ
பெற்றோர் பொருள்,ਮਾਪੇ ਸਮੱਗਰੀ
கூழாங்கல் வார்ப்பு பிளாஸ்டர்,ਪੇਬਲ ਕਾਸਟ ਪਲਾਸਟਰ
பெடல்பர்,ਪੈਡਲਫਰ
பெடோகல்,ਪੈਡੋਕਲ
பெடோஜெனெசிஸ்,ਪੀਡੋਜਨੇਸਿਸ
பெடாலஜி,ਪੈਡੌਲੋਜੀ
பெடோஸ்பியர்,ਪੀਡੋਸਫੀਅਰ
பெனெட்ரோமீட்டர்,ਪੈਨੇਟ੍ਰੋਮੀਟਰ
பென்ட் கூரை,ਪੈਂਟ ਛੱਤ
பெப்டிசிங் முகவர்,ਪੈਪਟਾਈਜ਼ਿੰਗ ਏਜੰਟ
பகுப்பாய்வு காலம்,ਵਿਸ਼ਲੇਸ਼ਣ ਦੀ ਮਿਆਦ
பெர்பென்ட்,ਪਰਪੇਂਡ
பெர்ஸர்ப்ஷன்,ਸ਼ੋਸ਼ਣ
பையர்,ਪੀਅਰ
பிலாஸ்டர்,ਪਿਲਾਸਟਰ
பிட்ச்,ਪਿੱਚ
பிட்ச் கூரை,ਟੋਏ ਵਾਲੀ ਛੱਤ
வெற்று கான்கிரீட்,ਸਾਦਾ ਕੰਕਰੀਟ
விமான கோணம்,ਪਲੇਨ ਕੋਣ
சமவெளி முற்றம்,ਸਾਦਾ ਵਿਹੜਾ
பிளான்சோல்,ਪਲੈਨਸੋਲ
பிளாஸ்டிக் நிலைத்தன்மை,ਪਲਾਸਟਿਕ ਇਕਸਾਰਤਾ
பிளாஸ்டிசிட்டி,ਪਲਾਸਟਿਕਤਾ
பிளாஸ்டிசிட்டி இன்டெக்ஸ்,ਪਲਾਸਟਿਕਤਾ ਸੂਚਕਾਂਕ
பிளாஸ்டிசிட்டி வரம்பு,ਪਲਾਸਟਿਕ ਸੀਮਾ
பிளாஸ்டிசிட்டி வரம்பு,ਪਲਾਸਟਿਕ ਸੀਮਾ
பிளாட்டி அமைப்பு,ਪਲੇਟੀ ਬਣਤਰ
பீடம்,ਪਲਿੰਥ
உழவு மண்,ਹਲ ਮਿੱਟੀ
பிளம் கல்,Plum ਪੱਥਰ
போட்ஸோல்,ਪੋਡਜ਼ੋਲ
சுட்டி,ਇਸ਼ਾਰਾ
பலகோண சுவர்,ਬਹੁਭੁਜ ਕੰਧ
துளை இடம்,ਪੋਰ ਸਪੇਸ
துறைமுகம்,ਪੋਰਟ
நேர்மறை காற்றோட்டம்,ਸਕਾਰਾਤਮਕ ਹਵਾਦਾਰੀ
புல்வெளி மண்,ਪ੍ਰੈਰੀ ਮਿੱਟੀ
துல்லியம்,ਸ਼ੁੱਧਤਾ
முதன்மை துகள்,ਪ੍ਰਾਇਮਰੀ ਕਣ
பிரிஸ்மாடிக் அமைப்பு,ਪ੍ਰਿਜ਼ਮੈਟਿਕ ਬਣਤਰ
உற்பத்தி வேலை,ਲਾਭਕਾਰੀ ਕੰਮ
திட்ட நியாயப்படுத்தல்,ਪ੍ਰੋਜੈਕਟ ਜਾਇਜ਼ਤਾ
பாதுகாப்பு வேலை,ਸੁਰੱਖਿਆ ਦਾ ਕੰਮ
போலி-மைசீலியம்,ਸੂਡੋ-ਮਾਈਸੀਲੀਅਮ
குட்டை,ਛੱਪੜ
புக்கிங்,ਪੁੱਗਿੰਗ
பியூமிஸ்,ਪਿਊਮਿਸ
குத்து,ਪੰਚ
பொம்மை,ਕਠਪੁਤਲੀ
புட்லாக்,ਪੁਟਲੌਗ
புட்லாக் சாரக்கட்டு,ਪੁਟਲੌਗ ਸਕੈਫੋਲਡ
அளவு சர்வேயர்,ਮਾਤਰਾ ਸਰਵੇਖਣ
குவாரி சாறு,ਖੱਡ ਦਾ ਰਸ
குவே,ਕਵੇ
ராணி மூடல்,ਰਾਣੀ ਬੰਦ
குவோயின்,ਕੋਇਨ
ராஃப்ட் அடித்தளம்,ਬੇੜਾ ਬੁਨਿਆਦ
ரேக்கர்,ਰੇਕਰ
ரேக்கிங்,ਰੈਕਿੰਗ
ரேக்கிங் பத்திரம்,ਰੈਕਿੰਗ ਬਾਂਡ
ரேக்கிங் ஒளிரும்,ਰੈਕਿੰਗ ਫਲੈਸ਼ਿੰਗ
வேகமாக மாறுபடும் ஓட்டம்,ਤੇਜ਼ੀ ਨਾਲ ਵੱਖ-ਵੱਖ ਵਹਾਅ
திரும்பப் பெறக்கூடிய கட்டணம்,ਰਿਕਵਰੀਯੋਗ ਭੁਗਤਾਨ
சிவப்பு பூமி,ਲਾਲ ਧਰਤੀ
சிவப்பு களிமண்,ਲਾਲ ਦੋਮਟ
சீராக்கி,ਰੈਗੂਲੇਟਰ
ரெகர் அல்லது கருப்பு பருத்தி மண்,ਰੈਗੂਰ ਜਾਂ ਕਾਲੀ ਕਪਾਹ ਦੀ ਮਿੱਟੀ
திருப்பிச் செலுத்தும் ஒப்பந்தம்,ਮੁੜ ਅਦਾਇਗੀ ਦਾ ਇਕਰਾਰਨਾਮਾ
எஞ்சிய சுருக்கம்,ਬਕਾਇਆ ਸੰਕੁਚਨ
எஞ்சிய மண்,ਬਕਾਇਆ ਮਿੱਟੀ
வெளிப்படுத்து,ਪ੍ਰਗਟ
பின்னை வெளிப்படுத்து,ਪਿੰਨ ਪ੍ਰਗਟ ਕਰੋ
டை வெளிப்படுத்து,ਟਾਈ ਪ੍ਰਗਟ ਕਰੋ
ரிட்ஜ்,ਰਿਜ
ரிட்ஜ் கேப்பிங்,ਰਿਜ ਕੈਪਿੰਗ
நதி,ਨਦੀ
சாலை நிலை,ਸੜਕ ਦੀ ਸਥਿਤੀ
கரடுமுரடான பிளாஸ்டர்,ਮੋਟਾ ਪਲਾਸਟਰ
இடிபாடுகள்,ਮਲਬਾ
இடிந்த கொத்து,ਮਲਬੇ ਦੀ ਚਿਣਾਈ
இடிந்த சுவர்,ਮਲਬੇ ਦੀ ਕੰਧ
இயங்கும் அளவீடு,ਚੱਲ ਰਿਹਾ ਮਾਪ
பாதுகாப்பான தாங்கும் திறன்,ਸੁਰੱਖਿਅਤ ਬੇਅਰਿੰਗ ਸਮਰੱਥਾ
உப்பு படிந்து,ਲੂਣ ਗਲੇਜ਼
மாதிரி அளவு,ਨਮੂਨਾ ਦਾ ਆਕਾਰ
மாதிரி விநியோகம்,ਨਮੂਨਾ ਵੰਡ
மாதிரி பிழை,ਨਮੂਨਾ ਲੈਣ ਵਿੱਚ ਗੜਬੜ
மணல்,ਰੇਤ
மணல் பூச்சு,ਰੇਤ ਮੁਕੰਮਲ
மணல் கை மோல்டிங்,ਰੇਤ ਹੱਥ ਮੋਲਡਿੰਗ
மணல் அள்ளுதல்,ਸੈਂਡਿੰਗ
நிறைவுற்ற மண்,ਸੰਤ੍ਰਿਪਤ ਮਿੱਟੀ
நிறைவுற்ற மண் பேஸ்ட்,ਸੰਤ੍ਰਿਪਤ ਮਿੱਟੀ ਦਾ ਪੇਸਟ
செறிவூட்டல் சாறு,ਸੰਤ੍ਰਿਪਤ ਐਬਸਟਰੈਕਟ
செறிவூட்டல் சதவீதம்,ਸੰਤ੍ਰਿਪਤ ਪ੍ਰਤੀਸ਼ਤਤਾ
சாசர் குவிமாடம்,ਸਾਸਰ ਗੁੰਬਦ
சாரக்கட்டு,ਸਕੈਫੋਲਡ
ஷிஸ்ட்,ਸ਼ਿਸਟ
கடல் துறைமுகம்,ਸਮੁੰਦਰੀ ਬੰਦਰਗਾਹ
ரகசிய சாக்கடை,ਗੁਪਤ ਗਟਰ
இரண்டாவது,ਦੂਜਾ
வண்டல் பகுப்பாய்வு,ਸੈਡੀਮੈਂਟੇਸ਼ਨ ਵਿਸ਼ਲੇਸ਼ਣ
அரை செயற்கை துறைமுகம்,ਅਰਧ-ਨਕਲੀ ਬੰਦਰਗਾਹ
அரை அலை கப்பல்,ਸੈਮੀ ਟਾਈਡਲ ਡੌਕ
முதுமை,ਬਜ਼ੁਰਗ
ஷேல்,ਸ਼ੈਲ
தாள் குவியல்,ਸ਼ੀਟ ਦੇ ਢੇਰ
சுருக்க வரம்பு,ਸੁੰਗੜਨ ਦੀ ਸੀਮਾ
ஷட்டரிங்,ਸ਼ਟਰਿੰਗ
சியாலிடிக் மண்,ਸਿਏਲੀਟਿਕ ਮਿੱਟੀ
சிரோஜெம்,ਸੀਰੋਜ਼ਮ
சில்லு,ਸਿਲ
வண்டல் மண்,ਗਾਦ
ஒற்றை சதை இரத்தம்,ਸਿੰਗਲ ਫਲੇਮਿਸ਼ ਲਹੂ
ஒற்றை தானிய அமைப்பு,ਸਿੰਗਲ ਦਾਣੇਦਾਰ ਬਣਤਰ
எலும்பு மண்,ਪਿੰਜਰ ਮਿੱਟੀ
பாவாடை,ਸਕਰਟਿੰਗ
ஸ்லீப்பர் சுவர்,ਸਲੀਪਰ ਕੰਧ
பக்கவாட்டு சாக்கடை,ਸਾਈਡ ਗਟਰ
ஸ்லைடு விதி,ਸਲਾਈਡ ਨਿਯਮ
ஸ்லிப் டாக்,ਸਲਿਪ ਡੌਕ
ஸ்மோனிசா,Smoniza
ஊறவைத்தல்,ਭਿੱਜਣਾ
மண் சங்கம்,ਮਿੱਟੀ ਦੀ ਸਾਂਝ
மண் வகுப்பு,ਮਿੱਟੀ ਦੀ ਸ਼੍ਰੇਣੀ
மண் வளாகம்,ਮਿੱਟੀ ਕੰਪਲੈਕਸ
மண் நிலைத்தன்மை,ਮਿੱਟੀ ਦੀ ਇਕਸਾਰਤਾ
மண் குடும்பம்,ਮਿੱਟੀ ਪਰਿਵਾਰ
மண் சட்ட வேலை,ਮਿੱਟੀ ਫਰੇਮ ਦਾ ਕੰਮ
மண்ணின் ஈரப்பதம்,ਮਿੱਟੀ ਦੀ ਨਮੀ
மண்ணின் ஈரப்பதம் பெருக்கம்,ਮਿੱਟੀ ਦੀ ਨਮੀ ਦਾ ਵਾਧਾ
மண்ணின் ஈரப்பதம் குறைபாடு,ਮਿੱਟੀ ਦੀ ਨਮੀ ਦੀ ਘਾਟ
மண் உருவவியல்,ਮਿੱਟੀ ਰੂਪ ਵਿਗਿਆਨ
மண் துகள்,ਮਿੱਟੀ ਦਾ ਕਣ
மண் கட்டம்,ਮਿੱਟੀ ਦਾ ਪੜਾਅ
மண் விவரக்குறிப்பு,ਮਿੱਟੀ ਪਰੋਫਾਇਲ
மண் எதிர்வினை,ਮਿੱਟੀ ਪ੍ਰਤੀਕਰਮ
மண் பிரிகிறது,ਮਿੱਟੀ ਵੱਖ ਕਰਦੀ ਹੈ
மண் தொடர்,ਮਿੱਟੀ ਦੀ ਲੜੀ
மண் தீர்வு,ਮਿੱਟੀ ਦਾ ਹੱਲ
