Kannada,Marathi
ಸುರಕ್ಷತೆಯ ಅಂಶ,सुरक्षिततेचा घटक
ಪತನ,पडणे
ಫೇಶಿಯಾ,फेसिया
ಫೇಶಿಯಾ ಬೋರ್ಡ್,फेशिया बोर्ड
ದೋಷ,दोष
ಕ್ಷೇತ್ರ ತೇವಾಂಶ,फील्ड ओलावा
ಅಂತಿಮ ತೇವಾಂಶ ಸಮಾನ,अंतिम ओलावा समतुल्य
ಫಿಲೆಟ್ (ಗಾರೆ),फिलेट (मोर्टारचा)
ಅಂತಿಮ,अंतिम
ಅಂತಿಮ ಮಾಪನ,अंतिम मोजमाप
ಅಂತಿಮ ಪಾವತಿq,अंतिम पेमेंटq
ಅಂತಿಮ ಪೂರ್ವ ಒತ್ತಡ,अंतिम पूर्व ताण
ಅಂತಿಮ ಒತ್ತಡ,अंतिम ताण
ಹಣಕಾಸಿನ ಕಾರ್ಯಸಾಧ್ಯತೆ,आर्थिक व्यवहार्यता
ಉತ್ತಮವಾದ ಒಟ್ಟು,उत्तम एकूण
ಬಿರುಕುಗೊಂಡ ಬಂಡೆ,फुटलेला खडक
ಧ್ವಜದ ಕಲ್ಲು,ध्वजाचा दगड
ಫ್ಲೆಮಿಶ್ ಬಂಧ,फ्लेमिश बाँड
ಮಿನುಗುತ್ತಿದೆ,चमकत आहे
ಹೊಳೆಯುವ ಸ್ಟ್ರೀಮ್,चमकणारा प्रवाह
ಫ್ಲಾಟ್ ಛಾವಣಿ,सपाट छप्पर
ಫ್ಲೆಚೆ,फ्लेचे
ಫ್ಲೆಮಿಶ್ ಗಾರ್ಡನ್ ವಾಲ್ ಬಾಂಡ್,फ्लेमिश गार्डन भिंत बंधन
ಫ್ಲಿಂಟ್,चकमक
ಫ್ಲಿಂಟ್ ಗೋಡೆ,चकमक भिंत
ತೇಲುವ ಮಹಡಿ,फ्लोटिंग मजला
ಫ್ಲೋಕ್ಯುಲೇಷನ್,फ्लोक्युलेशन
ಫ್ಲೋಕ್ಯುಲೇಷನ್ ಮಿತಿ,फ्लोक्युलेशन मर्यादा
ಫ್ಲೋಕ್ಯುಲೇಷನ್ ಅನುಪಾತ,फ्लोक्युलेशन गुणोत्तर
ಫ್ಲೋಕಲ್ಸ್,फ्लोक्युल्स
ಮಹಡಿ,मजला
ಮಹಡಿ ಮುದ್ರೆ,मजला सील
ಹರಿವು,प्रवाह
ಏರಿಳಿತ,चढ - उतार
ಕಾಲಿಡುವುದು,फूटिंग
ಅಡಿಪಾಯ,पाया
ಉಚಿತ ಪತನದ ಬ್ಯಾರೋ ಟಾಪಿಂಗ್ ಮಿಕ್ಸರ್,फ्री फॉल बॅरो टॉपिंग मिक्सर
ಉಚಿತ ಪತನ ಮಿಕ್ಸರ್ (ಡ್ರಮ್ ಪ್ರಕಾರ),फ्री फॉल मिक्सर (ड्रम प्रकार)
ಉಚಿತ ಕಲ್ಲು,मुक्त दगड
ಫ್ರೆಶ್ಸೆಟ್,फ्रेशेट
ಘರ್ಷಣೆ ರಾಶಿ,घर्षण ढीग
ಕಪ್ಪೆ,बेडूक
ಗೇಬಲ್,गॅबल
ಗ್ಯಾಬ್ಲೆಟ್,गॅबलेट
ಗ್ಯಾಂಬ್ರೆಲ್ ಛಾವಣಿ,Gambrel छप्पर
ಗೇಜ್,गेज
ಅಳತೆ ವಿಭಾಗ,गेजिंग विभाग
ಮಾಪಕ ನಿಲ್ದಾಣ,गेजिंग स्टेशन
ಸಾಮಾನ್ಯ ಸ್ಥಳ ಯೋಜನೆ,सामान्य स्थान योजना
ಸಾಮಾನ್ಯ ವಾತಾಯನ,सामान्य वायुवीजन
ಜಿ ಹಾರಿಜಾನ್ ಅಥವಾ ಗ್ಲೇ ಹಾರಿಜಾನ್,G क्षितीज किंवा gley क्षितीज
ತನಕ ಗ್ಲೇಶಿಯಲ್,पर्यंत हिमनदी
ಗ್ನೀಸ್,Gneiss
ಸರಕುಗಳ ಅಂಗಳ,माल यार्ड
ಗ್ರೇಡಿಯಂಟ್ ಪ್ರತಿರೋಧ,ग्रेडियंट प्रतिकार
ಗ್ರಾನೈಟ್,ग्रॅनाइट
ಹರಳಿನ ರಚನೆ,दाणेदार रचना
ಗ್ರ್ಯಾನ್ಯುಲೇಷನ್,दाणेदार
ಗ್ರ್ಯಾನ್ಯೂಲ್,ग्रेन्युल
ಗುರುತ್ವಾಕರ್ಷಣೆಯ ನೀರು ಮುಕ್ತ ನೀರು,गुरुत्वाकर्षण मुक्त पाणी
ಗುರುತ್ವಾಕರ್ಷಣೆಯ ಅಂಗಳ,गुरुत्वाकर्षण यार्ड
ದೊಡ್ಡ ಮಣ್ಣಿನ ಗುಂಪು,ग्रेट माती गट
ಗ್ರಿಲ್ಲೇಜ್ ಅಡಿಪಾಯ,ग्रिलेज फाउंडेशन
ನೆಲದ ಕೈ ಮೋಲ್ಡಿಂಗ್,ग्राउंड हँड मोल्डिंग
ಗುಂಪು ಮಾಡಲಾದ ಡಾಕ್,गटबद्ध डॉक
ಗುಂಪು ವಸತಿ,समूह गृहनिर्माण
ಅತಿಥಿ ಕೊಠಡಿ,अतिथी खोली
ಗಟಾರ,गटार
ಗಟಾರ ಹೊರುವವನು,गटार वाहक
ಗಟರ್ ಚೆಕ್,गटर तपासणी
ಸುತ್ತಿಗೆ ಡ್ರೆಸ್ಸಿಂಗ್,हॅमर ड्रेसिंग
ಬಂದರು,बंदर
ಆಶ್ರಯ ಬಂದರು,आश्रयाचे बंदर
ಹಾರ್ಡ್ ಪ್ಯಾನ್,कडक पॅन
ಶಿರೋಲೇಖ,शीर्षलेख
ಹೆಡರ್ ಬಾಂಡ್,हेडर बॉण्ड
ಹೆಡರ್ ಕೋರ್ಸ್,हेडर कोर्स
ಹೆಡ್ ಗೇಟ್ ರಚನೆ,हेड गेटची रचना
ಕಾಲುವೆಯ ಮುಖ್ಯಸ್ಥ,कालव्याचे प्रमुख
ಮುಖ್ಯ ನಿಯಂತ್ರಕ,हेड रेग्युलेटर
ಹೆರಿಂಗ್ ಮೂಳೆ ಬಂಧ,हेरिंग हाडांचे बंधन
ಹಾರ್ಟಿಂಗ್,हृदयविकार
ತೇವಗೊಳಿಸುವ ಶಾಖ,भिजण्याची उष्णता
ಹೆಚ್ಚಿನ ಅಲ್ಯೂಮಿನಾ ಸಿಮೆಂಟ್,उच्च अॅल्युमिना सिमेंट
ಹಿಪ್,हिप
ಹಿಪ್ ಕ್ಯಾಪಿಂಗ್,हिप कॅपिंग
ಹಿಪ್ಡ್ ಎಂಡ್,नितंब टोक
ಹುಡ್,हुड
ಹುಡ್ ಮೋಲ್ಡಿಂಗ್,हुड मोल्डिंग
ಹುಕ್ ಕಾನೂನು,हुकचा कायदा
ಹೂಪ್ ಕಬ್ಬಿಣ,हूप लोह
ಹಾರಿಜಾನ್,क्षितिज
ಆರ್ದ್ರತೆ,आर्द्रीकरण
"ಆರ್ದ್ರತೆ, ಸಂಪೂರ್ಣ","आर्द्रता, निरपेक्ष"
"ಆರ್ದ್ರತೆ, ಸಾಪೇಕ್ಷ","आर्द्रता, सापेक्ष"
ಹಂಪ್ ಯಾರ್ಡ್,कुबड्याचे अंगण
ಹೈಡ್ರಾಲಿಕ್ ಒತ್ತಡ,हायड्रोलिक दाब
ಜಲಸಂಚಯನ,हायड्रेशन
ಜಲವಿಚ್ಛೇದನ,हायड्रोलिसिस
ಹೈಡ್ರೊಲೈಟಿಕ್ ಆಮ್ಲೀಯತೆ,हायड्रोलाइटिक आम्लता
ಹೈಡ್ರೋಮಾರ್ಫಿಕ್ ಮಣ್ಣು,हायड्रोमॉर्फिक माती
ಹೈಡ್ರೋಫಿಲಿಕ್ ಕೊಲೊಯ್ಡ್,हायड्रोफिलिक कोलाइड
ಹೈಡ್ರೋಫೋಬಿಕ್ ಕೊಲೊಯ್ಡ್,हायड्रोफोबिक कोलाइड
ಹೈಡ್ರೋಸ್ಟಾಟಿಕ್ ಒತ್ತಡದ ಅನುಪಾತ,हायड्रोस्टॅटिक दाब प्रमाण
ಹೈಗ್ರೊಸ್ಕಾಪ್ಟಿಕ್ ಗುಣಾಂಕ,हायग्रोस्केप्टिक गुणांक
ಹೈಗ್ರೊಸ್ಕೋಪಿಕ್ ತೇವಾಂಶ,हायग्रोस्कोपिक ओलावा
ಹೈಡ್ರೋಸ್ಕೋಪಿಸಿಟಿ,हायड्रोस्कोपीसिटी
ಹೈಗ್ರೊಸ್ಕೋಪಿಕ್ ತೇವಾಂಶ,हायग्रोस्कोपिक ओलावा
ಹೈಪರ್ಬೇರಿಕ್ ಚೇಂಬರ್,हायपरबेरिक चेंबर
ಹೈಪರ್ಸ್ಟಾಟಿಕ್ ಫ್ರೇಮ್,हायपरस्टॅटिक फ्रेम
ಹೈಪ್ಸೋಮೀಟರ್,हायपोमीटर
ಇಲ್ಯುಮಿನೇಷನ್,रोषणाई
ಇಂಬಿಬೇಷನ್ ತೇವಾಂಶ,इबिबेशन ओलावा
ಬಲಿಯದ ಮಣ್ಣು,अपरिपक्व माती
ವಶಪಡಿಸಿಕೊಂಡ ಡಾಕ್,जप्त डॉक
ಭೂ ಆದಾಯ ಹೆಚ್ಚಳ,जमीन महसुलात वाढ
ಸ್ವತಂತ್ರ ಸ್ಕ್ಯಾಫೋಲ್ಡ್,स्वतंत्र मचान
ಇಂಡರೇಟೆಡ್,इन्ड्युरेटेड
ಆರಂಭಿಕ ಪ್ರಿಸ್ಟ್ರೆಸ್,प्रारंभिक prestress
ಆರಂಭಿಕ ಒತ್ತಡ,सुरुवातीचा ताण
ಒಳನಾಡಿನ ಜಲಮಾರ್ಗ ಬಂದರು,अंतर्देशीय जलमार्ग बंदर
ಇನ್ಸುಲೇಟಿಂಗ್ ಬೋರ್ಡ್,इन्सुलेट बोर्ड
ಮಧ್ಯಂತರ ಬಂದರು,मध्यवर्ती बंदर
ಆಂತರಿಕ ಘರ್ಷಣೆ,अंतर्गत घर्षण
ಇಂಟ್ರಾಜೋನಲ್ ಮಣ್ಣು,इंट्राझोनल माती
ಅಯಾನು,आयन
ಅಯಾನು ವಿನಿಮಯ,आयन एक्सचेंज
ಕಬ್ಬಿಣದ ಪ್ಯಾನ್,लोखंडी तवा
ನೀರಾವರಿ ಭೂಮಿ,बागायती जमीन
ನೀರಾವರಿ,सिंचन
ನೀರಾವರಿ ಸೆಸ್,सिंचन उपकर
ಜಾಂಬ್,जांब
ಜೋಗಲ್,धडपडणे
ಜೋಗಲ್ ಪಿನ್,जॉगल पिन
ಜೂಲ್,जौल
ಜಂಪರ್,जम्पर
ಕಿಲೋಗ್ರಾಂ,किलोग्रॅम
ಕಿಲೋಗ್ರಾಂ ಬಲ,किलोग्राम बल
ಕಿಲೋಗ್ರಾಂ ಫೋರ್ಸ್ ಮೀಟರ್,किलोग्राम फोर्स मीटर
ಕಿಲೋವ್ಯಾಟ್ ಗಂಟೆ,किलोवॅट तास
ಕಿಂಗ್ ಮುಚ್ಚುವಿಕೆ,राजा बंद
ಅಡಿಗೆ,स्वयंपाकघर
ಲೇಸ್ಡ್ ಕಾಲಮ್,लेस केलेला स्तंभ
ಹಿಂದುಳಿದಿದೆ,मागे पडणे
ಲ್ಯಾಮೆಲ್ಲಾ ರೂಟ್,लॅमेला रूट
ಲ್ಯಾಮಿನಾರ್ ಹರಿವು,पातळ थरांचा बनवलेला प्रवाह
ದೀಪದ ರಂಧ್ರ,दिवा भोक
ಭೂಮಿ ಸಂಚಯ,जमीन संवर्धन
ಲ್ಯಾಂಡ್ ಸ್ಲೈಡಿಂಗ್,लँड स्लाइडिंग
ಲ್ಯಾಟರೈಟ್,लॅटराइट
ಲ್ಯಾಟರೈಟ್ ಮಣ್ಣು,लॅटराइट माती
ದೊಡ್ಡ ಸಂಖ್ಯೆಗಳ ಕಾನೂನು,मोठ्या संख्येचा कायदा
ಲೇಔಟ್ ಯೋಜನೆ,लेआउट योजना
ಖಾತಾ ಪುಸ್ತಕ,लेजर
ಸುಣ್ಣದ ಪ್ಯಾನ್,चुना पॅन
ಲಿಂಟೆಲ್,लिंटेल
ದ್ರವ ಮಿತಿ,द्रव मर्यादा
ಲೈವ್ ಲೋಡ್,थेट भार
ಲೋಮ್,चिकणमाती
ಸ್ಥಳೀಯ ನಿಷ್ಕಾಸ ವಾತಾಯನ,स्थानिक एक्झॉस्ट वेंटिलेशन
ಲೋಕೋ ಅಂಗಳ,लोको यार्ड
ಲೋಸ್,लॉस
ಕಡಿಮೆ ಪ್ಲಾಸ್ಟಿಕ್ ಮಿತಿ,कमी प्लास्टिक मर्यादा
ಕಡಿಮೆ ಶಾಖ ಸಿಮೆಂಟ್,कमी उष्णता सिमेंट
ಯಂತ್ರ ಮೋಲ್ಡಿಂಗ್,मशीन मोल्डिंग
ಮ್ಯಾಕ್ರೋಸ್ಟ್ರಕ್ಚರ್,मॅक्रोस्ट्रक्चर
ಮುಖ್ಯ ನಿಯಂತ್ರಕ,मुख्य हेड रेग्युलेटर
ಮುಖ್ಯ ಬಂದರು,मुख्य बंदर
ಮೇಕಪ್ ಗಾಳಿ,मेकअप हवा
ಮನ್ಸಾರ್ಡ್,मॅनसार्ड
ಮಾರ್ಷಲಿಂಗ್ ಯಾರ್ಡ್,मार्शलिंग यार्ड
ಕಲ್ಲುಗಾರಿಕೆ,दगडी बांधकाम
ಪಕ್ವವಾಗುತ್ತಿರುವ ತಾಪಮಾನ,परिपक्व तापमान
ಮೆಜ್ಜನೈನ್ ಮಹಡಿ,मेझानाइन मजला
ಯಾಂತ್ರಿಕ ವಿಶ್ಲೇಷಣೆ,यांत्रिक विश्लेषण
ಯಾಂತ್ರಿಕ ವಾತಾಯನ,यांत्रिक वायुवीजन
ಮೆಟ್ರಿಕ್ ಪದ್ಧತಿ,मेट्रिक प्रणाली
ಸೂಕ್ಷ್ಮ ರಚನೆ,मायक्रोस्ट्रक्चर
ಮಿಲಿ ಸಮಾನ,मिली समतुल्य
ಪ್ರತಿ ಲೀಟರ್‌ಗೆ ಮಿಲಿ ಸಮಾನ,मिली समतुल्य प्रति लिटर
ಖನಿಜ,खनिज
ಖನಿಜ ಮಣ್ಣು,खनिज माती
ಚಿಕ್ಕ ಬಂದರು,किरकोळ बंदर
ಮಿಟ್ರೆಡ್ ಮುಚ್ಚುವಿಕೆ,Mitred बंद
ಮೊಬೈಲ್ ಮಣ್ಣಿನ ಕೊಲೊಯ್ಡ್,मोबाइल माती कोलाइड
ತೇವಾಂಶ,आर्द्रतेचा अंश
ತೇವಾಂಶ ಗ್ರೇಡಿಯಂಟ್,ओलावा ग्रेडियंट
ಏಕಶಿಲೆ,मोनोलिथ
ಮೊನೊರೈಲ್,मोनोरेल
ರಾಷ್ಟ್ರೀಯ ಬಂದರು ಮಂಡಳಿ,राष्ट्रीय बंदर परिषद
ನೈಸರ್ಗಿಕ ಹಾಸಿಗೆ,नैसर्गिक पलंग
ನೈಸರ್ಗಿಕ ಮುಕ್ತಾಯ,नैसर्गिक समाप्त
ನೈಸರ್ಗಿಕ ಬಂದರು,नैसर्गिक बंदर
ನೈಸರ್ಗಿಕ ವಾತಾಯನ,नैसर्गिक वायुवीजन
ನೌಕಾ ಬಂದರು,नौदल बंदर
ನ್ಯೂಟನ್,न्यूटन
ಏಕರೂಪವಲ್ಲದ ಹರಿವು,एकसमान प्रवाह नसतो
ನೀರಿನ ದರವನ್ನು ಆಕ್ರಮಿಸುತ್ತದೆ,पाण्याचा दर व्यापतो
ಎಣ್ಣೆ ಬಣ್ಣ,तेल रंग
ತೈಲ ಬಾವಿ ಸಿಮೆಂಟ್,तेल विहीर सिमेंट
ಚಾನಲ್ ಹರಿವನ್ನು ತೆರೆಯಿರಿ,चॅनेल प्रवाह उघडा
ಆಪ್ಟಿಮಮ್ ಆರ್ದ್ರತೆ,इष्टतम ओलावा
ಸಾವಯವ ಮಣ್ಣು,सेंद्रिय माती
ದೃಷ್ಟಿಕೋನ,अभिमुखता
ಆರ್ಥೋಗೋನಲ್,ऑर्थोगोनल
ಒರ್ಟ್ಸ್ಟೈನ್,ऑर्टस्टीन
ಬಾಹ್ಯ ಸಂಕೇತ,बाह्य सिग्नल
ಆಕ್ಸಿಡೀಕರಣ,ऑक्सिडेशन
ಪ್ಯಾಂಟ್ರಿ,पँट्री
ಪ್ಯಾರಪೆಟ್,पॅरापेट
ಪ್ಯಾರಪೆಟ್ ಗೋಡೆ,पॅरापेट भिंत
ಮೂಲ ವಸ್ತು,पालक साहित्य
ಬೆಣಚುಕಲ್ಲು ಎರಕಹೊಯ್ದ ಪ್ಲಾಸ್ಟರ್,पेबल कास्ट प्लास्टर
ಪೆಡಲ್ಫರ್,पेडलफर
ಪೆಡೋಕಲ್,पेडोकल
ಪೆಡೋಜೆನೆಸಿಸ್,पेडोजेनेसिस
ಪೆಡೋಲಜಿ,पेडॉलॉजी
ಪೀಡೋಸ್ಪಿಯರ್,पेडोस्फियर
ಪೆನೆಟ್ರೋಮೀಟರ್,पेनेट्रोमीटर
ಪೆಂಟ್ ಛಾವಣಿ,पेन्ट छत
ಪೆಪ್ಟೈಸಿಂಗ್ ಏಜೆಂಟ್,पेप्टायझिंग एजंट
ವಿಶ್ಲೇಷಣೆಯ ಅವಧಿ,विश्लेषण कालावधी
ಪರ್ಪೆಂಡ್,पर्पेंड
ಪರ್ಸರ್ಪ್ಶನ್,शोषण
ಪಿಯರ್,घाट
ಪಿಲಾಸ್ಟರ್,पिलास्टर
ಪಿಚ್,खेळपट्टी
ಪಿಚ್ ಛಾವಣಿ,खड्डे पडलेले छत
ಸರಳ ಕಾಂಕ್ರೀಟ್,साधा काँक्रीट
ಪ್ಲೇನ್ ಕೋನ,विमान कोन
ಬಯಲು ಅಂಗಳ,साधे अंगण
ಪ್ಲಾನ್ಸೋಲ್,प्लॅनसोल
ಪ್ಲಾಸ್ಟಿಕ್ ಸ್ಥಿರತೆ,प्लास्टिकची सुसंगतता
ಪ್ಲಾಸ್ಟಿಟಿ,प्लॅस्टिकिटी
ಪ್ಲಾಸ್ಟಿಟಿ ಸೂಚ್ಯಂಕ,प्लॅस्टिकिटी निर्देशांक
ಪ್ಲಾಸ್ಟಿಸಿಟಿ ಮಿತಿ,प्लॅस्टिकिटी मर्यादा
ಪ್ಲಾಸ್ಟಿಸಿಟಿ ಶ್ರೇಣಿ,प्लॅस्टिकिटी श्रेणी
ಪ್ಲಾಟಿ ರಚನೆ,प्लेट रचना
ಸ್ತಂಭ,प्लिंथ
ನೇಗಿಲು ಮಣ್ಣು,नांगरलेली माती
ಪ್ಲಮ್ ಕಲ್ಲು,मनुका दगड
ಪೊಡ್ಜೋಲ್,पॉडझोल
ಸೂಚಿಸುತ್ತಿದೆ,पॉइंटिंग
ಬಹುಭುಜಾಕೃತಿಯ ಗೋಡೆ,बहुभुज भिंत
ರಂಧ್ರದ ಜಾಗ,छिद्र जागा
ಬಂದರು,बंदर
ಧನಾತ್ಮಕ ವಾತಾಯನ,सकारात्मक वायुवीजन
ಹುಲ್ಲುಗಾವಲು ಮಣ್ಣು,प्रेयरी माती
ನಿಖರತೆ,सुस्पष्टता
ಪ್ರಾಥಮಿಕ ಕಣ,प्राथमिक कण
ಪ್ರಿಸ್ಮಾಟಿಕ್ ರಚನೆ,प्रिझमॅटिक रचना
ಉತ್ಪಾದಕ ಕೆಲಸ,उत्पादक कार्य
ಯೋಜನೆಯ ಸಮರ್ಥನೆ,प्रकल्पाचे औचित्य
ರಕ್ಷಣಾತ್ಮಕ ಕೆಲಸ,संरक्षणात्मक कार्य
ಸ್ಯೂಡೋ-ಮೈಸಿಲಿಯಮ್,स्यूडो-मायसेलियम
ಕೊಚ್ಚೆಗುಂಡಿ,डबके
ಪಗ್ಗಿಂಗ್,पगिंग
ಪ್ಯೂಮಿಸ್,प्युमिस
ಪಂಚೆಯಾನ್,पंचन
ಬೊಂಬೆ,कठपुतळी
ಪುಟ್ಲಾಗ್,पुटलॉग
ಪುಟ್ಲಾಗ್ ಸ್ಕ್ಯಾಫೋಲ್ಡ್,पुटलॉग मचान
ಪ್ರಮಾಣ ಸರ್ವೇಯರ್,सामग्री सर्वेक्षक
ಕ್ವಾರಿ ಸಾಪ್,खणाचा रस
ಕ್ವೇ,क्वे
ರಾಣಿ ಮುಚ್ಚುವಿಕೆ,राणी बंद
ಕ್ವೊಯಿನ್,Quoin
ರಾಫ್ಟ್ ಅಡಿಪಾಯ,तराफा पाया
ರೇಕರ್,राकर
ರೇಕಿಂಗ್,रेकिंग
ರಾಕಿಂಗ್ ಬಾಂಡ್,रॅकिंग बाँड
ಮಿನುಗುವ ರೇಕಿಂಗ್,Raking फ्लॅशिंग
ವೇಗವಾಗಿ ಬದಲಾಗುತ್ತಿರುವ ಹರಿವು,वेगाने बदलणारा प्रवाह
ಮರುಪಾವತಿಸಬಹುದಾದ ಪಾವತಿ,वसूल करण्यायोग्य पेमेंट
ಕೆಂಪು ಭೂಮಿ,लाल पृथ्वी
ಕೆಂಪು ಲೋಮ್,लाल चिकणमाती
ನಿಯಂತ್ರಕ,नियामक
ರೆಗರ್ ಅಥವಾ ಕಪ್ಪು ಹತ್ತಿ ಮಣ್ಣು,रेगुर किंवा काळी कापूस माती
ಮರುಪಾವತಿ ಒಪ್ಪಂದ,परतफेड करार
ಉಳಿದ ಕುಗ್ಗುವಿಕೆ,अवशिष्ट संकोचन
ಉಳಿಕೆ ಮಣ್ಣು,अवशिष्ट माती
ಬಹಿರಂಗಪಡಿಸಿ,प्रकट करा
ಪಿನ್ ಅನ್ನು ಬಹಿರಂಗಪಡಿಸಿ,पिन प्रकट करा
ರಿವೀಲ್ ಟೈ,टाय प्रकट करा
ರಿಡ್ಜ್,रिज
ರಿಡ್ಜ್ ಕ್ಯಾಪಿಂಗ್,रिज कॅपिंग
ನದಿ,नदी
ರೋಡ್ ಸ್ಟೇಡ್,रस्ता स्थिर
ಒರಟು ಪ್ಲಾಸ್ಟರ್,खडबडीत मलम
ಅವಶೇಷಗಳು,ढिगारा
ಕಲ್ಲುಮಣ್ಣು ಕಲ್ಲು,भंगार दगडी बांधकाम
ಅವಶೇಷಗಳ ಗೋಡೆ,कचऱ्याची भिंत
ಚಾಲನೆಯಲ್ಲಿರುವ ಮಾಪನ,चालू मोजमाप
ಸುರಕ್ಷಿತ ಬೇರಿಂಗ್ ಸಾಮರ್ಥ್ಯ,सुरक्षित पत्करण्याची क्षमता
ಉಪ್ಪು ಮೆರುಗು,मीठ ग्लेझ
ಮಾದರಿ ಅಳತೆ,नमुन्याचा आकार
ಮಾದರಿ ವಿತರಣೆ,नमुना वितरण
ಮಾದರಿ ದೋಷ,नमुना त्रुटी
ಮರಳು,वाळू
ಮರಳು ಮುಕ್ತಾಯ,वाळू समाप्त
ಮರಳು ಕೈ ಮೋಲ್ಡಿಂಗ್,वाळू हात मोल्डिंग
ಮರಳುಗಾರಿಕೆ,सँडिंग
ಸ್ಯಾಚುರೇಟೆಡ್ ಮಣ್ಣು,संतृप्त माती
ಸ್ಯಾಚುರೇಟೆಡ್ ಮಣ್ಣಿನ ಪೇಸ್ಟ್,संतृप्त माती पेस्ट
ಶುದ್ಧತ್ವ ಸಾರ,संपृक्तता अर्क
ಶುದ್ಧತ್ವ ಶೇಕಡಾವಾರು,संपृक्तता टक्केवारी
ಸಾಸರ್ ಗುಮ್ಮಟ,बशी घुमट
ಸ್ಕ್ಯಾಫೋಲ್ಡ್,मचान
ಸ್ಕಿಸ್ಟ್,शिस्ट
ಸಮುದ್ರ ಬಂದರು,सागरी बंदर
ರಹಸ್ಯ ಗಟಾರ,गुप्त गटार
ಎರಡನೇ,दुसरा
ಸೆಡಿಮೆಂಟೇಶನ್ ವಿಶ್ಲೇಷಣೆ,अवसादन विश्लेषण
ಅರೆ ಕೃತಕ ಬಂದರು,अर्ध-कृत्रिम बंदर
ಸೆಮಿ ಟೈಡಲ್ ಡಾಕ್,अर्ध भरतीची गोदी
ವಯಸ್ಸಾದ,वृद्ध
ಶೇಲ್,शेल
ಹಾಳೆಯ ರಾಶಿ,पत्र्याचा ढीग
ಕುಗ್ಗುವಿಕೆ ಮಿತಿ,संकोचन मर्यादा
ಶಟರಿಂಗ್,शटरिंग
ಸಿಯಾಲಿಟಿಕ್ ಮಣ್ಣು,सियालिटिक माती
ಸಿರೋಜೆಮ್,सिएरोझेम
ಸಿಲ್,खिंडी
ಹೂಳು,गाळ
ಏಕ ಮಾಂಸದ ರಕ್ತ,सिंगल फ्लेमिश रक्त
ಏಕ ಹರಳಿನ ರಚನೆ,एकल दाणेदार रचना
ಅಸ್ಥಿಪಂಜರದ ಮಣ್ಣು,कंकाल माती
ಸ್ಕರ್ಟಿಂಗ್,स्कर्टिंग
ಸ್ಲೀಪರ್ ಗೋಡೆ,स्लीपर भिंत
ಸೈಡ್ ಗಟರ್,बाजूचे गटर
ಸ್ಲೈಡ್ ನಿಯಮ,स्लाइड नियम
ಸ್ಲಿಪ್ ಡಾಕ್,स्लिप डॉक
ಸ್ಮೋನಿಜಾ,स्मोनिझा
ನೆನೆಯುವುದು,भिजवणे
ಮಣ್ಣಿನ ಸಂಘ,मातीचा सहवास
ಮಣ್ಣಿನ ವರ್ಗ,माती वर्ग
ಮಣ್ಣಿನ ಸಂಕೀರ್ಣ,माती कॉम्प्लेक्स
ಮಣ್ಣಿನ ಸ್ಥಿರತೆ,मातीची सुसंगतता
ಮಣ್ಣಿನ ಕುಟುಂಬ,माती कुटुंब
ಮಣ್ಣಿನ ಚೌಕಟ್ಟಿನ ಕೆಲಸ,मातीच्या चौकटीचे काम
ಮಣ್ಣಿನ ತೇವಾಂಶ,माती ओलावा
ಮಣ್ಣಿನ ತೇವಾಂಶ ಸಂಗ್ರಹಣೆ,जमिनीतील ओलावा वाढणे
ಮಣ್ಣಿನ ತೇವಾಂಶದ ಕೊರತೆ,जमिनीतील आर्द्रतेची कमतरता
ಮಣ್ಣಿನ ರೂಪವಿಜ್ಞಾನ,माती आकारविज्ञान
ಮಣ್ಣಿನ ಕಣ,मातीचा कण
ಮಣ್ಣಿನ ಹಂತ,मातीचा टप्पा
ಮಣ್ಣಿನ ಪ್ರೊಫೈಲ್,माती प्रोफाइल
ಮಣ್ಣಿನ ಪ್ರತಿಕ್ರಿಯೆ,मातीची प्रतिक्रिया
ಮಣ್ಣು ಬೇರ್ಪಡುತ್ತದೆ,माती वेगळी होते
ಮಣ್ಣಿನ ಸರಣಿ,माती मालिका
ಮಣ್ಣಿನ ಪರಿಹಾರ,माती समाधान
ಮಣ್ಣಿನ ರಚನೆ,मातीची रचना
ಮಣ್ಣಿನ ರಚನೆ,मातीचा पोत
ಮಣ್ಣಿನ ಪ್ರಕಾರ,मातीचा प्रकार
ಸೋಲಮ್,सोलम
ಸೋರ್ಪ್ಶನ್,वर्गीकरण
ಸ್ಪ್ಯಾಲ್ಸ್,spalls
ನಿರ್ದಿಷ್ಟ ಅಯಾನು ಪರಿಣಾಮ,विशिष्ट आयन प्रभाव
ಚೌಕಾಕಾರದ ಕಲ್ಲುಮಣ್ಣುಗಳ ಕಲ್ಲು,स्क्वेअर कोर्स्ड रबल चिनाई
ಸ್ಕ್ವೇರ್ಡ್ ರೆಗ್ಯುಲರ್ ಕೋರ್ಸ್ಡ್ ಕಲ್ಲುಮಣ್ಣುಗಳ ಕಲ್ಲು,चौरस नियमित कोर्स्ड मलबा दगडी बांधकाम
ಸ್ಥಿರ ಹರಿವು,स्थिर प्रवाह
ಮಿನುಗುತ್ತಾ ಹೆಜ್ಜೆ ಹಾಕಿದೆ,स्टेप्ड फ्लॅशिंग
ಜಿಗುಟುತನ,चिकटपणा
ಅಂಟಿಕೊಳ್ಳುವ ಬಿಂದು,स्टिकिंग पॉइंट
ಕಲ್ಲು,दगड
