Marathi,Tamil
वाढ आणि विकास,வளர்ச்சி மற்றும் வளர்ச்சி
गमोसिस,கம்மோசிஸ்
गायनोडिओसियस,கினோடியோசியஸ்
पित्त नट,கால் நட்டு
लसूण,பூண்டு
गर्बेरा,ஜெர்பெரா
Gherkin,கெர்கின்
आले,இஞ்சி
ग्लॅडिओलस,கிளாடியோலஸ்
बकरी तण (एजराटम),ஆடு களை (ஏஜெரட்டம்)
द्राक्षफळ,திராட்சைப்பழம்
द्राक्षे,திராட்சை
हिरवा हरभरा,பச்சை கிராம்
ग्रेव्हिया,க்ரூவியா
शेंगदाणे,நிலக்கடலை
पेरू,கொய்யா
गिनिया गवत,கினியா புல்
पित्त मिज,பித்தப்பை மிட்ஜ்
गवत हॉपर,புல் ஹாப்பர்
Gondhy बग,குந்தி பிழை
सवय,பழக்கம்
गारा,ஆலங்கட்டி
केशरचना,ஹேரிவெட்ச்
हॅलोफाइट,ஹாலோபைட்
हॅरो,ஹாரோ
कापणी निर्देशांक,அறுவடை அட்டவணை
कापणी,அறுவடை
कापणी,அறுவடை
हॅच,ஹட்ச்
गवत,வைக்கோல்
गवत,ஹேலேஜ்
गवत,வைக்கோல்
धुके,மூடுபனி
हेझी,மங்கலான
प्रमुख (कृषी),தலை (வேளாண்)
प्रमुख (चॅनेलचे),தலை (சேனலின்)
मागे जात आहे,பின்னோக்கி செல்வது
हेज,ஹெட்ஜ்
हेजिंग,ஹெட்ஜிங்
हेलिक्स,ஹெலிக்ஸ்
हेमॅटाइट,ஹெமாடைட்
औषधी वनस्पती,மூலிகை
हर्बेरियम,ஹெர்பேரியம்
औषधी वनस्पती,களைக்கொல்லி
आनुवंशिकता,பரம்பரை
आत्मीयता,ஹெர்டிலேஷன்
हर्माफ्रोडाइट,ஹெர்மாஃப்ரோடைட்
हेटरोक्रोमॅटिक,ஹீட்டோரோக்ரோமாடிக்
हेटरोफर्टिलायझेशन,ஹீட்டோரோஃபெர்டைமயமாக்கல்
हेटरोसिस,ஹீட்டோரோசிஸ்
हेटरोसोम,ஹீட்டோரோசோம்
हेटरोट्रोफ,ஹீட்டோரோட்ஃப்
हेक्साप्लोइड,ஹெக்ஸாபிளாய்டு
हायबरनेट,ஹைபர்னேட்
उच्च घनतेची लागवड,அதிக அடர்த்தி நடவு
हिल (तांदूळ),மலை (அரிசி)
हिस्टोग्राम,ஹிஸ்டோகிராம்
हिटेक फलोत्पादन,ஹிட்டெக் தோட்டக்கலை
पोळे,ஹைவ்
होईंग,HOEING
होल्डिंग,வைத்திருத்தல்
होम फार्म,வீட்டு பண்ணை
होमिओस्टॅसिस,ஹோமியோஸ்டாஸிஸ்
होमस्टीड,ஹோம்ஸ்டெட்
एकसंधपणा,ஒருமைப்பாடு
एकसंध,ஒரே மாதிரியான
होमोलोगस,ஹோமோலாஜஸ்
होमोझीगोटे,ஹோமோசைகோட்
हॉपर,ஹாப்பர்
होरायझन,அடிவானம்
बागायती पिके,தோட்டக்கலை பயிர்கள்
बागायती,தோட்டக்கலை
हॉर्टी-सिल्वी खेडूत शेती,ஹார்டி-சில்வி ஆயர் விவசாயம்
होस्ट,தொகுப்பாளர்
गरम पाण्याचे उपचार,சூடான நீர் சுத்திகரிப்பு
हुल,ஹல்
आर्द्रता,ஈரப்பதம்
बुरशी,இயற்கையானது
भुंगा,உமி
हस्कर,ஹஸ்கர்
हस्किंग,உமி
संकरित,கலப்பின
संकरीत,கலப்பினமாக்கல்
हायड्रेशन,நீரேற்றம்
हायड्रोलॉजी,நீர்நிலை
हायड्रोलिसिस,நீராற்பகுப்பு
हायड्रोमीटर,ஹைட்ரோமீட்டர்
हायड्रोफिलस,ஹைட்ரோபிலஸ்
हायड्रोपोनिक्स,ஹைட்ரோபோனிக்ஸ்
हायड्रोस्फीअर,ஹைட்ரோஸ்பியர்
हायड्रोस्कोपीसीटी,ஹைட்ரோஸ்கோபாரிட்டி
हायपरपॅरासाइट,ஹைபராசைட்
हायपरप्लासिया,ஹைப்பர் பிளேசியா
हायफा,ஹைபா
हायपोकोटाइल,ஹைபோகோடைல்
हायपोथेसिस,கருதுகோள்
हिस्टेरिसिस (पाणी),கருப்பை ஒடுக்கி
हेझेल नट,ஹேசல் நட்டு
भांग,சணல்
हेनबेन,ஹென்பேன்
मेंदी,மருதாணி
हिबिस्कस,ஒளி வண்ண மலர்கள் கொண்ட ஒரு செடி
हॉप,ஹாப்
घोडा हरभरा,குதிரை கிராம்
घोडा-डोळा-बीन,குதிரை-கண்-பீன்
मधमाशी,தேனீ
हॉपर,ஹாப்பர்
बागायती,தோட்டக்கலை நிபுணர்
हायड्रोलॉजिस्ट,நீர்நிலை நிபுணர்
सिटू ग्राफ्टिंग मध्ये,சிட்டு ஒட்டுதலில்
ग्लासमध्ये,ஆய்வுக்கூட சோதனை முறையில்
व्हिव्हो मध्ये,உயிருள்ள
अंदाधुंदी,கண்மூடித்தனமான
कीटक,பூச்சி
कीटक कीटक,பூச்சி பூச்சி
कीटक,பூச்சி
कीटकनाशक,பூச்சிக்கொல்லி
कीटकनाशक,பூச்சிக்கொல்லி
इन्सोलेशन,இன்சோலேஷன்
अघुलनशील,கரையாத
इन्स्टार (कीटक),இன்ஸ்டார் (பூச்சி)
इन्सुलेटर,இன்சுலேட்டர்
एकात्मिक रोग व्यवस्थापन,ஒருங்கிணைந்த நோய் மேலாண்மை
एकात्मिक पोषक व्यवस्थापन,ஒருங்கிணைந்த ஊட்டச்சத்து மேலாண்மை
एकात्मिक कीटक व्यवस्थापन,ஒருங்கிணைந்த பூச்சி மேலாண்மை
तीव्रता,தீவிரம்
गहन,தீவிர
इंटरपॉप,இடைக்கால
परस्परसंवाद (परस्परसंवाद),இடைக்கணிப்பு (இடைக்கால)
व्याज,ஆர்வம்
इंटर्नोड,இன்டர்னோட்
इंटरफेस (सेल विभाग),இடைமுகம் (செல் பிரிவு)
इंटरपोलेशन,இடைக்கணிப்பு
आंतर-वृद्ध,இடை-மாடி
यादी,சரக்கு
उलटा,தலைகீழ்
Incocre,ஈடுபாடு
आयन,அயன்
इरिडिएशन,கதிர்வீச்சு
सिंचन,நீர்ப்பாசனம்
आयएसओ les लेल्स,ஐசோ அல்லீல்கள்
आयएसओ उत्पादन वक्र,ஐஎஸ்ஓ தயாரிப்பு வளைவு
आयसोबार,ஐசோபார்
Isogamy,ஐசோகாமி
अलगाव अंतर,தனிமைப்படுத்தும் தூரம்
आयसोप्लॉइड,ஐசோப்ளாய்டு
आयसोक्वांट,ஐசோகண்ட்
समस्थानिक,ஐசோடோப்
भारतीय बर्च,இந்திய பிர்ச்
भारतीय निळा पाइन,இந்திய நீல பைன்
भारतीय चेरी,இந்திய செர்ரி
भारतीय जुनिपर,இந்திய ஜூனிபர்
भारतीय किनो वृक्ष,இந்திய கினோ மரம்
भारतीय लॉरल ट्री,இந்திய லாரல் மரம்
भारतीय वेडा,இந்திய மேட்
भारतीय मॅडलर,இந்திய மேட்லர்
भारतीय पोडो फिलम,இந்திய போடோ பைலம்
इंडिगो,இண்டிகோ
इटालियन बाजरी,இத்தாலிய தினை
आयव्हरी ट्री,தந்தம் மரம்
आयव्ही गॉर्ड/लिटल लबाडी,ஐவி சுரைக்காய்/சிறிய சுண்டைக்காய்
गूळ,வெல்லம்
जपोनिका तांदूळ,ஜபோனிகா அரிசி
जॅसिड,ஜாசிட்
जावानिका तांदूळ,ஜவானிகா ரைஸ்
जेलिंग,கூச்சலிடுதல்
झूम शेती,ஜம் சாகுபடி
जंपिंग जीन,ஜம்பிங் மரபணு
जंक डीएनए,குப்பை டி.என்.ஏ
किशोर टप्पा,சிறார் கட்டம்
जकारांडा,ஜகரந்தா
फणस,ஜாக்ஃப்ரூட்
जामुन,ஜமுன்
चमेली,மல்லிகை
जट्टी खट्टी,ஜட்டி கட்டி
जॅट्रोफा,ஜட்ரோஃபா
Jute,சணல்
जॅसिड्स,ஜாசிட்ஸ்
काओलिन,கயோலின்
Kaolinite,கயோலினைட்
Kaolinite,கயோலினைட்
कॅरीन्चीमा,கரியென்சிமா
Karyodesma,Karyodesma
Karyogamy,கரியோகாமி
कॅरोग्राम (इडिओग्राम),கரியோகிராம் (இடைஜியோகிராம்)
Karyokinesis,காரியோகினேசிஸ்
कॅरोलॉजी,கரியாலஜி
कॅरोलिसिस,காரியோலிசிஸ்
कॅरियन,காரியோன்
कॅरिओटाइप,காரியோடைப்
केल्प (एकपेशीय वनस्पती),கெல்ப் (ஆல்கா)
केल्विन सायकल,கெல்வின் சுழற்சி
केराटिन,கெராடின்
कर्नल,கர்னல்
खैरा रोग,கைரா நோய்
खरीफ,கரிப்
विनोद,விளையாடினேன்
किनेटोचोर,கினெடோகோர்
किचन गार्डन,சமையலறை தோட்டம்
क्लेनफिल्टर सिंड्रोम,க்ளீன்ஃபில்டர் நோய்க்குறி
क्लेनो फ्रॅगमेंट,க்ளெனோ துண்டு
नॉचिंग,முடிச்சு
कोचचे पोस्ट्युलेट,கோச்சின் போஸ்டுலேட்
कोप्पेनचे वर्गीकरण (हवामान),கோபனின் வகைப்பாடு (காலநிலை)
क्रेब्स सायकल,கிரெப்ஸ் சுழற்சி
कुर्टोसिस,கர்டோசிஸ்
केव्हीके (कृषी विगीयन केंद्र),கே.வி.கே (கிருஷி விஜியன் கேந்திரா)
कडम,கதம்
काळे,காலே
कॅन्स गवत,கன்ஸ் புல்
कारोंडा,கரோண்டா
"मूत्रपिंड बीन, राजमाह","சிறுநீரக பீன், ராஜ்மா"
किविफ्रीट,கிவிஃப்ரியட்
नोल खोल,KNOL கோல்
कोडाम्पुली,கோடம்புலி
कोडो बाजरी,கோடோ தினை
कोकम बटर ट्री (मॅंगोस्टीन),கோகம் வெண்ணெய் மரம் (மங்கோஸ்டீன்)
खाप्रा बीटल,கப்ரா வண்டு
एल.डी. 50 (प्राणघातक डोस 50),L.D.50 (மரணம் டோஸ் 50)
लॅब टू लँड,தரையிறக்க ஆய்வகம்
लेबल,லேபிள்
श्रम,தொழிலாளர்
लाख ऑपेरॉन मॉडेल,லாக் ஓபரான் மாதிரி
स्तनपान,பாலூட்டுதல்
दुग्धशर्करा,லாக்டோஜெனிக் ஹார்மோன் (புரோலாக்டின்)
दुग्धशर्करा,லாக்டோஸ்
लॅगिंग स्ट्रँड,பின்தங்கிய இழை
लॅम्बडा क्लोनिंग वेक्टर,லாம்ப்டா குளோனிங் திசையன்
लॅमिनेर एअर प्रवाह,லேமினார் காற்று ஓட்டம்
दिवा ब्रश गुणसूत्र,விளக்கு தூரிகை குரோமோசோம்
जमीन,நில
जमीन क्षमता वर्गीकरण,நில திறன் வகைப்பாடு
जमीन क्षमता नकाशा,நில திறன் வரைபடம்
जमीन अधोगती,நில சீரழிவு
जमीन समकक्ष प्रमाण,நில சமமான விகிதம்
जमीन समतल,நில சமநிலை
जमीन पुनर्प्राप्ती,நில மீட்பு
लँडस्केपींग,இயற்கையை ரசித்தல்
जमीन योग्यता,நில பொருந்தக்கூடிய தன்மை
जमीन वापर नमुना,நில பயன்பாட்டு முறை
लॅन्जरहन्स पेशी,லாங்கர்ஹான்ஸ் செல்கள்
लॅप्स रेट,குறைவு வீதம்
अळ्या,லார்வா
विलंब,தாமதம்
सुप्त,உள்ளுறை
सुप्त संक्रमण,மறைந்திருக்கும் தொற்று
बाजूकडील,பக்கவாட்டு
नंतरच्या माती,லேட்டரைட் மண்
लेटेक्स,லேடெக்ஸ்
लॅथिरिझम,லாடிரிசம்
लॅटिन स्क्वेअर डिझाइन (एलएसडी),லத்தீன் சதுர வடிவமைப்பு (எல்.எஸ்.டி)
जाळी,நட்டு
तडजोडीच्या फायद्याचा कायदा,முக்கிய நன்மை சட்டம்
निरंतर परतावा कायदा,நிலையான வருமானத்தின் சட்டம்
क्षीण परतावा कायदा,வருவாயைக் குறைக்கும் சட்டம்
वाढत्या रीटन्सचा कायदा,மீண்டும் அதிகரிக்கும் சட்டம்
मर्यादित घटकांचा कायदा,கட்டுப்படுத்தும் காரணிகளின் சட்டம்
किमान कायदा,குறைந்தபட்ச சட்டம்
प्रतिस्थापनाचा कायदा,மாற்று சட்டம்
चल प्रमाणात कायदा,மாறி விகிதாச்சாரத்தின் சட்டம்
थर,அடுக்கு
लेआउट,தளவமைப்பு
लीचेट,லீகேட்
लीचिंग कार्यक्षमता,கசிவு திறன்
लीचिंग आवश्यकता,வெளியேறும் தேவை
अग्रगण्य स्ट्रँड,முன்னணி ஸ்ட்ராண்ட்
पानांचे क्षेत्र कालावधी,இலை பரப்பளவு காலம்
लीफ एरिया इंडेक्स,இலை பகுதி அட்டவணை
लीफ एरिया रेशो,இலை பரப்பளவு விகிதம்
लीफ खाण कामगार,இலை சுரங்கத் தொழிலாளர்
लीफ टेस्टिंग,இலை சோதனை
पान,இலை
पत्रक,துண்டுப்பிரசுரம்
लीज,குத்தகை
शेंगा,பருப்பு
लीसा - (कमी उर्जा इनपुट टिकाऊ शेती),LEISA - (குறைந்த ஆற்றல் உள்ளீடு நிலையான விவசாயம்)
लेन्टिसेल,Lenticel
लेन्टो केशिका बिंदू,லென்டோ கேபிலரி புள்ளி
लेपटोनमा,லெப்டோனெமா
लेप्टोस्पायरोसिस,லெப்டோஸ்பிரோசிஸ்
लेरो-मॉर्फिक,லீரோ-மோர்பிக்
घाव,புண்
प्राणघातक उत्परिवर्तन,மரணம் பிறழ்வு
ल्युकोप्लास्ट,லுகோபிளாஸ்ட்
स्तरीय टेरेस,நிலை மொட்டை மாடி
लेव्हलर (लेव्हलर),சமநிலையாளர் (லெவியர்)
समतल (जमीन),சமன் செய்தல் (நிலத்தின்)
ले शेती,லே விவசாயம்
लिबिगचा किमान कायदा,லிபிக்கின் குறைந்தபட்ச சட்டம்
बंधन,லிகேஷன்
हलकी भरपाई बिंदू,ஒளி இழப்பீட்டு புள்ளி
हलकी संपृक्तता तीव्रता,ஒளி செறிவு தீவிரம்
प्रकाश ट्रान्समिशन रेशो,ஒளி பரிமாற்ற விகிதம்
हलका सापळा,ஒளி பொறி
मर्यादा,லிமிங்
मर्यादा,வரம்பு
मर्यादित घटक,கட்டுப்படுத்தும் காரணி
लिमोनाइट,லிமோனைட்
ओळ,வரி
रेखीय प्रतिसाद,நேரியல் பதில்
दुवा,இணைப்பு
दुवा गट,இணைப்புக் குழு
लिंकर,இணைப்பான்
लिंट इंडेक्स,லின்ட் இன்டெக்ஸ்
लाइन्टर्स,லின்டர்ஸ்
लिपिड,கொழுமியம்
लिपोलिसिस,லிபோலிசிஸ்
लिक्विडेशन,கலைப்பு
लिस्टर,லிஸ்டர்
लिस्टर,லிஸ்டர்
सूची,பட்டியல்
लिथोस्फीयर,லித்தோஸ்பியர்
कचरा,குப்பை
लाइव्ह मल्च,நேரடி தழைக்கூளம்
लिव्हरवॉर्ट,லிவர்வார்ட்
पशुधन,கால்நடைகள்
स्थानिक नियंत्रण,உள்ளூர் கட்டுப்பாடு
लोकस,இடம்
टोळ,வெட்டுக்கிளி
लॉजिंग (पीक निवास),தங்குமிடம் (பயிர் உறைவிடம்)
Lodicule,லோடிகுல்
लोस,Lodess
लॉगरथिमिक ट्रान्सफॉर्मेशन,மடக்கை மாற்றம்
लांब -दिवस वनस्पती,நீண்ட - நாள் ஆலை
लाँग वेव्ह रेडिएशन,நீண்ட அலை கதிர்வீச்சு
लूप,லூப்
लोपिंग,லோப்பிங்
लाकूड,மரம் வெட்டுதல்
लक्स,லக்ஸ்
लक्झरी वापर (पोषक),ஆடம்பர நுகர்வு (ஊட்டச்சத்து)
लक्झरी जीन्स,சொகுசு மரபணுக்கள்
लाइकोपीन,லைகோபீன்
लिम्फ,நிணநீர்
लायसिमीटर,லைசிமீட்டர்
सेलचे लिसिस,கலத்தின் லிசிஸ்
लायझोनी,லைசோஜெனி
लायसोसोम,லைசோசோம்
लायझोझाइम,லைசோசைம்
लाख वृक्ष,லாக் மரம்
लाख,லாக்
"बाईची बोट, भेंडी","லேடிஸ் விரல், ஓக்ரா"
लँड कॅलट्रॉप्स,லேண்ட் கால்ட்ரோப்ஸ்
लँटाना,லந்தானா
लॅथिरस,லாதிரஸ்
लीक,லீக்
गवती चहा,எலுமிச்சை புல்
लिंबू,எலுமிச்சை
मसूर,பயறு
लेक्वोरिस,லெக்வோர்ஸ்
कोशिंबिरीसाठी वापरण्यात येणारा एक पाला व त्याचे झाड,கீரை
कमळ,லில்லி
चुना,சுண்ணாம்பு
अलसी,ஆளி விதை
लिची,லிச்சி
लहान बाजरी,சிறிய தினை
लांब खरबूज,நீண்ட முலாம்பழம்
लांब मिरपूड,நீண்ட மிளகு
Loquat,லோகாட்
कमळ,தாமரை
Lurcerne,லுர்சர்ன்
लाख कीटक,லாக் பூச்சி
लेडी बर्ड बीटल,லேடி பேர்ட் வண்டு
लीफ खाण कामगार,இலை சுரங்கத் தொழிலாளர்
लीफ रोलर,இலை ரோலர்
लीफ वेबर,இலை வெபர்
टोळ,வெட்டுக்கிளி
मॅक्रो इव्होल्यूशन,மைக்ரோ பரிணாமம்
मॅक्रोक्लीमेट,மேக்ரோக்ளைமேட்
मॅक्रोमोलिक्यूल,மேக்ரோமிகுலூல்
मॅक्रोमेशन,மேக்ரோனேஷன்
मॅक्रोन्यूट्रिएंट,மேக்ரோனூட்ரியண்ட்
मॅक्रोपोरेस,மேக்ரோபோர்கள்
मॅगगॉट,மாகோட்
मॅग्मा,மாக்மா
मॅग्नेशिया,மெக்னீசியா
मॅग्नेशियम,வெளிமம்
चुंबकीय स्टिरर,காந்த அசை
परिमाण,அளவு
महुआ केक,மஹுவா கேக்
देखभालकर्ता ओळ,பராமரிப்பாளர் வரி
देखभाल,பராமரிப்பு
मका शेलर,மக்காச்சோளம் ஷெல்லர்
नर निर्जंतुकीकरण,ஆண் மலட்டு
विकृती,செயலிழப்பு
विकृती,வீரியம்
कुपोषण,ஊட்டச்சத்து குறைபாடு
गैरवर्तन,முறைகேடு
माल्टिंग,மால்டிங்
व्यवस्थापक,மேலாளர்
खारफुटी,சதுப்புநிலங்கள்
मॅनोमीटर,மனோமீட்டர்
मॅनोमीटर,மனோமீட்டர்
मॅन्टिसा (लॉगरिदमचा),மன்டிசா (மடக்கை)
खत,உரம்
खनिज,உரமாக்குதல்
सीमान्त,ஓரளவு
सीमान्त खर्च,விளிம்பு செலவு
सीमान्त जमीन,விளிம்பு நிலம்
सीमान्त उत्पादन,விளிம்பு தயாரிப்பு
सीमान्त परतावा,விளிம்பு வருவாய்
सागरी,மரைன்
मार्कर (अनुवांशिक),குறிப்பாக்கி (மரபணு)
बाजार,சந்தை
विक्रेता,சந்தைப்படுத்தக்கூடியது
विक्रेता अधिशेष,சந்தைப்படுத்தக்கூடிய உபரி
विपणन अधिशेष,சந்தைப்படுத்தப்பட்ட உபரி
विपणन,சந்தைப்படுத்தல்
मार्श,சதுப்பு நிலம்
मोठा प्रवाह,வெகுஜன ஓட்டம்
वस्तुमान निवड,வெகுஜன தேர்வு
मास-स्पेक्ट्रोमीटर,வெகுஜன-ஸ்பெக்ட்ரோமீட்டர்
मास्ट,மாஸ்ட்
मातृ वारसा,தாய்வழி பரம்பரை
वीण,இனச்சேர்க்கை
मॅट्रिक क्षमता,மெட்ரிக் ஆற்றல்
परिपक्वता,முதிர்வு
परिपक्वता (पीक),முதிர்ச்சி (பயிர்)
जास्तीत जास्त उपलब्ध पाणी,கிடைக்கும் அதிகபட்ச நீர்
जास्तीत जास्त पीक,அதிகபட்ச பயிர்
जास्तीत जास्त अवशेष मर्यादा,அதிகபட்ச எச்ச வரம்பு
जास्तीत जास्त टिकाऊ उत्पन्न,அதிகபட்ச நிலையான மகசூல்
जास्तीत जास्त थर्मामीटर,அதிகபட்ச வெப்பமானி
जास्तीत जास्त पाणी धारण करण्याची क्षमता,அதிகபட்ச நீர் வைத்திருக்கும் திறன்
कुरण बाग,புல்வெளி பழத்தோட்டம்
मीली,மீலி
म्हणजे विचलन,சராசரி விலகல்
म्हणजे जीवन (अणु),சராசரி வாழ்க்கை (அணு)
म्हणजे समुद्राची पातळी,சராசரி கடல் மட்டம்
सरासरी चौकोन,சராசரி சதுரம்
उपाय,அளவீடு
मोजमाप,அளவீட்டு
यांत्रिक,இயந்திர
यांत्रिक विश्लेषण (माती),இயந்திர பகுப்பாய்வு (மண்)
यांत्रिक प्रतिबिंब,இயந்திர தடுப்பு
यांत्रिकी शेती,இயந்திரமயமாக்கப்பட்ட விவசாயம்
मध्यम,சராசரி
औषधी वनस्पती,மருத்துவ ஆலை
भूमध्य हवामान,மத்திய தரைக்கடல் காலநிலை
मेगागॅमेटोजेनेसिस,மெகாகமெடோஜெனெஸிஸ்
मेगास्पोरंगिया,மெகாஸ்போரங்கியா
मेगासपोर (मॅक्रोस्पोर),மெகாஸ்போர் (மேக்ரோஸ்போர்)
मेगास्पोरोजेनेसिस,மெகாஸ்போரோஜெனெஸிஸ்
मेयोसिस,ஒடுக்கற்பிரிவு
मधुर माती,மூத்த மண்
डीएनए वितळविणे,டி.என்.ஏ உருகுதல்
पडदा फिल्टर,சவ்வு வடிகட்டி
मेंडेलियन वारसा,மெண்டிலியன் பரம்பரை
मेंडेलिझम,மெண்டலிசம்
मेंडेलचा वारसा कायदा,மெண்டலின் பரம்பரை விதி
व्यापारी,பொருட்கள்
बुध,புதன்
मेरिस्टेम,மெரிஸ்டெம்
मेसोक्लीमेट,மீசோக்ளைமேட்
मेसोडर्म,மீசோடர்ர்
मेसोफिल,மெசோபில்
मेसोफाइट,மெசோஃபைட்
मेसो-पोर्स,மெசோ-போர்ஸ்
मेसोस्फीअर,மீசோஸ்பியர்
मेसेंजर आरएनए (एम-आरएनए),மெசஞ்சர் ஆர்.என்.ஏ (எம்-ஆர்.என்.ஏ)
चयापचय,வளர்சிதை மாற்றம்
चयापचय,வளர்சிதை மாற்றங்கள்
धातू धरण,உலோக அணை
मेटामॉर्फिक खडक,உருமாற்ற பாறைகள்
मेटामॉर्फोसिस,உருமாற்றம்
मेटाफेस,மெட்டாஃபேஸ்
मेटास्ट्रस,மெட்டாஸ்ட்ரஸ்
मेटाक्सेनिया,மெட்டாக்சீனியா
हवामानशास्त्र,வானிலை ஆய்வு
मेथेमोग्लोबिनेमिया,மெத்தமோகுளோபினீமியா
पद्धत प्रात्यक्षिक,முறை ஆர்ப்பாட்டம்
मीका,மைக்கா
मायक्रो बेसिन,மைக்ரோ பேசின்
सूक्ष्म प्राणी,மைக்ரோ விலங்கினங்கள்
सूक्ष्मजंतू,நுண்ணுயிர்
मायक्रोबियल बायोमास कार्बन,நுண்ணுயிர் பயோமாஸ் கார்பன்
मायक्रोबियल डीग्रेडेशन,நுண்ணுயிர் சீரழிவு
सूक्ष्मजीव कीटकनाशक,நுண்ணுயிர் பூச்சிக்கொல்லி
मायक्रोबायोलॉजी,நுண்ணுயிரியல்
मायक्रोबायोटिक,மைக்ரோபயாடிக்
मायक्रोक्लीमेट,மைக்ரோக்ளைமேட்
मायक्रोइन्वायरनमेंट,நுண்ணிய சூழல்
मायक्रोफ्लोरा,மைக்ரோஃப்ளோரா
मायक्रोगामेटोजेनेसिस,மைக்ரோகாமெட்டோஜெனெஸிஸ்
सूक्ष्मकरण,நுண்ணிய நீரிழிவு
मायक्रोमेटोरोलॉजी,மைக்ரோமீட்டரியாலஜி
मायक्रोन्यूट्रिएंट,நுண்ணூட்டச்சத்து
मायक्रोप्लॉट,மைக்ரோ பிளாட்
मायक्रोपोर,மைக்ரோபோர்
मायक्रोपाईल,மைக்ரோபைல்
मायक्रोस्कोपी,நுண்ணோக்கி
मायक्रोस्पोरॅंगियम,மைக்ரோஸ்போரங்கியம்
मायक्रोस्पोर संस्कृती,மைக்ரோஸ்போர் கலாச்சாரம்
मायक्रोस्पोर मदर सेल,மைக்ரோஸ்போர் தாய் செல்
मायक्रोस्पोर,மைக்ரோஸ்போர்
मायक्रोटोम,மைக்ரோடோம்
मायक्रोटोपोग्राफी,மைக்ரோடோபோகிராபி
मध्य-हंगाम दुरुस्ती,நடுப்பகுதி திருத்தம்
स्थलांतर,இடம்பெயர்வு
दूध धान्य स्टेज,பால் தானிய நிலை
मिलपीड,மில்லோபீட்
बाजरी,தினை
मिलिंग पुनर्प्राप्ती,அரைக்கும் மீட்பு
मिलिंग,அரைத்தல்
खनिज पोषण,கனிம ஊட்டச்சத்து
खनिज माती,கனிம மண்
खनिजकरण,கனிமமயமாக்கல்
खनिज,தாதுக்கள்
किमान थर्मामीटर,குறைந்தபட்ச வெப்பமானி
किमान नांगरलेली जमीन,குறைந்தபட்ச உழவு
किरकोळ पिके,சிறிய பயிர்கள்
मिओटिक इंडेक्स,மியோடிக் இன்டெக்ஸ்
मिसन्स उत्परिवर्तन,மாயை பிறழ்வு
धुके सिंचन,மூடுபனி நீர்ப்பாசனம்
धुके,மூடுபனி
माइटोकॉन्ड्रिया,மைட்டோகாண்ட்ரியா
माइटोसिस,மைட்டோசிஸ்
मित्स्चरलिचचा कायदा,மிட்செர்லிச்சின் சட்டம்
मिश्रित पीक,கலப்பு பயிர்
मिश्र शेती,கலப்பு விவசாயம்
मिश्रित खत,கலப்பு உரம்
मिश्र चरणे,கலப்பு மேய்ச்சல்
मिश्रित स्वार्ड,கலப்பு ஸ்வார்ட்
मॉडेल,மாதிரி
मॉडेलिंग,மாடலிங்
सुधारित वातावरण पॅकेजिंग,மாற்றியமைக்கப்பட்ட வளிமண்டல பேக்கேஜிங்
ओलावा उपलब्धता निर्देशांक,ஈரப்பதம் கிடைக்கும் அட்டவணை
ओलावा तूट निर्देशांक,ஈரப்பதம் பற்றாக்குறை அட்டவணை
ओलावा समतुल्य,ஈரப்பதம் சமம்
ओलावा शासन,ஈரப்பதம் ஆட்சி
ओलावा रीलिझ वक्र,ஈரப்பதம் வெளியீட்டு வளைவு
ओलावा धारणा,ஈரப்பதம் தக்கவைத்தல்
ओलावा ताण,ஈரப்பதம் மன அழுத்தம்
ओलावा तणाव,ஈரப்பதம் பதற்றம்
ओलावा,ஈரப்பதம்
मोलर सोल्यूशन,மோலார் தீர்வு
गुळ,மோலாஸ்கள்
तीळ ड्रेनेज,மோல் வடிகால்
आण्विक जीवशास्त्र,மூலக்கூறு உயிரியல்
आण्विक प्रजनन,மூலக்கூறு இனப்பெருக்கம்
आण्विक संकरीत,மூலக்கூறு கலப்பின
मोलस्किसाईड,Mollusciced
आर्थिक लाभ निर्देशांक (एमएआय),நாணய நன்மை அட்டவணை (MAI)
मोनोक्लोनल अँटीबॉडी,மோனோக்ளோனல் ஆன்டிபாடி
मोनोकोटायलेडन्स,மோனோகோட்டிலிடன்கள்
मोनोक्रॉप (मोनोकल्चर),மோனோக்ரோப் (ஒற்றை வளர்ப்பு)
मोनोएसियस,மோனோசியஸ்
मोनोजेनेसिस,மோனோஜெனெஸிஸ்
मोनोहायब्रिड,மோனோஹைப்ரிட்
मोनोझिगोटिक,மோனோசைகோடிக்
मॉन्सून,மழைக்காலம்
मॉन्टमोरिलोनाइट,மான்ட்மொரில்லோனைட்
मूर,மூர்
मोर,மோர்
मॉर्गन युनिट,மோர்கன் பிரிவு
मॉर्फोजेनेसिस,மார்போஜெனெஸிஸ்
मॉर्फोलॉजिकल रुपांतर,உருவவியல் தழுவல்
मॉर्फोलॉजी,உருவவியல்
गहाण,அடமானம்
मोटल,மோட்டில்
चिखल,மோட்லிங்
मूस,அச்சு
Multing,Moulding
मॉंड संस्कृती,மவுண்ட் கலாச்சாரம்
मॉंड लेयरिंग,மவுண்ட் அடுக்கு
मॉवर,அறுக்கும்
Mowing,வெட்டுதல்
म्यूसीलेज,மியூசிலேஜ்
मक माती,மண் மண்
चिखल,சேற்று
मफल,மஃபிள்
गवत शेती,தழைக்கூளம் விவசாயம்
