Kannada,Odiya
ಸ್ವಯಂಚಾಲಿತ,ଅଟୋପୋଲଷ୍ଟର |
ಸಹಾಯಕ ಕನ್ಸೋಲ್,ସହାୟକ କୋନୋଲ୍ |
ಸಹಾಯಕ ಉಪಕರಣ,ସହାୟକ ଉପକରଣ |
ಸಹಾಯಕ ಸ್ಮರಣೆ,ସହାୟକ ସ୍ମୃତି
ಸಹಾಯಕ ಕಾರ್ಯಾಚರಣೆ,ସହାୟକ କାର୍ଯ୍ୟ
ಸಹಾಯಕ ದಿನಚರಿ,ସହାୟକ ରୁଟିନ୍ |
ಸಹಾಯಕ ಶೇಖರಣೆ,ସହାୟକ ସଂରକ୍ଷଣ |
ಸಹಾಯಕ,ସହାୟକ ଦୋକାନ |
ಲಭ್ಯತೆ,ଉପଲବ୍ଧତା |
ಲಭ್ಯವಿರುವ ಯಂತ್ರ ಸಮಯ,ଉପଲବ୍ଧ ମେସିନ୍ ସମୟ |
ಲಭ್ಯ,ଉପଲବ୍ଧ ବିନ୍ଦୁଗୁଡିକ
ಲಭ್ಯವಿರುವ ಬಾಹ್ಯಾಕಾಶ ಪಟ್ಟಿ,ଉପଲବ୍ଧ ସ୍ପେସ୍ ତାଲିକା |
ಲಭ್ಯವಿರುವ ಸಮಯ,ଉପଲବ୍ଧ ସମୟ
ಲಭ್ಯವಿರುವ ಪ್ರವೇಶ ಸಮಯ,ଉପଲବ୍ଧ ଆକ୍ସେସ୍ ସମୟ ଉପଲବ୍ଧ |
ಸರಾಸರಿ ಷರತ್ತುಬದ್ಧ ಮಾಹಿತಿ,ହାରାହାରି ସର୍ତ୍ତମୂଳକ ସୂଚନା |
ಸರಾಸರಿ ಅಂಚಿನ ಸಮಯ,ହାରାହାରି ଏଜ୍ ସମୟ |
ಸರಾಸರಿ ಮಾಹಿತಿ ವಿಷಯ,ହାରାହାରି ସୂଚନା ବିଷୟବସ୍ତୁ |
ಸರಾಸರಿ ಮಾಹಿತಿ ದರ,ହାରାହାରି ସୂଚନା ହାର |
ಸರಾಸರಿ ಟ್ರಾನ್ಸ್‌ಇನ್‌ಫಾರ್ಮೇಶನ್ ವಿಷಯ,ହାରାହାରି ଟ୍ରାନ୍ସକନଫେସନ୍ ବିଷୟବସ୍ତୁ |
ಸರಾಸರಿ ಟ್ರಾನ್ಸ್‌ಇನ್‌ಫಾರ್ಮೇಶನ್ ದರ,ହାରାହାରି ଟ୍ରାନ୍ସନଫାଇନେସନ୍ ହାର |
"ಹಿನ್ನೆಲೆ ಪ್ರದರ್ಶನ ಚಿತ್ರ (= ಸ್ಥಿರ ಪ್ರದರ್ಶನ
 ಚಿತ್ರ)","ପୃଷ୍ଠଭୂମି ପ୍ରଦର୍ଶନ ପ୍ରତିଛବି (= ପରିସଂଖ୍ୟାନ ପ୍ରଦର୍ଶନ |
 ପ୍ରତିଛବି)"
ಹಿನ್ನೆಲೆ (= ಹಿನ್ನೆಲೆ ಪ್ರಕ್ರಿಯೆ),ପୃଷ୍ଠଭୂମି (= ପୃଷ୍ଠଭୂମି ପ୍ରକ୍ରିୟାକରଣ)
ಹಿನ್ನೆಲೆ,ପୃଷ୍ଠଭୂମି କାର୍ଯ୍ୟ
ಹಿನ್ನೆಲೆ ಶಬ್ದ,ପୃଷ୍ଠଭୂମି ଶବ୍ଦ
ಹಿನ್ನೆಲೆ ಮುದ್ರಣ,ପୃଷ୍ଠଭୂମି ମୁଦ୍ରଣ
ಹಿನ್ನೆಲೆ ಸಂಸ್ಕರಣೆ,ପୃଷ୍ଠଭୂମି ପ୍ରକ୍ରିୟାକରଣ |
ಹಿನ್ನೆಲೆ ಕಾರ್ಯಕ್ರಮ,ପୃଷ୍ଠଭୂମି କାର୍ଯ୍ୟକ୍ରମ
ಹಿನ್ನೆಲೆ,ପୃଷ୍ଠଭୂମି ପାଠକ |
ಹಿನ್ನೆಲೆ ಪ್ರದೇಶ,ପୃଷ୍ଠଭୂମି ଅଞ୍ଚଳରେ ବ୍ୟାକଗ୍ରାଉଣ୍ଡ୍ ଏରନ୍ |
"ಬೆಂಬಲ ಸಂಗ್ರಹಣೆ (= ಸಹಾಯಕ
 ಸಂಗ್ರಹಣೆ)","ବ୍ୟାକିଂ ଷ୍ଟୋରେଜ୍ (= ସହାୟକକାରୀ |
 ସଂରକ୍ଷଣ)"
ಹಿಮ್ಮೇಳ,ପୃଷ୍ଠଭୂମି ଷ୍ଟୋର୍
ಬೆನ್ನಿನ ವಿಮಾನ,ପଛ ପ ଧନ୍ୟ
ಬ್ಯಾಕ್ಸ್‌ಪೇಸ್,ପଛେପ୍ରଦ ପଥ
ಬ್ಯಾಕ್‌ಸ್ಪೇಸ್ ಪಾತ್ರ,BAGPSPACE ବର୍ଣ୍ଣ
ಬ್ಯಾಕ್ಸ್‌ಪ್ರನ್ನೆ,Ompspaccing
ಹಿಮ್ಮಾಡುವಿಕೆ,ବ୍ୟାକଟ୍ରାକିଂ
ರಚನಾತ್ಮಕ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಅನ್ನು ಬ್ಯಾಕ್‌ಟ್ರಾಕಿಂಗ್ ಮಾಡುವುದು,ବ୍ୟାକଟ୍ରାକିଂ ସଂରଚନା ପ୍ରୋଗ୍ରାମିଂ |
ಬಾಗುತ್ತಾ ಹೋಗು,ନକଲ ସଂରକ୍ଷଣ
ಬ್ಯಾಕಪ್ ನಕಲು,ନକଲ ସଂରକ୍ଷଣ କପି
ಬ್ಯಾಕಪ್ ಫೈಲ್,ନକଲ ସଂରକ୍ଷଣ ଫାଇଲ
ಬ್ಯಾಕಪ್ ಮೆಮೊರಿ,ନକଲ ସଂରକ୍ଷଣ ମେମୋରୀ
ಬ್ಯಾಕಪ್ ಪ್ರೋಗ್ರಾಮರ್,ବ୍ୟାକଅପ୍ ପ୍ରୋଗ୍ରାମର୍
ಬ್ಯಾಕಪ್ ಅಂಗಡಿ,ପୃଷ୍ଠଭୂମି ଷ୍ଟୋର୍ |
ಹಿಂದುಳಿದ ಚಾನೆಲ್,ପଛୁଆ ଚ୍ୟାନେଲ |
ಹಿಂದುಳಿದ ದೋಷ ವಿಶ್ಲೇಷಣೆ,ପଛୁଆ ତ୍ରୁଟି ବିଶ୍ଳେଷଣ |
ಹಿಂದುಳಿದ ಫೈಲ್ ಚೇತರಿಕೆ,ପଛୁଆ ଫାଇଲ୍ ପୁନରୁଦ୍ଧାର
ಹಿಂದುಳಿದ ಚೇತರಿಕೆ,ପଛୁଆ ପୁନରୁଦ୍ଧାର
ಹಿಂದುಳಿದ ಮೇಲ್ವಿಚಾರಣೆ,ପଛୁଆ ତଦାରଖ
ಹಿಂದುಳಿದ ಜಾಡಿನ,ପଛୁଆ ଟ୍ରେସ
ಸಮತೋಲನ,ସନ୍ତୁଳନ
ಸಮತೋಲಿತ ಸರ್ಕ್ಯೂಟ್,ସନ୍ତୁଳିତ ସର୍କିଟ |
ಸಮತೋಲಿತ ಅಂಕಿಯ ವ್ಯವಸ್ಥೆ,ସନ୍ତୁଳିତ ଅଙ୍କ ସିଷ୍ଟମ୍ |
ಸಮತೋಲಿತ ದೋಷ,ସନ୍ତୁଳିତ ତ୍ରୁଟି |
ಸಮತೋಲಿತ ವಿಲೀನ,ସନ୍ତୁଳିତ ମିଶ୍ରଣ
ಸಮತೋಲಿತ ವಿಲೀನ ವಿಂಗಡಣೆ,ସନ୍ତୁଳିତ ମିଶ୍ରଣ ସର୍ଟ |
ಸಮತೋಲಿತ ವಿಂಗಡಣೆ,ସନ୍ତୁଳିତ ସର୍ଟିଂ
ಸಮತೋಲಿತ ನಿಲ್ದಾಣ,ସନ୍ତୁଳିତ ଷ୍ଟେସନ
ಸಮತೋಲಿತ ತ್ರಯಾತ್ಮಕ ವ್ಯವಸ್ಥೆ,ସନ୍ତୁଳିତ ଟର୍ନାରୀ ସିଷ୍ଟମ୍ |
ಸಮತೋಲಿತ ಫಾರ್ವರ್ಡ್ ಹೇಳಿಕೆ,ସନ୍ତୁଳିତ ଅଗ୍ରଗତି ଷ୍ଟେଟମେଣ୍ଟ |
ಸಮತೋಲಿತ ಜಾಲ,ସନ୍ତୁଳିତ ନେଟୱାର୍କ
ಬಂಡಿ,ବ୍ୟାଣ୍ଡ
ಗಡಿಪಾರು,ବ୍ୟାଣ୍ଡପାସ୍
ಬ್ಯಾಂಡ್‌ಪಾಸ್ ಫಿಲ್ಟರ್,ବ୍ୟାଣ୍ଡପାସ୍ ଫିଲ୍ଟର୍ |
ಗಡಿ ಮುದ್ರಕ,ବ୍ୟାଣ୍ଡ ପ୍ରିଣ୍ଟର୍ |
ಬ್ಯಾಂಡ್ ಸ್ಟಾಪ್ ಫಿಲ್ಟರ್,ବ୍ୟାଣ୍ଡ ଷ୍ଟପ୍ ଫିଲ୍ଟର୍ |
ಬಂಡಿಡಿ,ବ୍ୟାଣ୍ଡୱିଡଥ୍ |
ಬ್ಯಾನರ್ ಪದ,ବ୍ୟାନର ଶବ୍ଦ |
ಪಾಂಡಿತ್ಯ,ବାର୍ କୋଡ୍
ಬಾರ್ ಕೋಡ್ ಓದುಗ,ବାର୍ କୋଡ୍ ରିଡର୍ |
ಬಾರ್ ಕೋಡ್ ಸ್ಕ್ಯಾನರ್,ବାର୍ କୋଡ୍ ସ୍କାନର୍ |
ಗಡಿ ಮುದ್ರಕ,ଦଣ୍ଡିକ ମୁଦ୍ରଣୀ |
ಬ್ಯಾರೆಲ್ ಮುದ್ರಣ (= ಡ್ರಮ್ ಮುದ್ರಣ),ବ୍ୟାରେଲ୍ ପ୍ରିଣ୍ଟିଙ୍ଗ୍ (= ଡ୍ରମ୍ ପ୍ରିଣ୍ଟିଙ୍ଗ୍)
ಬೇನೆ,ଆଧାର
ಮೂಲ ವಿಳಾಸ,ମୂଳ ଠିକଣା
ಬೇಸ್ ವಿಳಾಸ,ବେସର ଠିକଣା
ಮೂಲ ವಿಳಾಸ ನೋಂದಣಿ,ବେସ୍ ଠିକଣା ରେଜିଷ୍ଟର |
ಬೇಸ್ ಬಂಡಿ,ମୂଳା ବ୍ୟାଣ୍ଡ
ಬೇಸ್ ಬ್ಯಾಂಡ್ ಚಾನೆಲ್,ବେସ୍ ବ୍ୟାଣ୍ଡ ଚ୍ୟାନେଲ |
ಆಧಾರಿತ ಶೇಖರಣಾ ಹಂಚಿಕೆ,ଆଧାରିତ ଷ୍ଟୋରେଜ୍ ଆବଣ୍ଟନ |
ಆಧಾರ,ଆଧାରିତ ଭେରିଏବଲ୍ |
ಅಂಶ,ମୂଳ ଉପାଦାନ |
ಬಾಸ್ ಐಟಂ,ମୂଳ ଆଇଟମ୍ |
ಭಾಷೆ,ମୂଳ ଭାଷା
ಮೂಲ ಸಂಕೇತ,ମୂଳ ଟିପ୍ପଣୀ |
ಆಧಾರ ಸಂಖ್ಯೆ,ମୂଳ ସଂଖ୍ୟା
ವಿಂಗಡಣೆ,ମୂଳ ରେଜିଷ୍ଟର |
ಬಾರೆಸ್ಟ್ ಪ್ರಮಾಣ,ବେସ୍ ଭଲ୍ୟୁମ୍ |
ಮೂಲಭೂತ,ମ basic ଳିକ
ಮೂಲ ಪ್ರವೇಶ ವಿಧಾನ,ମ Basic ଳିକ ପ୍ରବେଶ ପଦ୍ଧତି |
ಮೂಲ ಬೈನರಿ ಲೋಡರ್,ମ Basic ଳିକ ବାଇନାରୀ ଲୋଡର୍ |
ಮೂಲ ಕೋಡ್,ମ Basic ଳିକ କୋଡ୍
ಮೂಲಭೂತ ಕೋಡಿಂಗ್,ମ basic ଳିକ କୋଡିଂ |
ಮೂಲ ನೇರ ಪ್ರವೇಶ ವಿಧಾನ,ମ basic ଳିକ ପ୍ରତ୍ୟକ୍ଷ ପ୍ରବେଶ ପଦ୍ଧତି |
"ಮೂಲ ವಿನಿಮಯ
 ಸ್ವರೂಪ","ମ Basic ଳିକ ବିନିମୟ |
 ଫର୍ମାଟ୍"
"ಮೂಲಭೂತ ಬಾಹ್ಯ
 ಕಾರ್ಯ","ମ basic ଳିକ ବାହ୍ୟ
 କାର୍ଯ୍ୟ"
ಮೂಲ ಇನ್ಪುಟ್/.ಟ್ಪುಟ್,ମ Basic ଳିକ ଇନପୁଟ୍ / ଆଉଟପୁଟ୍ |
ಮೂಲ ಸೂಚನೆ,ମ basic ଳିକ ନିର୍ଦ୍ଦେଶାବଳୀ |
ಮೂಲ ಸಂಪರ್ಕ,ମ Basic ଳିକ ସଂଯୋଗ |
ಮೂಲಭೂತ ಲೂಪಿಂಗ್,ମ basic ଳିକ ଲୁପ୍ |
ಮೂಲಭೂತ,ମ Basic ଳିକ ମ୍ୟାଟ୍ରିକ୍ସ |
ಮೂಲ ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಸೂಚನೆ,ମ Basic ଳିକ ଗଣିତ ନିର୍ଦ୍ଦେଶ |
ಮೂಲ ನೈಜ ಸ್ಥಿರ,ମ basic ଳିକ ପ୍ରକୃତ ସ୍ଥିର |
ಮೂಲ ಅನುಕ್ರಮ ಪ್ರವೇಶ ವಿಧಾನ,ମ basic ଳିକ କ୍ରମିକ ଆକ୍ସେସ୍ ପଦ୍ଧତି |
ಮೂಲಭೂತ ಸೇವೆ,ମ Basic ଳିକ ସେବା |
ಮೂಲಮಾಪಕ,ମ Basic ଳିକ ବିବରଣୀ
ಮೂಲ ಸಿಸ್ಟಮ್ ಸೂಚನೆ,ମ Basic ଳିକ ତନ୍ତ୍ର ନିର୍ଦ୍ଦେଶ |
ಮೂಲ ದೂರಸಂಪರ್ಕ ಪ್ರವೇಶ ವಿಧಾನ,ମ Basic ଳିକ ଟେଲି କମିଟି ଆକ୍ସେସ୍ ପଦ୍ଧତି |
ಮೂಲ ತೂಕ,ମ basic ଳିକ ଓଜନ
ದಡ,ବ୍ୟାଚ୍
ಬ್ಯಾಚ್ ನಿಯಂತ್ರಣ ದಾಖಲೆ,ବ୍ୟାଚ୍ ନିୟନ୍ତ୍ରଣ ରେକର୍ଡ |
ಬ್ಯಾಚ್ಡ್ ಸಂವಹನ,ସ୍ନାନ ଯୋଗାଯୋଗ |
ಬ್ಯಾಚ್ಡ್ ಕೆಲಸ,ବ୍ୟାଟ୍ କରିବା
ಬ್ಯಾಚ್ ಹೆಡರ್ ಡಾಕ್ಯುಮೆಂಟ್,ବ୍ୟାଚ୍ ହେଡର୍ ଡକ୍ୟୁମେଣ୍ଟ୍ |
ದಾಟಲು,ବ୍ୟାଚିଂ
ಬ್ಯಾಚ್ ಆಪರೇಟಿಂಗ್ ಸಿಸ್ಟಮ್,ବ୍ୟାଚ୍ ଅପରେଟିଂ ସିଷ୍ଟମ୍ |
ಬ್ಯಾಚ್ ವಿಭಾಗ,ବ୍ୟାଚ୍ ବିଭାଜନ |
ಬ್ಯಾಚ್ ಸ್ಥಾನ,ବ୍ୟାଚ୍ ସ୍ଥିତି |
ಜರಡಿ ಸಂಸ್ಕರಣೆ,ବ୍ୟାଚ୍ ପ୍ରକ୍ରିୟାକରଣ |
ಬ್ಯಾಚ್ ಪ್ರದೇಶ,ବ୍ୟାଚ୍ ଅଞ୍ଚଳ |
ಬ್ಯಾಚ್ ಅಧಿವೇಶನ,ବ୍ୟାଚ୍ ଅଧିବେଶନ |
ಟರ್ಮಿ,ବ୍ୟାଚ୍ ଟର୍ମିନାଲ୍ |
ಜರಡಿ ಟಿಕೆಟ್,ବ୍ୟାଚ୍ ଟିକେଟ୍
ಬ್ಯಾಚ್ ಒಟ್ಟು,ସମୁଦାୟ ବ୍ୟାଚ୍
ಬ್ಯಾಚ್ ವಹಿವಾಟು ಫೈಲ್,ବ୍ୟାଚ୍ କାରବାର ଫାଇଲ |
ಬ್ಯಾಟನ್ ಸಿಸ್ಟಮ್ (= ಕಾರ್ಡೊನಿಯರ್ ಸಿಸ್ಟಮ್ = ಪೀಕ್-ಎ-- ಬೂ ಸಿಸ್ಟಮ್),ବ୍ୟାଟେନ୍ ସିଷ୍ଟମ୍ (= cardonnier ସିଷ୍ଟମ୍ = peeek-a-- ବୋମା ସିଷ୍ଟମ୍)
ಗಡಿ,ବାଉଡ୍
ಪೌಡೋಟ್ ಕೋಡ್,Baudot କୋଡ୍
ಬೌಡ್ ಕೋಡ್,ବାଉଡ୍ କୋଡ୍
ಬೌಡ್ ದರ,ବାଉଡ୍ ହାର
ಮಣಿ,ବିଡ୍
ಕಿರಣದ ವಿಚಲನ,ବିମ୍ ଡିଫଲେସନ୍ |
ಕಿರಣದ ಅಂಗಡಿ,ବିମ୍ ଷ୍ଟୋର୍ |
ಬೀಮ್‌ವಿಡ್ತ್ (= ಅಪರ್ಚರ್ ಕೋನ),Beamwidth (= ଆପେଚର କୋଣ)
ಹೊಡೆ,Beat
ಆರಂಭಿಸಲು,ଆରମ୍ଭ କର |
ಬ್ಲಾಕ್ ಪ್ರಾರಂಭಿಸಿ,ବ୍ଲକ ଆରମ୍ଭ କରନ୍ତୁ |
ಫೈಲ್ ಲೇಬಲ್‌ನ ಪ್ರಾರಂಭ,ଏକ ଫାଇଲ୍ ଲେବଲ୍ ର ଆରମ୍ଭ |
ಮಾಹಿತಿ ಮಾರ್ಕರ್ನ ಪ್ರಾರಂಭ,ସୂଚନା ମାର୍କର ଆରମ୍ଭ |
ಟೇಪ್ ಮಾರ್ಕ್ನ ಪ್ರಾರಂಭ,ଟେପ୍ ମାର୍କର ଆରମ୍ଭ |
ವಾಲ್ಯೂಮ್ ಲೇಬಲ್‌ನ ಪ್ರಾರಂಭ,ଭଲ୍ୟୁମ୍ ଲେବଲ୍ ର ଆରମ୍ଭ |
ಗಂಟೆ ಪಾತ್ರ,ଘଣ୍ଟି ଚରିତ୍ର
ಬೆನ್ನೆಲುಬು,ଜୀବନ୍ତ
ಮಾನದಂಡ,ବେଞ୍ଚ ମାର୍କ
ಮಾನದಂಡದ ದಿನಚರಿ,ବେଞ୍ଚମାର୍କ ରୁଟିନ୍ |
ಮಾನದಂಡ ಪರೀಕ್ಷೆ,ବେଞ୍ଚମାର୍କ ପରୀକ୍ଷା |
ಪಕ್ಷಪಾತ,ପକ୍ଷ
ಪಕ್ಷಪಾತ ವ್ಯಂಗ್ಯ,ପକ୍ଷପାତର ଶିକାର |
ಪಕ್ಷಪಾತ ಪರೀಕ್ಷೆ,ପକ୍ଷପାତ ପରୀକ୍ଷା
ಗ್ರಂಥಗಳಶಾಸ್ತ್ರ,ବିବିଡୋ ରୋଗଗ୍ରାଫି |
"ದ್ವಿಭಾಷಾ ಕಾರ್ಯಾಚರಣೆ (= ಸಮಾನತೆ
 ಕಾರ್ಯಾಚರಣೆ)","ବିଚ୍ଛିନ୍ନତା କାର୍ଯ୍ୟ (= ସମାନତା) |
 ଅପରେସନ୍)"
ದ್ವಿತೀಯಕ ಗ್ರಾಫ್,ବିଚୋନ୍ସେଡ୍ ଗ୍ରାଫ୍ |
ಬಿಡು,ବିଡ୍
ದ್ವೈರುಣದ ಬಸ್,ଦ୍ୱି-ଅପ୍ରାକୃତିକ ବସ୍ |
ದ್ವೈರುಣದ,ଦ୍ୱିପାକ୍ଷିକ ପ୍ରବାହ |
ದ್ವೈರಚನಾ ಮುದ್ರಣ,ଦ୍ୱି-ଦିଗ ମୁଦ୍ରଣ |
ವಿಭಜನೆ,ବିଫଣ୍ଡମାଳା
ಬೈನರಿ,ବାଇନାରୀ
ಬೈನರಿ ಅಂದಾಜು,ବାଇନାରୀ ଆନୁମାନିକତା |
ಬೈನರಿ ಅಂಕಗಣಿತದ ಕಾರ್ಯಾಚರಣೆ,ବାଇନାରୀ ଗାଣିତିକ ଅପରେସନ୍ |
ಬೈನರಿ ಕಾರ್ಡ್,ବାଇନାରୀ କାର୍ଡ
ಬೈನರಿ ಕೋಶ,ବାଇନାରୀ କକ୍ଷ
ಬೈನರಿ ಸರಪಳಿ,ବାଇନାରୀ ଶୃଙ୍ଖଳା
ಬೈನರಿ ಆಯ್ಕೆ,ବାଇନାରୀ ପସନ୍ଦ
ಬೈನರಿ ಆಯ್ಕೆ ಮಾದರಿ,ବାଇନାରୀ ପସନ୍ଦ ମଡେଲ୍ |
ಬೈನರಿ ಚಾಪ್ (= ಡಿಕೋಟ್‌ಮೈಜಿಂಗ್ ಹುಡುಕಾಟ),ବାଇନାରୀ ଚପ୍ (= ଦ୍ୱିଗୁଣିତ ସନ୍ଧାନ)
ಬೈನರಿ ಕೋಡ್,ବାଇନାରୀ କୋଡ୍
ಬೈನರಿ ಕೋಡೆಡ್ ಅಕ್ಷರ,ବାଇନାରୀ କୋଡେଡ୍ ଚରିତ୍ର |
ಬೈನರಿ ಕೋಡೆಡ್ ದಶಮಾಂಶ,ବାଇନାରୀ କୋଡେଡ୍ ଦଶମିକ |
ಬೈನರಿ ಕೋಡೆಡ್ ದಶಮಾಂಶ ಕೋಡ್,ବାଇନାରୀ କୋଡେଡ୍ ଦଶମିକ କୋଡ୍ |
ಬೈನರಿ ಕೋಡೆಡ್ ದಶಮಾಂಶ ಇಂಟರ್ಚೇಂಜ್ ಕೋಡ್,ବାଇନାରୀ କୋଡେଡ୍ ଦଶମିକ ଅଦଳବଦଳ କୋଡ୍ |
ಬೈನರಿ ಕೋಡೆಡ್ ದಶಮಾಂಶ ಪ್ರಾತಿನಿಧ್ಯ,ବାଇନାରୀ କୋଡେଡ୍ ଦଶମିକ ପ୍ରତିନିଧିତ୍ୱ |
ಬೈನರಿ ಕೋಡೆಡ್ ದಶಮಾಂಶ ವ್ಯವಸ್ಥೆ,ବାଇନାରୀ କୋଡେଡ୍ ଦଶମିକ ବ୍ୟବସ୍ଥା |
ಬೈನರಿ-ಕೋಡೆಡ್ ದಶಮಾಂಶದಿಂದ ದಶಮಾಂಶ ಪರಿವರ್ತಕ,ବାଇନାରୀ-କୋଡେଡ୍ ଦଶମିକ-ରୁ ଦଶମିକ କନଭର୍ଟର |
ಬೈನರಿ ಕೋಡೆಡ್ ಅಂಕಿಯ,ବାଇନାରୀ କୋଡେଡ୍ ଅଙ୍କ |
ಬೈನರಿ ಕೋಡೆಡ್ ಸಂಕೇತ,ବାଇନାରୀ କୋଡେଡ୍ ନୋଟିସ୍ |
ಬೈರರಿ ಕೋಡಿಂಗ್,ବାଇନିନକୋଡିଂ
ಬೈನರಿ ನಿಯಂತ್ರಣ ಆಕ್ಟಲ್,ବାଇନାରୀ ନିୟନ୍ତ୍ରଣ ଅଷ୍ଟାଲ୍ |
ಬೈನರಿ ಪರಿವರ್ತನೆ,ବାଇନାରୀ ରୂପାନ୍ତର
ಬೈನರಿ ಕೌಂಟರ್,ବାଇନାରୀ କାଉଣ୍ଟର |
ಬೈನರಿ ಅಂಕ,ବାଇନାରୀ ଅଙ୍କ
ಬೈನರಿ ಅಂಕಿಯ ಪಾತ್ರ,ବାଇନାରୀ ଅଙ୍କ ବିଶିଷ୍ଟ ବର୍ଣ୍ଣ
ಬೈನರಿ ಅಂಶ,ବାଇନାରୀ ଉପାଦାନ |
ಬೈನರಿ ಎಲಿಮೆಂಟ್ ಸ್ಟ್ರಿಂಗ್,ବାଇନାରୀ ଉପାଦାନ ଷ୍ଟ୍ରିଙ୍ଗ୍ |
ಬೈನರಿ ಹಾಫ್ ಆಡ್ಡರ್,ବାଇନାରୀ ଅଧା ଆଡର୍ |
ಬೈನರಿ ಹೆಚ್ಚುತ್ತಿರುವ ಪ್ರಾತಿನಿಧ್ಯ,ବାଇନାରୀ ବର୍ଦ୍ଧିତ ପ୍ରତିନିଧିତ୍ୱ |
ಬೈನರಿ ಲೋಡರ್,ବାଇନାରୀ ଲୋଡର୍ |
ಬೈನರಿ ತರ್ಕ ಜಾಲ,ବାଇନାରୀ ତର୍କ ନେଟୱାର୍କ |
ಬೈನರಿ ಸಂಕೇತ,ବାଇନାରୀ ନୋଟେସନ୍ |
ಬೈನರಿ ಸಂಖ್ಯೆ,ବାଇନାରୀ ନମ୍ବର |
ಬೈನರಿ ಸಂಖ್ಯೆಯ ವ್ಯವಸ್ಥೆ,ବାଇନାରୀ ନମ୍ବର ସିଷ୍ଟମ୍ |
ಬೈನರಿ ಸಂಖ್ಯಾ,ବାଇନାରୀ ସଂଖ୍ୟା
ಬೈನರಿ ಸಂಖ್ಯಾ ವ್ಯವಸ್ಥೆ,ବାଇନାରୀ ସଂଖ୍ୟା ବ୍ୟବସ୍ଥା |
ಬೈನರಿ ಕಾರ್ಯಾಚರಣೆ ಕೋಡ್,ବାଇନାରୀ ଅପରେସନ୍ କୋଡ୍ |
ಬೈನರಿ ಆಯೋಜಕ,ବାଇନାରୀ ଅପରେଟର |
ಬೈನರಿ ಜೋಡಿ,ବାଇନାରୀ ଯୋଡି |
ಬೈನರಿ ಪಿಕ್ಚರ್ ಡೇಟಾ,ବାଇନାରୀ ଚିତ୍ର ତଥ୍ୟ |
ಬೈನರಿ ಬಿಂದು,ବାଇନାରୀ ପଏଣ୍ଟ |
ಬೈನರಿ ಕಾರ್ಯಕ್ರಮ,ବାଇନାରୀ ପ୍ରୋଗ୍ରାମ୍ |
ಬೈನರಿ ಸಂಬಂಧ,ବାଇନାରୀ ସମ୍ପର୍କ
ಬೈನರಿ ಹುಡುಕಾಟ,ବାଇନାରୀ ସନ୍ଧାନ |
ಬೈನರಿ ಹುಡುಕಾಟ ಅಲ್ಗಾರಿದಮ್,ବାଇନାରୀ ସନ୍ଧାନ ଆଲଗୋରିଦମ |
ಬೈನರಿ ಸೀರಿಯಲ್ ಸಿಗ್ನಲಿಂಗ್ ದರ,ବାଇନାରୀ କ୍ରମିକ ସଙ୍କେତ ହାର |
ಬೈನರಿ ಸಮ್ಮಿತೀಯ ಚಾನಲ್,ବାଇନାରୀ ସମୃଦ୍ଧ ଚ୍ୟାନେଲ |
ಬೈನರಿ ಸಿಂಕ್ರೊನಸ್ ಸಂವಹನ,ବାଇନାରୀ ସିଙ୍କ୍ରୋନସ୍ ଯୋଗାଯୋଗ |
ಬೈನರಿ ಸಿಂಕ್ರೊನಸ್ ಪ್ರಸರಣ,ବାଇନାରୀ ସିଙ୍କ୍ରୋନସ୍ ଟ୍ରାନ୍ସମିସନ୍ |
ಬೈನರಿ ಮರ,ବାଇନାରୀ ଗଛ
ಬಂಧಿಸು,ବାନ୍ଧ |
ಬೈಂಡರ್ ಗುಂಪು,ବାଇଣ୍ଡର୍ ଗ୍ରୁପ୍ |
ಬೈಂಡ,ବାଇଣ୍ଡର୍-ହୋଲ୍ କାର୍ଡ |
ಬಂಧಿಸುವ,ବାଧ୍ୟତାମୂଳକ |
ಬಂಧಿಸುವ ಸಮಯ,ବାନ୍ଧିବା ସମୟ
ಬಯೋಮೆಡಿಕಲ್ ಕಂಪ್ಯೂಟಿಂಗ್,ବାୟୋମେଡିସିଆଲ୍ ଗଣନା |
ಬಯೋಮೆಡಿಕಲ್ ಕಾರ್ಯಕ್ರಮ,ବାୟୋମେଡିଆିକାଲ୍ ପ୍ରୋଗ୍ରାମ୍ |
ಜೈವಿಕಶಾಸ್ತ್ರ,ବାୟୋନିକ୍ସ
ದ್ವಿಪಕ್ಷೀಯ ಗ್ರಾಫ್,ବିପୁଟ୍ଏଟ୍ ଗ୍ରାଫ୍ |
ದ್ವಿಪಕ್ಷದ ಮರ,ବିପୁଟିଟ୍ ଗଛ |
ಬೈಪೋಲಾರ್,ଦ୍ୱିପାକ୍ଷଲର୍ |
ದ್ವಿಧ್ರುವಿ ಸ್ಮರಣೆ,ଦ୍ୱିପାକ୍ଷିକ ସ୍ମୃତି
ಬೈಪೋಲಾರ್ ಪ್ರಸರಣ (= ಧ್ರುವ ಪ್ರಸರಣ),ଦ୍ୱିପାକ୍ଷଣ ଟ୍ରାନ୍ସସିଜ୍ (= ପୋଲାର ଟ୍ରାନ୍ସମିସନ୍)
