Odiya,Tamil
ଦୟାଳୁ ଭୂମି,இரக்கமுள்ள தரை
ଦୟାଳୁ ଛୁଟି,இரக்கமுள்ள விடுப்பு
ସୁସଙ୍ଗତ,இணக்கமான
ବାଧ୍ୟ କର |,கட்டாயப்படுத்தவும்
କମ୍ପେୟାରିୟମ୍ |,காம்பென்டியம்
କ୍ଷତିପୂରଣ,இழப்பீடு
କ୍ଷତିପୂରଣ ଭତ୍ତା,ஈடுசெய்யும் கொடுப்பனவு
କ୍ଷତିପୂରଣ ଛୁଟି,ஈடுசெய்யும் விடுப்பு
ଦକ୍ଷତା,திறன்
ଦକ୍ଷ,திறமையான
ଦକ୍ଷ ପ୍ରାଧିକରଣ,தகுதிவாய்ந்த அதிகாரம்
ପ୍ରତିଯୋଗିତା,போட்டி
ପ୍ରତିଯୋଗିତା ପରୀକ୍ଷା |,போட்டி தேர்வு
ସଂକଳନ,தொகுப்பு
ଅଭିଯୋଗ,புகார்
ଅଭିଯୋଗ ପୁସ୍ତକ,புகார் புத்தகம்
ପୂର୍ଣ୍ଣ,பூர்த்தி
ସମ୍ପୃକ୍ତ,நிரப்பு
ସଂପୂର୍ଣ୍ଣ,முழுமை
ସମାପ୍ତି ପ୍ରମାଣପତ୍ର |,நிறைவு சான்றிதழ்
ଅନୁପାଳନ,இணக்கம்
ଜଟିଳ,சிக்கலானது
ପ୍ରଶଂସା,பாராட்டு
ବିନାମୂଲ୍ୟରେ କପି |,பாராட்டு நகல்
ପାଳନ କରିବା,இணங்க
ମିଶ୍ରିତ ସଂସ୍କୃତି,கூட்டு கலாச்சாரம்
ରଚନା,கலவை
ବିସ୍ତୃତ,விரிவான
ବିସ୍ତୃତ ବୀମା,விரிவான காப்பீடு
ଆପୋଷ ବୁ .ାମଣା |,சமரசம்
ବାଧ୍ୟତାମୂଳକ,கட்டாய
ବାଧ୍ୟତାମୂଳକ ଅବସର,கட்டாய ஓய்வு
କମ୍ପ୍ୟୁଟର,கணினி
କମ୍ପ୍ୟୁଟର କେନ୍ଦ୍ର |,கணினி மையம்
କମ୍ପ୍ୟୁଟର ଅନୁକୂଳ,கணினி நட்பு
କମ୍ପ୍ୟୁଟରୀକରଣ,கணினிமயமாக்கல்
କମ୍ପ୍ୟୁଟର ଭାଷା,கணினி மொழி
କମ୍ପ୍ୟୁଟର ସାକ୍ଷରତା |,கணினி கல்வி
ଧାରଣା,கருத்து
ଚିନ୍ତା,அக்கறை
ରିହାତି,சலுகை
ସମ୍ପର୍କୀୟ ହାର,சலுகை விகிதம்
ରିହାତି ପ୍ରମାଣପତ୍ର,சலுகை சான்றிதழ்
କନସପାର୍ଟଗୁଡିକ,சமரசம்
ରିମିଙ୍ଗ୍ ଟିପ୍ପଣୀ |,இறுதியான குறிப்புகள்
ଉପସଂହାର,முடிவுரை
ଚରମ,முடிவானது
ଅଧିଗ୍ରହଣ,ஒத்துப்போகிறது
ଏକ ସର୍ତ୍ତ,ஒத்துழைப்பு
ନିନ୍ଦା କର |,கண்டனம்
ସର୍ତ୍ତ,நிலை
ସର୍ତ୍ତମୂଳକ,நிபந்தனை
ସର୍ତ୍ତମୂଳକ ଗ୍ରହଣ,நிபந்தனை ஏற்றுக்கொள்வது
ଚୁକ୍ତିନାମା ସର୍ତ୍ତଗୁଡିକ,ஒப்பந்தத்தின் நிபந்தனைகள்
ସେବା ସର୍ତ୍ତଗୁଡିକ,சேவையின் நிபந்தனைகள்
ସମବେଦନା,இரங்கல்
Condone,மன்னிப்பு
ଆଚରଣ,நடத்தை
ନିୟମ ପରିଚାଳନା କରନ୍ତୁ |,விதிகளை நடத்துங்கள்
ସମ୍ମିଳନୀ,மாநாடு
ସମ୍ମିଳନୀ କକ୍ଷ |,மாநாட்டு அறை
କନଫରେନ୍ୟାସିଂ ସୁବିଧା |,கான்பரன்சிங் வசதி
ପରାମର୍ଶ,மாநாடு
ଗୋପନୀୟ,ரகசியமானது
ବନ୍ଦୀ,சிறைவாசம்
ନିଶ୍ଚିତ କର |,உறுதிப்படுத்தவும்
ନିଶ୍ଚିତକରଣ,உறுதிப்படுத்தல்
ସେବା ନିଶ୍ଚିତକରଣ |,சேவையின் உறுதிப்படுத்தல்
ନିଶ୍ଚିତକରଣ କ୍ରମ,உறுதிப்படுத்தல் ஆணை
ଜବତ,பறிமுதல்
ବିବାଦ |,மோதல்
ବିବାଦୀୟ ଦୃଶ୍ୟ |,முரண்பட்ட பார்வைகள்
ଅନୁକୂଳ,ஏற்ப
ଅଭିନନ୍ଦନ,வாழ்த்து
ସଂଯୋଗ,இணைப்பு
ସଂଯୋଗ,ஒத்துழைப்பு
ବିବେକ,மனசாட்சி
ସହନଶୀଳତା,ஒருமித்த கருத்து
ସମ୍ମତି,ஒப்புதல்
ଫଳାଫଳ,விளைவு
ପରିଣାମ,இதன் விளைவாக
ସଂରକ୍ଷଣ,பாதுகாப்பு
ବିଚାର ଜୋନ୍,கருத்தில் கொள்ளுங்கள் மண்டலம்
ପରିବହନ,சரக்கு
ସାମଗ୍ରୀ,சரக்கு
ସାମଗ୍ରୀ ଟିପ୍ପଣୀ |,சரக்கு குறிப்பு
ସ୍ଥିର,சீரானது
ଏକତ୍ରିତ ପାଣ୍ଠି |,ஒருங்கிணைந்த நிதி
ଏକତ୍ରିତ ଦରମା |,ஒருங்கிணைந்த ஊதியம்
ଏକତ୍ରିତ ଷ୍ଟେଟମେଣ୍ଟ,ஒருங்கிணைந்த அறிக்கை
ସଂସ୍ଥାଗୁଡ଼ିକ,ஒருங்கிணைப்பு
ସ୍ପଷ୍ଟ,பகட்டான
ଷଡଯନ୍ତ୍ର,சதி
ସ୍ଥିର,மாறிலி
ନିରନ୍ତରନୂଦୀ,தொகுதி
ସୃଷ୍ଟିକର୍ତ୍ତା,தொகுதி
ସମ୍ବିଧାନ,அரசியலமைப்பு
ପ୍ରତିବନ୍ଧକ,கட்டுப்பாடு
ନିର୍ମାଣ,கட்டுமானம்
ପରାମର୍ଶଦାତା |,ஆலோசகர்
ପରାମର୍ଶ,ஆலோசனை
ପରାମର୍ଶକାରୀ କମିଟି |,ஆலோசனைக் குழு
ଗ୍ରାହକ ଆଇଟମ୍ |,நுகர்வு உருப்படி
ଗ୍ରାସ କରନ୍ତୁ |,நுகர்வு
ଗ୍ରାହକଙ୍କ ସାମଗ୍ରୀ,நுகர்வோரின் பொருட்கள்
ଗ୍ରାହକ ଫୋରମ୍ / ପରିଷଦ |,நுகர்வோர் மன்றம்/கவுன்சில்
ଗ୍ରାହକ ଆଭିମୁଖ୍ୟ,நுகர்வோர் நோக்குநிலை
ବ୍ୟବହାର,நுகர்வு
ଯୋଗାଯୋଗ କରନ୍ତୁ |,தொடர்பு
ଯୋଗାଯୋଗ ପ୍ରୋଗ୍ରାମ,தொடர்பு திட்டம்
ସଂକ୍ରାମକ ରୋଗ,தொற்று நோய்
ଧାରଣ କରନ୍ତୁ |,கட்டுப்படுத்தவும்
ଚିନ୍ତା କର |,சிந்தியுங்கள்
ସମସାମୟିକ,சமகால
କୋର୍ଟର ଅବମାନନା,நீதிமன்ற அவமதிப்பு
ବ conିବା,சர்ச்சை
ବିଷୟବସ୍ତୁ,உள்ளடக்கங்கள்
ପ୍ରତିଯୋଗିତା,போட்டி
ପ୍ରସଙ୍ଗ,சூழல்
କଣ୍ଟିଜେନ୍ସି |,தற்செயல்கள்
କଣ୍ଟିଜେନ୍ସି,தற்செயல்
କଣ୍ଟିଜେନ୍ସି ଭତ୍ତା,தற்செயல் கொடுப்பனவு
କଣ୍ଟିଜେନ୍ସି ପାଣ୍ଠି |,தற்செயல் நிதி
କଣ୍ଟିଜେନ୍ସି ଅନୁଦାନ,தற்செயல் மானியம்
କଣ୍ଟିଜେନ୍ସି ଯୋଜନା,தற்செயல் திட்டம்
କଣ୍ଟିଜେଣ୍ଟ୍ ଚାର୍ଜ |,தொடர்ச்சியான கட்டணங்கள்
ନିରନ୍ତର ନିଯୁକ୍ତି |,தொடர்ச்சியான நியமனம்
ନିରନ୍ତର ବିକାଶ |,தொடர்ச்சியான வளர்ச்சி
ନିରନ୍ତର ପ୍ରକ୍ରିୟା |,தொடர்ச்சியான செயல்முறை
ନିରନ୍ତର ସେବା |,தொடர்ச்சியான சேவை
ନିଷେଧାଦେଶ,தடை
ଚୁକ୍ତିନାମା,ஒப்பந்த
ଚୁକ୍ତିନାମା କାର୍ଯ୍ୟ,ஒப்பந்த பத்திரம்
ରୋଜଗାରର ଚୁକ୍ତି,வேலைவாய்ப்பு ஒப்பந்தம்
ଚୁକ୍ତିନାମା ଅବଧି |,ஒப்பந்த காலம்
ଚୁକ୍ତିଭିତ୍ତିକ ଡକ୍ୟୁମେଣ୍ଟ୍ |,ஒப்பந்த ஆவணம்
ଚୁକ୍ତିଭିତ୍ତିକ ଦାୟିତ୍। |,ஒப்பந்த பொறுப்பு
ଚୁକ୍ତିଭିତ୍ତିକ ସେବା,ஒப்பந்த சேவை
ପ୍ରତିବାଦ,முரண்பாடு
ବିପରୀତ ବକ୍ତବ୍ୟ |,முரண்பாடான அறிக்கை
ବିପରୀତରେ |,மாறாக
ପ୍ରତିକ୍ରିୟା,முரண்பாடு
ଯୋଗୋଦାନ,பங்களிப்பு
ଯୋଗଦାନୀ ପେନ୍ସନ୍ ସ୍କିମ୍ |,பங்களிப்பு ஓய்வூதிய திட்டம்
ଯୋଗଦାନ ପ୍ରଦାନକାରୀ ପାଣ୍ଠି |,பங்களிப்பு வருங்கால வைப்பு நிதி
ନିୟନ୍ତ୍ରଣ,கட்டுப்பாடு
ନିୟନ୍ତ୍ରଣକାରୀ ଅଧିକାରୀ |,கட்டுப்பாட்டு அதிகாரி
ବିବାଦୀୟ,சர்ச்சைக்குரிய
ବିବାଦୀୟ ବିଷୟ |,சர்ச்சைக்குரிய விஷயம்
ବିବାଦ |,சர்ச்சை
ସୁବିଧା,வசதி
ସମ୍ମିଳନୀ,மாநாடு
ପାରମ୍ପାରିକ |,வழக்கமான
କଥାବାର୍ତ୍ତା,உரையாடல்
ରୂପାନ୍ତର,மாற்றவும்
ରୂପାନ୍ତରିତ ଛୁଟି |,மாற்றப்பட்ட விடுப்பு
ମିଳନ,அனுப்புதல்
ମିଳନ ଭତ୍ତା,அனுப்பும் கொடுப்பனவு
ପରିବହନ କାର୍ଯ୍ୟ,அனுப்பும் பத்திரம்
ପରିବହନ ଖର୍ଚ୍ଚ,அனுப்பும் செலவுகள்
ଦୋଷୀ,குற்றவாளி
ବିଶ୍ୱାସ,தண்டனை
ସମନ୍ୱୟ,மாநாடு
ସମୟ ବନ୍ଦ କରିବା |,குளிரூட்டும் காலம்
ସହଯୋଗ,ஒத்துழைப்பு
ସହଯୋଗୀ,கூட்டுறவு
ସହଯୋଗୀ ସମାଜ |,கூட்டுறவு சமூகம்
ସହ-ଅପ୍ଟ,இணையாக
ସହ-ବିକଳ୍ପ ସଦସ୍ୟ |,ஒத்துழைக்கப்பட்ட உறுப்பினர்
ସହଯୋଗୀ,ஒருங்கிணைப்பு
ସହ-ମାଲିକ,இணை உரிமையாளர்
ସହ-ଅଂଶୀଦାର,இணை கூட்டாளர்
କପି କରନ୍ତୁ |,நகலெடு
କପି କରିବା,நகலெடுக்கும்
କପିରାଇଟ୍,பதிப்புரிமை
କର୍ଡିଆଲ୍,நல்ல
କରୋନର୍,கொரோனர்
କର୍ପୋରେଟ୍ ଶରୀର |,கார்ப்பரேட் உடல்
କର୍ପୋରେଟ୍ ଯୋଜନା,கார்ப்பரேட் திட்டமிடல்
ନିଗମ,கார்ப்பரேஷன்
ନିଗମ କର,மாநகராட்சி வரி
ସଂଶୋଧନ,திருத்தம்
ସଂଶୋଧନ ପଦକ୍ଷେପ (= ସଂଶୋଧନ),சரியான நடவடிக்கைகள் (= திருத்தங்கள்)
ଚିଠି,கடித தொடர்பு
ସମ୍ବାଦଯୁକ୍ତ ପାଠ୍ୟକ୍ରମ |,கடித பாடநெறி
ଚିଠି ଅଂଶ |,கடிதப் பகுதி
ସମ୍ବାଦଦାତା,நிருபர்
ଅନୁରୂପ,தொடர்புடைய
କର୍ତ୍ତିରିଣ୍ଡୁମ,கோரிஜெண்டம்
ସ୍ମରଣ କର,உறுதிப்படுத்துதல்
ଅହଂକାର,உறுதிப்படுத்தல்
ଦୁର୍ନୀତିଗ୍ରସ୍ତ,சிதைந்த கோப்பு
ଦୁର୍ନୀତି,ஊழல்
ଭ୍ରଷ୍ଟ ଅଭ୍ୟାସ |,ஊழல் பயிற்சி
କସମୋପଲିଟାନ ସହର |,காஸ்மோபாலிட்டன் நகரம்
ମୂଲ୍ୟ,செலவு
ମୂଲ୍ୟ,செலவு கணக்காளர்
ମୂଲ୍ୟ ବିଶ୍ଳେଷଣ |,செலவு பகுப்பாய்வு
ମୂଲ୍ୟ ଛାତ,செலவு உச்சவரம்பு
ଫଳ ପ୍ରଭାବଶାଳୀତା |,செலவு செயல்திறன்
ଜୀବନର ମୂଲ୍ୟ,வாழ்க்கை செலவு
ମୂଲ୍ୟ ଓଭରରୁନ୍,செலவு மீறப்பட்டது
କୁଟିଜ ଶିଳ୍ପ |,குடிசை தொழில்
ପରିଷଦ,சபை
ମନ୍ତ୍ରୀଙ୍କ ପରିଷଦ,அமைச்சர்கள் சபை
ପରିଷଦର ପରିଷଦ |,மாநில சபை
ପରାମର୍ଶ,ஆலோசனை
କାଉନସେଲିଂ,ஆலோசனை
କାଉଣ୍ଟର,கவுண்டர்
କାଉଣ୍ଟର କାର୍ଯ୍ୟ,எதிர் நடவடிக்கை
କାଉଣ୍ଟର ଆଫିଡେଭିଟ୍ |,எதிர் வாக்குமூலம்
କାଉଣ୍ଟର ଚାର୍ଜ |,எதிர் கட்டணம்
କାଉଣ୍ଟର ଦାବି,எதிர் உரிமைகோரல்
ନକଲି ମୁଦ୍ରା |,கள்ள நாணயம்
ନକଲି,கள்ளநோட்டுதல்
Cauterfel,கள்ளநூல்
କାଉଣ୍ଟର ଅଫର୍ |,எதிர் சலுகை
କାଉଣ୍ଟରଜିନ୍ସ |,கவுண்டர்ன்
ପୁଲୱାମା ଆକ୍ରମଣ,சதி
କୁପନ୍ |,கூப்பன்
କ୍ୟୁରିଅର୍,கூரியர்
କ୍ୟୁରିଅର୍ ସେବା,கூரியர் சேவை
ପାଠ୍ୟକ୍ରମ,பாடநெறி
ଅଧ୍ୟୟନର ପାଠ୍ୟକ୍ରମ,படிப்பு படிப்புகள்
କୋର୍ଟ କେସ୍,நீதிமன்ற வழக்கு
ସ es ଜନ୍ୟ,மரியாதை
ଛୋଟ କାରଣର କୋର୍ଟ |,சிறிய காரணங்களின் நீதிமன்றம்
ଚୁକ୍ତି,உடன்படிக்கை
ଆବରଣ |,கவர்
କଭରେଜ୍,பாதுகாப்பு
ଅକ୍ଷର ଅକ୍ଷର,முகப்பு அல்லது அறிமுக கடிதம்
ମେମୋ ଆଚ୍ଛାଦନ କରେ |,மெமோவை உள்ளடக்கியது
ନୋଟ୍ ନୋଟ୍ |,குறிப்பு
କ୍ରାସ୍ ପ୍ରୋଗ୍ରାମ୍ |,செயலிழப்பு திட்டம்
କ୍ରିମି ସ୍ତର |,கிரீமி லேயர்
ସୃଷ୍ଟି,உருவாக்கம்
ସୃଜନଶୀଳ |,படைப்பு
ସୃଜନଶୀଳତା,படைப்பாற்றல்
କିରେ,கிரெச்
ପରିଚୟପତ୍ର କମିଟି |,நற்சான்றிதழ்கள் குழு
ବିଶ୍ୱସନୀୟତା,நம்பகத்தன்மை
କ୍ରେଡିଟ୍,கடன்
କ୍ରେଡିଟ୍,நம்பத்தகுந்த
କ୍ରେଡିଟ୍ ପରାମର୍ଶ |,கடன் ஆலோசனை
କ୍ରେଡିଟ୍ ଏବଂ ଥ୍ରିଫ୍ଟ ସମାଜ |,கடன் மற்றும் சிக்கன சமூகம்
କ୍ରେଡିଟ୍ କାର୍ଡ଼,கடன் அட்டை
କ୍ରେଡିଟ୍ ସୁବିଧା,கடன் வசதிகள்
କ୍ରେଡିଟ୍ ଏଣ୍ଟ୍ରି,கடன் நுழைவு
କ୍ରେଡିଟ୍ ଟିପ୍ପଣୀ,கடன் குறிப்பு
କ୍ରେସର୍ମର,கடன் வழங்குபவர்
ଶବଦାହ,தகனம்
ଶବଦାହ ଭୂମି,தகனம் மைதானம்
କ୍ରୁ,குழு
ଅପରାଧ,குற்றம்
ବିଶ୍ୱାସର ଅପରାଧ ଉଲ୍ଲଂଘନ |,நம்பிக்கையின் குற்றவியல் மீறல்
ଅପରାଧିକ କୋର୍ଟ |,குற்றவியல் நீதிமன்றம்
ଅପରାଧିକ ଅବହେଳା |,குற்றவியல் அலட்சியம்
ଅପରାଧିକ ଅପରାଧ |,குற்றவியல் குற்றம்
ଅପରାଧିକ ପ୍ରଣାଳୀ କୋଡ୍ |,குற்றவியல் நடைமுறை குறியீடு
ସଙ୍କଟ,நெருக்கடி
ସଙ୍କଟ ପରିଚାଳନା,நெருக்கடி மேலாண்மை
ମାନଦଣ୍ଡ,அளவுகோல்
ସମାଲୋଚନା,திறனாய்வு
କ୍ରସ୍,குறுக்கு
କ୍ରସ୍ ପ୍ରଜାତି,குறுக்கு இனம்
କ୍ରସ୍ ଯାଞ୍ଚ |,குறுக்கு சோதனை
କ୍ରସ୍ ଚେକ୍ |,குறுக்கு காசோலை
କ୍ରସ୍ ପରୀକ୍ଷା,குறுக்கு விசாரணை
କ୍ରସ୍ ରେଫରେନ୍ସ,குறுக்கு குறிப்பு
ବହିଷ୍କାର,குறுக்கு வாக்களிப்பு
ବହୁମୂଲିକ ତାରିଖ,முக்கியமான தேதி
ଅଶୋଧିତ,கச்சா
କୁଲିପେବଲ୍ ହୋମିଡ୍ |,குற்றவாளி கொலை
ଦୋଷୀ,குற்றவாளி
ଚାଷ,சாகுபடி
ସାଂସ୍କୃତିକ ବିନିମୟ କାର୍ଯ୍ୟକ୍ରମ |,கலாச்சார பரிமாற்ற திட்டம்
ଜମୁଲେଟିଭ୍ |,ஒட்டுமொத்த
ମୁଦ୍ରା |,நாணய
ମୁଦ୍ରା ବିନିମୟ,நாணய மாற்று
ମୁଦ୍ରା ଟିପ୍ପଣୀ,நாணய குறிப்பு
ସାମ୍ପ୍ରତିକ,நடப்பு
ସାମ୍ପ୍ରତିକ ଆକାଉଣ୍ଟ୍ |,நடப்பு கணக்கு
ସାମ୍ପ୍ରତିକ କାର୍ଯ୍ୟଗୁଡିକ |,தற்போதைய கடமைகள்
ସାମ୍ପ୍ରତିକ ଅଧିବେଶନ |,நடப்பு அமர்வு
ପାଠ୍ୟକ୍ରମ ଭିଟା |,கல்வி மற்றும் தொழில்பற்றிய சிறுதொகுப்பு
କୋର୍ଟସେଲ,குறைத்தல்
ରକ୍ଷକ,பாதுகாவலர்
ହେପାଜତ,காவல்
କଷ୍ଟମ୍,வழக்கம்
କଷ୍ଟମ୍,வழக்கம்
ପ୍ରଥା,வழக்கம்
ପାରମ୍ପାରିକ ପଦ୍ଧତି |,வழக்கமான நடைமுறை
କଷ୍ଟମ୍ ଡ୍ୟୁଟି |,சுங்க வரி
ଗ୍ରାହକ,வாடிக்கையாளர்
ଗ୍ରାହକ ବନ୍ଧୁତ୍ୱପୂର୍ଣ୍ଣ |,வாடிக்கையாளர் நட்பு
କଷ୍ଟମ୍ ପରୀକ୍ଷା,தனிப்பயன் தேர்வு
କାଟିଦେବା,வெட்டு
କାଟିବା,வெட்டு இயக்கம்
ତାରିଖ କାଟିବା,இறுதி நாள்
ଚକ୍ର,மிதிவண்டி
ପ୍ରତିଦିନ |,தினசரி
ଦ Daily ନିକ ଭତ୍ତା,தினசரி கொடுப்பனவு
ଦ Daily ନିକ ଡାଏରୀ |,தினசரி நாட்குறிப்பு
ଦ Daily ନିକ ରେଜିଷ୍ଟର |,தினசரி பதிவு
ଦ Daily ନିକ ରିପୋର୍ଟ,தினசரி அறிக்கை
ଦ Daily ନିକ ରୁଟିନ୍ |,தினசரி வழக்கமான
ଦ daily ନିକ ବେତନ,தினசரி ஊதியங்கள்
DAK ପର୍ଯ୍ୟାୟ |,டக் ஸ்டேஜ்
ଧର,டக் ட்ரே
କ୍ଷତି,சேதம்
କ୍ଷତି,சேதங்கள்
ବିପଜ୍ଜନକ |,ஆபத்தானது
ସାହସୀ,தைரியம்
ତଥ୍ୟ,தகவல்கள்
ଡାଟା ବ୍ୟାଙ୍କ |,தரவு வங்கி
ତଥ୍ୟ ବେସ,தரவுத் தளம்
ତଥ୍ୟ ସଂଗ୍ରହ,தரவு சேகரிப்பு
ତଥ୍ୟ ଖାଇବାକୁ,தரவு உணவு
ଡାଟା ପ୍ରକ୍ରିୟାକରଣ |,தகவல் செயல்முறை
ତାରିଖ,தேதி
ଆସିବାର ତାରିଖ,வந்த தேதி
ଜନ୍ମଦିନ,பிறந்த தேதி
ପ୍ରସ୍ଥାନ ତାରିଖ,புறப்பட்ட தேதி
ଡିସଚାର୍ଜ ତାରିଖ |,வெளியேற்றும் தேதி
ପରିପକ୍ୱତା ତାରିଖ,முதிர்ச்சியின் தேதி
ରସିଦ ତାରିଖ,ரசீது தேதி
ତାରିଖ ଷ୍ଟାମ୍ପ |,நாள் முத்திரை
ଦିନ ସ୍କୋଲାର୍ |,நாள் அறிஞர்
ଦିନ ଶିଫ୍ଟ |,பகல் நேரப்பணி
ଅନୁଗ୍ରହର ଦିନ |,அருளின் நாட்கள்
ଦିନ କାମକୁ ଦିନ |,அன்றாட வேலை
ମୃତ ଖାତା,இறந்த கணக்கு
ସମୟସୀମା,காலக்கெடுவை
ଜଳଖିଆ,முட்டுக்கட்டை
ଡେଡ୍ ଷ୍ଟକ୍ ରେଜିଷ୍ଟର |,இறந்த பங்கு பதிவு
ମୃତ ଓଜନ,இறந்த எடை
କାରବାର,ஒப்பந்தம்
ସହାୟକ କାରବାର |,உதவியாளரைக் கையாளுதல்
କାରବାର,கையாளுதல்
ମୃତ୍ୟୁ ବାର୍ଷିକୀ |,மரண ஆண்டுவிழா
ପ୍ରିୟତା ଭତ୍ତା |,அன்புள்ள கொடுப்பனவு
ମୃତ୍ୟୁ ଲାଭ,மரண நன்மை
ମୃତ୍ୟୁ-ଜମ୍-ଅବସର ଗ୍ରାଟେରୀତା |,இறப்பு-கம்-ஓய்வூதிய கிராச்சுட்டி
ସେବାରେ ମୃତ୍ୟୁ,சேவையில் மரணம்
ଡାଉଟରଜୋଜାଓନିନ୍ |,Deauthorizatioin
ଦେବର,டெபார்
ଡେବିଟ୍,பற்று
ଡେବିଟ୍ ପରାମର୍ଶ |,பற்று ஆலோசனை
ରୂଣ,கடன்
Debt ଣ ପରିଚାଳନା,கடன் மேலாண்மை
Deb ଣଦାତା,கடனாளி
ମୃତ,இறந்தவர்
ଶାସନ,ஒழுக்கம்
ବିକେନ୍ଦ୍ରୀକରଣ,பரவலாக்கம்
ନିଷ୍ପତ୍ତି ନେବେ,தீர்மானிக்கும் காரணி
ନିଷ୍ପତ୍ତି,முடிவு
ନିର୍ଣ୍ଣୟ ନେବା,முடிவெடுக்கும்
ନିଷ୍ପତ୍ତି ନେବା ପ୍ରକ୍ରିୟା |,முடிவெடுக்கும் செயல்முறை
ଘୋଷଣା,அறிவிப்பு
ଆୟର ଘୋଷଣା |,வருமான அறிவிப்பு
ଘୋଷିତ ମୂଲ୍ୟ |,அறிவிக்கப்பட்ட மதிப்பு
ଶପଥ କର,சத்தியப்பிரமாணத்தை அறிவிக்கவும்
ଡିକୋଡ୍ କରନ୍ତୁ |,டிகோட்
ଡେକଣ୍ଟ୍ରୋଲ୍ |,Decontrol
ବିଗାମୀ,அலங்கார
କମିବା,குறைவு
ଏହି ପରିସେଇ,ஆணை
ସମର୍ପଣ,அர்ப்பணிப்பு
ରିହାତି,விலக்கு
ରିହାତି,கழித்தல்
ଉତ୍ସରେ ରିହାତି,மூலத்தில் கழித்தல்
ଦରମାରୁ ରିହାତି,சம்பளத்திலிருந்து விலக்கு
କାର୍ଯ୍ୟ,பத்திரம்
ବନ୍ଧକ କାର୍ଯ୍ୟ,அடமானத்தின் பத்திரம்
ବିଶ୍ୱବିଦ୍ୟାଳୟ ବୋଲି ବିବେଚନା କରାଯାଏ |,கருதப்பட்ட பல்கலைக்கழகம்
ବଦନାମ,தூக்கி எறியுங்கள்
ଦେ ଫ୍ୟାକ୍ଟୋ,நடைமுறையில்
ନକଲ,Defalcation
ବଦନାମ,அவதூறு
ଡିଫଲ୍ଟ |,இயல்புநிலை
ଡିଫଲ୍ଟର |,தவறியவர்
ତ୍ରୁଟିଯୁକ୍ତ,குறைபாடுள்ள
ପ୍ରତିରକ୍ଷା,பாதுகாப்பு
ପ୍ରତିରକ୍ଷା ଉପଦେଶ,பாதுகாப்பு ஆலோசகர்
ପ୍ରତିରକ୍ଷା ଉତ୍ପାଦନ |,பாதுகாப்பு உற்பத்தி
ଅଭିଯୁକ୍ତ,பிரதிவாதி
ସ୍ଥଗିତ ରଖ |,அவிழ்த்து விடுங்கள்
ସ୍ଥଗିତ ଖର୍ଚ୍ଚ,ஒத்திவைக்கப்பட்ட செலவு
ଅବମାନନା,மீறுதல்
ନିଅଣ୍ଟ,பற்றாக்குறை
ନିଅଣ୍ଟ ବଜେଟ୍ |,பற்றாக்குறை பட்ஜெட்
ପରିଭାଷିତ କରନ୍ତୁ,வரையறு
ଅଟୋ,மீறுகின்றனர்
ଭିକେସନ୍,சீரழிவு
ଡିଗ୍ରୀ,பட்டம்
ନିର୍ବନ୍ଧ,டிஜூர்
ବିଳମ୍ବ,தாமதம்
ପ୍ରତିନିଧୀ |,பிரதிநிதி
ପ୍ରତିନିଧୀ କର୍ତ୍ତୃପକ୍ଷ |,ஒப்படைக்கப்பட்ட அதிகாரம்
ପ୍ରତିନିଧୀ,தூதுக்குழு
ଶକ୍ତିର ପ୍ରତିନିଧୀ |,அதிகாரங்களின் பிரதிநிதிகள்
ବିଲୋପ କରନ୍ତୁ |,அழி
ବିଲୋପାଘ,நீக்குதல்
ଜାଣିଶୁଣି |,வேண்டுமென்றே
ବିଚାରପତି,விவாதம்
ଦେଦକାର କରିବା |,டெலிசென்சிங்
ପ୍ରତାରଣା,வரையறை
ବିତରଣ କର |,வழங்கவும்
ବିତରଣ,டெலிவரி
ଚାହିଦା,தேவை
ଟିପ୍ପଣୀ ଟିପ୍ପଣୀ ଟିପ୍ପଣୀ |,தேவை குறிப்பு
ଛକ,வரையறை
Demi-garieruler,டெமி-ஆஃபீஷியல்
ଗଣତନ୍ତ୍ର,ஜனநாயகம்
ପ୍ରଦର୍ଶନ,ஆர்ப்பாட்டம்
ଗଣନିରୋଗରକରଣ,மனச்சோர்வு
ଡେମୁରିଜ୍ |,அழிவு
ଅସ୍ୱୀକାର,மறுப்பு
ନାମ,பிரிவு
ଦେ ନୋଭୋ |,டி நோவோ
ଅସ୍ୱୀକାର କର |,மறுக்கவும்
ବିଦାୟ,புறப்படு
ବିଭାଗ,துறை
ବିଭାଗୀୟ,துறை
ବିଭାଗୀୟ କାର୍ଯ୍ୟ,துறை நடவடிக்கை
ବିଭାଗୀୟ ଅନୁସନ୍ଧାନ |,துறைசார் விசாரணை
ବିଭାଗୀୟ ଅନୁସନ୍ଧାନ,துறைசார் விசாரணை
ବିଭାଗୀୟ ଅନିୟମିତତା |,துறை ஒழுங்கற்ற தன்மை
ବିଭାଗୀୟ ଲାଇବ୍ରେରୀ |,துறை நூலகம்
ବିଭାଗୀୟ ଅବହେଳା |,துறைசார் அலட்சியம்
ବିଭାଗୀୟ ଅନୁମତି,துறைசார் அனுமதி
ବିଭାଗୀୟ ଯୋଗ୍ୟତା ପରୀକ୍ଷା |,துறைசார் தகுதி தேர்வு
ପ୍ରସ୍ଥାନ,புறப்படுதல்
