Odiya,Punjabi
ଡେଲଟା ମଡ୍ୟୁଲେସନ୍,ਡੈਲਟਾ ਮੋਡੂਲੇਸ਼ਨ
ପେଜିଂ ଚାହିଦା |,ਮੰਗ ਪੇਜਿੰਗ
ଡେମୋ,ਡੈਮੋ
demodulation,demodulation
demultiplexer,demultiplexer
ନାମକରଣ,ਅਸਧਾਰਨਕਰਨ
ଘନତା,ਘਣਤਾ
ନିର୍ଭରଶୀଳତା |,ਨਿਰਭਰਤਾ
ନିର୍ଭରଶୀଳ ଏକକ |,ਨਿਰਭਰ ਇਕਾਈ
dequeue,ਡੀਕਿਊ
ଡିଫରେନ୍ସିଂ,ਸੰਦਰਭ
ଡେରିଭେସନ୍ ଗଛ |,ਵਿਉਤਪੰਨ ਰੁੱਖ
ପ୍ରାପ୍ତ କ୍ଷେତ୍ର,ਪ੍ਰਾਪਤ ਖੇਤਰ
ଅବତରଣ କ୍ରମ |,ਘਟਦੀ ਲੜੀ
ଡିଜାଇନ୍,ਡਿਜ਼ਾਈਨ
ଡେସ୍କ କାଲକୁଲେଟର,ਡੈਸਕ ਕੈਲਕੁਲੇਟਰ
ଡେସ୍କ ଟପ୍ କମ୍ପ୍ୟୁଟର |,ਡੈਸਕ ਟਾਪ ਕੰਪਿਊਟਰ
ଡେସ୍କଟପ୍ ଉପସ୍ଥାପନା,ਡੈਸਕਟਾਪ ਪੇਸ਼ਕਾਰੀ
ଡେସ୍କଟପ୍ ପ୍ରକାଶନ (DTP),ਡੈਸਕਟਾਪ ਪਬਲਿਸ਼ਿੰਗ (DTP)
ଡେସ୍କଟପ୍ ଭିଡିଓ,ਡੈਸਕਟਾਪ ਵੀਡੀਓ
ଗନ୍ତବ୍ୟସ୍ଥଳ ଠିକଣା,ਮੰਜ਼ਿਲ ਪਤਾ
ବିନାଶକାରୀ |,ਵਿਨਾਸ਼ਕਾਰੀ
ନିର୍ଣ୍ଣୟକାରୀ ସ୍ୱୟଂଚାଳିତ |,ਨਿਰਧਾਰਕ ਆਟੋਮੈਟਿਕ
ବିକାଶକାରୀ,ਵਿਕਾਸਕਾਰ
ବିକାଶ ବ୍ୟବସ୍ଥା,ਵਿਕਾਸ ਸਿਸਟਮ
ଉପକରଣ,ਜੰਤਰ
ଉପକରଣ ନିୟନ୍ତ୍ରଣ ଏକକ,ਜੰਤਰ ਕੰਟਰੋਲ ਯੂਨਿਟ
ଉପକରଣ ନିୟନ୍ତ୍ରକ,ਜੰਤਰ ਕੰਟਰੋਲਰ
ଉପକରଣ ପରିଚାଳନା,ਜੰਤਰ ਪ੍ਰਬੰਧਨ
ଉପକରଣ ମୋଡ୍,ਜੰਤਰ ਮੋਡ
ନିରାକରଣ,ਨਿਦਾਨ
ଡାଇଗ୍ନୋଷ୍ଟିକ୍ ସିଷ୍ଟମ୍ |,ਡਾਇਗਨੌਸਟਿਕ ਸਿਸਟਮ
ନିଦାନ,ਡਾਇਗਨੌਸਟਿਕਸ
ଚିତ୍ର,ਚਿੱਤਰ
ଡାଏଲ୍ କରନ୍ତୁ |,ਡਾਇਲ
ଡାଏଲ୍ ଲାଇନ୍ |,ਡਾਇਲ ਲਾਈਨ
ଡାଏଲ୍ ସ୍ୱର,ਡਾਇਲ ਟੋਨ
ଡାଏଲ୍ ଅପ୍ କରନ୍ତୁ |,ਡਾਇਲ ਕਰੋ
ସଂଳାପ,ਡਾਇਲਾਗ
ଡାୟଲଗ୍ ବକ୍ସ,ਡਾਇਲਾਗ ਬਾਕਸ
ଡାଏଲଅପ୍ ମୋଡେମ୍ |,ਡਾਇਲਅੱਪ ਮਾਡਮ
ହୀରା,ਮਾਪ
ଅଭିଧାନ,ਸ਼ਬਦਕੋਸ਼
ଭିନ୍ନତା,ਭਿੰਨਤਾ
ଡିଜିଟାଲ୍ |,ਡਿਜੀਟਲ
ଡିଜିଟାଲ୍ ଚ୍ୟାନେଲ୍ |,ਡਿਜ਼ੀਟਲ ਚੈਨਲ
ଡିଜିଟାଲ୍ ସର୍କିଟ୍ |,ਡਿਜ਼ੀਟਲ ਸਰਕਟ
ଡିଜିଟାଲ୍ କମ୍ପ୍ୟୁଟର |,ਡਿਜ਼ੀਟਲ ਕੰਪਿਊਟਰ
ଡିଜିଟାଲ୍ ତଥ୍ୟ |,ਡਿਜ਼ੀਟਲ ਡਾਟਾ
ଡିଜିଟାଲ୍ ସୁବିଧା,ਡਿਜੀਟਲ ਸਹੂਲਤ
ଡିଜିଟାଲ୍ ଫିଲ୍ଟର୍ |,ਡਿਜ਼ੀਟਲ ਫਿਲਟਰ
ଡିଜିଟାଲ୍ ଲାଇବ୍ରେରୀ |,ਡਿਜੀਟਲ ਲਾਇਬ੍ਰੇਰੀ
ଡିଜିଟାଲ୍ ମୋଡ୍ୟୁଲେସନ୍,ਡਿਜ਼ੀਟਲ ਮੋਡੂਲੇਸ਼ਨ
ଡିଜିଟାଲ୍ ମନିଟର |,ਡਿਜ਼ੀਟਲ ਮਾਨੀਟਰ
ଡିଜିଟାଲ୍ ଚିତ୍ର |,ਡਿਜ਼ੀਟਲ ਤਸਵੀਰ
ଡିଜିଟାଲ୍ ଦସ୍ତଖତ |,ਡਿਜੀਟਲ ਦਸਤਖਤ
ଡିଜିଟାଲ୍ ସୁଇଚ୍ |,ਡਿਜ਼ੀਟਲ ਸਵਿੱਚ
ଡିଜିଟାଲ୍ ଟୁ ଆନାଗଲ୍ (D / A) କନଭର୍ଟର |,ਡਿਜੀਟਲ ਤੋਂ ਐਨਾਲਾਗ (D/A) ਕਨਵਰਟਰ
ଡିଜିଟାଇଜେସନ୍,ਡਿਜੀਟਾਈਜ਼ੇਸ਼ਨ
ଡିଜିଟାଇଜେସନ୍,digitize
ଡିଜିଟାଇଜର୍,ਡਿਜੀਟਾਈਜ਼ਰ
ଡାୟୋଡ୍,ਡਾਇਓਡ
ସିଧାସଳଖ |,ਸਿੱਧਾ
ପ୍ରତ୍ୟକ୍ଷ ଠିକଣା,ਸਿੱਧਾ ਪਤਾ
ସିଧାସଳଖ ରୂପାନ୍ତର |,ਸਿੱਧਾ ਪਰਿਵਰਤਨ
ସିଧାସଳଖ ଯୋଡି |,ਸਿੱਧੀ ਜੋੜੀ
ସିଧାସଳଖ ସ୍ମୃତି ପ୍ରବେଶ (DMA),ਡਾਇਰੈਕਟ ਮੈਮੋਰੀ ਐਕਸੈਸ (DMA)
ସିଧାସଳଖ ମେମୋରୀ ଆକସେସ୍ (DMA),ਡਾਇਰੈਕਟ ਮੈਮੋਰੀ ਐਕਸੈਸ (DMA)
ପ୍ରତ୍ୟକ୍ଷ ପଦ୍ଧତି |,ਸਿੱਧੀ ਵਿਧੀ
ନିର୍ଦ୍ଦେଶନାମା,ਨਿਰਦੇਸ਼
ଡିରେକ୍ଟୋରୀ,ਡਾਇਰੈਕਟਰੀ
ଡିରେକ୍ଟୋରୀ ସର୍ଭର |,ਡਾਇਰੈਕਟਰੀ ਸਰਵਰ
ଡିରେକ୍ଟୋରୀ ସେବା,ਡਾਇਰੈਕਟਰੀ ਸੇਵਾ
ଅକ୍ଷମ କରନ୍ତୁ |,ਅਯੋਗ
ସଙ୍କେତ ଅକ୍ଷମ କରିବା |,ਅਸਮਰੱਥ ਸਿਗਨਲ
ସଂଯୋଗ ବିଚ୍ଛିନ୍ନ କରନ୍ତୁ |,ਡਿਸਕਨੈਕਟ ਕਰੋ
ବିଚ୍ଛିନ୍ନ,ਵੱਖਰਾ
ଡିସ୍କ,ਡਿਸਕ
ଡିସ୍କ ଠିକଣା,ਡਿਸਕ ਪਤਾ
ଡିସ୍କ ଆରେ,ਡਿਸਕ ਐਰੇ
ଡିସ୍କ କ୍ଷମତା,ਡਿਸਕ ਸਮਰੱਥਾ
ଡିସ୍କ ଡ୍ରାଇଭ,ਡਿਸਕ ਡਰਾਈਵ
ଡିସ୍କ ଫାଇଲ୍ |,ਡਿਸਕ ਫਾਈਲ
ଡିସ୍କ ମେମୋରୀ,ਡਿਸਕ ਮੈਮੋਰੀ
ଡିସ୍କ ଅପରେଟିଂ ସିଷ୍ଟମ୍ (DOS),ਡਿਸਕ ਓਪਰੇਟਿੰਗ ਸਿਸਟਮ (DOS)
ଡିସ୍କ ପ୍ୟାକ୍ |,ਡਿਸਕ ਪੈਕ
ଡିସ୍କ ସର୍ଭର |,ਡਿਸਕ ਸਰਵਰ
ଡିସ୍କ ସଂରକ୍ଷଣ,ਡਿਸਕ ਸਟੋਰੇਜ਼
ଡିସ୍କେଟ୍ |,ਡਿਸਕੇਟ
ଫାଇଲ୍ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,ਡਿਸਪਲੇ ਫਾਇਲ
ପ୍ରତିଛବି ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,ਡਿਸਪਲੇ ਚਿੱਤਰ
ନିଷ୍କାସନ,ਨਿਪਟਾਰੇ
ଦୂରତା,ਦੂਰੀ
ଦୂରତା କାର୍ଯ୍ୟ,ਦੂਰੀ ਫੰਕਸ਼ਨ
ବିକୃତି,ਵਿਗਾੜ
ବଣ୍ଟିତ |,ਵੰਡਿਆ
ବଣ୍ଟିତ ତଥ୍ୟ |,ਵੰਡਿਆ ਡਾਟਾ
ବଣ୍ଟିତ ସର୍ଭର |,ਵੰਡਿਆ ਸਰਵਰ
ବଣ୍ଟିତ ସିଷ୍ଟମ୍ |,ਵੰਡਿਆ ਸਿਸਟਮ
ବଣ୍ଟନକାରୀ,ਵੰਡਣ ਵਾਲਾ
ଡକ୍ୟୁମେଣ୍ଟ୍,ਦਸਤਾਵੇਜ਼
ଡକ୍ୟୁମେଣ୍ଟ ପୁନରୁଦ୍ଧାର ହେଲା |,ਦਸਤਾਵੇਜ਼ ਮੁੜ ਪ੍ਰਾਪਤ ਕੀਤਾ
ଡକ୍ୟୁମେଣ୍ଟ୍ ୱିଣ୍ଡୋ |,ਦਸਤਾਵੇਜ਼ ਵਿੰਡੋ
ଡକ୍ୟୁମେଣ୍ଟେସନ୍,ਦਸਤਾਵੇਜ਼
ଡୋମେନ୍,ਡੋਮੇਨ
ଡୋମେନ୍ ନାମ,ਡੋਮੇਨ ਨਾਮ
ଡଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍ |,ਡਾਟ ਮੈਟਰਿਕਸ ਪ੍ਰਿੰਟਰ
ତଳକୁ,"ਥੱਲੇ, ਹੇਠਾਂ, ਨੀਂਵਾ"
ଡାଉନ୍ ଲିଙ୍କ୍ |,ਡਾਊਨ ਲਿੰਕ
ଡାଉନ୍ ଲୋଡିଙ୍ଗ୍ |,ਡਾਊਨ ਲੋਡਿੰਗ
ଡାଉନ୍ ଟାଇମ୍ |,ਘੱਟ ਸਮਾਂ
ଡ୍ରାଗ୍,ਖਿੱਚਣਾ
DRAM (ଗତିଶୀଳ RAM),DRAM (ਡਾਇਨਾਮਿਕ ਰੈਮ)
drift,ਵਹਿਣਾ
ଡ୍ରାଇଭର |,ਡਰਾਈਵਰ
ଡ୍ରପ୍,ਸੁੱਟੋ
ତାଲିକା ବାକ୍ସ ଡ୍ରପ୍ କରନ୍ତୁ |,ਡ੍ਰੌਪ ਡਾਊਨ ਸੂਚੀ ਬਾਕਸ
ଡ୍ରମ୍ ଡ୍ରାଇଭ୍ |,ਡਰੱਮ ਡਰਾਈਵ
ଡ୍ରମ୍ ପ୍ରିଣ୍ଟର୍ |,ਡਰੱਮ ਪ੍ਰਿੰਟਰ
ଡ୍ରମ୍ ୟୁନିଟ୍ |,ਡਰੱਮ ਯੂਨਿਟ
ଡୁଆଲ୍ |,ਦੋਹਰਾ
ଦ୍ୱ ual ତ ଘନତା |,ਦੋਹਰੀ ਘਣਤਾ
ଡମି ଠିକଣା,ਨਕਲੀ ਪਤਾ
ଡମ୍ପିଂ,ਡੰਪ
ଡୁପ୍ଲେକ୍ସ ସର୍କିଟ |,ਡੁਪਲੈਕਸ ਸਰਕਟ
ନକଲ,ਡੁਪਲੈਕਸਿੰਗ
ନକଲ,ਡੁਪਲੀਕੇਟ
DVD R / W,DVD R/W
DVD ROM,DVD ROM
ଗତିଶୀଳ ନିର୍ଦ୍ଦେଶ,ਗਤੀਸ਼ੀਲ ਹਦਾਇਤ
ଗତିଶୀଳ ସ୍ମୃତି,ਗਤੀਸ਼ੀਲ ਮੈਮੋਰੀ
ଗତିଶୀଳତା |,ਗਤੀਸ਼ੀਲਤਾ
EBCDIC |,ਈ.ਬੀ.ਸੀ.ਡੀ.ਆਈ.ਸੀ
ଇ-ବ୍ୟବସାୟ |,ਈ-ਕਾਰੋਬਾਰ
ଇକୋ,echo
ଇ-ବାଣିଜ୍ୟ |,ਈ-ਕਾਮਰਸ
ସମ୍ପାଦନ କରନ୍ତୁ |,ਸੰਪਾਦਿਤ ਕਰੋ
ସମ୍ପାଦକ,ਸੰਪਾਦਕ
ଶିକ୍ଷାଗତ ପ୍ରଯୁକ୍ତିବିଦ୍ୟା |,ਵਿਦਿਅਕ ਤਕਨਾਲੋਜੀ
EEP ରୋମ୍,EEP ਰੋਮ
ପ୍ରଭାବଶାଳୀ ଠିକଣା (ଭାସମାନ ଠିକଣା),ਪ੍ਰਭਾਵੀ ਪਤਾ (ਫਲੋਟਿੰਗ ਪਤਾ)
ପ୍ରଭାବଶାଳୀ ଅପରେଣ୍ଡ୍ ଠିକଣା |,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਸੰਚਾਲਨ ਪਤਾ
ପ୍ରଭାବଶାଳୀ ପ୍ରଣାଳୀ |,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਵਿਧੀ
ପ୍ରଭାବଶାଳୀ UID (ବ୍ୟବହାରକାରୀ ପରିଚୟ),ਪ੍ਰਭਾਵਸ਼ਾਲੀ UID (ਉਪਭੋਗਤਾ ਪਛਾਣ)
ପ୍ରଭାବଶାଳୀ ଟ୍ରାନ୍ସମିସନ୍ ଅପରେଣ୍ଡ୍ |,ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਪ੍ਰਸਾਰਣ ਸੰਚਾਲਨ
ଆଠ-ବିଟ୍ ବାଇଟ୍ |,ਅੱਠ-ਬਿੱਟ ਬਾਈਟ
ଇ-ଶିକ୍ଷା,ਈ-ਲਰਨਿੰਗ
ନିର୍ବାଚନ-ଆଲଗିର୍ଥମ୍ |,ਚੋਣ-ਅਲਗਰਥਮ
ଇଲେକ୍ଟ୍ରିକ୍ ମେଲିଂ (ଇ-ମେଲ୍),ਇਲੈਕਟ੍ਰਿਕ ਮੇਲਿੰਗ (ਈ-ਮੇਲ)
ଇଲେକ୍ଟ୍ରିକ୍ ପ୍ରିଣ୍ଟର୍,ਇਲੈਕਟ੍ਰਿਕ ਪ੍ਰਿੰਟਰ
ବ electrical ଦୁତିକ ଆକାଉଣ୍ଟିଂ ମେସିନ୍ |,ਇਲੈਕਟ੍ਰੀਕਲ ਲੇਖਾ ਮਸ਼ੀਨ
ଇଲେକ୍ଟ୍ରୋନିକ୍ |,ਇਲੈਕਟ੍ਰਾਨਿਕ
ଇଲେକ୍ଟ୍ରୋନିକ୍ କ୍ଲିୟରାନ୍ସ ସିଷ୍ଟମ୍ (ECS),ਇਲੈਕਟ੍ਰਾਨਿਕ ਕਲੀਅਰੈਂਸ ਸਿਸਟਮ (ECS)
ଇଲେକ୍ଟ୍ରୋନିକ୍ ଡାଟା ଆଦାନ ପ୍ରଦାନ (EDI),ਇਲੈਕਟ੍ਰਾਨਿਕ ਡਾਟਾ ਇੰਟਰਚੇਂਜ (EDI)
ବ electronic ଦ୍ୟୁତିକ ତଥ୍ୟ ପ୍ରକ୍ରିୟାକରଣ |,ਇਲੈਕਟ੍ਰਾਨਿਕ ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ
ଇଲେକ୍ଟ୍ରୋନିକ୍ ଫାଇଲ୍,ਇਲੈਕਟ੍ਰਾਨਿਕ ਫਾਈਲਿੰਗ
ଇଲେକ୍ଟ୍ରୋନିକ୍ ପାଣ୍ଠି ସ୍ଥାନାନ୍ତର ସିଷ୍ଟମ୍ (EFTS),ਇਲੈਕਟ੍ਰਾਨਿਕ ਫੰਡ ਟ੍ਰਾਂਸਫਰ ਸਿਸਟਮ (EFTS)
ବ electronic ଦ୍ୟୁତିକ ପତ୍ରିକା,ਇਲੈਕਟ੍ਰਾਨਿਕ ਰਸਾਲੇ
ବ electronic ଦ୍ୟୁତିକ ପ୍ରକାଶନ |,ਇਲੈਕਟ੍ਰਾਨਿਕ ਪ੍ਰਕਾਸ਼ਨ
ଇଲେକ୍ଟ୍ରୋନିକ୍ ସୁଇଚ୍ |,ਇਲੈਕਟ੍ਰਾਨਿਕ ਸਵਿੱਚ
ଉପାଦାନ,ਤੱਤ
ଇ-ମେଲ୍ |,ਈ - ਮੇਲ
ଈମୈଲ ଠିକଣା,ਈਮੇਲ ਖਾਤਾ
ଏମ୍ବେଡ୍ ସିଷ୍ଟମ୍ |,ਏਮਬੈਡਡ ਸਿਸਟਮ
ଏମ୍ବେଡିଂ,ਏਮਬੈਡਿੰਗ
ନିର୍ଗତ ଦମ୍ପତି ତର୍କ (ECL),ਐਮੀਟਰ ਜੋੜੇ ਤਰਕ (ECL)
ଖାଲି ଷ୍ଟାକ |,ਖਾਲੀ ਸਟੈਕ
ଖାଲି ଷ୍ଟ୍ରିଙ୍ଗ୍ |,ਖਾਲੀ ਸਤਰ
ଅନୁକରଣ,ਇਮੂਲੇਸ਼ਨ
ଏନକାପସୁଲେସନ୍ |,encapsulation
ଏନକାଇଫର୍,ਐਨਸਾਈਫਰ
ଏନକୋଡ୍,ਇੰਕੋਡ
ଏନକୋଡର୍ |,ਏਨਕੋਡਰ
ସଂଗୁପ୍ତ ତଥ୍ୟ,ਐਨਕ੍ਰਿਪਟਡ ਡੇਟਾ
ଏନକ୍ରିପ୍ଟିଂ ଫାଇଲ୍ ସିଷ୍ଟମ୍ |,ਐਨਕ੍ਰਿਪਟਿੰਗ ਫਾਈਲ ਸਿਸਟਮ
ଏନକ୍ରିପସନ୍,ਇਨਕ੍ਰਿਪਸ਼ਨ
ବ୍ଲକର ଶେଷ,ਬਲਾਕ ਦਾ ਅੰਤ
ଫାଇଲର ଶେଷ (EOF),ਫਾਈਲ ਦਾ ਅੰਤ (EOF)
ଶେଷ-ଉପଭୋକ୍ତା |,ਆਖਰੀ ਉਪਭੋਗਤਾ
ପ୍ରବେଶ କର |,ਦਾਖਲ ਕਰੋ
ଏଣ୍ଟର୍-କି,ਐਂਟਰ-ਕੁੰਜੀ
ଏଣ୍ଟରପ୍ରାଇଜ୍ ସର୍ଭର |,ਐਂਟਰਪ੍ਰਾਈਜ਼ ਸਰਵਰ
ଏଣ୍ଟରପ୍ରାଇଜ୍ ସିଷ୍ଟମ୍ |,ਐਂਟਰਪ੍ਰਾਈਜ਼ ਸਿਸਟਮ
ସଂସ୍ଥା,ਹਸਤੀ
ସଂସ୍ଥା-ସମ୍ପର୍କ |,ਹਸਤੀ-ਰਿਸ਼ਤਾ
ପ୍ରବେଶ ସମୟ,ਦਾਖਲਾ ਸਮਾਂ
ଏଣ୍ଟ୍ରି ଭେରିଏବଲ୍ |,ਇੰਦਰਾਜ਼ ਵੇਰੀਏਬਲ
ଅସଂଖ୍ୟ |,ਅਣਗਿਣਤ
ପରିବେଶ,ਵਾਤਾਵਰਣ
ଯୁଗ,ਯੁੱਗ
EPROM,EPROM
ଏପସିଲନ୍ ବନ୍ଦ |,epsilon ਬੰਦ
ସମାନତା,ਬਰਾਬਰੀ ਕਰਨ ਵਾਲਾ
ଉପକରଣ,ਉਪਕਰਨ
ସମାନତା ଶ୍ରେଣୀ,ਸਮਾਨਤਾ ਵਰਗ
ସମାନତା ସମ୍ପର୍କ,ਸਮਾਨਤਾ ਸਬੰਧ
ଲିଭାନ୍ତୁ,ਮਿਟਾਓ
ତ୍ରୁଟି ସଂଶୋଧନ କୋଡ୍,ਗਲਤੀ ਠੀਕ ਕਰਨ ਵਾਲਾ ਕੋਡ
ତ୍ରୁଟି ସଂଶୋଧନ,ਗਲਤੀ ਸੁਧਾਰ
ତ୍ରୁଟି ଚିହ୍ନଟ,ਗਲਤੀ ਖੋਜ
ତ୍ରୁଟି ନିୟନ୍ତ୍ରଣ,ਗਲਤੀ ਹੈਂਡਲਿੰਗ
ତ୍ରୁଟି ସନ୍ଦେଶ |,ਗਲਤੀ ਸੁਨੇਹਾ
ତ୍ରୁଟି ହାର,ਗਲਤੀ ਦਰ
ତ୍ରୁଟି ପୁନରୁଦ୍ଧାର,ਗਲਤੀ ਰਿਕਵਰੀ
ତ୍ରୁଟି ରୁଟିନ୍ |,ਗਲਤੀ ਰੁਟੀਨ
ପଳାୟନ ଚରିତ୍ର |,ਬਚਣ ਦਾ ਕਿਰਦਾਰ
ଇଥରନେଟ୍ |,ਈਥਰਨੈੱਟ
ଇଭେଣ୍ଟ,ਘਟਨਾ
ଇଭେଣ୍ଟ ଶୃଙ୍ଖଳା |,ਘਟਨਾ ਲੜੀ
ଇଭେଣ୍ଟ ନିୟନ୍ତ୍ରଣ |,ਘਟਨਾ ਨਿਯੰਤਰਣ
ଇଭେଣ୍ଟ କାଉଣ୍ଟର,ਘਟਨਾ ਕਾਊਂਟਰ
ବ୍ୟତିକ୍ରମ ନିୟନ୍ତ୍ରଣ |,ਅਪਵਾਦ ਹੈਂਡਲਿੰਗ
ଅଦଳବଦଳ ଡିସ୍କ ସଂରକ୍ଷଣ ସ୍ଥାନ |,ਐਕਸਚੇਂਜਯੋਗ ਡਿਸਕ ਸਟੋਰੇਜ
ବହିଷ୍କାର,ਬੇਦਖਲੀ
ସ୍ୱତନ୍ତ୍ର କିମ୍ବା (XOR),ਵਿਸ਼ੇਸ਼ ਜਾਂ (XOR)
ଏକଜେକ୍ୟୁଟେବଲ୍ ପ୍ରୋଗ୍ରାମ୍,ਚੱਲਣਯੋਗ ਪ੍ਰੋਗਰਾਮ
କାର୍ଯ୍ୟନିର୍ବାହୀ ବିବୃତ୍ତି,ਕਾਰਜਕਾਰੀ ਬਿਆਨ
ସମ୍ପୁର୍ଣ୍ଣ ସନ୍ଧାନ |,ਪੂਰੀ ਖੋਜ
ବିଦ୍ୟମାନ ଅଛି |,ਮੌਜੂਦ ਹੈ
ପ୍ରସ୍ଥାନ,ਨਿਕਾਸ
ବିଶେଷଜ୍ଞ ବ୍ୟବସ୍ଥା |,ਮਾਹਰ ਸਿਸਟਮ
ଅଭିବ୍ୟକ୍ତି,ਸਮੀਕਰਨ
ବିସ୍ତୃତ ଗ୍ରାଫିକ୍ ଆରେ (XGA),ਵਿਸਤ੍ਰਿਤ ਗ੍ਰਾਫਿਕ ਐਰੇ (XGA)
ବିସ୍ତାରିତ ଶିଳ୍ପ ମାନକ (EIS),ਵਿਸਤ੍ਰਿਤ ਉਦਯੋਗ ਮਿਆਰ (EIS)
ବିସ୍ତୃତ ଯନ୍ତ୍ର,ਵਿਸਤ੍ਰਿਤ ਮਸ਼ੀਨ
ବିସ୍ତୃତ ସ୍ମୃତି,ਵਿਸਤ੍ਰਿਤ ਮੈਮੋਰੀ
ବିସ୍ତୃତ ସଠିକତା |,ਵਿਸਤ੍ਰਿਤ ਸ਼ੁੱਧਤਾ
ବିସ୍ତୃତ ସର୍ଟିଂ,ਵਿਸਤ੍ਰਿਤ ਛਾਂਟੀ
ବାହ୍ୟ କଲ୍,ਬਾਹਰੀ ਕਾਲ
ବାହ୍ୟ ତ୍ରୁଟି |,ਬਾਹਰੀ ਗਲਤੀ
ବାହ୍ୟ କାର୍ଯ୍ୟ,ਬਾਹਰੀ ਫੰਕਸ਼ਨ
ବାହ୍ୟ ବାଧା,ਬਾਹਰੀ ਰੁਕਾਵਟ
ବାହ୍ୟ ସ୍ମୃତି,ਬਾਹਰੀ ਮੈਮੋਰੀ
ବାହ୍ୟ ସ୍ମୃତି,ਬਾਹਰੀ ਮੈਮੋਰੀ
ବାହ୍ୟ ମୋଡେମ୍ |,ਬਾਹਰੀ ਮਾਡਮ
ବାହ୍ୟ ସନ୍ଦର୍ଭ,ਬਾਹਰੀ ਹਵਾਲਾ
ବାହ୍ୟ ସନ୍ଧାନ |,ਬਾਹਰੀ ਖੋਜ
ବାହ୍ୟ ସଂରକ୍ଷଣ ଉପକରଣ,ਬਾਹਰੀ ਸਟੋਰੇਜ਼ ਜੰਤਰ
ନିଷ୍କାସନ,ਕੱਢਣਾ
ବହିଷ୍କାର,ਐਕਸਟਰਪੋਲੇਸ਼ਨ
ଚେହେରା-ଅକ୍ଷର ପ୍ରିଣ୍ଟର୍ |,ਚਿਹਰਾ-ਚਰਿੱਤਰ ਪ੍ਰਿੰਟਰ
ବିଫଳ-ନିରାପଦ କାର୍ଯ୍ୟ,ਅਸਫਲ-ਸੁਰੱਖਿਅਤ ਕਾਰਵਾਈ
ବିଫଳତା ହାର,ਅਸਫਲਤਾ ਦੀ ਦਰ
ବିଫଳତା ପୁନରୁଦ୍ଧାର,ਅਸਫਲਤਾ ਰਿਕਵਰੀ
ମିଥ୍ୟା କୋଡ୍,ਗਲਤ ਕੋਡ
ମିଥ୍ୟା ତ୍ରୁଟି |,ਗਲਤ ਗਲਤੀ
ପ୍ରଶଂସକ,ਪੱਖਾ-ਵਿੱਚ
ପ୍ରଶଂସକ,ਪੱਖਾ-ਬਾਹਰ
ଆକର୍ଷଣୀୟ I / O ଉପକରଣ |,fascimile I/O ਡਿਵਾਈਸ
ଦ୍ରୁତ ଫୁରିଅର୍ ଟ୍ରାନ୍ସଫର୍ମ (FFT),ਫਾਸਟ ਫੋਰੀਅਰ ਟ੍ਰਾਂਸਫਾਰਮ (FFT)
ସାଂଘାତିକ ତ୍ରୁଟି |,ਘਾਤਕ ਗਲਤੀ
ତ୍ରୁଟି ଚିହ୍ନଟ,ਨੁਕਸ ਖੋਜ
ତ୍ରୁଟି ନିଦାନ,ਨੁਕਸ ਨਿਦਾਨ
ଦୋଷ ସହନଶୀଳତା |,ਨੁਕਸ ਸਹਿਣਸ਼ੀਲਤਾ
ଫ୍ୟାକ୍ସ,ਫੈਕਸ
ଫ୍ୟାକ୍ସ ବାର୍ତ୍ତା |,ਫੈਕਸ ਸੁਨੇਹਾ
FDC,FDC
ବ feature ଶିଷ୍ଟ୍ୟ ଚିହ୍ନଟ,ਵਿਸ਼ੇਸ਼ਤਾ ਖੋਜ
ଫିଡ୍ ଚକ୍ର |,ਫੀਡ ਚੱਕਰ
ମତାମତ,ਸੁਝਾਅ
ଫିଡର୍ |,ਫੀਡਰ
ଆଣ |,ਪ੍ਰਾਪਤ ਕਰੋ
ଫାଇବୋନାକ୍ସି ସନ୍ଧାନ |,ਫਿਬੋਨਾਚੀ ਖੋਜ
ଫାଇବୋନାକ୍ସି କ୍ରମ |,ਫਿਬੋਨਾਚੀ ਕ੍ਰਮ
ଫାଇବୋନାକ୍ସି ସିରିଜ୍ |,ਫਿਬੋਨਾਚੀ ਲੜੀ
ଫାଇବର ଅପ୍ଟିକ୍ସ |,ਫਾਈਬਰ ਆਪਟਿਕਸ
ଫିଡୋ ନେଟ୍ |,ਫਿਡੋ ਜਾਲ
କ୍ଷେତ୍ର,ਖੇਤਰ
ପଞ୍ଚମ ପି generation ଼ିର କମ୍ପ୍ୟୁଟରଗୁଡିକ |,ਪੰਜਵੀਂ ਪੀੜ੍ਹੀ ਦੇ ਕੰਪਿਊਟਰ
ଫାଇଲ୍ |,ਫਾਈਲ
ଫାଇଲ୍ ପ୍ରବେଶ ପଦ୍ଧତି |,ਫਾਇਲ ਪਹੁੰਚ ਵਿਧੀ
ଫାଇଲ୍ ଆବଣ୍ଟନ ସାରଣୀ |,ਫਾਇਲ ਵੰਡ ਸਾਰਣੀ
