Odiya,Bengali
ଫ୍ଲେଚେ,ফ্লেচে
ଫ୍ଲେମିସ୍ ବଗିଚା କାନ୍ଥ ବନ୍ଧ |,ফ্লেমিশ গার্ডেন ওয়াল বন্ড
ଫ୍ଲିଣ୍ଟ |,চকমকি
ଫ୍ଲିଣ୍ଟ କାନ୍ଥ |,চকমকি দেয়াল
ଭାସମାନ ଚଟାଣ |,ভাসমান মেঝে
ଫ୍ଲୋକ୍ୟୁଲେସନ୍ |,ফ্লোকুলেশন
ଫ୍ଲୋକ୍ୟୁଲେସନ୍ ସୀମା |,ফ্লোকুলেশন সীমা
ଫ୍ଲୋକ୍ୟୁଲେସନ୍ ଅନୁପାତ |,ফ্লোকুলেশন অনুপাত
ଫ୍ଲୋକ୍ୟୁଲ୍ସ |,ফ্লোকুলস
ଚଟାଣ,মেঝে
ଚଟାଣ ସିଲ୍ |,মেঝে সিল
ପ୍ରବାହ,প্রবাহ
ଅସ୍ଥିରତା |,ওঠানামা
ଫୁଟିଂ,ফুটিং
ଫାଉଣ୍ଡେସନ୍,ফাউন্ডেশন
ମାଗଣା ପତନ ବାରୋ ଟପିଙ୍ଗ୍ ମିକ୍ସର୍ |,ফ্রি ফল ব্যারো টপিং মিক্সার
ମାଗଣା ପତନ ମିକ୍ସର୍ (ଡ୍ରମ୍ ପ୍ରକାର),ফ্রি ফল মিক্সার (ড্রাম টাইপ)
ମାଗଣା ପଥର |,বিনামূল্যে পাথর
ଫ୍ରେଶେଟ୍ |,ফ্রেশেট
ଘର୍ଷଣ ଗଦା |,ঘর্ষণ গাদা
ବେଙ୍ଗ,ব্যাঙ
ଗେବୁଲ୍ |,গ্যাবল
ଗାବଲେଟ୍ |,গ্যাবলেট
ଗାମ୍ବ୍ରେଲ୍ ଛାତ |,গ্যাম্বেলের ছাদ
ଗେଜ୍,গেজ
ଗଗିଂ ବିଭାଗ |,পরিমাপক বিভাগ
ଗଗିଂ ଷ୍ଟେସନ୍ |,গেজিং স্টেশন
ସାଧାରଣ ଅବସ୍ଥାନ ଯୋଜନା |,সাধারণ অবস্থান পরিকল্পনা
ସାଧାରଣ ଭେଣ୍ଟିଲେସନ୍ |,সাধারণ বায়ুচলাচল
ଜି ରାଶି କିମ୍ବା ଗଲି ରାଶି |,G দিগন্ত বা gley দিগন্ত
ଗ୍ଲାସିଆଲ୍ ପର୍ଯ୍ୟନ୍ତ,হিমবাহ পর্যন্ত
ଗ୍ନିସ୍ |,জিনিস
ଦ୍ରବ୍ୟ ପ୍ରାଙ୍ଗଣ,গুডস ইয়ার্ড
ଗ୍ରେଡିଏଣ୍ଟ୍ ପ୍ରତିରୋଧ |,গ্রেডিয়েন্ট প্রতিরোধ
ଗ୍ରାନାଇଟ୍ |,গ্রানাইট
ଗ୍ରାନୁଲାର୍ ଗଠନ |,দানাদার গঠন
ଗ୍ରାନୁଲେସନ୍ |,দানাদার
ଗ୍ରାନୁଲ୍ |,কণিকা
ମାଧ୍ୟାକର୍ଷଣ ଜଳ ମୁକ୍ତ ଜଳ |,মহাকর্ষীয় জল মুক্ত জল
ମାଧ୍ୟାକର୍ଷଣ ପ୍ରାଙ୍ଗଣ |,গ্র্যাভিটেশনাল ইয়ার্ড
ମହାନ ମାଟି ଗୋଷ୍ଠୀ |,মহান মাটি গ্রুপ
ଗ୍ରିଲେଜ୍ ଫାଉଣ୍ଡେସନ୍ |,গ্রিলেজ ফাউন্ডেশন
ଗ୍ରାଉଣ୍ଡ ହ୍ୟାଣ୍ଡ ମୋଲିଡିଂ |,স্থল হাত ছাঁচনির্মাণ
ଗ୍ରୁପ୍ ଡକ୍ |,দলবদ্ধ ডক
ଗୋଷ୍ଠୀ ଗୃହ,গ্রুপ হাউজিং
ଅତିଥି ଗୃହ,অতিথি কক্ষ
ଗୁଟର୍ |,নর্দমা
ଗୁଟର ଧାରକ |,নর্দমা বহনকারী
ଗୁଟର ଯାଞ୍ଚ |,গটার চেক
ହାମର ଡ୍ରେସିଂ |,হাতুড়ি ড্রেসিং
ହାରବର୍,হারবার
ଆଶ୍ରୟସ୍ଥଳ,আশ্রয়ের পোতাশ্রয়
ହାର୍ଡ ପ୍ୟାନ |,শক্ত প্যান
ହେଡର୍,হেডার
ହେଡର୍ ବଣ୍ଡ୍ |,হেডার বন্ড
ହେଡର୍ ପାଠ୍ୟକ୍ରମ,হেডার কোর্স
ହେଡ୍ ଗେଟ୍ ଗଠନ |,হেড গেটের গঠন
କେନାଲର ମୁଖ୍ୟ |,খালের প্রধান
ମୁଖ୍ୟ ନିୟନ୍ତ୍ରକ |,হেড রেগুলেটর
ହେରିଙ୍ଗ ହାଡ ବନ୍ଧନ |,হেরিং হাড়ের বন্ধন
ହୃଦୟ,হার্টিং
ଓଦା ଗରମ |,ভিজানোর তাপ
ଉଚ୍ଚ ଆଲୁମିନା ସିମେଣ୍ଟ |,উচ্চ অ্যালুমিনা সিমেন্ট
ହିପ୍,নিতম্ব
ହିପ୍ କ୍ୟାପିଙ୍ଗ୍ |,হিপ ক্যাপিং
ହିପ୍ ଶେଷ,নিতম্বের শেষ
ହୁଡ୍ |,ঘোমটা
ହୁଡ୍ ମୋଲିଡିଂ |,হুড ছাঁচনির্মাণ
ହୁକର ନିୟମ |,হুকের আইন
ଲୁହା ହୁପ୍ |,হুপ লোহা
ରାଶି,দিগন্ত
ଆର୍ଦ୍ରତା,আর্দ্রতা
"ଆର୍ଦ୍ରତା, ସଂପୂର୍ଣ୍ଣ |","আর্দ্রতা, পরম"
"ଆର୍ଦ୍ରତା, ଆପେକ୍ଷିକ |","আর্দ্রতা, আপেক্ষিক"
ହମ୍ପ୍ ୟାର୍ଡ |,হাম্প ইয়ার্ড
ହାଇଡ୍ରୋଲିକ୍ ଚାପ |,জলবাহী চাপ
ହାଇଡ୍ରେସନ୍ |,হাইড্রেশন
ହାଇଡ୍ରୋଲାଇସିସ୍ |,হাইড্রোলাইসিস
ହାଇଡ୍ରୋଲାଇଟିକ୍ ଅମ୍ଳତା |,হাইড্রোলাইটিক অ্যাসিডিটি
ହାଇଡ୍ରୋମୋର୍ଫିକ୍ ମାଟି |,হাইড্রোমরফিক মাটি
ହାଇଡ୍ରୋଫିଲିକ୍ କୋଲଏଡ୍ |,হাইড্রোফিলিক কলয়েড
ହାଇଡ୍ରୋଫୋବିକ୍ କୋଲଏଡ୍ |,হাইড্রোফোবিক কলয়েড
ହାଇଡ୍ରୋଷ୍ଟାଟିକ୍ ଚାପ ଅନୁପାତ |,হাইড্রোস্ট্যাটিক চাপ অনুপাত
ହାଇଗ୍ରୋସ୍କାପ୍ଟିକ୍ କୋଏଫିସିଏଣ୍ଟ୍ |,হাইগ্রোস্ক্যাপটিক সহগ
ହାଇଗ୍ରୋସ୍କୋପିକ୍ ଆର୍ଦ୍ରତା |,হাইগ্রোস্কোপিক আর্দ্রতা
ହାଇଡ୍ରୋସ୍କୋପିକ୍ଟି |,হাইড্রোস্কোপিসিটি
ହାଇଗ୍ରୋସ୍କୋପିକ୍ ଆର୍ଦ୍ରତା |,হাইগ্রোস্কোপিক আর্দ্রতা
ହାଇପରବାରିକ୍ ଚାମ୍ବର |,হাইপারবারিক চেম্বার
ହାଇପରଷ୍ଟାଟିକ୍ ଫ୍ରେମ୍ |,হাইপারস্ট্যাটিক ফ্রেম
ହାଇପୋସୋମିଟର |,হাইপসোমিটার
ଆଲୋକ,আলোকসজ্জা
ଇମ୍ବିବେସନ୍ ଆର୍ଦ୍ରତା |,ইমবিবেশন আর্দ্রতা
ଅପରିପକ୍ୱ ମାଟି |,অপরিণত মাটি
ପ୍ରଭାବିତ ଡକ୍ |,জব্দ ডক
ଜମି ରାଜସ୍ୱ ବୃଦ୍ଧି,ভূমি রাজস্ব বৃদ্ধি
ସ୍ Independ ାଧୀନ ସ୍କାଫୋଲ୍ଡ |,স্বাধীন ভারা
ପ୍ରେରିତ |,নিমজ্জিত
ପ୍ରାରମ୍ଭିକ ସମ୍ମାନ,প্রাথমিক prestress
ପ୍ରାରମ୍ଭିକ ଟେନସନ |,প্রাথমিক উত্তেজনা
ଆଭ୍ୟନ୍ତରୀଣ ଜଳପଥ ବନ୍ଦର |,অভ্যন্তরীণ জলপথ বন্দর
ଇନସୁଲେଟିଂ ବୋର୍ଡ |,অন্তরক বোর্ড
ମଧ୍ୟବର୍ତ୍ତୀ ବନ୍ଦର |,মধ্যবর্তী বন্দর
ଆଭ୍ୟନ୍ତରୀଣ ଘର୍ଷଣ |,অভ্যন্তরীণ ঘর্ষণ
ଇଣ୍ଟ୍ରାଜୋନାଲ ମାଟି |,ইন্ট্রাজোনাল মাটি
ଆଇନ୍,অয়ন
ଆଇନ୍ ବିନିମୟ |,আয়ন বিনিময়
ଲୁହା ପ୍ୟାନ |,লোহার প্যান
ଜଳସେଚିତ ଜମି |,সেচ সম্পন্ন ভূমি
ଜଳସେଚନ,সেচ
ଜଳସେଚନ ବନ୍ଦ,সেচ সেস
ଜାମ୍,জাম্ব
ଜୋଗଲ୍ |,জগল
ଜୋଗଲ୍ ପିନ୍ |,জগল পিন
ଜୁଲେ |,জুল
ଜମ୍ପର୍ |,জাম্পার
କିଲୋଗ୍ରାମ |,কিলোগ্রাম
କିଲୋଗ୍ରାମ ଫୋର୍ସ |,কিলোগ্রাম বল
କିଲୋଗ୍ରାମ ଫୋର୍ସ ମିଟର |,কিলোগ্রাম ফোর্স মিটার
କିଲୋୱାଟ ଘଣ୍ଟା |,কিলোওয়াট ঘন্টা
ରାଜା ବନ୍ଦ,রাজা বন্ধ
ରୋଷେଇ ଘର |,রান্নাঘর
ସ୍ତମ୍ଭ,জরিযুক্ত কলাম
ଲଗିଂ,ল্যাগিং
ଲାମେଲା ମୂଳ |,ল্যামেলা মূল
ଲାମିନାର୍ ପ୍ରବାହ |,লেমিনার প্রবাহ
ଦୀପ ଗର୍ତ୍ତ |,বাতির গর্ত
ଜମି ଅଧିଗ୍ରହଣ,ভূ - বিস্তৃতি
ଭୂମି ସ୍ଲାଇଡିଂ |,ল্যান্ড স্লাইডিং
ଲାଟେରାଇଟ୍ |,ল্যাটেরাইট
ଲାଟେରାଇଟ୍ ମାଟି |,ল্যাটেরাইট মাটি
ବହୁ ସଂଖ୍ୟକ ନିୟମ |,বড় সংখ্যার আইন
ଲେଆଉଟ୍ ଯୋଜନା |,বিন্যাস পরিকল্পনা
ଲେଜର,খাতা
ଚୂନ ପ୍ୟାନ |,চুন প্যান
ଲିନଟେଲ୍ |,লিন্টেল
ତରଳ ସୀମା |,তরল সীমা
ଲାଇଭ୍ ଲୋଡ୍ |,লাইভ লোড
ଲୋମ୍ |,দোআঁশ
ସ୍ଥାନୀୟ ନିଷ୍କାସନ ଭେଣ୍ଟିଲେସନ୍ |,স্থানীয় নিষ্কাশন বায়ুচলাচল
ଲୋକୋ ଅଗଣା |,লোকো ইয়ার্ড
ଲୋସ୍ |,লস
ନିମ୍ନ ପ୍ଲାଷ୍ଟିକ୍ ସୀମା |,নিম্ন প্লাস্টিকের সীমা
କମ୍ ଉତ୍ତାପ ସିମେଣ୍ଟ |,কম তাপ সিমেন্ট
ମେସିନ୍ ମୋଲିଡିଂ |,মেশিন ছাঁচনির্মাণ
ମାକ୍ରୋଷ୍ଟ୍ରକଚର |,ম্যাক্রোস্ট্রাকচার
ମୁଖ୍ୟ ମୁଖ୍ୟ ନିୟନ୍ତ୍ରକ |,প্রধান প্রধান নিয়ন্ত্রক
ମୁଖ୍ୟ ବନ୍ଦର,প্রধান বন্দর
ମେକ୍ଅପ୍ ବାୟୁ |,বায়ু আপ করা
ମାନସାର୍ଡ |,মানসার্ড
ମାର୍ଶାଘାଇ ଅଗଣା |,মার্শালিং ইয়ার্ড
ମାନସ,রাজমিস্ত্রির কাজ
ପରିପକ୍ୱ ତାପମାତ୍ରା |,পরিপক্ক তাপমাত্রা
ମେଜଜାନାଇନ୍ ଚଟାଣ |,মধ্যবর্তী তলা মেঝে
ଯାନ୍ତ୍ରିକ ବିଶ୍ଳେଷଣ |,যান্ত্রিক বিশ্লেষণ
ଯାନ୍ତ୍ରିକ ଭେଣ୍ଟିଲେସନ୍ |,যান্ত্রিক বায়ুচলাচল
ମେଟ୍ରିକ୍ ସିଷ୍ଟମ୍ |,মেট্রিক সিস্টেম
ମାଇକ୍ରୋସ୍ଟ୍ରଷ୍ଟ୍ରକଚର |,মাইক্রোস্ট্রাকচার
ମିଲି ସମାନ |,মিলি সমতুল্য
ଲିଟର ପିଛା ମିଲି ସମାନ |,মিলি প্রতি লিটার সমতুল্য
ମିନେରାଲ୍ |,খনিজ
ଖଣିଜ ମାଟି |,খনিজ মাটি
ଛୋଟ ବନ୍ଦର,ছোট বন্দর
ମିତ୍ରେଡ୍ ବନ୍ଦ |,Mitred বন্ধ
ମୋବାଇଲ୍ ମାଟି କୋଲଏଡ୍ |,মোবাইল সয়েল কলয়েড
ଆର୍ଦ୍ରତା ବିଷୟବସ୍ତୁ |,আর্দ্রতা কন্টেন্ট
ଆର୍ଦ୍ରତା ଗ୍ରେଡିଏଣ୍ଟ୍ |,আর্দ্রতা গ্রেডিয়েন্ট
ମୋନୋଲିଥ୍ |,মনোলিথ
ମୋନୋରାଇଲ୍ |,মনোরেল
ଜାତୀୟ ବନ୍ଦର ପରିଷଦ |,জাতীয় হারবার কাউন্সিল
ପ୍ରାକୃତିକ ଶଯ୍ୟା |,প্রাকৃতিক বিছানা
ପ୍ରାକୃତିକ ସମାପ୍ତି |,প্রাকৃতিক ফিনিস
ପ୍ରାକୃତିକ ବନ୍ଦର,প্রাকৃতিক পোতাশ্রয়
ପ୍ରାକୃତିକ ଭେଣ୍ଟିଲେସନ୍ |,প্রাকৃতিক বায়ুচলাচল
ନାଭାଲ୍ ବନ୍ଦର,নৌ বন্দর
ନ୍ୟୁଟନ୍ |,নিউটন
ଅଣ ୟୁନିଫର୍ମ ପ୍ରବାହ |,অ অভিন্ন প্রবাহ
ଜଳ ହାର ଦଖଲ କରେ |,জলের হার দখল করে
ତେଲ ରଙ୍ଗ |,তেলে আকা
ତେଲ କୂଅ ସିମେଣ୍ଟ |,তেল কূপ সিমেন্ট
ଖୋଲା ଚ୍ୟାନେଲ ପ୍ରବାହ |,খোলা চ্যানেল প্রবাহ
ସର୍ବୋଚ୍ଚ ଆର୍ଦ୍ରତା |,সর্বোত্তম আর্দ্রতা
ଜ Organ ବିକ ମାଟି |,জৈব মাটি
ଓରିଏଣ୍ଟେସନ୍,ওরিয়েন্টেশন
Orthogonal,অর্থোগোনাল
ଅର୍ଟଷ୍ଟାଇନ୍ |,অর্টস্টেইন
ବାହ୍ୟ ସଙ୍କେତ,বাইরের সংকেত
ଅକ୍ସିଡେସନ୍ |,জারণ
ପାନ୍ଟ୍ରି |,প্যান্ট্রি
ପାରାପେଟ୍ |,প্যারাপেট
ପାରାପେଟ୍ କାନ୍ଥ |,প্রাচীর প্রাচীর
ପିତାମାତା ସାମଗ୍ରୀ |,পিতামাতার উপাদান
ପେବଲ୍ କାଷ୍ଟ ପ୍ଲାଷ୍ଟର |,নুড়ি ঢালাই প্লাস্টার
ପେଡାଲଫର୍ |,পেডালফার
ପେଡୋକାଲ୍ |,পেডোকাল
ପେଡୋଜେନେସିସ୍ |,পেডোজেনেসিস
ପେଡୋଲୋଜି |,পেডোলজি
ପେଡୋସଫିସର୍ |,পেডোস্ফিয়ার
ପେନେଟ୍ରୋମିଟର |,পেনেট্রোমিটার
ପେଣ୍ଟ ଛାତ |,পেন্ট ছাদ
ପେପ୍ଟାଇଜିଂ ଏଜେଣ୍ଟ |,পেপটাইজিং এজেন্ট
ବିଶ୍ଳେଷଣର ସମୟ |,বিশ্লেষণের সময়কাল
Perpend,পারপেন্ড
ପର୍ସପର୍ସନ୍ |,শোষণ
ପିଆର୍ |,পিয়ার
ପାଇଲଷ୍ଟର |,পিলাস্টার
ପିଚ୍,পিচ
ଛାତ ଛାତ,গল্পটা ছাদ
ସାଧା କଂକ୍ରିଟ୍ |,সাধারণ কংক্রিট
ବିମାନ କୋଣ,সমতল কোণ
ସମତଳ ପ୍ରାଙ୍ଗଣ,সমতল গজ
ପ୍ଲାନସୋଲ୍ |,প্ল্যানসোল
ପ୍ଲାଷ୍ଟିକ୍ ସ୍ଥିରତା |,প্লাস্টিকের সামঞ্জস্য
ପ୍ଲାଷ୍ଟିକ୍ |,প্লাস্টিসিটি
ପ୍ଲାଷ୍ଟିକ୍ ଇଣ୍ଡେକ୍ସ |,প্লাস্টিসিটি সূচক
ପ୍ଲାଷ୍ଟିକ୍ ସୀମା |,প্লাস্টিসিটি সীমা
ପ୍ଲାଷ୍ଟିକ୍ ପରିସର |,প্লাস্টিসিটি পরিসীমা
ପ୍ଲାଟି ଗଠନ |,প্লাটি গঠন
ପ୍ଲିଣ୍ଟ୍ |,প্লিন্থ
ହଳ ମାଟି,লাঙ্গলের মাটি
ଘିଅ ପଥର |,বরই পাথর
ପୋଡଜୋଲ୍ |,পডজোল
ସୂଚାଉଛି |,ইশারা
ବହୁମୁଖୀ କାନ୍ଥ |,বহুভুজ প্রাচীর
ଖୋଲା ସ୍ଥାନ |,ছিদ্র স্থান
ବନ୍ଦର,বন্দর
ସକରାତ୍ମକ ଭେଣ୍ଟିଲେସନ୍ |,ইতিবাচক বায়ুচলাচল
ପ୍ରିରି ମାଟି |,প্রাইরি মাটি
ସଠିକତା,যথার্থতা
ପ୍ରାଥମିକ କଣିକା |,প্রাথমিক কণা
ପ୍ରିଜାମେଟିକ୍ ଗଠନ |,প্রিজম্যাটিক কাঠামো
ଉତ୍ପାଦକ କାର୍ଯ୍ୟ |,উৎপাদনশীল কাজ
ପ୍ରକଳ୍ପ ଯଥାର୍ଥତା |,প্রকল্পের ন্যায্যতা
ପ୍ରତିରକ୍ଷା କାର୍ଯ୍ୟ |,প্রতিরক্ষামূলক কাজ
ସିଉଡୋ-ମାଇସେଲିୟମ୍ |,সিউডো-মাইসেলিয়াম
ପୁଡଲ୍ |,পুডল
ପଗ୍ କରିବା |,পাগিং
ପୁମିସ୍ |,পিউমিস
ପୁଞ୍ଚେନ୍ |,পাঞ্চিয়ন
ପପୁଟ୍,পুতুল
ପୁଟଲଗ୍ |,পুটলগ
ପୁଟ୍ଲଗ୍ ସ୍କାଫୋଲ୍ଡ |,পুটলগ ভারা
ପରିମାଣ ସର୍ବେକ୍ଷଣକାରୀ |,পরিমাণ পরিমাপক
କ୍ୱାରି ସପ୍ |,খনির রস
କ୍ୱେ,কোয়ে
ରାଣୀ ବନ୍ଦ,রানী বন্ধ
କୁଇନ୍ |,কুইন
ରାଫ୍ଟ ଫାଉଣ୍ଡେସନ୍ |,ভেলা ফাউন্ডেশন
ରାକର୍ |,রাকার
Raking,রেকিং
ବନ୍ଧନ,রেকিং বন্ড
ଫ୍ଲାସ୍ କରିବା,ঝলকানি raking
ଶୀଘ୍ର ଭିନ୍ନ ଭିନ୍ନ ପ୍ରବାହ |,দ্রুত পরিবর্তনশীল প্রবাহ
ପୁନରୁଦ୍ଧାରଯୋଗ୍ୟ ଦେୟ |,পুনরুদ্ধারযোগ্য পেমেন্ট
ଲାଲ ପୃଥିବୀ |,লাল পৃথিবী
ଲାଲ୍ ଲୋମ୍ |,লাল দোআঁশ
ନିୟାମକ,রেগুলেটর
ରେଗୁର କିମ୍ବା କଳା ସୂତା ମାଟି |,রেগুর বা কালো তুলা মাটি
ପରିଶୋଧ ଚୁକ୍ତି,পরিশোধের চুক্তি
ଅବଶିଷ୍ଟ ସଙ୍କୋଚନ |,অবশিষ্ট সংকোচন
ଅବଶିଷ୍ଟ ମାଟି |,অবশিষ্ট মাটি
ପ୍ରକାଶ କରନ୍ତୁ |,প্রকাশ করা
ପିନ୍ ପ୍ରକାଶ କରନ୍ତୁ |,পিন প্রকাশ করুন
ଟାଇ ପ୍ରକାଶ କରନ୍ତୁ |,টাই প্রকাশ
ରିଜ୍,রিজ
ରିଜ୍ କ୍ୟାପିଙ୍ଗ୍ |,রিজ ক্যাপিং
ନଦୀ,নদী
ରାସ୍ତା ସ୍ଥିର,রোড স্টেড
କଠିନ ପ୍ଲାଷ୍ଟର |,রুক্ষ প্লাস্টার
ଅଳିଆ |,ধ্বংসস্তুপ
ଅଳିଆ ଆବର୍ଜନା |,ধ্বংসস্তূপ রাজমিস্ত্রি
ଅଳିଆ ଆବର୍ଜନା |,ধ্বংসস্তূপ দেয়াল
ଚାଲୁଥିବା ପରିମାପ |,চলমান পরিমাপ
ନିରାପଦ ବହନ କ୍ଷମତା |,নিরাপদ ভারবহন ক্ষমতা
ଲୁଣ ଗ୍ଲେଜ୍ |,লবণ গ্লেজ
ନମୁନା ଆକାର,সাধারন মাপ
ନମୁନା ବଣ୍ଟନ,নমুনা বিতরণ
ନମୁନା ତ୍ରୁଟି |,নমুনা ত্রুটি
ବାଲି,বালি
ବାଲି ଶେଷ,বালি ফিনিস
ବାଲି ହାତ ତିଆରି,বালি হাত ছাঁচনির্মাণ
ବାଲିଯାତ୍ରା |,স্যান্ডিং
ପରିପୂର୍ଣ୍ଣ ମାଟି,স্যাচুরেটেড মাটি
ସନ୍ତୁଳିତ ମାଟି ପେଷ୍ଟ |,স্যাচুরেটেড মাটির পেস্ট
ସାଚୁଚରେସନ୍ ଏକ୍ସଟ୍ରାକ୍ଟ |,স্যাচুরেশন নির্যাস
ସାଚୁଚରେସନ୍ ଶତକଡା,স্যাচুরেশন শতাংশ
ସସ୍ ଗମ୍ବୁଜ |,সসার গম্বুজ
ସ୍କାଫୋଲ୍ଡ |,ভারা
ସ୍କିଷ୍ଟ୍ |,শিস্ট
ସମୁଦ୍ର ବନ୍ଦର,সমুদ্র বন্দর
ଗୁପ୍ତ ଗୁଟର୍ |,গোপন নর্দমা
ଦ୍ୱିତୀୟ |,দ্বিতীয়
ଅବତରଣ ବିଶ୍ଳେଷଣ |,অবক্ষেপণ বিশ্লেষণ
ସେମି-କୃତ୍ରିମ ବନ୍ଦର |,আধা-কৃত্রিম বন্দর
ସେମି ଜୁଆର ଡକ୍ |,আধা জোয়ার ডক
ସେନିଲ୍ |,বার্ধক্য
ଶେଲ୍,শেল
ସିଟ୍ ଗଦା |,চাদরের স্তূপ
ସଙ୍କୋଚନ ସୀମା |,সংকোচন সীমা
ବନ୍ଦ,শাটারিং
ସିଆଲିଟିକ୍ ମାଟି |,সিয়ালিটিক মাটি
ସିରୋଜେମ୍ |,সিয়েরোজেম
ସିଲ୍ |,সিল
ସିଲ୍ଟ |,পলি
ଏକକ ଫ୍ଲେମିସ୍ ରକ୍ତ |,একক ফ্লেমিশ রক্ত
ଏକକ ଶସ୍ୟ ଗଠନ |,একক দানাদার কাঠামো
କଙ୍କାଳ ମାଟି |,কঙ্কালের মাটি
ସ୍କର୍ଟିଂ,স্কার্টিং
ଶୋଇବା କାନ୍ଥ |,ঘুমের প্রাচীর
ସାଇଡ୍ ଗୁଟର୍ |,পাশের নর্দমা
ସ୍ଲାଇଡ୍ ନିୟମ |,পিছলানো পদ্দতি
ସ୍ଲିପ୍ ଡକ୍ |,স্লিপ ডক
ସ୍ମୋନିଜା |,স্মোনিজা
ଭିଜିବା |,ভিজানো
ମୃତ୍ତିକା ସଙ୍ଗଠନ |,মৃত্তিকা সমিতি
ମୃତ୍ତିକା ଶ୍ରେଣୀ,মাটির শ্রেণী
ମୃତ୍ତିକା ଜଟିଳ |,মাটি জটিল
ମୃତ୍ତିକାର ସ୍ଥିରତା |,মাটির সামঞ্জস্য
ମୃତ୍ତିକା ପରିବାର |,মাটির পরিবার
ମୃତ୍ତିକା ଫ୍ରେମ୍ କାମ |,মাটির ফ্রেমের কাজ
ମୃତ୍ତିକାର ଆର୍ଦ୍ରତା |,মাটির আদ্রতা
ମୃତ୍ତିକାର ଆର୍ଦ୍ରତା ବୃଦ୍ଧି |,মাটির আর্দ্রতা বৃদ্ধি
ମୃତ୍ତିକାର ଆର୍ଦ୍ରତା ଅଭାବ |,মাটির আর্দ্রতার ঘাটতি
ମୃତ୍ତିକା ରୂପବିଜ୍ ology ାନ |,মাটির রূপবিদ্যা
ମୃତ୍ତିକା କଣିକା |,মাটির কণা
ମୃତ୍ତିକା ପର୍ଯ୍ୟାୟ |,মাটির পর্যায়
ମୃତ୍ତିକା ପ୍ରୋଫାଇଲ୍ |,মাটি প্রোফাইল
ମୃତ୍ତିକା ପ୍ରତିକ୍ରିୟା |,মাটির প্রতিক্রিয়া
ମୃତ୍ତିକା ଅଲଗା ହୁଏ |,মাটি আলাদা করে
ମୃତ୍ତିକା କ୍ରମ |,মাটি সিরিজ
ମୃତ୍ତିକା ସମାଧାନ |,মাটির সমাধান
ମୃତ୍ତିକା ଗଠନ,মাটির গঠন
ମୃତ୍ତିକା ଗଠନ,মাটির গঠন
ମୃତ୍ତିକା ପ୍ରକାର |,মাটির ধরন
ସୋଲମ୍ |,সোলুম
Sorption,সর্পশন
ସ୍ପଲ୍,স্পালস
ନିର୍ଦ୍ଦିଷ୍ଟ ଆୟନ ପ୍ରଭାବ |,নির্দিষ্ট আয়ন প্রভাব
ବର୍ଗାକାର କୋର୍ସଡ୍ ଅଳିଆ ଆବର୍ଜନା |,বর্গাকার কোর্সকৃত ধ্বংসস্তূপের গাঁথনি
ସ୍କ୍ୱାର୍ଡ ନିୟମିତ କୋର୍ସଡ୍ ଅଳିଆ ଆବର୍ଜନା |,বর্গাকার নিয়মিত কোর্সকৃত ধ্বংসস্তুপ গাঁথনি
ସ୍ଥିର ପ୍ରବାହ |,অটল প্রবাহ
ଷ୍ଟେପ୍ ଫ୍ଲାସ୍,ধাপে ধাপে ঝলকানি
ସ୍ଥିରତା |,আঠালোতা
ଷ୍ଟିକ୍ ପଏଣ୍ଟ |,স্টিকিং পয়েন্ট
ପଥର |,পাথর
ସ୍ଲପ୍ ହ୍ୟାଣ୍ଡ ମୋଲିଡିଂ |,স্লপ হাত ছাঁচনির্মাণ
ଷ୍ଟ୍ରାପ୍ ହିଙ୍ଗ୍ |,চাবুক কবজা
ଷ୍ଟ୍ରୋ ବୋର୍ଡ |,খড় বোর্ড
ଷ୍ଟ୍ରିମ୍,প্রবাহ
ଚାପ,মানসিক চাপ
ଷ୍ଟ୍ରେଚର୍,স্ট্রেচার
ଷ୍ଟ୍ରେଚର୍ ବଣ୍ଡ୍ |,স্ট্রেচার বন্ড
ଷ୍ଟ୍ରେଚର୍ ପାଠ୍ୟକ୍ରମ,স্ট্রেচার কোর্স
ବାକ୍ୟ,স্ট্রিং
ଷ୍ଟ୍ରିଙ୍ଗ୍ ପାଠ୍ୟକ୍ରମ,স্ট্রিং কোর্স
ଗଠନ କାରକ |,স্ট্রাকচার ফ্যাক্টর
ସଂରଚନା ସୂଚକାଙ୍କ |,গঠন সূচক
ଷ୍ଟୁକୋ |,স্টুকো
ଅଧ୍ୟୟନ |,স্টুড
ଷ୍ଟାଇଲୋବେଟ୍ |,স্টাইলোবেট
ଉପ ମାଟି |,সাব মাটি
ଉପ ଗଠନ,উপ-কাঠামো
ସମୀକରଣ ବକ୍ର,সমষ্টি বক্ররেখা
ସୂର୍ଯ୍ୟ ମିକା |,সূর্য মাইকা
ସୁପର ଗଠନ,সুপার স্ট্রাকচার
ସର୍ବେକ୍ଷଣକାରୀ |,সার্ভেয়ার
S- ମୂଲ୍ୟ,এস-মান
ଚୋରାମାଲ,চোরাই মাল
ସ୍ an ାନ୍ ବେକ,রাজহাঁসের ঘাড়
ତମ୍ବୁ,তাবারন্যাকল
ଟେବୁଲ୍ ହ୍ୟାଣ୍ଡ ମୋଲିଡିଂ |,টেবিল হাত ছাঁচনির্মাণ
ଟ୍ୟାଙ୍କିଂ |,ট্যাঙ্কিং
ଟେମ୍ପିଏଟୋ |,টেম্পিয়েত্তো
