Gujarati,Kannada
વિચલન ગુણાંક,ವಿಚಲನ ಗುಣಾಂಕ
ડાયડિક સિસ્ટમ,ಡಯಾಡಿಕ್ ವ್ಯವಸ್ಥೆ
કર્ણ,ಕರ್ಣೀಯ
મેટ્રિક્સનું વિકર્ણીકરણ,ಮ್ಯಾಟ್ರಿಕ್ಸ್ನ ಕರ್ಣೀಕರಣ
કર્ણ મેટ્રિક્સ,ಕರ್ಣೀಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್
કર્ણ સમાનતા,ಕರ್ಣೀಯ ಹೋಲಿಕೆ
રેખાકૃતિ,ರೇಖಾಚಿತ್ರ
રેખાકૃતિ પદ્ધતિ,ರೇಖಾಚಿತ್ರ ವಿಧಾನ
રેખાકૃતિ પ્રસ્તુતિ,ರೇಖಾಚಿತ್ರ ಪ್ರಸ್ತುತಿ
વ્યાસ,ವ್ಯಾಸ
સમૂહનો વ્યાસ,ಒಂದು ಸೆಟ್ನ ವ್ಯಾಸ
ડાયમેટ્રિકલી વિરુદ્ધ,ಸಂಪೂರ್ಣವಾಗಿ ವಿರುದ್ಧವಾಗಿ
ડાઇસ ફેંકવું,ದಾಳ ಎಸೆಯುತ್ತಾರೆ
દ્વિભાષી વર્ગીકરણ,ದ್ವಿಮುಖ ವರ್ಗೀಕರಣ
દ્વિભાષા,ಇಬ್ಭಾಗ
શબ્દકોશ ક્રમ,ನಿಘಂಟು ಆದೇಶ
તફાવત કેલ્ક્યુલસ,ವ್ಯತ್ಯಾಸ ಕಲನಶಾಸ್ತ್ರ
તફાવત સમીકરણ,ವ್ಯತ್ಯಾಸ ಸಮೀಕರಣ
તફાવત સૂત્ર,ವ್ಯತ್ಯಾಸ ಸೂತ್ರ
તફાવત પદ્ધતિ,ವ್ಯತ್ಯಾಸ ವಿಧಾನ
સેટનો તફાવત,ಸೆಟ್ಗಳ ವ್ಯತ್ಯಾಸ
વિભેદક,ಭಿನ್ನವಾಗಬಲ್ಲ
વિભેદક વળાંક,ವಿಭಿನ್ನ ಕರ್ವ್
વિભેદક કાર્ય,ವಿಭಿನ್ನ ಕಾರ್ಯ
વિભેદક,ಭೇದಾತ್ಮಕ
વિભેદક કલન,ಭೇದಾತ್ಮಕ ಕಲನಶಾಸ್ತ್ರ
વિભેદક ગુણાંક,ಭೇದಾತ್ಮಕ ಗುಣಾಂಕ
વિભેદક સમીકરણ,ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ
વિભેદક સ્વરૂપ,ಭೇದಾತ್ಮಕ ರೂಪ
વિભેદક સૂત્ર,ಭೇದಾತ್ಮಕ ಸೂತ್ರ
વિભેદક કાર્ય,ಭೇದಾತ್ಮಕ ಕಾರ್ಯ
વિભેદક ભૂમિતિ,ಭೇದಾತ್ಮಕ ಜ್ಯಾಮಿತಿ
ઉચ્ચ ક્રમનો તફાવત,ಉನ್ನತ ಕ್ರಮಾಂಕದ ವ್ಯತ್ಯಾಸ
વિભેદક ભાગ,ಭೇದಾತ್ಮಕ ಅಂಶ
તફાવત કરવો,ಪ್ರತ್ಯೇಕಿಸಿ
તફાવત,ವ್ಯತ್ಯಾಸ
ભિન્નતા સૂત્ર,ವ್ಯತ್ಯಾಸ ಸೂತ್ರ
વેક્ટરનો તફાવત,ವೆಕ್ಟರ್ನ ವ್ಯತ್ಯಾಸ
પ્રસરણ,ಪ್ರಸರಣ
અંક,ಅಂಕಿ
ડિજિટલ કમ્પ્યુટર,ಡಿಜಿಟಲ್ ಕಂಪ್ಯೂಟರ್
ડિજિટલ ડેટા,ಡಿಜಿಟಲ್ ಡೇಟಾ
પરિમાણ,ಆಯಾಮ
પરિમાણ,ಆಯಾಮ
પરિમાણહીન,ಆಯಾಮವಿಲ್ಲದ
સમીકરણનું પરિમાણ,ಸಮೀಕರಣದ ಆಯಾಮ
ડાયોફેન્ટાઇન સમીકરણ,ಡಯೋಫಾಂಟೈನ್ ಸಮೀಕರಣ
ડૂબકી કોણ,ಅದ್ದು ಕೋನ
દ્વિધ્રુવી કોઓર્ડિનેટ્સ,ದ್ವಿಧ್ರುವಿ ನಿರ್ದೇಶಾಂಕಗಳು
દ્વિધ્રુવ,ದ್ವಿಧ್ರುವಿ
ડીપીરામીડ (બાયપીરામિડ),ಡಿಪಿರಮಿಡ್ (ಬೈಪಿರಮಿಡ್)
ડીરાક ડેલ્ટા ફંક્શન,ಡೈರಾಕ್ ಡೆಲ್ಟಾ ಕಾರ್ಯ
સીધી સામાન્ય સ્પર્શક,ನೇರ ಸಾಮಾನ್ಯ ಸ್ಪರ್ಶಕ
નિર્દેશિત કોણ,ನಿರ್ದೇಶಿಸಿದ ಕೋನ
નિર્દેશિત રેખા,ನಿರ್ದೇಶಿಸಿದ ಸಾಲು
દિશાત્મક વ્યુત્પન્ન,ದಿಕ್ಕಿನ ಉತ್ಪನ್ನ
દિશા કોસાઇન,ನಿರ್ದೇಶನ ಕೊಸೈನ್
મેક્સિમાની દિશા,ಗರಿಷ್ಠ ದಿಕ್ಕು
પ્રક્ષેપણની દિશા,ಪ್ರೊಜೆಕ್ಷನ್ ನಿರ್ದೇಶನ
દિશા ગુણોત્તર,ದಿಕ್ಕಿನ ಅನುಪಾತ
ડિરેક્ટર વર્તુળ,ನಿರ್ದೇಶಕ ವಲಯ
દિગ્દર્શક ક્ષેત્ર,ನಿರ್ದೇಶಕ ಗೋಳ
સીધું ઉત્પાદન,ನೇರ ಉತ್ಪನ್ನ
સીધો પુરાવો,ನೇರ ಪುರಾವೆ
સીધું પ્રમાણ,ನೇರ ಅನುಪಾತ
ડાયરેક્ટ્રીક્સ,ಡೈರೆಕ್ಟ್ರಿಕ್ಸ್
સીધી રકમ,ನೇರ ಮೊತ್ತ
ડિસ્કનેક્ટ થયેલ સેટ,ಸಂಪರ್ಕ ಕಡಿತಗೊಂಡ ಸೆಟ್‌ಗಳು
નિરંતરતા,ಸ್ಥಗಿತಗೊಳಿಸುವಿಕೆ
વ્યુત્પન્નતાની વિરામ,ಉತ್ಪನ್ನದ ಸ್ಥಗಿತ
પ્રથમ પ્રકારની અવ્યવસ્થા,ಮೊದಲ ರೀತಿಯ ಸ್ಥಗಿತ
બીજા પ્રકારની અવ્યવસ્થા,ಎರಡನೇ ರೀತಿಯ ಸ್ಥಗಿತ
અવ્યવસ્થિત વિતરણ,ನಿರಂತರ ವಿತರಣೆ
અવ્યવસ્થિત કાર્ય,ನಿರಂತರ ಕಾರ್ಯ
અવ્યવસ્થિત વિવિધતા,ನಿರಂತರ ವ್ಯತ್ಯಾಸ
અલગ,ಪ್ರತ್ಯೇಕವಾದ
સ્વતંત્ર વિતરણ,ಪ್ರತ್ಯೇಕ ವಿತರಣೆ
સ્વતંત્ર સંભાવના વિતરણ,ಪ್ರತ್ಯೇಕ ಸಂಭವನೀಯತೆಯ ವಿತರಣೆ
અલગ રેન્ડમ ચલ,ಡಿಸ್ಕ್ರೀಟ್ ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್
અલગ નમૂના જગ્યા,ಪ್ರತ್ಯೇಕ ಮಾದರಿ ಜಾಗ
સ્વતંત્ર સમૂહ,ಪ್ರತ್ಯೇಕ ಸೆಟ್
અલગ જગ્યા,ಪ್ರತ್ಯೇಕ ಜಾಗ
સ્વતંત્ર ટોપોલોજી,ಪ್ರತ್ಯೇಕ ಸ್ಥಳಶಾಸ್ತ್ರ
અલગ અલગ,ಪ್ರತ್ಯೇಕ ವ್ಯತ್ಯಾಸ
ભેદભાવપૂર્ણ,ತಾರತಮ್ಯ
ભેદભાવપૂર્ણ વિશ્લેષણ (=ભેદભાવપૂર્ણ વિશ્લેષણ),ತಾರತಮ್ಯ ವಿಶ್ಲೇಷಣೆ (=ತಾರತಮ್ಯ ವಿಶ್ಲೇಷಣೆ)
વિચ્છેદ,ಭಿನ್ನಾಭಿಪ್ರಾಯ
અસંબંધિત ઘટનાઓ,ಅಸಂಬದ್ಧ ಘಟನೆಗಳು
ડિસજોઇન્ટ સેટ,ಅಸಂಯೋಜಿತ ಸೆಟ್ಗಳು
જોડાણ તોડી નાખવું,ಅವಿಭಕ್ತ ಒಕ್ಕೂಟ
વિભાજન,ವಿಘಟನೆ
વિક્ષેપ,ಪ್ರಸರಣ
વિક્ષેપ ચાર્ટ,ಪ್ರಸರಣ ಚಾರ್ಟ್
વિક્ષેપ સતત,ಪ್ರಸರಣ ಸ್ಥಿರ
વિક્ષેપ રેખાકૃતિ,ಪ್ರಸರಣ ರೇಖಾಚಿತ್ರ
વિક્ષેપ મેટ્રિક્સ (=કોવરિઅન્સ મેટ્રિક્સ),ಪ್ರಸರಣ ಮ್ಯಾಟ್ರಿಕ್ಸ್ (=ಕೋವೇರಿಯನ್ಸ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್)
વિસ્થાપન,ಸ್ಥಳಾಂತರ
પ્રદર્શન,ಪ್ರದರ್ಶನ
ડિસ્પ્લે યુનિટ (=કન્સોલ),ಪ್ರದರ್ಶನ ಘಟಕ (=ಕನ್ಸೋಲ್)
ભિન્ન,ಭಿನ್ನವಾದ
વિઘટનકારી દળો,ವಿಘಟಿಸುವ ಶಕ್ತಿಗಳು
અંતર કાર્ય,ದೂರ ಕಾರ್ಯ
અંતર મોડ્યુલસ,ದೂರ ಮಾಡ್ಯುಲಸ್
વિતરણ-મુક્ત પદ્ધતિ,ವಿತರಣೆ-ಮುಕ್ತ ವಿಧಾನ
વિતરણ કાયદો,ವಿತರಣಾ ಕಾನೂನು
અલગ થવું,ಬೇರೆಯಾಗುತ್ತವೆ
વિચલન,ಭಿನ್ನತೆ
વિચલન પ્રમેય,ಡೈವರ್ಜೆನ್ಸ್ ಪ್ರಮೇಯ
જુદીજુદી,ಭಿನ್ನವಾದ
અલગ શ્રેણી,ವಿಭಿನ್ನ ಸರಣಿ
વિભાજિત તફાવત,ವಿಭಜಿತ ವ್ಯತ್ಯಾಸ
વિભાજ્યતા,ವಿಭಜನೆ
વિભાજ્ય,ಭಾಗಿಸಬಹುದಾದ
વિભાગ,ವಿಭಾಗ
વિભાજન અલ્ગોરિધમ,ವಿಭಾಗ ಅಲ್ಗಾರಿದಮ್
ડિવિઝન રિંગ,ವಿಭಾಗದ ಉಂಗುರ
ડોડેકાગોન,ಡೋಡೆಕಾಗನ್
ડોડેકાહેડ્રોન,ದ್ವಾದಶಮುಖ
ડોમેન,ಡೊಮೇನ್
ફંક્શનનું ડોમેન,ಕಾರ್ಯದ ಡೊಮೇನ್
વ્યાખ્યાનું ક્ષેત્ર,ವ್ಯಾಖ್ಯಾನದ ಡೊಮೇನ್
અસ્તિત્વનું ક્ષેત્ર,ಅಸ್ತಿತ್ವದ ಡೊಮೇನ್
પ્રભાવશાળી વ્યૂહરચના,ಪ್ರಬಲ ತಂತ್ರ
ડોપ્લર અસર,ಡಾಪ್ಲರ್ ಪರಿಣಾಮ
ડોટ ઉત્પાદન,ಡಾಟ್ ಉತ್ಪನ್ನ
ડોટેડ વળાંક,ಚುಕ್ಕೆಗಳ ವಕ್ರರೇಖೆ
ડબલ તફાવત,ಎರಡು ವ್ಯತ್ಯಾಸ
ડબલ ઘાતાંકીય વિતરણ,ಡಬಲ್ ಘಾತೀಯ ವಿತರಣೆ
ડબલ હેલિક્સ,ಡಬಲ್ ಹೆಲಿಕ್ಸ್
ડબલ અભિન્ન,ಡಬಲ್ ಅವಿಭಾಜ್ಯ
ડબલ એકીકરણ,ಡಬಲ್ ಏಕೀಕರಣ
ડબલ મર્યાદા,ಎರಡು ಮಿತಿ
ડબલ સેમ્પલિંગ પ્લાન,ಎರಡು ಮಾದರಿ ಯೋಜನೆ
ડબલ ક્રમ,ಎರಡು ಅನುಕ್ರಮ
ડબલ શ્રેણી,ಡಬಲ್ ಸರಣಿ
ડબલ પ્રત્યય સંકેત,ಡಬಲ್ ಪ್ರತ್ಯಯ ಸಂಕೇತ
ડબલ સમીકરણ,ಡಬಲ್ ಸಂಕಲನ
નીચે તરફ પ્રવેગક,ಕೆಳಮುಖ ವೇಗವರ್ಧನೆ
નીચે તરફનું વિસ્થાપન,ಕೆಳಮುಖ ಸ್ಥಳಾಂತರ
નીચેની ગતિ,ಕೆಳಮುಖ ಚಲನೆ
નીચે તરફનો વેગ,ಕೆಳಮುಖ ವೇಗ
ખેંચો,ಎಳೆಯಿರಿ
ખેંચો બળ,ಡ್ರ್ಯಾಗ್ ಫೋರ್ಸ್
દ્વિ,ದ್ವಂದ್ವ
બેવડા આધાર,ಉಭಯ ಆಧಾರ
દ્વિ આંતરિક ઉત્પાદન,ಎರಡು ಆಂತರಿಕ ಉತ್ಪನ್ನ
ડ્યુઅલ રેખીય પ્રોગ્રામિંગ સમસ્યા,ಡ್ಯುಯಲ್ ಲೀನಿಯರ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಸಮಸ್ಯೆ
ડ્યુઅલ ઓપરેશન,ಎರಡು ಕಾರ್ಯಾಚರಣೆ
બેવડી સમસ્યા,ಉಭಯ ಸಮಸ್ಯೆ
ડ્યુઅલ સિમ્પ્લેક્સ અલ્ગોરિધમ,ಡ್ಯುಯಲ್ ಸಿಂಪ್ಲೆಕ್ಸ್ ಅಲ್ಗಾರಿದಮ್
ડ્યુઅલ સિમ્પ્લેક્સ તકનીક,ಡ್ಯುಯಲ್ ಸಿಂಪ್ಲೆಕ್ಸ್ ತಂತ್ರ
બેવડી જગ્યા,ಡ್ಯುಯಲ್ ಸ್ಪೇಸ್
દ્વિ ચલ,ಡ್ಯುಯಲ್ ವೇರಿಯಬಲ್
ડ્યુઅલ વેક્ટર જગ્યા,ಡ್ಯುಯಲ್ ವೆಕ್ಟರ್ ಸ್ಪೇಸ್
બનાવટી અનુક્રમણિકા,ನಕಲಿ ಸೂಚ್ಯಂಕ
ડમી સબસ્ક્રીપ્ટ,ನಕಲಿ ಚಂದಾದಾರಿಕೆ
બનાવટી પ્રત્યય,ನಕಲಿ ಪ್ರತ್ಯಯ
ડમી ચલ,ನಕಲಿ ವೇರಿಯಬಲ್
ડુપ્લિકેટર પ્રક્રિયા,ನಕಲು ಪ್ರಕ್ರಿಯೆ
ગતિશીલ,ಕ್ರಿಯಾತ್ಮಕ
ગતિશીલ સિસ્ટમ,ಕ್ರಿಯಾತ್ಮಕ ವ್ಯವಸ್ಥೆ
ગતિશીલ માંગ કાર્ય,ಡೈನಾಮಿಕ್ ಬೇಡಿಕೆ ಕಾರ್ಯ
ગતિશીલ મોડેલ,ಕ್ರಿಯಾತ್ಮಕ ಮಾದರಿ
ગતિશીલ પ્રોગ્રામિંગ,ಡೈನಾಮಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್
ગતિશીલ પ્રોગ્રામિંગ અભિગમ,ಡೈನಾಮಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ವಿಧಾನ
ગતિશીલ પ્રોગ્રામિંગ તકનીક,ಡೈನಾಮಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ತಂತ್ರ
ગતિશીલતા,ಡೈನಾಮಿಕ್ಸ್
કણની ગતિશીલતા,ಒಂದು ಕಣದ ಡೈನಾಮಿಕ್ಸ್
કઠોર શરીરની ગતિશીલતા,ಕಟ್ಟುನಿಟ್ಟಾದ ದೇಹಗಳ ಡೈನಾಮಿಕ್ಸ್
પૃથ્વી,ಭೂಮಿ
ભૂકંપની તીવ્રતા,ಭೂಕಂಪದ ತೀವ್ರತೆ
તરંગીતા,ವಿಕೇಂದ್ರೀಯತೆ
ગ્રહણ,ಗ್ರಹಣ
ઇકોનોમેટ્રિક આગાહી,ಆರ್ಥಿಕ ಮುನ್ಸೂಚನೆ
અર્થશાસ્ત્રી,ಅರ್ಥಶಾಸ್ತ್ರಜ್ಞ
અર્થશાસ્ત્ર,ಅರ್ಥಶಾಸ್ತ್ರ
અર્થશાસ્ત્ર,ಅರ್ಥಶಾಸ್ತ್ರ
ધાર,ಅಂಚು
બહિર્મુખ સમૂહની ધાર,ಪೀನ ಗುಂಪಿನ ಅಂಚು
કાર્યક્ષમતા પરિબળ,ದಕ್ಷತೆಯ ಅಂಶ
eigen તત્વ,ಐಜೆನ್ ಅಂಶ
eigen કાર્ય,ಐಜೆನ್ ಕಾರ್ಯ
eigen મૂલ્ય,ಈಜೆನ್ ಮೌಲ್ಯ
eigen મૂલ્ય સમીકરણ,ಐಜೆನ್ ಮೌಲ್ಯ ಸಮೀಕರಣ
ઇજન વેક્ટર,ಐಜೆನ್ ವೆಕ್ಟರ್
સ્થિતિસ્થાપક,ಸ್ಥಿತಿಸ್ಥಾಪಕ
સ્થિતિસ્થાપક સ્થિર,ಸ್ಥಿತಿಸ್ಥಾಪಕ ಸ್ಥಿರ
સ્થિતિસ્થાપક સંતુલન,ಸ್ಥಿತಿಸ್ಥಾಪಕ ಸಮತೋಲನ
સ્થિતિસ્થાપકતા,ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ
સ્થિતિસ્થાપકતા સપાટી,ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ ಮೇಲ್ಮೈ
ઇલેક્ટ્રોનિક કમ્પ્યુટર,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಕಂಪ್ಯೂಟರ್
તત્વ,ಅಂಶ
પ્રાથમિક કૉલમ કામગીરી,ಪ್ರಾಥಮಿಕ ಕಾಲಮ್ ಕಾರ್ಯಾಚರಣೆ
પ્રાથમિક ઘટના,ಪ್ರಾಥಮಿಕ ಘಟನೆ
પ્રાથમિક કાર્ય,ಪ್ರಾಥಮಿಕ ಕಾರ್ಯ
પ્રાથમિક કામગીરી,ಪ್ರಾಥಮಿಕ ಕಾರ್ಯಾಚರಣೆ
પ્રાથમિક પરિણામ,ಪ್ರಾಥಮಿಕ ಫಲಿತಾಂಶ
પ્રાથમિક સંભાવના કાયદો,ಪ್ರಾಥಮಿಕ ಸಂಭವನೀಯತೆಯ ಕಾನೂನು
પ્રાથમિક પંક્તિ કામગીરી,ಪ್ರಾಥಮಿಕ ಸಾಲಿನ ಕಾರ್ಯಾಚರಣೆ
નાબૂદ,ತೊಡೆದುಹಾಕಲು
નાબૂદી પ્રક્રિયા,ಹೊರಹಾಕುವ ವಿಧಾನ
લંબગોળ,ದೀರ್ಘವೃತ್ತ
લંબગોળ,ಅಂಡಾಕಾರದ
લંબગોળ,ದೀರ್ಘವೃತ್ತಾಕಾರದ
લંબગોળ સપાટી,ದೀರ್ಘವೃತ್ತಾಕಾರದ ಮೇಲ್ಮೈ
લંબગોળ શરીર,ಅಂಡಾಕಾರದ ದೇಹ
એમ્બેડિંગ,ಎಂಬೆಡಿಂಗ್
ઉત્સર્જન,ಹೊರಸೂಸುವಿಕೆ
પ્રયોગમૂલક ડેટા,ಪ್ರಾಯೋಗಿಕ ಡೇಟಾ
પ્રયોગમૂલક સૂત્ર,ಪ್ರಾಯೋಗಿಕ ಸೂತ್ರ
પ્રયોગમૂલક સંભાવના,ಪ್ರಾಯೋಗಿಕ ಸಂಭವನೀಯತೆ
પ્રયોગમૂલક સંબંધ,ಪ್ರಾಯೋಗಿಕ ಸಂಬಂಧ
ખાલી સેટ,ಖಾಲಿ ಸೆಟ್
બંધ,ಸುತ್ತುವರಿದಿದೆ
એન્કોડિંગ,ಎನ್ಕೋಡಿಂಗ್
એન્ડોમોર્ફિઝમ,ಎಂಡೋಮಾರ್ಫಿಸಮ್
અંતિમ બિંદુ,ಅಂತಿಮ ಬಿಂದು
વર્ગ અંતરાલનો અંતિમ બિંદુ,ವರ್ಗ ಮಧ್ಯಂತರದ ಅಂತಿಮ ಬಿಂದು
ઊર્જા,ಶಕ್ತಿ
ઊર્જા ગતિ ઘટક,ಶಕ್ತಿಯ ಆವೇಗ ಘಟಕ
ચલ દાખલ કરી રહ્યા છીએ,ವೇರಿಯೇಬಲ್ ಅನ್ನು ನಮೂದಿಸಲಾಗುತ್ತಿದೆ
અસંખ્ય સમૂહ,ಲೆಕ್ಕಿಸಬಹುದಾದ ಸೆಟ್
ગણતરી,ಎಣಿಕೆ
સમાન,ಸಮಾನ
સમાનતા,ಸಮಾನತೆ
સમાન શક્યતા,ಸಮಾನವಾಗಿ ಸಾಧ್ಯತೆ
સમાન સંભાવના પસંદગી પદ્ધતિ (=epsem),ಸಮಾನ ಸಂಭವನೀಯತೆಯ ಆಯ್ಕೆ ವಿಧಾನ (=epsem)
સમાન,ಸಮೀಕರಿಸು
સમીકરણ,ಸಮೀಕರಣ
પ્રથમ ડિગ્રીનું સમીકરણ,ಮೊದಲ ಪದವಿಯ ಸಮೀಕರಣ
બીજી ડિગ્રીનું સમીકરણ,ಎರಡನೇ ಪದವಿಯ ಸಮೀಕರಣ
ત્રીજી ડિગ્રીનું સમીકરણ,ಮೂರನೇ ಪದವಿಯ ಸಮೀಕರಣ
વિષુવવૃત્ત,ಸಮಭಾಜಕ
સમાન,ಸಮಾನ ನಿರಂತರ
સમભુજ,ಸಮಬಾಹು
સંતુલન,ಸಮತೋಲನ
દળોનું સંતુલન,ಶಕ್ತಿಗಳ ಸಮತೋಲನ
સંતુલન બિંદુ,ಸಮತೋಲನ ಬಿಂದು
સમાનતા,ಸಮಾನತೆ
સમાનતા વર્ગ,ಸಮಾನತೆಯ ವರ್ಗ
સમાનતા સંબંધ,ಸಮಾನತೆಯ ಸಂಬಂಧ
સમકક્ષ,ಸಮಾನ
સમકક્ષ મેટ્રિક્સ,ಸಮಾನ ಮ್ಯಾಟ್ರಿಕ್ಸ್
સમકક્ષ સમૂહ,ಸಮಾನ ಸೆಟ್
એર્ગોડિસિટી,ಎರ್ಗೋಡಿಸಿಟಿ
ભૂલ,ದೋಷ
ભૂલ વિશ્લેષણ,ದೋಷ ವಿಶ್ಲೇಷಣೆ
ભૂલ કોડ,ದೋಷ ಕೋಡ್
ભૂલ ગુણાંક,ದೋಷ ಗುಣಾಂಕ
સરેરાશ ચોરસની ભૂલ,ಸರಾಸರಿ ಚೌಕದ ದೋಷ
પ્રથમ પ્રકારની ભૂલ,ಮೊದಲ ರೀತಿಯ ದೋಷ
બીજા પ્રકારની ભૂલ,ಎರಡನೇ ರೀತಿಯ ದೋಷ
બચવાની સંભાવના,ತಪ್ಪಿಸಿಕೊಳ್ಳುವ ಸಂಭವನೀಯತೆ
એસ્કેપ વેગ,ತಪ್ಪಿಸಿಕೊಳ್ಳುವ ವೇಗ
ઇ. શ્મિટની ઓર્થોગોનાલાઈઝેશન પ્રક્રિયા,E. ಸ್ಮಿತ್ ಅವರ ಆರ್ಥೋಗೋನಲೈಸೇಶನ್ ಪ್ರಕ್ರಿಯೆ
લખાયેલ વર્તુળ,ಬರೆದ ವೃತ್ತ
આવશ્યક,ಅತ್ಯಗತ್ಯ
અનિવાર્યપણે અનન્ય,ಮೂಲಭೂತವಾಗಿ ಅನನ್ಯ
અંદાજ,ಅಂದಾಜು
અંદાજ પદ્ધતિ,ಅಂದಾಜು ವಿಧಾನ
યુક્લિડિયન સંકલન,ಯೂಕ್ಲಿಡಿಯನ್ ನಿರ್ದೇಶಾಂಕ
યુક્લિડિયન ડોમેન,ಯೂಕ್ಲಿಡಿಯನ್ ಡೊಮೇನ್
યુક્લિડિયન ભૂમિતિ,ಯೂಕ್ಲಿಡಿಯನ್ ಜ್ಯಾಮಿತಿ
યુક્લિડિયન એન-સ્પેસ,ಯೂಕ್ಲಿಡಿಯನ್ ಎನ್-ಸ್ಪೇಸ್
યુક્લિડિયન પ્લેન,ಯೂಕ್ಲಿಡಿಯನ್ ವಿಮಾನ
યુલરનું પ્રમેય,ಯೂಲರ್ ಪ್ರಮೇಯ
મૂલ્યાંકન,ಮೌಲ್ಯಮಾಪನ
સમ,ಸಹ
પણ વળાંક,ಸಹ ಕರ್ವ್
સમ કાર્ય,ಸಹ ಕಾರ್ಯ
બહુવિધ પણ,ಸಹ ಬಹು
બેકી સંખ્યા,ಸಮ ಸಂಖ್ಯೆ
સમ વિષમ સમપ્રમાણતા,ಸಮ ಬೆಸ ಸಮ್ಮಿತಿ
પણ ક્રમચય,ಕ್ರಮಪಲ್ಲಟನೆ ಕೂಡ
ઘટના,ಘಟನೆ
સમ મુદત,ಸಹ ಪದ
ચોક્કસ,ನಿಖರ
ચોક્કસ ચી-સ્ક્વેર ટેસ્ટ,ನಿಖರವಾದ ಚಿ-ಚದರ ಪರೀಕ್ಷೆ
ચોક્કસ તફાવત,ನಿಖರವಾದ ವ್ಯತ್ಯಾಸ
ચોક્કસ સમીકરણ,ನಿಖರವಾದ ಸಮೀಕರಣ
ઉદાહરણ,ಉದಾಹರಣೆ
વિનિમય,ವಿನಿಮಯ
સંપૂર્ણ ઘટના,ಸಮಗ್ರ ಘಟನೆ
અસ્તિત્વ સ્વયંસિદ્ધ,ಅಸ್ತಿತ್ವದ ಮೂಲತತ್ವ
અસ્તિત્વની સંભાવના (= પ્રાથમિક સંભાવના),ಅಸ್ತಿತ್ವದ ಸಂಭವನೀಯತೆ (= ಪೂರ್ವ ಸಂಭವನೀಯತೆ)
અસ્તિત્વ પ્રમેય,ಅಸ್ತಿತ್ವದ ಪ್ರಮೇಯ
બાહ્ય ચલ,ಬಾಹ್ಯ ವೇರಿಯಬಲ್
વિસ્તરણ,ವಿಸ್ತರಣೆ
અપેક્ષા કાર્ય,ನಿರೀಕ್ಷೆಯ ಕಾರ್ಯ
અપેક્ષિત આવર્તન,ನಿರೀಕ್ಷಿತ ಆವರ್ತನ
અપેક્ષિત મૂલ્ય,ನಿರೀಕ್ಷಿತ ಮೌಲ್ಯ
પ્રયોગ,ಪ್ರಯೋಗ
પ્રાયોગિક ભૂલ,ಪ್ರಾಯೋಗಿಕ ದೋಷ
સમજૂતી,ವಿವರಣೆ
સ્પષ્ટ સમીકરણ,ಸ್ಪಷ್ಟ ಸಮೀಕರಣ
સ્પષ્ટ સ્વરૂપ,ಸ್ಪಷ್ಟ ರೂಪ
સ્પષ્ટ કાર્ય,ಸ್ಪಷ್ಟ ಕಾರ್ಯ
સ્પષ્ટ ઉકેલ,ಸ್ಪಷ್ಟ ಪರಿಹಾರ
ઘાત,ಘಾತ
ઘાતાંકીય વળાંક,ಘಾತೀಯ ಕರ್ವ್
ઘાતાંકીય ઘનતા કાર્ય,ಘಾತೀಯ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ
ઘાતાંકીય વિતરણ,ಘಾತೀಯ ವಿತರಣೆ
ઘાતાંકીય સમીકરણ,ಘಾತೀಯ ಸಮೀಕರಣ
ઘાતાંકીય કાર્ય,ಘಾತೀಯ ಕಾರ್ಯ
ઘાતાંકીય વૃદ્ધિ,ಘಾತೀಯ ಬೆಳವಣಿಗೆ
ઘાતાંકીય કાયદો,ಘಾತೀಯ ಕಾನೂನು
ઘાતાંકીય નકશો,ಘಾತೀಯ ನಕ್ಷೆ
ઘાતાંકીય શ્રેણી,ಘಾತೀಯ ಸರಣಿ
અભિવ્યક્તિ,ಅಭಿವ್ಯಕ್ತಿ
વિસ્તૃત અંતરાલ,ವಿಸ್ತೃತ ಮಧ್ಯಂತರ
વિસ્તૃત વાસ્તવિક રેખા,ನೈಜ ರೇಖೆಯನ್ನು ವಿಸ್ತರಿಸಲಾಗಿದೆ
વિસ્તૃત વાસ્તવિક સંખ્યા સિસ્ટમ,ವಿಸ್ತೃತ ನೈಜ ಸಂಖ್ಯೆ ವ್ಯವಸ್ಥೆ
મેપિંગનું વિસ્તરણ,ಮ್ಯಾಪಿಂಗ್ ವಿಸ್ತರಣೆ
બાહ્ય કોણ,ಬಾಹ್ಯ ಕೋನ
બાહ્ય વિસ્તાર,ಬಾಹ್ಯ ಪ್ರದೇಶ
બાહ્ય બિંદુ,ಬಾಹ್ಯ ಬಿಂದು
બાહ્ય,ಬಾಹ್ಯ
