Bengali,Tamil
ডেটা টাইপ,தரவு வகை
ডেটা ইউনিট,தரவு அலகு
তথ্য বৈধতা,தகவல் மதிப்பீடு
তথ্যশালা,தரவுத்தளம்
ডাটাবেস প্রশাসন,தரவுத்தள நிர்வாகம்
ডাটাবেস ডিজাইন,தரவுத்தள வடிவமைப்பு
ডাটাবেস ম্যানেজমেন্ট সিস্টেম,தரவுத்தள மேலாண்மை அமைப்பு
ডেটাগ্রাভ,டேட்டாகிராவ்
তথ্য,தரவு
মৃত এলাকা,இறந்த மண்டலம்
অচলাবস্থা,முட்டுக்கட்டை
অচলাবস্থা প্রতিরোধ,முட்டுக்கட்டை தடுப்பு
ডিবাগ,பிழைத்திருத்தம்
সিদ্ধান্ত বক্স,முடிவு பெட்டி
সিদ্ধান্ত গ্রহণের প্রক্রিয়া,முடிவெடுக்கும் செயல்முறை
সিদ্ধান্ত সমর্থন সিস্টেম,முடிவு ஆதரவு அமைப்பு
সিদ্ধান্ত গাছ,முடிவு மரம்
ডিকোডার,குறிவிலக்கி
পচন নীতি,சிதைவு கொள்கை
ডিক্রিপশন,மறைகுறியாக்கம்
ডেডিকেটেড চ্যানেল,அர்ப்பணிக்கப்பட்ட சேனல்
ডেডিকেটেড পোর্ট,அர்ப்பணிக்கப்பட்ட துறைமுகம்
প্রতিরক্ষা ডেটা নেটওয়ার্ক (DDN),பாதுகாப்பு தரவு நெட்வொர்க் (DDN)
প্রতিরক্ষা তথ্য সিস্টেম,பாதுகாப்பு தகவல் அமைப்பு
ডিফ্র্যাগমেন্টেশন,defragmentation
বিলম্ব,தாமதம்
বিলম্ব পাল্টা,தாமத கவுண்டர்
বিলম্ব সময়,தாமத நேரம்
মুছে ফেলা,அழி
মুছে ফেলার রেকর্ড,நீக்குதல் பதிவு
ডিলিমিটার,பிரிப்பான்
ডেল্টা মড্যুলেশন,டெல்டா பண்பேற்றம்
চাহিদা পেজিং,கோரிக்கை பேஜிங்
ডেমো,டெமோ
demodulation,டிமாடுலேஷன்
demultiplexer,demultiplexer
অস্বাভাবিককরণ,இயல்புநிலைப்படுத்தல்
ঘনত্ব,அடர்த்தி
নির্ভরতা,சார்பு
নির্ভরশীল ইউনিট,சார்பு அலகு
ডিকিউ,வரிசை
ডিরেফারেন্সিং,புறக்கணிப்பு
উদ্ভূত গাছ,வழித்தோன்றல் மரம்
প্রাপ্ত ক্ষেত্র,பெறப்பட்ட புலம்
অবরোহী সাজানোর,இறங்கு வகை
নকশা,வடிவமைப்பு
ডেস্ক ক্যালকুলেটর,மேசை கால்குலேட்டர்
ডেস্কটপ কম্পিউটার,மேசை கணினி
ডেস্কটপ উপস্থাপনা,டெஸ்க்டாப் விளக்கக்காட்சி
ডেস্কটপ প্রকাশনা (DTP),டெஸ்க்டாப் பப்ளிஷிங் (டிடிபி)
ডেস্কটপ ভিডিও,டெஸ்க்டாப் வீடியோ
গন্তব্য ঠিকানা,இலக்கு முகவரி
ধ্বংসকারী,அழிப்பவர்
নির্ধারক স্বয়ংক্রিয়,நிர்ணயிக்கும் தானியங்கிகள்
বিকাশকারী,டெவலப்பர்
উন্নয়ন ব্যবস্থা,வளர்ச்சி அமைப்பு
যন্ত্র,சாதனம்
ডিভাইস নিয়ন্ত্রণ ইউনিট,சாதன கட்டுப்பாட்டு அலகு
ডিভাইস নিয়ামক,சாதனம் கட்டுப்படுத்தி
যন্ত্র ব্যবস্থাপনা,சாதன மேலாண்மை
ডিভাইস মোড,சாதன முறை
রোগ নির্ণয়,நோய் கண்டறிதல்
ডায়াগনস্টিক সিস্টেম,கண்டறியும் அமைப்பு
কারণ নির্ণয়,பரிசோதனை
চিত্র,வரைபடம்
ডায়াল,டயல்
ডায়াল লাইন,டயல் வரி
ডায়াল টোন,டயல் தொனி
ডায়াল আপ,அழைக்கவும்
ডায়ালগ,உரையாடல்
সংলাপ বাক্স,உரையாடல் பெட்டி
ডায়ালআপ মডেম,டயல்அப் மோடம்
মাত্রা,பரிமாணம்
অভিধান,அகராதி
পৃথকীকরণ,வேறுபாடு
ডিজিটাল,டிஜிட்டல்
ডিজিটাল চ্যানেল,டிஜிட்டல் சேனல்
ডিজিটাল সার্কিট,டிஜிட்டல் சுற்று
ডিজিটাল কম্পিউটার,டிஜிட்டல் கணினி
ডিজিটাল তথ্য,டிஜிட்டல் தரவு
ডিজিটাল সুবিধা,டிஜிட்டல் வசதி
ডিজিটাল ফিল্টার,டிஜிட்டல் வடிகட்டி
ডিজিটাল লাইব্রেরি,டிஜிட்டல் நூலகம்
ডিজিটাল মড্যুলেশন,டிஜிட்டல் பண்பேற்றம்
ডিজিটাল মনিটর,டிஜிட்டல் மானிட்டர்
ডিজিটাল ছবি,டிஜிட்டல் படம்
ডিজিটাল স্বাক্ষর,டிஜிட்டல் கையொப்பம்
ডিজিটাল সুইচ,டிஜிட்டல் சுவிட்ச்
ডিজিটাল থেকে এনালগ (D/A) রূপান্তরকারী,டிஜிட்டல் முதல் அனலாக் (D/A) மாற்றி
ডিজিটাইজেশন,டிஜிட்டல் மயமாக்கல்
ডিজিটাইজ করা,இலக்கமாக்கு
ডিজিটাইজার,இலக்கமாக்கி
ডায়োড,டையோடு
সরাসরি,நேரடி
সরাসরি ঠিকানা,நேரடி முகவரி
সরাসরি রূপান্তর,நேரடி மாற்றம்
সরাসরি সংযোগ,நேரடி இணைப்பு
সরাসরি মেমরি অ্যাক্সেস (DMA),நேரடி நினைவக அணுகல் (DMA)
সরাসরি মেমরি অ্যাক্সেস (DMA),நேரடி நினைவக அணுகல் (DMA)
সরাসরি পদ্ধতি,நேரடி முறை
নির্দেশ,உத்தரவு
ডিরেক্টরি,அடைவு
ডিরেক্টরি সার্ভার,அடைவு சேவையகம்
ডিরেক্টরি সেবা,அடைவு சேவை
নিষ্ক্রিয়,முடக்கு
অক্ষম সংকেত,சமிக்ஞையை முடக்குகிறது
সংযোগ বিচ্ছিন্ন,துண்டிக்கவும்
বিযুক্ত,தனித்தனி
ডিস্ক,வட்டு
ডিস্ক ঠিকানা,வட்டு முகவரி
ডিস্ক অ্যারে,வட்டு வரிசை
ডিস্ক ক্ষমতা,வட்டு திறன்
তথ্য ধারণ করে যে চাকতি,வட்டு இயக்கி
ডিস্ক ফাইল,வட்டு கோப்பு
ডিস্ক মেমরি,வட்டு நினைவகம்
ডিস্ক অপারেটিং সিস্টেম (DOS),வட்டு இயக்க முறைமை (DOS)
ডিস্ক প্যাক,வட்டு தொகுப்பு
ডিস্ক সার্ভার,வட்டு சேவையகம்
ডিস্ক স্টোরেজ,வட்டு சேமிப்பு
ডিস্কেট,வட்டு
প্রদর্শন ফাইল,காட்சி கோப்பு
প্রদর্শন চিত্র,காட்சி படத்தை
নিষ্পত্তি,அகற்றல்
দূরত্ব,தூரம்
দূরত্ব ফাংশন,தூர செயல்பாடு
বিকৃতি,திரித்தல்
বিতরণ করা,விநியோகிக்கப்பட்டது
বিতরণ করা তথ্য,விநியோகிக்கப்பட்ட தரவு
বিতরণ করা সার্ভার,விநியோகிக்கப்பட்ட சேவையகம்
বিতরণ ব্যবস্থা,விநியோகிக்கப்பட்ட அமைப்பு
বিতরণকারী,விநியோகிக்கக்கூடிய
নথি,ஆவணம்
নথি উদ্ধার করা হয়েছে,ஆவணம் மீட்டெடுக்கப்பட்டது
নথি উইন্ডো,ஆவண சாளரம்
ডকুমেন্টেশন,ஆவணங்கள்
ডোমেইন,களம்
ডোমেন নাম,டொமைன் பெயர்
ডট ম্যাট্রিক্স প্রিন্টার,டாட் மேட்ரிக்ஸ் பிரிண்டர்
নিচে,கீழ்
ডাউন লিঙ্ক,கீழ் இணைப்பு
ডাউন লোড হচ্ছে,பதிவிறக்கம்
ডাউন সময়,செயலற்ற நேரம்
টেনে আনা,இழுத்தல்
DRAM (গতিশীল RAM),DRAM (டைனமிக் ரேம்)
প্রবাহ,சறுக்கல்
ড্রাইভার,இயக்கி
ড্রপ,கைவிட
ড্রপ ডাউন তালিকা বাক্স,கீழ்தோன்றும் பட்டியல் பெட்டி
ড্রাম ড্রাইভ,டிரம் டிரைவ்
ড্রাম প্রিন্টার,டிரம் பிரிண்டர்
ড্রাম ইউনিট,டிரம் அலகு
দ্বৈত,இரட்டை
দ্বৈত ঘনত্ব,இரட்டை அடர்த்தி
ডামি ঠিকানা,போலி முகவரி
ডাম্প,திணிப்பு
ডুপ্লেক্স সার্কিট,இரட்டை சுற்று
ডুপ্লেক্সিং,டூப்ளெக்சிங்
নকল,நகல்
ডিভিডি R/W,டிவிடி ஆர்/டபிள்யூ
ডিভিডি রম,டிவிடி ரோம்
গতিশীল নির্দেশ,மாறும் அறிவுறுத்தல்
গতিশীল মেমরি,மாறும் நினைவகம்
গতিবিদ্যা,இயக்கவியல்
ইবিসিডিআইসি,EBCDIC
ই-ব্যবসা,மின் வணிகம்
প্রতিধ্বনি,எதிரொலி
ই-কমার্স,மின் வணிகம்
সম্পাদনা,தொகு
সম্পাদক,ஆசிரியர்
শিক্ষাবিষয়ক প্রযুক্তি,கல்வி தொழில்நுட்பம்
ইইপি রম,EEP ரோம்
কার্যকর ঠিকানা (ভাসমান ঠিকানা),பயனுள்ள முகவரி (மிதக்கும் முகவரி)
কার্যকর অপারেন্ড ঠিকানা,பயனுள்ள செயல்பாட்டு முகவரி
কার্যকর পদ্ধতি,பயனுள்ள செயல்முறை
কার্যকর ইউআইডি (ব্যবহারকারী সনাক্তকরণ),பயனுள்ள UID (பயனர் அடையாளம்)
কার্যকরী ট্রান্সমিশন অপারেন্ড,பயனுள்ள பரிமாற்ற செயல்பாடு
আট-বিট বাইট,எட்டு பிட் பைட்
ই-লার্নিং,மின் கற்றல்
নির্বাচন-সংলগ্নতা,தேர்தல்-அல்கிரிதம்
বৈদ্যুতিক মেইলিং (ই-মেইল),மின் அஞ்சல் (மின்னஞ்சல்)
বৈদ্যুতিক প্রিন্টার,மின்சார அச்சுப்பொறி
বৈদ্যুতিক অ্যাকাউন্টিং মেশিন,மின் கணக்கியல் இயந்திரம்
বৈদ্যুতিক,மின்னணு
ইলেকট্রনিক ক্লিয়ারেন্স সিস্টেম (ECS),மின்னணு அனுமதி அமைப்பு (ECS)
ইলেকট্রনিক ডেটা ইন্টারচেঞ্জ (EDI),மின்னணு தரவு பரிமாற்றம் (EDI)
ইলেকট্রনিক তথ্য প্রক্রিয়াকরণ,மின்னணு தரவு செயலாக்கம்
ইলেকট্রনিক ফাইলিং,மின்னணு தாக்கல்
ইলেকট্রনিক ফান্ড ট্রান্সফার সিস্টেম (EFTS),மின்னணு நிதி பரிமாற்ற அமைப்பு (EFTS)
ইলেকট্রনিক জার্নাল,மின்னணு இதழ்கள்
ইলেকট্রনিক প্রকাশনা,மின்னணு வெளியீடு
ইলেকট্রনিক সুইচ,மின்னணு சுவிட்ச்
উপাদান,உறுப்பு
ই-মেইল,மின்னஞ்சல்
ই-মেইল ঠিকানা,மின்னஞ்சல் முகவரி
এমবেডেড সিস্টেম,உட்பொதிக்கப்பட்ட அமைப்பு
এমবেডিং,உட்பொதித்தல்
ইমিটার কাপল লজিক (ইসিএল),உமிழ்ப்பான் ஜோடி தர்க்கம் (ECL)
খালি স্ট্যাক,வெற்று அடுக்கு
খালি স্ট্রিং,வெற்று சரம்
অনুকরণ,முன்மாதிரி
encapsulation,அடைப்பு
এনসিফার,குறியாக்கி
এনকোড,குறியாக்கம்
এনকোডার,குறியாக்கி
এনক্রিপ্ট করা তথ্য,மறைகுறியாக்கப்பட்ட தரவு
এনক্রিপ্টিং ফাইল সিস্টেম,என்கிரிப்ட் கோப்பு முறைமை
জোড়া লাগানো,குறியாக்கம்
ব্লকের শেষ,தொகுதியின் முடிவு
ফাইলের শেষ (EOF),கோப்பின் முடிவு (EOF)
শেষ ব্যবহারকারী,கடைசி பயனாளி
প্রবেশ করা,நுழைய
এন্টার কী,நுழைவு விசை
এন্টারপ্রাইজ সার্ভার,நிறுவன சேவையகம்
এন্টারপ্রাইজ সিস্টেম,நிறுவன அமைப்பு
সত্তা,நிறுவனம்
সত্তা-সম্পর্ক,நிறுவனம்-உறவு
প্রবেশের সময়,நுழைவு நேரம்
এন্ট্রি ভেরিয়েবল,நுழைவு மாறி
গণনাযোগ্য,எண்ணத்தக்க
পরিবেশ,சூழல்
যুগ,சகாப்தம்
EPROM,EPROM
epsilon বন্ধ,எப்சிலன் மூடல்
সমানকারী,சமநிலைப்படுத்தி
সরঞ্জাম,உபகரணங்கள்
সমতা শ্রেণী,சமநிலை வகுப்பு
সমতা সম্পর্ক,சமமான உறவு
মুছে ফেলা,அழிக்க
ত্রুটি সংশোধন কোড,பிழை திருத்தும் குறியீடு
ত্রুটি সংশোধন,பிழை திருத்தம்
ত্রুটি সনাক্তকরণ,பிழை கண்டறிதல்
শিল্প খাত,பிழை கையாளுதல்
ভুল বার্তা,பிழை செய்தி
ত্রুটি হার,பிழை விகிதம்
ত্রুটি পুনরুদ্ধার,பிழை மீட்பு
ত্রুটির রুটিন,பிழை வழக்கமான
পালাবার চরিত্র,தப்பிக்கும் தன்மை
ইথারনেট,ஈதர்நெட்
ঘটনা,நிகழ்வு
ইভেন্ট চেইন,நிகழ்வு சங்கிலி
ঘটনা নিয়ন্ত্রণ,நிகழ்வு கட்டுப்பாடு
ইভেন্ট কাউন্টার,நிகழ்வு கவுண்டர்
ব্যতিক্রম হ্যান্ডলিং,விதிவிலக்கு கையாளுதல்
বিনিময়যোগ্য ডিস্ক স্টোরেজ,பரிமாற்றக்கூடிய வட்டு சேமிப்பு
বর্জন,விலக்குதல்
একচেটিয়া বা (XOR),பிரத்தியேக அல்லது (XOR)
এক্সিকিউটেবল প্রোগ্রাম,இயங்கக்கூடிய நிரல்
নির্বাহী বিবৃতি,நிர்வாக அறிக்கை
সম্পূর্ণ অনুসন্ধান,முழுமையான தேடல்
বিদ্যমান,உள்ளன
প্রস্থান,வெளியேறு
দক্ষ পদ্ধতি,நிபுணர் அமைப்பு
অভিব্যক্তি,வெளிப்பாடு
বর্ধিত গ্রাফিক অ্যারে (XGA),நீட்டிக்கப்பட்ட வரைகலை வரிசை (XGA)
বর্ধিত শিল্প মান (EIS),விரிவாக்கப்பட்ட தொழில் தரநிலை (EIS)
বর্ধিত মেশিন,நீட்டிக்கப்பட்ட இயந்திரம்
বর্ধিত মেমরি,நீட்டிக்கப்பட்ட நினைவகம்
বর্ধিত নির্ভুলতা,நீட்டிக்கப்பட்ட துல்லியம்
বর্ধিত বাছাই,நீட்டிக்கப்பட்ட வரிசையாக்கம்
বাহ্যিক কল,வெளிப்புற அழைப்பு
বাহ্যিক ত্রুটি,வெளிப்புற பிழை
বাহ্যিক ফাংশন,வெளிப்புற செயல்பாடு
বাহ্যিক বাধা,வெளிப்புற குறுக்கீடு
বাহ্যিক স্মৃতি,வெளிப்புற நினைவகம்
বাহ্যিক স্মৃতি,வெளிப்புற நினைவகம்
বাহ্যিক মডেম,வெளிப்புற மோடம்
বাহ্যিক রেফারেন্স,வெளிப்புற குறிப்பு
বাহ্যিক অনুসন্ধান,வெளிப்புற தேடல்
বাহ্যিক স্টোরেজ ডিভাইস,வெளிப்புற சேமிப்பக சாதனம்
নিষ্কাশন,பிரித்தெடுத்தல்
এক্সট্রাপোলেশন,எக்ஸ்ட்ராபோலேஷன்
মুখ-চরিত্রের প্রিন্টার,முக எழுத்து அச்சுப்பொறி
ব্যর্থ-নিরাপদ অপারেশন,தோல்வி-பாதுகாப்பான செயல்பாடு
ব্যর্থতার হার,தோல்வி விகிதம்
ব্যর্থতা পুনরুদ্ধার,தோல்வி மீட்பு
মিথ্যা কোড,தவறான குறியீடு
মিথ্যা ত্রুটি,தவறான பிழை
ফ্যান-ইন,ரசிகர்-இன்
ফ্যান-আউট,ரசிகர்-அவுட்
ফ্যাসিমাইল I/O ডিভাইস,பாசிமைல் I/O சாதனம்
ফাস্ট ফোরিয়ার ট্রান্সফর্ম (FFT),வேகமான நான்கு உருமாற்றம் (FFT)
মারাত্মক ত্রুটি,கொடிய பிழை
ত্রুটি সনাক্তকরণ,தவறு கண்டறிதல்
ত্রুটি নির্ণয়,தவறு கண்டறிதல்
দোষ সহনশীলতা,தவறு சகிப்புத்தன்மை
ফ্যাক্স,தொலைநகல்
ফ্যাক্স বার্তা,தொலைநகல் செய்தி
এফডিসি,FDC
বৈশিষ্ট্য সনাক্তকরণ,அம்சம் கண்டறிதல்
ফিড চক্র,உணவு சுழற்சி
প্রতিক্রিয়া,பின்னூட்டம்
ফিডার,ஊட்டி
আনা,எடுக்க
ফিবোনাচি অনুসন্ধান,ஃபைபோனச்சி தேடல்
ফিবোনাচি ক্রম,ஃபைபோனச்சி வரிசை
ফিবোনাচি সিরিজ,ஃபைபோனச்சி தொடர்
ফাইবার অপটিক,ஃபைபர் ஆப்டிக்ஸ்
ফিডো নেট,fido net
ক্ষেত্র,களம்
পঞ্চম প্রজন্মের কম্পিউটার,ஐந்தாம் தலைமுறை கணினிகள்
ফাইল,கோப்பு
ফাইল অ্যাক্সেস পদ্ধতি,கோப்பு அணுகல் முறை
ফাইল বরাদ্দ টেবিল,கோப்பு ஒதுக்கீடு அட்டவணை
ফাইল কম্প্রেশন,கோப்பு சுருக்கம்
ফাইল কপি করা,கோப்பு நகலெடுக்கிறது
ফাইল বিন্যাস,கோப்பு தளவமைப்பு
ফাইল মার্জ,கோப்பு ஒன்றிணைத்தல்
ফাইল পুনরুদ্ধার,கோப்பு மீட்பு
ফাইল স্টোরেজ,கோப்பு சேமிப்பு
ফাইল গঠন,கோப்பு அமைப்பு
নথি ব্যবস্থা,கோப்பு முறை
ফাইল স্থানান্তর,கோப்பு பரிமாற்றம்
ফাইল ট্রান্সফার প্রোটোকল (FTP),கோப்பு பரிமாற்ற நெறிமுறை (FTP)
ছাঁকনি,வடிகட்டி
চূড়ান্ত অবস্থা,இறுதி நிலை
অনুসন্ধান,கண்டுபிடிக்க
সসীম রাষ্ট্র মেশিন,வரையறுக்கப்பட்ட நிலை இயந்திரம்
আগুন প্রাচীর,தீ சுவர்
ফার্মওয়্যার,நிலைபொருள்
আগে আসলে আগে পাবেন,முதலில் வருபவர்களுக்கு முன்னுரிமை
প্রথম প্রজন্মের কম্পিউটার,முதல் தலைமுறை கணினி
ফার্স্ট ইন ফার্স্ট আউট (ফিফো),ஃபர்ஸ்ட் இன் ஃபர்ஸ்ட் அவுட் (FIFO)
প্রথম আদেশ যুক্তি,முதல் வரிசை தர்க்கம்
প্রথম আদেশ তত্ত্ব,முதல் வரிசை கோட்பாடு
স্থির পার্টিশন,நிலையான பகிர்வு
পতাকা,கொடி
নমনীয় ডিস্ক,நெகிழ்வான வட்டு
ফ্লপি ডিস্ক,நெகிழ் வட்டு
ফ্লপি ডিস্ক ড্রাইভ (এফডিডি),நெகிழ் வட்டு இயக்கி (Fdd)
ফ্লো চার্ট,ஓட்ட விளக்கப்படம்
নিয়ন্ত্রণ প্রবাহ,கட்டுப்பாட்டு ஓட்டம்
ফ্লাশ,பறிப்பு
ফোল্ডার,கோப்புறை
ফন্ট,எழுத்துரு
ফন্ট পরিবার,எழுத்துரு குடும்பம்
বিদেশী চাবি,வெளிநாட்டு விசை
ফর্ম,வடிவம்
অানুষ্ঠানিক ভাষা,முறையான மொழி
আনুষ্ঠানিক ব্যবস্থা,முறையான அமைப்பு
বিন্যাস,வடிவம்
বিন্যাস,வடிவமைத்தல்
ফরট্রান,ஃபோர்ட்ரான்
ফরট্রান প্রোগ্রামিং,fortran நிரலாக்க
ফরোয়ার্ড স্ল্যাশ,முன்னோக்கி சாய்வு
চতুর্থ প্রজন্মের কম্পিউটার,நான்காம் தலைமுறை கணினி
টুকরা,துண்டு
ফ্রেম,சட்டகம்
বিনামূল্যে নেট,இலவச வலை
ফ্রি সফটওয়্যার ফাউন্ডেশন,இலவச மென்பொருள் அடித்தளம்
বিনামূল্যে সঞ্চয়স্থান,இலவச சேமிப்பு
বিনামূল্যের,இலவச மென்பொருள்
সামনের অংশ,முன் முனை
সম্মুখ প্যানেল,முன் குழு
ফাংশন,செயல்பாடு
ফাংশন কী,செயல்பாட்டு விசை
ফাংশন রেফারেন্স,செயல்பாடு குறிப்பு
কার্যকরী নির্ভরতা,செயல்பாட்டு சார்பு
কার্যকরী পরীক্ষা,செயல்பாட்டு சோதனை
ঝাপসা যুক্তিবিজ্ঞান,தெளிவற்ற தர்க்கம்
ঝাপসা সেট,தெளிவற்ற தொகுப்பு
লাভ করা,ஆதாயம்
খেলা গাছ,விளையாட்டு மரம்
ফাঁক চরিত্র,இடைவெளி பாத்திரம்
আবর্জনা,குப்பை
আবর্জনা সংগ্রহ,குப்பை சேகரிப்பு
আবর্জনা সংগ্রহ,குப்பை சேகரிப்பு
আবর্জনার মধ্যে আবর্জনা আউট (GIGO),குப்பையில் குப்பை (GIGO)
গেট,வாயில்
প্রবেশপথ,நுழைவாயில்
সাধারণ প্রোগ্রাম,பொது திட்டம்
সাধারণ প্রোগ্রাম,பொது திட்டம்
সাধারণ উদ্দেশ্য কম্পিউটার,பொது நோக்கம் கணினி
সাধারণ উদ্দেশ্য কম্পিউটার,பொது நோக்கம் கணினி
সাধারণ রেজিস্টার,பொது பதிவு
সাধারণীকরণ,பொதுமைப்படுத்தல்
সাধারণীকরণ,பொதுமைப்படுத்தல்
সাধারণ-উদ্দেশ্য ভাষা,பொது நோக்க மொழி
সাধারণ উদ্দেশ্য অপারেটিং সিস্টেম,பொது நோக்க இயக்க முறைமை
সাধারণ-উদ্দেশ্য নিবন্ধক,பொது நோக்கப் பதிவேடு
উৎপন্ন ত্রুটি,உருவாக்கப்பட்ட பிழை
উৎপন্ন ফাংশন,செயல்பாடு உருவாக்கும்
জেনেরিক ক্লাস,பொதுவான வகுப்பு
জেনেরিক ফাংশন,பொதுவான செயல்பாடு
জেনেরিক নাম,பொதுப்பெயர்
গিগো,ஜிகோ
বিশ্বব্যাপী,உலகளாவிய
গ্লোবাল কোড,உலகளாவிய குறியீடு
গ্লোবাল লক,உலகளாவிய பூட்டு
বিশ্বব্যাপী নেটওয়ার্ক,உலகளாவிய நெட்வொர்க்
বিশ্বব্যাপী নেটওয়ার্ক,உலகளாவிய நெட்வொர்க்
বিশ্বব্যাপী ব্যবহারকারী,உலகளாவிய பயனர்
বিশ্ব পরিবর্তনশীল,உலகளாவிய மாறி
বিশ্বায়ন,உலகமயமாக்கல்
গোফার,கோபர்
গোফার ক্লায়েন্ট,கோபர் வாடிக்கையாளர்
গোফার সার্ভার,கோபர் சர்வர்
গোফার সাইট,கோபர் தளம்
গোফার স্থান,கோபர் விண்வெளி
সাবলীল পতন,அழகான சீரழிவு
ব্যাকরণ পরীক্ষক,இலக்கண சரிபார்ப்பவர்
ব্যাকরণ মার্জিত প্রস্থান,இலக்கணம் நேர்த்தியான வெளியேற்றம்
সর্বমোট,பெரும் மொத்தம்
চিত্রলেখ,வரைபடம்
গ্রাফ প্লটিং,வரைபடம் வரைதல்
গ্রাফিক চরিত্র,வரைகலை பாத்திரம்
গ্রাফিক নিয়ামক,வரைகலை கட்டுப்படுத்தி
গ্রাফিক তথ্য কাঠামো,வரைகலை தரவு அமைப்பு
গ্রাফিক ডিসপ্লে প্রোগ্রাম,வரைகலை காட்சி நிரல்
গ্রাফিক ডিসপ্লে রেজোলিউশন,கிராஃபிக் காட்சி தீர்மானம்
গ্রাফিক ভাষা,வரைகலை மொழி
গ্রাফিক ভাষা,வரைகலை மொழி
গ্রাফিক প্যানেল,வரைகலை குழு
গ্রাফিকাল অ্যানিমেশন,வரைகலை அனிமேஷன்
গ্রাফিক্যাল ইন্টারফেস ফরম্যাট (GIF),வரைகலை இடைமுக வடிவம் (GIF)
গ্রাফিক্যাল ইউজার ইন্টারফেস (GUI),வரைகலை பயனர் இடைமுகம் (GUI)
গ্রাফিক্স,கிராபிக்ஸ்
গ্রাফিক্স অ্যাপ্লিকেশন,கிராபிக்ஸ் பயன்பாடு
গ্রাফিক্স কার্সার,கிராபிக்ஸ் கர்சர்
গ্রাফিক্স মোড,கிராபிக்ஸ் முறை
গ্রাফিক্স প্যাকেজ,கிராபிக்ஸ் தொகுப்பு
গ্রাফিক্স সফটওয়্যার,வரைகலை மென்பொருள்
গ্রাফিক্স সফটওয়্যার,வரைகலை மென்பொருள்
গ্রাফিক্স সফটওয়্যার প্যাকেজ,வரைகலை மென்பொருள் தொகுப்பு
ধূসর স্কেল,சாம்பல் அளவு
লোভী পদ্ধতি,பேராசை முறை
grep,grep
গ্রিড,கட்டம்
গ্রিড চার্ট,கட்ட விளக்கப்படம்
গ্রিড কম্পিউটিং,கட்டம் கம்ப்யூட்டிங்
গ্রিড মড্যুলেশন,கட்டம் பண்பேற்றம்
স্থল তরঙ্গ,தரை அலை
দল,குழு
গ্রুপ ঠিকানা,குழு முகவரி
শঙ্ঘবদ্ধ কোড,குழு குறியீடு
গ্রুপ যোগাযোগ,குழு தொடர்பு
গ্রুপ যোগাযোগ,குழு தொடர்பு
গ্রুপ সনাক্তকরণ,குழு அடையாளம்
দলের নাম,குழு பெயர்
গ্রুপওয়্যার,குழுபொருள்
বৃদ্ধি,வளர்ச்சி
প্রহরী,காவலர்
নির্দেশিত মিডিয়া,வழிகாட்டப்பட்ட ஊடகங்கள்
বন্দুক,துப்பாக்கி சிப்
টাট্টু,ஊடுருவு
হ্যাকার,ஹேக்கர்
হ্যাকারের অভিধান,ஹேக்கர் அகராதி
অর্ধেক যোগকারী,அரை சேர்ப்பான்
অর্ধেক সেতু,அரை பாலம்
অর্ধেক দ্বৈত,அரை இரட்டை
হাফ ডুপ্লেক্স লাইন,அரை இரட்டை வரி
হাফ ডুপ্লেক্স মোড,அரை இரட்டை முறை
অর্ধেক তীব্রতা,பாதி தீவிரம்
অর্ধেক রাউটার,அரை திசைவி
অর্ধেক বিয়োগকারী,அரை கழிப்பான்
অর্ধেক টোনিং,அரை டோனிங்
অর্ধেক শব্দ,அரை வார்த்தை
বন্ধুত্বপূর্ণ চক্র,வலிமிகுந்த சுழற்சி
হ্যামিং কোড,ஹாமிங் குறியீடு
হাত,கை
হাত কপি,கை நகல்
হাতল,கைப்பிடி
হ্যান্ডলিং,கையாளுதல்
স্তব্ধ,தொங்கும்
সুখী নেট,மகிழ்ச்சி வலை
হার্ড কপি ডিভাইস,கடின நகல் சாதனம்
হার্ড ডিস্ক,வன் வட்டு
হার্ড ডিস্ক ক্র্যাশ,ஹார்ட் டிஸ்க் செயலிழப்பு
কঠিন ত্রুটি,கடினமான பிழை
হার্ডওয়্যার প্রবাহ নিয়ন্ত্রণ,வன்பொருள் ஓட்டம் கட்டுப்பாடு
সুরেলা,இசைவான
সুরেলা গড়,ஹார்மோனிக் சராசரி
হ্যাশ,ஹாஷ்
হ্যাশ ডায়াগ্রাম,ஹாஷ் வரைபடம்
হ্যাশ টেবিল,ஹாஷ் அட்டவணை
হ্যাশিং কৌশল,ஹாஷிங் நுட்பம்
হেডার,தலைப்பு
গাদা,குவியல்
গাদা সাজানোর,குவியல் வகை
সাহায্য,உதவி
সাহায্য পর্দা,உதவி திரை
হেল্পনেট,ஹெல்ப்நெட்
হার্টজ,ஹெர்ட்ஸ்
হিউরিস্টিক,ஹூரிஸ்டிக்
হিউরিস্টিক পদ্ধতি,ஹூரிஸ்டிக் முறை
হেক্সাডেসিমেল সংখ্যা,பதின்ம எண்கள்
লুকানো লাইন,மறைக்கப்பட்ட வரி
অনুক্রমিক ডেটা বেস,படிநிலை தரவு தளம்
অনুক্রমিক ফাইল সিস্টেম,படிநிலை கோப்பு முறைமை
অনুক্রমিক টপোগ্রাফি,படிநிலை நிலப்பரப்பு
উচ্চ স্তরের ভাষা,உயர் மட்ட மொழி
উচ্চ মেমরি এলাকা,அதிக நினைவக பகுதி
