Tamil,Gujarati
வட்ட வேகம்,પરિપત્ર વેગ
வட்டமாக துருவப்படுத்தப்பட்ட ஆண்டெனா,ગોળાકાર ધ્રુવીકૃત એન્ટેના
வட்டமாக துருவப்படுத்தப்பட்ட பரிமாற்றம்,ગોળાકાર ધ્રુવીકૃત પ્રસારણ
சுற்றறிக்கை,પરિભ્રમણ કરનાર
உறைப்பூச்சு,આવરણ ચઢાવવુ
கொத்து,ખખડાવવું
கிளம்பிங் சர்க்யூட்,ક્લેમ્પીંગ સર્કિટ
வகுப்பு A செயல்பாடு,વર્ગ એ ઓપરેશન
வகுப்பு சி டியூன் செய்யப்பட்ட பெருக்கி,વર્ગ સી ટ્યુન એમ્પ્લીફાયર
உமிழ்வு வகுப்பு,ઉત્સર્જનનો વર્ગ
கிளாசிக்கல் இயற்பியல்,શાસ્ત્રીય ભૌતિકશાસ્ત્ર
வகைப்பாடு,વર્ગીકરણ
துப்புரவு முகவர்,સફાઈ એજન્ટ
தெளிவான,ચોખ્ખુ
தெளிவான சேனல்,નિર્ભર માટા
கிளிக் செய்க,કળણ
வாடிக்கையாளர்,ગ્રાહક
கிளையன்ட் உறவு (சேவையக உறவு),ક્લાયંટ સંબંધ (સર્વર સંબંધ)
குன்றின் விளைவு,ખડકો અસર
கிளிப் போர்டு,ક્લિપ બોર્ડ
கிளிப்பிங்,ક્લેઇપિંગ
கடிகார துடிப்பு,ઘડિયાળની પલ્સ
கடிகார ஃபிளிப் ஃப்ளாப்,ક્લોક્ડ ફ્લિપ ફ્લોપ
கடிகார மைக்,ઘડિયાળની ઘડિયાળ
கடிகார அதிர்வெண்,આવર્તન
கடிகாரகடிகாரச்சுற்று,ઘડિયાળની દિશામાં
மூடிய சுற்று,બંધ સર્કિટ
முடிந்த சுற்றுவளைவு,બંધ લૂપ
கொத்து,ઝગડો
கிளஸ்டரிங்,ઝગઝગતું
ஒழுங்கீனம்,ગડબડ
ஒழுங்கீனம் இழப்பு,ગડબડ
பூச்சு,કોટ
கோஆக்சியல் கேபிள்,કો - એક્ષેલ કેબલ
கோஆக்சியல் வரி,અસભ્ય રેખા
கோஆக்சியல் டிரான்ஸ்மிஷன் லைன்,સંવેદનશીલ પ્રસારણ રેખા
இணை-சேனல்,સહ-ચેનલ
இணை-சேனல் குறுக்கீடு,સહ-ચેનલ દખલ
கோக்லியா,કોચલી
குறியீடு,સંહિતા
குறியீட்டு எண்,સંકેત
குறியீடு வீதம்,સંકેત દર
குறியீடு சொல்,સંકેત -શબ્દ
கோடெக் (குறியீட்டு டிகோடிங்),કોડેક (કોડિંગ ડીકોડિંગ)
குறியிடப்பட்ட ஆடியோ,કોડેડ audio ડિઓ
குறியீட்டாளர்,કોડ
குறியீட்டு முறை,સંજ્ codા
குறியீட்டு டிகோடிங் நுட்பம்,કોડિંગ ડીકોડિંગ તકનીક
குறியீட்டு பிழை,સંસાધન ભૂલ
குறியீட்டு வீதம்,સંહિતા દર
குறியீட்டு நுட்பம்,સંજ્ codા તકનીક
குணகம்,સમતોલ
கட்டாய,જબરદસ્તી
ஒத்திசைவான பண்பேற்றம்,સુસંગત મોડ્યુલેશન
சுருள்,કોઇલ
இணைந்து,સહયોગ
சரிவு,આંચકો
ஆட்சியர்,કલેક્ટર
கலெக்டர் மின்னோட்டம்,કલેક્ટર પ્રવાહ
அடிப்படை நடத்தைக்கு கலெக்டர்,આધાર વાહકતા
கலெக்டர்-பேஸ் சந்தி,કલેક્ટક-આધાર-જંકશન
நிறம்,રંગ
வண்ண பகுப்பாய்வி,રંગીન વિશ્લેષક
வண்ண சமநிலை,રંગ
வண்ண வெடிப்பு,રંગમાટ
வண்ண விளக்கப்படம்,રંગસંધ
வண்ண சேர்க்கை,સંયોજન
வண்ண மாறிலி,રંગસંધ
வண்ண கட்டுப்பாடு (குரோம் கட்டுப்பாடு),રંગ નિયંત્રણ (ક્રોમ નિયંત્રણ)
வண்ண ஆழம்,રંગબદ
வண்ண சோர்வு,રંગીન થાક
வண்ண வடிகட்டி,રંગસંધ
வண்ண கொலையாளி சுற்று,કલર કિલર
வண்ண கினெஸ்கோப்,રંગસંધ
வண்ண கலவை,કલર
வண்ண முறை,દાણા
வண்ண கருத்து,રંગ -ધારે તે
வண்ண படத் திரை,રંગીન ચિત્ર
வண்ண இடம்,રંગભૂમિ
வண்ண துணைக் கேரியர்,રંગબેરંગી
வண்ண வெப்பநிலை,રંગ તાપમાન
வண்ண பரிமாற்றம்,રંગ -પ્રસારણ
வண்ண குழாய்,રંગીન નળી
நிறம்,રંગ
நிறமற்ற,રંગહીન
சேர்க்கை,સંયોજન
காம்பினர்,વારાફરતી
இணைக்கும் செயல்முறை,સંયોજન પ્રક્રિયા
எரிப்பு,દહન
கட்டளை,આદેશ આપવો
தொடக்க,પ્રારંભ
வணிக ஒளிபரப்பு,વેપારી પ્રસારણ
வணிக தொலைக்காட்சி,વાણિજ્ય ટેલિવિઝન
பொதுவான கலெக்டர் சுற்று,સામાન્ય કલેકટર સર્કિટ
தொடர்பு,વાતચીત
தொடர்பு செயற்கைக்கோள்,સંચાર ઉપગ્રહ
சமூக வானொலி மையம்,સાર્વજનિક રેડિયો કેન્દ્ર
சமூக வானொலி நிலையம்,સામુદાયિક રેડિયો સ્ટેશન
சிறிய வட்டு (குறுவட்டு),કોમ્પેક્ટ ડિસ્ક (સીડી)
காம்பாக்ட் டிஸ்க் பிளேயர்,કોમ્પેક્ટ ડિસ્ક ખેલાડી
காம்பண்டர்,સાન્ત્વન
வளர்ப்பது,સરખામણી
பொருந்தக்கூடிய தன்மை,સુસંગતતા
இணக்கமான,સુસંગત
கம்பைலர்,સંકલન કરનાર
நிரப்பு,પૂરક
நிரப்பு டிரான்சிஸ்டர்,પૂરક ટ્રાંસિસ્ટર
சிக்கலான அலை,સંકુલ
கூறு,ઘટક
கூட்டு,સંયુક્ત
கலப்பு சுற்று,સંયુક્ત
கூட்டு டிஜிட்டல்,સંયુક્ત ડિજિટલ
கூட்டு ரேடியோ அதிர்வெண் சமிக்ஞை,સંયુક્ત રેડિયો આવર્તન સંકેત
கலப்பு சமிக்ஞை,સંયુક્ત સંકેત
கூட்டு வீடியோ,સંયુક્ત વિડિઓ
கலப்பு வீடியோ சமிக்ஞை,સંયુક્ત વિડિઓ સિગ્નલ
கலவை,-નું જોડાણ
சுருக்கப்பட்ட தரவு,સંકુચિત ડેટા
சுருக்கப்பட்ட டிஜிட்டல் வீடியோ,સંકુચિત ડિજિટાઇઝ્ડ વિડિઓ
சுருக்கப்பட்ட வீடியோ,સંકુચિત વિડિઓ
சுருக்க,સંકોચન
சுருக்க கலைப்பொருள்,સંકોચન કલા
சுருக்க ஆபத்து,સંકોચન
சுருக்க நுட்பம்,સંકોચનની તકનીક
அமுக்கி,સંકુચિત
கணக்கிடுங்கள்,ગણતરી
கணினி,કોમ્પ્યુટર
கணினி அடிப்படையிலான மல்டிமீடியா,કમ્પ્યુટર આધારિત મલ્ટિમીડિયા
கணனி செய்நிரலாக்கம்,કોમ્પ્યુટર પ્રોગ્રામીંગ
கணினி தொழில்நுட்பம்,કમ્પ્યુટર પ્રૌદ્યોગિકી
குழிவான லென்ஸ்,અંતરાલ
குழிவான கண்ணாடி,અંતરીલ અરીસો
மறைத்தல்,છુપાવવું તે
செறிவு,કેન્દ્રિત
செறிவு,એકાગ્રતા
செறிவு லென்ஸ்,કેન્દ્રિત લેન્સ
மின்தேக்கி மைக்ரோஃபோன்,કન્ડેન્સર માઇક્રોફોન
சமநிலையின் நிலை,સંતુલનની શરત
கடத்தல்,ઉધાર
கடத்தல் மின்னோட்டம்,વહન પ્રવાહ
கடத்துத்திறன்,વાહકતા
நடத்துனர்,વ્યવસ્થાપક
உள்ளமைவு,ગોઠવણી
இணைப்பு,જોડાણ
இணைப்பு,જોડાણ
இணைப்பு,સંલગ્ન
நிலைத்தன்மையும்,સુસંગતતા
தொடர்ந்து,એક સ્થિરતાપૂર્વક
கன்சோல்,ને આશ્વાસન આપવું
மாறிலி,સતત
நிலையான வீச்சு,સતત કંપનવિસ્તાર
மைக்ரோஃபோனை தொடர்பு கொள்ளவும்,માઇક્રોફોનનો સંપર્ક કરો
கொள்கலன் வடிவம்,કન્ટેન ફોર્મેટ
மாசுபாடு,દૂષણ
உள்ளடக்கம்,સંતુષ્ટ
தொடர்ச்சியான,સંલગ્ન
தொடர்ச்சி,સતતપણું
தொடர்ச்சியான சாவடி,સાતત્ય કેન્દ્ર
தொடர்ச்சியான குமிழ்,સાતત્ય knાંકણ
தொடர்ச்சியான,સતત
தொடர்ச்சியான வளைவு,સતત ચાપ
தொடர்ச்சியான அலை,સતત તરંગ
விளிம்பு வரி,સમોચ્ચ રેખા
விளிம்பு திட்டம்,સમોચ્ચ યોજના
ஒப்பந்த,કરાર
சுருள்,સંકોચન
கான்ட்ராஸ்ட் விகிதம்,વિપરીત ગુણોત્તર
கட்டுப்பாட்டு சுற்று,નિયંત્રણ વર્તુળ
கட்டுப்பாட்டு மின்முனை,નિયંત્રણ વીજળી
கட்டுப்பாட்டு உபகரணங்கள்,અંકુશ
கட்டுப்பாட்டு கட்டம்,નિયંત્રણ ગ્રીસ
கட்டுப்பாட்டு வரி,નિયંત્રણ રેખા
கட்டுப்பாட்டு குழு,કંટ્રોલ પેનલ
கட்டுப்பாட்டு அறை,નિયંત્રણ કક્ષ
கட்டுப்பாட்டு அட்டவணை,અંકુશ
கட்டுப்பாட்டு கோபுரம்,નિયંત્રણ ટાવર
கட்டுப்படுத்தி,નિયંત્રક
ஒன்றிணைத்தல்,એકતરફી
ஒருங்கிணைந்த லென்ஸ்,એકતરતી લેન્સ
மாற்றி,રૂપાંતર કરનાર
குவிந்த லென்ஸ்,બહિર્મુખ લેન્સ
மாற்றுதல்,માર્ગ
கன்வெர்யூஷன் குறியிடப்பட்டது,સંકટ
மாற்றும் இடைக்கணிப்பு,મરણોત્તર
மாற்றும் இடைக்கணிப்பு,મંતવ્ય
குக்கீ,કૂકી
குக்கியர்,કૂકીટર
கோப்ரோசசர்,કોપરો
தண்டு,દોરી
கொரோனா,કોથળી
கொரோனா வெளியேற்றம்,કોરોના -વિસર્જન
தொடர்பு,સંબંધ
கொசைன் கூறு,કોસિન ઘટક
கொசைன் அலை,કોસિન તરંગ
அண்ட சத்தம்,બ્રહ્માંડિક અવાજ
கவுண்டர்,કાઉન્ટર
எதிர் கடிகார திசையில்,પ્રતિવિશેષ
கப்ளர்,જોડીદાર
இணைப்பு,જોડાણ
இணைப்பு மின்தேக்கி,જોડાણ કરનાર
இணைப்பு நெட்வொர்க்,જોડાણ નેટવર્ક
இணைப்பு எதிர்ப்பு,સંલગ્ન પ્રતિકાર
சக பிணைப்பு,સહ સંયોજક બંધન
பாதுகாப்பு,કવરેજ
செயலிழப்பு,ભડકો
சிக்கலான இசைக்குழு,વિવેચક
சிக்கலான நிலை,નિર્ણાયક શરત
சிக்கலான இணைப்பு,વિવેચક
சிக்கலான அதிர்வெண்,વિવેચક આવર્તન
சிக்கலான அளவுரு,નિર્ણાયક પરિમાણ
முதலை கிளிப்,મગરો
குறுக்கு மறைதல்,ફાલ
குறுக்கு பண்பேற்றம்,Crossલટ -મોડ્યુલેશન
குறுக்கு பேச்சு,આતુરતા
கிராஸ்ஃபேட்,ક્રોસફેક
குறியாக்கவியல்,ભંડાર
படிக,ક્રિસ્ટલ
படிக வடிகட்டி,ક્રિસ્ટલ ફિલ્ટર
கியூ,સંકેત
கியூ மதிப்பெண்கள்,કયડ -નિશાન
கியூயிங் சாதனம்,ક્વોરી ઉપકરણ
தற்போதைய வடிகால்,પ્રવાહ
தற்போதைய மீட்டர்,વર્તમાન મીટર
மின்சார மின்மாற்றி,વર્તમાન ટ્રાન્સફોર્મર
கர்சர்,શબ
வளைவு,વળાંક
அதிர்வெண் துண்டிக்கவும்,આવર્તન બંધ કરવું
கட்டர்,કટર
கணணி மையம்,કોયરો
சைபர் பாதுகாப்பு,સાયબર સુરક્ષા
மின்வெளி,કોયરાની જગ્યા
மிதிவண்டி,ચક્ર
சுழற்சி,સાધનસંપત્તિ
டி.சி. கூறு,ડીસી. ઘટક
டி.சி. தட்டு சக்தி,ડીસી. પ્લેટની વીજળી
டி.சி. மறுசீரமைப்பு,ડીસી. પુન: સ્થાપન
டம்பர் டையோடு,વિધ્વંસ
டம்பிங்,ભીનાશ
இருள்,અંધારું
தகவல்கள்,માહિતી
தரவு ஒளிபரப்பு,માહિતી પ્રસારણ
தரவு சுருக்க,આધારપ્રણી
தரவு துளையிடுதல்,માહિતી શારકામ
தரவு குறியாக்கம்,આધાર -એન્ક્રિપ્શન
தரவு கோப்பு,આધારપત્રક
தரவு கையாளுதல்,આધાર -નિયંત્રણ
தரவு சுரங்க,માહિતી ખાણકામ
தகவல் செயல்முறை,આંકડા
தரவு செயலி,ડેટા પ્રોસેસર
தரவு குறைக்கப்பட்ட பிட் சிஸ்டம்,ડેટા ઘટાડ્યો બીટ સિસ્ટમ
தரவு சேவை,માહિતી સેવા
தரவுத்தாள்,આધાર સામગ્રી
தரவு சேமிப்பு,માહિતી સંગ્રાહક
தரவு ஸ்ட்ரீம்,આંકડા
தரவு மாற்றம்,આંકડાકીય પરિવર્તન
தரவு பரிமாற்றம்,આંકડા
தரவுத்தளம்,ડેટાબેઝ
டேட்டா காஸ்டிங்,ઓળખપત્ર
டேட்டாகிராம்,ડબ્બા
டிபி மீட்டர்,ડી.બી. મીટર
இறந்த காற்று,મડાગાંઠ
இறந்த குறுகிய சுற்று,મૃત શોર્ટ સર્કિટ
இறந்த இடம்,મૃત સ્થળ
முட்டுக்கட்டை,મડાગાંઠ
பிழைத்திருத்த திட்டம்,ડીબગ કાર્યક્રમ
பிழைத்திருத்தம்,ઉઘાડું
ஒலியின் சிதைவு,અવાજનો સડો
டெசிபல் (டி.பி.),ડેસિબેલ (ડીબી)
தசம,દશાંશ
தசம குறியீடு,દશાંશ સંહિતા
தசம இலக்க,દશાંશ
புரிந்துகொள்ளுதல்,સ્પષ્ટીકરણ
டிகோடர்,ડીકોડર
டிகோடிங்,ડીકોડિંગ
டிஜிட்டல் டிரான்ஸ்மிஷனில் டிகோடிங்,ડિજિટલ ટ્રાન્સમિશનમાં ડીકોડિંગ
டிகம்பரஷ்ஷன்,વિઘટન
துண்டித்தல்,શોક
துண்டிப்பு சுற்று,ડિક્યુપલિંગ સર્કિટ
பிணைப்பு நெட்வொர்க்,ડિક્યુપલિંગ નેટવર્ક
மறைகுறியாக்கம்,ડિક્રિપેશન
அர்ப்பணிக்கப்பட்ட வரி,સમર્પિત રેખા
டி-என்டிங்,દાદર
டி-எம்பேசிஸ்,દહન
இயல்புநிலை,ચૂક
தரத்தில் குறைபாடு,ગુણવત્તામાં ખામી
குறைபாடுள்ள,ખામીયુક્ત
குறைபாடுள்ள அலகு,ખામીયુક્ત એકમ
வரையறை,વ્યાખ્યા
விலகல்,સુશોભન
சிதைவு,શૃય
Defragmentation,અવકાશ
டி-காஸிங் சுருள்,કોઇલ
பட்டம்,પ્રમાણ
டி-இன்டர்லீவர்,દખલ
தாமதக் கோடு,વિલંબ -રેખા
தாமத நேரம்,વિલંબ સમય
தாமதமான பிரேம் நினைவகம்,વિલંબિત ફ્રેમ મેમરી
தாமதமாக ஸ்கேனிங்,વિલંબિત સ્કેનીંગ
தாமதமான ஒத்திசைவு சமிக்ஞை,વિલંબિત સુમેળ સંકેત
டெலிவரி,ડિલિવરી
விநியோக அமைப்பு,વિતરણ પદ્ધતિ
டெமோடுலேஷன்,નશાખોરી
டெமோடுலேட்டர் அட்டை,નામંજૂર કરનાર કાર્ડ
டெமுல்டிப்ளெக்சர்,બેભાન વ્યક્તિ
வயலின் ஆழம்,ક્ષેત્રની .ંડાઈ
இறங்கு,ઉતરતું
வடிவமைப்பு விவரக்குறிப்பு,નિયમાની વિશિષ્ટતા
டெஸ்க்டாப்,ડેસ્કટ .પ
கண்டறிதல் வெளியீடு,તપાસ -ઉત્પાદન
விலகல்,વિચલનો
சாதனம்,સાધન
சாதன இயக்கி,ઉપકારની ચાલક
பரிசோதனை,રોગનિવાર
வரைபடம்,ચિત્ર
உரையாடல் டிராக்,સંવાદ ટ્રેક
விட்டம் பயன்முறை,વ્યતાના
டயமண்ட் ஸ்டைலஸ்,હીરાની સ્ટાઇલસ
உதரவிதானம்,પાટા
உதரவிதான உறிஞ்சி,ડાયફ્ર ra મેટિક શોષક
டைகோடிக் கேட்பது,અલગ -અલગ વાત
மின்கடத்தா,શિખાઉ
மின்கடத்தா இடைவெளி- கீழே,ડાઇલેક્ટ્રિક બ્રેક- ડાઉન
மின்கடத்தா இழப்பு,ડાઇલેક્ટ્રિક નુકસાન
வேறுபாடு அதிர்வெண்,તફાવત આવર્તન
வேறுபாடு அதிர்வெண் விலகல் (டி.எஃப்.டி),તફાવત આવર્તન વિકૃતિ (ડીએફડી)
வித்தியாசமான தொனி,ફરક
வேறுபட்ட பெருக்கி,વિભેદક એમ્પ્લીફાયર
மாறுபாடு,પરિબળ
டிஃப்பியூசர்,વિસારક
இலக்கு,અંક
டிஜிடல்,ડિજિટલ
டிஜிட்டல் கலைப்பொருள்,ડિજિટલ આર્ટિફેક્ટ
டிஜிட்டல் ஆடியோ,ડિજિટલ audio ડિઓ
டிஜிட்டல் ஆடியோ வடிகட்டி,ડિજિટલ audio ડિઓ ફિલ્ટર
டிஜிட்டல் ஆடியோ பணி நிலையம்,ડિજિટલ audio ડિઓ વર્ક સ્ટેશન
எண்ணியல் படக்கருவி,ડીજીટલ કેમેરા
டிஜிட்டல் கணினி,ડિજિટલ કમ્પ્યુટર
டிஜிட்டல் தரவு,ડિજિટલ ડેટા
டிஜிட்டல் எடிட்டிங்,ડિજિટલ સંપાદન
டிஜிட்டல் உற்சாகம்,ડિજિટિહાઇટર
டிஜிட்டல் வடிகட்டி,ડિજિટલ ફિલ્ટર
டிஜிட்டல் பிரேம் ஒத்திசைவு,ડિજિટલ ફ્રેમ સિંક્રોનાઇઝર
டிஜிட்டல் பாரம்பரியம்,ડિજિટલ હેરિટેજ
டிஜிட்டல் படம்,ડિજિટલ છબી
டிஜிட்டல் நூலகம்,ડિજિટલ ગ્રંથાલય
டிஜிட்டல் மீட்டர்,ડિજિટલ મીટર
டிஜிட்டல் பண்பேற்றம்,ડિજિટલ મોડ્યુલેશન
டிஜிட்டல் மல்டிபிளக்ஸ்,ડિજિટલ મલ્ટીપ્લેક્સ
டிஜிட்டல் நெட்வொர்க்,ડિજિટલ નેટવર્ક
டிஜிட்டல் வெளியீடு,Digitalપચારિક outputપટી
டிஜிட்டல் பிளேபேக்,ડિજિટલ પ્લેબેક
டிஜிட்டல் ரேடியோ மொண்டியல் (டிஆர்எம்),ડિજિટલ રેડિયો મોન્ડિલે (ડીઆરએમ)
டிஜிட்டல் பதிவு,ડિજિટલ રેકોર્ડિંગ
டிஜிட்டல் புரட்சி,ડિજિટલ ક્રાંતિ
டிஜிட்டல் சிக்னல்,ડિજિટલ સંકેત
டிஜிட்டல் சிக்னல் செயலாக்கம் (டிஎஸ்பி),ડિજિટલ સિગ્નલ પ્રોસેસીંગ (ડીએસપી)
டிஜிட்டல் கையொப்பம்,ડિજિટલ સહી
டிஜிட்டல் தொழில்நுட்பம்,ડિજિટલ પ્રૌદ્યોગિકી
அனலாக் மாற்றி டிஜிட்டல்,ડિજિટલથી એનાલોગ કન્વર્ટર
டிஜிட்டல் வீடியோ,ડિજિટલ વિડિઓ
டிஜிட்டல் வோல்ட்மீட்டர்,ડિજિટલ વોલ્ટમીટર
டிஜிட்டல் மயமாக்கல்,વિભાજન
டிஜிட்டல் மயமாக்கல்,અંશે
டிஜிட்டல் செய்யப்பட்ட வீடியோ,ડિજિટાઇઝ્ડ વિડિઓ
டிஜிட்டல்சர்,સિધ્ધાંત
மங்கலான,ઝાંખું
பரிமாணம்,પરિમાણ
மங்கலான,ઝાંખું
டையோடு,પશુ -વ્યવસ્થા
டிப்,ડૂબકી મારવી
டிப்ளெக்ஸர்,દ્વિપક્ષી
இருமுனை ஆண்டெனா,દ્વિધ્રુવ
நேரடி ஒளிபரப்பு,પ્રત્યક્ષ પ્રસારણ
நேரடி மின்னோட்டம் (டி சி),ડાયરેક્ટ વર્તમાન (ડી સી)
நேரடி எடுப்பது,સીધું પસંદ કરવું
நேரடி வாசிப்பு கருவி,પ્રત્યક્ષ વાંચન સાધન
நேரடி பதிவு,પ્રત્યક્ષ રેકોર્ડિંગ
திசை ஆண்டெனா,દિશાત્મક એન્ટેના
திசை கப்ளர்,દિશાત્મક દંપતી
திசை மைக்ரோஃபோன்,દિશાત્મક માઇક્રોફોન
வழிகாட்டுதல்,ઉદ્ધતા
அடைவு,ડિરેક્ટરી
முடக்கவும்,અપંગ કરવું
வட்டு ஆண்டெனா,છટણી
வட்டு அடிப்படையிலான சேமிப்பு,ડિસ્ક આધારિત સંગ્રહ
தனித்துவமான,અંધકારમય
வட்டு,ઝૂંપડી
வட்டு இயக்கி,ડિસ્ક ડ્રાઇવ
வட்டு ஒதுக்கீடு,છળ
டிஸ்கெட்,વિઘટન
இடப்பெயர்வு,વિઘટન
சிதறல்,વિક્ષેપ
இடம்பெயர்வு,વિસ્થાપન
காட்சி,પ્રદર્શન
காட்சி அலகு (கன்சோல்),પ્રદર્શન એકમ (કન્સોલ)
சிதறல்,અપરાધ
அதிருப்தி,જુસ્સો
வடிகட்டிய நீர்,નિસ્યંદિત પાણી
சிதைவு,વિકૃતિ
விநியோகம்,વિતરણ
விநியோக பெருக்கி,વિતરણ એમ્પંતક
பிரிவு,ભાગ
வகுப்பான்,ભાજક
ஆவணம்,દસ્તાવેજ
டால்பி டிஜிட்டல்,ડોલ્બી
களம்,ક્ષેત્ર
டொமைன் கன்ட்ரோலர்,ક્ષેત્રમાં
டாப்ளர் விளைவு,ધૂમ્રપાનની અસર
இரட்டை கம்பம் (இருமுனை),ડબલ ધ્રુવ (દ્વિધ્રુવી)
இரட்டை துருவ ஒற்றை வீசுதல் சுவிட்ச்,ડબલ ધ્રુવ સિંગલ થ્રો સ્વીચ
இரட்டை பக்க வட்டு,બે બાજુવાળી ડિસ્ક
இரட்டிப்பாகும்,બેવડું
கீழே வரும் அலை,નીચે આવવાનું તરંગ
டவுன் ஸ்ட்ரீம்,નીચેનો પ્રવાહ
டவுனிங்க்,ડાઉનલિંક
பதிவிறக்க Tamil,ડાઉનલોડ કરવું
பதிவிறக்குகிறது,ડાઉનલોડનું
வரைதல்,ચિત્ર
துளையிடும் பிட்,ડ્રોલીંગ બીટ
துளையிடும் இயந்திரம்,શારકામ યંત્ર
இயக்கி,ઝુંબેશ
டிரம்,ડ્રમ
உலர்ந்த விளக்கை வெப்பநிலை,સુકા બલ્બનું તાપમાન
உலர் செல்,સૂકકો
உலர் சாலிடர்,સૂકા સોલ્ડર
இரட்டை சேனல் பயன்முறை,ડ્યુઅલ ચેનલ મોડ
டப்பிங்,ડબ
டட்,નાવિક
டம்ப்,ફેંકડી
டூப்ளக்ஸ்,બેવડી
காலம்,સમયગાળો
தூசி,ધૂળ
தூசி பிழை,ક dustંગ
தூசி ஆதாரம்,ધૂળની સાબિતી
டஸ்டர்,ડસ્ટર
மாறும்,ગતિશીલ
டைனமிக் பிட் ஒதுக்கீடு,ગતિશીલ બીટ ફાળવણી
மாறும் இடைநிலை விலகல் (மங்கலான),ગતિશીલ ઇન્ટરમોડ્યુલેશન વિકૃતિ (ડીઆઈએમ)
மாறும் அளவு,ગતિશીલ જથ્થો
மாறும் வரம்பு,ગતિશીલ શ્રેણી
மாறும் வரம்பு கட்டுப்பாடு,ગતિશીલ શ્રેણી નિયંત્રણ
டைனமோ,પર્યટક
காது தொலைபேசி,કાનનો ફોન
பூமி,પૃથ્વી
பூமி வீக்கம்,પૃથ્વીના મણકા
பூமி எதிர்ப்பு,પૃથ્વીનો પ્રતિકાર
பூமியின் தடி,માટીનો લાકડી
பூமி செயற்கைக்கோள்,પૃથ્વી ઉપગ્રહ
பூமி நிலையம்,ભૂસ્તર
பூமி முனையம்,માટીનું
பூமி,વસ્તુ
எதிரொலி,પડઘો
எதிரொலி அறை,ગુંજ
எடி நடப்பு,પ્રક્ષેપો
எடி தற்போதைய இழப்பு,એડી વર્તમાન ખોટ
எட்ஜ்வைஸ் மீட்டர்,ધારદાર મીટર
எடிட்டிங்,સંપાદન
பயனுள்ள ஆண்டெனா உயரம்,અસરકારક એન્ટેના height ંચાઇ
பயனுள்ள ஆண்டெனா நீளம்,અસરકારક એન્ટેના લંબાઈ
பயனுள்ள மின்னழுத்தம்,અસરકારક વોલ્ટેજ
திறன்,કાર્યક્ષમતા
நெகிழ்ச்சி,સ્થિતિસ્થાપકતા
மின்சாரம்,વિદ્યુત સ્રાવ
மின்சார புலம்,વિદ્યુત ક્ષેત્ર
மின்சார ஃபிளாஷ்,વિદ્યુત ફ્લેશ
மின்சார ஹீட்டர்,વીજળી
மின்சார மீட்டர்,વિદ્યુત -મીટર
மின்சார மோட்டார்,વિદ્યુત મોટર
மின்சார அதிர்ச்சி,વીજળી આંચકો
மின்சார தீப்பொறி,વીજળી ફેલાવી
மின் சாதனம்,વિદ્યુત -સાધન
மின் சத்தம்,વિદ્યુત અવાજ
மின் புயல்,વિદ્યુત -તોફાન
மின்சாரம் இயக்கப்படும் இசைக்கருவி,વિદ્યુત દ્વારા સંચાલિત સંગીત સાધન
மின்சாரம்,વીજળી
மின்சாரம் வழங்கல்,વીજળી પુરવઠો
மின்முனைகாட்சி,વિદ્યુત -વિસ્ફોટ સંબંધી
மின்னாற்பகுப்பு மின்தேக்கி,વિદ્યુતપ્રવાહ
மின்காந்த,વીજળીનું
மின்காந்த இடையூறு,વિદ્યુત વિક્ષેપ
மின்காந்த குறுக்கீடு,વીજળીકાત
மின்காந்த நிறமாலை,વિદ્યુત -વર્ણપટ
மின்காந்த அலை,વિદ્યુત -તરંગ
மின்காந்த அலை பிரச்சாரம்,વિદ્યુત -પ્રચાર
எலக்ட்ரான் பல ஒளிச்சேர்க்கை,ઇલેક્ટ્રોન મલ્ટીપલ ફોટોટ્યુબ
மின்னணு கால்குலேட்டர்,વિદ્યુત -ગણતરી
மின்னணு தரவு செயலாக்கம் (ஈடிபி),ઇલેક્ટ્રોનિક ડેટા પ્રોસેસિંગ (ઇડીપી)
மின்னணு அஞ்சல் (மின்னஞ்சல்),ઇલેક્ટ્રોનિક મેઇલ (ઇ-મેઇલ)
மின்னணு மாறுதல் அமைப்பு,વિદ્યુત -ફેરબદલ પદ્ધતિ
மின்னணுவியல்,વિદ્યુત -વિચ્છેદન
மின்முனை,વીજળીકરણ
மின்னியல்,વિદ્યુત -વિસ્ફોટ વિષયક
உயரம்,Elevંચું
பதிக்கப்பட்ட,જડિત
உட்பொதிக்கப்பட்ட ஆடியோ,એમ્બેડ કરેલું audio ડિઓ
உட்பொதிக்கப்பட்ட அமைப்பு,જડિત પદ્ધતિ
சின்னம்,મુદ્રા
வளர்ந்து வரும் போக்குகள்,Ingંચી રહેલા વલણો
உமிழ்வு,ઉત્સર્જન
உமிழ்ப்பான்,ખ્યાતિ
உமிழ்ப்பான் பின்தொடர்பவர்,ઉત્સુક અનુયાયી
உமிழ்ப்பான் முனையம்,ઉત્સર્જક
உமிழ்ப்பான்-அடிப்படை-சந்திப்பு,ઉત્સર્જક-જંકશન
இயக்கு,સક્ષમ કરવું
பற்சிப்பி கம்பி,દંડ
என்கிப்பர்,અકસ્માત
அடைப்பு,વાડો
குறியாக்கம்,વિકૃતિ
குறியாக்கி,એન્કોડર
குறியாக்கம்,ઉન્માદ
குறியாக்கம்,એન્ક્રિપ્શન
இறுதி குறி,અંત
கடைசி பயனாளி,અંતિમ વપરાશકર્તા
