Odiya,Hindi
ବିବାଦୀୟ,विवादास्पद
ବିବାଦୀୟ ବିଷୟ |,विवादास्पद मामला
ବିବାଦ |,विवाद
ସୁବିଧା,सुविधा
ସମ୍ମିଳନୀ,"परिपाटी, रूढि, समागम"
ପାରମ୍ପାରିକ |,"रूढ़, रूढिगत"
କଥାବାର୍ତ୍ତା,"अवगत, परिचित"
ରୂପାନ୍ତର,"परिवर्तित करना, संपरिवर्तित"
ରୂପାନ୍ତରିତ ଛୁଟି |,संपरिवर्तित छुट्टी
ମିଳନ,"वाहन, सवारी, हस्तांतरण"
ମିଳନ ଭତ୍ତା,वाहन भत्‍ता
ପରିବହନ କାର୍ଯ୍ୟ,हस्तांतरण विलेख
ପରିବହନ ଖର୍ଚ୍ଚ,"वाहन व्यय, सवारी खर्च"
ଦୋଷୀ,"सिद्‌धदोष, सिद्‌धदोष ठहराना, दोष सिद्‌ध करना"
ବିଶ୍ୱାସ,"दोषसिद्‌धि, दृढ़विश्‍वास"
ସମନ୍ୱୟ,दीक्षांत समारोह
ସମୟ ବନ୍ଦ କରିବା |,उपशमन अवधि
ସହଯୋଗ,"सहयोग, सहकारिता"
ସହଯୋଗୀ,"सहकारी, सहयोगशील"
ସହଯୋଗୀ ସମାଜ |,सहकारी समिति
ସହ-ଅପ୍ଟ,सहयोजित करना
ସହ-ବିକଳ୍ପ ସଦସ୍ୟ |,सहयोजित सदस्य
ସହଯୋଗୀ,"समन्वय, तालमेल, समन्वयन"
ସହ-ମାଲିକ,सहस्वामी
ସହ-ଅଂଶୀଦାର,सहभागीदार
କପି କରନ୍ତୁ |,"प्रतिलिपि, नक़ल, प्रति, कॉपी"
କପି କରିବା,"प्रतिलिपिकरण, प्रतियाँ बनाना"
କପିରାଇଟ୍,"स्वत्वाधिकार, प्रतिलिप्याधिकार, कॉपीराइट"
କର୍ଡିଆଲ୍,सौहार्दपूर्ण
କରୋନର୍,मृत्यु समीक्षक
କର୍ପୋରେଟ୍ ଶରୀର |,निगमित निकाय
କର୍ପୋରେଟ୍ ଯୋଜନା,कंपनी आयोजना
ନିଗମ,निगम
ନିଗମ କର,निगम कर
ସଂଶୋଧନ,"शुद्‌धि, शोधन, सुधार"
ସଂଶୋଧନ ପଦକ୍ଷେପ (= ସଂଶୋଧନ),सुधारक उपाय
ଚିଠି,"पत्राचार, पत्रव्यवहार"
ସମ୍ବାଦଯୁକ୍ତ ପାଠ୍ୟକ୍ରମ |,पत्राचार पाठ्यक्रम
ଚିଠି ଅଂଶ |,पत्राचार भाग
ସମ୍ବାଦଦାତା,संवाददाता
ଅନୁରୂପ,"तदनुरूप, तदनुसार, तत्समान"
କର୍ତ୍ତିରିଣ୍ଡୁମ,शुद्‌धि-पत्र;भूल सुधार
ସ୍ମରଣ କର,संपुष्‍टि करना
ଅହଂକାର,संपुष्‍टि
ଦୁର୍ନୀତିଗ୍ରସ୍ତ,"भ्रष्‍ट, भ्रष्‍ट करना"
ଦୁର୍ନୀତି,भ्रष्‍टाचार
ଭ୍ରଷ୍ଟ ଅଭ୍ୟାସ |,भ्रष्‍ट आचरण
କସମୋପଲିଟାନ ସହର |,विश्‍वनगर
ମୂଲ୍ୟ,लागत
ମୂଲ୍ୟ,लागत लेखाकार
ମୂଲ୍ୟ ବିଶ୍ଳେଷଣ |,लागत विश्‍लेषण
ମୂଲ୍ୟ ଛାତ,लागत सीमा
ଫଳ ପ୍ରଭାବଶାଳୀତା |,"लागत की किफायत, लागत प्रभाविता"
ଜୀବନର ମୂଲ୍ୟ,निर्वाह व्यय
ମୂଲ୍ୟ ଓଭରରୁନ୍,लागत अतिक्रमण
କୁଟିଜ ଶିଳ୍ପ |,कुटीर उद्‌योग
ପରିଷଦ,परिषद्
ମନ୍ତ୍ରୀଙ୍କ ପରିଷଦ,"मंत्री परिषद्, मंत्रिपरिषद्"
ପରିଷଦର ପରିଷଦ |,राज्य सभा
ପରାମର୍ଶ,"काउंसेल, परामर्श देना, मंत्रणा देना"
କାଉନସେଲିଂ,"परामर्श, परामर्श सेवा, उपबोधन"
କାଉଣ୍ଟର,"काउंटर, पटल, प्रति, जवाबी, गणित्र"
କାଉଣ୍ଟର କାର୍ଯ୍ୟ,जवाबी कार्रवाई
କାଉଣ୍ଟର ଆଫିଡେଭିଟ୍ |,"प्रति-शपथपत्र, जवाबी हलफ़नामा"
କାଉଣ୍ଟର ଚାର୍ଜ |,प्रत्यारोप
କାଉଣ୍ଟର ଦାବି,प्रतिदावा
ନକଲି ମୁଦ୍ରା |,"जाली मुद्रा, जाली करेंसी"
ନକଲି,"जालसाजी, कूटकरण"
Cauterfel,"प्रतिपर्ण, अधपन्ना"
କାଉଣ୍ଟର ଅଫର୍ |,प्रतिप्रस्ताव
କାଉଣ୍ଟରଜିନ୍ସ |,प्रतिहस्ताक्षर करना
ପୁଲୱାମା ଆକ୍ରମଣ,"बलात् राजपरिवर्तन, तख्ता-पलट"
କୁପନ୍ |,कूपन
କ୍ୟୁରିଅର୍,"वार्ताहर, कूरियर"
କ୍ୟୁରିଅର୍ ସେବା,कूरियर सेवा
ପାଠ୍ୟକ୍ରମ,"मार्ग, दिशा, क्रम, प्रक्रिया, पाठ्यक्रम"
ଅଧ୍ୟୟନର ପାଠ୍ୟକ୍ରମ,पाठ़्यक्रम
କୋର୍ଟ କେସ୍,"अदालती मामला, न्यायालयी प्रकरण"
ସ es ଜନ୍ୟ,"सौजन्य, शिष्‍टाचार"
ଛୋଟ କାରଣର କୋର୍ଟ |,लघुवाद न्यायालय
ଚୁକ୍ତି,प्रसंविदा
ଆବରଣ |,"आवरण, लिफ़ाफ़ा, संरक्षण"
କଭରେଜ୍,"व्याप्ति, संरक्षण, समावेशन, कवरेज"
ଅକ୍ଷର ଅକ୍ଷର,सहपत्र
ମେମୋ ଆଚ୍ଛାଦନ କରେ |,"सहज्ञापन, सहमेमो"
ନୋଟ୍ ନୋଟ୍ |,सह टिप्पणी
କ୍ରାସ୍ ପ୍ରୋଗ୍ରାମ୍ |,द्रुत कार्यक्रम
କ୍ରିମି ସ୍ତର |,नवोन्नत वर्ग
ସୃଷ୍ଟି,"सर्जन, रचना, निर्माण"
ସୃଜନଶୀଳ |,सर्जनात्मक
ସୃଜନଶୀଳତା,"सर्जनशीलता, सर्जनात्मकता"
କିରେ,"शिशु सदन, बालवाड़ी"
ପରିଚୟପତ୍ର କମିଟି |,प्रत्ययपत्र समिति
ବିଶ୍ୱସନୀୟତା,"विश्‍वसनीयता, साख"
କ୍ରେଡିଟ୍,"ऋण, उधार, साख, जमा"
କ୍ରେଡିଟ୍,"प्रशंसनीय, सराहनीय"
କ୍ରେଡିଟ୍ ପରାମର୍ଶ |,जमा संज्ञापन
କ୍ରେଡିଟ୍ ଏବଂ ଥ୍ରିଫ୍ଟ ସମାଜ |,बचत और उधार समिति
କ୍ରେଡିଟ୍ କାର୍ଡ଼,क्रेडिट कार्ड
କ୍ରେଡିଟ୍ ସୁବିଧା,"उधार सुविधाएं, ऋण सुविधाएं"
କ୍ରେଡିଟ୍ ଏଣ୍ଟ୍ରି,जमा प्रविष्‍टि
କ୍ରେଡିଟ୍ ଟିପ୍ପଣୀ,जमा पत्र
କ୍ରେସର୍ମର,"लेनदार, ऋणदाता"
ଶବଦାହ,दाह संस्कार
ଶବଦାହ ଭୂମି,"श्‍मशान भूमि, शवदाहगृह"
କ୍ରୁ,कर्मीदल
ଅପରାଧ,अपराध
ବିଶ୍ୱାସର ଅପରାଧ ଉଲ୍ଲଂଘନ |,आपराधिक विश्‍वास भंग
ଅପରାଧିକ କୋର୍ଟ |,"दंड न्यायालय, फ़ौजदारी अदालत"
ଅପରାଧିକ ଅବହେଳା |,"आपराधिक उपेक्षा, घोर उपेक्षा"
ଅପରାଧିକ ଅପରାଧ |,"दंडनीय अपराध, दांडिक अपराध"
ଅପରାଧିକ ପ୍ରଣାଳୀ କୋଡ୍ |,दंड प्रक्रिया संहिता
ସଙ୍କଟ,संकट
ସଙ୍କଟ ପରିଚାଳନା,संकट प्रबंधन
ମାନଦଣ୍ଡ,"मानदंड, कसौटी"
ସମାଲୋଚନା,आलोचना
କ୍ରସ୍,"क्रॉस लगाना;काट देना, संकर"
କ୍ରସ୍ ପ୍ରଜାତି,संकर नस्ल
କ୍ରସ୍ ଯାଞ୍ଚ |,दुतरफ़ा पड़ताल
କ୍ରସ୍ ଚେକ୍ |,"क्रॉस चैक, रेखित चैक"
କ୍ରସ୍ ପରୀକ୍ଷା,प्रतिपरीक्षा;जिरह
କ୍ରସ୍ ରେଫରେନ୍ସ,परस्पर संदर्भ
ବହିଷ୍କାର,पक्षांतर मतदान
ବହୁମୂଲିକ ତାରିଖ,निर्णायक तिथि
ଅଶୋଧିତ,"कच्चा;अपरिष्कृत, अशोधित, अशिष्‍ट"
କୁଲିପେବଲ୍ ହୋମିଡ୍ |,आपराधिक मानव वध
ଦୋଷୀ,"अपराधी, दोषी, अभियुक्‍त"
ଚାଷ,"खेती, कृषि, संवर्धन"
ସାଂସ୍କୃତିକ ବିନିମୟ କାର୍ଯ୍ୟକ୍ରମ |,सांस्कृतिक विनिमय कार्यक्रम
ଜମୁଲେଟିଭ୍ |,संचयी
ମୁଦ୍ରା |,"मुद्रा, करेंसी"
ମୁଦ୍ରା ବିନିମୟ,मुद्रा विनिमय
ମୁଦ୍ରା ଟିପ୍ପଣୀ,करेंसी नोट
ସାମ୍ପ୍ରତିକ,"चालू, प्रचलित, वर्तमान"
ସାମ୍ପ୍ରତିକ ଆକାଉଣ୍ଟ୍ |,चालू खाता
ସାମ୍ପ୍ରତିକ କାର୍ଯ୍ୟଗୁଡିକ |,वर्तमान कर्तव्यभार
ସାମ୍ପ୍ରତିକ ଅଧିବେଶନ |,"चालू सत्र, चालू अधिवेशन"
ପାଠ୍ୟକ୍ରମ ଭିଟା |,जीवनवृत्‍त
କୋର୍ଟସେଲ,कम करना
ରକ୍ଷକ,अभिरक्षक
ହେପାଜତ,"अभिरक्षा, हिरासत"
କଷ୍ଟମ୍,"रूढ़ि, प्रथा"
କଷ୍ଟମ୍,सीमा शुल्क
ପ୍ରଥା,"रूढिगत, प्रथागत"
ପାରମ୍ପାରିକ ପଦ୍ଧତି |,प्रथागत प्रक्रिया
କଷ୍ଟମ୍ ଡ୍ୟୁଟି |,सीमा शुल्क
ଗ୍ରାହକ,"ग्राहक, गाहक"
ଗ୍ରାହକ ବନ୍ଧୁତ୍ୱପୂର୍ଣ୍ଣ |,ग्राहक हितैषी
କଷ୍ଟମ୍ ପରୀକ୍ଷା,सीमा-शुल्क जाँच
କାଟିଦେବା,कम करना
କାଟିବା,कटौती-प्रस्ताव
ତାରିଖ କାଟିବା,विभेदक तिथि
ଚକ୍ର,चक्र
ପ୍ରତିଦିନ |,दैनिक
ଦ Daily ନିକ ଭତ୍ତା,दैनिक भत्‍ता
ଦ Daily ନିକ ଡାଏରୀ |,"दैनिक डायरी, दैनिकी, दैनंदिनी, रोजनामचा"
ଦ Daily ନିକ ରେଜିଷ୍ଟର |,दैनिक रजिस्टर
ଦ Daily ନିକ ରିପୋର୍ଟ,दैनिक रिपोर्ट
ଦ Daily ନିକ ରୁଟିନ୍ |,"दैनिक कार्य, रोज़ का काम"
ଦ daily ନିକ ବେତନ,"दैनिक मज़दूरी, दिहाड़ी"
DAK ପର୍ଯ୍ୟାୟ |,डाक स्तर
ଧର,डाक ट्रे
କ୍ଷତି,"क्षति, हानि, नुकसान"
କ୍ଷତି,"नुक़सानी, हर्जाना"
ବିପଜ୍ଜନକ |,खतरनाक
ସାହସୀ,"साहसी, साहसिक, निर्भीक"
ତଥ୍ୟ,"आधार सामग्री;आंकड़े, डाटा"
ଡାଟା ବ୍ୟାଙ୍କ |,आकंडा बैंक
ତଥ୍ୟ ବେସ,आंकड़ा संचय
ତଥ୍ୟ ସଂଗ୍ରହ,"आंकड़ा संग्रहण, आधार-सामग्री संग्रहण"
ତଥ୍ୟ ଖାଇବାକୁ,आंकडा भरण
ଡାଟା ପ୍ରକ୍ରିୟାକରଣ |,आंकड़ा संसाधन
ତାରିଖ,"दिनांक, तारीख़, तिथि"
ଆସିବାର ତାରିଖ,"आगमन तिथि, आने की तारीख़"
ଜନ୍ମଦିନ,जन्म तिथि
ପ୍ରସ୍ଥାନ ତାରିଖ,"प्रस्थान तारीख, जाने की तारीख़"
ଡିସଚାର୍ଜ ତାରିଖ |,"कार्यमुक्‍ति तारीख, छुट्टी की तारीख"
ପରିପକ୍ୱତା ତାରିଖ,परिपक्वता तारीख
ରସିଦ ତାରିଖ,"प्राप्ति तारीख, प्राप्ति तिथि"
ତାରିଖ ଷ୍ଟାମ୍ପ |,"तारीख़ मोहर, दिनांकन"
ଦିନ ସ୍କୋଲାର୍ |,अनावासी छात्र
ଦିନ ଶିଫ୍ଟ |,दिन की पारी
ଅନୁଗ୍ରହର ଦିନ |,रियायती दिन
ଦିନ କାମକୁ ଦିନ |,"दैनंदिन कार्य, रोजमर्रा का काम"
ମୃତ ଖାତା,निष्क्रिय खाता
ସମୟସୀମା,समय सीमा
ଜଳଖିଆ,गतिरोध
ଡେଡ୍ ଷ୍ଟକ୍ ରେଜିଷ୍ଟର |,जड़ स्टॉक रजिस्टर
ମୃତ ଓଜନ,कुल भार
କାରବାର,"सौदा, व्यवहार करना"
ସହାୟକ କାରବାର |,संबंधित सहायक
କାରବାର,"व्यवहार, लेनदेन"
ମୃତ୍ୟୁ ବାର୍ଷିକୀ |,पुण्यतिथि
ପ୍ରିୟତା ଭତ୍ତା |,महंगाई भत्‍ता
ମୃତ୍ୟୁ ଲାଭ,मृत्यु हितलाभ
ମୃତ୍ୟୁ-ଜମ୍-ଅବସର ଗ୍ରାଟେରୀତା |,मृत्यु-सह-निवृत्‍ति उपदान
ସେବାରେ ମୃତ୍ୟୁ,सेवा के दौरान मृत्यु
ଡାଉଟରଜୋଜାଓନିନ୍ |,प्राधिकार निरसन
ଦେବର,"रोकना, विवर्जित करना"
ଡେବିଟ୍,"नामे, नामे डालना"
ଡେବିଟ୍ ପରାମର୍ଶ |,नामे संज्ञापन
ରୂଣ,ऋण
Debt ଣ ପରିଚାଳନା,ऋण प्रबंधन
Deb ଣଦାତା,"ऋणी, देनदार"
ମୃତ,"मृत, मृतक, दिवंगत"
ଶାସନ,शिष्‍टता
ବିକେନ୍ଦ୍ରୀକରଣ,विकेंद्रीकरण
ନିଷ୍ପତ୍ତି ନେବେ,निर्णायक कारक
ନିଷ୍ପତ୍ତି,"निर्णय, फैसला;विनिश्‍चय"
ନିର୍ଣ୍ଣୟ ନେବା,निर्णयन
ନିଷ୍ପତ୍ତି ନେବା ପ୍ରକ୍ରିୟା |,निर्णयन प्रक्रिया
ଘୋଷଣା,घोषणा
ଆୟର ଘୋଷଣା |,आय की घोषणा
ଘୋଷିତ ମୂଲ୍ୟ |,घोषित मूल्य
ଶପଥ କର,"सशपथ घोषित करना, शपथपूर्वक घोषणा करना"
ଡିକୋଡ୍ କରନ୍ତୁ |,कूट वाचन
ଡେକଣ୍ଟ୍ରୋଲ୍ |,"विनियंत्रण, नियंत्रण हटाना"
ବିଗାମୀ,शिष्‍टता;शालीनता;मर्यादा
କମିବା,"घटत, कमी"
ଏହି ପରିସେଇ,"डिगरी, डिक्री"
ସମର୍ପଣ,समर्पण
ରିହାତି,कटौती-योग्य
ରିହାତି,"कटौती, घटाव"
ଉତ୍ସରେ ରିହାତି,स्रोत पर कटौती
ଦରମାରୁ ରିହାତି,वेतन से कटौती
କାର୍ଯ୍ୟ,विलेख
ବନ୍ଧକ କାର୍ଯ୍ୟ,बंधक विलेख
ବିଶ୍ୱବିଦ୍ୟାଳୟ ବୋଲି ବିବେଚନା କରାଯାଏ |,मानित विश्‍वविद्‌यालय
ବଦନାମ,"विरूपित करना, विकृत करना"
ଦେ ଫ୍ୟାକ୍ଟୋ,वस्तुतः
ନକଲ,ग़बन
ବଦନାମ,मानहानि
ଡିଫଲ୍ଟ |,"चूक, व्यतिक्रम, बक़ाया"
ଡିଫଲ୍ଟର |,"चूक करने वाला, बक़ायादार, बाक़ीदार"
ତ୍ରୁଟିଯୁକ୍ତ,"सदोष, त्रुटिपूर्ण"
ପ୍ରତିରକ୍ଷା,"रक्षा, बचाव, प्रतिवाद"
ପ୍ରତିରକ୍ଷା ଉପଦେଶ,बचाव काउंसेल
ପ୍ରତିରକ୍ଷା ଉତ୍ପାଦନ |,रक्षा-उत्पादन
ଅଭିଯୁକ୍ତ,प्रतिवादी
ସ୍ଥଗିତ ରଖ |,आस्थगित करना
ସ୍ଥଗିତ ଖର୍ଚ୍ଚ,आस्थगित व्यय
ଅବମାନନା,अवज्ञा
ନିଅଣ୍ଟ,"घाटा, कमी"
ନିଅଣ୍ଟ ବଜେଟ୍ |,घाटे का बजट
ପରିଭାଷିତ କରନ୍ତୁ,"निश्‍चित करना, परिभाषा देना"
ଅଟୋ,अवज्ञा करना
ଭିକେସନ୍,"पद घटाना, ग्रेड घटाना, निम्नीकरण"
ଡିଗ୍ରୀ,"डिग्री, उपाधि, उपाधिपत्र, मात्रा, अंश, कोटि, घात"
ନିର୍ବନ୍ଧ,विधितः
ବିଳମ୍ବ,विलंब
ପ୍ରତିନିଧୀ |,"प्रतिनिधि, प्रत्यायोजित करना"
ପ୍ରତିନିଧୀ କର୍ତ୍ତୃପକ୍ଷ |,प्रत्यायोजित प्राधिकार
ପ୍ରତିନିଧୀ,"प्रतिनिधि मंडल, शिष्‍टमंडल, प्रत्यायोजन"
ଶକ୍ତିର ପ୍ରତିନିଧୀ |,शक्‍तियों का प्रत्यायोजन
ବିଲୋପ କରନ୍ତୁ |,"हटाना, निकालना"
ବିଲୋପାଘ,"लोप, हटा दिया जाना"
ଜାଣିଶୁଣି |,जानबूझकर
ବିଚାରପତି,विचार-विमर्श
ଦେଦକାର କରିବା |,"लाइसेंस रद्‌द करना, लाइसेंस हटाना"
ପ୍ରତାରଣା,परिसीमन
ବିତରଣ କର |,"देना, सौंपना, जन्म देना, जनना"
ବିତରଣ,"वितरण, सुपुर्दगी, परिदान, प्रसव"
ଚାହିଦା,"मांग, अभियाचना"
ଟିପ୍ପଣୀ ଟିପ୍ପଣୀ ଟିପ୍ପଣୀ |,मांग नोट
ଛକ,सीमांकन
Demi-garieruler,अर्ध-शासकीय
ଗଣତନ୍ତ୍ର,लोकतंत्र
ପ୍ରଦର୍ଶନ,"प्रदर्शन, निदर्शन, निरूपण"
ଗଣନିରୋଗରକରଣ,"मनोबल-ह्रास, नैतिक पतन"
ଡେମୁରିଜ୍ |,"विलंब-शुल्क, डेमरेज"
ଅସ୍ୱୀକାର,"इनकार, नकार, प्रत्याख्यान"
ନାମ,"अभिधान, अंकित मूल्य, मूल्यवर्ग, पंथ"
ଦେ ନୋଭୋ |,नए सिरे से
ଅସ୍ୱୀକାର କର |,"प्रत्याख्यान करना, नकारना"
ବିଦାୟ,"प्रस्थान करना, रवाना होना, विचलित होना, हटना, दिवंगत होना"
ବିଭାଗ,विभाग
ବିଭାଗୀୟ,विभागीय
ବିଭାଗୀୟ କାର୍ଯ୍ୟ,विभागीय कार्रवाई
ବିଭାଗୀୟ ଅନୁସନ୍ଧାନ |,विभागीय जांच
ବିଭାଗୀୟ ଅନୁସନ୍ଧାନ,विभागीय जांच-पड़ताल
ବିଭାଗୀୟ ଅନିୟମିତତା |,विभागीय अनियमितता
ବିଭାଗୀୟ ଲାଇବ୍ରେରୀ |,विभागीय पुस्तकालय
ବିଭାଗୀୟ ଅବହେଳା |,विभागीय उपेक्षा
ବିଭାଗୀୟ ଅନୁମତି,विभागीय अनुमति
ବିଭାଗୀୟ ଯୋଗ୍ୟତା ପରୀକ୍ଷା |,विभागीय अर्हक परीक्षा
ପ୍ରସ୍ଥାନ,"प्रस्थान, विचलन"
ନିର୍ଭରଶୀଳତା ପ୍ରମାଣପତ୍ର,आश्रितता प्रमाणपत्र
ନିର୍ଭରଶୀଳ |,आश्रित
ନିର୍ଭରଶୀଳ ପିଲାମାନେ |,आश्रित संतान
ନିୟୋଜନ କରନ୍ତୁ |,परिनियोजित करना
ଭିକ୍ଟର |,अभिसाक्षी
ନିର୍ବାସନ,"देश-निकाला, विवासन"
କ୍ଷତିପୂରଣ,अभिसाक्ष्य देना
ଜମା,"निक्षेप, जमा"
ଡିପୋ,"डिपो, आगार"
ଅବିଶ୍ୱାସନୀୟ,"मूल्यह्रास, अवक्षय"
ଉଦାସୀନ ଶ୍ରେଣୀ |,दलित वर्ग
ବଞ୍ଚିତ,वंचित करना
ପ୍ରତିନିଧିତ୍,"प्रतिनियुति, शिष्‍टमंडल"
ଡେପୁଟେସନ୍ ଭତ୍ତା,प्रतिनियुक्‍ति भत्‍ता
ଡେପୁଟି,उप
ପଞ୍ଜୀକୃତ |,विपंजीकृत
ଡ୍ୟୁଟିର ଦି,कर्तव्य की अवहेलना
ନିର୍ଯ୍ୟାତନା,वि-आरक्षण
ପୁନରୁତ୍ଥାନ,"अनादर, अल्पीकरण"
ଅପମାନଜନକ,अनादरसूचक
ଅପମାନଜନକ ଟିପ୍ପଣୀ |,अनादरसूचक अभ्युक्‍ति
ବଂଶଧର,वंशज
ବର୍ଣ୍ଣନା,"वर्णन, विवरण"
ଯୋଗ୍ୟ,सुपात्र
ଡିଜାଇନ୍,"अभिकल्प, डिज़ाइन"
ନିଯୁକ୍ତ କରନ୍ତୁ |,"नामोद्‌दिष्‍ट करना, नामोद्‌दिष्‍ट, मनोनीत, अभिहित करना"
ନିଯୁକ୍ତ,पदनाम
ପଠନ,"प्रेषण, रवानगी, प्रेषित करना, रवाना करना, भेजना"
ଡେସପ୍ୟାଚ୍ ନୋଟ୍ |,"प्रेषण नोट, रवानगी पत्र"
ପଠନ ରେଜିଷ୍ଟର |,प्रेषण रजिस्टर
ଗନ୍ତବ୍ୟସ୍ଥଳ,"गंतव्य, लक्ष्य"
ଦରିଦ୍ର,"निराश्रित, बेसहारा"
ସବିଶେଷ,"ब्योरा, काम पर भेजना"
ବିସ୍ତୃତ,"विस्तृत, ब्योरेवार"
ଚିହ୍ନଟ କର |,पता लगाना
ବନ୍ଦନା,"निरोध, रोक देना"
ଡିସେନୁ |,"नजरबंद, निरूद्‌ध व्यक्‍ति"
ନିଷ୍ଠା,"निर्धारण, अवधारण, संकल्प"
ନିବେଦନ,प्रतिवारण
କ୍ଷତିକାରକ,अहित
କ୍ଷତିକାରକ |,अहितकर
ମୂଲ୍ୟ ହ୍ରାସ,अवमूल्यन
ବିନାଶ,"विध्वंस, विनाश"
ବିକାଶ,विकास
ବିଚ୍ୟୁତ,विचलित होना
ଉପକରଣ,"युक्‍ति, साधन"
ଭକ୍ତି,निष्ठा
ନିରାକରଣ,निदान करना
ଚିତ୍ର,आरेख
ଡାଏରୀ,"डायरी, दैनिकी, दैनंदिनी"
ନିର୍ଦ୍ଦେଶ,"श्रुतलेख, बोलकर लिखाना"
ଅଣ ମୁସ୍ କରେ |,"अकार्य दिवस, अदिन"
ଡାଏଟ୍,आहार
ହଜମ କରନ୍ତୁ |,"सार-संग्रह, चयनिका"
ସମ୍ମାନିତ,गरिमापूर्ण
ସମ୍ମାନ,गरिमा
ଖୋଳା,विषयांतरण
ଦିଲାଟନକାରୀ,विलंबकारी
ଦ୍ୱନ୍ଦ୍ୱ,दुविधा
ପରିଶ୍ରମୀ,"अध्यवसायी, परिश्रमी"
ପରିମାପ,"विमा, विस्तार"
ଡିପ୍ଲୋମା,डिप्लोमा
କୂଟନୀତି |,"राजनय, कूटनीति"
କୂଟନ omatic ତିକ ରୋଗୀତା |,राजनयिक उन्मुक्‍ति
ସିଧାସଳଖ |,"प्रत्यक्ष, सीधा, निदेश देना"
ସିଧାସଳଖ ପ୍ରତିଯୋଗିତା |,सीधी प्रतियोगिता
ସିଧାସଳଖ ସାକ୍ଷାତକାର |,सीधा साक्षात्कार
ଦିଗ,"निदेश, निदेशन"
ଡିରେକ୍ଟୋରୀ,निर्देशिका
ସିଧାସଳଖ ନିଯୁକ୍ତି |,सीधे भर्ती(व्यक्‍ति)
ଅନୁମୋଦିତ,नांमजूर करना
ଅକ୍ଷମତା,"अशक्‍ततता, निर्योग्यता, अपंगता, अपांगता"
ଅକ୍ଷମ ବ୍ୟକ୍ତି,अशक्‍त व्यक्‍ति
ଅକ୍ଷମତା ଲାଭ,"अशक्‍तता हित लाभ, अपंगता हित लाभ, अपांगता हितलाभ"
ଅସୁବିଧା,अपहित
ସହମତ ନୁହେଁ,"असहमत होना, असहमति"
ଅନୁମୋଦିତ |,नामंजूर
ନାପସନ୍ଦ,निरनुमोदन
ବିପର୍ଯ୍ୟୟ |,विपदा
ବିପର୍ଯ୍ୟୟ ପରିଚାଳନା,विपदा प्रबंधन
ବିଚ୍ଛିନ୍ନ କର |,"तोड़ देना, भंग करना"
ବିବାଦ,संवितरण
ପରିତ୍ୟାଗ କରନ୍ତୁ |,"अलग करना, हटा देना, निकाल देना, व्यक्‍त करना"
ମୁକ୍ତି,"निर्वहन, पालन, ऋण उन्मोचन, सेवा-मुक्‍ति, कार्य-मुक्‍ति, छुट्‌टी"
ଡିସଚାର୍ଜ ସ୍ଲିପ୍ |,छुट्टी की पर्ची
ଶୃଙ୍ଖଳାଗତ କାର୍ଯ୍ୟ,अनुशासनिक कार्रवाई
ଶୃଙ୍ଖଳାଗତ ପ୍ରଣାଳୀ |,अनुशासनिक प्रकिया
ଅନୁଶାସନ,अनुशासन
ପ୍ରତ୍ୟାଖ୍ୟାନ |,"दावा छोड़ना, दावा त्यागना, अस्वीकार करना"
ପ୍ରକାଶ,"प्रकटन, प्रकटीकरण"
ଅସମ୍ମାନ,असंतोष
ବନ୍ଦ,"समापन, समाप्ति, रोक"
ବନ୍ଦ କରନ୍ତୁ,"बंद करना, रोकना, समाप्त करना"
ମୁକ୍ତି,"अनबन, मतभेद"
ରିହାତି,"बट्टा, छूट"
ଆବିଷ୍କାର କରନ୍ତୁ |,"खोजना, पता लगाना"
ଅସମ୍ମାନ,"अविश्‍वसनीय मानना, साख गिराना"
ଅସଙ୍ଗତି,विसंगति
ବିବେକ,विवेक
ବିବେକ ଅନୁଦାନ,विवेकानुदान
ବିଚକ୍ଷଣ ଶକ୍ତି,विवेकाधिकार
ଭେଦଭାବ,"भेदभाव, विभेद"
ଆଲୋଚନା,"विचार-विमर्श, चर्चा, बहस"
ଅସାଧୁ,बेईमान
ଅପମାନ,"अस्वीकार करना, नकारना, अनादर करना"
ବିଚ୍ଛିନ୍ନତା,विघटन
ଡିସ୍କ,डिस्क
ସ୍ଥାନାନ୍ତର,"विस्थापन, विस्थानन, अस्तव्यस्त हो जाना"
ଅବିଶ୍ୱାସ,निष्ठाहीन
ବରଖାସ୍ତ,"पदच्युत करना, बरख़ास्त करना, खारिज करना"
ବରଖାସ୍ତ,"पदच्युति, बरख़ास्तगी"
ବରଖାସ୍ତ ପଦ୍ଧତି |,बरख़ास्तगी प्रकिया
ଅବମାନନା,"आज्ञा न मानना, अवज्ञा करना"
ବିଶୃଙ୍ଖଳା |,"अव्यवस्था, गड़बड़ी, शांति भंग"
ଅବସାନିଜଜ୍,अव्यवस्थित करना/होना
ପାର୍ଥକ୍ୟ,असमानता
ପଠାଇବା ବିଭାଗ |,प्रेषण अनुभाग
ବିତରଣ ଯୋଗ୍ୟ,परिहार्य
ବିସର୍ଜନ କର |,"विसर्जित होना, तितर-बितर करना या होना"
ବିସ୍ଥାପିତ |,विस्थापित
ପ୍ରଦର୍ଶନ,"सज्जा, सजावट, प्रदर्शन, प्रदर्शित करना"
ଅସଦାଚରଣ,"अप्रसाद, नाखुशी"
ଚିହ୍ନ,"निपटान, निवर्तन, व्ययन"
