Gujarati,Kannada
"વિતરણ
 કાર્ય","ವಿತರಣೆ
 ಕಾರ್ಯ"
"વિતરણ
 બાતમી","ವಿತರಣೆ
 ಬುದ್ಧಿಶಕ್ತಿ"
વહેંચાયેલ તર્કશાસ્ત્ર,ವಿತರಣಾ ತರ್ಕ
"વિતરણ
 નેટવર્ક","ವಿತರಣೆ
 ಜಾಲ"
"વિતરણ
 પ્રક્રિયા","ವಿತರಣೆ
 ಸಂಸ್ಕರಣೆ"
"વિતરણ
 પ્રક્રિયા
 નેટવર્ક","ವಿತರಣೆ
 ಸಂಸ್ಕರಣೆ
 ಜಾಲ"
"વિતરણ
 પ્રોસેસર","ವಿತರಣೆ
 ಸಂಸ್ಕರಕ"
વિતરણ,ವಿತರಣಾ ಚೌಕಟ್ಟು
વિતરણ કેબલ,ವಿತರಣಾ ಕೇಬಲ್
વહેંચણી frame,ವಿತರಣಾ ಚೌಕಟ್ಟು
વિવિધતા,ವೈವಿಧ್ಯ
વિવિધતા,ವೈವಿಧ್ಯತೆಯ ಸಂಯೋಜಕ
વિભાજન તપાસ,ವಿಭಜನೆ
વિભાજિત સ્લિટ સ્કેન,ವಿಭಜಿತ ಸ್ಲಿಟ್ ಸ್ಕ್ಯಾನ್
વિભાગનું મથાળું,ವಿಭಜನೆ ಹೆಡರ್
"વિભાગીય
 પદ્ધતિ","ವಿಭಾಗ-ಪುನರತೆ
 ವಿಧಾನ"
ભાજક,ವಿಭಜಕ
દસ્તાવેજ,ದಾಖಲೆಗಳು
"દસ્તાવેજ
 વિધાનસભા","ದಾಖಲೆಗಳು
 ಸಭೆ"
દસ્તાવેજીકરણ,ದಸ್ತಾವತಿ
"દસ્તાવેજીકરણ
 પુસ્તક","ದಸ್ತಾವತಿ
 ಪುಸ್ತಕ"
"દસ્તાવેજીકરણ
કાર્યક્રમ","ದಸ್ತಾವತಿ
ಕಾರ್ಯಕ್ರಮ"
"દસ્તાવેજીકરણ
 પ્રકાર","ದಸ್ತಾವತಿ
 ಮಾದರಿ"
"દસ્તાવેજ
 સંચાલન","ದಾಖಲೆಗಳು
 ನಿರ್ವಹಣೆ"
"અગ્રતા
 ધાર","ಡಾಕ್ಯುಮೆಂಟ್ ಪ್ರಮುಖ
 ಅಂಚು"
દસ્તાવેજ,ಡಾಕ್ಯುಮೆಂಟ್ ಗುರುತು
"દસ્તાવેજ
 તૈયારી","ದಾಖಲೆಗಳು
 ತಯಾರಿ"
દસ્તાવેજ વાચકો,ಡಾಕ್ಯುಮೆಂಟ್ ಓದುಗ
"દસ્તાવેજ
 સંદર્ભ","ದಾಖಲೆಗಳು
 ಉಲ್ಲೇಖದ ಅಂಚು"
દસ્તાવેજ ફરીથી પ્રાપ્ત,ಡಾಕ್ಯುಮೆಂಟ್ ಮರುಪಡೆಯುವಿಕೆ
ડોક્યુટર,Docಷಧ
"ઘરગથ્થુ ઉપગ્રહ
 માલવાહક","ದೇಶೀಯ ಉಪಗ್ರಹ
 ವಾಹಕ"
"કઈ જ નહી
 સંચાલન
 (= કોઈ ઓપરેશન
 સૂચના)","ಏನನ್ನೂ ಮಾಡಬೇಡ
 ಕಾರ್ಯಾಚರಣೆ
 (= ಕಾರ್ಯಾಚರಣೆ ಇಲ್ಲ
 ಸೂಚನಾ)"
કોઠાર,ದೋಪು
"દંભી
 મુદ્રક","ಡಾಟ್-ಅಕ್ಷರ
 ಮುದ್ರಕ"
દંભી,ಮಣ್ಣು
"ડંધર પોપડો
(= મેટ્રિક્સ
 મુદ્રણ)","ಚರಂಡಿ ಮುದ್ರಕ
(= ಮ್ಯಾಟ್ರಿಕ್ಸ್
 ಮುದ್ರಕ)"
બેવડું બફર,ಡಬಲ್
દ્વિ -ખમ,ಡಬಲ್ -ಕಾರ್ಡ್
"બેવડું
 નોંધણી","ದಟ್ಟವಾದ
 ರೆಕಾರ್ಡಿಂಗ್"
"બેડીની લંબાઈ
 નોંધણી","ಎರಡು-ಸಾಂದ್ರತೆ
 ರೆಕಾರ್ಡಿಂಗ್"
"બમણું
 કતાર","ಎರಡು ಪಟ್ಟುಬಳಕೆಯ
 ಸರದಿಬಾಳ್ಯ"
બે-પ્રવેશ કાર્ડ,ಎರಡು ಮಾನ್ಯತೆ
"બમણું લંબાઈ
 નોંધણી કરવી","ಎರಡು
 ನೋಂದಣಿ"
બમણું ચોકસાઇ,ಎರಡು ಪಡೀತನ
"બમણું ચોકસાઇ
 અંકગણિત","ಎರಡು ಪಡೀತನ
 ಅಂಕಗಣಿತದ"
"બમણું ચોકસાઇ
 કાર્ય","ಎರಡು ಪಡೀತನ
 ಕಾರ್ಯ"
"બમણું ચોકસાઇ
 નંબર","ಎರಡು ಪಡೀತನ
 ಸಂಖ್ಯೆ"
"બેવડું
 નોંધણી","ಎರಡು ಪಟ್ಟು
 ರೆಕಾರ್ಡಿಂಗ್"
બેવડું પંચ,ಎರಡು ಪಂಚ್
બે રેલ્વે તર્ક,ಎರಡು ಬಾರಿ
બેવડો રજિસ્ટર,ಎರಡು ಪಟ್ಟು ನೋಂದಣಿ
"બે ગડી
 તપાસકર્તા","ಎರಡು ಹಾಳೆ
 ಪತ್ತೆಕಾರಕ"
"બે ગડી
 પ્રસન્ન","ಎರಡು ಹಾಳೆ
 ಹೊರಹಾಕುವವನು"
બે બાજુવાળી ડિસ્ક,ಎರಡು ಬದಿಯ ಡಿಸ್ಕ್
બમણું હડતત,ಬಡಿ
બેવડું શબ્દ,ದ್ವಿಮುಖ ಪದ
બેવડી રિંગ,ದ್ವಿಗುಣ-ಸಂಬಂಧಿತ ಉಂಗುರ
કડી,ಡೌನ್ ಲಿಂಕ್
ડાઉન ટાઇમ,ಕೆಳಗಡೆ
"નીચેની તરફ
 સુસંગતતા","ಕೆಳಕ್ಕೆ
 ಹೊಂದಿಕೊಳ್ಳುವಿಕೆ"
"નીચેની તરફ
 સંદર્ભ","ಕೆಳಕ್ಕೆ
 ಉಲ್ಲೇಖ"
ઘેરાયેલું,ಎಳೆಯುವುದು
ધક્કો મારવો,ಡ್ರಿಫ್ಟ್
Drીફેલી ભૂલ,ಡ್ರಿಫ್ಟ್ ದೋಷ
વહી જવાનું પાત્ર,ಡ್ರಿಫ್ಟಿಂಗ್ ಪಾತ್ರ
ડ્રોપ ડેડ અટકે,ಬೀಳುವಿಕೆ
અંદર નાખો,ಬಿಡಿ
છોડી દીધેલ,ಮಧ್ಯದಲ್ಲೇ ಬಿಟ್ಟ
ડ્રોપ -રિપીટર,ಡ್ರಾಪ್ ರಿಪೀಟರ್
ડ્રોપ વાયર,ಹನಿ ತಂತಿ
ડ્રમ ડ્રાઇવ,ಡ್ರಮ್ ಚಾಲನೆ
ડ્રમ કાવતરાખોર,ಡ್ರಮ್ ಪ್ಲಾಟರ್
ડ્રમ પ્રિન્ટર,ಡ್ರಮ್ ಮುದ್ರಕ
ડ્રમ મુદ્રક,ಡ್ರಮ್ ಮುದ್ರಣ
ડ્રમ સ્કેન,ಡ್ರಮ್ ಸ್ಕ್ಯಾನಿಂಗ್
છત્ર,ಡ್ರಮ್ ವಿಂಗಡಣೆ
ડ્રમ સંગ્રહ,ಡ್ರಮ್ ಸಂಗ್ರಹ
ડ્રમ એકમ,ನಾಟಕ ಘಟಕ
સૂકી વહેતું,ದಟ್ಟ ಓಟ
બેવડી ઘનતા,ದ್ವಿ ಸಾಂದ್ರತೆ
બેવડી તીવ્રતા,ಡಬ್ಬಿ ತೀವ್ರತೆ
દ્વૈત,ದ್ವಿತ್ವ
દ્વૈતતા પ્રમેય,ದ್ವಂದ್ವತೆ ಪ್ರಮೇಯ
દ્વિ -કામગીરી,ಡ್ಯುಯಲ್ ಕಾರ್ಯಾಚರಣೆ
બેવડું બંદર મેમરી,ಡ್ಯುಯಲ್ ಪೋರ್ಟ್ ಮೆಮೊರಿ
"બેવડી પ્રોસેસર
 પદ્ધતિ","ಡ್ಯುಯಲ್ ಪ್ರೊಸೆಸರ್
 ವ್ಯವಸ್ಥೆ"
"બેવડું સિમ્પલેક્સ
 પદ્ધતિ","ದ್ವಿಗುಣ
 ವಿಧಾನ"
દ્વિધા પદ્ધતિ,ದ್ವಿ ವ್ಯವಸ್ಥೆ
"ખરબચડું
 પ cardપન","ಡ್ಯೂಕೋಲ್ ಪಂಚ್
 ಚೀಟಿ"
મૂંગો,ಮೂಕ ಟರ್ಮಿನಲ್
બનાવટી સરનામું,ಡಮ್ಮಿ ವಿಳಾಸ
બનાવટી દલીલ,ಡಮ್ಮಿ ವಾದ
ડમી ચેક,ಡಮ್ಮಿ ಪರಿಶೀಲನೆ
"બનાવટી નિયંત્રણ
 વિભાગ","ಡಮ್ಮಿ ನಿಯಂತ್ರಣ
 ವಿಭಾಗ"
ડમી ડેટા સેટ,ನಕಲಿ ಡೇಟಾ ಸೆಟ್
બનાવટી સૂચના,ನಕಲಿ ಸೂಚನೆ
બનાવટી અનુભાગ,ಡಮ್ಮಿ ವಿಭಾಗ
બનાવટી ચલ,ಡಮ್ಮಿ ವೇರಿಯಬಲ್
ફેંકડી,ಬ ೦ ದಿಸು
ડમ્પ અને ફરીથી પ્રારંભ કરો,ಡಂಪ್ ಮತ್ತು ಮರುಪ್ರಾರಂಭಿಸಿ
ડમ્પ ચેક,ಡಂಪ್ ಚೆಕ್
ડમ્પ પોઇન્ટ,ಡಂಪ್ ಬಿಂದುವಿಗೆ
મનાની દિનચર્યા,ಡಂಪ್ ದಿನಚರಿ
નિસ્તેજ,ಪಾರಿಗೊಣಿಕೆ
બેકાબૂ,ಡ್ಯುಪ್ಲೆಕ್ಸ್ ಚಾನೆಲ್
દ્વિગુણક પરિણા,ಡ್ಯುಪ್ಲೆಕ್ಸ್ ಸರ್ಕ್ಯೂಟ್
"બેવડી
 વાતચીત","ಡ್ಯುಪ್ಲೆಕ್ಸ್
 ಸಂವಹನ"
દ્વિગુણિત કન્સોલ,ಡ್ಯುಪ್ಲೆಕ್ಸ್ ಕನ್ಸೋಲ್
બેસાડવાની પદ્ધતિ,ಡ್ಯುಪ್ಲೆಕ್ಸ್ಡ್ ವ್ಯವಸ್ಥೆ
તકરાર,ಡ್ಯುಪ್ಲೆಕ್ಸಿಂಗ್ ಮಾಡುವ
દ્વિગ્રાહી કામગીરી,ಡ್ಯುಪ್ಲೆಕ್ಸ್ ಕಾರ್ಯಾಚರಣೆ
"બેવડી
 ટ્રાન્સમિશન","ಡ್ಯುಪ್ಲೆಕ್ಸ್
 ರೋಗ ಪ್ರಸಾರ"
નકલની ચાવી,ನಕಲಿ ಕೀ
નકલ,ನಕಲಿ ಪರಿಮಾಣ
નકલની તપાસ,ನಕಲು ಪರಿಶೀಲನೆ
નકલ,ನಕಲು ಮಾಡುವ ಅಂಶ
"નકલ
 સુવિધાઓ","ನ ನಕಲು
 ಸೌಲಭ್ಯ"
ડુપ્લિકેટર,ನಕಲು ಮಾಡುವವ
"દાદાગી
 સંચાલન","ಡಯಾಡಿಕ್ ಬೂಲಿಯನ್
 ಕಾರ್ಯಾಚರಣೆ"
ડાયડિક ઓપરેશન,ಡೈಡಿಕ್ ಕಾರ್ಯಾಚರಣೆ
નારાધિત operatorપરેટર,ಡೈಯಾಡಿಕ್ ನಿರ್ವಾಹಕ
ગતિશીલ ચોકસાઈ,ಕ್ರಿಯಾಶೀಲತೆ
"ગતિશીલ સરનામું
 ભાષાંતર","ಡೈನಾಮಿಕ್ ವಿಳಾಸ
 ಭಾಷಾಂತರ"
ગતિશીલ ફાળવણી,ಕ್ರಿಯಾಶೀಲ ಹಂಚಿಕೆ
"ગતિશીલ બફર
 ફાળવણી","ಡೈನಾಮಿಕ್ ಬಫರ್
 ಮನವಸಿಕೆ"
ગતિશીલ બફર,ಡೈನಾಮಿಕ್ ಬಫರಿಂಗ್
"ગતિશીલ નિયંત્રણ
 કાર્ય","ಕ್ರಿಯಾಶೀಲ ನಿಯಂತ್ರಣ
 ಕಾರ್ಯ"
ગતિશીલ ડિબગ,ಡೈನಾಮಿಕ್ ಡೀಬಗ್
"ગતિશીલ ઉપકરણ
 પુન: રૂપરેખા","ಡೈನಾಮಿಕ್ ಸಾಧನ
 ಪುನಾರೋಪಾಯಿಸುವಿಕೆ"
"ગતિશીલ પ્રદર્શન
 તસવીર","ಕ್ರಿಯಾಶೀಲ ಪ್ರದರ್ಶನ
 ಚಿತ್ರ"
ગતિશીલ ડમ્પ,ಕ್ರಿಯಾಶೀಲ
"ગતિશીલ કચરો
 સંગ્રહ","ಕ್ರಿಯಾಶೀಲ
 ಸಂಗ್ರಹ"
"ગતિશીલ
 સૂચના","ಕ್ರಿಯಾಶೀಲ
 ಸೂಚನಾ"
ગતિશીલ લોડિંગ,ಡೈನಾಮಿಕ್ ಲೋಡಿಂಗ್
ગતિશીલ મેમરી,ಡೈನಾಮಿಕ್ ಮೆಮೊರಿ
"ગતિશીલ મેમરી
 ફાળવણી","ಡೈನಾಮಿಕ್ ಮೆಮೊರಿ
 ಮನವಸಿಕೆ"
"ગતિશીલ
 પરિમાણ","ಕ್ರಿಯಾಶೀಲ
 ನಿಯತಾಂಕ"
ગતિશીલ મુદ્રણ,ಡೈನಾಮಿಕ್ ಪ್ರಿಂಟ್ out ಟ್
"ગતિશીલ
 કાર્યક્રમ","ಕ್ರಿಯಾಶೀಲ
 ಪ್ರೋಗ್ರಾಮಿಂಗ್"
ગતિશીલ શ્રેણી,ಕ್ರಿಯಾತ್ಮಕ ವ್ಯಾಪ್ತಿಯನ್ನು
"ગતિશીલ
 ફેરબદલ","ಕ್ರಿಯಾಶೀಲ
 ಸ್ಥಳಾಂತರ"
ગતિશીલ પ્રતિભાવ,ಕ್ರಿಯಾಶೀಲ ಪ್ರತಿಕ್ರಿಯೆ
"ગતિશીલ
 સૂચિ","ಕ್ರಿಯಾಶೀಲ
 ವೇಳಾಪಟ್ಟಿ"
ગતિશીલ બંધ,ಡೈನಾಮಿಕ್ ಸ್ಟಾಪ್
ગતિશીલ સંગ્રહ,ಡೈನಾಮಿಕ್ ಸಂಗ್ರಹ
"ગતિશીલ સંગ્રહ
 ફાળવણી","ಡೈನಾಮಿಕ್ ಸಂಗ್ರಹ
 ಮನವಸಿಕೆ"
"ગતિશીલ
 Subલટ","ಕ್ರಿಯಾಶೀಲ
 ಪ್ರವಾಹದ"
"ગતિશીલ સમર્થન
 પદ્ધતિ","ಡೈನಾಮಿಕ್ ಬೆಂಬಲ
 ವ್ಯವಸ್ಥೆ"
"ગતિશીલ પદ્ધતિ
 નમૂનો","ಕ್ರಿಯಾಶೀಲ ವ್ಯವಸ್ಥೆ
 ಮಾದರಿ"
"ગતિશીલ
 મેમરી સિસ્ટમ","ಡೈನಾಮಿಕ್ ವರ್ಚುವಲ್
 ಸ್ಮರಣೆ ವ್ಯವಸ್ಥೆ"
પડઘો,ಪ್ರತಿಧ್ವನಿ ಚೆಕ್
પડઘો,ಪ್ರತಿಧ್ವನಿ ನಿಗ್ರಹಕ
"આર્થિક
 નિયમ","ಅರ್ಥಮಾಪನದ
 ಅನ್ವಯಿಸು"
"આર્થિક
 નમૂનો","ಅರ್ಥಮಾಪನದ
 ಮಾದರಿ"
"આર્થિક
 નિયમ","ಆರ್ಥಿಕ
 ಅನ್ವಯಿಸು"
"અર્થશાસ્ત્ર
 ગણતરીની પસંદગી","ಅರ್ಥಶಾಸ್ತ್ರ
 ಗಣನೆ"
"અર્થશાસ્ત્ર
 ગણતરીની પસંદગી
 નેટવર્ક","ಅರ್ಥಶಾಸ್ತ್ರ
 ಗಣನೆ
 ಜಾಲ"
ધાર,ಅಂಚು
ધારનું કાર્ડ,ಎಡ್ಜ್ ನೋಚ್ಡ್ ಕಾರ್ಡ್
ધારથી પંચ્ડ કાર્ડ,ಎಡ್ಜ್ ಪಂಚ್ ಕಾರ್ಡ್
સંપાદન કરવું,ತಿದ್ದು
"નિર્દેશિત સંપાદન
 ટ્રાન્સમિશન","ನಿರ್ದೇಶಿಸಲಾಗಿದೆ
 ರೋಗ ಪ್ರಸಾರ"
સંપાદિત નકલ,ಸಂಪಾದಿತ ನಕಲು
સંપાદનનું પાત્ર,ಸಂಪಾದನೆ ಅಕ್ಷರ
આધાર -સંપાદન,ಡೇಟಾ ಸಂಪಾದಿಸಲಾಗುತ್ತಿದೆ
"સંપાદન
 જાણ","ಸಂಪಾದನೆ
 ಮಾಹಿತಿ"
સંપાદન સત્ર,ಸಂಪಾದನೆ ಅಧಿವೇಶನ
સંપાદન નિવેદન,ಸಂಪಾದನೆ ಹೇಳಿಕೆ
સંપાદન પ્રતીક,ಚಿಹ್ನೆ
આવૃત્તિ નંબર,ಆವೃತ್ತಿಯ ಸಂಖ್ಯೆ
સંપાદન મોડ,ಮೋಡ್ ಸಂಪಾದಿಸಿ
સંપાદક,ಸಂಪಾದಕ
સંપાદક વિશેષતા,ಸಂಪಾದಕ ವೈಶಿಷ್ಟ್ಯ
"સંપાદક
 કોમ્પ્યુટર","ಸಂಪಾದಕ ಮೈಕ್ರೋ
 ಕಂಪ್ಯೂಟರ್"
સંપાદક કાર્યક્રમ,ಸಂಪಾದಕ ಕಾರ್ಯಕ್ರಮ
સંપાદન તબક્કો,ಹಂತವನ್ನು ಸಂಪಾದಿಸಿ
"શૈક્ષણિક
પ્રાતળતા","ಶೈಕ್ಷಣಿಕ
ತಂತ್ರಜ್ಞಾನ"
ઉશ્કેરવું,ಹೆಗಲಗಾಯಿಸು
અસરકારક બાયટ,ಪರಿಣಾಮಕಾರಿ ಬೈಟ್
"અસરકારક માહિતી
 તબદીલી દર","ಪರಿಣಾಮಕಾರಿ ದತ್ತ
 ವರ್ಗಾವಣೆ ಪ್ರಮಾಣ"
"કાર્યક્ષમ બમણું
 શબ્દ","ಪರಿಣಾಮಕಾರಿ
 ಮಾತು"
અર્ધ-શબ્દ,ಪರಿಣಾಮಕಾರಿ ಅರ್ಧ ಪದ
"યોગ્ય
 સૂચના","ಪರಿಣಾಮಕಾರಿ
 ಸೂಚನಾ"
"અસરકારક વ્યવસ્થાપન
 સંબોધન","ಪರಿಣಾಮಕಾರಿ ಕಾರ್ಯಾಚರಣೆ
 ಭಾಷಣ"
"યોગ્ય
 પદ્ધતિ","ಪರಿಣಾಮಕಾರಿ
 ವಿಧಾನ"
અસરકારક ગતિ,ಪರಿಣಾಮಕಾರಿ ವೇಗ
"યોગ્ય
 ટ્રાન્સમિશન
 ગતિ","ಪರಿಣಾಮಕಾರಿ
 ರೋಗ ಪ್ರಸಾರ
 ವೇಗ"
અસરકારક શબ્દ,ಪರಿಣಾಮಕಾರಿ ಪದ
"અસરકારક શબ્દ
 સ્થાન","ಪರಿಣಾಮಕಾರಿ ಪದ
 ಸ್ಥಳ"
આઠ-બીટ બાઇટ,ಎಂಟು ಬಿಟ್ ಬೈಟ್
"સવાર
 વાતચીત","ಎರಡೂ ದಾರ
 ಸಂವಹನ"
"સવાર
 સંચાલન","ಎರಡೂ ದಾರ
 ಕಾರ್ಯಾಚರಣೆ"
બહાર કા keyવું,ಕೀಲಿಯನ್ನು ಹೊರಹಾಕಿ
સ્થિતિસ્થાપક બફર,ಸ್ಥಿತಿಸ್ಥಾಪಕ ಬಫಡಿ
"વિદ્યુત
 નામું
 મશીન","ವಿದ್ಯುತ್
 ಲೆಕ್ಕಪತ್ರ
 ಯಂತ್ರ"
"વીજળી સર્કિટ
 વિશ્લેષણ કાર્યક્રમ","ವಿದ್ಯುದಾನಗರ
 ವಿಶ್ಲೇಷಣೆ ಕಾರ್ಯಕ್ರಮ"
"વીજળીના
 બદલવા યોગ્ય","ವಿದ್ಯುತ್ತಿನಂತೆ
 ಬದಲಾಯಿಸಬಹುದಾದ ಮೆಮೊರಿ"
"વીજળીનું
 સુસંગતતા","ವಿದ್ಯುತ್ಕಾಂತೀಯ
 ಹೊಂದಿಕೊಳ್ಳುವಿಕೆ"
"વીજળીનું
 વિલંબ સમય","ವಿದ್ಯುತ್ಕಾಂತೀಯ
 ವಿಳಂಬ ಸಮಯ"
"વીજળીનું
 રિલે","ವಿದ್ಯುತ್ಕಾಂತೀಯ
 ಪದಚ್ಯುತ"
"વિદ્યુતપ્રવાહ સંબંધી
 અસર મુદ્રણ","ವಿದ್ಯುನ್ಮಾನದ
 ಪ್ರಭಾವದ ಮುದ್ರಣ"
"વિદ્યુતપ્રવાહ સંબંધી
 કાવતરા","ವಿದ್ಯುನ್ಮಾನದ
 ಸಂಚಾರಿ"
"વિદ્યુતપ્રવાહ સંબંધી
 વીતીની","ವಿದ್ಯುನ್ಮಾನದ
 ಸ್ಕ್ಯಾನ್ ಮಾಡುವ"
"વિદ્યુતપ્રવાહ સંબંધી
 ફેરબદલ પદ્ધતિ","ವಿದ್ಯುನ್ಮಾನದ
 ಬದಲಾಯಿಸುವ ವ್ಯವಸ್ಥೆ"
વિદ્યુત -રમકડા,ವಿದ್ಯುನ್ಮಾನ
"વીજળી
 નોંધણી","ವಿದ್ಯುದನಿ
 ರೆಕಾರ್ಡಿಂಗ್"
"ઇલેક્ટ્રોનિક
 નામું
 મશીન","ವಿದ್ಯುನ್ಮಾನಿನ
 ಲೆಕ್ಕಪತ್ರ
 ಯಂತ್ರ"
"ઇલેક્ટ્રોનિક
 સ્વચાલિત
 વિનિમય","ವಿದ್ಯುನ್ಮಾನಿನ
 ಸ್ವಯಂಚಾಲಿತ
 ವಿನಿಮಯ"
"ઇલેક્ટ્રોનિક
 ગણક","ವಿದ್ಯುನ್ಮಾನಿನ
 ಕ್ಯಾಲ್ಕುಲೇಟರ್"
"વિદ્યુત -રોકડ
 નોંધણી કરવી","ವಿದ್ಯುದರ್ಚಿ
 ನೋಂದಣಿ"
"વિદ્યુત -ચાર્ટ
 વાચકો","ವಿದ್ಯುದರ್ಚಿ
 ಓದುಗ"
"વિદ્યુત -માહિતી
પ્રક્રિયા","ವಿದ್ಯುದರ್ಚಿ
ಸಂಸ್ಕರಣೆ"
"વિદ્યુત -માહિતી
 પ્રક્રિયા
 મશીન","ವಿದ್ಯುದರ್ಚಿ
 ಸಂಸ್ಕರಣೆ
 ಯಂತ್ರ"
"વિદ્યુત -માહિતી
 પ્રક્રિયા
 પદ્ધતિ","ವಿದ್ಯುದರ್ಚಿ
 ಸಂಸ್ಕರಣೆ
 ವ್ಯವಸ್ಥೆ"
વિદ્યુત ભરણ,ವಿದ್ಯುನ್ಮಾನ
"વિદ્યુત -નાણાં
 તબદીલી પદ્ધતિ","ಎಲೆಕ್ಟ್ರಾನಿಕ್ ನಿಧಿಗಳು
 ವರ್ಗಾವಣೆ ವ್ಯವಸ್ಥೆ"
વિદ્યુત -દાગ,ವಿದ್ಯುದರ್ಚಿ
"વિદ્યુત સંદેશા
 સેવા","ವಿದ್ಯುದರ್ಚಿ ಸಂದೇಶ
 ಸೇವಕ"
"વિદ્યુત સંદેશા
 પદ્ધતિ","ವಿದ್ಯುದರ್ಚಿ ಸಂದೇಶ
 ವ್ಯವಸ್ಥೆ"
વિદ્યુત -છાપનાર,ವಿದ್ಯುನ್ಮಾನಿನ ಮುದ್ರಕ
વિદ્યુત -ભીંગડા,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಮಾಪಕಗಳು
"ઇલેક્ટ્રોનિક
 આંકડાવિષયક
 મશીન","ವಿದ್ಯುನ್ಮಾನಿನ
 ಸಂಖ್ಯಾಶಾಸ್ತ್ರೀಯ
 ಯಂತ್ರ"
વિદ્યુત -સ્વીચ,ವಿದ್ಯುದರ್ಚಿ
"ઇલેક્ટ્રોનિક
 ફેરબદલ પદ્ધતિ","ವಿದ್ಯುನ್ಮಾನಿನ
 ಬದಲಾಯಿಸುವ ವ್ಯವಸ್ಥೆ"
"ઇલેક્ટ્રોનિક
 ભાષાંતર કરનાર","ವಿದ್ಯುನ್ಮಾನಿನ
 ಭಾಷಾಂತರಕಾರ"
વીજ શિક્ષક,ವಿದ್ಯುದರ್ಚಿ
"વિદ્યુત -વિસ્ફોટ વિષયક
 સુશોભન","ಸ್ಥಾಯೀ
 ತಿರುಗುವಿಕೆ"
"વિદ્યુત -વિસ્ફોટ વિષયક
 મુદ્રક","ಸ್ಥಾಯೀ
 ಮುದ್ರಕ"
"વિદ્યુત -વિસ્ફોટ વિષયક
 મુદ્રણ","ಸ್ಥಾಯೀ
 ಮುದ್ರಣ"
"વિદ્યુત -વિસ્ફોટ વિષયક
 સંગ્રહ","ಸ್ಥಾಯೀ
 ಸಂಗ್ರಹಣೆ"
તત્ત્વ,ಅಂಶ
પ્રાથમિક વસ્તુ,ಪ್ರಾಥಮಿಕ ಐಟಂ
"પ્રારંભિક
 પૂર્વસત્તા
 વિશ્લેષક","ಪ್ರಾಥಮಿಕವಾಗಿ
 ಪೂರ್ವಭಾವಿ ಮತ್ತು
 ವಿಶ್ಲೇಷಕ"
"તત્ત્વ
 અભિમાન","ಅಂಶ
 ಅಭಿವ್ಯಕ್ತಿ"
તત્વ -તાર,ಅಂಶದ ದಾರ
"તત્વ ચલ
નાબૂદ","ಅಂಶ ವೇರಿಯಬಲ್
ಎಲಿಮಿನೇಷನ್ ಅಂಶ"
અન્ય કલમ,ಬೇರೆ ಷರತ್ತು
અન્ય કલમ નિયમ,ಬೇರೆ ಷರತ್ತು ನಿಯಮ
ઉત્તેજના,ಧೈರ್ಯಶಾಲಿ
કટોકટી જાળવણી,ತುರ್ತುಸ್ಥಿತಿ ನಿರ್ವಹಣೆ
"કટોકટી
 જાળવણી
 સમય","ತುರ್ತುಸ್ಥಿತಿ
 ನಿರ್ವಹಣೆ
 ಕಾಲ"
"ઉત્સર્જક
 તર્કશાસ્ત્ર","ಹೊರಸೂಸುವ ಜೋಡಣೆ
 ತರ್ಕ"
ખાલી માધ્યમ,ಖಾಲಿ ಮಾಧ್ಯಮ
ખાલી તાર,ಖಾಲಿ ದಾರ
અનુકરણ,ಅನುಕರಣ ಮಾಡು
ઉતાવળ,ವಿಗ್ರಹ
"-નેપ -સમાયોજિત કરવું
 નિર્માણ","ಎಮುರು ಮಾಡುವವನು
 ಉತ್ಪಾದನೆ"
સક્ષમ કરવું,ಸಕ್ರಿಯಗೊಳಿಸು
સક્ષમ,ಸಕ್ರಿಯಗೊಳಿಸಿದ
સક્ષમ મોડ્યુલ,ಸಕ್ರಿಯ ಮಾಡ್ಯೂಲ್
સક્ષમ પૃષ્ઠ દોષ,ಪುಟ ದೋಷವನ್ನು ಸಕ್ರಿಯಗೊಳಿಸಲಾಗಿದೆ
પલ્સને સક્ષમ કરો,ನಾಡಿ ಸಕ್ರಿಯಗೊಳಿಸಿ
સક્ષમ સંકેત,ಸಿಗ್ನಲ್ ಅನ್ನು ಸಕ್ರಿಯಗೊಳಿಸುತ್ತದೆ
અકસ્માત,ಬೇಟೆಯಾಡುವ
Encંચે બાંધેલી માહિતી,ಪತ್ತೆಹಚ್ಚಿದ ದತ್ತಾಂಶ
વિકૃતિ,ಎನಿಮಿ
એન્કોડ થયેલ બિંદુ,ಎನ್‌ಕೋಡ್ ಮಾಡಲಾದ ಬಿಂದು
એન્કોડ કરેલું પ્રશ્ન,ಎನ್ಕೋಡ್ ಮಾಡಿದ ಪ್ರಶ್ನೆ
એન્કોડર,ಸ್ಥಳಾಂತರಕ
એન્ક્રિપ્શન,ಗೂ ry ಕತಿದ್ದು
"અંત
 ઉધાર","ಸುತ್ತಲೂ ಕೊನೆಗೊಳ್ಳುತ್ತದೆ
 ಎರವಲು ಪಡೆಯು"
કેરીની આસપાસ અંત,ಕ್ಯಾರಿ ಸುತ್ತಲೂ ಕೊನೆಗೊಳ್ಳುತ್ತದೆ
શિફ્ટની આસપાસ અંત,ಶಿಫ್ಟ್ ಸುತ್ತಲೂ ಕೊನೆಗೊಳ್ಳುತ್ತದೆ
