Gujarati,Hindi
માહિતી સંગ્રહ માળખું,आँकड़ा भंडारण संरचना
ડેટા માળખું,"1.ऑकड़ा संरचना, 2. डाटा संरचना"
ડેટા સ્વીચ,"1.आँकड़ा स्विच, 2. डाटा स्विच"
ડેટા ટેબલ,"1.आँकड़ा सारणी, 2.डाटा सारणी"
ડેટા ટર્મિનલ,"1.आँकड़ा अंतक,2. डाटा अंतक"
ડેટા ટ્રાન્સક્રિપ્શન,"1.आँकड़ा अनुलेखन, 2. डाटा अनुलेखन"
ડેટા ટ્રાન્સફર,"1.आँकड़ा अंतरण,2. डाटा अंतरण"
ડેટા ટ્રાન્સમિશન,"1.आँकड़ा संचरण, 2. डाटा संचरण"
ડેટા ટ્રાન્સમિશન ચેનલ,"1.आँकड़ा संचरण प्रणाली, 2. डाटा संचरण प्रणाली"
ડેટા પ્રકાર,"1.आँकड़ा प्रारुप, 2. डाटा प्रारुप"
ડેટા યુનિટ,"1.आँकड़ा एकक, 2. डाटा एकक"
માહિતી માન્યતા,"1.आँकड़ा मान्यीकरण, 2. डाटा मान्यीकरण"
ડેટાબેઝ,डाटाबेस
ડેટાબેઝ વહીવટ,डाटाबेस प्रशासन
ડેટાબેઝ ડિઝાઇન,डाटाबेस अभिकल्प
ડેટાબેઝ મેનેજમેન્ટ સિસ્ટમ,डाटाबेस प्रबंधन तंत्र
ડેટાગ્રાવ,"1.आँकड़ाग्रेव, 2. डाटाग्रेव"
ડેટમ,"1.डेटम, 2. ऑकड़ा"
મૃત્યુ ક્ષેત્ર,"1.अक्रिय क्षेत्र, 2.निष्क्रिय क्षेत्र"
મડાગાંઠ,गतिरोध
ડેડલોક નિવારણ,गतिरोध रोकथाम
ડિબગ,दोष मार्जन
નિર્ણય બોક્સ,"1.निर्णय कोष्ठ, 2. निर्णय पेटी"
નિર્ણય લેવાની પ્રક્રિયા,निर्णय निर्धारण प्रक्रम
નિર્ણય સપોર્ટ સિસ્ટમ,निर्णय सहायक तंत्र
નિર્ણય વૃક્ષ,निर्णय वृक्ष
ડીકોડર,"1.कुटवाचक, 2. विकोडक"
વિઘટન સિદ્ધાંત,विघटन सिद्धांत
ડિક્રિપ્શન,विकोडन
સમર્પિત ચેનલ,समर्पित प्रणाल
સમર્પિત બંદર,समर्पित दवारक
સંરક્ષણ ડેટા નેટવર્ક (DDN),प्रतिरक्षण आँकडा नेटवर्क (डी डी एन)
સંરક્ષણ માહિતી સિસ્ટમ,प्रतिरक्षण सूचना प्रणाली
ડિફ્રેગમેન્ટેશન,एकीकरण
વિલંબ,विलंब
વિલંબ કાઉન્ટર,विलंब गणक
વિલંબ સમય,विलंब काल
કાઢી નાખો,"1.मिटाना, 2. हटाना"
કાઢી નાખવાનો રેકોર્ડ,विलोपन अभिलेख
સીમાંકક,परिसीमक
ડેલ્ટા મોડ્યુલેશન,डेल्टा माँडुलन
માંગ પેજીંગ,माँग पृष्ठन
ડેમો,प्रदर्शन
ડિમોડ્યુલેશન,विमाडुलन
demultiplexer,वि-बहुसंकेतक
વિકૃતિકરણ,असमान्यीकरण
ઘનતા,"1.घनत्व, 2. सधनता"
નિર્ભરતા,"1.आश्रिता, 2. निर्भरता"
આશ્રિત એકમ,आश्रित एकक
ડેક્યુ,विपंक्ति
સંદર્ભ,"1.अपनिर्देशन, 2. अपसंदर्भन"
વ્યુત્પન્ન વૃક્ષ,व्युत्पन्न वृक्ष
વ્યુત્પન્ન ક્ષેત્ર,व्युत्पन्न क्षेत्र
ઉતરતા ક્રમ,अवरोही छंटाई
ડિઝાઇન,अभिकल्प
ડેસ્ક કેલ્ક્યુલેટર,डेस्क परिकलक
ડેસ્ક ટોપ કમ્પ્યુટર,डेस्कटॉप कंप्यूटर
ડેસ્કટોપ પ્રસ્તુતિ,डेस्कटॉप प्रस्तुतिकरण
ડેસ્કટોપ પબ્લિશિંગ (DTP),डेस्कटॉप प्रकाशन
ડેસ્કટોપ વિડિઓ,डेस्कटॉप वीडियो
ગંતવ્ય સરનામું,गंतव्य पता
વિનાશક,"1.विनाशक,  2.अपध्वंशक"
નિર્ણાયક ઓટોમેટો,निर्धारणात्मक ऑटोमेटा
વિકાસકર્તા,विकासक
વિકાસ પ્રણાલી,विकास तन्त्र
ઉપકરણ,युक्ति
ઉપકરણ નિયંત્રણ એકમ,युक्ति नियंत्रण एकक
ઉપકરણ નિયંત્રક,युक्ति नियंत्रक
ઉપકરણ સંચાલન,युक्ति प्रबंधन
ઉપકરણ મોડ,युक्ति विधा
નિદાન,निदान
ડાયગ્નોસ્ટિક સિસ્ટમ,निदानी तंत्र
ડાયગ્નોસ્ટિક્સ,"1.निदान, 2. निदानिकी"
રેખાકૃતિ,आरेख
ડાયલ,डायल
ડાયલ લાઇન,डायल लाइन
ડાયલ ટોન,डायल टोन
ડાયલ કરો,डायल अप
સંવાદ,"1.संवाद, 2. वार्तालाप"
સંવાદ બોક્સ,वार्तालाप कोष्ठ
ડાયલઅપ મોડેમ,डायलअप मॉडम
પરિમાણ,विमा
શબ્દકોશ,शब्दकोश
તફાવત,"1. अवकलन ,2. विभेदन"
ડિજિટલ,अंकीय
ડિજિટલ ચેનલ,अंकीय प्रणाल
ડિજિટલ સર્કિટ,अंकीय परिपथ
ડિજિટલ કમ્પ્યુટર,अंकीय कंप्यूटर
ડિજિટલ ડેટા,"1.अंकीय आँकड़ा, 2.अंकीय डाटा"
ડિજિટલ સુવિધા,अंकीय सुविधा
ડિજિટલ ફિલ્ટર,अंकीय फिल्टर
ડિજિટલ પુસ્તકાલય,अंकीय लाइब्रेरी
ડિજિટલ મોડ્યુલેશન,अंकीय माडुलन
ડિજિટલ મોનિટર,"1.अंकीय प्रदर्श, 2. डिजीटल मॉनीटर"
ડિજિટલ ચિત્ર,अंकीय चित्र
ડિજિટલ હસ્તાક્ષર,"1.अंकीय हस्ताक्षर, 2. अंकीय चिन्हक"
ડિજિટલ સ્વીચ,अंकीय स्विच
ડિજિટલ થી એનાલોગ (D/A) કન્વર્ટર,अंकीय अनुरूप रूपांतरक
ડિજિટાઇઝેશન,अंकरूपण
ડિજિટાઇઝ કરો,अंकीकरण
ડિજિટાઇઝર,अंकरूपक
ડાયોડ,डायोड
પ્રત્યક્ષ,प्रत्यक्ष
સીધું સરનામું,प्रत्यक्ष पता
સીધું રૂપાંતર,प्रत्यक्ष रुपांतरण
સીધું જોડાણ,प्रत्यक्ष युग्मन
ડાયરેક્ટ મેમરી એક્સેસ (DMA),"1.प्रत्यक्ष स्मृति अभिगम, 2. प्रत्यक्ष मैमोरी अभिगम (डी एम ए)"
ડાયરેક્ટ મેમરી એક્સેસ (DMA),प्रत्यक्ष स्मृति अभिगम (डी एम ए)
સીધી પદ્ધતિ,प्रत्यक्ष विधि
નિર્દેશ,निदेश
ડિરેક્ટરી,निर्देशिका
ડિરેક્ટરી સર્વર,"1.निर्देशिका परिसेवक, 2. निर्देशिका सर्वर"
ડિરેક્ટરી સેવા,निर्देशिका सेवा
નિષ્ક્રિય,असमर्थ
નિષ્ક્રિય સંકેત,असमर्थकारी संकेत
ડિસ્કનેક્ટ,"1.असंबंधन, 2. विसंबंधन"
અલગ,"1.असतत , 2. विविक्त"
ડિસ્ક,"1.चक्रिका, 2. डिस्क"
ડિસ્ક સરનામું,"1.चक्रिका पता, 2. डिस्क पता"
ડિસ્ક એરે,"1.चक्रिका सरणी, 2. डिस्क सरणी"
ડિસ્ક ક્ષમતા,"1.चक्रिका क्षमता, 2. डिस्क क्षमता"
ડિસ્ક ડ્રાઇવ,"1.चक्रिका चालक, 2.डिस्क ड्रािव"
ડિસ્ક ફાઇલ,चक्रिका संचिका
ડિસ્ક મેમરી,"1.चक्रिका स्मृति, 2. चक्रिका मेमोरी, 3.डिस्क स्मृति,4. डिस्क मेमोरी"
ડિસ્ક ઓપરેટિંગ સિસ્ટમ (DOS),चक्रिका परिचालन तंत्र (डी ओ एस)
ડિસ્ક પેક,चक्रिका संकुल
ડિસ્ક સર્વર,"1.चक्रिका परिसेवक, 2. डिस्क सर्वर"
ડિસ્ક સંગ્રહ,"1.चक्रिका भंडारण, 2. डिस्क भंडारण"
ડિસ્કેટ,डिस्केट
ડિસ્પ્લે ફાઇલ,प्रदर्श संचिका
પ્રદર્શિત છબી,प्रदर्श प्रतिबिंब
નિકાલ,निपटान
અંતર,दूरी
અંતર કાર્ય,दूरी फलन
વિકૃતિ,विरूपण
વિતરિત,वितरित
વિતરિત ડેટા,वितरित आँकड़ा
વિતરિત સર્વર,वितरित परिसेवक
વિતરણ સિસ્ટમ,"1.वितरित प्रणाली, 2. वितरित तंत्र"
વિતરણકારી,वितरक
દસ્તાવેજ,प्रलेख
દસ્તાવેજ પુનઃપ્રાપ્ત,प्रलेख प्रत्यानयित
દસ્તાવેજ વિન્ડો,"1.प्रलेख खिडक़ी, 2. प्रलेख विंडो"
દસ્તાવેજીકરણ,प्रलेखन
ડોમેન,"डोमेन, प्रक्षेत्र"
ડોમેન નામ,डोमेन नाम
ડોટ મેટ્રિક્સ પ્રિન્ટર,"1.डॉट मैट्रिक्स मुद्रक, 2. डॉट मैट्रिक्स प्रिंटर"
નીચે,"अध:, नीचे"
ડાઉન લિંક,"1.अवलिंक , 2.अवकड़ी"
ડાઉન લોડિંગ,अधोभारण
ડાઉન સમય,अधोभारण काल
ખેંચીને,कर्षण
DRAM (ડાયનેમિક રેમ),डीरैम (गतिक रैम)
ડ્રિફ્ટ,अपवाह
ડ્રાઈવર,चालक
ડ્રોપ,पात
ડ્રોપ ડાઉન સૂચિ બોક્સ,निपात सूची बॉक्स
ડ્રમ ડ્રાઇવ,ड्रम ड्रािव
ડ્રમ પ્રિન્ટર,"1.ड्रम मुद्रक, 2. ड्रम प्रिंटर"
ડ્રમ યુનિટ,"1.इम एकक, 2. ड्रम इकाई"
દ્વિ,"1.द्वैत,2. द्वि"
બેવડી ઘનતા,द्वैत घनत्व
બનાવટી સરનામું,"1.मूक पता, 2. छद्म पता"
ડમ્પ,सन्निक्षेप
ડુપ્લેક્સ સર્કિટ,दवैध परिपथ
દ્વિગુણિત,दवैधीकरण
ડુપ્લિકેટ,केय्प्रतिकुंजी
ડીવીડી આર/ડબલ્યુ,"1.डी वी डी आर./डब्ल्यू ,2. डी वी डी पठन, 3.लेखन"
ડીવીડી રોમ,डी वी डी रॉम
ગતિશીલ સૂચના,गतिक अनुदेश
ગતિશીલ મેમરી,"1.गतिक स्मृति, 2.गतिक मेमोरी"
ગતિશીલતા,"1.गति विज्ञान, 2. गतिकी"
EBCDIC,ई बी सी डी आई सी
ઈ-વ્યવસાય,ई व्यवसाय
પડઘો,प्रतिध्वनि
ઈ-કોમર્સ,"1.ई-कॉमर्स, 2.ई-वाणिज्य"
ફેરફાર કરો,संपादन
સંપાદક,संपादक
શૈક્ષણિક ટેકનોલોજી,शैक्षिक प्रौद्योगिकी
EEP રોમ,ई ई पी रॉम
અસરકારક સરનામું (ફ્લોટિંગ સરનામું),"1.सार्थक पता , 2.प्रभावी पता"
અસરકારક ઓપરેન્ડ સરનામું,सार्थक संकार्य पता
અસરકારક પ્રક્રિયા,प्रभावी क्रिया
અસરકારક UID (વપરાશકર્તા ઓળખ),प्रभावी यू.आई.डी.
અસરકારક ટ્રાન્સમિશન ઓપરેન્ડ,प्रभावी संचरण संकार्य
આઠ-બીટ બાઈટ,अष्टबिट बािट
ઈ-લર્નિંગ,"इलेक्ट्रॉनिक अधिगम, ई अधिगम"
ચૂંટણી-અલગર્થમ,चुनाव एल्गोरिथम
ઇલેક્ટ્રિક મેઇલિંગ (ઇ-મેલ),इलेक्ट्रोनिक डाकसेवा (ई. मेल)
ઇલેક્ટ્રિક પ્રિન્ટર,"1.इलेक्ट्रोनिक मुद्रण, 2.इलेक्ट्रोनिक प्रिटर"
ઇલેક્ટ્રિકલ એકાઉન્ટિંગ મશીન,विद्युत लेखा मशीन
ઇલેક્ટ્રોનિક,इलेक्ट्रोनिकी
ઇલેક્ટ્રોનિક ક્લિયરન્સ સિસ્ટમ (ECS),इलैक्ट्रॉनिक निकास प्रणाली (ई.सी.एस.)
ઇલેક્ટ્રોનિક ડેટા ઇન્ટરચેન્જ (EDI),इलेक्ट्रॉनिक आँकड़ा विनिमय (इ.डी.आई.)
ઇલેક્ટ્રોનિક ડેટા પ્રોસેસિંગ,इलेक्ट्रोनिक आंकड़ा संसाधन
ઇલેક્ટ્રોનિક ફાઇલિંગ,इलेक्ट्रॉनिक विवरणिक
ઇલેક્ટ્રોનિક ફંડ ટ્રાન્સફર સિસ્ટમ (EFTS),इलेक्ट्रोनिक निधि अंतरण तंत्र (ई.एफ.टी.एस)
ઇલેક્ટ્રોનિક જર્નલ્સ,"1.इलेक्ट्रॉनिक जर्नल, 2.इलेक्ट्रानिक पत्रिका"
ઇલેક્ટ્રોનિક પ્રકાશન,इलेक्ट्रॉनिक प्रकाशन
ઇલેક્ટ્રોનિક સ્વીચ,इलेक्ट्रॉनिक स्विच
તત્વ,"तत्व, अवयव"
ઈ-મેલ,ई-मेल
ઈ - મેઈલ સરનામું,"1.ई-मेल पता, 2. इलेक्ट्रॉनिक डाक पता"
એમ્બેડેડ સિસ્ટમ,अंत:स्थापित तंत्र
એમ્બેડિંગ,अंत:स्थापन
એમિટર કપલ લોજિક (ECL),उत्सर्जक युग्मित तर्क (ई.सी.एल.)
ખાલી સ્ટેક,रिक्त चिति
ખાલી શબ્દમાળા,"1.रिक्त श्रृंखला, 2. रिक्त माला"
અનુકરણ,यंत्रानुकरण
એન્કેપ્સ્યુલેશન,"1.केप्सूलीकरण, 2. केप्सूलन"
સંકેતલિપી,कूटलेखक
એન્કોડ,कूटलेखन
એન્કોડર,"1.कूटलेखक, 2. कोडक"
એન્ક્રિપ્ટેડ ડેટા,गूढ आंकडा
એન્ક્રિપ્ટીંગ ફાઇલ સિસ્ટમ,गूढ फािल सिस्टम
એન્ક્રિપ્શન,"1.गोपन, 2. कोडन, 3. कूटलेखन"
બ્લોકનો અંત,खंडक अंत
ફાઇલનો અંત (EOF),संचिका-अन्त
અંતિમ વપરાશકર્તા,प्रयोक्ता
દાખલ કરો,प्रवेश
એન્ટર-કી,प्रवेश कुंजी
એન્ટરપ્રાઇઝ સર્વર,"1.उद्यम सरवर, 2. उद्यम सेवक"
એન્ટરપ્રાઇઝ સિસ્ટમ,उद्यम तंत्र
એન્ટિટી,सत्ता
અસ્તિત્વ-સંબંધ,सत्ता संबंधता
પ્રવેશ સમય,प्रवेश काल
પ્રવેશ ચલ,प्रविष्ट चर
ગણી શકાય તેવું,गणनीय
પર્યાવરણ,परिवेश
યુગ,"1.ईपोच,2. युग,3. निर्देश क्षण"
EPROM,ईप्राम (वित्तोरण प्रोग्राम्य पठन मात्र स्मृति)
એપ્સીલોન બંધ,एपसिलॉन संवरक
બરાબરી,तुल्यकारक
સાધનસામગ્રી,उपस्कर
સમાનતા વર્ગ,तुल्यता वर्ग
સમાનતા સંબંધ,तुल्य संबंध
ભુસવું,"1.विलोपन, 2.मिटान"
કોડ સુધારવામાં ભૂલ,त्रुटि संशोधन कूट
ભૂલ સુધારણા,त्रुटि संशोधन
ભૂલ શોધ,त्रुटि संसूचन
ભૂલ હેન્ડલિંગ,त्रुटि प्रहस्तन
ક્ષતી સંદેશ,त्रुटि संदेश
ભૂલ દર,त्रुटि दर
ભૂલ પુનઃપ્રાપ્તિ,त्रुटि पुनर्डद्धार
ભૂલ નિયમિત,त्रुटि नेमक
એસ્કેપ પાત્ર,पलायन संप्रतीक
ઈથરનેટ,ईथरनेट
ઘટના,घटना
ઘટના સાંકળ,घटना श्रृंखला
ઘટના નિયંત્રણ,घटना नियंत्रण
ઇવેન્ટ કાઉન્ટર,घटना गणक
અપવાદ હેન્ડલિંગ,अपवाद प्रहस्तन
વિનિમયક્ષમ ડિસ્ક સંગ્રહ,विनिमय डिस्क भंडारण
બાકાત,अपवर्जन
વિશિષ્ટ અથવા (XOR),अनन्य और (एक्स ऑर)
એક્ઝિક્યુટેબલ પ્રોગ્રામ,निष्पाद्य क्रमादेश
એક્ઝિક્યુટિવ નિવેદન,निष्पादन कथन
સંપૂર્ણ શોધ,चयनिक खोज
અસ્તિત્વમાં છે,विदयमान
બહાર નીકળો,निर्गम
નિષ્ણાત સિસ્ટમ,विशेषज्ञ तंत्र
અભિવ્યક્તિ,"1. अभिव्यक्ति ,2. व्यंजक"
વિસ્તૃત ગ્રાફિક એરે (XGA),विस्तारित आलेखीय आव्यूह (एक्स जी ए)
વિસ્તૃત ઉદ્યોગ ધોરણ (EIS),विस्तारित औदयोगिक मानक (इ.आई.एस.)
વિસ્તૃત મશીન,अतिदेशित मशीन
વિસ્તૃત મેમરી,विस्तारित स्मृति
વિસ્તૃત ચોકસાઇ,"1.विस्तारित परिशुद्धता, 2.विस्तारित यर्थाथता"
વિસ્તૃત વર્ગીકરણ,"1.विस्तारित छंटाी, 2. विस्तारित पृथक्करण"
બાહ્ય કૉલ,वाह्य आह्वान
બાહ્ય ભૂલ,वाह्य त्रुटि
બાહ્ય કાર્ય,वाह्य फलन
બાહ્ય વિક્ષેપ,वाह्य अंतरायन
બાહ્ય મેમરી,"1.वाह्य स्मृति, 2. वाह्य मेमोरी"
બાહ્ય મેમરી,वाह्य स्मृति
બાહ્ય મોડેમ,वाह्य मॉडेम
બાહ્ય સંદર્ભ,वाह्य संदर्भ
બાહ્ય શોધ,वाह्य खोज
બાહ્ય સંગ્રહ ઉપકરણ,वाह्य भंडारण युक्ति
નિષ્કર્ષણ,निष्कर्षण
એક્સ્ટ્રાપોલેશન,बहिर्वेशन
ફેસ કેરેક્ટર પ્રિન્ટર,फलक संप्रतीक मुद्रक
નિષ્ફળ-સલામત કામગીરી,विफल-सुरक्षा संक्रिया
નિષ્ફળતા દર,विफलता दर
નિષ્ફળતા પુનઃપ્રાપ્તિ,विफलता मुक्ति
ખોટો કોડ,मिथ्या कूट
ખોટી ભૂલ,मिथ्या त्रुटि
ફેન-ઇન,"1.निवेशाँक, 2. निवेश-अंक"
ફેન-આઉટ,"1.निर्गताँक, 2. निर्गत-अंक"
ફેસિમિલ I/O ઉપકરણ,"1.प्रतिकृति आई/ ओ युक्ति ,2. प्रतिकृति निवेश युक्ति/निर्गम"
ફાસ્ટ ફોરિયર ટ્રાન્સફોર્મ (FFT),द्रुत फौरिएर अन्तरण
જીવલેણ ભૂલ,घातक त्रुटि
ખામી શોધ,दोष संसूचन
ખામી નિદાન,दोष निदान
સહનશીલતા દોષ,दोष सहिष्णुता
ફેક્સ,फैक्स
ફેક્સ સંદેશ,फैक्स संदेश
FDC,एफ डी सी
લક્ષણ શોધ,लक्षण संसूचन
ફીડ ચક્ર,भरण चक्र
પ્રતિસાદ,पुनर्निवेश
ફીડર,"1.प्रदायक,2.पोषक, 3.फीडर"
મેળવો,आनयन
ફિબોનાકી શોધ,फिबोनेकी खोज
ફિબોનાકી ક્રમ,फिबोनेकी अनुक्रम
ફિબોનાકી શ્રેણી,फिबोनेकी श्रेणी
ફાઇબર ઓપ્ટિક્સ,तंतु प्रकाशिकी
ફિડો નેટ,फिडो जाल
ક્ષેત્ર,क्षेत्र
પાંચમી પેઢીના કમ્પ્યુટર્સ,पंचम पीढ़ी कम्प्यूटर
ફાઇલ,"1.संचिका,2. फािल"
ફાઇલ એક્સેસ પદ્ધતિ,संचिका अभिगम विधि
ફાઈલ ફાળવણી ટેબલ,संचिका नियतन सारणी
ફાઇલ કમ્પ્રેશન,संचिका संपीडन
ફાઇલ નકલ,संचिका प्रतिलिपिकरण
ફાઇલ લેઆઉટ,संचिका विन्यास
ફાઇલ મર્જ,संचिका विलय
ફાઇલ પુનઃપ્રાપ્તિ,संचिका पुन:प्राप्ति
ફાઇલ સંગ્રહ,संचिका भंडारण
ફાઇલ માળખું,संचिका संरचना
ફાઇલ સિસ્ટમ,संचिका तंत्र
ફાઇલ ટ્રાન્સફર,संचिका अंतरण
ફાઇલ ટ્રાન્સફર પ્રોટોકોલ (FTP),फाील अंतरण प्रोटोकॉल (एफ टी पी)
ફિલ્ટર,फिल्टर
અંતિમ સ્થિતિ,अंतिम स्थिति
શોધો,खोज
મર્યાદિત રાજ્ય મશીન,परिमित अवस्था यंत्र
આગ દિવાલ,फायर वॉल
ફર્મવેર,फर्मवेयर
વહેલા તે પહેલાં,पहले आो पहले पाो
પ્રથમ પેઢીના કમ્પ્યુટર,प्रथम पीढ़ी कंप्यूटर
ફર્સ્ટ ઇન ફર્સ્ટ આઉટ (FIFO),प्रथम निवेश प्रथम निर्गम (फीफो )
પ્રથમ ઓર્ડર તર્ક,प्रथम कोटि तर्क
પ્રથમ ઓર્ડર સિદ્ધાંત,प्रथम कोटि सिद्धांत
નિશ્ચિત પાર્ટીશન,नियत विभाजन
ધ્વજ,चिन्ह
લવચીક ડિસ્ક,नम्य डिस्क
ફ્લોપી ડિસ્ક,फ्लॉपी डिस्क
ફ્લોપી ડિસ્ક ડ્રાઇવ (Fdd),फ्लापी डिस्क चालन (एफ डी डी)
ફ્લો ચાર્ટ,प्रवाह संचित्र
નિયંત્રણનો પ્રવાહ,नियंत्रण प्रवाह
ફ્લશ,प्रधावन
ફોલ્ડર,फोल्डर
ફોન્ટ,फाँट
ફોન્ટ કુટુંબ,फाँट परिवार
બહાર ની ચાવી,वाह्य कुंजी
ફોર્મ,रूप
ઔપચારિક ભાષા,प्रतीकात्मक भाषा
ઔપચારિક સિસ્ટમ,प्रतीकात्मक विधि
ફોર્મેટ,"1.फॉरमैट, 2.आरूप"
ફોર્મેટિંગ,आरूपण
ફોરટ્રાન,फोरट्रॉन
ફોરટ્રાન પ્રોગ્રામિંગ,"1.फोरट्रॉन (एक कंप्यूटर भाषा) प्रोग्राम, 2.फोरट्रान क्रमादेशन"
ફોરવર્ડ સ્લેશ,अग्रतिर्यक स्लैश
ચોથી પેઢીના કમ્પ્યુટર,चतुर्थ पीढ़ी कंप्यूटर
ટુકડો,खंड
ફ્રેમ,फ्रेम
મફત નેટ,"1.मुक्त नेट, 2.मुक्त जाल"
મફત સોફ્ટવેર ફાઉન્ડેશન,मुक्त सॉफ्टवेयर न्यास
મફત સંગ્રહ,मुक्त भंडारण
ફ્રીવેર,फ्रीवेयर
આગળનો છેડો,अग्रांत
ફ્રન્ટ પેનલ,"1.अग्र पट्टिका, 2.अग्र पैनल"
કાર્ય,"1.प्रकार्य,2. फलन"
કાર્ય કી,प्रकार्य कुंजी
કાર્ય સંદર્ભ,प्रकार्य संदर्भ
કાર્યાત્મક નિર્ભરતા,प्रकार्यात्मक निर्भरता
કાર્યાત્મક પરીક્ષણ,प्रकार्य परीक्षण
અસ્પષ્ટ તર્ક,"1.अस्पष्ट तर्क, 2.फज्जी लॉजिक"
અસ્પષ્ટ સમૂહ,"1.अस्पष्ट समुच्चय, 2.फज्जी सेट"
લાભ,लब्धि
રમત વૃક્ષ,खेल तरू
ગેપ પાત્ર,अंतराल संप्रतीक
કચરો,कचरा
કચરો સંગ્રહ,कचरा संग्रहण
કચરો સંગ્રહ,कचरा संग्रहण
ગાર્બેજ ઇન ગાર્બેજ આઉટ (GIGO),कचरा अंदर कचरा बाहर (गीगो)
દરવાજો,द्वार
પ્રવેશદ્વાર,दवार पथ (नेटवर्क के संदर्भ में)
સામાન્ય કાર્યક્રમ,व्यापक क्रमादेश
સામાન્ય કાર્યક્રમ,व्यापक क्रमादेश
સામાન્ય હેતુ કમ્પ્યુટર,व्यापक उद्देश्य कंप्यूटर
સામાન્ય હેતુ કમ્પ્યુટર,व्यापकीकृत उद्देश्य कंप्यूटर
સામાન્ય રજીસ્ટર,सामान्य पंजी
સામાન્યીકરણ,व्यापकीकरण
સામાન્યીકરણ,व्यापकीकरण
સામાન્ય હેતુની ભાષા,व्यापक उद्देशीय भाषा
સામાન્ય હેતુ ઓપરેટિંગ સિસ્ટમ,व्यापक उद्देश्य संक्रिया प्रणाली
સામાન્ય હેતુ રજીસ્ટર,व्यापक उद्देश्य पंजी
જનરેટ કરેલ ભૂલ,जनित त्रुटि
જનરેટીંગ ફંક્શન,जनन प्रकार्य
સામાન્ય વર્ગ,वर्ग सामान्य
સામાન્ય કાર્ય,वर्ग प्रकार्य
સામાન્ય નામ,सामान्य वर्गनाम
ગીગો,गीगो
વૈશ્વિક,"1.सार्वत्रिक, 2.वैश्विक"
વૈશ્વિક કોડ,सार्वत्रिक कूट
વૈશ્વિક લોક,सार्वत्रिक ताला
વૈશ્વિક નેટવર્ક,"1.सार्वत्रिक जालक्रम,2.सार्वत्रिक नेटवर्क"
વૈશ્વિક નેટવર્ક,सार्वत्रिक जालक्रम
વૈશ્વિક વપરાશકર્તા,"1.विश्व प्रयोक्ता, 2.सार्व प्रयोक्ता, 3.सार्वत्रिक प्रयोगकर्ता"
વૈશ્વિક ચલ,सार्वत्रिक चर
વૈશ્વિકરણ,"1.वैश्वीकरण, 2.भूमण्डलीकरण"
ગોફર,गोफर (नेटवर्क में एक प्रोटोकॉल)
ગોફર ક્લાયંટ,गोफर ग्राही
ગોફર સર્વર,"1.गोफर परिसेवक, 2.गोफर सर्वर"
ગોફર સાઇટ,गोफर स्थल
ગોફર જગ્યા,गोफर स्पेस
આકર્ષક અધોગતિ,आकर्षक निम्नीकरण
વ્યાકરણ તપાસનાર,व्याकरण संशोधक
વ્યાકરણ આકર્ષક બહાર નીકળો,व्याकरण आकर्षक बहिगर्मन
કુલ,"1.कुल जोड़, 2.महायोग, 3.कुल योग"
ગ્રાફ,"1.ग्राफ, 2.आलेख"
ગ્રાફ પ્લોટિંગ,"1.ग्राफ अंकन, 2.आलेख अंकन"
ગ્રાફિક પાત્ર,"1.ग्राफीय संप्रतीक, 2.आलेखीय संप्रतीक"
ગ્રાફિક નિયંત્રક,"1.ग्राफीय नियंत्रक, 2.आलेखीय नियंत्रक"
ગ્રાફિક ડેટા માળખું,"1.ग्राफीय आंकड़ा संरचना, 2.आलेखीय आंकड़ा संरचना"
ગ્રાફિક ડિસ્પ્લે પ્રોગ્રામ,"1.ग्राफीय प्रदर्श क्रमादेश, 2.आलेखीय प्रदर्श क्रमादेश"
ગ્રાફિક ડિસ્પ્લે રીઝોલ્યુશન,"1.ग्राफीय प्रदर्श विभेदन, 2.आलेख प्रदर्श"
ગ્રાફિક ભાષા,"1.ग्राफीय भाषा, 2.आलेखीय भाषा"
ગ્રાફિક ભાષા,"1.ग्राफीय भाषा, 2.आलेखीय भाषा"
ગ્રાફિક પેનલ,"1.ग्राफीय पट्टिका, 2.आलेखीय पट्टिका"
ગ્રાફિકલ એનિમેશન,"1.ग्राफी एनीमेशन, 2.आलेखी एनीमेशन"
ગ્રાફિકલ ઇન્ટરફેસ ફોર્મેટ (GIF),ग्राफी अन्तरण फारमेट (जीाईेफ)
ગ્રાફિકલ યુઝર ઈન્ટરફેસ (GUI),"1.ग्राफी प्रयोक्ता इंटरफेस (जीयूाई), 2.ग्राफीय प्रयोक्ता अंतरापृष्ठ"
ગ્રાફિક્સ,"1.आलेखी, 2.ग्राफिक्स"
ગ્રાફિક્સ એપ્લિકેશન,"1.ग्राफिक्स अनुप्रयोग, 2.आलेखीय अनुप्रयोग"
ગ્રાફિક્સ કર્સર,"1.ग्राफिक्स कर्सर, 2.आलेखी कर्सर"
ગ્રાફિક્સ મોડ,"1.ग्राफिक्स मोड, 2.आलेखी विधा"
ગ્રાફિક્સ પેકેજ,"1.ग्राफिक्स पैकेज, 2.आलेखी पैकेज"
ગ્રાફિક્સ સોફ્ટવેર,"1.ग्राफिक्स सॉफ्टवेयर, 2.आलेखी सॉफ्टवेयर"
ગ્રાફિક્સ સોફ્ટવેર,"1.ग्राफिक्स सॉफ्टवेयर, 2.आलेखी सॉफ्टवेयर"
