Gujarati,English
જળશાસ્ત્ર,Hydrolysis
જળમાર્ગ,Hydrometer
જળચુક્ત,Hydrophilous
જળવિજ્icsાન,Hydroponics
જળશાસ્ત્ર,Hydrosphere
જળચોર,Hydroscopicity
અતિથિ,Hyperparasite
આત્યંતિક,Hyperplasia
કોઇ,Hypha
પમાટ,Hypocotyl
અનુમાન,Hypothesis
હિસ્ટ્રેસિસ (પાણી),Hysteresis (water)
હેઝલ અખરોટ,Hazel nut
શણ,Hemp
હેનબેન,Henbane
મેંદી,Henna
શિષ્ટાચાર,Hibiscus
ઠોક,Hop
ઘોડાનો ગ્રામ,Horse gram
ઘોડાગાડી,Horse-eye-bean
મધમાખી,Honeybee
ઘૂંટણ,Hopper
બાગાયતી,Horticulturist
જળ -વિજ્ologistાની,Hydrologist
સીમિત,In situ grafting
વિટ્રોમાં,In vitro
વિવો,In vivo
આડેધડ,Indiscriminate
જંતુ,Insect
જંતુનાશક જીવાડો,Insect pest
જંતુ,Insectary
જંતુનાશક,Insecticide
જંતુનાશક,Insectivorous
તાલ,Insolation
ઉઘાડાવાળું,Insoluble
ઇન્સ્ટાર (જંતુ),Instar (insect)
અલગ પાડનાર,Insulator
સંકલિત રોગ વ્યવસ્થાપન,Integrated disease management
એકીકૃત પોષક સંચાલન,Integrated nutrient management
એકીકૃત જંતુ સંચાલન,Integrated pest management
તીવ્રતા,Intensification
સઘન,Intensive
એકાંગાળ,Intercrop
આંતરસંબંધ (ઇન્ટરકલ્ચર),Intercultivation (interculture)
હિત,Interest
ઇંટનો કરવો,Internode
ઇન્ટરફેસ (સેલ વિભાગ),Interphase (cell division)
પ્રક્ષેપણ,Interpolation
આંતરડા,Inter-sterile
સૂચિ,Inventory
ઉલ્લંઘન,Inversion
અનુચિત,Involucre
આયન,Ion
ઝળહળાટ,Irradiation
સિંચાઈ,Irrigation
આઇએસઓ એલીલ્સ,Iso alleles
આઇએસઓ ઉત્પાદન વળાંક,Iso product curve
ઇસોબર,Isobar
અલગતા,Isogamy
અલગ અંતર,Isolation distance
આઇસોપ્લાઇડ,Isoploid
અનહદ,Isoquant
આઇસોટોપ,Isotope
ભારતીય બિર્ચ,Indian birch
ભારતીય વાદળી પાઇન,Indian blue pine
ભારતીય ચેરી,Indian cherry
ભારતીય જ્યુનિપર,Indian juniper
ભારતીય કિનો વૃક્ષ,Indian kino tree
ભારતીય લૌરલ વૃક્ષ,Indian laural tree
ભારતીય પાગલ,Indian madder
ભારતીય પાગલ,Indian maddler
ભારતીય પોડો ફિલમ,Indian podo phylum
અતિશય,Indigo
ઇટાલિયન બાજરી,Italian millet
હાનિત વૃક્ષ,Ivory tree
આઇવિ લોર્ડ/લિટલ લોર્ડ,Ivy gourd/little gourd
ગોળ,Jaggery
જાપોનીકા,Japonica rice
જાસૂસ,Jassid
જાવાનિકા ચોખા,Javanica rice
ધક્કો,Jelling
દિવાહિની ખેતી,Jhum cultivation
જનન,Jumping gene
જંક ડીએનએ,Junk DNA
કિશોર તબક્કો,Juvenile phase
જકારાંડા,Jacaranda
જેકફ્રૂટ,Jackfruit
જામન,Jamun
ચપળ,Jasmine
જત્તી ખત્તી,Jatti khatti
એક જાતની કળા,Jattrofa
શણ,Jute
જાસૂસ,Jassids
કારોલિન,Kaolin
Kાળ,Kaolinite
Kાળ,Kaolinite
Kષધ,Karyenchyma
ક ry રેઓડેસ્મા,Karyodesma
કર્કશમી,Karyogamy
કેરીગ્રામ (ઇડિગ્રામ),Karyogram (idiogram)
કર્કશિનેસ,Karyokinesis
કર્કશવિજ્ologyાન,Karyology
કર્કશ,Karyolysis
ક ry રેઓન,Karyon
કાર્યોયોટાઇપ,Karyotype
કેલ્પ (શેવાળ),Kelp (algae)
કેલ્વિન ચક્ર,Kelvin cycle
કેરાટિન,Keratin
કર્કશ,Kernel
ખૈરા રોગ,Khaira disease
ખરીફ,Kharif
મજાક,Kidding
કિનેટોચોર,Kinetochore
રસોડું,Kitchen garden
ક્લેઇનફિલ્ટર સિન્ડ્રોમ,Kleinfilter syndrome
ક્લેનો ટુકડો,Klenow fragment
ઘડતર,Knotching
કોચની પોસ્ટ્યુલેટ,Koch's postulate
કોપ્પેનનું વર્ગીકરણ (આબોહવા),Koppen's classification (Climate)
ક્રેબ્સ ચક્ર,Krebs cycle
ક્ટોસિસ,Kurtosis
કે.વી.કે. (કૃશી વિગાયન કેન્દ્ર),KVK (krishi vigyan kendra)
કડમ,Kadam
કાલે,Kale
કેન્સ ઘાસ,Kans grass
કર્કશ,Karonda
"કિડની બીન, રાજમહ","Kidney bean, rajmah"
Kાંકીપ,Kiwifriut
નોલ ખોલ,Knol khol
કોડમપુલી,Kodampuli
કોડો બાજરી,Kodo millet
કોકમ બટર ટ્રી (મંગોસ્ટીન),Kokam butter tree (mangosteen)
ખપ્રા ભમરો,Khapra beetle
એલ.ડી .50 (ઘાતક ડોઝ 50),L.D.50 (lethal dose 50)
જમીન પર,Lab to land
સંદિગ્ધ કરવું,Labile
મજૂર,Labour
લક્ષ પરાક્રમ,Lac operon model
દૂધમારો,Lactation
લેક્ટોજેનિક હોર્મોન (પ્રોલેક્ટીન),Lactogenic hormone (prolactin)
લેક્ટોઝ,Lactose
પાછળની બાજુ,Lagging strand
લેમ્બડા ક્લોનીંગ વેક્ટર,Lambda cloning vector
લેમિનર હવા પ્રવાહ,Laminar air flow
દીવો બ્રશ રંગસૂત્ર,Lamp brush chromosome
જમીન,Land
જમીન ક્ષમતા વર્ગીકરણ,Land capability classification
જમીન ક્ષમતા,Land capability map
જમીન -અધોગતિ,Land degradation
જમીન સમકક્ષ ગુણોત્તર,Land equivalent ratio
જમીન સ્તરીકરણ,Land levelling
જમીનની શોધ,Land reclamation
ઉતર,Landscaping
જમીન યોગ્યતા,Land suitability
જમીન ઉપયોગ -પદ્ધતિ,Land use pattern
લેંગરહન્સ સેલ્સ,Langerhans cells
રદિયો દર,Lapse rate
લાર્વા,Larva
સુશોભન,Latency
સુવ્યવસ્થિત,Latent
ચેપગ્રસ્ત ચેપ,Latent infection
બાજુનું,Lateral
વારસામાં માટી,Laterite soils
Xtex,Latex
શિરદર્શક,Lathyrism
લેટિન સ્ક્વેર ડિઝાઇન (એલએસડી),Latin square design (LSD)
જાળી,Lattice
સુસંગત લાભ,Law of comprative advantage
સતત વળતરનો કાયદો,Law of constant returns
ઘટતા વળતરનો કાયદો,Law of diminishing returns
વધારો,Law of increasing retuns
મર્યાદિત પરિબળોનો કાયદો,Law of limiting factors
ન્યૂનતમ કાયદો,Law of minimum
અવેજીનો કાયદો,Law of substitution
ચલ પ્રમાણનો કાયદો,Law of variable proportions
સ્તર,Layer
બાંધકામ,Layout
ઉદ્ધત,Leachate
Effંચે ચાલતી કાર્યક્ષમતા,Leaching efficiency
ઠપકો,Leaching requirement
અગ્રણી સેર,Leading strand
પાંદડાની વિસ્તારનો સમયગાળો,Leaf area duration
પાંદડાની ક્ષેત્ર અનુક્રમણ્ય,Leaf area index
પાંદડાની વિસ્તાર ગુણોત્તર,Leaf area ratio
પર્ણ ખાણિયો,Leaf miner
પાંદડાની પરીક્ષણ,Leaf testing
પર્ણ,Leaf
પત્રિકા,Leaflet
પટા,Lease
ક legંગું,Legume
લીસા - (ઓછી energy ર્જા ઇનપુટ ટકાઉ કૃષિ),LEISA - (Low Energy Input Sustainable Agriculture)
ભાંગફોડ,Lenticel
દાપલ કેશિકા બિંદુ,Lento capillary point
લેપટોનમા,Leptonema
લેપ્ટોસ્પાયરોસિસ,Leptospirosis
અંધશ્રદ્ધાળુ,Lero-morphic
જખમ,Lesion
ઘાતક પરિવર્તન,Lethal mutation
લિંગકોપ્લાસ્ટ,Leucoplast
ક levelપિક ભાડૂતી,Level terrace
લેવલર (લેવલર),Leveler (leveller)
લેવલિંગ (જમીનની),Levelling (of land)
રખડુ,Ley farming
લિબિગનો ન્યૂનતમ કાયદો,Liebig's law of minimum
બંધ,Ligation
પ્રકાશ વળતર બિંદુ,Light compensation point
પ્રકાશ સંતૃપ્તિની તીવ્રતા,Light saturation intensity
પ્રકાશ પ્રસારણ ગુણોત્તર,Light transmission ratio
પ્રકાશ જાળ,Light trap
મર્યાદિત,Liming
સીમા,Limitation
મર્યાદિત પરિબળ,Limiting factor
સિધ્ધાંત,Limonite
પંક્તિ,Line
રેખીય પ્રતિભાવ,Linear response
જોડાણ,Linkage
જોડાણ જૂથ,Linkage group
કોરી,Linker
ઉંચકવાર સૂચન,Lint index
કોઠાર,Linters
લિપિડ,Lipid
લિપોલીસિસ,Lipolysis
પતાવટ,Liquidation
શણગારવું,Lister
શણગારવું,Lister
સૂચિ,Listing
શિષ્ટાચાર,Lithosphere
કચરો,Litter
જીવંત લીલા ઘાસ,Live mulches
મણિ,Liverwort
પશુધન,Livestock
સ્થાનિક નિયંત્રણ,Local control
સ્થાન,Locus
તીડ,Locust
રહેઠાણ (પાક લોજિંગ),Lodging (crop lodging)
લોડિક્યુલ,Lodicule
ભ્રમણ,Loess
લોગાર્શા -પરિવર્તન,Logarthimic transformation
લાંબી - દિવસનો છોડ,Long - day plant
લાંબી તરંગ કિરણોત્સર્ગ,Long wave radiation
ફટકો,Loop
Pingંચે કામ કરવું,Lopping
લાકડું,Lumber
એક જાતની એક વસ્તુ,Lux
લક્ઝરી વપરાશ (પોષક તત્વો),Luxury consumption (nutrient)
લકકાર જનીનો,Luxury genes
લીકોપીન,Lycopene
લિમણું,Lymph
લિઝિમીટર,Lysimeter
કોષ -ચિત્તભ્રમણા,Lysis of cell
લાઇઝજેનિસ,Lysogeny
લિસોઝomeમ,Lysosome
સુવાક્ય,Lysozyme
લાખ વૃક્ષ,Lac tree
લાખ,Lac
"લેડીની આંગળી, ઓકરા","Lady's finger, okra"
જમીન કેલ્ટ્રોપ્સ,Land caltrops
મણિ,Lantana
શણગારવું,Lathyrus
ગલનનું,Leek
લીંબુનો ઘાસ,Lemon grass
લીંબુ,Lemon
મસૂર,Lentil
મસ્ત,Lequorice
કોઇ,Lettuce
લીલી,Lily
ચૂનો,Lime
અળસીનું,Linseed
ઉદ્ધતાઈ,Litchi
થોડી બાજરી,Little millet
લાંબા તરબૂચ,Long melon
લાંબી મરી,Long pepper
ડોકલા,Loquat
કમળ,Lotus
લસ,Lurcerne
લાખ જંતુ,Lac insect
સ્ત્રી -પક્ષી ભમરો,Lady bird beetle
પર્ણ ખાણિયો,Leaf miner
પાંદડાની રોલર,Leaf roller
પાંદડા,Leaf webber
તીડ,Locust
લૌકિક ઉત્ક્રાંતિ,Macro evolution
કરચલી,Macroclimate
મ mac્રોમ્યુલેક્યુલ,Macromolecule
ઉદ્ધતતા,Macromutation
ઉન્માદ,Macronutrient
ચંચળ,Macropores
માગગોટ,Maggot
મેઘ,Magma
મેગ્નેશિયા,Magnesia
મેગ્નેશિયમ,Magnesium
ચુંબકીય હલાવનાર,Magnetic stirrer
પરિમાણ,Magnitude
માહુઆ કેક,Mahua cake
જાળવણીકાર રેખા,Maintainer line
જાળવણી,Maintenance
મકાઈ શેલર,Maize sheller
પુરુષ જંતુરહિત,Male sterile
ખોડખાંપણ,Malformation
રોગ,Malignancy
પોષણ,Malnutrition
ગેરરીતિ,Malpractice
દૂષિત,Malting
ગમાણ,Manger
મેલગ્રોવ,Mangroves
માનવશલના માપક,Manometer
માનવશલના માપક,Manometer
મન્ટિસા (લોગરીધમનો),Mantissa (of logarithm)
ખાતર,Manure
ખાતર,Manuring
સીમાંત,Marginal
સીમાંત ખર્ચ,Marginal cost
સીમાંત જમીન,Marginal land
સીમાંત ઉત્પાદન,Marginal product
સીમાંત વળતર,Marginal return
દરિયાઇ,Marine
માર્કર (આનુવંશિક),Marker (genetic)
બજાર,Market
વેચાણક્ષમ,Marketable
વેચાણપાત્ર અધિકૃતતા,Marketable surplus
બજારમાં મેળવણી,Marketed surplus
બજાર,Marketing
માર્શ,Marsh
સામૂહિક પ્રવાહ,Mass flow
સામૂહિક પસંદગી,Mass selection
સામૂહિક-સંકટપ્રમનોમાક્ષ,Mass-spectrometer
મસ્ત,Mast
મામાનો વારસો,Maternal inheritance
સમાગમ,Mating
મેટ્રિક સંભવિત,Matric potential
પરિપક્વતા,Maturation
પરિપક્વતા (પાક),Maturity (crop)
મહત્તમ ઉપલબ્ધ પાણી,Maximum available water
મહત્તમ પાક,Maximum cropping
મહત્તમ અવશેષ મર્યાદા,Maximum residue limit
મહત્તમ ટકાઉ ઉપજ,Maximum sustainable yield
મહત્તમ થર્મોમાપક,Maximum thermometer
મહત્તમ પાણી -ધારણ ક્ષમતા,Maximum water holding capacity
ઘાસનો ઓર્કાર્ડિંગ,Meadow orcharding
ભ્રામક,Mealy
સરેરાશ વિચલન,Mean deviation
મીન લાઇફ (પરમાણુ),Mean life (nuclear)
દરિયાઇ સપાટી,Mean sea level
સરેરાશ ચોરસ,Mean square
માપ,Measure
માપ,Measurement
યાંત્રિક,Mechanical
યાંત્રિક વિશ્લેષણ (માટી),Mechanical analysis (soil)
યાંત્રિક અવરોધ,Mechanical impedence
યંત્ર -ખેતી,Mechanized farming
મધ્યમ,Median
Inalષધ,Medicinal plant
ભૂમધ્ય આબોહવા,Mediterranean climate
મેગાગામેટોજેનેસિસ,Megagametogenesis
મેગાસ્પોરંગિયા,Megasporangia
મેગાસ્પોર (મેક્રોસ્પોર),Megaspore (macrospore)
મેગાસ્પોજેનેનેતિયો,Megasporogenesis
મેયોસિસ,Meiosis
ખુશામત,Mellow soil
ડીએનએ,Melting of DNA
પટલ ફિલ્ટર,Membrane filter
મેન્ડેલિયન વારસો,Mendelian inheritance
સુધારણા,Mendelism
વારસાના મેન્ડેલનો કાયદો,Mendel's law of inheritance
વેપારી,Merchandise
પારો,Mercury
ઉદ્ધત,Meristem
મેસોક્લાઇમેટ,Mesoclimate
મેસોોડર્મ,Mesoderm
મેસોફિલ,Mesophyll
મેસોફાઇટ,Mesophyte
મેસો,Meso-pores
મેસોસ્ફિયર,Mesosphere
મેસેંજર આર.એન.એ.,Messenger RNA (m-RNA)
ચયાપચય,Metabolism
ચયાપટ,Metabolites
ધાતુનું બચ્ચું,Metal dam
રૂપક ખડકો,Metamorphic rocks
રૂપરેખા,Metamorphosis
આવરણ,Metaphase
મેટ્રાસ્ટ્રસ,Metastrus
ચિત્તાકર્ષણ,Metaxenia
હવામાનશાસ્ત્ર,Meteorology
મેથેમોગ્લોબીનેમિયા,Methaemoglobinaemia
પદ્ધતિનું પ્રદર્શન,Method demonstration
માઇકલ,Mica
સૂક્ષ્મ બેસિન,Micro basin
સૂક્ષ્મ પ્રાણીસૃષ્ટિ,Micro fauna
જીવાણુ,Microbe
સુક્ષ્મજીવાણુ બાયોમાસ કાર્બન,Microbial biomass carbon
સૂક્ષ્મ -અધોગતિ,Microbial degradation
સૂક્ષ્મ જંતુનાશક,Microbial insecticide
સૂક્ષ્મ -વિજ્iologyાન,Microbiology
સૂક્ષ્મ રોગને લગતું,Microbiotic
માઇશારિક,Microclimate
સૂક્ષ્મ પર્યાવરણ,Microenvironment
માઇક્રોફલોરા,Microflora
માદક દ્રવ્યો,Microgametogenesis
માઇક્રોરોઇરીગેશન,Microirrigation
માઇક્રોમીટ્રોલોજી,Micrometeorology
સુક્ષ્મસૃષ્ટિ,Micronutrient
માઇક્રોપ્લોટ,Microplot
સુક્ષ્મસજીવો,Micropore
સુક્ષ્મસજીવો,Micropyle
માઇક્રોસ્કોપી,Microscopy
માઇક્રોસ્પોરંજિયમ,Microsporangium
સૂક્ષ્મ -સંસ્કૃતિ,Microspore culture
માઇક્રોસ્પોર મધર કોષ,Microspore mother cell
સુધર્કિમાદ,Microspore
માઇક્રોટોમ,Microtome
માઇક્રોટોપ્રાફી,Microtopography
મધ્ય સીઝન-સુધારણા,Mid-season correction
સ્થળાંતર,Migration
અનાજનું તબક્કો,Milk grain stage
મિલેપેડ,Millepede
બાજરી,Millets
મિલિંગ વસૂલાત,Milling recovery
મિલિંગ,Milling
ખનિજ પોષણ,Mineral nutrition
ખનિજ માટી,Mineral soil
ખનિજકરણ,Mineralisation
ખનીજ,Minerals
લઘુત્તમ થર્મોમાપક,Minimum thermometer
લઘુત્તમ ખેતી,Minimum tillage
સામાન્ય પાક,Minor crops
Mાળ,Miotic index
ગેરસમજ,Missence mutation
ઝાકળ સિંચાઈ,Mist irrigation
ઝાકળ,Mist
માઇટોકોન્ડ્રિયા,Mitochondria
ખેલ,Mitosis
મિત્ચરલિચનો કાયદો,Mitscherlich's law
મિશ્ર પાક,Mixed cropping
મિશ્ર ખેતી,Mixed farming
મિશ્ર ખાતર,Mixed fertilizer
મિશ્ર ચરાઈ,Mixed grazing
મિશ્રિત સ્વરડ,Mixed sward
નમૂનો,Model
મોડેલિંગ,Modelling
ફેરફાર કરેલ વાતાવરણ પેકેજિંગ,Modified atmosphere packaging
ભેજ ઉપલબ્ધતા અનુક્રમણિકા,Moisture availability index
ભેજની ખાધની સૂચિ,Moisture deficit index
ભેજ સમાન,Moisture equivalent
ભેજ -શાસન,Moisture regime
ભેજ મુક્ત વળાંક,Moisture release curve
ભેજની જાળવણી,Moisture retention
ભેજ,Moisture stress
ભેજ,Moisture tension
ભેજ,Moisture
દા molવ,Molar solution
દાળ,Molasses
છાવણી,Mole drainage
પરમાણુ જીવવિજ્ologyાન,Molecular biology
પરમાણુ સંવર્ધન,Molecular breeding
પરમાણુ સંકર,Molecular hybridization
મલિનસાઇડ,Molluscicide
નાણાકીય લાભ અનુક્રમણિકા (એમએઆઈ),Monetary advantage index (MAI)
એકલતા,Monoclonal antibody
મોનોકોટાયડોન્સ,Monocotyledons
એકાધિકાર (એકવિધ સંસ્કૃતિ),Monocrop (Monoculture)
એકલતાવાળું,Monoecious
એકલતા,Monogenesis
મોનોહાઇબ્રીડ,Monohybrid
એકસમાન,Monozygotic
ચોમાસુ,Monsoon
મોન્ટમોરિલોનાઇટ,Montmorillonite
મુર,Moor
મોર,Mor
મોર્ગન એકમ,Morgan unit
ઘુદમાબી,Morphogenesis
આકારવિષયક અનુકૂલન,Morphological adaptation
ક morમ્ફોલોજી,Morphology
ગીરો,Mortgage
શણગારવું,Mottle
શણગારવું,Mottling
ઘાટ,Mould
ઘેરવું,Moulting
ટેકરી સંસ્કૃતિ,Mound culture
ટેકરાનો ઘેરો,Mound layering
મોવર,Mower
Owingોવીંગ,Mowing
મ્યુસિલેજ,Mucilage
ગંદકી માટી,Muck soil
કાદવવાળું,Muddy
ખસી કરવું,Muffle
લીલા ઘાસની ખેતી,Mulch farming
લીલા ઘાસ,Mulch tillage
લીલા ઘાસ,Mulch
ગંદું,Mulching
ગળચોર,Mull
બહુમાળી પાક,Multi storey cropping
બહુવિધ સહસંબંધ,Multiple correlation
બહુવિધ પાક,Multiple cropping
બહુવિધ પાક સૂચકાંક,Multiple cropping index
બહુવિધ ક્રોસ,Multiple cross
બહુવિધ પ્રતિકાર,Multiple resistance
બહુવિધ,Multivariate
બહુવિધ,Multizygotic
મર્મીકરણ,Mummification
મમીફાઇડ ફળ,Mummified fruit
મસ્તક,Muscovite
મશરિયો,Mushroom
પરિવર્તનશીલ,Mutagen
અતિશય,Mutant
પરિવર્તન,Mutation
પરસ્પર અવરોધ,Mutual inhibition
પરસ્પરવાદ,Mutualism
મિસિલિયમ,Mycelium
માયકોલોજી,Mycology
માયકોપ્લાસ્મા,Mycoplasma
મિકોરિઝા,Mycorrhiza
ગદા,Mace
માસ્ટર,Madar
માધુકા,Madhuca
મકાઈ,Maize
મખાનો,Makhana
મેન્ડરિન,Mandarin
કેરીની ઝિન્જર,Mango zinger
કેરી,Mango
"માર્ગોસા, લીમડો","Margosa, neem"
મરવાડો,Marigold
મેસ્ટિક વૃક્ષ,Mastic tree
ભ્રામક,Merrill
આવરણ,Mesta
ટંકશાળ,Mint
મોલુકા બીન,Molucca bean
મંકી જેક,Monkey jack
મોરિંગ,Moringa
મોર્નિંગ ગ્લોરી (કોન્વોલ્વુલસ),Morning glory (convolvulus)
મોર્બી,Mosambi
શલભ બીન,Moth bean
શેતૂર,Mulberry
મશરિયો,Mushroom
શકરટેટી,Musk melon
મસ્ત,Musk
સરસવ,Mustard
Myંચું,Myrtle
નકશો,Mapier grass
મેલી બગ,Mealy bug
મિજ,Midge
જૂથ,Mites
વાંદરો,Monkey
મચ્છર,Mosquito
શણગાર,Moth
હવામાન શાસ્ત્રી,Meteorologist
સૂક્ષ્મજ્ologist,Microbiologist
માયકો -વિજ્ologistાની,Mycologist
સમશીાવણીવિજ્ologyાન,Nanotechnology
નેપિફોર્મ,Napiform
માદક,Narcotic
ચપળ આંદોલન,Nastic movement
રાષ્ટ્રીય પ્રદર્શન,National demonstration
રાષ્ટ્રીયકરણ (જમીનનું),Nationalization (of land)
સ્વાભાવિક,Natural
કુદરતી ધોવાણ,Natural erosion
કુદરતી ખેતી,Natural farming
કુદરતી સંસાધનો,Natural resources
પ્રાકૃતિક પસંદગી,Natural selection
કુદરતી વનસ્પતિ,Natural vegetation
ગરદન (હોર્ટ),Neck (hort)
નેક્રોસિસ,Necrosis
અમૃત,Nectar
નકારાત્મક એલેલોપેથી,Negative allelopathy
નેમેટીડન,Nematicide
નેમાટોડ પ્રતિરોધક રૂટસ્ટોક,Nematode resistant rootstock
નેમાટોવિજ્ologyાન,Nematology
નિયોટિની,Neoteny
ચોખ્ખો એસિમિલેશન રેટ (એનએઆર),Net assimilation rate (NAR)
ચોખ્ખો ફાયદો,Net gain
ચોખ્ખી આવક (ખેતીની આવક),Net income (farm income)
ચોખ્ખી સિંચાઈ આવશ્યકતા,Net irrigation requirement
ચોખ્ખી ઉત્પાદકતા,Net productivity
સાચો વળતર,Net return
જખમ,Netting
ન્યુરોન,Neuron
તુરંત,Neutral
તટસ્થતા,Neutralism
બિન -વ્યવસાયિકરણ,Neutralization
તટસ્થ માટી,Neutral soil
ન્યુટ્રોન ભેજનું મીટર,Neutron moisture meter
વિશિષ્ટ,Niche
નિકોટ,Nicotine
રાત્રી માટી,Night soil
નાઈટ્રેટ એસિમિલેશન,Nitrate assimilation
નાઈટ્રેટ ઘટાડો,Nitrate reduction
નાઈટ્રેટ ઝેરી દવા,Nitrate toxicity
નાર,Nitre
નાઈટ્રિફિકેશન અવરોધક,Nitrification inhibitor
નાઇટ્રોજન જોડાણ,Nitrogen assimilation
નાઇટ્રોજન ચક્ર,Nitrogen cycle
નાઈટ્રોજન ઉણપ,Nitrogen deficiency
નાઈટ્રોજન સુધારા,Nitrogen fixation
નાઇટ્રોજનયુક્ત,Nitrogenous
કોઈ વસ્તુ નથી,Nobilization
ઉમદા શેરડી,Noble cane
નિશાચર,Nocturnal
નોડ,Node
Nodંચેથી ભરપુર પ્લાન્ટ,Nodulated plant
Nodંચેથી નોકર,Nodulation
નોકર,Nodule
ભ્રમણ,Nomadion
નામકરણ,Nomenclature
અનિયંત્રિત,Non allelic
બિન -કેશિકા છિદ્ર,Non capillary pore
બિન -હરીફ પાક,Non competing crop
બકવાસ પરિવર્તન,Nonsense mutation
નોંધપાત્ર,Non significant
બિન-એસિડ ખાતર,Non-acid forming fertilizer
કન્જુગેશન,Non-conjugation
નોન-ડિસ્ક્રિપ્ટ (પ્રાણી),Non-descript (animal)
બિન-આવશ્યક તત્વ,Non-essential element
યહુદી,Non-homogenous
બિન-દ્રવ્ય,Non-homologus
બિન-ધ્રુવીય સંયોજન,Non-polar compound
નવીકરણપાત્ર energyર્જા,Non-renewable energy
બિન-પસંદગીયુક્ત સંપર્ક હર્બિસાઇડ,Non-selective contact herbicide
બિન-પસંદગીયુક્ત હર્બિસાઇડ,Non-selective herbicide
બિન-સેમ્પાયોટિક નાઇટ્રોજન ફિક્સેશન,Non-symbiotic nitrogen fixation
સામાન્ય વિતરણ,Normal distribution
સામાન્ય રોપાઓ,Normal seedlings
સામાન્ય ઉકેલ,Normal solution
અનુપૃવ્ય,Normalising
ઉત્તરી,Northern blotting
સાબિતી રોગ,Notifiable disease
ત્યાં સુધી વાવેતર,No-till planting
હાનિકારક નીંદણ,Noxious weeds
અણુને લગતું,Nuclear magnetic
બીજક એસિડ,Nuclei acid
બીજક,Nucleobacter
કેન્દ્રક,Nucleolus
બીજક,Nucleotide
બીજક,Nucleus
નલધ્વજ,Null hypothesis
અપશુકન,Nullisomic
નકામો,Null-mutation
નર્સ સેલ,Nurse cell
નર્સ પાક,Nurse crop
શિરાજરી,Nursery
અખરોટ,Nut
પોષક ચક્ર,Nutrient cycling
પોષક ઉણપનાં લક્ષણો,Nutrient deficiency symptoms
પોષણ,Nutrition
પોષણ મૂલ્ય,Nutritional value
પોષણ મૂલ્ય સૂચન,Nutritive value index
કૃષિથી સંબંધિત મહત્વપૂર્ણ છોડના નામ,Names of important plants related to agriculture
નાગાઈ કપૂર,Nagai camphor
નર્સિસસ,Narcissus
નાઇજેલા,Nigella
નાઇજર,Niger
જાસ્મિન,Night jasmine
નિપા હથેળી,Nipa palm
બદમાશ,Nut grass
અખરોટ,Nut sedge
જાયફળ,Nutmeg
નેમાટોડ,Nematode
અખરોટ,Nut weevil
નેમાટોલોજિસ્ટ,Nematologist
એરોબ્સને ફરજિયાત કરો,Obligate aerobes
એનારોબ્સને ફરજિયાત કરો,Obligate anaerobes
પરોપજીવી,Obligate parasite
પ્રતિષ્ઠિત,Obligate
પ્રકારના છોડ,Off-type plants
તેલ કેક,Oil cake
ઓકાઝાકી ટુકડો,Okazaki fragment
બુદ્ધિલણ,Olericulture
ચિત્ત,Oligogene
છલકાઇને લગતું,Oligonucleotide
ઓલિવ તેલ,Olive oil
ઓમેગા -3-ચરબીયુક્ત એસિડ,Omega-3-fatty acid
સર્વભક્ષી,Omnivorous
ઉશ્કેરાટ,Oncogene
ઓનકોજેનિક વાયરસ,Oncogenic virus
તંગવિજ્ologyાન,Oncology
ખેતરમાં સંશોધન,On-farm research
ઓસાઇટ,Oocyte
કાર્યરત ખર્ચ,Operating cost
કોઇ,Operon
તકનું પાક,Opportunity cropping
શ્રેષ્ઠ માત્રા,Optimum dose
શ્રેષ્ઠ આર્થિક માત્રા,Optimum economic dose
બાંકડી કાર્યક્ષમતા,Orchard efficiency
કાર્બનિક કૃષિ,Organic agriculture
કાર્બનિક કોલોઇડ્સ,Organic colloids
સજીવ ખેતી,Organic farming
કાર્બનિક ખાતર,Organic manure
કાર્બનિક પદાર્થ,Organic matter
કાર્બનિક નાઇટ્રોજન (માટી),Organic nitrogen (soil)
કાર્બનિક ફોસ્ફરસ,Organic phosphorus
કાર્બનિક જમીન,Organic soil
કાર્બનિક કચરો,Organic wastes
કાર્બનિક,Organic
સંગઠિત બજાર,Organised marketing
એક વિષયવસ્તુ,Organogenesis
સંગઠન,Organoleptic evaluation
સંતૃપ્તિ,Orninthology
રૂ thod િચુસ્ત બીજ,Orthodox seed
ઓર્થોગોનલ બહુપદી સમીકરણ,Orthogonal polynomial equation
કમરિસીત,Osmosis
હોશિયાર અસર,Osmotic effect
અસ્થિર સંભાવના,Osmotic potential
મહામારીનું એકદમથી ફાટી નીકળવું,Out break
બહારના સંવર્ધન,Out breeding
ભઠ્ઠી,Oven
વધુ પડતું કામ કરવું,Overwinter
ઓવરલેપિંગ ઉત્પાદન,Overlapping generation
ઓવમ,Ovum
ષડયંત્ર,Oxidation
ઓક્સીલોફાઇટ્સ,Oxylophytes
ઓટ,Oats
તેલની હથેળી,Oil palm
ઓલંકાર,Oleander
કોતરણી,Olive
ડુંગળી,Onion
અફીણ,Opium poppy
"ઓરિએન્ટલ પ્લેન, યુરોપિયન પ્લેન ટ્રી","Oriental plane, european plane tree"
પ packકિંગ,Packing
પડોશ,Paddock
જોડી પંક્તિ વાવેતર,Paired row planting
બુદ્ધિ,Palatability
ભયાવહ,Panicle
પર્વતારોહણ,Paracentric inversion
