Tamil,Odiya
எழுத்தர் பிழை,କିରାଣୀ ତ୍ରୁଟି
எழுத்தர் ஊழியர்கள்,କିରାଣୀ କର୍ମଚାରୀ |
எழுத்தர் வேலை,କ୍ଲିରିଟା କାର୍ଯ୍ୟ
வாடிக்கையாளர்,କ୍ଲାଏଣ୍ଟ
ஆடை அறை,କ୍ଲକ୍ ରୁମ୍ |
ஆண்டின் இறுதி,ବର୍ଷର ବନ୍ଦ
முடிவிருப்பு,ବନ୍ଦ ବାଲାନ୍ସ
கடைசி நாள்,ବନ୍ଦ ତାରିଖ
மூடல்,ବନ୍ଦ
துப்பு,ସୂଚକ
CO ('இணைத் தலைவர்' போல),CO ('ସହ-ଚେୟାରମ୍ୟାନ୍' ପରି)
சக குற்றவாளி,ସହ-ଅଭିଯୁକ୍ତ |
பயிற்சி,ପ୍ରଶିକ୍ଷକ
கூட்டணி அரசு,ମିଳିତ ସରକାର
குறியீடு,କୋଡ୍
குறியீட்டு எண்,କୋଡ୍ ସଂଖ୍ୟା
நடத்தை விதிமுறை,ଆଦର୍ଶ ଆଚରଣ ବିଧି
குறியீடு சொல்,କୋଡ୍ ଶବ୍ଦ
குறியீட்டு முறை,ସହଯୋଗ
வற்புறுத்தல்,ବାଧ୍ୟବାଧକତା
சகவாழ்வு,ସହ-ଅସ୍ତିତ୍ୱ |
அறியக்கூடிய,କଗ୍ନିଜେବଲ୍ |
அறியக்கூடிய குற்றம்,କଗନିଂ ଯୋଗ୍ୟ ଅପରାଧ |
அறிவாற்றல்,କଗତି
தற்செயல் நிகழ்வு,ସମକକ୍ଷ
இணைந்து,ସହଯୋଗ
இணை பாதுகாப்பு,ବନ୍ଧକ ସୁରକ୍ଷା |
சகா,ସହକର୍ମୀ
கூட்டு,ସାମୂହିକ
கூட்டு பொறுப்பு,ସାମୂହିକ ଦାୟିତ୍ୱକରଣ |
சேகரிப்பு,କଲେକ୍ଟରେଟ୍ |
கூட்டு,କୁଲୁସିଅନ୍
காலனி,କଲୋନୀ
வண்ண குருட்டுத்தன்மை,ରଙ୍ଗ ଅନ୍ଧତା |
நெடுவரிசை,ସ୍ତମ୍ଭ
சீப்பு செயல்பாடு,କାର୍ଯ୍ୟ ସଂକ୍ଷିପ୍ତ
கட்டளை,ନିର୍ଦ୍ଦେଶ
நினைவு,ସ୍ମରଣ
பாராட்டத்தக்கது,ପ୍ରଶଂସନୀୟ
துவக்க,ପ୍ରଶଂସା କର
வர்ணனை,ମନ୍ତବ୍ୟ
கருத்துகள்,ମନ୍ତବ୍ୟଗୁଡିକ
வர்த்தகம்,ବାଣିଜ୍ୟ
வணிக இடைவெளி,ବାଣିଜ୍ୟିକ ବିରତି
தரகு,ଆୟୋଗ
ஆணையிடுதல்,କମିଶନ
கமிட்,ପ୍ରତିଜ୍ଞା
அர்ப்பணிப்பு,ପ୍ରତିବଦ୍ଧତା
பொருள்,ଦ୍ରବ୍ୟ
பொது,ସାଧାରଣ
வகுப்புவாத,ସାମ୍ପ୍ରଦାୟିକ
வகுப்புவாத நல்லிணக்கம்,ସାମ୍ପ୍ରଦାୟିକ ସମନ୍ୱୟ
தொடர்பு கொள்ளுங்கள்,ଯୋଗାଯୋଗ କରନ୍ତୁ |
தொடர்பு,ଯୋଗାଯୋଗ |
தொடர்பு இடைவெளி,ଯୋଗାଯୋଗ ବ୍ୟବଧାନ
தொடர்பு,ଯୋଗାଯୋଗ
சமூக,ସମ୍ପ୍ରଦାୟ
சமூக மையம்,କମ୍ୟୁନିଟି ସେଣ୍ଟ୍ରାଲ୍ |
சமூக மேம்பாட்டு திட்டம்,ସମ୍ପ୍ରଦାୟ ଡେଭଲପେକ୍ଟ ପ୍ରୋଜେକ୍ଟ |
சமூக சேவை,ସମାଜ ସେବା
மாற்றுதல்,ଯାତାୟାତ
மாற்றப்பட்ட விடுப்பு,ଯାତ୍ରା ଛୁଟି
மாற்றப்பட்ட மதிப்பு,ପରାଜିତ ମୂଲ୍ୟ
ஒப்பீடு,ତୁଳନା
இரக்கம்,ଦୟା
இரக்கமுள்ள தரை,ଦୟାଳୁ ଭୂମି
இரக்கமுள்ள விடுப்பு,ଦୟାଳୁ ଛୁଟି
இணக்கமான,ସୁସଙ୍ଗତ
கட்டாயப்படுத்தவும்,ବାଧ୍ୟ କର |
காம்பென்டியம்,କମ୍ପେୟାରିୟମ୍ |
இழப்பீடு,କ୍ଷତିପୂରଣ
ஈடுசெய்யும் கொடுப்பனவு,କ୍ଷତିପୂରଣ ଭତ୍ତା
ஈடுசெய்யும் விடுப்பு,କ୍ଷତିପୂରଣ ଛୁଟି
திறன்,ଦକ୍ଷତା
திறமையான,ଦକ୍ଷ
தகுதிவாய்ந்த அதிகாரம்,ଦକ୍ଷ ପ୍ରାଧିକରଣ
போட்டி,ପ୍ରତିଯୋଗିତା
போட்டி தேர்வு,ପ୍ରତିଯୋଗିତା ପରୀକ୍ଷା |
தொகுப்பு,ସଂକଳନ
புகார்,ଅଭିଯୋଗ
புகார் புத்தகம்,ଅଭିଯୋଗ ପୁସ୍ତକ
பூர்த்தி,ପୂର୍ଣ୍ଣ
நிரப்பு,ସମ୍ପୃକ୍ତ
முழுமை,ସଂପୂର୍ଣ୍ଣ
நிறைவு சான்றிதழ்,ସମାପ୍ତି ପ୍ରମାଣପତ୍ର |
இணக்கம்,ଅନୁପାଳନ
சிக்கலானது,ଜଟିଳ
பாராட்டு,ପ୍ରଶଂସା
பாராட்டு நகல்,ବିନାମୂଲ୍ୟରେ କପି |
இணங்க,ପାଳନ କରିବା
கூட்டு கலாச்சாரம்,ମିଶ୍ରିତ ସଂସ୍କୃତି
கலவை,ରଚନା
விரிவான,ବିସ୍ତୃତ
விரிவான காப்பீடு,ବିସ୍ତୃତ ବୀମା
சமரசம்,ଆପୋଷ ବୁ .ାମଣା |
கட்டாய,ବାଧ୍ୟତାମୂଳକ
கட்டாய ஓய்வு,ବାଧ୍ୟତାମୂଳକ ଅବସର
கணினி,କମ୍ପ୍ୟୁଟର
கணினி மையம்,କମ୍ପ୍ୟୁଟର କେନ୍ଦ୍ର |
கணினி நட்பு,କମ୍ପ୍ୟୁଟର ଅନୁକୂଳ
கணினிமயமாக்கல்,କମ୍ପ୍ୟୁଟରୀକରଣ
கணினி மொழி,କମ୍ପ୍ୟୁଟର ଭାଷା
கணினி கல்வி,କମ୍ପ୍ୟୁଟର ସାକ୍ଷରତା |
கருத்து,ଧାରଣା
அக்கறை,ଚିନ୍ତା
சலுகை,ରିହାତି
சலுகை விகிதம்,ସମ୍ପର୍କୀୟ ହାର
சலுகை சான்றிதழ்,ରିହାତି ପ୍ରମାଣପତ୍ର
சமரசம்,କନସପାର୍ଟଗୁଡିକ
இறுதியான குறிப்புகள்,ରିମିଙ୍ଗ୍ ଟିପ୍ପଣୀ |
முடிவுரை,ଉପସଂହାର
முடிவானது,ଚରମ
ஒத்துப்போகிறது,ଅଧିଗ୍ରହଣ
ஒத்துழைப்பு,ଏକ ସର୍ତ୍ତ
கண்டனம்,ନିନ୍ଦା କର |
நிலை,ସର୍ତ୍ତ
நிபந்தனை,ସର୍ତ୍ତମୂଳକ
நிபந்தனை ஏற்றுக்கொள்வது,ସର୍ତ୍ତମୂଳକ ଗ୍ରହଣ
ஒப்பந்தத்தின் நிபந்தனைகள்,ଚୁକ୍ତିନାମା ସର୍ତ୍ତଗୁଡିକ
சேவையின் நிபந்தனைகள்,ସେବା ସର୍ତ୍ତଗୁଡିକ
இரங்கல்,ସମବେଦନା
மன்னிப்பு,Condone
நடத்தை,ଆଚରଣ
விதிகளை நடத்துங்கள்,ନିୟମ ପରିଚାଳନା କରନ୍ତୁ |
மாநாடு,ସମ୍ମିଳନୀ
மாநாட்டு அறை,ସମ୍ମିଳନୀ କକ୍ଷ |
கான்பரன்சிங் வசதி,କନଫରେନ୍ୟାସିଂ ସୁବିଧା |
மாநாடு,ପରାମର୍ଶ
ரகசியமானது,ଗୋପନୀୟ
சிறைவாசம்,ବନ୍ଦୀ
உறுதிப்படுத்தவும்,ନିଶ୍ଚିତ କର |
உறுதிப்படுத்தல்,ନିଶ୍ଚିତକରଣ
சேவையின் உறுதிப்படுத்தல்,ସେବା ନିଶ୍ଚିତକରଣ |
உறுதிப்படுத்தல் ஆணை,ନିଶ୍ଚିତକରଣ କ୍ରମ
பறிமுதல்,ଜବତ
மோதல்,ବିବାଦ |
முரண்பட்ட பார்வைகள்,ବିବାଦୀୟ ଦୃଶ୍ୟ |
ஏற்ப,ଅନୁକୂଳ
வாழ்த்து,ଅଭିନନ୍ଦନ
இணைப்பு,ସଂଯୋଗ
ஒத்துழைப்பு,ସଂଯୋଗ
மனசாட்சி,ବିବେକ
ஒருமித்த கருத்து,ସହନଶୀଳତା
ஒப்புதல்,ସମ୍ମତି
விளைவு,ଫଳାଫଳ
இதன் விளைவாக,ପରିଣାମ
பாதுகாப்பு,ସଂରକ୍ଷଣ
கருத்தில் கொள்ளுங்கள் மண்டலம்,ବିଚାର ଜୋନ୍
சரக்கு,ପରିବହନ
சரக்கு,ସାମଗ୍ରୀ
சரக்கு குறிப்பு,ସାମଗ୍ରୀ ଟିପ୍ପଣୀ |
சீரானது,ସ୍ଥିର
ஒருங்கிணைந்த நிதி,ଏକତ୍ରିତ ପାଣ୍ଠି |
ஒருங்கிணைந்த ஊதியம்,ଏକତ୍ରିତ ଦରମା |
ஒருங்கிணைந்த அறிக்கை,ଏକତ୍ରିତ ଷ୍ଟେଟମେଣ୍ଟ
ஒருங்கிணைப்பு,ସଂସ୍ଥାଗୁଡ଼ିକ
பகட்டான,ସ୍ପଷ୍ଟ
சதி,ଷଡଯନ୍ତ୍ର
மாறிலி,ସ୍ଥିର
தொகுதி,ନିରନ୍ତରନୂଦୀ
தொகுதி,ସୃଷ୍ଟିକର୍ତ୍ତା
அரசியலமைப்பு,ସମ୍ବିଧାନ
கட்டுப்பாடு,ପ୍ରତିବନ୍ଧକ
கட்டுமானம்,ନିର୍ମାଣ
ஆலோசகர்,ପରାମର୍ଶଦାତା |
ஆலோசனை,ପରାମର୍ଶ
ஆலோசனைக் குழு,ପରାମର୍ଶକାରୀ କମିଟି |
நுகர்வு உருப்படி,ଗ୍ରାହକ ଆଇଟମ୍ |
நுகர்வு,ଗ୍ରାସ କରନ୍ତୁ |
நுகர்வோரின் பொருட்கள்,ଗ୍ରାହକଙ୍କ ସାମଗ୍ରୀ
நுகர்வோர் மன்றம்/கவுன்சில்,ଗ୍ରାହକ ଫୋରମ୍ / ପରିଷଦ |
நுகர்வோர் நோக்குநிலை,ଗ୍ରାହକ ଆଭିମୁଖ୍ୟ
நுகர்வு,ବ୍ୟବହାର
தொடர்பு,ଯୋଗାଯୋଗ କରନ୍ତୁ |
தொடர்பு திட்டம்,ଯୋଗାଯୋଗ ପ୍ରୋଗ୍ରାମ
தொற்று நோய்,ସଂକ୍ରାମକ ରୋଗ
கட்டுப்படுத்தவும்,ଧାରଣ କରନ୍ତୁ |
சிந்தியுங்கள்,ଚିନ୍ତା କର |
சமகால,ସମସାମୟିକ
நீதிமன்ற அவமதிப்பு,କୋର୍ଟର ଅବମାନନା
சர்ச்சை,ବ conିବା
உள்ளடக்கங்கள்,ବିଷୟବସ୍ତୁ
போட்டி,ପ୍ରତିଯୋଗିତା
சூழல்,ପ୍ରସଙ୍ଗ
தற்செயல்கள்,କଣ୍ଟିଜେନ୍ସି |
தற்செயல்,କଣ୍ଟିଜେନ୍ସି
தற்செயல் கொடுப்பனவு,କଣ୍ଟିଜେନ୍ସି ଭତ୍ତା
தற்செயல் நிதி,କଣ୍ଟିଜେନ୍ସି ପାଣ୍ଠି |
தற்செயல் மானியம்,କଣ୍ଟିଜେନ୍ସି ଅନୁଦାନ
தற்செயல் திட்டம்,କଣ୍ଟିଜେନ୍ସି ଯୋଜନା
தொடர்ச்சியான கட்டணங்கள்,କଣ୍ଟିଜେଣ୍ଟ୍ ଚାର୍ଜ |
தொடர்ச்சியான நியமனம்,ନିରନ୍ତର ନିଯୁକ୍ତି |
தொடர்ச்சியான வளர்ச்சி,ନିରନ୍ତର ବିକାଶ |
தொடர்ச்சியான செயல்முறை,ନିରନ୍ତର ପ୍ରକ୍ରିୟା |
தொடர்ச்சியான சேவை,ନିରନ୍ତର ସେବା |
தடை,ନିଷେଧାଦେଶ
ஒப்பந்த,ଚୁକ୍ତିନାମା
ஒப்பந்த பத்திரம்,ଚୁକ୍ତିନାମା କାର୍ଯ୍ୟ
வேலைவாய்ப்பு ஒப்பந்தம்,ରୋଜଗାରର ଚୁକ୍ତି
ஒப்பந்த காலம்,ଚୁକ୍ତିନାମା ଅବଧି |
ஒப்பந்த ஆவணம்,ଚୁକ୍ତିଭିତ୍ତିକ ଡକ୍ୟୁମେଣ୍ଟ୍ |
ஒப்பந்த பொறுப்பு,ଚୁକ୍ତିଭିତ୍ତିକ ଦାୟିତ୍। |
ஒப்பந்த சேவை,ଚୁକ୍ତିଭିତ୍ତିକ ସେବା
முரண்பாடு,ପ୍ରତିବାଦ
முரண்பாடான அறிக்கை,ବିପରୀତ ବକ୍ତବ୍ୟ |
மாறாக,ବିପରୀତରେ |
முரண்பாடு,ପ୍ରତିକ୍ରିୟା
பங்களிப்பு,ଯୋଗୋଦାନ
பங்களிப்பு ஓய்வூதிய திட்டம்,ଯୋଗଦାନୀ ପେନ୍ସନ୍ ସ୍କିମ୍ |
பங்களிப்பு வருங்கால வைப்பு நிதி,ଯୋଗଦାନ ପ୍ରଦାନକାରୀ ପାଣ୍ଠି |
கட்டுப்பாடு,ନିୟନ୍ତ୍ରଣ
கட்டுப்பாட்டு அதிகாரி,ନିୟନ୍ତ୍ରଣକାରୀ ଅଧିକାରୀ |
சர்ச்சைக்குரிய,ବିବାଦୀୟ
சர்ச்சைக்குரிய விஷயம்,ବିବାଦୀୟ ବିଷୟ |
சர்ச்சை,ବିବାଦ |
வசதி,ସୁବିଧା
மாநாடு,ସମ୍ମିଳନୀ
வழக்கமான,ପାରମ୍ପାରିକ |
உரையாடல்,କଥାବାର୍ତ୍ତା
மாற்றவும்,ରୂପାନ୍ତର
மாற்றப்பட்ட விடுப்பு,ରୂପାନ୍ତରିତ ଛୁଟି |
அனுப்புதல்,ମିଳନ
அனுப்பும் கொடுப்பனவு,ମିଳନ ଭତ୍ତା
அனுப்பும் பத்திரம்,ପରିବହନ କାର୍ଯ୍ୟ
அனுப்பும் செலவுகள்,ପରିବହନ ଖର୍ଚ୍ଚ
குற்றவாளி,ଦୋଷୀ
தண்டனை,ବିଶ୍ୱାସ
மாநாடு,ସମନ୍ୱୟ
குளிரூட்டும் காலம்,ସମୟ ବନ୍ଦ କରିବା |
ஒத்துழைப்பு,ସହଯୋଗ
கூட்டுறவு,ସହଯୋଗୀ
கூட்டுறவு சமூகம்,ସହଯୋଗୀ ସମାଜ |
இணையாக,ସହ-ଅପ୍ଟ
ஒத்துழைக்கப்பட்ட உறுப்பினர்,ସହ-ବିକଳ୍ପ ସଦସ୍ୟ |
ஒருங்கிணைப்பு,ସହଯୋଗୀ
இணை உரிமையாளர்,ସହ-ମାଲିକ
இணை கூட்டாளர்,ସହ-ଅଂଶୀଦାର
நகலெடு,କପି କରନ୍ତୁ |
நகலெடுக்கும்,କପି କରିବା
பதிப்புரிமை,କପିରାଇଟ୍
நல்ல,କର୍ଡିଆଲ୍
கொரோனர்,କରୋନର୍
கார்ப்பரேட் உடல்,କର୍ପୋରେଟ୍ ଶରୀର |
கார்ப்பரேட் திட்டமிடல்,କର୍ପୋରେଟ୍ ଯୋଜନା
கார்ப்பரேஷன்,ନିଗମ
மாநகராட்சி வரி,ନିଗମ କର
திருத்தம்,ସଂଶୋଧନ
சரியான நடவடிக்கைகள் (= திருத்தங்கள்),ସଂଶୋଧନ ପଦକ୍ଷେପ (= ସଂଶୋଧନ)
கடித தொடர்பு,ଚିଠି
கடித பாடநெறி,ସମ୍ବାଦଯୁକ୍ତ ପାଠ୍ୟକ୍ରମ |
கடிதப் பகுதி,ଚିଠି ଅଂଶ |
நிருபர்,ସମ୍ବାଦଦାତା
தொடர்புடைய,ଅନୁରୂପ
கோரிஜெண்டம்,କର୍ତ୍ତିରିଣ୍ଡୁମ
உறுதிப்படுத்துதல்,ସ୍ମରଣ କର
உறுதிப்படுத்தல்,ଅହଂକାର
சிதைந்த கோப்பு,ଦୁର୍ନୀତିଗ୍ରସ୍ତ
ஊழல்,ଦୁର୍ନୀତି
ஊழல் பயிற்சி,ଭ୍ରଷ୍ଟ ଅଭ୍ୟାସ |
காஸ்மோபாலிட்டன் நகரம்,କସମୋପଲିଟାନ ସହର |
செலவு,ମୂଲ୍ୟ
செலவு கணக்காளர்,ମୂଲ୍ୟ
செலவு பகுப்பாய்வு,ମୂଲ୍ୟ ବିଶ୍ଳେଷଣ |
செலவு உச்சவரம்பு,ମୂଲ୍ୟ ଛାତ
செலவு செயல்திறன்,ଫଳ ପ୍ରଭାବଶାଳୀତା |
வாழ்க்கை செலவு,ଜୀବନର ମୂଲ୍ୟ
செலவு மீறப்பட்டது,ମୂଲ୍ୟ ଓଭରରୁନ୍
குடிசை தொழில்,କୁଟିଜ ଶିଳ୍ପ |
சபை,ପରିଷଦ
அமைச்சர்கள் சபை,ମନ୍ତ୍ରୀଙ୍କ ପରିଷଦ
மாநில சபை,ପରିଷଦର ପରିଷଦ |
ஆலோசனை,ପରାମର୍ଶ
ஆலோசனை,କାଉନସେଲିଂ
கவுண்டர்,କାଉଣ୍ଟର
எதிர் நடவடிக்கை,କାଉଣ୍ଟର କାର୍ଯ୍ୟ
எதிர் வாக்குமூலம்,କାଉଣ୍ଟର ଆଫିଡେଭିଟ୍ |
எதிர் கட்டணம்,କାଉଣ୍ଟର ଚାର୍ଜ |
எதிர் உரிமைகோரல்,କାଉଣ୍ଟର ଦାବି
கள்ள நாணயம்,ନକଲି ମୁଦ୍ରା |
கள்ளநோட்டுதல்,ନକଲି
கள்ளநூல்,Cauterfel
எதிர் சலுகை,କାଉଣ୍ଟର ଅଫର୍ |
கவுண்டர்ன்,କାଉଣ୍ଟରଜିନ୍ସ |
சதி,ପୁଲୱାମା ଆକ୍ରମଣ
கூப்பன்,କୁପନ୍ |
கூரியர்,କ୍ୟୁରିଅର୍
கூரியர் சேவை,କ୍ୟୁରିଅର୍ ସେବା
பாடநெறி,ପାଠ୍ୟକ୍ରମ
படிப்பு படிப்புகள்,ଅଧ୍ୟୟନର ପାଠ୍ୟକ୍ରମ
நீதிமன்ற வழக்கு,କୋର୍ଟ କେସ୍
மரியாதை,ସ es ଜନ୍ୟ
சிறிய காரணங்களின் நீதிமன்றம்,ଛୋଟ କାରଣର କୋର୍ଟ |
உடன்படிக்கை,ଚୁକ୍ତି
கவர்,ଆବରଣ |
பாதுகாப்பு,କଭରେଜ୍
முகப்பு அல்லது அறிமுக கடிதம்,ଅକ୍ଷର ଅକ୍ଷର
மெமோவை உள்ளடக்கியது,ମେମୋ ଆଚ୍ଛାଦନ କରେ |
குறிப்பு,ନୋଟ୍ ନୋଟ୍ |
செயலிழப்பு திட்டம்,କ୍ରାସ୍ ପ୍ରୋଗ୍ରାମ୍ |
கிரீமி லேயர்,କ୍ରିମି ସ୍ତର |
உருவாக்கம்,ସୃଷ୍ଟି
படைப்பு,ସୃଜନଶୀଳ |
படைப்பாற்றல்,ସୃଜନଶୀଳତା
கிரெச்,କିରେ
நற்சான்றிதழ்கள் குழு,ପରିଚୟପତ୍ର କମିଟି |
நம்பகத்தன்மை,ବିଶ୍ୱସନୀୟତା
கடன்,କ୍ରେଡିଟ୍
நம்பத்தகுந்த,କ୍ରେଡିଟ୍
கடன் ஆலோசனை,କ୍ରେଡିଟ୍ ପରାମର୍ଶ |
கடன் மற்றும் சிக்கன சமூகம்,କ୍ରେଡିଟ୍ ଏବଂ ଥ୍ରିଫ୍ଟ ସମାଜ |
கடன் அட்டை,କ୍ରେଡିଟ୍ କାର୍ଡ଼
கடன் வசதிகள்,କ୍ରେଡିଟ୍ ସୁବିଧା
கடன் நுழைவு,କ୍ରେଡିଟ୍ ଏଣ୍ଟ୍ରି
கடன் குறிப்பு,କ୍ରେଡିଟ୍ ଟିପ୍ପଣୀ
கடன் வழங்குபவர்,କ୍ରେସର୍ମର
தகனம்,ଶବଦାହ
தகனம் மைதானம்,ଶବଦାହ ଭୂମି
குழு,କ୍ରୁ
குற்றம்,ଅପରାଧ
நம்பிக்கையின் குற்றவியல் மீறல்,ବିଶ୍ୱାସର ଅପରାଧ ଉଲ୍ଲଂଘନ |
குற்றவியல் நீதிமன்றம்,ଅପରାଧିକ କୋର୍ଟ |
குற்றவியல் அலட்சியம்,ଅପରାଧିକ ଅବହେଳା |
குற்றவியல் குற்றம்,ଅପରାଧିକ ଅପରାଧ |
குற்றவியல் நடைமுறை குறியீடு,ଅପରାଧିକ ପ୍ରଣାଳୀ କୋଡ୍ |
நெருக்கடி,ସଙ୍କଟ
நெருக்கடி மேலாண்மை,ସଙ୍କଟ ପରିଚାଳନା
அளவுகோல்,ମାନଦଣ୍ଡ
திறனாய்வு,ସମାଲୋଚନା
குறுக்கு,କ୍ରସ୍
குறுக்கு இனம்,କ୍ରସ୍ ପ୍ରଜାତି
குறுக்கு சோதனை,କ୍ରସ୍ ଯାଞ୍ଚ |
குறுக்கு காசோலை,କ୍ରସ୍ ଚେକ୍ |
குறுக்கு விசாரணை,କ୍ରସ୍ ପରୀକ୍ଷା
குறுக்கு குறிப்பு,କ୍ରସ୍ ରେଫରେନ୍ସ
குறுக்கு வாக்களிப்பு,ବହିଷ୍କାର
முக்கியமான தேதி,ବହୁମୂଲିକ ତାରିଖ
கச்சா,ଅଶୋଧିତ
குற்றவாளி கொலை,କୁଲିପେବଲ୍ ହୋମିଡ୍ |
குற்றவாளி,ଦୋଷୀ
சாகுபடி,ଚାଷ
கலாச்சார பரிமாற்ற திட்டம்,ସାଂସ୍କୃତିକ ବିନିମୟ କାର୍ଯ୍ୟକ୍ରମ |
ஒட்டுமொத்த,ଜମୁଲେଟିଭ୍ |
நாணய,ମୁଦ୍ରା |
நாணய மாற்று,ମୁଦ୍ରା ବିନିମୟ
நாணய குறிப்பு,ମୁଦ୍ରା ଟିପ୍ପଣୀ
நடப்பு,ସାମ୍ପ୍ରତିକ
நடப்பு கணக்கு,ସାମ୍ପ୍ରତିକ ଆକାଉଣ୍ଟ୍ |
தற்போதைய கடமைகள்,ସାମ୍ପ୍ରତିକ କାର୍ଯ୍ୟଗୁଡିକ |
நடப்பு அமர்வு,ସାମ୍ପ୍ରତିକ ଅଧିବେଶନ |
கல்வி மற்றும் தொழில்பற்றிய சிறுதொகுப்பு,ପାଠ୍ୟକ୍ରମ ଭିଟା |
குறைத்தல்,କୋର୍ଟସେଲ
பாதுகாவலர்,ରକ୍ଷକ
காவல்,ହେପାଜତ
வழக்கம்,କଷ୍ଟମ୍
வழக்கம்,କଷ୍ଟମ୍
வழக்கம்,ପ୍ରଥା
வழக்கமான நடைமுறை,ପାରମ୍ପାରିକ ପଦ୍ଧତି |
சுங்க வரி,କଷ୍ଟମ୍ ଡ୍ୟୁଟି |
வாடிக்கையாளர்,ଗ୍ରାହକ
வாடிக்கையாளர் நட்பு,ଗ୍ରାହକ ବନ୍ଧୁତ୍ୱପୂର୍ଣ୍ଣ |
தனிப்பயன் தேர்வு,କଷ୍ଟମ୍ ପରୀକ୍ଷା
வெட்டு,କାଟିଦେବା
வெட்டு இயக்கம்,କାଟିବା
இறுதி நாள்,ତାରିଖ କାଟିବା
மிதிவண்டி,ଚକ୍ର
தினசரி,ପ୍ରତିଦିନ |
தினசரி கொடுப்பனவு,ଦ Daily ନିକ ଭତ୍ତା
தினசரி நாட்குறிப்பு,ଦ Daily ନିକ ଡାଏରୀ |
தினசரி பதிவு,ଦ Daily ନିକ ରେଜିଷ୍ଟର |
தினசரி அறிக்கை,ଦ Daily ନିକ ରିପୋର୍ଟ
தினசரி வழக்கமான,ଦ Daily ନିକ ରୁଟିନ୍ |
தினசரி ஊதியங்கள்,ଦ daily ନିକ ବେତନ
டக் ஸ்டேஜ்,DAK ପର୍ଯ୍ୟାୟ |
டக் ட்ரே,ଧର
சேதம்,କ୍ଷତି
சேதங்கள்,କ୍ଷତି
ஆபத்தானது,ବିପଜ୍ଜନକ |
தைரியம்,ସାହସୀ
தகவல்கள்,ତଥ୍ୟ
தரவு வங்கி,ଡାଟା ବ୍ୟାଙ୍କ |
தரவுத் தளம்,ତଥ୍ୟ ବେସ
தரவு சேகரிப்பு,ତଥ୍ୟ ସଂଗ୍ରହ
தரவு உணவு,ତଥ୍ୟ ଖାଇବାକୁ
தகவல் செயல்முறை,ଡାଟା ପ୍ରକ୍ରିୟାକରଣ |
தேதி,ତାରିଖ
வந்த தேதி,ଆସିବାର ତାରିଖ
பிறந்த தேதி,ଜନ୍ମଦିନ
புறப்பட்ட தேதி,ପ୍ରସ୍ଥାନ ତାରିଖ
வெளியேற்றும் தேதி,ଡିସଚାର୍ଜ ତାରିଖ |
முதிர்ச்சியின் தேதி,ପରିପକ୍ୱତା ତାରିଖ
ரசீது தேதி,ରସିଦ ତାରିଖ
நாள் முத்திரை,ତାରିଖ ଷ୍ଟାମ୍ପ |
நாள் அறிஞர்,ଦିନ ସ୍କୋଲାର୍ |
பகல் நேரப்பணி,ଦିନ ଶିଫ୍ଟ |
அருளின் நாட்கள்,ଅନୁଗ୍ରହର ଦିନ |
அன்றாட வேலை,ଦିନ କାମକୁ ଦିନ |
இறந்த கணக்கு,ମୃତ ଖାତା
காலக்கெடுவை,ସମୟସୀମା
முட்டுக்கட்டை,ଜଳଖିଆ
இறந்த பங்கு பதிவு,ଡେଡ୍ ଷ୍ଟକ୍ ରେଜିଷ୍ଟର |
இறந்த எடை,ମୃତ ଓଜନ
ஒப்பந்தம்,କାରବାର
உதவியாளரைக் கையாளுதல்,ସହାୟକ କାରବାର |
கையாளுதல்,କାରବାର
மரண ஆண்டுவிழா,ମୃତ୍ୟୁ ବାର୍ଷିକୀ |
அன்புள்ள கொடுப்பனவு,ପ୍ରିୟତା ଭତ୍ତା |
மரண நன்மை,ମୃତ୍ୟୁ ଲାଭ
இறப்பு-கம்-ஓய்வூதிய கிராச்சுட்டி,ମୃତ୍ୟୁ-ଜମ୍-ଅବସର ଗ୍ରାଟେରୀତା |
சேவையில் மரணம்,ସେବାରେ ମୃତ୍ୟୁ
Deauthorizatioin,ଡାଉଟରଜୋଜାଓନିନ୍ |
டெபார்,ଦେବର
பற்று,ଡେବିଟ୍
பற்று ஆலோசனை,ଡେବିଟ୍ ପରାମର୍ଶ |
கடன்,ରୂଣ
கடன் மேலாண்மை,Debt ଣ ପରିଚାଳନା
கடனாளி,Deb ଣଦାତା
இறந்தவர்,ମୃତ
ஒழுக்கம்,ଶାସନ
பரவலாக்கம்,ବିକେନ୍ଦ୍ରୀକରଣ
தீர்மானிக்கும் காரணி,ନିଷ୍ପତ୍ତି ନେବେ
முடிவு,ନିଷ୍ପତ୍ତି
முடிவெடுக்கும்,ନିର୍ଣ୍ଣୟ ନେବା
முடிவெடுக்கும் செயல்முறை,ନିଷ୍ପତ୍ତି ନେବା ପ୍ରକ୍ରିୟା |
அறிவிப்பு,ଘୋଷଣା
வருமான அறிவிப்பு,ଆୟର ଘୋଷଣା |
அறிவிக்கப்பட்ட மதிப்பு,ଘୋଷିତ ମୂଲ୍ୟ |
சத்தியப்பிரமாணத்தை அறிவிக்கவும்,ଶପଥ କର
டிகோட்,ଡିକୋଡ୍ କରନ୍ତୁ |
Decontrol,ଡେକଣ୍ଟ୍ରୋଲ୍ |
அலங்கார,ବିଗାମୀ
குறைவு,କମିବା
ஆணை,ଏହି ପରିସେଇ
அர்ப்பணிப்பு,ସମର୍ପଣ
