Punjabi,Gujarati
ਕੋਡਡ ਚਿੱਤਰ ਸਪੇਸ,કોડેડ છબી
ਕੋਡ ਡਾਇਰੈਕਟਿੰਗ ਅੱਖਰ,સંકેત -પાત્ર
ਕੋਡ ਪ੍ਰੋਗਰਾਮ,કોડેડ કાર્યક્રમ
ਕੋਡ ਦੀ ਨੁਮਾਇੰਦਗੀ,કોડેડ પ્રતિનિધિત્વ
ਕੋਡ ਸਟਾਪ,કોડેડ સ્ટોપ
ਕੋਡ ਤੱਤ,સંકેત -તત્વ
ਕੋਡ ਐਕਸਟੈਂਸ਼ਨ ਅੱਖਰ,સંહિતા
ਕੋਡ ਫਰੇਮ,શબ્દભંડોળ
ਕੋਡ ਹੋਲ,સંકેત -છિદ્ર
ਕੋਡ-ਸੁਤੰਤਰ ਡੇਟਾ ਸੰਚਾਰ,સ્વતંત્ર ડેટા સંદેશાવ્યવહાર
ਕੋਡ-ਸੁਤੰਤਰ ਪ੍ਰਣਾਲੀ,સ્વતંત્ર પદ્ધતિ
"ਕੋਡ-ਸੰਵੇਦਨਸ਼ੀਲ ਪ੍ਰਣਾਲੀ (= ਕੋਡ-ਇਨ- ਨਿਰਭਰ
 ਸਿਸਟਮ)","કોડ-સંવેદનશીલ સિસ્ટમ (= કોડ-ઇન-આશ્રિત
 સિસ્ટમ)"
ਕੋਡ ਕੁੰਜੀ,સંકેત
ਕੋਡ ਦਾ ਪੱਧਰ,સંકેત સ્તર
ਕੋਡ ਲਾਈਨ,સંકેત -રેખા
ਕੋਡ ਲਾਈਨ ਇੰਡੈਕਸ,સંકેત સંકેત
ਕੋਡ ਪੁਆਇੰਟ ਅਨੁਵਾਦਕ,સંકેત -અનુવાદક
ਕੋਡ ਸਥਿਤੀ,સંકેત -સ્થિતિ
ਕੋਡਰ,કોડ
ਕੋਡ-ਸੰਵੇਦਨਸ਼ੀਲ ਪ੍ਰਣਾਲੀ (= ਕੋਡ-ਨਿਰਭਰ ਸਿਸਟਮ),કોડ-સંવેદનશીલ સિસ્ટમ (= કોડ-આધારિત સિસ્ટમ)
ਕੋਡ ਸੈਟ,સંકેત
ਕੋਡ- ਪਾਰਦਰਸ਼ੀ ਡਾਟਾ ਸੰਚਾਰ,પારદર્શક ડેટા સંદેશાવ્યવહાર
"ਕੋਡ-ਪਾਰਦਰਸ਼ੀ ਸਿਸਟਮ (= ਕੋਡ ਨਿਰਭਰ)
 ਸਿਸਟਮ)","કોડ-પારદર્શક સિસ્ટમ (= કોડ આશ્રિત
 સિસ્ટમ)"
ਕੋਡ ਦਾ ਮੁੱਲ,સંકેત મૂલ્ય
ਕੋਡ ਸ਼ਬਦ,સંકેત -શબ્દ
ਕੋਡਿੰਗ,સંજ્ codા
ਕੋਡਿੰਗ ਚੈੱਕ,સંજ્ codા તપાસ
ਕੋਡਿੰਗ ਫਾਰਮ,સંજ્ formાન સ્વરૂપ
ਕੋਡਿੰਗ ਸਕੀਮ,સંજ્ schemeાન યોજના
ਕੋਡਿੰਗ ਸ਼ੀਟ,કોડિંગ શીટ
ਕਫਲ,ગુણાંક એકમ
Contherent ocalal ਲੈਕਟ ਸਿਸਟਮ,સુસંગત મોડ્યુલેશન પદ્ધતિ
Cotherent HAES SHIF ਵਿੰਗ,સુસંગત તબક્કો શિફ્ટ કી
ਇਤਫ਼ਾਕ ਵਾਲੀ ਸਰਕਟ (= ਅਤੇ ਤੱਤ),સંયોગ સર્કિટ (= અને તત્વ)
ਸੰਜੋਗ ਤੱਤ (= ਅਤੇ ਤੱਤ),સંયોગ તત્વ (= અને તત્વ)
ਸੰਜੋਗ ਗਲਤੀ,સંયોગ ભૂલ
ਇਤਫ਼ਾਕ ਗੇਟ (ਅਤੇ ਤੱਤ),સંયોગ ગેટ (અને તત્વ
ਸੰਮੇਲਨ-ਮੌਜੂਦਾ ਚੋਣ,યોગાનુયોગ
ਠੰਡਾ ਨੁਕਸ,ઠંડા દોષ
ਠੰਡਾ ਸ਼ੁਰੂਆਤ (= ਸ਼ੁਰੂਆਤ),ઠંડા પ્રારંભ (= પ્રારંભ)
ਕੋਲੇਟ,સામર્થ્ય
ਝੁਲਸਣਾ,એકલતા
ਛਾਂਟਣਾ,સંયોગ
ਸਹਿਵਾੜ,સંલગ્ન
ਟੱਕਰ,ટક્કર
ਕਾਲਮ,કોલમ
ਕਾਲਮ ਬਾਈਨਰੀ,સ્તંભ
ਕਾਲਮ ਮੂਵ,સ્તંભ
ਸੁਮੇਲ,સંયોજન
"ਬੰਗਾਮੇ
 ਸਰਕਟ","સંવાદિતા
 સરકીટ"
"ਬੰਗਾਮੇ
 ਤਰਕ","સંવાદિતા
 તર્કશાસ્ત્ર"
"ਬੰਗਾਮੇ
 ਤਰਕ ਤੱਤ","સંવાદિતા
 તર્ક તત્વ"
ਸੁਮੇਲ ਹੱਬ,સંયોજન કેન્દુ
ਕੋਨੇਟਰਿਅਲ ਨੈਟਵਰਕ,સમયાવાધિક નેટવર્ક
"ਕੋਮਲਤਾ
 ਸਰਕਟ","સંયોજકને લગતું
 સરકીટ"
"ਜੋੜ
 ਵੰਡ
 ਫਰੇਮ ਫਰੇਮ","સંયુક્ત
 વિતરણ
 ક્રમાંક"
ਸੰਯੁਕਤ ਸਿਰ,સંયુક્ત માથું
ਜੋੜ ਕੇ / ਲਿਖੋ ਸਿਰ,સંયુક્ત વાંચો/લખો માથું
ਸੰਯੁਕਤ ਸਟੇਸ਼ਨ,સંયુક્ત મથક
ਕੰਫਾਈਨਰ,વારાફરતી
ਕਮਾਂਡ,આદેશ આપવો
"ਕਮਾਂਡ ਅਤੇ
 ਕੰਟਰੋਲ ਸਿਸਟਮ","આદેશ અને
 નિયંત્રણ પદ્ધતિ"
ਕਮਾਂਡ ਚੇਨ,સભ્ય સાંકળ
ਕਮਾਂਡ ਕੰਟਰੋਲ ਪ੍ਰੋਗਰਾਮ,આદેશ નિયંત્રણ કાર્યક્રમ
ਕਮਾਂਡ ਡਬਲ ਸ਼ਬਦ,આદેશ -ડબલ શબ્દ
ਕਮਾਂਡ ਫੰਕਸ਼ਨ,આદેશ
ਕਮਾਂਡ ਦੁਭਾਸ਼ੀਆ,દુભાષિયા
ਕਮਾਂਡ ਭਾਸ਼ਾ,ભાષા
ਕਮਾਂਡ ਸੂਚੀ,આદેશ -યાદી
ਕਮਾਂਡ ਦਾ ਨਾਮ,આદેશ નામ
ਕਮਾਂਡ ਪੁਆਇੰਟਰ,આદેશ આપનાર
"ਕਮਾਂਡ
 ਕਾਰਵਾਈ","આદેશ આપવો
 પ્રક્રિયા"
ਕਮਾਂਡ ਪ੍ਰੋਸੈਸਰ,કમાન્ડ પ્રોસેસર
ਕਮਾਂਡ ਦੁਬਾਰਾ ਕੋਸ਼ਿਸ਼ ਕਰੋ,આદેશ ફરી પ્રયાસ કરો
ਕਮਾਂਡ ਸਟੇਟਮੈਂਟ,આદેશ
ਕਮਾਂਡ ਸਿਸਟਮ,આદેશ પદ્ધતિ
ਟਿੱਪਣੀ,ટીકા
ਟਿੱਪਣੀ ਫੀਲਡ,ટિપ્પણી ક્ષેત્ર
ਟਿੱਪਣੀ ਬਿਆਨ,ટિપ્પણીનો કથન
ਵਪਾਰਕ ਕਾਰਜ,વેપારી અરજી
ਵਪਾਰਕ ਚਰਿੱਤਰ,વાણિજ્યિક
ਵਪਾਰਕ ਨਿਰਦੇਸ਼ ਸੈੱਟ,વેપારી સૂચના સમૂહ
ਆਮ ਖੇਤਰ,સામાન્ય વિસ્તાર
ਆਮ ਬਲਾਕ,સામાન્ય અવરોધ
ਆਮ ਕਾਰੋਬਾਰ-ਅਧਾਰਿਤ (ਕੋਬੋਲ),સામાન્ય વ્યવસાયલક્ષી (COBOBL)
ਆਮ ਕੈਰੀਅਰ,સામાન્ય માલવાહક
ਆਮ ਕੈਰੀਅਰ ਬਿ Bureau ਰੋ,સામાન્ય વાહક કાર્યાલય
ਆਮ ਕਮਾਂਡ ਭਾਸ਼ਾ,સામાન્ય આદેશ
ਸਾਂਝਾ ਸੰਚਾਰ ਅਡੈਪਟਰ,સામાન્ય સંચાર એડેપ્ટર
ਆਮ ਨਿਯੰਤਰਣ,સામાન્ય નિયંત્રણ
ਆਮ ਕੰਟਰੋਲ ਸਵਿੱਚਿੰਗ ਪ੍ਰਬੰਧ,સામાન્ય નિયંત્રણ ફેરબદલ
ਸਾਂਝਾ ਕੰਟਰੋਲ ਸਿਸਟਮ,સામાન્ય નિયંત્રણ પદ્ધતિ
ਆਮ ਗਲਤੀ,સામાન્ય ભૂલ
ਆਮ ਖੇਤਰ,સામાન્ય ક્ષેત્ર
ਆਮ ਹੱਬ,સામાન્ય હબ
ਆਮ ਭਾਸ਼ਾ,સામાન્ય ભાષા
ਆਮ ਭਾਸ਼ਾ ਕੋਡ,સામાન્ય ભાષા સંહિતા
ਆਮ ਰੁਟੀਨ,સામાન્ય દિનચર્યા
ਆਮ ਹਿੱਸੇ,સામાન્ય વર્ગ
ਆਮ ਸਾੱਫਟਵੇਅਰ,સામાન્ય સોફ્ટવેર
ਆਮ ਸਟੋਰੇਜ ਖੇਤਰ,સામાન્ય સંગ્રહ -ક્ષેત્ર
ਆਮ ਟੀਚਾ ਮਸ਼ੀਨ,સામાન્ય લક્ષ્યાંક યંત્ર
ਆਮ ਉਪਭੋਗਤਾ ਸਰਕਟ,સામાન્ય વપરાશકર્તા સર્કિટ
ਆਮ ਉਪਭੋਗਤਾ ਨੈਟਵਰਕ,સામાન્ય વપરાશકર્તા નેટવર્ક
ਕਮਿ Community ਨਿਟੀ,સમવાય
ਵਰਡ-ਪ੍ਰੋਸੈਸਿੰਗ ਉਪਕਰਣਾਂ ਨੂੰ ਸੰਚਾਰਿਤ ਕਰਨਾ,શબ્દ-પ્રક્રિયા ઉપકરણોની વાતચીત
ਸੰਚਾਰ,વાતચીત
ਸੰਚਾਰ ਅਡੈਪਟਰ,સંદેશાવ્યવહાર એડેપ્ટર
ਸੰਚਾਰ ਚੈਨਲ,સંદેશાવ્યવહાર માર્ગ
ਸੰਚਾਰ ਆਮ ਕੈਰੀਅਰ,સંદેશાવ્યવહાર સામાન્ય વાહક
ਸੰਚਾਰ ਨਿਯੰਤਰਣ ਚਰਿੱਤਰ,સંદેશાવ્યવહાર નિયંત્રણ
ਸੰਚਾਰ ਕੰਟਰੋਲਰ,સંચાર નિયંત્રક
ਸੰਚਾਰ ਕੰਟਰੋਲਰ ਨੋਡ,સંચાર નિયંત્રક નોડ
ਸੰਚਾਰ ਨਿਯੰਤਰਣ ਇਕਾਈ,સંચાર નિયંત્રણ એકમ
ਸੰਚਾਰ ਡਾਟਾ ਸਿਸਟਮ,સંચાર ડેટા પદ્ધતિ
ਸੰਚਾਰ ਇੰਟਰਫੇਸ,સંચાર ઈંટરફેસ
ਸੰਚਾਰ ਲਾਈਨ,સંચાર રેખા
ਸੰਚਾਰ ਲਾਈਨ ਅਡੈਪਟਰ,સંચાર રેખા
ਸੰਚਾਰ ਲਾਈਨ ਗੁਣ,સંચાર રેખા
ਸੰਚਾਰ ਲਿੰਕ,સંદેશાવ્યવહાર કડી
ਸੰਚਾਰ ਮਿਸ਼ਰਣ,સંદેશાવ્યવહાર
ਸੰਚਾਰ mode ੰਗ ਕੰਟਰੋਲ,સંદેશાવ્યવહાર મોડ નિયંત્રણ
ਸੰਚਾਰ ਮਾਡਮ,સંચાર મોડેમ
ਸੰਚਾਰ ਨੈਟਵਰਕ,સંચાર નેટવર્ક
ਸੰਚਾਰ ਕੇਂਦਰ,સંચાર કેન્દ્ર
ਸੰਚਾਰ ਕੰਪਿ computer ਟਰ,સંચાર કમ્પ્યુટર
ਸੰਚਾਰ ਨਿਯੰਤਰਕ,સંદેશા -નિયંત્રક
ਸੰਚਾਰ ਸੈਟੇਲਾਈਟ,સંદેશાવ્યવહાર ઉપગ્રહ
ਸੰਚਾਰ ਸੁਰੱਖਿਆ ਉਪਕਰਣ,સંદેશાવ્યવહાર સુરક્ષા સાધનો
ਸੰਚਾਰ ਸਾੱਫਟਵੇਅਰ,સંદેશાવ્યવહાર સ soમીર
ਸੰਚਾਰ ਉਪ-ਪ੍ਰਣਾਲੀ,સંદેશાવ્યવહાર
ਸੰਚਾਰ ਟਰਮੀਨਲ,સંદેશાવ્યવહાર
ਸੰਚਾਰ ਸਿਧਾਂਤ,સંચાર સિદ્ધાંત
ਕਮਿ Community ਨਿਟੀ ਆਟੋਮੈਟਿਕ ਐਕਸਚੇਂਜ,સમુદાય સ્વચાલિત વિનિમય
ਕਮਿ Community ਨਿਟੀ ਡਾਇਲ ਦਫਤਰ,સામુદાયિક ડાયલ કચેરી
ਕਮਿ ute ਟਟੇਟਰ ਪਲਸ,સફાઈ પલ્સ
ਸੰਕੁਚਿਤ ਐਲਗੋਰਿਦਮ,સંકલન અલ્ગોરિધમનો
ਰਚਨਾ,સરખામણી
ਰਚਨਾ,અનુરૂપ
ਰੀਡੈਂਡਰ ਮਿਸਿੰਗ,ગેરવાજબી ઠરાવવું
"ਸਾਥੀ ਸਟੋਰ
 ਬੈਕਅਪ","સહયોગી ભંડાર
 પીઠ"
ਕੰਪੈਕਟਰਟਰ,તુલનાકાર
ਕੰਪਰੇਟਰ ਪੜਤਾਲ,તુલનાકાર તપાસ
"ਯੂਨਿਟ ਦੀ ਤੁਲਨਾ ਕਰਨਾ
 (= ਕੰਪਿ uters ਟਰ)","સરખામણી એકમ
 (= તુલનાત્મક)"
"ਤੁਲਨਾ
 ਓਪਰੇਸ਼ਨ","તુલના
 સંચાલન"
"ਤੁਲਨਾ
 ਓਪਰੇਟਰ","તુલના
 Operatorપરેટર"
ਤੁਲਨਾਤਮਕ ਟੈਸਟ,તુલના
ਅਨੁਕੂਲਤਾ,સુસંગતતા
ਅਨੁਕੂਲਤਾ ਟੈਸਟ,સુસંગતતા કસોટી
ਅਨੁਕੂਲ,સુસંગત
"ਅਨੁਕੂਲ ਸਮਾਂ
 ਸਾਂਝਾ ਕਰਨਾ ਸਿਸਟਮ","સુસંગત સમય
 વહેંચણી પદ્ધતિ"
ਸੰਗ੍ਰਹਿ,સંકલન
ਸੰਕਲਨ ਸਹਾਇਤਾ,સંકલન સહાય
ਕੰਪਾਈਲ,સંકલન કરવું
ਕੰਪਾਈਲ ਅਵਧੀ,સંકલન અવધિ
ਕੰਪਾਈਲ ਪੜਾਅ,સંકલન તબક્કો
ਕੰਪਾਈਲਰ,સંકલન કરનાર
ਕੰਪਾਈਲਰ-ਕੰਪਾਈਲਰ,સંકલન કરનાર
ਕੰਪਾਈਲਰ ਡਾਇਰੈਕਟਿੰਗ ਸਿਸਟਮ,સંકલનકાર નિર્દેશ પદ્ધતિ
ਕੰਪਾਈਲਰ ਡਾਇਰੈਕਟਿਵ,સંકલનકાર
ਕੰਪਾਈਲਰ ਜਨਰੇਟਰ,સંકલન કરનાર જનરેટર
ਕੰਪਾਈਲਰ ਇੰਟਰਫੇਸ,સંકલન કરનાર ઇન્ટરફેસ
ਕੰਪਾਈਲਰ ਭਾਸ਼ਾ,સંકલનની ભાષા
ਕੰਪਾਈਲਰ ਵਿਕਲਪ,સંકલન વિકલ્પ
ਕੰਪਾਈਲ ਟਾਈਮ,સંકલન સમય
ਕੰਪਾਈਲ ਟਾਈਮ ਡਾਇਗਨਿਕਸ,સમય ડાયગ્નોસ્ટિક્સ કમ્પાઇલ કરો
ਕੰਪਾਈਲ ਟਾਈਮ ਸਟੇਟਮੈਂਟ,સંકલન સમય નિવેદન
ਕੰਪਾਇਲ ਕਰਨ ਦੀ ਮਿਆਦ,સંકલન અવધિ
ਤਿਆਰ ਪੜਾਅ,સંકલનનો તબક્કો
ਕੰਪਾਇਲ ਕਰਨ ਦਾ ਪ੍ਰੋਗਰਾਮ (= ਸੰਸ਼ੋਧਨ),કમ્પાઇલિંગ પ્રોગ્રામ (= કમ્પ્લિયર)
ਸਮਾਂ ਕੰਪਾਈਲ ਕਰਨਾ,સંકલન સમય
ਸਹਾਇਕਣ,પૂરક બનાવવું
ਪੂਰਕ ਕਾਰਵਾਈ,પૂરક કામગીરી
ਪੂਰਕ ਓਪਰੇਟਰ,પૂરક ઓપરેટર
ਪੂਰਕ ਅਧਾਰ,પૂરક આધાર
ਪੂਰਕ ਨੰਬਰ ਸਿਸਟਮ,પૂરક સંખ્યા પદ્ધતિ
ਪੂਰਾ ਕਰਨ ਵਾਲਾ,પૂરવણી
ਪੂਰਕ,પૂરક
ਅੱਗੇ-ਨੌਂ ਪੂਰਕ,નવમાં પૂરક
ਇੱਕ 'ਤੇ ਪੂਰਕ,એક પર પૂરક
ਦੇ ਪੂਰਕ ਦਸ,દસ પર પૂરક
ਪੂਰਕ-ਦੋ,તથ્ય
ਪੂਰੀ ਕੈਰੀ,સંપૂર્ણ વહન
ਸੰਪੂਰਨਤਾ ਜਾਂਚ,પૂર્ણતા તપાસ
ਪੂਰੀ ਕਾਰਵਾਈ,સંપૂર્ણ કામગીરી
ਪੂਰੀ ਰੁਟੀਨ,સંપૂર્ણ રૂટિન
ਮੁਕੰਮਲਤਾ ਕੋਡ,પૂર્ણતા સંકેત
ਗੁੰਝਲਦਾਰ ਨਿਰੰਤਰ,સંકુલ
ਗੁੰਝਲਦਾਰ ਡੇਟਾ,સંકુલ ડેટા
ਗੁੰਝਲਦਾਰ ਡਾਟਾ ਕਿਸਮ,જટિલ ડેટા પ્રકાર
ਗੁੰਝਲਦਾਰ ਫੈਸਲਾ ਲੈਣ ਦਾ ਸਿਮੂਲੇਸ਼ਨ,જટિલ નિર્ણય લેતા સિમ્યુલેશન
ਪੇਚੀਦਗੀ ਸਿਧਾਂਤ,જટિલતા સિદ્ધાંત
ਗੁੰਝਲਦਾਰ ਨੰਬਰ,સંકુલ
ਭਾਗ,ઘટક
ਭਾਗ ਦਾ ਪਤਾ,ઘટક સરનામું
ਕੰਪੋਨੈਂਟ ਪ੍ਰੋਸੈਸਰ,ઘટક પ્રોસેસર
ਕੰਪੋਜ਼ਿਟ ਕੰਸੋਲ,સંયુક્ત સંયુક્ત
ਕੰਪੋਜ਼ਿਟਡ ਸਰਕਟ,સંયોજિત સર્કિટ
ਕੰਪੋਜ਼ਿਟ ਬਾਹਰੀ ਸਿੰਬਲ ਡਿਕਸ਼ਨਰੀ,સંયુક્ત બાહ્ય પ્રતીક શબ્દકોશ
ਕੰਪੋਜ਼ਿਟ ਮੋਡੀ .ਲ,સંયુક્ત મોડ્યુલ
ਕੰਪੋਜ਼ਿਟ ਮੋਡੀ module ਲ ਡੇਟਾ ਸੈਟ,સંયુક્ત મોડ્યુલ ડેટા સેટ
ਕੰਪੋਜ਼ਿਟ ਆਪਰੇਟਰ,સંયુક્ત ઓપરેટર
ਰਚਨਾ ਫਾਈਲ,કારીગર
ਮਿਸ਼ਰਿਤ ਸਥਿਤੀ,સંયોજન
ਮਿਸ਼ਰਿਤ ਲਾਜ਼ੀਕਲ ਐਲੀਮੈਂਟ,સંયોજન તાર્કિક તત્વ
ਮਿਸ਼ਰਿਤ ਬਿਆਨ,ચિત્તભ્રમ નિવેદન
ਸੰਕੁਚਿਤ,સંકુચિત
ਕੰਪ੍ਰੈਸਰ,સંકુચિત
ਨਾਲ ਸਮਝੌਤਾ ਕਰੋ,સમાધાન ચોખ્ખું
ਕੰਪਿ utabuty ਟਿਪਟੀ,ગણતરીની ક્ષમતા
ਕੰਪੇਟਬਲ ਫੰਕਸ਼ਨ,ગણતરીપાત્ર વિધેય
ਗਣਨਾ,ગણતરી
ਕੰਪਿ ut ਟੈਟਿਕ ਪੇਚੀਦਗੀ,ગણતરીની જટિલતા
ਕੰਪਿ ut ਟੇਸ਼ਨਲ ਭਾਸ਼ਾਈ,ભાષાવિજ્icsાન
ਕੰਪਿ ut ਟੇਸ਼ਨਲ ਮਾਡਲ,ગણતરી -પદ્ધતિ
ਕੰਪਿ ut ਟੇਸ਼ਨਲ ਸਥਿਰਤਾ,ગણતરીની સ્થિરતા
ਕੰਪਿ ute ਟ ਸੀਮਿਤ,ગણતરી મર્યાદિત
ਗਣਨਾ ਮੋਡ,ગણતરી મોડ
ਕੰਪਿ computer ਟਰ,કોમ્પ્યુટર
ਕੰਪਿ Computer ਟਰ ਪ੍ਰਬੰਧਕੀ ਰਿਕਾਰਡ,કમ્પ્યુટર વહીવટી રેકોર્ડ
ਕੰਪਿ computer ਟਰ ਸਹਾਇਤਾ ਪ੍ਰਾਪਤ ਡਿਜ਼ਾਇਨ,કમ્પ્યુટર સહાયિત ડિઝાઇન
ਕੰਪਿ Computer ਟਰ ਸਹਾਇਤਾ ਪ੍ਰਾਪਤ ਇੰਜੀਨੀਅਰਿੰਗ,કમ્પ્યુટર-સહાયિત ઇજનેર
ਕੰਪਿ computer ਟਰ ਸਹਾਇਤਾ ਪ੍ਰਾਪਤ,કમ્પ્યુટર સહાયિત ઉત્પાદન
ਕੰਪਿ computer ਟਰ architect ਾਂਚਾ,કમ્પ્યુટર સ્થાપત્ય
ਕੰਪਿ Computer ਟਰ ਹਿਸਾਬ,અંકગણિત
ਕੰਪਿ Computer ਟਰ ਕਲਾ,કોમ્પ્યુટર આર્ટ
ਕੰਪਿ computer ਟਰ ਸਹਾਇਤਾ ਪ੍ਰਾਪਤ ਸਿੱਖਿਆ,કમ્પ્યુટર સહાયિત શિક્ષણ
ਕੰਪਿ computer ਟਰ ਸਹਾਇਤਾ ਪ੍ਰਾਪਤ ਨਿਰਦੇਸ਼,કમ્પ્યુટર સહાયિત સૂચના
ਕੰਪਿ computer ਟਰ ਸਹਾਇਤਾ ਪ੍ਰਾਪਤ ਸਿਖਲਾਈ,કમ્પ્યુટર સહાયિત શિક્ષણ
ਕੰਪਿ computer ਟਰ ਸਹਾਇਤਾ ਪ੍ਰਾਪਤ ਪ੍ਰਬੰਧਨ,કમ્પ્યુટર સહાયિત સંચાલન
ਕੰਪਿ computer ਟਰ ਸਹਾਇਤਾ ਪ੍ਰਾਪਤ ਸਿਖਾਉਣੀ,કમ્પ્યુટર સહાયિત શિક્ષણ
ਕੰਪਿ computer ਟਰ ਅਧਾਰਤ ਸਵੈਚਾਲਨ,કમ્પ્યુટર આધારિત સ્વચાલિત
ਕੰਪਿ computer ਟਰ ਅਧਾਰਤ ਸਿੱਖਿਆ,કમ્પ્યુટર આધારિત શિક્ષણ
ਕੰਪਿ Computer ਟਰ ਅਧਾਰਤ ਸਿਖਲਾਈ,કમ્પ્યુટર આધારિત શિક્ષણ
ਕੰਪਿ Computer ਟਰ ਬਿ Bureau ਰੋ,કમ્પ્યુટર કાર્યાલય
ਕੰਪਿ Computer ਟਰ ਸਰਕਟਰੀ,કમ્પ્યુટર -સર્કિટરી
ਕੰਪਿ computer ਟਰ ਕੋਡ,કમ્પ્યુટર
ਕੰਪਿ computer ਟਰ ਸੰਚਾਰ,કમ્પ્યુટર
ਕੰਪਿ Computer ਟਰ ਕਾਨਫਰੰਸਿੰਗ,કમ્પ્યુટર આપવામાં આવે છે
ਕੰਪਿ Computer ਟਰ ਕੌਂਫਿਗਰੇਸ਼ਨ,કમ્પ્યુટર -રૂપરેખાંકન
ਕੰਪਿ Computer ਟਰ ਕੰਸੋਲ,કોમ્પ્યુટર કન્સોલ
ਕੰਪਿ Computer ਟਰ ਕੰਟਰੋਲ,કમ્પ્યુટર -નિયંત્રણ
ਕੰਪਿ Computer ਟਰ ਅਪਰਾਧ,કમ્પ્યુટર ગુનો
ਕੰਪਿ Computer ਟਰ ਕ੍ਰਿਪਟੋਗ੍ਰਾਫੀ,કમ્પ્યુટર -ક્રિપ્ટોગ્રાફી
ਕੰਪਿ computer ਟਰ-ਨਿਰਭਰ ਭਾਸ਼ਾ,કમ્પ્યુટર આધારિત ભાષા
ਕੰਪਿ Computer ਟਰ ਡੋਮੇਨ,કમ્પ્યુટરનો ડોમેન
ਕੰਪਿ Computer ਟਰ ਡੁਪਲੈਕਸ,કમ્પ્યુટર -દ્વિગુણિત
ਕੰਪਿ Computer ਟਰ ਸਮੀਕਰਨ,કમ્પ્યુટર સમીકરણ
ਕੰਪਿ Computer ਟਰ ਮਾਹਰ,કમ્પ્યુટરફાઈ
ਕੰਪਿ Computer ਟਰ ਫਾਰਮੈਟਿੰਗ,કમ્પ્યુટર ફોર્મેટિંગ
ਕੰਪਿਊਟਰ ਦੀ ਖੇਡ,કમ્પ્યુટર -રમત
ਕੰਪਿ computer ਟਰ ਦੁਆਰਾ ਤਿਆਰ ਕੀਤਾ ਨਕਸ਼ਾ,કમ્પ્યુટરથી ગોઠવાયેલ નકશો
ਕੰਪਿ computer ਟਰ ਜਨਰੇਸ਼ਨ,કોમ્પ્યુટર જનરેશન
ਕੰਪਿ computer ਟਰ ਗ੍ਰਾਫਿਕਸ,કમ્પ્યુટર ગ્રાફિક્સ
ਕੰਪਿ Computer ਟਰ ਹਾਰਡਵੇਅਰ,કમ્પ્યુટર હાર્ડવેર
ਕੰਪਿ computer ਟਰ ਸੁਤੰਤਰ ਭਾਸ਼ਾ,કમ્પ્યુટર સ્વતંત્ર ભાષા
ਕੰਪਿ Computer ਟਰ ਹਦਾਇਤਾਂ,કમ્પ્યુટર સૂચના
"ਕੰਪਿ computer ਟਰ
 ਨਿਰਦੇਸ਼ ਕੋਡ","કોમ્પ્યુટર
 સૂચના સંહિતા"
"ਕੰਪਿ computer ਟਰ
 ਹਦਾਇਤ ਸੈਟ","કોમ્પ્યુટર
 સૂચના સમૂહ"
"ਕੰਪਿ computer ਟਰ
 ਇੰਟਰਫੇਸ ਯੂਨਿਟ","કોમ્પ્યુટર
 ઇન્ટરફેસ એકમ"
ਕੰਪਿ computer ਟਰਿਸਟ,કોઇપિટિસ્ટ
ਕੰਪਿ computer ਟਰਾਈਜ਼ੇਸ਼ਨ,કોમ્પ્યુટમાઇઝેશન
ਕੰਪਿ Computer ਟਰ ਭਾਸ਼ਾ,કમ્પ્યુટર -ભાષા
"ਕੰਪਿ computer ਟਰ
 ਭਾਸ਼ਾ ਦਾ ਚਿੰਨ੍ਹ","કોમ્પ્યુટર
 ભાષા"
ਕੰਪਿ Computer ਟਰ ਲਰਨਿੰਗ,કમ્પ્યુટર લર્નિંગ
ਕੰਪਿ computer ਟਰ ਪੱਤਰ,કમ્પ્યુટર
ਕੰਪਿ computer ਟਰ ਸੀਮਤ,કમ્પ્યુટર લિમિટેડ
"ਕੰਪਿ computer ਟਰ
 ਰੱਖ ਰਖਾਵ","કોમ્પ્યુટર
 જાળવણી"
"ਕੰਪਿ computer ਟਰ
 ਪ੍ਰਬੰਧਿਤ
 ਹਦਾਇਤ","કોમ્પ્યુટર
 સંચાલિત
 સૂચના"
"ਕੰਪਿ computer ਟਰ
 ਮਾਈਕ੍ਰੋਗ੍ਰਾਫ","કોમ્પ્યુટર
 સાધનો"
ਕੰਪਿ Computer ਟਰ ਸੰਗੀਤ,કમ્પ્યુટર સંગીત
ਕੰਪਿ computer ਟਰ ਨੈਟਵਰਕ,કમ્પ્યુટર -નેટવર્ક
ਕੰਪਿ Computer ਟਰ ਸੰਖਿਆਤਮਕ ਨਿਯੰਤਰਣ,કમ્પ્યુટરનો આંકડાકીય નિયંત્રણ
ਕੰਪਿ computer ਟਰ ਕਾਰਵਾਈ,કમ્પ્યુટર કામગીરી
ਕੰਪਿ Computer ਟਰ ਅਧਾਰਤ ਭਾਸ਼ਾ,કમ્પ્યુટર લક્ષી ભાષા
ਕੰਪਿ computer ਟਰ ਆਉਟਪੁੱਟ,કમ્પ્યુટર -આઉટપુટ
ਕੰਪਿ Computer ਟਰ ਆਉਟਪੁੱਟ ਮਾਈਕ੍ਰੋਫਾਇਲਮ,કમ્પ્યુટર આઉટપુટ માઇક્રોફિલ્મ
