Kannada,Tamil
ಕರ್ಣೀಯ ಮ್ಯಾಟ್ರಿಕ್ಸ್,மூலைவிட்ட அணி
ಕರ್ಣೀಯ ಹೋಲಿಕೆ,மூலைவிட்ட ஒற்றுமை
ರೇಖಾಚಿತ್ರ,வரைபடம்
ರೇಖಾಚಿತ್ರ ವಿಧಾನ,வரைபட முறை
ರೇಖಾಚಿತ್ರ ಪ್ರಸ್ತುತಿ,வரைபட விளக்கக்காட்சி
ವ್ಯಾಸ,விட்டம்
ಒಂದು ಸೆಟ್ನ ವ್ಯಾಸ,ஒரு தொகுப்பின் விட்டம்
ಸಂಪೂರ್ಣವಾಗಿ ವಿರುದ್ಧವಾಗಿ,முற்றிலும் எதிர்
ದಾಳ ಎಸೆಯುತ್ತಾರೆ,பகடை வீசுதல்
ದ್ವಿಮುಖ ವರ್ಗೀಕರಣ,இருவகை வகைப்பாடு
ಇಬ್ಭಾಗ,இருவகை
ನಿಘಂಟು ಆದೇಶ,அகராதி ஒழுங்கு
ವ್ಯತ್ಯಾಸ ಕಲನಶಾಸ್ತ್ರ,வேறுபாடு கணக்கீடு
ವ್ಯತ್ಯಾಸ ಸಮೀಕರಣ,வேறுபாடு சமன்பாடு
ವ್ಯತ್ಯಾಸ ಸೂತ್ರ,வேறுபாடு சூத்திரம்
ವ್ಯತ್ಯಾಸ ವಿಧಾನ,வேறுபாடு முறை
ಸೆಟ್ಗಳ ವ್ಯತ್ಯಾಸ,தொகுப்புகளின் வேறுபாடு
ಭಿನ್ನವಾಗಬಲ್ಲ,வேறுபடுத்தக்கூடியது
ವಿಭಿನ್ನ ಕರ್ವ್,வேறுபட்ட வளைவு
ವಿಭಿನ್ನ ಕಾರ್ಯ,வேறுபட்ட செயல்பாடு
ಭೇದಾತ್ಮಕ,வித்தியாசமான
ಭೇದಾತ್ಮಕ ಕಲನಶಾಸ್ತ್ರ,வேறுபட்ட கணக்கீடு
ಭೇದಾತ್ಮಕ ಗುಣಾಂಕ,வேறுபட்ட குணகம்
ಭೇದಾತ್ಮಕ ಸಮೀಕರಣ,வகையீட்டு சமன்பாடு
ಭೇದಾತ್ಮಕ ರೂಪ,வேறுபட்ட வடிவம்
ಭೇದಾತ್ಮಕ ಸೂತ್ರ,வேறுபட்ட சூத்திரம்
ಭೇದಾತ್ಮಕ ಕಾರ್ಯ,வேறுபட்ட செயல்பாடு
ಭೇದಾತ್ಮಕ ಜ್ಯಾಮಿತಿ,வேறுபட்ட வடிவியல்
ಉನ್ನತ ಕ್ರಮಾಂಕದ ವ್ಯತ್ಯಾಸ,உயர் வரிசையின் வேறுபாடு
ಭೇದಾತ್ಮಕ ಅಂಶ,வேறுபட்ட அளவு
ಪ್ರತ್ಯೇಕಿಸಿ,வேறுபடுத்தி
ವ್ಯತ್ಯಾಸ,வேறுபாடு
ವ್ಯತ್ಯಾಸ ಸೂತ್ರ,வேறுபாடு சூத்திரம்
ವೆಕ್ಟರ್ನ ವ್ಯತ್ಯಾಸ,திசையன் வேறுபாடு
ಪ್ರಸರಣ,பரவல்
ಅಂಕಿ,இலக்கம்
ಡಿಜಿಟಲ್ ಕಂಪ್ಯೂಟರ್,டிஜிட்டல் கணினி
ಡಿಜಿಟಲ್ ಡೇಟಾ,டிஜிட்டல் தரவு
ಆಯಾಮ,பரிமாணம்
ಆಯಾಮ,பரிமாணம்
ಆಯಾಮವಿಲ್ಲದ,பரிமாணமற்ற
ಸಮೀಕರಣದ ಆಯಾಮ,ஒரு சமன்பாட்டின் பரிமாணம்
ಡಯೋಫಾಂಟೈನ್ ಸಮೀಕರಣ,diophantine சமன்பாடு
ಅದ್ದು ಕೋನ,சாய்வு கோணம்
ದ್ವಿಧ್ರುವಿ ನಿರ್ದೇಶಾಂಕಗಳು,இருமுனை ஆயத்தொகுப்புகள்
ದ್ವಿಧ್ರುವಿ,இருமுனை
ಡಿಪಿರಮಿಡ್ (ಬೈಪಿರಮಿಡ್),இருபிரமிட் (பைபிரமிட்)
ಡೈರಾಕ್ ಡೆಲ್ಟಾ ಕಾರ್ಯ,டைராக் டெல்டா செயல்பாடு
ನೇರ ಸಾಮಾನ್ಯ ಸ್ಪರ್ಶಕ,நேரடி பொதுவான தொடுகோடு
ನಿರ್ದೇಶಿಸಿದ ಕೋನ,இயக்கிய கோணம்
ನಿರ್ದೇಶಿಸಿದ ಸಾಲು,இயக்கிய வரி
ದಿಕ್ಕಿನ ಉತ್ಪನ್ನ,திசை வழித்தோன்றல்
ನಿರ್ದೇಶನ ಕೊಸೈನ್,திசை கொசைன்
ಗರಿಷ್ಠ ದಿಕ್ಕು,அதிகபட்ச திசை
ಪ್ರೊಜೆಕ್ಷನ್ ನಿರ್ದೇಶನ,திட்ட திசை
ದಿಕ್ಕಿನ ಅನುಪಾತ,திசை விகிதம்
ನಿರ್ದೇಶಕ ವಲಯ,இயக்குனர் வட்டம்
ನಿರ್ದೇಶಕ ಗೋಳ,இயக்குனர் கோளம்
ನೇರ ಉತ್ಪನ್ನ,நேரடி தயாரிப்பு
ನೇರ ಪುರಾವೆ,நேரடி ஆதாரம்
ನೇರ ಅನುಪಾತ,நேரடி விகிதம்
ಡೈರೆಕ್ಟ್ರಿಕ್ಸ್,டைரக்ட்ரிக்ஸ்
ನೇರ ಮೊತ್ತ,நேரடித் தொகை
ಸಂಪರ್ಕ ಕಡಿತಗೊಂಡ ಸೆಟ್‌ಗಳು,துண்டிக்கப்பட்ட தொகுப்புகள்
ಸ್ಥಗಿತಗೊಳಿಸುವಿಕೆ,தொடர்ச்சியின்மை
ಉತ್ಪನ್ನದ ಸ್ಥಗಿತ,வழித்தோன்றலின் தொடர்ச்சியின்மை
ಮೊದಲ ರೀತಿಯ ಸ್ಥಗಿತ,முதல் வகையான இடைநிறுத்தம்
ಎರಡನೇ ರೀತಿಯ ಸ್ಥಗಿತ,இரண்டாவது வகையான தொடர்ச்சியின்மை
ನಿರಂತರ ವಿತರಣೆ,இடைவிடாத விநியோகம்
ನಿರಂತರ ಕಾರ್ಯ,இடைவிடாத செயல்பாடு
ನಿರಂತರ ವ್ಯತ್ಯಾಸ,இடைவிடாத மாறுபாடு
ಪ್ರತ್ಯೇಕವಾದ,தனித்தனி
ಪ್ರತ್ಯೇಕ ವಿತರಣೆ,தனித்துவமான விநியோகம்
ಪ್ರತ್ಯೇಕ ಸಂಭವನೀಯತೆಯ ವಿತರಣೆ,தனித்துவமான நிகழ்தகவு பரவல்
ಡಿಸ್ಕ್ರೀಟ್ ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್,தனித்த சீரற்ற மாறி
ಪ್ರತ್ಯೇಕ ಮಾದರಿ ಜಾಗ,தனித்த மாதிரி இடம்
ಪ್ರತ್ಯೇಕ ಸೆಟ್,தனித்துவமான தொகுப்பு
ಪ್ರತ್ಯೇಕ ಜಾಗ,தனி இடம்
ಪ್ರತ್ಯೇಕ ಸ್ಥಳಶಾಸ್ತ್ರ,தனித்த இடவியல்
ಪ್ರತ್ಯೇಕ ವ್ಯತ್ಯಾಸ,தனித்த மாறுபாடு
ತಾರತಮ್ಯ,பாரபட்சமான
ತಾರತಮ್ಯ ವಿಶ್ಲೇಷಣೆ (=ತಾರತಮ್ಯ ವಿಶ್ಲೇಷಣೆ),பாகுபாடு பகுப்பாய்வு (=பாகுபாடு பகுப்பாய்வு)
ಭಿನ್ನಾಭಿಪ್ರಾಯ,பிரித்தல்
ಅಸಂಬದ್ಧ ಘಟನೆಗಳು,மாறுபட்ட நிகழ்வுகள்
ಅಸಂಯೋಜಿತ ಸೆಟ್ಗಳು,பிரிக்கப்பட்ட தொகுப்புகள்
ಅವಿಭಕ್ತ ಒಕ್ಕೂಟ,ஒன்றிணைந்த தொழிற்சங்கம்
ವಿಘಟನೆ,பிரித்தல்
ಪ್ರಸರಣ,சிதறல்
ಪ್ರಸರಣ ಚಾರ್ಟ್,சிதறல் விளக்கப்படம்
ಪ್ರಸರಣ ಸ್ಥಿರ,சிதறல் மாறிலி
ಪ್ರಸರಣ ರೇಖಾಚಿತ್ರ,சிதறல் வரைபடம்
ಪ್ರಸರಣ ಮ್ಯಾಟ್ರಿಕ್ಸ್ (=ಕೋವೇರಿಯನ್ಸ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್),சிதறல் அணி (=கோவேரியன்ஸ் மேட்ரிக்ஸ்)
ಸ್ಥಳಾಂತರ,இடப்பெயர்ச்சி
ಪ್ರದರ್ಶನ,காட்சி
ಪ್ರದರ್ಶನ ಘಟಕ (=ಕನ್ಸೋಲ್),காட்சி அலகு (=கன்சோல்)
ಭಿನ್ನವಾದ,ஒற்றுமையற்ற
ವಿಘಟಿಸುವ ಶಕ್ತಿಗಳು,சிதறடிக்கும் சக்திகள்
ದೂರ ಕಾರ್ಯ,தூர செயல்பாடு
ದೂರ ಮಾಡ್ಯುಲಸ್,தூர மாடுலஸ்
ವಿತರಣೆ-ಮುಕ್ತ ವಿಧಾನ,விநியோகம் இல்லாத முறை
ವಿತರಣಾ ಕಾನೂನು,விநியோக சட்டம்
ಬೇರೆಯಾಗುತ್ತವೆ,வேறுபடுகின்றன
ಭಿನ್ನತೆ,வேறுபாடு
ಡೈವರ್ಜೆನ್ಸ್ ಪ್ರಮೇಯ,வேறுபாடு தேற்றம்
ಭಿನ್ನವಾದ,மாறுபட்ட
ವಿಭಿನ್ನ ಸರಣಿ,மாறுபட்ட தொடர்
ವಿಭಜಿತ ವ್ಯತ್ಯಾಸ,பிரிக்கப்பட்ட வேறுபாடு
ವಿಭಜನೆ,வகுக்கும் தன்மை
ಭಾಗಿಸಬಹುದಾದ,வகுபடக்கூடியது
ವಿಭಾಗ,பிரிவு
ವಿಭಾಗ ಅಲ್ಗಾರಿದಮ್,பிரிவு அல்காரிதம்
ವಿಭಾಗದ ಉಂಗುರ,பிரிவு வளையம்
ಡೋಡೆಕಾಗನ್,dodecagon
ದ್ವಾದಶಮುಖ,பன்னிருமுகி
ಡೊಮೇನ್,களம்
ಕಾರ್ಯದ ಡೊಮೇನ್,ஒரு செயல்பாட்டின் களம்
ವ್ಯಾಖ್ಯಾನದ ಡೊಮೇನ್,வரையறையின் களம்
ಅಸ್ತಿತ್ವದ ಡೊಮೇನ್,இருப்பு களம்
ಪ್ರಬಲ ತಂತ್ರ,மேலாதிக்க மூலோபாயம்
ಡಾಪ್ಲರ್ ಪರಿಣಾಮ,டாப்ளர் விளைவு
ಡಾಟ್ ಉತ್ಪನ್ನ,டாட் தயாரிப்பு
ಚುಕ್ಕೆಗಳ ವಕ್ರರೇಖೆ,புள்ளியிடப்பட்ட வளைவு
ಎರಡು ವ್ಯತ್ಯಾಸ,இரட்டை வேறுபாடு
ಡಬಲ್ ಘಾತೀಯ ವಿತರಣೆ,இரட்டை அதிவேக விநியோகம்
ಡಬಲ್ ಹೆಲಿಕ್ಸ್,இரட்டை சுருள்
ಡಬಲ್ ಅವಿಭಾಜ್ಯ,இரட்டை ஒருங்கிணைந்த
ಡಬಲ್ ಏಕೀಕರಣ,இரட்டை ஒருங்கிணைப்பு
ಎರಡು ಮಿತಿ,இரட்டை வரம்பு
ಎರಡು ಮಾದರಿ ಯೋಜನೆ,இரட்டை மாதிரி திட்டம்
ಎರಡು ಅನುಕ್ರಮ,இரட்டை வரிசை
ಡಬಲ್ ಸರಣಿ,இரட்டை தொடர்
ಡಬಲ್ ಪ್ರತ್ಯಯ ಸಂಕೇತ,இரட்டை பின்னொட்டு குறியீடு
ಡಬಲ್ ಸಂಕಲನ,இரட்டை கூட்டுத்தொகை
ಕೆಳಮುಖ ವೇಗವರ್ಧನೆ,கீழ்நோக்கிய முடுக்கம்
ಕೆಳಮುಖ ಸ್ಥಳಾಂತರ,கீழ்நோக்கிய இடப்பெயர்ச்சி
ಕೆಳಮುಖ ಚಲನೆ,கீழ்நோக்கிய இயக்கம்
ಕೆಳಮುಖ ವೇಗ,கீழ்நோக்கிய வேகம்
ಎಳೆಯಿರಿ,இழுத்து
ಡ್ರ್ಯಾಗ್ ಫೋರ್ಸ್,இழுவிசை
ದ್ವಂದ್ವ,இரட்டை
ಉಭಯ ಆಧಾರ,இரட்டை அடிப்படையில்
ಎರಡು ಆಂತರಿಕ ಉತ್ಪನ್ನ,இரட்டை உள் தயாரிப்பு
ಡ್ಯುಯಲ್ ಲೀನಿಯರ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಸಮಸ್ಯೆ,இரட்டை நேரியல் நிரலாக்க சிக்கல்
ಎರಡು ಕಾರ್ಯಾಚರಣೆ,இரட்டை செயல்பாடு
ಉಭಯ ಸಮಸ್ಯೆ,இரட்டை பிரச்சனை
ಡ್ಯುಯಲ್ ಸಿಂಪ್ಲೆಕ್ಸ್ ಅಲ್ಗಾರಿದಮ್,இரட்டை சிம்ப்ளக்ஸ் அல்காரிதம்
ಡ್ಯುಯಲ್ ಸಿಂಪ್ಲೆಕ್ಸ್ ತಂತ್ರ,இரட்டை எளிய நுட்பம்
ಡ್ಯುಯಲ್ ಸ್ಪೇಸ್,இரட்டை இடம்
ಡ್ಯುಯಲ್ ವೇರಿಯಬಲ್,இரட்டை மாறி
ಡ್ಯುಯಲ್ ವೆಕ್ಟರ್ ಸ್ಪೇಸ್,இரட்டை திசையன் இடம்
ನಕಲಿ ಸೂಚ್ಯಂಕ,போலி குறியீடு
ನಕಲಿ ಚಂದಾದಾರಿಕೆ,போலி சந்தா
ನಕಲಿ ಪ್ರತ್ಯಯ,போலி பின்னொட்டு
ನಕಲಿ ವೇರಿಯಬಲ್,போலி மாறி
ನಕಲು ಪ್ರಕ್ರಿಯೆ,நகல் செயல்முறை
ಕ್ರಿಯಾತ್ಮಕ,மாறும்
ಕ್ರಿಯಾತ್ಮಕ ವ್ಯವಸ್ಥೆ,இயக்க அமைப்பு
ಡೈನಾಮಿಕ್ ಬೇಡಿಕೆ ಕಾರ್ಯ,மாறும் தேவை செயல்பாடு
ಕ್ರಿಯಾತ್ಮಕ ಮಾದರಿ,டைனமிக் மாதிரி
ಡೈನಾಮಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್,மாறும் நிரலாக்க
ಡೈನಾಮಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ವಿಧಾನ,மாறும் நிரலாக்க அணுகுமுறை
ಡೈನಾಮಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ತಂತ್ರ,டைனமிக் நிரலாக்க நுட்பம்
ಡೈನಾಮಿಕ್ಸ್,இயக்கவியல்
ಒಂದು ಕಣದ ಡೈನಾಮಿಕ್ಸ್,ஒரு துகள் இயக்கவியல்
ಕಟ್ಟುನಿಟ್ಟಾದ ದೇಹಗಳ ಡೈನಾಮಿಕ್ಸ್,திடமான உடல்களின் இயக்கவியல்
ಭೂಮಿ,பூமி
ಭೂಕಂಪದ ತೀವ್ರತೆ,பூகம்பத்தின் தீவிரம்
ವಿಕೇಂದ್ರೀಯತೆ,விசித்திரத்தன்மை
ಗ್ರಹಣ,கிரகணம்
ಆರ್ಥಿಕ ಮುನ್ಸೂಚನೆ,பொருளாதார கணிப்பு
ಅರ್ಥಶಾಸ್ತ್ರಜ್ಞ,பொருளாதார நிபுணர்
ಅರ್ಥಶಾಸ್ತ್ರ,பொருளாதார அளவியல்
ಅರ್ಥಶಾಸ್ತ್ರ,பொருளாதாரம்
ಅಂಚು,விளிம்பு
ಪೀನ ಗುಂಪಿನ ಅಂಚು,ஒரு குவிந்த தொகுப்பின் விளிம்பு
ದಕ್ಷತೆಯ ಅಂಶ,செயல்திறன் காரணி
ಐಜೆನ್ ಅಂಶ,ஈஜென் உறுப்பு
ಐಜೆನ್ ಕಾರ್ಯ,ஈஜென் செயல்பாடு
ಈಜೆನ್ ಮೌಲ್ಯ,ஈஜென் மதிப்பு
ಐಜೆನ್ ಮೌಲ್ಯ ಸಮೀಕರಣ,ஈஜென் மதிப்பு சமன்பாடு
ಐಜೆನ್ ವೆಕ್ಟರ್,ஈஜென் திசையன்
ಸ್ಥಿತಿಸ್ಥಾಪಕ,மீள்
ಸ್ಥಿತಿಸ್ಥಾಪಕ ಸ್ಥಿರ,மீள் மாறிலி
ಸ್ಥಿತಿಸ್ಥಾಪಕ ಸಮತೋಲನ,மீள் சமநிலை
ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ,நெகிழ்ச்சி
ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ ಮೇಲ್ಮೈ,நெகிழ்ச்சி மேற்பரப்பு
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಕಂಪ್ಯೂಟರ್,மின்னணு கணினி
ಅಂಶ,உறுப்பு
ಪ್ರಾಥಮಿಕ ಕಾಲಮ್ ಕಾರ್ಯಾಚರಣೆ,அடிப்படை நிரல் செயல்பாடு
ಪ್ರಾಥಮಿಕ ಘಟನೆ,ஆரம்ப நிகழ்வு
ಪ್ರಾಥಮಿಕ ಕಾರ್ಯ,அடிப்படை செயல்பாடு
ಪ್ರಾಥಮಿಕ ಕಾರ್ಯಾಚರಣೆ,அடிப்படை செயல்பாடு
ಪ್ರಾಥಮಿಕ ಫಲಿತಾಂಶ,அடிப்படை முடிவு
ಪ್ರಾಥಮಿಕ ಸಂಭವನೀಯತೆಯ ಕಾನೂನು,அடிப்படை நிகழ்தகவு சட்டம்
ಪ್ರಾಥಮಿಕ ಸಾಲಿನ ಕಾರ್ಯಾಚರಣೆ,அடிப்படை வரிசை செயல்பாடு
ತೊಡೆದುಹಾಕಲು,ஒழிக்க
ಹೊರಹಾಕುವ ವಿಧಾನ,நீக்குதல் செயல்முறை
ದೀರ್ಘವೃತ್ತ,நீள்வட்டம்
ಅಂಡಾಕಾರದ,நீள்வட்டம்
ದೀರ್ಘವೃತ್ತಾಕಾರದ,நீள்வட்டம்
ದೀರ್ಘವೃತ್ತಾಕಾರದ ಮೇಲ್ಮೈ,நீள்வட்ட மேற்பரப்பு
ಅಂಡಾಕಾರದ ದೇಹ,நீள்வட்ட உடல்
ಎಂಬೆಡಿಂಗ್,உட்பொதித்தல்
ಹೊರಸೂಸುವಿಕೆ,உமிழ்வு
ಪ್ರಾಯೋಗಿಕ ಡೇಟಾ,அனுபவ தரவு
ಪ್ರಾಯೋಗಿಕ ಸೂತ್ರ,அனுபவ சூத்திரம்
ಪ್ರಾಯೋಗಿಕ ಸಂಭವನೀಯತೆ,அனுபவ நிகழ்தகவு
ಪ್ರಾಯೋಗಿಕ ಸಂಬಂಧ,அனுபவ உறவு
ಖಾಲಿ ಸೆಟ್,வெற்று தொகுப்பு
ಸುತ್ತುವರಿದಿದೆ,மூடப்பட்டது
ಎನ್ಕೋಡಿಂಗ್,குறியாக்கம்
ಎಂಡೋಮಾರ್ಫಿಸಮ್,எண்டோமார்பிசம்
ಅಂತಿಮ ಬಿಂದು,இறுதி புள்ளி
ವರ್ಗ ಮಧ್ಯಂತರದ ಅಂತಿಮ ಬಿಂದು,வகுப்பு இடைவெளியின் இறுதிப் புள்ளி
ಶಕ್ತಿ,ஆற்றல்
ಶಕ್ತಿಯ ಆವೇಗ ಘಟಕ,ஆற்றல் வேக கூறு
ವೇರಿಯೇಬಲ್ ಅನ್ನು ನಮೂದಿಸಲಾಗುತ್ತಿದೆ,மாறி நுழைகிறது
ಲೆಕ್ಕಿಸಬಹುದಾದ ಸೆಟ್,எண்ணற்ற தொகுப்பு
ಎಣಿಕೆ,கணக்கீடு
ಸಮಾನ,சமமான
ಸಮಾನತೆ,சமத்துவம்
ಸಮಾನವಾಗಿ ಸಾಧ್ಯತೆ,சமமாக வாய்ப்பு
ಸಮಾನ ಸಂಭವನೀಯತೆಯ ಆಯ್ಕೆ ವಿಧಾನ (=epsem),சம நிகழ்தகவு தேர்வு முறை (=epsem)
ಸಮೀಕರಿಸು,சமன்
ಸಮೀಕರಣ,சமன்பாடு
ಮೊದಲ ಪದವಿಯ ಸಮೀಕರಣ,முதல் பட்டத்தின் சமன்பாடு
ಎರಡನೇ ಪದವಿಯ ಸಮೀಕರಣ,இரண்டாம் பட்டத்தின் சமன்பாடு
ಮೂರನೇ ಪದವಿಯ ಸಮೀಕರಣ,மூன்றாம் பட்டத்தின் சமன்பாடு
ಸಮಭಾಜಕ,பூமத்திய ரேகை
ಸಮಾನ ನಿರಂತರ,சமமான
ಸಮಬಾಹು,சமபக்க
ಸಮತೋಲನ,சமநிலை
ಶಕ್ತಿಗಳ ಸಮತೋಲನ,சக்திகளின் சமநிலை
ಸಮತೋಲನ ಬಿಂದು,சமநிலை புள்ளி
ಸಮಾನತೆ,சமத்துவம்
ಸಮಾನತೆಯ ವರ್ಗ,சமநிலை வகுப்பு
ಸಮಾನತೆಯ ಸಂಬಂಧ,சமமான உறவு
ಸಮಾನ,இணையான
ಸಮಾನ ಮ್ಯಾಟ್ರಿಕ್ಸ್,சமமான அணி
ಸಮಾನ ಸೆಟ್,சமமான தொகுப்பு
ಎರ್ಗೋಡಿಸಿಟಿ,எர்கோடிசிட்டி
ದೋಷ,பிழை
ದೋಷ ವಿಶ್ಲೇಷಣೆ,பிழை பகுப்பாய்வு
ದೋಷ ಕೋಡ್,பிழை குறியீடு
ದೋಷ ಗುಣಾಂಕ,பிழை குணகம்
ಸರಾಸರಿ ಚೌಕದ ದೋಷ,சராசரி சதுரத்தின் பிழை
ಮೊದಲ ರೀತಿಯ ದೋಷ,முதல் வகை பிழை
ಎರಡನೇ ರೀತಿಯ ದೋಷ,இரண்டாவது வகையான பிழை
ತಪ್ಪಿಸಿಕೊಳ್ಳುವ ಸಂಭವನೀಯತೆ,தப்பிக்கும் நிகழ்தகவு
ತಪ್ಪಿಸಿಕೊಳ್ಳುವ ವೇಗ,தப்பிக்கும் வேகம்
E. ಸ್ಮಿತ್ ಅವರ ಆರ್ಥೋಗೋನಲೈಸೇಶನ್ ಪ್ರಕ್ರಿಯೆ,E. ஷ்மிட்டின் ஆர்த்தோகனலைசேஷன் செயல்முறை
ಬರೆದ ವೃತ್ತ,குறிப்பிடப்பட்ட வட்டம்
ಅತ್ಯಗತ್ಯ,அத்தியாவசியமான
ಮೂಲಭೂತವಾಗಿ ಅನನ್ಯ,அடிப்படையில் தனித்துவமானது
ಅಂದಾಜು,மதிப்பீடு
ಅಂದಾಜು ವಿಧಾನ,மதிப்பீட்டு முறை
ಯೂಕ್ಲಿಡಿಯನ್ ನಿರ್ದೇಶಾಂಕ,யூக்ளிடியன் ஒருங்கிணைப்பு
ಯೂಕ್ಲಿಡಿಯನ್ ಡೊಮೇನ್,யூக்ளிடியன் களம்
ಯೂಕ್ಲಿಡಿಯನ್ ಜ್ಯಾಮಿತಿ,யூக்ளிடியன் வடிவியல்
ಯೂಕ್ಲಿಡಿಯನ್ ಎನ್-ಸ್ಪೇಸ್,யூக்ளிடியன் n-வெளி
ಯೂಕ್ಲಿಡಿಯನ್ ವಿಮಾನ,யூக்ளிடியன் விமானம்
ಯೂಲರ್ ಪ್ರಮೇಯ,ஆய்லரின் தேற்றம்
ಮೌಲ್ಯಮಾಪನ,மதிப்பீடு
ಸಹ,கூட
ಸಹ ಕರ್ವ್,கூட வளைவு
ಸಹ ಕಾರ್ಯ,கூட செயல்பாடு
ಸಹ ಬಹು,கூட பல
ಸಮ ಸಂಖ್ಯೆ,இரட்டைப்படை எண்
ಸಮ ಬೆಸ ಸಮ್ಮಿತಿ,ஒற்றைப்படை சமச்சீர்
ಕ್ರಮಪಲ್ಲಟನೆ ಕೂಡ,வரிசைமாற்றம் கூட
ಘಟನೆ,நிகழ்வு
ಸಹ ಪದ,கூட கால
ನಿಖರ,சரியான
ನಿಖರವಾದ ಚಿ-ಚದರ ಪರೀಕ್ಷೆ,சரியான சி-சதுர சோதனை
ನಿಖರವಾದ ವ್ಯತ್ಯಾಸ,சரியான வேறுபாடு
ನಿಖರವಾದ ಸಮೀಕರಣ,சரியான சமன்பாடு
ಉದಾಹರಣೆ,உதாரணமாக
ವಿನಿಮಯ,பரிமாற்றம்
ಸಮಗ್ರ ಘಟನೆ,முழுமையான நிகழ்வு
ಅಸ್ತಿತ್ವದ ಮೂಲತತ್ವ,இருப்பு கோட்பாடு
ಅಸ್ತಿತ್ವದ ಸಂಭವನೀಯತೆ (= ಪೂರ್ವ ಸಂಭವನೀಯತೆ),இருப்பு நிகழ்தகவு (= ஒரு முதன்மை நிகழ்தகவு)
ಅಸ್ತಿತ್ವದ ಪ್ರಮೇಯ,இருப்பு தேற்றம்
ಬಾಹ್ಯ ವೇರಿಯಬಲ್,வெளிப்புற மாறி
ವಿಸ್ತರಣೆ,விரிவாக்கம்
ನಿರೀಕ್ಷೆಯ ಕಾರ್ಯ,எதிர்பார்ப்பு செயல்பாடு
ನಿರೀಕ್ಷಿತ ಆವರ್ತನ,எதிர்பார்க்கப்படும் அதிர்வெண்
ನಿರೀಕ್ಷಿತ ಮೌಲ್ಯ,எதிர்பார்க்கப்படும் மதிப்பு
ಪ್ರಯೋಗ,பரிசோதனை
ಪ್ರಾಯೋಗಿಕ ದೋಷ,சோதனை பிழை
ವಿವರಣೆ,விளக்கம்
ಸ್ಪಷ್ಟ ಸಮೀಕರಣ,வெளிப்படையான சமன்பாடு
ಸ್ಪಷ್ಟ ರೂಪ,வெளிப்படையான வடிவம்
ಸ್ಪಷ್ಟ ಕಾರ್ಯ,வெளிப்படையான செயல்பாடு
ಸ್ಪಷ್ಟ ಪರಿಹಾರ,வெளிப்படையான தீர்வு
ಘಾತ,அடுக்கு
ಘಾತೀಯ ಕರ್ವ್,அதிவேக வளைவு
ಘಾತೀಯ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ,அதிவேக அடர்த்தி செயல்பாடு
ಘಾತೀಯ ವಿತರಣೆ,அதிவேக விநியோகம்
ಘಾತೀಯ ಸಮೀಕರಣ,அதிவேக சமன்பாடு
ಘಾತೀಯ ಕಾರ್ಯ,அதிவேக செயல்பாடு
ಘಾತೀಯ ಬೆಳವಣಿಗೆ,அதிவேகமான வளர்ச்சி
ಘಾತೀಯ ಕಾನೂನು,அதிவேக சட்டம்
ಘಾತೀಯ ನಕ್ಷೆ,அதிவேக வரைபடம்
ಘಾತೀಯ ಸರಣಿ,அதிவேக தொடர்
ಅಭಿವ್ಯಕ್ತಿ,வெளிப்பாடு
ವಿಸ್ತೃತ ಮಧ್ಯಂತರ,நீட்டிக்கப்பட்ட இடைவெளி
ನೈಜ ರೇಖೆಯನ್ನು ವಿಸ್ತರಿಸಲಾಗಿದೆ,நீட்டிக்கப்பட்ட உண்மையான வரி
ವಿಸ್ತೃತ ನೈಜ ಸಂಖ್ಯೆ ವ್ಯವಸ್ಥೆ,நீட்டிக்கப்பட்ட உண்மையான எண் அமைப்பு
ಮ್ಯಾಪಿಂಗ್ ವಿಸ್ತರಣೆ,மேப்பிங்கின் நீட்டிப்பு
ಬಾಹ್ಯ ಕೋನ,வெளிப்புற கோணம்
ಬಾಹ್ಯ ಪ್ರದೇಶ,வெளிப்புற பகுதி
ಬಾಹ್ಯ ಬಿಂದು,வெளிப்புற புள்ளி
ಬಾಹ್ಯ,வெளிப்புற
ಪ್ರವೃತ್ತಿ ಮೌಲ್ಯದ ಎಕ್ಸ್ಟ್ರಾಪೋಲೇಶನ್,போக்கு மதிப்பின் விரிவாக்கம்
ಹೊರತೆಗೆಯುವ ತಂತ್ರ,எக்ஸ்ட்ராபோலேஷன் நுட்பம்
ವಿಪರೀತ ಮೌಲ್ಯ,தீவிர மதிப்பு
ವಿಪರೀತ,தீவிர
ತೀವ್ರ ಬಿಂದು,தீவிர புள்ளி
ಪೀನ ಸೆಟ್ನ ತೀವ್ರ ಬಿಂದು,குவிந்த தொகுப்பின் தீவிர புள்ளி
