Gujarati,Kannada
સ્થિતિસ્થાપક પાત્ર,ಸ್ಥಿತಿಸ್ಥಾಪಕ ಪಾತ್ರ
"સ્થિતિસ્થાપક અથડામણ, સ્થિતિસ્થાપક અથડામણ","ಸ್ಥಿತಿಸ್ಥಾಪಕ ಘರ್ಷಣೆ, ಸ್ಥಿತಿಸ್ಥಾಪಕ ಘರ್ಷಣೆ"
સ્થિતિસ્થાપક નિર્વાહ,ಸ್ಥಿತಿಸ್ಥಾಪಕ ಜೀವನಾಧಾರ
"સ્થિતિસ્થાપક આવર્તન સ્થિર, સ્થિતિસ્થાપક સ્થિરાંક","ಸ್ಥಿತಿಸ್ಥಾಪಕ ಆವರ್ತನ ಸ್ಥಿರ, ಸ್ಥಿತಿಸ್ಥಾಪಕ ಸ್ಥಿರ"
સબસ્ટ્રિંગ,ಸಬ್ಸ್ಟ್ರಿಂಗ್
સ્થિતિસ્થાપક જગ્યા,ಸ್ಥಿತಿಸ್ಥಾಪಕ ಜಾಗ
સ્થિતિસ્થાપક સાતત્ય,ಸ್ಥಿತಿಸ್ಥಾಪಕ ನಿರಂತರತೆ
સ્થિતિસ્થાપક જોડાણ,ಸ್ಥಿತಿಸ್ಥಾಪಕ ಜೋಡಣೆ
સ્થિતિસ્થાપક શ્રેણી,ಸ್ಥಿತಿಸ್ಥಾಪಕ ಶ್ರೇಣಿ
"સ્થિતિસ્થાપક વળાંક, સ્થિતિસ્થાપક વળાંક","ಸ್ಥಿತಿಸ್ಥಾಪಕ ವಕ್ರರೇಖೆ, ಸ್ಥಿತಿಸ್ಥಾಪಕ ವಕ್ರರೇಖೆ"
સ્થિતિસ્થાપક વિરૂપતા,ಸ್ಥಿತಿಸ್ಥಾಪಕ ವಿರೂಪ
સ્થિતિસ્થાપક વિરામ,ಸ್ಥಿತಿಸ್ಥಾಪಕ ಸ್ಥಗಿತ
સ્થિતિસ્થાપક ખામી,ಸ್ಥಿತಿಸ್ಥಾಪಕ ದೋಷ
સ્થિતિસ્થાપક ઊર્જા,ಸ್ಥಿತಿಸ್ಥಾಪಕ ಶಕ್ತಿ
સ્થિતિસ્થાપક સંતુલન,ಸ್ಥಿತಿಸ್ಥಾಪಕ ಸಮತೋಲನ
સ્થિતિસ્થાપક ફાઇનાન્સ,ಸ್ಥಿತಿಸ್ಥಾಪಕ ಹಣಕಾಸು
"સ્થિતિસ્થાપક ફિલ્મ, સ્થિતિસ્થાપક ફિલ્મ","ಸ್ಥಿತಿಸ್ಥಾಪಕ ಚಿತ್ರ, ಸ್ಥಿತಿಸ್ಥಾಪಕ ಚಿತ್ರ"
સ્થિતિસ્થાપક પ્રવાહ,ಸ್ಥಿತಿಸ್ಥಾಪಕ ಹರಿವು
સ્થિતિસ્થાપક પ્રવાહી,ಸ್ಥಿತಿಸ್ಥಾಪಕ ದ್ರವ
સ્થિતિસ્થાપક બળ,ಸ್ಥಿತಿಸ್ಥಾಪಕ ಶಕ್ತಿ
સ્થિતિસ્થાપક મુક્ત ઊર્જા,ಸ್ಥಿತಿಸ್ಥಾಪಕ ಮುಕ್ತ ಶಕ್ತಿ
સ્થિતિસ્થાપક હિસ્ટેરેસિસ કોન્સ્ટન્ટ,ಸ್ಥಿತಿಸ್ಥಾಪಕ ಹಿಸ್ಟರೆಸಿಸ್ ಸ್ಥಿರ
"પ્રોસ્થેટિક હિસ્ટેરેસિસ, સ્થિતિસ્થાપક સિફિલિસ","ಪ್ರಾಸ್ಥೆಟಿಕ್ ಹಿಸ್ಟರೆಸಿಸ್, ಸ್ಥಿತಿಸ್ಥಾಪಕ ಸಿಫಿಲಿಸ್"
સ્થિતિસ્થાપક અસ્થિરતા,ಸ್ಥಿತಿಸ್ಥಾಪಕ ಅಸ್ಥಿರತೆ
સ્થિતિસ્થાપક સ્તર,ಸ್ಥಿತಿಸ್ಥಾಪಕ ಮಟ್ಟ
સ્થિતિસ્થાપક મર્યાદા,ಸ್ಥಿತಿಸ್ಥಾಪಕ ಮಿತಿ
સ્થિતિસ્થાપક રેખા,ಸ್ಥಿತಿಸ್ಥಾಪಕ ರೇಖೆ
સ્થિતિસ્થાપક માધ્યમ,ಸ್ಥಿತಿಸ್ಥಾಪಕ ಮಾಧ್ಯಮ
સ્થિતિસ્થાપકતાનું મોડ્યુલસ,ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವದ ಮಾಡ್ಯುಲಸ್
સ્થિતિસ્થાપકતાનું મોડ્યુલસ,ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವದ ಮಾಡ್ಯುಲಸ್
સ્થિતિસ્થાપક ઓસિલેશન,ಸ್ಥಿತಿಸ್ಥಾಪಕ ಆಂದೋಲನಗಳು
સ્થિતિસ્થાપક સમૂહ,ಸ್ಥಿತಿಸ್ಥಾಪಕ ದ್ರವ್ಯರಾಶಿ
સ્થિતિસ્થાપક વિમાન,ಸ್ಥಿತಿಸ್ಥಾಪಕ ವಿಮಾನ
સ્થિતિસ્થાપક લવચીક મર્યાદા,ಸ್ಥಿತಿಸ್ಥಾಪಕ ಹೊಂದಿಕೊಳ್ಳುವ ಮಿತಿ
સ્થિતિસ્થાપક સામગ્રી,ಸ್ಥಿತಿಸ್ಥಾಪಕ ವಸ್ತು
સ્થિતિસ્થાપક સંભવિત,ಸ್ಥಿತಿಸ್ಥಾಪಕ ಸಾಮರ್ಥ್ಯ
સ્થિતિસ્થાપક મિલકત,ಸ್ಥಿತಿಸ್ಥಾಪಕ ಆಸ್ತಿ
સ્થિતિસ્થાપક પુનર્જીવન,ಸ್ಥಿತಿಸ್ಥಾಪಕ ಪುನರುತ್ಪಾದನೆ
સ્થિતિસ્થાપક રીફ્લેક્સ,ಸ್ಥಿತಿಸ್ಥಾಪಕ ಪ್ರತಿಫಲಿತ
સ્થિતિસ્થાપક રીફ્લેક્સ સિદ્ધાંત,ಸ್ಥಿತಿಸ್ಥಾಪಕ ಪ್ರತಿಫಲಿತ ಸಿದ್ಧಾಂತ
સ્થિતિસ્થાપક પ્રતિભાવ,ಸ್ಥಿತಿಸ್ಥಾಪಕ ಪ್ರತಿಕ್ರಿಯೆ
સ્થિતિસ્થાપક સ્કેટરિંગ,ಸ್ಥಿತಿಸ್ಥಾಪಕ ಸ್ಕ್ಯಾಟರಿಂಗ್
સ્થિતિસ્થાપક ઘન,ಸ್ಥಿತಿಸ್ಥಾಪಕ ಘನ
સ્થિતિસ્થાપક સ્થિરતા,ಸ್ಥಿತಿಸ್ಥಾಪಕ ಸ್ಥಿರತೆ
સ્થિતિસ્થાપક અસ્થિરતા સતત,ಸ್ಥಿತಿಸ್ಥಾಪಕ ಮೃದುತ್ವ ಸ್ಥಿರ
સ્થિતિસ્થાપક વિરૂપતા,ಸ್ಥಿತಿಸ್ಥಾಪಕ ವಿರೂಪ
સ્થિતિસ્થાપક વિરૂપતા સ્પેક્ટ્રમ,ಸ್ಥಿತಿಸ್ಥಾಪಕ ವಿರೂಪ ವರ್ಣಪಟಲ
સ્થિતિસ્થાપક વિરૂપતા વેક્ટર,ಸ್ಥಿತಿಸ್ಥಾಪಕ ವಿರೂಪ ವೆಕ್ಟರ್
સ્થિતિસ્થાપક તાણ,ಸ್ಥಿತಿಸ್ಥಾಪಕ ಒತ್ತಡ
સ્થિતિસ્થાપક સમપ્રમાણતા,ಸ್ಥಿತಿಸ್ಥಾಪಕ ಸಮ್ಮಿತಿ
ઊર્જાનું સ્થિતિસ્થાપક સ્થાનાંતરણ,ಶಕ್ತಿಯ ಸ್ಥಿತಿಸ್ಥಾಪಕ ವರ್ಗಾವಣೆ
સ્થિતિસ્થાપક ચીકણું સમૂહ,ಸ್ಥಿತಿಸ್ಥಾಪಕ ಸ್ನಿಗ್ಧತೆಯ ದ್ರವ್ಯರಾಶಿ
સ્થિતિસ્થાપક તરંગ,ಸ್ಥಿತಿಸ್ಥಾಪಕ ತರಂಗ
"સ્થિતિસ્થાપક ઘન સિદ્ધાંત, સ્થિતિસ્થાપક ઘન સિદ્ધાંત","ಸ್ಥಿತಿಸ್ಥಾಪಕ ಘನ ಸಿದ್ಧಾಂತ, ಸ್ಥಿತಿಸ್ಥಾಪಕ ಘನ ಸಿದ್ಧಾಂತ"
ઓસીલેટરી બોડી,ಆಂದೋಲಕ ದೇಹ
આઇસોટોપિક શરીર,ಐಸೊಟೋಪಿಕ್ ದೇಹ
સ્થિતિસ્થાપકતા,ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ
વિનંતી પૃષ્ઠ,ವಿನಂತಿ ಪುಟ
સ્થિતિસ્થાપક,ಸ್ಥಿತಿಸ್ಥಾಪಕ
"સ્થિતિસ્થાપક યંત્ર, સ્થિતિસ્થાપક યંત્ર","ಸ್ಥಿತಿಸ್ಥಾಪಕ, ಸ್ಥಿತಿಸ್ಥಾಪಕ ಮಾಪಕ"
સ્થિતિસ્થાપક ચીકણું સામગ્રી,ಸ್ಥಿತಿಸ್ಥಾಪಕ ಸ್ನಿಗ್ಧತೆಯ ವಸ್ತು
સ્થિતિસ્થાપક ગતિશીલતા,ಸ್ಥಿತಿಸ್ಥಾಪಕ ಡೈನಾಮಿಕ್ಸ್
"ઇલાસ્ટોમર, સ્થિતિસ્થાપક (સ્થિતિસ્થાપક પોલિમર)","ಎಲಾಸ್ಟೊಮರ್, ಎಲಾಸ್ಟಿಕ್ (ಎಲಾಸ್ಟಿಕ್ ಪಾಲಿಮರ್)"
"સ્થિતિસ્થાપક, ઇલાસ્ટોમેરી","ಸ್ಥಿತಿಸ್ಥಾಪಕ, ಎಲಾಸ್ಟೊಮೆರಿ"
"સ્થિતિસ્થાપક પ્લાસ્ટિક, સ્થિતિસ્થાપક પ્લાસ્ટિક","ಸ್ಥಿತಿಸ್ಥಾಪಕ ಪ್ಲಾಸ್ಟಿಕ್, ಸ್ಥಿತಿಸ್ಥಾಪಕ ಪ್ಲಾಸ್ಟಿಕ್"
સ્થિતિસ્થાપક પ્લાસ્ટિસિટી,ಸ್ಥಿತಿಸ್ಥಾಪಕ ಪ್ಲಾಸ್ಟಿಟಿ
સ્થિતિસ્થાપક પ્રતિકાર,ಸ್ಥಿತಿಸ್ಥಾಪಕ ಪ್ರತಿರೋಧ
ઇલેક્ટ્રોન મોડેલ,ಎಲೆಕ್ಟ್ರಾನ್ ಮಾದರಿ
ઇલેક્ટ્રોન દબાણ,ಎಲೆಕ್ಟ್ರಾನ್ ಒತ್ತಡ
વિદ્યુત ઘટના,ವಿದ್ಯುತ್ ವಿದ್ಯಮಾನ
ઇલેક્ટ્રોનિક સિંક્રોટ્રોન,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಸಿಂಕ್ರೊಟ್ರಾನ್
ઇલેક્ટ્રિક માઇક્રોફોન,ಎಲೆಕ್ಟ್ರೆಟ್ ಮೈಕ್ರೊಫೋನ್
વિદ્યુત ઉપકરણ,ವಿದ್ಯುತ್ ಸಾಧನ
ઇલેક્ટ્રિક આર્ક ભઠ્ઠી,ವಿದ್ಯುತ್ ಚಾಪ ಕುಲುಮೆ
વિદ્યુત અસમપ્રમાણ તરંગ,ವಿದ್ಯುತ್ ಅಸಮ್ಮಿತ ತರಂಗ
ઇલેક્ટ્રિક અક્ષ,ವಿದ್ಯುತ್ ಅಕ್ಷ
ઇલેક્ટ્રોહીટર,ಎಲೆಕ್ಟ್ರೋಹೀಟರ್
ક્ષમતા,ಸಾಮರ್ಥ್ಯ
ઇલેક્ટ્રો-સેન્ટ્રીફ્યુજ,ಎಲೆಕ್ಟ್ರೋ-ಕೇಂದ್ರಾಪಗಾಮಿ
ઇલેક્ટ્રિક સર્કિટ,ವಿದ್ಯುತ್ ಸರ್ಕ್ಯೂಟ್
ઇલેક્ટ્રિક ઘડિયાળ,ವಿದ್ಯುತ್ ಗಡಿಯಾರ
ઇલેક્ટ્રોસ્ટેટિક,ಸ್ಥಾಯೀವಿದ್ಯುತ್ತಿನ
ઇલેક્ટ્રિક દ્વિધ્રુવ ક્ષણ,ವಿದ್ಯುತ್ ದ್ವಿಧ್ರುವಿ ಕ್ಷಣ
વીજળી,ವಿದ್ಯುದಾಘಾತ
વિદ્યુત વિસ્થાપન,ವಿದ್ಯುತ್ ಸ್ಥಳಾಂತರ
ઇલેક્ટ્રિક ડ્યુઅલ,ವಿದ್ಯುತ್ ದ್ವಂದ್ವ
ઇલેક્ટ્રિક વમળ ક્ષેત્ર,ವಿದ್ಯುತ್ ಸುಳಿಯ ಕ್ಷೇತ್ರ
ઇલેક્ટ્રિક ઊર્જા ઘનતા,ವಿದ್ಯುತ್ ಶಕ್ತಿ ಸಾಂದ್ರತೆ
વિદ્યુત ઉત્તેજના,ವಿದ್ಯುತ್ ಪ್ರಚೋದನೆ
ઇલેક્ટ્રિક ક્ષેત્ર,ವಿದ್ಯುತ್ ಕ್ಷೇತ್ರ
ચુંબકીય ક્ષેત્ર ઇલેક્ટ્રિક ક્ષેત્ર,ಕಾಂತೀಯ ಕ್ಷೇತ್ರ ವಿದ್ಯುತ್ ಕ್ಷೇತ್ರ
ઇલેક્ટ્રિક ક્ષેત્રની તીવ્રતા,ವಿದ್ಯುತ್ ಕ್ಷೇತ್ರದ ತೀವ್ರತೆ
ઇલેક્ટ્રિક ફ્લેશ,ವಿದ್ಯುತ್ ಫ್ಲಾಶ್
ઇલેક્ટ્રો-પ્રવાહી,ಎಲೆಕ್ಟ್ರೋ ದ್ರವ
ઇલેક્ટ્રિક પ્રવાહ રેખાઓ,ವಿದ್ಯುತ್ ಹರಿವಿನ ಸಾಲುಗಳು
ઇલેક્ટ્રિક ભઠ્ઠી,ವಿದ್ಯುತ್ ಕುಲುಮೆ
ઇલેક્ટ્રિક ગિટાર,ಎಲೆಕ್ಟ್ರಿಕ್ ಗಿಟಾರ್
"ઇલેક્ટ્રિક હીટર, ઇલેક્ટ્રિક હીટર","ಎಲೆಕ್ಟ್ರಿಕ್ ಹೀಟರ್, ಎಲೆಕ್ಟ್ರಿಕ್ ಹೀಟರ್"
ઇલેક્ટ્રો-હીટિંગ,ವಿದ್ಯುತ್ ತಾಪನ
ઇલેક્ટ્રિક નિમજ્જન હીટર,ವಿದ್ಯುತ್ ಇಮ್ಮರ್ಶನ್ ಹೀಟರ್
ઇલેક્ટ્રોમોટિવ,ಎಲೆಕ್ಟ್ರೋಮೋಟಿವ್
ઇલેક્ટ્રોમેગ્નેટિઝમનું ચુંબકીય ક્ષેત્ર પ્રદર્શન,ವಿದ್ಯುತ್ಕಾಂತೀಯತೆಯ ಕಾಂತೀಯ ಕ್ಷೇತ್ರ ಪ್ರದರ್ಶನ
ઇલેક્ટ્રિક તીવ્રતા,ವಿದ್ಯುತ್ ತೀವ್ರತೆ
"ઇલેક્ટ્રિક લેમ્પ, ઇલેક્ટ્રિક લેમ્પ","ವಿದ್ಯುತ್ ದೀಪ, ವಿದ್ಯುತ್ ದೀಪ"
ઇલેક્ટ્રોમેગ્નેટિઝમ,ವಿದ್ಯುತ್ಕಾಂತೀಯತೆ
ઇલેક્ટ્રિક લાઇટ,ವಿದ್ಯುತ್ ದೀಪ
ઇલેક્ટ્રિક લૂપ તણાવ,ವಿದ್ಯುತ್ ಲೂಪ್ ಒತ್ತಡ
વિદ્યુત ઉર્જાનું વિસર્જન,ವಿದ್ಯುತ್ ಶಕ್ತಿಯ ಪ್ರಸರಣ
ઇલેક્ટ્રોમિકેનિકલ,ಎಲೆಕ್ಟ್ರೋಮೆಕಾನಿಕಲ್
ઇલેક્ટ્રોમીટર,ಎಲೆಕ್ಟ್ರೋಮೀಟರ್
ઇલેક્ટ્રોમાઇક્રોસ્કોપ લેમ્પ,ಎಲೆಕ್ಟ್ರೋಮೈಕ್ರೊಸ್ಕೋಪ್ ದೀಪ
ઇલેક્ટ્રિક ક્ષણ,ವಿದ್ಯುತ್ ಕ್ಷಣ
જડતાની ઇલેક્ટ્રિક ક્ષણ,ಜಡತ್ವದ ವಿದ್ಯುತ್ ಕ್ಷಣ
ઇલેક્ટ્રિક મોટર,ವಿದ್ಯುತ್ ಮೋಟಾರ್
ઇલેક્ટ્રિક પોલ,ವಿದ್ಯುತ್ ಕಂಬ
ઇલેક્ટ્રોનેટવર્ક ગણતરી,ಎಲೆಕ್ಟ್ರೋನೆಟ್ವರ್ಕ್ ಲೆಕ್ಕಾಚಾರ
ઇલેક્ટ્રો-અવાજ સ્તર,ಎಲೆಕ್ಟ್ರೋ-ಶಬ್ದ ಮಟ್ಟ
ઇલેક્ટ્રો પોલેરિટી,ಎಲೆಕ್ಟ್ರೋ ಧ್ರುವೀಯತೆ
ઇલેક્ટ્રો ધ્રુવીકરણ,ಎಲೆಕ್ಟ್ರೋ ಧ್ರುವೀಕರಣ
ઇલેક્ટ્રિક સંભવિત ઢાળ,ವಿದ್ಯುತ್ ಸಂಭಾವ್ಯ ಗ್ರೇಡಿಯಂಟ್
વિદ્યુત શક્તિ,ವಿದ್ಯುತ್ ಶಕ್ತಿ
ઇલેક્ટ્રિક પ્રોપલ્શન,ವಿದ್ಯುತ್ ಪ್ರೊಪಲ್ಷನ್
ઇલેક્ટ્રિક ક્વાડ્રપોલ ક્રિયાપ્રતિક્રિયા,ವಿದ್ಯುತ್ ಕ್ವಾಡ್ರುಪೋಲ್ ಪರಸ್ಪರ ಕ್ರಿಯೆ
ઇલેક્ટ્રિક રેફ્રિજરેશન,ವಿದ್ಯುತ್ ಶೈತ್ಯೀಕರಣ
ઇલેક્ટ્રો રેઝિસ્ટિવ ડેનેટોરોમીટર,ಎಲೆಕ್ಟ್ರೋ ರೆಸಿಸ್ಟಿವ್ ಡಿನಾಟ್ಯುರೋಮೀಟರ್
વિદ્યુત પ્રતિકારકતા,ವಿದ್ಯುತ್ ಪ್ರತಿರೋಧ
ઇલેક્ટ્રિક વર્તમાન રિંગ,ವಿದ್ಯುತ್ ಪ್ರವಾಹ ರಿಂಗ್
"ઇલેક્ટ્રિકલ શીટ, ટ્રાન્સફોર્મર શીટ","ವಿದ್ಯುತ್ ಹಾಳೆ, ಟ್ರಾನ್ಸ್ಫಾರ್ಮರ್ ಹಾಳೆ"
ઇલેક્ટ્રિકલ ઇનપુટ પાઇપ,ವಿದ್ಯುತ್ ಇನ್ಪುಟ್ ಪೈಪ್
"ઇલેક્ટ્રિક શટર, ઇલેક્ટ્રિક શટર","ವಿದ್ಯುತ್ ಶಟರ್, ವಿದ್ಯುತ್ ಶಟರ್"
"તણખા, વીજળીના તણખા","ಕಿಡಿಗಳು, ವಿದ್ಯುತ್ ಕಿಡಿಗಳು"
વિદ્યુત સ્પેક્ટ્રમ,ವಿದ್ಯುತ್ ವರ್ಣಪಟಲ
વિદ્યુત ઉત્તેજના,ವಿದ್ಯುತ್ ಪ್ರಚೋದನೆ
ઇલેક્ટ્રોસ્ટીમ્યુલેશન,ಎಲೆಕ್ಟ್ರೋಸ್ಟಿಮ್ಯುಲೇಶನ್
"ઇલેક્ટ્રિક તોફાન, ઇલેક્ટ્રિક તોફાન","ವಿದ್ಯುತ್ ಬಿರುಗಾಳಿ, ವಿದ್ಯುತ್ ಬಿರುಗಾಳಿ"
ઇલેક્ટ્રિક વલણ,ವಿದ್ಯುತ್ ಪ್ರವೃತ್ತಿ
"ઇલેક્ટ્રો-ટાઈમર, ઇલેક્ટ્રો-ટાઈમર","ಎಲೆಕ್ಟ್ರೋ-ಟೈಮರ್, ಎಲೆಕ್ಟ್ರೋ-ಟೈಮರ್"
"ઇલેક્ટ્રિક વેક્ટર, ઇલેક્ટ્રિક વેક્ટર","ವಿದ್ಯುತ್ ವೆಕ್ಟರ್, ವಿದ್ಯುತ್ ವೆಕ್ಟರ್"
ઇલેક્ટ્રિક વેક્ટર સંભવિત,ವಿದ್ಯುತ್ ವೆಕ್ಟರ್ ಸಂಭಾವ್ಯ
ઇલેક્ટ્રિક વિંચ,ವಿದ್ಯುತ್ ವಿಂಚ್
ઇલેક્ટ્રિક પવન,ವಿದ್ಯುತ್ ಗಾಳಿ
વિદ્યુત તરંગ વેવફોર્મ તરંગ,ವಿದ್ಯುತ್ ತರಂಗ ತರಂಗ ತರಂಗ
"ઇલેક્ટ્રિક, ઇલેક્ટ્રિક","ವಿದ್ಯುತ್, ವಿದ್ಯುತ್"
ઇલેક્ટ્રોમોટિવ બળ,ವಿದ್ಯುತ್ಕಾಂತ ಶಕ್ತಿ
વિદ્યુત એકાગ્રતા,ವಿದ್ಯುತ್ ಸಾಂದ್ರತೆ
વિદ્યુત વાહકતા,ವಿದ್ಯುತ್ ವಾಹಕತೆ
વિદ્યુત જોડાણ,ವಿದ್ಯುತ್ ಸಂಪರ್ಕ
ખિસકોલી,ಅಳಿಲು
ઇલેક્ટ્રિક વિલંબ લાઇન,ವಿದ್ಯುತ್ ವಿಳಂಬ ಲೈನ್
ઇલેક્ટ્રિક ઘનતા,ವಿದ್ಯುತ್ ಸಾಂದ್ರತೆ
ઇલેક્ટ્રો-નિમજ્જન-દીવો,ಎಲೆಕ್ಟ್ರೋ-ಇಮ್ಮರ್ಶನ್-ಲ್ಯಾಂಪ್
ઇલેક્ટ્રોપોરેશન,ವಿದ್ಯುದ್ವಿಭಜನೆ
"ઇલેક્ટ્રિક ડબલ લેવલ, ઇલેક્ટ્રિક ડબલ લેવલ","ವಿದ್ಯುತ್ ಡಬಲ್ ಮಟ್ಟ, ವಿದ್ಯುತ್ ಡಬಲ್ ಮಟ್ಟ"
ઇલેક્ટ્રિક ડબલ રીફ્રેક્શન,ವಿದ್ಯುತ್ ಡಬಲ್ ವಕ್ರೀಭವನ
ઇલેક્ટ્રિકલ સાધનો,ವಿದ್ಯುತ್ ಉಪಕರಣಗಳು
વિદ્યુત ધ્યાન,ವಿದ್ಯುತ್ ಗಮನ
ઇલેક્ટ્રોપ્લેટિંગ,ಎಲೆಕ್ಟ್ರೋಪ್ಲೇಟಿಂಗ್
ઇલેક્ટ્રોપ્લેટિંગ પ્રક્રિયા,ಎಲೆಕ್ಟ್ರೋಪ್ಲೇಟಿಂಗ್ ಪ್ರಕ್ರಿಯೆ
ઇલેક્ટ્રિક છબી,ವಿದ್ಯುತ್ ಚಿತ್ರ
વિદ્યુત પ્રતિબિંબ બળ,ವಿದ್ಯುತ್ ಪ್ರತಿಫಲನ ಶಕ್ತಿ
ઇલેક્ટ્રોમેગ્નેટિક સમૂહ,ವಿದ್ಯುತ್ಕಾಂತೀಯ ದ್ರವ್ಯರಾಶಿ
ઇલેક્ટ્રિક પોલ,ವಿದ್ಯುತ್ ಕಂಬ
ઇલેક્ટ્રિક પોલીપોલ ઓર્ડર,ವಿದ್ಯುತ್ ಪಾಲಿಪೋಲ್ ಆದೇಶ
વિદ્યુત નેટવર્ક,ವಿದ್ಯುತ್ ಜಾಲ
ઇલેક્ટ્રિકલ ઓસિલેશન્સ,ವಿದ್ಯುತ್ ಆಂದೋಲನಗಳು
ઇલેક્ટ્રો ધ્રુવીકરણ,ಎಲೆಕ್ಟ್ರೋ ಧ್ರುವೀಕರಣ
ઇલેક્ટ્રિક સંભવિત,ವಿದ್ಯುತ್ ಸಾಮರ್ಥ್ಯ
ઇલેક્ટ્રિક દબાણ,ವಿದ್ಯುತ್ ಒತ್ತಡ
વિદ્યુત તપાસ,ವಿದ್ಯುತ್ ತನಿಖೆ
ઇલેક્ટ્રિક ક્વાડ્રપોલ મોમેન્ટ,ವಿದ್ಯುತ್ ಕ್ವಾಡ್ರುಪೋಲ್ ಕ್ಷಣ
વિદ્યુત પ્રતિકારકતા,ವಿದ್ಯುತ್ ಪ್ರತಿರೋಧ
ઇલેક્ટ્રિકલ સિમ્યુલેશન,ವಿದ್ಯುತ್ ಸಿಮ್ಯುಲೇಶನ್
વિદ્યુત સિસ્ટમ,ವಿದ್ಯುತ್ ವ್ಯವಸ್ಥೆ
ઇલેક્ટ્રો-ટેન્શન,ಎಲೆಕ್ಟ್ರೋ-ಟೆನ್ಷನ್
વિદ્યુત સિદ્ધાંત,ವಿದ್ಯುತ್ ತತ್ವ
ઇલેક્ટ્રિક સેન્ટ્રીફ્યુજ,ವಿದ್ಯುತ್ ಕೇಂದ್ರಾಪಗಾಮಿ
ઇલેક્ટ્રોફોરેસિસ,ಎಲೆಕ್ಟ್ರೋಫೋರೆಸಿಸ್
ઇલેક્ટ્રોનેગેટિવ કણો,ಎಲೆಕ್ಟ್ರೋನೆಗೆಟಿವ್ ಕಣಗಳು
વીજળી,ವಿದ್ಯುತ್
ઇલેક્ટ્રિક ગ્રીડ,ವಿದ್ಯುತ್ ಗ್ರಿಡ್
"વીજળીકરણ, ચાર્જ","ವಿದ್ಯುದೀಕರಣ, ಚಾರ್ಜ್"
ઇલેક્ટ્રિફાઇડ,ವಿದ್ಯುದೀಕರಣಗೊಂಡಿದೆ
"ચાર્જ કણ, ચાર્જ કણ","ಚಾರ್ಜ್ಡ್ ಕಣ, ಚಾರ್ಜ್ಡ್ ಕಣ"
"ઇલેક્ટ્રોમેગ્નેટિઝમ, ઇલેક્ટ્રોપ્લેટિંગ","ವಿದ್ಯುತ್ಕಾಂತೀಯತೆ, ಎಲೆಕ್ಟ್ರೋಪ್ಲೇಟಿಂಗ್"
ઇલેક્ટ્રિક ડિપોઝિટ,ವಿದ್ಯುತ್ ಠೇವಣಿ
ઇલેક્ટ્રો-ડાયલિસિસ,ಎಲೆಕ್ಟ್ರೋ-ಡಯಾಲಿಸಿಸ್
ઇલેક્ટ્રોલ્યુમિનેસેન્સ,ವಿದ್ಯುದ್ವಿಭಜನೆ
"ઇલેક્ટ્રો-એકોસ્ટિક ટ્રાન્સડ્યુસર, ઇલેક્ટ્રો-એકોસ્ટિક એનર્જી કન્વર્ટર","ಎಲೆಕ್ಟ್ರೋ-ಅಕೌಸ್ಟಿಕ್ ಸಂಜ್ಞಾಪರಿವರ್ತಕ, ಎಲೆಕ್ಟ್ರೋ-ಅಕೌಸ್ಟಿಕ್ ಶಕ್ತಿ ಪರಿವರ್ತಕ"
ઇલેક્ટ્રો-એકોસ્ટિક્સ,ಎಲೆಕ್ಟ್ರೋ-ಅಕೌಸ್ಟಿಕ್ಸ್
ઇલેક્ટ્રો-સક્રિય,ಎಲೆಕ್ಟ್ರೋ-ಸಕ್ರಿಯ
ઇલેક્ટ્રોનિક ડિસીપેશન,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಪ್ರಸರಣ
"ઇલેક્ટ્રો-મિકેનિકલ ટ્રાન્સડ્યુસર, ઇલેક્ટ્રો-મિકેનિકલ એનર્જી કન્વર્ટર","ಎಲೆಕ್ಟ್ರೋ-ಮೆಕ್ಯಾನಿಕಲ್ ಸಂಜ್ಞಾಪರಿವರ್ತಕ, ಎಲೆಕ್ಟ್ರೋ-ಯಾಂತ್ರಿಕ ಶಕ್ತಿ ಪರಿವರ್ತಕ"
ફોટોઇલેક્ટ્રિક શટર,ದ್ಯುತಿವಿದ್ಯುತ್ ಶಟರ್
"ઇલેક્ટ્રો-વિઝ્યુઅલ કાર અસર, ઇલેક્ટ્રો-ઓપ્ટિકલ કાર અસર","ಎಲೆಕ್ಟ್ರೋ ವಿಷುಯಲ್ ಕಾರ್ ಎಫೆಕ್ಟ್, ಎಲೆಕ್ಟ್ರೋ ಆಪ್ಟಿಕಲ್ ಕಾರ್ ಎಫೆಕ್ಟ್"
ઇલેક્ટ્રો-ઓપ્ટિક્સ,ಎಲೆಕ್ಟ್ರೋ-ಆಪ್ಟಿಕ್ಸ್
ઇલેક્ટ્રો એકોસ્ટિક,ಎಲೆಕ್ಟ್ರೋ ಅಕೌಸ್ಟಿಕ್
વિદ્યુત વિશ્લેષણ,ವಿದ್ಯುತ್ ವಿಶ್ಲೇಷಣೆ
