Gujarati,Tamil
અંતર્ગત,எண்டோஜெனஸ்
અંતર્જ્ endાન,எண்டோமிடோசிஸ்
એન્ડોપારસાઇટ,எண்டோபராசைட்
એંજીવ,எண்டோஸ்பெர்ம்
સાહસ,நிறுவனம்
પરિશિષ્ટ,பூச்சியியல்
વાતાવરણ,சூழல்
મનાઈ,நொதி
મહાકાવ્ય,எபிகோடைல் ஒட்டுதல்
ઉપદ્રવ,எபிபைட்
સમાનતા,பங்கு
નાબૂદી,ஒழிப்பு
આવશ્યક પોષક તત્ત્વો,அத்தியாவசிய ஊட்டச்சத்துக்கள்
અંદાજ,மதிப்பீடு
નિષ્ઠા,Etiolation
સુશોભિત,யூஜெனிக்
મૂલ્યાંકન,மதிப்பீடு
વરાળ,ஆவியாதல்
સ્થાવર સંક્રમણ,ஆவி-டிரான்ஸ்பிரேஷன்
સદાબહાર ક્રાંતિ,பசுமையான புரட்சி
શાશ્વત,பசுமையான
વિકસિત થવું,பரிணாமம்
આબકારી,கலால்
થાક (ફળદ્રુપતા),சோர்வு (கருவுறுதல்)
શોષણ,சுரண்டல்
સંશોધન,ஆய்வு
ઉત્તેજના,வெளியேற்றம்
આંખ (સુગરકેન/બટાકાની),கண் (சுகர்கேன்/உருளைக்கிழங்கு)
ખાદ્ય પાઇન,உண்ணக்கூடிய பைன்
"હાથી પગ, યમ","யானை கால், யாம்"
નીરોગીત,யூகலிப்டஸ்
ધામ ખળો,மண்புழு
એન્ટોમોલોગ્ધાર વિજ્ologistાની,பூச்சியியல் நிபுணர்
પર્યાવરણવાદક,சுற்றுச்சூழல் ஆய்வாளர்
પરિબળ,காரணி
પરિબળ ઉત્પાદકતા,காரணி உற்பத்தித்திறன்
પરિબળ,காரணி
કાલ્પનિક અવરોધ રચના,காரணி தொகுதி வடிவமைப்பு
વિદ્યાશાખા,முகநூல்
પડતર,தரிசு நிலம்
કુટુંબ,குடும்பம்
ખેતર -મૂલ્યાંકન,பண்ணை மதிப்பீடு
ખેતી અંદાજપત્ર,பண்ணை பட்ஜெட்
ખેત વ્યવસાય,பண்ணை வணிகம்
ખેતી આયોજન,பண்ணை திட்டமிடல்
ખેડૂત,உழவர்
ખેતી,விவசாயம்
ફાંસી,திசைதிருப்பல்
ઉશ્કેરાટ,மலம் கழித்தல்
આથો,நொதித்தல்
ફળદ્રુપતા,கருவுறுதல்
ખાતર,உரம்
ખાતરનો ઉપયોગ કાર્યક્ષમતા,உரம் பயன்பாடு செயல்திறன்
રેસાવાળું,ஃபைப்ரஸ்
ક્ષેત્ર,புலம்
ક્ષેત્ર -ક્ષમતા,புல திறன்
ક્ષેત્ર પ્રદર્શન,புலம் ஆர்ப்பாட்டம்
નિર્ધારણ,சரிசெய்தல்
ફાટ,வெள்ளம்
પ્રવાહ વિધિ,ஓட்ட வரைபடம்
ખાદ્ય મૂલ્ય,உணவு மதிப்பு
ઘાસચારો (ઘાસચારો),தீவனம் (தீவனம்)
આગાહી,முன்னறிவிப்பு
વન,காடு
વનનિવારણ,ஃபேஸ்டேஷன்
ક frંગું,ஃப்ராண்ட்
હિમનો પ્રતિરોધક,உறைபனி எதிர்ப்பு
હિમ,பனி
સ્થિર (ફળ અને શાકભાજી),உறைந்த (பழம் & காய்கறி)
ફળ,Pructification
ફળ ટીપાં,பழ வீழ்ச்சி
ફળ-સેટ (ફળની ગોઠવણી),பழம்-தொகுப்பு (பழ அமைப்பு)
ધૂણી,உமிழ்வு
ફૂગનાશક,பூஞ்சைக் கொல்லி
ફૂગવાદી,பூஞ்சை
ફૂગ,பூஞ்சை
Furીલું કરવું,ஃபுரோ
મિશ્રણ,இணைவு
ઝઘડો,குழப்பம்
ઝાંખું,தெளிவில்லாமல்
"વરિયાળી, વરિયાળી","பெருஞ்சீரகம், சோம்பு"
મેથી,வெந்தயம்
અંજીર,படம்
આંગળીથી બાજરી,விரல் தினை
અગ્નિશામક ઝાડવું,தீ-துடிப்பு புஷ்
વન ની જ્યોત,காடுகளின் சுடர்
ફ્રેન્ચ બીન,பிரஞ்சு பீன்
ચાંચડ,பிளே
શિયાળ,நரி
ફળ,பழ ஈ
પિત્ત (હોર્ટ),பித்தப்பை (ஹார்ட்)
જુગાર,கேமட்
ખાદ્ય,தோட்டம்
ગેજ (પાણી),அளவை (நீர்)
પશુ બેંક,மரபணு வங்கி
જીન ટેગિંગ,மரபணு குறிச்சொல்
જિનોલોજી,மரபணு
આનુવંશિક નકશો,மரபணு வரைபடம்
આનુવંશિકતા,மரபியல்
જિનોમ,மரபணு
જિનોમિક ગ્રંથાલય,மரபணு நூலகம்
જર્નીશ,மரபணு
વિનોટાઇપ,மரபணு வகை
વિનોટાઇપ,மரபணு வகை
જાતિ,வகை
જાતિ,வகை
જીવાણુ,கிருமி
જીવાણુનાશક,கிருமி கொல்லி
અંકુર,முளைப்பு
જંતુરહિત,ஜெர்ம்ப்ளாஸ்
જિબ્રેલિલીક એસિડ,கிபெரெல்லிக் அமிலம்
ગિનિંગ,ஜின்னிங்
ધાંધલ,பளபளப்பு
ખાઉધરું,குளுட்டினஸ்
ગ્લાયકોલિસીસ,கிளைகோலிசிஸ்
ગુંડાગીરી,கெய்ஸ்
સુવર્ણ ક્રાંતિ,தங்க புரட்சி
ક્રમ,தரப்படுத்தல்
કલમી છોડ,ஒட்டுதல் ஆலை
કલમ,ஒட்டு-இணக்கமானது
માંદગી,கிரன்னா
દાણાદાર,குருணையாக்கம்
લીલો રંગ,பச்சை உரம்
લીલો ક્રાંતિ,பசுமை புரட்சி
વિકાસ અને વિકાસ,வளர்ச்சி மற்றும் வளர்ச்சி
ગુંડો,கம்மோசிஸ்
સંયુક્ત,கினோடியோசியஸ்
બાપ,கால் நட்டு
લસણ,பூண்டு
જર્થી ઘડતર,ஜெர்பெரா
ગિરિન,கெர்கின்
આદુ,இஞ்சி
ગંધયંત્ર,கிளாடியோலஸ்
બકરી નીંદણ (એગરાટમ),ஆடு களை (ஏஜெரட்டம்)
દ્રાક્ષ,திராட்சைப்பழம்
દ્રાક્ષ,திராட்சை
લીલો ગ્રામ,பச்சை கிராம்
ગ્રોઇયા,க்ரூவியா
મગફળી,நிலக்கடலை
જામફળ,கொய்யா
ગિની ઘાસ,கினியா புல்
પિત્તાશય,பித்தப்பை மிட்ஜ்
ઘાસના ઘેરા,புல் ஹாப்பர்
ગુંડિ,குந்தி பிழை
આદત,பழக்கம்
કરચરો,ஆலங்கட்டி
વાળ,ஹேரிவெட்ச்
હાર્વેગેટ,ஹாலோபைட்
દલાલ,ஹாரோ
લણણી અનુક્રમણિકા,அறுவடை அட்டவணை
લણણી,அறுவடை
લણણી,அறுவடை
ક hંગું,ஹட்ச்
ઘાસની,வைக்கோல்
દાદાગીરી,ஹேலேஜ்
ઘાસ,வைக்கோல்
ઝાકળ,மூடுபனி
ધૂંધળું,மங்கலான
વડા (કૃષિ),தலை (வேளாண்)
વડા (ચેનલનું),தலை (சேனலின்)
પાછા મથાળા,பின்னோக்கி செல்வது
હેજ,ஹெட்ஜ்
હેજ,ஹெட்ஜிங்
રખડુ,ஹெலிக்ஸ்
હિમેટાઇટ,ஹெமாடைட்
વનસ્પતિ,மூலிகை
વનસ્પતિ,ஹெர்பேரியம்
વનસ્પતિનાશક,களைக்கொல்லி
આનુવંશિકતા,பரம்பரை
વિપુલતા,ஹெர்டிலேஷன்
હર્મેફ્રોડાઇટ,ஹெர்மாஃப்ரோடைட்
વિજાત્ય,ஹீட்டோரோக்ரோமாடிக்
હેટરફેરિલાઇઝેશન,ஹீட்டோரோஃபெர்டைமயமாக்கல்
તકરારી,ஹீட்டோரோசிஸ்
વિજાતીય,ஹீட்டோரோசோம்
વિજાત્ય,ஹீட்டோரோட்ஃப்
હેકસપ્લોઇડ,ஹெக்ஸாபிளாய்டு
સ્તુતિ,ஹைபர்னேட்
ઉચ્ચ ઘનતા વાવેતર,அதிக அடர்த்தி நடவு
હિલ (ચોખા),மலை (அரிசி)
Histંચર,ஹிஸ்டோகிராம்
હિટેક બાગાયતી,ஹிட்டெக் தோட்டக்கலை
મધપૂડો,ஹைவ்
ઉશ્કેરણી,HOEING
યજમાન,வைத்திருத்தல்
દેશી ખેતર,வீட்டு பண்ணை
હોમિયોસ્ટેસિસ,ஹோமியோஸ்டாஸிஸ்
ઘર,ஹோம்ஸ்டெட்
એકરૂપતા,ஒருமைப்பாடு
એકરૂપ,ஒரே மாதிரியான
સમલૈંગિક,ஹோமோலாஜஸ்
સજાવટ,ஹோமோசைகோட்
ઘૂંટણ,ஹாப்பர்
ક્ષિતિજ,அடிவானம்
બાગાયતી પાક,தோட்டக்கலை பயிர்கள்
બાગાયત,தோட்டக்கலை
હોર્ટી-સિલ્વી પશુપાલન ખેતી,ஹார்டி-சில்வி ஆயர் விவசாயம்
યજમાન,தொகுப்பாளர்
ગરમ પાણીની સારવાર,சூடான நீர் சுத்திகரிப்பு
હલકું,ஹல்
ભેજ,ஈரப்பதம்
ફર્સ્ટ,இயற்கையானது
ક husંગું,உமி
ક husંગર,ஹஸ்கர்
ભૂખ,உமி
સંકર,கலப்பின
સંકર,கலப்பினமாக்கல்
હાઇડ્રેશન,நீரேற்றம்
જળવિજ્ologyાન,நீர்நிலை
જળશાસ્ત્ર,நீராற்பகுப்பு
જળમાર્ગ,ஹைட்ரோமீட்டர்
જળચુક્ત,ஹைட்ரோபிலஸ்
જળવિજ્icsાન,ஹைட்ரோபோனிக்ஸ்
જળશાસ્ત્ર,ஹைட்ரோஸ்பியர்
જળચોર,ஹைட்ரோஸ்கோபாரிட்டி
અતિથિ,ஹைபராசைட்
આત્યંતિક,ஹைப்பர் பிளேசியா
કોઇ,ஹைபா
પમાટ,ஹைபோகோடைல்
અનુમાન,கருதுகோள்
હિસ્ટ્રેસિસ (પાણી),கருப்பை ஒடுக்கி
હેઝલ અખરોટ,ஹேசல் நட்டு
શણ,சணல்
હેનબેન,ஹென்பேன்
મેંદી,மருதாணி
શિષ્ટાચાર,ஒளி வண்ண மலர்கள் கொண்ட ஒரு செடி
ઠોક,ஹாப்
ઘોડાનો ગ્રામ,குதிரை கிராம்
ઘોડાગાડી,குதிரை-கண்-பீன்
મધમાખી,தேனீ
ઘૂંટણ,ஹாப்பர்
બાગાયતી,தோட்டக்கலை நிபுணர்
જળ -વિજ્ologistાની,நீர்நிலை நிபுணர்
સીમિત,சிட்டு ஒட்டுதலில்
વિટ્રોમાં,ஆய்வுக்கூட சோதனை முறையில்
વિવો,உயிருள்ள
આડેધડ,கண்மூடித்தனமான
જંતુ,பூச்சி
જંતુનાશક જીવાડો,பூச்சி பூச்சி
જંતુ,பூச்சி
જંતુનાશક,பூச்சிக்கொல்லி
જંતુનાશક,பூச்சிக்கொல்லி
તાલ,இன்சோலேஷன்
ઉઘાડાવાળું,கரையாத
ઇન્સ્ટાર (જંતુ),இன்ஸ்டார் (பூச்சி)
અલગ પાડનાર,இன்சுலேட்டர்
સંકલિત રોગ વ્યવસ્થાપન,ஒருங்கிணைந்த நோய் மேலாண்மை
એકીકૃત પોષક સંચાલન,ஒருங்கிணைந்த ஊட்டச்சத்து மேலாண்மை
એકીકૃત જંતુ સંચાલન,ஒருங்கிணைந்த பூச்சி மேலாண்மை
તીવ્રતા,தீவிரம்
સઘન,தீவிர
એકાંગાળ,இடைக்கால
આંતરસંબંધ (ઇન્ટરકલ્ચર),இடைக்கணிப்பு (இடைக்கால)
હિત,ஆர்வம்
ઇંટનો કરવો,இன்டர்னோட்
ઇન્ટરફેસ (સેલ વિભાગ),இடைமுகம் (செல் பிரிவு)
પ્રક્ષેપણ,இடைக்கணிப்பு
આંતરડા,இடை-மாடி
સૂચિ,சரக்கு
ઉલ્લંઘન,தலைகீழ்
અનુચિત,ஈடுபாடு
આયન,அயன்
ઝળહળાટ,கதிர்வீச்சு
સિંચાઈ,நீர்ப்பாசனம்
આઇએસઓ એલીલ્સ,ஐசோ அல்லீல்கள்
આઇએસઓ ઉત્પાદન વળાંક,ஐஎஸ்ஓ தயாரிப்பு வளைவு
ઇસોબર,ஐசோபார்
અલગતા,ஐசோகாமி
અલગ અંતર,தனிமைப்படுத்தும் தூரம்
આઇસોપ્લાઇડ,ஐசோப்ளாய்டு
અનહદ,ஐசோகண்ட்
આઇસોટોપ,ஐசோடோப்
ભારતીય બિર્ચ,இந்திய பிர்ச்
ભારતીય વાદળી પાઇન,இந்திய நீல பைன்
ભારતીય ચેરી,இந்திய செர்ரி
ભારતીય જ્યુનિપર,இந்திய ஜூனிபர்
ભારતીય કિનો વૃક્ષ,இந்திய கினோ மரம்
ભારતીય લૌરલ વૃક્ષ,இந்திய லாரல் மரம்
ભારતીય પાગલ,இந்திய மேட்
ભારતીય પાગલ,இந்திய மேட்லர்
ભારતીય પોડો ફિલમ,இந்திய போடோ பைலம்
અતિશય,இண்டிகோ
ઇટાલિયન બાજરી,இத்தாலிய தினை
હાનિત વૃક્ષ,தந்தம் மரம்
આઇવિ લોર્ડ/લિટલ લોર્ડ,ஐவி சுரைக்காய்/சிறிய சுண்டைக்காய்
ગોળ,வெல்லம்
જાપોનીકા,ஜபோனிகா அரிசி
જાસૂસ,ஜாசிட்
જાવાનિકા ચોખા,ஜவானிகா ரைஸ்
ધક્કો,கூச்சலிடுதல்
દિવાહિની ખેતી,ஜம் சாகுபடி
જનન,ஜம்பிங் மரபணு
જંક ડીએનએ,குப்பை டி.என்.ஏ
કિશોર તબક્કો,சிறார் கட்டம்
જકારાંડા,ஜகரந்தா
જેકફ્રૂટ,ஜாக்ஃப்ரூட்
જામન,ஜமுன்
ચપળ,மல்லிகை
જત્તી ખત્તી,ஜட்டி கட்டி
એક જાતની કળા,ஜட்ரோஃபா
શણ,சணல்
જાસૂસ,ஜாசிட்ஸ்
કારોલિન,கயோலின்
Kાળ,கயோலினைட்
Kાળ,கயோலினைட்
Kષધ,கரியென்சிமா
ક ry રેઓડેસ્મા,Karyodesma
કર્કશમી,கரியோகாமி
કેરીગ્રામ (ઇડિગ્રામ),கரியோகிராம் (இடைஜியோகிராம்)
કર્કશિનેસ,காரியோகினேசிஸ்
કર્કશવિજ્ologyાન,கரியாலஜி
કર્કશ,காரியோலிசிஸ்
ક ry રેઓન,காரியோன்
કાર્યોયોટાઇપ,காரியோடைப்
કેલ્પ (શેવાળ),கெல்ப் (ஆல்கா)
કેલ્વિન ચક્ર,கெல்வின் சுழற்சி
કેરાટિન,கெராடின்
કર્કશ,கர்னல்
ખૈરા રોગ,கைரா நோய்
ખરીફ,கரிப்
મજાક,விளையாடினேன்
કિનેટોચોર,கினெடோகோர்
રસોડું,சமையலறை தோட்டம்
ક્લેઇનફિલ્ટર સિન્ડ્રોમ,க்ளீன்ஃபில்டர் நோய்க்குறி
ક્લેનો ટુકડો,க்ளெனோ துண்டு
ઘડતર,முடிச்சு
કોચની પોસ્ટ્યુલેટ,கோச்சின் போஸ்டுலேட்
કોપ્પેનનું વર્ગીકરણ (આબોહવા),கோபனின் வகைப்பாடு (காலநிலை)
ક્રેબ્સ ચક્ર,கிரெப்ஸ் சுழற்சி
ક્ટોસિસ,கர்டோசிஸ்
કે.વી.કે. (કૃશી વિગાયન કેન્દ્ર),கே.வி.கே (கிருஷி விஜியன் கேந்திரா)
કડમ,கதம்
કાલે,காலே
કેન્સ ઘાસ,கன்ஸ் புல்
કર્કશ,கரோண்டா
"કિડની બીન, રાજમહ","சிறுநீரக பீன், ராஜ்மா"
Kાંકીપ,கிவிஃப்ரியட்
નોલ ખોલ,KNOL கோல்
કોડમપુલી,கோடம்புலி
કોડો બાજરી,கோடோ தினை
કોકમ બટર ટ્રી (મંગોસ્ટીન),கோகம் வெண்ணெய் மரம் (மங்கோஸ்டீன்)
ખપ્રા ભમરો,கப்ரா வண்டு
એલ.ડી .50 (ઘાતક ડોઝ 50),L.D.50 (மரணம் டோஸ் 50)
જમીન પર,தரையிறக்க ஆய்வகம்
સંદિગ્ધ કરવું,லேபிள்
મજૂર,தொழிலாளர்
લક્ષ પરાક્રમ,லாக் ஓபரான் மாதிரி
દૂધમારો,பாலூட்டுதல்
લેક્ટોજેનિક હોર્મોન (પ્રોલેક્ટીન),லாக்டோஜெனிக் ஹார்மோன் (புரோலாக்டின்)
લેક્ટોઝ,லாக்டோஸ்
પાછળની બાજુ,பின்தங்கிய இழை
લેમ્બડા ક્લોનીંગ વેક્ટર,லாம்ப்டா குளோனிங் திசையன்
લેમિનર હવા પ્રવાહ,லேமினார் காற்று ஓட்டம்
દીવો બ્રશ રંગસૂત્ર,விளக்கு தூரிகை குரோமோசோம்
જમીન,நில
જમીન ક્ષમતા વર્ગીકરણ,நில திறன் வகைப்பாடு
જમીન ક્ષમતા,நில திறன் வரைபடம்
જમીન -અધોગતિ,நில சீரழிவு
જમીન સમકક્ષ ગુણોત્તર,நில சமமான விகிதம்
જમીન સ્તરીકરણ,நில சமநிலை
જમીનની શોધ,நில மீட்பு
ઉતર,இயற்கையை ரசித்தல்
જમીન યોગ્યતા,நில பொருந்தக்கூடிய தன்மை
જમીન ઉપયોગ -પદ્ધતિ,நில பயன்பாட்டு முறை
લેંગરહન્સ સેલ્સ,லாங்கர்ஹான்ஸ் செல்கள்
રદિયો દર,குறைவு வீதம்
લાર્વા,லார்வா
સુશોભન,தாமதம்
સુવ્યવસ્થિત,உள்ளுறை
ચેપગ્રસ્ત ચેપ,மறைந்திருக்கும் தொற்று
બાજુનું,பக்கவாட்டு
વારસામાં માટી,லேட்டரைட் மண்
Xtex,லேடெக்ஸ்
શિરદર્શક,லாடிரிசம்
લેટિન સ્ક્વેર ડિઝાઇન (એલએસડી),லத்தீன் சதுர வடிவமைப்பு (எல்.எஸ்.டி)
જાળી,நட்டு
સુસંગત લાભ,முக்கிய நன்மை சட்டம்
સતત વળતરનો કાયદો,நிலையான வருமானத்தின் சட்டம்
ઘટતા વળતરનો કાયદો,வருவாயைக் குறைக்கும் சட்டம்
વધારો,மீண்டும் அதிகரிக்கும் சட்டம்
મર્યાદિત પરિબળોનો કાયદો,கட்டுப்படுத்தும் காரணிகளின் சட்டம்
ન્યૂનતમ કાયદો,குறைந்தபட்ச சட்டம்
અવેજીનો કાયદો,மாற்று சட்டம்
ચલ પ્રમાણનો કાયદો,மாறி விகிதாச்சாரத்தின் சட்டம்
સ્તર,அடுக்கு
બાંધકામ,தளவமைப்பு
ઉદ્ધત,லீகேட்
Effંચે ચાલતી કાર્યક્ષમતા,கசிவு திறன்
ઠપકો,வெளியேறும் தேவை
અગ્રણી સેર,முன்னணி ஸ்ட்ராண்ட்
પાંદડાની વિસ્તારનો સમયગાળો,இலை பரப்பளவு காலம்
પાંદડાની ક્ષેત્ર અનુક્રમણ્ય,இலை பகுதி அட்டவணை
પાંદડાની વિસ્તાર ગુણોત્તર,இலை பரப்பளவு விகிதம்
પર્ણ ખાણિયો,இலை சுரங்கத் தொழிலாளர்
પાંદડાની પરીક્ષણ,இலை சோதனை
પર્ણ,இலை
પત્રિકા,துண்டுப்பிரசுரம்
પટા,குத்தகை
ક legંગું,பருப்பு
લીસા - (ઓછી energy ર્જા ઇનપુટ ટકાઉ કૃષિ),LEISA - (குறைந்த ஆற்றல் உள்ளீடு நிலையான விவசாயம்)
ભાંગફોડ,Lenticel
દાપલ કેશિકા બિંદુ,லென்டோ கேபிலரி புள்ளி
લેપટોનમા,லெப்டோனெமா
લેપ્ટોસ્પાયરોસિસ,லெப்டோஸ்பிரோசிஸ்
અંધશ્રદ્ધાળુ,லீரோ-மோர்பிக்
જખમ,புண்
ઘાતક પરિવર્તન,மரணம் பிறழ்வு
લિંગકોપ્લાસ્ટ,லுகோபிளாஸ்ட்
ક levelપિક ભાડૂતી,நிலை மொட்டை மாடி
લેવલર (લેવલર),சமநிலையாளர் (லெவியர்)
લેવલિંગ (જમીનની),சமன் செய்தல் (நிலத்தின்)
રખડુ,லே விவசாயம்
લિબિગનો ન્યૂનતમ કાયદો,லிபிக்கின் குறைந்தபட்ச சட்டம்
બંધ,லிகேஷன்
પ્રકાશ વળતર બિંદુ,ஒளி இழப்பீட்டு புள்ளி
પ્રકાશ સંતૃપ્તિની તીવ્રતા,ஒளி செறிவு தீவிரம்
પ્રકાશ પ્રસારણ ગુણોત્તર,ஒளி பரிமாற்ற விகிதம்
પ્રકાશ જાળ,ஒளி பொறி
મર્યાદિત,லிமிங்
સીમા,வரம்பு
મર્યાદિત પરિબળ,கட்டுப்படுத்தும் காரணி
સિધ્ધાંત,லிமோனைட்
પંક્તિ,வரி
રેખીય પ્રતિભાવ,நேரியல் பதில்
જોડાણ,இணைப்பு
જોડાણ જૂથ,இணைப்புக் குழு
કોરી,இணைப்பான்
ઉંચકવાર સૂચન,லின்ட் இன்டெக்ஸ்
કોઠાર,லின்டர்ஸ்
લિપિડ,கொழுமியம்
લિપોલીસિસ,லிபோலிசிஸ்
પતાવટ,கலைப்பு
શણગારવું,லிஸ்டர்
શણગારવું,லிஸ்டர்
સૂચિ,பட்டியல்
શિષ્ટાચાર,லித்தோஸ்பியர்
કચરો,குப்பை
જીવંત લીલા ઘાસ,நேரடி தழைக்கூளம்
મણિ,லிவர்வார்ட்
પશુધન,கால்நடைகள்
સ્થાનિક નિયંત્રણ,உள்ளூர் கட்டுப்பாடு
સ્થાન,இடம்
તીડ,வெட்டுக்கிளி
રહેઠાણ (પાક લોજિંગ),தங்குமிடம் (பயிர் உறைவிடம்)
લોડિક્યુલ,லோடிகுல்
ભ્રમણ,Lodess
લોગાર્શા -પરિવર્તન,மடக்கை மாற்றம்
લાંબી - દિવસનો છોડ,நீண்ட - நாள் ஆலை
લાંબી તરંગ કિરણોત્સર્ગ,நீண்ட அலை கதிர்வீச்சு
ફટકો,லூப்
Pingંચે કામ કરવું,லோப்பிங்
લાકડું,மரம் வெட்டுதல்
એક જાતની એક વસ્તુ,லக்ஸ்
લક્ઝરી વપરાશ (પોષક તત્વો),ஆடம்பர நுகர்வு (ஊட்டச்சத்து)
લકકાર જનીનો,சொகுசு மரபணுக்கள்
લીકોપીન,லைகோபீன்
લિમણું,நிணநீர்
લિઝિમીટર,லைசிமீட்டர்
કોષ -ચિત્તભ્રમણા,கலத்தின் லிசிஸ்
લાઇઝજેનિસ,லைசோஜெனி
લિસોઝomeમ,லைசோசோம்
સુવાક્ય,லைசோசைம்
લાખ વૃક્ષ,லாக் மரம்
લાખ,லாக்
"લેડીની આંગળી, ઓકરા","லேடிஸ் விரல், ஓக்ரா"
જમીન કેલ્ટ્રોપ્સ,லேண்ட் கால்ட்ரோப்ஸ்
મણિ,லந்தானா
શણગારવું,லாதிரஸ்
ગલનનું,லீக்
લીંબુનો ઘાસ,எலுமிச்சை புல்
લીંબુ,எலுமிச்சை
મસૂર,பயறு
મસ્ત,லெக்வோர்ஸ்
કોઇ,கீரை
લીલી,லில்லி
ચૂનો,சுண்ணாம்பு
અળસીનું,ஆளி விதை
ઉદ્ધતાઈ,லிச்சி
થોડી બાજરી,சிறிய தினை
લાંબા તરબૂચ,நீண்ட முலாம்பழம்
લાંબી મરી,நீண்ட மிளகு
ડોકલા,லோகாட்
કમળ,தாமரை
લસ,லுர்சர்ன்
લાખ જંતુ,லாக் பூச்சி
સ્ત્રી -પક્ષી ભમરો,லேடி பேர்ட் வண்டு
પર્ણ ખાણિયો,இலை சுரங்கத் தொழிலாளர்
પાંદડાની રોલર,இலை ரோலர்
પાંદડા,இலை வெபர்
તીડ,வெட்டுக்கிளி
લૌકિક ઉત્ક્રાંતિ,மைக்ரோ பரிணாமம்
કરચલી,மேக்ரோக்ளைமேட்
મ mac્રોમ્યુલેક્યુલ,மேக்ரோமிகுலூல்
ઉદ્ધતતા,மேக்ரோனேஷன்
ઉન્માદ,மேக்ரோனூட்ரியண்ட்
ચંચળ,மேக்ரோபோர்கள்
માગગોટ,மாகோட்
મેઘ,மாக்மா
મેગ્નેશિયા,மெக்னீசியா
મેગ્નેશિયમ,வெளிமம்
ચુંબકીય હલાવનાર,காந்த அசை
પરિમાણ,அளவு
માહુઆ કેક,மஹுவா கேக்
જાળવણીકાર રેખા,பராமரிப்பாளர் வரி
જાળવણી,பராமரிப்பு
મકાઈ શેલર,மக்காச்சோளம் ஷெல்லர்
પુરુષ જંતુરહિત,ஆண் மலட்டு
ખોડખાંપણ,செயலிழப்பு
રોગ,வீரியம்
પોષણ,ஊட்டச்சத்து குறைபாடு
ગેરરીતિ,முறைகேடு
દૂષિત,மால்டிங்
ગમાણ,மேலாளர்
મેલગ્રોવ,சதுப்புநிலங்கள்
માનવશલના માપક,மனோமீட்டர்
માનવશલના માપક,மனோமீட்டர்
મન્ટિસા (લોગરીધમનો),மன்டிசா (மடக்கை)
ખાતર,உரம்
ખાતર,உரமாக்குதல்
સીમાંત,ஓரளவு
સીમાંત ખર્ચ,விளிம்பு செலவு
સીમાંત જમીન,விளிம்பு நிலம்
સીમાંત ઉત્પાદન,விளிம்பு தயாரிப்பு
સીમાંત વળતર,விளிம்பு வருவாய்
દરિયાઇ,மரைன்
માર્કર (આનુવંશિક),குறிப்பாக்கி (மரபணு)
બજાર,சந்தை
વેચાણક્ષમ,சந்தைப்படுத்தக்கூடியது
વેચાણપાત્ર અધિકૃતતા,சந்தைப்படுத்தக்கூடிய உபரி
બજારમાં મેળવણી,சந்தைப்படுத்தப்பட்ட உபரி
બજાર,சந்தைப்படுத்தல்
માર્શ,சதுப்பு நிலம்
સામૂહિક પ્રવાહ,வெகுஜன ஓட்டம்
સામૂહિક પસંદગી,வெகுஜன தேர்வு
સામૂહિક-સંકટપ્રમનોમાક્ષ,வெகுஜன-ஸ்பெக்ட்ரோமீட்டர்
મસ્ત,மாஸ்ட்
મામાનો વારસો,தாய்வழி பரம்பரை
સમાગમ,இனச்சேர்க்கை
મેટ્રિક સંભવિત,மெட்ரிக் ஆற்றல்
પરિપક્વતા,முதிர்வு
પરિપક્વતા (પાક),முதிர்ச்சி (பயிர்)
મહત્તમ ઉપલબ્ધ પાણી,கிடைக்கும் அதிகபட்ச நீர்
મહત્તમ પાક,அதிகபட்ச பயிர்
મહત્તમ અવશેષ મર્યાદા,அதிகபட்ச எச்ச வரம்பு
મહત્તમ ટકાઉ ઉપજ,அதிகபட்ச நிலையான மகசூல்
મહત્તમ થર્મોમાપક,அதிகபட்ச வெப்பமானி
મહત્તમ પાણી -ધારણ ક્ષમતા,அதிகபட்ச நீர் வைத்திருக்கும் திறன்
ઘાસનો ઓર્કાર્ડિંગ,புல்வெளி பழத்தோட்டம்
ભ્રામક,மீலி
સરેરાશ વિચલન,சராசரி விலகல்
મીન લાઇફ (પરમાણુ),சராசரி வாழ்க்கை (அணு)
દરિયાઇ સપાટી,சராசரி கடல் மட்டம்
સરેરાશ ચોરસ,சராசரி சதுரம்
માપ,அளவீடு
માપ,அளவீட்டு
યાંત્રિક,இயந்திர
યાંત્રિક વિશ્લેષણ (માટી),இயந்திர பகுப்பாய்வு (மண்)
યાંત્રિક અવરોધ,இயந்திர தடுப்பு
યંત્ર -ખેતી,இயந்திரமயமாக்கப்பட்ட விவசாயம்
મધ્યમ,சராசரி
Inalષધ,மருத்துவ ஆலை
ભૂમધ્ય આબોહવા,மத்திய தரைக்கடல் காலநிலை
મેગાગામેટોજેનેસિસ,மெகாகமெடோஜெனெஸிஸ்
મેગાસ્પોરંગિયા,மெகாஸ்போரங்கியா
મેગાસ્પોર (મેક્રોસ્પોર),மெகாஸ்போர் (மேக்ரோஸ்போர்)
મેગાસ્પોજેનેનેતિયો,மெகாஸ்போரோஜெனெஸிஸ்
મેયોસિસ,ஒடுக்கற்பிரிவு
ખુશામત,மூத்த மண்
ડીએનએ,டி.என்.ஏ உருகுதல்
પટલ ફિલ્ટર,சவ்வு வடிகட்டி
