Marathi,Hindi
विसंगतता,अप्रसंवादिता
गैर-अनुरूपता स्थिरता,अप्रसंवादिता स्थिरांक
अक्रोमॅटिक चुंबकीकरण,अशैथिल्य चुंबकन
सुस्त,अशिथिलित
anion,ऋणायन
कर्जदार,ऋणायनी
असममित कण,असमविम कण
समस्थानिक,विषमदैशिक
समस्थानिक शोषण विश्रांती,विषमदैशिक अवशोषण छूट
समस्थानिक बार,विषमदैशिक दंड
समस्थानिक चालकता,विषमदैशिक चालकता
दिशाहीन डायलेक्ट्रिक माध्यम,विषमदैशिक परावैद्युत माध्यम
समस्थानिक डायलेक्ट्रिक गोल,विषमदैशिक परवैद्युत गोला
समस्थानिक प्रसार,विषमदैशिक विसरण
समस्थानिक साहित्य,विषमदैशिक पदार्थ
समस्थानिक माध्यम,विषमदैशिक माध्यम
समस्थानिक गती वितरण,विषमदैशिक संवेग वितरण
समस्थानिक उष्णता सुधारणा,विषमदैशिक ताप संशोधन
समस्थानिक उष्णता गुणांक,विषमदैशिक ताप गुणांक
समस्थानिक थर्मल गती,विषमदैशिक तापीय गति
समस्थानिक,विषमदैशिक
isotropism,विषमदैशिकता
isotropism स्थिर,विषमदैशिकता नियतांक
समस्थानिक ऊर्जा,विषमदैशिकता ऊर्जा
isotropism गुणांक,विषमदैशिकता गुणांक
isotropism उच्चारण,विषमदैशिकता उच्चावचन
अश्रू विरोधी कंपाऊंड,पटहन रोधी यौगिक
प्रति जग,प्रति संसार
गतिशीलता,गतिकोटिबंधता
हटवणे,विलोपन
अपव्यय ऊर्जा,विलोपन-ऊर्जा
सामूहिक विलोपन,द्रव्य-विलोपन
विलुप्त होणे-फोटोन,विलोपन-फ़ोटॉन
विलोपन विकिरण,विलोपन-विकिरण
हटविण्याची पद्धत,विलोपन प्रविधि
"क्षमस्व, नाराज","अवखेद, खीझ"
वार्षिक विचलन,वार्षिक विपथन
वार्षिक उष्णता लाट,वार्षिक ऊष्मा तरंग
वार्षिक फरक,वार्षिक विचरण
कंकणाकृती चुंबकीय स्पेक्ट्रोग्राफर,वलयाकार चुंबकीय स्पेक्ट्रमलेखी
निवेदक,आख्यापित्र
एनोड,ऐनोड
एनोड-सक्रिय पदार्थ,ऐनोड-सक्रिय पदार्थ
एनोड कोन,ऐनोड कोण
एनोड बॅटरी,ऐनोड बैटरी
एनोड वळण,ऐनोड मोड़
एनोड वळण सुधारणे,ऐनोड मोड़ दिष्टकरण
एनोड ब्रिज,ऐनोड सेतु
एनोड कॅप,ऐनोड टोपी
एनोड वैशिष्ट्ये,ऐनोड अभिलक्षणिक
एनोड सर्किट,ऐनोड-परिपथ
एनोड क्लॅम्प,ऐनोड क्लैंप
anodyne कनवर्टर,ऐनोडी परिवर्तित्र
एनोड कूलिंग क्षमता,ऐनोड शीतलन क्षमता
एनोड गंज,ऐनोड संक्षारण
एनोड गडद झोन,ऐनोड अदीप्त प्रदेश
एनोड उष्णता कमी होणे,ऐनोड ऊष्मा क्षय
एनोड क्षमता,ऐनोडी विभवपात
एनोड प्रभाव,ऐनोड प्रभाव
एनोड कार्यक्षमता,ऐनोड दक्षता
एनोड विंग,ऐनोड पख
अनुगामी एनोड,ऐनोड अनुगामी
एनोड प्रदीपन,ऐनोड दीप्ति
anode hum,ऐनोड गुंजन
एनोड इनपुट पॉवर,ऐनोड निवेश शक्ति
एनोड कीिंग,ऐनोडी कुंजीयन
एनोड लीड वायर,ऐनोड अग्रग तार
एनोड लाइन,ऐनोड लाइन
एनोड मॉड्यूलेशन,ऐनोडी मॉडुलन
एनोड संभाव्य कनवर्टर,ऐनोड विभवपरिवर्तक
एनोड संरक्षक टोपी,ऐनोड रक्षी टोपी
एनोड बीम,ऐनोड किरण
एनोड साइड कॅप,ऐनोड पार्श्व टोपी
एनोड ग्रेडियंट चालकता,ऐनोड प्रवणता चालकता
एनोडायझिंग पावडर,ऐनोडी कणरंजक
एनोड स्टेम,ऐनोड तना
एनोड पट्टी,ऐनोड पट्टी
एनोड बेस,ऐनोड आधार
एनोड एक्झॉस्ट,ऐनोडी निकास
anodization,ऐनोडीकरण
विसंगत,असंगत
विसंगत शोषण,असंगत अवशोषण
विसंगत इलेक्ट्रॉन क्षण,असंगत इलेक्ट्रॉन आघूर्ण
विसंगत प्रसार,असंगत विसरण
विसंगत विक्षेपण,असंगत विक्षेपण
विसंगत लवचिकता,असंगत प्रत्यास्थता
विसंगत उष्णता क्षमता,असंगत ऊष्मा धारिता
विसंगत प्रसारण,असंगत संचरण
विसंगत रेडिओ प्रसारण,असंगत रेडियो संचरण
विसंगत स्कॅटरर्स,असंगत प्रकीर्णक
सुसंगत विखुरणे,संगत प्रकीर्णन
विसंगत तापमान,असंगत तापमान
विसंगत संज्ञा,असंगत पद
विसंगत थ्रेशोल्ड,असंगत देहली
विसंगत प्रसारण,असंगत संचरण
विसंगत झीमन प्रभाव,असंगत ज़ीमान प्रभाव
"विसंगती, टोकदार","असंगति, कोणिकांतर"
ऑप्टिकल प्रणाली,प्रकाशयंत्रहीन तंत्र
एनोट्रॉन,ऐनोट्रॉन
चाचणी छाप,परीक्षण छाप
अँटेना,ऐन्टेना
अँटेना अॅरे,ऐन्टेना व्यूह
अँटेना अॅटेन्युएटर,ऐन्टेना क्षीणक
अँटेना बूस्टर,ऐन्टेना वर्धक
अँटेना बदलण्याचे स्विच,ऐन्टेना परिवर्तन स्विच
अँटेना सर्किट ब्रेकर,ऐन्टेना परिपथ विच्छेदक
अँटेना कॉइल,ऐन्टेना कुंडली
अँटेना ड्रायव्हर,ऐन्टेना चालक
अँटेना स्थिर,ऐन्टेना नियतांक
अँटेना कंट्रोल बोर्ड,ऐन्टेना नियंत्रण पट
अँटेना युग्मक,ऐन्टेना युग्मक
अँटेना असंबद्ध सिग्नल,ऐन्टेना अप्रासंगिक सिग्नल
अँटेना संलग्नक,ऐन्टेना परिक्षेत्र
अँटेना प्रवाह,ऐन्टेना धारा
अँटेना भिजवणे,ऐन्टेना अवमन्दन
अँटेना चाबूक,ऐन्टेना सचेतक
अँटेना ड्रायव्हर,ऐन्टेना चालित्र
अँटेना प्रभाव,ऐन्टेना प्रभाव
अँटेना कार्यक्षमता,ऐन्टेना दक्षता
अँटेना अपग्रेडर,ऐन्टेना उन्नायक
अँटेना उत्तेजना,ऐन्टेना उत्तेजन
"अँटेना इनपुट, अँटेना फीड","ऐन्टेना निवेश, ऐन्टेना भरण"
अँटेना इनपुट प्रतिबाधा,ऐन्टेना निवेश प्रतिबाधा
अँटेना फील्ड लाभ,ऐन्टेना क्षेत्र लब्धि
अँटेना वाढणे,ऐन्टेना-लब्धि
अँटेना-ग्राउंड स्विच,ऐन्टेना-भूसंपर्कक स्विच
जमिनीच्या पातळीपेक्षा अँटेनाची सरासरी उंची,भू-तल से ऐन्टेना की औसत ऊँचाई
अँटेना प्रतिबाधा,ऐन्टेना प्रतिबाधा
अँटेना इंडक्टन्स,ऐन्टेना प्रेरकत्व
अँटेना प्रोपेलर,ऐन्टेना प्रणायक
अँटेना इन्सुलेटर इन्सुलेटर,ऐन्टेना प्रणायक विद्युत-रोधी
अँटेना लेन्स,ऐन्टेना लेन्स
अँटेना लोड,ऐन्टेना भारण
अँटेना लोड कॉइल,ऐन्टेना भारण कुंडली
अँटेना तोटा,ऐन्टेना हानि
अँटेना धारक,ऐन्टेना धारक
अँटेना आवाज,ऐन्टेना रव
अँटेना रेडिएशन आकृती,ऐन्टेना विकिरण चित्राम
अँटेना शक्ती,ऐन्टेना शक्ति
अँटेना पॉवर गेन,ऐन्टेना शक्ति लब्धि
अँटेना रेडिएटिव्ह प्रतिरोध,ऐन्टेना विकिरणी प्रतिरोध
अँटेना प्रतिक्रिया,ऐन्टेना प्रतिघात
अँटेना पुली,ऐन्टेना चर्खी
अँटेना रिले,ऐन्टेना रिले
अँटेना प्रतिकार,ऐन्टेना प्रतिरोध
अँटेना रेझोनंट वारंवारता,ऐन्टेना अनुनादी आवृति
अँटेना श्रेणी कॅपेसिटर,ऐन्टेना श्रेणी संधारित्र
अँटेना लघुकरण कॅपेसिटर,ऐन्टेना लघुकारी संदारित्र
हिंग्ड अँटेना,गुम्फित ऐन्टेना
"बीम दिशा समायोजन, बीम स्विचिंग","किरणपुंज दिशा समंजन, किरणपुंज स्विचन"
अँटेना स्तंभ,ऐन्टेना स्तम्भ
अँटेना ट्रान्सफॉर्मर,ऐन्टेना परिणामित्र
अँटेना ट्यूनर कॉइल,ऐन्टेना समस्वरक कुंडली
अँटेना दंड,ऐन्टेना दंड
अॅम्प्लीफायरसह अँटेना,प्रवर्धक युक्त ऐन्टेना
ट्रान्समीटर अँटेना,प्रेषित्र युक्त ऐन्टेना
अँटेना रूपांतरित करणे,परिवर्तित्रयुक्त ऐन्टेना
प्रति प्रेषण बॉक्स,प्रति प्रेषग्रहण बक्स
समानता कॉपी करा,प्रति समानति
"antilamda कण, antilamda कण","प्रतिलेम्डा कण, ऐन्टीलेम्डा कण"
अँटी-लेप्टन्स,ऐन्टी-लेप्टान
पॅरालेक्सिक,पैरेलैक्सहारी
प्रति शॉट दोष,प्रति शॉटकी दोष
स्फोटक-विरोधी मूल्य,उपस्फोटरोधी मान
अँटिबेरियन,ऐन्टिबेरियान
अँटी-बॉन्डिंग गुणधर्म,बंधन विरोधी गुणधर्म
काउंटर बाँड,प्रति-आबंधन
कमी कॅपेसिटन्स स्विच,निम्नधारिता स्विच
अँटीकॅथोड,प्रतिकैथोड
नॉन-पिग्मेंटरी सर्किट,अपचित्र निरेधी परिपथ
भीती वेळेवर नियंत्रण,कुग्राहिता समय नियंत्रण
anticoherer,प्रतिकोहेरर
प्रति-प्रमाण,प्रतिसंपात
समांतर सर्किट,प्रतिसंपाती परिपथ
काउंटर कॅल्क्युलेटर,प्रतिसंपाती गणित्र
प्रभाव इशारा रडार,संघटट चेतावनी रेडार
अँटी क्षीणन अँटेना,अवतीव्रण निरोधी ऐन्टेना
उलट शक्ती,प्रतिलोह विद्युत
antiferromagnet,प्रतिलोहचुंबक
डायमॅग्नेटिक,प्रतिलोहचुंबकीय
उलट चुंबकीय टप्पा,प्रतिलोह चुंबकीय प्रावस्था
डायमॅग्नेटिक अवस्था,प्रतिलोहचुंबकीय दशा
डायमॅग्नेटिक रचना,प्रतिलोहचुंबकीय संरचना
डायमॅग्नेटिक संक्रमण,प्रतिलोहचुंबकीय संक्रमण
डायमॅग्नेटिक सामग्री,प्रतिलोहचुंबकीय पदार्थ
"antiferromagnetism, antiferromagnetism","प्रतिलोहचुंबकत्व, प्रतिफ़ेरोचुंबकत्व"
प्रतिकूल घटक,प्रतिकूहा कारक
गुरुत्वाकर्षण विरोधी,प्रति गुरूत्व
हमी कोटिंग,प्रत्याभायन लेप
मंदीचे साधन,डोलन निवारक साधन
प्रतिबाधा प्रतिरोधक,संबाधा निरोधी
डायमॅग्नेटिक,प्रतिचुंबकीय
प्रतिपदार्थ,ऐन्टिद्रव्य
अँटीमायक्रोफोनिक,प्रतिमाइक्रोफ़ोनिक
क्षेपणास्त्र विरोधी,मिसाइल विरोधी
"antimorph, नैसर्गिक","ऐन्टिमार्फ़, प्रत्याकृतिक"
अँटीन्यूट्रिनो,प्रतिन्यूट्रीनो
अँटीन्यूट्रॉन,ऐन्टिन्यूट्रॉन
pulsating,प्रस्पंद
ध्वनीरोधक मायक्रोफोन,रव निरोधी माइक्रोफ़ोन
अँटीन्यूक्लिओन,प्रतिन्यूक्लिऑन
समांतर,प्रतिसमांतर
समांतर विरोधी फिरकी,प्रतिसमांतर चक्रण
प्रतिकण,प्रतिकण
सेटलमेंट क्षेत्र,प्रत्यवस्था क्षेत्र
विरोधाभासी विकृती,प्रतितल विकृति
अँटी प्लगेबल रिले,प्लगनरोधी रिले
प्रति ध्रुवीय कॉइल,प्रति ध्रुवण कुंडली
प्रति प्रोटॉन,प्रति प्रोटॉन
विरोधी चिंतनशील,परावर्तन रोधी
प्रतिध्वनी,प्रतिअनुनाद
प्रतिध्वनी,प्रतिअनुनादी
अँटीरेझोनंट सर्किट,प्रतिअनुनादी परिपथ
प्रतिउत्पादक शक्ती,प्रतिपरिणामी बल
क्षेपणास्त्र विरोधी प्रणाली,"ऐन्टिस, मिसाइल निरोधी तंत्र"
अंमली पदार्थ विरोधी सर्किट,स्ववाक-निरोधी परिपथ
अँटिस्टॅटिक (संक्रामक),प्रतिस्थैतिक (कर्मक)
स्थिर अँटेना,प्रतिस्थैतिक ऐन्टेना
घर्षण विरोधी ऑसिलेटर,घर्षण निरोधी दोलित्र
प्रति-संरचना जुळत नाही,प्रति संरचना दुर्व्यवस्था
सममितीय,प्रतिसममित
आयसोमेट्रिक वजन,प्रतिसममित भारण
विषम विखुरणे,प्रतिसममित प्रकीर्णन
विषमताविरोधी जोडी,प्रतिसममित युग्म
आयसोमेट्रिक वेव्ह फंक्शन,प्रतिसममित तरंग फलन
विषमता,प्रतिसममिति
कंपन विरोधी उशी,कंपनरोधी गद्दी
कंपन विरोधी अभ्रक,कंपनरोधी अभ्रक
आवर्ती शिल्लक नाही,अनावर्ती तुला
आवर्ती नसलेले सर्किट,अनावर्ती परिपथ
आवर्ती त्रास,अनावर्ती क्षोभ
आवर्ती गती,अवानर्ती गति
नॉन-रिकरिंग ओलसर,अनावर्ती अवमंदन
आवर्ती नसलेला लोलक,अनावर्ती लोलक
अनाक्रोनिझम,अनावर्तिता
आवर्ती नसलेला अँटेना,अनावर्ती ऐन्टेना
दरवाजा मीटर,द्वारकमापी
छिद्रित स्कॅनिंग डिस्क,छिद्रित क्रमवीक्षण डिस्क
दरवाजा प्रभाव,द्वारक प्रभाव
द्वारक,द्वारक
"छिद्र कोन, बीम कोन","द्वारक कोण, किरणपुंज कोण"
द्वारका रोषणाई,द्वारक प्रदीपन
दरवाजा लेन्स,द्वारक लेन्स
दरवाजा मुखवटा,द्वारक मास्क
लेन्स छिद्र,लेन्स का द्वारक
मिरर दरवाजा,दर्पण का द्वारक
दरवाजा प्लेट,द्वारक प्लेट
छिद्र प्रमाण,द्वारक अनुपात
दरवाजा मर्यादा,द्वारक सीमक
"शीर्ष, शिखर, समोर","शीर्ष, शिखर, अग्रक"
तुळई कोन,किरणपुंज कोण
शीर्ष स्थान,शीर्ष स्थिति
शिखर अंतर,शूर्ष दूरी
तत्परता,लेन्सहीनता
"सूर्य उच्च, सूर्य उच्च, अप्सूर","सूर्योच्च, रवि उच्च, अपसौर"
उलटे लेन्स,अविपथी लेन्स
गैर-दयनीय,अविपथी
अटूट फोकस,अविपथी फ़ोकस
उलटे लेन्स,अविपथी लेन्स
गैर-भिन्न बिंदू,अविपथी बिन्दु
गोलाचा न वळवणारा बिंदू,गोले को अविपथी बिन्दु
नियमित नसलेले पृष्ठ,अविपथी पृष्ठ
अपंगत्व नसणे,अविपथिता
मिरर विकृती,दर्पण अविपथिता
अपोक्रोमॅट,एपोक्रोमैट
"हायपरक्रोमॅटिक लेन्स, अपोक्रोमॅटिक लेन्स","अतिअवर्णी लेन्स, ऐपोक्रोमैटिक लेन्स"
सुपर क्रोमॅटिक शरीर,अतिअवर्णी निकाय
hyperchromaticity,अतिअवर्णत्व
apogee अंतर,अपभू दूरी
अपोजी रॉकेट,अपभू राकेट
"जमीन-उंच, apogee","भूमि-उच्च, अपभू"
apolar,अध्रुवी
नॉन-ध्रुवीय शोषण,अध्रुवी अधिशोषण
parapolarity,परिध्रुविता
apostilbe,ऐपोस्टिल्ब
साधन,उपकरण
डिव्हाइस त्रुटी,उपकरण त्रुटि
आभासी,आभासी
आभासी उंची,आभासी ऊँचाई
आभासी वार्षिक गती,आभासी वार्षिक गति
आभासी गुणांक,आभासी गुणांक
आभासी रंग,आभासी रंग
आभासी अर्ध लहर संभाव्यता,आभासी अर्धतरंगी विभव
आभासी प्रतिकार,आभासी प्रतिरोध
आभासी प्रतिरोधकता,आभासी प्रतिरोधकता
आभासी सौर दिवस,आभासी सौर दिन
आभासी सौर वेळ,आभासी सौर समय
आभासी स्पेक्ट्रम,आभासी स्पेक्ट्रम
दृश्यमान सूर्य,दृष्ट सूर्य
दृश्य वेळ,दृष्ट समय
आभासी वॅट,आभासी वाट
आभासी भार,आभासी भार
व्हिज्युअल झोन,दृष्ट कटिबन्ध
"आपत्कालीन संभाव्य, आपत्कालीन संभाव्यता","उद्भावी विभव, प्रगटन विभव"
एपिल डक्ट,ऐपिल नलिका
ऍप्लेगेट आकृती,ऐपिलगेट आरेख
उपकरण,साधित्र
लागू,अनुप्रयोज्यता
लागू यांत्रिकी,अनुप्रयुक्त यांत्रिकी
लागू परिसर,अनुप्रयोज्यता परिसर
लागू क्षमता,अनुप्रयुक्त विभव
ऍडिटीव्ह सर्किट,योज्य परिपथ
निरीक्षण करण्यायोग्य,सुप्रेक्ष्य
सहानुभूती,भारानुभूति
दृष्टीकोन,उपगमन
प्रवेश कक्ष,उपगमन कक्ष
दृष्टीकोन बीकन,उपगमन बीकन
संपर्क नियंत्रण रडार,उपगमन नियंत्रण रेडार
दृष्टिकोन सूचक,उपगमन सूचक
प्रदीपकडे जा,उपगमन प्रदीप
उपग्रह बीकन ट्रान्समीटर,उपगमनी बीकन प्रेषित्र
दृष्टीकोन नेव्हिगेशन,उपगमन नौसंचालन
पोहोचण्याचा मार्ग,उपगमन पथ
"जवळ, अंदाजे","सन्निकट, लगभग"
अंदाजे शोषण बदल,सन्निकट अवशोषण संशोधन
"मॅक्रो पद्धत, अंदाजे पद्धत","स्थूल विधि, सन्निकट विधि"
अंदाजे,सन्निकटन
सहाय्यक वीज पुरवठा,सहायक शक्ति प्रदायी
सुन्नपणा*,स्तब्धिका*
सुन्नपणा,स्तब्धिका-दूरी
सुन्न ओळ,स्तब्धिका-रेखा
टोकदार कोन,स्तब्धिका-कोण
सुन्नता अंतर,स्तब्धिका दूरी
सुन्न ओळ,स्तब्धिका-रेखा
इलेक्ट्रोस्टॅटिक गती,स्तब्धिकीय गति
सुन्नपणा (बिंदू),स्तब्धिका (बिन्दु)
aquadag,ऐक्वाडाग
बाष्प दाब,वाष्प दाब
अर्गो पॉइंट,ऐरैगो बिन्दु
"इरागो डिस्क, ओरेगो सर्कल","ऐरैगो चक्रिका, ऐरैगो वृत्तक"
"यादृच्छिक, यादृच्छिक","स्वेच्छ, यादृच्छिक"
अनियंत्रित additive स्थिरांक,स्वेच्छ योज्य अचर
अनियंत्रित स्थिरांक,स्वेच्छ अचर
अनियंत्रित वक्र,स्वेच्छ वक्र
मुक्त कर्षण ध्रुवीय,स्वेच्छ कर्षण ध्रुवी
मुक्त इलेक्ट्रॉन स्वीकारणारा,स्वेच्छ गृहीत इलेक्ट्रॉन
ऐच्छिक विस्तार क्षेत्र,स्वेच्छ विस्तार क्षेत्र
अनियंत्रित प्रमाण,स्वेच्छ मापक्रम
यादृच्छिक स्केल,स्वेच्छ मापक्रमन
ऐच्छिक सेवा,स्वेच्छ सेवाकाल
समन्वयांचा अनियंत्रित संच,निर्देशांकों का स्वेच्छ समुच्चय
कमान,आर्क
चाप प्रतिकार,आर्क व्यारोध
साइड-लिंक केलेला घटक,चापशः संबद्ध घटक
आर्क कनवर्टर,आर्क परिवर्तित्र
चाप संभाव्य ड्रॉप,आर्क विभव पात
"चाप भट्टी, चाप भट्टी","आर्क भट्ठी, चाप भट्टी"
चाप दिवा,आर्क लैंप
व्हिज्युअल चाप,दृश्य चाप
आर्क ऑसिलेटर,आर्क दोलक
आर्क-स्पेक्ट्रम,आर्क-स्पेक्ट्रम
आर्क वेल्डिंग,आर्क वेल्डिंग
चाप दर,चाप-दर
पुरातत्व,पुरातात्विक
आर्किमिडियन अँटीप्रिझम,आर्किमीडीय प्रतिप्रिज़्म
आर्किमिडी मालमत्ता,आर्किमीडी गुणधर्म
आर्किमिडी स्क्रू,आर्किमीडी पेच
आर्किमिडी मूल्यांकन,आर्किमीडी मानांकन
आर्किमिडीजचा कायदा,आर्किमीडीज़ का नियम
आर्किटेक्चरल ध्वनीशास्त्र,स्थापत्य ध्वानिकी
रहस्यमय,आर्कन
आर्ची भवन,आर्कीभवन
"क्षेत्र, क्षेत्र","क्षेत्र, क्षेत्रफल"
राज्य नियंत्रण,प्रदेश नियंत्रण
राज्य नियंत्रण रडार,प्रदेश नियंत्र रेडार
फील्ड कर्षण,क्षेत्रफलनीय कर्षण
स्पर्शिका,स्पर्शक्षेत्र
"फील्ड मॉनिटरिंग, फील्ड छाननी","क्षेत्र मानीटरन, क्षेत्र संवीक्षण"
फ्रेस्नेल झोन क्षेत्र,फ्रेनल ज़ोन क्षेत्रफल
"प्रादेशिक, प्रादेशिक","क्षेत्रफलीय, क्षेत्रीय"
प्रादेशिक प्रवेग,क्षेत्रीय त्वरण
जडत्वाचा प्रादेशिक क्षण,क्षेत्रीय जड़त्व-आघूर्ण
प्रादेशिक वेग,क्षेत्रीय वेग
अवयव पेशी,ऑर्गान कोष्ठ
अंग तेजाचा दिवा,ऑर्गान दीप्ति लैम्प
अवयव आयनीकरण डिटेक्टर,ऑर्गन आयनन संसूचक
"कोन, तर्क","कोणांक, तर्क"
अंकगणित भाग,अंकगणितीय अंग
"हात, हात, शाखा","बाहु, भुजा, शाखिका"
आर्मेचर,आर्मेचर
आर्मेचर खडखडाट,आर्मेचर खड़खड़ाहट
आर्मेचर प्रतिक्रिया,आर्मेचर प्रतिक्रिया
"आर्मेचर कॉइल, आर्मेचर कॉइल","आर्मेचर कुंडलन, आर्मेचर कुंडली"
सुशोभीकरण,सज्जीकरण
सज्जनाचे चिन्ह,सज्जक संकेत
आर्मस्ट्राँग यंत्रणा,आर्मस्ट्रांग तंत्र
"अॅरे, अॅरे","व्यूह, सरणी"
अॅरे गुणक,व्यूह गुणक
अॅरेचा अॅरे,व्यूहों का व्यूह
दोष अॅरे,प्रभ्रंश व्यूह
रेखा अॅरे,रेखा व्यूह
पॉइंट अॅरे,बिन्दु व्यूह
अॅरे सोनार (आवाज आणि ऑस्मोसिस),व्यूह सोनार (ध्वनिचालन और परासन)
"बॅरल विरूपण, ड्रमर विरूपण","बैरल विरूपण, ढोलकाकार विरूपण"
प्राप्तकर्ता,प्रग्राही
चिकाटी,शरस्थायित्व
स्थिर क्षेपणास्त्र,शरस्थायी मिसाइल
शार्क पंख,शरपंख
उच्चार स्पष्टता,उच्चारण स्पष्टता
उच्चार वाढणे,उच्चारण लब्धि
"उच्चारण स्पष्टता, श्रवणविषयक स्पष्टता","उच्चारण स्पष्टतांक, श्रवण स्पष्टतांक"
जंक्शन पॉइंट,संधि बिन्दु
उच्चारण चाचणी,उच्चारण परीक्षण
उच्चारण कॉन्फिगरेशन,उच्चारण विन्यास
कृत्रिम अँटेना,कृत्रिम ऐन्टेना
कृत्रिम विघटन,कृत्रिम विघटन
कृत्रिम उष्णता,कृत्रिम ऊष्मा
कृत्रिम क्षितीज,कृत्रिम क्षितिज
कृत्रिम बुद्धिमत्ता,कृत्रिम बुद्धि
कृत्रिम समस्थानिक,कृत्रिम समस्थानिक
कृत्रिम भाषा,कृत्रिम भाषा
कृत्रिम लिफ्ट,कृत्रिम उत्थापक
कृत्रिम प्रकाश,कृत्रिम प्रकाश
कृत्रिम प्रकाश एक्सपोजर,कृत्रिम प्रकाश उद्भासन
कृत्रिम रेषा,कृत्रिम लाइन
कृत्रिम भार,कृत्रिम लोड
कृत्रिम माध्यम,कृत्रिम माध्यम
कृत्रिम अर्धवट,कृत्रिम मॉरि
कृत्रिम ग्रह,कृत्रिम ग्रह
कृत्रिम किरणोत्सर्गी घटक,कृत्रिम रेडियाऐक्टिव तत्व
कृत्रिम रेडिओएक्टिव्हिटी,कृत्रिम रेडियोऐक्टिवता
कृत्रिम पाऊस,कृत्रिम वर्षा
कृत्रिम उपग्रह,कृत्रिम उपग्रह
कृत्रिम संक्रमण,कृत्रिम तत्वांतरण
कृत्रिम वक्ता,कृत्रिम वाकित्र
चढत्या,आरोही
आरोहण,तारारोहण
चढणे,आरोहांक
asdic,ऐस्डिक
"अभिमुखता, प्रतिमा","अभिमुखता, छवि"
प्रसर गुणोत्तर,अभिमुखकता अनुपात
अगोली,अगोली
गोलाकार पृष्ठ,अगोलीय पृष्ठ
गोलाकार लेन्स,अगोलीय लेन्स
एकत्रीकरण,अगोलीकरण
सक्शन हायग्रोमीटर,चूषण-आर्द्रतामापी
मोजमाप,आमापन
संच,समुच्चय
"एकत्र करणे, एकत्र करणे","समुच्चय करना, समुच्चयन"
"एकत्र करणे, एकत्र करणे, एकत्र करणे","समुच्चय, समुच्चयन, कोडांतरण"
असेंबली मशीन,समुच्चय मशीन
"असेंबलर, असेंबलर","समुच्चायक, कोडांतरक"
असेंबलर भाषा,कोडांतरक भाषा
असेंबलर कार्यक्रम,कोडांतरक प्रोग्राम
एकत्रीकरण कार्यक्रम,कोडांतरण प्रोग्राम
अचूक अंदाज,परिशुद्धता आकलन
निर्दिष्ट,निर्दिष्ट
(क्वांटम संख्यांची) वैशिष्ट्ये,(क्वांटम संख्याओं का) निर्दिष्टीकरण
"सहयोगी, सहयोगी, संयुग्मित","संबद्ध, सहचारी, संगुणित"
सहचर कुंडली,सहचारी कुंडली
सहचर ऊर्जा,सहचारी ऊर्जा
सहयोगी वस्तुमान,सहचारी द्रव्यमान
सहयोगी संचयक,साहचर्य संचायक
स्वराचा उच्चार,स्वरावृति
प्रवेशित स्थिती,गृहीत स्थिति
स्वयंचलित मल्टीव्हायब्रेटर,स्वचलित बहुकंपित्र
अस्थेनिक,अस्थैतिक
अस्थेनिक हात,अस्थैतिक भुजा
नॉनस्टॅटिक जोडी,अस्थैतिक युग्म
"स्थिर समतोल, नॉनस्टॅटिक समतोल","अस्थैतिक संतुलन, अस्थैतिक साम्यावस्था"
नॉनस्टॅटिक गॅल्व्हनोमीटर,"अस्थैतिक धारामापी, अस्थैतिक गैल्वेनोमीटर"
नॉनस्टॅटिक मॅग्नेटोमीटर,अस्थैतिक चुंबकत्वमापी
स्थिर मायक्रोफोन,अस्थैतिक माइक्रोफ़ोन
"स्थिर यादी, स्थिर सुई","अस्थैतिक सूची, अस्थैतिक सुई"
स्थिर लोलक,अस्थैतिक लोलक
astatine,ऐस्टैटीन
स्टारलाइट,"तारकता, तारापुंज"
बिंदू,अबिन्दुक
पॉइंट फोकस,अबिन्दुक फ़ोकसांतर
पॉइंट फोकस,अबिन्दुक फ़ोकस
पॉइंट बीम,अबिन्दुक किरण-कूर्चिका
"संयम, दृष्टिवैषम्य","अबिन्दुकता, आस्टिग्मेटिज़्म"
पृष्ठांकन,पृष्ठ-अबिन्दुकता
एस्टन गडद प्रदेश,ऐस्टन अदीप्त प्रदेश
Aston धन किरण उपकरणे,ऐस्टन धन किरण उपकरण
aston कायदा,ऐस्टन नियम
तारा किरण,तारक किरण
अंतराळ प्रवास इलेक्ट्रॉनिक्स,अन्तरिक्ष यात्रा इलेक्ट्रानिकी
b-प्रोजेक्टिव्ह रक्कम,ख-प्रक्षेपिकीय राशि
खगोल-होकायंत्र,खगोल-कम्पास
खगोल घुमट,खगोल गुम्बद
स्पेस नेव्हिगेशन,अंतरिक्ष नौचालन
तारा,ताराचित्री
astrolabe,"ऐस्ट्रोलेब, उनतांशमापी"
खगोलशास्त्रीय स्थिती,खगोलमितीय स्थिति
खगोलशास्त्र,खगोलमिति
अंतराळवीर,अंतरिक्षयात्री
अंतराळवीर अभियंता,अंतरिक्षयानिक इंजीनियर
अंतराळविज्ञान,अंतरिक्षयानिकी
खाण ऑपरेशन,खनौसंचालन
खाण कामगार,खनौसंचालक
खगोलशास्त्रज्ञ*,खगोलज्ञ*
आकाशीय,खगोलीय
खगोलशास्त्रीय कोन,खगोलीय कोणांक
खगोलशास्त्रीय गणना,खगोलीय परिकलन
खगोलशास्त्रीय घड्याळ,खगोलीय घड़ी
