Kannada,Punjabi
ಡೆಸಿಮೀಟರ್ ತರಂಗ,ਡੈਸੀਮੀਟਰ ਵੇਵ
ಡಿಸಿನೆಪರ್,ਡੀਸੀਨੇਪਰ
ಡಿಕೋಡ್ ಮಾಡಿದ ಸಂದೇಶ,ਡੀਕੋਡ ਕੀਤਾ ਸੁਨੇਹਾ
ನಿರ್ಧಾರ ಕೊಠಡಿ,ਫੈਸਲੇ ਦਾ ਕਮਰਾ
ತೀರ್ಪು ತೀರ್ಪು,ਨਿਰਣਾ ਨਿਰਣਾ
ನಿರ್ಣಾಯಕ ಅಂಶ,ਮਹੱਤਵਪੂਰਨ ਤੱਤ
ನಿರ್ಧಾರ ಕಾರ್ಯ,ਫੈਸਲਾ ਫੰਕਸ਼ਨ
ನಿರ್ಧಾರ ಸೂಚನೆ,ਫੈਸਲੇ ਦੀ ਹਦਾਇਤ
ನಿರ್ಧಾರ ತಯಾರಕ,ਫੈਸਲਾ ਕਰਨ ਵਾਲਾ
"ನಿರ್ಧಾರ, ನಿರ್ಣಯ","ਫੈਸਲਾ, ਇਰਾਦਾ"
ತೀರ್ಮಾನ ಮಾಡುವಿಕೆ,ਫੈਸਲਾ ਲੈਣਾ
ನಿರ್ಧಾರ ಮಾದರಿ,ਫੈਸਲੇ ਦਾ ਮਾਡਲ
ನಿರ್ಧಾರ ಕಾರ್ಯಾಚರಣೆ,ਫੈਸਲੇ ਦੀ ਕਾਰਵਾਈ
ನಿರ್ಧಾರದ ಸಮಸ್ಯೆ,ਫੈਸਲੇ ਦੀ ਸਮੱਸਿਆ
ನಿರ್ಧಾರ ಪ್ರಕ್ರಿಯೆ,ਫੈਸਲੇ ਦੀ ਪ੍ਰਕਿਰਿਆ
ನಿರ್ಧಾರ ನಿಯಮ,ਫੈਸਲੇ ਦਾ ਨਿਯਮ
ನಿರ್ಧಾರ ಯೋಜನೆ,ਫੈਸਲੇ ਦੀ ਯੋਜਨਾਬੰਦੀ
ನಿರ್ಧಾರ ಸ್ಥಳ,ਫੈਸਲੇ ਦੀ ਜਗ੍ਹਾ
ನಿರ್ಧಾರ ಸಿದ್ಧಾಂತ,ਫੈਸਲੇ ਦੀ ਥਿਊਰੀ
ತೀರ್ಪು ಪುಸ್ತಕ,ਨਿਰਣੇ ਦੀ ਕਿਤਾਬ
ನಿರ್ಧಾರ ವೇರಿಯಬಲ್,ਫੈਸਲਾ ਵੇਰੀਏਬਲ
ವರ್ಗೀಕರಣ,ਵਰਗੀਕਰਨ
"ಗಲಾಟೆ, ಕ್ರಾಂತಿ, ಗಲಾಟೆ, ಅವನತಿ","ਹੰਗਾਮਾ, ਇਨਕਲਾਬ, ਹੰਗਾਮਾ, ਪਤਨ"
ಸಮಮಾಪನ ವೃತ್ತ,isometric ਚੱਕਰ
ವಾಯುಭಾರ ಮಾಪಕ,ਬੈਰੋਮੀਟਰ
"ಡಿಕೋಡರ್, ಡಿಕೋಡರ್","ਡੀਕੋਡਰ, ਡੀਕੋਡਰ"
"ಎನ್ಕೋಡಿಂಗ್, ಡಿಕೋಡಿಂಗ್","ਏਨਕੋਡਿੰਗ, ਡੀਕੋਡਿੰਗ"
ವಿಳಾಸ ಗೂಢಲಿಪೀಕರಣ,ਪਤਾ ਇਨਕ੍ਰਿਪਸ਼ਨ
ಎನ್ಕೋಡಿಂಗ್ ಕಾರ್ಯಾಚರಣೆ,ਏਨਕੋਡਿੰਗ ਕਾਰਵਾਈ
ಡೇಟಾ ಬದಲಾವಣೆ,ਡਾਟਾ ਪਰਿਵਰਤਨ
ಡೇಟಾ ಪರಿವರ್ತಕ,ਡਾਟਾ ਕਨਵਰਟਰ
"ವಿಘಟನೆ, ವಿಸರ್ಜನೆ","ਸੜਨ, ਭੰਗ"
ಪ್ರತ್ಯೇಕ ಪ್ರದೇಶ,ਅਲੱਗ-ਥਲੱਗ ਖੇਤਰ
ವಿಘಟನೆಯ ನಿಯಮ,ਵਿਛੋੜਾ ਨਿਯਮ
ವಿಭಜನೆ ವೋಲ್ಟೇಜ್,ਸੜਨ ਵੋਲਟੇਜ
ಡಿಕಂಪ್ರೆಷನ್,decompression
ನಿರ್ಮಲೀಕರಣ,ਗੰਦਗੀ
ನಿರ್ಮಲೀಕರಣ ಗುಣಾಂಕ,ਨਿਰੋਧਕ ਗੁਣਾਂਕ
ಅಲಂಕರಣ,ਸਜਾਵਟ
ಸಂಯೋಗ ಫಿಲ್ಟರ್,ਸੰਜੋਗ ਫਿਲਟਰ
ಸಂಯೋಗದ ಬಲೆ,ਸੰਜੋਗ ਜਾਲ
ಸಂಯೋಗ,ਸੰਜੋਗ
ಕ್ಷೀಣಿಸುವ ಕಾರ್ಯ,ਘਟਾਉਣ ਵਾਲਾ ਫੰਕਸ਼ਨ
ಹವಾಮಾನ,ਮੌਸਮ
ಹವಾಮಾನ ವಲಯ,ਮੌਸਮ ਖੇਤਰ
ಹವಾಮಾನ ಆಧಾರಿತ ಗೇಜ್,ਮੌਸਮ ਅਧਾਰਤ ਗੇਜ
ಕಡಿಮೆ ಗೇಜ್,ਘੱਟ ਗੇਜ
ಅರ್ಥವಿವರಣೆ,ਸਮਝਣਾ
ದಶಕ,ਦਹਾਕਾ
ಉಲ್ಲಂಘನೆ,ਉਲੰਘਣਾ
ಕಂಪನ ಬಲೆ,ਵਾਈਬ੍ਰੇਸ਼ਨ ਜਾਲ
ಡಿಮ್ಯಾಗ್ನೆಟೈಸರ್,demagnetizer
"ಡಿ-ಎನರ್ಜೈಸ್, ಡಿ-ಎನರ್ಜೈಸ್","ਡੀ-ਊਰਜਾ, ਡੀ-ਊਰਜਾ"
ಸಬ್ಫ್ಲೋರ್,ਸਬਫਲੋਰ
ಆಳವಾದ ಜಾಗ,ਡੂੰਘੀ ਸਪੇਸ
ಆಳವಾದ ಬಾಹ್ಯಾಕಾಶ ಪರಿಶೋಧಕ,ਡੂੰਘੇ ਸਪੇਸ ਐਕਸਪਲੋਰਰ
ಮಧುರ,ਧੁਨ
ಸ್ಟಾಗ್ ಹಾರ್ನ್ ಆಂಟೆನಾ,ਸਟੈਗ ਹਾਰਨ ਐਂਟੀਨਾ
"ದೋಷ, ದೋಷ, ಹಾನಿ, ಕೊರತೆ","ਨੁਕਸ, ਗਲਤੀ, ਨੁਕਸਾਨ, ਕਮੀ"
ತಪ್ಪು,ਗਲਤ
ಕಳಪೆ ದೃಷ್ಟಿ,ਮਾੜੀ ਨਜ਼ਰ
ಅಪರಾಧಿ,ਦੋਸ਼ੀ
"ರಕ್ಷಣಾ ಸಾಧನ, ರಕ್ಷಣಾ ಸಾಧನ","ਸੁਰੱਖਿਆ ਯੰਤਰ, ਰੱਖਿਆ ਯੰਤਰ"
ರಕ್ಷಣಾ ಬೆಂಕಿಯ ಸಾಮರ್ಥ್ಯ,ਰੱਖਿਆ ਅੱਗ ਦੀ ਸਮਰੱਥਾ
"ರಕ್ಷಣಾ ಶಸ್ತ್ರ, ರಕ್ಷಣಾ ಕ್ಷಿಪಣಿ","ਰੱਖਿਆ ਹਥਿਆਰ, ਰੱਖਿਆ ਮਿਜ਼ਾਈਲ"
ಪ್ರತಿರಕ್ಷಣಾ ಸಂಶೋಧನೆ,ਇਮਿਊਨ ਖੋਜ
ಮಿತಿ ಬಾಗಿಲು,ਸੀਮਾ ਦਰਵਾਜ਼ਾ
ಮಿತಿ ತಡೆ,ਸੀਮਾ ਰੁਕਾਵਟ
ಮಿತಿ ಕ್ಯಾಲ್ಕುಲೇಟರ್,ਲਿਮਿਟਰ ਕੈਲਕੁਲੇਟਰ
"ವ್ಯಾಖ್ಯಾನ, ಸ್ಪಷ್ಟತೆ, ಖಚಿತತೆ","ਪਰਿਭਾਸ਼ਾ, ਸਪਸ਼ਟਤਾ, ਨਿਸ਼ਚਿਤਤਾ"
ಸ್ಪಷ್ಟತೆ ಪರೀಕ್ಷಾ ಚಾರ್ಟ್,ਸਪਸ਼ਟਤਾ ਟੈਸਟ ਚਾਰਟ
ನಿರ್ಣಾಯಕ ವೃತ್ತ,ਨਿਰਣਾਇਕ ਚੱਕਰ
ಚಿತ್ರದ ಸ್ಪಷ್ಟತೆ,ਚਿੱਤਰ ਦੀ ਸਪਸ਼ਟਤਾ
ಸಂಗೀತ ಸ್ಪಷ್ಟತೆ,ਸੰਗੀਤ ਦੀ ਸਪਸ਼ਟਤਾ
ವಿಪುಲ್ಧರ ಕೋಶ,ਵਿਪੁਲਧਾਰਾ ਸੈੱਲ
ತಿರುಗಿಸು,ਉਲਟਾਉਣਾ
ಬಲದ ಜೋಡಿಯನ್ನು ತಿರುಗಿಸುವುದು,ਉਲਟਾਉਣ ਵਾਲੀ ਫੋਰਸ ਜੋੜਾ
"ವಿಚಲನ, ವಿಚಲನ","ਭਟਕਣਾ, ਭਟਕਣਾ"
"ವಿಚಲನ ಕೋನ, ವಿಚಲನ ಕೋನ","ਡਿਫਲੈਕਸ਼ਨ ਐਂਗਲ, ਡਿਫਲੈਕਸ਼ਨ ਐਂਗਲ"
ವಿಚಲನ ಗುಣಾಂಕ,ਡਿਫਲੈਕਸ਼ਨ ਗੁਣਾਂਕ
"ವಿಚಲನ ಸುರುಳಿ, ವಿಚಲನ ಯೋಕರ್","deflection coil, deflection yoker"
ವಿಚಲನ ಗಮನ,ਖਰਾਬ ਫੋਕਸ
ವಿಚಲನ ವಿದ್ಯುದ್ವಾರ,ਡਿਫਲੈਕਸ਼ਨ ਇਲੈਕਟ੍ਰੋਡ
ವಿಚಲನ ಅಂಶ,ਵਿਘਨ ਕਾਰਕ
ವಿಚಲನ ವಲಯ,ਡਿਫਲੈਕਸ਼ਨ ਜ਼ੋਨ
ವಿಚಲನ ಜನರೇಟರ್,ਡਿਫਲੈਕਸ਼ਨ ਜਨਰੇਟਰ
ವಿಚಲನ ಮಾಡ್ಯುಲೇಟೆಡ್,ਡਿਫਲੈਕਸ਼ਨ ਮੋਡਿਊਲੇਟ ਕੀਤਾ ਗਿਆ
ಗುರುತ್ವಾಕರ್ಷಣೆ-ಬಾಧಿತ ವಿಚಲನ,ਗੁਰੂਤਾ-ਪ੍ਰਭਾਵਿਤ ਵਿਘਨ
ಸಂಕ್ಷೇಪಣ ಫಲಕಗಳು,ਸੰਖੇਪ ਪਲੇਟਾਂ
ವಿಚಲನ ಬಿಂದು,ਡਿਫਲੈਕਸ਼ਨ ਬਿੰਦੂ
ವಿಚಲನ ಧ್ರುವೀಯತೆ,ਡਿਫੈਕਸ਼ਨ ਪੋਲਰਿਟੀ
ಡಿಫ್ಲೆಕ್ಟಿವ್ ಪೊಟೆನ್ಟಿಯೊಮೀಟರ್,ਡਿਫਲੈਕਟਿਵ ਪੋਟੈਂਸ਼ੀਓਮੀਟਰ
ವಿಚಲನ ಸೂಕ್ಷ್ಮತೆ,ਵਿਘਨ ਸੰਵੇਦਨਸ਼ੀਲਤਾ
ವಿಚಲನ ಕಾರ್ಯವಿಧಾನ,ਡਿਫੈਕਸ਼ਨ ਵਿਧੀ
ವಿಚಲನ ಟೆನ್ಸರ್,ਡਿਫਲੈਕਸ਼ਨ ਟੈਂਸਰ
"ವಿಚಲನ ಕವಾಟ, ಕಿರಣದ ವಿಚಲನ ಟ್ಯೂಬ್","ਡਿਫਲੈਕਸ਼ਨ ਵਾਲਵ, ਬੀਮ ਡਿਫਲੈਕਸ਼ਨ ਟਿਊਬ"
ವಿಚಲನ ವೋಲ್ಟೇಜ್,ਡਿਫਲੈਕਸ਼ਨ ਵੋਲਟੇਜ
"ವಿಚಲನ ಸುರುಳಿ, ವಿಚಲನ ಯೋಕರ್","deflection coil, deflection yoker"
ವಿಚಲನ-ಡಬಲ್ ಕನ್ನಡಿ,ਡਿਫਲੈਕਸ਼ਨ-ਡਬਲ ਸ਼ੀਸ਼ਾ
ಕೇಂದ್ರೀಕೃತ ಪ್ರತಿಬಿಂಬ,defocused ਪ੍ਰਤੀਬਿੰਬ
ಗಮನ,ਫੋਕਸ
ಡಿಫೋಕಸ್ ಪರಿಣಾಮ,defocus ਪ੍ਰਭਾਵ
ವಿರೂಪತೆ,ਵਿਕਾਰ
ವಿರೂಪಗೊಳಿಸಬಹುದಾದ ವಸ್ತು,ਵਿਕਾਰਯੋਗ ਵਸਤੂ
ವಿರೂಪಗೊಂಡ ಎಲೆಕ್ಟ್ರಾನ್,ਵਿਗੜਿਆ ਇਲੈਕਟ੍ਰੋਨ
"ವಿರೂಪ, ವಿರೂಪ","ਵਿਗਾੜ, ਵਿਗਾੜ"
ವಿರೂಪ ಕರ್ವ್,deformation ਕਰਵ
ವಿರೂಪ ಪರಿಣಾಮ,ਵਿਗਾੜ ਪ੍ਰਭਾਵ
ವಿರೂಪ ಅಂಡಾಕಾರದ,deformation ellipsoid
ವಿರೂಪ ಶಕ್ತಿ,ਵਿਕਾਰ ਊਰਜਾ
ಅಯಾನು ಅಸ್ಪಷ್ಟತೆ,ਆਇਨ ਵਿਗਾੜ
ಮಾರ್ಗ ವಿರೂಪ,ਮਾਰਗ ਵਿਗਾੜ
ವಿರೂಪ ಬಿಂದು,ਵਿਗਾੜ ਬਿੰਦੂ
ವಿರೂಪ ಸಾಮರ್ಥ್ಯ,ਵਿਗਾੜ ਦੀ ਸੰਭਾਵਨਾ
ವಿರೂಪತೆಯ ಸಂಭಾವ್ಯ ಸ್ಥಿರ,ਵਿਗਾੜ ਸੰਭਾਵੀ ਸਥਿਰ
ವಿಗಾಸನ್,ਵਿਗਾਸਨ
ವಿಗಾಸನ್,ਵਿਗਾਸਨ
"ವಿಗಾಸಾಕ್, ವಿಗಾಸಿತ್ರ","ਵਿਗਾਸਾਕ, ਵਿਗਾਸਿਤਰਾ"
ವಿಗಾಸನ್,ਵਿਗਾਸਨ
ಅನಿಲ ತೆಗೆಯುವಿಕೆ,ਗੈਸ ਹਟਾਉਣ
ಪ್ರಸರಣ,ਫੈਲਾਅ
ಸ್ವಯಂಚಾಲಿತ (ಕಾಂತೀಯ) ಡಿಮ್ಯಾಗ್ನೆಟೈಜರ್,ਆਟੋਮੈਟਿਕ (ਚੁੰਬਕੀ) demagnetizer
(ಕಾಂತೀಯ) ಪ್ರಸರಣ,(ਚੁੰਬਕੀ) ਫੈਲਾਅ
(ಕಾಂತೀಯ) ವಿಚಲನ ಸುರುಳಿ,(ਚੁੰਬਕੀ) ਡਿਫਲੈਕਸ਼ਨ ਕੋਇਲ
"ದುರಾಚಾರ, ದುರಾಚಾರ","debauchery, debauchery"
ಭ್ರಷ್ಟಾಚಾರ ಪಾಯಿಂಟ್,ਭ੍ਰਿਸ਼ਟਾਚਾਰ ਬਿੰਦੂ
ದೋಷಪೂರಿತ ಅಂಶ,ਖਰਾਬੀ ਕਾਰਕ
ಅಶುದ್ಧತೆಯ ನಿಯತಾಂಕ,ਅਸ਼ੁੱਧਤਾ ਪੈਰਾਮੀਟਰ
"ಕೆಳಮಟ್ಟಕ್ಕೆ (ver.), ಕೆಳಮಟ್ಟಕ್ಕೆ (ed.), degraded (v.)","ਘਟੀਆ ਹੋਣਾ (ਵਰ.), ਘਟੀਆ (ਸੰਪਾਦਕ), ਘਟੀਆ (ਵੀ.)"
ಭ್ರಷ್ಟ ಸರಣಿ ಶಾಖೆ,ਭ੍ਰਿਸ਼ਟ ਚੇਨ ਸ਼ਾਖਾ
ಅಸಮ್ಮತಿಸಿದ ಕೋಡ್,ਨਾਪਸੰਦ ਕੋਡ
ಕೊಲಿಮೇಟೆಡ್ ವಹನ ಬ್ಯಾಂಡ್,ਸੰਗਠਿਤ ਸੰਚਾਲਨ ਬੈਂਡ
ಕ್ಷೀಣಗೊಳ್ಳುವ ಎಲೆಕ್ಟ್ರಾನ್ ಅನಿಲ,ਡੀਜਨਰੇਟ ਇਲੈਕਟ੍ਰੋਨ ਗੈਸ
ತ್ಯಾಜ್ಯ ಅನಿಲ,ਰਹਿੰਦ ਗੈਸ
ಕ್ಷೀಣಿಸಿದ ಬೂದಿ,ਘਟੀਆ ਸੁਆਹ
ತ್ಯಾಜ್ಯ ವಸ್ತು,ਰਹਿੰਦ-ਖੂੰਹਦ
ಕ್ಷೀಣಿಸುವ ಅರೆವಾಹಕ,ਡੀਜਨਰੇਟ ਸੈਮੀਕੰਡਕਟਰ
ಭ್ರಷ್ಟ ವ್ಯವಸ್ಥೆ,ਭ੍ਰਿਸ਼ਟ ਸਿਸਟਮ
"ಅವನತಿ, ಡಿನೈಟ್ರಿಫಿಕೇಶನ್, ಅವನತಿ, ಅವನತಿ","ਡੀਜਨਰੇਸ਼ਨ, ਡੀਨੀਟ੍ਰੀਫਿਕੇਸ਼ਨ, ਡਿਗਰੇਡੇਸ਼ਨ, ਡੀਜਨਰੇਸ਼ਨ"
ಶಕ್ತಿಯ ವಿಸರ್ಜನೆ,ਊਰਜਾ ਦੀ ਖਪਤ
ಪ್ರತಿಕೂಲ ಮರುಹೂಡಿಕೆ,ਵਿਰੋਧੀ ਪੁਨਰ ਨਿਵੇਸ਼
ಧಾರಣ ವೋಲ್ಟೇಜ್,ਸਮਰੱਥਾ ਵੋਲਟੇਜ
"ಅವನತಿ, ಅವನತಿ, ಅವನತಿ","ਪਤਨ, ਪਤਨ, ਪਤਨ"
"ನೆರಳು ಪಟ್ಟಿ, ಅಪರೂಪದ ಬ್ಯಾಂಡ್","ਸ਼ੈਡੋ ਬੈਂਡ, ਦੁਰਲੱਭ ਬੈਂਡ"
"ಪದವಿ, ಪದವಿ, ಪದವಿ, ಪದವಿ, ಪ್ರಮಾಣ, ಪ್ರಮಾಣ, ಅಂಶ","ਡਿਗਰੀ, ਡਿਗਰੀ, ਡਿਗਰੀ, ਡਿਗਰੀ, ਮਾਤਰਾ, ਵਿਸ਼ਾਲਤਾ, ਅੰਕ"
ಆಂಗ್ಲರ್ ಮಾಡ್ಯುಲಸ್,angler ਮਾਡਿਊਲਸ
ನಿಖರತೆಯ ಮಟ್ಟ,ਸ਼ੁੱਧਤਾ ਦੀ ਡਿਗਰੀ
ಒಟ್ಟುಗೂಡಿಸುವಿಕೆಯ ಪರಿಮಾಣ,ਏਕੀਕਰਣ ਵਾਲੀਅਮ
ಏಕಾಗ್ರತೆ-ಪರಿಮಾಣ,ਇਕਾਗਰਤਾ-ਆਵਾਜ਼
"ಅಶುದ್ಧತೆ-ಪ್ರಮಾಣ, ಅಶುದ್ಧ ಭಾಗ","ਅਸ਼ੁੱਧਤਾ - ਮਾਤਰਾ, ਅਸ਼ੁੱਧਤਾ ਅੰਸ਼"
ವಿಘಟನೆಯ ಪ್ರಮಾಣ,ਵਿਭਾਜਨ ਮਾਤਰਾ
ಸಮೃದ್ಧಿ ಮಾಡ್ಯುಲಸ್,ਖੁਸ਼ਹਾਲੀ ਮਾਡਿਊਲਸ
"ಸ್ವಾತಂತ್ರ್ಯದ ಪದವಿ, ಸ್ವಾತಂತ್ರ್ಯದ ಪದವಿ","ਆਜ਼ਾਦੀ ਦੀ ਡਿਗਰੀ, ਆਜ਼ਾਦੀ ਦੀ ਡਿਗਰੀ"
ಅಯಾನೀಕರಣದ ಪ್ರಮಾಣ,ionization ਦੀ ਮਾਤਰਾ
ಮಾಡ್ಯುಲೇಶನ್ ಪ್ರಮಾಣ,ਮੋਡੂਲੇਸ਼ਨ ਦੀ ਤੀਬਰਤਾ
ಪ್ರಕ್ಷುಬ್ಧತೆ,ਪਰੇਸ਼ਾਨੀ
ಧ್ರುವೀಕರಣದ ಪ್ರಮಾಣ,ਧਰੁਵੀਕਰਨ ਦੀ ਤੀਬਰਤਾ
ನಿಖರತೆಯ ಪ್ರಮಾಣ,ਸ਼ੁੱਧਤਾ ਦੀ ਮਾਤਰਾ
ಯಾದೃಚ್ಛಿಕತೆ-ಪ್ರಮಾಣ,ਬੇਤਰਤੀਬਤਾ-ਮਾਤਰਾ
ನಿರ್ಜಲೀಕರಣ,dehumidification
"ವಿವಿಮನ್, ವೈಬರ್ಫ್ಯಾನ್","ਵਿਵਿਮਨ, ਵਿਬਰਫੈਨ"
ಡಿಯೋನೈಸೇಶನ್ ಸರ್ಕ್ಯೂಟ್ ಬ್ರೇಕರ್,ਡੀਓਨਾਈਜ਼ੇਸ਼ਨ ਸਰਕਟ ਬ੍ਰੇਕਰ
ಅಯಾನೀಕರಣ,ਡੀਓਨਾਈਜ਼ੇਸ਼ਨ
ಡಿಯೋನೈಸೇಶನ್ ಸಂಭಾವ್ಯ,ਡੀਓਨਾਈਜ਼ੇਸ਼ਨ ਸੰਭਾਵਨਾ
ಡಿಯೋನೈಸೇಶನ್ ದರ,ਡੀਓਨਾਈਜ਼ੇਸ਼ਨ ਦਰ
ಡಿಯೋನೈಸೇಶನ್ ಅವಧಿ,ਡੀਓਨਾਈਜ਼ੇਸ਼ਨ ਦੀ ਮਿਆਦ
ಡಿಯೋನೈಸಿಂಗ್ ಗ್ರಿಡ್,ਡੀਓਨਾਈਜ਼ਿੰਗ ਗਰਿੱਡ
ಡಿಯೋನೈಸೇಶನ್ ಸಂಭಾವ್ಯ,ਡੀਓਨਾਈਜ਼ੇਸ਼ਨ ਸੰਭਾਵਨਾ
ಡಿಯೋನೈಸರ್,ਡੀਓਨਾਈਜ਼ਰ
ಡಿಕಾಪೊಯಿಸ್ (ಘಟಕ),decapoise (ਯੂਨਿਟ)
ಡೆಕಾಟ್ರಾನ್,ਡੇਕੈਟ੍ਰੋਨ
ಡೆಲ್ ಆಪರೇಟರ್,del ਆਪਰੇਟਰ
ಡೆಲಾಬೋರ್ನ್ ಪ್ರಿಸ್ಮ್,ਡੇਲਾਬੋਰਨ ਪ੍ਰਿਜ਼ਮ
delaunay ಕಕ್ಷೀಯ ಅಂಶ,delaunay orbital ਤੱਤ
ಸ್ವಯಂಚಾಲಿತ ಧ್ವನಿ ನಿಯಂತ್ರಕವನ್ನು ವಿಳಂಬಗೊಳಿಸಿ,ਦੇਰੀ ਆਟੋਮੈਟਿਕ ਉੱਚੀ ਆਵਾਜ਼ ਕੰਟਰੋਲਰ
ವಿಳಂಬ ಕೇಬಲ್,ਦੇਰੀ ਕੇਬਲ
ವಿಳಂಬ ಸರ್ಕ್ಯೂಟ್,ਦੇਰੀ ਸਰਕਟ
ವಿಳಂಬ ವಿರೂಪ,ਦੇਰੀ ਵਿਗਾੜ
ತಡವಾದ ಡಾಪ್ಲರ್ ಮ್ಯಾಪಿಂಗ್,ਦੇਰੀ ਹੋਈ ਡੋਪਲਰ ਮੈਪਿੰਗ
ವಿಳಂಬ ಅಂಶ,ਦੇਰੀ ਤੱਤ
ತಡವಾದ ಲೆನ್ಸ್,ਦੇਰੀ ਵਾਲਾ ਲੈਂਸ
ವಿಳಂಬ ಸಾಲು,ਦੇਰੀ ਲਾਈਨ
ವಿಳಂಬ ಸಾಲಿನ ಸ್ಮರಣೆ,ਦੇਰੀ ਲਾਈਨ ਮੈਮੋਰੀ
ವಿಳಂಬ ಮಲ್ಟಿವೈಬ್ರೇಟರ್,ਦੇਰੀ ਮਲਟੀਵਾਈਬ੍ਰੇਟਰ
ವಿಳಂಬ ಟ್ಯಾಂಕ್,ਦੇਰੀ ਟੈਂਕ
ವಿಳಂಬ ಅವಧಿ,ਦੇਰੀ ਦੀ ਮਿਆਦ
ವಿಳಂಬ ಚಕ್ರ,ਦੇਰੀ ਚੱਕਰ
ವಿಳಂಬ ಲೈನ್ ರಿಜಿಸ್ಟರ್,ਦੇਰੀ ਲਾਈਨ ਰਜਿਸਟਰ
ತಡವಾದ ಆಲ್ಫಾ ಕಣ,ਦੇਰੀ ਐਲਫ਼ਾ ਕਣ
ವಿಳಂಬ ಎ. ವಿ.ಸಿ.,ਦੇਰੀ ਏ. ਵੀ.ਸੀ.
ವಿಳಂಬದ ಸಂಕೇತ,ਦੇਰੀ ਨਾਲ ਲੈਪਸ ਸਿਗਨਲ
ತಡವಾದ ಘಟನೆ,ਦੇਰੀ ਘਟਨਾ
ವಿಳಂಬಿತ ಕ್ರಾಂತಿ,ਦੇਰੀ ਨਾਲ ਇਨਕਲਾਬ
ತಡವಾದ ಹರಡುವಿಕೆ,ਦੇਰੀ ਨਾਲ ਫੈਲਣ
ತಡವಾದ ಪ್ರತಿದೀಪಕ,ਦੇਰੀ ਫਲੋਰੋਸੈੰਸ
ತಡವಾದ ಗಾಮಾ ಕಿರಣ,ਦੇਰੀ ਹੋਈ ਗਾਮਾ ਰੇ
ತಡವಾದ ನ್ಯೂಟ್ರಾನ್,ਦੇਰੀ ਨਿਊਟ੍ਰੋਨ
ತಡವಾದ ನ್ಯೂಟ್ರಾನ್ ಭಾಗ,ਦੇਰੀ ਨਾਲ ਨਿਊਟ੍ਰੋਨ ਫਰੈਕਸ਼ਨ
ತಡವಾದ ಪ್ರೋಟಾನ್,ਦੇਰੀ ਪ੍ਰੋਟੋਨ
ತಡವಾದ ಚೇತರಿಕೆ,ਦੇਰੀ ਨਾਲ ਰਿਕਵਰੀ
ತಡವಾದ ಸ್ಕ್ಯಾನಿಂಗ್,ਦੇਰੀ ਨਾਲ ਸਕੈਨਿੰਗ
ತಡವಾದ ಹಿಂತಿರುಗುವಿಕೆ,ਦੇਰੀ ਨਾਲ ਵਾਪਸੀ
ತಡವಾದ ಸಿಂಕ್ರೊನೈಸೇಶನ್ ಸಿಗ್ನಲ್,ਦੇਰੀ ਨਾਲ ਸਿੰਕ੍ਰੋਨਾਈਜ਼ੇਸ਼ਨ ਸਿਗਨਲ
ತಡವಾದ ಸೋಲು,ਦੇਰੀ ਨਾਲ ਹਾਰ
ದಹನ ನಿರೋಧಕ,ਬਲਨ retardant
ಡೆಲ್ಬ್ರೂಕ್ ಸ್ಕ್ಯಾಟರಿಂಗ್,ਡੇਲਬਰੂਕ ਸਕੈਟਰਿੰਗ
ಡೈಎಲೆಕ್ಟ್ರಿಕ್,ਡਾਇਲੈਕਟ੍ਰਿਕ
ಡಿಲಿಮಿಟರ್,ਡੀਲੀਮੀਟਰ
ಡಿಲಿಮಿಟೇಶನ್,ਹੱਦਬੰਦੀ
ಸ್ಥಳೀಕರಣ,ਸਥਾਨੀਕਰਨ
ಸ್ಥಳೀಕರಣ ಶಕ್ತಿ,ਸਥਾਨਕਕਰਨ ਊਰਜਾ
"ಡೆಲ್ಟಾ() ಆಂಟೆನಾ, ತ್ರಿಕೋನ ಆಂಟೆನಾ","ਡੈਲਟਾ() ਐਂਟੀਨਾ, ਤਿਕੋਣ ਐਂਟੀਨਾ"
ಡೆಲ್ಟಾ ಬ್ಯಾರಿಯನ್,ਡੈਲਟਾ ਬੈਰੀਅਨ
ಡೆಲ್ಟಾ ಸಂಪರ್ಕ,ਡੈਲਟਾ ਕੁਨੈਕਸ਼ਨ
ಡೆಲ್ಟಾ ಇ ಪರಿಣಾಮ,ਡੈਲਟਾ ਈ ਪ੍ਰਭਾਵ
ಡೆಲ್ಟಾ ಕಾರ್ಯ,ਡੈਲਟਾ ਫੰਕਸ਼ਨ
ಡೆಲ್ಟಾ ಮೆಸನ್,ਡੈਲਟਾ ਮੇਸਨ
ಡೆಲ್ಟಾ ಮಾಡ್ಯುಲೇಶನ್,ਡੈਲਟਾ ਮੋਡੂਲੇਸ਼ਨ
ಡೆಲ್ಟಾ ಆಪರೇಟರ್,ਡੈਲਟਾ ਆਪਰੇਟਰ
ಡೆಲ್ಟಾ ಕಿರಣ,ਡੈਲਟਾ ਰੇ
ಡೆಲ್ಟಾ ಕಿರಣದ ಲೆಕ್ಕಾಚಾರ,ਡੈਲਟਾ ਰੇ ਦੀ ਗਣਨਾ
ಡೆಲ್ಟಾ-ಆಂಟೆನಾ,ਡੈਲਟਾ-ਐਂਟੀਨਾ
Zelta Y ಪರಿವರ್ತನೆ,Zelta Y ਪਰਿਵਰਤਨ
