Tamil,Malayalam
வட்ட செயற்கைக்கோள் சுற்றுப்பாதை,സർക്കുലർ ഉപഗ്രഹ ഭ്രമണപഥം
வட்ட வேகம்,വൃത്താകൃതിയിലുള്ള വേഗത
வட்டமாக துருவப்படுத்தப்பட்ட ஆண்டெனா,വൃത്താകൃതിയിലുള്ള ധ്രുവീകരിച്ച ആന്റിന
வட்டமாக துருவப்படுத்தப்பட்ட பரிமாற்றம்,വൃത്താകൃതിയിലുള്ള ധ്രുവീകരണ പ്രക്ഷേപണം
சுற்றறிக்கை,പഖയായ
உறைப்பூச்சு,പചാരിക
கொத்து,പട്ട
கிளம்பிங் சர்க்யூட்,ക്ലാമ്പിംഗ് സർക്യൂട്ട്
வகுப்பு A செயல்பாடு,ക്ലാസ് ഒരു പ്രവർത്തനം
வகுப்பு சி டியூன் செய்யப்பட்ட பெருக்கி,ക്ലാസ് സി ട്യൂൺ ആംപ്ലിഫയർ
உமிழ்வு வகுப்பு,എമിഷൻ ക്ലാസ്
கிளாசிக்கல் இயற்பியல்,ക്ലാസിക്കൽ ഫിസിക്സ്
வகைப்பாடு,വര്ഗീകരണം
துப்புரவு முகவர்,ക്ലീനിംഗ് ഏജന്റ്
தெளிவான,വക്തമായ
தெளிவான சேனல்,ചാനൽ മായ്ക്കുക
கிளிக் செய்க,ക്ലിക്കുചെയ്യുക
வாடிக்கையாளர்,കക്ഷി
கிளையன்ட் உறவு (சேவையக உறவு),ക്ലയന്റ് ബന്ധം (സെർവർ ബന്ധം)
குன்றின் விளைவு,ക്ലിഫ് ഇഫക്റ്റ്
கிளிப் போர்டு,ക്ലിപ്പ് ബോർഡ്
கிளிப்பிங்,ക്ലിപ്പിംഗ്
கடிகார துடிப்பு,ക്ലോക്ക് പൾസ്
கடிகார ஃபிளிப் ஃப்ளாப்,ക്ലോക്ക് ചെയ്ത ഫ്ലിപ്പ് ഫ്ലോപ്പ്
கடிகார மைக்,ക്ലോക്ക്ഫാസിംഗ് മൈക്ക്
கடிகார அதிர்வெண்,ക്ലോക്ക്-ആവൃത്തി
கடிகாரகடிகாரச்சுற்று,ഘടികാരവൃത്തമായ
மூடிய சுற்று,അടച്ച സർക്യൂട്ട്
முடிந்த சுற்றுவளைவு,അടച്ച ലൂപ്പ്
கொத்து,ക്ലസ്റ്റർ
கிளஸ்டரிங்,ക്ലസ്റ്ററിംഗ്
ஒழுங்கீனம்,കോലാഹലം
ஒழுங்கீனம் இழப்பு,അലങ്കോല നഷ്ടം
பூச்சு,പൂശല്
கோஆக்சியல் கேபிள்,അബോക്സിയൽ കേബിൾ
கோஆக்சியல் வரி,കോക്സിയൽ ലൈൻ
கோஆக்சியல் டிரான்ஸ்மிஷன் லைன்,അബോക്സിക് ട്രാൻസ്മിഷൻ ലൈൻ
இணை-சேனல்,സഹ ചാനല്
இணை-சேனல் குறுக்கீடு,സഹകരണ ഇടപെടൽ
கோக்லியா,കോക്ലിയ
குறியீடு,കോഡ്
குறியீட்டு எண்,കോഡ് നമ്പർ
குறியீடு வீதம்,കോഡ് നിരക്ക്
குறியீடு சொல்,കോഡ് വാക്ക്
கோடெக் (குறியீட்டு டிகோடிங்),കോഡെക് (കോഡിംഗ് ഡീകോഡിംഗ്)
குறியிடப்பட்ட ஆடியோ,കോഡ് ചെയ്ത ഓഡിയോ
குறியீட்டாளர்,കോഡർ
குறியீட்டு முறை,കോഡിംഗ്
குறியீட்டு டிகோடிங் நுட்பம்,കോഡിംഗ് ഡീകോഡിംഗ് സാങ്കേതികത
குறியீட்டு பிழை,കോഡിംഗ് പിശക്
குறியீட்டு வீதம்,കോഡിംഗ് നിരക്ക്
குறியீட்டு நுட்பம்,കോഡിംഗ് രീതി
குணகம்,ഗുണകര്മ്മം
கட்டாய,നിർബന്ധിത
ஒத்திசைவான பண்பேற்றம்,യോജിച്ച മോഡുലേഷൻ
சுருள்,കോണം
இணைந்து,സഹപവര്ത്തനം
சரிவு,തകര്ന്നടിയുക
ஆட்சியர்,കളപ്പുര
கலெக்டர் மின்னோட்டம்,കളക്ടർ കറന്റ്
அடிப்படை நடத்தைக்கு கலெக்டர்,അടിസ്ഥാന പെരുമാറ്റത്തിലേക്കുള്ള കളക്ടർ
கலெக்டர்-பேஸ் சந்தி,കളക്ടർ-അടിസ്ഥാന ജംഗ്ഷൻ
நிறம்,നിറം
வண்ண பகுப்பாய்வி,കളർ അനലൈസർ
வண்ண சமநிலை,നിറം ബാലൻസ്
வண்ண வெடிப்பு,നിറം പൊട്ടിത്തെറി
வண்ண விளக்கப்படம்,കളർ ചാർട്ട്
வண்ண சேர்க்கை,വർണ്ണ കോമ്പിനേഷൻ
வண்ண மாறிலி,വർണ്ണ സ്ഥിരത
வண்ண கட்டுப்பாடு (குரோம் கட்டுப்பாடு),വർണ്ണ നിയന്ത്രണം (Chrome നിയന്ത്രണം)
வண்ண ஆழம்,നിറം ആഴം
வண்ண சோர்வு,കളർ ക്ഷീണം
வண்ண வடிகட்டி,കളർ ഫിൽട്ടർ
வண்ண கொலையாளி சுற்று,കളർ കില്ലർ സർക്യൂട്ട്
வண்ண கினெஸ்கோப்,കളർ കൈൻകോപ്പ്
வண்ண கலவை,കളർ മിക്സർ
வண்ண முறை,വർണ്ണ പാറ്റേൺ
வண்ண கருத்து,വർണ്ണ പെർസെപ്ഷൻ
வண்ண படத் திரை,കളർ പിക്ചർ സ്ക്രീൻ
வண்ண இடம்,കളർ സ്പേസ്
வண்ண துணைக் கேரியர்,കളർ സബ്കറിയർ
வண்ண வெப்பநிலை,വർണ്ണ താപനില
வண்ண பரிமாற்றம்,കളർ ട്രാൻസ്മിഷൻ
வண்ண குழாய்,കളർ ട്യൂബ്
நிறம்,നിറങ്ങൾ
நிறமற்ற,നിറമില്ലാത്ത
சேர்க்கை,സമ്മിശണം
காம்பினர்,കോമ്പിനർ
இணைக்கும் செயல்முறை,സംയോജനം സംയോജിപ്പിക്കുന്നു
எரிப்பு,ജ്വലിക്കുക
கட்டளை,ആജ്ഞാപിക്കുക
தொடக்க,തുടങ്ങുന്നതിനു
வணிக ஒளிபரப்பு,വാണിജ്യ പ്രക്ഷേപണം
வணிக தொலைக்காட்சி,വാണിജ്യ ടെലിവിഷൻ
பொதுவான கலெக்டர் சுற்று,സാധാരണ കളക്ടർ സർക്യൂട്ട്
தொடர்பு,വാര്ത്താവിനിമയം
தொடர்பு செயற்கைக்கோள்,ആശയവിനിമയ ഉപഗ്രഹം
சமூக வானொலி மையம்,കമ്മ്യൂണിറ്റി റേഡിയോ സെന്റർ
சமூக வானொலி நிலையம்,കമ്മ്യൂണിറ്റി റേഡിയോ സ്റ്റേഷൻ
சிறிய வட்டு (குறுவட்டு),കോംപാക്റ്റ് ഡിസ്ക് (സിഡി)
காம்பாக்ட் டிஸ்க் பிளேயர்,കോംപാക്റ്റ് ഡിസ്ക് പ്ലെയർ
காம்பண்டர்,വേലക്കാരന്
வளர்ப்பது,സൃഷ്ടിച്ച്
பொருந்தக்கூடிய தன்மை,അനുയോജ്യത
இணக்கமான,അനുഗുണമായ
கம்பைலர்,കംപൈലർ
நிரப்பு,പൂരകൻ
நிரப்பு டிரான்சிஸ்டர்,പരസ്പര ബന്ധപ്പെടേണ്ട ട്രാൻസിസ്റ്റർ
சிக்கலான அலை,സങ്കീർണ്ണമായ വേവ്
கூறு,ഘടകം
கூட்டு,സംയോജിത
கலப்பு சுற்று,സംയോജിത സർക്യൂട്ട്
கூட்டு டிஜிட்டல்,സംയോജിത ഡിജിറ്റൽ
கூட்டு ரேடியோ அதிர்வெண் சமிக்ஞை,സംയോജിത റേഡിയോ ഫ്രീക്വൻസി സിഗ്നൽ
கலப்பு சமிக்ஞை,സംയോജിത സിഗ്നൽ
கூட்டு வீடியோ,സംയോജിത വീഡിയോ
கலப்பு வீடியோ சமிக்ஞை,സംയോജിത വീഡിയോ സിഗ്നൽ
கலவை,രചന
சுருக்கப்பட்ட தரவு,കംപ്രസ്സുചെയ്ത ഡാറ്റ
சுருக்கப்பட்ட டிஜிட்டல் வீடியோ,കംപ്രസ്സുചെയ്ത ഡിജിറ്റൈസ് ചെയ്ത വീഡിയോ
சுருக்கப்பட்ட வீடியோ,കംപ്രസ്സുചെയ്ത വീഡിയോ
சுருக்க,കംപ്രഷൻ
சுருக்க கலைப்பொருள்,കംപ്രഷൻ ആർട്ടിഫാക്റ്റ്
சுருக்க ஆபத்து,കംപ്രഷൻ അപകടം
சுருக்க நுட்பம்,കംപ്രഷൻ രീതി
அமுக்கி,കംപ്രർ
கணக்கிடுங்கள்,കണക്കുകൂട്ടുക
கணினி,കന്വൂട്ടര്
கணினி அடிப்படையிலான மல்டிமீடியா,കമ്പ്യൂട്ടർ ആസ്ഥാനമായുള്ള മൾട്ടിമീഡിയ
கணனி செய்நிரலாக்கம்,കമ്പ്യൂട്ടർ പ്രോഗ്രാമിംഗ്
கணினி தொழில்நுட்பம்,കമ്പ്യൂട്ടർ സാങ്കേതികവിദ്യ
குழிவான லென்ஸ்,കോൺകീവ് ലെൻസ്
குழிவான கண்ணாடி,കോൺകീവ് മിറർ
மறைத்தல்,ഒളിച്ചുഴ ലഭിക്കല്
செறிவு,ഏകാഗ്രത
செறிவு,ഏകാഗത
செறிவு லென்ஸ்,ഏകാഗത ലെൻസ്
மின்தேக்கி மைக்ரோஃபோன்,കണ്ടൻസർ മൈക്രോഫോൺ
சமநிலையின் நிலை,സന്തുലിതാവസ്ഥയുടെ അവസ്ഥ
கடத்தல்,ആവർത്തനം
கடத்தல் மின்னோட்டம்,ചണംകരണം
கடத்துத்திறன்,ചാരന്വിറ്റി
நடத்துனர்,മേല്നോട്ടക്കാരി
உள்ளமைவு,കോൺഫിഗറേഷൻ
இணைப்பு,കൂട്ടുകെട്ട്
இணைப்பு,കണക്റ്റിവിറ്റി
இணைப்பு,കണക്റ്റർ
நிலைத்தன்மையும்,സ്ഥിരത
தொடர்ந்து,സ്ഥിരമായി
கன்சோல்,കൺസോൾ
மாறிலி,സ്ഥിരമായ
நிலையான வீச்சு,സ്ഥിരമായ വ്യാപ്തി
மைக்ரோஃபோனை தொடர்பு கொள்ளவும்,മൈക്രോഫോൺ ബന്ധപ്പെടുക
கொள்கலன் வடிவம்,കണ്ടെയ്നർ ഫോർമാറ്റ്
மாசுபாடு,മലിനമാക്കല്
உள்ளடக்கம்,സന്തുഷ്ടമായ
தொடர்ச்சியான,തുടർച്ചനാൽ
தொடர்ச்சி,തുടർച്ച
தொடர்ச்சியான சாவடி,തുടർച്ച ബൂത്ത്
தொடர்ச்சியான குமிழ்,തുടർച്ച നോബ്
தொடர்ச்சியான,ഇടതടവില്ലാതെ
தொடர்ச்சியான வளைவு,തുടർച്ചയായ ആർക്ക്
தொடர்ச்சியான அலை,തുടർച്ചയായ തരംഗം
விளிம்பு வரி,കോണ്ടൂർ ലൈൻ
விளிம்பு திட்டம்,കോണ്ടൂർ പ്ലാൻ
ஒப்பந்த,ഉടന്വടി
சுருள்,സങ്കോചനം
கான்ட்ராஸ்ட் விகிதம்,ദൃശ്യതീവ്രത അനുപാതം
கட்டுப்பாட்டு சுற்று,നിയന്ത്രണ സർക്യൂട്ട്
கட்டுப்பாட்டு மின்முனை,ഇലക്ട്രോഡ് നിയന്ത്രിക്കുക
கட்டுப்பாட்டு உபகரணங்கள்,ഉപകരണങ്ങൾ നിയന്ത്രിക്കുക
கட்டுப்பாட்டு கட்டம்,നിയന്ത്രണ ഗ്രിഡ്
கட்டுப்பாட்டு வரி,നിയന്ത്രണ രേഖ
கட்டுப்பாட்டு குழு,നിയന്ത്രണ പാനൽ
கட்டுப்பாட்டு அறை,നിയന്ത്രണ മുറി
கட்டுப்பாட்டு அட்டவணை,നിയന്ത്രണ പട്ടിക
கட்டுப்பாட்டு கோபுரம்,നിയന്ത്രണ ഗോപുരം
கட்டுப்படுத்தி,കണ്ട്രോളർ
ஒன்றிணைத்தல்,ഒത്തുപണി
ஒருங்கிணைந்த லென்ஸ்,മൊത്തത്തിലുള്ള ലെൻസ്
மாற்றி,കവർത്തനമാർഗ്ഗം
குவிந்த லென்ஸ்,കൺവെക്സ് ലെൻസ്
மாற்றுதல்,സാരമക്ഷമമായ
கன்வெர்யூஷன் குறியிடப்பட்டது,പരിമിതി കോഡ് ചെയ്തു
மாற்றும் இடைக்கணிப்பு,പരിണാമപരമായ പരസ്പരബന്ധം
மாற்றும் இடைக்கணிப்பு,പരിണാമപരമായ സംക്രമണ
குக்கீ,കുക്കി
குக்கியர்,കുക്കിതാവ്
கோப்ரோசசர்,കോപാസസ്സർ
தண்டு,ചരട്
கொரோனா,കൊറോണ
கொரோனா வெளியேற்றம்,കൊറോണ ഡിസ്ചാർജ്
தொடர்பு,പരസ്പരബന്ധം
கொசைன் கூறு,കോസിൻ ഘടകം
கொசைன் அலை,കോസിൻ തരംഗം
அண்ட சத்தம்,കോസ്മിക് ശബ്ദം
கவுண்டர்,കൗണ്ടര്
எதிர் கடிகார திசையில்,എതിർ ഘടികാരദിശയിൽ
கப்ளர்,കപ്ലർ
இணைப்பு,കപ്ലിംഗ്
இணைப்பு மின்தேக்கி,കപ്ലിംഗ് കണ്ടൻസർ
இணைப்பு நெட்வொர்க்,കപ്ലിംഗ് നെറ്റ്വർക്ക്
இணைப்பு எதிர்ப்பு,Conpling പ്രതിരോധം
சக பிணைப்பு,കോവാലന്റ് ബോണ്ട്
பாதுகாப்பு,കവറേജ്
செயலிழப்பு,തകര്ച്ച
சிக்கலான இசைக்குழு,ഗുരുതരമായ ബാൻഡ്
சிக்கலான நிலை,ഗുരുതരമായ അവസ്ഥ
சிக்கலான இணைப்பு,ഗുരുതരമായ കപ്ലിംഗ്
சிக்கலான அதிர்வெண்,ഗുരുതരമായ ആവൃത്തി
சிக்கலான அளவுரு,ഗുരുതരമായ പാരാമീറ്റർ
முதலை கிளிப்,മുതല ക്ലിപ്പ്
குறுக்கு மறைதல்,ക്രോസ് മങ്ങൽ
குறுக்கு பண்பேற்றம்,ക്രോസ് മോഡുലേഷൻ
குறுக்கு பேச்சு,ക്രോസ് ടോക്ക്
கிராஸ்ஃபேட்,ക്രോസ്ഫേഡ്
குறியாக்கவியல்,ക്രിപ്റ്റോഗ്രഫി
படிக,സ്ഫടികം
படிக வடிகட்டி,ക്രിസ്റ്റൽ ഫിൽട്ടർ
கியூ,ശീതം
கியூ மதிப்பெண்கள்,ക്യൂ മാർക്ക്
கியூயிங் சாதனம்,ഉപകരണം ക്യൂപ്പിംഗ് ഉപകരണം
தற்போதைய வடிகால்,നിലവിലെ ഡ്രെയിൻ
தற்போதைய மீட்டர்,നിലവിലെ മീറ്റർ
மின்சார மின்மாற்றி,നിലവിലെ ട്രാൻസ്ഫോർമർ
கர்சர்,കഴ്സർ
வளைவு,വളവ്
அதிர்வெண் துண்டிக்கவும்,ആവൃത്തി മുറിക്കുക
கட்டர்,മുറിവ്
கணணி மையம்,സൈബർ കഫേ
சைபர் பாதுகாப்பு,സൈബർ സുരക്ഷ
மின்வெளி,സൈബർ സ്ഥലം
மிதிவண்டி,ആവൃത്തി
சுழற்சி,ചാക്രിക
டி.சி. கூறு,D.C. ഘടകം
டி.சி. தட்டு சக்தி,D.C. പ്ലേറ്റ് വൈദ്യുതി
டி.சி. மறுசீரமைப்பு,D.C. പുനസ്ഥാപിക്കൽ
டம்பர் டையோடு,ഡാംപ്പർ ഡയോഡ്
டம்பிங்,നനഞ്ഞ
இருள்,ഇരുണ്ട
தகவல்கள்,ഡാറ്റ
தரவு ஒளிபரப்பு,ഡാറ്റ ബ്രോഡ്കാസ്റ്റിംഗ്
தரவு சுருக்க,ഡാറ്റ കംപ്രഷൻ
தரவு துளையிடுதல்,ഡാറ്റ ഡ്രില്ലിംഗ്
தரவு குறியாக்கம்,ഡാറ്റ എൻക്രിപ്ഷൻ
தரவு கோப்பு,ഡാറ്റ ഫയൽ
தரவு கையாளுதல்,ഡാറ്റ കൈകാര്യം ചെയ്യൽ
தரவு சுரங்க,ഡാറ്റ ഖനനം
தகவல் செயல்முறை,ഡാറ്റ പ്രോസസ്സിംഗ്
தரவு செயலி,ഡാറ്റ പ്രോസസ്സ്
தரவு குறைக்கப்பட்ட பிட் சிஸ்டம்,ഡാറ്റ കുറച്ച ബിറ്റ് സിസ്റ്റം
தரவு சேவை,ഡാറ്റ സേവനം
தரவுத்தாள்,ഡാറ്റ ഷീറ്റ്
தரவு சேமிப்பு,ഡാറ്റ സംഭരണം
தரவு ஸ்ட்ரீம்,ഡാറ്റ സ്ട്രീം
தரவு மாற்றம்,ഡാറ്റ പരിവർത്തനം
தரவு பரிமாற்றம்,ഡാറ്റ ട്രാൻസ്മിഷൻ
தரவுத்தளம்,ഡാറ്റാബേസ്
டேட்டா காஸ்டிங்,അപകീർത്തികരമായ
டேட்டாகிராம்,ഡാറ്റാഗ്രാം
டிபி மீட்டர்,ഡിബി മീറ്റർ
இறந்த காற்று,ചത്ത വായു
இறந்த குறுகிய சுற்று,ഡെഡ് ഷോർട്ട് സർക്യൂട്ട്
இறந்த இடம்,ചത്ത സ്ഥലം
முட்டுக்கட்டை,ഡെഡ്ലോക്ക്
பிழைத்திருத்த திட்டம்,ഡീബഗ് പ്രോഗ്രാം
பிழைத்திருத்தம்,ഡീബഗ്ഗിംഗ്
ஒலியின் சிதைவு,ശബ്ദത്തിന്റെ ക്ഷയം
டெசிபல் (டி.பி.),ഡെസിബെൽ (ഡിബി)
தசம,ദശാംശ
தசம குறியீடு,ദശാംശ കോഡ്
தசம இலக்க,ദശാംശ അക്ക
புரிந்துகொள்ளுதல்,അനുശാസിക്കുന്നു
டிகோடர்,അചഞ്ചര്
டிகோடிங்,ഡീകോഡിംഗ്
டிஜிட்டல் டிரான்ஸ்மிஷனில் டிகோடிங்,ഡിജിറ്റൽ ട്രാൻസ്മിഷനിൽ ഡീകോഡ് ചെയ്യുന്നു
டிகம்பரஷ்ஷன்,വികൃതമായ
துண்டித்தல்,തളർത്തുക
துண்டிப்பு சுற்று,സർക്യൂട്ട് ഉപേക്ഷിക്കുന്നു
பிணைப்பு நெட்வொர்க்,നെറ്റ്വർക്ക് തീരുമാനിക്കുക
மறைகுறியாக்கம்,ഡീക്രിപ്ഷൻ
அர்ப்பணிக்கப்பட்ட வரி,സമർപ്പിതരേഖ
டி-என்டிங்,ഡി-എംബഡിംഗ്
டி-எம்பேசிஸ்,ഡി-is ന്നൽ
இயல்புநிலை,കുറ്റം
தரத்தில் குறைபாடு,ഗുണനിലവാരത്തിൽ തകരാറ്
குறைபாடுள்ள,കുറവുള്ള
குறைபாடுள்ள அலகு,വികലമായ യൂണിറ്റ്
வரையறை,നിര്വചനം
விலகல்,വ്യതിചലനം
சிதைவு,അവശമനം
Defragmentation,വഞ്ചന
டி-காஸிங் சுருள்,ഡി-ഗെയ്സിംഗ് കോയിൽ
பட்டம்,ഡിഗ്രി
டி-இன்டர்லீவர்,ഡി-ഇന്റർലീവ്
தாமதக் கோடு,കാലതാമസം
தாமத நேரம்,കാലതാമസം
தாமதமான பிரேம் நினைவகம்,ഫ്രെയിം മെമ്മറി വൈകി
தாமதமாக ஸ்கேனிங்,സ്കാനിംഗ് വൈകി
தாமதமான ஒத்திசைவு சமிக்ஞை,സമന്വയ സിഗ്നൽ വൈകി
டெலிவரி,പസവം
விநியோக அமைப்பு,ഡെലിവറി സംവിധാനം
டெமோடுலேஷன்,പൊളിക്കുക
டெமோடுலேட்டர் அட்டை,ഡിമോഡലേറ്റർ കാർഡ്
டெமுல்டிப்ளெக்சர்,ലംതിപ്റ്റൻ
வயலின் ஆழம்,ഫീൽഡിന്റെ ആഴം
இறங்கு,അവരോഹണം
வடிவமைப்பு விவரக்குறிப்பு,ഡിസൈൻ സവിശേഷത
டெஸ்க்டாப்,ഡെസ്ക്ടോപ്പ്
கண்டறிதல் வெளியீடு,ഡിറ്റക്ടർ .ട്ട്പുട്ട്
விலகல்,വതിചലനം
சாதனம்,ഉപായം
சாதன இயக்கி,ഉപകരണ ഡ്രൈവർ
பரிசோதனை,ഡയഗ്നോസ്റ്റിക്സ്
வரைபடம்,രേഖാലേഖം
உரையாடல் டிராக்,ഡയലോഗ് ട്രാക്ക്
விட்டம் பயன்முறை,വ്യാജ മോഡ്
டயமண்ட் ஸ்டைலஸ்,ഡയമണ്ട് സ്റ്റൈലസ്
உதரவிதானம்,ഡയഫ്രം
உதரவிதான உறிஞ்சி,ഡയഫ്രാഗ്മാറ്റിക് ആഗിര്ബർ
டைகோடிக் கேட்பது,ഡിക്കോട്ടിക് ലിസണിംഗ്
மின்கடத்தா,ഡീലക്റ്റിക്
மின்கடத்தா இடைவெளி- கீழே,ഡീലക്ട്രിക് ബ്രേക്ക്- താഴേക്ക്
மின்கடத்தா இழப்பு,ഡീലക്ട്രിക് നഷ്ടം
வேறுபாடு அதிர்வெண்,വ്യത്യാസ ആവൃത്തി
வேறுபாடு அதிர்வெண் விலகல் (டி.எஃப்.டி),വ്യത്യാസ ആവൃത്തിയുടെ വികസനം (DFD)
வித்தியாசமான தொனி,വ്യത്യാസ സ്വരം
வேறுபட்ட பெருக்கி,ഡിഫറൻഷ്യൽ ആംപ്ലിഫയർ
மாறுபாடு,ഡിഫ്രാക്ഷൻ
டிஃப்பியூசர்,ഡിഫ്യൂസർ
இலக்கு,അക്കം
டிஜிடல்,ഡിജിറ്റൽ
டிஜிட்டல் கலைப்பொருள்,ഡിജിറ്റൽ ആർട്ടിഫാക്റ്റ്
டிஜிட்டல் ஆடியோ,ഡിജിറ്റൽ ഓഡിയോ
டிஜிட்டல் ஆடியோ வடிகட்டி,ഡിജിറ്റൽ ഓഡിയോ ഫിൽട്ടർ
டிஜிட்டல் ஆடியோ பணி நிலையம்,ഡിജിറ്റൽ ഓഡിയോ വർക്ക് സ്റ്റേഷൻ
எண்ணியல் படக்கருவி,ഡിജിറ്റൽ ക്യാമറ
டிஜிட்டல் கணினி,ഡിജിറ്റൽ കമ്പ്യൂട്ടർ
டிஜிட்டல் தரவு,ഡിജിറ്റൽ ഡാറ്റ
டிஜிட்டல் எடிட்டிங்,ഡിജിറ്റൽ എഡിറ്റിംഗ്
டிஜிட்டல் உற்சாகம்,ഡിജിറ്റൽ എക്സൈറ്റർ
டிஜிட்டல் வடிகட்டி,ഡിജിറ്റൽ ഫിൽട്ടർ
டிஜிட்டல் பிரேம் ஒத்திசைவு,ഡിജിറ്റൽ ഫ്രെയിം സമന്വയം
டிஜிட்டல் பாரம்பரியம்,ഡിജിറ്റൽ പൈതൃകം
டிஜிட்டல் படம்,ഡിജിറ്റൽ ഇമേജ്
டிஜிட்டல் நூலகம்,ഡിജിറ്റൽ ലൈബ്രറി
டிஜிட்டல் மீட்டர்,ഡിജിറ്റൽ മീറ്റർ
டிஜிட்டல் பண்பேற்றம்,ഡിജിറ്റൽ മോഡുലേഷൻ
டிஜிட்டல் மல்டிபிளக்ஸ்,ഡിജിറ്റൽ മൾട്ടിഫ്ക്സ്
டிஜிட்டல் நெட்வொர்க்,ഡിജിറ്റൽ നെറ്റ്വർക്ക്
டிஜிட்டல் வெளியீடு,ഡിജിറ്റൽ .ട്ട്പുട്ട്
டிஜிட்டல் பிளேபேக்,ഡിജിറ്റൽ പ്ലേബാക്ക്
டிஜிட்டல் ரேடியோ மொண்டியல் (டிஆர்எம்),ഡിജിറ്റൽ റേഡിയോ മൊണ്ടാലിലേക്ക് (ഡിആർഎം)
டிஜிட்டல் பதிவு,ഡിജിറ്റൽ റെക്കോർഡിംഗ്
டிஜிட்டல் புரட்சி,ഡിജിറ്റൽ വിപ്ലവം
டிஜிட்டல் சிக்னல்,ഡിജിറ്റൽ സിഗ്നൽ
டிஜிட்டல் சிக்னல் செயலாக்கம் (டிஎஸ்பி),ഡിജിറ്റൽ സിഗ്നൽ പ്രോസസ്സിംഗ് (DSP)
டிஜிட்டல் கையொப்பம்,ഡിജിറ്റൽ ഒപ്പ്
டிஜிட்டல் தொழில்நுட்பம்,ഡിജിറ്റൽ സാങ്കേതികവിദ്യ
அனலாக் மாற்றி டிஜிட்டல்,അനലോഗ് കൺവെർട്ടറിലേക്കുള്ള ഡിജിറ്റൽ
டிஜிட்டல் வீடியோ,ഡിജിറ്റൽ വീഡിയോ
டிஜிட்டல் வோல்ட்மீட்டர்,ഡിജിറ്റൽ വോൾട്ട്മീറ്റർ
டிஜிட்டல் மயமாக்கல்,ഡിജിറ്റലൈസേഷൻ
டிஜிட்டல் மயமாக்கல்,ഡിജിറ്റൈസേഷൻ
டிஜிட்டல் செய்யப்பட்ட வீடியோ,ഡിജിറ്റൈസ് ചെയ്ത വീഡിയോ
டிஜிட்டல்சர்,ഡിജിറ്റൈസർ
மங்கலான,മങ്ങിന്
பரிமாணம்,പരിമാണം
மங்கலான,മയക്കുമരുന്ന്
டையோடு,ഡയോഡ്
டிப்,മുക്കുക
டிப்ளெக்ஸர்,ഡി മെൽക്സർ
இருமுனை ஆண்டெனா,ഡിപ്ലോൾ ആന്റിന
நேரடி ஒளிபரப்பு,നേരിട്ടുള്ള പ്രക്ഷേപണം
நேரடி மின்னோட்டம் (டி சி),നേരിട്ടുള്ള കറന്റ് (ഡി സി)
நேரடி எடுப்பது,നേരിട്ടുള്ള പിക്ക് അപ്പ്
நேரடி வாசிப்பு கருவி,നേരിട്ടുള്ള വായന ഉപകരണം
நேரடி பதிவு,നേരിട്ടുള്ള റെക്കോർഡിംഗ്
திசை ஆண்டெனா,ദിശാസൂചന ആന്റിന
திசை கப்ளர்,ദിശാസൂചന കപ്ലർ
திசை மைக்ரோஃபோன்,ദിശാസൂചന മൈക്രോഫോൺ
வழிகாட்டுதல்,നിര്ദേശം
அடைவு,മേല്വിലാസപ്പട്ടിക
முடக்கவும்,പ്രവർത്തനരഹിതമാക്കുക
வட்டு ஆண்டெனா,ഡിസ്ക് ആന്റിന
வட்டு அடிப்படையிலான சேமிப்பு,ഡിസ്ക് അടിസ്ഥാനമാക്കിയുള്ള സംഭരണം
தனித்துவமான,അപവാദം
வட்டு,ചകം
வட்டு இயக்கி,ഡിസ്ക് ഡ്രൈവ്
வட்டு ஒதுக்கீடு,ഡിസ്ക് ക്വാട്ട
டிஸ்கெட்,അകെച്ചെറ്റ്
இடப்பெயர்வு,സ്ഥാനഭാവം
சிதறல்,പതിക്കല്
இடம்பெயர்வு,സ്ഥാനമാറ്റാം
காட்சி,പദര്ശനം
காட்சி அலகு (கன்சோல்),ഡിസ്പ്ലേ യൂണിറ്റ് (കൺസോൾ)
சிதறல்,ഭിന്നിപ്പ്
அதிருப்தி,വൈരാഗ്യം
வடிகட்டிய நீர்,വാറ്റിയെടുത്ത വെള്ളം
சிதைவு,വളച്ചൊടിക്കൽ
விநியோகம்,വിതരണ
விநியோக பெருக்கி,വിതരണം ആംപ്ലിഫയർ
பிரிவு,ഡിവിഷൻ
வகுப்பான்,ഭിചതീരം
ஆவணம்,രേഖ
டால்பி டிஜிட்டல்,ഡോൾബി ഡിജിറ്റൽ
களம்,ഡൊമെയ്ൻ
டொமைன் கன்ட்ரோலர்,ഡൊമെയ്ൻ കണ്ട്രോളർ
டாப்ளர் விளைவு,ഡോപ്ലർ ഇഫക്റ്റ്
இரட்டை கம்பம் (இருமுனை),ഡബിൾ പോൾ (ഡിയോൾ)
இரட்டை துருவ ஒற்றை வீசுதல் சுவிட்ச்,ഇരട്ട പോൾ സിംഗിൾ ത്രോ സ്വിച്ച്
இரட்டை பக்க வட்டு,ഇരട്ട സൈഡ് ഡിസ്ക്
இரட்டிப்பாகும்,ഇരട്ട
கீழே வரும் அலை,താഴേക്ക് വരുന്ന തരംഗം
டவுன் ஸ்ட்ரீம்,താഴേക്ക് അരുവി
டவுனிங்க்,ഡൗൺലിങ്ക്
