Kannada,Punjabi
ಬಾಹ್ಯಾಕಾಶ ಸಮೃದ್ಧಿ,ਸਪੇਸ ਭਰਪੂਰਤਾ
ಕಾಸ್ಮಿಕ್,ਬ੍ਰਹਿਮੰਡੀ
ಬಾಹ್ಯಾಕಾಶ ಕಿರಣ ಸ್ಫೋಟ,ਸਪੇਸ ਰੇ ਬਰਸਟ
"ಬಾಹ್ಯಾಕಾಶ ಕಿರಣ, ಕಾಸ್ಮಿಕ್ ಕಿರಣ","ਸਪੇਸ ਰੇ, ਬ੍ਰਹਿਮੰਡੀ ਕਿਰਨ"
ಬಾಹ್ಯಾಕಾಶ ಮಳೆ,ਸਪੇਸ ਵਰਖਾ
ಜಾಗ,ਸਪੇਸ
ಕಾಸ್ಮಿಕ್,ਬ੍ਰਹਿਮੰਡੀ
"ವಿಶ್ವವಿಜ್ಞಾನ, ವಿಶ್ವವಿಜ್ಞಾನ","ਬ੍ਰਹਿਮੰਡ ਵਿਗਿਆਨ, ਬ੍ਰਹਿਮੰਡ ਵਿਗਿਆਨ"
ಗಗನಯಾತ್ರಿ,ਪੁਲਾੜ ਯਾਤਰੀ
ಗಗನಯಾತ್ರಿಗಳು,ਪੁਲਾੜ ਵਿਗਿਆਨ
"ಬ್ರಹ್ಮಾಂಡ, ವಿಶ್ವ","ਬ੍ਰਹਿਮੰਡ, ਬ੍ਰਹਿਮੰਡ"
ಕೂಲಂಬ್,coulomb
ಕೂಲೋಮಿ ಪ್ರದೇಶ,ਕੁਲੋਮੀ ਖੇਤਰ
ಕೂಲೋಮೀಟರ್,ਕੂਲਮੀਟਰ
"ಎಣಿಕೆ, ಎಣಿಕೆ, ಎಣಿಕೆ, ಎಣಿಕೆ","ਗਿਣਤੀ, ਗਿਣਤੀ, ਗਿਣਤੀ, ਗਿਣਤੀ"
"ಎಣಿಕೆ, ವಿಲೋಮ ಎಣಿಕೆ","ਗਿਣਤੀ, ਉਲਟ ਗਿਣਤੀ"
"ಕ್ಯಾಲ್ಕುಲೇಟರ್, ಕೌಂಟರ್, ಫಲಕ","ਕੈਲਕੁਲੇਟਰ, ਕਾਊਂਟਰ, ਪੈਨਲ"
ಅಪ್ರದಕ್ಷಿಣಾಕಾರವಾಗಿ,ਘੜੀ ਦੇ ਉਲਟ
"ರಿವರ್ಸ್ ಕರೆಂಟ್, ಕೌಂಟರ್ ಕರೆಂಟ್","ਰਿਵਰਸ ਕਰੰਟ, ਕਾਊਂਟਰ ਕਰੰਟ"
ಎಲೆಕ್ಟ್ರೋಮೋಟಿವ್ ಫೋರ್ಸ್ ಅನ್ನು ವಿರೋಧಿಸುತ್ತದೆ,ਵਿਰੋਧੀ ਇਲੈਕਟ੍ਰੋਮੋਟਿਵ ਫੋਰਸ
ನಿಯೋಜನೆ,ਡੈਪੂਟੇਸ਼ਨ
ಹಿಮ್ಮುಖ ಮುಂಡ,ਉਲਟਾ ਧੜ
ಎಣಿಕೆ ದರ,ਗਿਣਤੀ ਦੀ ਦਰ
"ಎಣಿಕೆ, ಎಣಿಕೆ-ಸಂಖ್ಯೆ, ಎಣಿಕೆ, ಎಣಿಕೆ","ਗਿਣਤੀ, ਗਿਣਤੀ-ਸੰਖਿਆ, ਗਿਣਤੀ, ਗਿਣਤੀ"
ಬಲದ ಜೋಡಿ,ਫੋਰਸ ਜੋੜਾ
ಜೋಡಿಸಲಾಗಿದೆ,ਜੋੜਿਆ
ಸಂಯೋಜಕ,ਜੋੜਨ ਵਾਲਾ
ಜೋಡಣೆ,ਜੋੜੀ
"ಉದ್ದೇಶಿತ ನಿರ್ದೇಶನ, ಮಾರ್ಗ, ಮಾರ್ಗ","ਉਦੇਸ਼ ਦਿਸ਼ਾ, ਮਾਰਗ, ਰਸਤਾ"
ಕೋವೆಲೆನ್ಸಿ,covalency
ಕೋವೆಲೆನ್ಸಿ,covalency
ಸಹಕಾರಿ,ਸਹਿਯੋਗੀ
ಸಹವರ್ತಿತ್ವ,ਸਹਿਵਿਹਾਰ
ಜೊತೆಗಿರುವ,ਸਮਕਾਲੀ
"ವ್ಯಾಪ್ತಿ ಪ್ರದೇಶ, ಪ್ರಸಾರ ಪ್ರದೇಶ","ਕਵਰੇਜ ਖੇਤਰ, ਪ੍ਰਸਾਰਣ ਖੇਤਰ"
ಕವರ್ ಶೀಟ್,ਕਵਰ ਸ਼ੀਟ
ವಟಗುಟ್ಟುವಿಕೆ,ਬਕਵਾਸ
ಫಲವತ್ತತೆಯ ಪ್ರಮಾಣ,ਜਣਨ ਦਰ
ಸ್ವಲ್ಪ ವಿರೂಪ,ਮਾਮੂਲੀ ਵਿਗਾੜ
ಶಿಖರ,ਸਿਖਰ
"ಮಾನದಂಡ, ಮಾನದಂಡ","ਮਾਪਦੰਡ, ਮਾਪਦੰਡ"
ನಿರ್ಣಾಯಕ,ਨਾਜ਼ੁਕ
ವಿಮರ್ಶಾತ್ಮಕತೆ,ਆਲੋਚਨਾ
ಮಕರ ಸಂಕ್ರಾಂತಿ ಕ್ಲಿಪ್,ਮਕਰ ਕਲਿੱਪ
ವಂಚಕರ ಕರಾಳ ಸಾಮ್ರಾಜ್ಯ,ਬਦਮਾਸ਼ਾਂ ਦਾ ਹਨੇਰਾ ਰਾਜ
ಅಡ್ಡ-ಹೈಬ್ರಿಡ್ ಹೈಬ್ರಿಡೈಸೇಶನ್,ਕਰਾਸ ਕਰਾਸ ਹਾਈਬ੍ਰਿਡਾਈਜੇਸ਼ਨ
ಕ್ರಾಸ್ ಬ್ಯಾಂಡ್ ಸಂವಹನ,ਕਰਾਸ ਬੈਂਡ ਸੰਚਾਰ
ಅಪ್ರಸ್ತುತ ಪಾತ್ರದ ವ್ಯಕ್ತಿತ್ವ,ਅਪ੍ਰਸੰਗਿਕ ਚਰਿੱਤਰ ਦਾ ਰੂਪ
ಅಡ್ಡ ಸಂಬಂಧಗಳು,ਕਰਾਸ ਸਬੰਧ
ದಾಟಿದ ಪ್ರದೇಶ,ਪਾਰ ਕੀਤਾ ਖੇਤਰ
ಕನಿಷ್ಠ ವಿಪಥನ ಲೆನ್ಸ್,ਘੱਟੋ-ਘੱਟ ਵਿਗਾੜ ਲੈਂਸ
ಅಡ್ಡ ಉತ್ಪನ್ನ,ਕਰਾਸ ਉਤਪਾਦ
ಅಪ್ರಸ್ತುತ ಸಂಕೇತ,ਅਪ੍ਰਸੰਗਿਕ ਸਿਗਨਲ
ಮಹಡಿಗಳ ಅತಿಕ್ರಮಣ,ਫਰਸ਼ਾਂ ਦਾ ਕਬਜ਼ਾ
ಪರಿವರ್ತನೆ ವಲಯ,ਤਬਦੀਲੀ ਜ਼ੋਨ
ಪರಿವರ್ತನೆಯ ಬಿಂದು,ਤਬਦੀਲੀ ਬਿੰਦੂ
ವಿನಿಮಯ ಮೌಲ್ಯ,ਵਟਾਂਦਰਾ ਮੁੱਲ
ವೆಕ್ಟರ್-ಉತ್ಪನ್ನ ವೆಕ್ಟರ್ ಉತ್ಪನ್ನ,ਵੈਕਟਰ-ਉਤਪਾਦ ਵੈਕਟਰ-ਉਤਪਾਦ
"ಅಡ್ಡ ವಿಭಾಗ, ಅಡ್ಡ ವಿಭಾಗ","ਕਰਾਸ ਭਾਗ, ਕਰਾਸ ਭਾਗ"
"ಬಹು ಪದ, ಹೈಬ್ರಿಡ್ ಪದ","ਮਲਟੀਪਲ ਮਿਆਦ, ਹਾਈਬ੍ਰਿਡ ਮਿਆਦ"
ಅಡ್ಡ ತಂತಿ,ਕਰਾਸ ਤਾਰ
"ಕ್ರೌನ್ ಆಪ್ಟಿಕಲ್ ಗ್ಲಾಸ್, ಕ್ರೌನ್ ಆಪ್ಟಿಕಲ್ ಗ್ಲಾಸ್","ਤਾਜ ਆਪਟੀਕਲ ਗਲਾਸ, ਤਾਜ ਆਪਟੀਕਲ ਗਲਾਸ"
ತಂಪಾಗಿಸುವ ಮಿಶ್ರಣ,ਠੰਢਾ ਮਿਸ਼ਰਣ
ಕಡಿಮೆ ತಾಪಮಾನ ಎಲೆಕ್ಟ್ರಾನಿಕ್ಸ್,ਘੱਟ ਤਾਪਮਾਨ ਇਲੈਕਟ੍ਰੋਨਿਕਸ
ಲಘೂಷ್ಣತೆ,ਹਾਈਪੋਥਰਮੀਆ
ಕ್ರಯೋಜೆನಿಕ್ ಪ್ರಯೋಗಾಲಯ,cryogenic ਪ੍ਰਯੋਗਸ਼ਾਲਾ
ನಿಮ್ರತಾಪಿಕಿ,ਨਿਮਰਤਾਪਿਕੀ
ಘನೀಕರಿಸುವ ಗೇಜ್,ਜੰਮਣ ਗੇਜ
ಕ್ರೈಯೊಮೆಟ್ರಿಕ್ ಸ್ಥಿರ,ਕ੍ਰਾਇਓਮੈਟ੍ਰਿਕ ਸਥਿਰ
ಸ್ಫಟಿಕ,ਕ੍ਰਿਸਟਲ
"ಸ್ಫಟಿಕದಂತಹ, ನಾರು","ਕ੍ਰਿਸਟਲਿਨ, ਰੇਸ਼ੇਦਾਰ"
"ಸ್ಫಟಿಕೀಕರಣ, ಸ್ಫಟಿಕೀಕರಣ, ಸ್ಫಟಿಕೀಕರಣ","crystallization, crystallization, crystallization"
ಸ್ಫಟಿಕ ವಿಜ್ಞಾನಿ,ਕ੍ਰਿਸਟਲ ਵਿਗਿਆਨੀ
ಸ್ಫಟಿಕ-ರಚನಾತ್ಮಕ,ਕ੍ਰਿਸਟਲ-ਢਾਂਚਾਗਤ
ಸ್ಫಟಿಕ ರಚನೆ,ਕ੍ਰਿਸਟਲ ਬਣਤਰ
"ಸ್ಫಟಿಕಶಾಸ್ತ್ರ, ಸ್ಫಟಿಕ ವಿಜ್ಞಾನ","ਕ੍ਰਿਸਟਲੋਗ੍ਰਾਫੀ, ਕ੍ਰਿਸਟਲ ਵਿਗਿਆਨ"
ಲ್ಯಾಟಿಸ್ ವರ್ಗಾವಣೆ ಕಾರ್ಯಾಚರಣೆ,ਜਾਲੀ ਤਬਾਦਲਾ ਕਾਰਵਾਈ
ಸ್ಫಟಿಕ ಸ್ಮಡ್ಜ್,ਕ੍ਰਿਸਟਲ ਧੱਬਾ
ಘನ ಘನ,ਘਣ ਘਣ
"ಕ್ಯೂಬ್, ಕ್ಯೂಬ್, ಕ್ಯೂಬ್, ಟ್ರಯಾಂಗಲ್, ಕ್ಯೂಬ್, ಟ್ರಯಾಂಗಲ್","ਘਨ, ਘਨ, ਘਨ, ਤਿਕੋਣ, ਘਣ, ਤਿਕੋਣ"
ಘನ ಸೀಳು,ਕਿਊਬਿਕ ਕਲੀਵੇਜ
ಕಕ್ಷೀಯ,ਔਰਬਿਟਲ
ಸಂಚಿತ,ਸੰਚਤ
ಕ್ಯೂರಿ ಸ್ಥಿರ,ਕਿਊਰੀ ਸਥਿਰ
ಕ್ಯೂರಿ ಎಫೆಕ್ಟ್,ਕਿਊਰੀ ਪ੍ਰਭਾਵ
"ಕ್ಯೂರಿ ಪಾಯಿಂಟ್, ಕ್ಯೂರಿ ತಾಪಮಾನ, ಕ್ಯೂರಿ ಡಿಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್ ಪಾಯಿಂಟ್","ਕਿਊਰੀ ਪੁਆਇੰਟ, ਕਿਊਰੀ ਤਾਪਮਾਨ, ਕਿਊਰੀ ਡੀਮੈਗਨੇਟਾਈਜ਼ੇਸ਼ਨ ਪੁਆਇੰਟ"
ಕ್ಯೂರಿ,ਕਿਊਰੀ
ಸ್ಟ್ರೀಮ್,ਸਟ੍ਰੀਮ
ಸ್ಟ್ರೀಮ್ನ ಅಲ್ಪಸಂಖ್ಯಾತ,ਧਾਰਾ ਦੀ ਘੱਟ ਗਿਣਤੀ
ವಿತರಣೆ,ਵੰਡ
ವಕ್ರತೆ,ਵਕਰਤਾ
ಕರ್ವ್ ಕರ್ವ್ ಲೈನ್,ਕਰਵ ਕਰਵ ਲਾਈਨ
ಬಾಗಿದ,ਕਰਵ
ಕರ್ವ್ ಬಾರ್,ਕਰਵ ਪੱਟੀ
ಬಾಗಿದ ಪುಟ,ਕਰਵ ਸਫ਼ਾ
ಬೆಳವಣಿಗೆಯ ರೇಖೆ,ਵਿਕਾਸ ਵਕਰ
ವಕ್ರರೇಖೆಯ,curvilinear
"ರಂದ್ರ, ಕತ್ತರಿಸುವುದು","perforator, ਕੱਟਣਾ"
ಅಂತಿಮ ವಲಯ,ਅੰਤ ਜ਼ੋਨ
ಅಂತಿಮ ಆವರ್ತನ,ਅੰਤ ਦੀ ਬਾਰੰਬਾਰਤਾ
ಅಂತಿಮ ಬಿಂದು,ਅੰਤ ਬਿੰਦੂ
ಟರ್ಮಿನಲ್ ಪಾಯಿಂಟ್ ವೇಗ,ਟਰਮੀਨਲ ਬਿੰਦੂ ਦੀ ਗਤੀ
ಟರ್ಮಿನಲ್ ವೋಲ್ಟೇಜ್,ਟਰਮੀਨਲ ਵੋਲਟੇਜ
"ಪ್ರದರ್ಶಕ, ಪ್ರದರ್ಶಕ","ਕਰਤਾ, ਪ੍ਰਦਰਸ਼ਨ ਕਰਨ ਵਾਲਾ"
ಸೈಬರ್ನೆಟಿಕ್ಸ್,ਸਾਈਬਰਨੇਟਿਕਸ
"ಸೈಕಲ್, ಸೈಕಲ್, ಸೈಕಲ್","ਚੱਕਰ, ਚੱਕਰ, ਚੱਕਰ"
ಪ್ರತಿ ಸೆಕೆಂಡಿಗೆ ಚಕ್ರಗಳು,ਚੱਕਰ ਪ੍ਰਤੀ ਸਕਿੰਟ
"ಆವರ್ತಕ, ಆವರ್ತಕ","ਚੱਕਰਵਾਤੀ, ਚੱਕਰੀ"
ಸ್ಪಿನ್,ਸਪਿਨ
ಆವರ್ತಕ ಲೋಲಕ,ਚੱਕਰੀ ਪੈਂਡੂਲਮ
ಸೈಕ್ಲೋಟ್ರಾನ್,ਸਾਈਕਲੋਟ੍ਰੋਨ
ಸೈಕ್ಲೋಟ್ರಾನ್ ಆವರ್ತನ,ਸਾਈਕਲੋਟ੍ਰੋਨ ਬਾਰੰਬਾਰਤਾ
"ಸಿಲಿಂಡರ್, ಸಿಲಿಂಡರ್","ਸਿਲੰਡਰ, ਸਿਲੰਡਰ"
"ಸಿಲಿಂಡರಾಕಾರದ, ಸಿಲಿಂಡರ್ ಆಕಾರ, ಸಿಲಿಂಡರ್, ಸಿಲಿಂಡರ್","ਸਿਲੰਡਰ, ਸਿਲੰਡਰ ਸ਼ਕਲ, ਸਿਲੰਡਰ, ਸਿਲੰਡਰ"
ಸಿಲಿಂಡರ್ ಹಾರ್ಮೋನಿಕ್,ਸਿਲੰਡਰ ਹਾਰਮੋਨਿਕ
ತೇವಗೊಳಿಸಲಾಗಿದೆ,ਗਿੱਲਾ
ಸರಳ ಹಾರ್ಮೋನಿಕ್ ಆಂದೋಲನವನ್ನು ತೇವಗೊಳಿಸಿತು,ਗਿੱਲੀ ਸਧਾਰਨ ਹਾਰਮੋਨਿਕ ਔਸਿਲੇਸ਼ਨ
ಡ್ಯಾಂಪರ್,ਡੈਪਰ
ಡೇನಿಯಲ್ ಸೆಲ್,ਡੈਨੀਅਲ ਸੈੱਲ
ಕತ್ತಲು,ਹਨੇਰ
"ದೇಣಿಗೆ ಸಂಪನ್ಮೂಲಗಳು, ಅಧೀನ ಸಂಪನ್ಮೂಲಗಳು, ಟ್ರಸ್ಟ್ ಸಂಪನ್ಮೂಲಗಳು","ਦਾਨ ਕੀਤੇ ਸਰੋਤ, ਅਧੀਨ ਸਰੋਤ, ਟਰੱਸਟ ਸਰੋਤ"
"ವಿಘಟನೆ ಉತ್ಪಾದಕ, ಹಾಲು ಉತ್ಪಾದನೆ, ಪೋಷಕ, ಸಂತತಿ","ਸੜਨ ਵਾਲਾ ਉਤਪਾਦਕ, ਦੁੱਧ ਪੈਦਾ ਕਰਨ ਵਾਲਾ, ਮਾਤਾ-ਪਿਤਾ, ਸੰਤਾਨ"
ಡೇವಿಸನ್ ಬಿಸಿ ಪ್ರಯೋಗ,ਡੇਵਿਸਨ ਗਰਮ ਪ੍ਰਯੋਗ
D.C. (ನಿರ್ದೇಶನ),ਡੀ.ਸੀ. (ਡਾਇਰੈਕਟਿਵ)
ನಿಷ್ಕ್ರಿಯ ಭಾಗ,ਪੈਸਿਵ ਹਿੱਸਾ
ಮೂಕ ತಾಣ,ਚੁੱਪ ਸਥਾਨ
ಡಿ ಬ್ರಾಗ್ಲಿ ತರಂಗಾಂತರ,ਡੀ ਬ੍ਰਾਗਲੀ ਤਰੰਗ-ਲੰਬਾਈ
ಡಿಬೈ ಗುಣಲಕ್ಷಣದ ತಾಪಮಾನ,Debye ਵਿਸ਼ੇਸ਼ਤਾ ਦਾ ਤਾਪਮਾਨ
"ಡೆಬೈ ಉದ್ದ, ಡೆಬೈ ದೂರ","ਡੇਬੀ ਲੰਬਾਈ, ਡੇਬਾਈ ਦੂਰੀ"
ಸಾಲ-ವಿರಾಮ,ਕਰਜ਼ਾ-ਵਿਰਾਮ
ಕೊಳೆತ,ਸੜਨ
ಕೊಳೆತ ಸೂಚ್ಯಂಕ,ਸੜਨ ਸੂਚਕਾਂਕ
ದುರ್ಬಲಗೊಳಿಸುವ,ਪਤਲਾ
ಹಿಂದುಳಿದ,ਪਿੱਛੇ ਹਟਣਾ
ವಿರಾಮ ಸಮಯ,ਵਿਰਾਮ ਸਮਾਂ
ಡೆಸಿಬಲ್,ਡੈਸੀਬਲ
ಡೆಸಿಬೆಲೋಮೀಟರ್,ਡੈਸੀਬੇਲੋਮੀਟਰ
"ದಶಮಾಂಶ, ದಶಮಾಂಶ","ਦਸ਼ਮਲਵ, ਦਸ਼ਮਲਵ"
ವರ್ಗೀಕರಣ,ਵਰਗੀਕਰਨ
"ಕ್ರಾಂತಿ, ಕ್ರಾಂತಿ, ಕೈಗೊಳ್ಳುವಿಕೆ, ಅವನತಿ","ਉਥਲ-ਪੁਥਲ, ਇਨਕਲਾਬ, ਉੱਦਮ, ਪਤਨ"
ಸಮಮಾಪನ ವೃತ್ತ,isometric ਚੱਕਰ
ಡಿಕೋಡರ್,ਡੀਕੋਡਰ
"ವಿಘಟನೆ, ವಿಸರ್ಜನೆ","ਸੜਨ, ਭੰਗ"
ಡಿಕಂಪ್ರೆಷನ್,decompression
ನಿರ್ಮಲೀಕರಣ,ਗੰਦਗੀ
ಅಲಂಕರಣ,ਸਜਾਵਟ
ಸಂಯೋಗ,ਸੰਜੋਗ
ಕ್ಷೀಣಿಸುವ ಕಾರ್ಯ,ਘਟਾਉਣ ਵਾਲਾ ਫੰਕਸ਼ਨ
ಹವಾಮಾನ,ਮੌਸਮ
ಉಲ್ಲಂಘನೆ,ਉਲੰਘਣਾ
ಸಬ್ಫ್ಲೋರ್,ਸਬਫਲੋਰ
ಆಳವಾದ ಜಾಗ,ਡੂੰਘੀ ਸਪੇਸ
ವ್ಯುತ್ಪತ್ತಿ,ਵਿਉਤਪੱਤੀ
"ದೋಷ, ದೋಷ, ಹಾನಿ, ಕೊರತೆ","ਨੁਕਸ, ਗਲਤੀ, ਨੁਕਸਾਨ, ਕਮੀ"
ತಪ್ಪು,ਗਲਤ
ವಿನಾಯಿತಿ,ਇਮਿਊਨਿਟੀ
ಮಿತಿ ಬಾಗಿಲು,ਸੀਮਾ ਦਰਵਾਜ਼ਾ
"ವ್ಯಾಖ್ಯಾನ, ಸ್ಪಷ್ಟತೆ","ਪਰਿਭਾਸ਼ਾ, ਸਪਸ਼ਟਤਾ, ਦ੍ਰਿੜ੍ਹਤਾ"
ತಿರುಗಿಸು,ਉਲਟਾਉਣਾ
ಡಿಫ್ಲೆಕ್ಟರ್,ਡਿਫਲੈਕਟਰ
"ವಿಚಲನ, ವಿಚಲನ","ਭਟਕਣਾ, ਭਟਕਣਾ"
ವಿಚಲನ ಗಮನ,ਖਰਾਬ ਫੋਕਸ
ವಿಚಲನ-ಡಬಲ್ ಕನ್ನಡಿ,deflection-doublet mirror
ವಿಚಲನ ವಲಯ,ਡਿਫਲੈਕਸ਼ਨ ਜ਼ੋਨ
ಗುರುತ್ವಾಕರ್ಷಣೆ-ಬಾಧಿತ ವಿಚಲನ,ਗੁਰੂਤਾ-ਪ੍ਰਭਾਵਿਤ ਵਿਘਨ
ಸಂಕ್ಷೇಪಣ ಫಲಕಗಳು,ਸੰਖੇਪ ਪਲੇਟਾਂ
ಗಮನ,ਫੋਕਸ
ವಿರೂಪತೆ,ਵਿਕਾਰ
"ವಿರೂಪ, ವಿರೂಪ","ਵਿਗਾੜ, ਵਿਗਾੜ"
ವಿಗಾಸನ್,ਵਿਗਾਸਨ
"ದುರಾಚಾರ, ದುರಾಚಾರ","debauchery, debauchery"
"ಅಪವಿತ್ರವಾಗಲು (ver.), ಕೆಳಮಟ್ಟಕ್ಕೆ (n.), ಕೆಳಮಟ್ಟಕ್ಕೆ (v.)","ਅਪਵਿੱਤਰ ਹੋਣਾ (ਵਰ.), ਅਪਮਾਨਿਤ (ਐਨ.), ਘਟੀਆ (ਵੀ.)"
ತ್ಯಾಜ್ಯ ಅನಿಲ,ਗੈਸ ਦੀ ਰਹਿੰਦ
"ವಿಪಥನ, ಅಫೇಸಿಯಾ, ಅಭಾವ, ಅಭಾವ","aberration, aphasia, deprivation, deprivation"
ಸಂತಸದಾಯಕ,ਸੰਤੁਸ਼ਟੀਜਨਕ
"ಪದವಿ, ಪದವಿ, ಪ್ರಮಾಣ, ಪದವಿ, ಪದವಿ, ಪ್ರಮಾಣ, ಅಂಶ","ਡਿਗਰੀ, ਡਿਗਰੀ, ਵਿਸ਼ਾਲਤਾ, ਡਿਗਰੀ, ਡਿਗਰੀ, ਮਾਤਰਾ, ਅੰਕ"
ಏಕಾಗ್ರತೆ-ಪರಿಮಾಣ,ਇਕਾਗਰਤਾ-ਆਵਾਜ਼
ವಿಘಟನೆಯ ಪ್ರಮಾಣ,ਵਿਭਾਜਨ ਮਾਤਰਾ
ಸ್ವಾತಂತ್ರ್ಯದ ಪದವಿ. ಸ್ವಾತಂತ್ರ್ಯದ ಪದವಿ,ਆਜ਼ਾਦੀ ਦੀ ਡਿਗਰੀ. ਆਜ਼ਾਦੀ ਦੀ ਡਿਗਰੀ
ಅಯಾನೀಕರಣದ ಪ್ರಮಾಣ,ionization ਦੀ ਮਾਤਰਾ
ಧ್ರುವೀಕರಣದ ಪ್ರಮಾಣ,ਧਰੁਵੀਕਰਨ ਦੀ ਤੀਬਰਤਾ
ನಿಖರತೆಯ ಪ್ರಮಾಣ,ਸ਼ੁੱਧਤਾ ਦੀ ਮਾਤਰਾ
dehumidification,dehumidification
ಅಯಾನೀಕರಣ,ਡੀਓਨਾਈਜ਼ੇਸ਼ਨ
ವಿಳಂಬ,ਦੇਰੀ
ತಡವಾಗಿ,ਦੇਰੀ ਨਾਲ
ಸ್ಥಳೀಕರಣ,ਸਥਾਨੀਕਰਨ
ಡೆಲ್ಟಾ ಕಾರ್ಯ,ਡੈਲਟਾ ਫੰਕਸ਼ਨ
ಡಿಮ್ಯಾಗ್ನೆಟೈಸೇಶನ್,demagnetization
ಡಿಮ್ಯಾಗ್ನೆಟೈಸ್ಡ್ ಕರ್ವ್,demagnetized ਕਰਵ
ಡಿಮ್ಯಾಗ್ನೆಟೈಸರ್,demagnetizer
ಡಿಮೋಡ್ಯುಲೇಶನ್,demodulation
ದಟ್ಟವಾದ ದಟ್ಟಣೆ,ਸੰਘਣੀ ਭੀੜ
ಸಾಂದ್ರತೆ ಮಾಪಕ,ਘਣਤਾ ਗੇਜ
"ಸಾಂದ್ರತೆ, ಸಾಂದ್ರತೆ","ਘਣਤਾ, ਘਣਤਾ"
ಸವಕಳಿ ಮಟ್ಟ,ਘਟਾਓ ਪੱਧਰ
ಸವಕಳಿ ವಲಯ,ਡਿਪਲੇਸ਼ਨ ਜ਼ੋਨ
ಡಿಪೋಲರೈಸೇಶನ್,depolarization
ಡಿಪೋಲರೈಸ್ಡ್,depolarized
ಡಿಪೋಲರೈಸರ್,ਡੀਪੋਲਰਾਈਜ਼ਰ
"ಕ್ಷೇತ್ರದ ಆಳ, ಕ್ಷೇತ್ರದ ತೀವ್ರತೆ","ਖੇਤਰ ਦੀ ਡੂੰਘਾਈ, ਖੇਤਰ ਦੀ ਤੀਬਰਤਾ"
"ಪಡೆದ ಪೋಲರೋಗ್ರಾಮ್, ಪಡೆದ ಪೋಲರೋಗ್ರಾಮ್","derived polarogram, derived polarogram"
ಪಡೆಯಲಾಗಿದೆ,ਲਿਆ ਗਿਆ
"ಅವರೋಹಣ, ಅವರೋಹಣ","ਉਤਰਦਾ, ਉਤਰਦਾ"
"ಅವರೋಹಣ, ಅವರೋಹಣ","ਵੰਸ਼, ਉਤਰਾਧਿਕਾਰੀ"
"ವಿವರಿಸಿ, ನಿರ್ಮಿಸಿ, ಸೆಳೆಯಿರಿ","ਵਰਣਨ ਕਰੋ, ਬਣਾਓ, ਖਿੱਚੋ"
ಛೇದಕ,ਭਾਅ
"ವಿನ್ಯಾಸಗೊಳಿಸಲು, ವಿನ್ಯಾಸಗೊಳಿಸಲು (n.) ವಿನ್ಯಾಸಕ್ಕೆ, ವಿನ್ಯಾಸಕ್ಕೆ (n.)","ਡਿਜ਼ਾਈਨ ਕਰਨਾ, ਡਿਜ਼ਾਈਨ ਕਰਨਾ (n.) ਡਿਜ਼ਾਈਨ ਕਰਨਾ, ਡਿਜ਼ਾਈਨ ਕਰਨਾ (n.)"
ವಿನಾಶ,ਤਬਾਹੀ
ವಿನಾಶಕಾರಿ ಹಸ್ತಕ್ಷೇಪ,ਵਿਨਾਸ਼ਕਾਰੀ ਦਖਲਅੰਦਾਜ਼ੀ
"ವಿನಾಶಕಾರಿ, ವಿನಾಶಕಾರಿ","ਵਿਨਾਸ਼ਕਾਰੀ, ਵਿਨਾਸ਼ਕਾਰੀ"
"ಗುರುತಿಸುವಿಕೆ, ಪತ್ತೆ","ਪਛਾਣ, ਖੋਜ"
ಸಂಗ್ರಾಹಕ,ਕੁਲੈਕਟਰ
ನಿರ್ಣಾಯಕತೆ,ਨਿਰਧਾਰਨਵਾਦ
ನಿರ್ಣಯಕ,ਨਿਰਧਾਰਕ
ನಿರ್ಣಯ,ਨਿਰਧਾਰਨ
ನಿರ್ಧರಿಸಲು,ਨਿਰਧਾਰਤ ਕਰਨ ਲਈ
ನಿರ್ಧರಿಸಲಾಗುತ್ತದೆ,ਨਿਰਧਾਰਿਤ
ಡ್ಯೂಟೆರಾನ್,ਡਿਊਟਰੋਨ
"ವ್ಯಕ್ತಪಡಿಸಿ, ಅಭಿವೃದ್ಧಿಪಡಿಸಿ, ಅಭಿವೃದ್ಧಿಪಡಿಸಿ","ਪ੍ਰਗਟ, ਵਿਕਾਸ, ਵਿਕਾਸ"
"ಡೆವಲಪರ್, ಡೆವಲಪರ್","ਵਿਕਾਸਕਾਰ, ਵਿਕਾਸਕਾਰ"
"ಅಭಿವೃದ್ಧಿ, ಅಭಿವೃದ್ಧಿ","ਵਿਕਾਸ, ਵਿਕਾਸ"
ವಿಚಲನ,ਭਟਕਣਾ
ಇಬ್ಬನಿ,ਤ੍ਰੇਲ
ಇಬ್ಬನಿ ಬಿಂದು,ਤ੍ਰੇਲ ਬਿੰਦੂ
ದಕ್ಷಿಣ ಧ್ರುವೀಕರಣ,ਦੱਖਣੀ ਪੋਲਰਾਈਜ਼ਰ
ರೋಗನಿರ್ಣಯ ಪರೀಕ್ಷೆ,ਡਾਇਗਨੌਸਟਿਕ ਟੈਸਟ
ಕರ್ಣೀಯ,ਵਿਕਰਣ
ರೇಖಾಚಿತ್ರ,ਚਿੱਤਰ
ರೇಖಾಚಿತ್ರ,ਚਿੱਤਰ
ಡಯಲ್ ಮಾಡಿ,ਡਾਇਲ
ಕಾಂತೀಯ,ਡਾਇਮੈਗਨੈਟਿਕ
