Odiya,Bengali
ରୂପାନ୍ତର ଭଗ୍ନାଂଶ |,রূপান্তর ভগ্নাংশ
ରୂପାନ୍ତର ସାରଣୀ |,রূপান্তর টেবিল
ଉନ୍ମୁକ୍ତ,উত্তল
ଉନ୍ମୁକ୍ତ ଶରୀର |,উত্তল শরীর
ଉନ୍ମୁକ୍ତ ମିଶ୍ରଣ |,উত্তল সংমিশ্রণ
ଉନ୍ମୁକ୍ତ କଭର (= ଉନ୍ମୁକ୍ତ ହଲ୍),উত্তল আবরণ (=উত্তল হুল)
ଉନ୍ମୁକ୍ତ କାର୍ଯ୍ୟ,উত্তল ফাংশন
ଉନ୍ମୁକ୍ତ ର line ଖ୍ୟ ମିଶ୍ରଣ |,উত্তল রৈখিক সমন্বয়
ଉନ୍ମୁକ୍ତ ର line ଖ୍ୟ ପ୍ରୋଗ୍ରାମିଂ |,উত্তল রৈখিক প্রোগ্রামিং
ଉନ୍ମୁକ୍ତ ମେଟ୍ରିକ୍ ସ୍ପେସ୍ |,উত্তল মেট্রিক স্থান
କନଭକ୍ସ ପଲିହେଡ୍ରନ୍ |,উত্তল পলিহেড্রন
ଉନ୍ମୁକ୍ତ ପ୍ରୋଗ୍ରାମିଂ |,উত্তল প্রোগ্রামিং
ଉନ୍ମୁକ୍ତ ଅଞ୍ଚଳ |,উত্তল অঞ্চল
ଉନ୍ମୁକ୍ତ ସେଟ୍ |,উত্তল সেট
ସଂକଳ୍ପ,আবর্তন
ସଂକଳନ ଅବିଚ୍ଛେଦ୍ୟ |,অবিচ্ছেদ্য convolution
କନଭୋଲ୍ୟୁସନ୍ ଥିଓରେମ୍ (= ଫାଲ୍ଟଙ୍ଗ ଥିଓରେମ୍),আবর্তন উপপাদ্য (= ফাল্টুং উপপাদ্য)
ସଂଯୋଜନା,সমন্বয়
ଅକ୍ଷକୁ ସଂଯୋଜନା କରନ୍ତୁ |,সমন্বয় অক্ষ
ଜ୍ୟାମିତିକୁ ସଂଯୋଜନା କରନ୍ତୁ |,স্থানাঙ্ক জ্যামিতি
ବିମାନକୁ ସଂଯୋଜନା କରନ୍ତୁ |,সমতল তুল্য
ସଂଯୋଜନା,স্থানাঙ্ক
ସଂଯୋଜନା ପ୍ରଣାଳୀ |,তুল্য সিস্টেম
କପର୍ନିକାନ୍ ସିଷ୍ଟମ୍ |,কোপারনিকান সিস্টেম
କପ୍ଲାନାର୍ |,কপ্ল্যানার
କପ୍ଲାନାର୍ ଫୋର୍ସ |,সমতলীয় বাহিনী
କପଲାନାରିଟି |,সমপ্ল্যানারিটি
କପ୍ରିମ ସଂଖ୍ୟା,কপ্রাইম সংখ্যা
ସଂଶୋଧନ କାରକ |,সংশোধনের ব্যাপার
ସଠିକ୍ ସମାଧାନ |,সঠিক সমাধান
ସମ୍ପର୍କ,পারস্পরিক সম্পর্ক
ସଂଶୋଧନ ଗୁଣବତ୍ତା,পারস্পরিক সম্পর্ক সহগ
ସମ୍ପର୍କ ଚିତ୍ର,পারস্পরিক সম্পর্ক চিত্র
ସମ୍ପର୍କ କାର୍ଯ୍ୟ,পারস্পরিক সম্পর্ক ফাংশন
ସମ୍ପର୍କ ମେଟ୍ରିକ୍ସ |,পারস্পরিক সম্পর্ক ম্যাট্রিক্স
ସମ୍ପର୍କ ଅନୁପାତ |,পারস্পরিক সম্পর্ক অনুপাত
କରରେଲୋଗ୍ରାମ୍ |,কোরিলোগ্রাম
କରେଲୋଗ୍ରାମ୍ ବିଶ୍ଳେଷଣ |,কোরিলোগ্রাম বিশ্লেষণ
ଅନୁରୂପ,অনুরূপ
ଚିଠିର ନୀତି |,চিঠিপত্র নীতি
ଅନୁରୂପ କୋଣ |,সংশ্লিষ্ট কোণ
ଅନୁରୂପ ପାର୍ଶ୍ୱ |,সংশ্লিষ্ট পক্ষ
କୋସେଟ,coset
କୋସାଇନ୍,কোসাইন
କୋସାଇନ୍ ନିୟମ |,কোসাইন আইন
ମୂଲ୍ୟ ବିଶ୍ଳେଷଣ |,খরচ বিশ্লেষণ
ମୂଲ୍ୟ ସର୍ବାଧିକ,খরচ সর্বোচ্চকরণ
ଗଣନା ଯୋଗ୍ୟତା,গণনাযোগ্যতা স্বতঃসিদ্ধ
ଗଣନାଯୋଗ୍ୟ,গণনার যোগ্য
ଗଣନାଯୋଗ୍ୟ ଯୋଗୀତା |,গণনাযোগ্য সংযোজন
ଗଣନାଯୋଗ୍ୟ ଆଧାର |,গণনাযোগ্য ভিত্তি
ଗଣନାଯୋଗ୍ୟ ଆଧାର |,গণনাযোগ্য ভিত্তি
ଗଣନାଯୋଗ୍ୟ ସେଟ୍ |,গণনাযোগ্য সেট
ଅସଂଖ୍ୟ |,গণনাযোগ্যভাবে অসীম
କାଉଣ୍ଟର,পাল্টা
ଘଣ୍ଟା ବୁଲାଇ କାଉଣ୍ଟର କରନ୍ତୁ |,ঘড়ির কাঁটার বিপরীত দিকে
କାଉଣ୍ଟର ଉଦାହରଣ |,পাল্টা উদাহরণ
କୋଭାରିଆନ୍ସ |,সহবাস
କୋଭାରିଆନ୍ସ ନିୟମ |,সহবাস আইন
କୋଭାରିଆନ୍ସ ମ୍ୟାଟ୍ରିକ୍ସ |,সহভেদাংক ম্যাট্রিক্স
କୋଭାରିଆନ୍ସ ପଦ୍ଧତି |,সহবাস পদ্ধতি
କୋଭାରିଆନ୍ସ କ techni ଶଳ |,সহবাস কৌশল
କ୍ରାମରଙ୍କ ନିୟମ |,ক্রেমারের নিয়ম
କ୍ରାମର-ରାଓ ଅସମାନତା |,ক্রেমার-রাও অসমতা
ମାନଦଣ୍ଡ କାର୍ଯ୍ୟ (= ଅବଜେକ୍ଟିଭ୍ ଫଙ୍କସନ୍),মানদণ্ড ফাংশন (=উদ্দেশ্য ফাংশন)
ଜଟିଳ କୋଣ,সংকটপূর্ণ কোণ
ଜଟିଳ ବିନ୍ଦୁ |,সমালোচনামূলক পয়েন্ট
କାର୍ଯ୍ୟର ଜଟିଳ ବିନ୍ଦୁ |,ফাংশনের সমালোচনামূলক পয়েন্ট
ଜଟିଳ ମୂଲ୍ୟ,সমালোচনামূলক মান
ଜଟିଳ ବେଗ,সমালোচনামূলক বেগ
କ୍ରସ୍ ସମ୍ପର୍କ କାର୍ଯ୍ୟ,ক্রস পারস্পরিক সম্পর্ক ফাংশন
କ୍ରସ୍ ଉତ୍ପାଦ |,ক্রস পণ্য
କ୍ରସ୍ ଅନୁପାତ,ক্রস অনুপাত
କ୍ରସ୍ ବିଭାଗ,ক্রস সেকশনিং
କ୍ରିପ୍ଟ,ক্রিপ্ট
କ୍ୟୁବ୍,ঘনক্ষেত্র
କ୍ୟୁବ୍ ନମ୍ବର |,ঘনক সংখ্যা
କ୍ୟୁବ୍ ମୂଳ |,ঘনমূল
ଘନ,ঘন
ଘନ,ঘনক্ষেত্র
ଘନ ସମୀକରଣ |,ঘন সমীকরণ
ଘନ ଇଞ୍ଚ,ঘন ইঞ্চি
ଘନ ମିଟର,ঘন মিটার
ଘନ ପାରାବୋଲା |,কিউবিক প্যারাবোলা
ଘନ ମୂଳ,ঘনমূল
ଘନ ଶବ୍ଦ,ঘন শব্দ
କ୍ୟୁବାଇଡ୍ |,ঘনক্ষেত্র
ସଂକଳନ,ক্রমবর্ধমান
ସଂକଳନ ବକ୍ର,ক্রমবর্ধমান বক্ররেখা
ସଂକଳନ ବଣ୍ଟନ କାର୍ଯ୍ୟ,ক্রমবর্ধমান বিতরণ ফাংশন
ସଂଗୃହିତ ଫ୍ରିକ୍ୱେନ୍ସି |,ক্রমোযোজিত গনসংখ্যা
ସଂକଳନ ଫ୍ରିକ୍ୱେନ୍ସି ଫଙ୍କସନ୍,ক্রমবর্ধমান ফ্রিকোয়েন্সি ফাংশন
ସଂକଳନ ଫ୍ରିକ୍ୱେନ୍ସି ଗ୍ରାଫ୍ |,ক্রমবর্ধমান ফ্রিকোয়েন্সি গ্রাফ
ସଂକଳନ ସମ୍ଭାବ୍ୟ କାର୍ଯ୍ୟ,ক্রমবর্ধমান সম্ভাব্যতা ফাংশন
କର୍ଲ,কার্ল
ସମ୍ମିଶ୍ରଣର କର୍ଲ |,সঙ্গতি কার্ল
ଭେକ୍ଟରର କର୍,ভেক্টরের কার্ল
କୁଞ୍ଚିତ ବ୍ରାକେଟ୍ |,কোঁকড়া বন্ধনী
ସାମ୍ପ୍ରତିକ,বর্তমান
ସାମ୍ପ୍ରତିକ ବିନ୍ଦୁ |,বর্তমান বিন্দু
ବକ୍ରତା,বক্রতা
ବକ୍ର ପ୍ରଭାବ,বক্রতা প্রভাব
ବକ୍ର,বক্ররেখা
ବକ୍ର ରେଖା,বক্র রেখা
ବକ୍ର ଅନୁସନ୍ଧାନ,বক্ররেখা ট্রেসিং
curvilinear asymptote |,কার্ভিলিনিয়ার অ্যাসিম্পটোট
curvilinear coordinates,বক্ররেখা স্থানাঙ্ক
କର୍ଭିଲାଇନ୍ ରିଗ୍ରେସନ୍ |,বক্ররেখার রিগ্রেশন
cusp,cusp
ଚକ୍ର,সাইকেল
ଚକ୍ରବର୍ତ୍ତୀ ପରିବର୍ତ୍ତନ |,চক্রীয় প্রকরণ
ସାଇକ୍ଲିକ୍ କ୍ରସ୍ ଉତ୍ପାଦ |,চক্রীয় ক্রস পণ্য
ଚକ୍ରବର୍ତ୍ତୀ ଚାହିଦା |,চক্রাকার চাহিদা
ଚକ୍ରବର୍ତ୍ତୀ ଅଭିବ୍ୟକ୍ତି |,চক্রীয় অভিব্যক্তি
ଚକ୍ରବର୍ତ୍ତୀ ଗୋଷ୍ଠୀ |,চক্রাকার গ্রুপ
ଚକ୍ରବ୍ୟୁହ,চক্রীয় স্থানচ্যুতি
ସାଇକ୍ଲୋଏଡ୍ |,সাইক্লয়েড
ସିଲିଣ୍ଡର,সিলিন্ডার
ସିଲିଣ୍ଡର,নলাকার
ସିଲିଣ୍ଡର ପୃଷ୍ଠ,নলাকার পৃষ্ঠ
ସାଇଫର୍,সাইফার
D&#39;alembert ର ନୀତି |,ডি&#39;আলেমবার্টের নীতি
ଡ୍ୟାମ୍ପଡ୍ ହାରମୋନିକ୍ ଫଙ୍କସନ୍ |,স্যাঁতসেঁতে সুরেলা ফাংশন
ଡମ୍ପିଂ ସ୍ଥିର |,স্যাঁতসেঁতে ধ্রুবক
ତଥ୍ୟ,তথ্য
ତଥ୍ୟ ଉତ୍ପତ୍ତି,তথ্য উৎপত্তি
ଡାଟା ପ୍ରକ୍ରିୟାକରଣ ପ୍ରଣାଳୀ |,ডেটা প্রসেসিং সিস্টেম
ଡାଟା ସଞ୍ଚାଳକ,ডাটা প্রসেসর
ତଥ୍ୟ ଫର୍ଦ୍ଦ,তথ্য তালিকা
ଡିକାଗନ୍ |,দশভুজ
ଚିତ୍ର,ডেকাগ্রাম
ଡ଼େସିମିଟର |,ডেকামিটার
କ୍ଷୟ ସ୍ଥିର |,ক্ষয় ধ্রুবক
କ୍ଷୟ ବକ୍ର,ক্ষয় বক্ররেখা
ଭଲ କାର୍ଯ୍ୟ,শালীন ফাংশন
ଡେସିଗ୍ରାମ୍ |,ডেসিগ্রাম
decile,decile
ଦଶମିକ,দশমিক
ଦଶମିକ କୋଡ୍,দশমিক কোড
ଦଶମିକ କୋଡେଡ୍ ଅଙ୍କ |,দশমিক কোডেড সংখ্যা
ଦଶମିକ ବିସ୍ତାର,দশমিক সম্প্রসারণ
ଦଶମିକ ଭଗ୍ନାଂଶ,দশমিক ভগ্নাংশ
ଦଶମିକ ଟିପ୍ପଣୀ |,দশমিক স্বরলিপি
ଦଶମିକ ସଂଖ୍ୟାକରଣ ବ୍ୟବସ୍ଥା |,দশমিক সংখ্যা পদ্ধতি
ଦଶମିକ ବିନ୍ଦୁ |,দশমিক বিন্দু
ଦଶମିକ ସ୍କେଲ,দশমিক স্কেল
ଦଶମିକ ସିଷ୍ଟମ୍ |,দশমিক সিস্টেম
ଡ଼ିସିମିଟର |,ডেসিমিটার
ଡିସିଫର୍ କରିବା |,পাঠোদ্ধার
ନିଷ୍ପତ୍ତି ମଡେଲ୍,সিদ্ধান্ত মডেল
ନିଷ୍ପତ୍ତି ସିଦ୍ଧାନ୍ତ |,সিদ্ধান্ত তত্ত্ব
ନିଷ୍ପତ୍ତି ଭେରିଏବଲ୍ |,সিদ্ধান্ত পরিবর্তনশীল
ଡିକୋଡର୍ |,ডিকোডার
ଡିକୋଡିଂ,ডিকোডিং
ବିଭାଜିତ ସେଟ୍ |,পচনযোগ্য সেট
ହ୍ରାସ,হ্রাস
କାର୍ଯ୍ୟ ହ୍ରାସ,ফাংশন হ্রাস
ଡେଡେକିଣ୍ଡଙ୍କ କଟ୍ |,Dedekind এর কাটা
ଡେଡେକିଣ୍ଡଙ୍କ ତତ୍ତ୍। |,ডেডেকাইন্ডের উপপাদ্য
ହ୍ରାସ କର |,অনুমান করা
deductive ପଦ୍ଧତି |,ডিডাক্টিভ পদ্ধতি
ତ୍ରୁଟିଯୁକ୍ତ,ত্রুটিপূর্ণ
ସମୀକରଣକୁ ବ୍ୟାଖ୍ୟା କରେ,সংজ্ঞায়িত সমীকরণ
ନିର୍ଦ୍ଦିଷ୍ଟ ଅବିଚ୍ଛେଦ୍ୟ |,নির্দিষ্ট অবিচ্ছেদ্য
ନିର୍ଦ୍ଦିଷ୍ଟ ମ୍ୟାଟ୍ରିକ୍ସ |,নির্দিষ্ট ম্যাট্রিক্স
ସଂଜ୍ଞା,সংজ্ঞা
ବିକୃତି ବକ୍ର,বিকৃতি বক্ররেখা
ବିକୃତ ପୃଷ୍ଠ,বিকৃত পৃষ্ঠ
ଅବନତି,অধঃপতন
ଟ୍ରାନ୍ସପୋରେସନ୍ ସମସ୍ୟାରେ ଅବନତି |,পরিবহন সমস্যায় অধঃপতন
ଡିଗ୍ରୀ,ডিগ্রী
ଭିନ୍ନକ୍ଷମ ସମୀକରଣର ଡିଗ୍ରୀ |,ডিফারেনশিয়াল সমীকরণ ডিগ্রী
ସ୍ୱାଧୀନତାର ଡିଗ୍ରୀ,স্বাধীনতা ডিগ্রী
ବହୁଜନର ଡିଗ୍ରୀ |,বহুপদ ডিগ্রী
ପଡୋଶୀ ବିଲୋପ,মুছে ফেলা পাড়া
ଡେଲଟା ଫଙ୍କସନ୍,ডেল্টা ফাংশন
ଚାହିଦା ଏବଂ ଉପଯୋଗିତା ବକ୍ର,চাহিদা এবং ইউটিলিটি বক্ররেখা
ଚାହିଦା ସମୀକରଣ |,চাহিদা সমীকরণ
ଚାହିଦା କାର୍ଯ୍ୟ,চাহিদা ফাংশন
ଜନସଂଖ୍ୟା ଅଧ୍ୟୟନ |,ডেমোগ্রাফিক অধ্যয়ন
ଜନସଂଖ୍ୟା,জনসংখ্যা
ଡି ମୋଭ୍ରେଙ୍କ ଥିଓରେମ୍ |,De Moivre এর উপপাদ্য
ପ୍ରଦର୍ଶନ,প্রদর্শন
ପ୍ରଦର୍ଶନ,প্রদর্শন
ପ୍ରଦର୍ଶନକାରୀ ଜ୍ୟାମିତି |,প্রদর্শনমূলক জ্যামিতি
ଭେଦ,হর
ଘନ ସେଟ୍ |,ঘন সেট
ଘନତା,ঘনত্ব
ଅଗଣିତ ସେଟ୍ |,গণনাযোগ্য সেট
ଭେରିଏବଲ୍ ଛାଡିବା,প্রস্থান ভেরিয়েবল
ନିର୍ଭରଶୀଳ ଘଟଣା |,নির্ভরশীল ঘটনা
ନିର୍ଭରଶୀଳ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |,নির্ভরশীল র্যান্ডম পরিবর্তনশীল
ନିର୍ଭରଶୀଳ ଭେରିଏବଲ୍ |,নির্ভরশীল পরিবর্তনশীল
ନିର୍ଭରଶୀଳ ଭେରିଏଟ୍ |,নির্ভরশীল বৈচিত্র
ଉଦାସୀନତା କୋଣ,বিষণ্নতা কোণ
derivation,ডেরিভেশন
derivative,অমৌলিক
ଉତ୍ପନ୍ନ କ୍ରମ |,প্রাপ্ত সিরিজ
ନିର୍ମିତ ସେଟ୍ |,প্রাপ্ত সেট
ଅବତରଣ,অবরোহী
ଅବତରଣ କ୍ରମ |,অবরোহী ক্রম
ଅବତରଣ କ୍ରମ |,অবরোহী সিরিজ
ବର୍ଣ୍ଣନାକାରୀ ଜ୍ୟାମିତି |,বর্ণনামূলক জ্যামিতি
ବର୍ଣ୍ଣନାକାରୀ ମଡେଲ୍ |,বর্ণনামূলক মডেল
ବର୍ଣ୍ଣନାକାରୀ ପରିସଂଖ୍ୟାନ |,বর্ণনামূলক পরিসংখ্যান
ଡିଜାଇନ୍,নকশা
ପରୀକ୍ଷଣର ଡିଜାଇନ୍ |,পরীক্ষার নকশা
ଡେସ୍କ କାଲକୁଲେଟର,ডেস্ক ক্যালকুলেটর
ଚିହ୍ନଟ,সনাক্তকরণ
ନିର୍ଣ୍ଣୟକାରୀ,নির্ধারক
ନିର୍ଣ୍ଣୟକାରୀ ପଦବୀ |,নির্ধারক পদমর্যাদা
ନିର୍ଣ୍ଣୟ କର |,নির্ধারণ
ସ୍ଥିରିକୃତ ମଡେଲ୍ |,নির্ধারক মডেল
ନିର୍ଣ୍ଣୟକାରୀ ସମସ୍ୟା |,নির্ধারক সমস্যা
ବ୍ୟତିକ୍ରମ,বিচ্যুতি
ବିଘ୍ନ କୋଏଫିସିଣ୍ଟେଣ୍ଟ |,বিচ্যুতি সহগ
ଡାଏଡିକ୍ ସିଷ୍ଟମ୍ |,ডায়াডিক সিস্টেম
ତ୍ରିକୋଣୀୟ,তির্যক
ଏକ ମାଟ୍ରିକ୍ସର ଡାଇଗୋନାଲାଇଜେସନ୍ |,একটি ম্যাট্রিক্সের তির্যককরণ
ତ୍ରିକୋଣୀୟ ମ୍ୟାଟ୍ରିକ୍ସ |,তির্যক ম্যাট্রিক্স
ତ୍ରିକୋଣୀୟ ସମାନତା |,তির্যক সাদৃশ্য
ଚିତ୍ର,চিত্র
ଚିତ୍ରନାଟ୍ୟ ପଦ୍ଧତି |,ডায়াগ্রামেটিক পদ্ধতি
ଚିତ୍ରନାଟ୍ୟ ଉପସ୍ଥାପନା |,ডায়াগ্রামেটিক উপস্থাপনা
ବ୍ୟାସ,ব্যাস
ଏକ ସେଟ୍ ର ବ୍ୟାସ |,একটি সেটের ব্যাস
ହୀରା ବିପରୀତ |,diametrically বিপরীত
ଡାଇସ୍ ଥ୍ରୋ |,পাশা নিক্ষেপ
ଦ୍ୱିପାକ୍ଷିକ ବର୍ଗୀକରଣ |,দ্বিমুখী শ্রেণীবিভাগ
ଡିଚୋଟୋମି,দ্বিধাবিভক্তি
ଅଭିଧାନ କ୍ରମ |,অভিধান আদেশ
ପାର୍ଥକ୍ୟ ଗଣନା,পার্থক্য ক্যালকুলাস
ପାର୍ଥକ୍ୟ ସମୀକରଣ,পার্থক্য সমীকরণ
ପାର୍ଥକ୍ୟ ସୂତ୍ର,পার্থক্য সূত্র
ପାର୍ଥକ୍ୟ ପଦ୍ଧତି |,পার্থক্য পদ্ধতি
ସେଟ୍ ର ପାର୍ଥକ୍ୟ |,সেটের পার্থক্য
ଭିନ୍ନକ୍ଷମ |,পার্থক্যযোগ্য
ଭିନ୍ନକ୍ଷମ ବକ୍ର,পার্থক্যযোগ্য বক্ররেখা
ଭିନ୍ନକ୍ଷମ କାର୍ଯ୍ୟ,পার্থক্যযোগ্য ফাংশন
ଭିନ୍ନକ୍ଷମ |,ডিফারেনশিয়াল
ଭିନ୍ନକ୍ଷମ ଗଣନା,অন্তরীকরণ ক্যালকুলাস
ଭିନ୍ନକ୍ଷମ ଗୁଣବତ୍ତା |,ডিফারেনশিয়াল সহগ
ଭିନ୍ନକ୍ଷମ ସମୀକରଣ |,আঙ্গক
ଭିନ୍ନକ୍ଷମ ଫର୍ମ |,ডিফারেনশিয়াল ফর্ম
ଭିନ୍ନକ୍ଷମ ସୂତ୍ର |,ডিফারেনশিয়াল সূত্র
ଭିନ୍ନକ୍ଷମ କାର୍ଯ୍ୟ,ডিফারেনশিয়াল ফাংশন
ଭିନ୍ନକ୍ଷମ ଜ୍ୟାମିତି |,ডিফারেনশিয়াল জ্যামিতি
ଉଚ୍ଚ କ୍ରମର ଭିନ୍ନତା |,উচ্চ ক্রম ডিফারেনশিয়াল
ଭିନ୍ନ ଭିନ୍ନ ଭାଗ,ডিফারেনশিয়াল ভাগফল
ଭିନ୍ନ କର |,পার্থক্য করা
ଭିନ୍ନତା,পৃথকীকরণ
ଭିନ୍ନତା ସୂତ୍ର |,পার্থক্য সূত্র
ଭେକ୍ଟରର ଭିନ୍ନତା |,ভেক্টরের পার্থক্য
ବିସ୍ତାର,বিস্তার
ସଂଖ୍ୟା,অঙ্ক
ଡିଜିଟାଲ୍ କମ୍ପ୍ୟୁଟର |,ডিজিটাল কম্পিউটার
ଡିଜିଟାଲ୍ ତଥ୍ୟ |,ডিজিটাল তথ্য
ପରିମାପ,মাত্রা
ପରିମାପ,মাত্রিকতা
ପରିମାପହୀନ |,মাত্রাহীন
ଏକ ସମୀକରଣର ଆକାର,একটি সমীকরণের মাত্রা
ଡାଇଓଫାଣ୍ଟାଇନ୍ ସମୀକରଣ |,ডায়োফ্যান্টাইন সমীকরণ
ଡିପ୍ ଆଙ୍ଗଲ୍,ডুব কোণ
ଡିପୋଲାର୍ କୋର୍ଡିନେଟ୍ |,দ্বিপোলার স্থানাঙ্ক
ଡିପୋଲ୍,ডাইপোল
ଡିପିରାମିଡ୍ (ବିପିରାମିଡ୍),ডিপিরামিড (বাইপিরামিড)
ଡାଇରାକ୍ ଡେଲଟା କାର୍ଯ୍ୟ |,ডিরাক ডেল্টা ফাংশন
ସିଧାସଳଖ ସାଧାରଣ ଟାଙ୍ଗେଣ୍ଟ |,সরাসরি সাধারণ স্পর্শক
ନିର୍ଦ୍ଦେଶିତ କୋଣ,নির্দেশিত কোণ
ନିର୍ଦ୍ଦେଶିତ ରେଖା |,নির্দেশিত লাইন
ଦିଗଦର୍ଶନ,নির্দেশমূলক ডেরিভেটিভ
ଦିଗ କୋସାଇନ୍ |,দিক কোসাইন
maxima ର ଦିଗ,ম্যাক্সিমা এর দিক
ପ୍ରୋଜେକ୍ଟର ଦିଗ,অভিক্ষেপের দিক
ଦିଗ ଅନୁପାତ |,দিক অনুপাত
ନିର୍ଦ୍ଦେଶକ ସର୍କଲ୍ |,পরিচালক চক্র
ନିର୍ଦ୍ଦେଶକ କ୍ଷେତ୍ର,পরিচালক ক্ষেত্র
ପ୍ରତ୍ୟକ୍ଷ ଉତ୍ପାଦ |,সরাসরি পণ্য
ପ୍ରତ୍ୟକ୍ଷ ପ୍ରମାଣ |,সরাসরি প্রমাণ
ପ୍ରତ୍ୟକ୍ଷ ଅନୁପାତ |,সরাসরি সমানুপাত
ଡାଇରେକ୍ଟ୍ରିକ୍ସ,directrix
ପ୍ରତ୍ୟକ୍ଷ ରାଶି |,সরাসরি যোগফল
ବିଚ୍ଛିନ୍ନ ସେଟ୍ |,সংযোগ বিচ্ছিন্ন সেট
ବନ୍ଦ,বিরতি
ଡେରିଭେଟିଭ୍ ର ବିଚ୍ଛିନ୍ନତା |,ডেরিভেটিভের বিচ্ছিন্নতা
ପ୍ରଥମ ପ୍ରକାରର ବିଚ୍ଛିନ୍ନତା |,প্রথম ধরনের বিচ্ছিন্নতা
ଦ୍ୱିତୀୟ ପ୍ରକାରର ବିଚ୍ଛିନ୍ନତା |,দ্বিতীয় ধরনের বিচ্ছিন্নতা
ନିରନ୍ତର ବଣ୍ଟନ |,অবিচ্ছিন্ন বিতরণ
ବିଚ୍ଛିନ୍ନ କାର୍ଯ୍ୟ,অবিচ্ছিন্ন ফাংশন
ବିଚ୍ଛିନ୍ନ ଭେରିଏଟ୍ |,অবিচ্ছিন্ন বৈচিত্র্য
ବିଚ୍ଛିନ୍ନ,বিযুক্ত
ପୃଥକ ବଣ୍ଟନ |,বিচ্ছিন্ন বন্টন
ପୃଥକ ସମ୍ଭାବ୍ୟ ବଣ୍ଟନ |,বিচ্ছিন্ন সম্ভাব্যতা বন্টন
ପୃଥକ ରାଣ୍ଡମ୍ ଭେରିଏବଲ୍ |,বিচ্ছিন্ন এলোমেলো পরিবর্তনশীল
ପୃଥକ ନମୁନା ସ୍ଥାନ |,বিচ্ছিন্ন নমুনা স্থান
ପୃଥକ ସେଟ୍ |,বিযুক্ত সেট
ପୃଥକ ସ୍ଥାନ |,পৃথক স্থান
ପୃଥକ ଟପୋଲୋଜି |,বিচ্ছিন্ন টপোলজি
ଭିନ୍ନ ଭିନ୍ନତା |,বিযুক্ত বৈচিত্র
ଭେଦଭାବ,বৈষম্যমূলক
ଭେଦଭାବ ବିଶ୍ଳେଷଣ (= ଭେଦଭାବ ବିଶ୍ଳେଷଣ),বৈষম্যমূলক বিশ্লেষণ (=বৈষম্যমূলক বিশ্লেষণ)
ଅସନ୍ତୁଷ୍ଟ,বিচ্ছিন্ন করা
ଘଟଣାଗୁଡ଼ିକୁ ଅସନ୍ତୁଷ୍ଟ କରନ୍ତୁ |,বিচ্ছিন্ন ঘটনা
ବିଚ୍ଛିନ୍ନ ସେଟ୍ |,বিচ্ছিন্ন সেট
ଅସନ୍ତୁଷ୍ଟ ସଂଘ,বিচ্ছিন্ন ইউনিয়ন
ବିଚ୍ଛିନ୍ନତା |,বিচ্ছিন্নতা
ବିଚ୍ଛେଦ |,বিচ্ছুরণ
ବିଚ୍ଛେଦ ଚାର୍ଟ |,বিচ্ছুরণ চার্ট
ବିଚ୍ଛେଦ ସ୍ଥିର |,বিচ্ছুরণ ধ্রুবক
ବିଚ୍ଛେଦ ଚିତ୍ର |,বিচ্ছুরণ চিত্র
ବିଚ୍ଛେଦ ମ୍ୟାଟ୍ରିକ୍ସ (= କୋଭାରିଆନ୍ସ ମ୍ୟାଟ୍ରିକ୍ସ),বিচ্ছুরণ ম্যাট্রিক্স (=কোভারিয়েন্স ম্যাট্রিক্স)
ବିସ୍ଥାପନ,উত্পাটন
ପ୍ରଦର୍ଶନ,প্রদর্শন
ପ୍ରଦର୍ଶନ ୟୁନିଟ୍ (= କନସୋଲ୍),প্রদর্শন ইউনিট (= কনসোল)
ଭିନ୍ନ,ভিন্ন
ବିଚ୍ଛିନ୍ନ ଶକ୍ତି |,অপব্যয়কারী শক্তি
ଦୂରତା କାର୍ଯ୍ୟ,দূরত্ব ফাংশন
ଦୂରତା ମଡ୍ୟୁଲସ୍,দূরত্ব মডুলাস
ବଣ୍ଟନ ମୁକ୍ତ ପଦ୍ଧତି |,বিতরণ-মুক্ত পদ্ধতি
ବଣ୍ଟନ ନିୟମ |,বন্টনমূলক আইন
ବିଭାଜନ,বিচ্যুত
ବିଭେଦ,বিচ্যুতি
ଭିନ୍ନତା ଥିଓରେମ୍ |,ভিন্নতা উপপাদ্য
ବିବିଧ,divergent
ବିବିଧ କ୍ରମ |,ভিন্ন সিরিজ
ବିଭାଜିତ ପାର୍ଥକ୍ୟ |,বিভক্ত পার্থক্য
ବିଭାଜନତା,বিভাজ্যতা
ବିଭାଜନଯୋଗ୍ୟ,বিভাজ্য
ବିଭାଜନ,বিভাগ
ବିଭାଜନ ଆଲଗୋରିଦମ |,বিভাগ অ্যালগরিদম
ବିଭାଜନ ରିଙ୍ଗ |,বিভাগ রিং
ଡୋଡେକାଗନ୍ |,ডোডেকাগন
dodecahedron,dodecahedron
ଡୋମେନ୍,ডোমেইন
ଏକ ଫଙ୍କସନ୍ ର ଡୋମେନ୍,একটি ফাংশনের ডোমেইন
ପରିଭାଷାର ଡୋମେନ୍ |,সংজ্ঞার ডোমেইন
ଅସ୍ତିତ୍ୱର ଡୋମେନ୍ |,অস্তিত্বের ডোমেইন
ପ୍ରାଧାନ୍ୟ ରଣନୀତି |,প্রভাবশালী কৌশল
