Kannada,Punjabi
1. ಎರಕ (ಕಬ್ಬಿಣ) 2. ಕ್ಷಿತಿ (ಕೀಟ),1. ਕਾਸਟਿੰਗ (ਲੋਹਾ) 2. ਕਸ਼ਤੀ (ਕੀੜੇ)
ಕ್ಯಾಟಬಾಲಿಸಮ್,catabolism
ಪ್ರೇರಣೆ,ਪ੍ਰੇਰਣਾ
1. ಕ್ಯಾಟರ್ಪಿಲ್ಲರ್ 2. ಕ್ಯಾಟರ್ಪಿಲ್ಲರ್,1. ਕੈਟਰਪਿਲਰ 2. ਕੈਟਰਪਿਲਰ
ಸಿ ಡಿ. ಎನ್. ಎ. ಸಂಗ್ರಹಣೆ,c d. ਐਨ. a ਸੰਗ੍ਰਹਿ
ವ್ಯಾಪ್ತಿ,ਸੀਮਾ
1. ಕೋಶ 2. ಕೋಶ,1. ਸੈੱਲ 2. ਸੈੱਲ
ಕೇಂದ್ರ ಮುಂಭಾಗದ ವ್ಯವಸ್ಥೆ,ਕੇਂਦਰੀ ਫਰੰਟ ਸਿਸਟਮ
1. ಪಾಯಿಂಟ್ 2. ಫೋಕಸ್,1. ਪੁਆਇੰਟ 2. ਫੋਕਸ
ಕೇಂದ್ರಾಪಗಾಮಿ,centrifugation
ಕೇಂದ್ರಾಪಗಾಮಿ,ਸੈਂਟਰਿਫਿਊਜ
ನಕ್ಷತ್ರ ಕೇಂದ್ರ,ਸਟਾਰ ਸੈਂਟਰ
ಎಪಿಜೆನೆಟಿಕ್,epigenetic
ಕೇಂದ್ರರಾಜ,ਕੇਂਦਰਜਾ
ಮಗ್ಗ,ਲੂਮ
1. ಏಕದಳ 2. ಸೀರಿಯಲ್,1. ਸੀਰੀਅਲ 2. ਸੀਰੀਅਲ
1. ಪ್ರಮಾಣೀಕರಣ 2. ಪ್ರಮಾಣೀಕರಣ,1. ਸਰਟੀਫਿਕੇਸ਼ਨ 2. ਸਰਟੀਫਿਕੇਸ਼ਨ
ಪ್ರಮಾಣೀಕೃತ ಬೀಜ,ਪ੍ਰਮਾਣਿਤ ਬੀਜ
1. ಹುಲ್ಲು 2. ಕುಟ್ಟಿ 3. ಶಾಲಕ್ ಸಹಪಾತ್ರ,1. ਤੂੜੀ 2. ਕੁੱਟੀ 3. ਸ਼ਲਕ ਸਹਪਾਤਰਾ
1. ನಿಭಾಗ್ 2. ಕೈಲಾಜಾ,1. ਨਿਭਾਗ 2. ਕੈਲਜਾ
ಕೈಮೊಗ್ರಫಿ,ਕਾਇਮੋਗ੍ਰਾਫੀ
1. ಕಿಯಾಜ್ಮಾ 2. ಕಾರ್ಯನಿರತ,1. ਕੀਜ਼ਮਾ 2. ਵਿਅਸਤ
ಸೂಪರ್ ಕೂಲಿಂಗ್ ಗಂಟೆಗಳು,ਸੁਪਰ ਕੂਲਿੰਗ ਘੰਟੇ
ಫ್ರಾಸ್ಟ್ ಹಾನಿ,ਠੰਡ ਦਾ ਨੁਕਸਾਨ
1. ವಿಚಿರೋಟಕಿ 2. ಚಿಮೆರಾ,1. ਵੀਚਰੋਤਕੀ 2. ਚਿਮੇਰਾ
ಹಸಿರು ಗಂಜಿ,ਹਰਾ ਦਲੀਆ
1. ಎಲೆಗಳು 2. ಹಸಿರು,1. ਪੱਤੇ 2. ਹਰੇ
ಸೈನೋಸಿಸ್,ਸਾਇਨੋਸਿਸ
ಜೈವಿಕ ವಿತರಣಾ ವಿಜ್ಞಾನ,ਜੈਵਿਕ ਵੰਡ ਵਿਗਿਆਨ
1. ಕ್ರೊಮಾಟಿಡ್ಸ್ 2. ಅರ್ಧ ವರ್ಣತಂತುಗಳು,1. ਕ੍ਰੋਮੇਟਿਡਜ਼ 2. ਅੱਧੇ ਕ੍ਰੋਮੋਸੋਮਜ਼
ಕ್ರೊಮಾಟಿನ್,chromatin
ಕ್ರೊಮ್ಯಾಟೋಗ್ರಫಿ,ਕ੍ਰੋਮੈਟੋਗ੍ਰਾਫੀ
ಕ್ರೊಮಾಟಿಲೇಷನ್,chromatinlation
ಹೃತ್ಕರ್ಣದ ಬಿಂದು,ਅਟਲ ਬਿੰਦੂ
ಕ್ರೊಮಾಟೊಜೆನೆಸಿಸ್,chromatogenesis
1. ಕ್ರೋಮೋಪ್ರೋಟೀನ್ 2. ಪಿಗ್ಮೆಂಟ್ಪ್ರೋಟೀನ್,1. ਕ੍ਰੋਮੋਪ੍ਰੋਟੀਨ 2. ਪਿਗਮੈਂਟਪ੍ਰੋਟੀਨ
1. ವರ್ಣತಂತುಗಳು 2. ವರ್ಣತಂತುಗಳು,1. ਕ੍ਰੋਮੋਸੋਮਜ਼ 2. ਕ੍ਰੋਮੋਸੋਮਜ਼
1. ದೀರ್ಘಕಾಲದ 2. ದೀರ್ಘಕಾಲದ 3. ದೀರ್ಘಕಾಲದ 4. ಬಳಕೆಯಲ್ಲಿಲ್ಲದ,1. ਪੁਰਾਣੀ 2. ਪੁਰਾਣੀ 3. ਪੁਰਾਣੀ 4. ਪੁਰਾਣੀ
ಸಿಟ್ರೇಂಜ್,citrange
ಶರತ್ಕಾಲದ ಹಬ್ಬ,ਪਤਝੜ ਤਿਉਹਾਰ
ವರ್ಗೀಕರಣ,ਵਰਗੀਕਰਨ
1. ಮಣ್ಣು 2. ಮಣ್ಣು,1. ਮਿੱਟੀ 2. ਮਿੱਟੀ
1. ಶುಚಿಗೊಳಿಸುವಿಕೆ 2. ಸ್ಕ್ರಬ್ಬಿಂಗ್ 3. ಸ್ವಚ್ಛಗೊಳಿಸುವಿಕೆ 4. ಶುದ್ಧೀಕರಣ,1. ਸਫਾਈ 2. ਰਗੜਨਾ 3. ਸਫਾਈ 4. ਸ਼ੁੱਧੀਕਰਨ
ನಿರಂತರ ಪರಾಗಸ್ಪರ್ಶ,ਲਗਾਤਾਰ ਪਰਾਗਣ
ಶಿಲುಬೆಯ ಹಣ್ಣು,cruciferous ਫਲ
ಹವಾಮಾನ,ਜਲਵਾਯੂ
ಹವಾಮಾನಶಾಸ್ತ್ರ,ਜਲਵਾਯੂ ਵਿਗਿਆਨ
ಬರಿಯ,ਕੱਟਣਾ
ಉಂಡೆ (ಜೇಡಿಮಣ್ಣು),ਗੰਢ (ਮਿੱਟੀ)
ತದ್ರೂಪಿ,ਕਲੋਨ
1.ಮೋಡಗಳು 2.ಮೋಡಗಳು,1. ਬੱਦਲ 2. ਬੱਦਲ
ಗೊಂಚಲು,ਝੁੰਡ
ಗುಂಪನ್ನು,ਝੁੰਡ
1. ಒರಟು 2. ಒರಟು 3. ಕಚ್ಚಾ 4. ಒರಟು,1. ਮੋਟਾ 2. ਮੋਟਾ 3. ਕੱਚਾ 4. ਮੋਟਾ
1. ಕವರ್ 2. ಲೆಥೆರೆಟ್,1. ਕਵਰ 2. ਚਮੜਾ
ಕೋಯಾ,ਕੋਯਾ
1. ಕೋಎಂಜೈಮ್ 2. ಸಹ-ಕಿಣ್ವ,1. ਕੋਐਨਜ਼ਾਈਮ 2. ਕੋ-ਐਨਜ਼ਾਈਮ
ಒಗ್ಗಟ್ಟು,ਤਾਲਮੇਲ
1. ಫೈಬರ್ (ಸೆಣಬು) 2. ತೆಂಗಿನಕಾಯಿ ಒರಟು,1. ਫਾਈਬਰ (ਜੂਟ ਜੂਟ) 2. ਨਾਰੀਅਲ ਮੋਟੇ
ಮುಳಂಕೂರು ಚೋಳ,ਮੁਲੰਕੁਰ ਚੋਲਾ
,
ಕೊಲೊಯ್ಡ್ (ಮಣ್ಣು),ਕੋਲਾਇਡ (ਮਿੱਟੀ)
1.ಕಾಲಮ್ 2.ಕೊಲುಮೆಲ್ಲಾ,1.ਕਾਲਮ 2.ਕੋਲੁਮੇਲਾ
1. ಪೆನಾಲ್ಟಿ 2. ಕಾಲಮ್ 3. ಕಾಲಮ್,1. ਜੁਰਮਾਨਾ 2. ਕਾਲਮ 3. ਕਾਲਮ
ಕಮ್ಯುನಿಯನ್,ਸਾਂਝ
ವಾಣಿಜ್ಯ ಬ್ಯಾಂಕ್,ਵਪਾਰਕ ਬੈਂਕ
1. ಸರಕು 2. ಸರಕು,1. ਵਸਤੂ 2. ਵਪਾਰਕ ਮਾਲ
ಸಮುದಾಯ,ਭਾਈਚਾਰਾ
ಸಂಕೋಚನ (ಮಣ್ಣಿನ),ਮਿਸ਼ਰਣ (ਮਿੱਟੀ ਦਾ)
1. ಹೊಂದಾಣಿಕೆ 2. ಹೊಂದಾಣಿಕೆ,1. ਅਨੁਕੂਲਤਾ 2. ਅਨੁਕੂਲਤਾ
ಹೊಂದಾಣಿಕೆ,ਅਨੁਕੂਲਤਾ
1. ಪರಿಹಾರ 2. ಪರಿಹಾರ,1. ਮੁਆਵਜ਼ਾ 2. ਮੁਆਵਜ਼ਾ
ಸ್ಪರ್ಧಾತ್ಮಕ ಪರಸ್ಪರ ಕ್ರಿಯೆ,ਪ੍ਰਤੀਯੋਗੀ ਪਰਸਪਰ ਪ੍ਰਭਾਵ
ಪೂರಕ ಬೆಳೆ,ਪੂਰਕ ਫਸਲ
1.ಸಂಯೋಜಿತ 2.ಸಂಕೀರ್ಣ,1. ਸੰਯੁਕਤ 2. ਗੁੰਝਲਦਾਰ
ಘಟಕ,ਸੰਵਿਧਾਨਕ
ಸಂಯೋಜನೆ,ਰਚਨਾ
ಗೊಬ್ಬರ,ਖਾਦ
ಚಕ್ರಬಡ್ಡಿ,ਮਿਸ਼ਰਿਤ ਵਿਆਜ
ಗಣನೆ,ਗਣਨਾ
1. ಕಂಪ್ಯೂಟರ್ 2. ಕಂಪ್ಯೂಟರ್,1. ਕੰਪਿਊਟਰ 2. ਕੰਪਿਊਟਰ
1. ಏಕಾಗ್ರತೆ 2. ಏಕಾಗ್ರತೆ,1. ਇਕਾਗਰਤਾ 2. ਇਕਾਗਰਤਾ
1. ಆಪ್ಟಿಮೈಜರ್ 2. ರಿವೈಟಲೈಸರ್,1. ਆਪਟੀਮਾਈਜ਼ਰ 2. ਰੀਵਾਈਟਲਾਈਜ਼ਰ
ವಾಹಕತೆ,ਚਾਲਕਤਾ
1. ಕಾನ್ಫಿಗರೇಶನ್ 2. ಕಾನ್ಫಿಗರೇಶನ್,1. ਸੰਰਚਨਾ 2. ਸੰਰਚਨਾ
1. ಅನುಸರಣೆ 2. ಸಂರಚನೆ 3. ಅನುಸರಣೆ,1. ਅਨੁਕੂਲਤਾ 2. ਸੰਰਚਨਾ 3. ਅਨੁਕੂਲਤਾ
1. ಏಕೀಕರಣ 2. ಹೈಬ್ರಿಡೈಸೇಶನ್,1. ਏਕੀਕਰਣ 2. ਹਾਈਬ੍ਰਿਡਾਈਜ਼ੇਸ਼ਨ
ಸಂಯೋಗ,ਸੰਜੋਗ
1. ಸಂಯೋಜಕ 2. ಸಂಯೋಜಕ,1. ਜੋੜਨ ਵਾਲਾ 2. ਜੋੜਨ ਵਾਲਾ
ರಕ್ಷಣೆ,ਸੁਰੱਖਿਆ
ಬಲವರ್ಧನೆ,ਏਕੀਕਰਨ
1. ಪದಾರ್ಥ 2. ಪದಾರ್ಥಗಳು,1. ਸਮੱਗਰੀ 2. ਸਮੱਗਰੀ
ಗ್ರಾಹಕ,ਖਪਤਕਾਰ
ಬಳಕೆ,ਖਪਤ
ಮಾಲಿನ್ಯ,ਗੰਦਗੀ
ಬಾಹ್ಯರೇಖೆ ನೆಟ್ಟ,ਕੰਟੂਰ ਲਾਉਣਾ
ಬಾಹ್ಯರೇಖೆ ರೇಖೆ,ਕੰਟੋਰ ਲਾਈਨ
1. ಗುತ್ತಿಗೆ ಕೃಷಿ 2. ಗುತ್ತಿಗೆ ಕೃಷಿ 3. ಗುತ್ತಿಗೆ ಕೃಷಿ,1. ਕੰਟਰੈਕਟ ਫਾਰਮਿੰਗ 2. ਕੰਟਰੈਕਟ ਫਾਰਮਿੰਗ 3. ਕੰਟਰੈਕਟ ਫਾਰਮਿੰਗ
ನಿಯಂತ್ರಿತ ವಾತಾವರಣದ ಶೇಖರಣೆ,ਨਿਯੰਤਰਿਤ ਵਾਯੂਮੰਡਲ ਸਟੋਰੇਜ਼
ಸಹಕಾರಿ ಬ್ಯಾಂಕ್,ਸਹਿਕਾਰੀ ਬੈਂਕ
ಸಹಕಾರ ಸಂಘದ ಸದಸ್ಯ,ਸਹਿਕਾਰੀ ਸਭਾ ਦੇ ਮੈਂਬਰ
ಗುಲ್ಮಾವನ್,ਗੁਲਮਾਵਨ
ಘನಾಕೃತಿಯ,ਘਣ
1. ದಾಲ್ಪುಂಜ್ 2. ಕೊರೊಲ್ಲಾ,1. ਦਲਪੁੰਜ 2. ਕੋਰੋਲਾ
1. ಕಾರ್ಟೆಕ್ಸ್ 2. ಕಾರ್ಟೆಕ್ಸ್,1. ਕਾਰਟੈਕਸ 2. ਕਾਰਟੈਕਸ
ವೆಚ್ಚ,ਲਾਗਤ
ಕೋಟಿಲ್ಡನ್,cotyledon
ಕ್ರೆಡಿಟ್ ಸಮಿತಿ,ਕ੍ਰੈਡਿਟ ਕਮੇਟੀ
1. ಸಾಲ ನೀಡಿಕೆ 2. ಕ್ರೆಡಿಟ್,1. ਉਧਾਰ 2. ਕ੍ਰੈਡਿਟ
1. ಸಾಲದಾತ 2. ಸಾಲಗಾರ,1. ਰਿਣਦਾਤਾ 2. ਲੈਣਦਾਰ
1. ಕ್ರೆಸ್ಟ್ 2. ಶೃಂಗ 3. ಶಿಖರ,1. ਕਰੈਸਟ 2. ਸਿਰਾ 3. ਸਪਾਇਰ
ಹಿಂತೆಗೆದುಕೊಳ್ಳುವಿಕೆ,ਵਾਪਸੀ
ಸಮಸ್ಯೆ,ਸਮੱਸਿਆ
ಪರೀಕ್ಷೆ,ਟੈਸਟ
ನಿರ್ಣಾಯಕ,ਨਾਜ਼ੁਕ
ಬೆಳೆ ವಿಮೆ,ਫਸਲ ਬੀਮਾ
ಬೆಳೆ ಸಾಲ,ਫਸਲ ਕਰਜ਼ਾ
1. ಬೆಳೆ 2. ಬೆಳೆ,1. ਫਸਲ 2. ਫਸਲ
ಕೃಷಿ ಪ್ರದೇಶ,ਕਾਸ਼ਤ ਖੇਤਰ
ಅಡ್ಡ ಹೊಂದಾಣಿಕೆಯಾಗುವುದಿಲ್ಲ,ਪਾਰ ਅਸੰਗਤ
1. ಕಿರೀಟ 2. ಪಿನಾಕಲ್ (ಸಸ್ಯ),1. ਤਾਜ 2. ਸਿਖਰ (ਪੌਦਾ)
ಮೃದು ಕಣಗಳು,ਨਰਮ ਕਣ
ಕ್ರಸ್ಟ್,ਛਾਲੇ
1. ಕ್ರಿಪ್ಟೋಗಮ್ 2. ಫ್ಲೋರಿಫಾರ್ಮ್ ಅಲ್ಲದ,1. ਕ੍ਰਿਪਟੋਗਾਮ 2. ਗੈਰ-ਫਲੋਰੀਫਾਰਮ
ಕತ್ತರಿಸು (ಹಣ್ಣು),ਛਾਂਟੀ (ਫਲ)
ಪೆನ್ನು,ਕਲਮ
ತಳಿ ವೈವಿಧ್ಯ,ਕਿਸਮ ਦੀ ਕਿਸਮ
1. ಎಳೆತ 2. ಕೃಷಿ 3. ಬೇಸಾಯ,1. ਟ੍ਰੈਕਸ਼ਨ 2. ਖੇਤੀਬਾੜੀ 3. ਖੇਤੀ
1. ರೈತ 2. ಕೃಷಿಕ,1. ਕਿਸਾਨ 2. ਕਾਸ਼ਤਕਾਰ
1. ಸಾಗುವಳಿ 2. ಸಾಗುವಳಿ 3. ಪಾಲನೆ,1. ਕਾਸ਼ਤ 2. ਕਾਸ਼ਤ 3. ਪਾਲਣ
1.ಸಂಪನ್ಮೂಲ 2.ತಯಾರಿಕೆ,1.ਸਰੋਤ 2.ਤਿਆਰੀ
1.ಕುಂತಲನ್ 2.ಕುಂಚೋನ್,1.ਕੁੰਤਲਨ 2.ਕੁੰਚਨ
ಭಂಗಿ,ਆਸਣ
1. ಎಪಿಡರ್ಮಿಸ್ 2. ಹೊರಪೊರೆ,1. ਐਪੀਡਰਰਮਿਸ 2. ਛੱਲੀ
1. ಪೆನ್ 2. ಕತ್ತರಿಸುವುದು 3. ಕತ್ತರಿಸುವುದು 4. ಕತ್ತರಿಸುವುದು 5. ಕತ್ತರಿಸುವುದು,1. ਕਲਮ 2. ਕੱਟਣਾ 3. ਕੱਟਣਾ 4. ਕੱਟਣਾ 5. ਕੱਟਣਾ
1. ವರ್ಮ್ ಕಾರ್ಪಸ್ 2. ಚೀಲ 3. ಚೀಲ 4. ವಿರೂಪಗೊಂಡ ಗಡ್ಡೆ 5. ನಿಯೋಪ್ಲಾಸಂ,1. ਕੀੜਾ ਸਰੀਰ 2. ਸਿਸਟ 3. ਗੰਢ 4. ਵਿਗੜਿਆ ਗੰਢ 5. ਨਿਓਪਲਾਜ਼ਮ
ಸೈಟೋಕ್ರೋಮ್,cytochrome
ಜೀವಕೋಶದ ಜೋಡಣೆ,ਸੈੱਲ ਜੋੜਨਾ
ಜೀವಕೋಶದ ಸಂತಾನೋತ್ಪತ್ತಿ,ਸੈੱਲ ਪ੍ਰਜਨਨ
ಜೀವಕೋಶದ ತಳಿಶಾಸ್ತ್ರ,ਸੈੱਲ ਜੈਨੇਟਿਕਸ
ಸೈಟೋಪ್ಲಾಸ್ಮಿಕ್ ವಿಭಾಗ,cytoplasmic ਡਿਵੀਜ਼ਨ
ಜೀವಕೋಶದ ಜೀವಶಾಸ್ತ್ರ,ਸੈੱਲ ਜੀਵ ਵਿਗਿਆਨ
ಜೀವಕೋಶದ ವಿಘಟನೆ,ਸੈੱਲ lysis
1. ಸೈಟೋಮಿಯರ್ 2. ಕೋಶ ವಿಭಜನೆ,1. ਸਾਇਟੋਮੇਰ 2. ਸੈੱਲ ਸੈਗਮੈਂਟੇਸ਼ਨ
ಸೈಟೋಪ್ಲಾಸಂ,cytoplasm
1. ಡೈರಿ 2. ಡೈರಿ,1. ਡੇਅਰੀ 2. ਡੇਅਰੀ
ಡೈರಿ ಉದ್ಯಮ,ਡੇਅਰੀ ਉਦਯੋਗ
1. ಅಣೆಕಟ್ಟು 2. ತಳಿಗಾರ,1. ਡੈਮ 2. ਬਰੀਡਰ
ದಿನ ಸಂಪೂರ್ಣ ಸಸ್ಯ,ਦਿਨ ਦਾ ਸੰਪੂਰਨ ਪੌਦਾ
ಹೂಬಿಡುವ ನಂತರ ದಿನ,ਫੁੱਲ ਦੇ ਬਾਅਦ ਦਿਨ
ಪೂರ್ಣ ಹೂಬಿಡುವ ನಂತರ ದಿನ,ਪੂਰੇ ਫੁੱਲ ਦੇ ਬਾਅਦ ਦਿਨ
ಅಸಮರ್ಥತೆ,ਅਕੁਸ਼ਲਤਾ
ಡಿಕ್ಯಾಲ್ಸಿಫಿಕೇಶನ್,decalcification
1. ಹೊರಹಾಕು 2. ಹೊರಹಾಕು,1. ਡਿਸਲੋਜ 2. ਡਿਸਲੋਜ
ಕೊಳೆತ,ਸੜਨ
ಪತನಶೀಲ,ਪਤਝੜ
1. ದಶಮಾಂಶ 2. ದಶಮಾಂಶ,1. ਦਸ਼ਮਲਵ 2. ਦਸ਼ਮਲਵ
ಕೀಳರಿಮೆ,ਘਟੀਆਪਨ
ಅನುರಾನ್ (ಮಣ್ಣು),ਅਨੁਰਾਨ (ਮਿੱਟੀ)
ವಿಪುಷ್ಪನ್,ਵਿਪੁਸ਼ਪਨ
ಬಿಲ್ಲಿಂಗ್,ਬਿਲਿੰਗ
ಅರಣ್ಯನಾಶ,ਕਟਾਈ
ಅವಮಾನ,ਬਦਨਾਮੀ
ಅವನತಿ,ਪਤਨ
ಭಾಗ ದಿನ,ਭਾਗ ਦਿਨ
1. ಪ್ರಮಾಣ 2. ಭಾಗ,1. ਮਾਤਰਾ 2. ਹਿੱਸਾ
ಅಳಿವು,dehiscence
ಹೊಟ್ಟು ತೆಗೆಯುವುದು,ਭੂਸੀ ਨੂੰ ਹਟਾਉਣਾ
ಹೊಟ್ಟು ತೆಗೆಯುವುದು,ਭੂਸੀ ਨੂੰ ਹਟਾਉਣਾ
ನಿರ್ಜಲೀಕರಣ,ਡੀਹਾਈਡਰੇਸ਼ਨ
ಜಲರಹಿತ,ਨਿਹਾਈਡ੍ਰਸ
ಬೇಡಿಕೆ,ਮੰਗ
1. ಡಿನಾಟರೇಶನ್ 2. ಗುಣಾಕಾರ,1. ਵਿਨਾਸ਼ਕਾਰੀ 2. ਗੁਣਾ
ನಿಂದನೆ,ਖੰਡਨ
1. ಠೇವಣಿ (ಮಣ್ಣು) 2. ಠೇವಣಿ (ಅರ್ಥಶಾಸ್ತ್ರ),1. ਜਮ੍ਹਾ (ਮਿੱਟੀ) 2. ਜਮ੍ਹਾ (ਆਰਥਿਕਤਾ)
ಠೇವಣಿ,ਜਮ੍ਹਾ
1. ಸವಕಳಿ 2. ಸವಕಳಿ,1. ਘਟਾਓ 2. ਘਟਾਓ
ನಿರ್ಲವಣೀಕರಣ,ਡੀਸਲੀਨੇਸ਼ਨ
1. ನೀರು ಒಣಗಿಸುವುದು 2. ನಿರ್ಜಲೀಕರಣ,1. ਪਾਣੀ ਸੁਕਾਉਣਾ 2. ਡੀਹਾਈਡਰੇਸ਼ਨ
1. ವಿನ್ಯಾಸ 2. ವಿನ್ಯಾಸ,1. ਡਿਜ਼ਾਈਨ 2. ਡਿਜ਼ਾਈਨ
ಒಣ,ਸੁੱਕਣ ਵਾਲਾ
ಕರ್ನಲ್ ತೆಗೆಯುವಿಕೆ,ਕਰਨਲ ਹਟਾਉਣ
ಡಿ-ಇಂಟರ್ಕಲೇಶನ್,ਡੀ-ਇੰਟਰਕਲੇਸ਼ਨ
ಸಂಯೋಗ,ਸੰਜੋਗ
1. ಗಂಡು ಮಂಜರಿ ಉದ್ಧರಣ (ಮೆಕ್ಕೆಜೋಳ) 2. ಬಲ್ಲರ್ ಹೊರತೆಗೆಯುವಿಕೆ,1. ਨਰ ਮੰਜਰੀ ਐਕਸਟਰੈਕਸ਼ਨ (ਮੱਕੀ) 2. ਬੱਲਰ ਐਕਸਟਰੈਕਸ਼ਨ
ಬಲ್ಲರ್ ಅಥವಾ ಕುಂದನ್ ಕತ್ತರಿಸುವುದು,ਬੱਲਰ ਜਾਂ ਕੁੰਦਨ ਕੱਟਣਾ
ನಿರ್ಣಯಕ,ਨਿਰਧਾਰਕ
ಅಪಮೌಲ್ಯೀಕರಣ,devaluation
ಸಸ್ಯರಹಿತ,de-vegetate
ವಿಚಲನ,ਭਟਕਣਾ
ದುಪ್ಪಟ್ಟು,ਡਬਲ
ರೋಗನಿರ್ಣಯ,ਨਿਦਾਨ
ವಿಭಿನ್ನ ಪ್ರಬುದ್ಧತೆ,ਵੱਖਰੀ ਪਰਿਪੱਕਤਾ
ಕವಲೊಡೆಯುವಿಕೆ,ਵੰਡ
1. ಡೈಕೋಟಿಲ್ಡನ್ 2. ಡೈಕೋಟಿಲ್ಡನ್ (ಬೀಜ),1. ਡਾਇਕੋਟਾਈਲਡਨ 2. ਡਾਇਕੋਟਾਈਲਡਨ (ਬੀਜ)
ಬೆನ್ನು ರೋಗ,ਪਿੱਠ ਦੀ ਬਿਮਾਰੀ
1. ಪ್ರಸರಣ 2. ಪ್ರಸರಣ,1. ਫੈਲਾਅ 2. ਪ੍ਰਸਾਰ
ಜೀರ್ಣಸಾಧ್ಯತೆ,ਪਾਚਨ ਸਮਰੱਥਾ
ಡೈಹೈಬ್ರಿಡ್,ਡਾਇਹਾਈਬ੍ਰਿਡ
1. ಅಣೆಕಟ್ಟು 2. ಚರಂಡಿ 3. ಕುಟುಂಬ,1. ਡੈਮ 2. ਡਰੇਨ 3. ਪਰਿਵਾਰ
ಅತ್ಯಲ್ಪ,ਮਾਮੂਲੀ
1. ಏಕಪತ್ನಿ 2. ಏಕಪತ್ನಿ,1. ਮੋਨੋਗੈਮਸ 2. ਮੋਨੋਗੈਮਸ
ಡಿಪ್ಲಾಯ್ಡ್,ਡਿਪਲੋਇਡ
1. ಡಿಪ್ಲಾಯ್ಡ್ 2. ಡಿಪ್ಲಾಯ್ಡ್,1. ਡਿਪਲੋਇਡ 2. ਡਿਪਲੋਇਡ
ದ್ವಿಧ್ರುವಿ,dipole
1. ಹೊರತೆಗೆಯುವಿಕೆ 2. ಬಡ್ ತೆಗೆಯುವಿಕೆ,1. ਕੱਢਣਾ 2. ਬਡ ਹਟਾਉਣਾ
1. ನೇಗಿಲು ಉಳುಮೆ 2. ನೂಲುವ,1. ਹਲ ਵਾਹੁਣਾ 2. ਕਤਾਈ
ರಿಯಾಯಿತಿ,ਛੂਟ
ಸೋಂಕುಗಳೆತ,ਕੀਟਾਣੂਨਾਸ਼ਕ
1. ಪ್ರಸರಣ 2. ಸ್ಕ್ಯಾಟರಿಂಗ್,1. ਫੈਲਾਅ 2. ਖਿੰਡਾਉਣਾ
1. ಚದುರುವಿಕೆ 2. ವ್ಯತ್ಯಾಸ,1. ਖਿੰਡਾਉਣਾ 2. ਪਰਿਵਰਤਨ
ವೈವಿಧ್ಯೀಕರಣ,ਵਿਭਿੰਨਤਾ
ವೈವಿಧ್ಯಮಯ ಕೃಷಿ,ਵਿਭਿੰਨ ਖੇਤੀਬਾੜੀ
ಡಿಎನ್ಎ ಹೆಜ್ಜೆ,ਡੀਐਨਏ ਕਦਮ
ಡಿಎನ್ಎ ರಿಸೀವರ್,ਡੀ.ਐਨ.ਏ ਪ੍ਰਾਪਤਕਰਤਾ
ಡಾಕ್ ಬಾಡಿಗೆ,ਡੌਕ ਕਿਰਾਏ &#39;ਤੇ
ಪರಿಣಾಮಕಾರಿ,ਅਸਰਦਾਰ
ಸುಪ್ತಾವಸ್ಥೆ,ਸੁਸਤਤਾ
1. ಪ್ರಮಾಣ 2. ಡೋಸೇಜ್ 3. ಡೋಸೇಜ್,1. ਮਾਤਰਾ 2. ਖੁਰਾਕ 3. ਖੁਰਾਕ
ಡಬಲ್ ಸಿಗ್ಮೋಯ್ಡ್ ಕರ್ವ್,ਡਬਲ ਸਿਗਮੋਇਡ ਕਰਵ
1. ಬಿರುಗಾಳಿ 2. ಹಿಗ್ಗಿಸಿ,1. ਝੱਖੜ 2. ਖਿੱਚੋ
1. ಎಕ್ಸಾಸ್ಟ್ ಡ್ರೈನ್ 2. ಎಫ್ಲುಯೆಂಟ್,1. ਐਗਜ਼ੌਸਟ ਡਰੇਨ 2. ਗੰਦਾ ਪਾਣੀ
ಒಳಚರಂಡಿ,ਡਰੇਨੇਜ
ಎಳೆತ,ਖਿੱਚ
1. ಔಷಧಿ ಕೊಡು 2. ಕುಡಿಸು,1. ਦਵਾਈ ਦਿਓ 2. ਭਿੱਜੋ
ಸೌಂದರ್ಯವರ್ಧಕಗಳು (ಬೀಜಗಳು),ਕਾਸਮੈਟਿਕਸ (ਬੀਜ)
1. ಆಗರ್ 2. ಆಳವಿಲ್ಲದ ದೋಷ 3. ಡ್ರಿಲ್ 4. ಆಗರ್,1. auger 2. ਘੱਟ ਨੁਕਸ 3. ਡ੍ਰਿਲ 4. auger
1. ರಂಧ್ರ 2. ಡ್ರಿಲ್ 3. ಡ್ರಿಲ್,1. ਮੋਰੀ 2. ਡ੍ਰਿਲ 3. ਡ੍ਰਿਲ
1. ಕೊರೆಯುವುದು 2. ಡ್ರಿಲ್ನೊಂದಿಗೆ ಬಿತ್ತನೆ 3. ಡ್ರಿಲ್ನೊಂದಿಗೆ ಸುರಿಯುವುದು,1. ਡ੍ਰਿਲਿੰਗ 2. ਇੱਕ ਮਸ਼ਕ ਨਾਲ ਬਿਜਾਈ 3. ਇੱਕ ਮਸ਼ਕ ਨਾਲ ਡੋਲ੍ਹਣਾ
ಹನಿ ನೀರಾವರಿ,ਤੁਪਕਾ ਸਿੰਚਾਈ
ಒಣ ಬೇಸಾಯ,ਸੁੱਕੀ ਖੇਤੀ
