Odiya,Marathi
ବିଳମ୍ବ ସମୟ,विलंब वेळ
ଡିଲିଟ୍ କରନ୍ତୁ |,हटवा
ବିଲୋପ ରେକର୍ଡ,हटवणे रेकॉर्ड
ଡିଲିମିଟର,परिसीमक
ଡେଲଟା ମଡ୍ୟୁଲେସନ୍,डेल्टा मॉड्युलेशन
ପେଜିଂ ଚାହିଦା |,मागणी पेजिंग
ଡେମୋ,डेमो
demodulation,demodulation
demultiplexer,demultiplexer
ନାମକରଣ,विकृतीकरण
ଘନତା,घनता
ନିର୍ଭରଶୀଳତା |,अवलंबित्व
ନିର୍ଭରଶୀଳ ଏକକ |,अवलंबून युनिट
dequeue,पंक्ती
ଡିଫରେନ୍ସିଂ,संदर्भ देणे
ଡେରିଭେସନ୍ ଗଛ |,व्युत्पन्न झाड
ପ୍ରାପ୍ତ କ୍ଷେତ୍ର,व्युत्पन्न फील्ड
ଅବତରଣ କ୍ରମ |,उतरत्या क्रमवारी
ଡିଜାଇନ୍,डिझाइन
ଡେସ୍କ କାଲକୁଲେଟର,डेस्क कॅल्क्युलेटर
ଡେସ୍କ ଟପ୍ କମ୍ପ୍ୟୁଟର |,डेस्कटॉप संगणक
ଡେସ୍କଟପ୍ ଉପସ୍ଥାପନା,डेस्कटॉप सादरीकरण
ଡେସ୍କଟପ୍ ପ୍ରକାଶନ (DTP),डेस्कटॉप प्रकाशन (DTP)
ଡେସ୍କଟପ୍ ଭିଡିଓ,डेस्कटॉप व्हिडिओ
ଗନ୍ତବ୍ୟସ୍ଥଳ ଠିକଣା,गंतव्य पत्ता
ବିନାଶକାରୀ |,विनाशक
ନିର୍ଣ୍ଣୟକାରୀ ସ୍ୱୟଂଚାଳିତ |,निर्धारक ऑटोमॅट्स
ବିକାଶକାରୀ,विकसक
ବିକାଶ ବ୍ୟବସ୍ଥା,विकास प्रणाली
ଉପକରଣ,साधन
ଉପକରଣ ନିୟନ୍ତ୍ରଣ ଏକକ,डिव्हाइस नियंत्रण युनिट
ଉପକରଣ ନିୟନ୍ତ୍ରକ,डिव्हाइस नियंत्रक
ଉପକରଣ ପରିଚାଳନା,डिव्हाइस व्यवस्थापन
ଉପକରଣ ମୋଡ୍,डिव्हाइस मोड
ନିରାକରଣ,निदान
ଡାଇଗ୍ନୋଷ୍ଟିକ୍ ସିଷ୍ଟମ୍ |,निदान प्रणाली
ନିଦାନ,निदान
ଚିତ୍ର,आकृती
ଡାଏଲ୍ କରନ୍ତୁ |,डायल
ଡାଏଲ୍ ଲାଇନ୍ |,डायल लाइन
ଡାଏଲ୍ ସ୍ୱର,डायल टोन
ଡାଏଲ୍ ଅପ୍ କରନ୍ତୁ |,डायल करा
ସଂଳାପ,संवाद
ଡାୟଲଗ୍ ବକ୍ସ,डायलॉग बॉक्स
ଡାଏଲଅପ୍ ମୋଡେମ୍ |,डायलअप मॉडेम
ହୀରା,आकारमान
ଅଭିଧାନ,शब्दकोश
ଭିନ୍ନତା,भिन्नता
ଡିଜିଟାଲ୍ |,डिजिटल
ଡିଜିଟାଲ୍ ଚ୍ୟାନେଲ୍ |,डिजिटल चॅनेल
ଡିଜିଟାଲ୍ ସର୍କିଟ୍ |,डिजिटल सर्किट
ଡିଜିଟାଲ୍ କମ୍ପ୍ୟୁଟର |,डिजिटल संगणक
ଡିଜିଟାଲ୍ ତଥ୍ୟ |,डिजिटल डेटा
ଡିଜିଟାଲ୍ ସୁବିଧା,डिजिटल सुविधा
ଡିଜିଟାଲ୍ ଫିଲ୍ଟର୍ |,डिजिटल फिल्टर
ଡିଜିଟାଲ୍ ଲାଇବ୍ରେରୀ |,डिजिटल लायब्ररी
ଡିଜିଟାଲ୍ ମୋଡ୍ୟୁଲେସନ୍,डिजिटल मॉड्यूलेशन
ଡିଜିଟାଲ୍ ମନିଟର |,डिजिटल मॉनिटर
ଡିଜିଟାଲ୍ ଚିତ୍ର |,डिजिटल चित्र
ଡିଜିଟାଲ୍ ଦସ୍ତଖତ |,डिजिटल स्वाक्षरी
ଡିଜିଟାଲ୍ ସୁଇଚ୍ |,डिजिटल स्विच
ଡିଜିଟାଲ୍ ଟୁ ଆନାଗଲ୍ (D / A) କନଭର୍ଟର |,डिजिटल ते अॅनालॉग (D/A) कनवर्टर
ଡିଜିଟାଇଜେସନ୍,डिजिटायझेशन
ଡିଜିଟାଇଜେସନ୍,डिजीटल करा
ଡିଜିଟାଇଜର୍,डिजिटायझर
ଡାୟୋଡ୍,डायोड
ସିଧାସଳଖ |,थेट
ପ୍ରତ୍ୟକ୍ଷ ଠିକଣା,थेट पत्ता
ସିଧାସଳଖ ରୂପାନ୍ତର |,थेट रूपांतरण
ସିଧାସଳଖ ଯୋଡି |,थेट जोडणी
ସିଧାସଳଖ ସ୍ମୃତି ପ୍ରବେଶ (DMA),डायरेक्ट मेमरी ऍक्सेस (DMA)
ସିଧାସଳଖ ମେମୋରୀ ଆକସେସ୍ (DMA),डायरेक्ट मेमरी ऍक्सेस (DMA)
ପ୍ରତ୍ୟକ୍ଷ ପଦ୍ଧତି |,थेट पद्धत
ନିର୍ଦ୍ଦେଶନାମା,निर्देश
ଡିରେକ୍ଟୋରୀ,निर्देशिका
ଡିରେକ୍ଟୋରୀ ସର୍ଭର |,निर्देशिका सर्व्हर
ଡିରେକ୍ଟୋରୀ ସେବା,निर्देशिका सेवा
ଅକ୍ଷମ କରନ୍ତୁ |,अक्षम करा
ସଙ୍କେତ ଅକ୍ଷମ କରିବା |,सिग्नल अक्षम करणे
ସଂଯୋଗ ବିଚ୍ଛିନ୍ନ କରନ୍ତୁ |,डिस्कनेक्ट करा
ବିଚ୍ଛିନ୍ନ,स्वतंत्र
ଡିସ୍କ,डिस्क
ଡିସ୍କ ଠିକଣା,डिस्क पत्ता
ଡିସ୍କ ଆରେ,डिस्क अॅरे
ଡିସ୍କ କ୍ଷମତା,डिस्क क्षमता
ଡିସ୍କ ଡ୍ରାଇଭ,डिस्क ड्राइव्ह
ଡିସ୍କ ଫାଇଲ୍ |,डिस्क फाइल
ଡିସ୍କ ମେମୋରୀ,डिस्क मेमरी
ଡିସ୍କ ଅପରେଟିଂ ସିଷ୍ଟମ୍ (DOS),डिस्क ऑपरेटिंग सिस्टम (DOS)
ଡିସ୍କ ପ୍ୟାକ୍ |,डिस्क पॅक
ଡିସ୍କ ସର୍ଭର |,डिस्क सर्व्हर
ଡିସ୍କ ସଂରକ୍ଷଣ,डिस्क स्टोरेज
ଡିସ୍କେଟ୍ |,डिस्केट
ଫାଇଲ୍ ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,फाइल प्रदर्शित करा
ପ୍ରତିଛବି ପ୍ରଦର୍ଶନ କରନ୍ତୁ |,प्रतिमा प्रदर्शित करा
ନିଷ୍କାସନ,विल्हेवाट
ଦୂରତା,अंतर
ଦୂରତା କାର୍ଯ୍ୟ,अंतर कार्य
ବିକୃତି,विकृती
ବଣ୍ଟିତ |,वितरित केले
ବଣ୍ଟିତ ତଥ୍ୟ |,वितरित डेटा
ବଣ୍ଟିତ ସର୍ଭର |,वितरित सर्व्हर
ବଣ୍ଟିତ ସିଷ୍ଟମ୍ |,वितरित प्रणाली
ବଣ୍ଟନକାରୀ,वितरणात्मक
ଡକ୍ୟୁମେଣ୍ଟ୍,दस्तऐवज
ଡକ୍ୟୁମେଣ୍ଟ ପୁନରୁଦ୍ଧାର ହେଲା |,दस्तऐवज पुनर्प्राप्त
ଡକ୍ୟୁମେଣ୍ଟ୍ ୱିଣ୍ଡୋ |,दस्तऐवज विंडो
ଡକ୍ୟୁମେଣ୍ଟେସନ୍,दस्तऐवजीकरण
ଡୋମେନ୍,डोमेन
ଡୋମେନ୍ ନାମ,डोमेनचे नाव
ଡଟ୍ ମ୍ୟାଟ୍ରିକ୍ସ ପ୍ରିଣ୍ଟର୍ |,डॉट मॅट्रिक्स प्रिंटर
ତଳକୁ,खाली
ଡାଉନ୍ ଲିଙ୍କ୍ |,डाउन लिंक
ଡାଉନ୍ ଲୋଡିଙ୍ଗ୍ |,डाउन लोडिंग
ଡାଉନ୍ ଟାଇମ୍ |,खाली वेळ
ଡ୍ରାଗ୍,ड्रॅग करणे
DRAM (ଗତିଶୀଳ RAM),DRAM (डायनॅमिक रॅम)
drift,वाहून जाणे
ଡ୍ରାଇଭର |,चालक
ଡ୍ରପ୍,थेंब
ତାଲିକା ବାକ୍ସ ଡ୍ରପ୍ କରନ୍ତୁ |,ड्रॉप डाउन सूची बॉक्स
ଡ୍ରମ୍ ଡ୍ରାଇଭ୍ |,ड्रम ड्राइव्ह
ଡ୍ରମ୍ ପ୍ରିଣ୍ଟର୍ |,ड्रम प्रिंटर
ଡ୍ରମ୍ ୟୁନିଟ୍ |,ड्रम युनिट
ଡୁଆଲ୍ |,दुहेरी
ଦ୍ୱ ual ତ ଘନତା |,दुहेरी घनता
ଡମି ଠିକଣା,डमी पत्ता
ଡମ୍ପିଂ,डंप
ଡୁପ୍ଲେକ୍ସ ସର୍କିଟ |,डुप्लेक्स सर्किट
ନକଲ,डुप्लेक्सिंग
ନକଲ,नक्कल
DVD R / W,DVD R/W
DVD ROM,डीव्हीडी रॉम
ଗତିଶୀଳ ନିର୍ଦ୍ଦେଶ,डायनॅमिक सूचना
ଗତିଶୀଳ ସ୍ମୃତି,डायनॅमिक मेमरी
ଗତିଶୀଳତା |,गतिशीलता
EBCDIC |,EBCDIC
ଇ-ବ୍ୟବସାୟ |,ई-व्यवसाय
ଇକୋ,प्रतिध्वनी
ଇ-ବାଣିଜ୍ୟ |,ई-कॉमर्स
ସମ୍ପାଦନ କରନ୍ତୁ |,सुधारणे
ସମ୍ପାଦକ,संपादक
ଶିକ୍ଷାଗତ ପ୍ରଯୁକ୍ତିବିଦ୍ୟା |,शैक्षणिक तंत्रज्ञान
EEP ରୋମ୍,ईईपी रोम
ପ୍ରଭାବଶାଳୀ ଠିକଣା (ଭାସମାନ ଠିକଣା),प्रभावी पत्ता (फ्लोटिंग पत्ता)
ପ୍ରଭାବଶାଳୀ ଅପରେଣ୍ଡ୍ ଠିକଣା |,प्रभावी ऑपरेंड पत्ता
ପ୍ରଭାବଶାଳୀ ପ୍ରଣାଳୀ |,प्रभावी प्रक्रिया
ପ୍ରଭାବଶାଳୀ UID (ବ୍ୟବହାରକାରୀ ପରିଚୟ),प्रभावी UID (वापरकर्ता ओळख)
ପ୍ରଭାବଶାଳୀ ଟ୍ରାନ୍ସମିସନ୍ ଅପରେଣ୍ଡ୍ |,प्रभावी ट्रान्समिशन ऑपरेंड
ଆଠ-ବିଟ୍ ବାଇଟ୍ |,आठ-बिट बाइट
ଇ-ଶିକ୍ଷା,ई-लर्निंग
ନିର୍ବାଚନ-ଆଲଗିର୍ଥମ୍ |,निवडणूक-अल्गिर्म
ଇଲେକ୍ଟ୍ରିକ୍ ମେଲିଂ (ଇ-ମେଲ୍),इलेक्ट्रिक मेलिंग (ई-मेल)
ଇଲେକ୍ଟ୍ରିକ୍ ପ୍ରିଣ୍ଟର୍,इलेक्ट्रिक प्रिंटर
ବ electrical ଦୁତିକ ଆକାଉଣ୍ଟିଂ ମେସିନ୍ |,इलेक्ट्रिकल अकाउंटिंग मशीन
ଇଲେକ୍ଟ୍ରୋନିକ୍ |,इलेक्ट्रॉनिक
ଇଲେକ୍ଟ୍ରୋନିକ୍ କ୍ଲିୟରାନ୍ସ ସିଷ୍ଟମ୍ (ECS),इलेक्ट्रॉनिक क्लिअरन्स सिस्टम (ECS)
ଇଲେକ୍ଟ୍ରୋନିକ୍ ଡାଟା ଆଦାନ ପ୍ରଦାନ (EDI),इलेक्ट्रॉनिक डेटा इंटरचेंज (EDI)
ବ electronic ଦ୍ୟୁତିକ ତଥ୍ୟ ପ୍ରକ୍ରିୟାକରଣ |,इलेक्ट्रॉनिक डेटा प्रोसेसिंग
ଇଲେକ୍ଟ୍ରୋନିକ୍ ଫାଇଲ୍,इलेक्ट्रॉनिक फाइलिंग
ଇଲେକ୍ଟ୍ରୋନିକ୍ ପାଣ୍ଠି ସ୍ଥାନାନ୍ତର ସିଷ୍ଟମ୍ (EFTS),इलेक्ट्रॉनिक निधी हस्तांतरण प्रणाली (EFTS)
ବ electronic ଦ୍ୟୁତିକ ପତ୍ରିକା,इलेक्ट्रॉनिक जर्नल्स
ବ electronic ଦ୍ୟୁତିକ ପ୍ରକାଶନ |,इलेक्ट्रॉनिक प्रकाशन
ଇଲେକ୍ଟ୍ରୋନିକ୍ ସୁଇଚ୍ |,इलेक्ट्रॉनिक स्विच
ଉପାଦାନ,घटक
ଇ-ମେଲ୍ |,ई-मेल
ଈମୈଲ ଠିକଣା,ई-मेल पत्ता
ଏମ୍ବେଡ୍ ସିଷ୍ଟମ୍ |,एम्बेडेड प्रणाली
ଏମ୍ବେଡିଂ,एम्बेडिंग
ନିର୍ଗତ ଦମ୍ପତି ତର୍କ (ECL),एमिटर कपल लॉजिक (ECL)
ଖାଲି ଷ୍ଟାକ |,रिक्त स्टॅक
ଖାଲି ଷ୍ଟ୍ରିଙ୍ଗ୍ |,रिक्त स्ट्रिंग
ଅନୁକରଣ,अनुकरण
ଏନକାପସୁଲେସନ୍ |,encapsulation
ଏନକାଇଫର୍,कूटलेखन
ଏନକୋଡ୍,एन्कोड
ଏନକୋଡର୍ |,एन्कोडर
ସଂଗୁପ୍ତ ତଥ୍ୟ,एन्क्रिप्ट केलेला डेटा
ଏନକ୍ରିପ୍ଟିଂ ଫାଇଲ୍ ସିଷ୍ଟମ୍ |,एन्क्रिप्टिंग फाइल सिस्टम
ଏନକ୍ରିପସନ୍,एनक्रिप्शन
ବ୍ଲକର ଶେଷ,ब्लॉकचा शेवट
ଫାଇଲର ଶେଷ (EOF),फाइलचा शेवट (EOF)
ଶେଷ-ଉପଭୋକ୍ତା |,अंतिम वापरकर्ता
ପ୍ରବେଶ କର |,प्रविष्ट करा
ଏଣ୍ଟର୍-କି,एंटर-की
ଏଣ୍ଟରପ୍ରାଇଜ୍ ସର୍ଭର |,एंटरप्राइझ सर्व्हर
ଏଣ୍ଟରପ୍ରାଇଜ୍ ସିଷ୍ଟମ୍ |,एंटरप्राइझ प्रणाली
ସଂସ୍ଥା,अस्तित्व
ସଂସ୍ଥା-ସମ୍ପର୍କ |,अस्तित्व-संबंध
ପ୍ରବେଶ ସମୟ,प्रवेश वेळ
ଏଣ୍ଟ୍ରି ଭେରିଏବଲ୍ |,एंट्री व्हेरिएबल
ଅସଂଖ୍ୟ |,असंख्य
ପରିବେଶ,वातावरण
ଯୁଗ,युग
EPROM,EPROM
ଏପସିଲନ୍ ବନ୍ଦ |,एप्सिलॉन बंद करणे
ସମାନତା,तुल्यकारक
ଉପକରଣ,उपकरणे
ସମାନତା ଶ୍ରେଣୀ,समतुल्य वर्ग
ସମାନତା ସମ୍ପର୍କ,समतुल्य संबंध
ଲିଭାନ୍ତୁ,पुसून टाका
ତ୍ରୁଟି ସଂଶୋଧନ କୋଡ୍,कोड दुरुस्त करताना त्रुटी
ତ୍ରୁଟି ସଂଶୋଧନ,त्रुटी सुधारणे
ତ୍ରୁଟି ଚିହ୍ନଟ,त्रुटी शोधणे
ତ୍ରୁଟି ନିୟନ୍ତ୍ରଣ,त्रुटी हाताळणी
ତ୍ରୁଟି ସନ୍ଦେଶ |,त्रुटी संदेश
ତ୍ରୁଟି ହାର,त्रुटी दर
ତ୍ରୁଟି ପୁନରୁଦ୍ଧାର,त्रुटी पुनर्प्राप्ती
ତ୍ରୁଟି ରୁଟିନ୍ |,त्रुटी नित्यक्रम
ପଳାୟନ ଚରିତ୍ର |,सुटलेले पात्र
ଇଥରନେଟ୍ |,इथरनेट
ଇଭେଣ୍ଟ,कार्यक्रम
ଇଭେଣ୍ଟ ଶୃଙ୍ଖଳା |,कार्यक्रम साखळी
ଇଭେଣ୍ଟ ନିୟନ୍ତ୍ରଣ |,घटना नियंत्रण
ଇଭେଣ୍ଟ କାଉଣ୍ଟର,कार्यक्रम काउंटर
ବ୍ୟତିକ୍ରମ ନିୟନ୍ତ୍ରଣ |,अपवाद हाताळणी
ଅଦଳବଦଳ ଡିସ୍କ ସଂରକ୍ଷଣ ସ୍ଥାନ |,एक्सचेंज करण्यायोग्य डिस्क स्टोरेज
ବହିଷ୍କାର,बहिष्कार
ସ୍ୱତନ୍ତ୍ର କିମ୍ବା (XOR),अनन्य किंवा (XOR)
ଏକଜେକ୍ୟୁଟେବଲ୍ ପ୍ରୋଗ୍ରାମ୍,एक्झिक्युटेबल प्रोग्राम
କାର୍ଯ୍ୟନିର୍ବାହୀ ବିବୃତ୍ତି,कार्यकारी विधान
ସମ୍ପୁର୍ଣ୍ଣ ସନ୍ଧାନ |,संपूर्ण शोध
ବିଦ୍ୟମାନ ଅଛି |,अस्तित्वात आहे
ପ୍ରସ୍ଥାନ,बाहेर पडा
ବିଶେଷଜ୍ଞ ବ୍ୟବସ୍ଥା |,तज्ञ प्रणाली
ଅଭିବ୍ୟକ୍ତି,अभिव्यक्ती
ବିସ୍ତୃତ ଗ୍ରାଫିକ୍ ଆରେ (XGA),विस्तारित ग्राफिक अॅरे (XGA)
ବିସ୍ତାରିତ ଶିଳ୍ପ ମାନକ (EIS),विस्तारित उद्योग मानक (EIS)
ବିସ୍ତୃତ ଯନ୍ତ୍ର,विस्तारित मशीन
ବିସ୍ତୃତ ସ୍ମୃତି,विस्तारित मेमरी
ବିସ୍ତୃତ ସଠିକତା |,विस्तारित अचूकता
ବିସ୍ତୃତ ସର୍ଟିଂ,विस्तारित वर्गीकरण
ବାହ୍ୟ କଲ୍,बाह्य कॉल
ବାହ୍ୟ ତ୍ରୁଟି |,बाह्य त्रुटी
ବାହ୍ୟ କାର୍ଯ୍ୟ,बाह्य कार्य
ବାହ୍ୟ ବାଧା,बाह्य व्यत्यय
ବାହ୍ୟ ସ୍ମୃତି,बाह्य मेमरी
ବାହ୍ୟ ସ୍ମୃତି,बाह्य मेमरी
ବାହ୍ୟ ମୋଡେମ୍ |,बाह्य मोडेम
ବାହ୍ୟ ସନ୍ଦର୍ଭ,बाह्य संदर्भ
ବାହ୍ୟ ସନ୍ଧାନ |,बाह्य शोध
ବାହ୍ୟ ସଂରକ୍ଷଣ ଉପକରଣ,बाह्य स्टोरेज डिव्हाइस
ନିଷ୍କାସନ,काढणे
ବହିଷ୍କାର,एक्सट्रापोलेशन
ଚେହେରା-ଅକ୍ଷର ପ୍ରିଣ୍ଟର୍ |,चेहरा-वर्ण प्रिंटर
ବିଫଳ-ନିରାପଦ କାର୍ଯ୍ୟ,अयशस्वी-सुरक्षित ऑपरेशन
ବିଫଳତା ହାର,अपयशाचा दर
ବିଫଳତା ପୁନରୁଦ୍ଧାର,अपयश पुनर्प्राप्ती
ମିଥ୍ୟା କୋଡ୍,खोटा कोड
ମିଥ୍ୟା ତ୍ରୁଟି |,खोटी चूक
ପ୍ରଶଂସକ,फॅन-इन
ପ୍ରଶଂସକ,बाहेर
ଆକର୍ଷଣୀୟ I / O ଉପକରଣ |,फॅसिमाईल I/O डिव्हाइस
ଦ୍ରୁତ ଫୁରିଅର୍ ଟ୍ରାନ୍ସଫର୍ମ (FFT),फास्ट फोरियर ट्रान्सफॉर्म (FFT)
ସାଂଘାତିକ ତ୍ରୁଟି |,गंभीर त्रुटी
ତ୍ରୁଟି ଚିହ୍ନଟ,दोष शोधणे
ତ୍ରୁଟି ନିଦାନ,दोष निदान
ଦୋଷ ସହନଶୀଳତା |,चुकीची सहनशीलता
ଫ୍ୟାକ୍ସ,फॅक्स
ଫ୍ୟାକ୍ସ ବାର୍ତ୍ତା |,फॅक्स संदेश
FDC,FDC
ବ feature ଶିଷ୍ଟ୍ୟ ଚିହ୍ନଟ,वैशिष्ट्य शोध
ଫିଡ୍ ଚକ୍ର |,फीड सायकल
ମତାମତ,अभिप्राय
ଫିଡର୍ |,फीडर
ଆଣ |,आणणे
ଫାଇବୋନାକ୍ସି ସନ୍ଧାନ |,फिबोनाची शोध
ଫାଇବୋନାକ୍ସି କ୍ରମ |,फिबोनाची क्रम
ଫାଇବୋନାକ୍ସି ସିରିଜ୍ |,फिबोनाची मालिका
ଫାଇବର ଅପ୍ଟିକ୍ସ |,फायबर ऑप्टिक्स
ଫିଡୋ ନେଟ୍ |,फिडो नेट
କ୍ଷେତ୍ର,फील्ड
ପଞ୍ଚମ ପି generation ଼ିର କମ୍ପ୍ୟୁଟରଗୁଡିକ |,पाचव्या पिढीचे संगणक
ଫାଇଲ୍ |,फाइल
ଫାଇଲ୍ ପ୍ରବେଶ ପଦ୍ଧତି |,फाइल प्रवेश पद्धत
ଫାଇଲ୍ ଆବଣ୍ଟନ ସାରଣୀ |,फाइल वाटप सारणी
ଫାଇଲ୍ ସଙ୍କୋଚନ |,फाइल कॉम्प्रेशन
ଫାଇଲ୍ କପି,फाइल कॉपी करणे
ଫାଇଲ୍ ଲେଆଉଟ୍ |,फाइल लेआउट
ଫାଇଲ୍ ମିଶ୍ରଣ |,फाइल विलीनीकरण
ଫାଇଲ୍ ପୁନରୁଦ୍ଧାର,फाइल पुनर्प्राप्ती
ଫାଇଲ୍ ଷ୍ଟୋରେଜ୍ |,फाइल स्टोरेज
ଫାଇଲ୍ ଗଠନ,फाइल संरचना
ଫାଇଲ୍ ସିଷ୍ଟମ୍ |,फाइल सिस्टम
ଫାଇଲ୍ ସ୍ଥାନାନ୍ତର |,फाइल हस्तांतरण
ଫାଇଲ୍ ସ୍ଥାନାନ୍ତର ପ୍ରୋଟୋକଲ୍ (FTP),फाइल ट्रान्सफर प्रोटोकॉल (FTP)
ଫିଲ୍ଟର୍,फिल्टर
ଅନ୍ତିମ ଅବସ୍ଥା |,अंतिम स्थिती
ଖୋଜ |,शोधणे
ସୀମିତ ରାଜ୍ୟ ଯନ୍ତ୍ର |,मर्यादित राज्य मशीन
ଅଗ୍ନି କାନ୍ଥ,आग भिंत
ଫର୍ମୱେୟାର |,फर्मवेअर
ପ୍ରଥମେ ସେବା କର |,प्रथम येणाऱ्यास प्रथम सेवा
ପ୍ରଥମ ପି generation ଼ିର କମ୍ପ୍ୟୁଟର |,पहिल्या पिढीचा संगणक
ପ୍ରଥମରେ ପ୍ରଥମ (FIFO),फर्स्ट इन फर्स्ट आउट (FIFO)
ପ୍ରଥମ କ୍ରମ ତର୍କ |,प्रथम ऑर्डर तर्क
ପ୍ରଥମ କ୍ରମ ସିଦ୍ଧାନ୍ତ |,प्रथम ऑर्डर सिद्धांत
ସ୍ଥିର ବିଭାଜନ,निश्चित विभाजन
ପତାକା,झेंडा
ନମନୀୟ ଡିସ୍କ |,लवचिक डिस्क
ଫ୍ଲପି ଡିସ୍କ |,फ्लॉपी डिस्क
ଫ୍ଲପି ଡିସ୍କ ଡ୍ରାଇଭ (Fdd),फ्लॉपी डिस्क ड्राइव्ह (Fdd)
ଫ୍ଲୋ ଚାର୍ଟ,प्रवाह चार्ट
ନିୟନ୍ତ୍ରଣ ପ୍ରବାହ |,नियंत्रण प्रवाह
ଫ୍ଲାଶ୍,फ्लश
ଫୋଲ୍ଡର,फोल्डर
ଫଣ୍ଟ,फॉन्ट
ଫଣ୍ଟ ପରିବାର,फॉन्ट कुटुंब
ବିଦେଶୀ ଚାବି |,परदेशी की
ଫର୍ମ,फॉर्म
ଆନୁଷ୍ଠାନିକ ଭାଷା |,औपचारिक भाषा
ଆନୁଷ୍ଠାନିକ ବ୍ୟବସ୍ଥା |,औपचारिक प्रणाली
ଫର୍ମାଟ୍,स्वरूप
ଫର୍ମାଟିଂ,स्वरूपन
fortran,फोरट्रान
fortran ପ୍ରୋଗ୍ରାମିଂ |,फोरट्रान प्रोग्रामिंग
ଅଗ୍ରଗାମୀ ସ୍ଲାସ୍ |,पुढे झुकणारी तिरकी रेष
ଚତୁର୍ଥ ପି generation ଼ିର କମ୍ପ୍ୟୁଟର |,चौथ्या पिढीचा संगणक
ଖଣ୍ଡ,तुकडा
ଫ୍ରେମ୍,फ्रेम
ମାଗଣା ଜାଲ,मोफत नेट
ମାଗଣା ସଫ୍ଟୱେର୍ ଫାଉଣ୍ଡେସନ୍ |,मोफत सॉफ्टवेअर फाउंडेशन
ମାଗଣା ସଂରକ୍ଷଣ,विनामूल्य संचयन
ମାଗଣା |,फ्रीवेअर
ସାମନା ପ। ଖ,समोरचे टोक
ଆଗ ପ୍ୟାନେଲ୍ |,समोरची बाजू
କାର୍ଯ୍ୟ,कार्य
ଫଙ୍କସନ୍ କୀ,फंक्शन की
ଫଙ୍କସନ୍ ରେଫରେନ୍ସ,कार्य संदर्भ
କାର୍ଯ୍ୟକ୍ଷମ ନିର୍ଭରଶୀଳତା |,कार्यात्मक अवलंबित्व
କାର୍ଯ୍ୟକ୍ଷମ ପରୀକ୍ଷଣ |,कार्यात्मक चाचणी
ଅସ୍ପଷ୍ଟ ତର୍କ,अस्पष्ट तर्क
ଅସ୍ପଷ୍ଟ ସେଟ୍ |,अस्पष्ट संच
ଲାଭ,मिळवणे
ଖେଳ ବୃକ୍ଷ,खेळाचे झाड
ଫାଙ୍କ ବର୍ଣ୍ଣ,अंतर वर्ण
ଅଳିଆ,कचरा
ଅଳିଆ ସଂଗ୍ରହ,कचरा गोळा करणे
ଅଳିଆ ସଂଗ୍ରହ,कचरा गोळा करणे
ଅଳିଆ ଆବର୍ଜନା (GIGO),कचरा बाहेर कचरा (GIGO)
ଫାଟକ,गेट
ଗେଟୱେ,प्रवेशद्वार
ସାଧାରଣ ପ୍ରୋଗ୍ରାମ୍,सामान्य कार्यक्रम
ସାଧାରଣ ପ୍ରୋଗ୍ରାମ୍,सामान्य कार्यक्रम
ସାଧାରଣ ଉଦ୍ଦେଶ୍ୟ କମ୍ପ୍ୟୁଟର |,सामान्य उद्देश संगणक
ସାଧାରଣ ଉଦ୍ଦେଶ୍ୟ କମ୍ପ୍ୟୁଟର |,सामान्य उद्देश संगणक
ସାଧାରଣ ରେଜିଷ୍ଟର |,सामान्य नोंदणी
ସାଧାରଣକରଣ,सामान्यीकरण
ସାଧାରଣକରଣ,सामान्यीकरण
ସାଧାରଣ ଉଦ୍ଦେଶ୍ୟ ଭାଷା |,सामान्य हेतूची भाषा
ସାଧାରଣ ଉଦ୍ଦେଶ୍ୟ ଅପରେଟିଂ ସିସେମ୍ |,सामान्य उद्देश ऑपरेटिंग सिस्टम
ସାଧାରଣ ଉଦ୍ଦେଶ୍ୟ ରେଜିଷ୍ଟର |,सामान्य-उद्देश रजिस्टर
ସୃଷ୍ଟି ହୋଇଥିବା ତ୍ରୁଟି |,व्युत्पन्न त्रुटी
କାର୍ଯ୍ୟ ସୃଷ୍ଟି,निर्मिती कार्य
ଜେନେରିକ୍ କ୍ଲାସ୍ |,सामान्य वर्ग
ଜେନେରିକ୍ ଫଙ୍କସନ୍,सामान्य कार्य
ସାଧାରଣ ନାମ,सामान्य नाव
ଜିଗୋ,gigo
ବିଶ୍ global ସ୍ତରୀୟ,जागतिक
ଗ୍ଲୋବାଲ୍ କୋଡ୍,जागतिक कोड
ଗ୍ଲୋବାଲ୍ ଲକ୍ |,जागतिक लॉक
ଗ୍ଲୋବାଲ୍ ନେଟୱାର୍କ |,जागतिक नेटवर्क
ଗ୍ଲୋବାଲ୍ ନେଟୱାର୍କ |,जागतिक नेटवर्क
ବିଶ୍ global ବ୍ୟବହାରକାରୀ |,जागतिक वापरकर्ता
ଗ୍ଲୋବାଲ୍ ଭେରିଏବଲ୍ |,जागतिक चल
ଜଗତୀକରଣ,जागतिकीकरण
ଗୋଫର୍,गोफर
ଗୋଫର୍ କ୍ଲାଏଣ୍ଟ |,गोफर क्लायंट
ଗୋଫର୍ ସର୍ଭର |,गोफर सर्व्हर
ଗୋଫର୍ ସାଇଟ୍ |,गोफर साइट
