Tamil,Bengali
ஃபிளமன் டயாலிஸ்,ফ্ল্যামেন ডায়ালিস
ஃபிளமன் மார்ஷியலிஸ்,ফ্ল্যামেন মার্শালিস
எரியும் ஜோதி,জ্বলন্ত মশাল
பக்கவாட்டு,ফ্ল্যাঙ্ক
பக்கவாட்டு இயக்கம்,ফ্ল্যাঙ্কিং আন্দোলন
செழிக்கும் நாகரிகம்,বিকশিত সভ্যতা
ஃப்ளூவியலிஸ்டிக் நம்பிக்கை,fluvialistic বিশ্বাস
நாட்டுப்புற கடவுள்,লোকদেবতা
நாட்டுப்புற தெய்வம்,লোকদেবী
நாட்டுப்புற நினைவகம்,লোক স্মৃতি
நாட்டுப்புற புராணம் (=நாட்டுப்புறவியல்),লোককথা (=লোককাহিনী)
இரை தேடும்,চারণ
களமிறங்குதல்,অভিযান
முன்னோடி,পূর্বাবস্থায়
முன்னோர்,পূর্বপুরুষ
முன்னோடி,অগ্রদূত
கெட்ட நம்பிக்கை,অসহায় আশা
உருவாக்கும் நிலை,গঠনমূলক পর্যায়
கோட்டை,দুর্গ
வலுவூட்டல்,দুর্গ
அரணான நகரம்,সুরক্ষিত শহর
கோட்டை,দুর্গ
Fortuna,ফরচুনা
மன்றம் ரோமானம்,ফোরাম রোমানাম
பிரான்சிஸ்கன்,ফ্রান্সিসকান
பிராங்க்ளின்,ফ্র্যাঙ্কলিন
சகோதர யுத்தம்,ভ্রাতৃঘাতী যুদ্ধ
இலவச தேவாலயம்,বিনামূল্যে চার্চ
இலவச உரிமையாளர்,ফ্রিহোল্ডার
சுதந்திர சிப்பாய்,ফ্রিল্যান্স সৈনিক
சுதந்திர சிப்பாய்,ফ্রিল্যান্স সৈনিক
ஃப்ரீமேன்,ফ্রিম্যান
ஃப்ரீமேன்,ফ্রিম্যান
இலவச நுழைவு சீட்டு,ফ্রিপাস
பிரஞ்சு புரட்சி,ফরাসি বিপ্লব
துறவி,ভদ্র
ஃப்ராசியன் கூலிப்படையினர்,ফ্রিশিয়ান ভাড়াটে
எல்லைப்புற மனிதன்,সীমান্তের মানুষ
கேலியன்,গ্যালিওন
காலிகன் (=கல்லிகனிஸ்ட்),গ্যালিকান (=গ্যালিকানিস্ট)
கல்லிக்கனிசம்,গ্যালিকানিজম
பாதுகாப்பு அரண்,গ্যারিসন
கோல்,গল
கௌண்ட்லெட்,গান্টলেট
கௌண்ட்லெட்,গান্টলেট
கெஸெபோ,গাজেবো
கெஸெபோ,গাজেবো
கெஸெபோ,গাজেবো
மரபியல் வரலாறு,বংশগত ইতিহাস
மரபியல் பதிவு,বংশগত রেকর্ড
மரபியல் அட்டவணை,বংশগত সারণী
மரபுவழி மரம்,বংশগত গাছ
மரபியல்,বংশতালিকা
மரபியல்,বংশতালিকা
தலைமுறை,প্রজন্ম
இனப்படுகொலை,গণহত্যা
புறஜாதி,বিধর্মী
புறஜாதி,বিধর্মী
புறஜாதி,বিধর্মী
புறஜாதி,বিধর্মী
கெட்டோ,ঘেটো
கெட்டோ,ঘেটো
கிபெட்,গিবত
கில்ட் (=கில்ட்),গিল্ড (=গিল্ড)
கிளாடியேட்டர்,গ্ল্যাডিয়েটার
புகழ்பெற்ற புரட்சி,গৌরবময় বিপ্লব
கோல்டன் ஹார்ட்,গোল্ডেন হোর্ড
மகா கூட்டணி,মহাজোট
பேரறிஞர்,গ্র্যান্ডি
கிராண்ட் சிக்னர்,গ্র্যান্ড সাইনর
கிராண்ட் சிக்னர்,গ্র্যান্ড সাইনর
பெரும் உள்நாட்டுப் போர்,মহান গৃহযুদ্ধ
பெரிய புறப்பாடு (புத்தரின்),মহান প্রস্থান (বুদ্ধের)
பெரிய இந்தியா,বৃহত্তর ভারত
கிரேட் ஹெல்லாஸ்,গ্রেট হেলাস
பெரிய கூட்டம்,গ্রেট হোর্ড
பெரிய துறவு (=பெரும் புறப்பாடு),মহান ত্যাগ (= মহান প্রস্থান)
பெரிய முத்திரை,মহান সীল
பெரிய டிராக்,মহান Trak
பெரிய வாகனம்,দারুণ যানবাহন
சீனப் பெருஞ்சுவர்,চীনের মহাপ্রাচীর
க்ரீவ்,গ্রীভ
காவலர்-அறை,গার্ড-চেম্বার
காவலர்-அறை,গার্ড-চেম্বার
காவலர்-அறை,গার্ড-চেম্বার
குப்தாக்கள்,গুপ্ত
ஹாகியோகிராபி,হ্যাজিওগ্রাফি
ஹாகியோகிராபி,হ্যাজিওগ্রাফি
ஹேகியோலஜி,হ্যাজিওলজি
ஹேகியோலஜி,হ্যাজিওলজি
தனிப்பட்ட பார்வையாளர்களின் மண்டபம்,ব্যক্তিগত দর্শকদের হল
பொது பார்வையாளர்களின் மண்டபம்,পাবলিক দর্শক হল
குஞ்சு பொரிப்பது,হ্যাচমেন্ট
ஹீத்தன்,বিধর্মী
ஹீத்தன்,বিধর্মী
ஹீத்தனிசம்,হিথেনিজম
ஹெகிரா (ஹெஜேரா),হেগিরা (হেজেরা)
ஹெலனிசம்,হেলেনবাদ
ஹெலட்,হেলট
ஹெரால்ட்ரி,হেরাল্ড্রি
பாரம்பரியம்,ঐতিহ্য
ஹைரோகிளிஃபிக் நேரியல் எழுத்துக்கள்,হায়ারোগ্লিফিক রৈখিক অক্ষর
ஹைரோகிளிஃபிக் ஸ்கிரிப்ட்,হায়ারোগ্লিফিক লিপি
உயர் தேவாலயம்,উচ্চ গির্জা
உயர் லேண்டர்,উচ্চ ল্যান্ডার
இந்து மதம்,হিন্দুধর্ম
வரலாற்றாசிரியர்,ঐতিহাসিক
வரலாற்றாசிரியர்,ঐতিহাসিক
வரலாற்று பொருள்முதல்வாதம்,ঐতিহাসিক বস্তুবাদ
வரலாற்று சகாப்தம்,ঐতিহাসিক যুগ
வரலாற்று எல்லை,ঐতিহাসিক সীমান্ত
வரலாற்றாசிரியர்,ইতিহাসবিদ
வரலாற்றாசிரியர்,ইতিহাসবিদ
வரலாற்று வரலாறு,ইতিহাস রচনা
வரலாற்று வரலாறு,ইতিহাস রচনা
வரலாறு,ইতিহাস
ஹிட்டிட் பேரரசு,হিট্টাইট সাম্রাজ্য
புனித கூட்டணி,পবিত্র জোট
புனித நகரம்,পবিত্র শহর
புனித நகரம்,পবিত্র শহর
புனித நிலம்,পবিত্র ভূমি
புனித நிலம்,পবিত্র ভূমি
புனித லீக்,পবিত্র লীগ
புனித லீக்,পবিত্র লীগ
புனித ரோமானியப் பேரரசு (=பேரரசு),পবিত্র রোমান সাম্রাজ্য (= সাম্রাজ্য)
புனித கடல்,পবিত্র সাগর
புனித கடல்,পবিত্র সাগর
புனிதப் போர்,জেহাদ
புனிதப் போர்,জেহাদ
உள்நாட்டு அரசாங்கம்,হোম সরকার
ஊர்க்காவல்படை,ঘরের রক্ষক
தாயகம்,স্বদেশ
வீட்டு விதி,স্বায়ত্তশাসন
வீட்டு விதி,স্বায়ত্তশাসন
கூட்டம்,Horde
கூட்டம்,Horde
விரோத நாடு,শত্রু দেশ
பகை நிலம்,প্রতিকূল ভূমি
ஒருவரை துரத்தி செல்லுதல்,গরম সাধনা
வீடு,গৃহ
வீடு,গৃহ
ஹவுஸ் ஆஃப் காமன்ஸ்,হাউস অফ কমন্স
ஹவுஸ் ஆஃப் லார்ட்ஸ்,হাউস অফ লর্ডস
பிரதிநிதிகள் சபை,হাউস অফ রিপ্রেজেন্টেটিভস
ஹ்யூஜினோட்ஸ்,Huguenots
மனிதநேயம்,মানবতাবাদ
மனிதநேயவாதி,মানবতাবাদী
நூறு யேசர்ஸ் போர்,শত ইয়েসের যুদ্ধ
ஹங்கர்,হুংকার
இபாதத் கானா (வழிபாட்டு இல்லம்),ইবাদত খানা (উপাসনা ঘর)
ஐகானோக்ளாஸ்ட்,আইকনোক্লাস্ট
உருவ வழிபாடு செய்பவர்,মূর্তিপূজক
இலாஹி சகாப்தம்,ইলাহী যুগ
சட்டவிரோத போர்,অবৈধ যুদ্ধ
ஒளிரும் கையெழுத்துப் பிரதி,আলোকিত পাণ্ডুলিপি
விளக்கப்பட கையெழுத்துப் பிரதி,সচিত্র পাণ্ডুলিপি
விளக்கப்பட கையெழுத்துப் பிரதி,সচিত্র পাণ্ডুলিপি
இமாம் (இம்மாம்),ইমাম (ইমাম)
இமாமேட்,ইমামতি
இமாமேட்,ইমামতি
இமாம்பரா,ইমামবাড়া
ஏகாதிபத்தியம்,ইম্পেরিয়াল
ஏகாதிபத்திய நகரம்,ইম্পেরিয়াল সিটি
ஏகாதிபத்தியம்,সাম্রাজ্যবাদ
ஏகாதிபத்திய விருப்பம்,ইম্পেরিয়াল পছন্দ
முறையற்ற தன்மை,ইমপলিসি
வஞ்சகர்,প্রতারক
சிறைவாசம்,কারাবাস
சிறைவாசம்,কারাবাস
ஊடுருவல்,অনুপ্রবেশ
ஊடுருவல்காரன்,অনুপ্রবেশকারী
சுதந்திரம்,স্বাধীনতা
சுதந்திர தினம்,স্বাধীনতা দিবস
சுதந்திர மண்டபம்,স্বাধীনতা হল
இந்தியன் அமேரியன் (=சிவப்பு இந்தியன்=அமெரிக்க இந்தியன்),ভারতীয় আমেরিকান (=লাল ভারতীয়=আমেরিকান ভারতীয়)
இந்தியன் ஹோம் ரூல் லீக்,ইন্ডিয়ান হোম রুল লিগ
தொழில் புரட்சி,শিল্প বিপ্লব
காஃபிர்,কাফের
காஃபிர்,কাফের
ஊடுருவல்,অনুপ্রবেশ
ஊடுருவி,অনুপ্রবেশকারী
தகவல் தருபவர்,তথ্যদাতা
தகவல் தருபவர்,তথ্যদাতা
தகவல் தருபவர்,তথ্যদাতা
தகவல் தருபவர்,তথ্যদাতা
நுழைவு,প্রবেশ
நுழைவு,প্রবেশ
நுழைவு,প্রবেশ
குடியிருப்பு,বাসস্থান
வசிப்பிடத்தை,বাসিন্দা
பரம்பரை,উত্তরাধিকার
பரம்பரை,উত্তরাধিকার
பரம்பரை,উত্তরাধিকার
கல்வெட்டு,শিলালিপি
சின்னம்,চিহ্ন
அணுகல் கருவி,যোগদানের যন্ত্র
அரசாங்கத்தின் கருவி,সরকারের যন্ত্র
கிளர்ச்சி (கிளர்ச்சி),বিদ্রোহ (বিদ্রোহ)
கிளர்ச்சியாளர்,বিদ্রোহী
கிளர்ச்சி,বিদ্রোহ
கிளர்ச்சி,বিদ্রোহ
ஒருங்கிணைப்பு,মিশ্রণ
பதிவுகளின் நேர்மை,রেকর্ডের অখণ্ডতা
மாநிலங்களின் ஒருமைப்பாடு,রাজ্যের অখণ্ডতা
புத்திஜீவிகள் (புத்திசாலித்தனம்),ইন্টেলিজেন্টসিয়া (বুদ্ধিমত্তা)
பரிந்து பேசுதல்,মধ্যস্থতা
பரிந்து பேசுபவர்,মধ্যস্থতাকারী
இடைத்தரகர்,মধ্যস্থতাকারী
சர்வதேசியம்,আন্তর্জাতিকতাবাদ
சர்வதேசியம்,আন্তর্জাতিকতাবাদ
சர்வதேசியவாதி,আন্তর্জাতিকতাবাদী
உள்நாட்டுப் போர்,আন্তঃযুদ্ধ
பயிற்சியாளர்,ইন্টার্নী
பயிற்சியாளர்,ইন্টারনি
பயிற்சி முகாம்,ইন্টারনি ক্যাম্প
அடைப்பு,অন্তরীণ
அடைப்பு,অন্তরীণ
அடைப்பு,অন্তরীণ
இன்டர்னுன்சியோ,ইন্টারনুনসিও
மொழிபெயர்ப்பாளர்,দোভাষী
மொழிபெயர்ப்பாளர்,দোভাষী
மொழிபெயர்ப்பாளர்,দোভাষী
தலையீடு,হস্তক্ষেপ
குடலிறக்கம்,ইন্টেস্ট্যাসি
குடல்,ইনটেস্টেট
சூழ்ச்சி,চক্রান্ত
ஊடுருவும் நபர்,অনুপ্রবেশকারী
ஊடுருவும் நபர்,অনুপ্রবেশকারী
ஊடுருவல்,অনধিকারপ্রবেশ
படையெடுப்பு,আক্রমণ
படையெடுப்பு,আক্রমণ
முதலீடு செய்யுங்கள்,বিনিয়োগ করুন
முதலீடு செய்யுங்கள்,বিনিয়োগ করুন
முதலீடு செய்யுங்கள்,বিনিয়োগ করুন
முதலீடு செய்யுங்கள்,বিনিয়োগ করুন
முதலீடு,ইনভেস্টিচার
முதலீடு,ইনভেস্টিচার
முதலீடு,ইনভেস্টিচার
முதலீட்டு விழா,বিনিয়োগ অনুষ্ঠান
தேசியத்துடன் முதலீடு செய்யுங்கள்,জাতীয়তার সাথে বিনিয়োগ করুন
வெல்ல முடியாத அர்மடா,অজেয় আরমাদা
மீறல் (அரசு),অমান্যতা (রাষ্ট্রের)
மீறல் நிலை,লঙ্ঘন রাষ্ট্র
அழிக்க முடியாத கோட்டை,অভেদ্য দুর্গ
இரும்பு யுகம்,আয়রন বয়স
இரும்புத்திரை,লোহার পর্দা
இரும்பு பாதுகாப்பு,আয়রন গার্ড
இரும்பு ரேஷன்,লোহার রেশন
இரும்பு பக்கங்கள்,লোহার দিক
இரும்பு முனை அம்பு,লোহার টিপযুক্ত তীর
இஸ்த்மியா விளையாட்டுகள்,ইস্তমিয়ান গেমস
ஜானிசரி,জেনিসারি
காவலாளி,দারোয়ান
காவலாளி,দারোয়ান
ஈட்டி,জ্যাভলিন
ஜிம் க்ரோ சட்டங்கள்,জিম ক্রো আইন
ஜிங்கோ,জিঙ্গো
ஜிங்கோ,জিঙ্গো
ஜிங்கோ,জিঙ্গো
ஜிங்கோயிசம்,জিঙ্গোইজম
கூட்டு நடவடிக்கை,যৌথ অভিযান
கூட்டு கட்டுப்பாடு,যৌথ নিয়ন্ত্রণ
கூட்டு ஆக்கிரமிப்பு,যৌথ দখল
நடுவர் மன்றம்,জুরি
வெறும் காரணம்,শুধু কারণ
வை,রাখা
காப்பக காப்பாளர்,আর্কাইভের রক্ষক
கெட்டில்-டிரம்,কেটলি-ড্রাম
முக்கிய வார்த்தை,মূল শব্দ
அரசன்,রাজা
இராச்சியம்,রাজ্য
கிங்லெட்,কিংলেট
கிங் மேக்கர்,কিং মেকার
அரசாட்சி,রাজত্ব
அரசாட்சி,রাজত্ব
சமையலறை அமைச்சரவை,রান্নাঘরের তাক
மாவீரர்,নাইট
அரசாட்சி,রাজত্ব
கிங்ட்ஸ் மருத்துவமனைகள்,Kinghts হাসপাতালের
செயின்ட் ஜான் மாவீரர்கள்,সেন্ট জন নাইট
நைட் டெம்ப்ளர்,নাইট টেম্পলার
கு க்ளக்ஸ் கிளான் (KKK),Ku Klux Klan (KKK)
குமிண்டாங்,কুমিন্তং
பாமர மக்கள்,সাধারণ
லான்ஸ்,ল্যান্স
லான்சர்,ল্যান্সার
பின்னர் குப்தர்கள்,পরে গুপ্তরা
சட்டப்படியான வாரிசு,বৈধ উত্তরাধিকারী
சட்டமின்மை (=சீர்குலைவு),অনাচার (=বিশৃঙ্খলা)
சட்டமின்மை (=சீர்குலைவு),অনাচার (=বিশৃঙ্খলা)
சட்ட அதிபதிகள்,আইন প্রভুরা
பக்தியின் சட்டம்,ধার্মিকতার আইন
உலக நாடுகள் சங்கம்,জাতির লীগ
மரபு (=விருப்பம்),উত্তরাধিকার (= উইল)
மரபு (=விருப்பம்),উত্তরাধিকার (= উইল)
சட்டப்படியான வாரிசு,আইনগত উত্তরাধিকারী
சட்டப்படி,লিগেট
சட்டப்படி,লিগেট
சட்டப்படி,লিগেট
புராண,কিংবদন্তি
புராண,কিংবদন্তি
படையணி,সৈন্যদল
படையணி,সৈন্যদল
லெஜியன் ஆஃப் ஹானர்,লিজিয়ন অফ অনার
Lese majesty (=lese majeste),লেস ম্যাজেস্টি (=লেস ম্যাজেস্ট)
குறைவான மாநிலங்கள்,কম রাজ্য
நம்பிக்கைக் கடிதங்கள்,বিশ্বাস পত্র
லீஜ்-பிரபு,লিজ-প্রভু
லீஜ் மனிதன்,লিজ ম্যান
லீஜ் மனிதன்,লিজ ম্যান
ஆயுள் தண்டனை,যাবজ্জীবন কারাদণ্ড
பரம்பரை,বংশ
குட்டி இங்கிலாந்துக்காரர்,লিটল ইংল্যান্ডার
சிறிய வாகனம் (=குறைவான வாகனம்),ছোট যান (= কম যানবাহন)
கடல்சார் மாநிலம்,উপকূলীয় রাষ্ট্র
வழிபாட்டு முறைகள்,লিটার্জি
வழிபாட்டு முறை,লিটার্জি
உள்ளூர் விசுவாசம்,স্থানীয় আনুগত্য
உள்ளாட்சி-சுய அரசு,স্থানীয় স্ব-সরকার
நீண்ட பாராளுமன்றம்,দীর্ঘ সংসদ
தாழ்ந்த நாடுகள்,নিম্ন দেশগুলি
விசுவாசமான,অনুগত
விசுவாசம்,আনুগত্য
மச்சியாவெல்லியன் கொள்கை,ম্যাকিয়াভেলিয়ান নীতি
மேக்னா கார்ட்டா,ম্যাগনা কার্টা
மேக்னம் கான்சிலியம்,ম্যাগনাম কনসিলিয়াম
மாலும் தடை,মালুম নিষেধ
மாண்டமஸ்,মান্দামুস
ஆணை,ম্যান্ডেট
"ஆணை, வகுப்பு &#39;ஏ&#39;","আদেশ, শ্রেণী &#39;ক&#39;"
"ஆணை, வகுப்பு &#39;பி&#39;","আদেশ, শ্রেণী &#39;বি&#39;"
"ஆணை, வகுப்பு &#39;சி&#39;","ম্যান্ডেট, ক্লাস &#39;সি&#39;"
ஆணை அமைப்பு,ম্যান্ডেট সিস্টেম
கட்டாய நிலை,বাধ্যতামূলক অবস্থা
மங்கோனல்,ম্যাঙ্গোনেল
அறிக்கை,ঘোষণাপত্র
சூழ்ச்சிகள்,কৌশল
போர் நாயகன்,যুদ্ধের মানুষ
மேனர்,ম্যানর
மேனர்,ম্যানর
மனித சக்தி,জনশক্তি
மனித சக்தி,জনশক্তি
மனுமிஷன்,ম্যানুমিশন
மனுமித்,মনুমিত
கையெழுத்துப் பிரதி,পাণ্ডুলিপি
கையெழுத்துப் பிரதி,পাণ্ডুলিপি
கையெழுத்துப் பிரதி,পাণ্ডুলিপি
கொள்ளைக்காரன்,ডাকাত
கடல் பெல்ட்,সামুদ্রিক বেল্ট
கடல் நாகரிகம்,সামুদ্রিক সভ্যতা
கடல்சார் கொடி,সামুদ্রিক পতাকা
கடல்சார் சக்திகள்,সামুদ্রিক ক্ষমতা
கடல்சார் இறையாண்மை,সামুদ্রিক সার্বভৌমত্ব
கடல் போர்,সামুদ্রিক যুদ্ধ
மார்க்விஸ்,মার্কুইস
மார்க்விசேட்,মার্কুইসেট
இராணுவ சட்டம்,সেনাশাসন
தற்காப்பு இனங்கள்,মার্শাল রেস
தியாகி,শহীদ
படுகொலை,হত্যাকাণ্ড
சூழ்ச்சி நிறை,কৌশলের ভর
மாஸ்டர்-அட்-ஆர்ம்ஸ்,মাস্টার-এ-আর্মস
விழாக்களின் மாஸ்டர்,অনুষ্ঠান - এর গুরু
வீட்டு மாஸ்டர்,গৃহকর্তা
குதிரையின் மாஸ்டர்,ঘোড়ার মাস্টার
மாஸ்டர் ஆஃப் தி ரோல்ஸ்,রোলস মাস্টার
பொருத்துக,ম্যাচ
பொருத்துக,ম্যাচ
தீப்பெட்டி,ম্যাচলক
திருமண கூட்டணி,বৈবাহিক জোট
மத்திய தரைக்கடல் சக்திகள்,ভূমধ্য শক্তি
மென்ஷிவிக்,মেনশেভিক
கூலிப்படை,ভাড়াটে বাহিনী
கூலிப்படை வீரர்,ভাড়াটে সৈনিক
வியாபாரி,বণিক
இடைக்காலம்,মধ্যবয়সী
மத்திய கிழக்கு,মধ্যপ্রাচ্য
நடுத்தர பாதை,মধ্যপথ
நடுத்தர பாதை,মধ্যপথ
நடுத்தர வழி (=நடுவழி),মধ্য পথ (=মিডল কোর্স)
புலம் பெயர்ந்தவர்,অভিবাসী
இடம்பெயர்தல்,মাইগ্রেশন
இடம்பெயர்தல்,মাইগ্রেশন
இடம்பெயர்தல்,মাইগ্রেশন
இராணுவவாதம்,সামরিকবাদ
இராணுவவாதம்,সামরিকবাদ
இராணுவவாதம்,সামরিকবাদ
இராணுவவாதம்,সামরিকবাদ
இராணுவவாதி,সামরিকবাদী
இராணுவவாதி,সামরিকবাদী
இராணுவமயமாக்கல்,সামরিকীকরণ
இராணுவமயமாக்கல்,সামরিকীকরণ
இராணுவமயமாக்கல்,সামরিকীকরণ
இராணுவ தந்திரவாதி (=தந்திரவாதி),সামরিক কৌশলবিদ (=কৌশলবিদ)
இராணுவ தந்திரவாதி (=தந்திரவாதி),সামরিক কৌশলবিদ (=কৌশলবিদ)
இராணுவ தந்திரங்கள் (=தந்திரங்கள்),সামরিক কৌশল (=কৌশল)
மிலிஷியா,মিলিশিয়া
மிலிஷியா,মিলিশিয়া
தவறான ஆட்சி,দুঃশাসন
விடுபட்ட இணைப்பு,হারানো সুত্র
பணி,মিশন
பணி,মিশন
பணி,মিশন
கலப்பு இனம்,মিশ্র জাতি
நவீன வரலாறு,আধুনিক ইতিহাস
மோடஸ் விவேண்டி,জীবনযাত্রাপ্রণালী
ஒற்றையாட்சி,একাধিপত্য
மன்னர்,রাজা
மன்னர்,রাজা
முடியாட்சி,রাজতন্ত্র
முடியாட்சி,রাজতন্ত্র
மன்னராட்சியாளர்,রাজতন্ত্রবাদী
முடியாட்சி,রাজতন্ত্র
மடாலயம்,মঠ
மடாலயம்,মঠ
மடாலயம்,মঠ
துறவறம்,সন্ন্যাস
துறவறம்,সন্ন্যাস
துறவி,সন্ন্যাসী
தாய் நாடு,মাতৃভূমি
தாய்நாடு,মাতৃভূমি
பாராளுமன்றங்களின் தாய்,সংসদের মা
முக்ராக்கர்கள்,মুক্রকারস
மம்மி,মমি
அருங்காட்சியகம்,যাদুঘর
மஸ்கட்,মাস্কেট
மஸ்கடியர்,মাস্কেটিয়ার
மஸ்கெட்ரி,মাস্কেট্রি
மஸ்கெட்ரி,মাস্কেট্রি
மஸ்டர் மாஸ்டர்,মাস্টার মাস্টার
மஸ்டர்-ரோல்,মাস্টার-রোল
மஸ்டர்-ரோல்,মাস্টার-রোল
கலகம்,বিদ্রোহ
கலகம் சட்டம்,বিদ্রোহ আইন
மர்ம கப்பல்,রহস্য জাহাজ
விவரிப்பு,বর্ণনামূলক
தேசம்,জাতি
பூர்வீகம்,স্থানীয়
சொந்த மாநிலம்,দেশীয় রাজ্য
இயற்கைவாதம்,প্রকৃতিবাদ
இயற்கை உரிமைகள்,প্রাকৃতিক অধিকার
நாஜி,নাৎসি
நாஜி புரட்சி,নাৎসি বিপ্লব
நாசிசம்,নাৎসিবাদ
கிழக்குக்கு அருகில்,পূর্ব কাছাকাছি
நீக்ரோ,নিগ্রো
நீக்ரோபில்,নিগ্রোফিল
நீக்ரோபிலிசம்,নেগ্রোফিলিজম
நீக்ரோபோபியா,নিগ্রোফোবিয়া
நடுநிலை,নিরপেক্ষ
நடுநிலை நாடு,নিরপেক্ষ দেশ
புதிய ஒப்பந்தம்,নতুন চুক্তি
புதிய உலகம்,নতুন বিশ্ব
பெருந்தன்மை,আভিজাত্য
உன்னத,উন্নতচরিত্র
உன்னத,উন্নতচরিত্র
நாடோடி,যাযাবর
நாடோடி கூட்டம்,যাযাবর দল
நாடோடிகள்,যাযাবর
ஆக்கிரமிப்பு அல்லாத ஒப்பந்தம்,অহিংস সন্ধি
ஆக்கிரமிப்பு அல்லாத ஒப்பந்தம்,অ-আগ্রাসন চুক্তি
போர் புரியாத நிலை,যুদ্ধহীন রাষ্ট্র
ஒத்துழையாமை,অসহযোগিতা
ஒத்துழையாமை இயக்கம்,অসহযোগ আন্দোলন
முகப்பு,বিপরীত
முகப்பு,বিপরীত
ஓக்லோக்ரசி (=மொபோக்ரசி),গণতন্ত্র (=জনতাতন্ত্র)
ஓக்லோக்ராட்,অক্লোক্র্যাট
அதிகாரப்பூர்வ ஆவணம்,অফিসের নথিপত্র
பழைய உலகம்,পুরোনো জগৎ
தன்னலக்குழு,অলিগার্কি
தாக்குதல்,আক্রমণ
திறந்த பேச்சுவார்த்தை,খোলা আলোচনা
திறந்த கேள்வி,খোলা প্রশ্ন
பதிவுகளைத் திற,রেকর্ড খুলুন
ஓரியண்ட்,প্রাচ্য
ஓரியண்டலிசம்,প্রাচ্যবাদ
ஓரியண்டலிசம்,প্রাচ্যবাদ
ஓரியண்டலிஸ்ட்,প্রাচ্যবিদ
தோற்றம்,উৎপত্তি
தோற்றம்,উৎপত্তি
ஆர்த்தோகிராபி,অর্থোগ্রাফি
பகைமை வெடிப்பு,শত্রুতার প্রাদুর্ভাব
அவுட்-போஸ்ட்,আউট-পোস্ট
ஓவர்-லார்ட்,ওভার-লর্ড
ஓவர்-ரைடு,অগ্রাহ্য করা
ஓவர்-ரைடு,অগ্রাহ্য করা
பாகன்,পৌত্তলিক
பாகன்,পৌত্তলিক
பேகனிசம்,পৌত্তলিকতা
பேகனிசம்,পৌত্তলিকতা
பகோடா,প্যাগোডা
பகோடா,প্যাগোডা
பகோடா,প্যাগোডা
அரண்மனை சூழ்ச்சிகள்,প্রাসাদ চক্রান্ত
பாலடினேட்,প্যালাটিনেট
பனை ஓலை,তাল পাতা
பாம் ஞாயிறு,অব্যবহিত পূর্ববর্তী রবিবার
பேனெஜிரிஸ்ட்,প্যানেগরিস্ট
பீதி,আতঙ্ক
பீதி,আতঙ্ক
பீதியை உண்டாக்குபவர்,আতঙ্কগ্রস্ত
பாப்பாசி,পোপপদ
பாப்பாசி,পোপপদ
பாப்பாசி,পোপপদ
பாப்பாசி,পোপপদ
பாப்பல் காளை,পাপল বলদ
பாப்பாலிசம்,পোপবাদ
பாப்பாலிசம்,পোপবাদ
பாப்பாலிஸ்ட்,পোপবাদী
போப்பாண்டவர் மாநிலம்,পোপ রাজ্য
பாபிசம் (=பாபிஸ்ட்ரி),প্যাপিজম (=পেপিস্ট্রি)
பாபிஸ்ட்,পাপিস্ট
பாப்பிரஸ்,প্যাপিরাস
உவமை,উপমা
பாரமவுண்ட்,প্যারামাউন্ট
பாரமவுன்சி (=முக்கிய சக்தி),সর্বশ্রেষ্ঠতা (=পরামাউন্ট শক্তি)
பரம பெண்மணி,প্যারামাউন্ট ভদ্রমহিলা
பரம பிரபு,পরম প্রভু
காகிதத்தோல்,পার্চমেন্ট
காகிதத்தோல்,পার্চমেন্ট
காகிதத்தோல்,পার্চমেন্ট
மன்னிக்கவும்,ক্ষমা
பார்லிஸ்,কথাবার্তা
பார்லிஸ்,কথাবার্তা
பாராளுமன்றம் (=பாராளுமன்றம்),সংসদ (=সংসদ)
பாராளுமன்றம்,সংসদ
பாராளுமன்றம்,সংসদ
பாராளுமன்றம்,সংসদ
பாராளுமன்ற சட்டம்,সংসদ আইন
பாராளுமன்ற உறுப்பினர்,সংসদ সদস্য
பாராளுமன்ற உறுப்பினர்,সংসদ সদস্য
பாராளுமன்ற முகவர்,সংসদীয় এজেন্ট
பார்னெலிசம்,পারনেলিজম
பரோல்,প্যারোল
பரோல்,প্যারোল
பாரிசைட்,প্যারিসাইড
பாரிசைட்,প্যারিসাইড
கட்சிக்காரன்,পক্ষপাতমূলক
கட்சிக்காரன்,পক্ষপাতমূলক
கட்சிக்காரன்,পক্ষপাতমূলক
பாஸ்,পাস
கடவுச்சொல் (=வாட்ச் சொல்),পাস শব্দ (=ঘড়ি শব্দ)
தேசபக்தர்,প্যাট্রিয়ার্ক
தேசபக்தர்கள்,প্যাট্রিয়ার্কস
பேட்ரிசியன்,প্যাট্রিশিয়ান
பரம்பரை,পিতৃত্ব
பாக்ஸ் பிரிட்டானிக்கா,প্যাক্স ব্রিটানিকা
பாக்ஸ் ரோமானா,প্যাক্স রোমানা
பரம்பரை,বংশ
பரம்பரை,বংশ
பரம்பரை நபர்,বংশানুক্রমিক ব্যক্তি
இணையர்,সমকক্ষ ব্যক্তি
இணையர்,সমকক্ষ ব্যক্তি
பீரேஜ்,পিরেজ
பீரேஜ்,পিরেজ
பீரேஜ்,পিরেজ
அயர்லாந்தின் சகாக்கள்,আয়ারল্যান্ডের সহকর্মীরা
