Punjabi,Gujarati
ਪ੍ਰਤੀਯੋਗੀ ਪਰਸਪਰ ਪ੍ਰਭਾਵ,સ્પર્ધાત્મક ક્રિયાપ્રતિક્રિયા
ਪੂਰਕ ਫਸਲ,પૂરક પાક
1. ਸੰਯੁਕਤ 2. ਗੁੰਝਲਦਾਰ,1.સંયુક્ત 2.જટિલ
ਸੰਵਿਧਾਨਕ,ઘટક
ਰਚਨਾ,રચના
ਖਾਦ,ખાતર
ਮਿਸ਼ਰਿਤ ਵਿਆਜ,સંયોજન વ્યાજ
ਗਣਨਾ,ગણતરી
1. ਕੰਪਿਊਟਰ 2. ਕੰਪਿਊਟਰ,1. કોમ્પ્યુટર 2. કોમ્પ્યુટર
1. ਇਕਾਗਰਤਾ 2. ਇਕਾਗਰਤਾ,1. એકાગ્રતા 2. એકાગ્રતા
1. ਆਪਟੀਮਾਈਜ਼ਰ 2. ਰੀਵਾਈਟਲਾਈਜ਼ਰ,1. ઑપ્ટિમાઇઝર 2. રિવાઇટલાઇઝર
ਚਾਲਕਤਾ,વાહકતા
1. ਸੰਰਚਨਾ 2. ਸੰਰਚਨਾ,1. રૂપરેખાંકન 2. રૂપરેખા
1. ਅਨੁਕੂਲਤਾ 2. ਸੰਰਚਨਾ 3. ਅਨੁਕੂਲਤਾ,1. અનુરૂપતા 2. રૂપરેખાંકન 3. અનુરૂપતા
1. ਏਕੀਕਰਣ 2. ਹਾਈਬ੍ਰਿਡਾਈਜ਼ੇਸ਼ਨ,1. એકીકરણ 2. હાઇબ્રિડાઇઝેશન
ਸੰਜੋਗ,જોડાણ
1. ਜੋੜਨ ਵਾਲਾ 2. ਜੋੜਨ ਵਾਲਾ,1. એડિટિવ 2. કનેક્ટિવ
ਸੁਰੱਖਿਆ,રક્ષણ
ਏਕੀਕਰਨ,એકીકરણ
1. ਸਮੱਗਰੀ 2. ਸਮੱਗਰੀ,1. ઘટક 2. ઘટકો
ਖਪਤਕਾਰ,ઉપભોક્તા
ਖਪਤ,વપરાશ
ਗੰਦਗੀ,દૂષણ
ਕੰਟੂਰ ਲਾਉਣਾ,સમોચ્ચ વાવેતર
ਕੰਟੋਰ ਲਾਈਨ,સમોચ્ચ રેખા
1. ਕੰਟਰੈਕਟ ਫਾਰਮਿੰਗ 2. ਕੰਟਰੈਕਟ ਫਾਰਮਿੰਗ 3. ਕੰਟਰੈਕਟ ਫਾਰਮਿੰਗ,1. કોન્ટ્રાક્ટ ફાર્મિંગ 2. કોન્ટ્રાક્ટ ફાર્મિંગ 3. કોન્ટ્રાક્ટ ફાર્મિંગ
ਨਿਯੰਤਰਿਤ ਵਾਯੂਮੰਡਲ ਸਟੋਰੇਜ਼,નિયંત્રિત વાતાવરણીય સંગ્રહ
ਸਹਿਕਾਰੀ ਬੈਂਕ,સહકારી બેંક
ਸਹਿਕਾਰੀ ਸਭਾ ਦੇ ਮੈਂਬਰ,સહકારી મંડળીના સભ્ય
ਗੁਲਮਾਵਨ,ગુલમાવન
ਘਣ,ક્યુબ્ડ
1. ਦਲਪੁੰਜ 2. ਕੋਰੋਲਾ,1. દાલપુંજ 2. કોરોલા
1. ਕਾਰਟੈਕਸ 2. ਕਾਰਟੈਕਸ,1. કોર્ટેક્સ 2. કોર્ટેક્સ
ਲਾਗਤ,ખર્ચ
cotyledon,કોટિલેડોન
ਕ੍ਰੈਡਿਟ ਕਮੇਟੀ,ક્રેડિટ કમિટી
1. ਉਧਾਰ 2. ਕ੍ਰੈਡਿਟ,1. ધિરાણ 2. ક્રેડિટ
1. ਰਿਣਦਾਤਾ 2. ਲੈਣਦਾਰ,1. શાહુકાર 2. લેણદાર
1. ਕਰੈਸਟ 2. ਸਿਰਾ 3. ਸਪਾਇਰ,1. ક્રેસ્ટ 2. શિરોબિંદુ 3. સ્પાયર
ਵਾਪਸੀ,પાછું ખેંચવું
ਸਮੱਸਿਆ,સમસ્યા
ਟੈਸਟ,પરીક્ષણ
ਨਾਜ਼ੁਕ,જટિલ
ਫਸਲ ਬੀਮਾ,પાક વીમો
ਫਸਲ ਕਰਜ਼ਾ,પાક લોન
1. ਫਸਲ 2. ਫਸਲ,1. પાક 2. પાક
ਕਾਸ਼ਤ ਖੇਤਰ,ખેતી વિસ્તાર
ਪਾਰ ਅਸੰਗਤ,ક્રોસ અસંગત
1. ਤਾਜ 2. ਸਿਖਰ (ਪੌਦਾ),1. તાજ 2. શિખર (છોડ)
ਨਰਮ ਕਣ,નરમ કણો
ਛਾਲੇ,પોપડો
1. ਕ੍ਰਿਪਟੋਗਾਮ 2. ਗੈਰ-ਫਲੋਰੀਫਾਰਮ,1. ક્રિપ્ટોગમ 2. નોન-ફ્લોરીફોર્મ
ਛਾਂਟੀ (ਫਲ),કાપણી (ફળ)
ਕਲਮ,પેન
ਕਿਸਮ ਦੀ ਕਿਸਮ,કલ્ટીવાર વિવિધ
1. ਟ੍ਰੈਕਸ਼ਨ 2. ਖੇਤੀਬਾੜੀ 3. ਖੇਤੀ,1. ટ્રેક્શન 2. ખેતી 3. ખેતી
1. ਕਿਸਾਨ 2. ਕਾਸ਼ਤਕਾਰ,1. ખેડૂત 2. ખેડૂત
1. ਕਾਸ਼ਤ 2. ਕਾਸ਼ਤ 3. ਪਾਲਣ,1. ખેતી 2. ખેતી 3. ઉછેર
1.ਸਰੋਤ 2.ਤਿਆਰੀ,1.સંસાધન 2.તૈયારી
1.ਕੁੰਤਲਨ 2.ਕੁੰਚਨ,1.કુંતલન 2.કુંચોન
ਆਸਣ,મુદ્રા
1. ਐਪੀਡਰਰਮਿਸ 2. ਛੱਲੀ,1. બાહ્ય ત્વચા 2. ક્યુટિકલ
1. ਕਲਮ 2. ਕੱਟਣਾ 3. ਕੱਟਣਾ 4. ਕੱਟਣਾ 5. ਕੱਟਣਾ,1. પેન 2. કટિંગ 3. કટીંગ 4. કટીંગ 5. કટીંગ
1. ਕੀੜਾ ਸਰੀਰ 2. ਸਿਸਟ 3. ਗੰਢ 4. ਵਿਗੜਿਆ ਗੰਢ 5. ਨਿਓਪਲਾਜ਼ਮ,1. કૃમિ કોર્પસ 2. ફોલ્લો 3. ફોલ્લો 4. વિકૃત ગઠ્ઠો 5. નિયોપ્લાઝમ
cytochrome,સાયટોક્રોમ
ਸੈੱਲ ਜੋੜਨਾ,કોષ જોડાણ
ਸੈੱਲ ਪ੍ਰਜਨਨ,સેલ પ્રજનન
ਸੈੱਲ ਜੈਨੇਟਿਕਸ,સેલ જીનેટિક્સ
cytoplasmic ਡਿਵੀਜ਼ਨ,સાયટોપ્લાઝમિક વિભાજન
ਸੈੱਲ ਜੀਵ ਵਿਗਿਆਨ,સેલ બાયોલોજી
ਸੈੱਲ lysis,સેલ લિસિસ
1. ਸਾਇਟੋਮੇਰ 2. ਸੈੱਲ ਸੈਗਮੈਂਟੇਸ਼ਨ,1. સાયટોમેર 2. કોષ વિભાજન
cytoplasm,સાયટોપ્લાઝમ
1. ਡੇਅਰੀ 2. ਡੇਅਰੀ,1. ડેરી 2. ડેરી
ਡੇਅਰੀ ਉਦਯੋਗ,ડેરી ઉદ્યોગ
1. ਡੈਮ 2. ਬਰੀਡਰ,1. ડેમ 2. સંવર્ધક
ਦਿਨ ਦਾ ਸੰਪੂਰਨ ਪੌਦਾ,ડે એબ્સોલ્યુટ પ્લાન્ટ
ਫੁੱਲ ਦੇ ਬਾਅਦ ਦਿਨ,ફૂલો પછીનો દિવસ
ਪੂਰੇ ਫੁੱਲ ਦੇ ਬਾਅਦ ਦਿਨ,સંપૂર્ણ ફૂલો પછીનો દિવસ
ਅਕੁਸ਼ਲਤਾ,બિનકાર્યક્ષમતા
decalcification,decalcification
1. ਡਿਸਲੋਜ 2. ਡਿਸਲੋਜ,1. ડિસ્લોજ 2. ડિસ્લોજ
ਸੜਨ,સડો
ਪਤਝੜ,પાનખર
1. ਦਸ਼ਮਲਵ 2. ਦਸ਼ਮਲਵ,1. દશાંશ 2. દશાંશ
ਘਟੀਆਪਨ,હીનતા
ਅਨੁਰਾਨ (ਮਿੱਟੀ),અનુરાન (માટી)
ਵਿਪੁਸ਼ਪਨ,વિપુષ્પન
ਬਿਲਿੰਗ,બિલિંગ
ਕਟਾਈ,વનનાબૂદી
ਬਦਨਾਮੀ,અપમાન
ਪਤਨ,અધોગતિ
ਭਾਗ ਦਿਨ,ભાગ દિવસ
1. ਮਾਤਰਾ 2. ਹਿੱਸਾ,1. જથ્થો 2. ભાગ
dehiscence,અવક્ષય
ਭੂਸੀ ਨੂੰ ਹਟਾਉਣਾ,કુશ્કી દૂર કરવી
ਭੂਸੀ ਨੂੰ ਹਟਾਉਣਾ,કુશ્કી દૂર કરવી
ਡੀਹਾਈਡਰੇਸ਼ਨ,નિર્જલીકરણ
ਨਿਹਾਈਡ੍ਰਸ,નિર્જળ
ਮੰਗ,માંગ
1. ਵਿਨਾਸ਼ਕਾਰੀ 2. ਗੁਣਾ,1. વિકૃતિકરણ 2. ગુણાકાર
ਖੰਡਨ,નિંદા
1. ਜਮ੍ਹਾ (ਮਿੱਟੀ) 2. ਜਮ੍ਹਾ (ਆਰਥਿਕਤਾ),1. થાપણ (માટી) 2. થાપણ (અર્થશાસ્ત્ર)
ਜਮ੍ਹਾ,જમા
1. ਘਟਾਓ 2. ਘਟਾਓ,1. અવમૂલ્યન 2. અવમૂલ્યન
ਡੀਸਲੀਨੇਸ਼ਨ,ડિસેલિનેશન
1. ਪਾਣੀ ਸੁਕਾਉਣਾ 2. ਡੀਹਾਈਡਰੇਸ਼ਨ,1. પાણી સુકાઈ જવું 2. નિર્જલીકરણ
1. ਡਿਜ਼ਾਈਨ 2. ਡਿਜ਼ਾਈਨ,1. ડિઝાઇન 2. ડિઝાઇન
ਸੁੱਕਣ ਵਾਲਾ,સુકા
ਕਰਨਲ ਹਟਾਉਣ,કર્નલ દૂર કરવું
ਡੀ-ਇੰਟਰਕਲੇਸ਼ਨ,ડી-ઇન્ટરકલેશન
ਸੰਜੋਗ,જોડાણ
1. ਨਰ ਮੰਜਰੀ ਐਕਸਟਰੈਕਸ਼ਨ (ਮੱਕੀ) 2. ਬੱਲਰ ਐਕਸਟਰੈਕਸ਼ਨ,1. પુરુષ મંજરી નિષ્કર્ષણ (મકાઈ) 2. બલ્લાર નિષ્કર્ષણ
ਬੱਲਰ ਜਾਂ ਕੁੰਦਨ ਕੱਟਣਾ,બલ્લાર અથવા કુંદન કટીંગ
ਨਿਰਧਾਰਕ,નિર્ધારક
devaluation,અવમૂલ્યન
de-vegetate,ડી-વનસ્પતિ
ਭਟਕਣਾ,વિચલન
ਡਬਲ,ડબલ
ਨਿਦਾਨ,નિદાન
ਵੱਖਰੀ ਪਰਿਪੱਕਤਾ,વિવિધ પરિપક્વતા
ਵੰਡ,વિભાજન
1. ਡਾਇਕੋਟਾਈਲਡਨ 2. ਡਾਇਕੋਟਾਈਲਡਨ (ਬੀਜ),1. ડાઇકોટાઇલ્ડન 2. ડિકોટાઇલ્ડન (બીજ)
ਪਿੱਠ ਦੀ ਬਿਮਾਰੀ,પીઠનો રોગ
1. ਫੈਲਾਅ 2. ਪ੍ਰਸਾਰ,1. પ્રસરણ 2. પ્રસરણ
ਪਾਚਨ ਸਮਰੱਥਾ,પાચનક્ષમતા
ਡਾਇਹਾਈਬ੍ਰਿਡ,દ્વિસંકર
1. ਡੈਮ 2. ਡਰੇਨ 3. ਪਰਿਵਾਰ,1. ડેમ 2. ડ્રેઇન 3. કુટુંબ
ਮਾਮੂਲੀ,અલ્પ
1. ਮੋਨੋਗੈਮਸ 2. ਮੋਨੋਗੈਮਸ,1. મોનોગેમસ 2. મોનોગેમસ
ਡਿਪਲੋਇਡ,ડિપ્લોઇડ
1. ਡਿਪਲੋਇਡ 2. ਡਿਪਲੋਇਡ,1. ડિપ્લોઇડ 2. ડિપ્લોઇડ
dipole,દ્વિધ્રુવ
1. ਕੱਢਣਾ 2. ਬਡ ਹਟਾਉਣਾ,1. નિષ્કર્ષણ 2. બડ દૂર કરવું
1. ਹਲ ਵਾਹੁਣਾ 2. ਕਤਾਈ,1. હળ ખેડવું 2. કાંતવું
ਛੂਟ,ડિસ્કાઉન્ટ
ਕੀਟਾਣੂਨਾਸ਼ਕ,જીવાણુ નાશકક્રિયા
1. ਫੈਲਾਅ 2. ਖਿੰਡਾਉਣਾ,1. વિખેરવું 2. છૂટાછવાયા
1. ਖਿੰਡਾਉਣਾ 2. ਪਰਿਵਰਤਨ,1.સ્કેટરિંગ 2.વિવિધતા
ਵਿਭਿੰਨਤਾ,વૈવિધ્યકરણ
ਵਿਭਿੰਨ ਖੇਤੀਬਾੜੀ,વૈવિધ્યસભર કૃષિ
ਡੀਐਨਏ ਕਦਮ,ડીએનએ પગલું
ਡੀ.ਐਨ.ਏ ਪ੍ਰਾਪਤਕਰਤਾ,ડીએનએ રીસીવર
ਡੌਕ ਕਿਰਾਏ &#39;ਤੇ,ગોદી ભાડે
ਅਸਰਦਾਰ,અસરકારક
ਸੁਸਤਤਾ,નિષ્ક્રિયતા
1. ਮਾਤਰਾ 2. ਖੁਰਾਕ 3. ਖੁਰਾਕ,1. જથ્થો 2. માત્રા 3. માત્રા
ਡਬਲ ਸਿਗਮੋਇਡ ਕਰਵ,ડબલ સિગ્મોઇડ વળાંક
1. ਝੱਖੜ 2. ਖਿੱਚੋ,1. ગસ્ટ 2. સ્ટ્રેચ
1. ਐਗਜ਼ੌਸਟ ਡਰੇਨ 2. ਗੰਦਾ ਪਾਣੀ,1. એક્ઝોસ્ટ ડ્રેઇન 2. પ્રવાહ
ਡਰੇਨੇਜ,ડ્રેનેજ
ਖਿੱਚ,ટ્રેક્શન
1. ਦਵਾਈ ਦਿਓ 2. ਭਿੱਜੋ,1. દવા આપો 2. ભીંજાવો
ਕਾਸਮੈਟਿਕਸ (ਬੀਜ),સૌંદર્ય પ્રસાધનો (બીજ)
1. auger 2. ਘੱਟ ਨੁਕਸ 3. ਡ੍ਰਿਲ 4. auger,1. ઓગર 2. છીછરા ફોલ્ટ 3. ડ્રીલ 4. ઓગર
1. ਮੋਰੀ 2. ਡ੍ਰਿਲ 3. ਡ੍ਰਿਲ,1. છિદ્ર 2. કવાયત 3. કવાયત
1. ਡ੍ਰਿਲਿੰਗ 2. ਇੱਕ ਮਸ਼ਕ ਨਾਲ ਬਿਜਾਈ 3. ਇੱਕ ਮਸ਼ਕ ਨਾਲ ਡੋਲ੍ਹਣਾ,1. ડ્રિલિંગ 2. ડ્રિલ વડે વાવણી 3. ડ્રિલ વડે રેડવું
ਤੁਪਕਾ ਸਿੰਚਾਈ,ટપક સિંચાઈ
ਸੁੱਕੀ ਖੇਤੀ,સૂકી ખેતી
1.ਧੂੜ 2.ਬੁਕਨੀ,1.ધૂળ 2.બુકની
1. ਡਸਟਰ 2. ਸਕੈਟਰਰ,1. ડસ્ટર 2. સ્કેટરર
ਛਿੜਕਣ ਲਈ,છંટકાવ કરવા માટે
1. ਬੌਣਾ 2. ਵਾਮਨ,1. વામન 2. વામન
ਵਾਮਨ ਪਿਰਾਮਿਡ,વામન પિરામિડ
ਵਾਮਿਨੀ ਭਵਨ,વામિની ભવન
ਵਾਤਾਵਰਣ,ઇકોલોજી
ਅਰਥ ਗਣਿਤ,અર્થશાસ્ત્ર
ਆਰਥਿਕ ਕੁਸ਼ਲਤਾ,આર્થિક કાર્યક્ષમતા
ਸਥਿਤੀ ਦੀ ਕਿਸਮ,પરિસ્થિતિગત પ્રકાર
ਵਾਧੂ ਪੱਧਰੀ,વધારાનું સ્તરીકરણ
ਨਰਮ,નરમ
ਮਿੱਟੀ ਵਿਗਿਆਨ,માટી વિજ્ઞાન
1. ਬ੍ਰਿਜਿੰਗ 2. ਕਿਨਾਰਾ 3. ਸਟ੍ਰੈਂਡ ਕਲੋਜ਼ਰ,1. બ્રિજિંગ 2. એજિંગ 3. સ્ટ્રાન્ડ ક્લોઝર
ਭੋਜਨ ਦਾ ਹਿੱਸਾ,ખોરાકનો ભાગ
ਮੰਗ ਦੀ ਲਚਕਤਾ,માંગની સ્થિતિસ્થાપકતા
ਉਤਪਾਦਨ ਦੀ ਲਚਕਤਾ,ઉત્પાદન સ્થિતિસ્થાપકતા
ਇਲੈਕਟ੍ਰੋਲਾਈਸਿਸ,વિદ્યુત વિચ્છેદન-વિશ્લેષણ
ਇਲੈਕਟ੍ਰੋਫੋਰੇਸਿਸ,ઇલેક્ટ્રોફોરેસિસ
ਵਾਸ਼ਪੀਕਰਨ,બાષ્પીભવન
1. ਡੀਕੈਪੀਟੇਟਰ 2. ਨਸਬੰਦੀ 3. ਡੀਕੈਪੀਟੇਟਰ 4. ਨਸਬੰਦੀ,1. શિરચ્છેદ કરનાર 2. જંતુમુક્ત કરનાર 3. શિરચ્છેદ કરનાર 4. જંતુમુક્ત કરનાર
1. ਵੀਰ ਬੰਦੀ 2. ਤੂੜੀ,1. વિયર બંડી 2. સ્ટ્રોબંદી
ਭਰੂਣ,ગર્ભ
1. ਭਰੂਣ ਵਿਗਿਆਨ 2. ਭੌਤਿਕ ਵਿਗਿਆਨ,1. ગર્ભવિજ્ઞાન 2. ભૌતિકશાસ્ત્ર
1. ਨਿਕਾਸ 2. ਨਿਕਾਸ,1. બહાર નીકળો 2. બહાર નીકળો
emulsifier,ઇમલ્સિફાયર
ਅੰਤਰਜਾਤੀ,અંતર્જાત
ਅੰਤਰ-ਪੁਆਇੰਟ ਡਿਵੀਜ਼ਨ,આંતર-બિંદુ વિભાગ
ਅੰਤਰ-ਪਰਜੀਵੀ,આંતર-પરજીવી
ਐਂਡੋਸਪਰਮ,એન્ડોસ્પર્મ
ਉੱਦਮ,એન્ટરપ્રાઇઝ
ਕੀਟ ਵਿਗਿਆਨ,કીટશાસ્ત્ર
ਵਾਤਾਵਰਣ,પર્યાવરણ
1. ਐਨਜ਼ਾਈਮ 2. ਐਨਜ਼ਾਈਮ,1. એન્ઝાઇમ 2. એન્ઝાઇમ
ਕਲੱਸਟਰ ਗ੍ਰਾਫਟਿੰਗ,ક્લસ્ટર કલમ બનાવવી
1. ਐਪੀਫਾਈਟ 2. ਐਪੀਫਾਈਟ,1. એપિફાઇટ 2. એપિફાઇટ
ਇਕੁਇਟੀ,ઇક્વિટી
ਖਾਤਮਾ,નાબૂદી
ਜ਼ਰੂਰੀ ਪੌਸ਼ਟਿਕ ਤੱਤ,આવશ્યક પોષક તત્વો
1. ਮਾਪ 2. ਜੰਪ 3. ਮੁਲਾਂਕਣ,1. માપન 2. જમ્પ 3. આકારણી
ਚੁਸਤ,સુંદરતા
ਸੁਜਾਨਿਕ,સુજનનિક
ਮੁਲਾਂਕਣ,મૂલ્યાંકન
ਭਾਫ਼ ਗੇਜ,વરાળ માપક
evaportranspiration,બાષ્પીભવન
ਸਦੀਵੀ ਇਨਕਲਾਬ,શાશ્વત ક્રાંતિ
1. ਸਦਾਬਹਾਰ 2. ਸਦਾਬਹਾਰ,1. સદાબહાર 2. સદાબહાર
ਵਿਕਾਸ,વિકાસ
ਬੰਦ ਕਰ ਦਿਓ,કાપી નાખવું
ਪਰੀਕਸ਼ਯ (ਜਣਨ ਸ਼ਕਤੀ),પરિક્ષય (ફર્ટિલિટી)
ਸ਼ੋਸ਼ਣ,શોષણ
1. ਖੋਜ 2. ਖੋਜ,1. અન્વેષણ 2. અન્વેષણ
1. ਐਕਸਟਰਿਊਸ਼ਨ 2. ਨਿਕਾਸ,1. ઉત્સર્જન 2. ઉત્સર્જન
ਆਈ,આંખ
1. ਫੈਕਟਰ 2. ਕੰਪੋਨੈਂਟ 3. ਫੈਕਟਰ 4. ਸਰੋਤ,1. પરિબળ 2. ઘટક 3. પરિબળ 4. સંસાધન
ਕਾਰਕ ਉਤਪਾਦਕਤਾ,પરિબળ ઉત્પાદકતા
ਵਪਾਰੀ ਦੀ ਛੋਟ,વેપારીનું ડિસ્કાઉન્ટ
ਫੈਕਟੋਰੀਅਲ ਬਲਾਕ ਡਿਜ਼ਾਈਨ,ફેક્ટોરિયલ બ્લોક ડિઝાઇન
ਵਿਕਲਪਕ,વૈકલ્પિક
1. ਪੱਟੀ 2. ਪਾਲੀਹਾਰ,1. પટ્ટી 2. પાલિહાર
ਕੁੱਲ,સ્થૂળ
ਖੇਤਰ ਦਾ ਮੁਲਾਂਕਣ,ક્ષેત્ર મૂલ્યાંકન
ਖੇਤੀ ਬਜਟ,ફાર્મ બજેટિંગ
ਖੇਤੀਬਾੜੀ ਕਾਰੋਬਾਰ,કૃષિ વ્યવસાય
ਖੇਤਰ ਦੀ ਯੋਜਨਾਬੰਦੀ,ક્ષેત્ર આયોજન
1. ਕਿਸਾਨ 2. ਕਿਸਾਨ,1. ખેડૂત 2. ખેડૂત
1. ਖੇਤੀ 2. ਖੇਤੀ,1. ખેતી 2. ખેતી
ਟੱਕਰ,અથડામણ
ਮਲਟੀਪਲ ਪ੍ਰਜਨਨ,બહુવિધ સંવર્ધન
ਫਰਮੈਂਟੇਸ਼ਨ,આથો
ਜਣਨ,ફળદ્રુપતા
ਖਾਦ,ખાતર
ਖਾਦ ਵਰਤਣ ਦੀ ਕੁਸ਼ਲਤਾ,ખાતર ઉપયોગ કાર્યક્ષમતા
ਰੇਸ਼ੇਦਾਰ,તંતુમય
1. ਫਾਰਮ 2. ਖੇਤਰ 3. ਸਥਾਨ,1. ફાર્મ 2. વિસ્તાર 3. સ્થાન
ਮਿੱਟੀ ਦੇ ਪਾਣੀ ਨੂੰ ਰੱਖਣ,માટી પાણી હોલ્ડિંગ
ਖੇਤਰ ਪ੍ਰਦਰਸ਼ਨ,ક્ષેત્ર પ્રદર્શન
1. ਸਥਿਰਤਾ 2. ਫਿਕਸੇਸ਼ਨ 3. ਫਿਕਸੇਸ਼ਨ,1. સ્થિરીકરણ 2. ફિક્સેશન 3. ફિક્સેશન
1. ਡੁੱਬਣਾ 2. ਗਰਭਪਾਤ,1. પાણી ભરવું 2. ગર્ભાધાન
ਵਹਾਅ ਚਿੱਤਰ,પ્રવાહ રેખાકૃતિ
ਭੋਜਨ ਮੁੱਲ,ખોરાક મૂલ્ય
ਚਾਰਾ,ચારો
ਪੂਰਵ ਅਨੁਮਾਨ,આગાહી
ਜੰਗਲ,વન
ਜੰਗਲਾਤ,વનીકરણ
1. ਤਾਦਪਰਨ 2. ਰੂਪ,1. તડપાર્ન 2. ફોર્મ
ਠੰਡ ਰੋਧਕ,હિમ પ્રતિરોધક
1. ਪਾਲਾ 2. ਝੁਲਸ,1. પાલા 2. બ્લાઈટ
1. ਜੰਮਿਆ ਹੋਇਆ 2. ਜੰਮਿਆ ਹੋਇਆ,1. સ્થિર 2. સ્થિર
ਫੰਕਸ਼ਨ,કાર્ય
1. ਫਰੂਟ ਫਾਲ 2. ਫਰੂਟ ਫਾਲ,1. ફ્રુટ ફોલ 2. ફ્રુટ ફોલ
ਫਲ ਬਣ,ફળ બની જાય છે
1. ਧੁਨੀ 2. ਧੁੰਦ,1. ધૂણી 2. ધૂણી
ਉੱਲੀਨਾਸ਼ਕ,ફૂગનાશક
ਐਂਟੀਫੰਗਲ,ફૂગપ્રતિરોધી
ਉੱਲੀ,ફૂગ
1. ਖੁਦਾ 2. ਸੀਤਾ,1. ખુદ 2. સીતા
1. ਫਿਊਜ਼ਨ 2. ਫਿਊਜ਼ਨ,1. ફ્યુઝન 2. ફ્યુઝન
ਕਪਾਹ ਉੱਨ,કપાસ ઉન
ਵਾਲਾਂ ਵਾਲਾ,રુવાંટીવાળું
1. ਰੁੱਖ ਦਾ ਫੋੜਾ 2. ਪਿਟਿਕਾ,1. ઝાડનું અલ્સર 2. પિટિકા
1. ਗੇਮੇਟਸ 2. ਗੇਮੇਟਸ,1. ગેમેટ્સ 2. ગેમેટ્સ
1. ਬਾਗ 2. ਬਾਗ,1. બગીચો 2. બગીચો
1. ਪੰਸਲ 2. ਹਾਈਡਰੋਮੀਟਰ,1. પંસલ 2. હાઇડ્રોમીટર
ਜੀਨ ਸੰਗ੍ਰਹਿ,જનીન સંગ્રહ
ਜੀਨ ਟੈਗਨ,જીન ટેગોન
ਵੰਸ਼ਾਵਲੀ,વંશાવળી
ਜੀਨ ਨਕਸ਼ਾ,જનીન નકશો
ਜੈਨੇਟਿਕਸ,જીનેટિક્સ
1. ਜੀਨੋਮ 2. ਸੰਗੀਨ,1. જીનોમ 2. સંગેન
ਸੰਜੀਨੀ ਸੰਗ੍ਰਹਿ,સંજીની કલેક્શન
ਜੀਨੋਮਿਕਸ,જીનોમિક્સ
ਜੀਨੋਟਾਈਪ,જીનોટાઇપ
1. ਜੀਨ ਬਣਤਰ 2. ਜੀਨ ਦੀ ਕਿਸਮ,1. જનીન માળખું 2. જનીન પ્રકાર
ਲਿੰਗ,લિનેજ
1. ਜੀਨਸ 2. ਵੰਸ਼,1. જીનસ 2. વંશ
1. ਜਰਮ 2. ਕੀਟਾਣੂ,1. જીવાણુ 2. જીવાણુ
ਕੀਟਾਣੂਨਾਸ਼ਕ,જીવાણુનાશક
ਉਗਣਾ,અંકુરણ
1. ਜਰਮਪਲਾਜ਼ਮ 2. ਜਰਮਪਲਾਜ਼ਮ,1. જર્મપ્લાઝમ 2. જર્મપ્લાઝમ
gibberellic ਐਸਿਡ,ગીબેરેલિક એસિડ
ਇਕੱਠਾ ਕਰਨਾ,ઉગાડવું
ਤੁਸ਼,ટશ
1. ਗਲੁਟਨ 2. ਪੇਟੂ,1. ગ્લુટેન 2. ખાઉધરાપણું
glycolysis,ગ્લાયકોલિસિસ
ਵਧੀਆ,સરસ
ਸੁਨਹਿਰੀ ਇਨਕਲਾਬ,સુવર્ણ ક્રાંતિ
1. ਵਰਗੀਕਰਨ 2. ਵਰਗੀਕਰਨ 3. ਪੱਧਰੀਕਰਨ,1. વર્ગીકરણ 2. વર્ગીકરણ 3. સ્તરીકરણ
1. ਗ੍ਰਾਫਟਡ ਪੌਦਾ 2. ਪੇਨਮਬਰਲ ਪਲਾਂਟ,1. કલમી છોડ 2. પેનમ્બ્રલ પ્લાન્ટ
ਕਲਮ ਅਸੰਗਤ,પેન અસંગત
ਗ੍ਰਾਨਾ,ગ્રેના
ਦਾਣੇ,દાણાદાર
ਹਰੀ ਖਾਦ,લીલું ખાતર
ਹਰੀ ਕ੍ਰਾਂਤੀ,હરિયાળી ક્રાંતિ
ਵਿਕਾਸ ਅਤੇ ਵਿਕਾਸ,વૃદ્ધિ અને વિકાસ
1. ਮਸੂੜਿਆਂ ਦੀ ਬਿਮਾਰੀ,1. ગમ રોગ
ਵਿਪਰੀਤ ਲਿੰਗੀ,વિષમલિંગી
1. ਪ੍ਰਕ੍ਰਿਤੀ 2. ਕੁਦਰਤ 3. ਰੂਪਗੁਣਾ 4. ਦਿੱਖ,1. પ્રકૃતિ 2. પ્રકૃતિ 3. રૂપગુણ 4. દેખાવ
1. ਓਲਾ 2. ਕਰਕਪਟ 3. ਕਰਕਾ,1. ઓલા 2. કરકપાટ 3. કાર્કા
ਰੋਮਿਲਵਾਚ,રોમિલવોચ
ਖਾਰੇ ਗੱਠ,ખારા ફોલ્લો
ਹੈਰੋ,હેરો
1. ਵਾਢੀ ਸੂਚਕਾਂਕ 2. ਵਾਢੀ ਸੂਚਕਾਂਕ,1. હાર્વેસ્ટિંગ ઈન્ડેક્સ 2. હાર્વેસ્ટિંગ ઈન્ડેક્સ
1. ਵਾਢੀ 2. ਵਾਢੀ ਹੋਈ ਫ਼ਸਲ 3. ਮੁਕੰਮਲ ਫ਼ਸਲ 4. ਝਾੜ,1. લણણી 2. લણણી કરેલ પાક 3. સમાપ્ત પાક 4. ઉપજ
1. ਵੱਢਣਾ 2. ਵਾਢੀ 3. ਵੱਢਣਾ,1. તોડવું 2. લણણી 3. તોડવું
