English,Malayalam
Coaxial line tuner,കോക്സിയൽ ലൈൻ ട്യൂണർ
Coaxial universal joint,ഏകപക്ഷീയമായ സാർവത്രിക സംയുക്തം
Co-channel interference,കോ-ചാനൽ ഇടപെടൽ
Code,കോഡ്
Code distance,കോഡ് ദൂരം
Code division multiple access (cdma),കോഡ് ഡിവിഷൻ മൾട്ടിപ്പിൾ ആക്സസ് (സിഡിഎംഎ)
Coded signal,കോഡ് ചെയ്ത സിഗ്നൽ
Code error correction,കോഡ് പിശക് തിരുത്തൽ
Code quantizer,കോഡ് ക്വാണ്ടൈസർ
Code rate,കോഡ് നിരക്ക്
Coding,കോഡിംഗ്
Coefficient,ഗുണകം
Coefficient of contraction,സങ്കോചത്തിന്റെ ഗുണകം
Coefficient of discharge,ഡിസ്ചാർജിന്റെ ഗുണകം
Coefficient of expansion,വികാസത്തിന്റെ ഗുണകം
Coefficient of friction,ഘർഷണത്തിന്റെ ഗുണകം
Coefficient of thrust,ത്രസ്റ്റ് ഗുണകം
Coefficient of velocity,വേഗതയുടെ ഗുണകം
Coercivity,നിർബന്ധം
Cofactor,കോഫാക്ടർ
Coherence time,ഒത്തുചേരൽ സമയം
Coherent,കോഹറന്റ്
Coherent correlation,യോജിച്ച പരസ്പരബന്ധം
Coherent demodulation,യോജിച്ച ഡീമോഡുലേഷൻ
Coherent detection,യോജിച്ച കണ്ടെത്തൽ
Coherent imaging radar,കോഹറന്റ് ഇമേജിംഗ് റഡാർ
Coherent precipitation,യോജിച്ച മഴ
Cohesive,ഒത്തൊരുമയുള്ള
Cohesive energy density,സംയോജിത ഊർജ്ജ സാന്ദ്രത
Cohesive force,യോജിച്ച ശക്തി
Coil,കോയിൽ
Coincidence circuit,യാദൃശ്ചിക സർക്യൂട്ട്
Coincident current selection,യാദൃശ്ചികമായ നിലവിലെ തിരഞ്ഞെടുപ്പ്
Coke,കോക്ക്
Coking,പാചകം
Cold acceleration limit,തണുത്ത ആക്സിലറേഷൻ പരിധി
Cold calibration test,കോൾഡ് കാലിബ്രേഷൻ ടെസ്റ്റ്
Cold cathode,തണുത്ത കാഥോഡ്
Cold climate cell,തണുത്ത കാലാവസ്ഥാ സെൽ
Cold firing,തണുത്ത വെടിവയ്പ്പ്
Cold front,തണുത്ത മുൻഭാഗം
Cold reaction rocket engine,തണുത്ത പ്രതികരണ റോക്കറ്റ് എഞ്ചിൻ
Cold rolling,തണുത്ത ഉരുളൽ
Collaborative programe,സഹകരണ പരിപാടി
Collapse,ചുരുക്കുക
Collapsible,പൊട്ടാവുന്ന
Collecting aperture,അപ്പേർച്ചർ ശേഖരിക്കുന്നു
Collector,കളക്ടർ
Collector current,കളക്ടർ കറന്റ്
Collector efficiency,കളക്ടറുടെ കാര്യക്ഷമത
Collector junction,കളക്ടർ ജംഗ്ഷൻ
Collimator,കോളിമേറ്റർ
Collision frequency,കൂട്ടിയിടി ആവൃത്തി
Colloidal propellant,കൊളോയ്ഡൽ പ്രൊപ്പല്ലന്റ്
Colloidal propellant density,കൊളോയ്ഡൽ പ്രൊപ്പല്ലന്റ് സാന്ദ്രത
Colour burst,നിറം പൊട്ടി
Colour chart,വർണ്ണ ചാർട്ട്
Colour code,വർണ്ണ കോഡ്
Colour coder,കളർ കോഡർ
Colour combination,വർണ്ണ സംയോജനം
Colour composite,വർണ്ണ സംയുക്തം
Colour contrast,വർണ്ണ വൈരുദ്ധ്യം
Colour decoder,കളർ ഡീകോഡർ
Colour difference signal,വർണ്ണ വ്യത്യാസ സിഗ്നൽ
Colour edging,കളർ എഡ്ജിംഗ്
Colour encoder,വർണ്ണ എൻകോഡർ
Colour filter,കളർ ഫിൽട്ടർ
Colour flicker,കളർ ഫ്ലിക്കർ
Colour fringing,കളർ ഫ്രിങ്ങിംഗ്
Colour gate,കളർ ഗേറ്റ്
Colour index,വർണ്ണ സൂചിക
Colour infrared film,കളർ ഇൻഫ്രാറെഡ് ഫിലിം
Colour magnitude diagram,വർണ്ണ മാഗ്നിറ്റ്യൂഡ് ഡയഗ്രം
Colour matching,വർണ്ണ പൊരുത്തം
Colour mixer,കളർ മിക്സർ
Colour pattern,വർണ്ണ പാറ്റേൺ
Colour phase,വർണ്ണ ഘട്ടം
Colour photography,കളർ ഫോട്ടോഗ്രാഫി
Colour picture tube (tricolour picture tube),വർണ്ണ ചിത്ര ട്യൂബ് (ത്രിവർണ്ണ ചിത്ര ട്യൂബ്)
Colour positive transparency,വർണ്ണ പോസിറ്റീവ് സുതാര്യത
Colour separation,വർണ്ണ വിഭജനം
Colour signal,വർണ്ണ സിഗ്നൽ
Colour subcarrier,വർണ്ണ ഉപകാരിയർ
Colour television,കളർ ടെലിവിഷൻ
Colour temperature,വർണ്ണ താപനില
Colour threshold,വർണ്ണ പരിധി
Colour transmission,കളർ ട്രാൻസ്മിഷൻ
Colour transparency,വർണ്ണ സുതാര്യത
Colour wheel,വർണ്ണ ചക്രം
Column,കോളം
Column analogy method,നിര സാമ്യം രീതി
Columnar,കോളംനാർ
Column formula,കോളം ഫോർമുല
Column strength,നിരയുടെ ശക്തി
Combination logic,സംയോജന യുക്തി
Combined load,സംയോജിത ലോഡ്
Combustion,ജ്വലനം
Combustion chamber,ജ്വലന അറ
Combustion efficiency,ജ്വലന കാര്യക്ഷമത
Combustion instability,ജ്വലന അസ്ഥിരത
Combustion instability limit,ജ്വലന അസ്ഥിരതയുടെ പരിധി
Combustion product,ജ്വലന ഉൽപ്പന്നം
Combustor,ജ്വലനം
Comet,ധൂമകേതു
Command destruct signal,കമാൻഡ് ഡിസ്ട്രക്റ്റ് സിഗ്നൽ
Command guidance,കമാൻഡ് മാർഗ്ഗനിർദ്ദേശം
Command guidance system,കമാൻഡ് ഗൈഡൻസ് സിസ്റ്റം
Command module,കമാൻഡ് മൊഡ്യൂൾ
Command signal,കമാൻഡ് സിഗ്നൽ
Commision,കമ്മീഷൻ
Common,സാധാരണ
Common base connection,പൊതുവായ അടിസ്ഥാന കണക്ഷൻ
Common collector connection,സാധാരണ കളക്ടർ കണക്ഷൻ
Common emitter connector,സാധാരണ എമിറ്റർ കണക്റ്റർ
Common mode gain,സാധാരണ മോഡ് നേട്ടം
Common mode noise,സാധാരണ മോഡ് ശബ്ദം
Common mode rejection ratio,സാധാരണ മോഡ് നിരസിക്കൽ അനുപാതം
Communication,ആശയവിനിമയം
Communication satellite,ആശയവിനിമയ ഉപഗ്രഹം
Communication system,ആശയവിനിമയ സംവിധാനം
Communication technology satellite (c.t.s.),ആശയവിനിമയ സാങ്കേതിക ഉപഗ്രഹം (cts)
Communication theory,ആശയവിനിമയ സിദ്ധാന്തം
Commutation,കമ്മ്യൂട്ടേഷൻ
Commutator,കമ്യൂട്ടേറ്റർ
Compacting,ഒതുക്കുന്നു
Compandor,കമ്പാൻഡർ
Compandor nonlinearrity,കോംപാൻഡർ നോൺ-ലീനിയാരിറ്റി
Comparator,താരതമ്യക്കാരൻ
Comparision operator,താരതമ്യ ഓപ്പറേറ്റർ
Compartment,കമ്പാർട്ട്മെന്റ്
Compatibility,അനുയോജ്യത
Compatibility condition,അനുയോജ്യത അവസ്ഥ
Compatibility equation,അനുയോജ്യത സമവാക്യം
Compensating line,നഷ്ടപരിഹാര ലൈൻ
Compensation,നഷ്ടപരിഹാരം
Compensation network,നഷ്ടപരിഹാര ശൃംഖല
Compensation theorem,നഷ്ടപരിഹാര സിദ്ധാന്തം
Compensator,കോമ്പൻസേറ്റർ
Compilation,സമാഹാരം
Complementary antenna,കോംപ്ലിമെന്ററി ആന്റിന
Complementary colour,പൂരക നിറം
Complementary error function,കോംപ്ലിമെന്ററി പിശക് പ്രവർത്തനം
Complementary screen,കോംപ്ലിമെന്ററി സ്ക്രീൻ
Completeness,പൂർണ്ണത
Complex analysis,സങ്കീർണ്ണമായ വിശകലനം
Complex arrays,സങ്കീർണ്ണമായ ശ്രേണികൾ
Complex chemical reaction,സങ്കീർണ്ണമായ രാസപ്രവർത്തനം
Complex current,കോംപ്ലക്സ് കറന്റ്
Complex envelope,സങ്കീർണ്ണമായ എൻവലപ്പ്
Complex function,സങ്കീർണ്ണമായ പ്രവർത്തനം
Complexity,സങ്കീർണ്ണത
Complex polarization parameter,സങ്കീർണ്ണമായ ധ്രുവീകരണ പരാമീറ്റർ
Complex poynting vector,സങ്കീർണ്ണമായ പോയിന്റിംഗ് വെക്റ്റർ
Complex voltage,സങ്കീർണ്ണമായ വോൾട്ടേജ്
Component,ഘടകം
Composite colour,സംയോജിത നിറം
Composite colour signal,സംയോജിത വർണ്ണ സിഗ്നൽ
Composite colour sync,സംയോജിത വർണ്ണ സമന്വയം
Composite injector,സംയോജിത ഇൻജക്ടർ
Composite material,സംയോജിത മെറ്റീരിയൽ
Composite photograph,സംയോജിത ഫോട്ടോ
Composite picture signal,സംയോജിത ചിത്ര സിഗ്നൽ
Composite propellant,സംയോജിത പ്രൊപ്പല്ലന്റ്
Composite rocket engine,സംയുക്ത റോക്കറ്റ് എഞ്ചിൻ
Composite structure,സംയോജിത ഘടന
Composite video signal,സംയോജിത വീഡിയോ സിഗ്നൽ
Compositing period,കമ്പോസിറ്റിംഗ് കാലയളവ്
Composition,രചന
Compound modulation,സംയുക്ത മോഡുലേഷൻ
Compound pendulum,സംയുക്ത പെൻഡുലം
Compound statement,സംയുക്ത പ്രസ്താവന
Compressibility,കംപ്രസിബിലിറ്റി
Compressibility coefficient,കംപ്രസിബിലിറ്റി കോഫിഫിഷ്യന്റ്
Compressibility factor,കംപ്രസിബിലിറ്റി ഘടകം
Compression,കംപ്രഷൻ
Compression mould,കംപ്രഷൻ പൂപ്പൽ
Compression point,കംപ്രഷൻ പോയിന്റ്
Compressive load,കംപ്രസ്സീവ് ലോഡ്
Compressive modulus,കംപ്രസ്സീവ് മോഡുലസ്
Computer,കമ്പ്യൂട്ടർ
Computer-compatible tape (c.c.t.),കമ്പ്യൂട്ടർ-അനുയോജ്യമായ ടേപ്പ് (cct)
Computer formatting,കമ്പ്യൂട്ടർ ഫോർമാറ്റിംഗ്
Computerised simulation,കംപ്യൂട്ടറൈസ്ഡ് സിമുലേഷൻ
Computer language,കമ്പ്യൂട്ടർ ഭാഷ
Computional stability,കമ്പ്യൂട്ടേഷണൽ സ്ഥിരത
Comsat,കോംസാറ്റ്
Concatenation,സംയോജനം
Concentrated load,കേന്ദ്രീകൃത ലോഡ്
Concentration,ഏകാഗ്രത
Concordance,കോൺകോർഡൻസ്
Condensed discharge circuit,ബാഷ്പീകരിച്ച ഡിസ്ചാർജ് സർക്യൂട്ട്
Condensed explosive,ഘനീഭവിച്ച സ്ഫോടകവസ്തു
Condensed matter,ഘനീഭവിച്ച ദ്രവ്യം
Condensed phase,ഘനീഭവിച്ച ഘട്ടം
Condensed product,ബാഷ്പീകരിച്ച ഉൽപ്പന്നം
Condenser,കണ്ടൻസർ
Condensing flow,ഘനീഭവിക്കുന്ന ഒഴുക്ക്
Condition,അവസ്ഥ
Conditional expression,സോപാധിക പദപ്രയോഗം
Conditional jump,സോപാധിക ജമ്പ്
Conditional label,സോപാധിക ലേബൽ
Conditional probability,സോപാധിക സംഭാവ്യത
Conditional statement,സോപാധിക പ്രസ്താവന
Conditioning,കണ്ടീഷനിംഗ്
Conductance,ചാലകത
Conduction,ചാലകം
Conduction of heat,താപ ചാലകം
Conductivity,ചാലകത
Conductor attenuation,കണ്ടക്ടർ അറ്റൻവേഷൻ
Conductor loss,കണ്ടക്ടർ നഷ്ടം
Cone,കോൺ
Configuration,കോൺഫിഗറേഷൻ
Conformal mapping,അനുരൂപമായ മാപ്പിംഗ്
Congruent transformation,യോജിച്ച പരിവർത്തനം
Conical horn,കോണാകൃതിയിലുള്ള കൊമ്പ്
Conical input section,കോണാകൃതിയിലുള്ള ഇൻപുട്ട് വിഭാഗം
Conical nozzle,കോണാകൃതിയിലുള്ള നോസൽ
Conical scanning,കോണാകൃതിയിലുള്ള സ്കാനിംഗ്
Conical section,കോണാകൃതിയിലുള്ള ഭാഗം
Conical shell,കോണാകൃതിയിലുള്ള ഷെൽ
Coning,കോണിംഗ്
Conjuction,കൺജക്ഷൻ
Conjugate,സംയോജിപ്പിക്കുക
Connection,കണക്ഷൻ
Connector,കണക്റ്റർ
Conservation of energy,ഊർജ്ജ സംരക്ഷണം
Conservative design,യാഥാസ്ഥിതിക രൂപകൽപ്പന
Conservative field,യാഥാസ്ഥിതിക ഫീൽഡ്
Console,കൺസോൾ
Constant,സ്ഥിരമായ
Constant luminance system,സ്ഥിരമായ പ്രകാശ സംവിധാനം
Constellation,നക്ഷത്രസമൂഹം
Constitutive equation,ഘടനാപരമായ സമവാക്യം
Constrained lens,നിയന്ത്രിത ലെൻസ്
Constraint length,നിയന്ത്രണ ദൈർഘ്യം
Construct,നിർമ്മിക്കുക
Construction material,നിർമ്മാണ മെറ്റീരിയൽ
Consumption,ഉപഭോഗം
Contact,ബന്ധപ്പെടുക
Contact angle,കോൺടാക്റ്റ് ആംഗിൾ
Contact area,കോൺടാക്റ്റ് ഏരിയ
Contact loss,കോൺടാക്റ്റ് നഷ്ടം
Contact microphone,മൈക്രോഫോണുമായി ബന്ധപ്പെടുക
Contactor,കോൺടാക്റ്റർ
Contactor coil,കോൺടാക്റ്റർ കോയിൽ
Contact print,കോൺടാക്റ്റ് പ്രിന്റ്
Contamination,മലിനീകരണം
Context dependency,സന്ദർഭ ആശ്രിതത്വം
Continuation card,തുടർച്ച കാർഡ്
Continuous array,തുടർച്ചയായ അറേ
Continuously variable slope delta (cvsd),തുടർച്ചയായി വേരിയബിൾ ചരിവ് ഡെൽറ്റ (സിവിഎസ്ഡി)
Continous phase frequency shift keying (cpfsk),തുടർച്ചയായ ഫേസ് ഫ്രീക്വൻസി ഷിഫ്റ്റ് കീയിംഗ് (cpfsk)
Continuous structure,തുടർച്ചയായ ഘടന
Continuous wave (cw),തുടർച്ചയായ തരംഗം (cw)
Contour,കോണ്ടൂർ
Contouring effect,കോണ്ടൂരിംഗ് പ്രഭാവം
Contour line,കോണ്ടൂർ ലൈൻ
Contour map,കോണ്ടൂർ മാപ്പ്
Contour nozzle,കോണ്ടൂർ നോസൽ
Contour survey,കോണ്ടൂർ സർവേ
Contra injection,കോൺട്രാ ഇൻജക്ഷൻ
Contrast,കോൺട്രാസ്റ്റ്
Contrast control,കോൺട്രാസ്റ്റ് നിയന്ത്രണം
Contrast enhancement,കോൺട്രാസ്റ്റ് മെച്ചപ്പെടുത്തൽ
Contrast stretching,കോൺട്രാസ്റ്റ് സ്ട്രെച്ചിംഗ്
Control,നിയന്ത്രണം
Control and guidance,നിയന്ത്രണവും മാർഗനിർദേശവും
Control centre,നിയന്ത്രണ കേന്ദ്രം
Control data card,ഡാറ്റ കാർഡ് നിയന്ത്രിക്കുക
Control electronics,ഇലക്ട്രോണിക്സ് നിയന്ത്രിക്കുക
Control grid,നിയന്ത്രണ ഗ്രിഡ്
Controller,കണ്ട്രോളർ
Controller frequency response,കൺട്രോളർ ഫ്രീക്വൻസി പ്രതികരണം
Control panel operator,നിയന്ത്രണ പാനൽ ഓപ്പറേറ്റർ
Control plant interface,പ്ലാന്റ് ഇന്റർഫേസ് നിയന്ത്രിക്കുക
Control power plant,പവർ പ്ലാന്റ് നിയന്ത്രിക്കുക
Control rocket,നിയന്ത്രണ റോക്കറ്റ്
Control room,നിയന്ത്രണ മുറി
Control section,നിയന്ത്രണ വിഭാഗം
Control signal,നിയന്ത്രണ സിഗ്നൽ
Control statement,നിയന്ത്രണ പ്രസ്താവന
Control strip,നിയന്ത്രണ സ്ട്രിപ്പ്
Control system,നിയന്ത്രണ സംവിധാനം
Control track,നിയന്ത്രണ ട്രാക്ക്
Control track pulse,ട്രാക്ക് പൾസ് നിയന്ത്രിക്കുക
Control unit,നിയന്ത്രണ യൂണിറ്റ്
Convection,സംവഹനം
Convection coefficient,സംവഹന ഗുണകം
Convection flow,സംവഹന പ്രവാഹം
Convection heat transfer,സംവഹന താപ കൈമാറ്റം
Convective cloud,സംവഹന മേഘം
Convergence,ഒത്തുചേരൽ
Convergence angle,ഒത്തുചേരൽ ആംഗിൾ
Convergence magnet,ഒത്തുചേരൽ കാന്തം
Convergent,ഒത്തുചേരൽ
Convergent-diverent nozzle,ഒത്തുചേരൽ-വ്യത്യസ്‌ത നോസൽ
Convergent half angle,ഒത്തുചേരുന്ന അർദ്ധകോണ്
Convergent photography,കൺവേർജന്റ് ഫോട്ടോഗ്രാഫി
Convergent section,ഒത്തുചേരൽ വിഭാഗം
Conversion efficiency,പരിവർത്തന കാര്യക്ഷമത
Conversion gain,പരിവർത്തന നേട്ടം
Converter,കൺവെർട്ടർ
Conveyor,കൺവെയർ
Convolution,കൺവ്യൂഷൻ
Convolutional code,കൺവ്യൂഷണൽ കോഡ്
Cook bellow,താഴെ വേവിക്കുക
Coolant,കൂളന്റ്
Coolant flow,ശീതീകരണ പ്രവാഹം
Cooling,തണുപ്പിക്കൽ
Cooling agent,തണുപ്പിക്കൽ ഏജന്റ്
Cooling coil,കൂളിംഗ് കോയിൽ
Cooling rate,തണുപ്പിക്കൽ നിരക്ക്
Cooling system,തണുപ്പിക്കാനുള്ള സിസ്റ്റം
Coordinate,ഏകോപിപ്പിക്കുക
Co-ordinate conversion,കോ-ഓർഡിനേറ്റ് പരിവർത്തനം
Copernican system,കോപ്പർനിക്കൻ സിസ്റ്റം
Co-polymerization,കോ-പോളിമറൈസേഷൻ
Coprecipitation,കോപ്രസിപിറ്റേഷൻ
Copying machine,പകർത്തൽ യന്ത്രം
Cordite,കോർഡൈറ്റ്
Core,കോർ
Core density,കോർ സാന്ദ്രത
Core line,കോർ ലൈൻ
Core matrix,കോർ മാട്രിക്സ്
Core memory,കോർ മെമ്മറി
Core sampling,കോർ സാമ്പിൾ
Coriotis component,കോറിയോട്ടിസ് ഘടകം
Cormis spiral,കോർമിസ് സർപ്പിളം
Corner reflector,കോർണർ റിഫ്ലക്ടർ
Corona,കൊറോണ
Coronal hole,കൊറോണൽ ദ്വാരം
Coronograph,കൊറോണഗ്രാഫ്
Correction,തിരുത്തൽ
Correction factor,തിരുത്തൽ ഘടകം
Correlation coding,കോറിലേഷൻ കോഡിംഗ്
Correlation coefficient,പരസ്പര ബന്ധ ഗുണകം
Correlation function,പരസ്പരബന്ധം പ്രവർത്തനം
Correlation matrix,കോറിലേഷൻ മാട്രിക്സ്
Correlative code,പരസ്പരബന്ധിത കോഡ്
Corrosion,നാശം
Corrosion test,നാശ പരിശോധന
Corrosivity,കറസിവിറ്റി
Corrugated core,കോറഗേറ്റഡ് കോർ
Corrugation,കോറഗേഷൻ
Cosine distribution,കോസൈൻ വിതരണം
Cosine integral,കോസൈൻ ഇന്റഗ്രൽ
Cosine pulse,കോസൈൻ പൾസ്
Cosmetic correction,കോസ്മെറ്റിക് തിരുത്തൽ
Cosmic,കോസ്മിക്
Cosmic burst,കോസ്മിക് പൊട്ടിത്തെറി
Cosmic dust,കോസ്മിക് പൊടി
Cosmic noise,കോസ്മിക് ശബ്ദം
Cosmic origin,കോസ്മിക് ഉത്ഭവം
Cosmic phenomenon,കോസ്മിക് പ്രതിഭാസം
Cosmic radiation,കോസ്മിക് വികിരണം
Cosmic ray,കോസ്മിക് കിരണങ്ങൾ
Cosmology,പ്രപഞ്ചശാസ്ത്രം
Cosmonaut,ബഹിരാകാശയാത്രികൻ
Costa's carrier loop,കോസ്റ്റയുടെ കാരിയർ ലൂപ്പ്
Costa's loop,കോസ്റ്റയുടെ ലൂപ്പ്
Coulomb law of force,കൊളംബ് ശക്തി നിയമം
Coulometer,കൂലോമീറ്റർ
Coulometry,കൂലോമെട്രി
Count down,എണ്ണുക
Counter,കൗണ്ടർ
Counter balance,കൗണ്ടർ ബാലൻസ്
Counter clock-wise sector (ccws),എതിർ ഘടികാരാടിസ്ഥാനത്തിലുള്ള സെക്ടർ (ccws)
Counter electrojet,കൌണ്ടർ ഇലക്ട്രോജെറ്റ്
Counter pressure,എതിർ സമ്മർദ്ദം
Counter rotating wheel,കൌണ്ടർ കറങ്ങുന്ന ചക്രം
Count up,എണ്ണുക
Couplant,കൂപ്ലാന്റ്
Coupling,ഇണചേരൽ
Coupling coefficient,കപ്ലിംഗ് കോഫിഫിഷ്യന്റ്
Coupling device,ബന്ധിപ്പിക്കുന്ന ഉപകരണം
Coupling loop,കപ്ലിംഗ് ലൂപ്പ്
Coupling section,കപ്ലിംഗ് വിഭാഗം
Coupling unit,കപ്ലിംഗ് യൂണിറ്റ്
Courier,കൊറിയർ
Covariance matrix,കോവേരിയൻസ് മാട്രിക്സ്
Coventional analysis,പരമ്പരാഗത വിശകലനം
Coverage area,കവറേജ് ഏരിയ
Co-volume,കോ-വോളിയം
Crack,പിളര്പ്പ്
Cradle relay,തൊട്ടിലിൽ റിലേ
Crater,ഗർത്തം
Creep,ഇഴയുക
Creel analysis,ക്രീൽ വിശകലനം
Creep pattern,ഇഴയുന്ന പാറ്റേൺ
Creep rate,ക്രീപ്പ് നിരക്ക്
Crevice corrosion,വിള്ളൽ നാശം
Crippling stress,വികലാംഗ സമ്മർദ്ദം
Critical angle,ക്രിട്ടിക്കൽ ആംഗിൾ
Critical coupling,ക്രിട്ടിക്കൽ കപ്ലിംഗ്
Critical dependance,ഗുരുതരമായ ആശ്രിതത്വം
Critical equilibrium,ഗുരുതരമായ സന്തുലിതാവസ്ഥ
Critical escape altitude,ഗുരുതരമായ രക്ഷപ്പെടൽ ഉയരം
Critical experiment,നിർണായക പരീക്ഷണം
Critical frequency,ഗുരുതരമായ ആവൃത്തി
Critical load,ക്രിട്ടിക്കൽ ലോഡ്
Critical loading,ഗുരുതരമായ ലോഡിംഗ്
Critical mass,ഗുരുതരമായ പിണ്ഡം
Critical miscibility temperature,ഗുരുതരമായ മിസ്സിബിലിറ്റി താപനില
Critical moisture content,നിർണായക ഈർപ്പം
Critical operation,ഗുരുതരമായ പ്രവർത്തനം
Critical path method,ക്രിട്ടിക്കൽ പാത്ത് രീതി
Critical point,നിര്ണ്ണായക ബിന്ദു
Critical solution temperature,നിർണായക പരിഹാരം താപനില
Critical speed,നിർണായക വേഗത
Critical stress,ഗുരുതരമായ സമ്മർദ്ദം
Critical temperature,ഗുരുതരമായ താപനില
Critical throat diameter,ഗുരുതരമായ തൊണ്ട വ്യാസം
Critical velocity,നിർണായക വേഗത
Cross bar transition,ക്രോസ് ബാർ സംക്രമണം
Cross connection,ക്രോസ് കണക്ഷൻ
Cross correlation,ക്രോസ് കോറിലേഷൻ
Cross correlation limiter,ക്രോസ് കോറിലേഷൻ ലിമിറ്റർ
Cross coupling,ക്രോസ് കപ്ലിംഗ്
Crossed field instability,ക്രോസ്ഡ് ഫീൽഡ് അസ്ഥിരത
Cross flow,ക്രോസ് ഫ്ലോ
Cross linking,ക്രോസ് ലിങ്കിംഗ്
Cross linking effect,ക്രോസ് ലിങ്കിംഗ് പ്രഭാവം
Cross polarisation,ക്രോസ് ധ്രുവീകരണം
Cross product,ക്രോസ് ഉൽപ്പന്നം
Cross section,ക്രോസ് സെക്ഷൻ
Cross talk,ക്രോസ് ടോക്ക്
Cross talk coupling,ക്രോസ് ടോക്ക് കപ്ലിംഗ്
Cross talk loss,ക്രോസ് ടോക്ക് നഷ്ടം
Cross talk unit,ക്രോസ് ടോക്ക് യൂണിറ്റ്
Cruciform grain,ക്രൂസിഫോം ധാന്യം
Cruciform wing,ക്രൂസിഫോം ചിറക്
Cruising rocket engine,ക്രൂയിസിംഗ് റോക്കറ്റ് എഞ്ചിൻ
Crushing,തകർക്കുന്നു
Cryogenic,ക്രയോജനിക്
Cryogenics,ക്രയോജനിക്‌സ്
Cryotron,ക്രയോട്രോൺ
Cryotronics,ക്രയോട്രോണിക്സ്
Crypt,ക്രിപ്റ്റ്
Cryptography,ക്രിപ്റ്റോഗ്രഫി
Crystal,ക്രിസ്റ്റൽ
Crystal aging,ക്രിസ്റ്റൽ ഏജിംഗ്
Crystal counter,ക്രിസ്റ്റൽ കൗണ്ടർ
Crystal detector,ക്രിസ്റ്റൽ ഡിറ്റക്ടർ
Crystallinity,ക്രിസ്റ്റലിനിറ്റി
Crystallinity index,ക്രിസ്റ്റലിനിറ്റി സൂചിക
Crystallinity ratio,ക്രിസ്റ്റലിനിറ്റി അനുപാതം
Crystallization,ക്രിസ്റ്റലൈസേഷൻ
Crystallographic direction,ക്രിസ്റ്റലോഗ്രാഫിക് ദിശ
Crystallographic notation,ക്രിസ്റ്റലോഗ്രാഫിക് നൊട്ടേഷൻ
Crystallographic space,ക്രിസ്റ്റലോഗ്രാഫിക് സ്പേസ്
Crystallography,ക്രിസ്റ്റലോഗ്രഫി
Crystal oscillator,ക്രിസ്റ്റൽ ഓസിലേറ്റർ
Cubic convolution coefficient,ക്യൂബിക് കൺവ്യൂഷൻ കോഫിഫിഷ്യന്റ്
Cubic phase distribution,ക്യൂബിക് ഘട്ട വിതരണം
Cumulative damage,സഞ്ചിത കേടുപാടുകൾ
Cumulative effect,സഞ്ചിത പ്രഭാവം
Cumulo-nimbus cloud,ക്യുമുലോ-നിംബസ് മേഘം
Cumulus congestus,ക്യുമുലസ് കൺജസ്റ്റസ്
Curative,രോഗശാന്തി
Curator,ക്യൂറേറ്റർ
Curing,ക്യൂറിംഗ്
Current,നിലവിലുള്ളത്
Current distribution,നിലവിലെ വിതരണം
Current location,ഇപ്പോഴുള്ള സ്ഥലം
Current mode circuit,നിലവിലെ മോഡ് സർക്യൂട്ട്
Current moment,നിലവിലെ നിമിഷം
Current state,നിലവിലുള്ള അവസ്ഥ
Curvature,വക്രത
Curved beam,വളഞ്ഞ ബീം
Curved element,വളഞ്ഞ ഘടകം
Curved web,വളഞ്ഞ വെബ്
Cut off,വിച്ഛേദിക്കുക
Cut off frequency,ഫ്രീക്വൻസി കട്ട് ഓഫ് ചെയ്യുക
Cut off length,നീളം മുറിക്കുക
Cut off wavelength,തരംഗദൈർഘ്യം മുറിക്കുക
Cut outs,കട്ട് ഔട്ട്
Cutting,കട്ടിംഗ്
Cw radar (continuos wave radar),Cw റഡാർ (തുടർച്ചയുള്ള തരംഗ റഡാർ)
Cyan,സിയാൻ
Cybernatics,സൈബർനാറ്റിക്സ്
Cycle,സൈക്കിൾ
Cycle critarion,സൈക്കിൾ മാനദണ്ഡം
Cycle efficiency,സൈക്കിൾ കാര്യക്ഷമത
Cycle index,സൈക്കിൾ സൂചിക
Cycle per second,സെക്കൻഡിൽ സൈക്കിൾ
Cycle slipping,സൈക്കിൾ സ്ലിപ്പിംഗ്
Cycle time,സൈക്കിൾ സമയം
Cyclic accelerator,സൈക്ലിക് ആക്സിലറേറ്റർ
Cyclic code,സൈക്ലിക് കോഡ്
Cyclic load,സൈക്ലിക് ലോഡ്
Cycling,സൈക്ലിംഗ്
Cyclization,സൈക്ലൈസേഷൻ
Cyclone,ചുഴലിക്കാറ്റ്
Cyclone eye,ചുഴലിക്കാറ്റ് കണ്ണ്
Cyclotron,സൈക്ലോട്രോൺ
Cylinder,സിലിണ്ടർ
Cylindrical,സിലിണ്ടർ
Cylindrical air bearing,സിലിണ്ടർ എയർ ബെയറിംഗ്
Cylindrical antenna,സിലിണ്ടർ ആന്റിന
Cylindrical chamber,സിലിണ്ടർ ചേമ്പർ
Cylindrical parabolic reflector,സിലിണ്ടർ പരാബോളിക് റിഫ്ലക്ടർ
Dal-kirkhan telescope,ദാൽ-കിർഖാൻ ദൂരദർശിനി
Damped oscillation,നനഞ്ഞ ആന്ദോളനം
Damper,ഡാംപർ
Damping capacity,ഡാംപിംഗ് ശേഷി
Damping efficient,കാര്യക്ഷമമായ ഡാംപിംഗ്
Damping constant,സ്ഥിരമായ ഡാംപിംഗ്
