Tamil,Kannada
வேறுபடுத்தி,ಪ್ರತ್ಯೇಕಿಸಿ
வேறுபாடு,ವ್ಯತ್ಯಾಸ
வேறுபாடு சூத்திரம்,ವ್ಯತ್ಯಾಸ ಸೂತ್ರ
திசையன் வேறுபாடு,ವೆಕ್ಟರ್ನ ವ್ಯತ್ಯಾಸ
பரவல்,ಪ್ರಸರಣ
இலக்கம்,ಅಂಕಿ
டிஜிட்டல் கணினி,ಡಿಜಿಟಲ್ ಕಂಪ್ಯೂಟರ್
டிஜிட்டல் தரவு,ಡಿಜಿಟಲ್ ಡೇಟಾ
பரிமாணம்,ಆಯಾಮ
பரிமாணம்,ಆಯಾಮ
பரிமாணமற்ற,ಆಯಾಮವಿಲ್ಲದ
ஒரு சமன்பாட்டின் பரிமாணம்,ಸಮೀಕರಣದ ಆಯಾಮ
diophantine சமன்பாடு,ಡಯೋಫಾಂಟೈನ್ ಸಮೀಕರಣ
சாய்வு கோணம்,ಅದ್ದು ಕೋನ
இருமுனை ஆயத்தொகுப்புகள்,ದ್ವಿಧ್ರುವಿ ನಿರ್ದೇಶಾಂಕಗಳು
இருமுனை,ದ್ವಿಧ್ರುವಿ
இருபிரமிட் (பைபிரமிட்),ಡಿಪಿರಮಿಡ್ (ಬೈಪಿರಮಿಡ್)
டைராக் டெல்டா செயல்பாடு,ಡೈರಾಕ್ ಡೆಲ್ಟಾ ಕಾರ್ಯ
நேரடி பொதுவான தொடுகோடு,ನೇರ ಸಾಮಾನ್ಯ ಸ್ಪರ್ಶಕ
இயக்கிய கோணம்,ನಿರ್ದೇಶಿಸಿದ ಕೋನ
இயக்கிய வரி,ನಿರ್ದೇಶಿಸಿದ ಸಾಲು
திசை வழித்தோன்றல்,ದಿಕ್ಕಿನ ಉತ್ಪನ್ನ
திசை கொசைன்,ನಿರ್ದೇಶನ ಕೊಸೈನ್
அதிகபட்ச திசை,ಗರಿಷ್ಠ ದಿಕ್ಕು
திட்ட திசை,ಪ್ರೊಜೆಕ್ಷನ್ ನಿರ್ದೇಶನ
திசை விகிதம்,ದಿಕ್ಕಿನ ಅನುಪಾತ
இயக்குனர் வட்டம்,ನಿರ್ದೇಶಕ ವಲಯ
இயக்குனர் கோளம்,ನಿರ್ದೇಶಕ ಗೋಳ
நேரடி தயாரிப்பு,ನೇರ ಉತ್ಪನ್ನ
நேரடி ஆதாரம்,ನೇರ ಪುರಾವೆ
நேரடி விகிதம்,ನೇರ ಅನುಪಾತ
டைரக்ட்ரிக்ஸ்,ಡೈರೆಕ್ಟ್ರಿಕ್ಸ್
நேரடித் தொகை,ನೇರ ಮೊತ್ತ
துண்டிக்கப்பட்ட தொகுப்புகள்,ಸಂಪರ್ಕ ಕಡಿತಗೊಂಡ ಸೆಟ್‌ಗಳು
தொடர்ச்சியின்மை,ಸ್ಥಗಿತಗೊಳಿಸುವಿಕೆ
வழித்தோன்றலின் தொடர்ச்சியின்மை,ಉತ್ಪನ್ನದ ಸ್ಥಗಿತ
முதல் வகையான இடைநிறுத்தம்,ಮೊದಲ ರೀತಿಯ ಸ್ಥಗಿತ
இரண்டாவது வகையான தொடர்ச்சியின்மை,ಎರಡನೇ ರೀತಿಯ ಸ್ಥಗಿತ
இடைவிடாத விநியோகம்,ನಿರಂತರ ವಿತರಣೆ
இடைவிடாத செயல்பாடு,ನಿರಂತರ ಕಾರ್ಯ
இடைவிடாத மாறுபாடு,ನಿರಂತರ ವ್ಯತ್ಯಾಸ
தனித்தனி,ಪ್ರತ್ಯೇಕವಾದ
தனித்துவமான விநியோகம்,ಪ್ರತ್ಯೇಕ ವಿತರಣೆ
தனித்துவமான நிகழ்தகவு பரவல்,ಪ್ರತ್ಯೇಕ ಸಂಭವನೀಯತೆಯ ವಿತರಣೆ
தனித்த சீரற்ற மாறி,ಡಿಸ್ಕ್ರೀಟ್ ಯಾದೃಚ್ಛಿಕ ವೇರಿಯಬಲ್
தனித்த மாதிரி இடம்,ಪ್ರತ್ಯೇಕ ಮಾದರಿ ಜಾಗ
தனித்துவமான தொகுப்பு,ಪ್ರತ್ಯೇಕ ಸೆಟ್
தனி இடம்,ಪ್ರತ್ಯೇಕ ಜಾಗ
தனித்த இடவியல்,ಪ್ರತ್ಯೇಕ ಸ್ಥಳಶಾಸ್ತ್ರ
தனித்த மாறுபாடு,ಪ್ರತ್ಯೇಕ ವ್ಯತ್ಯಾಸ
பாரபட்சமான,ತಾರತಮ್ಯ
பாகுபாடு பகுப்பாய்வு (=பாகுபாடு பகுப்பாய்வு),ತಾರತಮ್ಯ ವಿಶ್ಲೇಷಣೆ (=ತಾರತಮ್ಯ ವಿಶ್ಲೇಷಣೆ)
பிரித்தல்,ಭಿನ್ನಾಭಿಪ್ರಾಯ
மாறுபட்ட நிகழ்வுகள்,ಅಸಂಬದ್ಧ ಘಟನೆಗಳು
பிரிக்கப்பட்ட தொகுப்புகள்,ಅಸಂಯೋಜಿತ ಸೆಟ್ಗಳು
ஒன்றிணைந்த தொழிற்சங்கம்,ಅವಿಭಕ್ತ ಒಕ್ಕೂಟ
பிரித்தல்,ವಿಘಟನೆ
சிதறல்,ಪ್ರಸರಣ
சிதறல் விளக்கப்படம்,ಪ್ರಸರಣ ಚಾರ್ಟ್
சிதறல் மாறிலி,ಪ್ರಸರಣ ಸ್ಥಿರ
சிதறல் வரைபடம்,ಪ್ರಸರಣ ರೇಖಾಚಿತ್ರ
சிதறல் அணி (=கோவேரியன்ஸ் மேட்ரிக்ஸ்),ಪ್ರಸರಣ ಮ್ಯಾಟ್ರಿಕ್ಸ್ (=ಕೋವೇರಿಯನ್ಸ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್)
இடப்பெயர்ச்சி,ಸ್ಥಳಾಂತರ
காட்சி,ಪ್ರದರ್ಶನ
காட்சி அலகு (=கன்சோல்),ಪ್ರದರ್ಶನ ಘಟಕ (=ಕನ್ಸೋಲ್)
ஒற்றுமையற்ற,ಭಿನ್ನವಾದ
சிதறடிக்கும் சக்திகள்,ವಿಘಟಿಸುವ ಶಕ್ತಿಗಳು
தூர செயல்பாடு,ದೂರ ಕಾರ್ಯ
தூர மாடுலஸ்,ದೂರ ಮಾಡ್ಯುಲಸ್
விநியோகம் இல்லாத முறை,ವಿತರಣೆ-ಮುಕ್ತ ವಿಧಾನ
விநியோக சட்டம்,ವಿತರಣಾ ಕಾನೂನು
வேறுபடுகின்றன,ಬೇರೆಯಾಗುತ್ತವೆ
வேறுபாடு,ಭಿನ್ನತೆ
வேறுபாடு தேற்றம்,ಡೈವರ್ಜೆನ್ಸ್ ಪ್ರಮೇಯ
மாறுபட்ட,ಭಿನ್ನವಾದ
மாறுபட்ட தொடர்,ವಿಭಿನ್ನ ಸರಣಿ
பிரிக்கப்பட்ட வேறுபாடு,ವಿಭಜಿತ ವ್ಯತ್ಯಾಸ
வகுக்கும் தன்மை,ವಿಭಜನೆ
வகுபடக்கூடியது,ಭಾಗಿಸಬಹುದಾದ
பிரிவு,ವಿಭಾಗ
பிரிவு அல்காரிதம்,ವಿಭಾಗ ಅಲ್ಗಾರಿದಮ್
பிரிவு வளையம்,ವಿಭಾಗದ ಉಂಗುರ
dodecagon,ಡೋಡೆಕಾಗನ್
பன்னிருமுகி,ದ್ವಾದಶಮುಖ
களம்,ಡೊಮೇನ್
ஒரு செயல்பாட்டின் களம்,ಕಾರ್ಯದ ಡೊಮೇನ್
வரையறையின் களம்,ವ್ಯಾಖ್ಯಾನದ ಡೊಮೇನ್
இருப்பு களம்,ಅಸ್ತಿತ್ವದ ಡೊಮೇನ್
மேலாதிக்க மூலோபாயம்,ಪ್ರಬಲ ತಂತ್ರ
டாப்ளர் விளைவு,ಡಾಪ್ಲರ್ ಪರಿಣಾಮ
டாட் தயாரிப்பு,ಡಾಟ್ ಉತ್ಪನ್ನ
புள்ளியிடப்பட்ட வளைவு,ಚುಕ್ಕೆಗಳ ವಕ್ರರೇಖೆ
இரட்டை வேறுபாடு,ಎರಡು ವ್ಯತ್ಯಾಸ
இரட்டை அதிவேக விநியோகம்,ಡಬಲ್ ಘಾತೀಯ ವಿತರಣೆ
இரட்டை சுருள்,ಡಬಲ್ ಹೆಲಿಕ್ಸ್
இரட்டை ஒருங்கிணைந்த,ಡಬಲ್ ಅವಿಭಾಜ್ಯ
இரட்டை ஒருங்கிணைப்பு,ಡಬಲ್ ಏಕೀಕರಣ
இரட்டை வரம்பு,ಎರಡು ಮಿತಿ
இரட்டை மாதிரி திட்டம்,ಎರಡು ಮಾದರಿ ಯೋಜನೆ
இரட்டை வரிசை,ಎರಡು ಅನುಕ್ರಮ
இரட்டை தொடர்,ಡಬಲ್ ಸರಣಿ
இரட்டை பின்னொட்டு குறியீடு,ಡಬಲ್ ಪ್ರತ್ಯಯ ಸಂಕೇತ
இரட்டை கூட்டுத்தொகை,ಡಬಲ್ ಸಂಕಲನ
கீழ்நோக்கிய முடுக்கம்,ಕೆಳಮುಖ ವೇಗವರ್ಧನೆ
கீழ்நோக்கிய இடப்பெயர்ச்சி,ಕೆಳಮುಖ ಸ್ಥಳಾಂತರ
கீழ்நோக்கிய இயக்கம்,ಕೆಳಮುಖ ಚಲನೆ
கீழ்நோக்கிய வேகம்,ಕೆಳಮುಖ ವೇಗ
இழுத்து,ಎಳೆಯಿರಿ
இழுவிசை,ಡ್ರ್ಯಾಗ್ ಫೋರ್ಸ್
இரட்டை,ದ್ವಂದ್ವ
இரட்டை அடிப்படையில்,ಉಭಯ ಆಧಾರ
இரட்டை உள் தயாரிப்பு,ಎರಡು ಆಂತರಿಕ ಉತ್ಪನ್ನ
இரட்டை நேரியல் நிரலாக்க சிக்கல்,ಡ್ಯುಯಲ್ ಲೀನಿಯರ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ಸಮಸ್ಯೆ
இரட்டை செயல்பாடு,ಎರಡು ಕಾರ್ಯಾಚರಣೆ
இரட்டை பிரச்சனை,ಉಭಯ ಸಮಸ್ಯೆ
இரட்டை சிம்ப்ளக்ஸ் அல்காரிதம்,ಡ್ಯುಯಲ್ ಸಿಂಪ್ಲೆಕ್ಸ್ ಅಲ್ಗಾರಿದಮ್
இரட்டை எளிய நுட்பம்,ಡ್ಯುಯಲ್ ಸಿಂಪ್ಲೆಕ್ಸ್ ತಂತ್ರ
இரட்டை இடம்,ಡ್ಯುಯಲ್ ಸ್ಪೇಸ್
இரட்டை மாறி,ಡ್ಯುಯಲ್ ವೇರಿಯಬಲ್
இரட்டை திசையன் இடம்,ಡ್ಯುಯಲ್ ವೆಕ್ಟರ್ ಸ್ಪೇಸ್
போலி குறியீடு,ನಕಲಿ ಸೂಚ್ಯಂಕ
போலி சந்தா,ನಕಲಿ ಚಂದಾದಾರಿಕೆ
போலி பின்னொட்டு,ನಕಲಿ ಪ್ರತ್ಯಯ
போலி மாறி,ನಕಲಿ ವೇರಿಯಬಲ್
நகல் செயல்முறை,ನಕಲು ಪ್ರಕ್ರಿಯೆ
மாறும்,ಕ್ರಿಯಾತ್ಮಕ
இயக்க அமைப்பு,ಕ್ರಿಯಾತ್ಮಕ ವ್ಯವಸ್ಥೆ
மாறும் தேவை செயல்பாடு,ಡೈನಾಮಿಕ್ ಬೇಡಿಕೆ ಕಾರ್ಯ
டைனமிக் மாதிரி,ಕ್ರಿಯಾತ್ಮಕ ಮಾದರಿ
மாறும் நிரலாக்க,ಡೈನಾಮಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್
மாறும் நிரலாக்க அணுகுமுறை,ಡೈನಾಮಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ವಿಧಾನ
டைனமிக் நிரலாக்க நுட்பம்,ಡೈನಾಮಿಕ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್ ತಂತ್ರ
இயக்கவியல்,ಡೈನಾಮಿಕ್ಸ್
ஒரு துகள் இயக்கவியல்,ಒಂದು ಕಣದ ಡೈನಾಮಿಕ್ಸ್
திடமான உடல்களின் இயக்கவியல்,ಕಟ್ಟುನಿಟ್ಟಾದ ದೇಹಗಳ ಡೈನಾಮಿಕ್ಸ್
பூமி,ಭೂಮಿ
பூகம்பத்தின் தீவிரம்,ಭೂಕಂಪದ ತೀವ್ರತೆ
விசித்திரத்தன்மை,ವಿಕೇಂದ್ರೀಯತೆ
கிரகணம்,ಗ್ರಹಣ
பொருளாதார கணிப்பு,ಆರ್ಥಿಕ ಮುನ್ಸೂಚನೆ
பொருளாதார நிபுணர்,ಅರ್ಥಶಾಸ್ತ್ರಜ್ಞ
பொருளாதார அளவியல்,ಅರ್ಥಶಾಸ್ತ್ರ
பொருளாதாரம்,ಅರ್ಥಶಾಸ್ತ್ರ
விளிம்பு,ಅಂಚು
ஒரு குவிந்த தொகுப்பின் விளிம்பு,ಪೀನ ಗುಂಪಿನ ಅಂಚು
செயல்திறன் காரணி,ದಕ್ಷತೆಯ ಅಂಶ
ஈஜென் உறுப்பு,ಐಜೆನ್ ಅಂಶ
ஈஜென் செயல்பாடு,ಐಜೆನ್ ಕಾರ್ಯ
ஈஜென் மதிப்பு,ಈಜೆನ್ ಮೌಲ್ಯ
ஈஜென் மதிப்பு சமன்பாடு,ಐಜೆನ್ ಮೌಲ್ಯ ಸಮೀಕರಣ
ஈஜென் திசையன்,ಐಜೆನ್ ವೆಕ್ಟರ್
மீள்,ಸ್ಥಿತಿಸ್ಥಾಪಕ
மீள் மாறிலி,ಸ್ಥಿತಿಸ್ಥಾಪಕ ಸ್ಥಿರ
மீள் சமநிலை,ಸ್ಥಿತಿಸ್ಥಾಪಕ ಸಮತೋಲನ
நெகிழ்ச்சி,ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ
நெகிழ்ச்சி மேற்பரப்பு,ಸ್ಥಿತಿಸ್ಥಾಪಕತ್ವ ಮೇಲ್ಮೈ
மின்னணு கணினி,ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಕಂಪ್ಯೂಟರ್
உறுப்பு,ಅಂಶ
அடிப்படை நிரல் செயல்பாடு,ಪ್ರಾಥಮಿಕ ಕಾಲಮ್ ಕಾರ್ಯಾಚರಣೆ
ஆரம்ப நிகழ்வு,ಪ್ರಾಥಮಿಕ ಘಟನೆ
அடிப்படை செயல்பாடு,ಪ್ರಾಥಮಿಕ ಕಾರ್ಯ
அடிப்படை செயல்பாடு,ಪ್ರಾಥಮಿಕ ಕಾರ್ಯಾಚರಣೆ
அடிப்படை முடிவு,ಪ್ರಾಥಮಿಕ ಫಲಿತಾಂಶ
அடிப்படை நிகழ்தகவு சட்டம்,ಪ್ರಾಥಮಿಕ ಸಂಭವನೀಯತೆಯ ಕಾನೂನು
அடிப்படை வரிசை செயல்பாடு,ಪ್ರಾಥಮಿಕ ಸಾಲಿನ ಕಾರ್ಯಾಚರಣೆ
ஒழிக்க,ತೊಡೆದುಹಾಕಲು
நீக்குதல் செயல்முறை,ಹೊರಹಾಕುವ ವಿಧಾನ
நீள்வட்டம்,ದೀರ್ಘವೃತ್ತ
நீள்வட்டம்,ಅಂಡಾಕಾರದ
நீள்வட்டம்,ದೀರ್ಘವೃತ್ತಾಕಾರದ
நீள்வட்ட மேற்பரப்பு,ದೀರ್ಘವೃತ್ತಾಕಾರದ ಮೇಲ್ಮೈ
நீள்வட்ட உடல்,ಅಂಡಾಕಾರದ ದೇಹ
உட்பொதித்தல்,ಎಂಬೆಡಿಂಗ್
உமிழ்வு,ಹೊರಸೂಸುವಿಕೆ
அனுபவ தரவு,ಪ್ರಾಯೋಗಿಕ ಡೇಟಾ
அனுபவ சூத்திரம்,ಪ್ರಾಯೋಗಿಕ ಸೂತ್ರ
அனுபவ நிகழ்தகவு,ಪ್ರಾಯೋಗಿಕ ಸಂಭವನೀಯತೆ
அனுபவ உறவு,ಪ್ರಾಯೋಗಿಕ ಸಂಬಂಧ
வெற்று தொகுப்பு,ಖಾಲಿ ಸೆಟ್
மூடப்பட்டது,ಸುತ್ತುವರಿದಿದೆ
குறியாக்கம்,ಎನ್ಕೋಡಿಂಗ್
எண்டோமார்பிசம்,ಎಂಡೋಮಾರ್ಫಿಸಮ್
இறுதி புள்ளி,ಅಂತಿಮ ಬಿಂದು
வகுப்பு இடைவெளியின் இறுதிப் புள்ளி,ವರ್ಗ ಮಧ್ಯಂತರದ ಅಂತಿಮ ಬಿಂದು
ஆற்றல்,ಶಕ್ತಿ
ஆற்றல் வேக கூறு,ಶಕ್ತಿಯ ಆವೇಗ ಘಟಕ
மாறி நுழைகிறது,ವೇರಿಯೇಬಲ್ ಅನ್ನು ನಮೂದಿಸಲಾಗುತ್ತಿದೆ
எண்ணற்ற தொகுப்பு,ಲೆಕ್ಕಿಸಬಹುದಾದ ಸೆಟ್
கணக்கீடு,ಎಣಿಕೆ
சமமான,ಸಮಾನ
சமத்துவம்,ಸಮಾನತೆ
சமமாக வாய்ப்பு,ಸಮಾನವಾಗಿ ಸಾಧ್ಯತೆ
சம நிகழ்தகவு தேர்வு முறை (=epsem),ಸಮಾನ ಸಂಭವನೀಯತೆಯ ಆಯ್ಕೆ ವಿಧಾನ (=epsem)
சமன்,ಸಮೀಕರಿಸು
சமன்பாடு,ಸಮೀಕರಣ
முதல் பட்டத்தின் சமன்பாடு,ಮೊದಲ ಪದವಿಯ ಸಮೀಕರಣ
இரண்டாம் பட்டத்தின் சமன்பாடு,ಎರಡನೇ ಪದವಿಯ ಸಮೀಕರಣ
மூன்றாம் பட்டத்தின் சமன்பாடு,ಮೂರನೇ ಪದವಿಯ ಸಮೀಕರಣ
பூமத்திய ரேகை,ಸಮಭಾಜಕ
சமமான,ಸಮಾನ ನಿರಂತರ
சமபக்க,ಸಮಬಾಹು
சமநிலை,ಸಮತೋಲನ
சக்திகளின் சமநிலை,ಶಕ್ತಿಗಳ ಸಮತೋಲನ
சமநிலை புள்ளி,ಸಮತೋಲನ ಬಿಂದು
சமத்துவம்,ಸಮಾನತೆ
சமநிலை வகுப்பு,ಸಮಾನತೆಯ ವರ್ಗ
சமமான உறவு,ಸಮಾನತೆಯ ಸಂಬಂಧ
இணையான,ಸಮಾನ
சமமான அணி,ಸಮಾನ ಮ್ಯಾಟ್ರಿಕ್ಸ್
சமமான தொகுப்பு,ಸಮಾನ ಸೆಟ್
எர்கோடிசிட்டி,ಎರ್ಗೋಡಿಸಿಟಿ
பிழை,ದೋಷ
பிழை பகுப்பாய்வு,ದೋಷ ವಿಶ್ಲೇಷಣೆ
பிழை குறியீடு,ದೋಷ ಕೋಡ್
பிழை குணகம்,ದೋಷ ಗುಣಾಂಕ
சராசரி சதுரத்தின் பிழை,ಸರಾಸರಿ ಚೌಕದ ದೋಷ
முதல் வகை பிழை,ಮೊದಲ ರೀತಿಯ ದೋಷ
இரண்டாவது வகையான பிழை,ಎರಡನೇ ರೀತಿಯ ದೋಷ
தப்பிக்கும் நிகழ்தகவு,ತಪ್ಪಿಸಿಕೊಳ್ಳುವ ಸಂಭವನೀಯತೆ
தப்பிக்கும் வேகம்,ತಪ್ಪಿಸಿಕೊಳ್ಳುವ ವೇಗ
E. ஷ்மிட்டின் ஆர்த்தோகனலைசேஷன் செயல்முறை,E. ಸ್ಮಿತ್ ಅವರ ಆರ್ಥೋಗೋನಲೈಸೇಶನ್ ಪ್ರಕ್ರಿಯೆ
குறிப்பிடப்பட்ட வட்டம்,ಬರೆದ ವೃತ್ತ
அத்தியாவசியமான,ಅತ್ಯಗತ್ಯ
அடிப்படையில் தனித்துவமானது,ಮೂಲಭೂತವಾಗಿ ಅನನ್ಯ
மதிப்பீடு,ಅಂದಾಜು
மதிப்பீட்டு முறை,ಅಂದಾಜು ವಿಧಾನ
யூக்ளிடியன் ஒருங்கிணைப்பு,ಯೂಕ್ಲಿಡಿಯನ್ ನಿರ್ದೇಶಾಂಕ
யூக்ளிடியன் களம்,ಯೂಕ್ಲಿಡಿಯನ್ ಡೊಮೇನ್
யூக்ளிடியன் வடிவியல்,ಯೂಕ್ಲಿಡಿಯನ್ ಜ್ಯಾಮಿತಿ
யூக்ளிடியன் n-வெளி,ಯೂಕ್ಲಿಡಿಯನ್ ಎನ್-ಸ್ಪೇಸ್
யூக்ளிடியன் விமானம்,ಯೂಕ್ಲಿಡಿಯನ್ ವಿಮಾನ
ஆய்லரின் தேற்றம்,ಯೂಲರ್ ಪ್ರಮೇಯ
மதிப்பீடு,ಮೌಲ್ಯಮಾಪನ
கூட,ಸಹ
கூட வளைவு,ಸಹ ಕರ್ವ್
கூட செயல்பாடு,ಸಹ ಕಾರ್ಯ
கூட பல,ಸಹ ಬಹು
இரட்டைப்படை எண்,ಸಮ ಸಂಖ್ಯೆ
ஒற்றைப்படை சமச்சீர்,ಸಮ ಬೆಸ ಸಮ್ಮಿತಿ
வரிசைமாற்றம் கூட,ಕ್ರಮಪಲ್ಲಟನೆ ಕೂಡ
நிகழ்வு,ಘಟನೆ
கூட கால,ಸಹ ಪದ
சரியான,ನಿಖರ
சரியான சி-சதுர சோதனை,ನಿಖರವಾದ ಚಿ-ಚದರ ಪರೀಕ್ಷೆ
சரியான வேறுபாடு,ನಿಖರವಾದ ವ್ಯತ್ಯಾಸ
சரியான சமன்பாடு,ನಿಖರವಾದ ಸಮೀಕರಣ
உதாரணமாக,ಉದಾಹರಣೆ
பரிமாற்றம்,ವಿನಿಮಯ
முழுமையான நிகழ்வு,ಸಮಗ್ರ ಘಟನೆ
இருப்பு கோட்பாடு,ಅಸ್ತಿತ್ವದ ಮೂಲತತ್ವ
இருப்பு நிகழ்தகவு (= ஒரு முதன்மை நிகழ்தகவு),ಅಸ್ತಿತ್ವದ ಸಂಭವನೀಯತೆ (= ಪೂರ್ವ ಸಂಭವನೀಯತೆ)
இருப்பு தேற்றம்,ಅಸ್ತಿತ್ವದ ಪ್ರಮೇಯ
வெளிப்புற மாறி,ಬಾಹ್ಯ ವೇರಿಯಬಲ್
விரிவாக்கம்,ವಿಸ್ತರಣೆ
எதிர்பார்ப்பு செயல்பாடு,ನಿರೀಕ್ಷೆಯ ಕಾರ್ಯ
எதிர்பார்க்கப்படும் அதிர்வெண்,ನಿರೀಕ್ಷಿತ ಆವರ್ತನ
எதிர்பார்க்கப்படும் மதிப்பு,ನಿರೀಕ್ಷಿತ ಮೌಲ್ಯ
பரிசோதனை,ಪ್ರಯೋಗ
சோதனை பிழை,ಪ್ರಾಯೋಗಿಕ ದೋಷ
விளக்கம்,ವಿವರಣೆ
வெளிப்படையான சமன்பாடு,ಸ್ಪಷ್ಟ ಸಮೀಕರಣ
வெளிப்படையான வடிவம்,ಸ್ಪಷ್ಟ ರೂಪ
வெளிப்படையான செயல்பாடு,ಸ್ಪಷ್ಟ ಕಾರ್ಯ
வெளிப்படையான தீர்வு,ಸ್ಪಷ್ಟ ಪರಿಹಾರ
அடுக்கு,ಘಾತ
அதிவேக வளைவு,ಘಾತೀಯ ಕರ್ವ್
அதிவேக அடர்த்தி செயல்பாடு,ಘಾತೀಯ ಸಾಂದ್ರತೆಯ ಕಾರ್ಯ
அதிவேக விநியோகம்,ಘಾತೀಯ ವಿತರಣೆ
அதிவேக சமன்பாடு,ಘಾತೀಯ ಸಮೀಕರಣ
அதிவேக செயல்பாடு,ಘಾತೀಯ ಕಾರ್ಯ
அதிவேகமான வளர்ச்சி,ಘಾತೀಯ ಬೆಳವಣಿಗೆ
அதிவேக சட்டம்,ಘಾತೀಯ ಕಾನೂನು
அதிவேக வரைபடம்,ಘಾತೀಯ ನಕ್ಷೆ
அதிவேக தொடர்,ಘಾತೀಯ ಸರಣಿ
வெளிப்பாடு,ಅಭಿವ್ಯಕ್ತಿ
நீட்டிக்கப்பட்ட இடைவெளி,ವಿಸ್ತೃತ ಮಧ್ಯಂತರ
நீட்டிக்கப்பட்ட உண்மையான வரி,ನೈಜ ರೇಖೆಯನ್ನು ವಿಸ್ತರಿಸಲಾಗಿದೆ
நீட்டிக்கப்பட்ட உண்மையான எண் அமைப்பு,ವಿಸ್ತೃತ ನೈಜ ಸಂಖ್ಯೆ ವ್ಯವಸ್ಥೆ
மேப்பிங்கின் நீட்டிப்பு,ಮ್ಯಾಪಿಂಗ್ ವಿಸ್ತರಣೆ
வெளிப்புற கோணம்,ಬಾಹ್ಯ ಕೋನ
வெளிப்புற பகுதி,ಬಾಹ್ಯ ಪ್ರದೇಶ
வெளிப்புற புள்ளி,ಬಾಹ್ಯ ಬಿಂದು
வெளிப்புற,ಬಾಹ್ಯ
போக்கு மதிப்பின் விரிவாக்கம்,ಪ್ರವೃತ್ತಿ ಮೌಲ್ಯದ ಎಕ್ಸ್ಟ್ರಾಪೋಲೇಶನ್
எக்ஸ்ட்ராபோலேஷன் நுட்பம்,ಹೊರತೆಗೆಯುವ ತಂತ್ರ
தீவிர மதிப்பு,ವಿಪರೀತ ಮೌಲ್ಯ
தீவிர,ವಿಪರೀತ
தீவிர புள்ளி,ತೀವ್ರ ಬಿಂದು
குவிந்த தொகுப்பின் தீவிர புள்ளி,ಪೀನ ಸೆಟ್ನ ತೀವ್ರ ಬಿಂದು
ஒரு செயல்பாட்டின் உச்சம்,ಒಂದು ಕಾರ್ಯದ ತೀವ್ರತೆ
தீவிர சொத்து,ವಿಪರೀತ ಆಸ್ತಿ
முகம்,ಮುಖ
முக மதிப்பு,ಮುಖ ಬೆಲೆ
காரணி,ಅಂಶ
காரணி பகுப்பாய்வு,ಅಂಶ ವಿಶ್ಲೇಷಣೆ
காரணியாக்கப்பட்டது,ಅಪವರ್ತನೀಯ
காரணியான,ಅಪವರ್ತನೀಯ
காரணி வடிவமைப்பு,ಅಪವರ್ತನೀಯ ವಿನ್ಯಾಸ
காரணியாக்கம்,ಅಪವರ್ತನೀಕರಣ
காரணியாக்கு,ಫ್ಯಾಕ್ಟರೈಸ್
நியாயமான விளையாட்டு,ನ್ಯಾಯೋಚಿತ ಆಟ
பொய்,ತಪ್ಪು
குடும்பம்,ಕುಟುಂಬ
வட்டங்களின் குடும்பம்,ವಲಯಗಳ ಕುಟುಂಬ
குடும்ப வளைவுகள்,ಕುಟುಂಬ ವಕ್ರಾಕೃತಿಗಳು
செயல்பாடுகளின் குடும்பம்,ಕಾರ್ಯಗಳ ಕುಟುಂಬ
வரிகளின் குடும்பம்,ಸಾಲುಗಳ ಕುಟುಂಬ
முகநூல்,ನಕಲು
எஃப்-விநியோகம்,ಎಫ್-ವಿತರಣೆ
சாத்தியமான அடிப்படை தீர்வு,ಕಾರ್ಯಸಾಧ್ಯ ಮೂಲ ಪರಿಹಾರ
சாத்தியமான தீர்வு,ಕಾರ್ಯಸಾಧ್ಯ ಪರಿಹಾರ
பின்னூட்டம்,ಮತ್ತೆ ಆಹಾರ
ஃபெர்மாட் கொள்கை,ಫರ್ಮಾಟ್ ತತ್ವ
ஃபெர்மட்டின் தேற்றம்,ಫೆರ್ಮಟ್ ಪ್ರಮೇಯ
ஃபெர்மி-டிராக் புள்ளிவிவரங்கள்,ಫೆರ್ಮಿ-ಡಿರಾಕ್ ಅಂಕಿಅಂಶಗಳು
ஃபைபோனச்சி எண்,ಫಿಬೊನಾಕಿ ಸಂಖ್ಯೆ
ஃபைபோனச்சி தொடர்,ಫಿಬೊನಾಕಿ ಸರಣಿ
களம்,ಕ್ಷೇತ್ರ
இறுதி வேகம்,ಅಂತಿಮ ವೇಗ
வரையறுக்கப்பட்ட,ಸೀಮಿತ
வரையறுக்கப்பட்ட அடிப்படை,ಸೀಮಿತ ಆಧಾರ
வரையறுக்கப்பட்ட தசம,ಸೀಮಿತ ದಶಮಾಂಶ
வரையறுக்கப்பட்ட வேறுபாடு,ಸೀಮಿತ ವ್ಯತ್ಯಾಸ
வரையறுக்கப்பட்ட வேறுபாடு முறை,ಸೀಮಿತ ವ್ಯತ್ಯಾಸ ವಿಧಾನ
