Assamese,Marathi
ক্ৰমবৰ্ধমান কম্পাঙ্ক গ্ৰাফ,संचयी वारंवारता आलेख
ক্ৰমবৰ্ধমান সম্ভাৱনা ফলন,संचयी संभाव्यता कार्य
curl,कर्ल
কাৰ্ল অৱ দ্য কংগ্ৰুৱেন্স,एकरूपता च्या कर्ल
ভেক্টৰৰ কাৰ্ল,वेक्टरचा कर्ल
কোঁচা বন্ধনী,कुरळे कंस
সোঁত,वर्तमान
বৰ্তমান বিন্দু,वर्तमान बिंदू
বক্ৰতা,वक्रता
বক্ৰতা প্ৰভাৱ,वक्रता प्रभाव
বক্ৰ,वक्र
বক্ৰ ৰেখা,वक्र रेषा
বক্ৰ ট্ৰেচিং,वक्र ट्रेसिंग
বক্ৰৰেখাৰ এছিম্পটট,curvilinear asymptote
বক্ৰৰেখা স্থানাংক,वक्र निर्देशांक
বক্ৰৰেখাৰ ৰিগ্ৰেছন,वक्र प्रतिगमन
cusp,कुसप
চক্ৰ,सायकल
চক্ৰীয় তাৰতম্য,चक्रीय भिन्नता
চক্ৰীয় ক্ৰছ উৎপাদন,चक्रीय क्रॉस उत्पादन
চক্ৰীয় চাহিদা,चक्रीय मागणी
চক্ৰীয় প্ৰকাশ,चक्रीय अभिव्यक्ती
চক্ৰীয় গোট,चक्रीय गट
চক্ৰীয় ক্ৰমবিন্যাস,चक्रीय क्रमपरिवर्तन
চাইক্ল&#39;ইড,सायक्लोइड
চিলিণ্ডাৰ,सिलेंडर
নলাকাৰ,दंडगोलाकार
নলাকাৰ পৃষ্ঠ,दंडगोलाकार पृष्ठभाग
চাইফাৰ,सायफर
D&#39;alembert ৰ নীতি,D&#39;alembert च्या तत्त्व
ডেম্পড হাৰমনিক ফাংচন,ओलसर हार्मोनिक फंक्शन
ডেম্পিং ধ্ৰুৱক,ओलसर सतत
তথ্য,डेटा
তথ্যৰ উৎপত্তি,डेटा उत्पत्ती
তথ্য প্ৰক্ৰিয়াকৰণ ব্যৱস্থা,डेटा प्रोसेसिंग सिस्टम
ডাটা প্ৰচেছৰ,डेटा प्रोसेसर
ডাটা শ্বীট,माहिती पत्रक
decagon,दशभुज
ডেকাগ্ৰাম,डेकग्राम
ডেকামিটাৰ,decameter
ক্ষয় ধ্ৰুৱক,क्षय स्थिर
ক্ষয় বক্ৰ,क्षय वक्र
ডিচেন্ট ফাংচন,सभ्य कार्य
ডেচিগ্ৰাম,डेसिग्राम
ডেচিল,decile
দশমিক,दशांश
দশমিক ক&#39;ড,दशांश कोड
দশমিক ক&#39;ডযুক্ত অংক,दशांश कोड केलेला अंक
দশমিক প্ৰসাৰণ,दशांश विस्तार
দশমিক ভগ্নাংশ,दशांश अपूर्णांक
দশমিক সংকেত,दशांश अंकन
দশমিক সংখ্যাকৰণ ব্যৱস্থা,दशांश क्रमांक प्रणाली
দশমিক বিন্দু,दशांश चिन्ह
দশমিক স্কেল,दशांश स्केल
দশমিক ব্যৱস্থা,दशांश प्रणाली
ডেচিমিটাৰ,डेसिमीटर
ডিচিফাৰ কৰা,उलगडणे
সিদ্ধান্তৰ আৰ্হি,निर्णय मॉडेल
সিদ্ধান্ত তত্ত্ব,निर्णय सिद्धांत
সিদ্ধান্ত চলক,निर्णय व्हेरिएबल
ডিকোডাৰ,डिकोडर
ডিকোডিং,डीकोडिंग
পচনযোগ্য ছেট,विघटनशील संच
হ্ৰাস পাইছে,कमी होत आहे
হ্ৰাস পোৱা কাৰ্য্য,कमी होणारे कार्य
ডেডেকিণ্ডৰ কাট,Dedekind च्या कट
ডেডেকাইণ্ডৰ উপপাদ্য,डेडेकिंडचे प्रमेय
deduce,तर्क
ডিডক্টিভ পদ্ধতি,वजावटी पद्धत
ত্ৰুটিপূৰ্ণ,सदोष
সমীকৰণ সংজ্ঞায়িত কৰা,परिभाषित समीकरण
নিৰ্দিষ্ট অখণ্ড,निश्चित अविभाज्य
নিৰ্দিষ্ট মেট্ৰিক্স,निश्चित मॅट्रिक्स
সংজ্ঞা,व्याख्या
বিকৃতি বক্ৰ,विकृत वक्र
বিকৃত পৃষ্ঠ,विकृत पृष्ठभाग
অৱক্ষয়,अध:पतन
ট্ৰেন্সপ&#39;ৰেচন সমস্যাত অৱক্ষয়,वाहतूक समस्यांमध्ये अधोगती
ডিগ্ৰী,पदवी
অৱভেদ্য সমীকৰণৰ ডিগ্ৰী,विभेदक समीकरणाची डिग्री
স্বাধীনতাৰ মাত্ৰা,स्वातंत्र्याची डिग्री
বহুপদৰ ডিগ্ৰী,बहुपदीची पदवी
মচি পেলোৱা চুবুৰী,हटवलेले अतिपरिचित क्षेत्र
ডেল্টা ফাংচন,डेल्टा फंक्शन
চাহিদা আৰু উপযোগিতা বক্ৰ,मागणी आणि उपयुक्तता वक्र
চাহিদা সমীকৰণ,मागणी समीकरण
চাহিদা কাৰ্য্য,मागणी कार्य
জনগাঁথনিগত অধ্যয়ন,लोकसंख्याशास्त्रीय अभ्यास
ডেম&#39;গ্ৰাফী,लोकसंख्या
ডি মইভ্ৰেৰ উপপাদ্য,डी मोइव्रेचे प्रमेय
প্ৰদৰ্শন,प्रात्यक्षिक
প্ৰদৰ্শন,प्रात्यक्षिक
প্ৰদৰ্শনমূলক জ্যামিতি,प्रात्यक्षिक भूमिती
হৰ,भाजक
ঘন গোট,दाट संच
ঘনত্ব,घनता
denumerable set,संख्यात्मक संच
প্ৰস্থানকাৰী চলকসমূহ,निर्गमन चल
নিৰ্ভৰশীল ইভেন্ট,अवलंबून घटना
নিৰ্ভৰশীল যাদৃচ্ছিক চলক,अवलंबित यादृच्छिक चल
নিৰ্ভৰশীল চলক,अवलंबून व्हेरिएबल
নিৰ্ভৰশীল ভিন্নতা,अवलंबून भिन्नता
ডিপ্ৰেছন এংগেল,उदासीनता कोन
ব্যুৎপত্তি,व्युत्पत्ती
ডেৰাইভেটিভ,व्युत्पन्न
ব্যুৎপন্ন শৃংখলা,व्युत्पन्न मालिका
ব্যুৎপত্তি কৰা গোট,व्युत्पन्न संच
অৱতৰণ কৰা,उतरत्या
অৱনমিত ক্ৰম,उतरत्या क्रमाने
অৱনমিত শৃংখলা,उतरत्या मालिका
বৰ্ণনাত্মক জ্যামিতি,वर्णनात्मक भूमिती
বৰ্ণনাত্মক আৰ্হি,वर्णनात्मक मॉडेल
বৰ্ণনাত্মক পৰিসংখ্যা,वर्णनात्मक आकडेवारी
ডিজাইন,डिझाइन
পৰীক্ষাৰ ডিজাইন,प्रयोगाची रचना
ডেস্ক কেলকুলেটৰ,डेस्क कॅल्क्युलेटर
ধৰা পেলোৱা,शोध
নিৰ্ণায়ক,निर्धारक
নিৰ্ণায়ক ৰেংক,निर्धारक रँक
নিৰ্দ্ধাৰণ কৰা,ठरवणे
নিৰ্ধাৰিত আৰ্হি,निर्धारक मॉडेल
নিৰ্ধাৰিত সমস্যা,निर्धारक समस्या
বিচ্যুতি,विचलन
বিচ্যুতি সহগ,विचलन गुणांक
ডায়েডিক ব্যৱস্থা,डायडिक प्रणाली
তিৰ্যক,कर्ण
এটা মেট্ৰিক্সৰ তিৰ্যকীকৰণ,मॅट्रिक्सचे विकर्णीकरण
তিৰ্যক মেট্ৰিক্স,कर्ण मॅट्रिक्स
তিৰ্যক সাদৃশ্য,कर्ण समानता
ডায়েগ্ৰাম,आकृती
ডায়েগ্ৰামমেটিক পদ্ধতি,रेखाचित्र पद्धत
ডায়াগ্ৰামমেটিক উপস্থাপন,रेखाचित्रात्मक सादरीकरण
ব্যাস,व्यास
এটা গোটৰ ব্যাস,संचाचा व्यास
ডায়েমেট্ৰিকভাৱে বিপৰীত,diametrically विरुद्ध
পাশা নিক্ষেপ,फासे फेकणे
দ্বৈত শ্ৰেণীবিভাজন,द्विभाजक वर्गीकरण
দ্বৈতবিভাজন,द्विविभाजन
অভিধানৰ ক্ৰম,शब्दकोश क्रम
পাৰ্থক্য কেলকুলাছ,फरक कॅल्क्युलस
পাৰ্থক্য সমীকৰণ,फरक समीकरण
পাৰ্থক্য সূত্ৰ,फरक सूत्र
পাৰ্থক্য পদ্ধতি,फरक पद्धत
গোটৰ পাৰ্থক্য,संचांचा फरक
ভিন্নতামূলক,वेगळे करण्यायोग्य
ভিন্নতাযোগ্য বক্ৰ,भिन्नता वक्र
ডিফাৰেন্সিয়েবল ফাংচন,भिन्न कार्य
ডিফাৰেন্সিয়েল,भिन्नता
ডিফাৰেন্সিয়েল কেলকুলাছ,विभेदक कॅल्क्युलस
ডিফাৰেন্সিয়েল সহগ,विभेदक गुणांक
অৱভেদ্য সমীকৰণ,विभेदक समीकरण
ভিন্নতামূলক ৰূপ,विभेदक फॉर्म
ডিফাৰেন্সিয়েল সূত্ৰ,विभेदक सूत्र
ডিফাৰেন্সিয়েল ফাংচন,विभेदक कार्य
ডিফাৰেন্সিয়েল জ্যামিতি,विभेदक भूमिती
উচ্চ ক্ৰমৰ ডিফাৰেন্সিয়েল,उच्च ऑर्डरचा फरक
ডিফাৰেন্সিয়েল ভাগফল,विभेदक भागफल
পাৰ্থক্য কৰা,वेगळे करणे
পাৰ্থক্য,भिन्नता
পাৰ্থক্য সূত্ৰ,भिन्नता सूत्र
ভেক্টৰৰ পাৰ্থক্য,वेक्टर भेद
প্ৰসাৰণ,प्रसार
অংক,अंक
ডিজিটেল কম্পিউটাৰ,डिजिटल संगणक
ডিজিটেল ডাটা,डिजिटल डेटा
মাত্ৰা,परिमाण
মাত্ৰাগততা,आयाम
মাত্ৰাহীন,आकारहीन
সমীকৰণৰ মাত্ৰা,समीकरणाचे परिमाण
ডাইফেন্টাইন সমীকৰণ,डायफॅन्टाइन समीकरण
ডিপ এংগেল,बुडविणे कोन
ডাইপোলাৰ স্থানাংক,द्विध्रुवीय समन्वय
ডাইপোল,द्विध्रुव
ডাইপিৰামিড (bipyramid),dipyramid (bipyramid)
Dirac ডেল্টা ফাংচন,डायरॅक डेल्टा फंक्शन
প্ৰত্যক্ষ সাধাৰণ স্পৰ্শক,थेट सामान्य स्पर्शिका
নিৰ্দেশিত কোণ,निर्देशित कोन
নিৰ্দেশিত ৰেখা,निर्देशित ओळ
দিশগত ব্যুৎপত্তি,दिशात्मक व्युत्पन्न
দিশ কোচাইন,दिशा कोसाइन
maxima ৰ দিশ,मॅक्सिमाची दिशा
প্ৰক্ষেপণৰ দিশ,प्रक्षेपणाची दिशा
দিশ অনুপাত,दिशा गुणोत्तर
পৰিচালক বৃত্ত,संचालक मंडळ
পৰিচালক ক্ষেত্ৰ,दिग्दर्शक क्षेत्र
প্ৰত্যক্ষ উৎপাদন,थेट उत्पादन
প্ৰত্যক্ষ প্ৰমাণ,थेट पुरावा
প্ৰত্যক্ষ অনুপাত,थेट प्रमाण
ডাইৰেক্টিক্স,डायरेक्टिक्स
প্ৰত্যক্ষ যোগফল,थेट बेरीज
disconncted ছেটসমূহ,डिस्कनेक्ट केलेले संच
বিচ্ছিন্নতা,अखंडता
ডেৰাইভেটিভৰ বিচ্ছিন্নতা,डेरिव्हेटिव्हचे खंडन
প্ৰথম ধৰণৰ বিচ্ছিন্নতা,पहिल्या प्रकारची अखंडता
দ্বিতীয় প্ৰকাৰৰ বিচ্ছিন্নতা,दुस-या प्रकारची अखंडता
বিচ্ছিন্ন বিতৰণ,अखंड वितरण
বিচ্ছিন্ন কাৰ্য্য,अखंड कार्य
বিচ্ছিন্ন ভেৰিয়েট,अखंड भिन्नता
বিচ্ছিন্ন,स्वतंत्र
বিচ্ছিন্ন বিতৰণ,स्वतंत्र वितरण
বিচ্ছিন্ন সম্ভাৱনা বিতৰণ,स्वतंत्र संभाव्यता वितरण
বিচ্ছিন্ন যাদৃচ্ছিক চলক,स्वतंत्र यादृच्छिक चल
বিচ্ছিন্ন নমুনা স্থান,स्वतंत्र नमुना जागा
বিচ্ছিন্ন গোট,स्वतंत्र संच
বিচ্ছিন্ন স্থান,स्वतंत्र जागा
বিচ্ছিন্ন টপোলজি,स्वतंत्र टोपोलॉजी
বিচ্ছিন্ন ভিন্নতা,भिन्न भिन्नता
বৈষম্যমূলক,भेदभाव करणारा
বৈষম্যমূলক বিশ্লেষণ (=বৈষম্যমূলক বিশ্লেষণ),भेदभावपूर्ण विश्लेषण (=भेदभाव विश्लेषण)
disjoint,तोडणे
অসংলগ্ন পৰিঘটনা,विसंगत घटना
disjoint sets,विभक्त संच
disjoint union,युनियन तोडणे
বিচ্ছিন্নতা,वियोग
বিক্ষিপ্ততা,फैलाव
বিক্ষিপ্ততা লেখচিত্ৰ,फैलाव चार्ट
বিক্ষিপ্ততা ধ্ৰুৱক,फैलाव स्थिर
বিক্ষিপ্ততা ডায়েগ্ৰাম,फैलाव आकृती
বিক্ষিপ্ততা মেট্ৰিক্স (=সচল মেট্ৰিক্স),फैलाव मॅट्रिक्स (=सहप्रसरण मॅट्रिक्स)
স্থানচ্যুতি,विस्थापन
প্ৰদৰ্শন,प्रदर्शन
প্ৰদৰ্শন একক (=কনছল),डिस्प्ले युनिट (=कन्सोल)
অসদৃশ,भिन्न
অপচয়কাৰী শক্তি,विघटनशील शक्ती
দূৰত্বৰ ফলন,अंतर कार्य
দূৰত্ব মডুলাছ,अंतर मॉड्यूलस
বিতৰণ-মুক্ত পদ্ধতি,वितरण-मुक्त पद्धत
বিতৰণ আইন,वितरण कायदा
বিচ্ছিন্নতা,वळवणे
বিচ্ছিন্নতা,विचलन
বিচ্ছিন্নতা উপপাদ্য,भिन्नता प्रमेय
divergent,भिन्न
বিচ্ছিন্ন শৃংখলা,भिन्न मालिका
বিভক্ত পাৰ্থক্য,विभाजित फरक
বিভাজনযোগ্যতা,विभाज्यता
ভাগ কৰিব পৰা,विभाज्य
বিভাজন,विभागणी
বিভাজন এলগৰিদম,विभाजन अल्गोरिदम
ডিভিজন ৰিং,विभागणी रिंग
ডোডেকাগন,डोडेकॅगॉन
ডোডেকাহেড্ৰন,dodecahedron
ডমেইন,डोमेन
এটা ফাংচনৰ ডমেইন,फंक्शनचे डोमेन
সংজ্ঞাৰ ডমেইন,व्याख्या डोमेन
অস্তিত্বৰ ক্ষেত্ৰ,अस्तित्वाचे क्षेत्र
প্ৰধান কৌশল,प्रबळ धोरण
ডপলাৰ ইফেক্ট,डॉपलर प्रभाव
ডট প্ৰডাক্ট,डॉट उत्पादन
বিন্দুযুক্ত বক্ৰ,ठिपके असलेला वक्र
ডাবল পাৰ্থক্য,दुहेरी फरक
ডাবল ঘাতীয় বিতৰণ,दुहेरी घातांकीय वितरण
ডাবল হেলিক্স,दुहेरी हेलिक्स
ডাবল ইন্টিগ্ৰেল,दुहेरी अविभाज्य
ডাবল ইন্টিগ্ৰেচন,दुहेरी एकत्रीकरण
ডাবল লিমিট,दुहेरी मर्यादा
ডাবল নমুনা সংগ্ৰহৰ পৰিকল্পনা,दुहेरी नमुना योजना
ডাবল ক্ৰম,दुहेरी क्रम
ডাবল ছিৰিজ,दुहेरी मालिका
ডাবল প্ৰত্যয় সংকেত,दुहेरी प्रत्यय नोटेशन
ডাবল যোগফল,दुहेरी बेरीज
তললৈ ত্বৰণ,अधोगामी प्रवेग
তললৈ স্থানান্তৰিত হোৱা,खालच्या दिशेने विस्थापन
তললৈ গতি,खालची गती
তললৈ যোৱা বেগ,खालचा वेग
টানি নিয়া,ड्रॅग
টানিব পৰা বল,ड्रॅग फोर्स
দ্বৈত,दुहेरी
দ্বৈত ভিত্তি,दुहेरी आधार
ডুৱেল ইনাৰ প্ৰডাক্ট,दुहेरी आतील उत्पादन
ডুৱেল ৰৈখিক প্ৰগ্ৰেমিং সমস্যা,दुहेरी रेखीय प्रोग्रामिंग समस्या
ডুৱেল অপাৰেচন,दुहेरी ऑपरेशन
দ্বৈত সমস্যা,दुहेरी समस्या
ডুৱেল ছিমপ্লেক্স এলগৰিদম,ड्युअल सिम्प्लेक्स अल्गोरिदम
ডুৱেল ছিমপ্লেক্স কৌশল,ड्युअल सिम्प्लेक्स तंत्र
দ্বৈত স্থান,दुहेरी जागा
ডুৱেল ভেৰিয়েবল,दुहेरी व्हेरिएबल
দ্বৈত ভেক্টৰ স্থান,दुहेरी वेक्टर जागा
ডামি সূচী,डमी निर्देशांक
ডামি চাবস্ক্ৰিপ্ট,डमी सबस्क्रिप्ट
ডামি প্ৰত্যয়,डमी प्रत्यय
ডামি চলক,डमी व्हेरिएबल
ডুপ্লিকেটৰ প্ৰক্ৰিয়া,डुप्लिकेट प्रक्रिया
গতিশীল,गतिमान
গতিশীল ব্যৱস্থা,गतिशील प्रणाली
গতিশীল চাহিদা কাৰ্য্য,डायनॅमिक मागणी कार्य
গতিশীল আৰ্হি,डायनॅमिक मॉडेल
ডাইনামিক প্ৰগ্ৰেমিং,डायनॅमिक प्रोग्रामिंग
ডাইনামিক প্ৰগ্ৰেমিং পদ্ধতি,डायनॅमिक प्रोग्रामिंग दृष्टीकोन
ডাইনামিক প্ৰগ্ৰেমিং কৌশল,डायनॅमिक प्रोग्रामिंग तंत्र
গতিশীলতা,गतिशीलता
এটা কণিকাৰ গতিশীলতা,कणाची गतिशीलता
কঠিন বস্তুৰ গতিশীলতা,कठोर शरीराची गतिशीलता
পৃথিৱী,पृथ्वी
ভূমিকম্পৰ তীব্ৰতা,भूकंपाची तीव्रता
কেন্দ্ৰীয়তা,विलक्षणता
গ্ৰহণ,ग्रहण
অৰ্থনৈতিক পূৰ্বাভাস,अर्थमितीय अंदाज
অৰ্থনীতিবিদ,अर्थशास्त्री
অৰ্থনীতি,अर्थमिति
অৰ্থনীতি,अर्थशास्त्र
প্ৰান্ত,धार
উত্তল সমষ্টিৰ প্ৰান্ত,बहिर्वक्र संचाची किनार
দক্ষতা কাৰক,कार्यक्षमता घटक
eigen মৌল,eigen घटक
eigen ফাংচন,eigen फंक्शन
eigen মান,eigen मूल्य
eigen মান সমীকৰণ,eigen मूल्य समीकरण
eigen ভেক্টৰ,इजेन वेक्टर
ইলাষ্টিক,लवचिक
ইলাষ্টিক ধ্ৰুৱক,लवचिक स्थिरांक
ইলাষ্টিক ভাৰসাম্য,लवचिक समतोल
ইলাষ্টিকতা,लवचिकता
ইলাষ্টিক পৃষ্ঠ,लवचिकता पृष्ठभाग
ইলেক্ট্ৰনিক কম্পিউটাৰ,इलेक्ट्रॉनिक संगणक
উপাদান,घटक
প্ৰাথমিক স্তম্ভ কাৰ্য্য,प्राथमिक स्तंभ ऑपरेशन
প্ৰাথমিক পৰিঘটনা,प्राथमिक घटना
মৌলিক ফলন,प्राथमिक कार्य
প্ৰাথমিক কাৰ্য্য,प्राथमिक ऑपरेशन
প্ৰাথমিক ফলাফল,प्राथमिक परिणाम
মৌলিক সম্ভাৱনা নিয়ম,प्राथमिक संभाव्यता कायदा
প্ৰাথমিক শাৰীৰ কাৰ্য্য,प्राथमिक पंक्ती ऑपरेशन
নিষ্কাশন,दूर करणे
এনিমেচন পদ্ধতি,निर्मूलन प्रक्रिया
উপবৃত্তাকাৰ,लंबवर्तुळ
উপবৃত্তাকাৰ,लंबवर्तुळाकार
উপবৃত্তাকাৰ,लंबवर्तुळाकार
উপবৃত্তাকাৰ পৃষ্ঠ,लंबवर्तुळाकार पृष्ठभाग
উপবৃত্তাকাৰ দেহ,लंबवर्तुळाकार शरीर
এম্বেডিং,एम्बेडिंग
নিৰ্গমন,उत्सर्जन
অভিজ্ঞতাভিত্তিক তথ্য,अनुभवजन्य डेटा
অভিজ্ঞতাভিত্তিক সূত্ৰ,प्रायोगिक सूत्र
অভিজ্ঞতাভিত্তিক সম্ভাৱনা,अनुभवजन्य संभाव्यता
অভিজ্ঞতাভিত্তিক সম্পৰ্ক,अनुभवजन्य संबंध
খালী ছেট,रिकामा संच
আবদ্ধ কৰা হৈছে,बंद
এনকোডিং,एन्कोडिंग
এণ্ডোমৰ্ফিজম,एंडोमॉर्फिझम
শেষ বিন্দু,शेवटचा बिंदू
শ্ৰেণীৰ ব্যৱধানৰ শেষ বিন্দু,वर्ग मध्यांतराचा शेवटचा बिंदू
শক্তি,ऊर्जा
শক্তি গতিবেগ উপাদান,ऊर्जा गती घटक
চলক প্ৰৱেশ কৰা,व्हेरिएबल प्रविष्ट करणे
গণনাযোগ্য গোট,असंख्य संच
গণনা,गणना
সমান,समान
সমতা,समानता
সমানে সম্ভাৱনা আছে,तितकीच शक्यता
সমান সম্ভাৱনা নিৰ্বাচন পদ্ধতি (=epsem),समान संभाव्यता निवड पद्धत (=epsem)
সমান কৰা,समानता
সমীকৰণ,समीकरण
প্ৰথম ডিগ্ৰীৰ সমীকৰণ,प्रथम पदवीचे समीकरण
দ্বিতীয় ডিগ্ৰীৰ সমীকৰণ,द्वितीय पदवीचे समीकरण
তৃতীয় ডিগ্ৰীৰ সমীকৰণ,थर्ड डिग्रीचे समीकरण
বিষুৱৰেখা,विषुववृत्त
সমঅবিৰত,समसमान
সমপক্ষীয়,समभुज
ভাৰসাম্যতা,समतोल
বলৰ ভাৰসাম্যতা,शक्तींचा समतोल
ভাৰসাম্য বিন্দু,समतोल बिंदू
সমতুল্যতা,समतुल्यता
সমতুল্যতা শ্ৰেণী,समतुल्य वर्ग
সমতুল্যতা সম্পৰ্ক,समतुल्य संबंध
সমান্তৰাল,समतुल्य
সমতুল্য মেট্ৰিক্স,समतुल्य मॅट्रिक्स
সমতুল্য গোট,समतुल्य संच
ergodicity,कामुकता
আঁসোৱাহ,त्रुटी
ভুল বিশ্লেষণ,त्रुटी विश्लेषण
ভুল ক&#39;ড,त्रुटी कोड
ভুল সহগ,त्रुटी गुणांक
গড় বৰ্গৰ ভুল,सरासरी वर्गाची त्रुटी
প্ৰথম ধৰণৰ ভুল,पहिल्या प्रकारची त्रुटी
দ্বিতীয় প্ৰকাৰৰ ভুল,दुसऱ्या प्रकारची त्रुटी
পলায়নৰ সম্ভাৱনা,सुटण्याची शक्यता
পলায়নৰ বেগ,सुटलेला वेग
ই শ্বমিটৰ অৰ্থগনালাইজেচন প্ৰক্ৰিয়া,ई. श्मिटची ऑर्थोगोनालायझेशन प्रक्रिया
বৰ্ণনা কৰা বৃত্ত,वर्णित मंडळ
আৱশ্যকীয়,आवश्यक
মূলতঃ অনন্য,मूलत: अद्वितीय
অনুমানিক,अंदाज
অনুমান পদ্ধতি,अंदाज पद्धत
ইউক্লিডীয় স্থানাংক,युक्लिडियन समन्वय
ইউক্লিডীয় ডমেইন,युक्लिडियन डोमेन
ইউক্লিডীয় জ্যামিতি,युक्लिडियन भूमिती
ইউক্লিডীয় n-স্থান,युक्लिडियन एन-स्पेस
ইউক্লিডীয় সমতল,युक्लिडियन विमान
অইলাৰৰ উপপাদ্য,युलरचे प्रमेय
মূল্যায়ন কৰা,मूल्यांकन करा
যুগ্ম,अगदी
আনকি বক্ৰতাও,अगदी वक्र
আনকি কাৰ্য্যও,सम कार्य
আনকি একাধিক,अगदी एकाधिक
যুগ্ম সংখ্যা,सम संख्या
আনকি অদ্ভুত প্ৰতিসমতাও,सम विषम सममिती
আনকি ক্ৰমবিন্যাসও,अगदी क्रमपरिवर्तन
কাৰ্যক্ৰম,कार्यक्रम
আনকি শব্দটোও,सम मुदत
সঠিক,अचूक
সঠিক কাই-স্কেয়াৰ পৰীক্ষা,अचूक ची-स्क्वेअर चाचणी
সঠিক পাৰ্থক্য,अचूक फरक
সঠিক সমীকৰণ,अचूक समीकरण
উদাহৰণ,उदाहरण
বিনিময়,देवाणघेवाण
বিস্তৃত ইভেন্ট,संपूर्ण कार्यक्रम
অস্তিত্বৰ স্বতন্ত্ৰতা,अस्तित्व स्वयंसिद्ध
অস্তিত্বৰ সম্ভাৱনা(= a priori probability),अस्तित्व संभाव्यता (= एक प्राथमिक संभाव्यता)
অস্তিত্ব উপপাদ্য,अस्तित्व प्रमेय
বহিৰ্জাতীয় চলক,एक्सोजेनस व्हेरिएबल
সম্প্ৰসাৰণ,विस्तार
প্ৰত্যাশা কাৰ্য্য,अपेक्षा कार्य
আশা কৰা কম্পাঙ্ক,अपेक्षित वारंवारता
আশা কৰা মূল্য,अपेक्षित मूल्य
পৰীক্ষণ,प्रयोग
পৰীক্ষামূলক ভুল,प्रायोगिक त्रुटी
ব্যাখ্যা,स्पष्टीकरण
স্পষ্ট সমীকৰণ,स्पष्ट समीकरण
স্পষ্ট ৰূপ,स्पष्ट फॉर्म
স্পষ্ট ফলন,स्पष्ट कार्य
স্পষ্ট সমাধান,स्पष्ट उपाय
ঘাতক,घातांक
ঘাতীয় বক্ৰ,घातांक वक्र
ঘাতীয় ঘনত্ব ফলন,घातांकीय घनता कार्य
ঘাতীয় বিতৰণ,घातांकीय वितरण
ঘাতীয় সমীকৰণ,घातांक समीकरण
ঘাতীয় ফলন,घातांकीय कार्य
ঘাতীয় বৃদ্ধি,घातांक वाढ
ঘাতীয় নিয়ম,घातांक कायदा
ঘাতীয় মানচিত্ৰ,घातांक नकाशा
ঘাতীয় শৃংখলা,घातांक मालिका
অভিব্যক্তি,अभिव्यक्ती
বৰ্ধিত ব্যৱধান,विस्तारित मध्यांतर
বৰ্ধিত বাস্তৱ ৰেখা,विस्तारित वास्तविक ओळ
বৰ্ধিত বাস্তৱ সংখ্যা ব্যৱস্থা,विस्तारित वास्तविक संख्या प्रणाली
এটা মেপিঙৰ সম্প্ৰসাৰণ,मॅपिंगचा विस्तार
বাহ্যিক কোণ,बाह्य कोन
বাহিৰৰ অংশ,बाह्य क्षेत्र
বাহ্যিক বিন্দু,बाह्य बिंदू
বাহ্যিক,बाह्य
ট্ৰেণ্ড ভেলুৰ এক্সট্ৰাপ&#39;লেচন,ट्रेंड व्हॅल्यूचे एक्स्ट्रापोलेशन
এক্সট্ৰাপলেচন কৌশল,एक्सट्रापोलेशन तंत्र
চৰম মান,अत्यंत मूल्य
চৰম,अत्यंत
চৰম বিন্দু,अत्यंत बिंदू
উত্তল সমষ্টিৰ চৰম বিন্দু,उत्तल संचाचा अत्यंत बिंदू
এটা ফলনৰ চৰম,फंक्शनचे टोक
চৰম সম্পত্তি,टोकाची मालमत्ता
চেহেৰা,चेहरा
মুখৰ মূল্য,दर्शनी मूल्य
কাৰক,घटक
কাৰক বিশ্লেষণ,घटक विश्लेषण
ফ্যাক্টৰ কৰা হৈছে,घटक
ফেক্টৰিয়েল,तथ्यात्मक
ফেক্টৰিয়েল ডিজাইন,फॅक्टोरियल डिझाइन
ফ্যাক্টৰাইজেচন,फॅक्टरीकरण
ফ্যাক্টৰাইজ,फॅक्टराइज
ন্যায্য খেল,न्याय्य खेळ
মিছা,असत्य
পৰিয়াল,कुटुंब
বৃত্তৰ পৰিয়াল,मंडळांचे कुटुंब
পৰিয়ালৰ বক্ৰতা,कौटुंबिक वक्र
কাৰ্য্যসমূহৰ পৰিয়াল,कार्यांचे कुटुंब
ৰেখাৰ পৰিয়াল,ओळींचे कुटुंब
ফেক্সিমিল,प्रतिकृती
F-বিতৰণ,F-वितरण
সম্ভৱপৰ মৌলিক সমাধান,व्यवहार्य मूलभूत उपाय
সম্ভৱপৰ সমাধান,व्यवहार्य उपाय
মতামত,परत फीड करा
ফাৰ্মেট নীতি,फर्मेट तत्त्व
ফাৰ্মেটৰ উপপাদ্য,फर्मेटचे प्रमेय
ফাৰ্মি-ডিৰাকৰ পৰিসংখ্যা,फर्मी-डिरॅक आकडेवारी
ফিবোনাচি নম্বৰ,फिबोनाची संख्या
ফিবোনাচি ছিৰিজ,फिबोनाची मालिका
ক্ষেত্ৰ,फील्ड
চূড়ান্ত বেগ,अंतिम वेग
সসীম,मर्यादित
সসীম ভিত্তি,मर्यादित आधार
সসীম দশমিক,मर्यादित दशांश
সসীম পাৰ্থক্য,मर्यादित फरक
সসীম পাৰ্থক্য পদ্ধতি,मर्यादित फरक पद्धत
সসীম মাত্ৰিক,मर्यादित आयामी
