Kannada,Gujarati
ಡಿಸ್ಕ್ ಸಂಗ್ರಹಣೆ,ડિસ્ક સંગ્રહ
ಡಿಸ್ಕೆಟ್,ડિસ્કેટ
ಪ್ರದರ್ಶನ ಫೈಲ್,ડિસ્પ્લે ફાઇલ
ಚಿತ್ರವನ್ನು ಪ್ರದರ್ಶಿಸಿ,પ્રદર્શિત છબી
ವಿಲೇವಾರಿ,નિકાલ
ದೂರ,અંતર
ದೂರ ಕಾರ್ಯ,અંતર કાર્ય
ಅಸ್ಪಷ್ಟತೆ,વિકૃતિ
ವಿತರಣೆ,વિતરિત
ವಿತರಿಸಿದ ಡೇಟಾ,વિતરિત ડેટા
ವಿತರಿಸಿದ ಸರ್ವರ್,વિતરિત સર્વર
ವಿತರಿಸಿದ ವ್ಯವಸ್ಥೆ,વિતરણ સિસ્ટમ
ವಿತರಕ,વિતરણકારી
ದಾಖಲೆ,દસ્તાવેજ
ಡಾಕ್ಯುಮೆಂಟ್ ಹಿಂಪಡೆಯಲಾಗಿದೆ,દસ્તાવેજ પુનઃપ્રાપ્ત
ಡಾಕ್ಯುಮೆಂಟ್ ವಿಂಡೋ,દસ્તાવેજ વિન્ડો
ದಸ್ತಾವೇಜನ್ನು,દસ્તાવેજીકરણ
ಡೊಮೇನ್,ડોમેન
ಕಾರ್ಯಕ್ಷೇತ್ರದ ಹೆಸರು,ડોમેન નામ
ಡಾಟ್ ಮ್ಯಾಟ್ರಿಕ್ಸ್ ಪ್ರಿಂಟರ್,ડોટ મેટ્રિક્સ પ્રિન્ટર
ಕೆಳಗೆ,નીચે
ಕೆಳಗೆ ಲಿಂಕ್,ડાઉન લિંક
ಡೌನ್ ಲೋಡ್ ಆಗುತ್ತಿದೆ,ડાઉન લોડિંગ
ಕಡಿಮೆ ಸಮಯ,ડાઉન સમય
ಎಳೆಯುವುದು,ખેંચીને
DRAM (ಡೈನಾಮಿಕ್ RAM),DRAM (ડાયનેમિક રેમ)
ಡ್ರಿಫ್ಟ್,ડ્રિફ્ટ
ಚಾಲಕ,ડ્રાઈવર
ಬಿಡಿ,ડ્રોપ
ಡ್ರಾಪ್ ಡೌನ್ ಪಟ್ಟಿ ಬಾಕ್ಸ್,ડ્રોપ ડાઉન સૂચિ બોક્સ
ಡ್ರಮ್ ಡ್ರೈವ್,ડ્રમ ડ્રાઇવ
ಡ್ರಮ್ ಪ್ರಿಂಟರ್,ડ્રમ પ્રિન્ટર
ಡ್ರಮ್ ಘಟಕ,ડ્રમ યુનિટ
ದ್ವಂದ್ವ,દ્વિ
ಉಭಯ ಸಾಂದ್ರತೆ,બેવડી ઘનતા
ನಕಲಿ ವಿಳಾಸ,બનાવટી સરનામું
ಡಂಪ್,ડમ્પ
ಡ್ಯುಪ್ಲೆಕ್ಸ್ ಸರ್ಕ್ಯೂಟ್,ડુપ્લેક્સ સર્કિટ
ಡ್ಯುಪ್ಲೆಕ್ಸಿಂಗ್,દ્વિગુણિત
ನಕಲು,ડુપ્લિકેટ
DVD R/W,ડીવીડી આર/ડબલ્યુ
ಡಿವಿಡಿ ರಾಮ್,ડીવીડી રોમ
ಡೈನಾಮಿಕ್ ಸೂಚನೆ,ગતિશીલ સૂચના
ಡೈನಾಮಿಕ್ ಮೆಮೊರಿ,ગતિશીલ મેમરી
ಡೈನಾಮಿಕ್ಸ್,ગતિશીલતા
EBCDIC,EBCDIC
ಇ-ವ್ಯವಹಾರ,ઈ-વ્યવસાય
ಪ್ರತಿಧ್ವನಿ,પડઘો
ಇ-ಕಾಮರ್ಸ್,ઈ-કોમર્સ
ತಿದ್ದು,ફેરફાર કરો
ಸಂಪಾದಕ,સંપાદક
ಶೈಕ್ಷಣಿಕ ತಂತ್ರಜ್ಞಾನ,શૈક્ષણિક ટેકનોલોજી
ಇಇಪಿ ರೋಮ್,EEP રોમ
ಪರಿಣಾಮಕಾರಿ ವಿಳಾಸ (ತೇಲುವ ವಿಳಾಸ),અસરકારક સરનામું (ફ્લોટિંગ સરનામું)
ಪರಿಣಾಮಕಾರಿ ಕಾರ್ಯನಿರ್ವಹಣಾ ವಿಳಾಸ,અસરકારક ઓપરેન્ડ સરનામું
ಪರಿಣಾಮಕಾರಿ ವಿಧಾನ,અસરકારક પ્રક્રિયા
ಪರಿಣಾಮಕಾರಿ UID (ಬಳಕೆದಾರ ಗುರುತಿಸುವಿಕೆ),અસરકારક UID (વપરાશકર્તા ઓળખ)
ಪರಿಣಾಮಕಾರಿ ಪ್ರಸರಣ ಕಾರ್ಯ,અસરકારક ટ્રાન્સમિશન ઓપરેન્ડ
ಎಂಟು-ಬಿಟ್ ಬೈಟ್,આઠ-બીટ બાઈટ
ಇ ಕಲಿಕೆ,ઈ-લર્નિંગ
ಚುನಾವಣಾ ಅಲ್ಜಿರ್ತಮ್,ચૂંટણી-અલગર્થમ
ಎಲೆಕ್ಟ್ರಿಕ್ ಮೇಲಿಂಗ್ (ಇ-ಮೇಲ್),ઇલેક્ટ્રિક મેઇલિંગ (ઇ-મેલ)
ವಿದ್ಯುತ್ ಮುದ್ರಕ,ઇલેક્ટ્રિક પ્રિન્ટર
ವಿದ್ಯುತ್ ಲೆಕ್ಕಪತ್ರ ಯಂತ್ರ,ઇલેક્ટ્રિકલ એકાઉન્ટિંગ મશીન
ಎಲೆಕ್ಟ್ರಾನಿಕ್,ઇલેક્ટ્રોનિક
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಕ್ಲಿಯರೆನ್ಸ್ ಸಿಸ್ಟಮ್ (ECS),ઇલેક્ટ્રોનિક ક્લિયરન્સ સિસ્ટમ (ECS)
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಡೇಟಾ ಇಂಟರ್ಚೇಂಜ್ (EDI),ઇલેક્ટ્રોનિક ડેટા ઇન્ટરચેન્જ (EDI)
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಡೇಟಾ ಸಂಸ್ಕರಣೆ,ઇલેક્ટ્રોનિક ડેટા પ્રોસેસિંગ
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಫೈಲಿಂಗ್,ઇલેક્ટ્રોનિક ફાઇલિંગ
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಹಣ ವರ್ಗಾವಣೆ ವ್ಯವಸ್ಥೆ (EFTS),ઇલેક્ટ્રોનિક ફંડ ટ્રાન્સફર સિસ્ટમ (EFTS)
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ನಿಯತಕಾಲಿಕಗಳು,ઇલેક્ટ્રોનિક જર્નલ્સ
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಪ್ರಕಾಶನ,ઇલેક્ટ્રોનિક પ્રકાશન
ಎಲೆಕ್ಟ್ರಾನಿಕ್ ಸ್ವಿಚ್,ઇલેક્ટ્રોનિક સ્વીચ
ಅಂಶ,તત્વ
ಇಮೇಲ್,ઈ-મેલ
ಇಮೇಲ್ ವಿಳಾಸ,ઈ - મેઈલ સરનામું
ಎಂಬೆಡೆಡ್ ಸಿಸ್ಟಮ್,એમ્બેડેડ સિસ્ટમ
ಎಂಬೆಡಿಂಗ್,એમ્બેડિંગ
ಹೊರಸೂಸುವ ಜೋಡಿ ತರ್ಕ (ECL),એમિટર કપલ લોજિક (ECL)
ಖಾಲಿ ಸ್ಟಾಕ್,ખાલી સ્ટેક
ಖಾಲಿ ಸ್ಟ್ರಿಂಗ್,ખાલી શબ્દમાળા
ಅನುಕರಣೆ,અનુકરણ
ಆವರಿಸುವಿಕೆ,એન્કેપ્સ્યુલેશન
ಎನ್ಸೈಫರ್,સંકેતલિપી
ಎನ್ಕೋಡ್,એન્કોડ
ಎನ್ಕೋಡರ್,એન્કોડર
ಎನ್‌ಕ್ರಿಪ್ಟ್ ಮಾಡಿದ ಡೇಟಾ,એન્ક્રિપ્ટેડ ડેટા
ಎನ್ಕ್ರಿಪ್ಟಿಂಗ್ ಫೈಲ್ ಸಿಸ್ಟಮ್,એન્ક્રિપ્ટીંગ ફાઇલ સિસ્ટમ
ಗೂಢಲಿಪೀಕರಣ,એન્ક્રિપ્શન
ಬ್ಲಾಕ್ನ ಅಂತ್ಯ,બ્લોકનો અંત
ಕಡತದ ಅಂತ್ಯ (EOF),ફાઇલનો અંત (EOF)
ಬಳಕೆದಾರ,અંતિમ વપરાશકર્તા
ನಮೂದಿಸಿ,દાખલ કરો
ನಮೂದಿಸಿ-ಕೀಲಿ,એન્ટર-કી
ಎಂಟರ್ಪ್ರೈಸ್ ಸರ್ವರ್,એન્ટરપ્રાઇઝ સર્વર
ಉದ್ಯಮ ವ್ಯವಸ್ಥೆ,એન્ટરપ્રાઇઝ સિસ્ટમ
ಘಟಕ,એન્ટિટી
ಅಸ್ತಿತ್ವ-ಸಂಬಂಧ,અસ્તિત્વ-સંબંધ
ಪ್ರವೇಶ ಸಮಯ,પ્રવેશ સમય
ಪ್ರವೇಶ ವೇರಿಯಬಲ್,પ્રવેશ ચલ
ಎಣಿಸಬಹುದಾದ,ગણી શકાય તેવું
ಪರಿಸರ,પર્યાવરણ
ಯುಗ,યુગ
EPROM,EPROM
ಎಪ್ಸಿಲಾನ್ ಮುಚ್ಚುವಿಕೆ,એપ્સીલોન બંધ
ಈಕ್ವಲೈಜರ್,બરાબરી
ಉಪಕರಣ,સાધનસામગ્રી
ಸಮಾನತೆಯ ವರ್ಗ,સમાનતા વર્ગ
ಸಮಾನತೆಯ ಸಂಬಂಧ,સમાનતા સંબંધ
ಅಳಿಸಿಹಾಕು,ભુસવું
ಕೋಡ್ ಸರಿಪಡಿಸುವಲ್ಲಿ ದೋಷ,કોડ સુધારવામાં ભૂલ
ದೋಷ ತಿದ್ದುಪಡಿ,ભૂલ સુધારણા
ದೋಷ ಪತ್ತೆ,ભૂલ શોધ
ದೋಷ ನಿರ್ವಹಣೆ,ભૂલ હેન્ડલિંગ
ತಪ್ಪು ಸಂದೇಶ,ક્ષતી સંદેશ
ದೋಷ ದರ,ભૂલ દર
ದೋಷ ಚೇತರಿಕೆ,ભૂલ પુનઃપ્રાપ્તિ
ದೋಷ ದಿನಚರಿ,ભૂલ નિયમિત
ಪಾರು ಪಾತ್ರ,એસ્કેપ પાત્ર
ಈಥರ್ನೆಟ್,ઈથરનેટ
ಘಟನೆ,ઘટના
ಈವೆಂಟ್ ಸರಣಿ,ઘટના સાંકળ
ಈವೆಂಟ್ ನಿಯಂತ್ರಣ,ઘટના નિયંત્રણ
ಈವೆಂಟ್ ಕೌಂಟರ್,ઇવેન્ટ કાઉન્ટર
ವಿನಾಯಿತಿ ನಿರ್ವಹಣೆ,અપવાદ હેન્ડલિંગ
ಬದಲಾಯಿಸಬಹುದಾದ ಡಿಸ್ಕ್ ಸಂಗ್ರಹಣೆ,વિનિમયક્ષમ ડિસ્ક સંગ્રહ
ಹೊರಗಿಡುವಿಕೆ,બાકાત
ವಿಶೇಷ ಅಥವಾ (XOR),વિશિષ્ટ અથવા (XOR)
ಕಾರ್ಯಗತಗೊಳಿಸಬಹುದಾದ ಪ್ರೋಗ್ರಾಂ,એક્ઝિક્યુટેબલ પ્રોગ્રામ
ಕಾರ್ಯಕಾರಿ ಹೇಳಿಕೆ,એક્ઝિક્યુટિવ નિવેદન
ಸಮಗ್ರ ಹುಡುಕಾಟ,સંપૂર્ણ શોધ
ಅಸ್ತಿತ್ವದಲ್ಲಿದೆ,અસ્તિત્વમાં છે
ನಿರ್ಗಮಿಸಿ,બહાર નીકળો
ತಜ್ಞ ವ್ಯವಸ್ಥೆ,નિષ્ણાત સિસ્ટમ
ಅಭಿವ್ಯಕ್ತಿ,અભિવ્યક્તિ
ವಿಸ್ತೃತ ಗ್ರಾಫಿಕ್ ಅರೇ (XGA),વિસ્તૃત ગ્રાફિક એરે (XGA)
ವಿಸ್ತೃತ ಉದ್ಯಮ ಗುಣಮಟ್ಟ (EIS),વિસ્તૃત ઉદ્યોગ ધોરણ (EIS)
ವಿಸ್ತೃತ ಯಂತ್ರ,વિસ્તૃત મશીન
ವಿಸ್ತೃತ ಸ್ಮರಣೆ,વિસ્તૃત મેમરી
ವಿಸ್ತೃತ ನಿಖರತೆ,વિસ્તૃત ચોકસાઇ
ವಿಸ್ತೃತ ವಿಂಗಡಣೆ,વિસ્તૃત વર્ગીકરણ
ಬಾಹ್ಯ ಕರೆ,બાહ્ય કૉલ
ಬಾಹ್ಯ ದೋಷ,બાહ્ય ભૂલ
ಬಾಹ್ಯ ಕಾರ್ಯ,બાહ્ય કાર્ય
ಬಾಹ್ಯ ಅಡಚಣೆ,બાહ્ય વિક્ષેપ
ಬಾಹ್ಯ ಸ್ಮರಣೆ,બાહ્ય મેમરી
ಬಾಹ್ಯ ಸ್ಮರಣೆ,બાહ્ય મેમરી
ಬಾಹ್ಯ ಮೋಡೆಮ್,બાહ્ય મોડેમ
ಬಾಹ್ಯ ಉಲ್ಲೇಖ,બાહ્ય સંદર્ભ
ಬಾಹ್ಯ ಹುಡುಕಾಟ,બાહ્ય શોધ
ಬಾಹ್ಯ ಶೇಖರಣಾ ಸಾಧನ,બાહ્ય સંગ્રહ ઉપકરણ
ಹೊರತೆಗೆಯುವಿಕೆ,નિષ્કર્ષણ
ಹೊರತೆಗೆಯುವಿಕೆ,એક્સ્ટ્રાપોલેશન
ಮುಖ ಅಕ್ಷರ ಮುದ್ರಕ,ફેસ કેરેક્ટર પ્રિન્ટર
ವಿಫಲ-ಸುರಕ್ಷಿತ ಕಾರ್ಯಾಚರಣೆ,નિષ્ફળ-સલામત કામગીરી
ವಿಫಲತೆಯ ದರ,નિષ્ફળતા દર
ವೈಫಲ್ಯ ಚೇತರಿಕೆ,નિષ્ફળતા પુનઃપ્રાપ્તિ
ತಪ್ಪು ಕೋಡ್,ખોટો કોડ
ತಪ್ಪು ದೋಷ,ખોટી ભૂલ
ಫ್ಯಾನ್-ಇನ್,ફેન-ઇન
ಫ್ಯಾನ್ ಔಟ್,ફેન-આઉટ
ಫ್ಯಾಸಿಮೈಲ್ I/O ಸಾಧನ,ફેસિમિલ I/O ઉપકરણ
ವೇಗದ ಫೋರಿಯರ್ ರೂಪಾಂತರ (FFT),ફાસ્ટ ફોરિયર ટ્રાન્સફોર્મ (FFT)
ಗಂಭೀರವಾದ ತಪ್ಪು,જીવલેણ ભૂલ
ದೋಷ ಪತ್ತೆ,ખામી શોધ
ದೋಷ ರೋಗನಿರ್ಣಯ,ખામી નિદાન
ದೋಷಸಹಿಷ್ಣುತೆ,સહનશીલતા દોષ
ಫ್ಯಾಕ್ಸ್,ફેક્સ
ಫ್ಯಾಕ್ಸ್ ಸಂದೇಶ,ફેક્સ સંદેશ
FDC,FDC
ವೈಶಿಷ್ಟ್ಯ ಪತ್ತೆ,લક્ષણ શોધ
ಆಹಾರ ಚಕ್ರ,ફીડ ચક્ર
ಪ್ರತಿಕ್ರಿಯೆ,પ્રતિસાદ
ಫೀಡರ್,ફીડર
ತರಲು,મેળવો
ಫಿಬೊನಾಕಿ ಹುಡುಕಾಟ,ફિબોનાકી શોધ
ಫಿಬೊನಾಕಿ ಅನುಕ್ರಮ,ફિબોનાકી ક્રમ
ಫಿಬೊನಾಕಿ ಸರಣಿ,ફિબોનાકી શ્રેણી
ಫೈಬರ್ ಆಪ್ಟಿಕ್ಸ್,ફાઇબર ઓપ્ટિક્સ
ಫಿಡೋ ನಿವ್ವಳ,ફિડો નેટ
ಕ್ಷೇತ್ರ,ક્ષેત્ર
ಐದನೇ ತಲೆಮಾರಿನ ಕಂಪ್ಯೂಟರ್‌ಗಳು,પાંચમી પેઢીના કમ્પ્યુટર્સ
ಕಡತ,ફાઇલ
ಫೈಲ್ ಪ್ರವೇಶ ವಿಧಾನ,ફાઇલ એક્સેસ પદ્ધતિ
ಫೈಲ್ ಹಂಚಿಕೆ ಕೋಷ್ಟಕ,ફાઈલ ફાળવણી ટેબલ
ಫೈಲ್ ಕಂಪ್ರೆಷನ್,ફાઇલ કમ્પ્રેશન
ಫೈಲ್ ನಕಲು,ફાઇલ નકલ
ಫೈಲ್ ಲೇಔಟ್,ફાઇલ લેઆઉટ
ಫೈಲ್ ವಿಲೀನ,ફાઇલ મર્જ
ಫೈಲ್ ಚೇತರಿಕೆ,ફાઇલ પુનઃપ્રાપ્તિ
ಫೈಲ್ ಸಂಗ್ರಹಣೆ,ફાઇલ સંગ્રહ
ಫೈಲ್ ರಚನೆ,ફાઇલ માળખું
ಕಡತ ವ್ಯವಸ್ಥೆ,ફાઇલ સિસ્ટમ
ಫೈಲ್ ವರ್ಗಾವಣೆ,ફાઇલ ટ્રાન્સફર
ಫೈಲ್ ವರ್ಗಾವಣೆ ಪ್ರೋಟೋಕಾಲ್ (FTP),ફાઇલ ટ્રાન્સફર પ્રોટોકોલ (FTP)
ಫಿಲ್ಟರ್,ફિલ્ટર
ಅಂತಿಮ ಸ್ಥಿತಿ,અંતિમ સ્થિતિ
ಕಂಡುಹಿಡಿಯಿರಿ,શોધો
ಸೀಮಿತ ಸ್ಥಿತಿಯ ಯಂತ್ರ,મર્યાદિત રાજ્ય મશીન
ಬೆಂಕಿ ಗೋಡೆ,આગ દિવાલ
ಫರ್ಮ್ವೇರ್,ફર્મવેર
ಮೊದಲು ಬಂದವರಿಗೆ ಮೊದಲ ಸೇವೆ,વહેલા તે પહેલાં
ಮೊದಲ ತಲೆಮಾರಿನ ಕಂಪ್ಯೂಟರ್,પ્રથમ પેઢીના કમ્પ્યુટર
ಫಸ್ಟ್ ಇನ್ ಫಸ್ಟ್ ಔಟ್ (FIFO),ફર્સ્ટ ઇન ફર્સ્ટ આઉટ (FIFO)
ಮೊದಲ ಆದೇಶದ ತರ್ಕ,પ્રથમ ઓર્ડર તર્ક
ಮೊದಲ ಆದೇಶದ ಸಿದ್ಧಾಂತ,પ્રથમ ઓર્ડર સિદ્ધાંત
ಸ್ಥಿರ ವಿಭಾಗ,નિશ્ચિત પાર્ટીશન
ಧ್ವಜ,ધ્વજ
ಹೊಂದಿಕೊಳ್ಳುವ ಡಿಸ್ಕ್,લવચીક ડિસ્ક
ಫ್ಲಾಪಿ ಡಿಸ್ಕ್,ફ્લોપી ડિસ્ક
ಫ್ಲಾಪಿ ಡಿಸ್ಕ್ ಡ್ರೈವ್ (ಎಫ್ಡಿಡಿ),ફ્લોપી ડિસ્ક ડ્રાઇવ (Fdd)
ಹರಿವಿನ ಚಾರ್ಟ್,ફ્લો ચાર્ટ
ನಿಯಂತ್ರಣದ ಹರಿವು,નિયંત્રણનો પ્રવાહ
ಫ್ಲಶ್,ફ્લશ
ಫೋಲ್ಡರ್,ફોલ્ડર
ಫಾಂಟ್,ફોન્ટ
ಫಾಂಟ್ ಕುಟುಂಬ,ફોન્ટ કુટુંબ
ವಿದೇಶಿ ಕೀ,બહાર ની ચાવી
ರೂಪ,ફોર્મ
ಔಪಚಾರಿಕ ಭಾಷೆ,ઔપચારિક ભાષા
ಔಪಚಾರಿಕ ವ್ಯವಸ್ಥೆ,ઔપચારિક સિસ્ટમ
ಸ್ವರೂಪ,ફોર્મેટ
ಫಾರ್ಮ್ಯಾಟಿಂಗ್,ફોર્મેટિંગ
ಫೋರ್ಟ್ರಾನ್,ફોરટ્રાન
ಫೋರ್ಟ್ರಾನ್ ಪ್ರೋಗ್ರಾಮಿಂಗ್,ફોરટ્રાન પ્રોગ્રામિંગ
ಫಾರ್ವರ್ಡ್ ಸ್ಲ್ಯಾಷ್,ફોરવર્ડ સ્લેશ
ನಾಲ್ಕನೇ ತಲೆಮಾರಿನ ಕಂಪ್ಯೂಟರ್,ચોથી પેઢીના કમ્પ્યુટર
ತುಣುಕು,ટુકડો
ಚೌಕಟ್ಟು,ફ્રેમ
ಉಚಿತ ನಿವ್ವಳ,મફત નેટ
ಉಚಿತ ಸಾಫ್ಟ್‌ವೇರ್ ಅಡಿಪಾಯ,મફત સોફ્ટવેર ફાઉન્ડેશન
ಉಚಿತ ಸಂಗ್ರಹಣೆ,મફત સંગ્રહ
ಫ್ರೀವೇರ್,ફ્રીવેર
ಮುಂಭಾಗದ ತುದಿ,આગળનો છેડો
ಮುಂಭಾಗದ ಫಲಕ,ફ્રન્ટ પેનલ
ಕಾರ್ಯ,કાર્ય
ಕಾರ್ಯ ಕೀ,કાર્ય કી
ಕಾರ್ಯ ಉಲ್ಲೇಖ,કાર્ય સંદર્ભ
ಕ್ರಿಯಾತ್ಮಕ ಅವಲಂಬನೆ,કાર્યાત્મક નિર્ભરતા
ಕ್ರಿಯಾತ್ಮಕ ಪರೀಕ್ಷೆ,કાર્યાત્મક પરીક્ષણ
ಅಸ್ಪಷ್ಟ ತರ್ಕ,અસ્પષ્ટ તર્ક
ಅಸ್ಪಷ್ಟ ಸೆಟ್,અસ્પષ્ટ સમૂહ
ಲಾಭ,લાભ
ಆಟದ ಮರ,રમત વૃક્ષ
ಅಂತರದ ಪಾತ್ರ,ગેપ પાત્ર
ಕಸ,કચરો
ಕಸ ಸಂಗ್ರಹಣೆ,કચરો સંગ્રહ
ಕಸ ಸಂಗ್ರಹಣೆ,કચરો સંગ્રહ
ಕಸದಲ್ಲಿ ಕಸ (GIGO),ગાર્બેજ ઇન ગાર્બેજ આઉટ (GIGO)
ಗೇಟ್,દરવાજો
ಗೇಟ್ವೇ,પ્રવેશદ્વાર
ಸಾಮಾನ್ಯ ಕಾರ್ಯಕ್ರಮ,સામાન્ય કાર્યક્રમ
ಸಾಮಾನ್ಯ ಕಾರ್ಯಕ್ರಮ,સામાન્ય કાર્યક્રમ
ಸಾಮಾನ್ಯ ಉದ್ದೇಶದ ಕಂಪ್ಯೂಟರ್,સામાન્ય હેતુ કમ્પ્યુટર
ಸಾಮಾನ್ಯ ಉದ್ದೇಶದ ಕಂಪ್ಯೂಟರ್,સામાન્ય હેતુ કમ્પ્યુટર
ಸಾಮಾನ್ಯ ನೋಂದಣಿ,સામાન્ય રજીસ્ટર
ಸಾಮಾನ್ಯೀಕರಣ,સામાન્યીકરણ
ಸಾಮಾನ್ಯೀಕರಣ,સામાન્યીકરણ
ಸಾಮಾನ್ಯ ಉದ್ದೇಶದ ಭಾಷೆ,સામાન્ય હેતુની ભાષા
ಸಾಮಾನ್ಯ ಉದ್ದೇಶದ ಕಾರ್ಯಾಚರಣಾ ವ್ಯವಸ್ಥೆ,સામાન્ય હેતુ ઓપરેટિંગ સિસ્ટમ
ಸಾಮಾನ್ಯ ಉದ್ದೇಶದ ನೋಂದಣಿ,સામાન્ય હેતુ રજીસ્ટર
ಸೃಷ್ಟಿಸಿದ ದೋಷ,જનરેટ કરેલ ભૂલ
ಕಾರ್ಯವನ್ನು ಉತ್ಪಾದಿಸುತ್ತದೆ,જનરેટીંગ ફંક્શન
ಸಾಮಾನ್ಯ ವರ್ಗ,સામાન્ય વર્ગ
ಸಾಮಾನ್ಯ ಕಾರ್ಯ,સામાન્ય કાર્ય
ಸಾಮಾನ್ಯ ಹೆಸರು,સામાન્ય નામ
ಗಿಗೋ,ગીગો
ಜಾಗತಿಕ,વૈશ્વિક
ಜಾಗತಿಕ ಕೋಡ್,વૈશ્વિક કોડ
ಜಾಗತಿಕ ಲಾಕ್,વૈશ્વિક લોક
ಜಾಗತಿಕ ನೆಟ್ವರ್ಕ್,વૈશ્વિક નેટવર્ક
ಜಾಗತಿಕ ನೆಟ್ವರ್ಕ್,વૈશ્વિક નેટવર્ક
ಜಾಗತಿಕ ಬಳಕೆದಾರ,વૈશ્વિક વપરાશકર્તા
ಜಾಗತಿಕ ವೇರಿಯಬಲ್,વૈશ્વિક ચલ
ಜಾಗತೀಕರಣ,વૈશ્વિકરણ
ಗೋಫರ್,ગોફર
ಗೋಫರ್ ಕ್ಲೈಂಟ್,ગોફર ક્લાયંટ
ಗೋಫರ್ ಸರ್ವರ್,ગોફર સર્વર
ಗೋಫರ್ ಸೈಟ್,ગોફર સાઇટ
ಗೋಫರ್ ಸ್ಪೇಸ್,ગોફર જગ્યા
ಆಕರ್ಷಕವಾದ ಅವನತಿ,આકર્ષક અધોગતિ
ವ್ಯಾಕರಣ ಪರೀಕ್ಷಕ,વ્યાકરણ તપાસનાર
ವ್ಯಾಕರಣ ಆಕರ್ಷಕವಾದ ನಿರ್ಗಮನ,વ્યાકરણ આકર્ષક બહાર નીકળો
ದೊಡ್ಡ ಒಟ್ಟು,કુલ
ಗ್ರಾಫ್,ગ્રાફ
ಗ್ರಾಫ್ ಪ್ಲಾಟಿಂಗ್,ગ્રાફ પ્લોટિંગ
ಗ್ರಾಫಿಕ್ ಪಾತ್ರ,ગ્રાફિક પાત્ર
ಗ್ರಾಫಿಕ್ ನಿಯಂತ್ರಕ,ગ્રાફિક નિયંત્રક
ಗ್ರಾಫಿಕ್ ಡೇಟಾ ರಚನೆ,ગ્રાફિક ડેટા માળખું
ಗ್ರಾಫಿಕ್ ಪ್ರದರ್ಶನ ಕಾರ್ಯಕ್ರಮ,ગ્રાફિક ડિસ્પ્લે પ્રોગ્રામ
ಗ್ರಾಫಿಕ್ ಪ್ರದರ್ಶನ ರೆಸಲ್ಯೂಶನ್,ગ્રાફિક ડિસ્પ્લે રીઝોલ્યુશન
ಗ್ರಾಫಿಕ್ ಭಾಷೆ,ગ્રાફિક ભાષા
ಗ್ರಾಫಿಕ್ ಭಾಷೆ,ગ્રાફિક ભાષા
ಗ್ರಾಫಿಕ್ ಫಲಕ,ગ્રાફિક પેનલ
ಚಿತ್ರಾತ್ಮಕ ಅನಿಮೇಷನ್,ગ્રાફિકલ એનિમેશન
ಚಿತ್ರಾತ್ಮಕ ಇಂಟರ್ಫೇಸ್ ಫಾರ್ಮ್ಯಾಟ್ (GIF),ગ્રાફિકલ ઇન્ટરફેસ ફોર્મેટ (GIF)
ಚಿತ್ರಾತ್ಮಕ ಬಳಕೆದಾರ ಇಂಟರ್ಫೇಸ್ (GUI),ગ્રાફિકલ યુઝર ઈન્ટરફેસ (GUI)
ಗ್ರಾಫಿಕ್ಸ್,ગ્રાફિક્સ
ಗ್ರಾಫಿಕ್ಸ್ ಅಪ್ಲಿಕೇಶನ್,ગ્રાફિક્સ એપ્લિકેશન
ಗ್ರಾಫಿಕ್ಸ್ ಕರ್ಸರ್,ગ્રાફિક્સ કર્સર
ಗ್ರಾಫಿಕ್ಸ್ ಮೋಡ್,ગ્રાફિક્સ મોડ
ಗ್ರಾಫಿಕ್ಸ್ ಪ್ಯಾಕೇಜ್,ગ્રાફિક્સ પેકેજ
ಗ್ರಾಫಿಕ್ಸ್ ಸಾಫ್ಟ್‌ವೇರ್,ગ્રાફિક્સ સોફ્ટવેર
ಗ್ರಾಫಿಕ್ಸ್ ಸಾಫ್ಟ್‌ವೇರ್,ગ્રાફિક્સ સોફ્ટવેર
ಗ್ರಾಫಿಕ್ಸ್ ಸಾಫ್ಟ್‌ವೇರ್ ಪ್ಯಾಕೇಜ್,ગ્રાફિક્સ સોફ્ટવેર પેકેજ
ಬೂದು ಪ್ರಮಾಣದ,ગ્રે સ્કેલ
ದುರಾಸೆಯ ವಿಧಾನ,લોભી પદ્ધતિ
grep,grep
ಗ್ರಿಡ್,ગ્રીડ
ಗ್ರಿಡ್ ಚಾರ್ಟ್,ગ્રીડ ચાર્ટ
ಗ್ರಿಡ್ ಕಂಪ್ಯೂಟಿಂಗ್,ગ્રીડ કમ્પ્યુટિંગ
ಗ್ರಿಡ್ ಮಾಡ್ಯುಲೇಶನ್,ગ્રીડ મોડ્યુલેશન
ನೆಲದ ಅಲೆ,જમીન તરંગ
ಗುಂಪು,જૂથ
ಗುಂಪು ವಿಳಾಸ,જૂથ સરનામું
ಗುಂಪು ಕೋಡ್,જૂથ કોડ
ಗುಂಪು ಸಂವಹನ,જૂથ સંચાર
ಗುಂಪು ಸಂವಹನ,જૂથ સંચાર
