Punjabi,Gujarati
ਡਾਇਰੈਕਟਰੀ ਸਰਵਰ,ડિરેક્ટરી સર્વર
ਡਾਇਰੈਕਟਰੀ ਸੇਵਾ,ડિરેક્ટરી સેવા
ਅਯੋਗ,નિષ્ક્રિય
ਅਸਮਰੱਥ ਸਿਗਨਲ,નિષ્ક્રિય સંકેત
ਡਿਸਕਨੈਕਟ ਕਰੋ,ડિસ્કનેક્ટ
ਵੱਖਰਾ,અલગ
ਡਿਸਕ,ડિસ્ક
ਡਿਸਕ ਪਤਾ,ડિસ્ક સરનામું
ਡਿਸਕ ਐਰੇ,ડિસ્ક એરે
ਡਿਸਕ ਸਮਰੱਥਾ,ડિસ્ક ક્ષમતા
ਡਿਸਕ ਡਰਾਈਵ,ડિસ્ક ડ્રાઇવ
ਡਿਸਕ ਫਾਈਲ,ડિસ્ક ફાઇલ
ਡਿਸਕ ਮੈਮੋਰੀ,ડિસ્ક મેમરી
ਡਿਸਕ ਓਪਰੇਟਿੰਗ ਸਿਸਟਮ (DOS),ડિસ્ક ઓપરેટિંગ સિસ્ટમ (DOS)
ਡਿਸਕ ਪੈਕ,ડિસ્ક પેક
ਡਿਸਕ ਸਰਵਰ,ડિસ્ક સર્વર
ਡਿਸਕ ਸਟੋਰੇਜ਼,ડિસ્ક સંગ્રહ
ਡਿਸਕੇਟ,ડિસ્કેટ
ਡਿਸਪਲੇ ਫਾਇਲ,ડિસ્પ્લે ફાઇલ
ਡਿਸਪਲੇ ਚਿੱਤਰ,પ્રદર્શિત છબી
ਨਿਪਟਾਰੇ,નિકાલ
ਦੂਰੀ,અંતર
ਦੂਰੀ ਫੰਕਸ਼ਨ,અંતર કાર્ય
ਵਿਗਾੜ,વિકૃતિ
ਵੰਡਿਆ,વિતરિત
ਵੰਡਿਆ ਡਾਟਾ,વિતરિત ડેટા
ਵੰਡਿਆ ਸਰਵਰ,વિતરિત સર્વર
ਵੰਡਿਆ ਸਿਸਟਮ,વિતરણ સિસ્ટમ
ਵੰਡਣ ਵਾਲਾ,વિતરણકારી
ਦਸਤਾਵੇਜ਼,દસ્તાવેજ
ਦਸਤਾਵੇਜ਼ ਮੁੜ ਪ੍ਰਾਪਤ ਕੀਤਾ,દસ્તાવેજ પુનઃપ્રાપ્ત
ਦਸਤਾਵੇਜ਼ ਵਿੰਡੋ,દસ્તાવેજ વિન્ડો
ਦਸਤਾਵੇਜ਼,દસ્તાવેજીકરણ
ਡੋਮੇਨ,ડોમેન
ਡੋਮੇਨ ਨਾਮ,ડોમેન નામ
ਡਾਟ ਮੈਟਰਿਕਸ ਪ੍ਰਿੰਟਰ,ડોટ મેટ્રિક્સ પ્રિન્ટર
"ਥੱਲੇ, ਹੇਠਾਂ, ਨੀਂਵਾ",નીચે
ਡਾਊਨ ਲਿੰਕ,ડાઉન લિંક
ਡਾਊਨ ਲੋਡਿੰਗ,ડાઉન લોડિંગ
ਘੱਟ ਸਮਾਂ,ડાઉન સમય
ਖਿੱਚਣਾ,ખેંચીને
DRAM (ਡਾਇਨਾਮਿਕ ਰੈਮ),DRAM (ડાયનેમિક રેમ)
ਵਹਿਣਾ,ડ્રિફ્ટ
ਡਰਾਈਵਰ,ડ્રાઈવર
ਸੁੱਟੋ,ડ્રોપ
ਡ੍ਰੌਪ ਡਾਊਨ ਸੂਚੀ ਬਾਕਸ,ડ્રોપ ડાઉન સૂચિ બોક્સ
ਡਰੱਮ ਡਰਾਈਵ,ડ્રમ ડ્રાઇવ
ਡਰੱਮ ਪ੍ਰਿੰਟਰ,ડ્રમ પ્રિન્ટર
ਡਰੱਮ ਯੂਨਿਟ,ડ્રમ યુનિટ
ਦੋਹਰਾ,દ્વિ
ਦੋਹਰੀ ਘਣਤਾ,બેવડી ઘનતા
ਨਕਲੀ ਪਤਾ,બનાવટી સરનામું
ਡੰਪ,ડમ્પ
ਡੁਪਲੈਕਸ ਸਰਕਟ,ડુપ્લેક્સ સર્કિટ
ਡੁਪਲੈਕਸਿੰਗ,દ્વિગુણિત
ਡੁਪਲੀਕੇਟ,ડુપ્લિકેટ
DVD R/W,ડીવીડી આર/ડબલ્યુ
DVD ROM,ડીવીડી રોમ
ਗਤੀਸ਼ੀਲ ਹਦਾਇਤ,ગતિશીલ સૂચના
ਗਤੀਸ਼ੀਲ ਮੈਮੋਰੀ,ગતિશીલ મેમરી
ਗਤੀਸ਼ੀਲਤਾ,ગતિશીલતા
ਈ.ਬੀ.ਸੀ.ਡੀ.ਆਈ.ਸੀ,EBCDIC
ਈ-ਕਾਰੋਬਾਰ,ઈ-વ્યવસાય
echo,પડઘો
ਈ-ਕਾਮਰਸ,ઈ-કોમર્સ
ਸੰਪਾਦਿਤ ਕਰੋ,ફેરફાર કરો
ਸੰਪਾਦਕ,સંપાદક
ਵਿਦਿਅਕ ਤਕਨਾਲੋਜੀ,શૈક્ષણિક ટેકનોલોજી
EEP ਰੋਮ,EEP રોમ
ਪ੍ਰਭਾਵੀ ਪਤਾ (ਫਲੋਟਿੰਗ ਪਤਾ),અસરકારક સરનામું (ફ્લોટિંગ સરનામું)
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਸੰਚਾਲਨ ਪਤਾ,અસરકારક ઓપરેન્ડ સરનામું
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਵਿਧੀ,અસરકારક પ્રક્રિયા
ਪ੍ਰਭਾਵਸ਼ਾਲੀ UID (ਉਪਭੋਗਤਾ ਪਛਾਣ),અસરકારક UID (વપરાશકર્તા ઓળખ)
ਪ੍ਰਭਾਵਸ਼ਾਲੀ ਪ੍ਰਸਾਰਣ ਸੰਚਾਲਨ,અસરકારક ટ્રાન્સમિશન ઓપરેન્ડ
ਅੱਠ-ਬਿੱਟ ਬਾਈਟ,આઠ-બીટ બાઈટ
ਈ-ਲਰਨਿੰਗ,ઈ-લર્નિંગ
ਚੋਣ-ਅਲਗਰਥਮ,ચૂંટણી-અલગર્થમ
ਇਲੈਕਟ੍ਰਿਕ ਮੇਲਿੰਗ (ਈ-ਮੇਲ),ઇલેક્ટ્રિક મેઇલિંગ (ઇ-મેલ)
ਇਲੈਕਟ੍ਰਿਕ ਪ੍ਰਿੰਟਰ,ઇલેક્ટ્રિક પ્રિન્ટર
ਇਲੈਕਟ੍ਰੀਕਲ ਲੇਖਾ ਮਸ਼ੀਨ,ઇલેક્ટ્રિકલ એકાઉન્ટિંગ મશીન
ਇਲੈਕਟ੍ਰਾਨਿਕ,ઇલેક્ટ્રોનિક
ਇਲੈਕਟ੍ਰਾਨਿਕ ਕਲੀਅਰੈਂਸ ਸਿਸਟਮ (ECS),ઇલેક્ટ્રોનિક ક્લિયરન્સ સિસ્ટમ (ECS)
ਇਲੈਕਟ੍ਰਾਨਿਕ ਡਾਟਾ ਇੰਟਰਚੇਂਜ (EDI),ઇલેક્ટ્રોનિક ડેટા ઇન્ટરચેન્જ (EDI)
ਇਲੈਕਟ੍ਰਾਨਿਕ ਡਾਟਾ ਪ੍ਰੋਸੈਸਿੰਗ,ઇલેક્ટ્રોનિક ડેટા પ્રોસેસિંગ
ਇਲੈਕਟ੍ਰਾਨਿਕ ਫਾਈਲਿੰਗ,ઇલેક્ટ્રોનિક ફાઇલિંગ
ਇਲੈਕਟ੍ਰਾਨਿਕ ਫੰਡ ਟ੍ਰਾਂਸਫਰ ਸਿਸਟਮ (EFTS),ઇલેક્ટ્રોનિક ફંડ ટ્રાન્સફર સિસ્ટમ (EFTS)
ਇਲੈਕਟ੍ਰਾਨਿਕ ਰਸਾਲੇ,ઇલેક્ટ્રોનિક જર્નલ્સ
ਇਲੈਕਟ੍ਰਾਨਿਕ ਪ੍ਰਕਾਸ਼ਨ,ઇલેક્ટ્રોનિક પ્રકાશન
ਇਲੈਕਟ੍ਰਾਨਿਕ ਸਵਿੱਚ,ઇલેક્ટ્રોનિક સ્વીચ
ਤੱਤ,તત્વ
ਈ - ਮੇਲ,ઈ-મેલ
ਈਮੇਲ ਖਾਤਾ,ઈ - મેઈલ સરનામું
ਏਮਬੈਡਡ ਸਿਸਟਮ,એમ્બેડેડ સિસ્ટમ
ਏਮਬੈਡਿੰਗ,એમ્બેડિંગ
ਐਮੀਟਰ ਜੋੜੇ ਤਰਕ (ECL),એમિટર કપલ લોજિક (ECL)
ਖਾਲੀ ਸਟੈਕ,ખાલી સ્ટેક
ਖਾਲੀ ਸਤਰ,ખાલી શબ્દમાળા
ਇਮੂਲੇਸ਼ਨ,અનુકરણ
encapsulation,એન્કેપ્સ્યુલેશન
ਐਨਸਾਈਫਰ,સંકેતલિપી
ਇੰਕੋਡ,એન્કોડ
ਏਨਕੋਡਰ,એન્કોડર
ਐਨਕ੍ਰਿਪਟਡ ਡੇਟਾ,એન્ક્રિપ્ટેડ ડેટા
ਐਨਕ੍ਰਿਪਟਿੰਗ ਫਾਈਲ ਸਿਸਟਮ,એન્ક્રિપ્ટીંગ ફાઇલ સિસ્ટમ
ਇਨਕ੍ਰਿਪਸ਼ਨ,એન્ક્રિપ્શન
ਬਲਾਕ ਦਾ ਅੰਤ,બ્લોકનો અંત
ਫਾਈਲ ਦਾ ਅੰਤ (EOF),ફાઇલનો અંત (EOF)
ਆਖਰੀ ਉਪਭੋਗਤਾ,અંતિમ વપરાશકર્તા
ਦਾਖਲ ਕਰੋ,દાખલ કરો
ਐਂਟਰ-ਕੁੰਜੀ,એન્ટર-કી
ਐਂਟਰਪ੍ਰਾਈਜ਼ ਸਰਵਰ,એન્ટરપ્રાઇઝ સર્વર
ਐਂਟਰਪ੍ਰਾਈਜ਼ ਸਿਸਟਮ,એન્ટરપ્રાઇઝ સિસ્ટમ
ਹਸਤੀ,એન્ટિટી
ਹਸਤੀ-ਰਿਸ਼ਤਾ,અસ્તિત્વ-સંબંધ
ਦਾਖਲਾ ਸਮਾਂ,પ્રવેશ સમય
ਇੰਦਰਾਜ਼ ਵੇਰੀਏਬਲ,પ્રવેશ ચલ
ਅਣਗਿਣਤ,ગણી શકાય તેવું
ਵਾਤਾਵਰਣ,પર્યાવરણ
ਯੁੱਗ,યુગ
EPROM,EPROM
epsilon ਬੰਦ,એપ્સીલોન બંધ
ਬਰਾਬਰੀ ਕਰਨ ਵਾਲਾ,બરાબરી
ਉਪਕਰਨ,સાધનસામગ્રી
ਸਮਾਨਤਾ ਵਰਗ,સમાનતા વર્ગ
ਸਮਾਨਤਾ ਸਬੰਧ,સમાનતા સંબંધ
ਮਿਟਾਓ,ભુસવું
ਗਲਤੀ ਠੀਕ ਕਰਨ ਵਾਲਾ ਕੋਡ,કોડ સુધારવામાં ભૂલ
ਗਲਤੀ ਸੁਧਾਰ,ભૂલ સુધારણા
ਗਲਤੀ ਖੋਜ,ભૂલ શોધ
ਗਲਤੀ ਹੈਂਡਲਿੰਗ,ભૂલ હેન્ડલિંગ
ਗਲਤੀ ਸੁਨੇਹਾ,ક્ષતી સંદેશ
ਗਲਤੀ ਦਰ,ભૂલ દર
ਗਲਤੀ ਰਿਕਵਰੀ,ભૂલ પુનઃપ્રાપ્તિ
ਗਲਤੀ ਰੁਟੀਨ,ભૂલ નિયમિત
ਬਚਣ ਦਾ ਕਿਰਦਾਰ,એસ્કેપ પાત્ર
ਈਥਰਨੈੱਟ,ઈથરનેટ
ਘਟਨਾ,ઘટના
ਘਟਨਾ ਲੜੀ,ઘટના સાંકળ
ਘਟਨਾ ਨਿਯੰਤਰਣ,ઘટના નિયંત્રણ
ਘਟਨਾ ਕਾਊਂਟਰ,ઇવેન્ટ કાઉન્ટર
ਅਪਵਾਦ ਹੈਂਡਲਿੰਗ,અપવાદ હેન્ડલિંગ
ਐਕਸਚੇਂਜਯੋਗ ਡਿਸਕ ਸਟੋਰੇਜ,વિનિમયક્ષમ ડિસ્ક સંગ્રહ
ਬੇਦਖਲੀ,બાકાત
ਵਿਸ਼ੇਸ਼ ਜਾਂ (XOR),વિશિષ્ટ અથવા (XOR)
ਚੱਲਣਯੋਗ ਪ੍ਰੋਗਰਾਮ,એક્ઝિક્યુટેબલ પ્રોગ્રામ
ਕਾਰਜਕਾਰੀ ਬਿਆਨ,એક્ઝિક્યુટિવ નિવેદન
ਪੂਰੀ ਖੋਜ,સંપૂર્ણ શોધ
ਮੌਜੂਦ ਹੈ,અસ્તિત્વમાં છે
ਨਿਕਾਸ,બહાર નીકળો
ਮਾਹਰ ਸਿਸਟਮ,નિષ્ણાત સિસ્ટમ
ਸਮੀਕਰਨ,અભિવ્યક્તિ
ਵਿਸਤ੍ਰਿਤ ਗ੍ਰਾਫਿਕ ਐਰੇ (XGA),વિસ્તૃત ગ્રાફિક એરે (XGA)
ਵਿਸਤ੍ਰਿਤ ਉਦਯੋਗ ਮਿਆਰ (EIS),વિસ્તૃત ઉદ્યોગ ધોરણ (EIS)
ਵਿਸਤ੍ਰਿਤ ਮਸ਼ੀਨ,વિસ્તૃત મશીન
ਵਿਸਤ੍ਰਿਤ ਮੈਮੋਰੀ,વિસ્તૃત મેમરી
ਵਿਸਤ੍ਰਿਤ ਸ਼ੁੱਧਤਾ,વિસ્તૃત ચોકસાઇ
ਵਿਸਤ੍ਰਿਤ ਛਾਂਟੀ,વિસ્તૃત વર્ગીકરણ
ਬਾਹਰੀ ਕਾਲ,બાહ્ય કૉલ
ਬਾਹਰੀ ਗਲਤੀ,બાહ્ય ભૂલ
ਬਾਹਰੀ ਫੰਕਸ਼ਨ,બાહ્ય કાર્ય
ਬਾਹਰੀ ਰੁਕਾਵਟ,બાહ્ય વિક્ષેપ
ਬਾਹਰੀ ਮੈਮੋਰੀ,બાહ્ય મેમરી
ਬਾਹਰੀ ਮੈਮੋਰੀ,બાહ્ય મેમરી
ਬਾਹਰੀ ਮਾਡਮ,બાહ્ય મોડેમ
ਬਾਹਰੀ ਹਵਾਲਾ,બાહ્ય સંદર્ભ
ਬਾਹਰੀ ਖੋਜ,બાહ્ય શોધ
ਬਾਹਰੀ ਸਟੋਰੇਜ਼ ਜੰਤਰ,બાહ્ય સંગ્રહ ઉપકરણ
ਕੱਢਣਾ,નિષ્કર્ષણ
ਐਕਸਟਰਪੋਲੇਸ਼ਨ,એક્સ્ટ્રાપોલેશન
ਚਿਹਰਾ-ਚਰਿੱਤਰ ਪ੍ਰਿੰਟਰ,ફેસ કેરેક્ટર પ્રિન્ટર
ਅਸਫਲ-ਸੁਰੱਖਿਅਤ ਕਾਰਵਾਈ,નિષ્ફળ-સલામત કામગીરી
ਅਸਫਲਤਾ ਦੀ ਦਰ,નિષ્ફળતા દર
ਅਸਫਲਤਾ ਰਿਕਵਰੀ,નિષ્ફળતા પુનઃપ્રાપ્તિ
ਗਲਤ ਕੋਡ,ખોટો કોડ
ਗਲਤ ਗਲਤੀ,ખોટી ભૂલ
ਪੱਖਾ-ਵਿੱਚ,ફેન-ઇન
ਪੱਖਾ-ਬਾਹਰ,ફેન-આઉટ
fascimile I/O ਡਿਵਾਈਸ,ફેસિમિલ I/O ઉપકરણ
ਫਾਸਟ ਫੋਰੀਅਰ ਟ੍ਰਾਂਸਫਾਰਮ (FFT),ફાસ્ટ ફોરિયર ટ્રાન્સફોર્મ (FFT)
ਘਾਤਕ ਗਲਤੀ,જીવલેણ ભૂલ
ਨੁਕਸ ਖੋਜ,ખામી શોધ
ਨੁਕਸ ਨਿਦਾਨ,ખામી નિદાન
ਨੁਕਸ ਸਹਿਣਸ਼ੀਲਤਾ,સહનશીલતા દોષ
ਫੈਕਸ,ફેક્સ
ਫੈਕਸ ਸੁਨੇਹਾ,ફેક્સ સંદેશ
FDC,FDC
ਵਿਸ਼ੇਸ਼ਤਾ ਖੋਜ,લક્ષણ શોધ
ਫੀਡ ਚੱਕਰ,ફીડ ચક્ર
ਸੁਝਾਅ,પ્રતિસાદ
ਫੀਡਰ,ફીડર
ਪ੍ਰਾਪਤ ਕਰੋ,મેળવો
ਫਿਬੋਨਾਚੀ ਖੋਜ,ફિબોનાકી શોધ
ਫਿਬੋਨਾਚੀ ਕ੍ਰਮ,ફિબોનાકી ક્રમ
ਫਿਬੋਨਾਚੀ ਲੜੀ,ફિબોનાકી શ્રેણી
ਫਾਈਬਰ ਆਪਟਿਕਸ,ફાઇબર ઓપ્ટિક્સ
ਫਿਡੋ ਜਾਲ,ફિડો નેટ
ਖੇਤਰ,ક્ષેત્ર
ਪੰਜਵੀਂ ਪੀੜ੍ਹੀ ਦੇ ਕੰਪਿਊਟਰ,પાંચમી પેઢીના કમ્પ્યુટર્સ
ਫਾਈਲ,ફાઇલ
ਫਾਇਲ ਪਹੁੰਚ ਵਿਧੀ,ફાઇલ એક્સેસ પદ્ધતિ
ਫਾਇਲ ਵੰਡ ਸਾਰਣੀ,ફાઈલ ફાળવણી ટેબલ
ਫਾਈਲ ਕੰਪਰੈਸ਼ਨ,ફાઇલ કમ્પ્રેશન
ਫਾਇਲ ਦੀ ਨਕਲ,ફાઇલ નકલ
ਫਾਈਲ ਲੇਆਉਟ,ફાઇલ લેઆઉટ
ਫਾਈਲ ਅਭੇਦ,ફાઇલ મર્જ
ਫਾਇਲ ਰਿਕਵਰੀ,ફાઇલ પુનઃપ્રાપ્તિ
ਫਾਇਲ ਸਟੋਰੇਜ਼,ફાઇલ સંગ્રહ
ਫਾਇਲ ਬਣਤਰ,ફાઇલ માળખું
ਫਾਇਲ ਸਿਸਟਮ,ફાઇલ સિસ્ટમ
ਫਾਈਲ ਟ੍ਰਾਂਸਫਰ,ફાઇલ ટ્રાન્સફર
ਫਾਈਲ ਟ੍ਰਾਂਸਫਰ ਪ੍ਰੋਟੋਕੋਲ (FTP),ફાઇલ ટ્રાન્સફર પ્રોટોકોલ (FTP)
ਫਿਲਟਰ,ફિલ્ટર
ਅੰਤਮ ਰਾਜ,અંતિમ સ્થિતિ
ਲੱਭੋ,શોધો
ਸੀਮਿਤ ਰਾਜ ਮਸ਼ੀਨ,મર્યાદિત રાજ્ય મશીન
ਅੱਗ ਦੀ ਕੰਧ,આગ દિવાલ
ਫਰਮਵੇਅਰ,ફર્મવેર
ਪਹਿਲਾਂ ਆਓ ਪਹਿਲਾਂ ਸੇਵਾ ਕਰੋ,વહેલા તે પહેલાં
ਪਹਿਲੀ ਪੀੜ੍ਹੀ ਦਾ ਕੰਪਿਊਟਰ,પ્રથમ પેઢીના કમ્પ્યુટર
ਫਸਟ ਇਨ ਫਸਟ ਆਊਟ (FIFO),ફર્સ્ટ ઇન ફર્સ્ટ આઉટ (FIFO)
ਪਹਿਲਾ ਆਰਡਰ ਤਰਕ,પ્રથમ ઓર્ડર તર્ક
ਪਹਿਲੀ ਆਰਡਰ ਥਿਊਰੀ,પ્રથમ ઓર્ડર સિદ્ધાંત
ਸਥਿਰ ਭਾਗ,નિશ્ચિત પાર્ટીશન
ਝੰਡਾ,ધ્વજ
ਲਚਕਦਾਰ ਡਿਸਕ,લવચીક ડિસ્ક
ਫਲਾਪੀ ਡਿਸਕ,ફ્લોપી ડિસ્ક
ਫਲਾਪੀ ਡਿਸਕ ਡਰਾਈਵ (Fdd),ફ્લોપી ડિસ્ક ડ્રાઇવ (Fdd)
ਵਹਾਅ ਚਾਰਟ,ફ્લો ચાર્ટ
ਕੰਟਰੋਲ ਦਾ ਵਹਾਅ,નિયંત્રણનો પ્રવાહ
ਫਲੱਸ਼,ફ્લશ
ਫੋਲਡਰ,ફોલ્ડર
ਫੌਂਟ,ફોન્ટ
ਫੌਂਟ ਪਰਿਵਾਰ,ફોન્ટ કુટુંબ
ਵਿਦੇਸ਼ੀ ਕੁੰਜੀ,બહાર ની ચાવી
ਫਾਰਮ,ફોર્મ
ਰਸਮੀ ਭਾਸ਼ਾ,ઔપચારિક ભાષા
ਰਸਮੀ ਸਿਸਟਮ,ઔપચારિક સિસ્ટમ
ਫਾਰਮੈਟ,ફોર્મેટ
ਫਾਰਮੈਟਿੰਗ,ફોર્મેટિંગ
fortran,ફોરટ્રાન
fortran ਪ੍ਰੋਗਰਾਮਿੰਗ,ફોરટ્રાન પ્રોગ્રામિંગ
ਅੱਗੇ ਸਲੈਸ਼,ફોરવર્ડ સ્લેશ
ਚੌਥੀ ਪੀੜ੍ਹੀ ਦਾ ਕੰਪਿਊਟਰ,ચોથી પેઢીના કમ્પ્યુટર
ਟੁਕੜਾ,ટુકડો
ਫਰੇਮ,ફ્રેમ
ਮੁਫ਼ਤ ਨੈੱਟ,મફત નેટ
ਮੁਫਤ ਸਾਫਟਵੇਅਰ ਫਾਊਂਡੇਸ਼ਨ,મફત સોફ્ટવેર ફાઉન્ડેશન
ਮੁਫ਼ਤ ਸਟੋਰੇਜ਼,મફત સંગ્રહ
ਮੁਫ਼ਤਵੇਅਰ,ફ્રીવેર
ਅਗਰਾਂਤ,આગળનો છેડો
ਸਾਹਮਣੇ ਪੈਨਲ,ફ્રન્ટ પેનલ
ਫੰਕਸ਼ਨ,કાર્ય
ਫੰਕਸ਼ਨ ਕੁੰਜੀ,કાર્ય કી
ਫੰਕਸ਼ਨ ਦਾ ਹਵਾਲਾ,કાર્ય સંદર્ભ
ਕਾਰਜਾਤਮਕ ਨਿਰਭਰਤਾ,કાર્યાત્મક નિર્ભરતા
ਕਾਰਜਾਤਮਕ ਟੈਸਟਿੰਗ,કાર્યાત્મક પરીક્ષણ
ਫਜ਼ੀ ਤਰਕ,અસ્પષ્ટ તર્ક
ਫਜ਼ੀ ਸੈੱਟ,અસ્પષ્ટ સમૂહ
ਲਾਭ,લાભ
ਖੇਡ ਦਾ ਰੁੱਖ,રમત વૃક્ષ
ਪਾੜਾ ਅੱਖਰ,ગેપ પાત્ર
ਕੂੜਾ,કચરો
ਕੂੜਾ ਇਕੱਠਾ ਕਰਨਾ,કચરો સંગ્રહ
ਕੂੜਾ ਇਕੱਠਾ ਕਰਨਾ,કચરો સંગ્રહ
ਕੂੜਾ ਬਾਹਰ ਕੂੜਾ (GIGO),ગાર્બેજ ઇન ગાર્બેજ આઉટ (GIGO)
ਕਪਾਟ,દરવાજો
ਗੇਟਵੇ,પ્રવેશદ્વાર
ਆਮ ਪ੍ਰੋਗਰਾਮ,સામાન્ય કાર્યક્રમ
ਆਮ ਪ੍ਰੋਗਰਾਮ,સામાન્ય કાર્યક્રમ
ਆਮ ਮਕਸਦ ਕੰਪਿਊਟਰ,સામાન્ય હેતુ કમ્પ્યુટર
ਆਮ ਮਕਸਦ ਕੰਪਿਊਟਰ,સામાન્ય હેતુ કમ્પ્યુટર
ਆਮ ਰਜਿਸਟਰ,સામાન્ય રજીસ્ટર
ਸਧਾਰਣਕਰਨ,સામાન્યીકરણ
ਸਧਾਰਣਕਰਨ,સામાન્યીકરણ
ਆਮ-ਉਦੇਸ਼ ਭਾਸ਼ਾ,સામાન્ય હેતુની ભાષા
ਆਮ-ਉਦੇਸ਼ ਓਪਰੇਟਿੰਗ ਸਿਸਟਮ,સામાન્ય હેતુ ઓપરેટિંગ સિસ્ટમ
ਆਮ ਮਕਸਦ ਰਜਿਸਟਰ,સામાન્ય હેતુ રજીસ્ટર
ਪੈਦਾ ਕੀਤੀ ਗਲਤੀ,જનરેટ કરેલ ભૂલ
ਬਣਾਉਣ ਫੰਕਸ਼ਨ,જનરેટીંગ ફંક્શન
ਆਮ ਵਰਗ,સામાન્ય વર્ગ
ਆਮ ਫੰਕਸ਼ਨ,સામાન્ય કાર્ય
ਆਮ ਨਾਮ,સામાન્ય નામ
gigo,ગીગો
ਗਲੋਬਲ,વૈશ્વિક
ਗਲੋਬਲ ਕੋਡ,વૈશ્વિક કોડ
ਗਲੋਬਲ ਲਾਕ,વૈશ્વિક લોક
ਗਲੋਬਲ ਨੈੱਟਵਰਕ,વૈશ્વિક નેટવર્ક
ਗਲੋਬਲ ਨੈੱਟਵਰਕ,વૈશ્વિક નેટવર્ક
ਗਲੋਬਲ ਉਪਭੋਗਤਾ,વૈશ્વિક વપરાશકર્તા
ਗਲੋਬਲ ਵੇਰੀਏਬਲ,વૈશ્વિક ચલ
ਵਿਸ਼ਵੀਕਰਨ,વૈશ્વિકરણ
ਗੋਫਰ,ગોફર
ਗੋਫਰ ਗਾਹਕ,ગોફર ક્લાયંટ
ਗੋਫਰ ਸਰਵਰ,ગોફર સર્વર
ਗੋਫਰ ਸਾਈਟ,ગોફર સાઇટ
ਗੋਫਰ ਸਪੇਸ,ગોફર જગ્યા
ਸੁੰਦਰ ਗਿਰਾਵਟ,આકર્ષક અધોગતિ
ਵਿਆਕਰਣ ਜਾਂਚਕਰਤਾ,વ્યાકરણ તપાસનાર
ਵਿਆਕਰਣ ਸੁੰਦਰ ਨਿਕਾਸ,વ્યાકરણ આકર્ષક બહાર નીકળો
ਸਮੁੱਚੀ ਗਿਣਤੀ,કુલ
ਗ੍ਰਾਫ਼,ગ્રાફ
ਗ੍ਰਾਫ ਦੀ ਸਾਜ਼ਿਸ਼,ગ્રાફ પ્લોટિંગ
ਗ੍ਰਾਫਿਕ ਅੱਖਰ,ગ્રાફિક પાત્ર
ਗ੍ਰਾਫਿਕ ਕੰਟਰੋਲਰ,ગ્રાફિક નિયંત્રક
ਗ੍ਰਾਫਿਕ ਡਾਟਾ ਬਣਤਰ,ગ્રાફિક ડેટા માળખું
ਗ੍ਰਾਫਿਕ ਡਿਸਪਲੇਅ ਪ੍ਰੋਗਰਾਮ,ગ્રાફિક ડિસ્પ્લે પ્રોગ્રામ
ਗ੍ਰਾਫਿਕ ਡਿਸਪਲੇ ਰੈਜ਼ੋਲਿਊਸ਼ਨ,ગ્રાફિક ડિસ્પ્લે રીઝોલ્યુશન
ਗ੍ਰਾਫਿਕ ਭਾਸ਼ਾ,ગ્રાફિક ભાષા
ਗ੍ਰਾਫਿਕ ਭਾਸ਼ਾ,ગ્રાફિક ભાષા
ਗ੍ਰਾਫਿਕ ਪੈਨਲ,ગ્રાફિક પેનલ
ਗ੍ਰਾਫਿਕਲ ਐਨੀਮੇਸ਼ਨ,ગ્રાફિકલ એનિમેશન
ਗ੍ਰਾਫਿਕਲ ਇੰਟਰਫੇਸ ਫਾਰਮੈਟ (GIF),ગ્રાફિકલ ઇન્ટરફેસ ફોર્મેટ (GIF)
ਗ੍ਰਾਫਿਕਲ ਯੂਜ਼ਰ ਇੰਟਰਫੇਸ (GUI),ગ્રાફિકલ યુઝર ઈન્ટરફેસ (GUI)
ਗਰਾਫਿਕਸ,ગ્રાફિક્સ
ਗਰਾਫਿਕਸ ਐਪਲੀਕੇਸ਼ਨ,ગ્રાફિક્સ એપ્લિકેશન
ਗਰਾਫਿਕਸ ਕਰਸਰ,ગ્રાફિક્સ કર્સર
ਗਰਾਫਿਕਸ ਮੋਡ,ગ્રાફિક્સ મોડ
ਗਰਾਫਿਕਸ ਪੈਕੇਜ,ગ્રાફિક્સ પેકેજ
ਗਰਾਫਿਕਸ ਸਾਫਟਵੇਅਰ,ગ્રાફિક્સ સોફ્ટવેર
ਗਰਾਫਿਕਸ ਸਾਫਟਵੇਅਰ,ગ્રાફિક્સ સોફ્ટવેર
ਗਰਾਫਿਕਸ ਸਾਫਟਵੇਅਰ ਪੈਕੇਜ,ગ્રાફિક્સ સોફ્ટવેર પેકેજ
ਸਲੇਟੀ ਸਕੇਲ,ગ્રે સ્કેલ
ਲਾਲਚੀ ਢੰਗ,લોભી પદ્ધતિ
grep,grep
ਗਰਿੱਡ,ગ્રીડ
ਗਰਿੱਡ ਚਾਰਟ,ગ્રીડ ચાર્ટ
ਗਰਿੱਡ ਕੰਪਿਊਟਿੰਗ,ગ્રીડ કમ્પ્યુટિંગ
ਗਰਿੱਡ ਮੋਡਿਊਲੇਸ਼ਨ,ગ્રીડ મોડ્યુલેશન
ਜ਼ਮੀਨੀ ਲਹਿਰ,જમીન તરંગ
ਗਰੁੱਪ,જૂથ
ਸਮੂਹ ਦਾ ਪਤਾ,જૂથ સરનામું
